ID;Zorgaanbieders;Zorgfinanciering;Perioden;UitgavenGezondheidsEnWelzijnszorg_1
1849;GLZ: Huisartsenpraktijken;HF121b: Ziekenfonds;2022;
1850;GLZ: Huisartsenpraktijken;HF122: Zorgverzekeringswet;1998;
1851;GLZ: Huisartsenpraktijken;HF122: Zorgverzekeringswet;1999;
1852;GLZ: Huisartsenpraktijken;HF122: Zorgverzekeringswet;2000;
1853;GLZ: Huisartsenpraktijken;HF122: Zorgverzekeringswet;2001;
1854;GLZ: Huisartsenpraktijken;HF122: Zorgverzekeringswet;2002;
1855;GLZ: Huisartsenpraktijken;HF122: Zorgverzekeringswet;2003;
1856;GLZ: Huisartsenpraktijken;HF122: Zorgverzekeringswet;2004;
1857;GLZ: Huisartsenpraktijken;HF122: Zorgverzekeringswet;2005;
1858;GLZ: Huisartsenpraktijken;HF122: Zorgverzekeringswet;2006;2234.0
1859;GLZ: Huisartsenpraktijken;HF122: Zorgverzekeringswet;2007;2414.0
1860;GLZ: Huisartsenpraktijken;HF122: Zorgverzekeringswet;2008;2435.0
1861;GLZ: Huisartsenpraktijken;HF122: Zorgverzekeringswet;2009;2516.0
1862;GLZ: Huisartsenpraktijken;HF122: Zorgverzekeringswet;2010;2653.0
1863;GLZ: Huisartsenpraktijken;HF122: Zorgverzekeringswet;2011;2925.0
1864;GLZ: Huisartsenpraktijken;HF122: Zorgverzekeringswet;2012;2879.0
1865;GLZ: Huisartsenpraktijken;HF122: Zorgverzekeringswet;2013;3115.0
1866;GLZ: Huisartsenpraktijken;HF122: Zorgverzekeringswet;2014;3354.0
1867;GLZ: Huisartsenpraktijken;HF122: Zorgverzekeringswet;2015;3447.0
1868;GLZ: Huisartsenpraktijken;HF122: Zorgverzekeringswet;2016;3589.0
1869;GLZ: Huisartsenpraktijken;HF122: Zorgverzekeringswet;2017;3676.0
1870;GLZ: Huisartsenpraktijken;HF122: Zorgverzekeringswet;2018;3882.0
1871;GLZ: Huisartsenpraktijken;HF122: Zorgverzekeringswet;2019;4299.0
1872;GLZ: Huisartsenpraktijken;HF122: Zorgverzekeringswet;2020;4576.0
1873;GLZ: Huisartsenpraktijken;HF122: Zorgverzekeringswet;2021;4750.0
1874;GLZ: Huisartsenpraktijken;HF122: Zorgverzekeringswet;2022;4800.0
1875;GLZ: Huisartsenpraktijken;HF21:Vrijwillige ziektekostenverzekering;1998;370.0
1876;GLZ: Huisartsenpraktijken;HF21:Vrijwillige ziektekostenverzekering;1999;391.0
1877;GLZ: Huisartsenpraktijken;HF21:Vrijwillige ziektekostenverzekering;2000;401.0
1878;GLZ: Huisartsenpraktijken;HF21:Vrijwillige ziektekostenverzekering;2001;446.0
1879;GLZ: Huisartsenpraktijken;HF21:Vrijwillige ziektekostenverzekering;2002;516.0
1880;GLZ: Huisartsenpraktijken;HF21:Vrijwillige ziektekostenverzekering;2003;588.0
1881;GLZ: Huisartsenpraktijken;HF21:Vrijwillige ziektekostenverzekering;2004;576.0
1882;GLZ: Huisartsenpraktijken;HF21:Vrijwillige ziektekostenverzekering;2005;586.0
1883;GLZ: Huisartsenpraktijken;HF21:Vrijwillige ziektekostenverzekering;2006;0.0
1884;GLZ: Huisartsenpraktijken;HF21:Vrijwillige ziektekostenverzekering;2007;0.0
1885;GLZ: Huisartsenpraktijken;HF21:Vrijwillige ziektekostenverzekering;2008;0.0
1886;GLZ: Huisartsenpraktijken;HF21:Vrijwillige ziektekostenverzekering;2009;0.0
1887;GLZ: Huisartsenpraktijken;HF21:Vrijwillige ziektekostenverzekering;2010;0.0
1888;GLZ: Huisartsenpraktijken;HF21:Vrijwillige ziektekostenverzekering;2011;0.0
1889;GLZ: Huisartsenpraktijken;HF21:Vrijwillige ziektekostenverzekering;2012;0.0
1890;GLZ: Huisartsenpraktijken;HF21:Vrijwillige ziektekostenverzekering;2013;0.0
1891;GLZ: Huisartsenpraktijken;HF21:Vrijwillige ziektekostenverzekering;2014;0.0
1892;GLZ: Huisartsenpraktijken;HF21:Vrijwillige ziektekostenverzekering;2015;0.0
1893;GLZ: Huisartsenpraktijken;HF21:Vrijwillige ziektekostenverzekering;2016;0.0
1894;GLZ: Huisartsenpraktijken;HF21:Vrijwillige ziektekostenverzekering;2017;0.0
1895;GLZ: Huisartsenpraktijken;HF21:Vrijwillige ziektekostenverzekering;2018;0.0
1896;GLZ: Huisartsenpraktijken;HF21:Vrijwillige ziektekostenverzekering;2019;1.0
1897;GLZ: Huisartsenpraktijken;HF21:Vrijwillige ziektekostenverzekering;2020;2.0
1898;GLZ: Huisartsenpraktijken;HF21:Vrijwillige ziektekostenverzekering;2021;2.0
1899;GLZ: Huisartsenpraktijken;HF21:Vrijwillige ziektekostenverzekering;2022;2.0
1900;GLZ: Huisartsenpraktijken;HF3: Eigen betalingen;1998;59.0
1901;GLZ: Huisartsenpraktijken;HF3: Eigen betalingen;1999;66.0
1902;GLZ: Huisartsenpraktijken;HF3: Eigen betalingen;2000;72.0
1903;GLZ: Huisartsenpraktijken;HF3: Eigen betalingen;2001;88.0
1904;GLZ: Huisartsenpraktijken;HF3: Eigen betalingen;2002;97.0
1905;GLZ: Huisartsenpraktijken;HF3: Eigen betalingen;2003;122.0
1906;GLZ: Huisartsenpraktijken;HF3: Eigen betalingen;2004;131.0
1907;GLZ: Huisartsenpraktijken;HF3: Eigen betalingen;2005;137.0
1908;GLZ: Huisartsenpraktijken;HF3: Eigen betalingen;2006;20.0
1909;GLZ: Huisartsenpraktijken;HF3: Eigen betalingen;2007;25.0
1910;GLZ: Huisartsenpraktijken;HF3: Eigen betalingen;2008;55.0
1911;GLZ: Huisartsenpraktijken;HF3: Eigen betalingen;2009;54.0
1912;GLZ: Huisartsenpraktijken;HF3: Eigen betalingen;2010;54.0
1913;GLZ: Huisartsenpraktijken;HF3: Eigen betalingen;2011;54.0
1914;GLZ: Huisartsenpraktijken;HF3: Eigen betalingen;2012;57.0
1915;GLZ: Huisartsenpraktijken;HF3: Eigen betalingen;2013;67.0
1916;GLZ: Huisartsenpraktijken;HF3: Eigen betalingen;2014;61.0
1917;GLZ: Huisartsenpraktijken;HF3: Eigen betalingen;2015;65.0
1918;GLZ: Huisartsenpraktijken;HF3: Eigen betalingen;2016;64.0
1919;GLZ: Huisartsenpraktijken;HF3: Eigen betalingen;2017;44.0
1920;GLZ: Huisartsenpraktijken;HF3: Eigen betalingen;2018;43.0
1921;GLZ: Huisartsenpraktijken;HF3: Eigen betalingen;2019;60.0
1922;GLZ: Huisartsenpraktijken;HF3: Eigen betalingen;2020;60.0
1923;GLZ: Huisartsenpraktijken;HF3: Eigen betalingen;2021;58.0
1924;GLZ: Huisartsenpraktijken;HF3: Eigen betalingen;2022;60.0
1925;GLZ: Huisartsenpraktijken;HF31: Directe eigen betalingen;1998;59.0
1926;GLZ: Huisartsenpraktijken;HF31: Directe eigen betalingen;1999;66.0
1927;GLZ: Huisartsenpraktijken;HF31: Directe eigen betalingen;2000;72.0
1928;GLZ: Huisartsenpraktijken;HF31: Directe eigen betalingen;2001;88.0
1929;GLZ: Huisartsenpraktijken;HF31: Directe eigen betalingen;2002;97.0
1930;GLZ: Huisartsenpraktijken;HF31: Directe eigen betalingen;2003;122.0
1931;GLZ: Huisartsenpraktijken;HF31: Directe eigen betalingen;2004;131.0
1932;GLZ: Huisartsenpraktijken;HF31: Directe eigen betalingen;2005;137.0
1933;GLZ: Huisartsenpraktijken;HF31: Directe eigen betalingen;2006;20.0
1934;GLZ: Huisartsenpraktijken;HF31: Directe eigen betalingen;2007;25.0
1935;GLZ: Huisartsenpraktijken;HF31: Directe eigen betalingen;2008;30.0
1936;GLZ: Huisartsenpraktijken;HF31: Directe eigen betalingen;2009;30.0
1937;GLZ: Huisartsenpraktijken;HF31: Directe eigen betalingen;2010;30.0
1938;GLZ: Huisartsenpraktijken;HF31: Directe eigen betalingen;2011;30.0
1939;GLZ: Huisartsenpraktijken;HF31: Directe eigen betalingen;2012;30.0
1940;GLZ: Huisartsenpraktijken;HF31: Directe eigen betalingen;2013;30.0
1941;GLZ: Huisartsenpraktijken;HF31: Directe eigen betalingen;2014;30.0
1942;GLZ: Huisartsenpraktijken;HF31: Directe eigen betalingen;2015;30.0
1943;GLZ: Huisartsenpraktijken;HF31: Directe eigen betalingen;2016;30.0
1944;GLZ: Huisartsenpraktijken;HF31: Directe eigen betalingen;2017;30.0
1945;GLZ: Huisartsenpraktijken;HF31: Directe eigen betalingen;2018;30.0
1946;GLZ: Huisartsenpraktijken;HF31: Directe eigen betalingen;2019;31.0
1947;GLZ: Huisartsenpraktijken;HF31: Directe eigen betalingen;2020;29.0
1948;GLZ: Huisartsenpraktijken;HF31: Directe eigen betalingen;2021;32.0
1949;GLZ: Huisartsenpraktijken;HF31: Directe eigen betalingen;2022;33.0
1950;GLZ: Huisartsenpraktijken;HF32: Eigen risico en bijdragen;1998;0.0
1951;GLZ: Huisartsenpraktijken;HF32: Eigen risico en bijdragen;1999;0.0
1952;GLZ: Huisartsenpraktijken;HF32: Eigen risico en bijdragen;2000;0.0
1953;GLZ: Huisartsenpraktijken;HF32: Eigen risico en bijdragen;2001;0.0
1954;GLZ: Huisartsenpraktijken;HF32: Eigen risico en bijdragen;2002;0.0
1955;GLZ: Huisartsenpraktijken;HF32: Eigen risico en bijdragen;2003;0.0
1956;GLZ: Huisartsenpraktijken;HF32: Eigen risico en bijdragen;2004;0.0
1957;GLZ: Huisartsenpraktijken;HF32: Eigen risico en bijdragen;2005;0.0
1958;GLZ: Huisartsenpraktijken;HF32: Eigen risico en bijdragen;2006;0.0
1959;GLZ: Huisartsenpraktijken;HF32: Eigen risico en bijdragen;2007;0.0
1960;GLZ: Huisartsenpraktijken;HF32: Eigen risico en bijdragen;2008;25.0
1961;GLZ: Huisartsenpraktijken;HF32: Eigen risico en bijdragen;2009;24.0
1962;GLZ: Huisartsenpraktijken;HF32: Eigen risico en bijdragen;2010;24.0
1963;GLZ: Huisartsenpraktijken;HF32: Eigen risico en bijdragen;2011;24.0
1964;GLZ: Huisartsenpraktijken;HF32: Eigen risico en bijdragen;2012;27.0
1965;GLZ: Huisartsenpraktijken;HF32: Eigen risico en bijdragen;2013;37.0
1966;GLZ: Huisartsenpraktijken;HF32: Eigen risico en bijdragen;2014;31.0
1967;GLZ: Huisartsenpraktijken;HF32: Eigen risico en bijdragen;2015;35.0
1968;GLZ: Huisartsenpraktijken;HF32: Eigen risico en bijdragen;2016;34.0
1969;GLZ: Huisartsenpraktijken;HF32: Eigen risico en bijdragen;2017;14.0
1970;GLZ: Huisartsenpraktijken;HF32: Eigen risico en bijdragen;2018;13.0
1971;GLZ: Huisartsenpraktijken;HF32: Eigen risico en bijdragen;2019;29.0
1972;GLZ: Huisartsenpraktijken;HF32: Eigen risico en bijdragen;2020;31.0
1973;GLZ: Huisartsenpraktijken;HF32: Eigen risico en bijdragen;2021;26.0
1974;GLZ: Huisartsenpraktijken;HF32: Eigen risico en bijdragen;2022;26.0
1975;GLZ: Huisartsenpraktijken;Overige financieringsvormen;1998;3.0
1976;GLZ: Huisartsenpraktijken;Overige financieringsvormen;1999;3.0
1977;GLZ: Huisartsenpraktijken;Overige financieringsvormen;2000;3.0
1978;GLZ: Huisartsenpraktijken;Overige financieringsvormen;2001;4.0
1979;GLZ: Huisartsenpraktijken;Overige financieringsvormen;2002;4.0
1980;GLZ: Huisartsenpraktijken;Overige financieringsvormen;2003;4.0
1981;GLZ: Huisartsenpraktijken;Overige financieringsvormen;2004;4.0
1982;GLZ: Huisartsenpraktijken;Overige financieringsvormen;2005;5.0
1983;GLZ: Huisartsenpraktijken;Overige financieringsvormen;2006;5.0
1984;GLZ: Huisartsenpraktijken;Overige financieringsvormen;2007;6.0
1985;GLZ: Huisartsenpraktijken;Overige financieringsvormen;2008;5.0
1986;GLZ: Huisartsenpraktijken;Overige financieringsvormen;2009;6.0
1987;GLZ: Huisartsenpraktijken;Overige financieringsvormen;2010;6.0
1988;GLZ: Huisartsenpraktijken;Overige financieringsvormen;2011;6.0
1989;GLZ: Huisartsenpraktijken;Overige financieringsvormen;2012;6.0
1990;GLZ: Huisartsenpraktijken;Overige financieringsvormen;2013;5.0
1991;GLZ: Huisartsenpraktijken;Overige financieringsvormen;2014;6.0
1992;GLZ: Huisartsenpraktijken;Overige financieringsvormen;2015;6.0
1993;GLZ: Huisartsenpraktijken;Overige financieringsvormen;2016;6.0
1994;GLZ: Huisartsenpraktijken;Overige financieringsvormen;2017;6.0
1995;GLZ: Huisartsenpraktijken;Overige financieringsvormen;2018;6.0
1996;GLZ: Huisartsenpraktijken;Overige financieringsvormen;2019;7.0
1997;GLZ: Huisartsenpraktijken;Overige financieringsvormen;2020;5.0
1998;GLZ: Huisartsenpraktijken;Overige financieringsvormen;2021;5.0
1999;GLZ: Huisartsenpraktijken;Overige financieringsvormen;2022;9.0
2000;GLZ: Tandartsenpraktijken;Totaal alle financieringsvormen;1998;1190.0
2001;GLZ: Tandartsenpraktijken;Totaal alle financieringsvormen;1999;1256.0
2002;GLZ: Tandartsenpraktijken;Totaal alle financieringsvormen;2000;1364.0
2003;GLZ: Tandartsenpraktijken;Totaal alle financieringsvormen;2001;1519.0
2004;GLZ: Tandartsenpraktijken;Totaal alle financieringsvormen;2002;1746.0
2005;GLZ: Tandartsenpraktijken;Totaal alle financieringsvormen;2003;1914.0
2006;GLZ: Tandartsenpraktijken;Totaal alle financieringsvormen;2004;1971.0
2007;GLZ: Tandartsenpraktijken;Totaal alle financieringsvormen;2005;1942.0
2008;GLZ: Tandartsenpraktijken;Totaal alle financieringsvormen;2006;2025.0
2009;GLZ: Tandartsenpraktijken;Totaal alle financieringsvormen;2007;2207.0
2010;GLZ: Tandartsenpraktijken;Totaal alle financieringsvormen;2008;2376.0
2011;GLZ: Tandartsenpraktijken;Totaal alle financieringsvormen;2009;2511.0
2012;GLZ: Tandartsenpraktijken;Totaal alle financieringsvormen;2010;2613.0
2013;GLZ: Tandartsenpraktijken;Totaal alle financieringsvormen;2011;2682.0
2014;GLZ: Tandartsenpraktijken;Totaal alle financieringsvormen;2012;2790.0
2015;GLZ: Tandartsenpraktijken;Totaal alle financieringsvormen;2013;2662.0
2016;GLZ: Tandartsenpraktijken;Totaal alle financieringsvormen;2014;2755.0
2017;GLZ: Tandartsenpraktijken;Totaal alle financieringsvormen;2015;2730.0
2018;GLZ: Tandartsenpraktijken;Totaal alle financieringsvormen;2016;2855.0
2019;GLZ: Tandartsenpraktijken;Totaal alle financieringsvormen;2017;2845.0
2020;GLZ: Tandartsenpraktijken;Totaal alle financieringsvormen;2018;2915.0
2021;GLZ: Tandartsenpraktijken;Totaal alle financieringsvormen;2019;2976.0
2022;GLZ: Tandartsenpraktijken;Totaal alle financieringsvormen;2020;2686.0
2023;GLZ: Tandartsenpraktijken;Totaal alle financieringsvormen;2021;2936.0
2024;GLZ: Tandartsenpraktijken;Totaal alle financieringsvormen;2022;3026.0
2025;GLZ: Tandartsenpraktijken;HF11: Overheid;1998;0.0
2026;GLZ: Tandartsenpraktijken;HF11: Overheid;1999;0.0
2027;GLZ: Tandartsenpraktijken;HF11: Overheid;2000;0.0
2028;GLZ: Tandartsenpraktijken;HF11: Overheid;2001;0.0
2029;GLZ: Tandartsenpraktijken;HF11: Overheid;2002;0.0
2030;GLZ: Tandartsenpraktijken;HF11: Overheid;2003;0.0
2031;GLZ: Tandartsenpraktijken;HF11: Overheid;2004;0.0
2032;GLZ: Tandartsenpraktijken;HF11: Overheid;2005;0.0
2033;GLZ: Tandartsenpraktijken;HF11: Overheid;2006;0.0
2034;GLZ: Tandartsenpraktijken;HF11: Overheid;2007;0.0
2035;GLZ: Tandartsenpraktijken;HF11: Overheid;2008;0.0
2036;GLZ: Tandartsenpraktijken;HF11: Overheid;2009;0.0
2037;GLZ: Tandartsenpraktijken;HF11: Overheid;2010;0.0
2038;GLZ: Tandartsenpraktijken;HF11: Overheid;2011;0.0
2039;GLZ: Tandartsenpraktijken;HF11: Overheid;2012;0.0
2040;GLZ: Tandartsenpraktijken;HF11: Overheid;2013;0.0
2041;GLZ: Tandartsenpraktijken;HF11: Overheid;2014;0.0
2042;GLZ: Tandartsenpraktijken;HF11: Overheid;2015;0.0
2043;GLZ: Tandartsenpraktijken;HF11: Overheid;2016;0.0
2044;GLZ: Tandartsenpraktijken;HF11: Overheid;2017;0.0
2045;GLZ: Tandartsenpraktijken;HF11: Overheid;2018;0.0
2046;GLZ: Tandartsenpraktijken;HF11: Overheid;2019;0.0
2047;GLZ: Tandartsenpraktijken;HF11: Overheid;2020;63.0
2048;GLZ: Tandartsenpraktijken;HF11: Overheid;2021;9.0
2049;GLZ: Tandartsenpraktijken;HF11: Overheid;2022;0.0
2050;GLZ: Tandartsenpraktijken;HF121a: Wlz, AWBZ;1998;8.0
2051;GLZ: Tandartsenpraktijken;HF121a: Wlz, AWBZ;1999;8.0
2052;GLZ: Tandartsenpraktijken;HF121a: Wlz, AWBZ;2000;9.0
2053;GLZ: Tandartsenpraktijken;HF121a: Wlz, AWBZ;2001;9.0
2054;GLZ: Tandartsenpraktijken;HF121a: Wlz, AWBZ;2002;10.0
2055;GLZ: Tandartsenpraktijken;HF121a: Wlz, AWBZ;2003;11.0
2056;GLZ: Tandartsenpraktijken;HF121a: Wlz, AWBZ;2004;12.0
2057;GLZ: Tandartsenpraktijken;HF121a: Wlz, AWBZ;2005;12.0
2058;GLZ: Tandartsenpraktijken;HF121a: Wlz, AWBZ;2006;13.0
2059;GLZ: Tandartsenpraktijken;HF121a: Wlz, AWBZ;2007;14.0
2060;GLZ: Tandartsenpraktijken;HF121a: Wlz, AWBZ;2008;14.0
2061;GLZ: Tandartsenpraktijken;HF121a: Wlz, AWBZ;2009;17.0
2062;GLZ: Tandartsenpraktijken;HF121a: Wlz, AWBZ;2010;17.0
2063;GLZ: Tandartsenpraktijken;HF121a: Wlz, AWBZ;2011;18.0
2064;GLZ: Tandartsenpraktijken;HF121a: Wlz, AWBZ;2012;23.0
2065;GLZ: Tandartsenpraktijken;HF121a: Wlz, AWBZ;2013;24.0
2066;GLZ: Tandartsenpraktijken;HF121a: Wlz, AWBZ;2014;28.0
2067;GLZ: Tandartsenpraktijken;HF121a: Wlz, AWBZ;2015;31.0
2068;GLZ: Tandartsenpraktijken;HF121a: Wlz, AWBZ;2016;43.0
2069;GLZ: Tandartsenpraktijken;HF121a: Wlz, AWBZ;2017;54.0
2070;GLZ: Tandartsenpraktijken;HF121a: Wlz, AWBZ;2018;68.0
2071;GLZ: Tandartsenpraktijken;HF121a: Wlz, AWBZ;2019;76.0
2072;GLZ: Tandartsenpraktijken;HF121a: Wlz, AWBZ;2020;60.0
2073;GLZ: Tandartsenpraktijken;HF121a: Wlz, AWBZ;2021;95.0
2074;GLZ: Tandartsenpraktijken;HF121a: Wlz, AWBZ;2022;100.0
2075;GLZ: Tandartsenpraktijken;HF121b: Ziekenfonds;1998;325.0
2076;GLZ: Tandartsenpraktijken;HF121b: Ziekenfonds;1999;335.0
2077;GLZ: Tandartsenpraktijken;HF121b: Ziekenfonds;2000;361.0
2078;GLZ: Tandartsenpraktijken;HF121b: Ziekenfonds;2001;384.0
2079;GLZ: Tandartsenpraktijken;HF121b: Ziekenfonds;2002;446.0
2080;GLZ: Tandartsenpraktijken;HF121b: Ziekenfonds;2003;465.0
2081;GLZ: Tandartsenpraktijken;HF121b: Ziekenfonds;2004;335.0
2082;GLZ: Tandartsenpraktijken;HF121b: Ziekenfonds;2005;334.0
2083;GLZ: Tandartsenpraktijken;HF121b: Ziekenfonds;2006;
2084;GLZ: Tandartsenpraktijken;HF121b: Ziekenfonds;2007;
2085;GLZ: Tandartsenpraktijken;HF121b: Ziekenfonds;2008;
2086;GLZ: Tandartsenpraktijken;HF121b: Ziekenfonds;2009;
2087;GLZ: Tandartsenpraktijken;HF121b: Ziekenfonds;2010;
2088;GLZ: Tandartsenpraktijken;HF121b: Ziekenfonds;2011;
2089;GLZ: Tandartsenpraktijken;HF121b: Ziekenfonds;2012;
2090;GLZ: Tandartsenpraktijken;HF121b: Ziekenfonds;2013;
2091;GLZ: Tandartsenpraktijken;HF121b: Ziekenfonds;2014;
2092;GLZ: Tandartsenpraktijken;HF121b: Ziekenfonds;2015;
2093;GLZ: Tandartsenpraktijken;HF121b: Ziekenfonds;2016;
2094;GLZ: Tandartsenpraktijken;HF121b: Ziekenfonds;2017;
2095;GLZ: Tandartsenpraktijken;HF121b: Ziekenfonds;2018;
2096;GLZ: Tandartsenpraktijken;HF121b: Ziekenfonds;2019;
2097;GLZ: Tandartsenpraktijken;HF121b: Ziekenfonds;2020;
2098;GLZ: Tandartsenpraktijken;HF121b: Ziekenfonds;2021;
2099;GLZ: Tandartsenpraktijken;HF121b: Ziekenfonds;2022;
2100;GLZ: Tandartsenpraktijken;HF122: Zorgverzekeringswet;1998;
2101;GLZ: Tandartsenpraktijken;HF122: Zorgverzekeringswet;1999;
2102;GLZ: Tandartsenpraktijken;HF122: Zorgverzekeringswet;2000;
2103;GLZ: Tandartsenpraktijken;HF122: Zorgverzekeringswet;2001;
2104;GLZ: Tandartsenpraktijken;HF122: Zorgverzekeringswet;2002;
2105;GLZ: Tandartsenpraktijken;HF122: Zorgverzekeringswet;2003;
2106;GLZ: Tandartsenpraktijken;HF122: Zorgverzekeringswet;2004;
2107;GLZ: Tandartsenpraktijken;HF122: Zorgverzekeringswet;2005;
2108;GLZ: Tandartsenpraktijken;HF122: Zorgverzekeringswet;2006;511.0
2109;GLZ: Tandartsenpraktijken;HF122: Zorgverzekeringswet;2007;554.0
2110;GLZ: Tandartsenpraktijken;HF122: Zorgverzekeringswet;2008;641.0
2111;GLZ: Tandartsenpraktijken;HF122: Zorgverzekeringswet;2009;699.0
2112;GLZ: Tandartsenpraktijken;HF122: Zorgverzekeringswet;2010;738.0
2113;GLZ: Tandartsenpraktijken;HF122: Zorgverzekeringswet;2011;683.0
2114;GLZ: Tandartsenpraktijken;HF122: Zorgverzekeringswet;2012;702.0
2115;GLZ: Tandartsenpraktijken;HF122: Zorgverzekeringswet;2013;668.0
2116;GLZ: Tandartsenpraktijken;HF122: Zorgverzekeringswet;2014;713.0
2117;GLZ: Tandartsenpraktijken;HF122: Zorgverzekeringswet;2015;707.0
2118;GLZ: Tandartsenpraktijken;HF122: Zorgverzekeringswet;2016;708.0
2119;GLZ: Tandartsenpraktijken;HF122: Zorgverzekeringswet;2017;699.0
2120;GLZ: Tandartsenpraktijken;HF122: Zorgverzekeringswet;2018;713.0
2121;GLZ: Tandartsenpraktijken;HF122: Zorgverzekeringswet;2019;754.0
2122;GLZ: Tandartsenpraktijken;HF122: Zorgverzekeringswet;2020;726.0
2123;GLZ: Tandartsenpraktijken;HF122: Zorgverzekeringswet;2021;776.0
2124;GLZ: Tandartsenpraktijken;HF122: Zorgverzekeringswet;2022;797.0
2125;GLZ: Tandartsenpraktijken;HF21:Vrijwillige ziektekostenverzekering;1998;606.0
2126;GLZ: Tandartsenpraktijken;HF21:Vrijwillige ziektekostenverzekering;1999;630.0
2127;GLZ: Tandartsenpraktijken;HF21:Vrijwillige ziektekostenverzekering;2000;690.0
2128;GLZ: Tandartsenpraktijken;HF21:Vrijwillige ziektekostenverzekering;2001;762.0
2129;GLZ: Tandartsenpraktijken;HF21:Vrijwillige ziektekostenverzekering;2002;867.0
2130;GLZ: Tandartsenpraktijken;HF21:Vrijwillige ziektekostenverzekering;2003;964.0
2131;GLZ: Tandartsenpraktijken;HF21:Vrijwillige ziektekostenverzekering;2004;1142.0
2132;GLZ: Tandartsenpraktijken;HF21:Vrijwillige ziektekostenverzekering;2005;1135.0
2133;GLZ: Tandartsenpraktijken;HF21:Vrijwillige ziektekostenverzekering;2006;1155.0
2134;GLZ: Tandartsenpraktijken;HF21:Vrijwillige ziektekostenverzekering;2007;1261.0
2135;GLZ: Tandartsenpraktijken;HF21:Vrijwillige ziektekostenverzekering;2008;1283.0
2136;GLZ: Tandartsenpraktijken;HF21:Vrijwillige ziektekostenverzekering;2009;1429.0
2137;GLZ: Tandartsenpraktijken;HF21:Vrijwillige ziektekostenverzekering;2010;1490.0
2138;GLZ: Tandartsenpraktijken;HF21:Vrijwillige ziektekostenverzekering;2011;1620.0
2139;GLZ: Tandartsenpraktijken;HF21:Vrijwillige ziektekostenverzekering;2012;1661.0
2140;GLZ: Tandartsenpraktijken;HF21:Vrijwillige ziektekostenverzekering;2013;1504.0
2141;GLZ: Tandartsenpraktijken;HF21:Vrijwillige ziektekostenverzekering;2014;1549.0
2142;GLZ: Tandartsenpraktijken;HF21:Vrijwillige ziektekostenverzekering;2015;1520.0
2143;GLZ: Tandartsenpraktijken;HF21:Vrijwillige ziektekostenverzekering;2016;1632.0
2144;GLZ: Tandartsenpraktijken;HF21:Vrijwillige ziektekostenverzekering;2017;1615.0
2145;GLZ: Tandartsenpraktijken;HF21:Vrijwillige ziektekostenverzekering;2018;1648.0
2146;GLZ: Tandartsenpraktijken;HF21:Vrijwillige ziektekostenverzekering;2019;1647.0
2147;GLZ: Tandartsenpraktijken;HF21:Vrijwillige ziektekostenverzekering;2020;1426.0
2148;GLZ: Tandartsenpraktijken;HF21:Vrijwillige ziektekostenverzekering;2021;1579.0
2149;GLZ: Tandartsenpraktijken;HF21:Vrijwillige ziektekostenverzekering;2022;1569.0
2150;GLZ: Tandartsenpraktijken;HF3: Eigen betalingen;1998;249.0
2151;GLZ: Tandartsenpraktijken;HF3: Eigen betalingen;1999;280.0
2152;GLZ: Tandartsenpraktijken;HF3: Eigen betalingen;2000;301.0
2153;GLZ: Tandartsenpraktijken;HF3: Eigen betalingen;2001;361.0
2154;GLZ: Tandartsenpraktijken;HF3: Eigen betalingen;2002;420.0
2155;GLZ: Tandartsenpraktijken;HF3: Eigen betalingen;2003;470.0
2156;GLZ: Tandartsenpraktijken;HF3: Eigen betalingen;2004;480.0
2157;GLZ: Tandartsenpraktijken;HF3: Eigen betalingen;2005;457.0
2158;GLZ: Tandartsenpraktijken;HF3: Eigen betalingen;2006;342.0
2159;GLZ: Tandartsenpraktijken;HF3: Eigen betalingen;2007;374.0
2160;GLZ: Tandartsenpraktijken;HF3: Eigen betalingen;2008;434.0
2161;GLZ: Tandartsenpraktijken;HF3: Eigen betalingen;2009;361.0
2162;GLZ: Tandartsenpraktijken;HF3: Eigen betalingen;2010;364.0
2163;GLZ: Tandartsenpraktijken;HF3: Eigen betalingen;2011;355.0
2164;GLZ: Tandartsenpraktijken;HF3: Eigen betalingen;2012;399.0
2165;GLZ: Tandartsenpraktijken;HF3: Eigen betalingen;2013;462.0
2166;GLZ: Tandartsenpraktijken;HF3: Eigen betalingen;2014;460.0
2167;GLZ: Tandartsenpraktijken;HF3: Eigen betalingen;2015;467.0
2168;GLZ: Tandartsenpraktijken;HF3: Eigen betalingen;2016;467.0
2169;GLZ: Tandartsenpraktijken;HF3: Eigen betalingen;2017;471.0
2170;GLZ: Tandartsenpraktijken;HF3: Eigen betalingen;2018;481.0
2171;GLZ: Tandartsenpraktijken;HF3: Eigen betalingen;2019;496.0
2172;GLZ: Tandartsenpraktijken;HF3: Eigen betalingen;2020;407.0
2173;GLZ: Tandartsenpraktijken;HF3: Eigen betalingen;2021;474.0
2174;GLZ: Tandartsenpraktijken;HF3: Eigen betalingen;2022;555.0
2175;GLZ: Tandartsenpraktijken;HF31: Directe eigen betalingen;1998;249.0
2176;GLZ: Tandartsenpraktijken;HF31: Directe eigen betalingen;1999;280.0
2177;GLZ: Tandartsenpraktijken;HF31: Directe eigen betalingen;2000;301.0
