ID;Geslacht;Persoonskenmerken;GeboortelandOuders;Herkomstland;Perioden;BeroepsEnNietBeroepsbevolking_1;WerkzameBeroepsbevolking_2;NettoArbeidsparticipatie_3;Werknemer_4;WerknemerMetVasteArbeidsrelatie_5;WerknemerMetFlexibeleArbeidsrelatie_6;Zelfstandige_7
2709;Totaal mannen en vrouwen;Totaal personen;Geboren in NL, ouder(s) buiten NL;Portugal;2021;5450.0;4180.0;77.0;88.0;49.0;39.0;12.0
2710;Totaal mannen en vrouwen;Totaal personen;Geboren in NL, ouder(s) buiten NL;Portugal;2022;5630.0;4460.0;79.0;88.0;48.0;40.0;12.0
2711;Totaal mannen en vrouwen;Totaal personen;Geboren in NL, ouder(s) buiten NL;Portugal;2023;5840.0;4620.0;79.0;87.0;49.0;38.0;13.0
2712;Totaal mannen en vrouwen;Totaal personen;Geboren in NL, ouder(s) buiten NL;Puerto Rico;2021;50.0;30.0;;;;;
2713;Totaal mannen en vrouwen;Totaal personen;Geboren in NL, ouder(s) buiten NL;Puerto Rico;2022;50.0;30.0;;;;;
2714;Totaal mannen en vrouwen;Totaal personen;Geboren in NL, ouder(s) buiten NL;Puerto Rico;2023;50.0;40.0;;;;;
2715;Totaal mannen en vrouwen;Totaal personen;Geboren in NL, ouder(s) buiten NL;Republiek Noord-Macedonië;2021;1670.0;1090.0;65.0;90.0;39.0;51.0;10.0
2716;Totaal mannen en vrouwen;Totaal personen;Geboren in NL, ouder(s) buiten NL;Republiek Noord-Macedonië;2022;1750.0;1200.0;69.0;88.0;39.0;49.0;12.0
2717;Totaal mannen en vrouwen;Totaal personen;Geboren in NL, ouder(s) buiten NL;Republiek Noord-Macedonië;2023;1820.0;1260.0;69.0;89.0;40.0;48.0;11.0
2718;Totaal mannen en vrouwen;Totaal personen;Geboren in NL, ouder(s) buiten NL;Réunion;2021;20.0;10.0;;;;;
2719;Totaal mannen en vrouwen;Totaal personen;Geboren in NL, ouder(s) buiten NL;Réunion;2022;20.0;10.0;;;;;
2720;Totaal mannen en vrouwen;Totaal personen;Geboren in NL, ouder(s) buiten NL;Réunion;2023;20.0;20.0;;;;;
2721;Totaal mannen en vrouwen;Totaal personen;Geboren in NL, ouder(s) buiten NL;Roemenië;2021;2270.0;1440.0;63.0;88.0;32.0;56.0;12.0
2722;Totaal mannen en vrouwen;Totaal personen;Geboren in NL, ouder(s) buiten NL;Roemenië;2022;2470.0;1650.0;67.0;87.0;31.0;56.0;13.0
2723;Totaal mannen en vrouwen;Totaal personen;Geboren in NL, ouder(s) buiten NL;Roemenië;2023;2680.0;1820.0;68.0;87.0;30.0;57.0;13.0
2724;Totaal mannen en vrouwen;Totaal personen;Geboren in NL, ouder(s) buiten NL;Rusland;2021;3570.0;1700.0;48.0;87.0;27.0;60.0;13.0
2725;Totaal mannen en vrouwen;Totaal personen;Geboren in NL, ouder(s) buiten NL;Rusland;2022;3640.0;1950.0;54.0;86.0;24.0;62.0;14.0
2726;Totaal mannen en vrouwen;Totaal personen;Geboren in NL, ouder(s) buiten NL;Rusland;2023;3740.0;2100.0;56.0;87.0;25.0;62.0;13.0
2727;Totaal mannen en vrouwen;Totaal personen;Geboren in NL, ouder(s) buiten NL;Rwanda;2021;240.0;160.0;65.0;91.0;5.0;86.0;9.0
2728;Totaal mannen en vrouwen;Totaal personen;Geboren in NL, ouder(s) buiten NL;Rwanda;2022;270.0;190.0;69.0;91.0;13.0;79.0;9.0
2729;Totaal mannen en vrouwen;Totaal personen;Geboren in NL, ouder(s) buiten NL;Rwanda;2023;300.0;210.0;71.0;92.0;15.0;76.0;8.0
2730;Totaal mannen en vrouwen;Totaal personen;Geboren in NL, ouder(s) buiten NL;Saint Kitts en Nevis;2021;20.0;10.0;;;;;
2731;Totaal mannen en vrouwen;Totaal personen;Geboren in NL, ouder(s) buiten NL;Saint Kitts en Nevis;2022;20.0;20.0;;;;;
2732;Totaal mannen en vrouwen;Totaal personen;Geboren in NL, ouder(s) buiten NL;Saint Kitts en Nevis;2023;30.0;20.0;;;;;
2733;Totaal mannen en vrouwen;Totaal personen;Geboren in NL, ouder(s) buiten NL;Saint Pierre en Miquelon;2021;0.0;0.0;;;;;
2734;Totaal mannen en vrouwen;Totaal personen;Geboren in NL, ouder(s) buiten NL;Saint Pierre en Miquelon;2022;0.0;0.0;;;;;
2735;Totaal mannen en vrouwen;Totaal personen;Geboren in NL, ouder(s) buiten NL;Saint Pierre en Miquelon;2023;0.0;0.0;;;;;
2736;Totaal mannen en vrouwen;Totaal personen;Geboren in NL, ouder(s) buiten NL;Saint-Barthélemy;2021;;;;;;;
2737;Totaal mannen en vrouwen;Totaal personen;Geboren in NL, ouder(s) buiten NL;Saint-Barthélemy;2022;;;;;;;
2738;Totaal mannen en vrouwen;Totaal personen;Geboren in NL, ouder(s) buiten NL;Saint-Barthélemy;2023;;;;;;;
2739;Totaal mannen en vrouwen;Totaal personen;Geboren in NL, ouder(s) buiten NL;Salomonseilanden;2021;20.0;10.0;;;;;
2740;Totaal mannen en vrouwen;Totaal personen;Geboren in NL, ouder(s) buiten NL;Salomonseilanden;2022;20.0;10.0;;;;;
2741;Totaal mannen en vrouwen;Totaal personen;Geboren in NL, ouder(s) buiten NL;Salomonseilanden;2023;20.0;10.0;;;;;
2742;Totaal mannen en vrouwen;Totaal personen;Geboren in NL, ouder(s) buiten NL;Samoa;2021;10.0;10.0;;;;;
2743;Totaal mannen en vrouwen;Totaal personen;Geboren in NL, ouder(s) buiten NL;Samoa;2022;10.0;10.0;;;;;
2744;Totaal mannen en vrouwen;Totaal personen;Geboren in NL, ouder(s) buiten NL;Samoa;2023;10.0;10.0;;;;;
2745;Totaal mannen en vrouwen;Totaal personen;Geboren in NL, ouder(s) buiten NL;San Marino;2021;0.0;0.0;;;;;
2746;Totaal mannen en vrouwen;Totaal personen;Geboren in NL, ouder(s) buiten NL;San Marino;2022;0.0;0.0;;;;;
2747;Totaal mannen en vrouwen;Totaal personen;Geboren in NL, ouder(s) buiten NL;San Marino;2023;0.0;0.0;;;;;
2748;Totaal mannen en vrouwen;Totaal personen;Geboren in NL, ouder(s) buiten NL;Sao Tomé en Principe;2021;110.0;80.0;;;;;
2749;Totaal mannen en vrouwen;Totaal personen;Geboren in NL, ouder(s) buiten NL;Sao Tomé en Principe;2022;110.0;80.0;;;;;
2750;Totaal mannen en vrouwen;Totaal personen;Geboren in NL, ouder(s) buiten NL;Sao Tomé en Principe;2023;110.0;80.0;;;;;
2751;Totaal mannen en vrouwen;Totaal personen;Geboren in NL, ouder(s) buiten NL;Saoedi-Arabië;2021;200.0;140.0;67.0;;;;
2752;Totaal mannen en vrouwen;Totaal personen;Geboren in NL, ouder(s) buiten NL;Saoedi-Arabië;2022;230.0;160.0;68.0;88.0;29.0;59.0;12.0
2753;Totaal mannen en vrouwen;Totaal personen;Geboren in NL, ouder(s) buiten NL;Saoedi-Arabië;2023;250.0;180.0;70.0;88.0;27.0;61.0;12.0
2754;Totaal mannen en vrouwen;Totaal personen;Geboren in NL, ouder(s) buiten NL;Senegal;2021;550.0;370.0;68.0;89.0;27.0;62.0;11.0
2755;Totaal mannen en vrouwen;Totaal personen;Geboren in NL, ouder(s) buiten NL;Senegal;2022;580.0;430.0;74.0;88.0;24.0;64.0;12.0
2756;Totaal mannen en vrouwen;Totaal personen;Geboren in NL, ouder(s) buiten NL;Senegal;2023;620.0;450.0;73.0;89.0;26.0;63.0;11.0
2757;Totaal mannen en vrouwen;Totaal personen;Geboren in NL, ouder(s) buiten NL;Servië;2021;5320.0;3720.0;70.0;86.0;46.0;40.0;14.0
2758;Totaal mannen en vrouwen;Totaal personen;Geboren in NL, ouder(s) buiten NL;Servië;2022;5480.0;3960.0;72.0;85.0;46.0;40.0;15.0
2759;Totaal mannen en vrouwen;Totaal personen;Geboren in NL, ouder(s) buiten NL;Servië;2023;5630.0;4100.0;73.0;85.0;46.0;38.0;15.0
2760;Totaal mannen en vrouwen;Totaal personen;Geboren in NL, ouder(s) buiten NL;Seychellen;2021;30.0;20.0;;;;;
2761;Totaal mannen en vrouwen;Totaal personen;Geboren in NL, ouder(s) buiten NL;Seychellen;2022;30.0;30.0;;;;;
2762;Totaal mannen en vrouwen;Totaal personen;Geboren in NL, ouder(s) buiten NL;Seychellen;2023;40.0;30.0;;;;;
2763;Totaal mannen en vrouwen;Totaal personen;Geboren in NL, ouder(s) buiten NL;Sierra Leone;2021;660.0;440.0;67.0;93.0;10.0;83.0;7.0
2764;Totaal mannen en vrouwen;Totaal personen;Geboren in NL, ouder(s) buiten NL;Sierra Leone;2022;750.0;530.0;70.0;94.0;11.0;83.0;6.0
2765;Totaal mannen en vrouwen;Totaal personen;Geboren in NL, ouder(s) buiten NL;Sierra Leone;2023;850.0;600.0;70.0;93.0;12.0;81.0;7.0
2766;Totaal mannen en vrouwen;Totaal personen;Geboren in NL, ouder(s) buiten NL;Singapore;2021;1770.0;1330.0;75.0;85.0;50.0;35.0;15.0
2767;Totaal mannen en vrouwen;Totaal personen;Geboren in NL, ouder(s) buiten NL;Singapore;2022;1800.0;1400.0;78.0;84.0;50.0;34.0;16.0
2768;Totaal mannen en vrouwen;Totaal personen;Geboren in NL, ouder(s) buiten NL;Singapore;2023;1830.0;1430.0;78.0;84.0;51.0;33.0;16.0
2769;Totaal mannen en vrouwen;Totaal personen;Geboren in NL, ouder(s) buiten NL;Sint Lucia;2021;20.0;10.0;;;;;
2770;Totaal mannen en vrouwen;Totaal personen;Geboren in NL, ouder(s) buiten NL;Sint Lucia;2022;20.0;10.0;;;;;
2771;Totaal mannen en vrouwen;Totaal personen;Geboren in NL, ouder(s) buiten NL;Sint Lucia;2023;20.0;10.0;;;;;
2772;Totaal mannen en vrouwen;Totaal personen;Geboren in NL, ouder(s) buiten NL;Sint Maarten (Nederlands deel);2021;560.0;380.0;67.0;92.0;32.0;61.0;8.0
2773;Totaal mannen en vrouwen;Totaal personen;Geboren in NL, ouder(s) buiten NL;Sint Maarten (Nederlands deel);2022;610.0;440.0;73.0;93.0;28.0;64.0;7.0
2774;Totaal mannen en vrouwen;Totaal personen;Geboren in NL, ouder(s) buiten NL;Sint Maarten (Nederlands deel);2023;670.0;470.0;71.0;91.0;30.0;61.0;9.0
2775;Totaal mannen en vrouwen;Totaal personen;Geboren in NL, ouder(s) buiten NL;Sint Vincent en de Grenadines;2021;30.0;20.0;;;;;
2776;Totaal mannen en vrouwen;Totaal personen;Geboren in NL, ouder(s) buiten NL;Sint Vincent en de Grenadines;2022;30.0;20.0;;;;;
2777;Totaal mannen en vrouwen;Totaal personen;Geboren in NL, ouder(s) buiten NL;Sint Vincent en de Grenadines;2023;30.0;20.0;;;;;
2778;Totaal mannen en vrouwen;Totaal personen;Geboren in NL, ouder(s) buiten NL;Sint-Helena;2021;10.0;10.0;;;;;
2779;Totaal mannen en vrouwen;Totaal personen;Geboren in NL, ouder(s) buiten NL;Sint-Helena;2022;10.0;10.0;;;;;
2780;Totaal mannen en vrouwen;Totaal personen;Geboren in NL, ouder(s) buiten NL;Sint-Helena;2023;10.0;10.0;;;;;
2781;Totaal mannen en vrouwen;Totaal personen;Geboren in NL, ouder(s) buiten NL;Slovenië;2021;530.0;380.0;73.0;89.0;48.0;41.0;11.0
2782;Totaal mannen en vrouwen;Totaal personen;Geboren in NL, ouder(s) buiten NL;Slovenië;2022;540.0;400.0;75.0;90.0;49.0;41.0;10.0
2783;Totaal mannen en vrouwen;Totaal personen;Geboren in NL, ouder(s) buiten NL;Slovenië;2023;550.0;420.0;76.0;89.0;50.0;39.0;11.0
2784;Totaal mannen en vrouwen;Totaal personen;Geboren in NL, ouder(s) buiten NL;Slowakije;2021;870.0;510.0;59.0;85.0;35.0;51.0;15.0
2785;Totaal mannen en vrouwen;Totaal personen;Geboren in NL, ouder(s) buiten NL;Slowakije;2022;920.0;580.0;63.0;84.0;31.0;54.0;16.0
2786;Totaal mannen en vrouwen;Totaal personen;Geboren in NL, ouder(s) buiten NL;Slowakije;2023;990.0;640.0;65.0;84.0;30.0;54.0;16.0
2787;Totaal mannen en vrouwen;Totaal personen;Geboren in NL, ouder(s) buiten NL;Soedan;2021;880.0;510.0;58.0;94.0;16.0;78.0;6.0
2788;Totaal mannen en vrouwen;Totaal personen;Geboren in NL, ouder(s) buiten NL;Soedan;2022;1000.0;640.0;64.0;93.0;13.0;80.0;7.0
2789;Totaal mannen en vrouwen;Totaal personen;Geboren in NL, ouder(s) buiten NL;Soedan;2023;1110.0;730.0;65.0;91.0;15.0;76.0;9.0
2790;Totaal mannen en vrouwen;Totaal personen;Geboren in NL, ouder(s) buiten NL;Somalië;2021;4360.0;2700.0;62.0;94.0;14.0;80.0;6.0
2791;Totaal mannen en vrouwen;Totaal personen;Geboren in NL, ouder(s) buiten NL;Somalië;2022;4710.0;3080.0;65.0;92.0;14.0;77.0;8.0
2792;Totaal mannen en vrouwen;Totaal personen;Geboren in NL, ouder(s) buiten NL;Somalië;2023;5150.0;3390.0;66.0;90.0;16.0;74.0;10.0
2793;Totaal mannen en vrouwen;Totaal personen;Geboren in NL, ouder(s) buiten NL;Spanje;2021;13230.0;10180.0;77.0;86.0;55.0;31.0;14.0
2794;Totaal mannen en vrouwen;Totaal personen;Geboren in NL, ouder(s) buiten NL;Spanje;2022;13480.0;10590.0;79.0;86.0;54.0;32.0;14.0
2795;Totaal mannen en vrouwen;Totaal personen;Geboren in NL, ouder(s) buiten NL;Spanje;2023;13740.0;10790.0;79.0;86.0;55.0;31.0;14.0
2796;Totaal mannen en vrouwen;Totaal personen;Geboren in NL, ouder(s) buiten NL;Sri Lanka;2021;2640.0;1900.0;72.0;92.0;27.0;65.0;8.0
2797;Totaal mannen en vrouwen;Totaal personen;Geboren in NL, ouder(s) buiten NL;Sri Lanka;2022;2850.0;2140.0;75.0;92.0;27.0;65.0;8.0
2798;Totaal mannen en vrouwen;Totaal personen;Geboren in NL, ouder(s) buiten NL;Sri Lanka;2023;3070.0;2330.0;76.0;92.0;28.0;63.0;8.0
2799;Totaal mannen en vrouwen;Totaal personen;Geboren in NL, ouder(s) buiten NL;Syrië;2021;2550.0;1750.0;69.0;90.0;25.0;65.0;10.0
2800;Totaal mannen en vrouwen;Totaal personen;Geboren in NL, ouder(s) buiten NL;Syrië;2022;2740.0;2010.0;73.0;89.0;25.0;64.0;11.0
2801;Totaal mannen en vrouwen;Totaal personen;Geboren in NL, ouder(s) buiten NL;Syrië;2023;2930.0;2150.0;73.0;88.0;27.0;62.0;12.0
2802;Totaal mannen en vrouwen;Totaal personen;Geboren in NL, ouder(s) buiten NL;Tadzjikistan;2021;30.0;20.0;;;;;
2803;Totaal mannen en vrouwen;Totaal personen;Geboren in NL, ouder(s) buiten NL;Tadzjikistan;2022;40.0;20.0;;;;;
2804;Totaal mannen en vrouwen;Totaal personen;Geboren in NL, ouder(s) buiten NL;Tadzjikistan;2023;40.0;30.0;;;;;
2805;Totaal mannen en vrouwen;Totaal personen;Geboren in NL, ouder(s) buiten NL;Taiwan;2021;320.0;180.0;58.0;88.0;33.0;55.0;12.0
2806;Totaal mannen en vrouwen;Totaal personen;Geboren in NL, ouder(s) buiten NL;Taiwan;2022;340.0;210.0;62.0;85.0;30.0;55.0;15.0
2807;Totaal mannen en vrouwen;Totaal personen;Geboren in NL, ouder(s) buiten NL;Taiwan;2023;360.0;230.0;65.0;87.0;32.0;55.0;13.0
2808;Totaal mannen en vrouwen;Totaal personen;Geboren in NL, ouder(s) buiten NL;Tanzania;2021;730.0;520.0;72.0;90.0;35.0;55.0;10.0
2809;Totaal mannen en vrouwen;Totaal personen;Geboren in NL, ouder(s) buiten NL;Tanzania;2022;780.0;580.0;74.0;90.0;36.0;55.0;10.0
2810;Totaal mannen en vrouwen;Totaal personen;Geboren in NL, ouder(s) buiten NL;Tanzania;2023;830.0;630.0;76.0;90.0;38.0;52.0;10.0
2811;Totaal mannen en vrouwen;Totaal personen;Geboren in NL, ouder(s) buiten NL;Thailand;2021;3510.0;2400.0;68.0;91.0;33.0;57.0;9.0
2812;Totaal mannen en vrouwen;Totaal personen;Geboren in NL, ouder(s) buiten NL;Thailand;2022;3760.0;2670.0;71.0;90.0;32.0;58.0;10.0
2813;Totaal mannen en vrouwen;Totaal personen;Geboren in NL, ouder(s) buiten NL;Thailand;2023;4010.0;2900.0;72.0;91.0;33.0;58.0;9.0
2814;Totaal mannen en vrouwen;Totaal personen;Geboren in NL, ouder(s) buiten NL;Timor Leste;2021;10.0;0.0;;;;;
2815;Totaal mannen en vrouwen;Totaal personen;Geboren in NL, ouder(s) buiten NL;Timor Leste;2022;10.0;0.0;;;;;
2816;Totaal mannen en vrouwen;Totaal personen;Geboren in NL, ouder(s) buiten NL;Timor Leste;2023;10.0;0.0;;;;;
2817;Totaal mannen en vrouwen;Totaal personen;Geboren in NL, ouder(s) buiten NL;Togo;2021;360.0;240.0;67.0;95.0;13.0;82.0;5.0
2818;Totaal mannen en vrouwen;Totaal personen;Geboren in NL, ouder(s) buiten NL;Togo;2022;390.0;280.0;72.0;93.0;12.0;81.0;7.0
2819;Totaal mannen en vrouwen;Totaal personen;Geboren in NL, ouder(s) buiten NL;Togo;2023;430.0;320.0;74.0;90.0;13.0;77.0;10.0
2820;Totaal mannen en vrouwen;Totaal personen;Geboren in NL, ouder(s) buiten NL;Tokelau;2021;0.0;0.0;;;;;
2821;Totaal mannen en vrouwen;Totaal personen;Geboren in NL, ouder(s) buiten NL;Tokelau;2022;0.0;0.0;;;;;
2822;Totaal mannen en vrouwen;Totaal personen;Geboren in NL, ouder(s) buiten NL;Tokelau;2023;0.0;0.0;;;;;
2823;Totaal mannen en vrouwen;Totaal personen;Geboren in NL, ouder(s) buiten NL;Tonga;2021;10.0;10.0;;;;;
2824;Totaal mannen en vrouwen;Totaal personen;Geboren in NL, ouder(s) buiten NL;Tonga;2022;10.0;10.0;;;;;
2825;Totaal mannen en vrouwen;Totaal personen;Geboren in NL, ouder(s) buiten NL;Tonga;2023;10.0;10.0;;;;;
2826;Totaal mannen en vrouwen;Totaal personen;Geboren in NL, ouder(s) buiten NL;Trinidad en Tobago;2021;390.0;280.0;73.0;82.0;40.0;41.0;18.0
2827;Totaal mannen en vrouwen;Totaal personen;Geboren in NL, ouder(s) buiten NL;Trinidad en Tobago;2022;400.0;310.0;76.0;82.0;38.0;44.0;18.0
2828;Totaal mannen en vrouwen;Totaal personen;Geboren in NL, ouder(s) buiten NL;Trinidad en Tobago;2023;410.0;310.0;75.0;82.0;42.0;41.0;18.0
2829;Totaal mannen en vrouwen;Totaal personen;Geboren in NL, ouder(s) buiten NL;Tristan de Cunha;2021;;;;;;;
2830;Totaal mannen en vrouwen;Totaal personen;Geboren in NL, ouder(s) buiten NL;Tristan de Cunha;2022;;;;;;;
2831;Totaal mannen en vrouwen;Totaal personen;Geboren in NL, ouder(s) buiten NL;Tristan de Cunha;2023;;;;;;;
2832;Totaal mannen en vrouwen;Totaal personen;Geboren in NL, ouder(s) buiten NL;Tsjaad;2021;60.0;40.0;;;;;
2833;Totaal mannen en vrouwen;Totaal personen;Geboren in NL, ouder(s) buiten NL;Tsjaad;2022;60.0;50.0;;;;;
2834;Totaal mannen en vrouwen;Totaal personen;Geboren in NL, ouder(s) buiten NL;Tsjaad;2023;60.0;50.0;;;;;
2835;Totaal mannen en vrouwen;Totaal personen;Geboren in NL, ouder(s) buiten NL;Tsjechië;2021;2720.0;1840.0;68.0;82.0;49.0;33.0;18.0
2836;Totaal mannen en vrouwen;Totaal personen;Geboren in NL, ouder(s) buiten NL;Tsjechië;2022;2750.0;1950.0;71.0;82.0;47.0;35.0;18.0
2837;Totaal mannen en vrouwen;Totaal personen;Geboren in NL, ouder(s) buiten NL;Tsjechië;2023;2800.0;2000.0;71.0;82.0;48.0;34.0;18.0
2838;Totaal mannen en vrouwen;Totaal personen;Geboren in NL, ouder(s) buiten NL;Tunesië;2021;3720.0;2600.0;70.0;86.0;39.0;48.0;14.0
2839;Totaal mannen en vrouwen;Totaal personen;Geboren in NL, ouder(s) buiten NL;Tunesië;2022;3840.0;2810.0;73.0;84.0;38.0;46.0;16.0
2840;Totaal mannen en vrouwen;Totaal personen;Geboren in NL, ouder(s) buiten NL;Tunesië;2023;3950.0;2880.0;73.0;83.0;39.0;44.0;17.0
2841;Totaal mannen en vrouwen;Totaal personen;Geboren in NL, ouder(s) buiten NL;Turkmenistan;2021;10.0;0.0;;;;;
2842;Totaal mannen en vrouwen;Totaal personen;Geboren in NL, ouder(s) buiten NL;Turkmenistan;2022;10.0;10.0;;;;;
2843;Totaal mannen en vrouwen;Totaal personen;Geboren in NL, ouder(s) buiten NL;Turkmenistan;2023;10.0;10.0;;;;;
2844;Totaal mannen en vrouwen;Totaal personen;Geboren in NL, ouder(s) buiten NL;Turks- en Caicoseilanden;2021;0.0;0.0;;;;;
2845;Totaal mannen en vrouwen;Totaal personen;Geboren in NL, ouder(s) buiten NL;Turks- en Caicoseilanden;2022;0.0;0.0;;;;;
2846;Totaal mannen en vrouwen;Totaal personen;Geboren in NL, ouder(s) buiten NL;Turks- en Caicoseilanden;2023;0.0;0.0;;;;;
2847;Totaal mannen en vrouwen;Totaal personen;Geboren in NL, ouder(s) buiten NL;Tuvalu;2021;0.0;0.0;;;;;
2848;Totaal mannen en vrouwen;Totaal personen;Geboren in NL, ouder(s) buiten NL;Tuvalu;2022;0.0;0.0;;;;;
2849;Totaal mannen en vrouwen;Totaal personen;Geboren in NL, ouder(s) buiten NL;Tuvalu;2023;0.0;0.0;;;;;
2850;Totaal mannen en vrouwen;Totaal personen;Geboren in NL, ouder(s) buiten NL;Uganda;2021;340.0;240.0;69.0;90.0;33.0;57.0;10.0
2851;Totaal mannen en vrouwen;Totaal personen;Geboren in NL, ouder(s) buiten NL;Uganda;2022;360.0;270.0;75.0;86.0;30.0;56.0;14.0
2852;Totaal mannen en vrouwen;Totaal personen;Geboren in NL, ouder(s) buiten NL;Uganda;2023;390.0;280.0;72.0;84.0;32.0;52.0;16.0
2853;Totaal mannen en vrouwen;Totaal personen;Geboren in NL, ouder(s) buiten NL;Uruguay;2021;430.0;330.0;76.0;87.0;45.0;42.0;13.0
2854;Totaal mannen en vrouwen;Totaal personen;Geboren in NL, ouder(s) buiten NL;Uruguay;2022;440.0;340.0;77.0;86.0;46.0;40.0;14.0
2855;Totaal mannen en vrouwen;Totaal personen;Geboren in NL, ouder(s) buiten NL;Uruguay;2023;450.0;340.0;76.0;86.0;48.0;38.0;14.0
2856;Totaal mannen en vrouwen;Totaal personen;Geboren in NL, ouder(s) buiten NL;Vanuatu;2021;0.0;0.0;;;;;
2857;Totaal mannen en vrouwen;Totaal personen;Geboren in NL, ouder(s) buiten NL;Vanuatu;2022;0.0;0.0;;;;;
2858;Totaal mannen en vrouwen;Totaal personen;Geboren in NL, ouder(s) buiten NL;Vanuatu;2023;0.0;0.0;;;;;
2859;Totaal mannen en vrouwen;Totaal personen;Geboren in NL, ouder(s) buiten NL;Vaticaanstad;2021;0.0;0.0;;;;;
2860;Totaal mannen en vrouwen;Totaal personen;Geboren in NL, ouder(s) buiten NL;Vaticaanstad;2022;0.0;0.0;;;;;
2861;Totaal mannen en vrouwen;Totaal personen;Geboren in NL, ouder(s) buiten NL;Vaticaanstad;2023;0.0;0.0;;;;;
2862;Totaal mannen en vrouwen;Totaal personen;Geboren in NL, ouder(s) buiten NL;Venezuela;2021;1900.0;1450.0;76.0;87.0;45.0;42.0;13.0
2863;Totaal mannen en vrouwen;Totaal personen;Geboren in NL, ouder(s) buiten NL;Venezuela;2022;1970.0;1550.0;79.0;86.0;44.0;41.0;14.0
2864;Totaal mannen en vrouwen;Totaal personen;Geboren in NL, ouder(s) buiten NL;Venezuela;2023;2060.0;1620.0;79.0;86.0;44.0;41.0;14.0
2865;Totaal mannen en vrouwen;Totaal personen;Geboren in NL, ouder(s) buiten NL;Verenigd Koninkrijk;2021;28860.0;20660.0;72.0;86.0;49.0;36.0;14.0
2866;Totaal mannen en vrouwen;Totaal personen;Geboren in NL, ouder(s) buiten NL;Verenigd Koninkrijk;2022;29310.0;21700.0;74.0;85.0;49.0;37.0;15.0
2867;Totaal mannen en vrouwen;Totaal personen;Geboren in NL, ouder(s) buiten NL;Verenigd Koninkrijk;2023;29700.0;22250.0;75.0;85.0;49.0;36.0;15.0
2868;Totaal mannen en vrouwen;Totaal personen;Geboren in NL, ouder(s) buiten NL;Verenigde Arabische Emiraten;2021;40.0;30.0;;;;;
2869;Totaal mannen en vrouwen;Totaal personen;Geboren in NL, ouder(s) buiten NL;Verenigde Arabische Emiraten;2022;40.0;30.0;;;;;
2870;Totaal mannen en vrouwen;Totaal personen;Geboren in NL, ouder(s) buiten NL;Verenigde Arabische Emiraten;2023;50.0;40.0;;;;;
2871;Totaal mannen en vrouwen;Totaal personen;Geboren in NL, ouder(s) buiten NL;Verenigde Staten van Amerika;2021;10120.0;6780.0;67.0;84.0;40.0;44.0;16.0
2872;Totaal mannen en vrouwen;Totaal personen;Geboren in NL, ouder(s) buiten NL;Verenigde Staten van Amerika;2022;10330.0;7250.0;70.0;83.0;40.0;43.0;17.0
2873;Totaal mannen en vrouwen;Totaal personen;Geboren in NL, ouder(s) buiten NL;Verenigde Staten van Amerika;2023;10570.0;7480.0;71.0;83.0;41.0;42.0;17.0
2874;Totaal mannen en vrouwen;Totaal personen;Geboren in NL, ouder(s) buiten NL;Verre eilanden van de VS;2021;0.0;0.0;;;;;
2875;Totaal mannen en vrouwen;Totaal personen;Geboren in NL, ouder(s) buiten NL;Verre eilanden van de VS;2022;0.0;0.0;;;;;
2876;Totaal mannen en vrouwen;Totaal personen;Geboren in NL, ouder(s) buiten NL;Verre eilanden van de VS;2023;0.0;0.0;;;;;
2877;Totaal mannen en vrouwen;Totaal personen;Geboren in NL, ouder(s) buiten NL;Vietnam;2021;6030.0;4350.0;72.0;88.0;38.0;50.0;12.0
2878;Totaal mannen en vrouwen;Totaal personen;Geboren in NL, ouder(s) buiten NL;Vietnam;2022;6300.0;4780.0;76.0;88.0;37.0;50.0;12.0
2879;Totaal mannen en vrouwen;Totaal personen;Geboren in NL, ouder(s) buiten NL;Vietnam;2023;6560.0;5020.0;77.0;87.0;39.0;49.0;13.0
2880;Totaal mannen en vrouwen;Totaal personen;Geboren in NL, ouder(s) buiten NL;Wallis en Futuna;2021;0.0;0.0;;;;;
2881;Totaal mannen en vrouwen;Totaal personen;Geboren in NL, ouder(s) buiten NL;Wallis en Futuna;2022;0.0;0.0;;;;;
2882;Totaal mannen en vrouwen;Totaal personen;Geboren in NL, ouder(s) buiten NL;Wallis en Futuna;2023;0.0;0.0;;;;;
2883;Totaal mannen en vrouwen;Totaal personen;Geboren in NL, ouder(s) buiten NL;Zambia;2021;450.0;300.0;67.0;88.0;32.0;56.0;12.0
2884;Totaal mannen en vrouwen;Totaal personen;Geboren in NL, ouder(s) buiten NL;Zambia;2022;490.0;340.0;70.0;88.0;33.0;55.0;12.0
2885;Totaal mannen en vrouwen;Totaal personen;Geboren in NL, ouder(s) buiten NL;Zambia;2023;530.0;380.0;72.0;88.0;33.0;55.0;12.0
2886;Totaal mannen en vrouwen;Totaal personen;Geboren in NL, ouder(s) buiten NL;Zimbabwe;2021;730.0;550.0;75.0;89.0;44.0;45.0;11.0
2887;Totaal mannen en vrouwen;Totaal personen;Geboren in NL, ouder(s) buiten NL;Zimbabwe;2022;750.0;590.0;79.0;88.0;45.0;43.0;12.0
2888;Totaal mannen en vrouwen;Totaal personen;Geboren in NL, ouder(s) buiten NL;Zimbabwe;2023;780.0;630.0;80.0;87.0;46.0;41.0;13.0
