ID;Zorgfuncties;FinancieringsregelingenZorg;Perioden;UitgavenAanZorg_1
1271;HC13.9: Ov. Polikl./amb. geneesk. zorg;Totaal alle financieringsregelingen;2016;14329.0
1272;HC13.9: Ov. Polikl./amb. geneesk. zorg;Totaal financiering van ingezetenen;2005;8609.0
1273;HC13.9: Ov. Polikl./amb. geneesk. zorg;Totaal financiering van ingezetenen;2006;9587.0
1274;HC13.9: Ov. Polikl./amb. geneesk. zorg;Totaal financiering van ingezetenen;2007;9962.0
1275;HC13.9: Ov. Polikl./amb. geneesk. zorg;Totaal financiering van ingezetenen;2008;11751.0
1276;HC13.9: Ov. Polikl./amb. geneesk. zorg;Totaal financiering van ingezetenen;2009;12443.0
1277;HC13.9: Ov. Polikl./amb. geneesk. zorg;Totaal financiering van ingezetenen;2010;12542.0
1278;HC13.9: Ov. Polikl./amb. geneesk. zorg;Totaal financiering van ingezetenen;2011;13041.0
1279;HC13.9: Ov. Polikl./amb. geneesk. zorg;Totaal financiering van ingezetenen;2012;13634.0
1280;HC13.9: Ov. Polikl./amb. geneesk. zorg;Totaal financiering van ingezetenen;2013;14143.0
1281;HC13.9: Ov. Polikl./amb. geneesk. zorg;Totaal financiering van ingezetenen;2014;14546.0
1282;HC13.9: Ov. Polikl./amb. geneesk. zorg;Totaal financiering van ingezetenen;2015;14029.0
1283;HC13.9: Ov. Polikl./amb. geneesk. zorg;Totaal financiering van ingezetenen;2016;14299.0
1284;HC13.9: Ov. Polikl./amb. geneesk. zorg;HF1: Publieke sector;2005;5717.0
1285;HC13.9: Ov. Polikl./amb. geneesk. zorg;HF1: Publieke sector;2006;8573.0
1286;HC13.9: Ov. Polikl./amb. geneesk. zorg;HF1: Publieke sector;2007;8886.0
1287;HC13.9: Ov. Polikl./amb. geneesk. zorg;HF1: Publieke sector;2008;10407.0
1288;HC13.9: Ov. Polikl./amb. geneesk. zorg;HF1: Publieke sector;2009;11146.0
1289;HC13.9: Ov. Polikl./amb. geneesk. zorg;HF1: Publieke sector;2010;11235.0
1290;HC13.9: Ov. Polikl./amb. geneesk. zorg;HF1: Publieke sector;2011;11683.0
1291;HC13.9: Ov. Polikl./amb. geneesk. zorg;HF1: Publieke sector;2012;12179.0
1292;HC13.9: Ov. Polikl./amb. geneesk. zorg;HF1: Publieke sector;2013;12483.0
1293;HC13.9: Ov. Polikl./amb. geneesk. zorg;HF1: Publieke sector;2014;12663.0
1294;HC13.9: Ov. Polikl./amb. geneesk. zorg;HF1: Publieke sector;2015;12252.0
1295;HC13.9: Ov. Polikl./amb. geneesk. zorg;HF1: Publieke sector;2016;12537.0
1296;HC13.9: Ov. Polikl./amb. geneesk. zorg;HF11: Overheid;2005;165.0
1297;HC13.9: Ov. Polikl./amb. geneesk. zorg;HF11: Overheid;2006;177.0
1298;HC13.9: Ov. Polikl./amb. geneesk. zorg;HF11: Overheid;2007;188.0
1299;HC13.9: Ov. Polikl./amb. geneesk. zorg;HF11: Overheid;2008;212.0
1300;HC13.9: Ov. Polikl./amb. geneesk. zorg;HF11: Overheid;2009;225.0
1301;HC13.9: Ov. Polikl./amb. geneesk. zorg;HF11: Overheid;2010;245.0
1302;HC13.9: Ov. Polikl./amb. geneesk. zorg;HF11: Overheid;2011;306.0
1303;HC13.9: Ov. Polikl./amb. geneesk. zorg;HF11: Overheid;2012;362.0
1304;HC13.9: Ov. Polikl./amb. geneesk. zorg;HF11: Overheid;2013;401.0
1305;HC13.9: Ov. Polikl./amb. geneesk. zorg;HF11: Overheid;2014;404.0
1306;HC13.9: Ov. Polikl./amb. geneesk. zorg;HF11: Overheid;2015;1400.0
1307;HC13.9: Ov. Polikl./amb. geneesk. zorg;HF11: Overheid;2016;1356.0
1308;HC13.9: Ov. Polikl./amb. geneesk. zorg;HF12: Verplichte premiegeb verzekeringen;2005;5552.0
1309;HC13.9: Ov. Polikl./amb. geneesk. zorg;HF12: Verplichte premiegeb verzekeringen;2006;8396.0
1310;HC13.9: Ov. Polikl./amb. geneesk. zorg;HF12: Verplichte premiegeb verzekeringen;2007;8699.0
1311;HC13.9: Ov. Polikl./amb. geneesk. zorg;HF12: Verplichte premiegeb verzekeringen;2008;10195.0
1312;HC13.9: Ov. Polikl./amb. geneesk. zorg;HF12: Verplichte premiegeb verzekeringen;2009;10922.0
1313;HC13.9: Ov. Polikl./amb. geneesk. zorg;HF12: Verplichte premiegeb verzekeringen;2010;10990.0
1314;HC13.9: Ov. Polikl./amb. geneesk. zorg;HF12: Verplichte premiegeb verzekeringen;2011;11376.0
1315;HC13.9: Ov. Polikl./amb. geneesk. zorg;HF12: Verplichte premiegeb verzekeringen;2012;11817.0
1316;HC13.9: Ov. Polikl./amb. geneesk. zorg;HF12: Verplichte premiegeb verzekeringen;2013;12082.0
1317;HC13.9: Ov. Polikl./amb. geneesk. zorg;HF12: Verplichte premiegeb verzekeringen;2014;12260.0
1318;HC13.9: Ov. Polikl./amb. geneesk. zorg;HF12: Verplichte premiegeb verzekeringen;2015;10851.0
1319;HC13.9: Ov. Polikl./amb. geneesk. zorg;HF12: Verplichte premiegeb verzekeringen;2016;11181.0
1320;HC13.9: Ov. Polikl./amb. geneesk. zorg;HF121a: AWBZ, Wlz;2005;179.0
1321;HC13.9: Ov. Polikl./amb. geneesk. zorg;HF121a: AWBZ, Wlz;2006;173.0
1322;HC13.9: Ov. Polikl./amb. geneesk. zorg;HF121a: AWBZ, Wlz;2007;180.0
1323;HC13.9: Ov. Polikl./amb. geneesk. zorg;HF121a: AWBZ, Wlz;2008;2.0
1324;HC13.9: Ov. Polikl./amb. geneesk. zorg;HF121a: AWBZ, Wlz;2009;2.0
1325;HC13.9: Ov. Polikl./amb. geneesk. zorg;HF121a: AWBZ, Wlz;2010;2.0
1326;HC13.9: Ov. Polikl./amb. geneesk. zorg;HF121a: AWBZ, Wlz;2011;2.0
1327;HC13.9: Ov. Polikl./amb. geneesk. zorg;HF121a: AWBZ, Wlz;2012;2.0
1328;HC13.9: Ov. Polikl./amb. geneesk. zorg;HF121a: AWBZ, Wlz;2013;2.0
1329;HC13.9: Ov. Polikl./amb. geneesk. zorg;HF121a: AWBZ, Wlz;2014;2.0
1330;HC13.9: Ov. Polikl./amb. geneesk. zorg;HF121a: AWBZ, Wlz;2015;1.0
1331;HC13.9: Ov. Polikl./amb. geneesk. zorg;HF121a: AWBZ, Wlz;2016;1.0
1332;HC13.9: Ov. Polikl./amb. geneesk. zorg;HF121b: Ziekenfonds;2005;5373.0
1333;HC13.9: Ov. Polikl./amb. geneesk. zorg;HF121b: Ziekenfonds;2006;
1334;HC13.9: Ov. Polikl./amb. geneesk. zorg;HF121b: Ziekenfonds;2007;
1335;HC13.9: Ov. Polikl./amb. geneesk. zorg;HF121b: Ziekenfonds;2008;
1336;HC13.9: Ov. Polikl./amb. geneesk. zorg;HF121b: Ziekenfonds;2009;
1337;HC13.9: Ov. Polikl./amb. geneesk. zorg;HF121b: Ziekenfonds;2010;
1338;HC13.9: Ov. Polikl./amb. geneesk. zorg;HF121b: Ziekenfonds;2011;
1339;HC13.9: Ov. Polikl./amb. geneesk. zorg;HF121b: Ziekenfonds;2012;
1340;HC13.9: Ov. Polikl./amb. geneesk. zorg;HF121b: Ziekenfonds;2013;
1341;HC13.9: Ov. Polikl./amb. geneesk. zorg;HF121b: Ziekenfonds;2014;
1342;HC13.9: Ov. Polikl./amb. geneesk. zorg;HF121b: Ziekenfonds;2015;
1343;HC13.9: Ov. Polikl./amb. geneesk. zorg;HF121b: Ziekenfonds;2016;
1344;HC13.9: Ov. Polikl./amb. geneesk. zorg;HF122: Verplichte premiegebonden verz.;2005;
1345;HC13.9: Ov. Polikl./amb. geneesk. zorg;HF122: Verplichte premiegebonden verz.;2006;8223.0
1346;HC13.9: Ov. Polikl./amb. geneesk. zorg;HF122: Verplichte premiegebonden verz.;2007;8519.0
1347;HC13.9: Ov. Polikl./amb. geneesk. zorg;HF122: Verplichte premiegebonden verz.;2008;10193.0
1348;HC13.9: Ov. Polikl./amb. geneesk. zorg;HF122: Verplichte premiegebonden verz.;2009;10920.0
1349;HC13.9: Ov. Polikl./amb. geneesk. zorg;HF122: Verplichte premiegebonden verz.;2010;10988.0
1350;HC13.9: Ov. Polikl./amb. geneesk. zorg;HF122: Verplichte premiegebonden verz.;2011;11375.0
1351;HC13.9: Ov. Polikl./amb. geneesk. zorg;HF122: Verplichte premiegebonden verz.;2012;11816.0
1352;HC13.9: Ov. Polikl./amb. geneesk. zorg;HF122: Verplichte premiegebonden verz.;2013;12080.0
1353;HC13.9: Ov. Polikl./amb. geneesk. zorg;HF122: Verplichte premiegebonden verz.;2014;12258.0
1354;HC13.9: Ov. Polikl./amb. geneesk. zorg;HF122: Verplichte premiegebonden verz.;2015;10850.0
1355;HC13.9: Ov. Polikl./amb. geneesk. zorg;HF122: Verplichte premiegebonden verz.;2016;11180.0
1356;HC13.9: Ov. Polikl./amb. geneesk. zorg;Vrijwillige regelingen, eigen betalingen;2005;2892.0
1357;HC13.9: Ov. Polikl./amb. geneesk. zorg;Vrijwillige regelingen, eigen betalingen;2006;1014.0
1358;HC13.9: Ov. Polikl./amb. geneesk. zorg;Vrijwillige regelingen, eigen betalingen;2007;1076.0
1359;HC13.9: Ov. Polikl./amb. geneesk. zorg;Vrijwillige regelingen, eigen betalingen;2008;1344.0
1360;HC13.9: Ov. Polikl./amb. geneesk. zorg;Vrijwillige regelingen, eigen betalingen;2009;1296.0
1361;HC13.9: Ov. Polikl./amb. geneesk. zorg;Vrijwillige regelingen, eigen betalingen;2010;1307.0
1362;HC13.9: Ov. Polikl./amb. geneesk. zorg;Vrijwillige regelingen, eigen betalingen;2011;1359.0
1363;HC13.9: Ov. Polikl./amb. geneesk. zorg;Vrijwillige regelingen, eigen betalingen;2012;1455.0
1364;HC13.9: Ov. Polikl./amb. geneesk. zorg;Vrijwillige regelingen, eigen betalingen;2013;1661.0
1365;HC13.9: Ov. Polikl./amb. geneesk. zorg;Vrijwillige regelingen, eigen betalingen;2014;1883.0
1366;HC13.9: Ov. Polikl./amb. geneesk. zorg;Vrijwillige regelingen, eigen betalingen;2015;1777.0
1367;HC13.9: Ov. Polikl./amb. geneesk. zorg;Vrijwillige regelingen, eigen betalingen;2016;1762.0
1368;HC13.9: Ov. Polikl./amb. geneesk. zorg;HF2: Vrijwillige regelingen;2005;1978.0
1369;HC13.9: Ov. Polikl./amb. geneesk. zorg;HF2: Vrijwillige regelingen;2006;533.0
1370;HC13.9: Ov. Polikl./amb. geneesk. zorg;HF2: Vrijwillige regelingen;2007;589.0
1371;HC13.9: Ov. Polikl./amb. geneesk. zorg;HF2: Vrijwillige regelingen;2008;549.0
1372;HC13.9: Ov. Polikl./amb. geneesk. zorg;HF2: Vrijwillige regelingen;2009;557.0
1373;HC13.9: Ov. Polikl./amb. geneesk. zorg;HF2: Vrijwillige regelingen;2010;546.0
1374;HC13.9: Ov. Polikl./amb. geneesk. zorg;HF2: Vrijwillige regelingen;2011;548.0
1375;HC13.9: Ov. Polikl./amb. geneesk. zorg;HF2: Vrijwillige regelingen;2012;543.0
1376;HC13.9: Ov. Polikl./amb. geneesk. zorg;HF2: Vrijwillige regelingen;2013;501.0
1377;HC13.9: Ov. Polikl./amb. geneesk. zorg;HF2: Vrijwillige regelingen;2014;518.0
1378;HC13.9: Ov. Polikl./amb. geneesk. zorg;HF2: Vrijwillige regelingen;2015;487.0
1379;HC13.9: Ov. Polikl./amb. geneesk. zorg;HF2: Vrijwillige regelingen;2016;513.0
1380;HC13.9: Ov. Polikl./amb. geneesk. zorg;HF21:Vrijwillige ziektekostenverzekering;2005;1978.0
1381;HC13.9: Ov. Polikl./amb. geneesk. zorg;HF21:Vrijwillige ziektekostenverzekering;2006;533.0
1382;HC13.9: Ov. Polikl./amb. geneesk. zorg;HF21:Vrijwillige ziektekostenverzekering;2007;589.0
1383;HC13.9: Ov. Polikl./amb. geneesk. zorg;HF21:Vrijwillige ziektekostenverzekering;2008;549.0
1384;HC13.9: Ov. Polikl./amb. geneesk. zorg;HF21:Vrijwillige ziektekostenverzekering;2009;557.0
1385;HC13.9: Ov. Polikl./amb. geneesk. zorg;HF21:Vrijwillige ziektekostenverzekering;2010;546.0
1386;HC13.9: Ov. Polikl./amb. geneesk. zorg;HF21:Vrijwillige ziektekostenverzekering;2011;548.0
1387;HC13.9: Ov. Polikl./amb. geneesk. zorg;HF21:Vrijwillige ziektekostenverzekering;2012;543.0
1388;HC13.9: Ov. Polikl./amb. geneesk. zorg;HF21:Vrijwillige ziektekostenverzekering;2013;501.0
1389;HC13.9: Ov. Polikl./amb. geneesk. zorg;HF21:Vrijwillige ziektekostenverzekering;2014;518.0
1390;HC13.9: Ov. Polikl./amb. geneesk. zorg;HF21:Vrijwillige ziektekostenverzekering;2015;487.0
1391;HC13.9: Ov. Polikl./amb. geneesk. zorg;HF21:Vrijwillige ziektekostenverzekering;2016;513.0
1392;HC13.9: Ov. Polikl./amb. geneesk. zorg;HF22: Financiering door IZW;2005;0.0
1393;HC13.9: Ov. Polikl./amb. geneesk. zorg;HF22: Financiering door IZW;2006;0.0
1394;HC13.9: Ov. Polikl./amb. geneesk. zorg;HF22: Financiering door IZW;2007;0.0
1395;HC13.9: Ov. Polikl./amb. geneesk. zorg;HF22: Financiering door IZW;2008;0.0
1396;HC13.9: Ov. Polikl./amb. geneesk. zorg;HF22: Financiering door IZW;2009;0.0
1397;HC13.9: Ov. Polikl./amb. geneesk. zorg;HF22: Financiering door IZW;2010;0.0
1398;HC13.9: Ov. Polikl./amb. geneesk. zorg;HF22: Financiering door IZW;2011;0.0
1399;HC13.9: Ov. Polikl./amb. geneesk. zorg;HF22: Financiering door IZW;2012;0.0
1400;HC13.9: Ov. Polikl./amb. geneesk. zorg;HF22: Financiering door IZW;2013;0.0
1401;HC13.9: Ov. Polikl./amb. geneesk. zorg;HF22: Financiering door IZW;2014;0.0
1402;HC13.9: Ov. Polikl./amb. geneesk. zorg;HF22: Financiering door IZW;2015;0.0
1403;HC13.9: Ov. Polikl./amb. geneesk. zorg;HF22: Financiering door IZW;2016;0.0
1404;HC13.9: Ov. Polikl./amb. geneesk. zorg;HF23: Regelingen door ondernemingen;2005;0.0
1405;HC13.9: Ov. Polikl./amb. geneesk. zorg;HF23: Regelingen door ondernemingen;2006;0.0
1406;HC13.9: Ov. Polikl./amb. geneesk. zorg;HF23: Regelingen door ondernemingen;2007;0.0
1407;HC13.9: Ov. Polikl./amb. geneesk. zorg;HF23: Regelingen door ondernemingen;2008;0.0
1408;HC13.9: Ov. Polikl./amb. geneesk. zorg;HF23: Regelingen door ondernemingen;2009;0.0
1409;HC13.9: Ov. Polikl./amb. geneesk. zorg;HF23: Regelingen door ondernemingen;2010;0.0
1410;HC13.9: Ov. Polikl./amb. geneesk. zorg;HF23: Regelingen door ondernemingen;2011;0.0
1411;HC13.9: Ov. Polikl./amb. geneesk. zorg;HF23: Regelingen door ondernemingen;2012;0.0
1412;HC13.9: Ov. Polikl./amb. geneesk. zorg;HF23: Regelingen door ondernemingen;2013;0.0
1413;HC13.9: Ov. Polikl./amb. geneesk. zorg;HF23: Regelingen door ondernemingen;2014;0.0
1414;HC13.9: Ov. Polikl./amb. geneesk. zorg;HF23: Regelingen door ondernemingen;2015;0.0
1415;HC13.9: Ov. Polikl./amb. geneesk. zorg;HF23: Regelingen door ondernemingen;2016;0.0
1416;HC13.9: Ov. Polikl./amb. geneesk. zorg;HF3: Eigen betalingen;2005;914.0
1417;HC13.9: Ov. Polikl./amb. geneesk. zorg;HF3: Eigen betalingen;2006;481.0
1418;HC13.9: Ov. Polikl./amb. geneesk. zorg;HF3: Eigen betalingen;2007;487.0
1419;HC13.9: Ov. Polikl./amb. geneesk. zorg;HF3: Eigen betalingen;2008;795.0
1420;HC13.9: Ov. Polikl./amb. geneesk. zorg;HF3: Eigen betalingen;2009;739.0
1421;HC13.9: Ov. Polikl./amb. geneesk. zorg;HF3: Eigen betalingen;2010;761.0
1422;HC13.9: Ov. Polikl./amb. geneesk. zorg;HF3: Eigen betalingen;2011;811.0
1423;HC13.9: Ov. Polikl./amb. geneesk. zorg;HF3: Eigen betalingen;2012;912.0
1424;HC13.9: Ov. Polikl./amb. geneesk. zorg;HF3: Eigen betalingen;2013;1160.0
1425;HC13.9: Ov. Polikl./amb. geneesk. zorg;HF3: Eigen betalingen;2014;1364.0
1426;HC13.9: Ov. Polikl./amb. geneesk. zorg;HF3: Eigen betalingen;2015;1290.0
1427;HC13.9: Ov. Polikl./amb. geneesk. zorg;HF3: Eigen betalingen;2016;1249.0
1428;HC13.9: Ov. Polikl./amb. geneesk. zorg;"Buitenland; uitvoer";2005;20.0
1429;HC13.9: Ov. Polikl./amb. geneesk. zorg;"Buitenland; uitvoer";2006;21.0
1430;HC13.9: Ov. Polikl./amb. geneesk. zorg;"Buitenland; uitvoer";2007;21.0
1431;HC13.9: Ov. Polikl./amb. geneesk. zorg;"Buitenland; uitvoer";2008;22.0
1432;HC13.9: Ov. Polikl./amb. geneesk. zorg;"Buitenland; uitvoer";2009;20.0
1433;HC13.9: Ov. Polikl./amb. geneesk. zorg;"Buitenland; uitvoer";2010;26.0
1434;HC13.9: Ov. Polikl./amb. geneesk. zorg;"Buitenland; uitvoer";2011;26.0
1435;HC13.9: Ov. Polikl./amb. geneesk. zorg;"Buitenland; uitvoer";2012;26.0
1436;HC13.9: Ov. Polikl./amb. geneesk. zorg;"Buitenland; uitvoer";2013;27.0
1437;HC13.9: Ov. Polikl./amb. geneesk. zorg;"Buitenland; uitvoer";2014;29.0
1438;HC13.9: Ov. Polikl./amb. geneesk. zorg;"Buitenland; uitvoer";2015;30.0
1439;HC13.9: Ov. Polikl./amb. geneesk. zorg;"Buitenland; uitvoer";2016;30.0
1440;HC14: Geneeskundige zorg aan huis;Totaal alle financieringsregelingen;2005;369.0
1441;HC14: Geneeskundige zorg aan huis;Totaal alle financieringsregelingen;2006;382.0
1442;HC14: Geneeskundige zorg aan huis;Totaal alle financieringsregelingen;2007;393.0
1443;HC14: Geneeskundige zorg aan huis;Totaal alle financieringsregelingen;2008;407.0
1444;HC14: Geneeskundige zorg aan huis;Totaal alle financieringsregelingen;2009;420.0
1445;HC14: Geneeskundige zorg aan huis;Totaal alle financieringsregelingen;2010;430.0
1446;HC14: Geneeskundige zorg aan huis;Totaal alle financieringsregelingen;2011;440.0
1447;HC14: Geneeskundige zorg aan huis;Totaal alle financieringsregelingen;2012;441.0
1448;HC14: Geneeskundige zorg aan huis;Totaal alle financieringsregelingen;2013;438.0
1449;HC14: Geneeskundige zorg aan huis;Totaal alle financieringsregelingen;2014;468.0
1450;HC14: Geneeskundige zorg aan huis;Totaal alle financieringsregelingen;2015;462.0
1451;HC14: Geneeskundige zorg aan huis;Totaal alle financieringsregelingen;2016;469.0
1452;HC14: Geneeskundige zorg aan huis;Totaal financiering van ingezetenen;2005;368.0
1453;HC14: Geneeskundige zorg aan huis;Totaal financiering van ingezetenen;2006;381.0
1454;HC14: Geneeskundige zorg aan huis;Totaal financiering van ingezetenen;2007;393.0
1455;HC14: Geneeskundige zorg aan huis;Totaal financiering van ingezetenen;2008;407.0
1456;HC14: Geneeskundige zorg aan huis;Totaal financiering van ingezetenen;2009;419.0
1457;HC14: Geneeskundige zorg aan huis;Totaal financiering van ingezetenen;2010;430.0
1458;HC14: Geneeskundige zorg aan huis;Totaal financiering van ingezetenen;2011;440.0
1459;HC14: Geneeskundige zorg aan huis;Totaal financiering van ingezetenen;2012;441.0
1460;HC14: Geneeskundige zorg aan huis;Totaal financiering van ingezetenen;2013;438.0
1461;HC14: Geneeskundige zorg aan huis;Totaal financiering van ingezetenen;2014;467.0
1462;HC14: Geneeskundige zorg aan huis;Totaal financiering van ingezetenen;2015;461.0
1463;HC14: Geneeskundige zorg aan huis;Totaal financiering van ingezetenen;2016;468.0
1464;HC14: Geneeskundige zorg aan huis;HF1: Publieke sector;2005;253.0
1465;HC14: Geneeskundige zorg aan huis;HF1: Publieke sector;2006;343.0
1466;HC14: Geneeskundige zorg aan huis;HF1: Publieke sector;2007;356.0
1467;HC14: Geneeskundige zorg aan huis;HF1: Publieke sector;2008;374.0
1468;HC14: Geneeskundige zorg aan huis;HF1: Publieke sector;2009;379.0
1469;HC14: Geneeskundige zorg aan huis;HF1: Publieke sector;2010;389.0
1470;HC14: Geneeskundige zorg aan huis;HF1: Publieke sector;2011;399.0
1471;HC14: Geneeskundige zorg aan huis;HF1: Publieke sector;2012;400.0
1472;HC14: Geneeskundige zorg aan huis;HF1: Publieke sector;2013;399.0
1473;HC14: Geneeskundige zorg aan huis;HF1: Publieke sector;2014;426.0
1474;HC14: Geneeskundige zorg aan huis;HF1: Publieke sector;2015;422.0
1475;HC14: Geneeskundige zorg aan huis;HF1: Publieke sector;2016;429.0
1476;HC14: Geneeskundige zorg aan huis;HF11: Overheid;2005;0.0
1477;HC14: Geneeskundige zorg aan huis;HF11: Overheid;2006;0.0
1478;HC14: Geneeskundige zorg aan huis;HF11: Overheid;2007;0.0
1479;HC14: Geneeskundige zorg aan huis;HF11: Overheid;2008;0.0
1480;HC14: Geneeskundige zorg aan huis;HF11: Overheid;2009;0.0
1481;HC14: Geneeskundige zorg aan huis;HF11: Overheid;2010;0.0
1482;HC14: Geneeskundige zorg aan huis;HF11: Overheid;2011;0.0
1483;HC14: Geneeskundige zorg aan huis;HF11: Overheid;2012;0.0
1484;HC14: Geneeskundige zorg aan huis;HF11: Overheid;2013;0.0
1485;HC14: Geneeskundige zorg aan huis;HF11: Overheid;2014;0.0
1486;HC14: Geneeskundige zorg aan huis;HF11: Overheid;2015;0.0
1487;HC14: Geneeskundige zorg aan huis;HF11: Overheid;2016;0.0
1488;HC14: Geneeskundige zorg aan huis;HF12: Verplichte premiegeb verzekeringen;2005;253.0
1489;HC14: Geneeskundige zorg aan huis;HF12: Verplichte premiegeb verzekeringen;2006;343.0
1490;HC14: Geneeskundige zorg aan huis;HF12: Verplichte premiegeb verzekeringen;2007;356.0
1491;HC14: Geneeskundige zorg aan huis;HF12: Verplichte premiegeb verzekeringen;2008;374.0
1492;HC14: Geneeskundige zorg aan huis;HF12: Verplichte premiegeb verzekeringen;2009;379.0
1493;HC14: Geneeskundige zorg aan huis;HF12: Verplichte premiegeb verzekeringen;2010;389.0
1494;HC14: Geneeskundige zorg aan huis;HF12: Verplichte premiegeb verzekeringen;2011;399.0
1495;HC14: Geneeskundige zorg aan huis;HF12: Verplichte premiegeb verzekeringen;2012;400.0
1496;HC14: Geneeskundige zorg aan huis;HF12: Verplichte premiegeb verzekeringen;2013;399.0
1497;HC14: Geneeskundige zorg aan huis;HF12: Verplichte premiegeb verzekeringen;2014;426.0
1498;HC14: Geneeskundige zorg aan huis;HF12: Verplichte premiegeb verzekeringen;2015;422.0
1499;HC14: Geneeskundige zorg aan huis;HF12: Verplichte premiegeb verzekeringen;2016;429.0
1500;HC14: Geneeskundige zorg aan huis;HF121a: AWBZ, Wlz;2005;10.0
1501;HC14: Geneeskundige zorg aan huis;HF121a: AWBZ, Wlz;2006;11.0
1502;HC14: Geneeskundige zorg aan huis;HF121a: AWBZ, Wlz;2007;16.0
1503;HC14: Geneeskundige zorg aan huis;HF121a: AWBZ, Wlz;2008;0.0
1504;HC14: Geneeskundige zorg aan huis;HF121a: AWBZ, Wlz;2009;0.0
1505;HC14: Geneeskundige zorg aan huis;HF121a: AWBZ, Wlz;2010;0.0
1506;HC14: Geneeskundige zorg aan huis;HF121a: AWBZ, Wlz;2011;0.0
1507;HC14: Geneeskundige zorg aan huis;HF121a: AWBZ, Wlz;2012;0.0
1508;HC14: Geneeskundige zorg aan huis;HF121a: AWBZ, Wlz;2013;0.0
1509;HC14: Geneeskundige zorg aan huis;HF121a: AWBZ, Wlz;2014;0.0
1510;HC14: Geneeskundige zorg aan huis;HF121a: AWBZ, Wlz;2015;0.0
1511;HC14: Geneeskundige zorg aan huis;HF121a: AWBZ, Wlz;2016;0.0
1512;HC14: Geneeskundige zorg aan huis;HF121b: Ziekenfonds;2005;243.0
1513;HC14: Geneeskundige zorg aan huis;HF121b: Ziekenfonds;2006;
1514;HC14: Geneeskundige zorg aan huis;HF121b: Ziekenfonds;2007;
1515;HC14: Geneeskundige zorg aan huis;HF121b: Ziekenfonds;2008;
1516;HC14: Geneeskundige zorg aan huis;HF121b: Ziekenfonds;2009;
1517;HC14: Geneeskundige zorg aan huis;HF121b: Ziekenfonds;2010;
1518;HC14: Geneeskundige zorg aan huis;HF121b: Ziekenfonds;2011;
1519;HC14: Geneeskundige zorg aan huis;HF121b: Ziekenfonds;2012;
1520;HC14: Geneeskundige zorg aan huis;HF121b: Ziekenfonds;2013;
1521;HC14: Geneeskundige zorg aan huis;HF121b: Ziekenfonds;2014;
1522;HC14: Geneeskundige zorg aan huis;HF121b: Ziekenfonds;2015;
1523;HC14: Geneeskundige zorg aan huis;HF121b: Ziekenfonds;2016;
1524;HC14: Geneeskundige zorg aan huis;HF122: Verplichte premiegebonden verz.;2005;
1525;HC14: Geneeskundige zorg aan huis;HF122: Verplichte premiegebonden verz.;2006;332.0
1526;HC14: Geneeskundige zorg aan huis;HF122: Verplichte premiegebonden verz.;2007;340.0
