ID;Geslacht;Leeftijd;WoonregioS;WerkregioS;Perioden;BanenVanWerknemers_1;WoonWerkAfstand_2
2330;Totaal mannen en vrouwen;Totaal;Gelderland (PV);Fryslân (PV);2020 december;1.6;123.3
2331;Totaal mannen en vrouwen;Totaal;Gelderland (PV);Drenthe (PV);2014 december;1.7;99.0
2332;Totaal mannen en vrouwen;Totaal;Gelderland (PV);Drenthe (PV);2015 december;2.1;95.1
2333;Totaal mannen en vrouwen;Totaal;Gelderland (PV);Drenthe (PV);2016 december;2.0;94.1
2334;Totaal mannen en vrouwen;Totaal;Gelderland (PV);Drenthe (PV);2017 december;3.1;92.8
2335;Totaal mannen en vrouwen;Totaal;Gelderland (PV);Drenthe (PV);2018 december;2.1;90.5
2336;Totaal mannen en vrouwen;Totaal;Gelderland (PV);Drenthe (PV);2019 december;2.2;91.7
2337;Totaal mannen en vrouwen;Totaal;Gelderland (PV);Drenthe (PV);2020 december;2.3;95.1
2338;Totaal mannen en vrouwen;Totaal;Gelderland (PV);Overijssel (PV);2014 december;37.5;37.4
2339;Totaal mannen en vrouwen;Totaal;Gelderland (PV);Overijssel (PV);2015 december;36.7;36.4
2340;Totaal mannen en vrouwen;Totaal;Gelderland (PV);Overijssel (PV);2016 december;40.4;39.0
2341;Totaal mannen en vrouwen;Totaal;Gelderland (PV);Overijssel (PV);2017 december;42.8;37.2
2342;Totaal mannen en vrouwen;Totaal;Gelderland (PV);Overijssel (PV);2018 december;42.4;37.2
2343;Totaal mannen en vrouwen;Totaal;Gelderland (PV);Overijssel (PV);2019 december;41.0;36.4
2344;Totaal mannen en vrouwen;Totaal;Gelderland (PV);Overijssel (PV);2020 december;39.5;36.0
2345;Totaal mannen en vrouwen;Totaal;Gelderland (PV);Flevoland (PV);2014 december;10.5;51.9
2346;Totaal mannen en vrouwen;Totaal;Gelderland (PV);Flevoland (PV);2015 december;10.0;51.2
2347;Totaal mannen en vrouwen;Totaal;Gelderland (PV);Flevoland (PV);2016 december;9.5;50.0
2348;Totaal mannen en vrouwen;Totaal;Gelderland (PV);Flevoland (PV);2017 december;11.2;55.7
2349;Totaal mannen en vrouwen;Totaal;Gelderland (PV);Flevoland (PV);2018 december;11.2;52.1
2350;Totaal mannen en vrouwen;Totaal;Gelderland (PV);Flevoland (PV);2019 december;11.2;51.9
2351;Totaal mannen en vrouwen;Totaal;Gelderland (PV);Flevoland (PV);2020 december;9.6;49.9
2352;Totaal mannen en vrouwen;Totaal;Gelderland (PV);Gelderland (PV);2014 december;676.3;12.0
2353;Totaal mannen en vrouwen;Totaal;Gelderland (PV);Gelderland (PV);2015 december;684.8;12.1
2354;Totaal mannen en vrouwen;Totaal;Gelderland (PV);Gelderland (PV);2016 december;696.3;12.7
2355;Totaal mannen en vrouwen;Totaal;Gelderland (PV);Gelderland (PV);2017 december;713.8;12.5
2356;Totaal mannen en vrouwen;Totaal;Gelderland (PV);Gelderland (PV);2018 december;729.9;12.2
2357;Totaal mannen en vrouwen;Totaal;Gelderland (PV);Gelderland (PV);2019 december;747.2;12.1
2358;Totaal mannen en vrouwen;Totaal;Gelderland (PV);Gelderland (PV);2020 december;742.9;12.6
2359;Totaal mannen en vrouwen;Totaal;Gelderland (PV);Utrecht (PV);2014 december;56.2;37.1
2360;Totaal mannen en vrouwen;Totaal;Gelderland (PV);Utrecht (PV);2015 december;56.4;36.8
2361;Totaal mannen en vrouwen;Totaal;Gelderland (PV);Utrecht (PV);2016 december;56.9;36.3
2362;Totaal mannen en vrouwen;Totaal;Gelderland (PV);Utrecht (PV);2017 december;60.6;36.8
2363;Totaal mannen en vrouwen;Totaal;Gelderland (PV);Utrecht (PV);2018 december;62.3;36.3
2364;Totaal mannen en vrouwen;Totaal;Gelderland (PV);Utrecht (PV);2019 december;65.1;35.9
2365;Totaal mannen en vrouwen;Totaal;Gelderland (PV);Utrecht (PV);2020 december;65.9;36.0
2366;Totaal mannen en vrouwen;Totaal;Gelderland (PV);Noord-Holland (PV);2014 december;19.1;80.5
2367;Totaal mannen en vrouwen;Totaal;Gelderland (PV);Noord-Holland (PV);2015 december;21.7;80.9
2368;Totaal mannen en vrouwen;Totaal;Gelderland (PV);Noord-Holland (PV);2016 december;22.2;80.5
2369;Totaal mannen en vrouwen;Totaal;Gelderland (PV);Noord-Holland (PV);2017 december;23.1;81.0
2370;Totaal mannen en vrouwen;Totaal;Gelderland (PV);Noord-Holland (PV);2018 december;24.0;81.7
2371;Totaal mannen en vrouwen;Totaal;Gelderland (PV);Noord-Holland (PV);2019 december;23.9;81.6
2372;Totaal mannen en vrouwen;Totaal;Gelderland (PV);Noord-Holland (PV);2020 december;23.1;81.5
2373;Totaal mannen en vrouwen;Totaal;Gelderland (PV);Zuid-Holland (PV);2014 december;21.5;84.8
2374;Totaal mannen en vrouwen;Totaal;Gelderland (PV);Zuid-Holland (PV);2015 december;20.5;85.1
2375;Totaal mannen en vrouwen;Totaal;Gelderland (PV);Zuid-Holland (PV);2016 december;21.2;84.2
2376;Totaal mannen en vrouwen;Totaal;Gelderland (PV);Zuid-Holland (PV);2017 december;22.2;84.5
2377;Totaal mannen en vrouwen;Totaal;Gelderland (PV);Zuid-Holland (PV);2018 december;22.8;84.3
2378;Totaal mannen en vrouwen;Totaal;Gelderland (PV);Zuid-Holland (PV);2019 december;23.0;91.6
2379;Totaal mannen en vrouwen;Totaal;Gelderland (PV);Zuid-Holland (PV);2020 december;22.5;93.3
2380;Totaal mannen en vrouwen;Totaal;Gelderland (PV);Zeeland (PV);2014 december;1.7;173.3
2381;Totaal mannen en vrouwen;Totaal;Gelderland (PV);Zeeland (PV);2015 december;1.1;182.7
2382;Totaal mannen en vrouwen;Totaal;Gelderland (PV);Zeeland (PV);2016 december;0.8;174.5
2383;Totaal mannen en vrouwen;Totaal;Gelderland (PV);Zeeland (PV);2017 december;0.5;164.5
2384;Totaal mannen en vrouwen;Totaal;Gelderland (PV);Zeeland (PV);2018 december;0.7;177.1
2385;Totaal mannen en vrouwen;Totaal;Gelderland (PV);Zeeland (PV);2019 december;0.9;174.0
2386;Totaal mannen en vrouwen;Totaal;Gelderland (PV);Zeeland (PV);2020 december;1.1;175.3
2387;Totaal mannen en vrouwen;Totaal;Gelderland (PV);Noord-Brabant (PV);2014 december;49.6;62.6
2388;Totaal mannen en vrouwen;Totaal;Gelderland (PV);Noord-Brabant (PV);2015 december;54.4;61.3
2389;Totaal mannen en vrouwen;Totaal;Gelderland (PV);Noord-Brabant (PV);2016 december;47.5;58.8
2390;Totaal mannen en vrouwen;Totaal;Gelderland (PV);Noord-Brabant (PV);2017 december;47.7;57.3
2391;Totaal mannen en vrouwen;Totaal;Gelderland (PV);Noord-Brabant (PV);2018 december;49.0;58.7
2392;Totaal mannen en vrouwen;Totaal;Gelderland (PV);Noord-Brabant (PV);2019 december;51.2;57.8
2393;Totaal mannen en vrouwen;Totaal;Gelderland (PV);Noord-Brabant (PV);2020 december;49.8;55.7
2394;Totaal mannen en vrouwen;Totaal;Gelderland (PV);Limburg (PV);2014 december;27.9;103.2
2395;Totaal mannen en vrouwen;Totaal;Gelderland (PV);Limburg (PV);2015 december;27.4;109.8
2396;Totaal mannen en vrouwen;Totaal;Gelderland (PV);Limburg (PV);2016 december;32.2;105.1
2397;Totaal mannen en vrouwen;Totaal;Gelderland (PV);Limburg (PV);2017 december;29.5;100.2
2398;Totaal mannen en vrouwen;Totaal;Gelderland (PV);Limburg (PV);2018 december;34.8;109.0
2399;Totaal mannen en vrouwen;Totaal;Gelderland (PV);Limburg (PV);2019 december;30.6;110.4
2400;Totaal mannen en vrouwen;Totaal;Gelderland (PV);Limburg (PV);2020 december;30.9;109.6
2401;Totaal mannen en vrouwen;Totaal;Gelderland (PV);Oost-Groningen (CR);2014 december;0.4;136.4
2402;Totaal mannen en vrouwen;Totaal;Gelderland (PV);Oost-Groningen (CR);2015 december;0.2;148.5
2403;Totaal mannen en vrouwen;Totaal;Gelderland (PV);Oost-Groningen (CR);2016 december;0.2;156.9
2404;Totaal mannen en vrouwen;Totaal;Gelderland (PV);Oost-Groningen (CR);2017 december;0.1;152.7
2405;Totaal mannen en vrouwen;Totaal;Gelderland (PV);Oost-Groningen (CR);2018 december;0.2;157.9
2406;Totaal mannen en vrouwen;Totaal;Gelderland (PV);Oost-Groningen (CR);2019 december;0.1;155.9
2407;Totaal mannen en vrouwen;Totaal;Gelderland (PV);Oost-Groningen (CR);2020 december;0.1;153.4
2408;Totaal mannen en vrouwen;Totaal;Gelderland (PV);Delfzijl en omgeving (CR);2014 december;0.3;168.0
2409;Totaal mannen en vrouwen;Totaal;Gelderland (PV);Delfzijl en omgeving (CR);2015 december;0.0;
2410;Totaal mannen en vrouwen;Totaal;Gelderland (PV);Delfzijl en omgeving (CR);2016 december;0.1;179.9
2411;Totaal mannen en vrouwen;Totaal;Gelderland (PV);Delfzijl en omgeving (CR);2017 december;0.0;
2412;Totaal mannen en vrouwen;Totaal;Gelderland (PV);Delfzijl en omgeving (CR);2018 december;0.0;
2413;Totaal mannen en vrouwen;Totaal;Gelderland (PV);Delfzijl en omgeving (CR);2019 december;0.0;
2414;Totaal mannen en vrouwen;Totaal;Gelderland (PV);Delfzijl en omgeving (CR);2020 december;0.0;
2415;Totaal mannen en vrouwen;Totaal;Gelderland (PV);Overig Groningen (CR);2014 december;1.4;160.2
2416;Totaal mannen en vrouwen;Totaal;Gelderland (PV);Overig Groningen (CR);2015 december;1.0;153.7
2417;Totaal mannen en vrouwen;Totaal;Gelderland (PV);Overig Groningen (CR);2016 december;1.0;154.6
2418;Totaal mannen en vrouwen;Totaal;Gelderland (PV);Overig Groningen (CR);2017 december;0.7;147.0
2419;Totaal mannen en vrouwen;Totaal;Gelderland (PV);Overig Groningen (CR);2018 december;0.9;153.2
2420;Totaal mannen en vrouwen;Totaal;Gelderland (PV);Overig Groningen (CR);2019 december;0.8;152.0
2421;Totaal mannen en vrouwen;Totaal;Gelderland (PV);Overig Groningen (CR);2020 december;0.8;150.0
2422;Totaal mannen en vrouwen;Totaal;Gelderland (PV);Noord-Friesland (CR);2014 december;1.4;149.1
2423;Totaal mannen en vrouwen;Totaal;Gelderland (PV);Noord-Friesland (CR);2015 december;1.1;147.0
2424;Totaal mannen en vrouwen;Totaal;Gelderland (PV);Noord-Friesland (CR);2016 december;0.7;140.0
2425;Totaal mannen en vrouwen;Totaal;Gelderland (PV);Noord-Friesland (CR);2017 december;0.4;136.8
2426;Totaal mannen en vrouwen;Totaal;Gelderland (PV);Noord-Friesland (CR);2018 december;0.4;140.1
2427;Totaal mannen en vrouwen;Totaal;Gelderland (PV);Noord-Friesland (CR);2019 december;0.7;137.0
2428;Totaal mannen en vrouwen;Totaal;Gelderland (PV);Noord-Friesland (CR);2020 december;0.7;133.7
2429;Totaal mannen en vrouwen;Totaal;Gelderland (PV);Zuidwest-Friesland (CR);2014 december;0.6;117.2
2430;Totaal mannen en vrouwen;Totaal;Gelderland (PV);Zuidwest-Friesland (CR);2015 december;0.4;114.7
2431;Totaal mannen en vrouwen;Totaal;Gelderland (PV);Zuidwest-Friesland (CR);2016 december;0.3;116.2
2432;Totaal mannen en vrouwen;Totaal;Gelderland (PV);Zuidwest-Friesland (CR);2017 december;0.4;106.5
2433;Totaal mannen en vrouwen;Totaal;Gelderland (PV);Zuidwest-Friesland (CR);2018 december;0.5;110.4
2434;Totaal mannen en vrouwen;Totaal;Gelderland (PV);Zuidwest-Friesland (CR);2019 december;0.4;108.5
2435;Totaal mannen en vrouwen;Totaal;Gelderland (PV);Zuidwest-Friesland (CR);2020 december;0.4;108.4
2436;Totaal mannen en vrouwen;Totaal;Gelderland (PV);Zuidoost-Friesland (CR);2014 december;0.8;115.8
2437;Totaal mannen en vrouwen;Totaal;Gelderland (PV);Zuidoost-Friesland (CR);2015 december;0.7;114.3
2438;Totaal mannen en vrouwen;Totaal;Gelderland (PV);Zuidoost-Friesland (CR);2016 december;0.6;128.8
2439;Totaal mannen en vrouwen;Totaal;Gelderland (PV);Zuidoost-Friesland (CR);2017 december;0.6;123.1
2440;Totaal mannen en vrouwen;Totaal;Gelderland (PV);Zuidoost-Friesland (CR);2018 december;0.5;121.9
2441;Totaal mannen en vrouwen;Totaal;Gelderland (PV);Zuidoost-Friesland (CR);2019 december;0.5;122.6
2442;Totaal mannen en vrouwen;Totaal;Gelderland (PV);Zuidoost-Friesland (CR);2020 december;0.4;121.9
2443;Totaal mannen en vrouwen;Totaal;Gelderland (PV);Noord-Drenthe (CR);2014 december;0.3;125.9
2444;Totaal mannen en vrouwen;Totaal;Gelderland (PV);Noord-Drenthe (CR);2015 december;0.4;121.3
2445;Totaal mannen en vrouwen;Totaal;Gelderland (PV);Noord-Drenthe (CR);2016 december;0.4;120.5
2446;Totaal mannen en vrouwen;Totaal;Gelderland (PV);Noord-Drenthe (CR);2017 december;0.4;124.1
2447;Totaal mannen en vrouwen;Totaal;Gelderland (PV);Noord-Drenthe (CR);2018 december;0.3;113.3
2448;Totaal mannen en vrouwen;Totaal;Gelderland (PV);Noord-Drenthe (CR);2019 december;0.4;113.1
2449;Totaal mannen en vrouwen;Totaal;Gelderland (PV);Noord-Drenthe (CR);2020 december;0.4;116.5
2450;Totaal mannen en vrouwen;Totaal;Gelderland (PV);Zuidoost-Drenthe (CR);2014 december;0.5;112.3
2451;Totaal mannen en vrouwen;Totaal;Gelderland (PV);Zuidoost-Drenthe (CR);2015 december;0.5;110.8
2452;Totaal mannen en vrouwen;Totaal;Gelderland (PV);Zuidoost-Drenthe (CR);2016 december;0.5;108.3
2453;Totaal mannen en vrouwen;Totaal;Gelderland (PV);Zuidoost-Drenthe (CR);2017 december;0.4;106.6
2454;Totaal mannen en vrouwen;Totaal;Gelderland (PV);Zuidoost-Drenthe (CR);2018 december;0.4;106.1
2455;Totaal mannen en vrouwen;Totaal;Gelderland (PV);Zuidoost-Drenthe (CR);2019 december;0.4;107.8
2456;Totaal mannen en vrouwen;Totaal;Gelderland (PV);Zuidoost-Drenthe (CR);2020 december;0.5;117.1
2457;Totaal mannen en vrouwen;Totaal;Gelderland (PV);Zuidwest-Drenthe (CR);2014 december;0.9;84.3
2458;Totaal mannen en vrouwen;Totaal;Gelderland (PV);Zuidwest-Drenthe (CR);2015 december;1.1;77.6
2459;Totaal mannen en vrouwen;Totaal;Gelderland (PV);Zuidwest-Drenthe (CR);2016 december;1.1;79.1
2460;Totaal mannen en vrouwen;Totaal;Gelderland (PV);Zuidwest-Drenthe (CR);2017 december;2.2;83.7
2461;Totaal mannen en vrouwen;Totaal;Gelderland (PV);Zuidwest-Drenthe (CR);2018 december;1.4;80.9
2462;Totaal mannen en vrouwen;Totaal;Gelderland (PV);Zuidwest-Drenthe (CR);2019 december;1.5;82.6
2463;Totaal mannen en vrouwen;Totaal;Gelderland (PV);Zuidwest-Drenthe (CR);2020 december;1.4;81.6
2464;Totaal mannen en vrouwen;Totaal;Gelderland (PV);Noord-Overijssel (CR);2014 december;13.1;35.3
2465;Totaal mannen en vrouwen;Totaal;Gelderland (PV);Noord-Overijssel (CR);2015 december;13.7;35.5
2466;Totaal mannen en vrouwen;Totaal;Gelderland (PV);Noord-Overijssel (CR);2016 december;14.4;36.8
2467;Totaal mannen en vrouwen;Totaal;Gelderland (PV);Noord-Overijssel (CR);2017 december;15.9;37.2
2468;Totaal mannen en vrouwen;Totaal;Gelderland (PV);Noord-Overijssel (CR);2018 december;15.2;36.6
2469;Totaal mannen en vrouwen;Totaal;Gelderland (PV);Noord-Overijssel (CR);2019 december;14.9;35.6
2470;Totaal mannen en vrouwen;Totaal;Gelderland (PV);Noord-Overijssel (CR);2020 december;15.0;35.7
2471;Totaal mannen en vrouwen;Totaal;Gelderland (PV);Zuidwest-Overijssel (CR);2014 december;11.1;25.5
2472;Totaal mannen en vrouwen;Totaal;Gelderland (PV);Zuidwest-Overijssel (CR);2015 december;10.7;24.4
2473;Totaal mannen en vrouwen;Totaal;Gelderland (PV);Zuidwest-Overijssel (CR);2016 december;11.6;24.9
2474;Totaal mannen en vrouwen;Totaal;Gelderland (PV);Zuidwest-Overijssel (CR);2017 december;13.5;27.9
2475;Totaal mannen en vrouwen;Totaal;Gelderland (PV);Zuidwest-Overijssel (CR);2018 december;12.8;27.4
2476;Totaal mannen en vrouwen;Totaal;Gelderland (PV);Zuidwest-Overijssel (CR);2019 december;12.8;26.6
2477;Totaal mannen en vrouwen;Totaal;Gelderland (PV);Zuidwest-Overijssel (CR);2020 december;11.4;25.0
2478;Totaal mannen en vrouwen;Totaal;Gelderland (PV);Twente (CR);2014 december;13.3;49.4
2479;Totaal mannen en vrouwen;Totaal;Gelderland (PV);Twente (CR);2015 december;12.4;47.6
2480;Totaal mannen en vrouwen;Totaal;Gelderland (PV);Twente (CR);2016 december;14.3;52.6
2481;Totaal mannen en vrouwen;Totaal;Gelderland (PV);Twente (CR);2017 december;13.4;46.6
2482;Totaal mannen en vrouwen;Totaal;Gelderland (PV);Twente (CR);2018 december;14.4;46.7
2483;Totaal mannen en vrouwen;Totaal;Gelderland (PV);Twente (CR);2019 december;13.4;46.6
2484;Totaal mannen en vrouwen;Totaal;Gelderland (PV);Twente (CR);2020 december;13.1;45.8
2485;Totaal mannen en vrouwen;Totaal;Gelderland (PV);Veluwe (CR);2014 december;224.1;12.2
2486;Totaal mannen en vrouwen;Totaal;Gelderland (PV);Veluwe (CR);2015 december;225.8;12.3
2487;Totaal mannen en vrouwen;Totaal;Gelderland (PV);Veluwe (CR);2016 december;226.1;12.4
2488;Totaal mannen en vrouwen;Totaal;Gelderland (PV);Veluwe (CR);2017 december;233.9;12.4
2489;Totaal mannen en vrouwen;Totaal;Gelderland (PV);Veluwe (CR);2018 december;239.6;11.8
2490;Totaal mannen en vrouwen;Totaal;Gelderland (PV);Veluwe (CR);2019 december;245.3;11.6
2491;Totaal mannen en vrouwen;Totaal;Gelderland (PV);Veluwe (CR);2020 december;247.2;12.4
2492;Totaal mannen en vrouwen;Totaal;Gelderland (PV);Achterhoek (CR);2014 december;131.2;12.1
2493;Totaal mannen en vrouwen;Totaal;Gelderland (PV);Achterhoek (CR);2015 december;134.3;12.4
2494;Totaal mannen en vrouwen;Totaal;Gelderland (PV);Achterhoek (CR);2016 december;137.3;13.4
2495;Totaal mannen en vrouwen;Totaal;Gelderland (PV);Achterhoek (CR);2017 december;138.3;12.9
2496;Totaal mannen en vrouwen;Totaal;Gelderland (PV);Achterhoek (CR);2018 december;142.3;12.8
2497;Totaal mannen en vrouwen;Totaal;Gelderland (PV);Achterhoek (CR);2019 december;145.5;12.5
2498;Totaal mannen en vrouwen;Totaal;Gelderland (PV);Achterhoek (CR);2020 december;144.3;13.3
2499;Totaal mannen en vrouwen;Totaal;Gelderland (PV);Arnhem/Nijmegen (CR);2014 december;253.0;11.4
2500;Totaal mannen en vrouwen;Totaal;Gelderland (PV);Arnhem/Nijmegen (CR);2015 december;255.6;11.3
2501;Totaal mannen en vrouwen;Totaal;Gelderland (PV);Arnhem/Nijmegen (CR);2016 december;262.1;11.9
2502;Totaal mannen en vrouwen;Totaal;Gelderland (PV);Arnhem/Nijmegen (CR);2017 december;268.9;12.0
2503;Totaal mannen en vrouwen;Totaal;Gelderland (PV);Arnhem/Nijmegen (CR);2018 december;273.7;11.8
2504;Totaal mannen en vrouwen;Totaal;Gelderland (PV);Arnhem/Nijmegen (CR);2019 december;280.0;11.7
2505;Totaal mannen en vrouwen;Totaal;Gelderland (PV);Arnhem/Nijmegen (CR);2020 december;275.1;12.0
2506;Totaal mannen en vrouwen;Totaal;Gelderland (PV);Zuidwest-Gelderland (CR);2014 december;67.9;13.6
2507;Totaal mannen en vrouwen;Totaal;Gelderland (PV);Zuidwest-Gelderland (CR);2015 december;69.2;13.8
2508;Totaal mannen en vrouwen;Totaal;Gelderland (PV);Zuidwest-Gelderland (CR);2016 december;70.8;14.7
2509;Totaal mannen en vrouwen;Totaal;Gelderland (PV);Zuidwest-Gelderland (CR);2017 december;72.8;14.6
2510;Totaal mannen en vrouwen;Totaal;Gelderland (PV);Zuidwest-Gelderland (CR);2018 december;74.3;13.7
2511;Totaal mannen en vrouwen;Totaal;Gelderland (PV);Zuidwest-Gelderland (CR);2019 december;76.4;14.1
2512;Totaal mannen en vrouwen;Totaal;Gelderland (PV);Zuidwest-Gelderland (CR);2020 december;76.3;14.2
2513;Totaal mannen en vrouwen;Totaal;Gelderland (PV);Utrecht (CR);2014 december;56.2;37.1
2514;Totaal mannen en vrouwen;Totaal;Gelderland (PV);Utrecht (CR);2015 december;56.4;36.8
2515;Totaal mannen en vrouwen;Totaal;Gelderland (PV);Utrecht (CR);2016 december;56.9;36.3
2516;Totaal mannen en vrouwen;Totaal;Gelderland (PV);Utrecht (CR);2017 december;60.6;36.8
2517;Totaal mannen en vrouwen;Totaal;Gelderland (PV);Utrecht (CR);2018 december;62.3;36.3
2518;Totaal mannen en vrouwen;Totaal;Gelderland (PV);Utrecht (CR);2019 december;65.1;35.9
2519;Totaal mannen en vrouwen;Totaal;Gelderland (PV);Utrecht (CR);2020 december;65.9;36.0
2520;Totaal mannen en vrouwen;Totaal;Gelderland (PV);Kop van Noord-Holland (CR);2014 december;0.5;121.9
2521;Totaal mannen en vrouwen;Totaal;Gelderland (PV);Kop van Noord-Holland (CR);2015 december;0.5;121.1
2522;Totaal mannen en vrouwen;Totaal;Gelderland (PV);Kop van Noord-Holland (CR);2016 december;0.5;120.3
2523;Totaal mannen en vrouwen;Totaal;Gelderland (PV);Kop van Noord-Holland (CR);2017 december;0.6;126.0
2524;Totaal mannen en vrouwen;Totaal;Gelderland (PV);Kop van Noord-Holland (CR);2018 december;0.8;130.6
2525;Totaal mannen en vrouwen;Totaal;Gelderland (PV);Kop van Noord-Holland (CR);2019 december;0.5;128.7
2526;Totaal mannen en vrouwen;Totaal;Gelderland (PV);Kop van Noord-Holland (CR);2020 december;0.5;126.0
2527;Totaal mannen en vrouwen;Totaal;Gelderland (PV);Alkmaar en omgeving (CR);2014 december;0.2;123.6
2528;Totaal mannen en vrouwen;Totaal;Gelderland (PV);Alkmaar en omgeving (CR);2015 december;0.3;121.2
2529;Totaal mannen en vrouwen;Totaal;Gelderland (PV);Alkmaar en omgeving (CR);2016 december;0.3;123.2
2530;Totaal mannen en vrouwen;Totaal;Gelderland (PV);Alkmaar en omgeving (CR);2017 december;0.3;123.5
2531;Totaal mannen en vrouwen;Totaal;Gelderland (PV);Alkmaar en omgeving (CR);2018 december;0.3;126.3
2532;Totaal mannen en vrouwen;Totaal;Gelderland (PV);Alkmaar en omgeving (CR);2019 december;0.5;122.1
2533;Totaal mannen en vrouwen;Totaal;Gelderland (PV);Alkmaar en omgeving (CR);2020 december;0.4;122.3
2534;Totaal mannen en vrouwen;Totaal;Gelderland (PV);IJmond (CR);2014 december;0.3;111.8
2535;Totaal mannen en vrouwen;Totaal;Gelderland (PV);IJmond (CR);2015 december;0.4;110.4
2536;Totaal mannen en vrouwen;Totaal;Gelderland (PV);IJmond (CR);2016 december;0.2;110.2
2537;Totaal mannen en vrouwen;Totaal;Gelderland (PV);IJmond (CR);2017 december;0.2;110.8
2538;Totaal mannen en vrouwen;Totaal;Gelderland (PV);IJmond (CR);2018 december;0.2;108.2
2539;Totaal mannen en vrouwen;Totaal;Gelderland (PV);IJmond (CR);2019 december;0.4;105.1
2540;Totaal mannen en vrouwen;Totaal;Gelderland (PV);IJmond (CR);2020 december;0.3;109.2
2541;Totaal mannen en vrouwen;Totaal;Gelderland (PV);Agglomeratie Haarlem (CR);2014 december;0.6;106.2
2542;Totaal mannen en vrouwen;Totaal;Gelderland (PV);Agglomeratie Haarlem (CR);2015 december;0.5;105.3
2543;Totaal mannen en vrouwen;Totaal;Gelderland (PV);Agglomeratie Haarlem (CR);2016 december;0.6;101.0
2544;Totaal mannen en vrouwen;Totaal;Gelderland (PV);Agglomeratie Haarlem (CR);2017 december;0.7;98.7
2545;Totaal mannen en vrouwen;Totaal;Gelderland (PV);Agglomeratie Haarlem (CR);2018 december;0.8;104.3
2546;Totaal mannen en vrouwen;Totaal;Gelderland (PV);Agglomeratie Haarlem (CR);2019 december;0.7;99.9
2547;Totaal mannen en vrouwen;Totaal;Gelderland (PV);Agglomeratie Haarlem (CR);2020 december;0.6;97.7
2548;Totaal mannen en vrouwen;Totaal;Gelderland (PV);Zaanstreek (CR);2014 december;0.3;91.3
2549;Totaal mannen en vrouwen;Totaal;Gelderland (PV);Zaanstreek (CR);2015 december;0.3;94.6
2550;Totaal mannen en vrouwen;Totaal;Gelderland (PV);Zaanstreek (CR);2016 december;0.3;96.2
2551;Totaal mannen en vrouwen;Totaal;Gelderland (PV);Zaanstreek (CR);2017 december;0.3;94.2
2552;Totaal mannen en vrouwen;Totaal;Gelderland (PV);Zaanstreek (CR);2018 december;0.4;91.5
