ID;Geslacht;Persoonskenmerken;PositieInDeWerkkring;ArbeidspositiePartner;Perioden;WerkzameBeroepsbevolkingMetPartner_1;WerkzameBeroepsbevolkingInkomen_2;GemiddeldPersoonlijkPrimairInkomen_3;GemiddeldPersoonlijkInkomen_4;GemiddeldGestandaardiseerdInkomen_5;WerkzBeroepsbevPartnerInkOnbekend_6
1217;Totaal mannen en vrouwen;Totaal personen;Zelfstandige zonder personeel (zzp);Werkkring: zelfst. met personeel (zmp);2008;26;25.0;25.2;25.8;37.8;1.0
1218;Totaal mannen en vrouwen;Totaal personen;Zelfstandige zonder personeel (zzp);Werkkring: zelfst. met personeel (zmp);2009;25;25.0;25.8;26.2;40.0;0.0
1219;Totaal mannen en vrouwen;Totaal personen;Zelfstandige zonder personeel (zzp);Werkkring: zelfst. met personeel (zmp);2010;23;23.0;22.9;23.2;37.6;0.0
1220;Totaal mannen en vrouwen;Totaal personen;Zelfstandige zonder personeel (zzp);Werkkring: zelfst. met personeel (zmp);2011;21;20.0;23.1;23.1;34.5;0.0
1221;Totaal mannen en vrouwen;Totaal personen;Zelfstandige zonder personeel (zzp);Werkkring: zelfst. met personeel (zmp);2012;22;21.0;24.9;25.1;36.5;1.0
1222;Totaal mannen en vrouwen;Totaal personen;Zelfstandige zonder personeel (zzp);Werkkring: zelfst. met personeel (zmp);2013;26;25.0;27.8;28.2;36.7;1.0
1223;Totaal mannen en vrouwen;Totaal personen;Zelfstandige zonder personeel (zzp);Werkkring: zelfst. met personeel (zmp);2014;29;29.0;25.5;26.5;40.2;1.0
1224;Totaal mannen en vrouwen;Totaal personen;Zelfstandige zonder personeel (zzp);Werkkring: zelfst. zonder personeel(zzp);2003;129;;;;;
1225;Totaal mannen en vrouwen;Totaal personen;Zelfstandige zonder personeel (zzp);Werkkring: zelfst. zonder personeel(zzp);2004;130;;;;;
1226;Totaal mannen en vrouwen;Totaal personen;Zelfstandige zonder personeel (zzp);Werkkring: zelfst. zonder personeel(zzp);2005;132;131.0;24.8;25.1;24.4;1.0
1227;Totaal mannen en vrouwen;Totaal personen;Zelfstandige zonder personeel (zzp);Werkkring: zelfst. zonder personeel(zzp);2006;147;145.0;22.1;24.5;23.7;2.0
1228;Totaal mannen en vrouwen;Totaal personen;Zelfstandige zonder personeel (zzp);Werkkring: zelfst. zonder personeel(zzp);2007;150;147.0;26.0;26.9;27.7;3.0
1229;Totaal mannen en vrouwen;Totaal personen;Zelfstandige zonder personeel (zzp);Werkkring: zelfst. zonder personeel(zzp);2008;165;163.0;29.5;30.2;31.0;2.0
1230;Totaal mannen en vrouwen;Totaal personen;Zelfstandige zonder personeel (zzp);Werkkring: zelfst. zonder personeel(zzp);2009;168;166.0;26.0;27.3;27.9;2.0
1231;Totaal mannen en vrouwen;Totaal personen;Zelfstandige zonder personeel (zzp);Werkkring: zelfst. zonder personeel(zzp);2010;173;170.0;26.6;28.8;28.4;2.0
1232;Totaal mannen en vrouwen;Totaal personen;Zelfstandige zonder personeel (zzp);Werkkring: zelfst. zonder personeel(zzp);2011;163;160.0;27.6;30.1;28.2;3.0
1233;Totaal mannen en vrouwen;Totaal personen;Zelfstandige zonder personeel (zzp);Werkkring: zelfst. zonder personeel(zzp);2012;162;159.0;28.0;30.0;28.6;3.0
1234;Totaal mannen en vrouwen;Totaal personen;Zelfstandige zonder personeel (zzp);Werkkring: zelfst. zonder personeel(zzp);2013;174;168.0;30.1;32.6;30.0;7.0
1235;Totaal mannen en vrouwen;Totaal personen;Zelfstandige zonder personeel (zzp);Werkkring: zelfst. zonder personeel(zzp);2014;177;171.0;30.9;33.4;31.9;6.0
1236;Totaal mannen en vrouwen;Totaal personen;Zelfstandige zonder personeel (zzp);Werkkring: positie onbekend;2003;0;;;;;
1237;Totaal mannen en vrouwen;Totaal personen;Zelfstandige zonder personeel (zzp);Werkkring: positie onbekend;2004;0;;;;;
1238;Totaal mannen en vrouwen;Totaal personen;Zelfstandige zonder personeel (zzp);Werkkring: positie onbekend;2005;0;0.0;;;;0.0
1239;Totaal mannen en vrouwen;Totaal personen;Zelfstandige zonder personeel (zzp);Werkkring: positie onbekend;2006;0;0.0;;;;0.0
1240;Totaal mannen en vrouwen;Totaal personen;Zelfstandige zonder personeel (zzp);Werkkring: positie onbekend;2007;0;0.0;;;;0.0
1241;Totaal mannen en vrouwen;Totaal personen;Zelfstandige zonder personeel (zzp);Werkkring: positie onbekend;2008;0;0.0;;;;0.0
1242;Totaal mannen en vrouwen;Totaal personen;Zelfstandige zonder personeel (zzp);Werkkring: positie onbekend;2009;0;0.0;;;;0.0
1243;Totaal mannen en vrouwen;Totaal personen;Zelfstandige zonder personeel (zzp);Werkkring: positie onbekend;2010;0;0.0;;;;0.0
1244;Totaal mannen en vrouwen;Totaal personen;Zelfstandige zonder personeel (zzp);Werkkring: positie onbekend;2011;0;0.0;;;;0.0
1245;Totaal mannen en vrouwen;Totaal personen;Zelfstandige zonder personeel (zzp);Werkkring: positie onbekend;2012;0;0.0;;;;0.0
1246;Totaal mannen en vrouwen;Totaal personen;Zelfstandige zonder personeel (zzp);Werkkring: positie onbekend;2013;0;0.0;;;;0.0
1247;Totaal mannen en vrouwen;Totaal personen;Zelfstandige zonder personeel (zzp);Werkkring: positie onbekend;2014;0;0.0;;;;0.0
1248;Totaal mannen en vrouwen;Totaal personen;Positie in de werkkring onbekend;Totaal personen;2003;0;;;;;
1249;Totaal mannen en vrouwen;Totaal personen;Positie in de werkkring onbekend;Totaal personen;2004;0;;;;;
1250;Totaal mannen en vrouwen;Totaal personen;Positie in de werkkring onbekend;Totaal personen;2005;1;1.0;;;;0.0
1251;Totaal mannen en vrouwen;Totaal personen;Positie in de werkkring onbekend;Totaal personen;2006;0;0.0;;;;0.0
1252;Totaal mannen en vrouwen;Totaal personen;Positie in de werkkring onbekend;Totaal personen;2007;1;1.0;;;;0.0
1253;Totaal mannen en vrouwen;Totaal personen;Positie in de werkkring onbekend;Totaal personen;2008;0;0.0;;;;0.0
1254;Totaal mannen en vrouwen;Totaal personen;Positie in de werkkring onbekend;Totaal personen;2009;0;0.0;;;;0.0
1255;Totaal mannen en vrouwen;Totaal personen;Positie in de werkkring onbekend;Totaal personen;2010;0;0.0;;;;0.0
1256;Totaal mannen en vrouwen;Totaal personen;Positie in de werkkring onbekend;Totaal personen;2011;0;0.0;;;;0.0
1257;Totaal mannen en vrouwen;Totaal personen;Positie in de werkkring onbekend;Totaal personen;2012;0;0.0;;;;0.0
1258;Totaal mannen en vrouwen;Totaal personen;Positie in de werkkring onbekend;Totaal personen;2013;0;0.0;;;;0.0
1259;Totaal mannen en vrouwen;Totaal personen;Positie in de werkkring onbekend;Totaal personen;2014;0;0.0;;;;0.0
1260;Totaal mannen en vrouwen;Totaal personen;Positie in de werkkring onbekend;Arb.pos.: Beroepsbevolking;2003;0;;;;;
1261;Totaal mannen en vrouwen;Totaal personen;Positie in de werkkring onbekend;Arb.pos.: Beroepsbevolking;2004;0;;;;;
1262;Totaal mannen en vrouwen;Totaal personen;Positie in de werkkring onbekend;Arb.pos.: Beroepsbevolking;2005;1;1.0;;;;0.0
1263;Totaal mannen en vrouwen;Totaal personen;Positie in de werkkring onbekend;Arb.pos.: Beroepsbevolking;2006;0;0.0;;;;0.0
1264;Totaal mannen en vrouwen;Totaal personen;Positie in de werkkring onbekend;Arb.pos.: Beroepsbevolking;2007;1;1.0;;;;0.0
1265;Totaal mannen en vrouwen;Totaal personen;Positie in de werkkring onbekend;Arb.pos.: Beroepsbevolking;2008;0;0.0;;;;0.0
1266;Totaal mannen en vrouwen;Totaal personen;Positie in de werkkring onbekend;Arb.pos.: Beroepsbevolking;2009;0;0.0;;;;0.0
1267;Totaal mannen en vrouwen;Totaal personen;Positie in de werkkring onbekend;Arb.pos.: Beroepsbevolking;2010;0;0.0;;;;0.0
1268;Totaal mannen en vrouwen;Totaal personen;Positie in de werkkring onbekend;Arb.pos.: Beroepsbevolking;2011;0;0.0;;;;0.0
1269;Totaal mannen en vrouwen;Totaal personen;Positie in de werkkring onbekend;Arb.pos.: Beroepsbevolking;2012;0;0.0;;;;0.0
1270;Totaal mannen en vrouwen;Totaal personen;Positie in de werkkring onbekend;Arb.pos.: Beroepsbevolking;2013;0;0.0;;;;0.0
1271;Totaal mannen en vrouwen;Totaal personen;Positie in de werkkring onbekend;Arb.pos.: Beroepsbevolking;2014;0;0.0;;;;0.0
1272;Totaal mannen en vrouwen;Totaal personen;Positie in de werkkring onbekend;Arb.pos.: Werkzame beroepsbevolking;2003;0;;;;;
1273;Totaal mannen en vrouwen;Totaal personen;Positie in de werkkring onbekend;Arb.pos.: Werkzame beroepsbevolking;2004;0;;;;;
1274;Totaal mannen en vrouwen;Totaal personen;Positie in de werkkring onbekend;Arb.pos.: Werkzame beroepsbevolking;2005;0;0.0;;;;0.0
1275;Totaal mannen en vrouwen;Totaal personen;Positie in de werkkring onbekend;Arb.pos.: Werkzame beroepsbevolking;2006;0;0.0;;;;0.0
1276;Totaal mannen en vrouwen;Totaal personen;Positie in de werkkring onbekend;Arb.pos.: Werkzame beroepsbevolking;2007;1;1.0;;;;0.0
1277;Totaal mannen en vrouwen;Totaal personen;Positie in de werkkring onbekend;Arb.pos.: Werkzame beroepsbevolking;2008;0;0.0;;;;0.0
1278;Totaal mannen en vrouwen;Totaal personen;Positie in de werkkring onbekend;Arb.pos.: Werkzame beroepsbevolking;2009;0;0.0;;;;0.0
1279;Totaal mannen en vrouwen;Totaal personen;Positie in de werkkring onbekend;Arb.pos.: Werkzame beroepsbevolking;2010;0;0.0;;;;0.0
1280;Totaal mannen en vrouwen;Totaal personen;Positie in de werkkring onbekend;Arb.pos.: Werkzame beroepsbevolking;2011;0;0.0;;;;0.0
1281;Totaal mannen en vrouwen;Totaal personen;Positie in de werkkring onbekend;Arb.pos.: Werkzame beroepsbevolking;2012;0;0.0;;;;0.0
1282;Totaal mannen en vrouwen;Totaal personen;Positie in de werkkring onbekend;Arb.pos.: Werkzame beroepsbevolking;2013;0;0.0;;;;0.0
1283;Totaal mannen en vrouwen;Totaal personen;Positie in de werkkring onbekend;Arb.pos.: Werkzame beroepsbevolking;2014;0;0.0;;;;0.0
1284;Totaal mannen en vrouwen;Totaal personen;Positie in de werkkring onbekend;Arb.pos.: Werkloze beroepsbevolking;2003;0;;;;;
1285;Totaal mannen en vrouwen;Totaal personen;Positie in de werkkring onbekend;Arb.pos.: Werkloze beroepsbevolking;2004;0;;;;;
1286;Totaal mannen en vrouwen;Totaal personen;Positie in de werkkring onbekend;Arb.pos.: Werkloze beroepsbevolking;2005;0;0.0;;;;0.0
1287;Totaal mannen en vrouwen;Totaal personen;Positie in de werkkring onbekend;Arb.pos.: Werkloze beroepsbevolking;2006;0;0.0;;;;0.0
1288;Totaal mannen en vrouwen;Totaal personen;Positie in de werkkring onbekend;Arb.pos.: Werkloze beroepsbevolking;2007;0;0.0;;;;0.0
1289;Totaal mannen en vrouwen;Totaal personen;Positie in de werkkring onbekend;Arb.pos.: Werkloze beroepsbevolking;2008;0;0.0;;;;0.0
1290;Totaal mannen en vrouwen;Totaal personen;Positie in de werkkring onbekend;Arb.pos.: Werkloze beroepsbevolking;2009;0;0.0;;;;0.0
1291;Totaal mannen en vrouwen;Totaal personen;Positie in de werkkring onbekend;Arb.pos.: Werkloze beroepsbevolking;2010;0;0.0;;;;0.0
1292;Totaal mannen en vrouwen;Totaal personen;Positie in de werkkring onbekend;Arb.pos.: Werkloze beroepsbevolking;2011;0;0.0;;;;0.0
1293;Totaal mannen en vrouwen;Totaal personen;Positie in de werkkring onbekend;Arb.pos.: Werkloze beroepsbevolking;2012;0;0.0;;;;0.0
1294;Totaal mannen en vrouwen;Totaal personen;Positie in de werkkring onbekend;Arb.pos.: Werkloze beroepsbevolking;2013;0;0.0;;;;0.0
1295;Totaal mannen en vrouwen;Totaal personen;Positie in de werkkring onbekend;Arb.pos.: Werkloze beroepsbevolking;2014;0;0.0;;;;0.0
1296;Totaal mannen en vrouwen;Totaal personen;Positie in de werkkring onbekend;Arb.pos.: Niet-beroepsbevolking;2003;0;;;;;
1297;Totaal mannen en vrouwen;Totaal personen;Positie in de werkkring onbekend;Arb.pos.: Niet-beroepsbevolking;2004;0;;;;;
1298;Totaal mannen en vrouwen;Totaal personen;Positie in de werkkring onbekend;Arb.pos.: Niet-beroepsbevolking;2005;0;0.0;;;;0.0
1299;Totaal mannen en vrouwen;Totaal personen;Positie in de werkkring onbekend;Arb.pos.: Niet-beroepsbevolking;2006;0;0.0;;;;0.0
1300;Totaal mannen en vrouwen;Totaal personen;Positie in de werkkring onbekend;Arb.pos.: Niet-beroepsbevolking;2007;0;0.0;;;;0.0
1301;Totaal mannen en vrouwen;Totaal personen;Positie in de werkkring onbekend;Arb.pos.: Niet-beroepsbevolking;2008;0;0.0;;;;0.0
1302;Totaal mannen en vrouwen;Totaal personen;Positie in de werkkring onbekend;Arb.pos.: Niet-beroepsbevolking;2009;0;0.0;;;;0.0
1303;Totaal mannen en vrouwen;Totaal personen;Positie in de werkkring onbekend;Arb.pos.: Niet-beroepsbevolking;2010;0;0.0;;;;0.0
1304;Totaal mannen en vrouwen;Totaal personen;Positie in de werkkring onbekend;Arb.pos.: Niet-beroepsbevolking;2011;0;0.0;;;;0.0
1305;Totaal mannen en vrouwen;Totaal personen;Positie in de werkkring onbekend;Arb.pos.: Niet-beroepsbevolking;2012;0;0.0;;;;0.0
1306;Totaal mannen en vrouwen;Totaal personen;Positie in de werkkring onbekend;Arb.pos.: Niet-beroepsbevolking;2013;0;0.0;;;;0.0
1307;Totaal mannen en vrouwen;Totaal personen;Positie in de werkkring onbekend;Arb.pos.: Niet-beroepsbevolking;2014;0;0.0;;;;0.0
1308;Totaal mannen en vrouwen;Totaal personen;Positie in de werkkring onbekend;Werkkring: werknemer;2003;0;;;;;
1309;Totaal mannen en vrouwen;Totaal personen;Positie in de werkkring onbekend;Werkkring: werknemer;2004;0;;;;;
1310;Totaal mannen en vrouwen;Totaal personen;Positie in de werkkring onbekend;Werkkring: werknemer;2005;0;0.0;;;;0.0
1311;Totaal mannen en vrouwen;Totaal personen;Positie in de werkkring onbekend;Werkkring: werknemer;2006;0;0.0;;;;0.0
1312;Totaal mannen en vrouwen;Totaal personen;Positie in de werkkring onbekend;Werkkring: werknemer;2007;0;0.0;;;;0.0
1313;Totaal mannen en vrouwen;Totaal personen;Positie in de werkkring onbekend;Werkkring: werknemer;2008;0;0.0;;;;0.0
1314;Totaal mannen en vrouwen;Totaal personen;Positie in de werkkring onbekend;Werkkring: werknemer;2009;0;0.0;;;;0.0
1315;Totaal mannen en vrouwen;Totaal personen;Positie in de werkkring onbekend;Werkkring: werknemer;2010;0;0.0;;;;0.0
1316;Totaal mannen en vrouwen;Totaal personen;Positie in de werkkring onbekend;Werkkring: werknemer;2011;0;0.0;;;;0.0
1317;Totaal mannen en vrouwen;Totaal personen;Positie in de werkkring onbekend;Werkkring: werknemer;2012;0;0.0;;;;0.0
1318;Totaal mannen en vrouwen;Totaal personen;Positie in de werkkring onbekend;Werkkring: werknemer;2013;0;0.0;;;;0.0
1319;Totaal mannen en vrouwen;Totaal personen;Positie in de werkkring onbekend;Werkkring: werknemer;2014;0;0.0;;;;0.0
1320;Totaal mannen en vrouwen;Totaal personen;Positie in de werkkring onbekend;Werkkring: vaste arbeidsrelatie;2003;0;;;;;
1321;Totaal mannen en vrouwen;Totaal personen;Positie in de werkkring onbekend;Werkkring: vaste arbeidsrelatie;2004;0;;;;;
1322;Totaal mannen en vrouwen;Totaal personen;Positie in de werkkring onbekend;Werkkring: vaste arbeidsrelatie;2005;0;0.0;;;;0.0
1323;Totaal mannen en vrouwen;Totaal personen;Positie in de werkkring onbekend;Werkkring: vaste arbeidsrelatie;2006;0;0.0;;;;0.0
1324;Totaal mannen en vrouwen;Totaal personen;Positie in de werkkring onbekend;Werkkring: vaste arbeidsrelatie;2007;0;0.0;;;;0.0
1325;Totaal mannen en vrouwen;Totaal personen;Positie in de werkkring onbekend;Werkkring: vaste arbeidsrelatie;2008;0;0.0;;;;0.0
1326;Totaal mannen en vrouwen;Totaal personen;Positie in de werkkring onbekend;Werkkring: vaste arbeidsrelatie;2009;0;0.0;;;;0.0
1327;Totaal mannen en vrouwen;Totaal personen;Positie in de werkkring onbekend;Werkkring: vaste arbeidsrelatie;2010;0;0.0;;;;0.0
1328;Totaal mannen en vrouwen;Totaal personen;Positie in de werkkring onbekend;Werkkring: vaste arbeidsrelatie;2011;0;0.0;;;;0.0
1329;Totaal mannen en vrouwen;Totaal personen;Positie in de werkkring onbekend;Werkkring: vaste arbeidsrelatie;2012;0;0.0;;;;0.0
1330;Totaal mannen en vrouwen;Totaal personen;Positie in de werkkring onbekend;Werkkring: vaste arbeidsrelatie;2013;0;0.0;;;;0.0
1331;Totaal mannen en vrouwen;Totaal personen;Positie in de werkkring onbekend;Werkkring: vaste arbeidsrelatie;2014;0;0.0;;;;0.0
1332;Totaal mannen en vrouwen;Totaal personen;Positie in de werkkring onbekend;Werkkring: flexibele arbeidsrelatie;2003;0;;;;;
1333;Totaal mannen en vrouwen;Totaal personen;Positie in de werkkring onbekend;Werkkring: flexibele arbeidsrelatie;2004;0;;;;;
1334;Totaal mannen en vrouwen;Totaal personen;Positie in de werkkring onbekend;Werkkring: flexibele arbeidsrelatie;2005;0;0.0;;;;0.0
1335;Totaal mannen en vrouwen;Totaal personen;Positie in de werkkring onbekend;Werkkring: flexibele arbeidsrelatie;2006;0;0.0;;;;0.0
1336;Totaal mannen en vrouwen;Totaal personen;Positie in de werkkring onbekend;Werkkring: flexibele arbeidsrelatie;2007;0;0.0;;;;0.0
1337;Totaal mannen en vrouwen;Totaal personen;Positie in de werkkring onbekend;Werkkring: flexibele arbeidsrelatie;2008;0;0.0;;;;0.0
1338;Totaal mannen en vrouwen;Totaal personen;Positie in de werkkring onbekend;Werkkring: flexibele arbeidsrelatie;2009;0;0.0;;;;0.0
1339;Totaal mannen en vrouwen;Totaal personen;Positie in de werkkring onbekend;Werkkring: flexibele arbeidsrelatie;2010;0;0.0;;;;0.0
1340;Totaal mannen en vrouwen;Totaal personen;Positie in de werkkring onbekend;Werkkring: flexibele arbeidsrelatie;2011;0;0.0;;;;0.0
1341;Totaal mannen en vrouwen;Totaal personen;Positie in de werkkring onbekend;Werkkring: flexibele arbeidsrelatie;2012;0;0.0;;;;0.0
1342;Totaal mannen en vrouwen;Totaal personen;Positie in de werkkring onbekend;Werkkring: flexibele arbeidsrelatie;2013;0;0.0;;;;0.0
1343;Totaal mannen en vrouwen;Totaal personen;Positie in de werkkring onbekend;Werkkring: flexibele arbeidsrelatie;2014;0;0.0;;;;0.0
1344;Totaal mannen en vrouwen;Totaal personen;Positie in de werkkring onbekend;Werkkring: zelfstandige;2003;0;;;;;
1345;Totaal mannen en vrouwen;Totaal personen;Positie in de werkkring onbekend;Werkkring: zelfstandige;2004;0;;;;;
1346;Totaal mannen en vrouwen;Totaal personen;Positie in de werkkring onbekend;Werkkring: zelfstandige;2005;0;0.0;;;;0.0
1347;Totaal mannen en vrouwen;Totaal personen;Positie in de werkkring onbekend;Werkkring: zelfstandige;2006;0;0.0;;;;0.0
1348;Totaal mannen en vrouwen;Totaal personen;Positie in de werkkring onbekend;Werkkring: zelfstandige;2007;0;0.0;;;;0.0
1349;Totaal mannen en vrouwen;Totaal personen;Positie in de werkkring onbekend;Werkkring: zelfstandige;2008;0;0.0;;;;0.0
1350;Totaal mannen en vrouwen;Totaal personen;Positie in de werkkring onbekend;Werkkring: zelfstandige;2009;0;0.0;;;;0.0
1351;Totaal mannen en vrouwen;Totaal personen;Positie in de werkkring onbekend;Werkkring: zelfstandige;2010;0;0.0;;;;0.0
1352;Totaal mannen en vrouwen;Totaal personen;Positie in de werkkring onbekend;Werkkring: zelfstandige;2011;0;0.0;;;;0.0
1353;Totaal mannen en vrouwen;Totaal personen;Positie in de werkkring onbekend;Werkkring: zelfstandige;2012;0;0.0;;;;0.0
1354;Totaal mannen en vrouwen;Totaal personen;Positie in de werkkring onbekend;Werkkring: zelfstandige;2013;0;0.0;;;;0.0
1355;Totaal mannen en vrouwen;Totaal personen;Positie in de werkkring onbekend;Werkkring: zelfstandige;2014;0;0.0;;;;0.0
1356;Totaal mannen en vrouwen;Totaal personen;Positie in de werkkring onbekend;Werkkring: meewerkend gezinslid;2003;0;;;;;
1357;Totaal mannen en vrouwen;Totaal personen;Positie in de werkkring onbekend;Werkkring: meewerkend gezinslid;2004;0;;;;;
1358;Totaal mannen en vrouwen;Totaal personen;Positie in de werkkring onbekend;Werkkring: meewerkend gezinslid;2005;0;0.0;;;;0.0
1359;Totaal mannen en vrouwen;Totaal personen;Positie in de werkkring onbekend;Werkkring: meewerkend gezinslid;2006;0;0.0;;;;0.0
1360;Totaal mannen en vrouwen;Totaal personen;Positie in de werkkring onbekend;Werkkring: meewerkend gezinslid;2007;0;0.0;;;;0.0
1361;Totaal mannen en vrouwen;Totaal personen;Positie in de werkkring onbekend;Werkkring: meewerkend gezinslid;2008;0;0.0;;;;0.0
1362;Totaal mannen en vrouwen;Totaal personen;Positie in de werkkring onbekend;Werkkring: meewerkend gezinslid;2009;0;0.0;;;;0.0
1363;Totaal mannen en vrouwen;Totaal personen;Positie in de werkkring onbekend;Werkkring: meewerkend gezinslid;2010;0;0.0;;;;0.0
1364;Totaal mannen en vrouwen;Totaal personen;Positie in de werkkring onbekend;Werkkring: meewerkend gezinslid;2011;0;0.0;;;;0.0
1365;Totaal mannen en vrouwen;Totaal personen;Positie in de werkkring onbekend;Werkkring: meewerkend gezinslid;2012;0;0.0;;;;0.0
1366;Totaal mannen en vrouwen;Totaal personen;Positie in de werkkring onbekend;Werkkring: meewerkend gezinslid;2013;0;0.0;;;;0.0
1367;Totaal mannen en vrouwen;Totaal personen;Positie in de werkkring onbekend;Werkkring: meewerkend gezinslid;2014;0;0.0;;;;0.0
1368;Totaal mannen en vrouwen;Totaal personen;Positie in de werkkring onbekend;Werkkring: zelfst. met personeel (zmp);2003;0;;;;;
1369;Totaal mannen en vrouwen;Totaal personen;Positie in de werkkring onbekend;Werkkring: zelfst. met personeel (zmp);2004;0;;;;;
1370;Totaal mannen en vrouwen;Totaal personen;Positie in de werkkring onbekend;Werkkring: zelfst. met personeel (zmp);2005;0;0.0;;;;0.0
1371;Totaal mannen en vrouwen;Totaal personen;Positie in de werkkring onbekend;Werkkring: zelfst. met personeel (zmp);2006;0;0.0;;;;0.0
1372;Totaal mannen en vrouwen;Totaal personen;Positie in de werkkring onbekend;Werkkring: zelfst. met personeel (zmp);2007;0;0.0;;;;0.0
1373;Totaal mannen en vrouwen;Totaal personen;Positie in de werkkring onbekend;Werkkring: zelfst. met personeel (zmp);2008;0;0.0;;;;0.0
1374;Totaal mannen en vrouwen;Totaal personen;Positie in de werkkring onbekend;Werkkring: zelfst. met personeel (zmp);2009;0;0.0;;;;0.0
1375;Totaal mannen en vrouwen;Totaal personen;Positie in de werkkring onbekend;Werkkring: zelfst. met personeel (zmp);2010;0;0.0;;;;0.0
1376;Totaal mannen en vrouwen;Totaal personen;Positie in de werkkring onbekend;Werkkring: zelfst. met personeel (zmp);2011;0;0.0;;;;0.0
1377;Totaal mannen en vrouwen;Totaal personen;Positie in de werkkring onbekend;Werkkring: zelfst. met personeel (zmp);2012;0;0.0;;;;0.0
1378;Totaal mannen en vrouwen;Totaal personen;Positie in de werkkring onbekend;Werkkring: zelfst. met personeel (zmp);2013;0;0.0;;;;0.0
