ID;Geslacht;MboSectorOpleidingsrichtBijInstroom;MaatschappelijkePositie1JaarTerug;HoogstBehaaldeVoorafgaandeDiploma;Persoonskenmerken;Perioden;TotaalInstromersInHetMbo_1;BolVoltijd_2;BolDeeltijd_3;Bbl_4;Niveau1_5;Niveau2_6;Niveau3_7;Niveau4_8;BolVoltijdNiveau1_9;BolVoltijdNiveau2_10;BolVoltijdNiveau3_11;BolVoltijdNiveau4_12;BolDeeltijdNiveau1_13;BolDeeltijdNiveau2_14;BolDeeltijdNiveau3_15;BolDeeltijdNiveau4_16;BblNiveau1_17;BblNiveau2_18;BblNiveau3_19;BblNiveau4_20
2994;Mannen en vrouwen;0;Werknemer/zelfstandige;Overig;Overige niet-westerse allochtonen;2008/'09;920.0;160.0;70.0;690.0;270.0;390.0;180.0;90.0;70.0;50.0;10.0;30.0;30.0;20.0;20.0;10.0;170.0;320.0;150.0;40.0
2995;Mannen en vrouwen;0;Werknemer/zelfstandige;Overig;Overige niet-westerse allochtonen;2009/'10;1100.0;210.0;110.0;780.0;390.0;430.0;150.0;130.0;80.0;70.0;20.0;50.0;30.0;40.0;20.0;20.0;280.0;310.0;120.0;70.0
2996;Mannen en vrouwen;0;Werknemer/zelfstandige;Overig;7;2006/'07;;;0.0;;0.0;;0.0;0.0;0.0;;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;0.0;0.0
2997;Mannen en vrouwen;0;Werknemer/zelfstandige;Overig;7;2007/'08;10.0;;0.0;10.0;;;;;0.0;0.0;0.0;;0.0;0.0;0.0;0.0;;;;
2998;Mannen en vrouwen;0;Werknemer/zelfstandige;Overig;7;2008/'09;10.0;;0.0;10.0;;;;;0.0;0.0;0.0;;0.0;0.0;0.0;0.0;;;;
2999;Mannen en vrouwen;0;Werknemer/zelfstandige;Overig;7;2009/'10;30.0;;0.0;30.0;20.0;;;;0.0;0.0;;;0.0;0.0;0.0;0.0;20.0;;;
3000;Mannen en vrouwen;0;Uitkering ontvangend;Totaal;0;2006/'07;5640.0;1790.0;1250.0;2600.0;1620.0;2230.0;960.0;830.0;550.0;610.0;280.0;350.0;400.0;380.0;290.0;190.0;670.0;1240.0;390.0;290.0
3001;Mannen en vrouwen;0;Uitkering ontvangend;Totaal;0;2007/'08;5480.0;1300.0;1090.0;3090.0;1460.0;2230.0;950.0;850.0;410.0;440.0;170.0;280.0;260.0;350.0;290.0;180.0;800.0;1430.0;480.0;380.0
3002;Mannen en vrouwen;0;Uitkering ontvangend;Totaal;0;2008/'09;4650.0;950.0;820.0;2890.0;1420.0;1880.0;770.0;590.0;340.0;300.0;110.0;190.0;300.0;240.0;160.0;120.0;780.0;1350.0;500.0;270.0
3003;Mannen en vrouwen;0;Uitkering ontvangend;Totaal;0;2009/'10;4170.0;870.0;780.0;2520.0;1460.0;1520.0;640.0;560.0;330.0;290.0;90.0;170.0;270.0;200.0;170.0;140.0;860.0;1030.0;380.0;260.0
3004;Mannen en vrouwen;0;Uitkering ontvangend;Totaal;15 jaar of jonger;2006/'07;;;0.0;0.0;;0.0;0.0;0.0;;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
3005;Mannen en vrouwen;0;Uitkering ontvangend;Totaal;15 jaar of jonger;2007/'08;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
3006;Mannen en vrouwen;0;Uitkering ontvangend;Totaal;15 jaar of jonger;2008/'09;;;0.0;0.0;;0.0;0.0;0.0;;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
3007;Mannen en vrouwen;0;Uitkering ontvangend;Totaal;15 jaar of jonger;2009/'10;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
3008;Mannen en vrouwen;0;Uitkering ontvangend;Totaal;16 jaar;2006/'07;20.0;;;;10.0;;0.0;;;;0.0;;;0.0;0.0;0.0;;0.0;0.0;0.0
3009;Mannen en vrouwen;0;Uitkering ontvangend;Totaal;16 jaar;2007/'08;20.0;20.0;0.0;;10.0;10.0;0.0;0.0;;;0.0;0.0;0.0;0.0;0.0;0.0;;;0.0;0.0
3010;Mannen en vrouwen;0;Uitkering ontvangend;Totaal;16 jaar;2008/'09;10.0;10.0;0.0;;10.0;;0.0;;;;0.0;;0.0;0.0;0.0;0.0;;;0.0;0.0
3011;Mannen en vrouwen;0;Uitkering ontvangend;Totaal;16 jaar;2009/'10;;;0.0;;;;;0.0;;;;0.0;0.0;0.0;0.0;0.0;;0.0;0.0;0.0
3012;Mannen en vrouwen;0;Uitkering ontvangend;Totaal;17 jaar;2006/'07;40.0;40.0;;;20.0;20.0;;;20.0;10.0;;;0.0;0.0;0.0;;;;0.0;0.0
3013;Mannen en vrouwen;0;Uitkering ontvangend;Totaal;17 jaar;2007/'08;60.0;40.0;0.0;20.0;20.0;20.0;;;20.0;10.0;;;0.0;0.0;0.0;0.0;;;0.0;
3014;Mannen en vrouwen;0;Uitkering ontvangend;Totaal;17 jaar;2008/'09;20.0;20.0;;;;10.0;;;;;;;0.0;;0.0;0.0;;;0.0;0.0
3015;Mannen en vrouwen;0;Uitkering ontvangend;Totaal;17 jaar;2009/'10;30.0;30.0;0.0;;;10.0;;;;;;;0.0;0.0;0.0;0.0;0.0;;0.0;0.0
3016;Mannen en vrouwen;0;Uitkering ontvangend;Totaal;18 jaar;2006/'07;50.0;40.0;0.0;10.0;10.0;30.0;;;10.0;20.0;;;0.0;0.0;0.0;0.0;;;0.0;0.0
3017;Mannen en vrouwen;0;Uitkering ontvangend;Totaal;18 jaar;2007/'08;50.0;30.0;0.0;20.0;10.0;20.0;;;;10.0;;;0.0;0.0;0.0;0.0;;10.0;;0.0
3018;Mannen en vrouwen;0;Uitkering ontvangend;Totaal;18 jaar;2008/'09;30.0;20.0;;;;10.0;;;;;;;0.0;0.0;;0.0;;;0.0;0.0
3019;Mannen en vrouwen;0;Uitkering ontvangend;Totaal;18 jaar;2009/'10;30.0;20.0;0.0;;;10.0;;;;;;;0.0;0.0;0.0;0.0;;;;0.0
3020;Mannen en vrouwen;0;Uitkering ontvangend;Totaal;19 jaar;2006/'07;180.0;130.0;;50.0;70.0;80.0;20.0;20.0;40.0;50.0;20.0;20.0;;;;0.0;20.0;20.0;;0.0
3021;Mannen en vrouwen;0;Uitkering ontvangend;Totaal;19 jaar;2007/'08;170.0;100.0;;60.0;90.0;50.0;;20.0;40.0;40.0;;20.0;;0.0;0.0;0.0;40.0;20.0;;
3022;Mannen en vrouwen;0;Uitkering ontvangend;Totaal;19 jaar;2008/'09;160.0;100.0;;60.0;80.0;50.0;10.0;20.0;40.0;30.0;;20.0;;;0.0;;40.0;20.0;;0.0
3023;Mannen en vrouwen;0;Uitkering ontvangend;Totaal;19 jaar;2009/'10;160.0;100.0;;60.0;90.0;40.0;;20.0;40.0;30.0;;20.0;;;0.0;0.0;40.0;10.0;;0.0
3024;Mannen en vrouwen;0;Uitkering ontvangend;Totaal;20 jaar;2006/'07;270.0;170.0;20.0;80.0;100.0;100.0;40.0;40.0;60.0;60.0;30.0;30.0;;;;;40.0;40.0;;
3025;Mannen en vrouwen;0;Uitkering ontvangend;Totaal;20 jaar;2007/'08;230.0;110.0;20.0;100.0;110.0;70.0;20.0;20.0;40.0;40.0;10.0;20.0;;;;;70.0;30.0;;
3026;Mannen en vrouwen;0;Uitkering ontvangend;Totaal;20 jaar;2008/'09;190.0;100.0;20.0;70.0;100.0;50.0;10.0;20.0;40.0;30.0;;20.0;10.0;;0.0;0.0;50.0;20.0;;
3027;Mannen en vrouwen;0;Uitkering ontvangend;Totaal;20 jaar;2009/'10;170.0;100.0;10.0;60.0;90.0;60.0;;20.0;40.0;40.0;;20.0;10.0;;0.0;;40.0;20.0;;0.0
3028;Mannen en vrouwen;0;Uitkering ontvangend;Totaal;21 jaar;2006/'07;300.0;200.0;10.0;80.0;100.0;120.0;30.0;50.0;60.0;70.0;30.0;40.0;;;;;30.0;40.0;;
3029;Mannen en vrouwen;0;Uitkering ontvangend;Totaal;21 jaar;2007/'08;200.0;100.0;10.0;90.0;70.0;70.0;20.0;30.0;30.0;30.0;20.0;30.0;;;;;40.0;40.0;;
3030;Mannen en vrouwen;0;Uitkering ontvangend;Totaal;21 jaar;2008/'09;130.0;70.0;;50.0;60.0;40.0;20.0;20.0;30.0;20.0;10.0;20.0;;;;0.0;30.0;10.0;;
3031;Mannen en vrouwen;0;Uitkering ontvangend;Totaal;21 jaar;2009/'10;130.0;70.0;10.0;50.0;80.0;30.0;;20.0;30.0;20.0;;10.0;10.0;;0.0;0.0;40.0;10.0;;
3032;Mannen en vrouwen;0;Uitkering ontvangend;Totaal;22 jaar;2006/'07;350.0;220.0;30.0;100.0;90.0;150.0;60.0;50.0;60.0;90.0;30.0;40.0;10.0;;10.0;;20.0;50.0;10.0;
3033;Mannen en vrouwen;0;Uitkering ontvangend;Totaal;22 jaar;2007/'08;230.0;110.0;20.0;100.0;70.0;90.0;30.0;40.0;30.0;40.0;20.0;30.0;;;;;40.0;40.0;10.0;10.0
3034;Mannen en vrouwen;0;Uitkering ontvangend;Totaal;22 jaar;2008/'09;130.0;70.0;10.0;50.0;50.0;50.0;10.0;20.0;30.0;20.0;;10.0;;;;;20.0;30.0;;
3035;Mannen en vrouwen;0;Uitkering ontvangend;Totaal;22 jaar;2009/'10;120.0;60.0;10.0;50.0;60.0;40.0;;20.0;30.0;20.0;;10.0;;;;;30.0;20.0;;
3036;Mannen en vrouwen;0;Uitkering ontvangend;Totaal;23 jaar;2006/'07;330.0;170.0;50.0;110.0;90.0;130.0;60.0;60.0;50.0;60.0;30.0;40.0;10.0;20.0;10.0;;30.0;60.0;20.0;10.0
3037;Mannen en vrouwen;0;Uitkering ontvangend;Totaal;23 jaar;2007/'08;230.0;110.0;20.0;90.0;60.0;100.0;30.0;40.0;30.0;50.0;10.0;20.0;10.0;;;;20.0;50.0;10.0;10.0
3038;Mannen en vrouwen;0;Uitkering ontvangend;Totaal;23 jaar;2008/'09;150.0;70.0;20.0;70.0;50.0;60.0;20.0;30.0;30.0;20.0;;20.0;;;0.0;;20.0;40.0;;
3039;Mannen en vrouwen;0;Uitkering ontvangend;Totaal;23 jaar;2009/'10;130.0;50.0;20.0;60.0;50.0;50.0;20.0;10.0;20.0;20.0;;;;;;;20.0;30.0;;
3040;Mannen en vrouwen;0;Uitkering ontvangend;Totaal;24 jaar;2006/'07;290.0;140.0;50.0;90.0;80.0;120.0;60.0;40.0;30.0;60.0;30.0;30.0;20.0;20.0;10.0;;30.0;50.0;10.0;
3041;Mannen en vrouwen;0;Uitkering ontvangend;Totaal;24 jaar;2007/'08;240.0;110.0;30.0;100.0;60.0;100.0;50.0;40.0;20.0;40.0;20.0;30.0;;;;;30.0;50.0;20.0;
3042;Mannen en vrouwen;0;Uitkering ontvangend;Totaal;24 jaar;2008/'09;160.0;70.0;20.0;80.0;50.0;60.0;30.0;20.0;20.0;20.0;10.0;20.0;;;;;20.0;40.0;20.0;
3043;Mannen en vrouwen;0;Uitkering ontvangend;Totaal;24 jaar;2009/'10;110.0;50.0;20.0;50.0;40.0;40.0;20.0;20.0;10.0;20.0;;10.0;;;;;20.0;20.0;;
3044;Mannen en vrouwen;0;Uitkering ontvangend;Totaal;1;2006/'07;300.0;220.0;10.0;70.0;120.0;120.0;30.0;30.0;80.0;80.0;30.0;30.0;;;;;30.0;40.0;;0.0
3045;Mannen en vrouwen;0;Uitkering ontvangend;Totaal;1;2007/'08;300.0;190.0;;100.0;140.0;110.0;20.0;30.0;80.0;70.0;10.0;30.0;;0.0;0.0;0.0;50.0;40.0;;
3046;Mannen en vrouwen;0;Uitkering ontvangend;Totaal;1;2008/'09;230.0;150.0;;70.0;110.0;80.0;20.0;30.0;60.0;50.0;10.0;30.0;;;;;40.0;30.0;;0.0
3047;Mannen en vrouwen;0;Uitkering ontvangend;Totaal;1;2009/'10;220.0;150.0;;70.0;100.0;70.0;20.0;30.0;60.0;50.0;20.0;30.0;;;0.0;0.0;40.0;20.0;;0.0
3048;Mannen en vrouwen;0;Uitkering ontvangend;Totaal;2;2006/'07;1540.0;910.0;160.0;470.0;450.0;620.0;240.0;230.0;260.0;330.0;140.0;190.0;50.0;50.0;40.0;20.0;150.0;240.0;50.0;30.0
3049;Mannen en vrouwen;0;Uitkering ontvangend;Totaal;2;2007/'08;1120.0;540.0;100.0;480.0;370.0;430.0;150.0;180.0;150.0;190.0;70.0;120.0;40.0;30.0;20.0;10.0;180.0;200.0;50.0;40.0
3050;Mannen en vrouwen;0;Uitkering ontvangend;Totaal;2;2008/'09;760.0;370.0;70.0;320.0;320.0;250.0;80.0;110.0;140.0;110.0;40.0;90.0;40.0;20.0;;;140.0;130.0;30.0;20.0
3051;Mannen en vrouwen;0;Uitkering ontvangend;Totaal;2;2009/'10;670.0;330.0;80.0;270.0;310.0;210.0;60.0;90.0;120.0;110.0;30.0;70.0;40.0;20.0;10.0;;150.0;90.0;20.0;10.0
3052;Mannen en vrouwen;0;Uitkering ontvangend;Totaal;3;2006/'07;3800.0;670.0;1080.0;2060.0;1050.0;1490.0;700.0;570.0;210.0;210.0;110.0;140.0;340.0;320.0;240.0;170.0;500.0;960.0;340.0;260.0
3053;Mannen en vrouwen;0;Uitkering ontvangend;Totaal;3;2007/'08;4060.0;580.0;980.0;2510.0;960.0;1690.0;780.0;640.0;180.0;180.0;80.0;130.0;210.0;320.0;270.0;170.0;560.0;1190.0;420.0;340.0
3054;Mannen en vrouwen;0;Uitkering ontvangend;Totaal;3;2008/'09;3660.0;420.0;740.0;2500.0;990.0;1550.0;670.0;450.0;150.0;150.0;50.0;80.0;250.0;220.0;150.0;110.0;590.0;1190.0;460.0;260.0
3055;Mannen en vrouwen;0;Uitkering ontvangend;Totaal;3;2009/'10;3280.0;400.0;690.0;2190.0;1040.0;1230.0;560.0;440.0;150.0;140.0;40.0;70.0;230.0;180.0;160.0;130.0;670.0;920.0;360.0;250.0
3056;Mannen en vrouwen;0;Uitkering ontvangend;Totaal;25 tot 30 jaar;2006/'07;1070.0;380.0;200.0;490.0;290.0;400.0;220.0;170.0;90.0;130.0;80.0;80.0;60.0;50.0;60.0;30.0;140.0;220.0;90.0;50.0
3057;Mannen en vrouwen;0;Uitkering ontvangend;Totaal;25 tot 30 jaar;2007/'08;1030.0;330.0;190.0;520.0;250.0;390.0;210.0;190.0;90.0;100.0;60.0;80.0;30.0;60.0;50.0;40.0;120.0;230.0;100.0;70.0
3058;Mannen en vrouwen;0;Uitkering ontvangend;Totaal;25 tot 30 jaar;2008/'09;790.0;250.0;100.0;440.0;190.0;350.0;150.0;100.0;70.0;100.0;40.0;40.0;30.0;40.0;20.0;20.0;100.0;220.0;90.0;40.0
3059;Mannen en vrouwen;0;Uitkering ontvangend;Totaal;25 tot 30 jaar;2009/'10;720.0;230.0;130.0;350.0;220.0;290.0;120.0;90.0;70.0;90.0;30.0;40.0;50.0;40.0;30.0;20.0;100.0;150.0;70.0;30.0
3060;Mannen en vrouwen;0;Uitkering ontvangend;Totaal;30 tot 35 jaar;2006/'07;720.0;100.0;230.0;390.0;190.0;270.0;140.0;110.0;40.0;30.0;20.0;20.0;80.0;70.0;50.0;30.0;80.0;180.0;70.0;60.0
3061;Mannen en vrouwen;0;Uitkering ontvangend;Totaal;30 tot 35 jaar;2007/'08;750.0;90.0;200.0;460.0;160.0;300.0;160.0;120.0;30.0;30.0;;20.0;50.0;60.0;60.0;30.0;80.0;220.0;90.0;70.0
3062;Mannen en vrouwen;0;Uitkering ontvangend;Totaal;30 tot 35 jaar;2008/'09;640.0;60.0;140.0;450.0;160.0;270.0;130.0;80.0;30.0;10.0;;10.0;50.0;40.0;30.0;20.0;90.0;220.0;90.0;50.0
3063;Mannen en vrouwen;0;Uitkering ontvangend;Totaal;30 tot 35 jaar;2009/'10;570.0;60.0;160.0;360.0;170.0;190.0;110.0;100.0;30.0;10.0;;10.0;50.0;40.0;40.0;40.0;100.0;140.0;70.0;50.0
3064;Mannen en vrouwen;0;Uitkering ontvangend;Totaal;35 tot 40 jaar;2006/'07;760.0;80.0;230.0;440.0;190.0;310.0;130.0;130.0;30.0;30.0;10.0;20.0;70.0;60.0;50.0;50.0;90.0;220.0;70.0;60.0
3065;Mannen en vrouwen;0;Uitkering ontvangend;Totaal;35 tot 40 jaar;2007/'08;790.0;70.0;230.0;500.0;190.0;320.0;160.0;120.0;30.0;20.0;;10.0;50.0;80.0;70.0;40.0;110.0;230.0;90.0;70.0
3066;Mannen en vrouwen;0;Uitkering ontvangend;Totaal;35 tot 40 jaar;2008/'09;700.0;40.0;170.0;490.0;180.0;280.0;140.0;100.0;20.0;10.0;;10.0;60.0;40.0;40.0;30.0;100.0;220.0;100.0;60.0
3067;Mannen en vrouwen;0;Uitkering ontvangend;Totaal;35 tot 40 jaar;2009/'10;590.0;50.0;140.0;400.0;190.0;200.0;130.0;80.0;30.0;10.0;;10.0;50.0;30.0;50.0;20.0;110.0;160.0;80.0;50.0
3068;Mannen en vrouwen;0;Uitkering ontvangend;Totaal;40 tot 45 jaar;2006/'07;580.0;60.0;200.0;320.0;170.0;230.0;120.0;70.0;30.0;20.0;;;60.0;70.0;40.0;20.0;80.0;140.0;70.0;40.0
3069;Mannen en vrouwen;0;Uitkering ontvangend;Totaal;40 tot 45 jaar;2007/'08;650.0;40.0;160.0;450.0;150.0;260.0;140.0;100.0;10.0;;;10.0;30.0;60.0;50.0;30.0;100.0;200.0;90.0;70.0
3070;Mannen en vrouwen;0;Uitkering ontvangend;Totaal;40 tot 45 jaar;2008/'09;610.0;30.0;150.0;420.0;180.0;240.0;120.0;80.0;20.0;;0.0;;60.0;40.0;30.0;20.0;90.0;190.0;80.0;60.0
3071;Mannen en vrouwen;0;Uitkering ontvangend;Totaal;40 tot 45 jaar;2009/'10;480.0;30.0;110.0;350.0;160.0;190.0;80.0;60.0;20.0;;;;40.0;30.0;20.0;20.0;110.0;150.0;60.0;30.0
3072;Mannen en vrouwen;0;Uitkering ontvangend;Totaal;45 tot 50 jaar;2006/'07;390.0;30.0;120.0;240.0;100.0;180.0;60.0;60.0;10.0;;;;40.0;40.0;20.0;20.0;50.0;120.0;30.0;30.0
3073;Mannen en vrouwen;0;Uitkering ontvangend;Totaal;45 tot 50 jaar;2007/'08;490.0;30.0;110.0;340.0;120.0;240.0;70.0;60.0;10.0;10.0;;;30.0;40.0;30.0;20.0;80.0;190.0;50.0;30.0
3074;Mannen en vrouwen;0;Uitkering ontvangend;Totaal;45 tot 50 jaar;2008/'09;500.0;20.0;120.0;360.0;150.0;190.0;90.0;60.0;10.0;;;;40.0;30.0;20.0;20.0;100.0;160.0;70.0;30.0
3075;Mannen en vrouwen;0;Uitkering ontvangend;Totaal;45 tot 50 jaar;2009/'10;450.0;20.0;80.0;360.0;160.0;150.0;80.0;70.0;;;;;20.0;20.0;20.0;10.0;130.0;130.0;50.0;50.0
3076;Mannen en vrouwen;0;Uitkering ontvangend;Totaal;50 jaar of ouder;2006/'07;290.0;20.0;90.0;180.0;110.0;110.0;30.0;40.0;10.0;;;;40.0;20.0;20.0;20.0;60.0;90.0;20.0;10.0
3077;Mannen en vrouwen;0;Uitkering ontvangend;Totaal;50 jaar of ouder;2007/'08;360.0;20.0;90.0;250.0;100.0;180.0;40.0;50.0;;;;;20.0;30.0;20.0;20.0;70.0;140.0;20.0;30.0
3078;Mannen en vrouwen;0;Uitkering ontvangend;Totaal;50 jaar of ouder;2008/'09;430.0;20.0;60.0;350.0;130.0;220.0;40.0;30.0;;;0.0;;20.0;20.0;10.0;;110.0;190.0;30.0;20.0
3079;Mannen en vrouwen;0;Uitkering ontvangend;Totaal;50 jaar of ouder;2009/'10;460.0;10.0;70.0;380.0;150.0;210.0;50.0;50.0;;;;0.0;30.0;20.0;10.0;20.0;120.0;190.0;40.0;30.0
3080;Mannen en vrouwen;0;Uitkering ontvangend;Totaal;Autochtonen;2006/'07;2930.0;720.0;570.0;1640.0;680.0;1160.0;570.0;520.0;140.0;220.0;150.0;210.0;110.0;200.0;160.0;110.0;440.0;750.0;260.0;200.0
3081;Mannen en vrouwen;0;Uitkering ontvangend;Totaal;Autochtonen;2007/'08;2720.0;540.0;430.0;1740.0;680.0;1080.0;500.0;470.0;120.0;170.0;90.0;170.0;60.0;120.0;140.0;110.0;500.0;790.0;260.0;190.0
3082;Mannen en vrouwen;0;Uitkering ontvangend;Totaal;Autochtonen;2008/'09;2400.0;400.0;340.0;1670.0;660.0;940.0;440.0;360.0;100.0;120.0;60.0;120.0;80.0;90.0;80.0;80.0;480.0;730.0;290.0;170.0
3083;Mannen en vrouwen;0;Uitkering ontvangend;Totaal;Autochtonen;2009/'10;2110.0;360.0;290.0;1470.0;630.0;760.0;390.0;340.0;90.0;120.0;50.0;100.0;40.0;80.0;90.0;80.0;500.0;560.0;250.0;160.0
3084;Mannen en vrouwen;0;Uitkering ontvangend;Totaal;Allochtonen;2006/'07;2710.0;1080.0;680.0;960.0;940.0;1070.0;390.0;310.0;410.0;400.0;130.0;140.0;290.0;180.0;130.0;80.0;240.0;490.0;130.0;90.0
3085;Mannen en vrouwen;0;Uitkering ontvangend;Totaal;Allochtonen;2007/'08;2770.0;760.0;660.0;1350.0;790.0;1150.0;450.0;380.0;300.0;270.0;80.0;110.0;200.0;240.0;150.0;70.0;300.0;640.0;220.0;190.0
3086;Mannen en vrouwen;0;Uitkering ontvangend;Totaal;Allochtonen;2008/'09;2250.0;550.0;480.0;1230.0;760.0;940.0;330.0;220.0;250.0;180.0;50.0;80.0;220.0;140.0;80.0;40.0;290.0;620.0;210.0;110.0
3087;Mannen en vrouwen;0;Uitkering ontvangend;Totaal;Allochtonen;2009/'10;2060.0;520.0;490.0;1060.0;830.0;760.0;260.0;220.0;240.0;170.0;40.0;70.0;230.0;120.0;90.0;50.0;360.0;470.0;130.0;100.0
3088;Mannen en vrouwen;0;Uitkering ontvangend;Totaal;Westerse allochtonen;2006/'07;580.0;180.0;130.0;270.0;150.0;240.0;100.0;90.0;50.0;60.0;30.0;30.0;40.0;50.0;20.0;20.0;60.0;130.0;40.0;30.0
3089;Mannen en vrouwen;0;Uitkering ontvangend;Totaal;Westerse allochtonen;2007/'08;500.0;90.0;110.0;300.0;120.0;190.0;100.0;90.0;30.0;30.0;20.0;20.0;20.0;30.0;40.0;20.0;70.0;130.0;50.0;40.0
3090;Mannen en vrouwen;0;Uitkering ontvangend;Totaal;Westerse allochtonen;2008/'09;490.0;90.0;90.0;310.0;130.0;180.0;100.0;70.0;30.0;20.0;10.0;20.0;30.0;30.0;20.0;10.0;70.0;140.0;60.0;40.0
3091;Mannen en vrouwen;0;Uitkering ontvangend;Totaal;Westerse allochtonen;2009/'10;450.0;80.0;80.0;290.0;140.0;170.0;70.0;80.0;20.0;20.0;10.0;20.0;30.0;20.0;20.0;20.0;80.0;140.0;30.0;40.0
3092;Mannen en vrouwen;0;Uitkering ontvangend;Totaal;Niet-westerse allochtonen;2006/'07;2140.0;890.0;550.0;690.0;790.0;840.0;290.0;220.0;360.0;330.0;100.0;100.0;250.0;140.0;100.0;60.0;180.0;370.0;90.0;60.0
3093;Mannen en vrouwen;0;Uitkering ontvangend;Totaal;Niet-westerse allochtonen;2007/'08;2270.0;670.0;550.0;1050.0;670.0;960.0;350.0;290.0;270.0;250.0;60.0;90.0;180.0;200.0;120.0;50.0;220.0;510.0;170.0;150.0
3094;Mannen en vrouwen;0;Uitkering ontvangend;Totaal;Niet-westerse allochtonen;2008/'09;1770.0;460.0;390.0;920.0;620.0;760.0;230.0;150.0;220.0;160.0;30.0;50.0;190.0;120.0;50.0;30.0;220.0;490.0;150.0;70.0
3095;Mannen en vrouwen;0;Uitkering ontvangend;Totaal;Niet-westerse allochtonen;2009/'10;1610.0;440.0;410.0;770.0;690.0;590.0;190.0;140.0;220.0;150.0;30.0;40.0;200.0;100.0;70.0;40.0;280.0;340.0;90.0;60.0
3096;Mannen en vrouwen;0;Uitkering ontvangend;Totaal;Turkije;2006/'07;270.0;100.0;70.0;90.0;100.0;110.0;30.0;30.0;40.0;30.0;10.0;10.0;40.0;20.0;;10.0;20.0;60.0;10.0;
3097;Mannen en vrouwen;0;Uitkering ontvangend;Totaal;Turkije;2007/'08;280.0;70.0;60.0;140.0;80.0;120.0;50.0;30.0;30.0;30.0;;;20.0;20.0;20.0;;30.0;80.0;20.0;20.0
3098;Mannen en vrouwen;0;Uitkering ontvangend;Totaal;Turkije;2008/'09;190.0;40.0;50.0;100.0;70.0;80.0;20.0;20.0;20.0;10.0;;;30.0;10.0;;;30.0;50.0;10.0;
3099;Mannen en vrouwen;0;Uitkering ontvangend;Totaal;Turkije;2009/'10;160.0;40.0;50.0;70.0;70.0;60.0;20.0;10.0;20.0;20.0;;;30.0;10.0;;;30.0;30.0;;
3100;Mannen en vrouwen;0;Uitkering ontvangend;Totaal;Marokko;2006/'07;320.0;90.0;100.0;120.0;110.0;120.0;60.0;40.0;40.0;30.0;;10.0;50.0;20.0;30.0;10.0;20.0;70.0;20.0;10.0
3101;Mannen en vrouwen;0;Uitkering ontvangend;Totaal;Marokko;2007/'08;360.0;80.0;90.0;190.0;70.0;160.0;70.0;60.0;20.0;40.0;;10.0;20.0;30.0;30.0;10.0;30.0;100.0;30.0;30.0
3102;Mannen en vrouwen;0;Uitkering ontvangend;Totaal;Marokko;2008/'09;290.0;50.0;70.0;170.0;80.0;130.0;50.0;30.0;20.0;10.0;;;20.0;30.0;10.0;;30.0;90.0;30.0;20.0
3103;Mannen en vrouwen;0;Uitkering ontvangend;Totaal;Marokko;2009/'10;240.0;40.0;70.0;120.0;80.0;90.0;40.0;30.0;20.0;20.0;;;20.0;20.0;20.0;10.0;30.0;60.0;20.0;10.0
3104;Mannen en vrouwen;0;Uitkering ontvangend;Totaal;Suriname;2006/'07;390.0;150.0;90.0;150.0;100.0;150.0;80.0;60.0;40.0;60.0;30.0;20.0;30.0;20.0;20.0;20.0;40.0;70.0;30.0;20.0
3105;Mannen en vrouwen;0;Uitkering ontvangend;Totaal;Suriname;2007/'08;500.0;110.0;120.0;280.0;80.0;220.0;100.0;100.0;30.0;40.0;20.0;20.0;20.0;50.0;20.0;20.0;30.0;130.0;60.0;60.0
3106;Mannen en vrouwen;0;Uitkering ontvangend;Totaal;Suriname;2008/'09;320.0;70.0;50.0;200.0;60.0;150.0;60.0;40.0;20.0;20.0;;20.0;10.0;20.0;;10.0;30.0;110.0;50.0;20.0
3107;Mannen en vrouwen;0;Uitkering ontvangend;Totaal;Suriname;2009/'10;250.0;40.0;60.0;150.0;60.0;110.0;50.0;30.0;20.0;20.0;;;10.0;20.0;20.0;10.0;30.0;70.0;30.0;20.0
3108;Mannen en vrouwen;0;Uitkering ontvangend;Totaal;Nederlandse Antillen en Aruba;2006/'07;380.0;180.0;70.0;130.0;120.0;180.0;50.0;30.0;50.0;90.0;30.0;10.0;30.0;30.0;10.0;;50.0;60.0;10.0;
3109;Mannen en vrouwen;0;Uitkering ontvangend;Totaal;Nederlandse Antillen en Aruba;2007/'08;310.0;140.0;50.0;130.0;100.0;130.0;40.0;30.0;50.0;50.0;20.0;20.0;10.0;20.0;;;40.0;50.0;20.0;10.0
3110;Mannen en vrouwen;0;Uitkering ontvangend;Totaal;Nederlandse Antillen en Aruba;2008/'09;230.0;80.0;40.0;110.0;70.0;100.0;40.0;20.0;30.0;40.0;;;20.0;20.0;;;30.0;50.0;30.0;
