ID;SBI93;Perioden;k_0mzet_1;Prijs_2;Volume_3;k_0mzet_4;Prijs_5;Volume_6
1806;5242.1 t/m 5242.4 Bovenkleding;1995 april;105.0;106.0;99.0;;;
1807;5242.1 t/m 5242.4 Bovenkleding;1995 mei;107.0;103.0;104.0;;;
1808;5242.1 t/m 5242.4 Bovenkleding;1995 juni;107.0;99.0;109.0;;;
1809;5242.1 t/m 5242.4 Bovenkleding;1995 2e kwartaal;106.0;103.0;104.0;-1.1;-2.7;1.6
1810;5242.1 t/m 5242.4 Bovenkleding;1995 juli;86.0;88.0;97.0;;;
1811;5242.1 t/m 5242.4 Bovenkleding;1995 augustus;80.0;93.0;85.0;;;
1812;5242.1 t/m 5242.4 Bovenkleding;1995 september;131.0;106.0;123.0;;;
1813;5242.1 t/m 5242.4 Bovenkleding;1995 3e kwartaal;99.0;96.0;102.0;-0.4;-2.6;2.1
1814;5242.1 t/m 5242.4 Bovenkleding;1995 oktober;115.0;106.0;109.0;;;
1815;5242.1 t/m 5242.4 Bovenkleding;1995 november;104.0;106.0;98.0;;;
1816;5242.1 t/m 5242.4 Bovenkleding;1995 december;122.0;100.0;122.0;;;
1817;5242.1 t/m 5242.4 Bovenkleding;1995 4e kwartaal;114.0;104.0;110.0;-2.1;-1.6;-0.5
1818;5242.1 t/m 5242.4 Bovenkleding;1995;100.0;100.0;100.0;-2.1;-2.7;0.5
1819;5242.1 t/m 5242.4 Bovenkleding;1996 januari;83.0;90.0;93.0;1.4;-0.2;1.6
1820;5242.1 t/m 5242.4 Bovenkleding;1996 februari;69.0;94.0;73.0;4.6;-1.2;5.8
1821;5242.1 t/m 5242.4 Bovenkleding;1996 maart;98.0;107.0;92.0;1.4;0.2;1.2
1822;5242.1 t/m 5242.4 Bovenkleding;1996 1e kwartaal;83.0;97.0;86.0;2.5;-0.4;2.9
1823;5242.1 t/m 5242.4 Bovenkleding;1996 april;112.0;107.0;105.0;7.1;-0.5;7.6
1824;5242.1 t/m 5242.4 Bovenkleding;1996 mei;104.0;106.0;98.0;-3.0;0.8;-3.7
1825;5242.1 t/m 5242.4 Bovenkleding;1996 juni;109.0;103.0;106.0;1.3;2.3;-1.0
1826;5242.1 t/m 5242.4 Bovenkleding;1996 2e kwartaal;108.0;105.0;103.0;2.0;0.8;1.1
1827;5242.1 t/m 5242.4 Bovenkleding;1996 juli;91.0;90.0;101.0;4.9;-0.7;5.6
1828;5242.1 t/m 5242.4 Bovenkleding;1996 augustus;90.0;92.0;98.0;13.5;-2.4;16.3
1829;5242.1 t/m 5242.4 Bovenkleding;1996 september;129.0;107.0;121.0;-1.3;-0.4;-0.9
1830;5242.1 t/m 5242.4 Bovenkleding;1996 3e kwartaal;103.0;96.0;107.0;4.2;-1.1;4.7
1831;5242.1 t/m 5242.4 Bovenkleding;1996 oktober;126.0;107.0;117.0;9.1;1.9;7.1
1832;5242.1 t/m 5242.4 Bovenkleding;1996 november;103.0;106.0;97.0;-0.9;0.3;-1.2
1833;5242.1 t/m 5242.4 Bovenkleding;1996 december;122.0;101.0;121.0;-0.3;1.4;-1.7
1834;5242.1 t/m 5242.4 Bovenkleding;1996 4e kwartaal;117.0;105.0;112.0;3.1;1.2;1.8
1835;5242.1 t/m 5242.4 Bovenkleding;1996;103.0;101.0;102.0;3.2;0.9;2.2
1836;5242.1 t/m 5242.4 Bovenkleding;1997 januari;90.0;89.0;101.0;7.7;-1.3;9.1
1837;5242.1 t/m 5242.4 Bovenkleding;1997 februari;72.0;93.0;77.0;4.5;-1.4;5.9
1838;5242.1 t/m 5242.4 Bovenkleding;1997 maart;105.0;108.0;97.0;7.1;1.3;5.7
1839;5242.1 t/m 5242.4 Bovenkleding;1997 1e kwartaal;89.0;97.0;92.0;6.4;-0.5;6.9
1840;5242.1 t/m 5242.4 Bovenkleding;1997 april;108.0;108.0;100.0;-3.5;0.7;-4.2
1841;5242.1 t/m 5242.4 Bovenkleding;1997 mei;116.0;107.0;109.0;11.2;0.5;10.7
1842;5242.1 t/m 5242.4 Bovenkleding;1997 juni;110.0;99.0;111.0;0.8;-4.2;5.3
1843;5242.1 t/m 5242.4 Bovenkleding;1997 2e kwartaal;111.0;105.0;107.0;2.8;-1.0;3.9
1844;5242.1 t/m 5242.4 Bovenkleding;1997 juli;98.0;89.0;110.0;7.8;-0.8;8.7
1845;5242.1 t/m 5242.4 Bovenkleding;1997 augustus;78.0;93.0;84.0;-13.3;0.4;-13.7
1846;5242.1 t/m 5242.4 Bovenkleding;1997 september;130.0;108.0;120.0;0.9;1.6;-0.6
1847;5242.1 t/m 5242.4 Bovenkleding;1997 3e kwartaal;102.0;97.0;105.0;-1.5;0.4;-1.9
1848;5242.1 t/m 5242.4 Bovenkleding;1997 oktober;144.0;108.0;133.0;14.0;0.6;13.3
1849;5242.1 t/m 5242.4 Bovenkleding;1997 november;110.0;107.0;102.0;6.6;0.9;5.6
1850;5242.1 t/m 5242.4 Bovenkleding;1997 december;132.0;103.0;129.0;8.3;1.4;6.8
1851;5242.1 t/m 5242.4 Bovenkleding;1997 4e kwartaal;129.0;106.0;121.0;9.8;1.0;8.8
1852;5242.1 t/m 5242.4 Bovenkleding;1997;108.0;101.0;107.0;4.5;0.0;4.5
1853;5242.1 t/m 5242.4 Bovenkleding;1998 januari;96.0;89.0;109.0;7.5;-0.1;7.6
1854;5242.1 t/m 5242.4 Bovenkleding;1998 februari;75.0;98.0;77.0;4.1;4.9;-0.7
1855;5242.1 t/m 5242.4 Bovenkleding;1998 maart;103.0;112.0;92.0;-1.5;3.7;-5.1
1856;5242.1 t/m 5242.4 Bovenkleding;1998 1e kwartaal;91.0;99.0;92.0;3.0;2.9;0.1
1857;5242.1 t/m 5242.4 Bovenkleding;1998 april;123.0;112.0;110.0;13.5;3.4;9.7
1858;5242.1 t/m 5242.4 Bovenkleding;1998 mei;129.0;110.0;117.0;11.0;2.7;8.1
1859;5242.1 t/m 5242.4 Bovenkleding;1998 juni;113.0;104.0;108.0;2.4;5.0;-2.5
1860;5242.1 t/m 5242.4 Bovenkleding;1998 2e kwartaal;121.0;109.0;112.0;9.0;3.7;5.1
1861;5242.1 t/m 5242.4 Bovenkleding;1998 juli;112.0;93.0;120.0;14.6;4.8;9.4
1862;5242.1 t/m 5242.4 Bovenkleding;1998 augustus;100.0;95.0;105.0;28.5;2.8;25.0
1863;5242.1 t/m 5242.4 Bovenkleding;1998 september;138.0;110.0;125.0;5.9;1.5;4.3
1864;5242.1 t/m 5242.4 Bovenkleding;1998 3e kwartaal;116.0;99.0;117.0;14.5;2.9;11.2
1865;5242.1 t/m 5242.4 Bovenkleding;1998 oktober;147.0;111.0;133.0;2.8;2.5;0.3
1866;5242.1 t/m 5242.4 Bovenkleding;1998 november;114.0;110.0;104.0;3.9;2.3;1.6
1867;5242.1 t/m 5242.4 Bovenkleding;1998 december;140.0;103.0;136.0;6.3;0.2;6.1
1868;5242.1 t/m 5242.4 Bovenkleding;1998 4e kwartaal;134.0;108.0;124.0;4.3;1.7;2.6
1869;5242.1 t/m 5242.4 Bovenkleding;1998;116.0;104.0;112.0;7.7;2.8;4.7
1870;5242.1 t/m 5242.4 Bovenkleding;1999 januari;101.0;91.0;112.0;5.4;2.3;3.0
1871;5242.1 t/m 5242.4 Bovenkleding;1999 februari;79.0;98.0;80.0;5.3;0.8;4.4
1872;5242.1 t/m 5242.4 Bovenkleding;1999 maart;123.0;112.0;110.0;18.9;0.0;18.9
1873;5242.1 t/m 5242.4 Bovenkleding;1999 1e kwartaal;101.0;100.0;101.0;10.5;1.0;9.4
1874;5242.1 t/m 5242.4 Bovenkleding;1999 april;131.0;113.0;116.0;6.8;0.8;6.0
1875;5242.1 t/m 5242.4 Bovenkleding;1999 mei;132.0;112.0;118.0;2.9;1.8;1.1
1876;5242.1 t/m 5242.4 Bovenkleding;1999 juni;127.0;105.0;120.0;12.3;1.4;10.8
1877;5242.1 t/m 5242.4 Bovenkleding;1999 2e kwartaal;130.0;110.0;118.0;7.1;1.3;5.7
1878;5242.1 t/m 5242.4 Bovenkleding;1999 juli;112.0;95.0;118.0;0.0;1.8;-1.7
1879;5242.1 t/m 5242.4 Bovenkleding;1999 augustus;98.0;102.0;97.0;-2.0;6.7;-8.1
1880;5242.1 t/m 5242.4 Bovenkleding;1999 september;126.0;110.0;114.0;-8.7;0.3;-9.0
1881;5242.1 t/m 5242.4 Bovenkleding;1999 3e kwartaal;112.0;102.0;109.0;-4.0;2.8;-6.6
1882;5242.1 t/m 5242.4 Bovenkleding;1999 oktober;154.0;109.0;141.0;4.7;-1.3;6.0
1883;5242.1 t/m 5242.4 Bovenkleding;1999 november;116.0;109.0;106.0;2.2;-0.4;2.6
1884;5242.1 t/m 5242.4 Bovenkleding;1999 december;145.0;102.0;142.0;3.3;-1.1;4.4
1885;5242.1 t/m 5242.4 Bovenkleding;1999 4e kwartaal;138.0;107.0;129.0;3.5;-0.9;4.4
1886;5242.1 t/m 5242.4 Bovenkleding;1999;120.0;105.0;115.0;3.9;1.0;2.9
1887;5242.1 t/m 5242.4 Bovenkleding;2000 januari;102.0;90.0;114.0;1.0;-0.7;1.7
1888;5242.1 t/m 5242.4 Bovenkleding;2000 februari;88.0;96.0;92.0;12.3;-1.9;14.5
1889;5242.1 t/m 5242.4 Bovenkleding;2000 maart;121.0;110.0;110.0;-2.0;-2.0;0.0
1890;5242.1 t/m 5242.4 Bovenkleding;2000 1e kwartaal;104.0;99.0;105.0;2.7;-1.6;4.4
1891;5242.1 t/m 5242.4 Bovenkleding;2000 april;138.0;111.0;124.0;4.9;-1.4;6.4
1892;5242.1 t/m 5242.4 Bovenkleding;2000 mei;140.0;111.0;126.0;5.6;-0.6;6.2
1893;5242.1 t/m 5242.4 Bovenkleding;2000 juni;121.0;106.0;114.0;-4.7;0.2;-4.9
1894;5242.1 t/m 5242.4 Bovenkleding;2000 2e kwartaal;133.0;109.0;121.0;2.0;-0.6;2.6
1895;5242.1 t/m 5242.4 Bovenkleding;2000 juli;113.0;92.0;123.0;1.7;-2.7;4.5
1896;5242.1 t/m 5242.4 Bovenkleding;2000 augustus;104.0;96.0;108.0;5.6;-5.1;11.2
1897;5242.1 t/m 5242.4 Bovenkleding;2000 september;147.0;109.0;135.0;17.1;-1.4;18.8
1898;5242.1 t/m 5242.4 Bovenkleding;2000 3e kwartaal;121.0;99.0;122.0;8.6;-3.0;12.0
1899;5242.1 t/m 5242.4 Bovenkleding;2000 oktober;153.0;110.0;140.0;-0.5;0.2;-0.7
1900;5242.1 t/m 5242.4 Bovenkleding;2000 november;126.0;108.0;117.0;8.9;-0.9;9.9
1901;5242.1 t/m 5242.4 Bovenkleding;2000 december;147.0;101.0;145.0;1.4;-0.7;2.1
1902;5242.1 t/m 5242.4 Bovenkleding;2000 4e kwartaal;142.0;106.0;134.0;2.8;-0.5;3.3
1903;5242.1 t/m 5242.4 Bovenkleding;2000;125.0;103.0;121.0;3.9;-1.4;5.4
1904;5242.1 Herenbovenkleding;1994 januari;;;;;;
1905;5242.1 Herenbovenkleding;1994 februari;;;;;;
1906;5242.1 Herenbovenkleding;1994 maart;;;;;;
1907;5242.1 Herenbovenkleding;1994 1e kwartaal;;;;;;
1908;5242.1 Herenbovenkleding;1994 april;;;;;;
1909;5242.1 Herenbovenkleding;1994 mei;;;;;;
1910;5242.1 Herenbovenkleding;1994 juni;;;;;;
1911;5242.1 Herenbovenkleding;1994 2e kwartaal;;;;;;
1912;5242.1 Herenbovenkleding;1994 juli;;;;;;
1913;5242.1 Herenbovenkleding;1994 augustus;;;;;;
1914;5242.1 Herenbovenkleding;1994 september;;;;;;
1915;5242.1 Herenbovenkleding;1994 3e kwartaal;;;;;;
1916;5242.1 Herenbovenkleding;1994 oktober;;;;;;
1917;5242.1 Herenbovenkleding;1994 november;;;;;;
1918;5242.1 Herenbovenkleding;1994 december;;;;;;
1919;5242.1 Herenbovenkleding;1994 4e kwartaal;;;;;;
1920;5242.1 Herenbovenkleding;1994;;;;;;
1921;5242.1 Herenbovenkleding;1995 januari;97.0;93.0;104.0;;;
1922;5242.1 Herenbovenkleding;1995 februari;59.0;98.0;60.0;;;
1923;5242.1 Herenbovenkleding;1995 maart;89.0;105.0;85.0;;;
1924;5242.1 Herenbovenkleding;1995 1e kwartaal;82.0;99.0;83.0;;;
1925;5242.1 Herenbovenkleding;1995 april;104.0;104.0;100.0;;;
1926;5242.1 Herenbovenkleding;1995 mei;112.0;103.0;109.0;;;
1927;5242.1 Herenbovenkleding;1995 juni;112.0;100.0;112.0;;;
1928;5242.1 Herenbovenkleding;1995 2e kwartaal;109.0;102.0;107.0;;;
1929;5242.1 Herenbovenkleding;1995 juli;89.0;91.0;98.0;;;
1930;5242.1 Herenbovenkleding;1995 augustus;68.0;95.0;72.0;;;
1931;5242.1 Herenbovenkleding;1995 september;109.0;104.0;104.0;;;
1932;5242.1 Herenbovenkleding;1995 3e kwartaal;89.0;97.0;91.0;;;
1933;5242.1 Herenbovenkleding;1995 oktober;109.0;104.0;105.0;;;
1934;5242.1 Herenbovenkleding;1995 november;113.0;103.0;109.0;;;
1935;5242.1 Herenbovenkleding;1995 december;140.0;100.0;141.0;;;
1936;5242.1 Herenbovenkleding;1995 4e kwartaal;121.0;102.0;118.0;;;
1937;5242.1 Herenbovenkleding;1995;100.0;100.0;100.0;-6.8;-2.7;-4.3
1938;5242.1 Herenbovenkleding;1996 januari;93.0;91.0;102.0;;;
1939;5242.1 Herenbovenkleding;1996 februari;64.0;97.0;67.0;;;
1940;5242.1 Herenbovenkleding;1996 maart;88.0;106.0;84.0;;;
1941;5242.1 Herenbovenkleding;1996 1e kwartaal;82.0;98.0;84.0;;;
1942;5242.1 Herenbovenkleding;1996 april;108.0;106.0;101.0;;;
1943;5242.1 Herenbovenkleding;1996 mei;109.0;105.0;103.0;;;
1944;5242.1 Herenbovenkleding;1996 juni;110.0;102.0;107.0;;;
1945;5242.1 Herenbovenkleding;1996 2e kwartaal;109.0;105.0;104.0;;;
1946;5242.1 Herenbovenkleding;1996 juli;94.0;91.0;103.0;;;
1947;5242.1 Herenbovenkleding;1996 augustus;81.0;94.0;86.0;;;
1948;5242.1 Herenbovenkleding;1996 september;103.0;105.0;98.0;;;
1949;5242.1 Herenbovenkleding;1996 3e kwartaal;93.0;97.0;96.0;;;
1950;5242.1 Herenbovenkleding;1996 oktober;118.0;106.0;112.0;7.4;0.9;6.4
1951;5242.1 Herenbovenkleding;1996 november;109.0;104.0;105.0;-3.3;0.1;-3.5
1952;5242.1 Herenbovenkleding;1996 december;133.0;101.0;132.0;-5.0;1.8;-6.5
1953;5242.1 Herenbovenkleding;1996 4e kwartaal;120.0;104.0;116.0;-1.0;0.8;-2.0
1954;5242.1 Herenbovenkleding;1996;101.0;101.0;100.0;0.7;0.6;0.2
1955;5242.1 Herenbovenkleding;1997 januari;104.0;90.0;115.0;11.9;-0.6;12.5
1956;5242.1 Herenbovenkleding;1997 februari;67.0;94.0;71.0;3.9;-2.5;6.5
1957;5242.1 Herenbovenkleding;1997 maart;100.0;105.0;95.0;12.9;-0.6;13.6
1958;5242.1 Herenbovenkleding;1997 1e kwartaal;90.0;96.0;94.0;9.6;-1.2;10.9
1959;5242.1 Herenbovenkleding;1997 april;110.0;105.0;104.0;1.8;-1.5;3.3
1960;5242.1 Herenbovenkleding;1997 mei;122.0;105.0;116.0;11.8;-0.5;12.2
1961;5242.1 Herenbovenkleding;1997 juni;119.0;99.0;120.0;8.1;-3.0;11.5
1962;5242.1 Herenbovenkleding;1997 2e kwartaal;117.0;103.0;113.0;7.2;-1.7;9.0
1963;5242.1 Herenbovenkleding;1997 juli;104.0;91.0;114.0;10.8;0.0;10.8
1964;5242.1 Herenbovenkleding;1997 augustus;77.0;93.0;83.0;-4.6;-0.9;-3.7
1965;5242.1 Herenbovenkleding;1997 september;112.0;106.0;106.0;8.6;0.7;7.8
1966;5242.1 Herenbovenkleding;1997 3e kwartaal;98.0;97.0;101.0;5.5;0.0;5.6
1967;5242.1 Herenbovenkleding;1997 oktober;140.0;106.0;132.0;18.8;0.4;18.3
1968;5242.1 Herenbovenkleding;1997 november;119.0;105.0;113.0;8.9;1.2;7.6
1969;5242.1 Herenbovenkleding;1997 december;149.0;102.0;146.0;12.0;1.2;10.6
1970;5242.1 Herenbovenkleding;1997 4e kwartaal;136.0;104.0;130.0;13.3;0.9;12.2
1971;5242.1 Herenbovenkleding;1997;110.0;100.0;110.0;9.2;-0.5;9.7
1972;5242.1 Herenbovenkleding;1998 januari;108.0;90.0;120.0;4.2;-0.3;4.5
1973;5242.1 Herenbovenkleding;1998 februari;76.0;98.0;78.0;13.9;3.6;10.0
1974;5242.1 Herenbovenkleding;1998 maart;100.0;108.0;92.0;-0.4;3.0;-3.3
1975;5242.1 Herenbovenkleding;1998 1e kwartaal;95.0;99.0;96.0;4.9;2.1;2.7
1976;5242.1 Herenbovenkleding;1998 april;129.0;108.0;119.0;17.5;2.8;14.3
1977;5242.1 Herenbovenkleding;1998 mei;137.0;107.0;129.0;13.1;1.7;11.2
1978;5242.1 Herenbovenkleding;1998 juni;120.0;103.0;117.0;1.5;3.6;-2.0
1979;5242.1 Herenbovenkleding;1998 2e kwartaal;129.0;106.0;122.0;10.6;2.7;7.7
1980;5242.1 Herenbovenkleding;1998 juli;125.0;95.0;132.0;20.9;4.3;15.9
1981;5242.1 Herenbovenkleding;1998 augustus;98.0;95.0;103.0;27.1;2.7;23.8
1982;5242.1 Herenbovenkleding;1998 september;124.0;106.0;118.0;11.0;-0.1;11.1
1983;5242.1 Herenbovenkleding;1998 3e kwartaal;116.0;99.0;118.0;18.7;2.2;16.2
1984;5242.1 Herenbovenkleding;1998 oktober;154.0;106.0;145.0;10.3;0.5;9.8
1985;5242.1 Herenbovenkleding;1998 november;123.0;105.0;117.0;3.6;-0.2;3.8
1986;5242.1 Herenbovenkleding;1998 december;166.0;100.0;165.0;11.5;-1.5;13.2
1987;5242.1 Herenbovenkleding;1998 4e kwartaal;148.0;104.0;142.0;8.8;-0.4;9.2
1988;5242.1 Herenbovenkleding;1998;122.0;102.0;120.0;10.7;1.6;8.9
1989;5242.1 Herenbovenkleding;1999 januari;129.0;91.0;141.0;18.6;1.0;17.4
1990;5242.1 Herenbovenkleding;1999 februari;78.0;97.0;80.0;2.6;-0.2;2.7
1991;5242.1 Herenbovenkleding;1999 maart;117.0;108.0;108.0;17.3;0.1;17.2
1992;5242.1 Herenbovenkleding;1999 1e kwartaal;108.0;99.0;109.0;13.9;0.3;13.5
1993;5242.1 Herenbovenkleding;1999 april;138.0;109.0;127.0;7.2;1.0;6.1
1994;5242.1 Herenbovenkleding;1999 mei;140.0;108.0;129.0;1.8;1.2;0.5
1995;5242.1 Herenbovenkleding;1999 juni;138.0;104.0;133.0;14.8;1.3;13.3
1996;5242.1 Herenbovenkleding;1999 2e kwartaal;139.0;107.0;130.0;7.6;1.2;6.4
1997;5242.1 Herenbovenkleding;1999 juli;132.0;95.0;138.0;5.3;0.5;4.7
1998;5242.1 Herenbovenkleding;1999 augustus;95.0;100.0;95.0;-3.2;5.0;-7.8
1999;5242.1 Herenbovenkleding;1999 september;112.0;106.0;106.0;-9.7;0.8;-10.4
2000;5242.1 Herenbovenkleding;1999 3e kwartaal;113.0;101.0;112.0;-2.5;2.1;-4.4
2001;5242.1 Herenbovenkleding;1999 oktober;156.0;105.0;148.0;1.2;-0.9;2.1
2002;5242.1 Herenbovenkleding;1999 november;132.0;105.0;126.0;7.4;0.1;7.3
2003;5242.1 Herenbovenkleding;1999 december;174.0;100.0;174.0;4.9;-0.3;5.2
2004;5242.1 Herenbovenkleding;1999 4e kwartaal;154.0;104.0;149.0;4.3;-0.4;4.7
2005;5242.1 Herenbovenkleding;1999;128.0;103.0;125.0;5.4;0.8;4.6
2006;5242.1 Herenbovenkleding;2000 januari;124.0;91.0;137.0;-3.4;-0.3;-3.1
2007;5242.1 Herenbovenkleding;2000 februari;88.0;98.0;90.0;13.0;0.2;12.8
2008;5242.1 Herenbovenkleding;2000 maart;113.0;108.0;105.0;-3.3;-0.6;-2.7
2009;5242.1 Herenbovenkleding;2000 1e kwartaal;108.0;99.0;110.0;0.6;-0.2;0.8
2010;5242.1 Herenbovenkleding;2000 april;139.0;108.0;128.0;0.7;-0.5;1.2
2011;5242.1 Herenbovenkleding;2000 mei;145.0;109.0;133.0;3.8;0.7;3.1
2012;5242.1 Herenbovenkleding;2000 juni;123.0;105.0;117.0;-11.4;1.1;-12.4
2013;5242.1 Herenbovenkleding;2000 2e kwartaal;136.0;107.0;126.0;-2.3;0.4;-2.7
2014;5242.1 Herenbovenkleding;2000 juli;126.0;94.0;133.0;-4.7;-1.2;-3.6
2015;5242.1 Herenbovenkleding;2000 augustus;97.0;97.0;100.0;2.8;-2.9;5.9
2016;5242.1 Herenbovenkleding;2000 september;127.0;105.0;121.0;13.0;-1.1;14.2
2017;5242.1 Herenbovenkleding;2000 3e kwartaal;117.0;99.0;118.0;3.2;-1.7;5.0
2018;5242.1 Herenbovenkleding;2000 oktober;152.0;106.0;144.0;-2.3;0.5;-2.8
2019;5242.1 Herenbovenkleding;2000 november;142.0;105.0;135.0;7.5;-0.4;7.9
2020;5242.1 Herenbovenkleding;2000 december;175.0;100.0;176.0;0.6;-0.6;1.2
2021;5242.1 Herenbovenkleding;2000 4e kwartaal;157.0;104.0;151.0;1.6;-0.1;1.7
2022;5242.1 Herenbovenkleding;2000;129.0;102.0;127.0;0.7;-0.4;1.1
2023;5242.2 Damesbovenkleding;1994 januari;;;;;;
2024;5242.2 Damesbovenkleding;1994 februari;;;;;;
2025;5242.2 Damesbovenkleding;1994 maart;;;;;;
2026;5242.2 Damesbovenkleding;1994 1e kwartaal;;;;;;
2027;5242.2 Damesbovenkleding;1994 april;;;;;;
2028;5242.2 Damesbovenkleding;1994 mei;;;;;;
2029;5242.2 Damesbovenkleding;1994 juni;;;;;;
2030;5242.2 Damesbovenkleding;1994 2e kwartaal;;;;;;
2031;5242.2 Damesbovenkleding;1994 juli;;;;;;
2032;5242.2 Damesbovenkleding;1994 augustus;;;;;;
2033;5242.2 Damesbovenkleding;1994 september;;;;;;
2034;5242.2 Damesbovenkleding;1994 3e kwartaal;;;;;;
2035;5242.2 Damesbovenkleding;1994 oktober;;;;;;
2036;5242.2 Damesbovenkleding;1994 november;;;;;;
2037;5242.2 Damesbovenkleding;1994 december;;;;;;
2038;5242.2 Damesbovenkleding;1994 4e kwartaal;;;;;;
2039;5242.2 Damesbovenkleding;1994;102.0;102.0;100.0;;;
2040;5242.2 Damesbovenkleding;1995 januari;77.0;89.0;86.0;;;
2041;5242.2 Damesbovenkleding;1995 februari;70.0;95.0;74.0;;;
2042;5242.2 Damesbovenkleding;1995 maart;106.0;106.0;99.0;;;
2043;5242.2 Damesbovenkleding;1995 1e kwartaal;84.0;97.0;86.0;;;
2044;5242.2 Damesbovenkleding;1995 april;102.0;107.0;95.0;;;
2045;5242.2 Damesbovenkleding;1995 mei;104.0;104.0;100.0;;;
2046;5242.2 Damesbovenkleding;1995 juni;102.0;98.0;104.0;;;
2047;5242.2 Damesbovenkleding;1995 2e kwartaal;103.0;103.0;100.0;;;
2048;5242.2 Damesbovenkleding;1995 juli;85.0;86.0;99.0;;;
2049;5242.2 Damesbovenkleding;1995 augustus;86.0;93.0;93.0;;;
2050;5242.2 Damesbovenkleding;1995 september;137.0;107.0;128.0;;;
2051;5242.2 Damesbovenkleding;1995 3e kwartaal;103.0;95.0;107.0;;;
2052;5242.2 Damesbovenkleding;1995 oktober;120.0;107.0;112.0;;;
2053;5242.2 Damesbovenkleding;1995 november;105.0;107.0;98.0;;;
2054;5242.2 Damesbovenkleding;1995 december;105.0;100.0;105.0;;;
2055;5242.2 Damesbovenkleding;1995 4e kwartaal;110.0;105.0;105.0;;;
2056;5242.2 Damesbovenkleding;1995;100.0;100.0;100.0;-2.1;-2.3;0.1
2057;5242.2 Damesbovenkleding;1996 januari;81.0;89.0;91.0;;;
2058;5242.2 Damesbovenkleding;1996 februari;75.0;93.0;80.0;;;
2059;5242.2 Damesbovenkleding;1996 maart;105.0;108.0;98.0;;;
2060;5242.2 Damesbovenkleding;1996 1e kwartaal;87.0;97.0;90.0;;;
2061;5242.2 Damesbovenkleding;1996 april;113.0;108.0;105.0;;;
2062;5242.2 Damesbovenkleding;1996 mei;104.0;107.0;97.0;;;
2063;5242.2 Damesbovenkleding;1996 juni;106.0;105.0;101.0;;;
2064;5242.2 Damesbovenkleding;1996 2e kwartaal;108.0;107.0;101.0;;;
2065;5242.2 Damesbovenkleding;1996 juli;86.0;88.0;97.0;;;
2066;5242.2 Damesbovenkleding;1996 augustus;97.0;91.0;106.0;;;
2067;5242.2 Damesbovenkleding;1996 september;140.0;108.0;129.0;;;
2068;5242.2 Damesbovenkleding;1996 3e kwartaal;107.0;96.0;112.0;;;
2069;5242.2 Damesbovenkleding;1996 oktober;128.0;109.0;117.0;6.7;2.9;3.8
2070;5242.2 Damesbovenkleding;1996 november;98.0;108.0;91.0;-6.6;0.9;-7.4
2071;5242.2 Damesbovenkleding;1996 december;106.0;102.0;104.0;-0.1;1.9;-2.2
2072;5242.2 Damesbovenkleding;1996 4e kwartaal;111.0;106.0;104.0;0.3;1.9;-1.7
2073;5242.2 Damesbovenkleding;1996;103.0;101.0;102.0;3.1;1.3;1.8
2074;5242.2 Damesbovenkleding;1997 januari;85.0;87.0;98.0;5.0;-2.3;7.5
2075;5242.2 Damesbovenkleding;1997 februari;78.0;92.0;85.0;4.7;-1.4;6.0
2076;5242.2 Damesbovenkleding;1997 maart;112.0;110.0;101.0;6.4;2.3;3.9
2077;5242.2 Damesbovenkleding;1997 1e kwartaal;92.0;96.0;95.0;5.4;-0.5;5.8
2078;5242.2 Damesbovenkleding;1997 april;110.0;110.0;100.0;-2.9;2.0;-4.9
2079;5242.2 Damesbovenkleding;1997 mei;114.0;108.0;105.0;9.7;1.2;8.5
2080;5242.2 Damesbovenkleding;1997 juni;104.0;99.0;105.0;-1.1;-5.4;4.5
2081;5242.2 Damesbovenkleding;1997 2e kwartaal;109.0;106.0;103.0;1.7;-0.7;2.4
2082;5242.2 Damesbovenkleding;1997 juli;97.0;87.0;111.0;12.9;-1.7;14.9
2083;5242.2 Damesbovenkleding;1997 augustus;85.0;92.0;92.0;-12.0;1.2;-13.0
2084;5242.2 Damesbovenkleding;1997 september;147.0;111.0;132.0;4.5;2.4;2.1
2085;5242.2 Damesbovenkleding;1997 3e kwartaal;109.0;97.0;113.0;1.8;0.8;1.0
2086;5242.2 Damesbovenkleding;1997 oktober;143.0;110.0;130.0;12.2;0.8;11.2
2087;5242.2 Damesbovenkleding;1997 november;107.0;108.0;99.0;9.4;0.6;8.7
2088;5242.2 Damesbovenkleding;1997 december;123.0;104.0;119.0;16.3;1.9;14.3
2089;5242.2 Damesbovenkleding;1997 4e kwartaal;125.0;107.0;116.0;12.7;1.1;11.4
2090;5242.2 Damesbovenkleding;1997;109.0;102.0;107.0;5.4;0.2;5.2
2091;5242.2 Damesbovenkleding;1998 januari;92.0;87.0;105.0;8.3;0.8;7.4
2092;5242.2 Damesbovenkleding;1998 februari;78.0;97.0;81.0;0.5;6.0;-5.2
2093;5242.2 Damesbovenkleding;1998 maart;115.0;114.0;101.0;2.9;3.6;-0.7
2094;5242.2 Damesbovenkleding;1998 1e kwartaal;95.0;100.0;95.0;3.9;3.5;0.3
2095;5242.2 Damesbovenkleding;1998 april;123.0;114.0;108.0;11.4;3.5;7.6
2096;5242.2 Damesbovenkleding;1998 mei;129.0;111.0;116.0;13.4;2.8;10.4
2097;5242.2 Damesbovenkleding;1998 juni;112.0;105.0;107.0;7.3;5.7;1.5
