ID;Woningkenmerken;GebruiksOppervlakteklasse;BewonersklasseWoningen;Percentielen;Perioden;ElektriciteitsleveringenOpenbareNet_1
2990;Hoekwoning;75 tot 100 m²;2 personen;5e percentiel;2018;686.0
2991;Hoekwoning;75 tot 100 m²;2 personen;5e percentiel;2019;677.0
2992;Hoekwoning;75 tot 100 m²;2 personen;25e percentiel;2012;1062.0
2993;Hoekwoning;75 tot 100 m²;2 personen;25e percentiel;2013;1067.0
2994;Hoekwoning;75 tot 100 m²;2 personen;25e percentiel;2014;1032.5
2995;Hoekwoning;75 tot 100 m²;2 personen;25e percentiel;2015;1021.5
2996;Hoekwoning;75 tot 100 m²;2 personen;25e percentiel;2016;1000.5
2997;Hoekwoning;75 tot 100 m²;2 personen;25e percentiel;2017;979.0
2998;Hoekwoning;75 tot 100 m²;2 personen;25e percentiel;2018;956.0
2999;Hoekwoning;75 tot 100 m²;2 personen;25e percentiel;2019;930.0
3000;Hoekwoning;75 tot 100 m²;2 personen;50e percentiel;2012;1340.5
3001;Hoekwoning;75 tot 100 m²;2 personen;50e percentiel;2013;1344.5
3002;Hoekwoning;75 tot 100 m²;2 personen;50e percentiel;2014;1299.5
3003;Hoekwoning;75 tot 100 m²;2 personen;50e percentiel;2015;1285.5
3004;Hoekwoning;75 tot 100 m²;2 personen;50e percentiel;2016;1264.5
3005;Hoekwoning;75 tot 100 m²;2 personen;50e percentiel;2017;1238.5
3006;Hoekwoning;75 tot 100 m²;2 personen;50e percentiel;2018;1215.0
3007;Hoekwoning;75 tot 100 m²;2 personen;50e percentiel;2019;1178.0
3008;Hoekwoning;75 tot 100 m²;2 personen;75e percentiel;2012;1675.5
3009;Hoekwoning;75 tot 100 m²;2 personen;75e percentiel;2013;1681.5
3010;Hoekwoning;75 tot 100 m²;2 personen;75e percentiel;2014;1626.8
3011;Hoekwoning;75 tot 100 m²;2 personen;75e percentiel;2015;1602.5
3012;Hoekwoning;75 tot 100 m²;2 personen;75e percentiel;2016;1581.0
3013;Hoekwoning;75 tot 100 m²;2 personen;75e percentiel;2017;1554.0
3014;Hoekwoning;75 tot 100 m²;2 personen;75e percentiel;2018;1530.0
3015;Hoekwoning;75 tot 100 m²;2 personen;75e percentiel;2019;1481.5
3016;Hoekwoning;75 tot 100 m²;2 personen;95e percentiel;2012;2192.0
3017;Hoekwoning;75 tot 100 m²;2 personen;95e percentiel;2013;2197.5
3018;Hoekwoning;75 tot 100 m²;2 personen;95e percentiel;2014;2117.0
3019;Hoekwoning;75 tot 100 m²;2 personen;95e percentiel;2015;2083.5
3020;Hoekwoning;75 tot 100 m²;2 personen;95e percentiel;2016;2059.0
3021;Hoekwoning;75 tot 100 m²;2 personen;95e percentiel;2017;2031.0
3022;Hoekwoning;75 tot 100 m²;2 personen;95e percentiel;2018;2008.0
3023;Hoekwoning;75 tot 100 m²;2 personen;95e percentiel;2019;1944.0
3024;Hoekwoning;75 tot 100 m²;3 personen;Gemiddelde;2012;1177.5
3025;Hoekwoning;75 tot 100 m²;3 personen;Gemiddelde;2013;1168.9
3026;Hoekwoning;75 tot 100 m²;3 personen;Gemiddelde;2014;1121.7
3027;Hoekwoning;75 tot 100 m²;3 personen;Gemiddelde;2015;1099.7
3028;Hoekwoning;75 tot 100 m²;3 personen;Gemiddelde;2016;1076.2
3029;Hoekwoning;75 tot 100 m²;3 personen;Gemiddelde;2017;1052.8
3030;Hoekwoning;75 tot 100 m²;3 personen;Gemiddelde;2018;1028.0
3031;Hoekwoning;75 tot 100 m²;3 personen;Gemiddelde;2019;994.0
3032;Hoekwoning;75 tot 100 m²;3 personen;5e percentiel;2012;671.3
3033;Hoekwoning;75 tot 100 m²;3 personen;5e percentiel;2013;669.0
3034;Hoekwoning;75 tot 100 m²;3 personen;5e percentiel;2014;644.7
3035;Hoekwoning;75 tot 100 m²;3 personen;5e percentiel;2015;627.7
3036;Hoekwoning;75 tot 100 m²;3 personen;5e percentiel;2016;604.7
3037;Hoekwoning;75 tot 100 m²;3 personen;5e percentiel;2017;581.0
3038;Hoekwoning;75 tot 100 m²;3 personen;5e percentiel;2018;555.0
3039;Hoekwoning;75 tot 100 m²;3 personen;5e percentiel;2019;546.3
3040;Hoekwoning;75 tot 100 m²;3 personen;25e percentiel;2012;912.3
3041;Hoekwoning;75 tot 100 m²;3 personen;25e percentiel;2013;905.0
3042;Hoekwoning;75 tot 100 m²;3 personen;25e percentiel;2014;869.0
3043;Hoekwoning;75 tot 100 m²;3 personen;25e percentiel;2015;853.3
3044;Hoekwoning;75 tot 100 m²;3 personen;25e percentiel;2016;830.0
3045;Hoekwoning;75 tot 100 m²;3 personen;25e percentiel;2017;807.0
3046;Hoekwoning;75 tot 100 m²;3 personen;25e percentiel;2018;785.0
3047;Hoekwoning;75 tot 100 m²;3 personen;25e percentiel;2019;757.7
3048;Hoekwoning;75 tot 100 m²;3 personen;50e percentiel;2012;1142.7
3049;Hoekwoning;75 tot 100 m²;3 personen;50e percentiel;2013;1134.7
3050;Hoekwoning;75 tot 100 m²;3 personen;50e percentiel;2014;1087.7
3051;Hoekwoning;75 tot 100 m²;3 personen;50e percentiel;2015;1068.0
3052;Hoekwoning;75 tot 100 m²;3 personen;50e percentiel;2016;1045.3
3053;Hoekwoning;75 tot 100 m²;3 personen;50e percentiel;2017;1021.7
3054;Hoekwoning;75 tot 100 m²;3 personen;50e percentiel;2018;996.0
3055;Hoekwoning;75 tot 100 m²;3 personen;50e percentiel;2019;960.0
3056;Hoekwoning;75 tot 100 m²;3 personen;75e percentiel;2012;1412.3
3057;Hoekwoning;75 tot 100 m²;3 personen;75e percentiel;2013;1403.3
3058;Hoekwoning;75 tot 100 m²;3 personen;75e percentiel;2014;1343.3
3059;Hoekwoning;75 tot 100 m²;3 personen;75e percentiel;2015;1317.3
3060;Hoekwoning;75 tot 100 m²;3 personen;75e percentiel;2016;1294.7
3061;Hoekwoning;75 tot 100 m²;3 personen;75e percentiel;2017;1266.3
3062;Hoekwoning;75 tot 100 m²;3 personen;75e percentiel;2018;1239.0
3063;Hoekwoning;75 tot 100 m²;3 personen;75e percentiel;2019;1198.0
3064;Hoekwoning;75 tot 100 m²;3 personen;95e percentiel;2012;1800.0
3065;Hoekwoning;75 tot 100 m²;3 personen;95e percentiel;2013;1787.0
3066;Hoekwoning;75 tot 100 m²;3 personen;95e percentiel;2014;1722.7
3067;Hoekwoning;75 tot 100 m²;3 personen;95e percentiel;2015;1683.7
3068;Hoekwoning;75 tot 100 m²;3 personen;95e percentiel;2016;1664.0
3069;Hoekwoning;75 tot 100 m²;3 personen;95e percentiel;2017;1639.7
3070;Hoekwoning;75 tot 100 m²;3 personen;95e percentiel;2018;1624.0
3071;Hoekwoning;75 tot 100 m²;3 personen;95e percentiel;2019;1564.0
3072;Hoekwoning;75 tot 100 m²;4 personen;Gemiddelde;2012;1016.4
3073;Hoekwoning;75 tot 100 m²;4 personen;Gemiddelde;2013;1004.6
3074;Hoekwoning;75 tot 100 m²;4 personen;Gemiddelde;2014;964.1
3075;Hoekwoning;75 tot 100 m²;4 personen;Gemiddelde;2015;941.9
3076;Hoekwoning;75 tot 100 m²;4 personen;Gemiddelde;2016;921.9
3077;Hoekwoning;75 tot 100 m²;4 personen;Gemiddelde;2017;900.3
3078;Hoekwoning;75 tot 100 m²;4 personen;Gemiddelde;2018;880.0
3079;Hoekwoning;75 tot 100 m²;4 personen;Gemiddelde;2019;855.5
3080;Hoekwoning;75 tot 100 m²;4 personen;5e percentiel;2012;602.0
3081;Hoekwoning;75 tot 100 m²;4 personen;5e percentiel;2013;594.5
3082;Hoekwoning;75 tot 100 m²;4 personen;5e percentiel;2014;572.3
3083;Hoekwoning;75 tot 100 m²;4 personen;5e percentiel;2015;559.5
3084;Hoekwoning;75 tot 100 m²;4 personen;5e percentiel;2016;537.0
3085;Hoekwoning;75 tot 100 m²;4 personen;5e percentiel;2017;520.0
3086;Hoekwoning;75 tot 100 m²;4 personen;5e percentiel;2018;494.0
3087;Hoekwoning;75 tot 100 m²;4 personen;5e percentiel;2019;486.5
3088;Hoekwoning;75 tot 100 m²;4 personen;25e percentiel;2012;805.8
3089;Hoekwoning;75 tot 100 m²;4 personen;25e percentiel;2013;798.0
3090;Hoekwoning;75 tot 100 m²;4 personen;25e percentiel;2014;765.8
3091;Hoekwoning;75 tot 100 m²;4 personen;25e percentiel;2015;747.8
3092;Hoekwoning;75 tot 100 m²;4 personen;25e percentiel;2016;729.8
3093;Hoekwoning;75 tot 100 m²;4 personen;25e percentiel;2017;709.0
3094;Hoekwoning;75 tot 100 m²;4 personen;25e percentiel;2018;685.0
3095;Hoekwoning;75 tot 100 m²;4 personen;25e percentiel;2019;666.8
3096;Hoekwoning;75 tot 100 m²;4 personen;50e percentiel;2012;993.5
3097;Hoekwoning;75 tot 100 m²;4 personen;50e percentiel;2013;983.0
3098;Hoekwoning;75 tot 100 m²;4 personen;50e percentiel;2014;943.8
3099;Hoekwoning;75 tot 100 m²;4 personen;50e percentiel;2015;918.8
3100;Hoekwoning;75 tot 100 m²;4 personen;50e percentiel;2016;900.9
3101;Hoekwoning;75 tot 100 m²;4 personen;50e percentiel;2017;879.8
3102;Hoekwoning;75 tot 100 m²;4 personen;50e percentiel;2018;859.0
3103;Hoekwoning;75 tot 100 m²;4 personen;50e percentiel;2019;834.8
3104;Hoekwoning;75 tot 100 m²;4 personen;75e percentiel;2012;1206.0
3105;Hoekwoning;75 tot 100 m²;4 personen;75e percentiel;2013;1190.5
3106;Hoekwoning;75 tot 100 m²;4 personen;75e percentiel;2014;1143.0
3107;Hoekwoning;75 tot 100 m²;4 personen;75e percentiel;2015;1116.8
3108;Hoekwoning;75 tot 100 m²;4 personen;75e percentiel;2016;1095.0
3109;Hoekwoning;75 tot 100 m²;4 personen;75e percentiel;2017;1072.3
3110;Hoekwoning;75 tot 100 m²;4 personen;75e percentiel;2018;1055.0
3111;Hoekwoning;75 tot 100 m²;4 personen;75e percentiel;2019;1021.3
3112;Hoekwoning;75 tot 100 m²;4 personen;95e percentiel;2012;1511.8
3113;Hoekwoning;75 tot 100 m²;4 personen;95e percentiel;2013;1496.3
3114;Hoekwoning;75 tot 100 m²;4 personen;95e percentiel;2014;1431.8
3115;Hoekwoning;75 tot 100 m²;4 personen;95e percentiel;2015;1408.5
3116;Hoekwoning;75 tot 100 m²;4 personen;95e percentiel;2016;1379.5
3117;Hoekwoning;75 tot 100 m²;4 personen;95e percentiel;2017;1359.8
3118;Hoekwoning;75 tot 100 m²;4 personen;95e percentiel;2018;1345.0
3119;Hoekwoning;75 tot 100 m²;4 personen;95e percentiel;2019;1305.3
3120;Hoekwoning;75 tot 100 m²;5 personen of meer;Gemiddelde;2012;779.2
3121;Hoekwoning;75 tot 100 m²;5 personen of meer;Gemiddelde;2013;772.3
3122;Hoekwoning;75 tot 100 m²;5 personen of meer;Gemiddelde;2014;741.8
3123;Hoekwoning;75 tot 100 m²;5 personen of meer;Gemiddelde;2015;727.4
3124;Hoekwoning;75 tot 100 m²;5 personen of meer;Gemiddelde;2016;706.0
3125;Hoekwoning;75 tot 100 m²;5 personen of meer;Gemiddelde;2017;682.3
3126;Hoekwoning;75 tot 100 m²;5 personen of meer;Gemiddelde;2018;666.0
3127;Hoekwoning;75 tot 100 m²;5 personen of meer;Gemiddelde;2019;646.2
3128;Hoekwoning;75 tot 100 m²;5 personen of meer;5e percentiel;2012;418.7
3129;Hoekwoning;75 tot 100 m²;5 personen of meer;5e percentiel;2013;413.0
3130;Hoekwoning;75 tot 100 m²;5 personen of meer;5e percentiel;2014;402.3
3131;Hoekwoning;75 tot 100 m²;5 personen of meer;5e percentiel;2015;391.1
3132;Hoekwoning;75 tot 100 m²;5 personen of meer;5e percentiel;2016;373.0
3133;Hoekwoning;75 tot 100 m²;5 personen of meer;5e percentiel;2017;357.4
3134;Hoekwoning;75 tot 100 m²;5 personen of meer;5e percentiel;2018;349.0
3135;Hoekwoning;75 tot 100 m²;5 personen of meer;5e percentiel;2019;342.5
3136;Hoekwoning;75 tot 100 m²;5 personen of meer;25e percentiel;2012;591.0
3137;Hoekwoning;75 tot 100 m²;5 personen of meer;25e percentiel;2013;589.2
3138;Hoekwoning;75 tot 100 m²;5 personen of meer;25e percentiel;2014;564.7
3139;Hoekwoning;75 tot 100 m²;5 personen of meer;25e percentiel;2015;554.5
3140;Hoekwoning;75 tot 100 m²;5 personen of meer;25e percentiel;2016;536.8
3141;Hoekwoning;75 tot 100 m²;5 personen of meer;25e percentiel;2017;514.4
3142;Hoekwoning;75 tot 100 m²;5 personen of meer;25e percentiel;2018;497.0
3143;Hoekwoning;75 tot 100 m²;5 personen of meer;25e percentiel;2019;480.7
3144;Hoekwoning;75 tot 100 m²;5 personen of meer;50e percentiel;2012;756.9
3145;Hoekwoning;75 tot 100 m²;5 personen of meer;50e percentiel;2013;748.2
3146;Hoekwoning;75 tot 100 m²;5 personen of meer;50e percentiel;2014;719.0
3147;Hoekwoning;75 tot 100 m²;5 personen of meer;50e percentiel;2015;708.7
3148;Hoekwoning;75 tot 100 m²;5 personen of meer;50e percentiel;2016;684.8
3149;Hoekwoning;75 tot 100 m²;5 personen of meer;50e percentiel;2017;663.0
3150;Hoekwoning;75 tot 100 m²;5 personen of meer;50e percentiel;2018;647.0
3151;Hoekwoning;75 tot 100 m²;5 personen of meer;50e percentiel;2019;624.4
3152;Hoekwoning;75 tot 100 m²;5 personen of meer;75e percentiel;2012;949.8
3153;Hoekwoning;75 tot 100 m²;5 personen of meer;75e percentiel;2013;937.0
3154;Hoekwoning;75 tot 100 m²;5 personen of meer;75e percentiel;2014;899.4
3155;Hoekwoning;75 tot 100 m²;5 personen of meer;75e percentiel;2015;882.0
3156;Hoekwoning;75 tot 100 m²;5 personen of meer;75e percentiel;2016;856.0
3157;Hoekwoning;75 tot 100 m²;5 personen of meer;75e percentiel;2017;831.6
3158;Hoekwoning;75 tot 100 m²;5 personen of meer;75e percentiel;2018;813.0
3159;Hoekwoning;75 tot 100 m²;5 personen of meer;75e percentiel;2019;790.6
3160;Hoekwoning;75 tot 100 m²;5 personen of meer;95e percentiel;2012;1214.0
3161;Hoekwoning;75 tot 100 m²;5 personen of meer;95e percentiel;2013;1206.4
3162;Hoekwoning;75 tot 100 m²;5 personen of meer;95e percentiel;2014;1161.0
3163;Hoekwoning;75 tot 100 m²;5 personen of meer;95e percentiel;2015;1140.8
3164;Hoekwoning;75 tot 100 m²;5 personen of meer;95e percentiel;2016;1106.3
3165;Hoekwoning;75 tot 100 m²;5 personen of meer;95e percentiel;2017;1078.4
3166;Hoekwoning;75 tot 100 m²;5 personen of meer;95e percentiel;2018;1063.0
3167;Hoekwoning;75 tot 100 m²;5 personen of meer;95e percentiel;2019;1030.4
3168;Hoekwoning;100 tot 150 m²;Totaal;Gemiddelde;2012;1524.9
3169;Hoekwoning;100 tot 150 m²;Totaal;Gemiddelde;2013;1514.7
3170;Hoekwoning;100 tot 150 m²;Totaal;Gemiddelde;2014;1465.2
3171;Hoekwoning;100 tot 150 m²;Totaal;Gemiddelde;2015;1439.2
3172;Hoekwoning;100 tot 150 m²;Totaal;Gemiddelde;2016;1414.0
3173;Hoekwoning;100 tot 150 m²;Totaal;Gemiddelde;2017;1388.3
3174;Hoekwoning;100 tot 150 m²;Totaal;Gemiddelde;2018;1360.0
3175;Hoekwoning;100 tot 150 m²;Totaal;Gemiddelde;2019;1322.9
3176;Hoekwoning;100 tot 150 m²;Totaal;5e percentiel;2012;762.5
3177;Hoekwoning;100 tot 150 m²;Totaal;5e percentiel;2013;744.2
3178;Hoekwoning;100 tot 150 m²;Totaal;5e percentiel;2014;714.0
3179;Hoekwoning;100 tot 150 m²;Totaal;5e percentiel;2015;697.5
3180;Hoekwoning;100 tot 150 m²;Totaal;5e percentiel;2016;673.8
3181;Hoekwoning;100 tot 150 m²;Totaal;5e percentiel;2017;652.8
3182;Hoekwoning;100 tot 150 m²;Totaal;5e percentiel;2018;624.0
3183;Hoekwoning;100 tot 150 m²;Totaal;5e percentiel;2019;614.8
3184;Hoekwoning;100 tot 150 m²;Totaal;25e percentiel;2012;1077.5
3185;Hoekwoning;100 tot 150 m²;Totaal;25e percentiel;2013;1062.5
3186;Hoekwoning;100 tot 150 m²;Totaal;25e percentiel;2014;1025.0
3187;Hoekwoning;100 tot 150 m²;Totaal;25e percentiel;2015;1003.8
3188;Hoekwoning;100 tot 150 m²;Totaal;25e percentiel;2016;979.7
3189;Hoekwoning;100 tot 150 m²;Totaal;25e percentiel;2017;956.0
3190;Hoekwoning;100 tot 150 m²;Totaal;25e percentiel;2018;927.0
3191;Hoekwoning;100 tot 150 m²;Totaal;25e percentiel;2019;906.0
3192;Hoekwoning;100 tot 150 m²;Totaal;50e percentiel;2012;1396.0
3193;Hoekwoning;100 tot 150 m²;Totaal;50e percentiel;2013;1384.0
3194;Hoekwoning;100 tot 150 m²;Totaal;50e percentiel;2014;1338.0
3195;Hoekwoning;100 tot 150 m²;Totaal;50e percentiel;2015;1315.0
3196;Hoekwoning;100 tot 150 m²;Totaal;50e percentiel;2016;1290.5
3197;Hoekwoning;100 tot 150 m²;Totaal;50e percentiel;2017;1265.0
3198;Hoekwoning;100 tot 150 m²;Totaal;50e percentiel;2018;1237.0
3199;Hoekwoning;100 tot 150 m²;Totaal;50e percentiel;2019;1202.0
3200;Hoekwoning;100 tot 150 m²;Totaal;75e percentiel;2012;1831.0
3201;Hoekwoning;100 tot 150 m²;Totaal;75e percentiel;2013;1823.3
3202;Hoekwoning;100 tot 150 m²;Totaal;75e percentiel;2014;1768.5
3203;Hoekwoning;100 tot 150 m²;Totaal;75e percentiel;2015;1741.7
3204;Hoekwoning;100 tot 150 m²;Totaal;75e percentiel;2016;1716.5
3205;Hoekwoning;100 tot 150 m²;Totaal;75e percentiel;2017;1689.5
3206;Hoekwoning;100 tot 150 m²;Totaal;75e percentiel;2018;1659.0
3207;Hoekwoning;100 tot 150 m²;Totaal;75e percentiel;2019;1609.0
3208;Hoekwoning;100 tot 150 m²;Totaal;95e percentiel;2012;2713.0
3209;Hoekwoning;100 tot 150 m²;Totaal;95e percentiel;2013;2720.0
3210;Hoekwoning;100 tot 150 m²;Totaal;95e percentiel;2014;2632.0
3211;Hoekwoning;100 tot 150 m²;Totaal;95e percentiel;2015;2588.0
3212;Hoekwoning;100 tot 150 m²;Totaal;95e percentiel;2016;2560.0
3213;Hoekwoning;100 tot 150 m²;Totaal;95e percentiel;2017;2528.0
3214;Hoekwoning;100 tot 150 m²;Totaal;95e percentiel;2018;2500.0
3215;Hoekwoning;100 tot 150 m²;Totaal;95e percentiel;2019;2426.0
3216;Hoekwoning;100 tot 150 m²;1 persoon;Gemiddelde;2012;2207.7
3217;Hoekwoning;100 tot 150 m²;1 persoon;Gemiddelde;2013;2220.7
3218;Hoekwoning;100 tot 150 m²;1 persoon;Gemiddelde;2014;2150.0
3219;Hoekwoning;100 tot 150 m²;1 persoon;Gemiddelde;2015;2118.9
3220;Hoekwoning;100 tot 150 m²;1 persoon;Gemiddelde;2016;2087.0
3221;Hoekwoning;100 tot 150 m²;1 persoon;Gemiddelde;2017;2055.8
3222;Hoekwoning;100 tot 150 m²;1 persoon;Gemiddelde;2018;2025.0
3223;Hoekwoning;100 tot 150 m²;1 persoon;Gemiddelde;2019;1972.3
3224;Hoekwoning;100 tot 150 m²;1 persoon;5e percentiel;2012;1155.0
3225;Hoekwoning;100 tot 150 m²;1 persoon;5e percentiel;2013;1164.0
3226;Hoekwoning;100 tot 150 m²;1 persoon;5e percentiel;2014;1121.0
3227;Hoekwoning;100 tot 150 m²;1 persoon;5e percentiel;2015;1115.0
3228;Hoekwoning;100 tot 150 m²;1 persoon;5e percentiel;2016;1091.0
3229;Hoekwoning;100 tot 150 m²;1 persoon;5e percentiel;2017;1068.0
3230;Hoekwoning;100 tot 150 m²;1 persoon;5e percentiel;2018;1029.0
3231;Hoekwoning;100 tot 150 m²;1 persoon;5e percentiel;2019;1030.0
3232;Hoekwoning;100 tot 150 m²;1 persoon;25e percentiel;2012;1610.0
3233;Hoekwoning;100 tot 150 m²;1 persoon;25e percentiel;2013;1621.0
3234;Hoekwoning;100 tot 150 m²;1 persoon;25e percentiel;2014;1570.0
3235;Hoekwoning;100 tot 150 m²;1 persoon;25e percentiel;2015;1557.0
3236;Hoekwoning;100 tot 150 m²;1 persoon;25e percentiel;2016;1531.0
3237;Hoekwoning;100 tot 150 m²;1 persoon;25e percentiel;2017;1506.0
3238;Hoekwoning;100 tot 150 m²;1 persoon;25e percentiel;2018;1477.0
3239;Hoekwoning;100 tot 150 m²;1 persoon;25e percentiel;2019;1442.5
3240;Hoekwoning;100 tot 150 m²;1 persoon;50e percentiel;2012;2079.0
3241;Hoekwoning;100 tot 150 m²;1 persoon;50e percentiel;2013;2092.0
3242;Hoekwoning;100 tot 150 m²;1 persoon;50e percentiel;2014;2031.0
3243;Hoekwoning;100 tot 150 m²;1 persoon;50e percentiel;2015;2004.0
3244;Hoekwoning;100 tot 150 m²;1 persoon;50e percentiel;2016;1973.0
3245;Hoekwoning;100 tot 150 m²;1 persoon;50e percentiel;2017;1948.0
3246;Hoekwoning;100 tot 150 m²;1 persoon;50e percentiel;2018;1917.0
3247;Hoekwoning;100 tot 150 m²;1 persoon;50e percentiel;2019;1864.0
3248;Hoekwoning;100 tot 150 m²;1 persoon;75e percentiel;2012;2695.0
3249;Hoekwoning;100 tot 150 m²;1 persoon;75e percentiel;2013;2711.0
3250;Hoekwoning;100 tot 150 m²;1 persoon;75e percentiel;2014;2627.0
3251;Hoekwoning;100 tot 150 m²;1 persoon;75e percentiel;2015;2581.0
3252;Hoekwoning;100 tot 150 m²;1 persoon;75e percentiel;2016;2549.0
3253;Hoekwoning;100 tot 150 m²;1 persoon;75e percentiel;2017;2513.0
3254;Hoekwoning;100 tot 150 m²;1 persoon;75e percentiel;2018;2476.0
3255;Hoekwoning;100 tot 150 m²;1 persoon;75e percentiel;2019;2408.0
3256;Hoekwoning;100 tot 150 m²;1 persoon;95e percentiel;2012;3712.0
3257;Hoekwoning;100 tot 150 m²;1 persoon;95e percentiel;2013;3737.0
3258;Hoekwoning;100 tot 150 m²;1 persoon;95e percentiel;2014;3602.0
3259;Hoekwoning;100 tot 150 m²;1 persoon;95e percentiel;2015;3531.0
3260;Hoekwoning;100 tot 150 m²;1 persoon;95e percentiel;2016;3476.0
3261;Hoekwoning;100 tot 150 m²;1 persoon;95e percentiel;2017;3429.0
3262;Hoekwoning;100 tot 150 m²;1 persoon;95e percentiel;2018;3406.0
3263;Hoekwoning;100 tot 150 m²;1 persoon;95e percentiel;2019;3298.0
3264;Hoekwoning;100 tot 150 m²;2 personen;Gemiddelde;2012;1625.5
3265;Hoekwoning;100 tot 150 m²;2 personen;Gemiddelde;2013;1617.5
3266;Hoekwoning;100 tot 150 m²;2 personen;Gemiddelde;2014;1560.2
3267;Hoekwoning;100 tot 150 m²;2 personen;Gemiddelde;2015;1532.2
3268;Hoekwoning;100 tot 150 m²;2 personen;Gemiddelde;2016;1499.1
3269;Hoekwoning;100 tot 150 m²;2 personen;Gemiddelde;2017;1467.2
3270;Hoekwoning;100 tot 150 m²;2 personen;Gemiddelde;2018;1431.0
3271;Hoekwoning;100 tot 150 m²;2 personen;Gemiddelde;2019;1389.0
3272;Hoekwoning;100 tot 150 m²;2 personen;5e percentiel;2012;943.5
3273;Hoekwoning;100 tot 150 m²;2 personen;5e percentiel;2013;930.5
3274;Hoekwoning;100 tot 150 m²;2 personen;5e percentiel;2014;898.0
3275;Hoekwoning;100 tot 150 m²;2 personen;5e percentiel;2015;880.0
3276;Hoekwoning;100 tot 150 m²;2 personen;5e percentiel;2016;846.0
3277;Hoekwoning;100 tot 150 m²;2 personen;5e percentiel;2017;818.5
3278;Hoekwoning;100 tot 150 m²;2 personen;5e percentiel;2018;778.0
3279;Hoekwoning;100 tot 150 m²;2 personen;5e percentiel;2019;786.5
3280;Hoekwoning;100 tot 150 m²;2 personen;25e percentiel;2012;1259.0
3281;Hoekwoning;100 tot 150 m²;2 personen;25e percentiel;2013;1251.0
3282;Hoekwoning;100 tot 150 m²;2 personen;25e percentiel;2014;1208.5
3283;Hoekwoning;100 tot 150 m²;2 personen;25e percentiel;2015;1186.0
3284;Hoekwoning;100 tot 150 m²;2 personen;25e percentiel;2016;1156.5
3285;Hoekwoning;100 tot 150 m²;2 personen;25e percentiel;2017;1130.5
3286;Hoekwoning;100 tot 150 m²;2 personen;25e percentiel;2018;1097.0
3287;Hoekwoning;100 tot 150 m²;2 personen;25e percentiel;2019;1067.5
3288;Hoekwoning;100 tot 150 m²;2 personen;50e percentiel;2012;1571.5
3289;Hoekwoning;100 tot 150 m²;2 personen;50e percentiel;2013;1564.0
3290;Hoekwoning;100 tot 150 m²;2 personen;50e percentiel;2014;1510.0
3291;Hoekwoning;100 tot 150 m²;2 personen;50e percentiel;2015;1482.5
3292;Hoekwoning;100 tot 150 m²;2 personen;50e percentiel;2016;1451.5
3293;Hoekwoning;100 tot 150 m²;2 personen;50e percentiel;2017;1423.0
3294;Hoekwoning;100 tot 150 m²;2 personen;50e percentiel;2018;1387.0
3295;Hoekwoning;100 tot 150 m²;2 personen;50e percentiel;2019;1340.5
3296;Hoekwoning;100 tot 150 m²;2 personen;75e percentiel;2012;1941.5
3297;Hoekwoning;100 tot 150 m²;2 personen;75e percentiel;2013;1932.5
3298;Hoekwoning;100 tot 150 m²;2 personen;75e percentiel;2014;1866.5
3299;Hoekwoning;100 tot 150 m²;2 personen;75e percentiel;2015;1833.0
3300;Hoekwoning;100 tot 150 m²;2 personen;75e percentiel;2016;1798.0
3301;Hoekwoning;100 tot 150 m²;2 personen;75e percentiel;2017;1762.5
3302;Hoekwoning;100 tot 150 m²;2 personen;75e percentiel;2018;1728.0
3303;Hoekwoning;100 tot 150 m²;2 personen;75e percentiel;2019;1667.0
3304;Hoekwoning;100 tot 150 m²;2 personen;95e percentiel;2012;2503.5
3305;Hoekwoning;100 tot 150 m²;2 personen;95e percentiel;2013;2500.5
3306;Hoekwoning;100 tot 150 m²;2 personen;95e percentiel;2014;2407.5
3307;Hoekwoning;100 tot 150 m²;2 personen;95e percentiel;2015;2363.0
3308;Hoekwoning;100 tot 150 m²;2 personen;95e percentiel;2016;2324.5
3309;Hoekwoning;100 tot 150 m²;2 personen;95e percentiel;2017;2277.0
3310;Hoekwoning;100 tot 150 m²;2 personen;95e percentiel;2018;2245.0
3311;Hoekwoning;100 tot 150 m²;2 personen;95e percentiel;2019;2166.0
3312;Hoekwoning;100 tot 150 m²;3 personen;Gemiddelde;2012;1327.9
3313;Hoekwoning;100 tot 150 m²;3 personen;Gemiddelde;2013;1309.3
3314;Hoekwoning;100 tot 150 m²;3 personen;Gemiddelde;2014;1260.5
3315;Hoekwoning;100 tot 150 m²;3 personen;Gemiddelde;2015;1231.2
