ID;Kenmerken;Marges;Perioden;VertrouwenInAndereMensen_1;Kerken_2;Rechters_3;Politie_4;Leger_5;Gezondheidszorg_6;Pers_7;Ambtenaren_8;Politici_9;Gemeenteraad_10;TweedeKamer_11;EuropeseUnie_12;Banken_13;GroteBedrijven_14
826;Onderwijsniveau: havo, vwo, mbo;Bovengrens 95%-interval;2022;66.4;29.8;77.0;77.3;65.4;76.9;35.5;40.0;21.3;48.4;27.0;43.4;49.5;38.18
827;Onderwijsniveau: havo, vwo, mbo;Bovengrens 95%-interval;2023;66.8;30.7;77.9;77.1;68.9;74.9;33.7;41.1;21.5;49.2;25.4;43.1;51.5;38.1
828;Onderwijsniveau: hbo, wo bachelor;Waarde;2012;76.8;29.4;81.6;74.2;61.0;;33.6;49.3;;;45.7;46.8;35.9;45.93
829;Onderwijsniveau: hbo, wo bachelor;Waarde;2013;74.9;26.2;79.4;72.9;63.4;;34.1;45.4;;;38.9;37.7;29.1;38.2
830;Onderwijsniveau: hbo, wo bachelor;Waarde;2014;76.8;27.0;81.6;75.6;65.5;;33.7;45.9;;;42.5;41.2;31.2;38.21
831;Onderwijsniveau: hbo, wo bachelor;Waarde;2015;76.6;27.6;81.0;74.1;67.8;;32.3;48.2;;;40.7;40.5;29.7;38.12
832;Onderwijsniveau: hbo, wo bachelor;Waarde;2016;76.1;29.9;82.4;77.8;67.1;;34.7;46.7;32.3;;46.9;40.4;31.5;35.86
833;Onderwijsniveau: hbo, wo bachelor;Waarde;2017;77.7;29.8;84.3;79.4;67.3;;34.8;49.9;37.9;;49.8;50.0;33.4;37.35
834;Onderwijsniveau: hbo, wo bachelor;Waarde;2018;77.9;27.4;85.3;81.6;65.8;;41.6;52.3;37.4;;52.5;52.8;38.2;37.75
835;Onderwijsniveau: hbo, wo bachelor;Waarde;2019;76.8;26.8;84.5;80.7;69.5;;41.7;52.1;35.2;;49.6;52.4;37.9;37.19
836;Onderwijsniveau: hbo, wo bachelor;Waarde;2020;77.2;27.8;86.1;83.0;73.3;;44.1;54.9;43.4;59.8;60.7;53.6;43.3;37.47
837;Onderwijsniveau: hbo, wo bachelor;Waarde;2021;80.3;26.9;87.8;83.5;73.7;86.4;51.5;49.8;35.9;;49.8;60.1;46.4;37.47
838;Onderwijsniveau: hbo, wo bachelor;Waarde;2022;80.4;28.6;85.2;80.4;64.7;80.2;45.6;49.8;25.2;57.9;34.6;58.0;47.2;35.9
839;Onderwijsniveau: hbo, wo bachelor;Waarde;2023;79.6;26.3;86.4;82.5;69.1;75.9;42.4;50.9;26.2;57.3;33.3;55.1;49.9;36.5
840;Onderwijsniveau: hbo, wo bachelor;Ondergrens 95%-interval;2012;74.3;26.9;79.3;71.7;58.2;;31.0;46.5;;;42.9;44.0;33.3;43.16
841;Onderwijsniveau: hbo, wo bachelor;Ondergrens 95%-interval;2013;72.4;23.8;77.0;70.3;60.7;;31.4;42.6;;;36.2;35.0;26.6;35.46
842;Onderwijsniveau: hbo, wo bachelor;Ondergrens 95%-interval;2014;74.4;24.6;79.4;73.1;62.8;;31.2;43.2;;;39.8;38.5;28.7;35.53
843;Onderwijsniveau: hbo, wo bachelor;Ondergrens 95%-interval;2015;74.2;25.2;78.8;71.7;65.2;;29.8;45.5;;;38.1;37.9;27.2;35.5
844;Onderwijsniveau: hbo, wo bachelor;Ondergrens 95%-interval;2016;73.7;27.4;80.3;75.5;64.5;;32.2;44.0;29.8;;44.2;37.7;29.0;33.27
845;Onderwijsniveau: hbo, wo bachelor;Ondergrens 95%-interval;2017;75.4;27.4;82.3;77.1;64.7;;32.4;47.2;35.3;;47.2;47.3;30.9;34.78
846;Onderwijsniveau: hbo, wo bachelor;Ondergrens 95%-interval;2018;75.6;25.0;83.3;79.5;63.2;;39.0;49.6;34.9;;49.8;50.2;35.6;35.17
847;Onderwijsniveau: hbo, wo bachelor;Ondergrens 95%-interval;2019;74.5;24.5;82.5;78.5;67.0;;39.1;49.4;32.7;;47.0;49.8;35.3;34.63
848;Onderwijsniveau: hbo, wo bachelor;Ondergrens 95%-interval;2020;74.9;25.4;84.2;80.9;70.9;;41.5;52.3;40.9;57.2;58.2;51.0;40.8;34.94
849;Onderwijsniveau: hbo, wo bachelor;Ondergrens 95%-interval;2021;78.0;24.5;85.9;81.3;71.3;84.4;48.9;47.2;33.4;;47.1;57.4;43.8;34.92
850;Onderwijsniveau: hbo, wo bachelor;Ondergrens 95%-interval;2022;78.2;26.2;83.2;78.2;62.1;78.1;43.0;47.2;23.0;55.2;32.1;55.3;44.6;33.38
851;Onderwijsniveau: hbo, wo bachelor;Ondergrens 95%-interval;2023;77.3;23.9;84.4;80.3;66.5;73.5;39.8;48.2;23.9;54.6;30.8;52.4;47.2;33.9
852;Onderwijsniveau: hbo, wo bachelor;Bovengrens 95%-interval;2012;79.1;32.0;83.6;76.5;63.7;;36.2;52.0;;;48.4;49.5;38.6;48.73
853;Onderwijsniveau: hbo, wo bachelor;Bovengrens 95%-interval;2013;77.4;28.9;81.6;75.4;66.1;;36.8;48.2;;;41.7;40.5;31.8;41.0
854;Onderwijsniveau: hbo, wo bachelor;Bovengrens 95%-interval;2014;79.1;29.6;83.7;78.0;68.1;;36.4;48.7;;;45.3;44.0;33.8;40.97
855;Onderwijsniveau: hbo, wo bachelor;Bovengrens 95%-interval;2015;78.8;30.2;83.1;76.4;70.3;;34.8;50.9;;;43.4;43.2;32.2;40.82
856;Onderwijsniveau: hbo, wo bachelor;Bovengrens 95%-interval;2016;78.3;32.5;84.4;80.0;69.7;;37.3;49.4;34.9;;49.6;43.1;34.0;38.53
857;Onderwijsniveau: hbo, wo bachelor;Bovengrens 95%-interval;2017;79.9;32.4;86.2;81.4;69.7;;37.4;52.5;40.5;;52.5;52.7;35.9;39.99
858;Onderwijsniveau: hbo, wo bachelor;Bovengrens 95%-interval;2018;80.1;29.9;87.1;83.6;68.3;;44.3;54.9;40.0;;55.1;55.5;40.8;40.39
859;Onderwijsniveau: hbo, wo bachelor;Bovengrens 95%-interval;2019;79.0;29.3;86.3;82.7;71.9;;44.3;54.7;37.8;;52.3;55.1;40.5;39.83
860;Onderwijsniveau: hbo, wo bachelor;Bovengrens 95%-interval;2020;79.4;30.2;87.8;84.9;75.6;;46.7;57.5;46.0;62.4;63.2;56.2;46.0;40.07
861;Onderwijsniveau: hbo, wo bachelor;Bovengrens 95%-interval;2021;82.4;29.3;89.4;85.4;76.0;88.1;54.2;52.5;38.5;;52.4;62.7;49.1;40.1
862;Onderwijsniveau: hbo, wo bachelor;Bovengrens 95%-interval;2022;82.4;31.1;87.0;82.4;67.2;82.2;48.3;52.5;27.6;60.5;37.1;60.6;49.9;38.5
863;Onderwijsniveau: hbo, wo bachelor;Bovengrens 95%-interval;2023;81.7;28.9;88.2;84.5;71.6;78.1;45.1;53.6;28.7;60.0;35.8;57.8;52.6;39.1
864;Onderwijsniveau: wo, master, doctor;Waarde;2012;85.0;29.9;88.8;76.4;63.7;;38.4;59.1;;;53.1;56.1;32.8;48.32
865;Onderwijsniveau: wo, master, doctor;Waarde;2013;81.1;28.0;84.8;76.4;63.7;;38.8;54.9;;;48.8;53.7;26.3;39.47
866;Onderwijsniveau: wo, master, doctor;Waarde;2014;82.4;28.9;84.5;77.2;64.3;;40.9;55.8;;;51.3;53.7;28.7;39.68
867;Onderwijsniveau: wo, master, doctor;Waarde;2015;84.6;32.0;87.0;78.3;68.2;;40.5;57.4;;;51.2;49.4;28.9;39.43
868;Onderwijsniveau: wo, master, doctor;Waarde;2016;85.5;30.4;87.3;79.1;69.9;;42.0;56.9;37.2;;54.2;50.8;28.1;38.15
869;Onderwijsniveau: wo, master, doctor;Waarde;2017;84.7;30.3;87.0;83.6;70.6;;46.1;58.0;40.2;;58.3;60.0;33.2;37.86
870;Onderwijsniveau: wo, master, doctor;Waarde;2018;84.0;31.9;88.9;83.6;69.6;;53.2;60.3;41.2;;61.0;60.2;36.2;38.78
871;Onderwijsniveau: wo, master, doctor;Waarde;2019;85.7;26.7;90.1;84.5;72.7;;51.6;61.7;40.6;;60.1;64.7;35.8;36.17
872;Onderwijsniveau: wo, master, doctor;Waarde;2020;84.5;31.2;90.9;86.8;75.4;;54.7;64.4;48.8;66.0;68.6;65.3;44.4;37.73
873;Onderwijsniveau: wo, master, doctor;Waarde;2021;87.9;29.6;90.3;85.7;76.0;85.5;61.7;60.0;42.2;;58.5;70.7;46.0;37.37
874;Onderwijsniveau: wo, master, doctor;Waarde;2022;89.1;28.5;90.1;85.2;69.6;85.8;59.2;57.5;34.7;60.2;45.2;67.4;44.6;34.21
875;Onderwijsniveau: wo, master, doctor;Waarde;2023;86.8;27.9;91.0;86.1;75.4;80.4;53.5;57.7;32.6;62.1;43.5;65.4;47.8;35.1
876;Onderwijsniveau: wo, master, doctor;Ondergrens 95%-interval;2012;81.9;26.3;86.1;72.9;59.8;;34.6;55.2;;;49.2;52.2;29.2;44.4
877;Onderwijsniveau: wo, master, doctor;Ondergrens 95%-interval;2013;77.8;24.6;81.8;73.0;59.9;;35.1;51.0;;;45.0;49.9;23.0;35.73
878;Onderwijsniveau: wo, master, doctor;Ondergrens 95%-interval;2014;79.4;25.7;81.7;74.0;60.6;;37.4;52.2;;;47.6;50.1;25.5;36.15
879;Onderwijsniveau: wo, master, doctor;Ondergrens 95%-interval;2015;81.7;28.6;84.3;75.1;64.7;;36.9;53.7;;;47.6;45.7;25.6;35.87
880;Onderwijsniveau: wo, master, doctor;Ondergrens 95%-interval;2016;82.5;26.9;84.5;75.8;66.3;;38.3;53.1;33.7;;50.4;47.0;24.8;34.51
881;Onderwijsniveau: wo, master, doctor;Ondergrens 95%-interval;2017;81.7;27.0;84.3;80.7;67.1;;42.5;54.4;36.7;;54.7;56.4;29.9;34.39
882;Onderwijsniveau: wo, master, doctor;Ondergrens 95%-interval;2018;81.2;28.6;86.4;80.8;66.3;;49.8;56.8;37.8;;57.5;56.7;32.9;35.4
883;Onderwijsniveau: wo, master, doctor;Ondergrens 95%-interval;2019;82.9;23.7;87.6;81.6;69.3;;48.1;58.1;37.2;;56.6;61.2;32.4;32.8
884;Onderwijsniveau: wo, master, doctor;Ondergrens 95%-interval;2020;81.6;27.9;88.6;84.1;72.1;;51.1;60.9;45.2;62.5;65.1;61.8;40.9;34.29
885;Onderwijsniveau: wo, master, doctor;Ondergrens 95%-interval;2021;85.3;26.3;87.8;82.9;72.8;82.6;58.1;56.5;38.7;;54.9;67.3;42.5;33.95
886;Onderwijsniveau: wo, master, doctor;Ondergrens 95%-interval;2022;87.1;25.8;88.1;82.9;66.7;83.6;56.2;54.5;31.9;57.2;42.2;64.5;41.6;31.38
887;Onderwijsniveau: wo, master, doctor;Ondergrens 95%-interval;2023;84.6;25.2;89.2;83.9;72.7;78.0;50.5;54.7;29.8;59.2;40.5;62.6;44.9;32.3
888;Onderwijsniveau: wo, master, doctor;Bovengrens 95%-interval;2012;87.6;33.8;91.0;79.5;67.4;;42.2;62.9;;;57.0;59.9;36.5;52.25
889;Onderwijsniveau: wo, master, doctor;Bovengrens 95%-interval;2013;84.0;31.7;87.4;79.5;67.4;;42.6;58.7;;;52.7;57.6;29.9;43.34
890;Onderwijsniveau: wo, master, doctor;Bovengrens 95%-interval;2014;85.1;32.4;87.0;80.2;67.7;;44.5;59.4;;;54.9;57.3;32.1;43.33
891;Onderwijsniveau: wo, master, doctor;Bovengrens 95%-interval;2015;87.2;35.7;89.3;81.2;71.6;;44.1;61.0;;;54.9;53.1;32.4;43.1
892;Onderwijsniveau: wo, master, doctor;Bovengrens 95%-interval;2016;88.1;34.1;89.6;82.0;73.3;;45.8;60.6;40.9;;58.0;54.6;31.7;41.94
893;Onderwijsniveau: wo, master, doctor;Bovengrens 95%-interval;2017;87.3;33.9;89.3;86.1;73.8;;49.7;61.6;43.8;;61.9;63.5;36.8;41.45
894;Onderwijsniveau: wo, master, doctor;Bovengrens 95%-interval;2018;86.5;35.3;90.9;86.0;72.8;;56.7;63.7;44.7;;64.3;63.5;39.6;42.27
895;Onderwijsniveau: wo, master, doctor;Bovengrens 95%-interval;2019;88.1;30.0;92.1;87.0;75.9;;55.2;65.1;44.1;;63.6;68.1;39.3;39.67
896;Onderwijsniveau: wo, master, doctor;Bovengrens 95%-interval;2020;87.1;34.7;92.9;89.1;78.4;;58.3;67.8;52.3;69.3;71.8;68.6;48.0;41.3
897;Onderwijsniveau: wo, master, doctor;Bovengrens 95%-interval;2021;90.2;33.1;92.2;88.2;79.0;87.9;65.1;63.5;45.8;;62.0;73.9;49.6;40.93
898;Onderwijsniveau: wo, master, doctor;Bovengrens 95%-interval;2022;90.8;31.4;91.7;87.2;72.4;87.7;62.2;60.5;37.6;63.1;48.2;70.1;47.6;37.15
899;Onderwijsniveau: wo, master, doctor;Bovengrens 95%-interval;2023;88.7;30.8;92.6;88.1;77.9;82.6;56.5;60.6;35.4;65.0;46.4;68.2;50.8;38.0
900;Positie in hh: alleenstaande;Waarde;2012;55.3;29.7;64.3;66.4;55.3;;31.9;45.3;;;34.6;36.7;41.7;40.54
901;Positie in hh: alleenstaande;Waarde;2013;57.5;28.8;65.1;66.4;57.0;;33.9;38.8;;;30.0;33.5;34.4;35.27
902;Positie in hh: alleenstaande;Waarde;2014;56.2;28.6;64.9;66.5;58.2;;33.1;40.5;;;32.1;33.2;36.7;36.22
903;Positie in hh: alleenstaande;Waarde;2015;57.1;30.8;65.7;68.1;59.3;;31.1;44.4;;;33.4;36.8;34.8;34.15
904;Positie in hh: alleenstaande;Waarde;2016;57.2;31.1;69.0;70.4;60.4;;33.9;43.0;26.6;;36.1;35.6;35.9;31.9
905;Positie in hh: alleenstaande;Waarde;2017;59.7;29.5;69.5;72.7;61.2;;34.2;45.0;30.6;;38.1;40.0;39.5;35.11
906;Positie in hh: alleenstaande;Waarde;2018;57.6;30.0;70.6;74.5;59.1;;37.6;44.3;32.1;;40.4;43.9;43.3;35.78
907;Positie in hh: alleenstaande;Waarde;2019;58.0;27.5;71.4;74.6;63.5;;36.8;48.0;27.7;;38.6;44.2;38.7;33.09
908;Positie in hh: alleenstaande;Waarde;2020;58.8;30.1;71.5;74.8;66.7;;39.9;45.4;35.4;51.5;48.4;42.9;41.8;34.03
909;Positie in hh: alleenstaande;Waarde;2021;62.7;28.0;75.8;77.9;66.5;82.2;46.8;44.5;30.2;;37.5;53.2;46.3;35.8
910;Positie in hh: alleenstaande;Waarde;2022;63.9;30.0;73.5;75.9;58.2;76.2;43.3;42.8;23.0;51.0;30.0;46.2;47.5;30.98
911;Positie in hh: alleenstaande;Waarde;2023;66.1;27.3;73.8;73.7;60.4;71.6;39.4;42.3;22.1;49.6;26.7;45.7;47.4;30.6
912;Positie in hh: alleenstaande;Ondergrens 95%-interval;2012;52.6;27.1;61.6;63.7;52.4;;29.3;42.6;;;32.0;34.1;39.0;37.75
913;Positie in hh: alleenstaande;Ondergrens 95%-interval;2013;54.7;26.2;62.4;63.7;54.1;;31.2;36.0;;;27.4;30.8;31.7;32.52
914;Positie in hh: alleenstaande;Ondergrens 95%-interval;2014;53.4;26.1;62.1;63.8;55.3;;30.5;37.7;;;29.4;30.5;34.0;33.44
915;Positie in hh: alleenstaande;Ondergrens 95%-interval;2015;54.5;28.3;63.1;65.5;56.5;;28.6;41.7;;;30.8;34.1;32.2;31.54
916;Positie in hh: alleenstaande;Ondergrens 95%-interval;2016;54.4;28.5;66.3;67.7;57.6;;31.3;40.1;24.1;;33.4;32.8;33.2;29.19
917;Positie in hh: alleenstaande;Ondergrens 95%-interval;2017;57.0;27.0;66.8;70.2;58.4;;31.6;42.2;28.1;;35.5;37.3;36.8;32.46
918;Positie in hh: alleenstaande;Ondergrens 95%-interval;2018;54.8;27.4;68.0;72.0;56.3;;34.9;41.5;29.6;;37.7;41.1;40.6;33.08
919;Positie in hh: alleenstaande;Ondergrens 95%-interval;2019;55.2;24.9;68.7;72.1;60.7;;34.1;45.1;25.2;;35.8;41.4;36.0;30.4
920;Positie in hh: alleenstaande;Ondergrens 95%-interval;2020;56.0;27.5;68.8;72.2;64.0;;37.2;42.5;32.7;48.6;45.6;40.1;39.0;31.32
921;Positie in hh: alleenstaande;Ondergrens 95%-interval;2021;59.8;25.3;73.1;75.3;63.6;79.7;43.9;41.5;27.6;;34.7;50.2;43.4;32.93
922;Positie in hh: alleenstaande;Ondergrens 95%-interval;2022;61.4;27.5;71.0;73.6;55.5;73.9;40.6;40.1;20.8;48.3;27.6;43.4;44.9;28.48
923;Positie in hh: alleenstaande;Ondergrens 95%-interval;2023;63.6;24.9;71.4;71.3;57.7;69.1;36.8;39.6;19.9;46.9;24.4;43.0;44.7;28.1
924;Positie in hh: alleenstaande;Bovengrens 95%-interval;2012;58.0;32.4;67.0;68.9;58.1;;34.5;48.2;;;37.3;39.5;44.5;43.39
925;Positie in hh: alleenstaande;Bovengrens 95%-interval;2013;60.3;31.6;67.8;69.0;59.9;;36.7;41.7;;;32.7;36.3;37.2;38.12
926;Positie in hh: alleenstaande;Bovengrens 95%-interval;2014;59.0;31.3;67.6;69.1;61.0;;35.9;43.3;;;34.8;36.0;39.5;39.09
927;Positie in hh: alleenstaande;Bovengrens 95%-interval;2015;59.8;33.5;68.3;70.6;62.0;;33.7;47.1;;;36.0;39.5;37.4;36.87
928;Positie in hh: alleenstaande;Bovengrens 95%-interval;2016;59.9;33.9;71.6;72.9;63.3;;36.7;45.8;29.2;;39.0;38.4;38.7;34.73
929;Positie in hh: alleenstaande;Bovengrens 95%-interval;2017;62.3;32.1;72.0;75.1;63.9;;36.8;47.8;33.2;;40.8;42.7;42.2;37.86
930;Positie in hh: alleenstaande;Bovengrens 95%-interval;2018;60.3;32.6;73.0;76.9;61.9;;40.3;47.1;34.8;;43.1;46.7;46.1;38.56
931;Positie in hh: alleenstaande;Bovengrens 95%-interval;2019;60.7;30.2;73.9;77.0;66.3;;39.6;50.9;30.4;;41.4;47.1;41.6;35.89
932;Positie in hh: alleenstaande;Bovengrens 95%-interval;2020;61.5;32.9;74.0;77.2;69.4;;42.8;48.2;38.2;54.4;51.3;45.8;44.6;36.86
933;Positie in hh: alleenstaande;Bovengrens 95%-interval;2021;65.5;30.8;78.3;80.3;69.3;84.3;49.8;47.5;33.0;;40.5;56.2;49.3;38.79
934;Positie in hh: alleenstaande;Bovengrens 95%-interval;2022;66.4;32.6;75.8;78.1;60.9;78.4;46.0;45.5;25.3;53.7;32.5;48.9;50.2;33.59
935;Positie in hh: alleenstaande;Bovengrens 95%-interval;2023;68.5;29.9;76.1;76.0;63.1;73.9;42.0;45.0;24.4;52.4;29.1;48.4;50.1;33.2
936;Positie in hh: eenouder;Waarde;2012;50.5;24.3;66.0;59.3;56.3;;33.2;40.3;;;36.9;37.5;39.3;44.66
937;Positie in hh: eenouder;Waarde;2013;45.8;29.3;64.4;65.6;61.7;;29.4;35.5;;;29.4;27.7;40.7;35.1
938;Positie in hh: eenouder;Waarde;2014;48.1;32.3;71.2;64.7;59.7;;35.7;39.0;;;32.1;32.8;43.3;38.87
939;Positie in hh: eenouder;Waarde;2015;49.9;29.5;66.2;66.4;62.5;;30.4;39.9;;;24.0;28.2;42.0;36.81
940;Positie in hh: eenouder;Waarde;2016;54.9;23.8;64.7;64.1;66.8;;34.3;39.5;26.6;;33.4;34.8;38.0;31.52
941;Positie in hh: eenouder;Waarde;2017;50.3;27.8;66.8;66.2;62.0;;29.2;44.6;25.2;;33.7;33.8;41.0;30.48
942;Positie in hh: eenouder;Waarde;2018;53.5;24.7;66.3;70.6;62.1;;34.7;45.0;30.7;;35.1;37.0;35.2;34.25
943;Positie in hh: eenouder;Waarde;2019;51.9;27.1;70.4;65.3;70.2;;34.6;40.1;29.5;;33.8;41.7;48.3;36.06
944;Positie in hh: eenouder;Waarde;2020;57.4;26.6;77.4;76.3;72.9;;37.2;54.3;40.3;57.9;52.9;47.8;51.0;38.88
945;Positie in hh: eenouder;Waarde;2021;57.9;25.9;73.2;71.2;63.3;76.0;42.4;39.2;25.7;;32.3;40.2;41.5;34.91
946;Positie in hh: eenouder;Waarde;2022;61.5;28.7;72.6;67.4;63.2;70.9;28.5;39.6;17.5;41.7;20.1;37.1;42.9;34.78
947;Positie in hh: eenouder;Waarde;2023;62.6;28.5;71.2;64.1;59.8;61.2;31.5;38.5;23.0;46.3;28.3;35.9;46.6;33.2
948;Positie in hh: eenouder;Ondergrens 95%-interval;2012;44.7;19.5;60.2;53.5;50.3;;27.8;34.7;;;31.4;31.9;33.8;38.85
949;Positie in hh: eenouder;Ondergrens 95%-interval;2013;38.7;22.7;56.9;58.2;54.0;;23.1;28.7;;;23.0;21.3;33.5;28.02
950;Positie in hh: eenouder;Ondergrens 95%-interval;2014;41.7;26.2;64.9;58.2;52.9;;29.6;32.5;;;26.2;26.7;36.8;32.45
951;Positie in hh: eenouder;Ondergrens 95%-interval;2015;43.6;23.7;59.7;60.0;55.9;;24.9;33.7;;;19.0;22.6;35.8;30.79
952;Positie in hh: eenouder;Ondergrens 95%-interval;2016;48.3;18.4;58.0;57.5;60.2;;28.3;33.1;21.2;;27.4;28.8;31.8;25.64
953;Positie in hh: eenouder;Ondergrens 95%-interval;2017;43.9;21.8;60.3;59.7;55.3;;23.5;38.1;19.8;;27.7;27.8;34.6;24.62
954;Positie in hh: eenouder;Ondergrens 95%-interval;2018;46.3;18.9;59.1;63.6;54.6;;28.2;38.0;24.5;;28.6;30.3;28.6;27.71
955;Positie in hh: eenouder;Ondergrens 95%-interval;2019;45.1;21.2;63.6;58.4;63.5;;28.3;33.4;23.6;;27.5;34.9;41.4;29.58
956;Positie in hh: eenouder;Ondergrens 95%-interval;2020;50.5;20.6;70.9;69.6;66.2;;30.7;47.1;33.5;50.7;45.8;40.7;43.9;31.99
957;Positie in hh: eenouder;Ondergrens 95%-interval;2021;50.0;19.5;65.8;63.6;55.6;68.9;35.0;32.0;19.6;;25.6;32.8;34.1;27.76
958;Positie in hh: eenouder;Ondergrens 95%-interval;2022;55.5;23.1;66.8;61.4;56.8;65.1;23.4;33.6;13.3;35.5;15.6;31.2;36.9;29.03
959;Positie in hh: eenouder;Ondergrens 95%-interval;2023;56.1;22.7;64.9;57.7;52.9;54.8;25.7;32.2;17.9;39.5;22.7;29.6;40.1;27.1
960;Positie in hh: eenouder;Bovengrens 95%-interval;2012;56.2;29.9;71.3;64.9;62.1;;39.1;46.2;;;42.7;43.4;45.2;50.63
961;Positie in hh: eenouder;Bovengrens 95%-interval;2013;53.1;37.0;71.2;72.4;68.9;;36.7;42.9;;;36.7;35.2;48.3;42.9
962;Positie in hh: eenouder;Bovengrens 95%-interval;2014;54.4;39.1;76.8;70.7;66.2;;42.3;45.8;;;38.7;39.6;50.1;45.7
963;Positie in hh: eenouder;Bovengrens 95%-interval;2015;56.3;36.0;72.1;72.2;68.7;;36.5;46.4;;;29.9;34.5;48.5;43.27
964;Positie in hh: eenouder;Bovengrens 95%-interval;2016;61.3;30.3;70.8;70.1;72.9;;40.8;46.2;32.9;;39.9;41.4;44.6;38.04
965;Positie in hh: eenouder;Bovengrens 95%-interval;2017;56.8;34.6;72.7;72.1;68.3;;35.5;51.3;31.5;;40.3;40.5;47.7;37.05
966;Positie in hh: eenouder;Bovengrens 95%-interval;2018;60.6;31.5;72.8;76.7;69.0;;41.9;52.3;37.8;;42.2;44.2;42.4;41.46
967;Positie in hh: eenouder;Bovengrens 95%-interval;2019;58.6;33.9;76.4;71.7;76.2;;41.5;47.1;36.3;;40.7;48.8;55.2;43.09
968;Positie in hh: eenouder;Bovengrens 95%-interval;2020;64.1;33.7;82.8;81.8;78.8;;44.3;61.2;47.5;64.7;59.9;55.0;58.0;46.25
969;Positie in hh: eenouder;Bovengrens 95%-interval;2021;65.4;33.7;79.6;77.8;70.4;81.9;50.0;46.8;33.0;;39.9;48.1;49.4;42.81
970;Positie in hh: eenouder;Bovengrens 95%-interval;2022;67.2;35.0;77.7;72.9;69.2;76.1;34.4;45.9;22.7;48.1;25.5;43.5;49.0;41.01
971;Positie in hh: eenouder;Bovengrens 95%-interval;2023;68.6;35.2;76.8;70.1;66.3;67.4;38.0;45.2;29.1;53.2;34.7;42.7;53.2;40.0
972;Positie in hh: lid van ouderpaar;Waarde;2012;62.3;32.1;75.4;68.8;64.1;;31.8;43.7;;;37.1;39.0;40.4;47.91
973;Positie in hh: lid van ouderpaar;Waarde;2013;62.1;28.7;73.7;69.7;64.5;;33.1;43.0;;;34.1;33.4;33.2;42.35
974;Positie in hh: lid van ouderpaar;Waarde;2014;61.7;30.3;73.0;71.4;63.9;;32.2;43.1;;;36.1;36.2;35.6;42.33
975;Positie in hh: lid van ouderpaar;Waarde;2015;63.6;30.5;74.1;70.9;68.5;;31.4;43.4;;;36.9;35.8;34.5;41.99
976;Positie in hh: lid van ouderpaar;Waarde;2016;65.9;32.0;76.6;71.7;68.3;;32.5;44.2;28.4;;38.7;34.3;34.4;40.65
977;Positie in hh: lid van ouderpaar;Waarde;2017;66.3;32.8;77.6;77.8;70.5;;33.5;45.9;33.1;;43.7;44.0;37.9;41.62
978;Positie in hh: lid van ouderpaar;Waarde;2018;66.3;30.4;76.5;76.6;66.4;;36.5;47.2;33.0;;44.2;42.9;40.2;40.0
979;Positie in hh: lid van ouderpaar;Waarde;2019;67.8;27.3;77.8;77.1;71.7;;36.7;47.2;32.0;;42.5;44.3;41.0;38.5
980;Positie in hh: lid van ouderpaar;Waarde;2020;68.4;31.6;81.9;81.0;74.4;;40.4;52.2;41.6;55.6;54.9;47.6;44.3;40.87
981;Positie in hh: lid van ouderpaar;Waarde;2021;70.7;30.7;83.3;82.6;77.5;83.6;45.5;48.8;37.5;;46.3;51.3;47.9;43.0
982;Positie in hh: lid van ouderpaar;Waarde;2022;71.5;29.5;80.9;80.0;66.7;78.2;39.5;45.1;24.9;50.8;32.2;47.6;47.3;38.8
983;Positie in hh: lid van ouderpaar;Waarde;2023;71.9;31.9;83.6;83.2;73.3;75.7;38.5;48.2;26.6;54.8;32.6;48.0;50.9;40.5
984;Positie in hh: lid van ouderpaar;Ondergrens 95%-interval;2012;60.4;30.1;73.7;66.9;62.1;;29.9;41.7;;;35.2;37.0;38.5;45.88
985;Positie in hh: lid van ouderpaar;Ondergrens 95%-interval;2013;59.9;26.6;71.6;67.7;62.3;;31.1;40.8;;;32.1;31.4;31.2;40.14
986;Positie in hh: lid van ouderpaar;Ondergrens 95%-interval;2014;59.6;28.3;71.0;69.4;61.7;;30.2;41.0;;;34.1;34.1;33.5;40.2
987;Positie in hh: lid van ouderpaar;Ondergrens 95%-interval;2015;61.4;28.4;72.1;68.9;66.4;;29.4;41.2;;;34.7;33.7;32.5;39.78
988;Positie in hh: lid van ouderpaar;Ondergrens 95%-interval;2016;63.8;29.9;74.6;69.7;66.2;;30.4;42.0;26.5;;36.6;32.2;32.3;38.45
989;Positie in hh: lid van ouderpaar;Ondergrens 95%-interval;2017;64.1;30.6;75.6;75.9;68.3;;31.4;43.6;31.0;;41.5;41.8;35.7;39.36
990;Positie in hh: lid van ouderpaar;Ondergrens 95%-interval;2018;64.1;28.3;74.5;74.7;64.2;;34.3;44.9;30.9;;42.0;40.7;38.0;37.78
991;Positie in hh: lid van ouderpaar;Ondergrens 95%-interval;2019;65.6;25.2;75.8;75.1;69.5;;34.5;44.9;29.9;;40.2;42.0;38.7;36.26
992;Positie in hh: lid van ouderpaar;Ondergrens 95%-interval;2020;66.2;29.4;80.0;79.1;72.3;;38.2;49.9;39.4;53.3;52.6;45.3;42.0;38.6
993;Positie in hh: lid van ouderpaar;Ondergrens 95%-interval;2021;68.4;28.4;81.3;80.6;75.3;81.6;43.0;46.3;35.1;;43.9;48.8;45.5;40.54
