ID;Geslacht;PositieInDeEersteWerkkring;PositieInDeTweedeWerkkring;Persoonskenmerken;Perioden;Werknemer_1
1150;Totaal mannen en vrouwen;Totaal;Totaal;Leeftijd: 45 tot 55 jaar;2021;1619
1151;Totaal mannen en vrouwen;Totaal;Totaal;Leeftijd: 45 tot 55 jaar;2022 1e kwartaal;1598
1152;Totaal mannen en vrouwen;Totaal;Totaal;Leeftijd: 45 tot 75 jaar;2003 1e kwartaal;2067
1153;Totaal mannen en vrouwen;Totaal;Totaal;Leeftijd: 45 tot 75 jaar;2003 2e kwartaal;2080
1154;Totaal mannen en vrouwen;Totaal;Totaal;Leeftijd: 45 tot 75 jaar;2003 3e kwartaal;2097
1155;Totaal mannen en vrouwen;Totaal;Totaal;Leeftijd: 45 tot 75 jaar;2003 4e kwartaal;2103
1156;Totaal mannen en vrouwen;Totaal;Totaal;Leeftijd: 45 tot 75 jaar;2003;2087
1157;Totaal mannen en vrouwen;Totaal;Totaal;Leeftijd: 45 tot 75 jaar;2004 1e kwartaal;2113
1158;Totaal mannen en vrouwen;Totaal;Totaal;Leeftijd: 45 tot 75 jaar;2004 2e kwartaal;2125
1159;Totaal mannen en vrouwen;Totaal;Totaal;Leeftijd: 45 tot 75 jaar;2004 3e kwartaal;2150
1160;Totaal mannen en vrouwen;Totaal;Totaal;Leeftijd: 45 tot 75 jaar;2004 4e kwartaal;2185
1161;Totaal mannen en vrouwen;Totaal;Totaal;Leeftijd: 45 tot 75 jaar;2004;2143
1162;Totaal mannen en vrouwen;Totaal;Totaal;Leeftijd: 45 tot 75 jaar;2005 1e kwartaal;2179
1163;Totaal mannen en vrouwen;Totaal;Totaal;Leeftijd: 45 tot 75 jaar;2005 2e kwartaal;2197
1164;Totaal mannen en vrouwen;Totaal;Totaal;Leeftijd: 45 tot 75 jaar;2005 3e kwartaal;2208
1165;Totaal mannen en vrouwen;Totaal;Totaal;Leeftijd: 45 tot 75 jaar;2005 4e kwartaal;2229
1166;Totaal mannen en vrouwen;Totaal;Totaal;Leeftijd: 45 tot 75 jaar;2005;2203
1167;Totaal mannen en vrouwen;Totaal;Totaal;Leeftijd: 45 tot 75 jaar;2006 1e kwartaal;2226
1168;Totaal mannen en vrouwen;Totaal;Totaal;Leeftijd: 45 tot 75 jaar;2006 2e kwartaal;2245
1169;Totaal mannen en vrouwen;Totaal;Totaal;Leeftijd: 45 tot 75 jaar;2006 3e kwartaal;2279
1170;Totaal mannen en vrouwen;Totaal;Totaal;Leeftijd: 45 tot 75 jaar;2006 4e kwartaal;2322
1171;Totaal mannen en vrouwen;Totaal;Totaal;Leeftijd: 45 tot 75 jaar;2006;2268
1172;Totaal mannen en vrouwen;Totaal;Totaal;Leeftijd: 45 tot 75 jaar;2007 1e kwartaal;2350
1173;Totaal mannen en vrouwen;Totaal;Totaal;Leeftijd: 45 tot 75 jaar;2007 2e kwartaal;2384
1174;Totaal mannen en vrouwen;Totaal;Totaal;Leeftijd: 45 tot 75 jaar;2007 3e kwartaal;2419
1175;Totaal mannen en vrouwen;Totaal;Totaal;Leeftijd: 45 tot 75 jaar;2007 4e kwartaal;2439
1176;Totaal mannen en vrouwen;Totaal;Totaal;Leeftijd: 45 tot 75 jaar;2007;2398
1177;Totaal mannen en vrouwen;Totaal;Totaal;Leeftijd: 45 tot 75 jaar;2008 1e kwartaal;2463
1178;Totaal mannen en vrouwen;Totaal;Totaal;Leeftijd: 45 tot 75 jaar;2008 2e kwartaal;2494
1179;Totaal mannen en vrouwen;Totaal;Totaal;Leeftijd: 45 tot 75 jaar;2008 3e kwartaal;2509
1180;Totaal mannen en vrouwen;Totaal;Totaal;Leeftijd: 45 tot 75 jaar;2008 4e kwartaal;2539
1181;Totaal mannen en vrouwen;Totaal;Totaal;Leeftijd: 45 tot 75 jaar;2008;2501
1182;Totaal mannen en vrouwen;Totaal;Totaal;Leeftijd: 45 tot 75 jaar;2009 1e kwartaal;2577
1183;Totaal mannen en vrouwen;Totaal;Totaal;Leeftijd: 45 tot 75 jaar;2009 2e kwartaal;2589
1184;Totaal mannen en vrouwen;Totaal;Totaal;Leeftijd: 45 tot 75 jaar;2009 3e kwartaal;2583
1185;Totaal mannen en vrouwen;Totaal;Totaal;Leeftijd: 45 tot 75 jaar;2009 4e kwartaal;2579
1186;Totaal mannen en vrouwen;Totaal;Totaal;Leeftijd: 45 tot 75 jaar;2009;2582
1187;Totaal mannen en vrouwen;Totaal;Totaal;Leeftijd: 45 tot 75 jaar;2010 1e kwartaal;2573
1188;Totaal mannen en vrouwen;Totaal;Totaal;Leeftijd: 45 tot 75 jaar;2010 2e kwartaal;2602
1189;Totaal mannen en vrouwen;Totaal;Totaal;Leeftijd: 45 tot 75 jaar;2010 3e kwartaal;2625
1190;Totaal mannen en vrouwen;Totaal;Totaal;Leeftijd: 45 tot 75 jaar;2010 4e kwartaal;2645
1191;Totaal mannen en vrouwen;Totaal;Totaal;Leeftijd: 45 tot 75 jaar;2010;2611
1192;Totaal mannen en vrouwen;Totaal;Totaal;Leeftijd: 45 tot 75 jaar;2011 1e kwartaal;2646
1193;Totaal mannen en vrouwen;Totaal;Totaal;Leeftijd: 45 tot 75 jaar;2011 2e kwartaal;2670
1194;Totaal mannen en vrouwen;Totaal;Totaal;Leeftijd: 45 tot 75 jaar;2011 3e kwartaal;2669
1195;Totaal mannen en vrouwen;Totaal;Totaal;Leeftijd: 45 tot 75 jaar;2011 4e kwartaal;2709
1196;Totaal mannen en vrouwen;Totaal;Totaal;Leeftijd: 45 tot 75 jaar;2011;2673
1197;Totaal mannen en vrouwen;Totaal;Totaal;Leeftijd: 45 tot 75 jaar;2012 1e kwartaal;2713
1198;Totaal mannen en vrouwen;Totaal;Totaal;Leeftijd: 45 tot 75 jaar;2012 2e kwartaal;2732
1199;Totaal mannen en vrouwen;Totaal;Totaal;Leeftijd: 45 tot 75 jaar;2012 3e kwartaal;2747
1200;Totaal mannen en vrouwen;Totaal;Totaal;Leeftijd: 45 tot 75 jaar;2012 4e kwartaal;2742
1201;Totaal mannen en vrouwen;Totaal;Totaal;Leeftijd: 45 tot 75 jaar;2012;2733
1202;Totaal mannen en vrouwen;Totaal;Totaal;Leeftijd: 45 tot 75 jaar;2013 1e kwartaal;2733
1203;Totaal mannen en vrouwen;Totaal;Totaal;Leeftijd: 45 tot 75 jaar;2013 2e kwartaal;2742
1204;Totaal mannen en vrouwen;Totaal;Totaal;Leeftijd: 45 tot 75 jaar;2013 3e kwartaal;2740
1205;Totaal mannen en vrouwen;Totaal;Totaal;Leeftijd: 45 tot 75 jaar;2013 4e kwartaal;2733
1206;Totaal mannen en vrouwen;Totaal;Totaal;Leeftijd: 45 tot 75 jaar;2013;2737
1207;Totaal mannen en vrouwen;Totaal;Totaal;Leeftijd: 45 tot 75 jaar;2014 1e kwartaal;2713
1208;Totaal mannen en vrouwen;Totaal;Totaal;Leeftijd: 45 tot 75 jaar;2014 2e kwartaal;2712
1209;Totaal mannen en vrouwen;Totaal;Totaal;Leeftijd: 45 tot 75 jaar;2014 3e kwartaal;2738
1210;Totaal mannen en vrouwen;Totaal;Totaal;Leeftijd: 45 tot 75 jaar;2014 4e kwartaal;2747
1211;Totaal mannen en vrouwen;Totaal;Totaal;Leeftijd: 45 tot 75 jaar;2014;2727
1212;Totaal mannen en vrouwen;Totaal;Totaal;Leeftijd: 45 tot 75 jaar;2015 1e kwartaal;2751
1213;Totaal mannen en vrouwen;Totaal;Totaal;Leeftijd: 45 tot 75 jaar;2015 2e kwartaal;2761
1214;Totaal mannen en vrouwen;Totaal;Totaal;Leeftijd: 45 tot 75 jaar;2015 3e kwartaal;2774
1215;Totaal mannen en vrouwen;Totaal;Totaal;Leeftijd: 45 tot 75 jaar;2015 4e kwartaal;2781
1216;Totaal mannen en vrouwen;Totaal;Totaal;Leeftijd: 45 tot 75 jaar;2015;2767
1217;Totaal mannen en vrouwen;Totaal;Totaal;Leeftijd: 45 tot 75 jaar;2016 1e kwartaal;2815
1218;Totaal mannen en vrouwen;Totaal;Totaal;Leeftijd: 45 tot 75 jaar;2016 2e kwartaal;2846
1219;Totaal mannen en vrouwen;Totaal;Totaal;Leeftijd: 45 tot 75 jaar;2016 3e kwartaal;2865
1220;Totaal mannen en vrouwen;Totaal;Totaal;Leeftijd: 45 tot 75 jaar;2016 4e kwartaal;2868
1221;Totaal mannen en vrouwen;Totaal;Totaal;Leeftijd: 45 tot 75 jaar;2016;2849
1222;Totaal mannen en vrouwen;Totaal;Totaal;Leeftijd: 45 tot 75 jaar;2017 1e kwartaal;2900
1223;Totaal mannen en vrouwen;Totaal;Totaal;Leeftijd: 45 tot 75 jaar;2017 2e kwartaal;2916
1224;Totaal mannen en vrouwen;Totaal;Totaal;Leeftijd: 45 tot 75 jaar;2017 3e kwartaal;2925
1225;Totaal mannen en vrouwen;Totaal;Totaal;Leeftijd: 45 tot 75 jaar;2017 4e kwartaal;2949
1226;Totaal mannen en vrouwen;Totaal;Totaal;Leeftijd: 45 tot 75 jaar;2017;2923
1227;Totaal mannen en vrouwen;Totaal;Totaal;Leeftijd: 45 tot 75 jaar;2018 1e kwartaal;2960
1228;Totaal mannen en vrouwen;Totaal;Totaal;Leeftijd: 45 tot 75 jaar;2018 2e kwartaal;2983
1229;Totaal mannen en vrouwen;Totaal;Totaal;Leeftijd: 45 tot 75 jaar;2018 3e kwartaal;3001
1230;Totaal mannen en vrouwen;Totaal;Totaal;Leeftijd: 45 tot 75 jaar;2018 4e kwartaal;3033
1231;Totaal mannen en vrouwen;Totaal;Totaal;Leeftijd: 45 tot 75 jaar;2018;2994
1232;Totaal mannen en vrouwen;Totaal;Totaal;Leeftijd: 45 tot 75 jaar;2019 1e kwartaal;3036
1233;Totaal mannen en vrouwen;Totaal;Totaal;Leeftijd: 45 tot 75 jaar;2019 2e kwartaal;3060
1234;Totaal mannen en vrouwen;Totaal;Totaal;Leeftijd: 45 tot 75 jaar;2019 3e kwartaal;3084
1235;Totaal mannen en vrouwen;Totaal;Totaal;Leeftijd: 45 tot 75 jaar;2019 4e kwartaal;3072
1236;Totaal mannen en vrouwen;Totaal;Totaal;Leeftijd: 45 tot 75 jaar;2019;3063
1237;Totaal mannen en vrouwen;Totaal;Totaal;Leeftijd: 45 tot 75 jaar;2020 1e kwartaal;3083
1238;Totaal mannen en vrouwen;Totaal;Totaal;Leeftijd: 45 tot 75 jaar;2020 2e kwartaal;3065
1239;Totaal mannen en vrouwen;Totaal;Totaal;Leeftijd: 45 tot 75 jaar;2020 3e kwartaal;3071
1240;Totaal mannen en vrouwen;Totaal;Totaal;Leeftijd: 45 tot 75 jaar;2020 4e kwartaal;3069
1241;Totaal mannen en vrouwen;Totaal;Totaal;Leeftijd: 45 tot 75 jaar;2020;3072
1242;Totaal mannen en vrouwen;Totaal;Totaal;Leeftijd: 45 tot 75 jaar;2021 1e kwartaal;3129
1243;Totaal mannen en vrouwen;Totaal;Totaal;Leeftijd: 45 tot 75 jaar;2021 2e kwartaal;3121
1244;Totaal mannen en vrouwen;Totaal;Totaal;Leeftijd: 45 tot 75 jaar;2021 3e kwartaal;3136
1245;Totaal mannen en vrouwen;Totaal;Totaal;Leeftijd: 45 tot 75 jaar;2021 4e kwartaal;3139
1246;Totaal mannen en vrouwen;Totaal;Totaal;Leeftijd: 45 tot 75 jaar;2021;3131
1247;Totaal mannen en vrouwen;Totaal;Totaal;Leeftijd: 45 tot 75 jaar;2022 1e kwartaal;3124
1248;Totaal mannen en vrouwen;Totaal;Totaal;Leeftijd: 55 tot 65 jaar;2003 1e kwartaal;574
1249;Totaal mannen en vrouwen;Totaal;Totaal;Leeftijd: 55 tot 65 jaar;2003 2e kwartaal;582
1250;Totaal mannen en vrouwen;Totaal;Totaal;Leeftijd: 55 tot 65 jaar;2003 3e kwartaal;594
1251;Totaal mannen en vrouwen;Totaal;Totaal;Leeftijd: 55 tot 65 jaar;2003 4e kwartaal;596
1252;Totaal mannen en vrouwen;Totaal;Totaal;Leeftijd: 55 tot 65 jaar;2003;587
1253;Totaal mannen en vrouwen;Totaal;Totaal;Leeftijd: 55 tot 65 jaar;2004 1e kwartaal;618
1254;Totaal mannen en vrouwen;Totaal;Totaal;Leeftijd: 55 tot 65 jaar;2004 2e kwartaal;618
1255;Totaal mannen en vrouwen;Totaal;Totaal;Leeftijd: 55 tot 65 jaar;2004 3e kwartaal;628
1256;Totaal mannen en vrouwen;Totaal;Totaal;Leeftijd: 55 tot 65 jaar;2004 4e kwartaal;643
1257;Totaal mannen en vrouwen;Totaal;Totaal;Leeftijd: 55 tot 65 jaar;2004;627
1258;Totaal mannen en vrouwen;Totaal;Totaal;Leeftijd: 55 tot 65 jaar;2005 1e kwartaal;654
1259;Totaal mannen en vrouwen;Totaal;Totaal;Leeftijd: 55 tot 65 jaar;2005 2e kwartaal;656
1260;Totaal mannen en vrouwen;Totaal;Totaal;Leeftijd: 55 tot 65 jaar;2005 3e kwartaal;659
1261;Totaal mannen en vrouwen;Totaal;Totaal;Leeftijd: 55 tot 65 jaar;2005 4e kwartaal;663
1262;Totaal mannen en vrouwen;Totaal;Totaal;Leeftijd: 55 tot 65 jaar;2005;658
1263;Totaal mannen en vrouwen;Totaal;Totaal;Leeftijd: 55 tot 65 jaar;2006 1e kwartaal;671
1264;Totaal mannen en vrouwen;Totaal;Totaal;Leeftijd: 55 tot 65 jaar;2006 2e kwartaal;682
1265;Totaal mannen en vrouwen;Totaal;Totaal;Leeftijd: 55 tot 65 jaar;2006 3e kwartaal;700
1266;Totaal mannen en vrouwen;Totaal;Totaal;Leeftijd: 55 tot 65 jaar;2006 4e kwartaal;722
1267;Totaal mannen en vrouwen;Totaal;Totaal;Leeftijd: 55 tot 65 jaar;2006;694
1268;Totaal mannen en vrouwen;Totaal;Totaal;Leeftijd: 55 tot 65 jaar;2007 1e kwartaal;743
1269;Totaal mannen en vrouwen;Totaal;Totaal;Leeftijd: 55 tot 65 jaar;2007 2e kwartaal;758
1270;Totaal mannen en vrouwen;Totaal;Totaal;Leeftijd: 55 tot 65 jaar;2007 3e kwartaal;772
1271;Totaal mannen en vrouwen;Totaal;Totaal;Leeftijd: 55 tot 65 jaar;2007 4e kwartaal;781
1272;Totaal mannen en vrouwen;Totaal;Totaal;Leeftijd: 55 tot 65 jaar;2007;763
1273;Totaal mannen en vrouwen;Totaal;Totaal;Leeftijd: 55 tot 65 jaar;2008 1e kwartaal;798
1274;Totaal mannen en vrouwen;Totaal;Totaal;Leeftijd: 55 tot 65 jaar;2008 2e kwartaal;819
1275;Totaal mannen en vrouwen;Totaal;Totaal;Leeftijd: 55 tot 65 jaar;2008 3e kwartaal;833
1276;Totaal mannen en vrouwen;Totaal;Totaal;Leeftijd: 55 tot 65 jaar;2008 4e kwartaal;833
1277;Totaal mannen en vrouwen;Totaal;Totaal;Leeftijd: 55 tot 65 jaar;2008;821
1278;Totaal mannen en vrouwen;Totaal;Totaal;Leeftijd: 55 tot 65 jaar;2009 1e kwartaal;864
1279;Totaal mannen en vrouwen;Totaal;Totaal;Leeftijd: 55 tot 65 jaar;2009 2e kwartaal;868
1280;Totaal mannen en vrouwen;Totaal;Totaal;Leeftijd: 55 tot 65 jaar;2009 3e kwartaal;874
1281;Totaal mannen en vrouwen;Totaal;Totaal;Leeftijd: 55 tot 65 jaar;2009 4e kwartaal;864
1282;Totaal mannen en vrouwen;Totaal;Totaal;Leeftijd: 55 tot 65 jaar;2009;867
1283;Totaal mannen en vrouwen;Totaal;Totaal;Leeftijd: 55 tot 65 jaar;2010 1e kwartaal;879
1284;Totaal mannen en vrouwen;Totaal;Totaal;Leeftijd: 55 tot 65 jaar;2010 2e kwartaal;900
1285;Totaal mannen en vrouwen;Totaal;Totaal;Leeftijd: 55 tot 65 jaar;2010 3e kwartaal;898
1286;Totaal mannen en vrouwen;Totaal;Totaal;Leeftijd: 55 tot 65 jaar;2010 4e kwartaal;910
1287;Totaal mannen en vrouwen;Totaal;Totaal;Leeftijd: 55 tot 65 jaar;2010;897
1288;Totaal mannen en vrouwen;Totaal;Totaal;Leeftijd: 55 tot 65 jaar;2011 1e kwartaal;927
1289;Totaal mannen en vrouwen;Totaal;Totaal;Leeftijd: 55 tot 65 jaar;2011 2e kwartaal;937
1290;Totaal mannen en vrouwen;Totaal;Totaal;Leeftijd: 55 tot 65 jaar;2011 3e kwartaal;945
1291;Totaal mannen en vrouwen;Totaal;Totaal;Leeftijd: 55 tot 65 jaar;2011 4e kwartaal;956
1292;Totaal mannen en vrouwen;Totaal;Totaal;Leeftijd: 55 tot 65 jaar;2011;941
1293;Totaal mannen en vrouwen;Totaal;Totaal;Leeftijd: 55 tot 65 jaar;2012 1e kwartaal;961
1294;Totaal mannen en vrouwen;Totaal;Totaal;Leeftijd: 55 tot 65 jaar;2012 2e kwartaal;981
1295;Totaal mannen en vrouwen;Totaal;Totaal;Leeftijd: 55 tot 65 jaar;2012 3e kwartaal;988
1296;Totaal mannen en vrouwen;Totaal;Totaal;Leeftijd: 55 tot 65 jaar;2012 4e kwartaal;993
1297;Totaal mannen en vrouwen;Totaal;Totaal;Leeftijd: 55 tot 65 jaar;2012;981
1298;Totaal mannen en vrouwen;Totaal;Totaal;Leeftijd: 55 tot 65 jaar;2013 1e kwartaal;992
1299;Totaal mannen en vrouwen;Totaal;Totaal;Leeftijd: 55 tot 65 jaar;2013 2e kwartaal;1005
1300;Totaal mannen en vrouwen;Totaal;Totaal;Leeftijd: 55 tot 65 jaar;2013 3e kwartaal;1012
1301;Totaal mannen en vrouwen;Totaal;Totaal;Leeftijd: 55 tot 65 jaar;2013 4e kwartaal;1020
1302;Totaal mannen en vrouwen;Totaal;Totaal;Leeftijd: 55 tot 65 jaar;2013;1007
1303;Totaal mannen en vrouwen;Totaal;Totaal;Leeftijd: 55 tot 65 jaar;2014 1e kwartaal;999
1304;Totaal mannen en vrouwen;Totaal;Totaal;Leeftijd: 55 tot 65 jaar;2014 2e kwartaal;1016
1305;Totaal mannen en vrouwen;Totaal;Totaal;Leeftijd: 55 tot 65 jaar;2014 3e kwartaal;1033
1306;Totaal mannen en vrouwen;Totaal;Totaal;Leeftijd: 55 tot 65 jaar;2014 4e kwartaal;1040
1307;Totaal mannen en vrouwen;Totaal;Totaal;Leeftijd: 55 tot 65 jaar;2014;1022
1308;Totaal mannen en vrouwen;Totaal;Totaal;Leeftijd: 55 tot 65 jaar;2015 1e kwartaal;1052
1309;Totaal mannen en vrouwen;Totaal;Totaal;Leeftijd: 55 tot 65 jaar;2015 2e kwartaal;1059
1310;Totaal mannen en vrouwen;Totaal;Totaal;Leeftijd: 55 tot 65 jaar;2015 3e kwartaal;1069
1311;Totaal mannen en vrouwen;Totaal;Totaal;Leeftijd: 55 tot 65 jaar;2015 4e kwartaal;1075
1312;Totaal mannen en vrouwen;Totaal;Totaal;Leeftijd: 55 tot 65 jaar;2015;1064
1313;Totaal mannen en vrouwen;Totaal;Totaal;Leeftijd: 55 tot 65 jaar;2016 1e kwartaal;1093
1314;Totaal mannen en vrouwen;Totaal;Totaal;Leeftijd: 55 tot 65 jaar;2016 2e kwartaal;1106
1315;Totaal mannen en vrouwen;Totaal;Totaal;Leeftijd: 55 tot 65 jaar;2016 3e kwartaal;1122
1316;Totaal mannen en vrouwen;Totaal;Totaal;Leeftijd: 55 tot 65 jaar;2016 4e kwartaal;1128
1317;Totaal mannen en vrouwen;Totaal;Totaal;Leeftijd: 55 tot 65 jaar;2016;1112
1318;Totaal mannen en vrouwen;Totaal;Totaal;Leeftijd: 55 tot 65 jaar;2017 1e kwartaal;1145
1319;Totaal mannen en vrouwen;Totaal;Totaal;Leeftijd: 55 tot 65 jaar;2017 2e kwartaal;1167
1320;Totaal mannen en vrouwen;Totaal;Totaal;Leeftijd: 55 tot 65 jaar;2017 3e kwartaal;1169
1321;Totaal mannen en vrouwen;Totaal;Totaal;Leeftijd: 55 tot 65 jaar;2017 4e kwartaal;1190
1322;Totaal mannen en vrouwen;Totaal;Totaal;Leeftijd: 55 tot 65 jaar;2017;1168
1323;Totaal mannen en vrouwen;Totaal;Totaal;Leeftijd: 55 tot 65 jaar;2018 1e kwartaal;1187
1324;Totaal mannen en vrouwen;Totaal;Totaal;Leeftijd: 55 tot 65 jaar;2018 2e kwartaal;1195
1325;Totaal mannen en vrouwen;Totaal;Totaal;Leeftijd: 55 tot 65 jaar;2018 3e kwartaal;1221
1326;Totaal mannen en vrouwen;Totaal;Totaal;Leeftijd: 55 tot 65 jaar;2018 4e kwartaal;1244
1327;Totaal mannen en vrouwen;Totaal;Totaal;Leeftijd: 55 tot 65 jaar;2018;1212
1328;Totaal mannen en vrouwen;Totaal;Totaal;Leeftijd: 55 tot 65 jaar;2019 1e kwartaal;1253
1329;Totaal mannen en vrouwen;Totaal;Totaal;Leeftijd: 55 tot 65 jaar;2019 2e kwartaal;1258
1330;Totaal mannen en vrouwen;Totaal;Totaal;Leeftijd: 55 tot 65 jaar;2019 3e kwartaal;1270
1331;Totaal mannen en vrouwen;Totaal;Totaal;Leeftijd: 55 tot 65 jaar;2019 4e kwartaal;1290
1332;Totaal mannen en vrouwen;Totaal;Totaal;Leeftijd: 55 tot 65 jaar;2019;1268
1333;Totaal mannen en vrouwen;Totaal;Totaal;Leeftijd: 55 tot 65 jaar;2020 1e kwartaal;1302
1334;Totaal mannen en vrouwen;Totaal;Totaal;Leeftijd: 55 tot 65 jaar;2020 2e kwartaal;1309
1335;Totaal mannen en vrouwen;Totaal;Totaal;Leeftijd: 55 tot 65 jaar;2020 3e kwartaal;1314
1336;Totaal mannen en vrouwen;Totaal;Totaal;Leeftijd: 55 tot 65 jaar;2020 4e kwartaal;1315
1337;Totaal mannen en vrouwen;Totaal;Totaal;Leeftijd: 55 tot 65 jaar;2020;1310
1338;Totaal mannen en vrouwen;Totaal;Totaal;Leeftijd: 55 tot 65 jaar;2021 1e kwartaal;1364
1339;Totaal mannen en vrouwen;Totaal;Totaal;Leeftijd: 55 tot 65 jaar;2021 2e kwartaal;1345
1340;Totaal mannen en vrouwen;Totaal;Totaal;Leeftijd: 55 tot 65 jaar;2021 3e kwartaal;1372
1341;Totaal mannen en vrouwen;Totaal;Totaal;Leeftijd: 55 tot 65 jaar;2021 4e kwartaal;1377
1342;Totaal mannen en vrouwen;Totaal;Totaal;Leeftijd: 55 tot 65 jaar;2021;1364
1343;Totaal mannen en vrouwen;Totaal;Totaal;Leeftijd: 55 tot 65 jaar;2022 1e kwartaal;1366
1344;Totaal mannen en vrouwen;Totaal;Totaal;Leeftijd: 65 tot 75 jaar;2003 1e kwartaal;26
1345;Totaal mannen en vrouwen;Totaal;Totaal;Leeftijd: 65 tot 75 jaar;2003 2e kwartaal;27
1346;Totaal mannen en vrouwen;Totaal;Totaal;Leeftijd: 65 tot 75 jaar;2003 3e kwartaal;29
1347;Totaal mannen en vrouwen;Totaal;Totaal;Leeftijd: 65 tot 75 jaar;2003 4e kwartaal;32
1348;Totaal mannen en vrouwen;Totaal;Totaal;Leeftijd: 65 tot 75 jaar;2003;29
1349;Totaal mannen en vrouwen;Totaal;Totaal;Leeftijd: 65 tot 75 jaar;2004 1e kwartaal;33
1350;Totaal mannen en vrouwen;Totaal;Totaal;Leeftijd: 65 tot 75 jaar;2004 2e kwartaal;33
1351;Totaal mannen en vrouwen;Totaal;Totaal;Leeftijd: 65 tot 75 jaar;2004 3e kwartaal;31
1352;Totaal mannen en vrouwen;Totaal;Totaal;Leeftijd: 65 tot 75 jaar;2004 4e kwartaal;32
1353;Totaal mannen en vrouwen;Totaal;Totaal;Leeftijd: 65 tot 75 jaar;2004;32
1354;Totaal mannen en vrouwen;Totaal;Totaal;Leeftijd: 65 tot 75 jaar;2005 1e kwartaal;33
1355;Totaal mannen en vrouwen;Totaal;Totaal;Leeftijd: 65 tot 75 jaar;2005 2e kwartaal;33
1356;Totaal mannen en vrouwen;Totaal;Totaal;Leeftijd: 65 tot 75 jaar;2005 3e kwartaal;34
1357;Totaal mannen en vrouwen;Totaal;Totaal;Leeftijd: 65 tot 75 jaar;2005 4e kwartaal;35
1358;Totaal mannen en vrouwen;Totaal;Totaal;Leeftijd: 65 tot 75 jaar;2005;34
1359;Totaal mannen en vrouwen;Totaal;Totaal;Leeftijd: 65 tot 75 jaar;2006 1e kwartaal;33
1360;Totaal mannen en vrouwen;Totaal;Totaal;Leeftijd: 65 tot 75 jaar;2006 2e kwartaal;31
1361;Totaal mannen en vrouwen;Totaal;Totaal;Leeftijd: 65 tot 75 jaar;2006 3e kwartaal;35
1362;Totaal mannen en vrouwen;Totaal;Totaal;Leeftijd: 65 tot 75 jaar;2006 4e kwartaal;38
1363;Totaal mannen en vrouwen;Totaal;Totaal;Leeftijd: 65 tot 75 jaar;2006;34
1364;Totaal mannen en vrouwen;Totaal;Totaal;Leeftijd: 65 tot 75 jaar;2007 1e kwartaal;42
1365;Totaal mannen en vrouwen;Totaal;Totaal;Leeftijd: 65 tot 75 jaar;2007 2e kwartaal;46
1366;Totaal mannen en vrouwen;Totaal;Totaal;Leeftijd: 65 tot 75 jaar;2007 3e kwartaal;43
1367;Totaal mannen en vrouwen;Totaal;Totaal;Leeftijd: 65 tot 75 jaar;2007 4e kwartaal;45
1368;Totaal mannen en vrouwen;Totaal;Totaal;Leeftijd: 65 tot 75 jaar;2007;44
1369;Totaal mannen en vrouwen;Totaal;Totaal;Leeftijd: 65 tot 75 jaar;2008 1e kwartaal;42
1370;Totaal mannen en vrouwen;Totaal;Totaal;Leeftijd: 65 tot 75 jaar;2008 2e kwartaal;45
1371;Totaal mannen en vrouwen;Totaal;Totaal;Leeftijd: 65 tot 75 jaar;2008 3e kwartaal;45
1372;Totaal mannen en vrouwen;Totaal;Totaal;Leeftijd: 65 tot 75 jaar;2008 4e kwartaal;54
1373;Totaal mannen en vrouwen;Totaal;Totaal;Leeftijd: 65 tot 75 jaar;2008;46
1374;Totaal mannen en vrouwen;Totaal;Totaal;Leeftijd: 65 tot 75 jaar;2009 1e kwartaal;62
1375;Totaal mannen en vrouwen;Totaal;Totaal;Leeftijd: 65 tot 75 jaar;2009 2e kwartaal;61
1376;Totaal mannen en vrouwen;Totaal;Totaal;Leeftijd: 65 tot 75 jaar;2009 3e kwartaal;60
1377;Totaal mannen en vrouwen;Totaal;Totaal;Leeftijd: 65 tot 75 jaar;2009 4e kwartaal;65
1378;Totaal mannen en vrouwen;Totaal;Totaal;Leeftijd: 65 tot 75 jaar;2009;62
1379;Totaal mannen en vrouwen;Totaal;Totaal;Leeftijd: 65 tot 75 jaar;2010 1e kwartaal;62
1380;Totaal mannen en vrouwen;Totaal;Totaal;Leeftijd: 65 tot 75 jaar;2010 2e kwartaal;61
1381;Totaal mannen en vrouwen;Totaal;Totaal;Leeftijd: 65 tot 75 jaar;2010 3e kwartaal;64
1382;Totaal mannen en vrouwen;Totaal;Totaal;Leeftijd: 65 tot 75 jaar;2010 4e kwartaal;61
1383;Totaal mannen en vrouwen;Totaal;Totaal;Leeftijd: 65 tot 75 jaar;2010;62
1384;Totaal mannen en vrouwen;Totaal;Totaal;Leeftijd: 65 tot 75 jaar;2011 1e kwartaal;56
1385;Totaal mannen en vrouwen;Totaal;Totaal;Leeftijd: 65 tot 75 jaar;2011 2e kwartaal;59
1386;Totaal mannen en vrouwen;Totaal;Totaal;Leeftijd: 65 tot 75 jaar;2011 3e kwartaal;56
1387;Totaal mannen en vrouwen;Totaal;Totaal;Leeftijd: 65 tot 75 jaar;2011 4e kwartaal;63
1388;Totaal mannen en vrouwen;Totaal;Totaal;Leeftijd: 65 tot 75 jaar;2011;58
1389;Totaal mannen en vrouwen;Totaal;Totaal;Leeftijd: 65 tot 75 jaar;2012 1e kwartaal;64
