ID;Bedrijfsgroep;Positie;Geslacht;KerkelijkeGezindte;Personen_1
1811;301;Posities A + B;Totaal mannen en vrouwen;Doopsgezind;53.0
1812;301;Posities A + B;Totaal mannen en vrouwen;Evangelisch Luthersch;24.0
1813;301;Posities A + B;Totaal mannen en vrouwen;Hersteld Evangelisch Luthersch;4.0
1814;301;Posities A + B;Totaal mannen en vrouwen;Behorend tot de gereformeerde kerken;191.0
1815;301;Posities A + B;Totaal mannen en vrouwen;Roomsch-Katholiek;497.0
1816;301;Posities A + B;Totaal mannen en vrouwen;Israëliet;45.0
1817;301;Posities A + B;Totaal mannen en vrouwen;Tot een andere kerk. gezindte behorend;56.0
1818;301;Posities A + B;Totaal mannen en vrouwen;Tot geen kerkelijke gezindte behorend;442.0
1819;301;Posities A + B;Totaal mannen en vrouwen;Kerkelijke gezindte onbekend;0.0
1820;301;Posities A + B;Mannen;Totaal alle kerkelijke gezindten;1933.0
1821;301;Posities A + B;Mannen;Nederduitsch Hervormd;615.0
1822;301;Posities A + B;Mannen;Waalsch Hervormd;5.0
1823;301;Posities A + B;Mannen;Remonstrant;20.0
1824;301;Posities A + B;Mannen;Christelijk Gereformeerd;15.0
1825;301;Posities A + B;Mannen;Doopsgezind;53.0
1826;301;Posities A + B;Mannen;Evangelisch Luthersch;24.0
1827;301;Posities A + B;Mannen;Hersteld Evangelisch Luthersch;4.0
1828;301;Posities A + B;Mannen;Behorend tot de gereformeerde kerken;182.0
1829;301;Posities A + B;Mannen;Roomsch-Katholiek;478.0
1830;301;Posities A + B;Mannen;Israëliet;45.0
1831;301;Posities A + B;Mannen;Tot een andere kerk. gezindte behorend;56.0
1832;301;Posities A + B;Mannen;Tot geen kerkelijke gezindte behorend;436.0
1833;301;Posities A + B;Mannen;Kerkelijke gezindte onbekend;0.0
1834;301;Posities A + B;Vrouwen;Totaal alle kerkelijke gezindten;49.0
1835;301;Posities A + B;Vrouwen;Nederduitsch Hervormd;14.0
1836;301;Posities A + B;Vrouwen;Waalsch Hervormd;0.0
1837;301;Posities A + B;Vrouwen;Remonstrant;1.0
1838;301;Posities A + B;Vrouwen;Christelijk Gereformeerd;0.0
1839;301;Posities A + B;Vrouwen;Doopsgezind;0.0
1840;301;Posities A + B;Vrouwen;Evangelisch Luthersch;0.0
1841;301;Posities A + B;Vrouwen;Hersteld Evangelisch Luthersch;0.0
1842;301;Posities A + B;Vrouwen;Behorend tot de gereformeerde kerken;9.0
1843;301;Posities A + B;Vrouwen;Roomsch-Katholiek;19.0
1844;301;Posities A + B;Vrouwen;Israëliet;0.0
1845;301;Posities A + B;Vrouwen;Tot een andere kerk. gezindte behorend;0.0
1846;301;Posities A + B;Vrouwen;Tot geen kerkelijke gezindte behorend;6.0
1847;301;Posities A + B;Vrouwen;Kerkelijke gezindte onbekend;0.0
1848;302;Totaal der klasse of groep;Totaal mannen en vrouwen;Totaal alle kerkelijke gezindten;3251.0
1849;302;Totaal der klasse of groep;Totaal mannen en vrouwen;Nederduitsch Hervormd;795.0
1850;302;Totaal der klasse of groep;Totaal mannen en vrouwen;Waalsch Hervormd;9.0
1851;302;Totaal der klasse of groep;Totaal mannen en vrouwen;Remonstrant;27.0
1852;302;Totaal der klasse of groep;Totaal mannen en vrouwen;Christelijk Gereformeerd;14.0
1853;302;Totaal der klasse of groep;Totaal mannen en vrouwen;Doopsgezind;37.0
1854;302;Totaal der klasse of groep;Totaal mannen en vrouwen;Evangelisch Luthersch;80.0
1855;302;Totaal der klasse of groep;Totaal mannen en vrouwen;Hersteld Evangelisch Luthersch;16.0
1856;302;Totaal der klasse of groep;Totaal mannen en vrouwen;Behorend tot de gereformeerde kerken;132.0
1857;302;Totaal der klasse of groep;Totaal mannen en vrouwen;Roomsch-Katholiek;912.0
1858;302;Totaal der klasse of groep;Totaal mannen en vrouwen;Israëliet;56.0
1859;302;Totaal der klasse of groep;Totaal mannen en vrouwen;Tot een andere kerk. gezindte behorend;72.0
1860;302;Totaal der klasse of groep;Totaal mannen en vrouwen;Tot geen kerkelijke gezindte behorend;1101.0
1861;302;Totaal der klasse of groep;Totaal mannen en vrouwen;Kerkelijke gezindte onbekend;0.0
1862;302;Totaal der klasse of groep;Mannen;Totaal alle kerkelijke gezindten;2856.0
1863;302;Totaal der klasse of groep;Mannen;Nederduitsch Hervormd;700.0
1864;302;Totaal der klasse of groep;Mannen;Waalsch Hervormd;8.0
1865;302;Totaal der klasse of groep;Mannen;Remonstrant;23.0
1866;302;Totaal der klasse of groep;Mannen;Christelijk Gereformeerd;13.0
1867;302;Totaal der klasse of groep;Mannen;Doopsgezind;29.0
1868;302;Totaal der klasse of groep;Mannen;Evangelisch Luthersch;72.0
1869;302;Totaal der klasse of groep;Mannen;Hersteld Evangelisch Luthersch;14.0
1870;302;Totaal der klasse of groep;Mannen;Behorend tot de gereformeerde kerken;119.0
1871;302;Totaal der klasse of groep;Mannen;Roomsch-Katholiek;761.0
1872;302;Totaal der klasse of groep;Mannen;Israëliet;37.0
1873;302;Totaal der klasse of groep;Mannen;Tot een andere kerk. gezindte behorend;66.0
1874;302;Totaal der klasse of groep;Mannen;Tot geen kerkelijke gezindte behorend;1014.0
1875;302;Totaal der klasse of groep;Mannen;Kerkelijke gezindte onbekend;0.0
1876;302;Totaal der klasse of groep;Vrouwen;Totaal alle kerkelijke gezindten;395.0
1877;302;Totaal der klasse of groep;Vrouwen;Nederduitsch Hervormd;95.0
1878;302;Totaal der klasse of groep;Vrouwen;Waalsch Hervormd;1.0
1879;302;Totaal der klasse of groep;Vrouwen;Remonstrant;4.0
1880;302;Totaal der klasse of groep;Vrouwen;Christelijk Gereformeerd;1.0
1881;302;Totaal der klasse of groep;Vrouwen;Doopsgezind;8.0
1882;302;Totaal der klasse of groep;Vrouwen;Evangelisch Luthersch;8.0
1883;302;Totaal der klasse of groep;Vrouwen;Hersteld Evangelisch Luthersch;2.0
1884;302;Totaal der klasse of groep;Vrouwen;Behorend tot de gereformeerde kerken;13.0
1885;302;Totaal der klasse of groep;Vrouwen;Roomsch-Katholiek;151.0
1886;302;Totaal der klasse of groep;Vrouwen;Israëliet;19.0
1887;302;Totaal der klasse of groep;Vrouwen;Tot een andere kerk. gezindte behorend;6.0
1888;302;Totaal der klasse of groep;Vrouwen;Tot geen kerkelijke gezindte behorend;87.0
1889;302;Totaal der klasse of groep;Vrouwen;Kerkelijke gezindte onbekend;0.0
1890;302;Posities A + B;Totaal mannen en vrouwen;Totaal alle kerkelijke gezindten;136.0
1891;302;Posities A + B;Totaal mannen en vrouwen;Nederduitsch Hervormd;27.0
1892;302;Posities A + B;Totaal mannen en vrouwen;Waalsch Hervormd;2.0
1893;302;Posities A + B;Totaal mannen en vrouwen;Remonstrant;7.0
1894;302;Posities A + B;Totaal mannen en vrouwen;Christelijk Gereformeerd;0.0
1895;302;Posities A + B;Totaal mannen en vrouwen;Doopsgezind;1.0
1896;302;Posities A + B;Totaal mannen en vrouwen;Evangelisch Luthersch;1.0
1897;302;Posities A + B;Totaal mannen en vrouwen;Hersteld Evangelisch Luthersch;2.0
1898;302;Posities A + B;Totaal mannen en vrouwen;Behorend tot de gereformeerde kerken;6.0
1899;302;Posities A + B;Totaal mannen en vrouwen;Roomsch-Katholiek;41.0
1900;302;Posities A + B;Totaal mannen en vrouwen;Israëliet;5.0
1901;302;Posities A + B;Totaal mannen en vrouwen;Tot een andere kerk. gezindte behorend;3.0
1902;302;Posities A + B;Totaal mannen en vrouwen;Tot geen kerkelijke gezindte behorend;41.0
1903;302;Posities A + B;Totaal mannen en vrouwen;Kerkelijke gezindte onbekend;0.0
1904;302;Posities A + B;Mannen;Totaal alle kerkelijke gezindten;134.0
1905;302;Posities A + B;Mannen;Nederduitsch Hervormd;26.0
1906;302;Posities A + B;Mannen;Waalsch Hervormd;2.0
1907;302;Posities A + B;Mannen;Remonstrant;7.0
1908;302;Posities A + B;Mannen;Christelijk Gereformeerd;0.0
1909;302;Posities A + B;Mannen;Doopsgezind;1.0
1910;302;Posities A + B;Mannen;Evangelisch Luthersch;1.0
1911;302;Posities A + B;Mannen;Hersteld Evangelisch Luthersch;2.0
1912;302;Posities A + B;Mannen;Behorend tot de gereformeerde kerken;6.0
1913;302;Posities A + B;Mannen;Roomsch-Katholiek;40.0
1914;302;Posities A + B;Mannen;Israëliet;5.0
1915;302;Posities A + B;Mannen;Tot een andere kerk. gezindte behorend;3.0
1916;302;Posities A + B;Mannen;Tot geen kerkelijke gezindte behorend;41.0
1917;302;Posities A + B;Mannen;Kerkelijke gezindte onbekend;0.0
1918;302;Posities A + B;Vrouwen;Totaal alle kerkelijke gezindten;2.0
1919;302;Posities A + B;Vrouwen;Nederduitsch Hervormd;1.0
1920;302;Posities A + B;Vrouwen;Waalsch Hervormd;0.0
1921;302;Posities A + B;Vrouwen;Remonstrant;0.0
1922;302;Posities A + B;Vrouwen;Christelijk Gereformeerd;0.0
1923;302;Posities A + B;Vrouwen;Doopsgezind;0.0
1924;302;Posities A + B;Vrouwen;Evangelisch Luthersch;0.0
1925;302;Posities A + B;Vrouwen;Hersteld Evangelisch Luthersch;0.0
1926;302;Posities A + B;Vrouwen;Behorend tot de gereformeerde kerken;0.0
1927;302;Posities A + B;Vrouwen;Roomsch-Katholiek;1.0
1928;302;Posities A + B;Vrouwen;Israëliet;0.0
1929;302;Posities A + B;Vrouwen;Tot een andere kerk. gezindte behorend;0.0
1930;302;Posities A + B;Vrouwen;Tot geen kerkelijke gezindte behorend;0.0
1931;302;Posities A + B;Vrouwen;Kerkelijke gezindte onbekend;0.0
1932;303;Totaal der klasse of groep;Totaal mannen en vrouwen;Totaal alle kerkelijke gezindten;117.0
1933;303;Totaal der klasse of groep;Totaal mannen en vrouwen;Nederduitsch Hervormd;33.0
1934;303;Totaal der klasse of groep;Totaal mannen en vrouwen;Waalsch Hervormd;1.0
1935;303;Totaal der klasse of groep;Totaal mannen en vrouwen;Remonstrant;3.0
1936;303;Totaal der klasse of groep;Totaal mannen en vrouwen;Christelijk Gereformeerd;1.0
1937;303;Totaal der klasse of groep;Totaal mannen en vrouwen;Doopsgezind;3.0
1938;303;Totaal der klasse of groep;Totaal mannen en vrouwen;Evangelisch Luthersch;6.0
1939;303;Totaal der klasse of groep;Totaal mannen en vrouwen;Hersteld Evangelisch Luthersch;0.0
1940;303;Totaal der klasse of groep;Totaal mannen en vrouwen;Behorend tot de gereformeerde kerken;4.0
1941;303;Totaal der klasse of groep;Totaal mannen en vrouwen;Roomsch-Katholiek;14.0
1942;303;Totaal der klasse of groep;Totaal mannen en vrouwen;Israëliet;5.0
1943;303;Totaal der klasse of groep;Totaal mannen en vrouwen;Tot een andere kerk. gezindte behorend;5.0
1944;303;Totaal der klasse of groep;Totaal mannen en vrouwen;Tot geen kerkelijke gezindte behorend;42.0
1945;303;Totaal der klasse of groep;Totaal mannen en vrouwen;Kerkelijke gezindte onbekend;0.0
1946;303;Totaal der klasse of groep;Mannen;Totaal alle kerkelijke gezindten;53.0
1947;303;Totaal der klasse of groep;Mannen;Nederduitsch Hervormd;18.0
1948;303;Totaal der klasse of groep;Mannen;Waalsch Hervormd;0.0
1949;303;Totaal der klasse of groep;Mannen;Remonstrant;2.0
1950;303;Totaal der klasse of groep;Mannen;Christelijk Gereformeerd;1.0
1951;303;Totaal der klasse of groep;Mannen;Doopsgezind;3.0
1952;303;Totaal der klasse of groep;Mannen;Evangelisch Luthersch;2.0
1953;303;Totaal der klasse of groep;Mannen;Hersteld Evangelisch Luthersch;0.0
1954;303;Totaal der klasse of groep;Mannen;Behorend tot de gereformeerde kerken;1.0
1955;303;Totaal der klasse of groep;Mannen;Roomsch-Katholiek;7.0
1956;303;Totaal der klasse of groep;Mannen;Israëliet;1.0
1957;303;Totaal der klasse of groep;Mannen;Tot een andere kerk. gezindte behorend;1.0
1958;303;Totaal der klasse of groep;Mannen;Tot geen kerkelijke gezindte behorend;17.0
1959;303;Totaal der klasse of groep;Mannen;Kerkelijke gezindte onbekend;0.0
1960;303;Totaal der klasse of groep;Vrouwen;Totaal alle kerkelijke gezindten;64.0
1961;303;Totaal der klasse of groep;Vrouwen;Nederduitsch Hervormd;15.0
1962;303;Totaal der klasse of groep;Vrouwen;Waalsch Hervormd;1.0
1963;303;Totaal der klasse of groep;Vrouwen;Remonstrant;1.0
1964;303;Totaal der klasse of groep;Vrouwen;Christelijk Gereformeerd;0.0
1965;303;Totaal der klasse of groep;Vrouwen;Doopsgezind;0.0
1966;303;Totaal der klasse of groep;Vrouwen;Evangelisch Luthersch;4.0
1967;303;Totaal der klasse of groep;Vrouwen;Hersteld Evangelisch Luthersch;0.0
1968;303;Totaal der klasse of groep;Vrouwen;Behorend tot de gereformeerde kerken;3.0
1969;303;Totaal der klasse of groep;Vrouwen;Roomsch-Katholiek;7.0
1970;303;Totaal der klasse of groep;Vrouwen;Israëliet;4.0
1971;303;Totaal der klasse of groep;Vrouwen;Tot een andere kerk. gezindte behorend;4.0
1972;303;Totaal der klasse of groep;Vrouwen;Tot geen kerkelijke gezindte behorend;25.0
1973;303;Totaal der klasse of groep;Vrouwen;Kerkelijke gezindte onbekend;0.0
1974;303;Posities A + B;Totaal mannen en vrouwen;Totaal alle kerkelijke gezindten;43.0
1975;303;Posities A + B;Totaal mannen en vrouwen;Nederduitsch Hervormd;9.0
1976;303;Posities A + B;Totaal mannen en vrouwen;Waalsch Hervormd;0.0
1977;303;Posities A + B;Totaal mannen en vrouwen;Remonstrant;2.0
1978;303;Posities A + B;Totaal mannen en vrouwen;Christelijk Gereformeerd;0.0
1979;303;Posities A + B;Totaal mannen en vrouwen;Doopsgezind;1.0
1980;303;Posities A + B;Totaal mannen en vrouwen;Evangelisch Luthersch;2.0
1981;303;Posities A + B;Totaal mannen en vrouwen;Hersteld Evangelisch Luthersch;0.0
1982;303;Posities A + B;Totaal mannen en vrouwen;Behorend tot de gereformeerde kerken;2.0
1983;303;Posities A + B;Totaal mannen en vrouwen;Roomsch-Katholiek;6.0
1984;303;Posities A + B;Totaal mannen en vrouwen;Israëliet;2.0
1985;303;Posities A + B;Totaal mannen en vrouwen;Tot een andere kerk. gezindte behorend;4.0
1986;303;Posities A + B;Totaal mannen en vrouwen;Tot geen kerkelijke gezindte behorend;15.0
1987;303;Posities A + B;Totaal mannen en vrouwen;Kerkelijke gezindte onbekend;0.0
1988;303;Posities A + B;Mannen;Totaal alle kerkelijke gezindten;27.0
1989;303;Posities A + B;Mannen;Nederduitsch Hervormd;7.0
1990;303;Posities A + B;Mannen;Waalsch Hervormd;0.0
1991;303;Posities A + B;Mannen;Remonstrant;2.0
1992;303;Posities A + B;Mannen;Christelijk Gereformeerd;0.0
1993;303;Posities A + B;Mannen;Doopsgezind;1.0
1994;303;Posities A + B;Mannen;Evangelisch Luthersch;2.0
1995;303;Posities A + B;Mannen;Hersteld Evangelisch Luthersch;0.0
1996;303;Posities A + B;Mannen;Behorend tot de gereformeerde kerken;1.0
1997;303;Posities A + B;Mannen;Roomsch-Katholiek;3.0
1998;303;Posities A + B;Mannen;Israëliet;1.0
1999;303;Posities A + B;Mannen;Tot een andere kerk. gezindte behorend;1.0
2000;303;Posities A + B;Mannen;Tot geen kerkelijke gezindte behorend;9.0
2001;303;Posities A + B;Mannen;Kerkelijke gezindte onbekend;0.0
2002;303;Posities A + B;Vrouwen;Totaal alle kerkelijke gezindten;16.0
2003;303;Posities A + B;Vrouwen;Nederduitsch Hervormd;2.0
2004;303;Posities A + B;Vrouwen;Waalsch Hervormd;0.0
2005;303;Posities A + B;Vrouwen;Remonstrant;0.0
2006;303;Posities A + B;Vrouwen;Christelijk Gereformeerd;0.0
2007;303;Posities A + B;Vrouwen;Doopsgezind;0.0
2008;303;Posities A + B;Vrouwen;Evangelisch Luthersch;0.0
2009;303;Posities A + B;Vrouwen;Hersteld Evangelisch Luthersch;0.0
2010;303;Posities A + B;Vrouwen;Behorend tot de gereformeerde kerken;1.0
2011;303;Posities A + B;Vrouwen;Roomsch-Katholiek;3.0
2012;303;Posities A + B;Vrouwen;Israëliet;1.0
2013;303;Posities A + B;Vrouwen;Tot een andere kerk. gezindte behorend;3.0
2014;303;Posities A + B;Vrouwen;Tot geen kerkelijke gezindte behorend;6.0
2015;303;Posities A + B;Vrouwen;Kerkelijke gezindte onbekend;0.0
2016;304;Totaal der klasse of groep;Totaal mannen en vrouwen;Totaal alle kerkelijke gezindten;1120.0
2017;304;Totaal der klasse of groep;Totaal mannen en vrouwen;Nederduitsch Hervormd;193.0
2018;304;Totaal der klasse of groep;Totaal mannen en vrouwen;Waalsch Hervormd;2.0
2019;304;Totaal der klasse of groep;Totaal mannen en vrouwen;Remonstrant;5.0
2020;304;Totaal der klasse of groep;Totaal mannen en vrouwen;Christelijk Gereformeerd;8.0
2021;304;Totaal der klasse of groep;Totaal mannen en vrouwen;Doopsgezind;14.0
2022;304;Totaal der klasse of groep;Totaal mannen en vrouwen;Evangelisch Luthersch;34.0
2023;304;Totaal der klasse of groep;Totaal mannen en vrouwen;Hersteld Evangelisch Luthersch;6.0
2024;304;Totaal der klasse of groep;Totaal mannen en vrouwen;Behorend tot de gereformeerde kerken;51.0
2025;304;Totaal der klasse of groep;Totaal mannen en vrouwen;Roomsch-Katholiek;296.0
2026;304;Totaal der klasse of groep;Totaal mannen en vrouwen;Israëliet;20.0
2027;304;Totaal der klasse of groep;Totaal mannen en vrouwen;Tot een andere kerk. gezindte behorend;37.0
2028;304;Totaal der klasse of groep;Totaal mannen en vrouwen;Tot geen kerkelijke gezindte behorend;454.0
2029;304;Totaal der klasse of groep;Totaal mannen en vrouwen;Kerkelijke gezindte onbekend;0.0
2030;304;Totaal der klasse of groep;Mannen;Totaal alle kerkelijke gezindten;1085.0
2031;304;Totaal der klasse of groep;Mannen;Nederduitsch Hervormd;188.0
2032;304;Totaal der klasse of groep;Mannen;Waalsch Hervormd;2.0
2033;304;Totaal der klasse of groep;Mannen;Remonstrant;4.0
2034;304;Totaal der klasse of groep;Mannen;Christelijk Gereformeerd;7.0
2035;304;Totaal der klasse of groep;Mannen;Doopsgezind;14.0
2036;304;Totaal der klasse of groep;Mannen;Evangelisch Luthersch;34.0
2037;304;Totaal der klasse of groep;Mannen;Hersteld Evangelisch Luthersch;6.0
2038;304;Totaal der klasse of groep;Mannen;Behorend tot de gereformeerde kerken;49.0
2039;304;Totaal der klasse of groep;Mannen;Roomsch-Katholiek;287.0
2040;304;Totaal der klasse of groep;Mannen;Israëliet;17.0
2041;304;Totaal der klasse of groep;Mannen;Tot een andere kerk. gezindte behorend;37.0
2042;304;Totaal der klasse of groep;Mannen;Tot geen kerkelijke gezindte behorend;440.0
2043;304;Totaal der klasse of groep;Mannen;Kerkelijke gezindte onbekend;0.0
2044;304;Totaal der klasse of groep;Vrouwen;Totaal alle kerkelijke gezindten;35.0
2045;304;Totaal der klasse of groep;Vrouwen;Nederduitsch Hervormd;5.0
2046;304;Totaal der klasse of groep;Vrouwen;Waalsch Hervormd;0.0
2047;304;Totaal der klasse of groep;Vrouwen;Remonstrant;1.0
2048;304;Totaal der klasse of groep;Vrouwen;Christelijk Gereformeerd;1.0
2049;304;Totaal der klasse of groep;Vrouwen;Doopsgezind;0.0
2050;304;Totaal der klasse of groep;Vrouwen;Evangelisch Luthersch;0.0
2051;304;Totaal der klasse of groep;Vrouwen;Hersteld Evangelisch Luthersch;0.0
2052;304;Totaal der klasse of groep;Vrouwen;Behorend tot de gereformeerde kerken;2.0
2053;304;Totaal der klasse of groep;Vrouwen;Roomsch-Katholiek;9.0
2054;304;Totaal der klasse of groep;Vrouwen;Israëliet;3.0
2055;304;Totaal der klasse of groep;Vrouwen;Tot een andere kerk. gezindte behorend;0.0
2056;304;Totaal der klasse of groep;Vrouwen;Tot geen kerkelijke gezindte behorend;14.0
2057;304;Totaal der klasse of groep;Vrouwen;Kerkelijke gezindte onbekend;0.0
2058;304;Posities A + B;Totaal mannen en vrouwen;Totaal alle kerkelijke gezindten;62.0
2059;304;Posities A + B;Totaal mannen en vrouwen;Nederduitsch Hervormd;12.0
2060;304;Posities A + B;Totaal mannen en vrouwen;Waalsch Hervormd;0.0
2061;304;Posities A + B;Totaal mannen en vrouwen;Remonstrant;0.0
2062;304;Posities A + B;Totaal mannen en vrouwen;Christelijk Gereformeerd;0.0
2063;304;Posities A + B;Totaal mannen en vrouwen;Doopsgezind;1.0
2064;304;Posities A + B;Totaal mannen en vrouwen;Evangelisch Luthersch;1.0
2065;304;Posities A + B;Totaal mannen en vrouwen;Hersteld Evangelisch Luthersch;0.0
2066;304;Posities A + B;Totaal mannen en vrouwen;Behorend tot de gereformeerde kerken;1.0
2067;304;Posities A + B;Totaal mannen en vrouwen;Roomsch-Katholiek;18.0
2068;304;Posities A + B;Totaal mannen en vrouwen;Israëliet;2.0
2069;304;Posities A + B;Totaal mannen en vrouwen;Tot een andere kerk. gezindte behorend;1.0
2070;304;Posities A + B;Totaal mannen en vrouwen;Tot geen kerkelijke gezindte behorend;26.0
2071;304;Posities A + B;Totaal mannen en vrouwen;Kerkelijke gezindte onbekend;0.0
2072;304;Posities A + B;Mannen;Totaal alle kerkelijke gezindten;62.0
2073;304;Posities A + B;Mannen;Nederduitsch Hervormd;12.0
2074;304;Posities A + B;Mannen;Waalsch Hervormd;0.0
2075;304;Posities A + B;Mannen;Remonstrant;0.0
2076;304;Posities A + B;Mannen;Christelijk Gereformeerd;0.0
2077;304;Posities A + B;Mannen;Doopsgezind;1.0
2078;304;Posities A + B;Mannen;Evangelisch Luthersch;1.0
2079;304;Posities A + B;Mannen;Hersteld Evangelisch Luthersch;0.0
2080;304;Posities A + B;Mannen;Behorend tot de gereformeerde kerken;1.0
2081;304;Posities A + B;Mannen;Roomsch-Katholiek;18.0
2082;304;Posities A + B;Mannen;Israëliet;2.0
2083;304;Posities A + B;Mannen;Tot een andere kerk. gezindte behorend;1.0
2084;304;Posities A + B;Mannen;Tot geen kerkelijke gezindte behorend;26.0
2085;304;Posities A + B;Mannen;Kerkelijke gezindte onbekend;0.0
2086;304;Posities A + B;Vrouwen;Totaal alle kerkelijke gezindten;0.0
2087;304;Posities A + B;Vrouwen;Nederduitsch Hervormd;0.0
2088;304;Posities A + B;Vrouwen;Waalsch Hervormd;0.0
