ID;Geslacht;Onderwijssoort;Migratieachtergrond;Generatie;WoonregioSchoolregio;Regiokenmerken;Perioden;Examenkandidaten_1;Gediplomeerden_2;GediplomeerdenRelatief_3
2495;Totaal mannen en vrouwen;Vwo;Nederlandse achtergrond;1e generatie migratieachtergrond;Schoolregio;Vier grootste gemeenten (G4);2020/'21;;;
2496;Totaal mannen en vrouwen;Vwo;Nederlandse achtergrond;1e generatie migratieachtergrond;Schoolregio;Amsterdam;2005/'06;;;
2497;Totaal mannen en vrouwen;Vwo;Nederlandse achtergrond;1e generatie migratieachtergrond;Schoolregio;Amsterdam;2006/'07;;;
2498;Totaal mannen en vrouwen;Vwo;Nederlandse achtergrond;1e generatie migratieachtergrond;Schoolregio;Amsterdam;2007/'08;;;
2499;Totaal mannen en vrouwen;Vwo;Nederlandse achtergrond;1e generatie migratieachtergrond;Schoolregio;Amsterdam;2008/'09;;;
2500;Totaal mannen en vrouwen;Vwo;Nederlandse achtergrond;1e generatie migratieachtergrond;Schoolregio;Amsterdam;2009/'10;;;
2501;Totaal mannen en vrouwen;Vwo;Nederlandse achtergrond;1e generatie migratieachtergrond;Schoolregio;Amsterdam;2010/'11;;;
2502;Totaal mannen en vrouwen;Vwo;Nederlandse achtergrond;1e generatie migratieachtergrond;Schoolregio;Amsterdam;2011/'12;;;
2503;Totaal mannen en vrouwen;Vwo;Nederlandse achtergrond;1e generatie migratieachtergrond;Schoolregio;Amsterdam;2012/'13;;;
2504;Totaal mannen en vrouwen;Vwo;Nederlandse achtergrond;1e generatie migratieachtergrond;Schoolregio;Amsterdam;2013/'14;;;
2505;Totaal mannen en vrouwen;Vwo;Nederlandse achtergrond;1e generatie migratieachtergrond;Schoolregio;Amsterdam;2014/'15;;;
2506;Totaal mannen en vrouwen;Vwo;Nederlandse achtergrond;1e generatie migratieachtergrond;Schoolregio;Amsterdam;2015/'16;;;
2507;Totaal mannen en vrouwen;Vwo;Nederlandse achtergrond;1e generatie migratieachtergrond;Schoolregio;Amsterdam;2016/'17;;;
2508;Totaal mannen en vrouwen;Vwo;Nederlandse achtergrond;1e generatie migratieachtergrond;Schoolregio;Amsterdam;2017/'18;;;
2509;Totaal mannen en vrouwen;Vwo;Nederlandse achtergrond;1e generatie migratieachtergrond;Schoolregio;Amsterdam;2018/'19;;;
2510;Totaal mannen en vrouwen;Vwo;Nederlandse achtergrond;1e generatie migratieachtergrond;Schoolregio;Amsterdam;2019/'20;;;
2511;Totaal mannen en vrouwen;Vwo;Nederlandse achtergrond;1e generatie migratieachtergrond;Schoolregio;Amsterdam;2020/'21;;;
2512;Totaal mannen en vrouwen;Vwo;Nederlandse achtergrond;1e generatie migratieachtergrond;Schoolregio;'s-Gravenhage;2005/'06;;;
2513;Totaal mannen en vrouwen;Vwo;Nederlandse achtergrond;1e generatie migratieachtergrond;Schoolregio;'s-Gravenhage;2006/'07;;;
2514;Totaal mannen en vrouwen;Vwo;Nederlandse achtergrond;1e generatie migratieachtergrond;Schoolregio;'s-Gravenhage;2007/'08;;;
2515;Totaal mannen en vrouwen;Vwo;Nederlandse achtergrond;1e generatie migratieachtergrond;Schoolregio;'s-Gravenhage;2008/'09;;;
2516;Totaal mannen en vrouwen;Vwo;Nederlandse achtergrond;1e generatie migratieachtergrond;Schoolregio;'s-Gravenhage;2009/'10;;;
2517;Totaal mannen en vrouwen;Vwo;Nederlandse achtergrond;1e generatie migratieachtergrond;Schoolregio;'s-Gravenhage;2010/'11;;;
2518;Totaal mannen en vrouwen;Vwo;Nederlandse achtergrond;1e generatie migratieachtergrond;Schoolregio;'s-Gravenhage;2011/'12;;;
2519;Totaal mannen en vrouwen;Vwo;Nederlandse achtergrond;1e generatie migratieachtergrond;Schoolregio;'s-Gravenhage;2012/'13;;;
2520;Totaal mannen en vrouwen;Vwo;Nederlandse achtergrond;1e generatie migratieachtergrond;Schoolregio;'s-Gravenhage;2013/'14;;;
2521;Totaal mannen en vrouwen;Vwo;Nederlandse achtergrond;1e generatie migratieachtergrond;Schoolregio;'s-Gravenhage;2014/'15;;;
2522;Totaal mannen en vrouwen;Vwo;Nederlandse achtergrond;1e generatie migratieachtergrond;Schoolregio;'s-Gravenhage;2015/'16;;;
2523;Totaal mannen en vrouwen;Vwo;Nederlandse achtergrond;1e generatie migratieachtergrond;Schoolregio;'s-Gravenhage;2016/'17;;;
2524;Totaal mannen en vrouwen;Vwo;Nederlandse achtergrond;1e generatie migratieachtergrond;Schoolregio;'s-Gravenhage;2017/'18;;;
2525;Totaal mannen en vrouwen;Vwo;Nederlandse achtergrond;1e generatie migratieachtergrond;Schoolregio;'s-Gravenhage;2018/'19;;;
2526;Totaal mannen en vrouwen;Vwo;Nederlandse achtergrond;1e generatie migratieachtergrond;Schoolregio;'s-Gravenhage;2019/'20;;;
2527;Totaal mannen en vrouwen;Vwo;Nederlandse achtergrond;1e generatie migratieachtergrond;Schoolregio;'s-Gravenhage;2020/'21;;;
2528;Totaal mannen en vrouwen;Vwo;Nederlandse achtergrond;1e generatie migratieachtergrond;Schoolregio;Rotterdam;2005/'06;;;
2529;Totaal mannen en vrouwen;Vwo;Nederlandse achtergrond;1e generatie migratieachtergrond;Schoolregio;Rotterdam;2006/'07;;;
2530;Totaal mannen en vrouwen;Vwo;Nederlandse achtergrond;1e generatie migratieachtergrond;Schoolregio;Rotterdam;2007/'08;;;
2531;Totaal mannen en vrouwen;Vwo;Nederlandse achtergrond;1e generatie migratieachtergrond;Schoolregio;Rotterdam;2008/'09;;;
2532;Totaal mannen en vrouwen;Vwo;Nederlandse achtergrond;1e generatie migratieachtergrond;Schoolregio;Rotterdam;2009/'10;;;
2533;Totaal mannen en vrouwen;Vwo;Nederlandse achtergrond;1e generatie migratieachtergrond;Schoolregio;Rotterdam;2010/'11;;;
2534;Totaal mannen en vrouwen;Vwo;Nederlandse achtergrond;1e generatie migratieachtergrond;Schoolregio;Rotterdam;2011/'12;;;
2535;Totaal mannen en vrouwen;Vwo;Nederlandse achtergrond;1e generatie migratieachtergrond;Schoolregio;Rotterdam;2012/'13;;;
2536;Totaal mannen en vrouwen;Vwo;Nederlandse achtergrond;1e generatie migratieachtergrond;Schoolregio;Rotterdam;2013/'14;;;
2537;Totaal mannen en vrouwen;Vwo;Nederlandse achtergrond;1e generatie migratieachtergrond;Schoolregio;Rotterdam;2014/'15;;;
2538;Totaal mannen en vrouwen;Vwo;Nederlandse achtergrond;1e generatie migratieachtergrond;Schoolregio;Rotterdam;2015/'16;;;
2539;Totaal mannen en vrouwen;Vwo;Nederlandse achtergrond;1e generatie migratieachtergrond;Schoolregio;Rotterdam;2016/'17;;;
2540;Totaal mannen en vrouwen;Vwo;Nederlandse achtergrond;1e generatie migratieachtergrond;Schoolregio;Rotterdam;2017/'18;;;
2541;Totaal mannen en vrouwen;Vwo;Nederlandse achtergrond;1e generatie migratieachtergrond;Schoolregio;Rotterdam;2018/'19;;;
2542;Totaal mannen en vrouwen;Vwo;Nederlandse achtergrond;1e generatie migratieachtergrond;Schoolregio;Rotterdam;2019/'20;;;
2543;Totaal mannen en vrouwen;Vwo;Nederlandse achtergrond;1e generatie migratieachtergrond;Schoolregio;Rotterdam;2020/'21;;;
2544;Totaal mannen en vrouwen;Vwo;Nederlandse achtergrond;1e generatie migratieachtergrond;Schoolregio;Utrecht;2005/'06;;;
2545;Totaal mannen en vrouwen;Vwo;Nederlandse achtergrond;1e generatie migratieachtergrond;Schoolregio;Utrecht;2006/'07;;;
2546;Totaal mannen en vrouwen;Vwo;Nederlandse achtergrond;1e generatie migratieachtergrond;Schoolregio;Utrecht;2007/'08;;;
2547;Totaal mannen en vrouwen;Vwo;Nederlandse achtergrond;1e generatie migratieachtergrond;Schoolregio;Utrecht;2008/'09;;;
2548;Totaal mannen en vrouwen;Vwo;Nederlandse achtergrond;1e generatie migratieachtergrond;Schoolregio;Utrecht;2009/'10;;;
2549;Totaal mannen en vrouwen;Vwo;Nederlandse achtergrond;1e generatie migratieachtergrond;Schoolregio;Utrecht;2010/'11;;;
2550;Totaal mannen en vrouwen;Vwo;Nederlandse achtergrond;1e generatie migratieachtergrond;Schoolregio;Utrecht;2011/'12;;;
2551;Totaal mannen en vrouwen;Vwo;Nederlandse achtergrond;1e generatie migratieachtergrond;Schoolregio;Utrecht;2012/'13;;;
2552;Totaal mannen en vrouwen;Vwo;Nederlandse achtergrond;1e generatie migratieachtergrond;Schoolregio;Utrecht;2013/'14;;;
2553;Totaal mannen en vrouwen;Vwo;Nederlandse achtergrond;1e generatie migratieachtergrond;Schoolregio;Utrecht;2014/'15;;;
2554;Totaal mannen en vrouwen;Vwo;Nederlandse achtergrond;1e generatie migratieachtergrond;Schoolregio;Utrecht;2015/'16;;;
2555;Totaal mannen en vrouwen;Vwo;Nederlandse achtergrond;1e generatie migratieachtergrond;Schoolregio;Utrecht;2016/'17;;;
2556;Totaal mannen en vrouwen;Vwo;Nederlandse achtergrond;1e generatie migratieachtergrond;Schoolregio;Utrecht;2017/'18;;;
2557;Totaal mannen en vrouwen;Vwo;Nederlandse achtergrond;1e generatie migratieachtergrond;Schoolregio;Utrecht;2018/'19;;;
2558;Totaal mannen en vrouwen;Vwo;Nederlandse achtergrond;1e generatie migratieachtergrond;Schoolregio;Utrecht;2019/'20;;;
2559;Totaal mannen en vrouwen;Vwo;Nederlandse achtergrond;1e generatie migratieachtergrond;Schoolregio;Utrecht;2020/'21;;;
2560;Totaal mannen en vrouwen;Vwo;Nederlandse achtergrond;1e generatie migratieachtergrond;Schoolregio;Gemeenten >=100 000 inwoners (excl. G4);2005/'06;;;
2561;Totaal mannen en vrouwen;Vwo;Nederlandse achtergrond;1e generatie migratieachtergrond;Schoolregio;Gemeenten >=100 000 inwoners (excl. G4);2006/'07;;;
2562;Totaal mannen en vrouwen;Vwo;Nederlandse achtergrond;1e generatie migratieachtergrond;Schoolregio;Gemeenten >=100 000 inwoners (excl. G4);2007/'08;;;
2563;Totaal mannen en vrouwen;Vwo;Nederlandse achtergrond;1e generatie migratieachtergrond;Schoolregio;Gemeenten >=100 000 inwoners (excl. G4);2008/'09;;;
2564;Totaal mannen en vrouwen;Vwo;Nederlandse achtergrond;1e generatie migratieachtergrond;Schoolregio;Gemeenten >=100 000 inwoners (excl. G4);2009/'10;;;
2565;Totaal mannen en vrouwen;Vwo;Nederlandse achtergrond;1e generatie migratieachtergrond;Schoolregio;Gemeenten >=100 000 inwoners (excl. G4);2010/'11;;;
2566;Totaal mannen en vrouwen;Vwo;Nederlandse achtergrond;1e generatie migratieachtergrond;Schoolregio;Gemeenten >=100 000 inwoners (excl. G4);2011/'12;;;
2567;Totaal mannen en vrouwen;Vwo;Nederlandse achtergrond;1e generatie migratieachtergrond;Schoolregio;Gemeenten >=100 000 inwoners (excl. G4);2012/'13;;;
2568;Totaal mannen en vrouwen;Vwo;Nederlandse achtergrond;1e generatie migratieachtergrond;Schoolregio;Gemeenten >=100 000 inwoners (excl. G4);2013/'14;;;
2569;Totaal mannen en vrouwen;Vwo;Nederlandse achtergrond;1e generatie migratieachtergrond;Schoolregio;Gemeenten >=100 000 inwoners (excl. G4);2014/'15;;;
2570;Totaal mannen en vrouwen;Vwo;Nederlandse achtergrond;1e generatie migratieachtergrond;Schoolregio;Gemeenten >=100 000 inwoners (excl. G4);2015/'16;;;
2571;Totaal mannen en vrouwen;Vwo;Nederlandse achtergrond;1e generatie migratieachtergrond;Schoolregio;Gemeenten >=100 000 inwoners (excl. G4);2016/'17;;;
2572;Totaal mannen en vrouwen;Vwo;Nederlandse achtergrond;1e generatie migratieachtergrond;Schoolregio;Gemeenten >=100 000 inwoners (excl. G4);2017/'18;;;
2573;Totaal mannen en vrouwen;Vwo;Nederlandse achtergrond;1e generatie migratieachtergrond;Schoolregio;Gemeenten >=100 000 inwoners (excl. G4);2018/'19;;;
2574;Totaal mannen en vrouwen;Vwo;Nederlandse achtergrond;1e generatie migratieachtergrond;Schoolregio;Gemeenten >=100 000 inwoners (excl. G4);2019/'20;;;
2575;Totaal mannen en vrouwen;Vwo;Nederlandse achtergrond;1e generatie migratieachtergrond;Schoolregio;Gemeenten >=100 000 inwoners (excl. G4);2020/'21;;;
2576;Totaal mannen en vrouwen;Vwo;Nederlandse achtergrond;1e generatie migratieachtergrond;Schoolregio;Gemeenten < 100 000 inwoners;2005/'06;;;
2577;Totaal mannen en vrouwen;Vwo;Nederlandse achtergrond;1e generatie migratieachtergrond;Schoolregio;Gemeenten < 100 000 inwoners;2006/'07;;;
2578;Totaal mannen en vrouwen;Vwo;Nederlandse achtergrond;1e generatie migratieachtergrond;Schoolregio;Gemeenten < 100 000 inwoners;2007/'08;;;
2579;Totaal mannen en vrouwen;Vwo;Nederlandse achtergrond;1e generatie migratieachtergrond;Schoolregio;Gemeenten < 100 000 inwoners;2008/'09;;;
2580;Totaal mannen en vrouwen;Vwo;Nederlandse achtergrond;1e generatie migratieachtergrond;Schoolregio;Gemeenten < 100 000 inwoners;2009/'10;;;
2581;Totaal mannen en vrouwen;Vwo;Nederlandse achtergrond;1e generatie migratieachtergrond;Schoolregio;Gemeenten < 100 000 inwoners;2010/'11;;;
2582;Totaal mannen en vrouwen;Vwo;Nederlandse achtergrond;1e generatie migratieachtergrond;Schoolregio;Gemeenten < 100 000 inwoners;2011/'12;;;
2583;Totaal mannen en vrouwen;Vwo;Nederlandse achtergrond;1e generatie migratieachtergrond;Schoolregio;Gemeenten < 100 000 inwoners;2012/'13;;;
2584;Totaal mannen en vrouwen;Vwo;Nederlandse achtergrond;1e generatie migratieachtergrond;Schoolregio;Gemeenten < 100 000 inwoners;2013/'14;;;
2585;Totaal mannen en vrouwen;Vwo;Nederlandse achtergrond;1e generatie migratieachtergrond;Schoolregio;Gemeenten < 100 000 inwoners;2014/'15;;;
2586;Totaal mannen en vrouwen;Vwo;Nederlandse achtergrond;1e generatie migratieachtergrond;Schoolregio;Gemeenten < 100 000 inwoners;2015/'16;;;
2587;Totaal mannen en vrouwen;Vwo;Nederlandse achtergrond;1e generatie migratieachtergrond;Schoolregio;Gemeenten < 100 000 inwoners;2016/'17;;;
2588;Totaal mannen en vrouwen;Vwo;Nederlandse achtergrond;1e generatie migratieachtergrond;Schoolregio;Gemeenten < 100 000 inwoners;2017/'18;;;
2589;Totaal mannen en vrouwen;Vwo;Nederlandse achtergrond;1e generatie migratieachtergrond;Schoolregio;Gemeenten < 100 000 inwoners;2018/'19;;;
2590;Totaal mannen en vrouwen;Vwo;Nederlandse achtergrond;1e generatie migratieachtergrond;Schoolregio;Gemeenten < 100 000 inwoners;2019/'20;;;
2591;Totaal mannen en vrouwen;Vwo;Nederlandse achtergrond;1e generatie migratieachtergrond;Schoolregio;Gemeenten < 100 000 inwoners;2020/'21;;;
2592;Totaal mannen en vrouwen;Vwo;Nederlandse achtergrond;1e generatie migratieachtergrond;Schoolregio;"Gemeenten; niet in te delen";2005/'06;;;
2593;Totaal mannen en vrouwen;Vwo;Nederlandse achtergrond;1e generatie migratieachtergrond;Schoolregio;"Gemeenten; niet in te delen";2006/'07;;;
2594;Totaal mannen en vrouwen;Vwo;Nederlandse achtergrond;1e generatie migratieachtergrond;Schoolregio;"Gemeenten; niet in te delen";2007/'08;;;
2595;Totaal mannen en vrouwen;Vwo;Nederlandse achtergrond;1e generatie migratieachtergrond;Schoolregio;"Gemeenten; niet in te delen";2008/'09;;;
2596;Totaal mannen en vrouwen;Vwo;Nederlandse achtergrond;1e generatie migratieachtergrond;Schoolregio;"Gemeenten; niet in te delen";2009/'10;;;
2597;Totaal mannen en vrouwen;Vwo;Nederlandse achtergrond;1e generatie migratieachtergrond;Schoolregio;"Gemeenten; niet in te delen";2010/'11;;;
2598;Totaal mannen en vrouwen;Vwo;Nederlandse achtergrond;1e generatie migratieachtergrond;Schoolregio;"Gemeenten; niet in te delen";2011/'12;;;
2599;Totaal mannen en vrouwen;Vwo;Nederlandse achtergrond;1e generatie migratieachtergrond;Schoolregio;"Gemeenten; niet in te delen";2012/'13;;;
2600;Totaal mannen en vrouwen;Vwo;Nederlandse achtergrond;1e generatie migratieachtergrond;Schoolregio;"Gemeenten; niet in te delen";2013/'14;;;
2601;Totaal mannen en vrouwen;Vwo;Nederlandse achtergrond;1e generatie migratieachtergrond;Schoolregio;"Gemeenten; niet in te delen";2014/'15;;;
2602;Totaal mannen en vrouwen;Vwo;Nederlandse achtergrond;1e generatie migratieachtergrond;Schoolregio;"Gemeenten; niet in te delen";2015/'16;;;
2603;Totaal mannen en vrouwen;Vwo;Nederlandse achtergrond;1e generatie migratieachtergrond;Schoolregio;"Gemeenten; niet in te delen";2016/'17;;;
2604;Totaal mannen en vrouwen;Vwo;Nederlandse achtergrond;1e generatie migratieachtergrond;Schoolregio;"Gemeenten; niet in te delen";2017/'18;;;
2605;Totaal mannen en vrouwen;Vwo;Nederlandse achtergrond;1e generatie migratieachtergrond;Schoolregio;"Gemeenten; niet in te delen";2018/'19;;;
2606;Totaal mannen en vrouwen;Vwo;Nederlandse achtergrond;1e generatie migratieachtergrond;Schoolregio;"Gemeenten; niet in te delen";2019/'20;;;
2607;Totaal mannen en vrouwen;Vwo;Nederlandse achtergrond;1e generatie migratieachtergrond;Schoolregio;"Gemeenten; niet in te delen";2020/'21;;;
2608;Totaal mannen en vrouwen;Vwo;Nederlandse achtergrond;1e generatie migratieachtergrond;Schoolregio;Noord-Nederland (LD);2005/'06;;;
2609;Totaal mannen en vrouwen;Vwo;Nederlandse achtergrond;1e generatie migratieachtergrond;Schoolregio;Noord-Nederland (LD);2006/'07;;;
2610;Totaal mannen en vrouwen;Vwo;Nederlandse achtergrond;1e generatie migratieachtergrond;Schoolregio;Noord-Nederland (LD);2007/'08;;;
2611;Totaal mannen en vrouwen;Vwo;Nederlandse achtergrond;1e generatie migratieachtergrond;Schoolregio;Noord-Nederland (LD);2008/'09;;;
2612;Totaal mannen en vrouwen;Vwo;Nederlandse achtergrond;1e generatie migratieachtergrond;Schoolregio;Noord-Nederland (LD);2009/'10;;;
2613;Totaal mannen en vrouwen;Vwo;Nederlandse achtergrond;1e generatie migratieachtergrond;Schoolregio;Noord-Nederland (LD);2010/'11;;;
2614;Totaal mannen en vrouwen;Vwo;Nederlandse achtergrond;1e generatie migratieachtergrond;Schoolregio;Noord-Nederland (LD);2011/'12;;;
2615;Totaal mannen en vrouwen;Vwo;Nederlandse achtergrond;1e generatie migratieachtergrond;Schoolregio;Noord-Nederland (LD);2012/'13;;;
2616;Totaal mannen en vrouwen;Vwo;Nederlandse achtergrond;1e generatie migratieachtergrond;Schoolregio;Noord-Nederland (LD);2013/'14;;;
2617;Totaal mannen en vrouwen;Vwo;Nederlandse achtergrond;1e generatie migratieachtergrond;Schoolregio;Noord-Nederland (LD);2014/'15;;;
2618;Totaal mannen en vrouwen;Vwo;Nederlandse achtergrond;1e generatie migratieachtergrond;Schoolregio;Noord-Nederland (LD);2015/'16;;;
2619;Totaal mannen en vrouwen;Vwo;Nederlandse achtergrond;1e generatie migratieachtergrond;Schoolregio;Noord-Nederland (LD);2016/'17;;;
2620;Totaal mannen en vrouwen;Vwo;Nederlandse achtergrond;1e generatie migratieachtergrond;Schoolregio;Noord-Nederland (LD);2017/'18;;;
2621;Totaal mannen en vrouwen;Vwo;Nederlandse achtergrond;1e generatie migratieachtergrond;Schoolregio;Noord-Nederland (LD);2018/'19;;;
2622;Totaal mannen en vrouwen;Vwo;Nederlandse achtergrond;1e generatie migratieachtergrond;Schoolregio;Noord-Nederland (LD);2019/'20;;;
2623;Totaal mannen en vrouwen;Vwo;Nederlandse achtergrond;1e generatie migratieachtergrond;Schoolregio;Noord-Nederland (LD);2020/'21;;;
2624;Totaal mannen en vrouwen;Vwo;Nederlandse achtergrond;1e generatie migratieachtergrond;Schoolregio;Oost-Nederland (LD);2005/'06;;;
2625;Totaal mannen en vrouwen;Vwo;Nederlandse achtergrond;1e generatie migratieachtergrond;Schoolregio;Oost-Nederland (LD);2006/'07;;;
2626;Totaal mannen en vrouwen;Vwo;Nederlandse achtergrond;1e generatie migratieachtergrond;Schoolregio;Oost-Nederland (LD);2007/'08;;;
2627;Totaal mannen en vrouwen;Vwo;Nederlandse achtergrond;1e generatie migratieachtergrond;Schoolregio;Oost-Nederland (LD);2008/'09;;;
2628;Totaal mannen en vrouwen;Vwo;Nederlandse achtergrond;1e generatie migratieachtergrond;Schoolregio;Oost-Nederland (LD);2009/'10;;;
2629;Totaal mannen en vrouwen;Vwo;Nederlandse achtergrond;1e generatie migratieachtergrond;Schoolregio;Oost-Nederland (LD);2010/'11;;;
2630;Totaal mannen en vrouwen;Vwo;Nederlandse achtergrond;1e generatie migratieachtergrond;Schoolregio;Oost-Nederland (LD);2011/'12;;;
2631;Totaal mannen en vrouwen;Vwo;Nederlandse achtergrond;1e generatie migratieachtergrond;Schoolregio;Oost-Nederland (LD);2012/'13;;;
2632;Totaal mannen en vrouwen;Vwo;Nederlandse achtergrond;1e generatie migratieachtergrond;Schoolregio;Oost-Nederland (LD);2013/'14;;;
2633;Totaal mannen en vrouwen;Vwo;Nederlandse achtergrond;1e generatie migratieachtergrond;Schoolregio;Oost-Nederland (LD);2014/'15;;;
2634;Totaal mannen en vrouwen;Vwo;Nederlandse achtergrond;1e generatie migratieachtergrond;Schoolregio;Oost-Nederland (LD);2015/'16;;;
2635;Totaal mannen en vrouwen;Vwo;Nederlandse achtergrond;1e generatie migratieachtergrond;Schoolregio;Oost-Nederland (LD);2016/'17;;;
2636;Totaal mannen en vrouwen;Vwo;Nederlandse achtergrond;1e generatie migratieachtergrond;Schoolregio;Oost-Nederland (LD);2017/'18;;;
2637;Totaal mannen en vrouwen;Vwo;Nederlandse achtergrond;1e generatie migratieachtergrond;Schoolregio;Oost-Nederland (LD);2018/'19;;;
2638;Totaal mannen en vrouwen;Vwo;Nederlandse achtergrond;1e generatie migratieachtergrond;Schoolregio;Oost-Nederland (LD);2019/'20;;;
2639;Totaal mannen en vrouwen;Vwo;Nederlandse achtergrond;1e generatie migratieachtergrond;Schoolregio;Oost-Nederland (LD);2020/'21;;;
2640;Totaal mannen en vrouwen;Vwo;Nederlandse achtergrond;1e generatie migratieachtergrond;Schoolregio;West-Nederland (LD);2005/'06;;;
2641;Totaal mannen en vrouwen;Vwo;Nederlandse achtergrond;1e generatie migratieachtergrond;Schoolregio;West-Nederland (LD);2006/'07;;;
2642;Totaal mannen en vrouwen;Vwo;Nederlandse achtergrond;1e generatie migratieachtergrond;Schoolregio;West-Nederland (LD);2007/'08;;;
2643;Totaal mannen en vrouwen;Vwo;Nederlandse achtergrond;1e generatie migratieachtergrond;Schoolregio;West-Nederland (LD);2008/'09;;;
