ID;Geslacht;Leeftijdsklasse;Herkomstgroepering;Perioden;NederlandseBevolking_1;PersonenMetEenUitkering_2;PersonenMetWAOWajongWAZUitkering_3;PersonenMetEenABWUitkering_4;PersonenMetWWUitkering_5;PersonenMetIOAWIOAZUitkering_6;PersonenMetEenUitkering_7;PersonenMetWAOWajongWAZUitkering_8;PersonenMetEenABWUitkering_9;PersonenMetWWUitkering_10;PersonenMetIOAWIOAZUitkering_11
916;Mannen en vrouwen;45 tot 50 jaar;Autochtonen;2000;958.3;129.8;96.6;24.4;12.3;0.7;13.5;10.1;2.5;1.3;0.1
917;Mannen en vrouwen;45 tot 50 jaar;Autochtonen;2001;967.2;128.6;98.5;22.8;10.8;0.5;13.3;10.2;2.4;1.1;0.1
918;Mannen en vrouwen;45 tot 50 jaar;Autochtonen;2002;973.4;130.8;98.3;22.2;14.2;0.5;13.4;10.1;2.3;1.5;0.0
919;Mannen en vrouwen;45 tot 50 jaar;Autochtonen;2003;983.0;134.4;95.4;22.6;21.3;0.4;13.7;9.7;2.3;2.2;0.0
920;Mannen en vrouwen;45 tot 50 jaar;Allochtonen;1999;181.4;43.2;19.4;20.6;4.4;0.5;23.8;10.7;11.4;2.4;0.3
921;Mannen en vrouwen;45 tot 50 jaar;Allochtonen;2000;184.4;42.3;20.0;19.9;3.6;0.4;22.9;10.8;10.8;1.9;0.2
922;Mannen en vrouwen;45 tot 50 jaar;Allochtonen;2001;190.5;43.2;20.9;20.1;3.4;0.4;22.7;11.0;10.5;1.8;0.2
923;Mannen en vrouwen;45 tot 50 jaar;Allochtonen;2002;194.9;45.2;21.4;20.3;4.8;0.4;23.2;11.0;10.4;2.5;0.2
924;Mannen en vrouwen;45 tot 50 jaar;Allochtonen;2003;200.3;49.2;21.5;21.9;7.6;0.3;24.5;10.7;10.9;3.8;0.2
925;Mannen en vrouwen;45 tot 50 jaar;Allochtonen, 1e generatie;1999;119.6;33.0;12.8;18.0;3.1;0.5;27.6;10.7;15.0;2.6;0.4
926;Mannen en vrouwen;45 tot 50 jaar;Allochtonen, 1e generatie;2000;122.1;32.4;13.2;17.5;2.5;0.4;26.5;10.8;14.3;2.1;0.3
927;Mannen en vrouwen;45 tot 50 jaar;Allochtonen, 1e generatie;2001;128.9;33.6;14.1;17.9;2.5;0.4;26.1;10.9;13.9;1.9;0.3
928;Mannen en vrouwen;45 tot 50 jaar;Allochtonen, 1e generatie;2002;133.6;35.3;14.7;18.2;3.5;0.3;26.5;11.0;13.6;2.6;0.2
929;Mannen en vrouwen;45 tot 50 jaar;Allochtonen, 1e generatie;2003;138.1;38.9;15.0;19.7;5.6;0.3;28.1;10.8;14.2;4.1;0.2
930;Mannen en vrouwen;45 tot 50 jaar;Allochtonen, 2e generatie;1999;61.8;10.2;6.6;2.6;1.3;0.0;16.5;10.7;4.3;2.1;0.1
931;Mannen en vrouwen;45 tot 50 jaar;Allochtonen, 2e generatie;2000;62.2;9.9;6.7;2.4;1.0;0.0;15.9;10.8;3.9;1.7;0.1
932;Mannen en vrouwen;45 tot 50 jaar;Allochtonen, 2e generatie;2001;61.6;9.6;6.8;2.2;0.9;0.0;15.5;11.0;3.5;1.5;0.0
933;Mannen en vrouwen;45 tot 50 jaar;Allochtonen, 2e generatie;2002;61.3;9.8;6.7;2.1;1.3;0.0;16.1;11.0;3.5;2.1;0.0
934;Mannen en vrouwen;45 tot 50 jaar;Allochtonen, 2e generatie;2003;62.2;10.3;6.5;2.2;2.0;0.0;16.6;10.5;3.5;3.2;0.0
935;Mannen en vrouwen;45 tot 50 jaar;Westerse allochtonen;1999;113.6;19.0;11.0;6.2;2.4;0.1;16.7;9.6;5.4;2.1;0.1
936;Mannen en vrouwen;45 tot 50 jaar;Westerse allochtonen;2000;112.1;17.8;10.9;5.6;1.9;0.1;15.9;9.7;5.0;1.7;0.1
937;Mannen en vrouwen;45 tot 50 jaar;Westerse allochtonen;2001;111.1;17.1;10.8;5.1;1.7;0.1;15.4;9.8;4.6;1.5;0.1
938;Mannen en vrouwen;45 tot 50 jaar;Westerse allochtonen;2002;110.2;17.5;10.7;5.0;2.4;0.1;15.9;9.7;4.5;2.1;0.1
939;Mannen en vrouwen;45 tot 50 jaar;Westerse allochtonen;2003;109.7;18.1;10.2;5.0;3.6;0.1;16.5;9.3;4.6;3.3;0.1
940;Mannen en vrouwen;45 tot 50 jaar;Westerse allochtonen, 1e generatie;1999;53.4;9.0;4.5;3.6;1.2;0.1;16.9;8.4;6.8;2.2;0.1
941;Mannen en vrouwen;45 tot 50 jaar;Westerse allochtonen, 1e generatie;2000;51.5;8.2;4.3;3.3;0.9;0.1;15.9;8.4;6.4;1.7;0.1
942;Mannen en vrouwen;45 tot 50 jaar;Westerse allochtonen, 1e generatie;2001;51.3;7.9;4.3;3.0;0.8;0.1;15.3;8.3;5.9;1.6;0.1
943;Mannen en vrouwen;45 tot 50 jaar;Westerse allochtonen, 1e generatie;2002;50.8;8.0;4.2;3.0;1.1;0.1;15.7;8.2;5.8;2.2;0.1
944;Mannen en vrouwen;45 tot 50 jaar;Westerse allochtonen, 1e generatie;2003;49.5;8.2;3.9;2.9;1.7;0.0;16.6;7.8;6.0;3.5;0.1
945;Mannen en vrouwen;45 tot 50 jaar;Westerse allochtonen, 2e generatie;1999;60.2;9.9;6.4;2.5;1.2;0.0;16.5;10.7;4.2;2.1;0.1
946;Mannen en vrouwen;45 tot 50 jaar;Westerse allochtonen, 2e generatie;2000;60.6;9.6;6.6;2.3;1.0;0.0;15.8;10.8;3.8;1.6;0.1
947;Mannen en vrouwen;45 tot 50 jaar;Westerse allochtonen, 2e generatie;2001;59.8;9.2;6.6;2.1;0.9;0.0;15.5;11.0;3.4;1.4;0.0
948;Mannen en vrouwen;45 tot 50 jaar;Westerse allochtonen, 2e generatie;2002;59.4;9.5;6.5;2.0;1.3;0.0;16.0;11.0;3.4;2.1;0.0
949;Mannen en vrouwen;45 tot 50 jaar;Westerse allochtonen, 2e generatie;2003;60.1;9.9;6.3;2.1;1.9;0.0;16.4;10.4;3.5;3.1;0.0
950;Mannen en vrouwen;45 tot 50 jaar;Niet-westerse allochtonen;1999;67.8;24.3;8.5;14.4;2.0;0.4;35.8;12.5;21.3;2.9;0.6
951;Mannen en vrouwen;45 tot 50 jaar;Niet-westerse allochtonen;2000;72.3;24.5;9.1;14.3;1.7;0.3;33.9;12.5;19.9;2.3;0.5
952;Mannen en vrouwen;45 tot 50 jaar;Niet-westerse allochtonen;2001;79.4;26.1;10.0;15.0;1.7;0.3;32.9;12.6;18.9;2.2;0.4
953;Mannen en vrouwen;45 tot 50 jaar;Niet-westerse allochtonen;2002;84.7;27.7;10.7;15.3;2.4;0.3;32.7;12.6;18.1;2.9;0.3
954;Mannen en vrouwen;45 tot 50 jaar;Niet-westerse allochtonen;2003;90.7;31.0;11.3;16.8;4.0;0.3;34.2;12.5;18.6;4.4;0.3
955;Mannen en vrouwen;45 tot 50 jaar;Niet-westerse allochtonen, 1e generatie;1999;66.2;24.0;8.3;14.3;2.0;0.4;36.2;12.5;21.6;3.0;0.6
956;Mannen en vrouwen;45 tot 50 jaar;Niet-westerse allochtonen, 1e generatie;2000;70.6;24.2;8.9;14.2;1.7;0.3;34.3;12.6;20.2;2.4;0.5
957;Mannen en vrouwen;45 tot 50 jaar;Niet-westerse allochtonen, 1e generatie;2001;77.7;25.8;9.8;14.9;1.7;0.3;33.2;12.7;19.2;2.2;0.4
958;Mannen en vrouwen;45 tot 50 jaar;Niet-westerse allochtonen, 1e generatie;2002;82.7;27.3;10.5;15.2;2.4;0.3;33.1;12.7;18.4;2.9;0.3
959;Mannen en vrouwen;45 tot 50 jaar;Niet-westerse allochtonen, 1e generatie;2003;88.6;30.6;11.1;16.7;3.9;0.3;34.6;12.5;18.9;4.4;0.3
960;Mannen en vrouwen;45 tot 50 jaar;Niet-westerse allochtonen, 2e generatie;1999;1.6;0.3;0.2;0.1;0.0;0.0;17.8;10.1;6.4;1.6;0.1
961;Mannen en vrouwen;45 tot 50 jaar;Niet-westerse allochtonen, 2e generatie;2000;1.7;0.3;0.2;0.1;0.0;0.0;18.3;10.5;6.5;1.9;0.1
962;Mannen en vrouwen;45 tot 50 jaar;Niet-westerse allochtonen, 2e generatie;2001;1.8;0.3;0.2;0.1;0.0;0.0;17.9;10.6;6.3;1.5;0.1
963;Mannen en vrouwen;45 tot 50 jaar;Niet-westerse allochtonen, 2e generatie;2002;2.0;0.4;0.2;0.1;0.0;0.0;18.1;10.9;5.6;2.2;0.0
964;Mannen en vrouwen;45 tot 50 jaar;Niet-westerse allochtonen, 2e generatie;2003;2.1;0.4;0.2;0.1;0.1;0.0;19.8;11.1;5.2;4.1;0.0
965;Mannen en vrouwen;45 tot 50 jaar;Marokkanen;1999;9.5;4.4;1.5;2.7;0.3;0.2;46.3;15.6;28.6;2.8;1.6
966;Mannen en vrouwen;45 tot 50 jaar;Marokkanen;2000;9.5;4.4;1.6;2.7;0.2;0.1;45.9;16.6;28.0;2.2;1.6
967;Mannen en vrouwen;45 tot 50 jaar;Marokkanen;2001;10.3;4.6;1.7;2.8;0.2;0.1;44.6;16.5;26.8;2.2;1.3
968;Mannen en vrouwen;45 tot 50 jaar;Marokkanen;2002;10.6;4.8;1.8;2.8;0.3;0.1;44.8;17.1;26.1;2.6;1.1
969;Mannen en vrouwen;45 tot 50 jaar;Marokkanen;2003;11.6;5.3;2.0;3.0;0.4;0.1;45.4;17.1;26.1;3.9;0.9
970;Mannen en vrouwen;45 tot 50 jaar;Marokkanen, 1e generatie;1999;9.5;4.4;1.5;2.7;0.3;0.2;46.3;15.6;28.6;2.8;1.6
971;Mannen en vrouwen;45 tot 50 jaar;Marokkanen, 1e generatie;2000;9.5;4.4;1.6;2.7;0.2;0.1;45.9;16.6;28.0;2.2;1.6
972;Mannen en vrouwen;45 tot 50 jaar;Marokkanen, 1e generatie;2001;10.3;4.6;1.7;2.7;0.2;0.1;44.6;16.5;26.8;2.2;1.3
973;Mannen en vrouwen;45 tot 50 jaar;Marokkanen, 1e generatie;2002;10.6;4.8;1.8;2.8;0.3;0.1;44.8;17.1;26.1;2.6;1.1
974;Mannen en vrouwen;45 tot 50 jaar;Marokkanen, 1e generatie;2003;11.6;5.3;2.0;3.0;0.4;0.1;45.4;17.1;26.1;3.9;1.0
975;Mannen en vrouwen;45 tot 50 jaar;Marokkanen, 2e generatie;1999;0.0;0.0;0.0;0.0;0.0;0.0;;;;;
976;Mannen en vrouwen;45 tot 50 jaar;Marokkanen, 2e generatie;2000;0.0;0.0;0.0;0.0;0.0;0.0;;;;0.0;0.0
977;Mannen en vrouwen;45 tot 50 jaar;Marokkanen, 2e generatie;2001;0.0;0.0;0.0;0.0;0.0;0.0;;;;0.0;0.0
978;Mannen en vrouwen;45 tot 50 jaar;Marokkanen, 2e generatie;2002;0.0;0.0;0.0;0.0;0.0;0.0;;;0.0;0.0;0.0
979;Mannen en vrouwen;45 tot 50 jaar;Marokkanen, 2e generatie;2003;0.0;0.0;0.0;0.0;0.0;0.0;;;;0.0;0.0
980;Mannen en vrouwen;45 tot 50 jaar;Turken;1999;10.1;5.3;2.6;2.3;0.4;0.2;51.9;25.9;23.1;4.4;1.9
981;Mannen en vrouwen;45 tot 50 jaar;Turken;2000;10.1;5.1;2.7;2.2;0.4;0.1;50.0;26.4;21.3;3.8;1.4
982;Mannen en vrouwen;45 tot 50 jaar;Turken;2001;11.6;5.6;3.1;2.3;0.3;0.2;48.2;26.7;19.7;3.0;1.3
983;Mannen en vrouwen;45 tot 50 jaar;Turken;2002;12.2;5.9;3.3;2.2;0.5;0.1;48.2;27.1;18.4;4.1;1.0
984;Mannen en vrouwen;45 tot 50 jaar;Turken;2003;13.3;6.4;3.6;2.3;0.7;0.1;48.1;26.8;17.6;5.5;0.9
985;Mannen en vrouwen;45 tot 50 jaar;Turken, 1e generatie;1999;10.1;5.3;2.6;2.3;0.4;0.2;51.9;25.9;23.1;4.4;1.9
986;Mannen en vrouwen;45 tot 50 jaar;Turken, 1e generatie;2000;10.1;5.1;2.7;2.2;0.4;0.1;50.0;26.4;21.3;3.8;1.4
987;Mannen en vrouwen;45 tot 50 jaar;Turken, 1e generatie;2001;11.6;5.6;3.1;2.3;0.3;0.2;48.3;26.7;19.7;3.0;1.3
988;Mannen en vrouwen;45 tot 50 jaar;Turken, 1e generatie;2002;12.1;5.9;3.3;2.2;0.5;0.1;48.2;27.1;18.4;4.1;1.0
989;Mannen en vrouwen;45 tot 50 jaar;Turken, 1e generatie;2003;13.3;6.4;3.6;2.3;0.7;0.1;48.2;26.8;17.6;5.5;0.9
990;Mannen en vrouwen;45 tot 50 jaar;Turken, 2e generatie;1999;0.0;0.0;0.0;0.0;0.0;0.0;;;0.0;0.0;0.0
991;Mannen en vrouwen;45 tot 50 jaar;Turken, 2e generatie;2000;0.0;0.0;0.0;0.0;0.0;0.0;;;0.0;0.0;0.0
992;Mannen en vrouwen;45 tot 50 jaar;Turken, 2e generatie;2001;0.0;0.0;0.0;0.0;0.0;0.0;;;0.0;0.0;0.0
993;Mannen en vrouwen;45 tot 50 jaar;Turken, 2e generatie;2002;0.0;0.0;0.0;0.0;0.0;0.0;;;0.0;;0.0
994;Mannen en vrouwen;45 tot 50 jaar;Turken, 2e generatie;2003;0.0;0.0;0.0;0.0;0.0;0.0;;;0.0;0.0;0.0
995;Mannen en vrouwen;45 tot 50 jaar;Surinamers;1999;20.0;6.1;2.8;3.0;0.5;0.0;30.7;13.9;15.1;2.6;0.1
996;Mannen en vrouwen;45 tot 50 jaar;Surinamers;2000;21.5;6.3;3.0;3.0;0.4;0.0;29.3;14.0;14.0;2.1;0.1
997;Mannen en vrouwen;45 tot 50 jaar;Surinamers;2001;22.8;6.4;3.2;2.9;0.4;0.0;28.0;14.1;12.7;2.0;0.1
998;Mannen en vrouwen;45 tot 50 jaar;Surinamers;2002;23.9;6.7;3.4;2.9;0.6;0.0;27.9;14.0;12.1;2.7;0.1
999;Mannen en vrouwen;45 tot 50 jaar;Surinamers;2003;24.8;7.1;3.3;3.0;1.0;0.0;28.8;13.4;12.3;4.2;0.1
1000;Mannen en vrouwen;45 tot 50 jaar;Surinamers, 1e generatie;1999;19.3;6.0;2.7;3.0;0.5;0.0;31.1;13.9;15.4;2.7;0.1
1001;Mannen en vrouwen;45 tot 50 jaar;Surinamers, 1e generatie;2000;20.7;6.1;2.9;3.0;0.4;0.0;29.5;14.1;14.3;2.1;0.1
1002;Mannen en vrouwen;45 tot 50 jaar;Surinamers, 1e generatie;2001;22.0;6.2;3.1;2.8;0.4;0.0;28.2;14.2;13.0;2.0;0.1
1003;Mannen en vrouwen;45 tot 50 jaar;Surinamers, 1e generatie;2002;23.0;6.5;3.2;2.8;0.6;0.0;28.2;14.1;12.4;2.7;0.1
1004;Mannen en vrouwen;45 tot 50 jaar;Surinamers, 1e generatie;2003;23.8;6.9;3.2;3.0;1.0;0.0;29.1;13.5;12.5;4.2;0.1
1005;Mannen en vrouwen;45 tot 50 jaar;Surinamers, 2e generatie;1999;0.7;0.1;0.1;0.0;0.0;0.0;20.1;11.3;7.1;1.7;0.1
1006;Mannen en vrouwen;45 tot 50 jaar;Surinamers, 2e generatie;2000;0.7;0.2;0.1;0.1;0.0;0.0;22.5;12.3;8.1;2.6;0.1
1007;Mannen en vrouwen;45 tot 50 jaar;Surinamers, 2e generatie;2001;0.8;0.2;0.1;0.1;0.0;0.0;20.4;12.2;7.0;1.8;0.1
1008;Mannen en vrouwen;45 tot 50 jaar;Surinamers, 2e generatie;2002;0.9;0.2;0.1;0.1;0.0;0.0;19.9;11.8;6.3;2.3;0.0
1009;Mannen en vrouwen;45 tot 50 jaar;Surinamers, 2e generatie;2003;1.0;0.2;0.1;0.1;0.0;0.0;20.8;11.6;5.6;4.3;0.0
1010;Mannen en vrouwen;45 tot 50 jaar;Antillianen en Arubanen;1999;5.8;1.7;0.4;1.1;0.2;0.0;29.0;7.5;19.2;3.0;0.1
1011;Mannen en vrouwen;45 tot 50 jaar;Antillianen en Arubanen;2000;6.4;1.8;0.5;1.2;0.1;0.0;27.5;7.6;18.3;2.2;0.0
1012;Mannen en vrouwen;45 tot 50 jaar;Antillianen en Arubanen;2001;7.0;1.9;0.5;1.2;0.2;0.0;27.0;7.5;17.9;2.2;0.0
1013;Mannen en vrouwen;45 tot 50 jaar;Antillianen en Arubanen;2002;7.4;2.0;0.6;1.3;0.2;0.0;27.2;7.6;17.3;3.2;0.0
1014;Mannen en vrouwen;45 tot 50 jaar;Antillianen en Arubanen;2003;7.7;2.3;0.6;1.4;0.4;0.0;30.3;7.6;18.6;5.2;0.0
1015;Mannen en vrouwen;45 tot 50 jaar;Antillianen, 1e generatie;1999;5.6;1.7;0.4;1.1;0.2;0.0;29.3;7.4;19.6;3.0;0.1
1016;Mannen en vrouwen;45 tot 50 jaar;Antillianen, 1e generatie;2000;6.2;1.7;0.5;1.2;0.1;0.0;27.8;7.5;18.7;2.2;0.0
1017;Mannen en vrouwen;45 tot 50 jaar;Antillianen, 1e generatie;2001;6.7;1.8;0.5;1.2;0.1;0.0;27.2;7.4;18.2;2.2;0.0
1018;Mannen en vrouwen;45 tot 50 jaar;Antillianen, 1e generatie;2002;7.2;2.0;0.5;1.3;0.2;0.0;27.5;7.4;17.7;3.2;0.0
1019;Mannen en vrouwen;45 tot 50 jaar;Antillianen, 1e generatie;2003;7.4;2.3;0.6;1.4;0.4;0.0;30.7;7.4;19.1;5.3;0.0
1020;Mannen en vrouwen;45 tot 50 jaar;Antillianen, 2e generatie;1999;0.2;0.0;0.0;0.0;0.0;0.0;17.1;10.6;5.9;1.2;0.0
1021;Mannen en vrouwen;45 tot 50 jaar;Antillianen, 2e generatie;2000;0.2;0.0;0.0;0.0;0.0;0.0;16.1;10.2;5.4;1.1;0.0
1022;Mannen en vrouwen;45 tot 50 jaar;Antillianen, 2e generatie;2001;0.2;0.0;0.0;0.0;0.0;0.0;18.3;10.5;7.3;1.4;0.0
1023;Mannen en vrouwen;45 tot 50 jaar;Antillianen, 2e generatie;2002;0.3;0.1;0.0;0.0;0.0;0.0;20.6;12.5;7.7;1.5;0.0
1024;Mannen en vrouwen;45 tot 50 jaar;Antillianen, 2e generatie;2003;0.3;0.1;0.0;0.0;0.0;0.0;21.0;11.6;6.4;3.0;0.0
1025;Mannen en vrouwen;45 tot 50 jaar;Overige niet-westerse allochtonen;1999;22.4;6.8;1.1;5.2;0.6;0.0;30.3;5.1;23.3;2.6;0.1
1026;Mannen en vrouwen;45 tot 50 jaar;Overige niet-westerse allochtonen;2000;24.8;7.0;1.3;5.3;0.5;0.0;28.3;5.3;21.6;2.1;0.1
1027;Mannen en vrouwen;45 tot 50 jaar;Overige niet-westerse allochtonen;2001;27.8;7.7;1.5;5.8;0.5;0.0;27.6;5.4;20.9;2.0;0.1
1028;Mannen en vrouwen;45 tot 50 jaar;Overige niet-westerse allochtonen;2002;30.6;8.4;1.7;6.1;0.8;0.0;27.5;5.5;20.1;2.6;0.1
1029;Mannen en vrouwen;45 tot 50 jaar;Overige niet-westerse allochtonen;2003;33.2;9.9;1.9;7.0;1.4;0.0;29.8;5.6;21.0;4.1;0.1
1030;Mannen en vrouwen;45 tot 50 jaar;Overige niet-westerse allocht, 1e gen.;1999;21.7;6.7;1.1;5.2;0.6;0.0;30.8;5.0;23.9;2.6;0.1
1031;Mannen en vrouwen;45 tot 50 jaar;Overige niet-westerse allocht, 1e gen.;2000;24.0;6.9;1.3;5.3;0.5;0.0;28.8;5.2;22.1;2.1;0.1
1032;Mannen en vrouwen;45 tot 50 jaar;Overige niet-westerse allocht, 1e gen.;2001;27.1;7.6;1.4;5.8;0.5;0.0;27.9;5.3;21.3;2.0;0.1
1033;Mannen en vrouwen;45 tot 50 jaar;Overige niet-westerse allocht, 1e gen.;2002;29.8;8.3;1.6;6.1;0.8;0.0;27.8;5.4;20.5;2.6;0.1
1034;Mannen en vrouwen;45 tot 50 jaar;Overige niet-westerse allocht, 1e gen.;2003;32.5;9.8;1.8;6.9;1.3;0.0;30.1;5.5;21.4;4.1;0.1
1035;Mannen en vrouwen;45 tot 50 jaar;Overige niet-westerse allocht, 2e gen.;1999;0.7;0.1;0.1;0.0;0.0;0.0;15.1;8.3;5.6;1.6;0.0
1036;Mannen en vrouwen;45 tot 50 jaar;Overige niet-westerse allocht, 2e gen.;2000;0.7;0.1;0.1;0.0;0.0;0.0;14.1;8.2;5.2;1.5;0.0
1037;Mannen en vrouwen;45 tot 50 jaar;Overige niet-westerse allocht, 2e gen.;2001;0.7;0.1;0.1;0.0;0.0;0.0;15.2;8.9;5.3;1.3;0.0
1038;Mannen en vrouwen;45 tot 50 jaar;Overige niet-westerse allocht, 2e gen.;2002;0.8;0.1;0.1;0.0;0.0;0.0;15.2;9.3;4.3;2.3;0.0
1039;Mannen en vrouwen;45 tot 50 jaar;Overige niet-westerse allocht, 2e gen.;2003;0.8;0.1;0.1;0.0;0.0;0.0;17.8;9.9;4.3;4.5;0.1
1040;Mannen en vrouwen;50 tot 55 jaar;Totaal herkomstgroeperingen;1999;1145.3;223.6;158.4;46.7;22.9;3.6;19.5;13.8;4.1;2.0;0.3
1041;Mannen en vrouwen;50 tot 55 jaar;Totaal herkomstgroeperingen;2000;1181.7;225.7;165.4;45.4;19.5;3.0;19.1;14.0;3.8;1.7;0.3
1042;Mannen en vrouwen;50 tot 55 jaar;Totaal herkomstgroeperingen;2001;1145.4;216.3;162.1;42.7;16.1;2.5;18.9;14.2;3.7;1.4;0.2
1043;Mannen en vrouwen;50 tot 55 jaar;Totaal herkomstgroeperingen;2002;1123.8;213.1;157.8;41.1;19.5;2.2;19.0;14.0;3.7;1.7;0.2
1044;Mannen en vrouwen;50 tot 55 jaar;Totaal herkomstgroeperingen;2003;1113.6;214.0;151.5;41.7;27.6;1.8;19.2;13.6;3.7;2.5;0.2
1045;Mannen en vrouwen;50 tot 55 jaar;Autochtonen;1999;981.3;177.2;132.2;29.5;18.9;2.6;18.1;13.5;3.0;1.9;0.3
1046;Mannen en vrouwen;50 tot 55 jaar;Autochtonen;2000;1007.8;177.9;137.9;27.6;16.0;2.1;17.6;13.7;2.7;1.6;0.2
1047;Mannen en vrouwen;50 tot 55 jaar;Autochtonen;2001;969.2;168.7;134.5;24.9;12.8;1.7;17.4;13.9;2.6;1.3;0.2
1048;Mannen en vrouwen;50 tot 55 jaar;Autochtonen;2002;946.5;164.6;130.4;23.0;15.3;1.4;17.4;13.8;2.4;1.6;0.1
1049;Mannen en vrouwen;50 tot 55 jaar;Autochtonen;2003;935.8;163.9;125.0;22.8;21.4;1.1;17.5;13.4;2.4;2.3;0.1
1050;Mannen en vrouwen;50 tot 55 jaar;Allochtonen;1999;164.1;46.5;26.2;17.2;4.0;0.9;28.3;16.0;10.5;2.4;0.6
1051;Mannen en vrouwen;50 tot 55 jaar;Allochtonen;2000;174.0;47.8;27.5;17.8;3.6;0.9;27.5;15.8;10.2;2.0;0.5
1052;Mannen en vrouwen;50 tot 55 jaar;Allochtonen;2001;176.2;47.6;27.6;17.7;3.3;0.8;27.0;15.7;10.1;1.9;0.5
1053;Mannen en vrouwen;50 tot 55 jaar;Allochtonen;2002;177.4;48.5;27.4;18.1;4.2;0.8;27.3;15.4;10.2;2.4;0.4
1054;Mannen en vrouwen;50 tot 55 jaar;Allochtonen;2003;177.8;50.1;26.5;18.9;6.2;0.7;28.2;14.9;10.6;3.5;0.4
1055;Mannen en vrouwen;50 tot 55 jaar;Allochtonen, 1e generatie;1999;102.0;33.5;16.9;14.7;2.7;0.7;32.9;16.6;14.4;2.7;0.7
1056;Mannen en vrouwen;50 tot 55 jaar;Allochtonen, 1e generatie;2000;110.3;34.9;17.8;15.4;2.4;0.7;31.6;16.2;13.9;2.2;0.6
1057;Mannen en vrouwen;50 tot 55 jaar;Allochtonen, 1e generatie;2001;114.3;35.2;18.2;15.5;2.3;0.7;30.8;15.9;13.6;2.0;0.6
1058;Mannen en vrouwen;50 tot 55 jaar;Allochtonen, 1e generatie;2002;116.7;36.3;18.3;16.0;2.9;0.7;31.1;15.7;13.7;2.5;0.6
1059;Mannen en vrouwen;50 tot 55 jaar;Allochtonen, 1e generatie;2003;117.7;37.8;17.8;16.7;4.4;0.6;32.1;15.2;14.2;3.7;0.5
1060;Mannen en vrouwen;50 tot 55 jaar;Allochtonen, 2e generatie;1999;62.0;12.9;9.3;2.5;1.3;0.2;20.8;15.0;4.1;2.1;0.3
1061;Mannen en vrouwen;50 tot 55 jaar;Allochtonen, 2e generatie;2000;63.7;12.9;9.7;2.4;1.1;0.2;20.3;15.2;3.8;1.8;0.2
1062;Mannen en vrouwen;50 tot 55 jaar;Allochtonen, 2e generatie;2001;61.9;12.4;9.4;2.2;1.0;0.1;20.0;15.2;3.6;1.6;0.2
1063;Mannen en vrouwen;50 tot 55 jaar;Allochtonen, 2e generatie;2002;60.7;12.2;9.0;2.1;1.3;0.1;20.0;14.9;3.5;2.1;0.2
1064;Mannen en vrouwen;50 tot 55 jaar;Allochtonen, 2e generatie;2003;60.2;12.3;8.7;2.2;1.8;0.1;20.4;14.5;3.6;3.0;0.1
1065;Mannen en vrouwen;50 tot 55 jaar;Westerse allochtonen;1999;115.3;24.4;16.1;6.1;2.6;0.3;21.2;14.0;5.3;2.3;0.3
1066;Mannen en vrouwen;50 tot 55 jaar;Westerse allochtonen;2000;120.8;24.7;16.9;5.9;2.3;0.3;20.4;14.0;4.9;1.9;0.2
1067;Mannen en vrouwen;50 tot 55 jaar;Westerse allochtonen;2001;120.1;24.1;16.8;5.6;2.2;0.2;20.1;14.0;4.7;1.8;0.2
1068;Mannen en vrouwen;50 tot 55 jaar;Westerse allochtonen;2002;117.0;23.7;16.2;5.4;2.7;0.2;20.3;13.9;4.6;2.3;0.2
1069;Mannen en vrouwen;50 tot 55 jaar;Westerse allochtonen;2003;114.1;23.9;15.4;5.4;3.9;0.2;20.9;13.5;4.8;3.4;0.2
1070;Mannen en vrouwen;50 tot 55 jaar;Westerse allochtonen, 1e generatie;1999;54.5;11.8;7.0;3.7;1.4;0.2;21.6;12.8;6.7;2.5;0.3
1071;Mannen en vrouwen;50 tot 55 jaar;Westerse allochtonen, 1e generatie;2000;58.6;12.0;7.5;3.6;1.2;0.1;20.5;12.7;6.2;2.1;0.2
1072;Mannen en vrouwen;50 tot 55 jaar;Westerse allochtonen, 1e generatie;2001;59.6;12.0;7.6;3.5;1.2;0.1;20.1;12.8;5.8;2.0;0.2
1073;Mannen en vrouwen;50 tot 55 jaar;Westerse allochtonen, 1e generatie;2002;57.8;11.9;7.4;3.3;1.5;0.1;20.6;12.8;5.8;2.6;0.2
1074;Mannen en vrouwen;50 tot 55 jaar;Westerse allochtonen, 1e generatie;2003;55.4;11.9;6.8;3.4;2.1;0.1;21.5;12.4;6.1;3.8;0.2
1075;Mannen en vrouwen;50 tot 55 jaar;Westerse allochtonen, 2e generatie;1999;60.7;12.6;9.1;2.4;1.3;0.2;20.8;15.0;4.0;2.1;0.3
1076;Mannen en vrouwen;50 tot 55 jaar;Westerse allochtonen, 2e generatie;2000;62.2;12.7;9.5;2.3;1.1;0.1;20.3;15.2;3.7;1.8;0.2
1077;Mannen en vrouwen;50 tot 55 jaar;Westerse allochtonen, 2e generatie;2001;60.4;12.1;9.2;2.2;1.0;0.1;20.1;15.2;3.6;1.6;0.2
1078;Mannen en vrouwen;50 tot 55 jaar;Westerse allochtonen, 2e generatie;2002;59.2;11.9;8.8;2.1;1.2;0.1;20.0;14.9;3.5;2.1;0.2
1079;Mannen en vrouwen;50 tot 55 jaar;Westerse allochtonen, 2e generatie;2003;58.7;12.0;8.5;2.1;1.8;0.1;20.4;14.5;3.5;3.0;0.1
