ID;Geslacht;Persoonskenmerken;Beroepsniveau;BedrijfstakkenSBI2008;Perioden;BanenVanWerknemers_1;BrutoUurloon_2
1100;Totaal mannen en vrouwen;Herkomst: allochtoon;Beroepsniveau 2;R Cultuur, sport en recreatie;2010;8.6;14.8
1101;Totaal mannen en vrouwen;Herkomst: allochtoon;Beroepsniveau 2;S Overige dienstverlening;2010;12.6;13.9
1102;Totaal mannen en vrouwen;Herkomst: allochtoon;Beroepsniveau 3;A-U Alle economische activiteiten;2010;198.0;20.8
1103;Totaal mannen en vrouwen;Herkomst: allochtoon;Beroepsniveau 3;A-F Landbouw en nijverheid;2010;32.3;21.4
1104;Totaal mannen en vrouwen;Herkomst: allochtoon;Beroepsniveau 3;A Landbouw, bosbouw en visserij;2010;0.0;0.0
1105;Totaal mannen en vrouwen;Herkomst: allochtoon;Beroepsniveau 3;B-F Nijverheid en energie;2010;31.8;21.4
1106;Totaal mannen en vrouwen;Herkomst: allochtoon;Beroepsniveau 3;B-E Nijverheid (geen bouw) en energie;2010;26.7;21.2
1107;Totaal mannen en vrouwen;Herkomst: allochtoon;Beroepsniveau 3;B Delfstoffenwinning;2010;0.0;0.0
1108;Totaal mannen en vrouwen;Herkomst: allochtoon;Beroepsniveau 3;C Industrie;2010;24.1;21.0
1109;Totaal mannen en vrouwen;Herkomst: allochtoon;Beroepsniveau 3;D Energievoorziening;2010;0.0;0.0
1110;Totaal mannen en vrouwen;Herkomst: allochtoon;Beroepsniveau 3;E Waterbedrijven en afvalbeheer;2010;0.0;0.0
1111;Totaal mannen en vrouwen;Herkomst: allochtoon;Beroepsniveau 3;F Bouwnijverheid;2010;5.2;22.7
1112;Totaal mannen en vrouwen;Herkomst: allochtoon;Beroepsniveau 3;G-N Commerciële dienstverlening;2010;92.0;20.9
1113;Totaal mannen en vrouwen;Herkomst: allochtoon;Beroepsniveau 3;G-I Handel, vervoer en horeca;2010;36.8;20.3
1114;Totaal mannen en vrouwen;Herkomst: allochtoon;Beroepsniveau 3;G Handel;2010;23.7;19.9
1115;Totaal mannen en vrouwen;Herkomst: allochtoon;Beroepsniveau 3;H Vervoer en opslag;2010;6.0;26.0
1116;Totaal mannen en vrouwen;Herkomst: allochtoon;Beroepsniveau 3;I Horeca;2010;7.1;15.6
1117;Totaal mannen en vrouwen;Herkomst: allochtoon;Beroepsniveau 3;J Informatie en communicatie;2010;6.6;22.9
1118;Totaal mannen en vrouwen;Herkomst: allochtoon;Beroepsniveau 3;K Financiële dienstverlening;2010;10.4;24.0
1119;Totaal mannen en vrouwen;Herkomst: allochtoon;Beroepsniveau 3;L Verhuur en handel van onroerend goed;2010;0.0;0.0
1120;Totaal mannen en vrouwen;Herkomst: allochtoon;Beroepsniveau 3;M-N Zakelijke dienstverlening;2010;35.8;19.6
1121;Totaal mannen en vrouwen;Herkomst: allochtoon;Beroepsniveau 3;M Specialistische zakelijke diensten;2010;17.1;21.4
1122;Totaal mannen en vrouwen;Herkomst: allochtoon;Beroepsniveau 3;N Verhuur en overige zakelijke diensten;2010;18.8;17.7
1123;Totaal mannen en vrouwen;Herkomst: allochtoon;Beroepsniveau 3;O-U Niet-commerciële dienstverlening;2010;73.7;20.3
1124;Totaal mannen en vrouwen;Herkomst: allochtoon;Beroepsniveau 3;O-Q Overheid en zorg;2010;66.1;20.2
1125;Totaal mannen en vrouwen;Herkomst: allochtoon;Beroepsniveau 3;O Openbaar bestuur en overheidsdiensten;2010;17.9;21.9
1126;Totaal mannen en vrouwen;Herkomst: allochtoon;Beroepsniveau 3;P Onderwijs;2010;3.8;20.7
1127;Totaal mannen en vrouwen;Herkomst: allochtoon;Beroepsniveau 3;Q Gezondheids- en welzijnszorg;2010;44.4;19.3
1128;Totaal mannen en vrouwen;Herkomst: allochtoon;Beroepsniveau 3;R-U Cultuur, recreatie, overige diensten;2010;7.6;20.5
1129;Totaal mannen en vrouwen;Herkomst: allochtoon;Beroepsniveau 3;R Cultuur, sport en recreatie;2010;5.2;21.8
1130;Totaal mannen en vrouwen;Herkomst: allochtoon;Beroepsniveau 3;S Overige dienstverlening;2010;0.0;0.0
1131;Totaal mannen en vrouwen;Herkomst: allochtoon;Beroepsniveau 4;A-U Alle economische activiteiten;2010;260.8;28.5
1132;Totaal mannen en vrouwen;Herkomst: allochtoon;Beroepsniveau 4;A-F Landbouw en nijverheid;2010;20.4;30.3
1133;Totaal mannen en vrouwen;Herkomst: allochtoon;Beroepsniveau 4;A Landbouw, bosbouw en visserij;2010;0.0;0.0
1134;Totaal mannen en vrouwen;Herkomst: allochtoon;Beroepsniveau 4;B-F Nijverheid en energie;2010;20.2;30.2
1135;Totaal mannen en vrouwen;Herkomst: allochtoon;Beroepsniveau 4;B-E Nijverheid (geen bouw) en energie;2010;17.7;30.4
1136;Totaal mannen en vrouwen;Herkomst: allochtoon;Beroepsniveau 4;B Delfstoffenwinning;2010;0.0;0.0
1137;Totaal mannen en vrouwen;Herkomst: allochtoon;Beroepsniveau 4;C Industrie;2010;14.9;30.4
1138;Totaal mannen en vrouwen;Herkomst: allochtoon;Beroepsniveau 4;D Energievoorziening;2010;0.0;0.0
1139;Totaal mannen en vrouwen;Herkomst: allochtoon;Beroepsniveau 4;E Waterbedrijven en afvalbeheer;2010;0.0;0.0
1140;Totaal mannen en vrouwen;Herkomst: allochtoon;Beroepsniveau 4;F Bouwnijverheid;2010;0.0;0.0
1141;Totaal mannen en vrouwen;Herkomst: allochtoon;Beroepsniveau 4;G-N Commerciële dienstverlening;2010;107.2;29.0
1142;Totaal mannen en vrouwen;Herkomst: allochtoon;Beroepsniveau 4;G-I Handel, vervoer en horeca;2010;22.7;28.8
1143;Totaal mannen en vrouwen;Herkomst: allochtoon;Beroepsniveau 4;G Handel;2010;15.1;29.3
1144;Totaal mannen en vrouwen;Herkomst: allochtoon;Beroepsniveau 4;H Vervoer en opslag;2010;5.7;30.1
1145;Totaal mannen en vrouwen;Herkomst: allochtoon;Beroepsniveau 4;I Horeca;2010;0.0;0.0
1146;Totaal mannen en vrouwen;Herkomst: allochtoon;Beroepsniveau 4;J Informatie en communicatie;2010;22.7;26.7
1147;Totaal mannen en vrouwen;Herkomst: allochtoon;Beroepsniveau 4;K Financiële dienstverlening;2010;14.9;34.1
1148;Totaal mannen en vrouwen;Herkomst: allochtoon;Beroepsniveau 4;L Verhuur en handel van onroerend goed;2010;0.0;0.0
1149;Totaal mannen en vrouwen;Herkomst: allochtoon;Beroepsniveau 4;M-N Zakelijke dienstverlening;2010;45.6;28.7
1150;Totaal mannen en vrouwen;Herkomst: allochtoon;Beroepsniveau 4;M Specialistische zakelijke diensten;2010;28.6;30.6
1151;Totaal mannen en vrouwen;Herkomst: allochtoon;Beroepsniveau 4;N Verhuur en overige zakelijke diensten;2010;17.0;24.9
1152;Totaal mannen en vrouwen;Herkomst: allochtoon;Beroepsniveau 4;O-U Niet-commerciële dienstverlening;2010;133.2;27.7
1153;Totaal mannen en vrouwen;Herkomst: allochtoon;Beroepsniveau 4;O-Q Overheid en zorg;2010;120.9;27.9
1154;Totaal mannen en vrouwen;Herkomst: allochtoon;Beroepsniveau 4;O Openbaar bestuur en overheidsdiensten;2010;28.6;28.4
1155;Totaal mannen en vrouwen;Herkomst: allochtoon;Beroepsniveau 4;P Onderwijs;2010;50.5;26.4
1156;Totaal mannen en vrouwen;Herkomst: allochtoon;Beroepsniveau 4;Q Gezondheids- en welzijnszorg;2010;41.8;29.2
1157;Totaal mannen en vrouwen;Herkomst: allochtoon;Beroepsniveau 4;R-U Cultuur, recreatie, overige diensten;2010;12.3;26.2
1158;Totaal mannen en vrouwen;Herkomst: allochtoon;Beroepsniveau 4;R Cultuur, sport en recreatie;2010;4.9;26.9
1159;Totaal mannen en vrouwen;Herkomst: allochtoon;Beroepsniveau 4;S Overige dienstverlening;2010;7.4;25.8
1160;Totaal mannen en vrouwen;Herkomst: westerse allochtoon;Totaal;A-U Alle economische activiteiten;2010;510.3;21.9
1161;Totaal mannen en vrouwen;Herkomst: westerse allochtoon;Totaal;A-F Landbouw en nijverheid;2010;73.8;21.3
1162;Totaal mannen en vrouwen;Herkomst: westerse allochtoon;Totaal;A Landbouw, bosbouw en visserij;2010;2.9;16.6
1163;Totaal mannen en vrouwen;Herkomst: westerse allochtoon;Totaal;B-F Nijverheid en energie;2010;70.9;21.4
1164;Totaal mannen en vrouwen;Herkomst: westerse allochtoon;Totaal;B-E Nijverheid (geen bouw) en energie;2010;55.2;21.7
1165;Totaal mannen en vrouwen;Herkomst: westerse allochtoon;Totaal;B Delfstoffenwinning;2010;0.0;0.0
1166;Totaal mannen en vrouwen;Herkomst: westerse allochtoon;Totaal;C Industrie;2010;50.8;21.4
1167;Totaal mannen en vrouwen;Herkomst: westerse allochtoon;Totaal;D Energievoorziening;2010;0.0;0.0
1168;Totaal mannen en vrouwen;Herkomst: westerse allochtoon;Totaal;E Waterbedrijven en afvalbeheer;2010;2.9;21.5
1169;Totaal mannen en vrouwen;Herkomst: westerse allochtoon;Totaal;F Bouwnijverheid;2010;15.8;20.5
1170;Totaal mannen en vrouwen;Herkomst: westerse allochtoon;Totaal;G-N Commerciële dienstverlening;2010;256.4;21.0
1171;Totaal mannen en vrouwen;Herkomst: westerse allochtoon;Totaal;G-I Handel, vervoer en horeca;2010;124.4;18.2
1172;Totaal mannen en vrouwen;Herkomst: westerse allochtoon;Totaal;G Handel;2010;73.6;18.4
1173;Totaal mannen en vrouwen;Herkomst: westerse allochtoon;Totaal;H Vervoer en opslag;2010;27.0;20.5
1174;Totaal mannen en vrouwen;Herkomst: westerse allochtoon;Totaal;I Horeca;2010;23.8;13.4
1175;Totaal mannen en vrouwen;Herkomst: westerse allochtoon;Totaal;J Informatie en communicatie;2010;20.8;25.5
1176;Totaal mannen en vrouwen;Herkomst: westerse allochtoon;Totaal;K Financiële dienstverlening;2010;17.6;30.2
1177;Totaal mannen en vrouwen;Herkomst: westerse allochtoon;Totaal;L Verhuur en handel van onroerend goed;2010;3.9;25.9
1178;Totaal mannen en vrouwen;Herkomst: westerse allochtoon;Totaal;M-N Zakelijke dienstverlening;2010;89.6;21.2
1179;Totaal mannen en vrouwen;Herkomst: westerse allochtoon;Totaal;M Specialistische zakelijke diensten;2010;33.9;27.1
1180;Totaal mannen en vrouwen;Herkomst: westerse allochtoon;Totaal;N Verhuur en overige zakelijke diensten;2010;55.7;16.7
1181;Totaal mannen en vrouwen;Herkomst: westerse allochtoon;Totaal;O-U Niet-commerciële dienstverlening;2010;180.1;23.5
1182;Totaal mannen en vrouwen;Herkomst: westerse allochtoon;Totaal;O-Q Overheid en zorg;2010;157.3;23.8
1183;Totaal mannen en vrouwen;Herkomst: westerse allochtoon;Totaal;O Openbaar bestuur en overheidsdiensten;2010;37.9;24.8
1184;Totaal mannen en vrouwen;Herkomst: westerse allochtoon;Totaal;P Onderwijs;2010;38.4;26.0
1185;Totaal mannen en vrouwen;Herkomst: westerse allochtoon;Totaal;Q Gezondheids- en welzijnszorg;2010;81.0;22.0
1186;Totaal mannen en vrouwen;Herkomst: westerse allochtoon;Totaal;R-U Cultuur, recreatie, overige diensten;2010;22.8;21.6
1187;Totaal mannen en vrouwen;Herkomst: westerse allochtoon;Totaal;R Cultuur, sport en recreatie;2010;11.3;22.7
1188;Totaal mannen en vrouwen;Herkomst: westerse allochtoon;Totaal;S Overige dienstverlening;2010;11.5;20.7
1189;Totaal mannen en vrouwen;Herkomst: westerse allochtoon;Beroepsniveau 1;A-U Alle economische activiteiten;2010;48.4;12.3
1190;Totaal mannen en vrouwen;Herkomst: westerse allochtoon;Beroepsniveau 1;A-F Landbouw en nijverheid;2010;6.2;12.8
1191;Totaal mannen en vrouwen;Herkomst: westerse allochtoon;Beroepsniveau 1;A Landbouw, bosbouw en visserij;2010;0.0;0.0
1192;Totaal mannen en vrouwen;Herkomst: westerse allochtoon;Beroepsniveau 1;B-F Nijverheid en energie;2010;6.0;12.9
1193;Totaal mannen en vrouwen;Herkomst: westerse allochtoon;Beroepsniveau 1;B-E Nijverheid (geen bouw) en energie;2010;5.3;12.7
1194;Totaal mannen en vrouwen;Herkomst: westerse allochtoon;Beroepsniveau 1;B Delfstoffenwinning;2010;0.0;0.0
1195;Totaal mannen en vrouwen;Herkomst: westerse allochtoon;Beroepsniveau 1;C Industrie;2010;5.0;12.6
1196;Totaal mannen en vrouwen;Herkomst: westerse allochtoon;Beroepsniveau 1;D Energievoorziening;2010;0.0;0.0
1197;Totaal mannen en vrouwen;Herkomst: westerse allochtoon;Beroepsniveau 1;E Waterbedrijven en afvalbeheer;2010;0.0;0.0
1198;Totaal mannen en vrouwen;Herkomst: westerse allochtoon;Beroepsniveau 1;F Bouwnijverheid;2010;0.0;0.0
1199;Totaal mannen en vrouwen;Herkomst: westerse allochtoon;Beroepsniveau 1;G-N Commerciële dienstverlening;2010;32.7;11.9
1200;Totaal mannen en vrouwen;Herkomst: westerse allochtoon;Beroepsniveau 1;G-I Handel, vervoer en horeca;2010;17.3;12.3
1201;Totaal mannen en vrouwen;Herkomst: westerse allochtoon;Beroepsniveau 1;G Handel;2010;10.3;12.2
1202;Totaal mannen en vrouwen;Herkomst: westerse allochtoon;Beroepsniveau 1;H Vervoer en opslag;2010;2.8;14.9
1203;Totaal mannen en vrouwen;Herkomst: westerse allochtoon;Beroepsniveau 1;I Horeca;2010;4.2;9.6
1204;Totaal mannen en vrouwen;Herkomst: westerse allochtoon;Beroepsniveau 1;J Informatie en communicatie;2010;0.0;0.0
1205;Totaal mannen en vrouwen;Herkomst: westerse allochtoon;Beroepsniveau 1;K Financiële dienstverlening;2010;0.0;0.0
1206;Totaal mannen en vrouwen;Herkomst: westerse allochtoon;Beroepsniveau 1;L Verhuur en handel van onroerend goed;2010;0.0;0.0
1207;Totaal mannen en vrouwen;Herkomst: westerse allochtoon;Beroepsniveau 1;M-N Zakelijke dienstverlening;2010;14.8;11.5
1208;Totaal mannen en vrouwen;Herkomst: westerse allochtoon;Beroepsniveau 1;M Specialistische zakelijke diensten;2010;0.0;0.0
1209;Totaal mannen en vrouwen;Herkomst: westerse allochtoon;Beroepsniveau 1;N Verhuur en overige zakelijke diensten;2010;14.1;11.4
1210;Totaal mannen en vrouwen;Herkomst: westerse allochtoon;Beroepsniveau 1;O-U Niet-commerciële dienstverlening;2010;9.5;13.1
1211;Totaal mannen en vrouwen;Herkomst: westerse allochtoon;Beroepsniveau 1;O-Q Overheid en zorg;2010;8.0;13.4
1212;Totaal mannen en vrouwen;Herkomst: westerse allochtoon;Beroepsniveau 1;O Openbaar bestuur en overheidsdiensten;2010;0.0;0.0
1213;Totaal mannen en vrouwen;Herkomst: westerse allochtoon;Beroepsniveau 1;P Onderwijs;2010;0.0;0.0
1214;Totaal mannen en vrouwen;Herkomst: westerse allochtoon;Beroepsniveau 1;Q Gezondheids- en welzijnszorg;2010;6.2;12.7
1215;Totaal mannen en vrouwen;Herkomst: westerse allochtoon;Beroepsniveau 1;R-U Cultuur, recreatie, overige diensten;2010;0.0;0.0
1216;Totaal mannen en vrouwen;Herkomst: westerse allochtoon;Beroepsniveau 1;R Cultuur, sport en recreatie;2010;0.0;0.0
1217;Totaal mannen en vrouwen;Herkomst: westerse allochtoon;Beroepsniveau 1;S Overige dienstverlening;2010;0.0;0.0
1218;Totaal mannen en vrouwen;Herkomst: westerse allochtoon;Beroepsniveau 2;A-U Alle economische activiteiten;2010;220.9;16.4
1219;Totaal mannen en vrouwen;Herkomst: westerse allochtoon;Beroepsniveau 2;A-F Landbouw en nijverheid;2010;39.2;17.6
1220;Totaal mannen en vrouwen;Herkomst: westerse allochtoon;Beroepsniveau 2;A Landbouw, bosbouw en visserij;2010;0.0;0.0
1221;Totaal mannen en vrouwen;Herkomst: westerse allochtoon;Beroepsniveau 2;B-F Nijverheid en energie;2010;37.1;17.7
1222;Totaal mannen en vrouwen;Herkomst: westerse allochtoon;Beroepsniveau 2;B-E Nijverheid (geen bouw) en energie;2010;26.4;17.4
1223;Totaal mannen en vrouwen;Herkomst: westerse allochtoon;Beroepsniveau 2;B Delfstoffenwinning;2010;0.0;0.0
1224;Totaal mannen en vrouwen;Herkomst: westerse allochtoon;Beroepsniveau 2;C Industrie;2010;25.0;17.3
1225;Totaal mannen en vrouwen;Herkomst: westerse allochtoon;Beroepsniveau 2;D Energievoorziening;2010;0.0;0.0
1226;Totaal mannen en vrouwen;Herkomst: westerse allochtoon;Beroepsniveau 2;E Waterbedrijven en afvalbeheer;2010;0.0;0.0
1227;Totaal mannen en vrouwen;Herkomst: westerse allochtoon;Beroepsniveau 2;F Bouwnijverheid;2010;10.7;18.3
1228;Totaal mannen en vrouwen;Herkomst: westerse allochtoon;Beroepsniveau 2;G-N Commerciële dienstverlening;2010;124.2;15.6
1229;Totaal mannen en vrouwen;Herkomst: westerse allochtoon;Beroepsniveau 2;G-I Handel, vervoer en horeca;2010;76.3;15.1
1230;Totaal mannen en vrouwen;Herkomst: westerse allochtoon;Beroepsniveau 2;G Handel;2010;42.4;15.1
1231;Totaal mannen en vrouwen;Herkomst: westerse allochtoon;Beroepsniveau 2;H Vervoer en opslag;2010;17.9;16.8
1232;Totaal mannen en vrouwen;Herkomst: westerse allochtoon;Beroepsniveau 2;I Horeca;2010;16.0;12.8
1233;Totaal mannen en vrouwen;Herkomst: westerse allochtoon;Beroepsniveau 2;J Informatie en communicatie;2010;3.9;16.7
1234;Totaal mannen en vrouwen;Herkomst: westerse allochtoon;Beroepsniveau 2;K Financiële dienstverlening;2010;4.8;19.4
1235;Totaal mannen en vrouwen;Herkomst: westerse allochtoon;Beroepsniveau 2;L Verhuur en handel van onroerend goed;2010;0.0;0.0
1236;Totaal mannen en vrouwen;Herkomst: westerse allochtoon;Beroepsniveau 2;M-N Zakelijke dienstverlening;2010;37.5;15.9
1237;Totaal mannen en vrouwen;Herkomst: westerse allochtoon;Beroepsniveau 2;M Specialistische zakelijke diensten;2010;9.4;19.2
1238;Totaal mannen en vrouwen;Herkomst: westerse allochtoon;Beroepsniveau 2;N Verhuur en overige zakelijke diensten;2010;28.1;14.6
1239;Totaal mannen en vrouwen;Herkomst: westerse allochtoon;Beroepsniveau 2;O-U Niet-commerciële dienstverlening;2010;57.5;17.1
1240;Totaal mannen en vrouwen;Herkomst: westerse allochtoon;Beroepsniveau 2;O-Q Overheid en zorg;2010;48.4;17.4
1241;Totaal mannen en vrouwen;Herkomst: westerse allochtoon;Beroepsniveau 2;O Openbaar bestuur en overheidsdiensten;2010;12.6;19.4
1242;Totaal mannen en vrouwen;Herkomst: westerse allochtoon;Beroepsniveau 2;P Onderwijs;2010;5.8;16.8
1243;Totaal mannen en vrouwen;Herkomst: westerse allochtoon;Beroepsniveau 2;Q Gezondheids- en welzijnszorg;2010;30.0;16.4
1244;Totaal mannen en vrouwen;Herkomst: westerse allochtoon;Beroepsniveau 2;R-U Cultuur, recreatie, overige diensten;2010;9.0;15.0
1245;Totaal mannen en vrouwen;Herkomst: westerse allochtoon;Beroepsniveau 2;R Cultuur, sport en recreatie;2010;4.5;15.9
1246;Totaal mannen en vrouwen;Herkomst: westerse allochtoon;Beroepsniveau 2;S Overige dienstverlening;2010;4.6;14.3
1247;Totaal mannen en vrouwen;Herkomst: westerse allochtoon;Beroepsniveau 3;A-U Alle economische activiteiten;2010;93.2;22.8
1248;Totaal mannen en vrouwen;Herkomst: westerse allochtoon;Beroepsniveau 3;A-F Landbouw en nijverheid;2010;15.4;23.9
1249;Totaal mannen en vrouwen;Herkomst: westerse allochtoon;Beroepsniveau 3;A Landbouw, bosbouw en visserij;2010;0.0;0.0
1250;Totaal mannen en vrouwen;Herkomst: westerse allochtoon;Beroepsniveau 3;B-F Nijverheid en energie;2010;15.1;24.0
1251;Totaal mannen en vrouwen;Herkomst: westerse allochtoon;Beroepsniveau 3;B-E Nijverheid (geen bouw) en energie;2010;12.2;23.8
1252;Totaal mannen en vrouwen;Herkomst: westerse allochtoon;Beroepsniveau 3;B Delfstoffenwinning;2010;0.0;0.0
1253;Totaal mannen en vrouwen;Herkomst: westerse allochtoon;Beroepsniveau 3;C Industrie;2010;10.8;23.6
1254;Totaal mannen en vrouwen;Herkomst: westerse allochtoon;Beroepsniveau 3;D Energievoorziening;2010;0.0;0.0
1255;Totaal mannen en vrouwen;Herkomst: westerse allochtoon;Beroepsniveau 3;E Waterbedrijven en afvalbeheer;2010;0.0;0.0
1256;Totaal mannen en vrouwen;Herkomst: westerse allochtoon;Beroepsniveau 3;F Bouwnijverheid;2010;2.9;25.2
1257;Totaal mannen en vrouwen;Herkomst: westerse allochtoon;Beroepsniveau 3;G-N Commerciële dienstverlening;2010;41.9;23.2
1258;Totaal mannen en vrouwen;Herkomst: westerse allochtoon;Beroepsniveau 3;G-I Handel, vervoer en horeca;2010;18.1;22.1
1259;Totaal mannen en vrouwen;Herkomst: westerse allochtoon;Beroepsniveau 3;G Handel;2010;11.9;21.2
1260;Totaal mannen en vrouwen;Herkomst: westerse allochtoon;Beroepsniveau 3;H Vervoer en opslag;2010;3.3;28.7
1261;Totaal mannen en vrouwen;Herkomst: westerse allochtoon;Beroepsniveau 3;I Horeca;2010;3.0;17.2
1262;Totaal mannen en vrouwen;Herkomst: westerse allochtoon;Beroepsniveau 3;J Informatie en communicatie;2010;3.6;24.1
1263;Totaal mannen en vrouwen;Herkomst: westerse allochtoon;Beroepsniveau 3;K Financiële dienstverlening;2010;5.1;26.9
1264;Totaal mannen en vrouwen;Herkomst: westerse allochtoon;Beroepsniveau 3;L Verhuur en handel van onroerend goed;2010;0.0;0.0
1265;Totaal mannen en vrouwen;Herkomst: westerse allochtoon;Beroepsniveau 3;M-N Zakelijke dienstverlening;2010;13.7;22.2
1266;Totaal mannen en vrouwen;Herkomst: westerse allochtoon;Beroepsniveau 3;M Specialistische zakelijke diensten;2010;7.7;24.3
1267;Totaal mannen en vrouwen;Herkomst: westerse allochtoon;Beroepsniveau 3;N Verhuur en overige zakelijke diensten;2010;6.0;19.1
1268;Totaal mannen en vrouwen;Herkomst: westerse allochtoon;Beroepsniveau 3;O-U Niet-commerciële dienstverlening;2010;35.9;21.6
1269;Totaal mannen en vrouwen;Herkomst: westerse allochtoon;Beroepsniveau 3;O-Q Overheid en zorg;2010;31.6;21.2
1270;Totaal mannen en vrouwen;Herkomst: westerse allochtoon;Beroepsniveau 3;O Openbaar bestuur en overheidsdiensten;2010;7.9;23.6
1271;Totaal mannen en vrouwen;Herkomst: westerse allochtoon;Beroepsniveau 3;P Onderwijs;2010;0.0;0.0
1272;Totaal mannen en vrouwen;Herkomst: westerse allochtoon;Beroepsniveau 3;Q Gezondheids- en welzijnszorg;2010;21.7;20.0
1273;Totaal mannen en vrouwen;Herkomst: westerse allochtoon;Beroepsniveau 3;R-U Cultuur, recreatie, overige diensten;2010;4.2;25.2
1274;Totaal mannen en vrouwen;Herkomst: westerse allochtoon;Beroepsniveau 3;R Cultuur, sport en recreatie;2010;2.9;27.9
1275;Totaal mannen en vrouwen;Herkomst: westerse allochtoon;Beroepsniveau 3;S Overige dienstverlening;2010;0.0;0.0
1276;Totaal mannen en vrouwen;Herkomst: westerse allochtoon;Beroepsniveau 4;A-U Alle economische activiteiten;2010;147.8;30.7
1277;Totaal mannen en vrouwen;Herkomst: westerse allochtoon;Beroepsniveau 4;A-F Landbouw en nijverheid;2010;12.9;32.1
1278;Totaal mannen en vrouwen;Herkomst: westerse allochtoon;Beroepsniveau 4;A Landbouw, bosbouw en visserij;2010;0.0;0.0
1279;Totaal mannen en vrouwen;Herkomst: westerse allochtoon;Beroepsniveau 4;B-F Nijverheid en energie;2010;12.7;32.0
1280;Totaal mannen en vrouwen;Herkomst: westerse allochtoon;Beroepsniveau 4;B-E Nijverheid (geen bouw) en energie;2010;11.3;32.3
1281;Totaal mannen en vrouwen;Herkomst: westerse allochtoon;Beroepsniveau 4;B Delfstoffenwinning;2010;0.0;0.0
1282;Totaal mannen en vrouwen;Herkomst: westerse allochtoon;Beroepsniveau 4;C Industrie;2010;10.0;32.2
1283;Totaal mannen en vrouwen;Herkomst: westerse allochtoon;Beroepsniveau 4;D Energievoorziening;2010;0.0;0.0
1284;Totaal mannen en vrouwen;Herkomst: westerse allochtoon;Beroepsniveau 4;E Waterbedrijven en afvalbeheer;2010;0.0;0.0
1285;Totaal mannen en vrouwen;Herkomst: westerse allochtoon;Beroepsniveau 4;F Bouwnijverheid;2010;0.0;0.0
1286;Totaal mannen en vrouwen;Herkomst: westerse allochtoon;Beroepsniveau 4;G-N Commerciële dienstverlening;2010;57.6;31.7
