ID;Geslacht;Arbeidsduur;Persoonskenmerken;PositieInDeWerkkring;Perioden;WerkzameBeroepsbevolking_1;WerkzameBeroepsbevolkingMetInkomen_2;GemiddeldPersoonlijkPrimairInkomen_3;GemiddeldPersoonlijkInkomen_4;GemiddeldGestandaardiseerdInkomen_5;WerkzameBeroepsbevolkingInkOnbekend_6
2457;Totaal mannen en vrouwen;Totaal;Leeftijd: 25 tot 45 jaar;Zzp-eigen arbeid;2018;322.0;302.0;39.6;39.3;35.2;20.0
2458;Totaal mannen en vrouwen;Totaal;Leeftijd: 25 tot 45 jaar;Zzp-eigen arbeid;2019;322.0;301.0;41.8;41.4;36.3;21.0
2459;Totaal mannen en vrouwen;Totaal;Leeftijd: 25 tot 45 jaar;Zzp-eigen arbeid;2020;342.0;311.0;39.5;40.6;36.8;31.0
2460;Totaal mannen en vrouwen;Totaal;Leeftijd: 25 tot 45 jaar;Zzp-producten;2011;;;;;;
2461;Totaal mannen en vrouwen;Totaal;Leeftijd: 25 tot 45 jaar;Zzp-producten;2012;68.0;65.0;25.2;25.3;25.6;2.0
2462;Totaal mannen en vrouwen;Totaal;Leeftijd: 25 tot 45 jaar;Zzp-producten;2013;70.0;66.0;23.5;23.6;24.2;4.0
2463;Totaal mannen en vrouwen;Totaal;Leeftijd: 25 tot 45 jaar;Zzp-producten;2014;72.0;69.0;26.1;25.6;27.2;2.0
2464;Totaal mannen en vrouwen;Totaal;Leeftijd: 25 tot 45 jaar;Zzp-producten;2015;69.0;67.0;26.7;27.0;26.5;2.0
2465;Totaal mannen en vrouwen;Totaal;Leeftijd: 25 tot 45 jaar;Zzp-producten;2016;69.0;65.0;32.5;32.9;31.2;4.0
2466;Totaal mannen en vrouwen;Totaal;Leeftijd: 25 tot 45 jaar;Zzp-producten;2017;71.0;66.0;39.8;39.6;32.5;5.0
2467;Totaal mannen en vrouwen;Totaal;Leeftijd: 25 tot 45 jaar;Zzp-producten;2018;65.0;61.0;31.6;31.6;30.0;4.0
2468;Totaal mannen en vrouwen;Totaal;Leeftijd: 25 tot 45 jaar;Zzp-producten;2019;62.0;59.0;31.7;32.0;32.9;3.0
2469;Totaal mannen en vrouwen;Totaal;Leeftijd: 25 tot 45 jaar;Zzp-producten;2020;64.0;59.0;32.4;34.4;33.9;5.0
2470;Totaal mannen en vrouwen;Totaal;Leeftijd: 25 tot 45 jaar;Meewerkend gezinslid;2011;17.0;17.0;28.6;27.3;28.3;1.0
2471;Totaal mannen en vrouwen;Totaal;Leeftijd: 25 tot 45 jaar;Meewerkend gezinslid;2012;17.0;17.0;32.4;30.2;29.4;0.0
2472;Totaal mannen en vrouwen;Totaal;Leeftijd: 25 tot 45 jaar;Meewerkend gezinslid;2013;16.0;15.0;25.8;24.8;27.0;1.0
2473;Totaal mannen en vrouwen;Totaal;Leeftijd: 25 tot 45 jaar;Meewerkend gezinslid;2014;16.0;16.0;21.4;20.7;27.8;0.0
2474;Totaal mannen en vrouwen;Totaal;Leeftijd: 25 tot 45 jaar;Meewerkend gezinslid;2015;15.0;15.0;;;;1.0
2475;Totaal mannen en vrouwen;Totaal;Leeftijd: 25 tot 45 jaar;Meewerkend gezinslid;2016;13.0;12.0;;;;1.0
2476;Totaal mannen en vrouwen;Totaal;Leeftijd: 25 tot 45 jaar;Meewerkend gezinslid;2017;9.0;9.0;;;;1.0
2477;Totaal mannen en vrouwen;Totaal;Leeftijd: 25 tot 45 jaar;Meewerkend gezinslid;2018;10.0;9.0;;;;1.0
2478;Totaal mannen en vrouwen;Totaal;Leeftijd: 25 tot 45 jaar;Meewerkend gezinslid;2019;10.0;8.0;;;;2.0
2479;Totaal mannen en vrouwen;Totaal;Leeftijd: 25 tot 45 jaar;Meewerkend gezinslid;2020;12.0;10.0;;;;1.0
2480;Totaal mannen en vrouwen;Totaal;Leeftijd: 25 tot 45 jaar;Overige zelfstandige;2011;19.0;18.0;43.1;40.4;30.7;1.0
2481;Totaal mannen en vrouwen;Totaal;Leeftijd: 25 tot 45 jaar;Overige zelfstandige;2012;16.0;15.0;;;;1.0
2482;Totaal mannen en vrouwen;Totaal;Leeftijd: 25 tot 45 jaar;Overige zelfstandige;2013;28.0;26.0;30.1;28.0;26.3;2.0
2483;Totaal mannen en vrouwen;Totaal;Leeftijd: 25 tot 45 jaar;Overige zelfstandige;2014;27.0;25.0;32.3;29.8;28.5;2.0
2484;Totaal mannen en vrouwen;Totaal;Leeftijd: 25 tot 45 jaar;Overige zelfstandige;2015;25.0;24.0;29.9;29.4;25.3;2.0
2485;Totaal mannen en vrouwen;Totaal;Leeftijd: 25 tot 45 jaar;Overige zelfstandige;2016;27.0;25.0;26.2;25.7;26.9;2.0
2486;Totaal mannen en vrouwen;Totaal;Leeftijd: 25 tot 45 jaar;Overige zelfstandige;2017;26.0;23.0;29.2;28.6;29.5;3.0
2487;Totaal mannen en vrouwen;Totaal;Leeftijd: 25 tot 45 jaar;Overige zelfstandige;2018;29.0;26.0;35.3;33.7;30.8;3.0
2488;Totaal mannen en vrouwen;Totaal;Leeftijd: 25 tot 45 jaar;Overige zelfstandige;2019;29.0;26.0;40.8;39.4;34.9;3.0
2489;Totaal mannen en vrouwen;Totaal;Leeftijd: 25 tot 45 jaar;Overige zelfstandige;2020;35.0;31.0;36.4;35.0;33.4;3.0
2490;Totaal mannen en vrouwen;Totaal;Leeftijd: 25 tot 45 jaar;Zelfstandige met personeel;2011;142.0;139.0;52.6;49.5;32.7;3.0
2491;Totaal mannen en vrouwen;Totaal;Leeftijd: 25 tot 45 jaar;Zelfstandige met personeel;2012;137.0;133.0;55.0;51.6;33.6;4.0
2492;Totaal mannen en vrouwen;Totaal;Leeftijd: 25 tot 45 jaar;Zelfstandige met personeel;2013;128.0;123.0;54.9;52.3;33.2;5.0
2493;Totaal mannen en vrouwen;Totaal;Leeftijd: 25 tot 45 jaar;Zelfstandige met personeel;2014;122.0;117.0;57.1;53.4;38.4;5.0
2494;Totaal mannen en vrouwen;Totaal;Leeftijd: 25 tot 45 jaar;Zelfstandige met personeel;2015;119.0;113.0;55.6;53.2;35.5;5.0
2495;Totaal mannen en vrouwen;Totaal;Leeftijd: 25 tot 45 jaar;Zelfstandige met personeel;2016;130.0;122.0;60.1;57.7;39.1;8.0
2496;Totaal mannen en vrouwen;Totaal;Leeftijd: 25 tot 45 jaar;Zelfstandige met personeel;2017;129.0;119.0;61.9;60.2;41.2;10.0
2497;Totaal mannen en vrouwen;Totaal;Leeftijd: 25 tot 45 jaar;Zelfstandige met personeel;2018;123.0;117.0;57.9;55.7;40.4;6.0
2498;Totaal mannen en vrouwen;Totaal;Leeftijd: 25 tot 45 jaar;Zelfstandige met personeel;2019;122.0;115.0;61.7;59.3;46.8;7.0
2499;Totaal mannen en vrouwen;Totaal;Leeftijd: 25 tot 45 jaar;Zelfstandige met personeel;2020;127.0;115.0;60.9;59.6;44.4;13.0
2500;Totaal mannen en vrouwen;Totaal;Leeftijd: 25 tot 45 jaar;Zelfstandige zonder personeel (zzp);2011;353.0;345.0;32.0;31.5;27.4;8.0
2501;Totaal mannen en vrouwen;Totaal;Leeftijd: 25 tot 45 jaar;Zelfstandige zonder personeel (zzp);2012;356.0;346.0;32.3;32.1;28.4;10.0
2502;Totaal mannen en vrouwen;Totaal;Leeftijd: 25 tot 45 jaar;Zelfstandige zonder personeel (zzp);2013;373.0;357.0;30.8;30.6;28.1;17.0
2503;Totaal mannen en vrouwen;Totaal;Leeftijd: 25 tot 45 jaar;Zelfstandige zonder personeel (zzp);2014;371.0;356.0;31.9;31.6;30.0;15.0
2504;Totaal mannen en vrouwen;Totaal;Leeftijd: 25 tot 45 jaar;Zelfstandige zonder personeel (zzp);2015;366.0;352.0;33.3;33.2;29.8;14.0
2505;Totaal mannen en vrouwen;Totaal;Leeftijd: 25 tot 45 jaar;Zelfstandige zonder personeel (zzp);2016;369.0;351.0;35.4;35.4;32.4;18.0
2506;Totaal mannen en vrouwen;Totaal;Leeftijd: 25 tot 45 jaar;Zelfstandige zonder personeel (zzp);2017;378.0;353.0;38.1;38.2;33.4;25.0
2507;Totaal mannen en vrouwen;Totaal;Leeftijd: 25 tot 45 jaar;Zelfstandige zonder personeel (zzp);2018;387.0;363.0;38.2;38.0;34.3;24.0
2508;Totaal mannen en vrouwen;Totaal;Leeftijd: 25 tot 45 jaar;Zelfstandige zonder personeel (zzp);2019;384.0;360.0;40.1;39.9;35.8;24.0
2509;Totaal mannen en vrouwen;Totaal;Leeftijd: 25 tot 45 jaar;Zelfstandige zonder personeel (zzp);2020;406.0;369.0;38.4;39.6;36.3;37.0
2510;Totaal mannen en vrouwen;Totaal;Leeftijd: 25 tot 45 jaar;Positie in de werkkring onbekend;2011;0.0;0.0;;;;0.0
2511;Totaal mannen en vrouwen;Totaal;Leeftijd: 25 tot 45 jaar;Positie in de werkkring onbekend;2012;0.0;0.0;;;;0.0
2512;Totaal mannen en vrouwen;Totaal;Leeftijd: 25 tot 45 jaar;Positie in de werkkring onbekend;2013;0.0;0.0;;;;0.0
2513;Totaal mannen en vrouwen;Totaal;Leeftijd: 25 tot 45 jaar;Positie in de werkkring onbekend;2014;0.0;0.0;;;;0.0
2514;Totaal mannen en vrouwen;Totaal;Leeftijd: 25 tot 45 jaar;Positie in de werkkring onbekend;2015;0.0;0.0;;;;0.0
2515;Totaal mannen en vrouwen;Totaal;Leeftijd: 25 tot 45 jaar;Positie in de werkkring onbekend;2016;0.0;0.0;;;;0.0
2516;Totaal mannen en vrouwen;Totaal;Leeftijd: 25 tot 45 jaar;Positie in de werkkring onbekend;2017;0.0;0.0;;;;0.0
2517;Totaal mannen en vrouwen;Totaal;Leeftijd: 25 tot 45 jaar;Positie in de werkkring onbekend;2018;0.0;0.0;;;;0.0
2518;Totaal mannen en vrouwen;Totaal;Leeftijd: 25 tot 45 jaar;Positie in de werkkring onbekend;2019;0.0;0.0;;;;0.0
2519;Totaal mannen en vrouwen;Totaal;Leeftijd: 25 tot 45 jaar;Positie in de werkkring onbekend;2020;0.0;0.0;;;;0.0
2520;Totaal mannen en vrouwen;Totaal;Leeftijd: 25 tot 35 jaar;Totaal;2011;1691.0;1658.0;38.2;32.2;27.0;33.0
2521;Totaal mannen en vrouwen;Totaal;Leeftijd: 25 tot 35 jaar;Totaal;2012;1702.0;1663.0;38.3;32.3;27.0;39.0
2522;Totaal mannen en vrouwen;Totaal;Leeftijd: 25 tot 35 jaar;Totaal;2013;1687.0;1632.0;38.2;32.3;27.4;56.0
2523;Totaal mannen en vrouwen;Totaal;Leeftijd: 25 tot 35 jaar;Totaal;2014;1689.0;1615.0;38.9;32.7;28.6;74.0
2524;Totaal mannen en vrouwen;Totaal;Leeftijd: 25 tot 35 jaar;Totaal;2015;1701.0;1646.0;38.4;32.8;29.0;55.0
2525;Totaal mannen en vrouwen;Totaal;Leeftijd: 25 tot 35 jaar;Totaal;2016;1738.0;1660.0;39.5;33.7;30.8;77.0
2526;Totaal mannen en vrouwen;Totaal;Leeftijd: 25 tot 35 jaar;Totaal;2017;1783.0;1674.0;40.6;34.5;31.8;109.0
2527;Totaal mannen en vrouwen;Totaal;Leeftijd: 25 tot 35 jaar;Totaal;2018;1841.0;1742.0;41.8;35.4;32.1;99.0
2528;Totaal mannen en vrouwen;Totaal;Leeftijd: 25 tot 35 jaar;Totaal;2019;1876.0;1782.0;43.6;36.7;35.6;94.0
2529;Totaal mannen en vrouwen;Totaal;Leeftijd: 25 tot 35 jaar;Totaal;2020;1903.0;1779.0;45.9;38.5;35.9;124.0
2530;Totaal mannen en vrouwen;Totaal;Leeftijd: 25 tot 35 jaar;Werknemer;2011;1520.0;1492.0;39.1;32.5;27.0;28.0
2531;Totaal mannen en vrouwen;Totaal;Leeftijd: 25 tot 35 jaar;Werknemer;2012;1523.0;1491.0;39.2;32.5;26.9;32.0
2532;Totaal mannen en vrouwen;Totaal;Leeftijd: 25 tot 35 jaar;Werknemer;2013;1506.0;1459.0;39.2;32.6;27.4;47.0
2533;Totaal mannen en vrouwen;Totaal;Leeftijd: 25 tot 35 jaar;Werknemer;2014;1504.0;1437.0;39.8;32.9;28.5;67.0
2534;Totaal mannen en vrouwen;Totaal;Leeftijd: 25 tot 35 jaar;Werknemer;2015;1509.0;1461.0;39.5;33.2;29.0;48.0
2535;Totaal mannen en vrouwen;Totaal;Leeftijd: 25 tot 35 jaar;Werknemer;2016;1536.0;1472.0;40.3;33.8;30.6;65.0
2536;Totaal mannen en vrouwen;Totaal;Leeftijd: 25 tot 35 jaar;Werknemer;2017;1581.0;1487.0;41.4;34.5;31.7;94.0
2537;Totaal mannen en vrouwen;Totaal;Leeftijd: 25 tot 35 jaar;Werknemer;2018;1620.0;1535.0;42.6;35.4;31.9;85.0
2538;Totaal mannen en vrouwen;Totaal;Leeftijd: 25 tot 35 jaar;Werknemer;2019;1660.0;1579.0;44.4;36.6;35.5;81.0
2539;Totaal mannen en vrouwen;Totaal;Leeftijd: 25 tot 35 jaar;Werknemer;2020;1678.0;1575.0;47.0;38.5;35.7;103.0
2540;Totaal mannen en vrouwen;Totaal;Leeftijd: 25 tot 35 jaar;Werknemer met vaste arbeidsrelatie;2011;1207.0;1188.0;42.2;34.6;28.0;19.0
2541;Totaal mannen en vrouwen;Totaal;Leeftijd: 25 tot 35 jaar;Werknemer met vaste arbeidsrelatie;2012;1189.0;1168.0;42.5;34.7;27.9;21.0
2542;Totaal mannen en vrouwen;Totaal;Leeftijd: 25 tot 35 jaar;Werknemer met vaste arbeidsrelatie;2013;1132.0;1100.0;43.1;35.2;28.5;32.0
2543;Totaal mannen en vrouwen;Totaal;Leeftijd: 25 tot 35 jaar;Werknemer met vaste arbeidsrelatie;2014;1106.0;1061.0;43.9;35.7;29.7;45.0
2544;Totaal mannen en vrouwen;Totaal;Leeftijd: 25 tot 35 jaar;Werknemer met vaste arbeidsrelatie;2015;1087.0;1054.0;44.0;36.3;30.4;34.0
2545;Totaal mannen en vrouwen;Totaal;Leeftijd: 25 tot 35 jaar;Werknemer met vaste arbeidsrelatie;2016;1104.0;1060.0;44.6;36.8;32.0;45.0
2546;Totaal mannen en vrouwen;Totaal;Leeftijd: 25 tot 35 jaar;Werknemer met vaste arbeidsrelatie;2017;1120.0;1059.0;45.8;37.6;33.2;62.0
2547;Totaal mannen en vrouwen;Totaal;Leeftijd: 25 tot 35 jaar;Werknemer met vaste arbeidsrelatie;2018;1159.0;1104.0;47.1;38.6;33.4;55.0
2548;Totaal mannen en vrouwen;Totaal;Leeftijd: 25 tot 35 jaar;Werknemer met vaste arbeidsrelatie;2019;1220.0;1167.0;48.8;39.8;37.8;53.0
2549;Totaal mannen en vrouwen;Totaal;Leeftijd: 25 tot 35 jaar;Werknemer met vaste arbeidsrelatie;2020;1291.0;1219.0;50.6;41.1;37.0;73.0
2550;Totaal mannen en vrouwen;Totaal;Leeftijd: 25 tot 35 jaar;Werknemer met flexibele arbeidsrelatie;2011;313.0;304.0;27.1;24.3;23.3;9.0
2551;Totaal mannen en vrouwen;Totaal;Leeftijd: 25 tot 35 jaar;Werknemer met flexibele arbeidsrelatie;2012;335.0;323.0;27.3;24.4;23.5;11.0
2552;Totaal mannen en vrouwen;Totaal;Leeftijd: 25 tot 35 jaar;Werknemer met flexibele arbeidsrelatie;2013;374.0;359.0;27.3;24.6;23.8;15.0
2553;Totaal mannen en vrouwen;Totaal;Leeftijd: 25 tot 35 jaar;Werknemer met flexibele arbeidsrelatie;2014;398.0;376.0;28.2;25.2;25.3;22.0
2554;Totaal mannen en vrouwen;Totaal;Leeftijd: 25 tot 35 jaar;Werknemer met flexibele arbeidsrelatie;2015;422.0;407.0;27.7;25.0;25.5;15.0
2555;Totaal mannen en vrouwen;Totaal;Leeftijd: 25 tot 35 jaar;Werknemer met flexibele arbeidsrelatie;2016;432.0;412.0;29.2;26.0;27.0;20.0
2556;Totaal mannen en vrouwen;Totaal;Leeftijd: 25 tot 35 jaar;Werknemer met flexibele arbeidsrelatie;2017;461.0;428.0;30.5;26.8;28.1;33.0
2557;Totaal mannen en vrouwen;Totaal;Leeftijd: 25 tot 35 jaar;Werknemer met flexibele arbeidsrelatie;2018;461.0;431.0;31.1;27.1;28.0;30.0
2558;Totaal mannen en vrouwen;Totaal;Leeftijd: 25 tot 35 jaar;Werknemer met flexibele arbeidsrelatie;2019;440.0;412.0;31.6;27.6;29.0;28.0
2559;Totaal mannen en vrouwen;Totaal;Leeftijd: 25 tot 35 jaar;Werknemer met flexibele arbeidsrelatie;2020;386.0;356.0;35.0;29.7;31.6;30.0
2560;Totaal mannen en vrouwen;Totaal;Leeftijd: 25 tot 35 jaar;Werknemer tijdelijk, uitzicht op vast;2011;97.0;94.0;34.3;29.6;25.9;2.0
2561;Totaal mannen en vrouwen;Totaal;Leeftijd: 25 tot 35 jaar;Werknemer tijdelijk, uitzicht op vast;2012;95.0;93.0;34.7;29.7;25.9;2.0
2562;Totaal mannen en vrouwen;Totaal;Leeftijd: 25 tot 35 jaar;Werknemer tijdelijk, uitzicht op vast;2013;91.0;88.0;36.2;30.8;27.2;3.0
2563;Totaal mannen en vrouwen;Totaal;Leeftijd: 25 tot 35 jaar;Werknemer tijdelijk, uitzicht op vast;2014;92.0;88.0;37.2;31.5;28.3;4.0
2564;Totaal mannen en vrouwen;Totaal;Leeftijd: 25 tot 35 jaar;Werknemer tijdelijk, uitzicht op vast;2015;106.0;103.0;36.6;31.3;28.6;3.0
2565;Totaal mannen en vrouwen;Totaal;Leeftijd: 25 tot 35 jaar;Werknemer tijdelijk, uitzicht op vast;2016;118.0;113.0;37.0;31.6;29.6;4.0
2566;Totaal mannen en vrouwen;Totaal;Leeftijd: 25 tot 35 jaar;Werknemer tijdelijk, uitzicht op vast;2017;140.0;133.0;38.3;32.4;30.9;7.0
2567;Totaal mannen en vrouwen;Totaal;Leeftijd: 25 tot 35 jaar;Werknemer tijdelijk, uitzicht op vast;2018;152.0;144.0;37.5;31.8;30.1;8.0
2568;Totaal mannen en vrouwen;Totaal;Leeftijd: 25 tot 35 jaar;Werknemer tijdelijk, uitzicht op vast;2019;154.0;147.0;38.9;32.7;31.7;7.0
2569;Totaal mannen en vrouwen;Totaal;Leeftijd: 25 tot 35 jaar;Werknemer tijdelijk, uitzicht op vast;2020;139.0;129.0;42.4;34.9;34.1;10.0
2570;Totaal mannen en vrouwen;Totaal;Leeftijd: 25 tot 35 jaar;Werknemer tijdelijk >= 1 jaar;2011;47.0;46.0;34.2;29.0;25.5;1.0
2571;Totaal mannen en vrouwen;Totaal;Leeftijd: 25 tot 35 jaar;Werknemer tijdelijk >= 1 jaar;2012;58.0;56.0;36.4;30.6;27.1;2.0
2572;Totaal mannen en vrouwen;Totaal;Leeftijd: 25 tot 35 jaar;Werknemer tijdelijk >= 1 jaar;2013;67.0;65.0;36.4;30.7;26.8;2.0
2573;Totaal mannen en vrouwen;Totaal;Leeftijd: 25 tot 35 jaar;Werknemer tijdelijk >= 1 jaar;2014;70.0;67.0;36.6;30.8;29.1;3.0
2574;Totaal mannen en vrouwen;Totaal;Leeftijd: 25 tot 35 jaar;Werknemer tijdelijk >= 1 jaar;2015;67.0;65.0;36.5;31.1;29.2;2.0
2575;Totaal mannen en vrouwen;Totaal;Leeftijd: 25 tot 35 jaar;Werknemer tijdelijk >= 1 jaar;2016;67.0;65.0;36.3;31.3;29.8;2.0
2576;Totaal mannen en vrouwen;Totaal;Leeftijd: 25 tot 35 jaar;Werknemer tijdelijk >= 1 jaar;2017;63.0;58.0;38.9;32.8;31.6;5.0
2577;Totaal mannen en vrouwen;Totaal;Leeftijd: 25 tot 35 jaar;Werknemer tijdelijk >= 1 jaar;2018;66.0;62.0;38.8;32.8;30.6;4.0
2578;Totaal mannen en vrouwen;Totaal;Leeftijd: 25 tot 35 jaar;Werknemer tijdelijk >= 1 jaar;2019;56.0;53.0;39.3;33.0;31.6;3.0
2579;Totaal mannen en vrouwen;Totaal;Leeftijd: 25 tot 35 jaar;Werknemer tijdelijk >= 1 jaar;2020;57.0;53.0;41.7;34.5;33.8;3.0
2580;Totaal mannen en vrouwen;Totaal;Leeftijd: 25 tot 35 jaar;Werknemer tijdelijk < 1 jaar;2011;30.0;29.0;24.9;23.2;22.5;1.0
2581;Totaal mannen en vrouwen;Totaal;Leeftijd: 25 tot 35 jaar;Werknemer tijdelijk < 1 jaar;2012;34.0;33.0;24.3;22.7;22.8;1.0
2582;Totaal mannen en vrouwen;Totaal;Leeftijd: 25 tot 35 jaar;Werknemer tijdelijk < 1 jaar;2013;42.0;41.0;23.6;22.3;22.4;1.0
2583;Totaal mannen en vrouwen;Totaal;Leeftijd: 25 tot 35 jaar;Werknemer tijdelijk < 1 jaar;2014;41.0;38.0;25.1;23.6;24.5;3.0
2584;Totaal mannen en vrouwen;Totaal;Leeftijd: 25 tot 35 jaar;Werknemer tijdelijk < 1 jaar;2015;45.0;43.0;24.0;22.9;24.4;2.0
2585;Totaal mannen en vrouwen;Totaal;Leeftijd: 25 tot 35 jaar;Werknemer tijdelijk < 1 jaar;2016;45.0;42.0;23.9;22.6;26.2;3.0
2586;Totaal mannen en vrouwen;Totaal;Leeftijd: 25 tot 35 jaar;Werknemer tijdelijk < 1 jaar;2017;47.0;43.0;25.8;23.9;26.1;4.0
2587;Totaal mannen en vrouwen;Totaal;Leeftijd: 25 tot 35 jaar;Werknemer tijdelijk < 1 jaar;2018;44.0;41.0;26.3;23.8;27.2;4.0
2588;Totaal mannen en vrouwen;Totaal;Leeftijd: 25 tot 35 jaar;Werknemer tijdelijk < 1 jaar;2019;43.0;41.0;25.4;23.5;27.2;3.0
2589;Totaal mannen en vrouwen;Totaal;Leeftijd: 25 tot 35 jaar;Werknemer tijdelijk < 1 jaar;2020;39.0;36.0;29.1;25.9;30.0;3.0
2590;Totaal mannen en vrouwen;Totaal;Leeftijd: 25 tot 35 jaar;Oproep/-invalkracht;2011;46.0;45.0;15.1;15.3;19.7;1.0
2591;Totaal mannen en vrouwen;Totaal;Leeftijd: 25 tot 35 jaar;Oproep/-invalkracht;2012;46.0;44.0;15.0;15.0;19.4;2.0
2592;Totaal mannen en vrouwen;Totaal;Leeftijd: 25 tot 35 jaar;Oproep/-invalkracht;2013;67.0;65.0;14.9;15.4;19.7;3.0
2593;Totaal mannen en vrouwen;Totaal;Leeftijd: 25 tot 35 jaar;Oproep/-invalkracht;2014;71.0;67.0;15.5;15.7;21.6;4.0
2594;Totaal mannen en vrouwen;Totaal;Leeftijd: 25 tot 35 jaar;Oproep/-invalkracht;2015;75.0;73.0;16.4;16.3;21.2;3.0
2595;Totaal mannen en vrouwen;Totaal;Leeftijd: 25 tot 35 jaar;Oproep/-invalkracht;2016;64.0;60.0;17.6;16.9;23.8;4.0
2596;Totaal mannen en vrouwen;Totaal;Leeftijd: 25 tot 35 jaar;Oproep/-invalkracht;2017;64.0;60.0;17.8;17.0;25.2;4.0
2597;Totaal mannen en vrouwen;Totaal;Leeftijd: 25 tot 35 jaar;Oproep/-invalkracht;2018;57.0;53.0;19.6;18.2;25.5;4.0
2598;Totaal mannen en vrouwen;Totaal;Leeftijd: 25 tot 35 jaar;Oproep/-invalkracht;2019;54.0;51.0;18.9;17.8;24.9;3.0
2599;Totaal mannen en vrouwen;Totaal;Leeftijd: 25 tot 35 jaar;Oproep/-invalkracht;2020;45.0;42.0;20.1;18.3;28.1;3.0
2600;Totaal mannen en vrouwen;Totaal;Leeftijd: 25 tot 35 jaar;Uitzendkracht;2011;58.0;56.0;23.1;21.9;21.1;2.0
2601;Totaal mannen en vrouwen;Totaal;Leeftijd: 25 tot 35 jaar;Uitzendkracht;2012;61.0;58.0;22.1;21.3;21.5;2.0
2602;Totaal mannen en vrouwen;Totaal;Leeftijd: 25 tot 35 jaar;Uitzendkracht;2013;66.0;63.0;24.0;23.0;22.2;2.0
2603;Totaal mannen en vrouwen;Totaal;Leeftijd: 25 tot 35 jaar;Uitzendkracht;2014;78.0;74.0;26.0;24.1;23.2;4.0
2604;Totaal mannen en vrouwen;Totaal;Leeftijd: 25 tot 35 jaar;Uitzendkracht;2015;79.0;76.0;24.6;23.3;24.1;3.0
2605;Totaal mannen en vrouwen;Totaal;Leeftijd: 25 tot 35 jaar;Uitzendkracht;2016;87.0;84.0;26.9;24.7;25.4;3.0
2606;Totaal mannen en vrouwen;Totaal;Leeftijd: 25 tot 35 jaar;Uitzendkracht;2017;86.0;80.0;28.1;25.6;26.1;6.0
2607;Totaal mannen en vrouwen;Totaal;Leeftijd: 25 tot 35 jaar;Uitzendkracht;2018;85.0;79.0;28.2;25.1;26.0;6.0
2608;Totaal mannen en vrouwen;Totaal;Leeftijd: 25 tot 35 jaar;Uitzendkracht;2019;77.0;70.0;29.3;26.1;27.2;6.0
2609;Totaal mannen en vrouwen;Totaal;Leeftijd: 25 tot 35 jaar;Uitzendkracht;2020;59.0;54.0;31.2;26.9;28.7;5.0
2610;Totaal mannen en vrouwen;Totaal;Leeftijd: 25 tot 35 jaar;Werknemer vast, geen vaste uren;2011;14.0;14.0;;;;0.0
2611;Totaal mannen en vrouwen;Totaal;Leeftijd: 25 tot 35 jaar;Werknemer vast, geen vaste uren;2012;15.0;14.0;;;;1.0
2612;Totaal mannen en vrouwen;Totaal;Leeftijd: 25 tot 35 jaar;Werknemer vast, geen vaste uren;2013;17.0;15.0;26.9;23.8;23.1;2.0
2613;Totaal mannen en vrouwen;Totaal;Leeftijd: 25 tot 35 jaar;Werknemer vast, geen vaste uren;2014;19.0;17.0;29.1;25.7;25.2;2.0
2614;Totaal mannen en vrouwen;Totaal;Leeftijd: 25 tot 35 jaar;Werknemer vast, geen vaste uren;2015;19.0;18.0;27.1;24.1;23.7;1.0
2615;Totaal mannen en vrouwen;Totaal;Leeftijd: 25 tot 35 jaar;Werknemer vast, geen vaste uren;2016;19.0;18.0;29.7;26.6;26.2;1.0
2616;Totaal mannen en vrouwen;Totaal;Leeftijd: 25 tot 35 jaar;Werknemer vast, geen vaste uren;2017;22.0;20.0;30.7;27.2;29.2;2.0
2617;Totaal mannen en vrouwen;Totaal;Leeftijd: 25 tot 35 jaar;Werknemer vast, geen vaste uren;2018;23.0;21.0;26.8;23.9;27.3;3.0
2618;Totaal mannen en vrouwen;Totaal;Leeftijd: 25 tot 35 jaar;Werknemer vast, geen vaste uren;2019;26.0;23.0;25.9;23.4;27.5;2.0
2619;Totaal mannen en vrouwen;Totaal;Leeftijd: 25 tot 35 jaar;Werknemer vast, geen vaste uren;2020;20.0;18.0;34.9;31.6;31.8;2.0
2620;Totaal mannen en vrouwen;Totaal;Leeftijd: 25 tot 35 jaar;Werknemer tijdelijk, geen vaste uren;2011;21.0;20.0;20.2;18.8;20.9;1.0
2621;Totaal mannen en vrouwen;Totaal;Leeftijd: 25 tot 35 jaar;Werknemer tijdelijk, geen vaste uren;2012;25.0;24.0;17.7;17.2;20.1;1.0
2622;Totaal mannen en vrouwen;Totaal;Leeftijd: 25 tot 35 jaar;Werknemer tijdelijk, geen vaste uren;2013;25.0;22.0;17.5;17.8;21.1;2.0
2623;Totaal mannen en vrouwen;Totaal;Leeftijd: 25 tot 35 jaar;Werknemer tijdelijk, geen vaste uren;2014;28.0;25.0;19.3;18.7;21.7;2.0
2624;Totaal mannen en vrouwen;Totaal;Leeftijd: 25 tot 35 jaar;Werknemer tijdelijk, geen vaste uren;2015;31.0;29.0;19.2;18.8;22.8;2.0
2625;Totaal mannen en vrouwen;Totaal;Leeftijd: 25 tot 35 jaar;Werknemer tijdelijk, geen vaste uren;2016;32.0;29.0;21.3;20.5;24.0;2.0
2626;Totaal mannen en vrouwen;Totaal;Leeftijd: 25 tot 35 jaar;Werknemer tijdelijk, geen vaste uren;2017;39.0;34.0;19.4;18.5;22.5;4.0
