ID;Geslacht;Leeftijden;TypeZorg;Stedelijkheid;Perioden;AantalInVerslagjaar_1;PercentageInVerslagjaar_2;TotaalUrenInVerslagjaar_3;GemiddeldPerPersoonInVerslagjaar_4;GemiddeldInBevolkingInVerslagjaar_5
1393;Totaal mannen en vrouwen;80 jaar of ouder;0;Zeer sterk stedelijk;2004;56285;39.88;9657;172;68.42
1394;Totaal mannen en vrouwen;80 jaar of ouder;0;Zeer sterk stedelijk;2005;55420;39.33;9897;179;70.23
1395;Totaal mannen en vrouwen;80 jaar of ouder;0;Zeer sterk stedelijk;2006;56820;40.28;10368;182;73.51
1396;Totaal mannen en vrouwen;80 jaar of ouder;0;Zeer sterk stedelijk;2007;50510;39.72;9195;182;72.29
1397;Totaal mannen en vrouwen;80 jaar of ouder;0;Zeer sterk stedelijk;2008;49720;39.03;8898;179;69.84
1398;Totaal mannen en vrouwen;80 jaar of ouder;0;Zeer sterk stedelijk;2009;52365;38.94;9329;178;69.37
1399;Totaal mannen en vrouwen;80 jaar of ouder;0;Zeer sterk stedelijk;2010;52060;37.87;9685;186;70.44
1400;Totaal mannen en vrouwen;80 jaar of ouder;0;Sterk stedelijk;2004;67505;40.3;11758;174;70.2
1401;Totaal mannen en vrouwen;80 jaar of ouder;0;Sterk stedelijk;2005;70335;40.23;12645;180;72.33
1402;Totaal mannen en vrouwen;80 jaar of ouder;0;Sterk stedelijk;2006;74595;41.14;13782;185;76.0
1403;Totaal mannen en vrouwen;80 jaar of ouder;0;Sterk stedelijk;2007;78605;40.44;13958;178;71.81
1404;Totaal mannen en vrouwen;80 jaar of ouder;0;Sterk stedelijk;2008;81935;40.57;14414;176;71.37
1405;Totaal mannen en vrouwen;80 jaar of ouder;0;Sterk stedelijk;2009;81530;40.26;14702;180;72.6
1406;Totaal mannen en vrouwen;80 jaar of ouder;0;Sterk stedelijk;2010;81800;39.94;14991;183;73.19
1407;Totaal mannen en vrouwen;80 jaar of ouder;0;Matig stedelijk;2004;42395;38.45;8126;192;73.71
1408;Totaal mannen en vrouwen;80 jaar of ouder;0;Matig stedelijk;2005;44215;38.69;8537;193;74.69
1409;Totaal mannen en vrouwen;80 jaar of ouder;0;Matig stedelijk;2006;46700;39.35;9018;193;75.99
1410;Totaal mannen en vrouwen;80 jaar of ouder;0;Matig stedelijk;2007;53235;39.3;10250;193;75.66
1411;Totaal mannen en vrouwen;80 jaar of ouder;0;Matig stedelijk;2008;54210;39.32;10389;192;75.35
1412;Totaal mannen en vrouwen;80 jaar of ouder;0;Matig stedelijk;2009;54905;39.62;10667;194;76.98
1413;Totaal mannen en vrouwen;80 jaar of ouder;0;Matig stedelijk;2010;57415;39.28;11113;194;76.04
1414;Totaal mannen en vrouwen;80 jaar of ouder;0;Weinig stedelijk;2004;42140;36.57;8279;196;71.84
1415;Totaal mannen en vrouwen;80 jaar of ouder;0;Weinig stedelijk;2005;43060;37.12;8342;194;71.92
1416;Totaal mannen en vrouwen;80 jaar of ouder;0;Weinig stedelijk;2006;45625;38.27;9173;201;76.95
1417;Totaal mannen en vrouwen;80 jaar of ouder;0;Weinig stedelijk;2007;56505;39.42;11217;199;78.26
1418;Totaal mannen en vrouwen;80 jaar of ouder;0;Weinig stedelijk;2008;59775;39.75;11802;197;78.49
1419;Totaal mannen en vrouwen;80 jaar of ouder;0;Weinig stedelijk;2009;61570;39.73;12354;201;79.71
1420;Totaal mannen en vrouwen;80 jaar of ouder;0;Weinig stedelijk;2010;64645;39.55;12957;200;79.28
1421;Totaal mannen en vrouwen;80 jaar of ouder;0;Niet stedelijk;2004;40335;38.0;8609;213;81.11
1422;Totaal mannen en vrouwen;80 jaar of ouder;0;Niet stedelijk;2005;41685;38.36;8826;212;81.21
1423;Totaal mannen en vrouwen;80 jaar of ouder;0;Niet stedelijk;2006;42535;39.04;9194;216;84.39
1424;Totaal mannen en vrouwen;80 jaar of ouder;0;Niet stedelijk;2007;34250;41.56;7926;231;96.17
1425;Totaal mannen en vrouwen;80 jaar of ouder;0;Niet stedelijk;2008;35020;41.76;7797;223;92.96
1426;Totaal mannen en vrouwen;80 jaar of ouder;0;Niet stedelijk;2009;36175;41.66;8056;223;92.77
1427;Totaal mannen en vrouwen;80 jaar of ouder;0;Niet stedelijk;2010;35995;41.63;7791;216;90.11
1428;Totaal mannen en vrouwen;80 jaar of ouder;1;Totaal stedelijkheid;2004;61450;9.6;6501;106;10.15
1429;Totaal mannen en vrouwen;80 jaar of ouder;1;Totaal stedelijkheid;2005;81460;12.44;9339;115;14.26
1430;Totaal mannen en vrouwen;80 jaar of ouder;1;Totaal stedelijkheid;2006;88655;13.25;10330;117;15.44
1431;Totaal mannen en vrouwen;80 jaar of ouder;1;Totaal stedelijkheid;2007;91615;13.42;10745;117;15.74
1432;Totaal mannen en vrouwen;80 jaar of ouder;1;Totaal stedelijkheid;2008;93265;13.3;11082;119;15.8
1433;Totaal mannen en vrouwen;80 jaar of ouder;1;Totaal stedelijkheid;2009;94670;13.2;11605;123;16.18
1434;Totaal mannen en vrouwen;80 jaar of ouder;1;Totaal stedelijkheid;2010;92320;12.5;11662;126;15.79
1435;Totaal mannen en vrouwen;80 jaar of ouder;1;Zeer sterk stedelijk;2004;14330;10.15;1436;100;10.17
1436;Totaal mannen en vrouwen;80 jaar of ouder;1;Zeer sterk stedelijk;2005;19365;13.74;2195;113;15.57
1437;Totaal mannen en vrouwen;80 jaar of ouder;1;Zeer sterk stedelijk;2006;21070;14.94;2407;114;17.06
1438;Totaal mannen en vrouwen;80 jaar of ouder;1;Zeer sterk stedelijk;2007;19005;14.94;2154;113;16.93
1439;Totaal mannen en vrouwen;80 jaar of ouder;1;Zeer sterk stedelijk;2008;18560;14.57;2107;114;16.54
1440;Totaal mannen en vrouwen;80 jaar of ouder;1;Zeer sterk stedelijk;2009;20095;14.94;2293;114;17.05
1441;Totaal mannen en vrouwen;80 jaar of ouder;1;Zeer sterk stedelijk;2010;19085;13.88;2305;121;16.77
1442;Totaal mannen en vrouwen;80 jaar of ouder;1;Sterk stedelijk;2004;18345;10.95;1872;102;11.18
1443;Totaal mannen en vrouwen;80 jaar of ouder;1;Sterk stedelijk;2005;24220;13.85;2694;111;15.41
1444;Totaal mannen en vrouwen;80 jaar of ouder;1;Sterk stedelijk;2006;26440;14.58;3002;114;16.56
1445;Totaal mannen en vrouwen;80 jaar of ouder;1;Sterk stedelijk;2007;28050;14.43;3186;114;16.39
1446;Totaal mannen en vrouwen;80 jaar of ouder;1;Sterk stedelijk;2008;29100;14.41;3350;115;16.59
1447;Totaal mannen en vrouwen;80 jaar of ouder;1;Sterk stedelijk;2009;28710;14.18;3442;120;17.0
1448;Totaal mannen en vrouwen;80 jaar of ouder;1;Sterk stedelijk;2010;27765;13.56;3435;124;16.77
1449;Totaal mannen en vrouwen;80 jaar of ouder;1;Matig stedelijk;2004;10860;9.85;1143;105;10.36
1450;Totaal mannen en vrouwen;80 jaar of ouder;1;Matig stedelijk;2005;14115;12.35;1595;113;13.95
1451;Totaal mannen en vrouwen;80 jaar of ouder;1;Matig stedelijk;2006;15345;12.93;1755;114;14.79
1452;Totaal mannen en vrouwen;80 jaar of ouder;1;Matig stedelijk;2007;17785;13.13;2090;117;15.42
1453;Totaal mannen en vrouwen;80 jaar of ouder;1;Matig stedelijk;2008;17930;13.0;2141;119;15.53
1454;Totaal mannen en vrouwen;80 jaar of ouder;1;Matig stedelijk;2009;17745;12.81;2193;124;15.83
1455;Totaal mannen en vrouwen;80 jaar of ouder;1;Matig stedelijk;2010;17985;12.3;2267;126;15.51
1456;Totaal mannen en vrouwen;80 jaar of ouder;1;Weinig stedelijk;2004;9585;8.32;1065;111;9.24
1457;Totaal mannen en vrouwen;80 jaar of ouder;1;Weinig stedelijk;2005;12655;10.91;1486;117;12.81
1458;Totaal mannen en vrouwen;80 jaar of ouder;1;Weinig stedelijk;2006;13935;11.69;1668;120;13.99
1459;Totaal mannen en vrouwen;80 jaar of ouder;1;Weinig stedelijk;2007;17040;11.89;2093;123;14.6
1460;Totaal mannen en vrouwen;80 jaar of ouder;1;Weinig stedelijk;2008;17740;11.8;2223;125;14.78
1461;Totaal mannen en vrouwen;80 jaar of ouder;1;Weinig stedelijk;2009;18060;11.65;2358;131;15.21
1462;Totaal mannen en vrouwen;80 jaar of ouder;1;Weinig stedelijk;2010;17850;10.92;2375;133;14.53
1463;Totaal mannen en vrouwen;80 jaar of ouder;1;Niet stedelijk;2004;8335;7.85;986;118;9.29
1464;Totaal mannen en vrouwen;80 jaar of ouder;1;Niet stedelijk;2005;11105;10.22;1370;123;12.6
1465;Totaal mannen en vrouwen;80 jaar of ouder;1;Niet stedelijk;2006;11865;10.89;1498;126;13.75
1466;Totaal mannen en vrouwen;80 jaar of ouder;1;Niet stedelijk;2007;9740;11.82;1224;126;14.85
1467;Totaal mannen en vrouwen;80 jaar of ouder;1;Niet stedelijk;2008;9940;11.85;1262;127;15.04
1468;Totaal mannen en vrouwen;80 jaar of ouder;1;Niet stedelijk;2009;10060;11.59;1319;131;15.19
1469;Totaal mannen en vrouwen;80 jaar of ouder;1;Niet stedelijk;2010;9635;11.15;1280;133;14.8
1470;Totaal mannen en vrouwen;80 jaar of ouder;2;Totaal stedelijkheid;2004;13840;2.16;4137;299;6.46
1471;Totaal mannen en vrouwen;80 jaar of ouder;2;Totaal stedelijkheid;2005;13710;2.09;3346;244;5.11
1472;Totaal mannen en vrouwen;80 jaar of ouder;2;Totaal stedelijkheid;2006;15310;2.29;2879;188;4.3
1473;Totaal mannen en vrouwen;80 jaar of ouder;2;Totaal stedelijkheid;2007;23445;3.43;3199;136;4.68
1474;Totaal mannen en vrouwen;80 jaar of ouder;2;Totaal stedelijkheid;2008;34335;4.89;3978;116;5.67
1475;Totaal mannen en vrouwen;80 jaar of ouder;2;Totaal stedelijkheid;2009;42115;5.87;4731;112;6.59
1476;Totaal mannen en vrouwen;80 jaar of ouder;2;Totaal stedelijkheid;2010;49705;6.73;5135;103;6.95
1477;Totaal mannen en vrouwen;80 jaar of ouder;2;Zeer sterk stedelijk;2004;2485;1.76;161;65;1.14
1478;Totaal mannen en vrouwen;80 jaar of ouder;2;Zeer sterk stedelijk;2005;2175;1.54;127;58;0.9
1479;Totaal mannen en vrouwen;80 jaar of ouder;2;Zeer sterk stedelijk;2006;2190;1.55;109;50;0.77
1480;Totaal mannen en vrouwen;80 jaar of ouder;2;Zeer sterk stedelijk;2007;2965;2.33;154;52;1.21
1481;Totaal mannen en vrouwen;80 jaar of ouder;2;Zeer sterk stedelijk;2008;4640;3.64;320;69;2.51
1482;Totaal mannen en vrouwen;80 jaar of ouder;2;Zeer sterk stedelijk;2009;6270;4.66;468;75;3.48
1483;Totaal mannen en vrouwen;80 jaar of ouder;2;Zeer sterk stedelijk;2010;7595;5.53;680;89;4.94
1484;Totaal mannen en vrouwen;80 jaar of ouder;2;Sterk stedelijk;2004;3505;2.09;538;154;3.21
1485;Totaal mannen en vrouwen;80 jaar of ouder;2;Sterk stedelijk;2005;3440;1.97;502;146;2.87
1486;Totaal mannen en vrouwen;80 jaar of ouder;2;Sterk stedelijk;2006;3955;2.18;461;117;2.54
1487;Totaal mannen en vrouwen;80 jaar of ouder;2;Sterk stedelijk;2007;5960;3.07;317;53;1.63
1488;Totaal mannen en vrouwen;80 jaar of ouder;2;Sterk stedelijk;2008;8895;4.4;595;67;2.95
1489;Totaal mannen en vrouwen;80 jaar of ouder;2;Sterk stedelijk;2009;10695;5.28;796;74;3.93
1490;Totaal mannen en vrouwen;80 jaar of ouder;2;Sterk stedelijk;2010;12480;6.09;1035;83;5.06
1491;Totaal mannen en vrouwen;80 jaar of ouder;2;Matig stedelijk;2004;2515;2.28;1079;429;9.79
1492;Totaal mannen en vrouwen;80 jaar of ouder;2;Matig stedelijk;2005;2550;2.23;898;352;7.86
1493;Totaal mannen en vrouwen;80 jaar of ouder;2;Matig stedelijk;2006;2785;2.35;703;252;5.92
1494;Totaal mannen en vrouwen;80 jaar of ouder;2;Matig stedelijk;2007;5045;3.73;758;150;5.59
1495;Totaal mannen en vrouwen;80 jaar of ouder;2;Matig stedelijk;2008;7050;5.11;929;132;6.74
1496;Totaal mannen en vrouwen;80 jaar of ouder;2;Matig stedelijk;2009;8550;6.17;1071;125;7.73
1497;Totaal mannen en vrouwen;80 jaar of ouder;2;Matig stedelijk;2010;9940;6.8;1042;105;7.13
1498;Totaal mannen en vrouwen;80 jaar of ouder;2;Weinig stedelijk;2004;2655;2.3;864;326;7.5
1499;Totaal mannen en vrouwen;80 jaar of ouder;2;Weinig stedelijk;2005;2655;2.29;580;219;5.0
1500;Totaal mannen en vrouwen;80 jaar of ouder;2;Weinig stedelijk;2006;3000;2.52;495;165;4.15
1501;Totaal mannen en vrouwen;80 jaar of ouder;2;Weinig stedelijk;2007;5730;4.0;801;140;5.59
1502;Totaal mannen en vrouwen;80 jaar of ouder;2;Weinig stedelijk;2008;8570;5.7;1046;122;6.96
1503;Totaal mannen en vrouwen;80 jaar of ouder;2;Weinig stedelijk;2009;10455;6.74;1217;116;7.85
1504;Totaal mannen en vrouwen;80 jaar of ouder;2;Weinig stedelijk;2010;12745;7.8;1331;104;8.15
1505;Totaal mannen en vrouwen;80 jaar of ouder;2;Niet stedelijk;2004;2680;2.53;1494;557;14.08
1506;Totaal mannen en vrouwen;80 jaar of ouder;2;Niet stedelijk;2005;2890;2.66;1238;429;11.39
1507;Totaal mannen en vrouwen;80 jaar of ouder;2;Niet stedelijk;2006;3375;3.1;1112;330;10.2
1508;Totaal mannen en vrouwen;80 jaar of ouder;2;Niet stedelijk;2007;3745;4.54;1168;312;14.18
1509;Totaal mannen en vrouwen;80 jaar of ouder;2;Niet stedelijk;2008;5185;6.18;1087;210;12.97
1510;Totaal mannen en vrouwen;80 jaar of ouder;2;Niet stedelijk;2009;6145;7.08;1179;192;13.57
1511;Totaal mannen en vrouwen;80 jaar of ouder;2;Niet stedelijk;2010;6940;8.03;1047;151;12.11
1512;Totaal mannen en vrouwen;80 jaar of ouder;3;Totaal stedelijkheid;2004;14865;2.32;530;36;0.83
1513;Totaal mannen en vrouwen;80 jaar of ouder;3;Totaal stedelijkheid;2005;12830;1.96;278;22;0.43
1514;Totaal mannen en vrouwen;80 jaar of ouder;3;Totaal stedelijkheid;2006;13245;1.98;267;20;0.4
1515;Totaal mannen en vrouwen;80 jaar of ouder;3;Totaal stedelijkheid;2007;11360;1.66;237;21;0.35
1516;Totaal mannen en vrouwen;80 jaar of ouder;3;Totaal stedelijkheid;2008;9345;1.33;184;20;0.26
1517;Totaal mannen en vrouwen;80 jaar of ouder;3;Totaal stedelijkheid;2009;7945;1.11;159;20;0.22
1518;Totaal mannen en vrouwen;80 jaar of ouder;3;Totaal stedelijkheid;2010;7830;1.06;162;21;0.22
1519;Totaal mannen en vrouwen;80 jaar of ouder;3;Zeer sterk stedelijk;2004;2615;1.85;61;24;0.44
1520;Totaal mannen en vrouwen;80 jaar of ouder;3;Zeer sterk stedelijk;2005;2590;1.84;55;21;0.39
1521;Totaal mannen en vrouwen;80 jaar of ouder;3;Zeer sterk stedelijk;2006;2640;1.87;48;18;0.34
1522;Totaal mannen en vrouwen;80 jaar of ouder;3;Zeer sterk stedelijk;2007;2060;1.62;34;17;0.27
1523;Totaal mannen en vrouwen;80 jaar of ouder;3;Zeer sterk stedelijk;2008;1755;1.38;28;16;0.22
1524;Totaal mannen en vrouwen;80 jaar of ouder;3;Zeer sterk stedelijk;2009;1395;1.04;27;19;0.2
1525;Totaal mannen en vrouwen;80 jaar of ouder;3;Zeer sterk stedelijk;2010;1435;1.04;27;19;0.2
1526;Totaal mannen en vrouwen;80 jaar of ouder;3;Sterk stedelijk;2004;3625;2.16;206;57;1.23
1527;Totaal mannen en vrouwen;80 jaar of ouder;3;Sterk stedelijk;2005;3350;1.91;78;23;0.44
1528;Totaal mannen en vrouwen;80 jaar of ouder;3;Sterk stedelijk;2006;3500;1.93;71;20;0.39
1529;Totaal mannen en vrouwen;80 jaar of ouder;3;Sterk stedelijk;2007;3145;1.62;73;23;0.38
1530;Totaal mannen en vrouwen;80 jaar of ouder;3;Sterk stedelijk;2008;2650;1.31;55;21;0.27
1531;Totaal mannen en vrouwen;80 jaar of ouder;3;Sterk stedelijk;2009;2265;1.12;47;21;0.23
1532;Totaal mannen en vrouwen;80 jaar of ouder;3;Sterk stedelijk;2010;2165;1.06;51;24;0.25
1533;Totaal mannen en vrouwen;80 jaar of ouder;3;Matig stedelijk;2004;2615;2.37;85;33;0.77
1534;Totaal mannen en vrouwen;80 jaar of ouder;3;Matig stedelijk;2005;2245;1.96;46;20;0.4
1535;Totaal mannen en vrouwen;80 jaar of ouder;3;Matig stedelijk;2006;2255;1.9;43;19;0.36
1536;Totaal mannen en vrouwen;80 jaar of ouder;3;Matig stedelijk;2007;2160;1.59;49;23;0.36
1537;Totaal mannen en vrouwen;80 jaar of ouder;3;Matig stedelijk;2008;1770;1.28;39;22;0.28
1538;Totaal mannen en vrouwen;80 jaar of ouder;3;Matig stedelijk;2009;1490;1.07;32;21;0.23
1539;Totaal mannen en vrouwen;80 jaar of ouder;3;Matig stedelijk;2010;1460;1.0;28;19;0.19
1540;Totaal mannen en vrouwen;80 jaar of ouder;3;Weinig stedelijk;2004;2885;2.5;81;28;0.71
1541;Totaal mannen en vrouwen;80 jaar of ouder;3;Weinig stedelijk;2005;2290;1.98;51;22;0.44
1542;Totaal mannen en vrouwen;80 jaar of ouder;3;Weinig stedelijk;2006;2455;2.06;55;22;0.46
1543;Totaal mannen en vrouwen;80 jaar of ouder;3;Weinig stedelijk;2007;2520;1.76;50;20;0.35
1544;Totaal mannen en vrouwen;80 jaar of ouder;3;Weinig stedelijk;2008;2045;1.36;39;19;0.26
1545;Totaal mannen en vrouwen;80 jaar of ouder;3;Weinig stedelijk;2009;1780;1.15;35;20;0.23
1546;Totaal mannen en vrouwen;80 jaar of ouder;3;Weinig stedelijk;2010;1790;1.09;35;20;0.22
1547;Totaal mannen en vrouwen;80 jaar of ouder;3;Niet stedelijk;2004;3130;2.95;96;31;0.91
1548;Totaal mannen en vrouwen;80 jaar of ouder;3;Niet stedelijk;2005;2360;2.17;48;20;0.45
1549;Totaal mannen en vrouwen;80 jaar of ouder;3;Niet stedelijk;2006;2395;2.2;51;21;0.46
1550;Totaal mannen en vrouwen;80 jaar of ouder;3;Niet stedelijk;2007;1480;1.79;30;20;0.37
1551;Totaal mannen en vrouwen;80 jaar of ouder;3;Niet stedelijk;2008;1125;1.34;23;20;0.27
1552;Totaal mannen en vrouwen;80 jaar of ouder;3;Niet stedelijk;2009;1015;1.17;20;19;0.23
1553;Totaal mannen en vrouwen;80 jaar of ouder;3;Niet stedelijk;2010;980;1.13;21;22;0.24
1554;Totaal mannen en vrouwen;80 jaar of ouder;4;Totaal stedelijkheid;2004;46495;7.26;7509;161;11.73
1555;Totaal mannen en vrouwen;80 jaar of ouder;4;Totaal stedelijkheid;2005;30920;4.72;5748;186;8.78
1556;Totaal mannen en vrouwen;80 jaar of ouder;4;Totaal stedelijkheid;2006;28885;4.32;5816;201;8.69
1557;Totaal mannen en vrouwen;80 jaar of ouder;4;Totaal stedelijkheid;2007;33480;4.9;7209;215;10.56
1558;Totaal mannen en vrouwen;80 jaar of ouder;4;Totaal stedelijkheid;2008;48270;6.88;11563;240;16.48
1559;Totaal mannen en vrouwen;80 jaar of ouder;4;Totaal stedelijkheid;2009;60285;8.4;15753;261;21.96
1560;Totaal mannen en vrouwen;80 jaar of ouder;4;Totaal stedelijkheid;2010;66190;8.96;18328;277;24.82
1561;Totaal mannen en vrouwen;80 jaar of ouder;4;Zeer sterk stedelijk;2004;11890;8.42;1730;146;12.26
1562;Totaal mannen en vrouwen;80 jaar of ouder;4;Zeer sterk stedelijk;2005;6890;4.89;1167;169;8.28
1563;Totaal mannen en vrouwen;80 jaar of ouder;4;Zeer sterk stedelijk;2006;5650;4.0;1071;190;7.6
1564;Totaal mannen en vrouwen;80 jaar of ouder;4;Zeer sterk stedelijk;2007;5035;3.96;1001;199;7.87
1565;Totaal mannen en vrouwen;80 jaar of ouder;4;Zeer sterk stedelijk;2008;7230;5.67;1638;227;12.86
1566;Totaal mannen en vrouwen;80 jaar of ouder;4;Zeer sterk stedelijk;2009;10350;7.7;2565;248;19.07
1567;Totaal mannen en vrouwen;80 jaar of ouder;4;Zeer sterk stedelijk;2010;11240;8.17;3058;272;22.24
1568;Totaal mannen en vrouwen;80 jaar of ouder;4;Sterk stedelijk;2004;12440;7.43;1997;161;11.92
1569;Totaal mannen en vrouwen;80 jaar of ouder;4;Sterk stedelijk;2005;8560;4.9;1602;187;9.16
1570;Totaal mannen en vrouwen;80 jaar of ouder;4;Sterk stedelijk;2006;8160;4.5;1618;198;8.92
1571;Totaal mannen en vrouwen;80 jaar of ouder;4;Sterk stedelijk;2007;9560;4.92;1933;202;9.94
1572;Totaal mannen en vrouwen;80 jaar of ouder;4;Sterk stedelijk;2008;13770;6.82;3139;228;15.54
1573;Totaal mannen en vrouwen;80 jaar of ouder;4;Sterk stedelijk;2009;16625;8.21;4182;252;20.65
1574;Totaal mannen en vrouwen;80 jaar of ouder;4;Sterk stedelijk;2010;18115;8.84;4806;265;23.47
1575;Totaal mannen en vrouwen;80 jaar of ouder;4;Matig stedelijk;2004;7625;6.91;1223;160;11.09
1576;Totaal mannen en vrouwen;80 jaar of ouder;4;Matig stedelijk;2005;5210;4.56;950;182;8.31
1577;Totaal mannen en vrouwen;80 jaar of ouder;4;Matig stedelijk;2006;5175;4.36;1003;194;8.45
1578;Totaal mannen en vrouwen;80 jaar of ouder;4;Matig stedelijk;2007;7050;5.2;1548;220;11.43
1579;Totaal mannen en vrouwen;80 jaar of ouder;4;Matig stedelijk;2008;9780;7.09;2382;244;17.28
1580;Totaal mannen en vrouwen;80 jaar of ouder;4;Matig stedelijk;2009;11800;8.52;3073;260;22.18
1581;Totaal mannen en vrouwen;80 jaar of ouder;4;Matig stedelijk;2010;13115;8.97;3603;275;24.65
1582;Totaal mannen en vrouwen;80 jaar of ouder;4;Weinig stedelijk;2004;7710;6.69;1330;172;11.54
1583;Totaal mannen en vrouwen;80 jaar of ouder;4;Weinig stedelijk;2005;5240;4.52;1014;194;8.75
1584;Totaal mannen en vrouwen;80 jaar of ouder;4;Weinig stedelijk;2006;5140;4.31;1090;212;9.15
1585;Totaal mannen en vrouwen;80 jaar of ouder;4;Weinig stedelijk;2007;7255;5.06;1611;222;11.24
1586;Totaal mannen en vrouwen;80 jaar of ouder;4;Weinig stedelijk;2008;10910;7.26;2677;245;17.81
1587;Totaal mannen en vrouwen;80 jaar of ouder;4;Weinig stedelijk;2009;13435;8.67;3660;272;23.62
1588;Totaal mannen en vrouwen;80 jaar of ouder;4;Weinig stedelijk;2010;15145;9.27;4352;287;26.63
1589;Totaal mannen en vrouwen;80 jaar of ouder;4;Niet stedelijk;2004;6840;6.44;1230;180;11.59
1590;Totaal mannen en vrouwen;80 jaar of ouder;4;Niet stedelijk;2005;5020;4.62;1015;202;9.34
1591;Totaal mannen en vrouwen;80 jaar of ouder;4;Niet stedelijk;2006;4760;4.37;1032;217;9.48
1592;Totaal mannen en vrouwen;80 jaar of ouder;4;Niet stedelijk;2007;4575;5.55;1116;244;13.54
1593;Totaal mannen en vrouwen;80 jaar of ouder;4;Niet stedelijk;2008;6580;7.84;1726;262;20.58
1594;Totaal mannen en vrouwen;80 jaar of ouder;4;Niet stedelijk;2009;8075;9.3;2272;281;26.17
1595;Totaal mannen en vrouwen;80 jaar of ouder;4;Niet stedelijk;2010;8575;9.92;2510;293;29.03
1596;Totaal mannen en vrouwen;80 jaar of ouder;5;Totaal stedelijkheid;2004;8060;1.26;1077;134;1.68
1597;Totaal mannen en vrouwen;80 jaar of ouder;5;Totaal stedelijkheid;2005;10195;1.56;1399;137;2.14
1598;Totaal mannen en vrouwen;80 jaar of ouder;5;Totaal stedelijkheid;2006;11795;1.76;1706;145;2.55
1599;Totaal mannen en vrouwen;80 jaar of ouder;5;Totaal stedelijkheid;2007;9170;1.34;1373;150;2.01
1600;Totaal mannen en vrouwen;80 jaar of ouder;5;Totaal stedelijkheid;2008;6225;0.89;938;151;1.34
1601;Totaal mannen en vrouwen;80 jaar of ouder;5;Totaal stedelijkheid;2009;4785;0.67;739;154;1.03
1602;Totaal mannen en vrouwen;80 jaar of ouder;5;Totaal stedelijkheid;2010;4135;0.56;659;159;0.89
1603;Totaal mannen en vrouwen;80 jaar of ouder;5;Zeer sterk stedelijk;2004;1665;1.18;196;118;1.39
1604;Totaal mannen en vrouwen;80 jaar of ouder;5;Zeer sterk stedelijk;2005;2685;1.91;375;139;2.66
1605;Totaal mannen en vrouwen;80 jaar of ouder;5;Zeer sterk stedelijk;2006;2905;2.06;409;141;2.9
1606;Totaal mannen en vrouwen;80 jaar of ouder;5;Zeer sterk stedelijk;2007;2130;1.67;296;139;2.33
1607;Totaal mannen en vrouwen;80 jaar of ouder;5;Zeer sterk stedelijk;2008;1455;1.14;205;141;1.61
1608;Totaal mannen en vrouwen;80 jaar of ouder;5;Zeer sterk stedelijk;2009;1090;0.81;159;146;1.19
1609;Totaal mannen en vrouwen;80 jaar of ouder;5;Zeer sterk stedelijk;2010;945;0.69;151;160;1.1
1610;Totaal mannen en vrouwen;80 jaar of ouder;5;Sterk stedelijk;2004;2295;1.37;288;125;1.72
1611;Totaal mannen en vrouwen;80 jaar of ouder;5;Sterk stedelijk;2005;2905;1.66;389;134;2.22
1612;Totaal mannen en vrouwen;80 jaar of ouder;5;Sterk stedelijk;2006;3485;1.92;496;142;2.74
1613;Totaal mannen en vrouwen;80 jaar of ouder;5;Sterk stedelijk;2007;2680;1.38;389;145;2.0
1614;Totaal mannen en vrouwen;80 jaar of ouder;5;Sterk stedelijk;2008;1855;0.92;269;145;1.33
1615;Totaal mannen en vrouwen;80 jaar of ouder;5;Sterk stedelijk;2009;1455;0.72;218;150;1.08
1616;Totaal mannen en vrouwen;80 jaar of ouder;5;Sterk stedelijk;2010;1185;0.58;186;157;0.91
1617;Totaal mannen en vrouwen;80 jaar of ouder;5;Matig stedelijk;2004;1330;1.21;175;131;1.59
1618;Totaal mannen en vrouwen;80 jaar of ouder;5;Matig stedelijk;2005;1710;1.5;227;132;1.98
1619;Totaal mannen en vrouwen;80 jaar of ouder;5;Matig stedelijk;2006;2000;1.68;286;143;2.41
1620;Totaal mannen en vrouwen;80 jaar of ouder;5;Matig stedelijk;2007;1730;1.28;266;154;1.96
1621;Totaal mannen en vrouwen;80 jaar of ouder;5;Matig stedelijk;2008;1130;0.82;176;156;1.28
1622;Totaal mannen en vrouwen;80 jaar of ouder;5;Matig stedelijk;2009;840;0.61;133;158;0.96
1623;Totaal mannen en vrouwen;80 jaar of ouder;5;Matig stedelijk;2010;760;0.52;117;154;0.8
1624;Totaal mannen en vrouwen;80 jaar of ouder;5;Weinig stedelijk;2004;1450;1.26;219;151;1.9
1625;Totaal mannen en vrouwen;80 jaar of ouder;5;Weinig stedelijk;2005;1585;1.37;221;139;1.9
1626;Totaal mannen en vrouwen;80 jaar of ouder;5;Weinig stedelijk;2006;1830;1.54;269;147;2.26
1627;Totaal mannen en vrouwen;80 jaar of ouder;5;Weinig stedelijk;2007;1640;1.15;260;159;1.82
1628;Totaal mannen en vrouwen;80 jaar of ouder;5;Weinig stedelijk;2008;1125;0.75;181;161;1.2
1629;Totaal mannen en vrouwen;80 jaar of ouder;5;Weinig stedelijk;2009;915;0.59;147;160;0.95
1630;Totaal mannen en vrouwen;80 jaar of ouder;5;Weinig stedelijk;2010;785;0.48;129;164;0.79
