ID;LandVanUiteindelijkeZeggenschap;BedrijfstakkenBranchesSBI2008;Bedrijfsgrootte;Perioden;Patentaanvragers_1;Patentaanvragen_2;AanvragersMetSamenwerkingBuitenland_3;AanvragenMetSamenwerkingBuitenland_4;Patentaanvragers_5;Patentaanvragen_6;AanvragersMetSamenwerkingBuitenland_7;AanvragenMetSamenwerkingBuitenland_8
803;Totaal binnen- en buitenland;13 Textielindustrie;Werkzame personen: onbekend;2015;;;;;;;;
804;Totaal binnen- en buitenland;13 Textielindustrie;Werkzame personen: onbekend;2016;;;;;;;;
805;Totaal binnen- en buitenland;13 Textielindustrie;Werkzame personen: onbekend;2017;;;;;;;;
806;Totaal binnen- en buitenland;13 Textielindustrie;Werkzame personen: onbekend;2018;;;;;;;;
807;Totaal binnen- en buitenland;13 Textielindustrie;Werkzame personen: onbekend;2019;;;;;;;;
808;Totaal binnen- en buitenland;13 Textielindustrie;Werkzame personen: onbekend;2020;;;;;;;;
809;Totaal binnen- en buitenland;13 Textielindustrie;Werkzame personen: onbekend;2021;;;;;;;;
810;Totaal binnen- en buitenland;13-15 Textiel-, kleding-, lederindustrie;Totaal werkzame personen;2013;5.0;15.0;0.0;0.0;15.0;15.0;0.0;0.0
811;Totaal binnen- en buitenland;13-15 Textiel-, kleding-, lederindustrie;Totaal werkzame personen;2014;5.0;10.0;0.0;0.0;5.0;10.0;0.0;0.0
812;Totaal binnen- en buitenland;13-15 Textiel-, kleding-, lederindustrie;Totaal werkzame personen;2015;5.0;10.0;0.0;0.0;5.0;10.0;0.0;0.0
813;Totaal binnen- en buitenland;13-15 Textiel-, kleding-, lederindustrie;Totaal werkzame personen;2016;5.0;10.0;0.0;0.0;5.0;10.0;0.0;0.0
814;Totaal binnen- en buitenland;13-15 Textiel-, kleding-, lederindustrie;Totaal werkzame personen;2017;5.0;5.0;0.0;0.0;5.0;10.0;0.0;0.0
815;Totaal binnen- en buitenland;13-15 Textiel-, kleding-, lederindustrie;Totaal werkzame personen;2018;5.0;10.0;0.0;0.0;5.0;10.0;0.0;0.0
816;Totaal binnen- en buitenland;13-15 Textiel-, kleding-, lederindustrie;Totaal werkzame personen;2019;5.0;10.0;0.0;0.0;10.0;10.0;0.0;0.0
817;Totaal binnen- en buitenland;13-15 Textiel-, kleding-, lederindustrie;Totaal werkzame personen;2020;10.0;10.0;0.0;0.0;10.0;15.0;0.0;0.0
818;Totaal binnen- en buitenland;13-15 Textiel-, kleding-, lederindustrie;Totaal werkzame personen;2021;5.0;10.0;0.0;0.0;5.0;5.0;0.0;0.0
819;Totaal binnen- en buitenland;13-15 Textiel-, kleding-, lederindustrie;0 tot 50 werkzame personen;2013;5.0;5.0;0.0;0.0;10.0;10.0;0.0;0.0
820;Totaal binnen- en buitenland;13-15 Textiel-, kleding-, lederindustrie;0 tot 50 werkzame personen;2014;0.0;0.0;0.0;0.0;5.0;5.0;0.0;0.0
821;Totaal binnen- en buitenland;13-15 Textiel-, kleding-, lederindustrie;0 tot 50 werkzame personen;2015;0.0;0.0;0.0;0.0;;;;
822;Totaal binnen- en buitenland;13-15 Textiel-, kleding-, lederindustrie;0 tot 50 werkzame personen;2016;0.0;0.0;0.0;0.0;5.0;5.0;0.0;0.0
823;Totaal binnen- en buitenland;13-15 Textiel-, kleding-, lederindustrie;0 tot 50 werkzame personen;2017;0.0;0.0;0.0;0.0;5.0;5.0;0.0;0.0
824;Totaal binnen- en buitenland;13-15 Textiel-, kleding-, lederindustrie;0 tot 50 werkzame personen;2018;5.0;5.0;0.0;0.0;5.0;5.0;0.0;0.0
825;Totaal binnen- en buitenland;13-15 Textiel-, kleding-, lederindustrie;0 tot 50 werkzame personen;2019;0.0;0.0;0.0;0.0;5.0;10.0;0.0;0.0
826;Totaal binnen- en buitenland;13-15 Textiel-, kleding-, lederindustrie;0 tot 50 werkzame personen;2020;5.0;5.0;0.0;0.0;10.0;10.0;0.0;0.0
827;Totaal binnen- en buitenland;13-15 Textiel-, kleding-, lederindustrie;0 tot 50 werkzame personen;2021;5.0;5.0;0.0;0.0;5.0;5.0;0.0;0.0
828;Totaal binnen- en buitenland;13-15 Textiel-, kleding-, lederindustrie;50 tot 250 werkzame personen;2013;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
829;Totaal binnen- en buitenland;13-15 Textiel-, kleding-, lederindustrie;50 tot 250 werkzame personen;2014;0.0;0.0;0.0;0.0;0.0;5.0;0.0;0.0
830;Totaal binnen- en buitenland;13-15 Textiel-, kleding-, lederindustrie;50 tot 250 werkzame personen;2015;5.0;5.0;0.0;0.0;0.0;0.0;0.0;0.0
831;Totaal binnen- en buitenland;13-15 Textiel-, kleding-, lederindustrie;50 tot 250 werkzame personen;2016;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
832;Totaal binnen- en buitenland;13-15 Textiel-, kleding-, lederindustrie;50 tot 250 werkzame personen;2017;0.0;0.0;0.0;0.0;5.0;5.0;0.0;0.0
833;Totaal binnen- en buitenland;13-15 Textiel-, kleding-, lederindustrie;50 tot 250 werkzame personen;2018;;;;;0.0;0.0;0.0;0.0
834;Totaal binnen- en buitenland;13-15 Textiel-, kleding-, lederindustrie;50 tot 250 werkzame personen;2019;0.0;0.0;0.0;0.0;0.0;5.0;0.0;0.0
835;Totaal binnen- en buitenland;13-15 Textiel-, kleding-, lederindustrie;50 tot 250 werkzame personen;2020;0.0;0.0;0.0;0.0;;;;
836;Totaal binnen- en buitenland;13-15 Textiel-, kleding-, lederindustrie;50 tot 250 werkzame personen;2021;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
837;Totaal binnen- en buitenland;13-15 Textiel-, kleding-, lederindustrie;250 of meer werkzame personen;2013;0.0;5.0;0.0;0.0;0.0;0.0;0.0;0.0
838;Totaal binnen- en buitenland;13-15 Textiel-, kleding-, lederindustrie;250 of meer werkzame personen;2014;0.0;5.0;0.0;0.0;0.0;0.0;0.0;0.0
839;Totaal binnen- en buitenland;13-15 Textiel-, kleding-, lederindustrie;250 of meer werkzame personen;2015;5.0;10.0;0.0;0.0;5.0;10.0;0.0;0.0
840;Totaal binnen- en buitenland;13-15 Textiel-, kleding-, lederindustrie;250 of meer werkzame personen;2016;5.0;5.0;0.0;0.0;5.0;5.0;0.0;0.0
841;Totaal binnen- en buitenland;13-15 Textiel-, kleding-, lederindustrie;250 of meer werkzame personen;2017;0.0;5.0;0.0;0.0;0.0;0.0;0.0;0.0
842;Totaal binnen- en buitenland;13-15 Textiel-, kleding-, lederindustrie;250 of meer werkzame personen;2018;0.0;10.0;0.0;0.0;0.0;0.0;0.0;0.0
843;Totaal binnen- en buitenland;13-15 Textiel-, kleding-, lederindustrie;250 of meer werkzame personen;2019;0.0;5.0;0.0;0.0;0.0;0.0;0.0;0.0
844;Totaal binnen- en buitenland;13-15 Textiel-, kleding-, lederindustrie;250 of meer werkzame personen;2020;5.0;5.0;0.0;0.0;0.0;5.0;0.0;0.0
845;Totaal binnen- en buitenland;13-15 Textiel-, kleding-, lederindustrie;250 of meer werkzame personen;2021;0.0;0.0;0.0;0.0;;;;
846;Totaal binnen- en buitenland;13-15 Textiel-, kleding-, lederindustrie;Werkzame personen: onbekend;2013;;;;;;;;
847;Totaal binnen- en buitenland;13-15 Textiel-, kleding-, lederindustrie;Werkzame personen: onbekend;2014;;;;;;;;
848;Totaal binnen- en buitenland;13-15 Textiel-, kleding-, lederindustrie;Werkzame personen: onbekend;2015;;;;;;;;
849;Totaal binnen- en buitenland;13-15 Textiel-, kleding-, lederindustrie;Werkzame personen: onbekend;2016;;;;;;;;
850;Totaal binnen- en buitenland;13-15 Textiel-, kleding-, lederindustrie;Werkzame personen: onbekend;2017;;;;;;;;
851;Totaal binnen- en buitenland;13-15 Textiel-, kleding-, lederindustrie;Werkzame personen: onbekend;2018;;;;;;;;
852;Totaal binnen- en buitenland;13-15 Textiel-, kleding-, lederindustrie;Werkzame personen: onbekend;2019;;;;;;;;
853;Totaal binnen- en buitenland;13-15 Textiel-, kleding-, lederindustrie;Werkzame personen: onbekend;2020;;;;;;;;
854;Totaal binnen- en buitenland;13-15 Textiel-, kleding-, lederindustrie;Werkzame personen: onbekend;2021;;;;;;;;
855;Totaal binnen- en buitenland;14 Kledingindustrie;Totaal werkzame personen;2013;0.0;5.0;0.0;0.0;10.0;5.0;0.0;0.0
856;Totaal binnen- en buitenland;14 Kledingindustrie;Totaal werkzame personen;2014;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
857;Totaal binnen- en buitenland;14 Kledingindustrie;Totaal werkzame personen;2015;;;;;;;;
858;Totaal binnen- en buitenland;14 Kledingindustrie;Totaal werkzame personen;2016;;;;;;;;
859;Totaal binnen- en buitenland;14 Kledingindustrie;Totaal werkzame personen;2017;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
860;Totaal binnen- en buitenland;14 Kledingindustrie;Totaal werkzame personen;2018;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
861;Totaal binnen- en buitenland;14 Kledingindustrie;Totaal werkzame personen;2019;0.0;0.0;0.0;0.0;5.0;5.0;0.0;0.0
862;Totaal binnen- en buitenland;14 Kledingindustrie;Totaal werkzame personen;2020;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
863;Totaal binnen- en buitenland;14 Kledingindustrie;Totaal werkzame personen;2021;0.0;0.0;0.0;0.0;;;;
864;Totaal binnen- en buitenland;14 Kledingindustrie;0 tot 50 werkzame personen;2013;0.0;5.0;0.0;0.0;5.0;5.0;0.0;0.0
865;Totaal binnen- en buitenland;14 Kledingindustrie;0 tot 50 werkzame personen;2014;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
866;Totaal binnen- en buitenland;14 Kledingindustrie;0 tot 50 werkzame personen;2015;;;;;;;;
867;Totaal binnen- en buitenland;14 Kledingindustrie;0 tot 50 werkzame personen;2016;;;;;;;;
868;Totaal binnen- en buitenland;14 Kledingindustrie;0 tot 50 werkzame personen;2017;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
869;Totaal binnen- en buitenland;14 Kledingindustrie;0 tot 50 werkzame personen;2018;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
870;Totaal binnen- en buitenland;14 Kledingindustrie;0 tot 50 werkzame personen;2019;0.0;0.0;0.0;0.0;5.0;5.0;0.0;0.0
871;Totaal binnen- en buitenland;14 Kledingindustrie;0 tot 50 werkzame personen;2020;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
872;Totaal binnen- en buitenland;14 Kledingindustrie;0 tot 50 werkzame personen;2021;0.0;0.0;0.0;0.0;;;;
873;Totaal binnen- en buitenland;14 Kledingindustrie;50 tot 250 werkzame personen;2013;;;;;;;;
874;Totaal binnen- en buitenland;14 Kledingindustrie;50 tot 250 werkzame personen;2014;;;;;;;;
875;Totaal binnen- en buitenland;14 Kledingindustrie;50 tot 250 werkzame personen;2015;;;;;;;;
876;Totaal binnen- en buitenland;14 Kledingindustrie;50 tot 250 werkzame personen;2016;;;;;;;;
877;Totaal binnen- en buitenland;14 Kledingindustrie;50 tot 250 werkzame personen;2017;;;;;;;;
878;Totaal binnen- en buitenland;14 Kledingindustrie;50 tot 250 werkzame personen;2018;;;;;;;;
879;Totaal binnen- en buitenland;14 Kledingindustrie;50 tot 250 werkzame personen;2019;;;;;;;;
880;Totaal binnen- en buitenland;14 Kledingindustrie;50 tot 250 werkzame personen;2020;;;;;;;;
881;Totaal binnen- en buitenland;14 Kledingindustrie;50 tot 250 werkzame personen;2021;;;;;;;;
882;Totaal binnen- en buitenland;14 Kledingindustrie;250 of meer werkzame personen;2013;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
883;Totaal binnen- en buitenland;14 Kledingindustrie;250 of meer werkzame personen;2014;;;;;;;;
884;Totaal binnen- en buitenland;14 Kledingindustrie;250 of meer werkzame personen;2015;;;;;;;;
885;Totaal binnen- en buitenland;14 Kledingindustrie;250 of meer werkzame personen;2016;;;;;;;;
886;Totaal binnen- en buitenland;14 Kledingindustrie;250 of meer werkzame personen;2017;;;;;;;;
887;Totaal binnen- en buitenland;14 Kledingindustrie;250 of meer werkzame personen;2018;;;;;;;;
888;Totaal binnen- en buitenland;14 Kledingindustrie;250 of meer werkzame personen;2019;;;;;;;;
889;Totaal binnen- en buitenland;14 Kledingindustrie;250 of meer werkzame personen;2020;;;;;;;;
890;Totaal binnen- en buitenland;14 Kledingindustrie;250 of meer werkzame personen;2021;;;;;;;;
891;Totaal binnen- en buitenland;14 Kledingindustrie;Werkzame personen: onbekend;2013;;;;;;;;
892;Totaal binnen- en buitenland;14 Kledingindustrie;Werkzame personen: onbekend;2014;;;;;;;;
893;Totaal binnen- en buitenland;14 Kledingindustrie;Werkzame personen: onbekend;2015;;;;;;;;
894;Totaal binnen- en buitenland;14 Kledingindustrie;Werkzame personen: onbekend;2016;;;;;;;;
895;Totaal binnen- en buitenland;14 Kledingindustrie;Werkzame personen: onbekend;2017;;;;;;;;
896;Totaal binnen- en buitenland;14 Kledingindustrie;Werkzame personen: onbekend;2018;;;;;;;;
897;Totaal binnen- en buitenland;14 Kledingindustrie;Werkzame personen: onbekend;2019;;;;;;;;
898;Totaal binnen- en buitenland;14 Kledingindustrie;Werkzame personen: onbekend;2020;;;;;;;;
899;Totaal binnen- en buitenland;14 Kledingindustrie;Werkzame personen: onbekend;2021;;;;;;;;
900;Totaal binnen- en buitenland;15 Leer- en schoenenindustrie;Totaal werkzame personen;2013;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
901;Totaal binnen- en buitenland;15 Leer- en schoenenindustrie;Totaal werkzame personen;2014;;;;;;;;
902;Totaal binnen- en buitenland;15 Leer- en schoenenindustrie;Totaal werkzame personen;2015;;;;;;;;
903;Totaal binnen- en buitenland;15 Leer- en schoenenindustrie;Totaal werkzame personen;2016;;;;;;;;
904;Totaal binnen- en buitenland;15 Leer- en schoenenindustrie;Totaal werkzame personen;2017;;;;;0.0;0.0;0.0;0.0
905;Totaal binnen- en buitenland;15 Leer- en schoenenindustrie;Totaal werkzame personen;2018;;;;;;;;
906;Totaal binnen- en buitenland;15 Leer- en schoenenindustrie;Totaal werkzame personen;2019;;;;;0.0;0.0;0.0;0.0
907;Totaal binnen- en buitenland;15 Leer- en schoenenindustrie;Totaal werkzame personen;2020;0.0;0.0;0.0;0.0;0.0;5.0;0.0;0.0
908;Totaal binnen- en buitenland;15 Leer- en schoenenindustrie;Totaal werkzame personen;2021;;;;;0.0;0.0;0.0;0.0
909;Totaal binnen- en buitenland;15 Leer- en schoenenindustrie;0 tot 50 werkzame personen;2013;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
910;Totaal binnen- en buitenland;15 Leer- en schoenenindustrie;0 tot 50 werkzame personen;2014;;;;;;;;
911;Totaal binnen- en buitenland;15 Leer- en schoenenindustrie;0 tot 50 werkzame personen;2015;;;;;;;;
912;Totaal binnen- en buitenland;15 Leer- en schoenenindustrie;0 tot 50 werkzame personen;2016;;;;;;;;
913;Totaal binnen- en buitenland;15 Leer- en schoenenindustrie;0 tot 50 werkzame personen;2017;;;;;;;;
914;Totaal binnen- en buitenland;15 Leer- en schoenenindustrie;0 tot 50 werkzame personen;2018;;;;;;;;
915;Totaal binnen- en buitenland;15 Leer- en schoenenindustrie;0 tot 50 werkzame personen;2019;;;;;;;;
916;Totaal binnen- en buitenland;15 Leer- en schoenenindustrie;0 tot 50 werkzame personen;2020;0.0;0.0;0.0;0.0;0.0;5.0;0.0;0.0
917;Totaal binnen- en buitenland;15 Leer- en schoenenindustrie;0 tot 50 werkzame personen;2021;;;;;0.0;0.0;0.0;0.0
918;Totaal binnen- en buitenland;15 Leer- en schoenenindustrie;50 tot 250 werkzame personen;2013;;;;;;;;
919;Totaal binnen- en buitenland;15 Leer- en schoenenindustrie;50 tot 250 werkzame personen;2014;;;;;;;;
920;Totaal binnen- en buitenland;15 Leer- en schoenenindustrie;50 tot 250 werkzame personen;2015;;;;;;;;
921;Totaal binnen- en buitenland;15 Leer- en schoenenindustrie;50 tot 250 werkzame personen;2016;;;;;;;;
922;Totaal binnen- en buitenland;15 Leer- en schoenenindustrie;50 tot 250 werkzame personen;2017;;;;;0.0;0.0;0.0;0.0
923;Totaal binnen- en buitenland;15 Leer- en schoenenindustrie;50 tot 250 werkzame personen;2018;;;;;;;;
924;Totaal binnen- en buitenland;15 Leer- en schoenenindustrie;50 tot 250 werkzame personen;2019;;;;;0.0;0.0;0.0;0.0
925;Totaal binnen- en buitenland;15 Leer- en schoenenindustrie;50 tot 250 werkzame personen;2020;;;;;;;;
926;Totaal binnen- en buitenland;15 Leer- en schoenenindustrie;50 tot 250 werkzame personen;2021;;;;;;;;
927;Totaal binnen- en buitenland;15 Leer- en schoenenindustrie;250 of meer werkzame personen;2013;;;;;;;;
928;Totaal binnen- en buitenland;15 Leer- en schoenenindustrie;250 of meer werkzame personen;2014;;;;;;;;
929;Totaal binnen- en buitenland;15 Leer- en schoenenindustrie;250 of meer werkzame personen;2015;;;;;;;;
930;Totaal binnen- en buitenland;15 Leer- en schoenenindustrie;250 of meer werkzame personen;2016;;;;;;;;
931;Totaal binnen- en buitenland;15 Leer- en schoenenindustrie;250 of meer werkzame personen;2017;;;;;;;;
932;Totaal binnen- en buitenland;15 Leer- en schoenenindustrie;250 of meer werkzame personen;2018;;;;;;;;
933;Totaal binnen- en buitenland;15 Leer- en schoenenindustrie;250 of meer werkzame personen;2019;;;;;;;;
934;Totaal binnen- en buitenland;15 Leer- en schoenenindustrie;250 of meer werkzame personen;2020;;;;;;;;
935;Totaal binnen- en buitenland;15 Leer- en schoenenindustrie;250 of meer werkzame personen;2021;;;;;;;;
936;Totaal binnen- en buitenland;15 Leer- en schoenenindustrie;Werkzame personen: onbekend;2013;;;;;;;;
937;Totaal binnen- en buitenland;15 Leer- en schoenenindustrie;Werkzame personen: onbekend;2014;;;;;;;;
938;Totaal binnen- en buitenland;15 Leer- en schoenenindustrie;Werkzame personen: onbekend;2015;;;;;;;;
939;Totaal binnen- en buitenland;15 Leer- en schoenenindustrie;Werkzame personen: onbekend;2016;;;;;;;;
940;Totaal binnen- en buitenland;15 Leer- en schoenenindustrie;Werkzame personen: onbekend;2017;;;;;;;;
941;Totaal binnen- en buitenland;15 Leer- en schoenenindustrie;Werkzame personen: onbekend;2018;;;;;;;;
942;Totaal binnen- en buitenland;15 Leer- en schoenenindustrie;Werkzame personen: onbekend;2019;;;;;;;;
943;Totaal binnen- en buitenland;15 Leer- en schoenenindustrie;Werkzame personen: onbekend;2020;;;;;;;;
944;Totaal binnen- en buitenland;15 Leer- en schoenenindustrie;Werkzame personen: onbekend;2021;;;;;;;;
945;Totaal binnen- en buitenland;16+23 Hout- en bouwmaterialenindustrie;Totaal werkzame personen;2013;10.0;10.0;0.0;0.0;15.0;25.0;0.0;0.0
946;Totaal binnen- en buitenland;16+23 Hout- en bouwmaterialenindustrie;Totaal werkzame personen;2014;5.0;5.0;0.0;0.0;10.0;10.0;0.0;0.0
947;Totaal binnen- en buitenland;16+23 Hout- en bouwmaterialenindustrie;Totaal werkzame personen;2015;10.0;15.0;0.0;0.0;15.0;15.0;0.0;0.0
948;Totaal binnen- en buitenland;16+23 Hout- en bouwmaterialenindustrie;Totaal werkzame personen;2016;5.0;10.0;0.0;0.0;15.0;15.0;0.0;0.0
949;Totaal binnen- en buitenland;16+23 Hout- en bouwmaterialenindustrie;Totaal werkzame personen;2017;5.0;5.0;0.0;0.0;10.0;25.0;0.0;0.0
950;Totaal binnen- en buitenland;16+23 Hout- en bouwmaterialenindustrie;Totaal werkzame personen;2018;10.0;10.0;0.0;0.0;10.0;10.0;0.0;0.0
951;Totaal binnen- en buitenland;16+23 Hout- en bouwmaterialenindustrie;Totaal werkzame personen;2019;10.0;15.0;0.0;0.0;10.0;15.0;0.0;0.0
952;Totaal binnen- en buitenland;16+23 Hout- en bouwmaterialenindustrie;Totaal werkzame personen;2020;10.0;10.0;0.0;0.0;15.0;20.0;0.0;0.0
953;Totaal binnen- en buitenland;16+23 Hout- en bouwmaterialenindustrie;Totaal werkzame personen;2021;10.0;15.0;0.0;0.0;15.0;30.0;0.0;0.0
954;Totaal binnen- en buitenland;16+23 Hout- en bouwmaterialenindustrie;0 tot 50 werkzame personen;2013;5.0;10.0;0.0;0.0;10.0;15.0;0.0;0.0
955;Totaal binnen- en buitenland;16+23 Hout- en bouwmaterialenindustrie;0 tot 50 werkzame personen;2014;5.0;5.0;0.0;0.0;5.0;5.0;0.0;0.0
956;Totaal binnen- en buitenland;16+23 Hout- en bouwmaterialenindustrie;0 tot 50 werkzame personen;2015;5.0;5.0;0.0;0.0;10.0;10.0;0.0;0.0
957;Totaal binnen- en buitenland;16+23 Hout- en bouwmaterialenindustrie;0 tot 50 werkzame personen;2016;5.0;5.0;0.0;0.0;10.0;10.0;0.0;0.0
958;Totaal binnen- en buitenland;16+23 Hout- en bouwmaterialenindustrie;0 tot 50 werkzame personen;2017;5.0;5.0;0.0;0.0;5.0;10.0;0.0;0.0
959;Totaal binnen- en buitenland;16+23 Hout- en bouwmaterialenindustrie;0 tot 50 werkzame personen;2018;5.0;5.0;0.0;0.0;5.0;5.0;0.0;0.0
960;Totaal binnen- en buitenland;16+23 Hout- en bouwmaterialenindustrie;0 tot 50 werkzame personen;2019;5.0;5.0;0.0;0.0;5.0;10.0;0.0;0.0
961;Totaal binnen- en buitenland;16+23 Hout- en bouwmaterialenindustrie;0 tot 50 werkzame personen;2020;5.0;5.0;0.0;0.0;5.0;10.0;0.0;0.0
962;Totaal binnen- en buitenland;16+23 Hout- en bouwmaterialenindustrie;0 tot 50 werkzame personen;2021;10.0;10.0;0.0;0.0;10.0;15.0;0.0;0.0
963;Totaal binnen- en buitenland;16+23 Hout- en bouwmaterialenindustrie;50 tot 250 werkzame personen;2013;;;;;0.0;0.0;0.0;0.0
964;Totaal binnen- en buitenland;16+23 Hout- en bouwmaterialenindustrie;50 tot 250 werkzame personen;2014;;;;;0.0;0.0;0.0;0.0
965;Totaal binnen- en buitenland;16+23 Hout- en bouwmaterialenindustrie;50 tot 250 werkzame personen;2015;;;;;0.0;0.0;0.0;0.0
966;Totaal binnen- en buitenland;16+23 Hout- en bouwmaterialenindustrie;50 tot 250 werkzame personen;2016;0.0;0.0;0.0;0.0;5.0;5.0;0.0;0.0
967;Totaal binnen- en buitenland;16+23 Hout- en bouwmaterialenindustrie;50 tot 250 werkzame personen;2017;;;;;5.0;5.0;0.0;0.0
968;Totaal binnen- en buitenland;16+23 Hout- en bouwmaterialenindustrie;50 tot 250 werkzame personen;2018;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
969;Totaal binnen- en buitenland;16+23 Hout- en bouwmaterialenindustrie;50 tot 250 werkzame personen;2019;;;;;0.0;0.0;0.0;0.0
970;Totaal binnen- en buitenland;16+23 Hout- en bouwmaterialenindustrie;50 tot 250 werkzame personen;2020;0.0;0.0;0.0;0.0;5.0;5.0;0.0;0.0
971;Totaal binnen- en buitenland;16+23 Hout- en bouwmaterialenindustrie;50 tot 250 werkzame personen;2021;0.0;5.0;0.0;0.0;5.0;10.0;0.0;0.0
972;Totaal binnen- en buitenland;16+23 Hout- en bouwmaterialenindustrie;250 of meer werkzame personen;2013;0.0;0.0;0.0;0.0;5.0;5.0;0.0;0.0
973;Totaal binnen- en buitenland;16+23 Hout- en bouwmaterialenindustrie;250 of meer werkzame personen;2014;0.0;0.0;0.0;0.0;5.0;5.0;0.0;0.0
974;Totaal binnen- en buitenland;16+23 Hout- en bouwmaterialenindustrie;250 of meer werkzame personen;2015;5.0;5.0;0.0;0.0;5.0;5.0;0.0;0.0
975;Totaal binnen- en buitenland;16+23 Hout- en bouwmaterialenindustrie;250 of meer werkzame personen;2016;0.0;5.0;0.0;0.0;5.0;5.0;0.0;0.0
976;Totaal binnen- en buitenland;16+23 Hout- en bouwmaterialenindustrie;250 of meer werkzame personen;2017;;;;;0.0;10.0;0.0;0.0
977;Totaal binnen- en buitenland;16+23 Hout- en bouwmaterialenindustrie;250 of meer werkzame personen;2018;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
978;Totaal binnen- en buitenland;16+23 Hout- en bouwmaterialenindustrie;250 of meer werkzame personen;2019;5.0;10.0;0.0;0.0;0.0;5.0;0.0;0.0
979;Totaal binnen- en buitenland;16+23 Hout- en bouwmaterialenindustrie;250 of meer werkzame personen;2020;0.0;5.0;0.0;0.0;5.0;5.0;0.0;0.0
980;Totaal binnen- en buitenland;16+23 Hout- en bouwmaterialenindustrie;250 of meer werkzame personen;2021;0.0;5.0;0.0;0.0;0.0;0.0;0.0;0.0
981;Totaal binnen- en buitenland;16+23 Hout- en bouwmaterialenindustrie;Werkzame personen: onbekend;2013;;;;;;;;
982;Totaal binnen- en buitenland;16+23 Hout- en bouwmaterialenindustrie;Werkzame personen: onbekend;2014;;;;;;;;
983;Totaal binnen- en buitenland;16+23 Hout- en bouwmaterialenindustrie;Werkzame personen: onbekend;2015;;;;;;;;
984;Totaal binnen- en buitenland;16+23 Hout- en bouwmaterialenindustrie;Werkzame personen: onbekend;2016;;;;;;;;
985;Totaal binnen- en buitenland;16+23 Hout- en bouwmaterialenindustrie;Werkzame personen: onbekend;2017;;;;;;;;
986;Totaal binnen- en buitenland;16+23 Hout- en bouwmaterialenindustrie;Werkzame personen: onbekend;2018;;;;;;;;
987;Totaal binnen- en buitenland;16+23 Hout- en bouwmaterialenindustrie;Werkzame personen: onbekend;2019;;;;;;;;
988;Totaal binnen- en buitenland;16+23 Hout- en bouwmaterialenindustrie;Werkzame personen: onbekend;2020;;;;;;;;
989;Totaal binnen- en buitenland;16+23 Hout- en bouwmaterialenindustrie;Werkzame personen: onbekend;2021;;;;;;;;
