ID;Geslacht;Onderwijssoort;Leeftijd;VerdachtVanMisdrijf;Huishoudgrootte;Perioden;AantalLeerlingenOnderzoekspopulatie_1;AantalVSVErsOnderzoekspopulatie_2;AantalNietVSVErsOnderzoekspopulatie_3;PercentageVSVErsOnderzoekspopulatie_4
4147;Mannen;Mbo (exclusief extraneï);22 jaar of jonger;Wel verdacht van misdrijf;1 tot 5 leden;2006/'07;26820.0;5610.0;21210.0;20.9
4148;Mannen;Mbo (exclusief extraneï);22 jaar of jonger;Wel verdacht van misdrijf;1 tot 5 leden;2007/'08;28770.0;5790.0;22980.0;20.1
4149;Mannen;Mbo (exclusief extraneï);22 jaar of jonger;Wel verdacht van misdrijf;1 tot 5 leden;2008/'09;29160.0;5390.0;23770.0;18.5
4150;Mannen;Mbo (exclusief extraneï);22 jaar of jonger;Wel verdacht van misdrijf;6 leden of meer;2004/'05;2200.0;510.0;1690.0;23.1
4151;Mannen;Mbo (exclusief extraneï);22 jaar of jonger;Wel verdacht van misdrijf;6 leden of meer;2005/'06;2600.0;550.0;2050.0;21.1
4152;Mannen;Mbo (exclusief extraneï);22 jaar of jonger;Wel verdacht van misdrijf;6 leden of meer;2006/'07;2990.0;740.0;2250.0;24.7
4153;Mannen;Mbo (exclusief extraneï);22 jaar of jonger;Wel verdacht van misdrijf;6 leden of meer;2007/'08;3240.0;750.0;2490.0;23.2
4154;Mannen;Mbo (exclusief extraneï);22 jaar of jonger;Wel verdacht van misdrijf;6 leden of meer;2008/'09;3150.0;640.0;2510.0;20.3
4155;Mannen;Mbo (exclusief extraneï);22 jaar of jonger;Wel verdacht van misdrijf;Huishoudgrootte onbekend;2004/'05;150.0;60.0;90.0;40.1
4156;Mannen;Mbo (exclusief extraneï);22 jaar of jonger;Wel verdacht van misdrijf;Huishoudgrootte onbekend;2005/'06;230.0;90.0;150.0;37.2
4157;Mannen;Mbo (exclusief extraneï);22 jaar of jonger;Wel verdacht van misdrijf;Huishoudgrootte onbekend;2006/'07;540.0;140.0;400.0;25.7
4158;Mannen;Mbo (exclusief extraneï);22 jaar of jonger;Wel verdacht van misdrijf;Huishoudgrootte onbekend;2007/'08;60.0;20.0;40.0;31.7
4159;Mannen;Mbo (exclusief extraneï);22 jaar of jonger;Wel verdacht van misdrijf;Huishoudgrootte onbekend;2008/'09;;;;
4160;Mannen;Mbo (exclusief extraneï);22 jaar of jonger;1 keer verdacht van misdrijf;Totaal huishoudgrootte;2004/'05;15540.0;3120.0;12410.0;20.1
4161;Mannen;Mbo (exclusief extraneï);22 jaar of jonger;1 keer verdacht van misdrijf;Totaal huishoudgrootte;2005/'06;18520.0;3320.0;15200.0;17.9
4162;Mannen;Mbo (exclusief extraneï);22 jaar of jonger;1 keer verdacht van misdrijf;Totaal huishoudgrootte;2006/'07;20040.0;3470.0;16570.0;17.3
4163;Mannen;Mbo (exclusief extraneï);22 jaar of jonger;1 keer verdacht van misdrijf;Totaal huishoudgrootte;2007/'08;20800.0;3410.0;17380.0;16.4
4164;Mannen;Mbo (exclusief extraneï);22 jaar of jonger;1 keer verdacht van misdrijf;Totaal huishoudgrootte;2008/'09;21100.0;3120.0;17990.0;14.8
4165;Mannen;Mbo (exclusief extraneï);22 jaar of jonger;1 keer verdacht van misdrijf;1 tot 5 leden;2004/'05;14010.0;2820.0;11190.0;20.1
4166;Mannen;Mbo (exclusief extraneï);22 jaar of jonger;1 keer verdacht van misdrijf;1 tot 5 leden;2005/'06;16760.0;2990.0;13770.0;17.9
4167;Mannen;Mbo (exclusief extraneï);22 jaar of jonger;1 keer verdacht van misdrijf;1 tot 5 leden;2006/'07;17860.0;3040.0;14820.0;17.0
4168;Mannen;Mbo (exclusief extraneï);22 jaar of jonger;1 keer verdacht van misdrijf;1 tot 5 leden;2007/'08;18850.0;3060.0;15790.0;16.2
4169;Mannen;Mbo (exclusief extraneï);22 jaar of jonger;1 keer verdacht van misdrijf;1 tot 5 leden;2008/'09;19150.0;2830.0;16320.0;14.8
4170;Mannen;Mbo (exclusief extraneï);22 jaar of jonger;1 keer verdacht van misdrijf;6 leden of meer;2004/'05;1460.0;280.0;1180.0;19.2
4171;Mannen;Mbo (exclusief extraneï);22 jaar of jonger;1 keer verdacht van misdrijf;6 leden of meer;2005/'06;1620.0;280.0;1340.0;17.4
4172;Mannen;Mbo (exclusief extraneï);22 jaar of jonger;1 keer verdacht van misdrijf;6 leden of meer;2006/'07;1850.0;360.0;1490.0;19.5
4173;Mannen;Mbo (exclusief extraneï);22 jaar of jonger;1 keer verdacht van misdrijf;6 leden of meer;2007/'08;1910.0;340.0;1570.0;17.7
4174;Mannen;Mbo (exclusief extraneï);22 jaar of jonger;1 keer verdacht van misdrijf;6 leden of meer;2008/'09;1950.0;290.0;1670.0;14.7
4175;Mannen;Mbo (exclusief extraneï);22 jaar of jonger;1 keer verdacht van misdrijf;Huishoudgrootte onbekend;2004/'05;70.0;30.0;50.0;34.7
4176;Mannen;Mbo (exclusief extraneï);22 jaar of jonger;1 keer verdacht van misdrijf;Huishoudgrootte onbekend;2005/'06;130.0;40.0;90.0;30.0
4177;Mannen;Mbo (exclusief extraneï);22 jaar of jonger;1 keer verdacht van misdrijf;Huishoudgrootte onbekend;2006/'07;340.0;70.0;270.0;21.1
4178;Mannen;Mbo (exclusief extraneï);22 jaar of jonger;1 keer verdacht van misdrijf;Huishoudgrootte onbekend;2007/'08;40.0;10.0;30.0;32.4
4179;Mannen;Mbo (exclusief extraneï);22 jaar of jonger;1 keer verdacht van misdrijf;Huishoudgrootte onbekend;2008/'09;;;;
4180;Mannen;Mbo (exclusief extraneï);22 jaar of jonger;2 keer of meer verdacht van misdrijf;Totaal huishoudgrootte;2004/'05;6780.0;2210.0;4560.0;32.7
4181;Mannen;Mbo (exclusief extraneï);22 jaar of jonger;2 keer of meer verdacht van misdrijf;Totaal huishoudgrootte;2005/'06;8940.0;2530.0;6410.0;28.3
4182;Mannen;Mbo (exclusief extraneï);22 jaar of jonger;2 keer of meer verdacht van misdrijf;Totaal huishoudgrootte;2006/'07;10300.0;3020.0;7290.0;29.3
4183;Mannen;Mbo (exclusief extraneï);22 jaar of jonger;2 keer of meer verdacht van misdrijf;Totaal huishoudgrootte;2007/'08;11280.0;3160.0;8130.0;28.0
4184;Mannen;Mbo (exclusief extraneï);22 jaar of jonger;2 keer of meer verdacht van misdrijf;Totaal huishoudgrootte;2008/'09;11210.0;2920.0;8290.0;26.0
4185;Mannen;Mbo (exclusief extraneï);22 jaar of jonger;2 keer of meer verdacht van misdrijf;1 tot 5 leden;2004/'05;5960.0;1950.0;4010.0;32.7
4186;Mannen;Mbo (exclusief extraneï);22 jaar of jonger;2 keer of meer verdacht van misdrijf;1 tot 5 leden;2005/'06;7860.0;2220.0;5640.0;28.2
4187;Mannen;Mbo (exclusief extraneï);22 jaar of jonger;2 keer of meer verdacht van misdrijf;1 tot 5 leden;2006/'07;8960.0;2570.0;6390.0;28.7
4188;Mannen;Mbo (exclusief extraneï);22 jaar of jonger;2 keer of meer verdacht van misdrijf;1 tot 5 leden;2007/'08;9920.0;2730.0;7190.0;27.5
4189;Mannen;Mbo (exclusief extraneï);22 jaar of jonger;2 keer of meer verdacht van misdrijf;1 tot 5 leden;2008/'09;10020.0;2570.0;7450.0;25.6
4190;Mannen;Mbo (exclusief extraneï);22 jaar of jonger;2 keer of meer verdacht van misdrijf;6 leden of meer;2004/'05;740.0;230.0;510.0;30.7
4191;Mannen;Mbo (exclusief extraneï);22 jaar of jonger;2 keer of meer verdacht van misdrijf;6 leden of meer;2005/'06;970.0;270.0;710.0;27.3
4192;Mannen;Mbo (exclusief extraneï);22 jaar of jonger;2 keer of meer verdacht van misdrijf;6 leden of meer;2006/'07;1140.0;380.0;760.0;33.2
4193;Mannen;Mbo (exclusief extraneï);22 jaar of jonger;2 keer of meer verdacht van misdrijf;6 leden of meer;2007/'08;1330.0;420.0;920.0;31.2
4194;Mannen;Mbo (exclusief extraneï);22 jaar of jonger;2 keer of meer verdacht van misdrijf;6 leden of meer;2008/'09;1190.0;350.0;840.0;29.6
4195;Mannen;Mbo (exclusief extraneï);22 jaar of jonger;2 keer of meer verdacht van misdrijf;Huishoudgrootte onbekend;2004/'05;80.0;40.0;40.0;45.0
4196;Mannen;Mbo (exclusief extraneï);22 jaar of jonger;2 keer of meer verdacht van misdrijf;Huishoudgrootte onbekend;2005/'06;100.0;50.0;60.0;46.2
4197;Mannen;Mbo (exclusief extraneï);22 jaar of jonger;2 keer of meer verdacht van misdrijf;Huishoudgrootte onbekend;2006/'07;200.0;70.0;130.0;33.3
4198;Mannen;Mbo (exclusief extraneï);22 jaar of jonger;2 keer of meer verdacht van misdrijf;Huishoudgrootte onbekend;2007/'08;30.0;;20.0;
4199;Mannen;Mbo (exclusief extraneï);22 jaar of jonger;2 keer of meer verdacht van misdrijf;Huishoudgrootte onbekend;2008/'09;;0.0;;0.0
4200;Mannen;Mbo (exclusief extraneï);17 jaar of jonger;Totaal wel en niet verdacht van misdrijf;Totaal huishoudgrootte;2004/'05;28500.0;3000.0;25500.0;10.5
4201;Mannen;Mbo (exclusief extraneï);17 jaar of jonger;Totaal wel en niet verdacht van misdrijf;Totaal huishoudgrootte;2005/'06;30590.0;2980.0;27610.0;9.8
4202;Mannen;Mbo (exclusief extraneï);17 jaar of jonger;Totaal wel en niet verdacht van misdrijf;Totaal huishoudgrootte;2006/'07;31350.0;2740.0;28610.0;8.7
4203;Mannen;Mbo (exclusief extraneï);17 jaar of jonger;Totaal wel en niet verdacht van misdrijf;Totaal huishoudgrootte;2007/'08;30850.0;1980.0;28870.0;6.4
4204;Mannen;Mbo (exclusief extraneï);17 jaar of jonger;Totaal wel en niet verdacht van misdrijf;Totaal huishoudgrootte;2008/'09;29950.0;1510.0;28440.0;5.0
4205;Mannen;Mbo (exclusief extraneï);17 jaar of jonger;Totaal wel en niet verdacht van misdrijf;1 tot 5 leden;2004/'05;24900.0;2660.0;22250.0;10.7
4206;Mannen;Mbo (exclusief extraneï);17 jaar of jonger;Totaal wel en niet verdacht van misdrijf;1 tot 5 leden;2005/'06;26760.0;2630.0;24130.0;9.8
4207;Mannen;Mbo (exclusief extraneï);17 jaar of jonger;Totaal wel en niet verdacht van misdrijf;1 tot 5 leden;2006/'07;27320.0;2400.0;24920.0;8.8
4208;Mannen;Mbo (exclusief extraneï);17 jaar of jonger;Totaal wel en niet verdacht van misdrijf;1 tot 5 leden;2007/'08;27200.0;1720.0;25490.0;6.3
4209;Mannen;Mbo (exclusief extraneï);17 jaar of jonger;Totaal wel en niet verdacht van misdrijf;1 tot 5 leden;2008/'09;26450.0;1330.0;25120.0;5.0
4210;Mannen;Mbo (exclusief extraneï);17 jaar of jonger;Totaal wel en niet verdacht van misdrijf;6 leden of meer;2004/'05;3530.0;320.0;3210.0;9.1
4211;Mannen;Mbo (exclusief extraneï);17 jaar of jonger;Totaal wel en niet verdacht van misdrijf;6 leden of meer;2005/'06;3750.0;330.0;3420.0;8.8
4212;Mannen;Mbo (exclusief extraneï);17 jaar of jonger;Totaal wel en niet verdacht van misdrijf;6 leden of meer;2006/'07;3800.0;310.0;3480.0;8.2
4213;Mannen;Mbo (exclusief extraneï);17 jaar of jonger;Totaal wel en niet verdacht van misdrijf;6 leden of meer;2007/'08;3620.0;260.0;3360.0;7.1
4214;Mannen;Mbo (exclusief extraneï);17 jaar of jonger;Totaal wel en niet verdacht van misdrijf;6 leden of meer;2008/'09;3500.0;180.0;3320.0;5.1
4215;Mannen;Mbo (exclusief extraneï);17 jaar of jonger;Totaal wel en niet verdacht van misdrijf;Huishoudgrootte onbekend;2004/'05;70.0;20.0;50.0;30.3
4216;Mannen;Mbo (exclusief extraneï);17 jaar of jonger;Totaal wel en niet verdacht van misdrijf;Huishoudgrootte onbekend;2005/'06;80.0;30.0;50.0;34.9
4217;Mannen;Mbo (exclusief extraneï);17 jaar of jonger;Totaal wel en niet verdacht van misdrijf;Huishoudgrootte onbekend;2006/'07;240.0;30.0;210.0;13.8
4218;Mannen;Mbo (exclusief extraneï);17 jaar of jonger;Totaal wel en niet verdacht van misdrijf;Huishoudgrootte onbekend;2007/'08;30.0;;30.0;
4219;Mannen;Mbo (exclusief extraneï);17 jaar of jonger;Totaal wel en niet verdacht van misdrijf;Huishoudgrootte onbekend;2008/'09;;;;
4220;Mannen;Mbo (exclusief extraneï);17 jaar of jonger;Niet verdacht van misdrijf;Totaal huishoudgrootte;2004/'05;25470.0;2270.0;23200.0;8.9
4221;Mannen;Mbo (exclusief extraneï);17 jaar of jonger;Niet verdacht van misdrijf;Totaal huishoudgrootte;2005/'06;26660.0;2090.0;24570.0;7.8
4222;Mannen;Mbo (exclusief extraneï);17 jaar of jonger;Niet verdacht van misdrijf;Totaal huishoudgrootte;2006/'07;27090.0;1830.0;25260.0;6.7
4223;Mannen;Mbo (exclusief extraneï);17 jaar of jonger;Niet verdacht van misdrijf;Totaal huishoudgrootte;2007/'08;26300.0;1220.0;25080.0;4.6
4224;Mannen;Mbo (exclusief extraneï);17 jaar of jonger;Niet verdacht van misdrijf;Totaal huishoudgrootte;2008/'09;25600.0;900.0;24700.0;3.5
4225;Mannen;Mbo (exclusief extraneï);17 jaar of jonger;Niet verdacht van misdrijf;1 tot 5 leden;2004/'05;22260.0;2030.0;20240.0;9.1
4226;Mannen;Mbo (exclusief extraneï);17 jaar of jonger;Niet verdacht van misdrijf;1 tot 5 leden;2005/'06;23340.0;1840.0;21500.0;7.9
4227;Mannen;Mbo (exclusief extraneï);17 jaar of jonger;Niet verdacht van misdrijf;1 tot 5 leden;2006/'07;23640.0;1610.0;22030.0;6.8
4228;Mannen;Mbo (exclusief extraneï);17 jaar of jonger;Niet verdacht van misdrijf;1 tot 5 leden;2007/'08;23230.0;1070.0;22160.0;4.6
4229;Mannen;Mbo (exclusief extraneï);17 jaar of jonger;Niet verdacht van misdrijf;1 tot 5 leden;2008/'09;22610.0;790.0;21820.0;3.5
4230;Mannen;Mbo (exclusief extraneï);17 jaar of jonger;Niet verdacht van misdrijf;6 leden of meer;2004/'05;3150.0;230.0;2920.0;7.4
4231;Mannen;Mbo (exclusief extraneï);17 jaar of jonger;Niet verdacht van misdrijf;6 leden of meer;2005/'06;3260.0;230.0;3030.0;7.1
4232;Mannen;Mbo (exclusief extraneï);17 jaar of jonger;Niet verdacht van misdrijf;6 leden of meer;2006/'07;3250.0;190.0;3060.0;6.0
4233;Mannen;Mbo (exclusief extraneï);17 jaar of jonger;Niet verdacht van misdrijf;6 leden of meer;2007/'08;3050.0;150.0;2900.0;4.8
4234;Mannen;Mbo (exclusief extraneï);17 jaar of jonger;Niet verdacht van misdrijf;6 leden of meer;2008/'09;2980.0;110.0;2880.0;3.7
4235;Mannen;Mbo (exclusief extraneï);17 jaar of jonger;Niet verdacht van misdrijf;Huishoudgrootte onbekend;2004/'05;50.0;10.0;40.0;24.5
4236;Mannen;Mbo (exclusief extraneï);17 jaar of jonger;Niet verdacht van misdrijf;Huishoudgrootte onbekend;2005/'06;60.0;20.0;40.0;30.5
4237;Mannen;Mbo (exclusief extraneï);17 jaar of jonger;Niet verdacht van misdrijf;Huishoudgrootte onbekend;2006/'07;200.0;30.0;170.0;12.8
4238;Mannen;Mbo (exclusief extraneï);17 jaar of jonger;Niet verdacht van misdrijf;Huishoudgrootte onbekend;2007/'08;20.0;;20.0;
4239;Mannen;Mbo (exclusief extraneï);17 jaar of jonger;Niet verdacht van misdrijf;Huishoudgrootte onbekend;2008/'09;;;;
4240;Mannen;Mbo (exclusief extraneï);17 jaar of jonger;Wel verdacht van misdrijf;Totaal huishoudgrootte;2004/'05;3030.0;730.0;2310.0;24.0
4241;Mannen;Mbo (exclusief extraneï);17 jaar of jonger;Wel verdacht van misdrijf;Totaal huishoudgrootte;2005/'06;3940.0;900.0;3040.0;22.7
4242;Mannen;Mbo (exclusief extraneï);17 jaar of jonger;Wel verdacht van misdrijf;Totaal huishoudgrootte;2006/'07;4260.0;910.0;3350.0;21.4
4243;Mannen;Mbo (exclusief extraneï);17 jaar of jonger;Wel verdacht van misdrijf;Totaal huishoudgrootte;2007/'08;4550.0;760.0;3790.0;16.7
4244;Mannen;Mbo (exclusief extraneï);17 jaar of jonger;Wel verdacht van misdrijf;Totaal huishoudgrootte;2008/'09;4350.0;610.0;3740.0;14.1
4245;Mannen;Mbo (exclusief extraneï);17 jaar of jonger;Wel verdacht van misdrijf;1 tot 5 leden;2004/'05;2640.0;630.0;2010.0;24.0
4246;Mannen;Mbo (exclusief extraneï);17 jaar of jonger;Wel verdacht van misdrijf;1 tot 5 leden;2005/'06;3420.0;790.0;2640.0;22.9
4247;Mannen;Mbo (exclusief extraneï);17 jaar of jonger;Wel verdacht van misdrijf;1 tot 5 leden;2006/'07;3680.0;790.0;2890.0;21.4
4248;Mannen;Mbo (exclusief extraneï);17 jaar of jonger;Wel verdacht van misdrijf;1 tot 5 leden;2007/'08;3970.0;650.0;3320.0;16.3
4249;Mannen;Mbo (exclusief extraneï);17 jaar of jonger;Wel verdacht van misdrijf;1 tot 5 leden;2008/'09;3830.0;540.0;3290.0;14.1
4250;Mannen;Mbo (exclusief extraneï);17 jaar of jonger;Wel verdacht van misdrijf;6 leden of meer;2004/'05;380.0;90.0;290.0;23.3
4251;Mannen;Mbo (exclusief extraneï);17 jaar of jonger;Wel verdacht van misdrijf;6 leden of meer;2005/'06;490.0;100.0;390.0;20.2
4252;Mannen;Mbo (exclusief extraneï);17 jaar of jonger;Wel verdacht van misdrijf;6 leden of meer;2006/'07;540.0;120.0;430.0;21.7
4253;Mannen;Mbo (exclusief extraneï);17 jaar of jonger;Wel verdacht van misdrijf;6 leden of meer;2007/'08;570.0;110.0;460.0;19.6
4254;Mannen;Mbo (exclusief extraneï);17 jaar of jonger;Wel verdacht van misdrijf;6 leden of meer;2008/'09;520.0;70.0;440.0;13.8
4255;Mannen;Mbo (exclusief extraneï);17 jaar of jonger;Wel verdacht van misdrijf;Huishoudgrootte onbekend;2004/'05;20.0;;;
4256;Mannen;Mbo (exclusief extraneï);17 jaar of jonger;Wel verdacht van misdrijf;Huishoudgrootte onbekend;2005/'06;20.0;10.0;10.0;45.8
4257;Mannen;Mbo (exclusief extraneï);17 jaar of jonger;Wel verdacht van misdrijf;Huishoudgrootte onbekend;2006/'07;40.0;;40.0;
4258;Mannen;Mbo (exclusief extraneï);17 jaar of jonger;Wel verdacht van misdrijf;Huishoudgrootte onbekend;2007/'08;10.0;;;
4259;Mannen;Mbo (exclusief extraneï);17 jaar of jonger;Wel verdacht van misdrijf;Huishoudgrootte onbekend;2008/'09;;;;
4260;Mannen;Mbo (exclusief extraneï);17 jaar of jonger;1 keer verdacht van misdrijf;Totaal huishoudgrootte;2004/'05;1990.0;370.0;1610.0;18.8
4261;Mannen;Mbo (exclusief extraneï);17 jaar of jonger;1 keer verdacht van misdrijf;Totaal huishoudgrootte;2005/'06;2400.0;460.0;1940.0;19.0
4262;Mannen;Mbo (exclusief extraneï);17 jaar of jonger;1 keer verdacht van misdrijf;Totaal huishoudgrootte;2006/'07;2640.0;440.0;2200.0;16.7
4263;Mannen;Mbo (exclusief extraneï);17 jaar of jonger;1 keer verdacht van misdrijf;Totaal huishoudgrootte;2007/'08;2760.0;330.0;2430.0;12.0
4264;Mannen;Mbo (exclusief extraneï);17 jaar of jonger;1 keer verdacht van misdrijf;Totaal huishoudgrootte;2008/'09;2670.0;270.0;2400.0;10.2
4265;Mannen;Mbo (exclusief extraneï);17 jaar of jonger;1 keer verdacht van misdrijf;1 tot 5 leden;2004/'05;1740.0;330.0;1420.0;18.8
4266;Mannen;Mbo (exclusief extraneï);17 jaar of jonger;1 keer verdacht van misdrijf;1 tot 5 leden;2005/'06;2100.0;400.0;1690.0;19.3
4267;Mannen;Mbo (exclusief extraneï);17 jaar of jonger;1 keer verdacht van misdrijf;1 tot 5 leden;2006/'07;2300.0;390.0;1910.0;16.9
4268;Mannen;Mbo (exclusief extraneï);17 jaar of jonger;1 keer verdacht van misdrijf;1 tot 5 leden;2007/'08;2440.0;290.0;2160.0;11.8
4269;Mannen;Mbo (exclusief extraneï);17 jaar of jonger;1 keer verdacht van misdrijf;1 tot 5 leden;2008/'09;2380.0;250.0;2130.0;10.5
4270;Mannen;Mbo (exclusief extraneï);17 jaar of jonger;1 keer verdacht van misdrijf;6 leden of meer;2004/'05;240.0;40.0;190.0;18.3
4271;Mannen;Mbo (exclusief extraneï);17 jaar of jonger;1 keer verdacht van misdrijf;6 leden of meer;2005/'06;290.0;50.0;240.0;16.9
4272;Mannen;Mbo (exclusief extraneï);17 jaar of jonger;1 keer verdacht van misdrijf;6 leden of meer;2006/'07;320.0;50.0;270.0;16.2
4273;Mannen;Mbo (exclusief extraneï);17 jaar of jonger;1 keer verdacht van misdrijf;6 leden of meer;2007/'08;310.0;40.0;270.0;13.3
4274;Mannen;Mbo (exclusief extraneï);17 jaar of jonger;1 keer verdacht van misdrijf;6 leden of meer;2008/'09;300.0;20.0;270.0;8.1
4275;Mannen;Mbo (exclusief extraneï);17 jaar of jonger;1 keer verdacht van misdrijf;Huishoudgrootte onbekend;2004/'05;;;;
4276;Mannen;Mbo (exclusief extraneï);17 jaar of jonger;1 keer verdacht van misdrijf;Huishoudgrootte onbekend;2005/'06;;;;
4277;Mannen;Mbo (exclusief extraneï);17 jaar of jonger;1 keer verdacht van misdrijf;Huishoudgrootte onbekend;2006/'07;30.0;;20.0;
4278;Mannen;Mbo (exclusief extraneï);17 jaar of jonger;1 keer verdacht van misdrijf;Huishoudgrootte onbekend;2007/'08;;;;
4279;Mannen;Mbo (exclusief extraneï);17 jaar of jonger;1 keer verdacht van misdrijf;Huishoudgrootte onbekend;2008/'09;;0.0;;0.0
4280;Mannen;Mbo (exclusief extraneï);17 jaar of jonger;2 keer of meer verdacht van misdrijf;Totaal huishoudgrootte;2004/'05;1050.0;360.0;690.0;34.0
4281;Mannen;Mbo (exclusief extraneï);17 jaar of jonger;2 keer of meer verdacht van misdrijf;Totaal huishoudgrootte;2005/'06;1540.0;440.0;1100.0;28.5
4282;Mannen;Mbo (exclusief extraneï);17 jaar of jonger;2 keer of meer verdacht van misdrijf;Totaal huishoudgrootte;2006/'07;1620.0;470.0;1150.0;29.0
4283;Mannen;Mbo (exclusief extraneï);17 jaar of jonger;2 keer of meer verdacht van misdrijf;Totaal huishoudgrootte;2007/'08;1800.0;430.0;1370.0;23.9
4284;Mannen;Mbo (exclusief extraneï);17 jaar of jonger;2 keer of meer verdacht van misdrijf;Totaal huishoudgrootte;2008/'09;1680.0;340.0;1340.0;20.3
4285;Mannen;Mbo (exclusief extraneï);17 jaar of jonger;2 keer of meer verdacht van misdrijf;1 tot 5 leden;2004/'05;900.0;310.0;590.0;34.2
4286;Mannen;Mbo (exclusief extraneï);17 jaar of jonger;2 keer of meer verdacht van misdrijf;1 tot 5 leden;2005/'06;1330.0;380.0;940.0;28.8
4287;Mannen;Mbo (exclusief extraneï);17 jaar of jonger;2 keer of meer verdacht van misdrijf;1 tot 5 leden;2006/'07;1380.0;400.0;980.0;28.9
4288;Mannen;Mbo (exclusief extraneï);17 jaar of jonger;2 keer of meer verdacht van misdrijf;1 tot 5 leden;2007/'08;1530.0;360.0;1170.0;23.4
4289;Mannen;Mbo (exclusief extraneï);17 jaar of jonger;2 keer of meer verdacht van misdrijf;1 tot 5 leden;2008/'09;1460.0;290.0;1160.0;20.1
4290;Mannen;Mbo (exclusief extraneï);17 jaar of jonger;2 keer of meer verdacht van misdrijf;6 leden of meer;2004/'05;140.0;50.0;100.0;31.5
4291;Mannen;Mbo (exclusief extraneï);17 jaar of jonger;2 keer of meer verdacht van misdrijf;6 leden of meer;2005/'06;200.0;50.0;150.0;24.9
4292;Mannen;Mbo (exclusief extraneï);17 jaar of jonger;2 keer of meer verdacht van misdrijf;6 leden of meer;2006/'07;220.0;70.0;160.0;29.7
4293;Mannen;Mbo (exclusief extraneï);17 jaar of jonger;2 keer of meer verdacht van misdrijf;6 leden of meer;2007/'08;260.0;70.0;190.0;26.9
4294;Mannen;Mbo (exclusief extraneï);17 jaar of jonger;2 keer of meer verdacht van misdrijf;6 leden of meer;2008/'09;220.0;50.0;170.0;21.6
4295;Mannen;Mbo (exclusief extraneï);17 jaar of jonger;2 keer of meer verdacht van misdrijf;Huishoudgrootte onbekend;2004/'05;;;;
4296;Mannen;Mbo (exclusief extraneï);17 jaar of jonger;2 keer of meer verdacht van misdrijf;Huishoudgrootte onbekend;2005/'06;20.0;;;
4297;Mannen;Mbo (exclusief extraneï);17 jaar of jonger;2 keer of meer verdacht van misdrijf;Huishoudgrootte onbekend;2006/'07;20.0;;10.0;
4298;Mannen;Mbo (exclusief extraneï);17 jaar of jonger;2 keer of meer verdacht van misdrijf;Huishoudgrootte onbekend;2007/'08;;;;
4299;Mannen;Mbo (exclusief extraneï);17 jaar of jonger;2 keer of meer verdacht van misdrijf;Huishoudgrootte onbekend;2008/'09;;;;
4300;Mannen;Mbo (exclusief extraneï);18 tot 23 jaar;Totaal wel en niet verdacht van misdrijf;Totaal huishoudgrootte;2004/'05;155850.0;19410.0;136440.0;12.5
4301;Mannen;Mbo (exclusief extraneï);18 tot 23 jaar;Totaal wel en niet verdacht van misdrijf;Totaal huishoudgrootte;2005/'06;171870.0;18430.0;153440.0;10.7
4302;Mannen;Mbo (exclusief extraneï);18 tot 23 jaar;Totaal wel en niet verdacht van misdrijf;Totaal huishoudgrootte;2006/'07;173810.0;18170.0;155640.0;10.5
