ID;Geslacht;BedrijfstakkenBranches;Peilmoment;Studiekenmerken;Persoonskenmerken;Perioden;HboTotaal_1;HboVoltijd_2;HboDeeltijd_3;HboTotaal_4;HboVoltijd_5;HboDeeltijd_6;HboTotaal_7;HboTotaalVoltijd_8;HboTotaalDeeltijd_9;HboBachelorTotaal_10;HboBachelorVoltijd_11;HboBachelorDeeltijd_12;HboMasterTotaal_13;HboMasterVoltijd_14;HboMasterDeeltijd_15;HboAssociateDegreeTotaal_16;HboAssociateDegreeVoltijd_17;HboAssociateDegreeDeeltijd_18
3146;Mannen en vrouwen;A-U Alle economische activiteiten ;2;Vooropleiding: Mbo;3;2008/'09;11050.0;9500.0;1560.0;2540.0;1770.0;770.0;8520.0;7730.0;780.0;8350.0;7670.0;680.0;110.0;40.0;70.0;60.0;30.0;30.0
3147;Mannen en vrouwen;A-U Alle economische activiteiten ;2;Vooropleiding: Mbo;3;2009/'10;12010.0;10290.0;1720.0;2980.0;2090.0;890.0;9030.0;8200.0;830.0;8830.0;8090.0;730.0;100.0;30.0;70.0;110.0;80.0;30.0
3148;Mannen en vrouwen;A-U Alle economische activiteiten ;2;Vooropleiding: Mbo;3;2010/'11;12210.0;10390.0;1830.0;3440.0;2500.0;940.0;8780.0;7890.0;890.0;8530.0;7760.0;770.0;130.0;50.0;80.0;120.0;80.0;40.0
3149;Mannen en vrouwen;A-U Alle economische activiteiten ;2;Vooropleiding: Mbo;3;2011/'12;12850.0;10860.0;1990.0;3660.0;2600.0;1060.0;9200.0;8260.0;940.0;8960.0;8130.0;830.0;120.0;50.0;60.0;120.0;70.0;50.0
3150;Mannen en vrouwen;A-U Alle economische activiteiten ;2;Vooropleiding: Mbo;3;2012/'13;11660.0;10090.0;1570.0;3140.0;2380.0;760.0;8510.0;7710.0;810.0;8270.0;7570.0;700.0;90.0;40.0;60.0;150.0;100.0;50.0
3151;Mannen en vrouwen;A-U Alle economische activiteiten ;2;Vooropleiding: Mbo;3;2013/'14;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
3152;Mannen en vrouwen;A-U Alle economische activiteiten ;2;Vooropleiding: Mbo;4;2006/'07;2040.0;910.0;1130.0;780.0;280.0;500.0;1260.0;630.0;630.0;1160.0;620.0;540.0;100.0;10.0;90.0;0.0;0.0;0.0
3153;Mannen en vrouwen;A-U Alle economische activiteiten ;2;Vooropleiding: Mbo;4;2007/'08;2160.0;1050.0;1110.0;760.0;290.0;470.0;1400.0;770.0;640.0;1270.0;750.0;520.0;120.0;10.0;110.0;;;
3154;Mannen en vrouwen;A-U Alle economische activiteiten ;2;Vooropleiding: Mbo;4;2008/'09;2360.0;1220.0;1140.0;820.0;340.0;480.0;1540.0;880.0;660.0;1410.0;870.0;540.0;110.0;;100.0;20.0;;10.0
3155;Mannen en vrouwen;A-U Alle economische activiteiten ;2;Vooropleiding: Mbo;4;2009/'10;2550.0;1390.0;1160.0;920.0;440.0;480.0;1630.0;950.0;680.0;1460.0;920.0;540.0;130.0;10.0;120.0;40.0;10.0;30.0
3156;Mannen en vrouwen;A-U Alle economische activiteiten ;2;Vooropleiding: Mbo;4;2010/'11;2650.0;1480.0;1180.0;1000.0;500.0;500.0;1660.0;980.0;680.0;1480.0;950.0;530.0;140.0;;130.0;40.0;20.0;20.0
3157;Mannen en vrouwen;A-U Alle economische activiteiten ;2;Vooropleiding: Mbo;4;2011/'12;2200.0;1370.0;830.0;870.0;460.0;410.0;1340.0;910.0;420.0;1270.0;880.0;390.0;30.0;10.0;20.0;40.0;20.0;10.0
3158;Mannen en vrouwen;A-U Alle economische activiteiten ;2;Vooropleiding: Mbo;4;2012/'13;2640.0;1540.0;1100.0;1000.0;560.0;440.0;1640.0;970.0;660.0;1460.0;930.0;540.0;120.0;10.0;110.0;50.0;30.0;20.0
3159;Mannen en vrouwen;A-U Alle economische activiteiten ;2;Vooropleiding: Mbo;4;2013/'14;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
3160;Mannen en vrouwen;A-U Alle economische activiteiten ;2;Vooropleiding: Mbo;5;2006/'07;2510.0;440.0;2070.0;1020.0;170.0;850.0;1490.0;270.0;1220.0;1370.0;240.0;1130.0;110.0;30.0;90.0;;;0.0
3161;Mannen en vrouwen;A-U Alle economische activiteiten ;2;Vooropleiding: Mbo;5;2007/'08;2490.0;470.0;2020.0;1010.0;190.0;820.0;1480.0;280.0;1200.0;1320.0;260.0;1060.0;140.0;10.0;130.0;20.0;;10.0
3162;Mannen en vrouwen;A-U Alle economische activiteiten ;2;Vooropleiding: Mbo;5;2008/'09;2520.0;490.0;2030.0;970.0;200.0;770.0;1550.0;290.0;1260.0;1360.0;260.0;1100.0;140.0;20.0;120.0;50.0;;40.0
3163;Mannen en vrouwen;A-U Alle economische activiteiten ;2;Vooropleiding: Mbo;5;2009/'10;2510.0;550.0;1960.0;920.0;170.0;750.0;1590.0;380.0;1210.0;1360.0;330.0;1030.0;160.0;20.0;140.0;60.0;30.0;40.0
3164;Mannen en vrouwen;A-U Alle economische activiteiten ;2;Vooropleiding: Mbo;5;2010/'11;2680.0;620.0;2060.0;1050.0;240.0;810.0;1630.0;380.0;1250.0;1330.0;330.0;1000.0;230.0;30.0;200.0;70.0;20.0;40.0
3165;Mannen en vrouwen;A-U Alle economische activiteiten ;2;Vooropleiding: Mbo;5;2011/'12;2750.0;680.0;2070.0;1160.0;300.0;860.0;1590.0;390.0;1200.0;1330.0;320.0;1000.0;190.0;30.0;160.0;70.0;40.0;40.0
3166;Mannen en vrouwen;A-U Alle economische activiteiten ;2;Vooropleiding: Mbo;5;2012/'13;2240.0;610.0;1630.0;840.0;230.0;610.0;1400.0;370.0;1030.0;1170.0;320.0;860.0;150.0;20.0;130.0;80.0;40.0;40.0
3167;Mannen en vrouwen;A-U Alle economische activiteiten ;2;Vooropleiding: Mbo;5;2013/'14;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
3168;Mannen en vrouwen;A-U Alle economische activiteiten ;2;Vooropleiding: Mbo;6;2006/'07;1740.0;300.0;1440.0;660.0;90.0;580.0;1070.0;210.0;860.0;990.0;180.0;810.0;90.0;30.0;60.0;0.0;0.0;0.0
3169;Mannen en vrouwen;A-U Alle economische activiteiten ;2;Vooropleiding: Mbo;6;2007/'08;1640.0;230.0;1410.0;600.0;70.0;530.0;1030.0;160.0;880.0;910.0;130.0;780.0;120.0;30.0;90.0;10.0;;
3170;Mannen en vrouwen;A-U Alle economische activiteiten ;2;Vooropleiding: Mbo;6;2008/'09;1720.0;270.0;1450.0;590.0;90.0;500.0;1130.0;190.0;940.0;960.0;140.0;820.0;110.0;50.0;70.0;60.0;;60.0
3171;Mannen en vrouwen;A-U Alle economische activiteiten ;2;Vooropleiding: Mbo;6;2009/'10;1770.0;290.0;1480.0;660.0;130.0;540.0;1110.0;160.0;950.0;940.0;120.0;820.0;120.0;30.0;90.0;50.0;10.0;40.0
3172;Mannen en vrouwen;A-U Alle economische activiteiten ;2;Vooropleiding: Mbo;6;2010/'11;1880.0;290.0;1590.0;730.0;120.0;610.0;1150.0;170.0;980.0;920.0;130.0;790.0;180.0;40.0;150.0;50.0;;40.0
3173;Mannen en vrouwen;A-U Alle economische activiteiten ;2;Vooropleiding: Mbo;6;2011/'12;2010.0;370.0;1640.0;780.0;140.0;640.0;1230.0;230.0;1000.0;960.0;150.0;810.0;200.0;40.0;160.0;80.0;50.0;40.0
3174;Mannen en vrouwen;A-U Alle economische activiteiten ;2;Vooropleiding: Mbo;6;2012/'13;1560.0;300.0;1260.0;550.0;100.0;460.0;1010.0;200.0;810.0;770.0;120.0;660.0;170.0;50.0;120.0;70.0;40.0;30.0
3175;Mannen en vrouwen;A-U Alle economische activiteiten ;2;Vooropleiding: Mbo;6;2013/'14;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
3176;Mannen en vrouwen;A-U Alle economische activiteiten ;2;Vooropleiding: Mbo;7;2006/'07;20510.0;14960.0;5560.0;7920.0;5460.0;2470.0;12590.0;9500.0;3090.0;12120.0;9360.0;2760.0;470.0;140.0;330.0;;;0.0
3177;Mannen en vrouwen;A-U Alle economische activiteiten ;2;Vooropleiding: Mbo;7;2007/'08;21050.0;15350.0;5700.0;8170.0;5710.0;2460.0;12880.0;9640.0;3240.0;12230.0;9480.0;2750.0;580.0;120.0;460.0;70.0;40.0;30.0
3178;Mannen en vrouwen;A-U Alle economische activiteiten ;2;Vooropleiding: Mbo;7;2008/'09;20450.0;14830.0;5610.0;7150.0;4810.0;2340.0;13300.0;10020.0;3280.0;12640.0;9820.0;2820.0;450.0;120.0;330.0;210.0;80.0;120.0
3179;Mannen en vrouwen;A-U Alle economische activiteiten ;2;Vooropleiding: Mbo;7;2009/'10;21780.0;15900.0;5880.0;7940.0;5420.0;2520.0;13840.0;10480.0;3360.0;13040.0;10210.0;2830.0;490.0;100.0;400.0;310.0;170.0;130.0
3180;Mannen en vrouwen;A-U Alle economische activiteiten ;2;Vooropleiding: Mbo;7;2010/'11;22210.0;16080.0;6130.0;8500.0;5860.0;2640.0;13710.0;10220.0;3490.0;12750.0;9930.0;2830.0;630.0;120.0;510.0;320.0;170.0;150.0
3181;Mannen en vrouwen;A-U Alle economische activiteiten ;2;Vooropleiding: Mbo;7;2011/'12;22070.0;16280.0;5790.0;8750.0;6080.0;2670.0;13320.0;10190.0;3120.0;12480.0;9860.0;2620.0;500.0;130.0;380.0;330.0;210.0;130.0
3182;Mannen en vrouwen;A-U Alle economische activiteiten ;2;Vooropleiding: Mbo;7;2012/'13;20020.0;15010.0;5010.0;7520.0;5510.0;2010.0;12500.0;9500.0;3000.0;11620.0;9140.0;2480.0;490.0;110.0;380.0;390.0;260.0;140.0
3183;Mannen en vrouwen;A-U Alle economische activiteiten ;2;Vooropleiding: Mbo;7;2013/'14;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
3184;Mannen en vrouwen;A-U Alle economische activiteiten ;2;Vooropleiding: Mbo;8;2006/'07;2950.0;2280.0;680.0;1660.0;1250.0;410.0;1290.0;1030.0;260.0;1280.0;1030.0;250.0;10.0;;;0.0;0.0;0.0
3185;Mannen en vrouwen;A-U Alle economische activiteiten ;2;Vooropleiding: Mbo;8;2007/'08;3140.0;2470.0;670.0;1760.0;1320.0;440.0;1380.0;1150.0;230.0;1370.0;1150.0;220.0;;;;;;
3186;Mannen en vrouwen;A-U Alle economische activiteiten ;2;Vooropleiding: Mbo;8;2008/'09;3410.0;2590.0;820.0;1790.0;1270.0;510.0;1620.0;1320.0;300.0;1590.0;1310.0;280.0;20.0;;10.0;20.0;;10.0
3187;Mannen en vrouwen;A-U Alle economische activiteiten ;2;Vooropleiding: Mbo;8;2009/'10;3900.0;3050.0;860.0;2160.0;1580.0;580.0;1740.0;1460.0;280.0;1720.0;1450.0;270.0;;0.0;;20.0;20.0;
3188;Mannen en vrouwen;A-U Alle economische activiteiten ;2;Vooropleiding: Mbo;8;2010/'11;4070.0;3210.0;860.0;2480.0;1890.0;590.0;1590.0;1320.0;270.0;1550.0;1300.0;250.0;30.0;;20.0;20.0;20.0;
3189;Mannen en vrouwen;A-U Alle economische activiteiten ;2;Vooropleiding: Mbo;8;2011/'12;4520.0;3570.0;950.0;2740.0;2120.0;620.0;1780.0;1450.0;330.0;1750.0;1440.0;310.0;10.0;;10.0;20.0;20.0;
3190;Mannen en vrouwen;A-U Alle economische activiteiten ;2;Vooropleiding: Mbo;8;2012/'13;4170.0;3410.0;760.0;2560.0;2030.0;530.0;1610.0;1380.0;230.0;1550.0;1340.0;200.0;20.0;;20.0;40.0;30.0;10.0
3191;Mannen en vrouwen;A-U Alle economische activiteiten ;2;Vooropleiding: Mbo;8;2013/'14;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
3192;Mannen en vrouwen;A-U Alle economische activiteiten ;2;Vooropleiding: Mbo;9;2006/'07;1390.0;980.0;410.0;650.0;430.0;210.0;740.0;550.0;200.0;720.0;540.0;180.0;20.0;;10.0;0.0;0.0;0.0
3193;Mannen en vrouwen;A-U Alle economische activiteiten ;2;Vooropleiding: Mbo;9;2007/'08;1480.0;1090.0;380.0;710.0;510.0;200.0;760.0;580.0;180.0;740.0;580.0;160.0;20.0;;20.0;0.0;0.0;0.0
3194;Mannen en vrouwen;A-U Alle economische activiteiten ;2;Vooropleiding: Mbo;9;2008/'09;1530.0;1090.0;440.0;680.0;450.0;230.0;850.0;640.0;210.0;810.0;630.0;180.0;20.0;;20.0;20.0;;10.0
3195;Mannen en vrouwen;A-U Alle economische activiteiten ;2;Vooropleiding: Mbo;9;2009/'10;1530.0;1120.0;410.0;650.0;440.0;210.0;880.0;670.0;210.0;840.0;660.0;180.0;20.0;;20.0;20.0;;10.0
3196;Mannen en vrouwen;A-U Alle economische activiteiten ;2;Vooropleiding: Mbo;9;2010/'11;1570.0;1120.0;440.0;780.0;540.0;250.0;780.0;590.0;200.0;740.0;580.0;160.0;30.0;;30.0;;;
3197;Mannen en vrouwen;A-U Alle economische activiteiten ;2;Vooropleiding: Mbo;9;2011/'12;1570.0;1140.0;440.0;730.0;520.0;210.0;840.0;620.0;230.0;800.0;600.0;210.0;20.0;;20.0;20.0;10.0;
3198;Mannen en vrouwen;A-U Alle economische activiteiten ;2;Vooropleiding: Mbo;9;2012/'13;1430.0;1090.0;340.0;640.0;480.0;160.0;790.0;610.0;180.0;750.0;590.0;160.0;30.0;;20.0;20.0;10.0;
3199;Mannen en vrouwen;A-U Alle economische activiteiten ;2;Vooropleiding: Mbo;9;2013/'14;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
3200;Mannen en vrouwen;A-U Alle economische activiteiten ;2;Vooropleiding: Mbo;Nationaliteit: Nederlands;2006/'07;24670.0;18070.0;6600.0;10120.0;7050.0;3070.0;14560.0;11020.0;3530.0;14060.0;10870.0;3180.0;500.0;150.0;350.0;;;0.0
3201;Mannen en vrouwen;A-U Alle economische activiteiten ;2;Vooropleiding: Mbo;Nationaliteit: Nederlands;2007/'08;25470.0;18770.0;6700.0;10530.0;7460.0;3070.0;14940.0;11310.0;3630.0;14270.0;11150.0;3120.0;610.0;120.0;480.0;70.0;40.0;30.0
3202;Mannen en vrouwen;A-U Alle economische activiteiten ;2;Vooropleiding: Mbo;Nationaliteit: Nederlands;2008/'09;25190.0;18360.0;6830.0;9500.0;6440.0;3060.0;15680.0;11920.0;3770.0;14970.0;11700.0;3260.0;480.0;120.0;360.0;230.0;90.0;140.0
3203;Mannen en vrouwen;A-U Alle economische activiteiten ;2;Vooropleiding: Mbo;Nationaliteit: Nederlands;2009/'10;27000.0;19900.0;7100.0;10610.0;7340.0;3270.0;16390.0;12570.0;3830.0;15540.0;12270.0;3260.0;520.0;100.0;420.0;340.0;200.0;150.0
3204;Mannen en vrouwen;A-U Alle economische activiteiten ;2;Vooropleiding: Mbo;Nationaliteit: Nederlands;2010/'11;27670.0;20270.0;7400.0;11640.0;8200.0;3450.0;16020.0;12080.0;3950.0;14990.0;11760.0;3230.0;690.0;130.0;560.0;350.0;190.0;160.0
3205;Mannen en vrouwen;A-U Alle economische activiteiten ;2;Vooropleiding: Mbo;Nationaliteit: Nederlands;2011/'12;27910.0;20780.0;7130.0;12070.0;8590.0;3470.0;15850.0;12190.0;3660.0;14930.0;11820.0;3110.0;540.0;140.0;410.0;370.0;230.0;140.0
3206;Mannen en vrouwen;A-U Alle economische activiteiten ;2;Vooropleiding: Mbo;Nationaliteit: Nederlands;2012/'13;25430.0;19350.0;6090.0;10610.0;7920.0;2680.0;14830.0;11430.0;3400.0;13850.0;11010.0;2830.0;530.0;120.0;420.0;450.0;300.0;150.0
3207;Mannen en vrouwen;A-U Alle economische activiteiten ;2;Vooropleiding: Mbo;Nationaliteit: Nederlands;2013/'14;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
3208;Mannen en vrouwen;A-U Alle economische activiteiten ;2;Vooropleiding: Mbo;Nationaliteit: EER;2006/'07;60.0;40.0;20.0;30.0;20.0;10.0;30.0;20.0;;30.0;20.0;;;;;0.0;0.0;0.0
3209;Mannen en vrouwen;A-U Alle economische activiteiten ;2;Vooropleiding: Mbo;Nationaliteit: EER;2007/'08;80.0;50.0;30.0;40.0;20.0;20.0;40.0;20.0;10.0;30.0;20.0;10.0;;0.0;;0.0;0.0;0.0
3210;Mannen en vrouwen;A-U Alle economische activiteiten ;2;Vooropleiding: Mbo;Nationaliteit: EER;2008/'09;70.0;50.0;20.0;40.0;30.0;10.0;40.0;30.0;10.0;30.0;30.0;;;0.0;;;0.0;
3211;Mannen en vrouwen;A-U Alle economische activiteiten ;2;Vooropleiding: Mbo;Nationaliteit: EER;2009/'10;70.0;40.0;30.0;40.0;20.0;10.0;40.0;20.0;20.0;30.0;20.0;20.0;;;;;;
3212;Mannen en vrouwen;A-U Alle economische activiteiten ;2;Vooropleiding: Mbo;Nationaliteit: EER;2010/'11;50.0;30.0;20.0;30.0;20.0;;20.0;20.0;;20.0;20.0;;0.0;0.0;0.0;0.0;0.0;0.0
3213;Mannen en vrouwen;A-U Alle economische activiteiten ;2;Vooropleiding: Mbo;Nationaliteit: EER;2011/'12;80.0;50.0;30.0;50.0;40.0;10.0;30.0;20.0;10.0;30.0;20.0;10.0;0.0;0.0;0.0;0.0;0.0;0.0
3214;Mannen en vrouwen;A-U Alle economische activiteiten ;2;Vooropleiding: Mbo;Nationaliteit: EER;2012/'13;50.0;30.0;10.0;20.0;10.0;;20.0;20.0;;20.0;20.0;;;;0.0;;0.0;
3215;Mannen en vrouwen;A-U Alle economische activiteiten ;2;Vooropleiding: Mbo;Nationaliteit: EER;2013/'14;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
3216;Mannen en vrouwen;A-U Alle economische activiteiten ;2;Vooropleiding: Mbo;Nationaliteit: Overig;2006/'07;120.0;100.0;20.0;80.0;70.0;10.0;40.0;30.0;;40.0;30.0;;0.0;0.0;0.0;0.0;0.0;0.0
3217;Mannen en vrouwen;A-U Alle economische activiteiten ;2;Vooropleiding: Mbo;Nationaliteit: Overig;2007/'08;120.0;100.0;20.0;80.0;60.0;20.0;40.0;30.0;;40.0;30.0;;0.0;0.0;0.0;0.0;0.0;0.0
3218;Mannen en vrouwen;A-U Alle economische activiteiten ;2;Vooropleiding: Mbo;Nationaliteit: Overig;2008/'09;120.0;100.0;20.0;80.0;60.0;10.0;50.0;40.0;;50.0;40.0;;0.0;0.0;0.0;0.0;0.0;0.0
3219;Mannen en vrouwen;A-U Alle economische activiteiten ;2;Vooropleiding: Mbo;Nationaliteit: Overig;2009/'10;140.0;120.0;20.0;100.0;80.0;20.0;40.0;30.0;;40.0;30.0;;0.0;0.0;0.0;;0.0;
3220;Mannen en vrouwen;A-U Alle economische activiteiten ;2;Vooropleiding: Mbo;Nationaliteit: Overig;2010/'11;130.0;110.0;10.0;90.0;80.0;10.0;40.0;30.0;;40.0;30.0;;;0.0;;0.0;0.0;0.0
3221;Mannen en vrouwen;A-U Alle economische activiteiten ;2;Vooropleiding: Mbo;Nationaliteit: Overig;2011/'12;170.0;150.0;20.0;100.0;90.0;20.0;70.0;60.0;;60.0;60.0;;0.0;0.0;0.0;;;
3222;Mannen en vrouwen;A-U Alle economische activiteiten ;2;Vooropleiding: Mbo;Nationaliteit: Overig;2012/'13;140.0;130.0;10.0;90.0;90.0;;50.0;40.0;;40.0;40.0;;;;0.0;;;0.0
3223;Mannen en vrouwen;A-U Alle economische activiteiten ;2;Vooropleiding: Mbo;Nationaliteit: Overig;2013/'14;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
3224;Mannen en vrouwen;A-U Alle economische activiteiten ;2;Vooropleiding: Havo;0;2006/'07;28900.0;24160.0;4740.0;9660.0;7620.0;2040.0;19240.0;16540.0;2700.0;18070.0;16270.0;1800.0;1170.0;270.0;900.0;0.0;0.0;0.0
3225;Mannen en vrouwen;A-U Alle economische activiteiten ;2;Vooropleiding: Havo;0;2007/'08;29620.0;24830.0;4790.0;9820.0;7970.0;1850.0;19800.0;16860.0;2940.0;18350.0;16550.0;1790.0;1440.0;290.0;1140.0;20.0;10.0;
3226;Mannen en vrouwen;A-U Alle economische activiteiten ;2;Vooropleiding: Havo;0;2008/'09;28140.0;23680.0;4470.0;8620.0;6920.0;1700.0;19530.0;16760.0;2770.0;18330.0;16460.0;1870.0;1140.0;260.0;880.0;60.0;40.0;30.0
3227;Mannen en vrouwen;A-U Alle economische activiteiten ;2;Vooropleiding: Havo;0;2009/'10;29260.0;24840.0;4420.0;9540.0;7770.0;1780.0;19720.0;17080.0;2640.0;18480.0;16830.0;1650.0;1160.0;200.0;970.0;80.0;50.0;20.0
3228;Mannen en vrouwen;A-U Alle economische activiteiten ;2;Vooropleiding: Havo;0;2010/'11;29710.0;25590.0;4110.0;9680.0;8160.0;1520.0;20030.0;17430.0;2600.0;18580.0;17160.0;1420.0;1370.0;220.0;1160.0;80.0;50.0;20.0
3229;Mannen en vrouwen;A-U Alle economische activiteiten ;2;Vooropleiding: Havo;0;2011/'12;34340.0;29090.0;5250.0;11120.0;9110.0;2010.0;23230.0;19980.0;3240.0;21510.0;19590.0;1920.0;1600.0;290.0;1300.0;130.0;100.0;30.0
3230;Mannen en vrouwen;A-U Alle economische activiteiten ;2;Vooropleiding: Havo;0;2012/'13;30110.0;26220.0;3890.0;8960.0;7510.0;1450.0;21160.0;18710.0;2440.0;19800.0;18330.0;1460.0;1240.0;290.0;950.0;120.0;90.0;30.0
3231;Mannen en vrouwen;A-U Alle economische activiteiten ;2;Vooropleiding: Havo;0;2013/'14;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
3232;Mannen en vrouwen;A-U Alle economische activiteiten ;2;Vooropleiding: Havo;1;2006/'07;2300.0;2300.0;;2300.0;2300.0;;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
3233;Mannen en vrouwen;A-U Alle economische activiteiten ;2;Vooropleiding: Havo;1;2007/'08;2450.0;2440.0;10.0;2450.0;2430.0;10.0;;;0.0;;;0.0;0.0;0.0;0.0;;;0.0
3234;Mannen en vrouwen;A-U Alle economische activiteiten ;2;Vooropleiding: Havo;1;2008/'09;2090.0;2080.0;10.0;2090.0;2070.0;10.0;;;0.0;;;0.0;0.0;0.0;0.0;;;0.0
3235;Mannen en vrouwen;A-U Alle economische activiteiten ;2;Vooropleiding: Havo;1;2009/'10;2200.0;2190.0;20.0;2200.0;2190.0;20.0;;;0.0;;;0.0;0.0;0.0;0.0;;;0.0
3236;Mannen en vrouwen;A-U Alle economische activiteiten ;2;Vooropleiding: Havo;1;2010/'11;2110.0;2100.0;10.0;2110.0;2100.0;10.0;;;0.0;;;0.0;0.0;0.0;0.0;0.0;0.0;0.0
3237;Mannen en vrouwen;A-U Alle economische activiteiten ;2;Vooropleiding: Havo;1;2011/'12;2180.0;2180.0;;2180.0;2170.0;;;;0.0;;;0.0;0.0;0.0;0.0;0.0;0.0;0.0
3238;Mannen en vrouwen;A-U Alle economische activiteiten ;2;Vooropleiding: Havo;1;2012/'13;1740.0;1730.0;;1730.0;1730.0;;;;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;;0.0
3239;Mannen en vrouwen;A-U Alle economische activiteiten ;2;Vooropleiding: Havo;1;2013/'14;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
3240;Mannen en vrouwen;A-U Alle economische activiteiten ;2;Vooropleiding: Havo;2;2006/'07;15540.0;15200.0;340.0;3930.0;3740.0;190.0;11610.0;11470.0;140.0;11410.0;11320.0;90.0;200.0;150.0;50.0;0.0;0.0;0.0
3241;Mannen en vrouwen;A-U Alle economische activiteiten ;2;Vooropleiding: Havo;2;2007/'08;16200.0;15770.0;440.0;4160.0;3950.0;220.0;12040.0;11820.0;220.0;11770.0;11660.0;110.0;270.0;150.0;110.0;;;
3242;Mannen en vrouwen;A-U Alle economische activiteiten ;2;Vooropleiding: Havo;2;2008/'09;15040.0;14680.0;360.0;3510.0;3310.0;210.0;11530.0;11370.0;160.0;11350.0;11220.0;140.0;160.0;130.0;20.0;20.0;20.0;
3243;Mannen en vrouwen;A-U Alle economische activiteiten ;2;Vooropleiding: Havo;2;2009/'10;15890.0;15460.0;430.0;4190.0;3940.0;250.0;11690.0;11520.0;180.0;11550.0;11400.0;150.0;110.0;80.0;20.0;30.0;30.0;
3244;Mannen en vrouwen;A-U Alle economische activiteiten ;2;Vooropleiding: Havo;2;2010/'11;16550.0;16200.0;350.0;4420.0;4220.0;200.0;12130.0;11980.0;150.0;11990.0;11860.0;130.0;110.0;90.0;20.0;30.0;30.0;
3245;Mannen en vrouwen;A-U Alle economische activiteiten ;2;Vooropleiding: Havo;2;2011/'12;18190.0;17850.0;340.0;4740.0;4530.0;210.0;13460.0;13320.0;140.0;13290.0;13180.0;110.0;130.0;100.0;30.0;40.0;40.0;
3246;Mannen en vrouwen;A-U Alle economische activiteiten ;2;Vooropleiding: Havo;2;2012/'13;17020.0;16730.0;290.0;4050.0;3870.0;190.0;12970.0;12860.0;110.0;12810.0;12730.0;80.0;120.0;90.0;20.0;40.0;40.0;
3247;Mannen en vrouwen;A-U Alle economische activiteiten ;2;Vooropleiding: Havo;2;2013/'14;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
3248;Mannen en vrouwen;A-U Alle economische activiteiten ;2;Vooropleiding: Havo;3;2006/'07;6910.0;5540.0;1370.0;1770.0;1180.0;600.0;5140.0;4360.0;780.0;4780.0;4300.0;480.0;360.0;60.0;300.0;0.0;0.0;0.0
3249;Mannen en vrouwen;A-U Alle economische activiteiten ;2;Vooropleiding: Havo;3;2007/'08;6850.0;5490.0;1360.0;1700.0;1170.0;520.0;5150.0;4310.0;840.0;4700.0;4250.0;460.0;440.0;60.0;380.0;;;
3250;Mannen en vrouwen;A-U Alle economische activiteiten ;2;Vooropleiding: Havo;3;2008/'09;6720.0;5590.0;1130.0;1520.0;1090.0;430.0;5200.0;4500.0;700.0;4890.0;4430.0;460.0;300.0;70.0;230.0;20.0;10.0;
3251;Mannen en vrouwen;A-U Alle economische activiteiten ;2;Vooropleiding: Havo;3;2009/'10;7090.0;5900.0;1190.0;1690.0;1200.0;500.0;5400.0;4700.0;700.0;5100.0;4650.0;450.0;280.0;40.0;240.0;20.0;10.0;10.0
3252;Mannen en vrouwen;A-U Alle economische activiteiten ;2;Vooropleiding: Havo;3;2010/'11;7550.0;6270.0;1280.0;1940.0;1440.0;500.0;5610.0;4820.0;790.0;5200.0;4740.0;460.0;380.0;60.0;320.0;30.0;20.0;
