ID;Geslacht;Leeftijd;GeneesmiddelengroepATC;Perioden;PersonenMetVerstrekteGeneesmiddelen_1;PersonenMetGeneesmiddelenRelatief_2;GedefinieerdeDagdosesDDD_3;GedefinieerdeDagdosesDDDRelatief_4
3053;Totaal mannen en vrouwen;Totaal leeftijd;G03 Gesl.horm./modulatoren genit.stelsel;2017;626525.0;3.58;;
3054;Totaal mannen en vrouwen;Totaal leeftijd;G03 Gesl.horm./modulatoren genit.stelsel;2018;635750.0;3.61;;
3055;Totaal mannen en vrouwen;Totaal leeftijd;G03 Gesl.horm./modulatoren genit.stelsel;2019;646255.0;3.65;;
3056;Totaal mannen en vrouwen;Totaal leeftijd;G03 Gesl.horm./modulatoren genit.stelsel;2020;597300.0;3.36;168259.0;9453.0
3057;Totaal mannen en vrouwen;Totaal leeftijd;G03 Gesl.horm./modulatoren genit.stelsel;2021;598940.0;3.34;164482.0;9185.0
3058;Totaal mannen en vrouwen;Totaal leeftijd;G03 Gesl.horm./modulatoren genit.stelsel;2022;607000.0;3.34;162705.0;8961.0
3059;Totaal mannen en vrouwen;Totaal leeftijd;G03 Gesl.horm./modulatoren genit.stelsel;2023;625665.0;3.42;168850.0;9225.0
3060;Totaal mannen en vrouwen;Totaal leeftijd;G03A Horm. anticonceptiva v system.gebr;2006;988325.0;5.94;;
3061;Totaal mannen en vrouwen;Totaal leeftijd;G03A Horm. anticonceptiva v system.gebr;2007;418000.0;2.51;;
3062;Totaal mannen en vrouwen;Totaal leeftijd;G03A Horm. anticonceptiva v system.gebr;2008;1600250.0;9.55;;
3063;Totaal mannen en vrouwen;Totaal leeftijd;G03A Horm. anticonceptiva v system.gebr;2009;1609655.0;9.56;;
3064;Totaal mannen en vrouwen;Totaal leeftijd;G03A Horm. anticonceptiva v system.gebr;2010;1609310.0;9.51;;
3065;Totaal mannen en vrouwen;Totaal leeftijd;G03A Horm. anticonceptiva v system.gebr;2011;555565.0;3.27;;
3066;Totaal mannen en vrouwen;Totaal leeftijd;G03A Horm. anticonceptiva v system.gebr;2012;534360.0;3.13;;
3067;Totaal mannen en vrouwen;Totaal leeftijd;G03A Horm. anticonceptiva v system.gebr;2013;382425.0;2.23;;
3068;Totaal mannen en vrouwen;Totaal leeftijd;G03A Horm. anticonceptiva v system.gebr;2014;379595.0;2.21;;
3069;Totaal mannen en vrouwen;Totaal leeftijd;G03A Horm. anticonceptiva v system.gebr;2015;374760.0;2.17;;
3070;Totaal mannen en vrouwen;Totaal leeftijd;G03A Horm. anticonceptiva v system.gebr;2016;366920.0;2.11;;
3071;Totaal mannen en vrouwen;Totaal leeftijd;G03A Horm. anticonceptiva v system.gebr;2017;364775.0;2.09;;
3072;Totaal mannen en vrouwen;Totaal leeftijd;G03A Horm. anticonceptiva v system.gebr;2018;364375.0;2.07;;
3073;Totaal mannen en vrouwen;Totaal leeftijd;G03A Horm. anticonceptiva v system.gebr;2019;367435.0;2.07;;
3074;Totaal mannen en vrouwen;Totaal leeftijd;G03A Horm. anticonceptiva v system.gebr;2020;346015.0;1.94;122235.0;6868.0
3075;Totaal mannen en vrouwen;Totaal leeftijd;G03A Horm. anticonceptiva v system.gebr;2021;324310.0;1.81;114201.0;6377.0
3076;Totaal mannen en vrouwen;Totaal leeftijd;G03A Horm. anticonceptiva v system.gebr;2022;302905.0;1.67;106791.0;5882.0
3077;Totaal mannen en vrouwen;Totaal leeftijd;G03A Horm. anticonceptiva v system.gebr;2023;288875.0;1.58;101862.0;5565.0
3078;Totaal mannen en vrouwen;Totaal leeftijd;G03B Androgenen;2006;9280.0;0.06;;
3079;Totaal mannen en vrouwen;Totaal leeftijd;G03B Androgenen;2007;9900.0;0.06;;
3080;Totaal mannen en vrouwen;Totaal leeftijd;G03B Androgenen;2008;10550.0;0.06;;
3081;Totaal mannen en vrouwen;Totaal leeftijd;G03B Androgenen;2009;11290.0;0.07;;
3082;Totaal mannen en vrouwen;Totaal leeftijd;G03B Androgenen;2010;11830.0;0.07;;
3083;Totaal mannen en vrouwen;Totaal leeftijd;G03B Androgenen;2011;12705.0;0.07;;
3084;Totaal mannen en vrouwen;Totaal leeftijd;G03B Androgenen;2012;13660.0;0.08;;
3085;Totaal mannen en vrouwen;Totaal leeftijd;G03B Androgenen;2013;14710.0;0.09;;
3086;Totaal mannen en vrouwen;Totaal leeftijd;G03B Androgenen;2014;15075.0;0.09;;
3087;Totaal mannen en vrouwen;Totaal leeftijd;G03B Androgenen;2015;15760.0;0.09;;
3088;Totaal mannen en vrouwen;Totaal leeftijd;G03B Androgenen;2016;16690.0;0.1;;
3089;Totaal mannen en vrouwen;Totaal leeftijd;G03B Androgenen;2017;17940.0;0.1;;
3090;Totaal mannen en vrouwen;Totaal leeftijd;G03B Androgenen;2018;19085.0;0.11;;
3091;Totaal mannen en vrouwen;Totaal leeftijd;G03B Androgenen;2019;20365.0;0.11;;
3092;Totaal mannen en vrouwen;Totaal leeftijd;G03B Androgenen;2020;21255.0;0.12;4398.0;247.0
3093;Totaal mannen en vrouwen;Totaal leeftijd;G03B Androgenen;2021;22795.0;0.13;4698.0;262.0
3094;Totaal mannen en vrouwen;Totaal leeftijd;G03B Androgenen;2022;24545.0;0.14;5005.0;276.0
3095;Totaal mannen en vrouwen;Totaal leeftijd;G03B Androgenen;2023;26730.0;0.15;5742.0;314.0
3096;Totaal mannen en vrouwen;Totaal leeftijd;G03C Oestrogenen;2006;162195.0;0.97;;
3097;Totaal mannen en vrouwen;Totaal leeftijd;G03C Oestrogenen;2007;156670.0;0.94;;
3098;Totaal mannen en vrouwen;Totaal leeftijd;G03C Oestrogenen;2008;149430.0;0.89;;
3099;Totaal mannen en vrouwen;Totaal leeftijd;G03C Oestrogenen;2009;144795.0;0.86;;
3100;Totaal mannen en vrouwen;Totaal leeftijd;G03C Oestrogenen;2010;142090.0;0.84;;
3101;Totaal mannen en vrouwen;Totaal leeftijd;G03C Oestrogenen;2011;141650.0;0.83;;
3102;Totaal mannen en vrouwen;Totaal leeftijd;G03C Oestrogenen;2012;138080.0;0.81;;
3103;Totaal mannen en vrouwen;Totaal leeftijd;G03C Oestrogenen;2013;131825.0;0.77;;
3104;Totaal mannen en vrouwen;Totaal leeftijd;G03C Oestrogenen;2014;129000.0;0.75;;
3105;Totaal mannen en vrouwen;Totaal leeftijd;G03C Oestrogenen;2015;123510.0;0.71;;
3106;Totaal mannen en vrouwen;Totaal leeftijd;G03C Oestrogenen;2016;123390.0;0.71;;
3107;Totaal mannen en vrouwen;Totaal leeftijd;G03C Oestrogenen;2017;124520.0;0.71;;
3108;Totaal mannen en vrouwen;Totaal leeftijd;G03C Oestrogenen;2018;128275.0;0.73;;
3109;Totaal mannen en vrouwen;Totaal leeftijd;G03C Oestrogenen;2019;132475.0;0.75;;
3110;Totaal mannen en vrouwen;Totaal leeftijd;G03C Oestrogenen;2020;129155.0;0.73;23386.0;1314.0
3111;Totaal mannen en vrouwen;Totaal leeftijd;G03C Oestrogenen;2021;138710.0;0.77;25489.0;1423.0
3112;Totaal mannen en vrouwen;Totaal leeftijd;G03C Oestrogenen;2022;149425.0;0.82;28437.0;1566.0
3113;Totaal mannen en vrouwen;Totaal leeftijd;G03C Oestrogenen;2023;173665.0;0.95;34891.0;1906.0
3114;Totaal mannen en vrouwen;Totaal leeftijd;G03D Progestagenen;2006;116675.0;0.7;;
3115;Totaal mannen en vrouwen;Totaal leeftijd;G03D Progestagenen;2007;118785.0;0.71;;
3116;Totaal mannen en vrouwen;Totaal leeftijd;G03D Progestagenen;2008;115430.0;0.69;;
3117;Totaal mannen en vrouwen;Totaal leeftijd;G03D Progestagenen;2009;112695.0;0.67;;
3118;Totaal mannen en vrouwen;Totaal leeftijd;G03D Progestagenen;2010;111225.0;0.66;;
3119;Totaal mannen en vrouwen;Totaal leeftijd;G03D Progestagenen;2011;110850.0;0.65;;
3120;Totaal mannen en vrouwen;Totaal leeftijd;G03D Progestagenen;2012;108795.0;0.64;;
3121;Totaal mannen en vrouwen;Totaal leeftijd;G03D Progestagenen;2013;105385.0;0.62;;
3122;Totaal mannen en vrouwen;Totaal leeftijd;G03D Progestagenen;2014;103860.0;0.6;;
3123;Totaal mannen en vrouwen;Totaal leeftijd;G03D Progestagenen;2015;102915.0;0.6;;
3124;Totaal mannen en vrouwen;Totaal leeftijd;G03D Progestagenen;2016;102580.0;0.59;;
3125;Totaal mannen en vrouwen;Totaal leeftijd;G03D Progestagenen;2017;102925.0;0.59;;
3126;Totaal mannen en vrouwen;Totaal leeftijd;G03D Progestagenen;2018;106795.0;0.61;;
3127;Totaal mannen en vrouwen;Totaal leeftijd;G03D Progestagenen;2019;108270.0;0.61;;
3128;Totaal mannen en vrouwen;Totaal leeftijd;G03D Progestagenen;2020;83475.0;0.47;8953.0;503.0
3129;Totaal mannen en vrouwen;Totaal leeftijd;G03D Progestagenen;2021;98730.0;0.55;10612.0;593.0
3130;Totaal mannen en vrouwen;Totaal leeftijd;G03D Progestagenen;2022;120500.0;0.66;12304.0;678.0
3131;Totaal mannen en vrouwen;Totaal leeftijd;G03D Progestagenen;2023;133080.0;0.73;14747.0;806.0
3132;Totaal mannen en vrouwen;Totaal leeftijd;G03E Androgenen met vrouw. gesl.hormonen;2006;0.0;0.0;;
3133;Totaal mannen en vrouwen;Totaal leeftijd;G03E Androgenen met vrouw. gesl.hormonen;2007;0.0;0.0;;
3134;Totaal mannen en vrouwen;Totaal leeftijd;G03E Androgenen met vrouw. gesl.hormonen;2008;0.0;0.0;;
3135;Totaal mannen en vrouwen;Totaal leeftijd;G03E Androgenen met vrouw. gesl.hormonen;2009;0.0;0.0;;
3136;Totaal mannen en vrouwen;Totaal leeftijd;G03E Androgenen met vrouw. gesl.hormonen;2010;0.0;0.0;;
3137;Totaal mannen en vrouwen;Totaal leeftijd;G03E Androgenen met vrouw. gesl.hormonen;2011;0.0;0.0;;
3138;Totaal mannen en vrouwen;Totaal leeftijd;G03E Androgenen met vrouw. gesl.hormonen;2012;0.0;0.0;;
3139;Totaal mannen en vrouwen;Totaal leeftijd;G03E Androgenen met vrouw. gesl.hormonen;2013;0.0;0.0;;
3140;Totaal mannen en vrouwen;Totaal leeftijd;G03E Androgenen met vrouw. gesl.hormonen;2014;0.0;0.0;;
3141;Totaal mannen en vrouwen;Totaal leeftijd;G03E Androgenen met vrouw. gesl.hormonen;2015;0.0;0.0;;
3142;Totaal mannen en vrouwen;Totaal leeftijd;G03E Androgenen met vrouw. gesl.hormonen;2016;0.0;0.0;;
3143;Totaal mannen en vrouwen;Totaal leeftijd;G03E Androgenen met vrouw. gesl.hormonen;2017;0.0;0.0;;
3144;Totaal mannen en vrouwen;Totaal leeftijd;G03E Androgenen met vrouw. gesl.hormonen;2018;0.0;0.0;;
3145;Totaal mannen en vrouwen;Totaal leeftijd;G03E Androgenen met vrouw. gesl.hormonen;2019;0.0;0.0;;
3146;Totaal mannen en vrouwen;Totaal leeftijd;G03E Androgenen met vrouw. gesl.hormonen;2020;0.0;0.0;0.0;0.0
3147;Totaal mannen en vrouwen;Totaal leeftijd;G03E Androgenen met vrouw. gesl.hormonen;2021;0.0;0.0;0.0;0.0
3148;Totaal mannen en vrouwen;Totaal leeftijd;G03E Androgenen met vrouw. gesl.hormonen;2022;0.0;0.0;0.0;0.0
3149;Totaal mannen en vrouwen;Totaal leeftijd;G03E Androgenen met vrouw. gesl.hormonen;2023;0.0;0.0;0.0;0.0
3150;Totaal mannen en vrouwen;Totaal leeftijd;G03F Oestrogenen met progestagenen;2006;27570.0;0.17;;
3151;Totaal mannen en vrouwen;Totaal leeftijd;G03F Oestrogenen met progestagenen;2007;25105.0;0.15;;
3152;Totaal mannen en vrouwen;Totaal leeftijd;G03F Oestrogenen met progestagenen;2008;23815.0;0.14;;
3153;Totaal mannen en vrouwen;Totaal leeftijd;G03F Oestrogenen met progestagenen;2009;23325.0;0.14;;
3154;Totaal mannen en vrouwen;Totaal leeftijd;G03F Oestrogenen met progestagenen;2010;22250.0;0.13;;
3155;Totaal mannen en vrouwen;Totaal leeftijd;G03F Oestrogenen met progestagenen;2011;22080.0;0.13;;
3156;Totaal mannen en vrouwen;Totaal leeftijd;G03F Oestrogenen met progestagenen;2012;21375.0;0.13;;
3157;Totaal mannen en vrouwen;Totaal leeftijd;G03F Oestrogenen met progestagenen;2013;21555.0;0.13;;
3158;Totaal mannen en vrouwen;Totaal leeftijd;G03F Oestrogenen met progestagenen;2014;22215.0;0.13;;
3159;Totaal mannen en vrouwen;Totaal leeftijd;G03F Oestrogenen met progestagenen;2015;21595.0;0.12;;
3160;Totaal mannen en vrouwen;Totaal leeftijd;G03F Oestrogenen met progestagenen;2016;22420.0;0.13;;
3161;Totaal mannen en vrouwen;Totaal leeftijd;G03F Oestrogenen met progestagenen;2017;24920.0;0.14;;
3162;Totaal mannen en vrouwen;Totaal leeftijd;G03F Oestrogenen met progestagenen;2018;30085.0;0.17;;
3163;Totaal mannen en vrouwen;Totaal leeftijd;G03F Oestrogenen met progestagenen;2019;33530.0;0.19;;
3164;Totaal mannen en vrouwen;Totaal leeftijd;G03F Oestrogenen met progestagenen;2020;34320.0;0.19;8501.0;478.0
3165;Totaal mannen en vrouwen;Totaal leeftijd;G03F Oestrogenen met progestagenen;2021;36265.0;0.2;8811.0;492.0
3166;Totaal mannen en vrouwen;Totaal leeftijd;G03F Oestrogenen met progestagenen;2022;39165.0;0.22;9552.0;526.0
3167;Totaal mannen en vrouwen;Totaal leeftijd;G03F Oestrogenen met progestagenen;2023;45665.0;0.25;11002.0;601.0
3168;Totaal mannen en vrouwen;Totaal leeftijd;G03G Gonadotrofinen+andere ovul.stim.mid;2006;16025.0;0.1;;
3169;Totaal mannen en vrouwen;Totaal leeftijd;G03G Gonadotrofinen+andere ovul.stim.mid;2007;23880.0;0.14;;
3170;Totaal mannen en vrouwen;Totaal leeftijd;G03G Gonadotrofinen+andere ovul.stim.mid;2008;28560.0;0.17;;
3171;Totaal mannen en vrouwen;Totaal leeftijd;G03G Gonadotrofinen+andere ovul.stim.mid;2009;30710.0;0.18;;
3172;Totaal mannen en vrouwen;Totaal leeftijd;G03G Gonadotrofinen+andere ovul.stim.mid;2010;31705.0;0.19;;
3173;Totaal mannen en vrouwen;Totaal leeftijd;G03G Gonadotrofinen+andere ovul.stim.mid;2011;32255.0;0.19;;
3174;Totaal mannen en vrouwen;Totaal leeftijd;G03G Gonadotrofinen+andere ovul.stim.mid;2012;32275.0;0.19;;
3175;Totaal mannen en vrouwen;Totaal leeftijd;G03G Gonadotrofinen+andere ovul.stim.mid;2013;31695.0;0.19;;
3176;Totaal mannen en vrouwen;Totaal leeftijd;G03G Gonadotrofinen+andere ovul.stim.mid;2014;30.0;0.0;;
3177;Totaal mannen en vrouwen;Totaal leeftijd;G03G Gonadotrofinen+andere ovul.stim.mid;2015;5.0;0.0;;
3178;Totaal mannen en vrouwen;Totaal leeftijd;G03G Gonadotrofinen+andere ovul.stim.mid;2016;5.0;0.0;;
3179;Totaal mannen en vrouwen;Totaal leeftijd;G03G Gonadotrofinen+andere ovul.stim.mid;2017;10.0;0.0;;
3180;Totaal mannen en vrouwen;Totaal leeftijd;G03G Gonadotrofinen+andere ovul.stim.mid;2018;10.0;0.0;;
3181;Totaal mannen en vrouwen;Totaal leeftijd;G03G Gonadotrofinen+andere ovul.stim.mid;2019;10.0;0.0;;
3182;Totaal mannen en vrouwen;Totaal leeftijd;G03G Gonadotrofinen+andere ovul.stim.mid;2020;10.0;0.0;1.0;0.0
3183;Totaal mannen en vrouwen;Totaal leeftijd;G03G Gonadotrofinen+andere ovul.stim.mid;2021;25.0;0.0;2.0;0.0
3184;Totaal mannen en vrouwen;Totaal leeftijd;G03G Gonadotrofinen+andere ovul.stim.mid;2022;25.0;0.0;1.0;0.0
3185;Totaal mannen en vrouwen;Totaal leeftijd;G03G Gonadotrofinen+andere ovul.stim.mid;2023;5.0;0.0;0.0;0.0
3186;Totaal mannen en vrouwen;Totaal leeftijd;G03H Anti-androgenen;2006;198840.0;1.19;;
3187;Totaal mannen en vrouwen;Totaal leeftijd;G03H Anti-androgenen;2007;195715.0;1.17;;
3188;Totaal mannen en vrouwen;Totaal leeftijd;G03H Anti-androgenen;2008;189720.0;1.13;;
3189;Totaal mannen en vrouwen;Totaal leeftijd;G03H Anti-androgenen;2009;181310.0;1.08;;
3190;Totaal mannen en vrouwen;Totaal leeftijd;G03H Anti-androgenen;2010;174485.0;1.03;;
3191;Totaal mannen en vrouwen;Totaal leeftijd;G03H Anti-androgenen;2011;167150.0;0.98;;
3192;Totaal mannen en vrouwen;Totaal leeftijd;G03H Anti-androgenen;2012;160375.0;0.94;;
3193;Totaal mannen en vrouwen;Totaal leeftijd;G03H Anti-androgenen;2013;104040.0;0.61;;
3194;Totaal mannen en vrouwen;Totaal leeftijd;G03H Anti-androgenen;2014;17530.0;0.1;;
3195;Totaal mannen en vrouwen;Totaal leeftijd;G03H Anti-androgenen;2015;5230.0;0.03;;
3196;Totaal mannen en vrouwen;Totaal leeftijd;G03H Anti-androgenen;2016;5115.0;0.03;;
3197;Totaal mannen en vrouwen;Totaal leeftijd;G03H Anti-androgenen;2017;5110.0;0.03;;
3198;Totaal mannen en vrouwen;Totaal leeftijd;G03H Anti-androgenen;2018;5025.0;0.03;;
3199;Totaal mannen en vrouwen;Totaal leeftijd;G03H Anti-androgenen;2019;5035.0;0.03;;
3200;Totaal mannen en vrouwen;Totaal leeftijd;G03H Anti-androgenen;2020;4725.0;0.03;580.0;33.0
3201;Totaal mannen en vrouwen;Totaal leeftijd;G03H Anti-androgenen;2021;4355.0;0.02;498.0;28.0
3202;Totaal mannen en vrouwen;Totaal leeftijd;G03H Anti-androgenen;2022;3970.0;0.02;455.0;25.0
3203;Totaal mannen en vrouwen;Totaal leeftijd;G03H Anti-androgenen;2023;3840.0;0.02;445.0;24.0
3204;Totaal mannen en vrouwen;Totaal leeftijd;G03X Ov gesl.horm.+modulat.genit.stelsel;2006;4550.0;0.03;;
3205;Totaal mannen en vrouwen;Totaal leeftijd;G03X Ov gesl.horm.+modulat.genit.stelsel;2007;3985.0;0.02;;
3206;Totaal mannen en vrouwen;Totaal leeftijd;G03X Ov gesl.horm.+modulat.genit.stelsel;2008;3530.0;0.02;;
3207;Totaal mannen en vrouwen;Totaal leeftijd;G03X Ov gesl.horm.+modulat.genit.stelsel;2009;3135.0;0.02;;
3208;Totaal mannen en vrouwen;Totaal leeftijd;G03X Ov gesl.horm.+modulat.genit.stelsel;2010;2815.0;0.02;;
3209;Totaal mannen en vrouwen;Totaal leeftijd;G03X Ov gesl.horm.+modulat.genit.stelsel;2011;2420.0;0.01;;
3210;Totaal mannen en vrouwen;Totaal leeftijd;G03X Ov gesl.horm.+modulat.genit.stelsel;2012;2125.0;0.01;;
3211;Totaal mannen en vrouwen;Totaal leeftijd;G03X Ov gesl.horm.+modulat.genit.stelsel;2013;1835.0;0.01;;
3212;Totaal mannen en vrouwen;Totaal leeftijd;G03X Ov gesl.horm.+modulat.genit.stelsel;2014;2605.0;0.02;;
3213;Totaal mannen en vrouwen;Totaal leeftijd;G03X Ov gesl.horm.+modulat.genit.stelsel;2015;3155.0;0.02;;
3214;Totaal mannen en vrouwen;Totaal leeftijd;G03X Ov gesl.horm.+modulat.genit.stelsel;2016;3965.0;0.02;;
3215;Totaal mannen en vrouwen;Totaal leeftijd;G03X Ov gesl.horm.+modulat.genit.stelsel;2017;4490.0;0.03;;
3216;Totaal mannen en vrouwen;Totaal leeftijd;G03X Ov gesl.horm.+modulat.genit.stelsel;2018;2190.0;0.01;;
3217;Totaal mannen en vrouwen;Totaal leeftijd;G03X Ov gesl.horm.+modulat.genit.stelsel;2019;1710.0;0.01;;
3218;Totaal mannen en vrouwen;Totaal leeftijd;G03X Ov gesl.horm.+modulat.genit.stelsel;2020;1070.0;0.01;204.0;11.0
3219;Totaal mannen en vrouwen;Totaal leeftijd;G03X Ov gesl.horm.+modulat.genit.stelsel;2021;735.0;0.0;170.0;9.0
3220;Totaal mannen en vrouwen;Totaal leeftijd;G03X Ov gesl.horm.+modulat.genit.stelsel;2022;725.0;0.0;160.0;9.0
3221;Totaal mannen en vrouwen;Totaal leeftijd;G03X Ov gesl.horm.+modulat.genit.stelsel;2023;4035.0;0.02;160.0;9.0
3222;Totaal mannen en vrouwen;Totaal leeftijd;G04 Urologica;2006;297070.0;1.78;;
3223;Totaal mannen en vrouwen;Totaal leeftijd;G04 Urologica;2007;323385.0;1.94;;
3224;Totaal mannen en vrouwen;Totaal leeftijd;G04 Urologica;2008;341740.0;2.04;;
3225;Totaal mannen en vrouwen;Totaal leeftijd;G04 Urologica;2009;352030.0;2.09;;
3226;Totaal mannen en vrouwen;Totaal leeftijd;G04 Urologica;2010;374345.0;2.21;;
3227;Totaal mannen en vrouwen;Totaal leeftijd;G04 Urologica;2011;397645.0;2.34;;
3228;Totaal mannen en vrouwen;Totaal leeftijd;G04 Urologica;2012;410005.0;2.4;;
3229;Totaal mannen en vrouwen;Totaal leeftijd;G04 Urologica;2013;416590.0;2.43;;
3230;Totaal mannen en vrouwen;Totaal leeftijd;G04 Urologica;2014;428145.0;2.49;;
3231;Totaal mannen en vrouwen;Totaal leeftijd;G04 Urologica;2015;435710.0;2.52;;
3232;Totaal mannen en vrouwen;Totaal leeftijd;G04 Urologica;2016;438575.0;2.52;;
3233;Totaal mannen en vrouwen;Totaal leeftijd;G04 Urologica;2017;442440.0;2.53;;
3234;Totaal mannen en vrouwen;Totaal leeftijd;G04 Urologica;2018;449505.0;2.55;;
3235;Totaal mannen en vrouwen;Totaal leeftijd;G04 Urologica;2019;459540.0;2.59;;
3236;Totaal mannen en vrouwen;Totaal leeftijd;G04 Urologica;2020;457305.0;2.57;140926.0;7918.0
3237;Totaal mannen en vrouwen;Totaal leeftijd;G04 Urologica;2021;474470.0;2.65;144669.0;8079.0
3238;Totaal mannen en vrouwen;Totaal leeftijd;G04 Urologica;2022;487920.0;2.69;148630.0;8186.0
3239;Totaal mannen en vrouwen;Totaal leeftijd;G04 Urologica;2023;503595.0;2.75;153817.0;8403.0
3240;Totaal mannen en vrouwen;Totaal leeftijd;G04B Ov urogenit.midd, incl spasmolytica;2006;100570.0;0.6;;
3241;Totaal mannen en vrouwen;Totaal leeftijd;G04B Ov urogenit.midd, incl spasmolytica;2007;108465.0;0.65;;
3242;Totaal mannen en vrouwen;Totaal leeftijd;G04B Ov urogenit.midd, incl spasmolytica;2008;111560.0;0.67;;
3243;Totaal mannen en vrouwen;Totaal leeftijd;G04B Ov urogenit.midd, incl spasmolytica;2009;109755.0;0.65;;
3244;Totaal mannen en vrouwen;Totaal leeftijd;G04B Ov urogenit.midd, incl spasmolytica;2010;119355.0;0.7;;
3245;Totaal mannen en vrouwen;Totaal leeftijd;G04B Ov urogenit.midd, incl spasmolytica;2011;128540.0;0.76;;
3246;Totaal mannen en vrouwen;Totaal leeftijd;G04B Ov urogenit.midd, incl spasmolytica;2012;130925.0;0.77;;
3247;Totaal mannen en vrouwen;Totaal leeftijd;G04B Ov urogenit.midd, incl spasmolytica;2013;130560.0;0.76;;
3248;Totaal mannen en vrouwen;Totaal leeftijd;G04B Ov urogenit.midd, incl spasmolytica;2014;136260.0;0.79;;
3249;Totaal mannen en vrouwen;Totaal leeftijd;G04B Ov urogenit.midd, incl spasmolytica;2015;139170.0;0.81;;
3250;Totaal mannen en vrouwen;Totaal leeftijd;G04B Ov urogenit.midd, incl spasmolytica;2016;141170.0;0.81;;
3251;Totaal mannen en vrouwen;Totaal leeftijd;G04B Ov urogenit.midd, incl spasmolytica;2017;146715.0;0.84;;
3252;Totaal mannen en vrouwen;Totaal leeftijd;G04B Ov urogenit.midd, incl spasmolytica;2018;149455.0;0.85;;
3253;Totaal mannen en vrouwen;Totaal leeftijd;G04B Ov urogenit.midd, incl spasmolytica;2019;154400.0;0.87;;
3254;Totaal mannen en vrouwen;Totaal leeftijd;G04B Ov urogenit.midd, incl spasmolytica;2020;150065.0;0.84;38791.0;2179.0
3255;Totaal mannen en vrouwen;Totaal leeftijd;G04B Ov urogenit.midd, incl spasmolytica;2021;157105.0;0.88;40023.0;2235.0
3256;Totaal mannen en vrouwen;Totaal leeftijd;G04B Ov urogenit.midd, incl spasmolytica;2022;162305.0;0.89;41482.0;2285.0
3257;Totaal mannen en vrouwen;Totaal leeftijd;G04B Ov urogenit.midd, incl spasmolytica;2023;172425.0;0.94;43765.0;2391.0
3258;Totaal mannen en vrouwen;Totaal leeftijd;G04C Midd benigne prostaathyperplasie;2006;210760.0;1.27;;
3259;Totaal mannen en vrouwen;Totaal leeftijd;G04C Midd benigne prostaathyperplasie;2007;232035.0;1.39;;
3260;Totaal mannen en vrouwen;Totaal leeftijd;G04C Midd benigne prostaathyperplasie;2008;248620.0;1.48;;
3261;Totaal mannen en vrouwen;Totaal leeftijd;G04C Midd benigne prostaathyperplasie;2009;261715.0;1.55;;
3262;Totaal mannen en vrouwen;Totaal leeftijd;G04C Midd benigne prostaathyperplasie;2010;276910.0;1.64;;
3263;Totaal mannen en vrouwen;Totaal leeftijd;G04C Midd benigne prostaathyperplasie;2011;293425.0;1.72;;
3264;Totaal mannen en vrouwen;Totaal leeftijd;G04C Midd benigne prostaathyperplasie;2012;304185.0;1.78;;
3265;Totaal mannen en vrouwen;Totaal leeftijd;G04C Midd benigne prostaathyperplasie;2013;311750.0;1.82;;
3266;Totaal mannen en vrouwen;Totaal leeftijd;G04C Midd benigne prostaathyperplasie;2014;318690.0;1.85;;
