ID;Bedrijfsgroep;Positie;Geslacht;Leeftijd;BurgerlijkeStaat;Personen_1
3050;104;Positie B;Totaal mannen en vrouwen;14-17 jaar;Gehuwd of gehuwd geweest;0.0
3051;104;Positie B;Totaal mannen en vrouwen;18 en 19 jaar;Totaal alle burgerlijke staten;0.0
3052;104;Positie B;Totaal mannen en vrouwen;18 en 19 jaar;Ongehuwd;0.0
3053;104;Positie B;Totaal mannen en vrouwen;18 en 19 jaar;Gehuwd of gehuwd geweest;0.0
3054;104;Positie B;Totaal mannen en vrouwen;20 jaar;Totaal alle burgerlijke staten;0.0
3055;104;Positie B;Totaal mannen en vrouwen;20 jaar;Ongehuwd;0.0
3056;104;Positie B;Totaal mannen en vrouwen;20 jaar;Gehuwd of gehuwd geweest;0.0
3057;104;Positie B;Totaal mannen en vrouwen;21-24 jaar;Totaal alle burgerlijke staten;0.0
3058;104;Positie B;Totaal mannen en vrouwen;21-24 jaar;Ongehuwd;0.0
3059;104;Positie B;Totaal mannen en vrouwen;21-24 jaar;Gehuwd of gehuwd geweest;0.0
3060;104;Positie B;Totaal mannen en vrouwen;25-29 jaar;Totaal alle burgerlijke staten;5.0
3061;104;Positie B;Totaal mannen en vrouwen;25-29 jaar;Ongehuwd;2.0
3062;104;Positie B;Totaal mannen en vrouwen;25-29 jaar;Gehuwd of gehuwd geweest;3.0
3063;104;Positie B;Totaal mannen en vrouwen;30-39 jaar;Totaal alle burgerlijke staten;7.0
3064;104;Positie B;Totaal mannen en vrouwen;30-39 jaar;Ongehuwd;1.0
3065;104;Positie B;Totaal mannen en vrouwen;30-39 jaar;Gehuwd of gehuwd geweest;6.0
3066;104;Positie B;Totaal mannen en vrouwen;40-49 jaar;Totaal alle burgerlijke staten;12.0
3067;104;Positie B;Totaal mannen en vrouwen;40-49 jaar;Ongehuwd;0.0
3068;104;Positie B;Totaal mannen en vrouwen;40-49 jaar;Gehuwd of gehuwd geweest;12.0
3069;104;Positie B;Totaal mannen en vrouwen;50-59 jaar;Totaal alle burgerlijke staten;9.0
3070;104;Positie B;Totaal mannen en vrouwen;50-59 jaar;Ongehuwd;1.0
3071;104;Positie B;Totaal mannen en vrouwen;50-59 jaar;Gehuwd of gehuwd geweest;8.0
3072;104;Positie B;Totaal mannen en vrouwen;60-64 jaar;Totaal alle burgerlijke staten;3.0
3073;104;Positie B;Totaal mannen en vrouwen;60-64 jaar;Ongehuwd;0.0
3074;104;Positie B;Totaal mannen en vrouwen;60-64 jaar;Gehuwd of gehuwd geweest;3.0
3075;104;Positie B;Totaal mannen en vrouwen;65-69 jaar;Totaal alle burgerlijke staten;3.0
3076;104;Positie B;Totaal mannen en vrouwen;65-69 jaar;Ongehuwd;1.0
3077;104;Positie B;Totaal mannen en vrouwen;65-69 jaar;Gehuwd of gehuwd geweest;2.0
3078;104;Positie B;Totaal mannen en vrouwen;70 jaar en ouder;Totaal alle burgerlijke staten;2.0
3079;104;Positie B;Totaal mannen en vrouwen;70 jaar en ouder;Ongehuwd;0.0
3080;104;Positie B;Totaal mannen en vrouwen;70 jaar en ouder;Gehuwd of gehuwd geweest;2.0
3081;104;Positie B;Mannen;Totaal van alle leeftijden;Totaal alle burgerlijke staten;41.0
3082;104;Positie B;Mannen;Totaal van alle leeftijden;Ongehuwd;5.0
3083;104;Positie B;Mannen;Totaal van alle leeftijden;Gehuwd of gehuwd geweest;36.0
3084;104;Positie B;Mannen;Beneden 14 jaar;Totaal alle burgerlijke staten;0.0
3085;104;Positie B;Mannen;Beneden 14 jaar;Ongehuwd;0.0
3086;104;Positie B;Mannen;Beneden 14 jaar;Gehuwd of gehuwd geweest;
3087;104;Positie B;Mannen;14-17 jaar;Totaal alle burgerlijke staten;0.0
3088;104;Positie B;Mannen;14-17 jaar;Ongehuwd;0.0
3089;104;Positie B;Mannen;14-17 jaar;Gehuwd of gehuwd geweest;0.0
3090;104;Positie B;Mannen;18 en 19 jaar;Totaal alle burgerlijke staten;0.0
3091;104;Positie B;Mannen;18 en 19 jaar;Ongehuwd;0.0
3092;104;Positie B;Mannen;18 en 19 jaar;Gehuwd of gehuwd geweest;0.0
3093;104;Positie B;Mannen;20 jaar;Totaal alle burgerlijke staten;0.0
3094;104;Positie B;Mannen;20 jaar;Ongehuwd;0.0
3095;104;Positie B;Mannen;20 jaar;Gehuwd of gehuwd geweest;0.0
3096;104;Positie B;Mannen;21-24 jaar;Totaal alle burgerlijke staten;0.0
3097;104;Positie B;Mannen;21-24 jaar;Ongehuwd;0.0
3098;104;Positie B;Mannen;21-24 jaar;Gehuwd of gehuwd geweest;0.0
3099;104;Positie B;Mannen;25-29 jaar;Totaal alle burgerlijke staten;5.0
3100;104;Positie B;Mannen;25-29 jaar;Ongehuwd;2.0
3101;104;Positie B;Mannen;25-29 jaar;Gehuwd of gehuwd geweest;3.0
3102;104;Positie B;Mannen;30-39 jaar;Totaal alle burgerlijke staten;7.0
3103;104;Positie B;Mannen;30-39 jaar;Ongehuwd;1.0
3104;104;Positie B;Mannen;30-39 jaar;Gehuwd of gehuwd geweest;6.0
3105;104;Positie B;Mannen;40-49 jaar;Totaal alle burgerlijke staten;12.0
3106;104;Positie B;Mannen;40-49 jaar;Ongehuwd;0.0
3107;104;Positie B;Mannen;40-49 jaar;Gehuwd of gehuwd geweest;12.0
3108;104;Positie B;Mannen;50-59 jaar;Totaal alle burgerlijke staten;9.0
3109;104;Positie B;Mannen;50-59 jaar;Ongehuwd;1.0
3110;104;Positie B;Mannen;50-59 jaar;Gehuwd of gehuwd geweest;8.0
3111;104;Positie B;Mannen;60-64 jaar;Totaal alle burgerlijke staten;3.0
3112;104;Positie B;Mannen;60-64 jaar;Ongehuwd;0.0
3113;104;Positie B;Mannen;60-64 jaar;Gehuwd of gehuwd geweest;3.0
3114;104;Positie B;Mannen;65-69 jaar;Totaal alle burgerlijke staten;3.0
3115;104;Positie B;Mannen;65-69 jaar;Ongehuwd;1.0
3116;104;Positie B;Mannen;65-69 jaar;Gehuwd of gehuwd geweest;2.0
3117;104;Positie B;Mannen;70 jaar en ouder;Totaal alle burgerlijke staten;2.0
3118;104;Positie B;Mannen;70 jaar en ouder;Ongehuwd;0.0
3119;104;Positie B;Mannen;70 jaar en ouder;Gehuwd of gehuwd geweest;2.0
3120;104;Positie B;Vrouwen;Totaal van alle leeftijden;Totaal alle burgerlijke staten;0.0
3121;104;Positie B;Vrouwen;Totaal van alle leeftijden;Ongehuwd;0.0
3122;104;Positie B;Vrouwen;Totaal van alle leeftijden;Gehuwd of gehuwd geweest;0.0
3123;104;Positie B;Vrouwen;Beneden 14 jaar;Totaal alle burgerlijke staten;0.0
3124;104;Positie B;Vrouwen;Beneden 14 jaar;Ongehuwd;0.0
3125;104;Positie B;Vrouwen;Beneden 14 jaar;Gehuwd of gehuwd geweest;0.0
3126;104;Positie B;Vrouwen;14-17 jaar;Totaal alle burgerlijke staten;0.0
3127;104;Positie B;Vrouwen;14-17 jaar;Ongehuwd;0.0
3128;104;Positie B;Vrouwen;14-17 jaar;Gehuwd of gehuwd geweest;0.0
3129;104;Positie B;Vrouwen;18 en 19 jaar;Totaal alle burgerlijke staten;0.0
3130;104;Positie B;Vrouwen;18 en 19 jaar;Ongehuwd;0.0
3131;104;Positie B;Vrouwen;18 en 19 jaar;Gehuwd of gehuwd geweest;0.0
3132;104;Positie B;Vrouwen;20 jaar;Totaal alle burgerlijke staten;0.0
3133;104;Positie B;Vrouwen;20 jaar;Ongehuwd;0.0
3134;104;Positie B;Vrouwen;20 jaar;Gehuwd of gehuwd geweest;0.0
3135;104;Positie B;Vrouwen;21-24 jaar;Totaal alle burgerlijke staten;0.0
3136;104;Positie B;Vrouwen;21-24 jaar;Ongehuwd;0.0
3137;104;Positie B;Vrouwen;21-24 jaar;Gehuwd of gehuwd geweest;0.0
3138;104;Positie B;Vrouwen;25-29 jaar;Totaal alle burgerlijke staten;0.0
3139;104;Positie B;Vrouwen;25-29 jaar;Ongehuwd;0.0
3140;104;Positie B;Vrouwen;25-29 jaar;Gehuwd of gehuwd geweest;0.0
3141;104;Positie B;Vrouwen;30-39 jaar;Totaal alle burgerlijke staten;0.0
3142;104;Positie B;Vrouwen;30-39 jaar;Ongehuwd;0.0
3143;104;Positie B;Vrouwen;30-39 jaar;Gehuwd of gehuwd geweest;0.0
3144;104;Positie B;Vrouwen;40-49 jaar;Totaal alle burgerlijke staten;0.0
3145;104;Positie B;Vrouwen;40-49 jaar;Ongehuwd;0.0
3146;104;Positie B;Vrouwen;40-49 jaar;Gehuwd of gehuwd geweest;0.0
3147;104;Positie B;Vrouwen;50-59 jaar;Totaal alle burgerlijke staten;0.0
3148;104;Positie B;Vrouwen;50-59 jaar;Ongehuwd;0.0
3149;104;Positie B;Vrouwen;50-59 jaar;Gehuwd of gehuwd geweest;0.0
3150;104;Positie B;Vrouwen;60-64 jaar;Totaal alle burgerlijke staten;0.0
3151;104;Positie B;Vrouwen;60-64 jaar;Ongehuwd;0.0
3152;104;Positie B;Vrouwen;60-64 jaar;Gehuwd of gehuwd geweest;0.0
3153;104;Positie B;Vrouwen;65-69 jaar;Totaal alle burgerlijke staten;0.0
3154;104;Positie B;Vrouwen;65-69 jaar;Ongehuwd;0.0
3155;104;Positie B;Vrouwen;65-69 jaar;Gehuwd of gehuwd geweest;0.0
3156;104;Positie B;Vrouwen;70 jaar en ouder;Totaal alle burgerlijke staten;0.0
3157;104;Positie B;Vrouwen;70 jaar en ouder;Ongehuwd;0.0
3158;104;Positie B;Vrouwen;70 jaar en ouder;Gehuwd of gehuwd geweest;0.0
3159;104;Positie C;Totaal mannen en vrouwen;Totaal van alle leeftijden;Totaal alle burgerlijke staten;107.0
3160;104;Positie C;Totaal mannen en vrouwen;Totaal van alle leeftijden;Ongehuwd;18.0
3161;104;Positie C;Totaal mannen en vrouwen;Totaal van alle leeftijden;Gehuwd of gehuwd geweest;89.0
3162;104;Positie C;Totaal mannen en vrouwen;Beneden 14 jaar;Totaal alle burgerlijke staten;0.0
3163;104;Positie C;Totaal mannen en vrouwen;Beneden 14 jaar;Ongehuwd;0.0
3164;104;Positie C;Totaal mannen en vrouwen;Beneden 14 jaar;Gehuwd of gehuwd geweest;
3165;104;Positie C;Totaal mannen en vrouwen;14-17 jaar;Totaal alle burgerlijke staten;1.0
3166;104;Positie C;Totaal mannen en vrouwen;14-17 jaar;Ongehuwd;1.0
3167;104;Positie C;Totaal mannen en vrouwen;14-17 jaar;Gehuwd of gehuwd geweest;0.0
3168;104;Positie C;Totaal mannen en vrouwen;18 en 19 jaar;Totaal alle burgerlijke staten;1.0
3169;104;Positie C;Totaal mannen en vrouwen;18 en 19 jaar;Ongehuwd;1.0
3170;104;Positie C;Totaal mannen en vrouwen;18 en 19 jaar;Gehuwd of gehuwd geweest;0.0
3171;104;Positie C;Totaal mannen en vrouwen;20 jaar;Totaal alle burgerlijke staten;0.0
3172;104;Positie C;Totaal mannen en vrouwen;20 jaar;Ongehuwd;0.0
3173;104;Positie C;Totaal mannen en vrouwen;20 jaar;Gehuwd of gehuwd geweest;0.0
3174;104;Positie C;Totaal mannen en vrouwen;21-24 jaar;Totaal alle burgerlijke staten;7.0
3175;104;Positie C;Totaal mannen en vrouwen;21-24 jaar;Ongehuwd;7.0
3176;104;Positie C;Totaal mannen en vrouwen;21-24 jaar;Gehuwd of gehuwd geweest;0.0
3177;104;Positie C;Totaal mannen en vrouwen;25-29 jaar;Totaal alle burgerlijke staten;9.0
3178;104;Positie C;Totaal mannen en vrouwen;25-29 jaar;Ongehuwd;5.0
3179;104;Positie C;Totaal mannen en vrouwen;25-29 jaar;Gehuwd of gehuwd geweest;4.0
3180;104;Positie C;Totaal mannen en vrouwen;30-39 jaar;Totaal alle burgerlijke staten;24.0
3181;104;Positie C;Totaal mannen en vrouwen;30-39 jaar;Ongehuwd;2.0
3182;104;Positie C;Totaal mannen en vrouwen;30-39 jaar;Gehuwd of gehuwd geweest;22.0
3183;104;Positie C;Totaal mannen en vrouwen;40-49 jaar;Totaal alle burgerlijke staten;35.0
3184;104;Positie C;Totaal mannen en vrouwen;40-49 jaar;Ongehuwd;1.0
3185;104;Positie C;Totaal mannen en vrouwen;40-49 jaar;Gehuwd of gehuwd geweest;34.0
3186;104;Positie C;Totaal mannen en vrouwen;50-59 jaar;Totaal alle burgerlijke staten;19.0
3187;104;Positie C;Totaal mannen en vrouwen;50-59 jaar;Ongehuwd;1.0
3188;104;Positie C;Totaal mannen en vrouwen;50-59 jaar;Gehuwd of gehuwd geweest;18.0
3189;104;Positie C;Totaal mannen en vrouwen;60-64 jaar;Totaal alle burgerlijke staten;9.0
3190;104;Positie C;Totaal mannen en vrouwen;60-64 jaar;Ongehuwd;0.0
3191;104;Positie C;Totaal mannen en vrouwen;60-64 jaar;Gehuwd of gehuwd geweest;9.0
3192;104;Positie C;Totaal mannen en vrouwen;65-69 jaar;Totaal alle burgerlijke staten;1.0
3193;104;Positie C;Totaal mannen en vrouwen;65-69 jaar;Ongehuwd;0.0
3194;104;Positie C;Totaal mannen en vrouwen;65-69 jaar;Gehuwd of gehuwd geweest;1.0
3195;104;Positie C;Totaal mannen en vrouwen;70 jaar en ouder;Totaal alle burgerlijke staten;1.0
3196;104;Positie C;Totaal mannen en vrouwen;70 jaar en ouder;Ongehuwd;0.0
3197;104;Positie C;Totaal mannen en vrouwen;70 jaar en ouder;Gehuwd of gehuwd geweest;1.0
3198;104;Positie C;Mannen;Totaal van alle leeftijden;Totaal alle burgerlijke staten;107.0
3199;104;Positie C;Mannen;Totaal van alle leeftijden;Ongehuwd;18.0
3200;104;Positie C;Mannen;Totaal van alle leeftijden;Gehuwd of gehuwd geweest;89.0
3201;104;Positie C;Mannen;Beneden 14 jaar;Totaal alle burgerlijke staten;0.0
3202;104;Positie C;Mannen;Beneden 14 jaar;Ongehuwd;0.0
3203;104;Positie C;Mannen;Beneden 14 jaar;Gehuwd of gehuwd geweest;
3204;104;Positie C;Mannen;14-17 jaar;Totaal alle burgerlijke staten;1.0
3205;104;Positie C;Mannen;14-17 jaar;Ongehuwd;1.0
3206;104;Positie C;Mannen;14-17 jaar;Gehuwd of gehuwd geweest;0.0
3207;104;Positie C;Mannen;18 en 19 jaar;Totaal alle burgerlijke staten;1.0
3208;104;Positie C;Mannen;18 en 19 jaar;Ongehuwd;1.0
3209;104;Positie C;Mannen;18 en 19 jaar;Gehuwd of gehuwd geweest;0.0
3210;104;Positie C;Mannen;20 jaar;Totaal alle burgerlijke staten;0.0
3211;104;Positie C;Mannen;20 jaar;Ongehuwd;0.0
3212;104;Positie C;Mannen;20 jaar;Gehuwd of gehuwd geweest;0.0
3213;104;Positie C;Mannen;21-24 jaar;Totaal alle burgerlijke staten;7.0
3214;104;Positie C;Mannen;21-24 jaar;Ongehuwd;7.0
3215;104;Positie C;Mannen;21-24 jaar;Gehuwd of gehuwd geweest;0.0
3216;104;Positie C;Mannen;25-29 jaar;Totaal alle burgerlijke staten;9.0
3217;104;Positie C;Mannen;25-29 jaar;Ongehuwd;5.0
3218;104;Positie C;Mannen;25-29 jaar;Gehuwd of gehuwd geweest;4.0
3219;104;Positie C;Mannen;30-39 jaar;Totaal alle burgerlijke staten;24.0
3220;104;Positie C;Mannen;30-39 jaar;Ongehuwd;2.0
3221;104;Positie C;Mannen;30-39 jaar;Gehuwd of gehuwd geweest;22.0
3222;104;Positie C;Mannen;40-49 jaar;Totaal alle burgerlijke staten;35.0
3223;104;Positie C;Mannen;40-49 jaar;Ongehuwd;1.0
3224;104;Positie C;Mannen;40-49 jaar;Gehuwd of gehuwd geweest;34.0
3225;104;Positie C;Mannen;50-59 jaar;Totaal alle burgerlijke staten;19.0
3226;104;Positie C;Mannen;50-59 jaar;Ongehuwd;1.0
3227;104;Positie C;Mannen;50-59 jaar;Gehuwd of gehuwd geweest;18.0
3228;104;Positie C;Mannen;60-64 jaar;Totaal alle burgerlijke staten;9.0
3229;104;Positie C;Mannen;60-64 jaar;Ongehuwd;0.0
3230;104;Positie C;Mannen;60-64 jaar;Gehuwd of gehuwd geweest;9.0
3231;104;Positie C;Mannen;65-69 jaar;Totaal alle burgerlijke staten;1.0
3232;104;Positie C;Mannen;65-69 jaar;Ongehuwd;0.0
3233;104;Positie C;Mannen;65-69 jaar;Gehuwd of gehuwd geweest;1.0
3234;104;Positie C;Mannen;70 jaar en ouder;Totaal alle burgerlijke staten;1.0
3235;104;Positie C;Mannen;70 jaar en ouder;Ongehuwd;0.0
3236;104;Positie C;Mannen;70 jaar en ouder;Gehuwd of gehuwd geweest;1.0
3237;104;Positie C;Vrouwen;Totaal van alle leeftijden;Totaal alle burgerlijke staten;0.0
3238;104;Positie C;Vrouwen;Totaal van alle leeftijden;Ongehuwd;0.0
3239;104;Positie C;Vrouwen;Totaal van alle leeftijden;Gehuwd of gehuwd geweest;0.0
3240;104;Positie C;Vrouwen;Beneden 14 jaar;Totaal alle burgerlijke staten;0.0
3241;104;Positie C;Vrouwen;Beneden 14 jaar;Ongehuwd;0.0
3242;104;Positie C;Vrouwen;Beneden 14 jaar;Gehuwd of gehuwd geweest;0.0
3243;104;Positie C;Vrouwen;14-17 jaar;Totaal alle burgerlijke staten;0.0
3244;104;Positie C;Vrouwen;14-17 jaar;Ongehuwd;0.0
3245;104;Positie C;Vrouwen;14-17 jaar;Gehuwd of gehuwd geweest;0.0
3246;104;Positie C;Vrouwen;18 en 19 jaar;Totaal alle burgerlijke staten;0.0
3247;104;Positie C;Vrouwen;18 en 19 jaar;Ongehuwd;0.0
3248;104;Positie C;Vrouwen;18 en 19 jaar;Gehuwd of gehuwd geweest;0.0
3249;104;Positie C;Vrouwen;20 jaar;Totaal alle burgerlijke staten;0.0
3250;104;Positie C;Vrouwen;20 jaar;Ongehuwd;0.0
3251;104;Positie C;Vrouwen;20 jaar;Gehuwd of gehuwd geweest;0.0
3252;104;Positie C;Vrouwen;21-24 jaar;Totaal alle burgerlijke staten;0.0
3253;104;Positie C;Vrouwen;21-24 jaar;Ongehuwd;0.0
3254;104;Positie C;Vrouwen;21-24 jaar;Gehuwd of gehuwd geweest;0.0
3255;104;Positie C;Vrouwen;25-29 jaar;Totaal alle burgerlijke staten;0.0
3256;104;Positie C;Vrouwen;25-29 jaar;Ongehuwd;0.0
3257;104;Positie C;Vrouwen;25-29 jaar;Gehuwd of gehuwd geweest;0.0
3258;104;Positie C;Vrouwen;30-39 jaar;Totaal alle burgerlijke staten;0.0
3259;104;Positie C;Vrouwen;30-39 jaar;Ongehuwd;0.0
3260;104;Positie C;Vrouwen;30-39 jaar;Gehuwd of gehuwd geweest;0.0
3261;104;Positie C;Vrouwen;40-49 jaar;Totaal alle burgerlijke staten;0.0
3262;104;Positie C;Vrouwen;40-49 jaar;Ongehuwd;0.0
3263;104;Positie C;Vrouwen;40-49 jaar;Gehuwd of gehuwd geweest;0.0
3264;104;Positie C;Vrouwen;50-59 jaar;Totaal alle burgerlijke staten;0.0
3265;104;Positie C;Vrouwen;50-59 jaar;Ongehuwd;0.0
3266;104;Positie C;Vrouwen;50-59 jaar;Gehuwd of gehuwd geweest;0.0
3267;104;Positie C;Vrouwen;60-64 jaar;Totaal alle burgerlijke staten;0.0
3268;104;Positie C;Vrouwen;60-64 jaar;Ongehuwd;0.0
3269;104;Positie C;Vrouwen;60-64 jaar;Gehuwd of gehuwd geweest;0.0
3270;104;Positie C;Vrouwen;65-69 jaar;Totaal alle burgerlijke staten;0.0
3271;104;Positie C;Vrouwen;65-69 jaar;Ongehuwd;0.0
3272;104;Positie C;Vrouwen;65-69 jaar;Gehuwd of gehuwd geweest;0.0
3273;104;Positie C;Vrouwen;70 jaar en ouder;Totaal alle burgerlijke staten;0.0
3274;104;Positie C;Vrouwen;70 jaar en ouder;Ongehuwd;0.0
3275;104;Positie C;Vrouwen;70 jaar en ouder;Gehuwd of gehuwd geweest;0.0
3276;105;Totaal van posities A, B en C;Totaal mannen en vrouwen;Totaal van alle leeftijden;Totaal alle burgerlijke staten;342.0
3277;105;Totaal van posities A, B en C;Totaal mannen en vrouwen;Totaal van alle leeftijden;Ongehuwd;43.0
3278;105;Totaal van posities A, B en C;Totaal mannen en vrouwen;Totaal van alle leeftijden;Gehuwd of gehuwd geweest;299.0
3279;105;Totaal van posities A, B en C;Totaal mannen en vrouwen;Beneden 14 jaar;Totaal alle burgerlijke staten;0.0
3280;105;Totaal van posities A, B en C;Totaal mannen en vrouwen;Beneden 14 jaar;Ongehuwd;0.0
3281;105;Totaal van posities A, B en C;Totaal mannen en vrouwen;Beneden 14 jaar;Gehuwd of gehuwd geweest;
3282;105;Totaal van posities A, B en C;Totaal mannen en vrouwen;14-17 jaar;Totaal alle burgerlijke staten;1.0
3283;105;Totaal van posities A, B en C;Totaal mannen en vrouwen;14-17 jaar;Ongehuwd;1.0
3284;105;Totaal van posities A, B en C;Totaal mannen en vrouwen;14-17 jaar;Gehuwd of gehuwd geweest;0.0
3285;105;Totaal van posities A, B en C;Totaal mannen en vrouwen;18 en 19 jaar;Totaal alle burgerlijke staten;0.0
3286;105;Totaal van posities A, B en C;Totaal mannen en vrouwen;18 en 19 jaar;Ongehuwd;0.0
3287;105;Totaal van posities A, B en C;Totaal mannen en vrouwen;18 en 19 jaar;Gehuwd of gehuwd geweest;0.0
3288;105;Totaal van posities A, B en C;Totaal mannen en vrouwen;20 jaar;Totaal alle burgerlijke staten;0.0
3289;105;Totaal van posities A, B en C;Totaal mannen en vrouwen;20 jaar;Ongehuwd;0.0
3290;105;Totaal van posities A, B en C;Totaal mannen en vrouwen;20 jaar;Gehuwd of gehuwd geweest;0.0
3291;105;Totaal van posities A, B en C;Totaal mannen en vrouwen;21-24 jaar;Totaal alle burgerlijke staten;12.0
3292;105;Totaal van posities A, B en C;Totaal mannen en vrouwen;21-24 jaar;Ongehuwd;10.0
3293;105;Totaal van posities A, B en C;Totaal mannen en vrouwen;21-24 jaar;Gehuwd of gehuwd geweest;2.0
3294;105;Totaal van posities A, B en C;Totaal mannen en vrouwen;25-29 jaar;Totaal alle burgerlijke staten;28.0
3295;105;Totaal van posities A, B en C;Totaal mannen en vrouwen;25-29 jaar;Ongehuwd;11.0
3296;105;Totaal van posities A, B en C;Totaal mannen en vrouwen;25-29 jaar;Gehuwd of gehuwd geweest;17.0
3297;105;Totaal van posities A, B en C;Totaal mannen en vrouwen;30-39 jaar;Totaal alle burgerlijke staten;89.0
3298;105;Totaal van posities A, B en C;Totaal mannen en vrouwen;30-39 jaar;Ongehuwd;11.0
3299;105;Totaal van posities A, B en C;Totaal mannen en vrouwen;30-39 jaar;Gehuwd of gehuwd geweest;78.0
3300;105;Totaal van posities A, B en C;Totaal mannen en vrouwen;40-49 jaar;Totaal alle burgerlijke staten;108.0
3301;105;Totaal van posities A, B en C;Totaal mannen en vrouwen;40-49 jaar;Ongehuwd;6.0
3302;105;Totaal van posities A, B en C;Totaal mannen en vrouwen;40-49 jaar;Gehuwd of gehuwd geweest;102.0
3303;105;Totaal van posities A, B en C;Totaal mannen en vrouwen;50-59 jaar;Totaal alle burgerlijke staten;75.0
3304;105;Totaal van posities A, B en C;Totaal mannen en vrouwen;50-59 jaar;Ongehuwd;4.0
3305;105;Totaal van posities A, B en C;Totaal mannen en vrouwen;50-59 jaar;Gehuwd of gehuwd geweest;71.0
3306;105;Totaal van posities A, B en C;Totaal mannen en vrouwen;60-64 jaar;Totaal alle burgerlijke staten;18.0
3307;105;Totaal van posities A, B en C;Totaal mannen en vrouwen;60-64 jaar;Ongehuwd;0.0
3308;105;Totaal van posities A, B en C;Totaal mannen en vrouwen;60-64 jaar;Gehuwd of gehuwd geweest;18.0
3309;105;Totaal van posities A, B en C;Totaal mannen en vrouwen;65-69 jaar;Totaal alle burgerlijke staten;7.0
3310;105;Totaal van posities A, B en C;Totaal mannen en vrouwen;65-69 jaar;Ongehuwd;0.0
3311;105;Totaal van posities A, B en C;Totaal mannen en vrouwen;65-69 jaar;Gehuwd of gehuwd geweest;7.0
3312;105;Totaal van posities A, B en C;Totaal mannen en vrouwen;70 jaar en ouder;Totaal alle burgerlijke staten;4.0
3313;105;Totaal van posities A, B en C;Totaal mannen en vrouwen;70 jaar en ouder;Ongehuwd;0.0
3314;105;Totaal van posities A, B en C;Totaal mannen en vrouwen;70 jaar en ouder;Gehuwd of gehuwd geweest;4.0
3315;105;Totaal van posities A, B en C;Mannen;Totaal van alle leeftijden;Totaal alle burgerlijke staten;326.0
3316;105;Totaal van posities A, B en C;Mannen;Totaal van alle leeftijden;Ongehuwd;36.0
3317;105;Totaal van posities A, B en C;Mannen;Totaal van alle leeftijden;Gehuwd of gehuwd geweest;290.0
3318;105;Totaal van posities A, B en C;Mannen;Beneden 14 jaar;Totaal alle burgerlijke staten;0.0
3319;105;Totaal van posities A, B en C;Mannen;Beneden 14 jaar;Ongehuwd;0.0
3320;105;Totaal van posities A, B en C;Mannen;Beneden 14 jaar;Gehuwd of gehuwd geweest;
3321;105;Totaal van posities A, B en C;Mannen;14-17 jaar;Totaal alle burgerlijke staten;1.0
3322;105;Totaal van posities A, B en C;Mannen;14-17 jaar;Ongehuwd;1.0
3323;105;Totaal van posities A, B en C;Mannen;14-17 jaar;Gehuwd of gehuwd geweest;0.0
3324;105;Totaal van posities A, B en C;Mannen;18 en 19 jaar;Totaal alle burgerlijke staten;0.0
3325;105;Totaal van posities A, B en C;Mannen;18 en 19 jaar;Ongehuwd;0.0
3326;105;Totaal van posities A, B en C;Mannen;18 en 19 jaar;Gehuwd of gehuwd geweest;0.0
3327;105;Totaal van posities A, B en C;Mannen;20 jaar;Totaal alle burgerlijke staten;0.0
3328;105;Totaal van posities A, B en C;Mannen;20 jaar;Ongehuwd;0.0
3329;105;Totaal van posities A, B en C;Mannen;20 jaar;Gehuwd of gehuwd geweest;0.0
3330;105;Totaal van posities A, B en C;Mannen;21-24 jaar;Totaal alle burgerlijke staten;10.0
3331;105;Totaal van posities A, B en C;Mannen;21-24 jaar;Ongehuwd;9.0
3332;105;Totaal van posities A, B en C;Mannen;21-24 jaar;Gehuwd of gehuwd geweest;1.0
3333;105;Totaal van posities A, B en C;Mannen;25-29 jaar;Totaal alle burgerlijke staten;28.0
3334;105;Totaal van posities A, B en C;Mannen;25-29 jaar;Ongehuwd;11.0
3335;105;Totaal van posities A, B en C;Mannen;25-29 jaar;Gehuwd of gehuwd geweest;17.0
3336;105;Totaal van posities A, B en C;Mannen;30-39 jaar;Totaal alle burgerlijke staten;86.0
3337;105;Totaal van posities A, B en C;Mannen;30-39 jaar;Ongehuwd;10.0
