ID;WerknemerWelNietIngezeten;KenmerkenWerknemer;BedrijfstakkenBranchesSBI2008;KenmerkenBaan;MigratieachtergrondNationaliteit;Perioden;BanenWerknemersUitBuitenland_1
1092;Totaal banen;Totaal werknemers;A-U Alle economische activiteiten;Uurloon: minder dan 10 euro;GIPS landen in de EU;2012 3e kwartaal;2.0
1093;Totaal banen;Totaal werknemers;A-U Alle economische activiteiten;Uurloon: minder dan 10 euro;GIPS landen in de EU;2012 4e kwartaal;2.1
1094;Totaal banen;Totaal werknemers;A-U Alle economische activiteiten;Uurloon: minder dan 10 euro;GIPS landen in de EU;2012;2.1
1095;Totaal banen;Totaal werknemers;A-U Alle economische activiteiten;Uurloon: minder dan 10 euro;GIPS landen in de EU;2013 1e kwartaal;1.6
1096;Totaal banen;Totaal werknemers;A-U Alle economische activiteiten;Uurloon: minder dan 10 euro;GIPS landen in de EU;2013 2e kwartaal;1.8
1097;Totaal banen;Totaal werknemers;A-U Alle economische activiteiten;Uurloon: minder dan 10 euro;GIPS landen in de EU;2013 3e kwartaal;1.7
1098;Totaal banen;Totaal werknemers;A-U Alle economische activiteiten;Uurloon: minder dan 10 euro;GIPS landen in de EU;2013 4e kwartaal;1.7
1099;Totaal banen;Totaal werknemers;A-U Alle economische activiteiten;Uurloon: minder dan 10 euro;GIPS landen in de EU;2013;1.7
1100;Totaal banen;Totaal werknemers;A-U Alle economische activiteiten;Uurloon: minder dan 10 euro;GIPS landen in de EU;2014 1e kwartaal;1.6
1101;Totaal banen;Totaal werknemers;A-U Alle economische activiteiten;Uurloon: minder dan 10 euro;GIPS landen in de EU;2014 2e kwartaal;1.8
1102;Totaal banen;Totaal werknemers;A-U Alle economische activiteiten;Uurloon: minder dan 10 euro;GIPS landen in de EU;2014 3e kwartaal;1.8
1103;Totaal banen;Totaal werknemers;A-U Alle economische activiteiten;Uurloon: minder dan 10 euro;GIPS landen in de EU;2014 4e kwartaal;2.0
1104;Totaal banen;Totaal werknemers;A-U Alle economische activiteiten;Uurloon: minder dan 10 euro;GIPS landen in de EU;2014;1.8
1105;Totaal banen;Totaal werknemers;A-U Alle economische activiteiten;Uurloon: minder dan 10 euro;GIPS landen in de EU;2015 1e kwartaal;1.5
1106;Totaal banen;Totaal werknemers;A-U Alle economische activiteiten;Uurloon: minder dan 10 euro;GIPS landen in de EU;2015 2e kwartaal;1.8
1107;Totaal banen;Totaal werknemers;A-U Alle economische activiteiten;Uurloon: minder dan 10 euro;GIPS landen in de EU;2015 3e kwartaal;1.8
1108;Totaal banen;Totaal werknemers;A-U Alle economische activiteiten;Uurloon: minder dan 10 euro;GIPS landen in de EU;2015 4e kwartaal;1.9
1109;Totaal banen;Totaal werknemers;A-U Alle economische activiteiten;Uurloon: minder dan 10 euro;GIPS landen in de EU;2015;1.8
1110;Totaal banen;Totaal werknemers;A-U Alle economische activiteiten;Uurloon: minder dan 10 euro;GIPS landen in de EU;2016 1e kwartaal;1.6
1111;Totaal banen;Totaal werknemers;A-U Alle economische activiteiten;Uurloon: minder dan 10 euro;GIPS landen in de EU;2016 2e kwartaal;1.8
1112;Totaal banen;Totaal werknemers;A-U Alle economische activiteiten;Uurloon: minder dan 10 euro;GIPS landen in de EU;2016 3e kwartaal;1.6
1113;Totaal banen;Totaal werknemers;A-U Alle economische activiteiten;Uurloon: minder dan 10 euro;GIPS landen in de EU;2016 4e kwartaal;1.8
1114;Totaal banen;Totaal werknemers;A-U Alle economische activiteiten;Uurloon: minder dan 10 euro;GIPS landen in de EU;2016;1.7
1115;Totaal banen;Totaal werknemers;A-U Alle economische activiteiten;Uurloon: minder dan 10 euro;GIPS landen in de EU;2017 1e kwartaal;1.6
1116;Totaal banen;Totaal werknemers;A-U Alle economische activiteiten;Uurloon: minder dan 10 euro;GIPS landen in de EU;2017 2e kwartaal;1.9
1117;Totaal banen;Totaal werknemers;A-U Alle economische activiteiten;Uurloon: minder dan 10 euro;GIPS landen in de EU;2017 3e kwartaal;1.6
1118;Totaal banen;Totaal werknemers;A-U Alle economische activiteiten;Uurloon: minder dan 10 euro;GIPS landen in de EU;2017 4e kwartaal;1.7
1119;Totaal banen;Totaal werknemers;A-U Alle economische activiteiten;Uurloon: minder dan 10 euro;GIPS landen in de EU;2017;1.7
1120;Totaal banen;Totaal werknemers;A-U Alle economische activiteiten;Uurloon: minder dan 10 euro;Midden- en Oost-Europese landen in de EU;2010 1e kwartaal;34.7
1121;Totaal banen;Totaal werknemers;A-U Alle economische activiteiten;Uurloon: minder dan 10 euro;Midden- en Oost-Europese landen in de EU;2010 2e kwartaal;43.9
1122;Totaal banen;Totaal werknemers;A-U Alle economische activiteiten;Uurloon: minder dan 10 euro;Midden- en Oost-Europese landen in de EU;2010 3e kwartaal;50.5
1123;Totaal banen;Totaal werknemers;A-U Alle economische activiteiten;Uurloon: minder dan 10 euro;Midden- en Oost-Europese landen in de EU;2010 4e kwartaal;44.6
1124;Totaal banen;Totaal werknemers;A-U Alle economische activiteiten;Uurloon: minder dan 10 euro;Midden- en Oost-Europese landen in de EU;2010;43.5
1125;Totaal banen;Totaal werknemers;A-U Alle economische activiteiten;Uurloon: minder dan 10 euro;Midden- en Oost-Europese landen in de EU;2011 1e kwartaal;43.8
1126;Totaal banen;Totaal werknemers;A-U Alle economische activiteiten;Uurloon: minder dan 10 euro;Midden- en Oost-Europese landen in de EU;2011 2e kwartaal;55.2
1127;Totaal banen;Totaal werknemers;A-U Alle economische activiteiten;Uurloon: minder dan 10 euro;Midden- en Oost-Europese landen in de EU;2011 3e kwartaal;58.1
1128;Totaal banen;Totaal werknemers;A-U Alle economische activiteiten;Uurloon: minder dan 10 euro;Midden- en Oost-Europese landen in de EU;2011 4e kwartaal;49.0
1129;Totaal banen;Totaal werknemers;A-U Alle economische activiteiten;Uurloon: minder dan 10 euro;Midden- en Oost-Europese landen in de EU;2011;51.6
1130;Totaal banen;Totaal werknemers;A-U Alle economische activiteiten;Uurloon: minder dan 10 euro;Midden- en Oost-Europese landen in de EU;2012 1e kwartaal;38.8
1131;Totaal banen;Totaal werknemers;A-U Alle economische activiteiten;Uurloon: minder dan 10 euro;Midden- en Oost-Europese landen in de EU;2012 2e kwartaal;46.7
1132;Totaal banen;Totaal werknemers;A-U Alle economische activiteiten;Uurloon: minder dan 10 euro;Midden- en Oost-Europese landen in de EU;2012 3e kwartaal;49.9
1133;Totaal banen;Totaal werknemers;A-U Alle economische activiteiten;Uurloon: minder dan 10 euro;Midden- en Oost-Europese landen in de EU;2012 4e kwartaal;41.1
1134;Totaal banen;Totaal werknemers;A-U Alle economische activiteiten;Uurloon: minder dan 10 euro;Midden- en Oost-Europese landen in de EU;2012;44.1
1135;Totaal banen;Totaal werknemers;A-U Alle economische activiteiten;Uurloon: minder dan 10 euro;Midden- en Oost-Europese landen in de EU;2013 1e kwartaal;32.4
1136;Totaal banen;Totaal werknemers;A-U Alle economische activiteiten;Uurloon: minder dan 10 euro;Midden- en Oost-Europese landen in de EU;2013 2e kwartaal;39.7
1137;Totaal banen;Totaal werknemers;A-U Alle economische activiteiten;Uurloon: minder dan 10 euro;Midden- en Oost-Europese landen in de EU;2013 3e kwartaal;45.4
1138;Totaal banen;Totaal werknemers;A-U Alle economische activiteiten;Uurloon: minder dan 10 euro;Midden- en Oost-Europese landen in de EU;2013 4e kwartaal;38.4
1139;Totaal banen;Totaal werknemers;A-U Alle economische activiteiten;Uurloon: minder dan 10 euro;Midden- en Oost-Europese landen in de EU;2013;39.0
1140;Totaal banen;Totaal werknemers;A-U Alle economische activiteiten;Uurloon: minder dan 10 euro;Midden- en Oost-Europese landen in de EU;2014 1e kwartaal;35.2
1141;Totaal banen;Totaal werknemers;A-U Alle economische activiteiten;Uurloon: minder dan 10 euro;Midden- en Oost-Europese landen in de EU;2014 2e kwartaal;44.5
1142;Totaal banen;Totaal werknemers;A-U Alle economische activiteiten;Uurloon: minder dan 10 euro;Midden- en Oost-Europese landen in de EU;2014 3e kwartaal;50.2
1143;Totaal banen;Totaal werknemers;A-U Alle economische activiteiten;Uurloon: minder dan 10 euro;Midden- en Oost-Europese landen in de EU;2014 4e kwartaal;42.9
1144;Totaal banen;Totaal werknemers;A-U Alle economische activiteiten;Uurloon: minder dan 10 euro;Midden- en Oost-Europese landen in de EU;2014;43.2
1145;Totaal banen;Totaal werknemers;A-U Alle economische activiteiten;Uurloon: minder dan 10 euro;Midden- en Oost-Europese landen in de EU;2015 1e kwartaal;34.4
1146;Totaal banen;Totaal werknemers;A-U Alle economische activiteiten;Uurloon: minder dan 10 euro;Midden- en Oost-Europese landen in de EU;2015 2e kwartaal;41.6
1147;Totaal banen;Totaal werknemers;A-U Alle economische activiteiten;Uurloon: minder dan 10 euro;Midden- en Oost-Europese landen in de EU;2015 3e kwartaal;48.4
1148;Totaal banen;Totaal werknemers;A-U Alle economische activiteiten;Uurloon: minder dan 10 euro;Midden- en Oost-Europese landen in de EU;2015 4e kwartaal;42.3
1149;Totaal banen;Totaal werknemers;A-U Alle economische activiteiten;Uurloon: minder dan 10 euro;Midden- en Oost-Europese landen in de EU;2015;41.7
1150;Totaal banen;Totaal werknemers;A-U Alle economische activiteiten;Uurloon: minder dan 10 euro;Midden- en Oost-Europese landen in de EU;2016 1e kwartaal;35.5
1151;Totaal banen;Totaal werknemers;A-U Alle economische activiteiten;Uurloon: minder dan 10 euro;Midden- en Oost-Europese landen in de EU;2016 2e kwartaal;43.5
1152;Totaal banen;Totaal werknemers;A-U Alle economische activiteiten;Uurloon: minder dan 10 euro;Midden- en Oost-Europese landen in de EU;2016 3e kwartaal;47.3
1153;Totaal banen;Totaal werknemers;A-U Alle economische activiteiten;Uurloon: minder dan 10 euro;Midden- en Oost-Europese landen in de EU;2016 4e kwartaal;39.8
1154;Totaal banen;Totaal werknemers;A-U Alle economische activiteiten;Uurloon: minder dan 10 euro;Midden- en Oost-Europese landen in de EU;2016;41.5
1155;Totaal banen;Totaal werknemers;A-U Alle economische activiteiten;Uurloon: minder dan 10 euro;Midden- en Oost-Europese landen in de EU;2017 1e kwartaal;34.5
1156;Totaal banen;Totaal werknemers;A-U Alle economische activiteiten;Uurloon: minder dan 10 euro;Midden- en Oost-Europese landen in de EU;2017 2e kwartaal;43.8
1157;Totaal banen;Totaal werknemers;A-U Alle economische activiteiten;Uurloon: minder dan 10 euro;Midden- en Oost-Europese landen in de EU;2017 3e kwartaal;46.6
1158;Totaal banen;Totaal werknemers;A-U Alle economische activiteiten;Uurloon: minder dan 10 euro;Midden- en Oost-Europese landen in de EU;2017 4e kwartaal;38.8
1159;Totaal banen;Totaal werknemers;A-U Alle economische activiteiten;Uurloon: minder dan 10 euro;Midden- en Oost-Europese landen in de EU;2017;40.9
1160;Totaal banen;Totaal werknemers;A-U Alle economische activiteiten;Uurloon: minder dan 10 euro;Europese Unie (excl. Nederlandse acht...;2010 1e kwartaal;46.8
1161;Totaal banen;Totaal werknemers;A-U Alle economische activiteiten;Uurloon: minder dan 10 euro;Europese Unie (excl. Nederlandse acht...;2010 2e kwartaal;57.4
1162;Totaal banen;Totaal werknemers;A-U Alle economische activiteiten;Uurloon: minder dan 10 euro;Europese Unie (excl. Nederlandse acht...;2010 3e kwartaal;63.5
1163;Totaal banen;Totaal werknemers;A-U Alle economische activiteiten;Uurloon: minder dan 10 euro;Europese Unie (excl. Nederlandse acht...;2010 4e kwartaal;57.4
1164;Totaal banen;Totaal werknemers;A-U Alle economische activiteiten;Uurloon: minder dan 10 euro;Europese Unie (excl. Nederlandse acht...;2010;56.3
1165;Totaal banen;Totaal werknemers;A-U Alle economische activiteiten;Uurloon: minder dan 10 euro;Europese Unie (excl. Nederlandse acht...;2011 1e kwartaal;55.2
1166;Totaal banen;Totaal werknemers;A-U Alle economische activiteiten;Uurloon: minder dan 10 euro;Europese Unie (excl. Nederlandse acht...;2011 2e kwartaal;68.3
1167;Totaal banen;Totaal werknemers;A-U Alle economische activiteiten;Uurloon: minder dan 10 euro;Europese Unie (excl. Nederlandse acht...;2011 3e kwartaal;70.1
1168;Totaal banen;Totaal werknemers;A-U Alle economische activiteiten;Uurloon: minder dan 10 euro;Europese Unie (excl. Nederlandse acht...;2011 4e kwartaal;60.7
1169;Totaal banen;Totaal werknemers;A-U Alle economische activiteiten;Uurloon: minder dan 10 euro;Europese Unie (excl. Nederlandse acht...;2011;63.6
1170;Totaal banen;Totaal werknemers;A-U Alle economische activiteiten;Uurloon: minder dan 10 euro;Europese Unie (excl. Nederlandse acht...;2012 1e kwartaal;47.0
1171;Totaal banen;Totaal werknemers;A-U Alle economische activiteiten;Uurloon: minder dan 10 euro;Europese Unie (excl. Nederlandse acht...;2012 2e kwartaal;55.5
1172;Totaal banen;Totaal werknemers;A-U Alle economische activiteiten;Uurloon: minder dan 10 euro;Europese Unie (excl. Nederlandse acht...;2012 3e kwartaal;57.5
1173;Totaal banen;Totaal werknemers;A-U Alle economische activiteiten;Uurloon: minder dan 10 euro;Europese Unie (excl. Nederlandse acht...;2012 4e kwartaal;49.0
1174;Totaal banen;Totaal werknemers;A-U Alle economische activiteiten;Uurloon: minder dan 10 euro;Europese Unie (excl. Nederlandse acht...;2012;52.2
1175;Totaal banen;Totaal werknemers;A-U Alle economische activiteiten;Uurloon: minder dan 10 euro;Europese Unie (excl. Nederlandse acht...;2013 1e kwartaal;38.3
1176;Totaal banen;Totaal werknemers;A-U Alle economische activiteiten;Uurloon: minder dan 10 euro;Europese Unie (excl. Nederlandse acht...;2013 2e kwartaal;46.2
1177;Totaal banen;Totaal werknemers;A-U Alle economische activiteiten;Uurloon: minder dan 10 euro;Europese Unie (excl. Nederlandse acht...;2013 3e kwartaal;51.5
1178;Totaal banen;Totaal werknemers;A-U Alle economische activiteiten;Uurloon: minder dan 10 euro;Europese Unie (excl. Nederlandse acht...;2013 4e kwartaal;44.3
1179;Totaal banen;Totaal werknemers;A-U Alle economische activiteiten;Uurloon: minder dan 10 euro;Europese Unie (excl. Nederlandse acht...;2013;45.1
1180;Totaal banen;Totaal werknemers;A-U Alle economische activiteiten;Uurloon: minder dan 10 euro;Europese Unie (excl. Nederlandse acht...;2014 1e kwartaal;40.3
1181;Totaal banen;Totaal werknemers;A-U Alle economische activiteiten;Uurloon: minder dan 10 euro;Europese Unie (excl. Nederlandse acht...;2014 2e kwartaal;50.0
1182;Totaal banen;Totaal werknemers;A-U Alle economische activiteiten;Uurloon: minder dan 10 euro;Europese Unie (excl. Nederlandse acht...;2014 3e kwartaal;55.6
1183;Totaal banen;Totaal werknemers;A-U Alle economische activiteiten;Uurloon: minder dan 10 euro;Europese Unie (excl. Nederlandse acht...;2014 4e kwartaal;48.7
1184;Totaal banen;Totaal werknemers;A-U Alle economische activiteiten;Uurloon: minder dan 10 euro;Europese Unie (excl. Nederlandse acht...;2014;48.7
1185;Totaal banen;Totaal werknemers;A-U Alle economische activiteiten;Uurloon: minder dan 10 euro;Europese Unie (excl. Nederlandse acht...;2015 1e kwartaal;38.8
1186;Totaal banen;Totaal werknemers;A-U Alle economische activiteiten;Uurloon: minder dan 10 euro;Europese Unie (excl. Nederlandse acht...;2015 2e kwartaal;46.4
1187;Totaal banen;Totaal werknemers;A-U Alle economische activiteiten;Uurloon: minder dan 10 euro;Europese Unie (excl. Nederlandse acht...;2015 3e kwartaal;53.2
1188;Totaal banen;Totaal werknemers;A-U Alle economische activiteiten;Uurloon: minder dan 10 euro;Europese Unie (excl. Nederlandse acht...;2015 4e kwartaal;47.2
1189;Totaal banen;Totaal werknemers;A-U Alle economische activiteiten;Uurloon: minder dan 10 euro;Europese Unie (excl. Nederlandse acht...;2015;46.5
1190;Totaal banen;Totaal werknemers;A-U Alle economische activiteiten;Uurloon: minder dan 10 euro;Europese Unie (excl. Nederlandse acht...;2016 1e kwartaal;39.7
1191;Totaal banen;Totaal werknemers;A-U Alle economische activiteiten;Uurloon: minder dan 10 euro;Europese Unie (excl. Nederlandse acht...;2016 2e kwartaal;48.1
1192;Totaal banen;Totaal werknemers;A-U Alle economische activiteiten;Uurloon: minder dan 10 euro;Europese Unie (excl. Nederlandse acht...;2016 3e kwartaal;51.4
1193;Totaal banen;Totaal werknemers;A-U Alle economische activiteiten;Uurloon: minder dan 10 euro;Europese Unie (excl. Nederlandse acht...;2016 4e kwartaal;44.2
1194;Totaal banen;Totaal werknemers;A-U Alle economische activiteiten;Uurloon: minder dan 10 euro;Europese Unie (excl. Nederlandse acht...;2016;45.9
1195;Totaal banen;Totaal werknemers;A-U Alle economische activiteiten;Uurloon: minder dan 10 euro;Europese Unie (excl. Nederlandse acht...;2017 1e kwartaal;38.1
1196;Totaal banen;Totaal werknemers;A-U Alle economische activiteiten;Uurloon: minder dan 10 euro;Europese Unie (excl. Nederlandse acht...;2017 2e kwartaal;48.0
1197;Totaal banen;Totaal werknemers;A-U Alle economische activiteiten;Uurloon: minder dan 10 euro;Europese Unie (excl. Nederlandse acht...;2017 3e kwartaal;50.1
1198;Totaal banen;Totaal werknemers;A-U Alle economische activiteiten;Uurloon: minder dan 10 euro;Europese Unie (excl. Nederlandse acht...;2017 4e kwartaal;42.6
1199;Totaal banen;Totaal werknemers;A-U Alle economische activiteiten;Uurloon: minder dan 10 euro;Europese Unie (excl. Nederlandse acht...;2017;44.7
1200;Totaal banen;Totaal werknemers;A-U Alle economische activiteiten;Uurloon: minder dan 10 euro;Overige landen in de Europese Unie;2010 1e kwartaal;9.5
1201;Totaal banen;Totaal werknemers;A-U Alle economische activiteiten;Uurloon: minder dan 10 euro;Overige landen in de Europese Unie;2010 2e kwartaal;10.6
1202;Totaal banen;Totaal werknemers;A-U Alle economische activiteiten;Uurloon: minder dan 10 euro;Overige landen in de Europese Unie;2010 3e kwartaal;10.3
1203;Totaal banen;Totaal werknemers;A-U Alle economische activiteiten;Uurloon: minder dan 10 euro;Overige landen in de Europese Unie;2010 4e kwartaal;10.2
1204;Totaal banen;Totaal werknemers;A-U Alle economische activiteiten;Uurloon: minder dan 10 euro;Overige landen in de Europese Unie;2010;10.1
1205;Totaal banen;Totaal werknemers;A-U Alle economische activiteiten;Uurloon: minder dan 10 euro;Overige landen in de Europese Unie;2011 1e kwartaal;8.9
1206;Totaal banen;Totaal werknemers;A-U Alle economische activiteiten;Uurloon: minder dan 10 euro;Overige landen in de Europese Unie;2011 2e kwartaal;10.1
1207;Totaal banen;Totaal werknemers;A-U Alle economische activiteiten;Uurloon: minder dan 10 euro;Overige landen in de Europese Unie;2011 3e kwartaal;9.1
1208;Totaal banen;Totaal werknemers;A-U Alle economische activiteiten;Uurloon: minder dan 10 euro;Overige landen in de Europese Unie;2011 4e kwartaal;8.8
1209;Totaal banen;Totaal werknemers;A-U Alle economische activiteiten;Uurloon: minder dan 10 euro;Overige landen in de Europese Unie;2011;9.2
1210;Totaal banen;Totaal werknemers;A-U Alle economische activiteiten;Uurloon: minder dan 10 euro;Overige landen in de Europese Unie;2012 1e kwartaal;6.2
1211;Totaal banen;Totaal werknemers;A-U Alle economische activiteiten;Uurloon: minder dan 10 euro;Overige landen in de Europese Unie;2012 2e kwartaal;6.5
1212;Totaal banen;Totaal werknemers;A-U Alle economische activiteiten;Uurloon: minder dan 10 euro;Overige landen in de Europese Unie;2012 3e kwartaal;5.6
1213;Totaal banen;Totaal werknemers;A-U Alle economische activiteiten;Uurloon: minder dan 10 euro;Overige landen in de Europese Unie;2012 4e kwartaal;5.7
1214;Totaal banen;Totaal werknemers;A-U Alle economische activiteiten;Uurloon: minder dan 10 euro;Overige landen in de Europese Unie;2012;6.0
1215;Totaal banen;Totaal werknemers;A-U Alle economische activiteiten;Uurloon: minder dan 10 euro;Overige landen in de Europese Unie;2013 1e kwartaal;4.4
1216;Totaal banen;Totaal werknemers;A-U Alle economische activiteiten;Uurloon: minder dan 10 euro;Overige landen in de Europese Unie;2013 2e kwartaal;4.6
