ID;Geslacht;Opleidingsclusters;Vooropleiding;Perioden;TotaalAantalStudenten_1;Na3Jaar_2;Na4Jaar_3;Na5Jaar_4;Na6Jaar_5;Na7Jaar_6;Na8Jaar_7;Na9Jaar_8;Na3Jaar_9;Na4Jaar_10;Na5Jaar_11;Na6Jaar_12;Na7Jaar_13;Na8Jaar_14;Na9Jaar_15;Na3Jaar_16;Na4Jaar_17;Na5Jaar_18;Na6Jaar_19;Na7Jaar_20;Na8Jaar_21;Na9Jaar_22;Na3Jaar_23;Na4Jaar_24;Na5Jaar_25;Na6Jaar_26;Na7Jaar_27;Na8Jaar_28;Na9Jaar_29;Na3Jaar_30;Na4Jaar_31;Na5Jaar_32;Na6Jaar_33;Na7Jaar_34;Na8Jaar_35;Na9Jaar_36;Na1Jaar_37;Na2Jaar_38;Na3Jaar_39;Na4Jaar_40;Na5Jaar_41;Na6Jaar_42;Na7Jaar_43;Na8Jaar_44;InJaar2_45;InJaar3_46;InJaar4_47;InJaar5_48;InJaar6_49;InJaar7_50;InJaar8_51;InJaar9_52;InJaar2_53;InJaar3_54;InJaar4_55;InJaar5_56;InJaar6_57;InJaar7_58;InJaar8_59;InJaar9_60;InJaar2_61;InJaar3_62;InJaar4_63;InJaar5_64;InJaar6_65;InJaar7_66;InJaar8_67;InJaar9_68;InJaar2_69;InJaar3_70;InJaar4_71;InJaar5_72;InJaar6_73;InJaar7_74;InJaar8_75;InJaar9_76;InJaar2_77;InJaar3_78;InJaar4_79;InJaar5_80;InJaar6_81;InJaar7_82;InJaar8_83;InJaar9_84
664;Totaal mannen en vrouwen;4;Totaal vooropleiding;Cohort 1999;700.0;7.0;19.0;27.0;30.0;31.0;;;7.0;18.0;27.0;30.0;31.0;;;7.0;18.0;25.0;28.0;29.0;;;0.0;1.0;2.0;2.0;2.0;;;0.0;0.0;0.0;0.0;0.0;;;39.0;47.0;55.0;59.0;61.0;61.0;62.0;;61.0;52.0;37.0;22.0;12.0;9.0;7.0;;60.0;51.0;37.0;22.0;12.0;9.0;6.0;;54.0;48.0;34.0;19.0;9.0;6.0;4.0;;6.0;3.0;3.0;3.0;3.0;3.0;;2.0;1.0;1.0;0.0;0.0;0.0;0.0;1.0;
665;Totaal mannen en vrouwen;4;Totaal vooropleiding;Cohort 2000;800.0;6.0;15.0;22.0;26.0;;;;6.0;14.0;22.0;26.0;;;;5.0;13.0;20.0;23.0;;;;1.0;1.0;2.0;3.0;;;;0.0;0.0;0.0;1.0;;;;49.0;56.0;59.0;62.0;63.0;64.0;;;51.0;41.0;34.0;23.0;14.0;9.0;;;50.0;40.0;33.0;22.0;13.0;9.0;;;47.0;36.0;29.0;19.0;10.0;7.0;;;3.0;4.0;3.0;3.0;3.0;2.0;;;1.0;2.0;2.0;1.0;1.0;0.0;;
666;Totaal mannen en vrouwen;4;Totaal vooropleiding;Cohort 2001;740.0;9.0;21.0;27.0;;;;;9.0;21.0;26.0;;;;;9.0;21.0;26.0;;;;;0.0;1.0;1.0;;;;;0.0;0.0;0.0;;;;;46.0;51.0;55.0;57.0;59.0;;;;54.0;46.0;35.0;21.0;14.0;;;;53.0;45.0;34.0;20.0;14.0;;;;52.0;43.0;32.0;18.0;12.0;;;;1.0;3.0;3.0;2.0;2.0;;;;0.0;1.0;1.0;1.0;1.0;;;
667;Totaal mannen en vrouwen;4;Totaal vooropleiding;Cohort 2002;500.0;8.0;22.0;;;;;;8.0;22.0;;;;;;8.0;21.0;;;;;;0.0;1.0;;;;;;0.0;0.0;;;;;;30.0;40.0;44.0;49.0;;;;;69.0;54.0;47.0;29.0;;;;;68.0;53.0;46.0;28.0;;;;;66.0;50.0;42.0;26.0;;;;;2.0;3.0;4.0;3.0;;;;;0.0;1.0;1.0;1.0;;;;
668;Totaal mannen en vrouwen;4;Totaal vooropleiding;Cohort 2003;430.0;8.0;;;;;;;8.0;;;;;;;7.0;;;;;;;0.0;;;;;;;0.0;;;;;;;29.0;40.0;46.0;;;;;;69.0;57.0;46.0;;;;;;68.0;57.0;46.0;;;;;;67.0;55.0;44.0;;;;;;2.0;2.0;2.0;;;;;;0.0;0.0;0.0;;;;;
669;Totaal mannen en vrouwen;4;Totaal vooropleiding;Cohort 2004;370.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;23.0;33.0;;;;;;;77.0;64.0;;;;;;;76.0;64.0;;;;;;;76.0;63.0;;;;;;;0.0;1.0;;;;;;;1.0;1.0;;;;;;
670;Totaal mannen en vrouwen;4;Totaal vooropleiding;Cohort 2005;480.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;29.0;;;;;;;;71.0;;;;;;;;71.0;;;;;;;;70.0;;;;;;;;1.0;;;;;;;;0.0;;;;;;;
671;Totaal mannen en vrouwen;4;MBO;Cohort 1995;90.0;3.0;12.0;21.0;28.0;30.0;30.0;31.0;3.0;12.0;21.0;28.0;30.0;30.0;31.0;3.0;12.0;21.0;28.0;30.0;30.0;31.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;25.0;45.0;56.0;60.0;60.0;62.0;62.0;61.0;75.0;55.0;40.0;28.0;19.0;10.0;8.0;9.0;75.0;55.0;40.0;28.0;19.0;10.0;8.0;9.0;72.0;54.0;39.0;26.0;17.0;9.0;7.0;8.0;3.0;1.0;1.0;2.0;2.0;1.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
672;Totaal mannen en vrouwen;4;MBO;Cohort 1996;130.0;4.0;16.0;27.0;31.0;33.0;35.0;36.0;4.0;16.0;27.0;31.0;33.0;35.0;36.0;4.0;15.0;24.0;27.0;28.0;31.0;31.0;0.0;2.0;3.0;4.0;5.0;5.0;5.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;27.0;40.0;50.0;53.0;55.0;59.0;59.0;58.0;73.0;58.0;47.0;31.0;18.0;10.0;8.0;7.0;73.0;58.0;47.0;31.0;18.0;10.0;8.0;7.0;71.0;55.0;41.0;26.0;15.0;7.0;7.0;4.0;2.0;3.0;5.0;5.0;2.0;3.0;3.0;2.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
673;Totaal mannen en vrouwen;4;MBO;Cohort 1997;170.0;5.0;13.0;21.0;27.0;30.0;33.0;33.0;5.0;13.0;21.0;27.0;30.0;33.0;33.0;5.0;12.0;19.0;25.0;27.0;30.0;30.0;0.0;1.0;2.0;2.0;3.0;3.0;4.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;29.0;50.0;56.0;59.0;63.0;65.0;64.0;64.0;71.0;49.0;39.0;28.0;16.0;8.0;6.0;3.0;71.0;49.0;39.0;28.0;16.0;8.0;6.0;3.0;70.0;47.0;37.0;27.0;13.0;6.0;4.0;1.0;1.0;2.0;2.0;2.0;2.0;2.0;2.0;2.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
674;Totaal mannen en vrouwen;4;MBO;Cohort 1998;180.0;3.0;14.0;22.0;28.0;32.0;34.0;;3.0;14.0;22.0;28.0;32.0;34.0;;3.0;13.0;20.0;24.0;27.0;28.0;;0.0;1.0;2.0;4.0;5.0;6.0;;0.0;0.0;0.0;0.0;0.0;0.0;;31.0;42.0;52.0;55.0;55.0;56.0;56.0;57.0;69.0;57.0;45.0;31.0;23.0;15.0;12.0;9.0;69.0;57.0;45.0;31.0;23.0;15.0;12.0;9.0;64.0;49.0;37.0;25.0;18.0;12.0;10.0;7.0;6.0;8.0;8.0;6.0;6.0;3.0;2.0;2.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
675;Totaal mannen en vrouwen;4;MBO;Cohort 1999;170.0;8.0;22.0;37.0;44.0;45.0;;;8.0;22.0;37.0;44.0;45.0;;;7.0;21.0;33.0;40.0;41.0;;;1.0;2.0;4.0;4.0;4.0;;;0.0;0.0;0.0;0.0;0.0;;;27.0;39.0;44.0;46.0;47.0;46.0;46.0;;73.0;61.0;48.0;32.0;16.0;11.0;9.0;;73.0;61.0;48.0;32.0;16.0;11.0;9.0;;69.0;56.0;43.0;28.0;13.0;8.0;6.0;;4.0;5.0;5.0;4.0;3.0;3.0;;3.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;
676;Totaal mannen en vrouwen;4;MBO;Cohort 2000;180.0;9.0;20.0;35.0;43.0;;;;9.0;20.0;35.0;43.0;;;;8.0;18.0;31.0;36.0;;;;1.0;2.0;4.0;7.0;;;;0.0;0.0;0.0;0.0;;;;31.0;37.0;40.0;43.0;44.0;47.0;;;69.0;62.0;52.0;37.0;21.0;10.0;;;69.0;61.0;51.0;36.0;20.0;10.0;;;63.0;53.0;43.0;29.0;14.0;8.0;;;5.0;8.0;8.0;7.0;6.0;2.0;;;0.0;1.0;1.0;1.0;1.0;0.0;;
677;Totaal mannen en vrouwen;4;MBO;Cohort 2001;200.0;5.0;25.0;32.0;;;;;5.0;25.0;32.0;;;;;5.0;25.0;31.0;;;;;0.0;1.0;1.0;;;;;0.0;0.0;0.0;;;;;32.0;38.0;42.0;44.0;48.0;;;;68.0;62.0;53.0;31.0;20.0;;;;68.0;62.0;53.0;31.0;20.0;;;;66.0;59.0;50.0;28.0;18.0;;;;1.0;4.0;3.0;3.0;2.0;;;;0.0;0.0;0.0;0.0;0.0;;;
678;Totaal mannen en vrouwen;4;MBO;Cohort 2002;170.0;5.0;20.0;;;;;;5.0;20.0;;;;;;5.0;18.0;;;;;;0.0;1.0;;;;;;0.0;0.0;;;;;;30.0;42.0;43.0;46.0;;;;;69.0;57.0;52.0;34.0;;;;;69.0;56.0;51.0;34.0;;;;;66.0;53.0;47.0;32.0;;;;;3.0;3.0;4.0;2.0;;;;;0.0;1.0;1.0;1.0;;;;
679;Totaal mannen en vrouwen;4;MBO;Cohort 2003;180.0;3.0;;;;;;;3.0;;;;;;;3.0;;;;;;;1.0;;;;;;;0.0;;;;;;;29.0;42.0;46.0;;;;;;71.0;58.0;50.0;;;;;;70.0;58.0;50.0;;;;;;68.0;56.0;47.0;;;;;;2.0;2.0;3.0;;;;;;1.0;0.0;0.0;;;;;
680;Totaal mannen en vrouwen;4;MBO;Cohort 2004;150.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;21.0;33.0;;;;;;;79.0;65.0;;;;;;;79.0;65.0;;;;;;;79.0;64.0;;;;;;;0.0;1.0;;;;;;;0.0;0.0;;;;;;
681;Totaal mannen en vrouwen;4;MBO;Cohort 2005;210.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;31.0;;;;;;;;69.0;;;;;;;;69.0;;;;;;;;68.0;;;;;;;;0.0;;;;;;;;0.0;;;;;;;
682;Totaal mannen en vrouwen;4;HAVO;Cohort 1995;40.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
683;Totaal mannen en vrouwen;4;HAVO;Cohort 1996;50.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
684;Totaal mannen en vrouwen;4;HAVO;Cohort 1997;50.0;6.0;10.0;12.0;14.0;16.0;18.0;20.0;6.0;10.0;12.0;14.0;16.0;16.0;18.0;6.0;10.0;12.0;14.0;16.0;16.0;18.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2.0;2.0;25.0;47.0;65.0;65.0;69.0;71.0;76.0;75.0;75.0;51.0;29.0;25.0;20.0;16.0;8.0;8.0;75.0;51.0;29.0;24.0;18.0;14.0;6.0;8.0;73.0;47.0;27.0;22.0;14.0;12.0;4.0;4.0;2.0;4.0;2.0;2.0;4.0;2.0;4.0;2.0;0.0;0.0;0.0;2.0;2.0;2.0;2.0;0.0
685;Totaal mannen en vrouwen;4;HAVO;Cohort 1998;60.0;0.0;13.0;20.0;29.0;33.0;33.0;;0.0;13.0;20.0;29.0;33.0;33.0;;0.0;11.0;18.0;25.0;29.0;29.0;;0.0;2.0;2.0;4.0;4.0;4.0;;0.0;0.0;0.0;0.0;0.0;0.0;;38.0;49.0;47.0;49.0;55.0;58.0;56.0;58.0;62.0;51.0;53.0;38.0;25.0;13.0;11.0;9.0;62.0;49.0;51.0;36.0;25.0;13.0;11.0;9.0;58.0;45.0;42.0;29.0;20.0;9.0;5.0;4.0;4.0;4.0;9.0;7.0;5.0;4.0;5.0;5.0;0.0;2.0;2.0;2.0;0.0;0.0;0.0;0.0
686;Totaal mannen en vrouwen;4;HAVO;Cohort 1999;120.0;7.0;26.0;34.0;36.0;37.0;;;7.0;26.0;34.0;36.0;37.0;;;7.0;25.0;33.0;34.0;35.0;;;0.0;1.0;1.0;2.0;2.0;;;0.0;0.0;0.0;0.0;0.0;;;34.0;43.0;48.0;51.0;56.0;57.0;57.0;;66.0;57.0;44.0;23.0;11.0;7.0;7.0;;66.0;57.0;44.0;23.0;11.0;7.0;6.0;;66.0;54.0;42.0;21.0;9.0;6.0;5.0;;1.0;2.0;2.0;2.0;2.0;2.0;;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;
687;Totaal mannen en vrouwen;4;HAVO;Cohort 2000;100.0;5.0;18.0;25.0;28.0;;;;5.0;18.0;25.0;28.0;;;;5.0;17.0;24.0;26.0;;;;0.0;1.0;1.0;2.0;;;;0.0;0.0;0.0;0.0;;;;38.0;48.0;52.0;56.0;59.0;60.0;;;62.0;51.0;43.0;26.0;16.0;12.0;;;62.0;51.0;43.0;26.0;16.0;12.0;;;59.0;47.0;40.0;23.0;13.0;11.0;;;3.0;3.0;3.0;3.0;3.0;1.0;;;0.0;0.0;0.0;0.0;0.0;0.0;;
688;Totaal mannen en vrouwen;4;HAVO;Cohort 2001;90.0;12.0;34.0;43.0;;;;;12.0;34.0;43.0;;;;;12.0;33.0;42.0;;;;;0.0;1.0;1.0;;;;;0.0;0.0;0.0;;;;;37.0;34.0;40.0;42.0;42.0;;;;62.0;63.0;47.0;25.0;16.0;;;;62.0;63.0;46.0;22.0;15.0;;;;61.0;58.0;43.0;20.0;10.0;;;;1.0;4.0;3.0;2.0;4.0;;;;0.0;0.0;1.0;2.0;1.0;;;
689;Totaal mannen en vrouwen;4;HAVO;Cohort 2002;50.0;6.0;29.0;;;;;;6.0;29.0;;;;;;6.0;29.0;;;;;;0.0;0.0;;;;;;0.0;0.0;;;;;;17.0;21.0;31.0;33.0;;;;;83.0;75.0;63.0;38.0;;;;;83.0;75.0;63.0;38.0;;;;;81.0;67.0;58.0;33.0;;;;;2.0;8.0;6.0;6.0;;;;;0.0;0.0;0.0;0.0;;;;
690;Totaal mannen en vrouwen;4;HAVO;Cohort 2003;30.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
691;Totaal mannen en vrouwen;4;HAVO;Cohort 2004;30.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
692;Totaal mannen en vrouwen;4;HAVO;Cohort 2005;40.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
693;Totaal mannen en vrouwen;4;VWO;Cohort 1995;40.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
694;Totaal mannen en vrouwen;4;VWO;Cohort 1996;50.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
695;Totaal mannen en vrouwen;4;VWO;Cohort 1997;70.0;5.0;12.0;20.0;26.0;29.0;34.0;34.0;5.0;12.0;18.0;25.0;26.0;31.0;31.0;5.0;12.0;18.0;25.0;26.0;29.0;29.0;0.0;0.0;0.0;0.0;0.0;2.0;2.0;0.0;0.0;2.0;2.0;3.0;3.0;3.0;26.0;40.0;54.0;57.0;58.0;58.0;58.0;57.0;74.0;58.0;42.0;31.0;22.0;15.0;12.0;9.0;74.0;52.0;37.0;26.0;17.0;12.0;11.0;6.0;71.0;51.0;35.0;25.0;14.0;8.0;6.0;3.0;3.0;2.0;2.0;2.0;3.0;5.0;3.0;5.0;0.0;6.0;5.0;5.0;5.0;3.0;2.0;3.0
696;Totaal mannen en vrouwen;4;VWO;Cohort 1998;80.0;4.0;10.0;25.0;28.0;34.0;34.0;;3.0;9.0;24.0;26.0;31.0;31.0;;3.0;9.0;23.0;25.0;30.0;30.0;;0.0;0.0;1.0;1.0;1.0;1.0;;1.0;1.0;1.0;1.0;3.0;3.0;;18.0;34.0;44.0;45.0;44.0;50.0;48.0;48.0;83.0;66.0;52.0;45.0;31.0;23.0;19.0;19.0;81.0;64.0;51.0;43.0;26.0;19.0;15.0;16.0;79.0;61.0;49.0;40.0;25.0;16.0;13.0;15.0;3.0;3.0;3.0;3.0;1.0;3.0;1.0;3.0;1.0;3.0;1.0;3.0;5.0;4.0;4.0;3.0
697;Totaal mannen en vrouwen;4;VWO;Cohort 1999;80.0;4.0;14.0;18.0;24.0;26.0;;;4.0;14.0;18.0;23.0;25.0;;;4.0;14.0;17.0;21.0;24.0;;;0.0;0.0;1.0;1.0;1.0;;;0.0;0.0;0.0;1.0;1.0;;;46.0;56.0;57.0;58.0;63.0;58.0;64.0;;54.0;43.0;39.0;27.0;19.0;18.0;10.0;;51.0;40.0;37.0;25.0;17.0;17.0;7.0;;51.0;38.0;35.0;20.0;13.0;11.0;4.0;;0.0;2.0;2.0;5.0;4.0;6.0;;4.0;2.0;2.0;2.0;2.0;2.0;1.0;2.0;
698;Totaal mannen en vrouwen;4;VWO;Cohort 2000;80.0;3.0;13.0;18.0;24.0;;;;3.0;13.0;18.0;22.0;;;;3.0;13.0;18.0;21.0;;;;0.0;0.0;0.0;1.0;;;;0.0;0.0;0.0;1.0;;;;41.0;47.0;50.0;51.0;55.0;58.0;;;59.0;53.0;47.0;36.0;26.0;18.0;;;55.0;43.0;37.0;25.0;17.0;14.0;;;55.0;42.0;33.0;22.0;14.0;12.0;;;0.0;1.0;4.0;3.0;3.0;3.0;;;4.0;9.0;11.0;11.0;9.0;4.0;;
699;Totaal mannen en vrouwen;4;VWO;Cohort 2001;70.0;9.0;29.0;37.0;;;;;9.0;28.0;35.0;;;;;8.0;26.0;34.0;;;;;2.0;2.0;2.0;;;;;0.0;2.0;2.0;;;;;26.0;29.0;32.0;32.0;34.0;;;;74.0;66.0;58.0;38.0;29.0;;;;72.0;62.0;54.0;34.0;25.0;;;;69.0;58.0;49.0;29.0;20.0;;;;3.0;3.0;5.0;5.0;5.0;;;;2.0;5.0;5.0;5.0;5.0;;;
700;Totaal mannen en vrouwen;4;VWO;Cohort 2002;60.0;5.0;20.0;;;;;;5.0;18.0;;;;;;5.0;18.0;;;;;;0.0;0.0;;;;;;0.0;2.0;;;;;;20.0;29.0;36.0;43.0;;;;;80.0;66.0;59.0;38.0;;;;;79.0;63.0;55.0;36.0;;;;;75.0;59.0;52.0;34.0;;;;;4.0;4.0;4.0;2.0;;;;;2.0;4.0;4.0;2.0;;;;
701;Totaal mannen en vrouwen;4;VWO;Cohort 2003;40.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
702;Totaal mannen en vrouwen;4;VWO;Cohort 2004;40.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
703;Totaal mannen en vrouwen;4;VWO;Cohort 2005;30.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
704;Totaal mannen en vrouwen;4;Overige vooropleidingen;Cohort 1995;140.0;13.0;18.0;23.0;26.0;27.0;27.0;30.0;13.0;17.0;22.0;25.0;27.0;27.0;29.0;13.0;17.0;22.0;25.0;26.0;26.0;28.0;0.0;0.0;0.0;0.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;35.0;45.0;55.0;60.0;65.0;63.0;65.0;65.0;56.0;44.0;32.0;23.0;13.0;11.0;7.0;8.0;56.0;44.0;32.0;23.0;13.0;11.0;7.0;8.0;55.0;43.0;30.0;20.0;12.0;8.0;6.0;7.0;1.0;1.0;1.0;2.0;1.0;2.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
705;Totaal mannen en vrouwen;4;Overige vooropleidingen;Cohort 1996;190.0;12.0;21.0;28.0;32.0;34.0;35.0;36.0;12.0;21.0;27.0;30.0;32.0;33.0;34.0;12.0;21.0;26.0;29.0;30.0;31.0;32.0;0.0;0.0;1.0;1.0;2.0;2.0;2.0;1.0;1.0;1.0;2.0;2.0;2.0;2.0;37.0;52.0;55.0;59.0;63.0;62.0;62.0;62.0;57.0;40.0;33.0;20.0;9.0;6.0;4.0;3.0;56.0;39.0;31.0;18.0;8.0;6.0;4.0;3.0;56.0;38.0;30.0;16.0;8.0;5.0;4.0;2.0;0.0;1.0;2.0;2.0;1.0;1.0;1.0;1.0;2.0;1.0;2.0;2.0;1.0;0.0;0.0;0.0
706;Totaal mannen en vrouwen;4;Overige vooropleidingen;Cohort 1997;220.0;10.0;17.0;22.0;27.0;29.0;30.0;31.0;9.0;16.0;22.0;27.0;29.0;30.0;30.0;9.0;16.0;21.0;26.0;28.0;29.0;29.0;0.0;0.0;1.0;1.0;1.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;31.0;44.0;51.0;57.0;63.0;60.0;60.0;63.0;69.0;51.0;40.0;26.0;15.0;13.0;10.0;7.0;69.0;51.0;40.0;26.0;15.0;12.0;10.0;7.0;68.0;48.0;37.0;25.0;15.0;11.0;8.0;5.0;1.0;3.0;2.0;2.0;0.0;1.0;2.0;2.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0
707;Totaal mannen en vrouwen;4;Overige vooropleidingen;Cohort 1998;380.0;12.0;22.0;30.0;34.0;35.0;37.0;;11.0;21.0;30.0;33.0;35.0;36.0;;11.0;21.0;28.0;31.0;33.0;34.0;;0.0;1.0;2.0;2.0;2.0;3.0;;0.0;0.0;0.0;0.0;0.0;1.0;;33.0;50.0;55.0;56.0;57.0;59.0;59.0;60.0;67.0;47.0;34.0;22.0;13.0;7.0;6.0;4.0;66.0;46.0;33.0;22.0;12.0;7.0;5.0;3.0;65.0;44.0;31.0;19.0;10.0;7.0;4.0;3.0;2.0;2.0;3.0;3.0;1.0;1.0;1.0;1.0;1.0;1.0;0.0;1.0;1.0;0.0;1.0;1.0
708;Totaal mannen en vrouwen;4;Overige vooropleidingen;Cohort 1999;330.0;8.0;15.0;22.0;22.0;24.0;;;8.0;14.0;21.0;22.0;23.0;;;8.0;14.0;20.0;20.0;21.0;;;1.0;1.0;1.0;1.0;2.0;;;0.0;0.0;1.0;1.0;1.0;;;44.0;50.0;63.0;69.0;70.0;71.0;72.0;;55.0;48.0;29.0;16.0;9.0;7.0;5.0;;54.0;47.0;28.0;16.0;8.0;7.0;4.0;;43.0;44.0;26.0;13.0;6.0;5.0;3.0;;11.0;3.0;2.0;2.0;3.0;2.0;;1.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;
709;Totaal mannen en vrouwen;4;Overige vooropleidingen;Cohort 2000;450.0;6.0;13.0;17.0;20.0;;;;6.0;12.0;16.0;19.0;;;;5.0;10.0;15.0;17.0;;;;1.0;2.0;2.0;2.0;;;;1.0;1.0;1.0;1.0;;;;59.0;67.0;71.0;73.0;73.0;74.0;;;41.0;29.0;23.0;15.0;9.0;6.0;;;39.0;28.0;22.0;14.0;9.0;6.0;;;37.0;26.0;20.0;13.0;8.0;5.0;;;2.0;2.0;2.0;1.0;1.0;1.0;;;1.0;1.0;1.0;1.0;1.0;0.0;;
710;Totaal mannen en vrouwen;4;Overige vooropleidingen;Cohort 2001;390.0;11.0;15.0;18.0;;;;;11.0;15.0;18.0;;;;;11.0;15.0;18.0;;;;;0.0;0.0;1.0;;;;;0.0;0.0;0.0;;;;;58.0;66.0;70.0;72.0;73.0;;;;41.0;30.0;19.0;12.0;9.0;;;;41.0;30.0;19.0;12.0;8.0;;;;40.0;28.0;17.0;10.0;7.0;;;;1.0;2.0;2.0;2.0;1.0;;;;0.0;0.0;0.0;1.0;0.0;;;
711;Totaal mannen en vrouwen;4;Overige vooropleidingen;Cohort 2002;220.0;12.0;23.0;;;;;;12.0;23.0;;;;;;12.0;22.0;;;;;;0.0;0.0;;;;;;0.0;0.0;;;;;;35.0;47.0;51.0;56.0;;;;;62.0;44.0;37.0;21.0;;;;;62.0;43.0;37.0;20.0;;;;;60.0;41.0;33.0;18.0;;;;;2.0;3.0;4.0;3.0;;;;;0.0;1.0;0.0;1.0;;;;
712;Totaal mannen en vrouwen;4;Overige vooropleidingen;Cohort 2003;190.0;14.0;;;;;;;14.0;;;;;;;14.0;;;;;;;1.0;;;;;;;0.0;;;;;;;28.0;38.0;46.0;;;;;;68.0;54.0;39.0;;;;;;67.0;54.0;39.0;;;;;;65.0;52.0;37.0;;;;;;2.0;2.0;2.0;;;;;;1.0;1.0;1.0;;;;;
713;Totaal mannen en vrouwen;4;Overige vooropleidingen;Cohort 2004;160.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;27.0;37.0;;;;;;;72.0;61.0;;;;;;;71.0;60.0;;;;;;;71.0;59.0;;;;;;;0.0;1.0;;;;;;;1.0;1.0;;;;;;
714;Totaal mannen en vrouwen;4;Overige vooropleidingen;Cohort 2005;210.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;30.0;;;;;;;;70.0;;;;;;;;70.0;;;;;;;;68.0;;;;;;;;1.0;;;;;;;;0.0;;;;;;;
715;Totaal mannen en vrouwen;40;Totaal vooropleiding;Cohort 1995;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
716;Totaal mannen en vrouwen;40;Totaal vooropleiding;Cohort 1996;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
717;Totaal mannen en vrouwen;40;Totaal vooropleiding;Cohort 1997;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
718;Totaal mannen en vrouwen;40;Totaal vooropleiding;Cohort 1998;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
719;Totaal mannen en vrouwen;40;Totaal vooropleiding;Cohort 1999;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
720;Totaal mannen en vrouwen;40;Totaal vooropleiding;Cohort 2000;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
