ID;TypeArbeidsongeschiktheidsuitkering;MateVanArbeidsongeschiktheid;HoofdcategorieDiagnoseIndelingCAS;Perioden;Arbeidsongeschiktheidsuitkeringen_1
1322;WAZ-uitkering;Totale mate van arbeidsongeschiktheid;Medische oorzaak onbekend;2017;130
1323;WAZ-uitkering;Totale mate van arbeidsongeschiktheid;Medische oorzaak onbekend;2018;80
1324;WAZ-uitkering;Totale mate van arbeidsongeschiktheid;Medische oorzaak onbekend;2019;80
1325;WAZ-uitkering;Totale mate van arbeidsongeschiktheid;Medische oorzaak onbekend;2020;80
1326;WAZ-uitkering;Gedeeltelijk arbeidsongeschikt;Totaal;2015;5260
1327;WAZ-uitkering;Gedeeltelijk arbeidsongeschikt;Totaal;2016;4700
1328;WAZ-uitkering;Gedeeltelijk arbeidsongeschikt;Totaal;2017;4140
1329;WAZ-uitkering;Gedeeltelijk arbeidsongeschikt;Totaal;2018;3690
1330;WAZ-uitkering;Gedeeltelijk arbeidsongeschikt;Totaal;2019;3300
1331;WAZ-uitkering;Gedeeltelijk arbeidsongeschikt;Totaal;2020;2860
1332;WAZ-uitkering;Gedeeltelijk arbeidsongeschikt;Algemene en endocriene ziekten;2015;340
1333;WAZ-uitkering;Gedeeltelijk arbeidsongeschikt;Algemene en endocriene ziekten;2016;290
1334;WAZ-uitkering;Gedeeltelijk arbeidsongeschikt;Algemene en endocriene ziekten;2017;240
1335;WAZ-uitkering;Gedeeltelijk arbeidsongeschikt;Algemene en endocriene ziekten;2018;200
1336;WAZ-uitkering;Gedeeltelijk arbeidsongeschikt;Algemene en endocriene ziekten;2019;160
1337;WAZ-uitkering;Gedeeltelijk arbeidsongeschikt;Algemene en endocriene ziekten;2020;130
1338;WAZ-uitkering;Gedeeltelijk arbeidsongeschikt;Psychische stoornissen;2015;890
1339;WAZ-uitkering;Gedeeltelijk arbeidsongeschikt;Psychische stoornissen;2016;790
1340;WAZ-uitkering;Gedeeltelijk arbeidsongeschikt;Psychische stoornissen;2017;700
1341;WAZ-uitkering;Gedeeltelijk arbeidsongeschikt;Psychische stoornissen;2018;640
1342;WAZ-uitkering;Gedeeltelijk arbeidsongeschikt;Psychische stoornissen;2019;580
1343;WAZ-uitkering;Gedeeltelijk arbeidsongeschikt;Psychische stoornissen;2020;480
1344;WAZ-uitkering;Gedeeltelijk arbeidsongeschikt;Ontwikkelingsstoornissen;2015;0
1345;WAZ-uitkering;Gedeeltelijk arbeidsongeschikt;Ontwikkelingsstoornissen;2016;0
1346;WAZ-uitkering;Gedeeltelijk arbeidsongeschikt;Ontwikkelingsstoornissen;2017;0
1347;WAZ-uitkering;Gedeeltelijk arbeidsongeschikt;Ontwikkelingsstoornissen;2018;0
1348;WAZ-uitkering;Gedeeltelijk arbeidsongeschikt;Ontwikkelingsstoornissen;2019;0
1349;WAZ-uitkering;Gedeeltelijk arbeidsongeschikt;Ontwikkelingsstoornissen;2020;0
1350;WAZ-uitkering;Gedeeltelijk arbeidsongeschikt;Ziekten van het bot- en spierstelsel;2015;2850
1351;WAZ-uitkering;Gedeeltelijk arbeidsongeschikt;Ziekten van het bot- en spierstelsel;2016;2580
1352;WAZ-uitkering;Gedeeltelijk arbeidsongeschikt;Ziekten van het bot- en spierstelsel;2017;2290
1353;WAZ-uitkering;Gedeeltelijk arbeidsongeschikt;Ziekten van het bot- en spierstelsel;2018;2060
1354;WAZ-uitkering;Gedeeltelijk arbeidsongeschikt;Ziekten van het bot- en spierstelsel;2019;1860
1355;WAZ-uitkering;Gedeeltelijk arbeidsongeschikt;Ziekten van het bot- en spierstelsel;2020;1640
1356;WAZ-uitkering;Gedeeltelijk arbeidsongeschikt;Ziekten van het zenuwstelsel, oog en oor;2015;410
1357;WAZ-uitkering;Gedeeltelijk arbeidsongeschikt;Ziekten van het zenuwstelsel, oog en oor;2016;360
1358;WAZ-uitkering;Gedeeltelijk arbeidsongeschikt;Ziekten van het zenuwstelsel, oog en oor;2017;320
1359;WAZ-uitkering;Gedeeltelijk arbeidsongeschikt;Ziekten van het zenuwstelsel, oog en oor;2018;290
1360;WAZ-uitkering;Gedeeltelijk arbeidsongeschikt;Ziekten van het zenuwstelsel, oog en oor;2019;270
1361;WAZ-uitkering;Gedeeltelijk arbeidsongeschikt;Ziekten van het zenuwstelsel, oog en oor;2020;240
1362;WAZ-uitkering;Gedeeltelijk arbeidsongeschikt;Ziekten van het hartvaatstelsel en bloed;2015;360
1363;WAZ-uitkering;Gedeeltelijk arbeidsongeschikt;Ziekten van het hartvaatstelsel en bloed;2016;300
1364;WAZ-uitkering;Gedeeltelijk arbeidsongeschikt;Ziekten van het hartvaatstelsel en bloed;2017;260
1365;WAZ-uitkering;Gedeeltelijk arbeidsongeschikt;Ziekten van het hartvaatstelsel en bloed;2018;220
1366;WAZ-uitkering;Gedeeltelijk arbeidsongeschikt;Ziekten van het hartvaatstelsel en bloed;2019;190
1367;WAZ-uitkering;Gedeeltelijk arbeidsongeschikt;Ziekten van het hartvaatstelsel en bloed;2020;160
1368;WAZ-uitkering;Gedeeltelijk arbeidsongeschikt;Ziekten van het ademhalingsstelsel;2015;100
1369;WAZ-uitkering;Gedeeltelijk arbeidsongeschikt;Ziekten van het ademhalingsstelsel;2016;90
1370;WAZ-uitkering;Gedeeltelijk arbeidsongeschikt;Ziekten van het ademhalingsstelsel;2017;80
1371;WAZ-uitkering;Gedeeltelijk arbeidsongeschikt;Ziekten van het ademhalingsstelsel;2018;70
1372;WAZ-uitkering;Gedeeltelijk arbeidsongeschikt;Ziekten van het ademhalingsstelsel;2019;60
1373;WAZ-uitkering;Gedeeltelijk arbeidsongeschikt;Ziekten van het ademhalingsstelsel;2020;50
1374;WAZ-uitkering;Gedeeltelijk arbeidsongeschikt;Ziekten van het spijsverteringsstelsel;2015;130
1375;WAZ-uitkering;Gedeeltelijk arbeidsongeschikt;Ziekten van het spijsverteringsstelsel;2016;110
1376;WAZ-uitkering;Gedeeltelijk arbeidsongeschikt;Ziekten van het spijsverteringsstelsel;2017;100
1377;WAZ-uitkering;Gedeeltelijk arbeidsongeschikt;Ziekten van het spijsverteringsstelsel;2018;90
1378;WAZ-uitkering;Gedeeltelijk arbeidsongeschikt;Ziekten van het spijsverteringsstelsel;2019;80
1379;WAZ-uitkering;Gedeeltelijk arbeidsongeschikt;Ziekten van het spijsverteringsstelsel;2020;70
1380;WAZ-uitkering;Gedeeltelijk arbeidsongeschikt;Ziekten van huid en subcutis;2015;40
1381;WAZ-uitkering;Gedeeltelijk arbeidsongeschikt;Ziekten van huid en subcutis;2016;40
1382;WAZ-uitkering;Gedeeltelijk arbeidsongeschikt;Ziekten van huid en subcutis;2017;30
1383;WAZ-uitkering;Gedeeltelijk arbeidsongeschikt;Ziekten van huid en subcutis;2018;30
1384;WAZ-uitkering;Gedeeltelijk arbeidsongeschikt;Ziekten van huid en subcutis;2019;20
1385;WAZ-uitkering;Gedeeltelijk arbeidsongeschikt;Ziekten van huid en subcutis;2020;20
1386;WAZ-uitkering;Gedeeltelijk arbeidsongeschikt;Ziekten van het urogenitaal stelsel;2015;110
1387;WAZ-uitkering;Gedeeltelijk arbeidsongeschikt;Ziekten van het urogenitaal stelsel;2016;100
1388;WAZ-uitkering;Gedeeltelijk arbeidsongeschikt;Ziekten van het urogenitaal stelsel;2017;90
1389;WAZ-uitkering;Gedeeltelijk arbeidsongeschikt;Ziekten van het urogenitaal stelsel;2018;80
1390;WAZ-uitkering;Gedeeltelijk arbeidsongeschikt;Ziekten van het urogenitaal stelsel;2019;60
1391;WAZ-uitkering;Gedeeltelijk arbeidsongeschikt;Ziekten van het urogenitaal stelsel;2020;50
1392;WAZ-uitkering;Gedeeltelijk arbeidsongeschikt;Ziekte bij zwangerschap en bevalling;2015;10
1393;WAZ-uitkering;Gedeeltelijk arbeidsongeschikt;Ziekte bij zwangerschap en bevalling;2016;10
1394;WAZ-uitkering;Gedeeltelijk arbeidsongeschikt;Ziekte bij zwangerschap en bevalling;2017;10
1395;WAZ-uitkering;Gedeeltelijk arbeidsongeschikt;Ziekte bij zwangerschap en bevalling;2018;10
1396;WAZ-uitkering;Gedeeltelijk arbeidsongeschikt;Ziekte bij zwangerschap en bevalling;2019;10
1397;WAZ-uitkering;Gedeeltelijk arbeidsongeschikt;Ziekte bij zwangerschap en bevalling;2020;10
1398;WAZ-uitkering;Gedeeltelijk arbeidsongeschikt;Medische oorzaak onbekend;2015;20
1399;WAZ-uitkering;Gedeeltelijk arbeidsongeschikt;Medische oorzaak onbekend;2016;20
1400;WAZ-uitkering;Gedeeltelijk arbeidsongeschikt;Medische oorzaak onbekend;2017;20
1401;WAZ-uitkering;Gedeeltelijk arbeidsongeschikt;Medische oorzaak onbekend;2018;20
1402;WAZ-uitkering;Gedeeltelijk arbeidsongeschikt;Medische oorzaak onbekend;2019;20
1403;WAZ-uitkering;Gedeeltelijk arbeidsongeschikt;Medische oorzaak onbekend;2020;20
1404;WAZ-uitkering;Volledig arbeidsongeschikt;Totaal;2015;9780
1405;WAZ-uitkering;Volledig arbeidsongeschikt;Totaal;2016;8760
1406;WAZ-uitkering;Volledig arbeidsongeschikt;Totaal;2017;7860
1407;WAZ-uitkering;Volledig arbeidsongeschikt;Totaal;2018;130
1408;WAZ-uitkering;Volledig arbeidsongeschikt;Totaal;2019;140
1409;WAZ-uitkering;Volledig arbeidsongeschikt;Totaal;2020;140
1410;WAZ-uitkering;Volledig arbeidsongeschikt;Algemene en endocriene ziekten;2015;620
1411;WAZ-uitkering;Volledig arbeidsongeschikt;Algemene en endocriene ziekten;2016;530
1412;WAZ-uitkering;Volledig arbeidsongeschikt;Algemene en endocriene ziekten;2017;440
1413;WAZ-uitkering;Volledig arbeidsongeschikt;Algemene en endocriene ziekten;2018;10
1414;WAZ-uitkering;Volledig arbeidsongeschikt;Algemene en endocriene ziekten;2019;10
1415;WAZ-uitkering;Volledig arbeidsongeschikt;Algemene en endocriene ziekten;2020;0
1416;WAZ-uitkering;Volledig arbeidsongeschikt;Psychische stoornissen;2015;2610
1417;WAZ-uitkering;Volledig arbeidsongeschikt;Psychische stoornissen;2016;2360
1418;WAZ-uitkering;Volledig arbeidsongeschikt;Psychische stoornissen;2017;2150
1419;WAZ-uitkering;Volledig arbeidsongeschikt;Psychische stoornissen;2018;70
1420;WAZ-uitkering;Volledig arbeidsongeschikt;Psychische stoornissen;2019;80
1421;WAZ-uitkering;Volledig arbeidsongeschikt;Psychische stoornissen;2020;80
1422;WAZ-uitkering;Volledig arbeidsongeschikt;Ontwikkelingsstoornissen;2015;0
1423;WAZ-uitkering;Volledig arbeidsongeschikt;Ontwikkelingsstoornissen;2016;0
1424;WAZ-uitkering;Volledig arbeidsongeschikt;Ontwikkelingsstoornissen;2017;0
1425;WAZ-uitkering;Volledig arbeidsongeschikt;Ontwikkelingsstoornissen;2018;10
1426;WAZ-uitkering;Volledig arbeidsongeschikt;Ontwikkelingsstoornissen;2019;10
1427;WAZ-uitkering;Volledig arbeidsongeschikt;Ontwikkelingsstoornissen;2020;20
1428;WAZ-uitkering;Volledig arbeidsongeschikt;Ziekten van het bot- en spierstelsel;2015;3430
1429;WAZ-uitkering;Volledig arbeidsongeschikt;Ziekten van het bot- en spierstelsel;2016;3060
1430;WAZ-uitkering;Volledig arbeidsongeschikt;Ziekten van het bot- en spierstelsel;2017;2750
1431;WAZ-uitkering;Volledig arbeidsongeschikt;Ziekten van het bot- en spierstelsel;2018;20
1432;WAZ-uitkering;Volledig arbeidsongeschikt;Ziekten van het bot- en spierstelsel;2019;30
1433;WAZ-uitkering;Volledig arbeidsongeschikt;Ziekten van het bot- en spierstelsel;2020;20
1434;WAZ-uitkering;Volledig arbeidsongeschikt;Ziekten van het zenuwstelsel, oog en oor;2015;1440
1435;WAZ-uitkering;Volledig arbeidsongeschikt;Ziekten van het zenuwstelsel, oog en oor;2016;1310
1436;WAZ-uitkering;Volledig arbeidsongeschikt;Ziekten van het zenuwstelsel, oog en oor;2017;1210
1437;WAZ-uitkering;Volledig arbeidsongeschikt;Ziekten van het zenuwstelsel, oog en oor;2018;10
1438;WAZ-uitkering;Volledig arbeidsongeschikt;Ziekten van het zenuwstelsel, oog en oor;2019;10
1439;WAZ-uitkering;Volledig arbeidsongeschikt;Ziekten van het zenuwstelsel, oog en oor;2020;10
1440;WAZ-uitkering;Volledig arbeidsongeschikt;Ziekten van het hartvaatstelsel en bloed;2015;860
1441;WAZ-uitkering;Volledig arbeidsongeschikt;Ziekten van het hartvaatstelsel en bloed;2016;760
1442;WAZ-uitkering;Volledig arbeidsongeschikt;Ziekten van het hartvaatstelsel en bloed;2017;660
1443;WAZ-uitkering;Volledig arbeidsongeschikt;Ziekten van het hartvaatstelsel en bloed;2018;0
1444;WAZ-uitkering;Volledig arbeidsongeschikt;Ziekten van het hartvaatstelsel en bloed;2019;0
1445;WAZ-uitkering;Volledig arbeidsongeschikt;Ziekten van het hartvaatstelsel en bloed;2020;0
1446;WAZ-uitkering;Volledig arbeidsongeschikt;Ziekten van het ademhalingsstelsel;2015;160
1447;WAZ-uitkering;Volledig arbeidsongeschikt;Ziekten van het ademhalingsstelsel;2016;140
1448;WAZ-uitkering;Volledig arbeidsongeschikt;Ziekten van het ademhalingsstelsel;2017;120
1449;WAZ-uitkering;Volledig arbeidsongeschikt;Ziekten van het ademhalingsstelsel;2018;0
1450;WAZ-uitkering;Volledig arbeidsongeschikt;Ziekten van het ademhalingsstelsel;2019;0
1451;WAZ-uitkering;Volledig arbeidsongeschikt;Ziekten van het ademhalingsstelsel;2020;0
1452;WAZ-uitkering;Volledig arbeidsongeschikt;Ziekten van het spijsverteringsstelsel;2015;270
1453;WAZ-uitkering;Volledig arbeidsongeschikt;Ziekten van het spijsverteringsstelsel;2016;240
1454;WAZ-uitkering;Volledig arbeidsongeschikt;Ziekten van het spijsverteringsstelsel;2017;200
1455;WAZ-uitkering;Volledig arbeidsongeschikt;Ziekten van het spijsverteringsstelsel;2018;0
1456;WAZ-uitkering;Volledig arbeidsongeschikt;Ziekten van het spijsverteringsstelsel;2019;0
1457;WAZ-uitkering;Volledig arbeidsongeschikt;Ziekten van het spijsverteringsstelsel;2020;0
1458;WAZ-uitkering;Volledig arbeidsongeschikt;Ziekten van huid en subcutis;2015;50
1459;WAZ-uitkering;Volledig arbeidsongeschikt;Ziekten van huid en subcutis;2016;50
1460;WAZ-uitkering;Volledig arbeidsongeschikt;Ziekten van huid en subcutis;2017;40
1461;WAZ-uitkering;Volledig arbeidsongeschikt;Ziekten van huid en subcutis;2018;0
1462;WAZ-uitkering;Volledig arbeidsongeschikt;Ziekten van huid en subcutis;2019;0
1463;WAZ-uitkering;Volledig arbeidsongeschikt;Ziekten van huid en subcutis;2020;0
1464;WAZ-uitkering;Volledig arbeidsongeschikt;Ziekten van het urogenitaal stelsel;2015;240
1465;WAZ-uitkering;Volledig arbeidsongeschikt;Ziekten van het urogenitaal stelsel;2016;210
1466;WAZ-uitkering;Volledig arbeidsongeschikt;Ziekten van het urogenitaal stelsel;2017;190
1467;WAZ-uitkering;Volledig arbeidsongeschikt;Ziekten van het urogenitaal stelsel;2018;0
1468;WAZ-uitkering;Volledig arbeidsongeschikt;Ziekten van het urogenitaal stelsel;2019;0
1469;WAZ-uitkering;Volledig arbeidsongeschikt;Ziekten van het urogenitaal stelsel;2020;0
1470;WAZ-uitkering;Volledig arbeidsongeschikt;Ziekte bij zwangerschap en bevalling;2015;20
1471;WAZ-uitkering;Volledig arbeidsongeschikt;Ziekte bij zwangerschap en bevalling;2016;20
1472;WAZ-uitkering;Volledig arbeidsongeschikt;Ziekte bij zwangerschap en bevalling;2017;20
1473;WAZ-uitkering;Volledig arbeidsongeschikt;Ziekte bij zwangerschap en bevalling;2018;0
1474;WAZ-uitkering;Volledig arbeidsongeschikt;Ziekte bij zwangerschap en bevalling;2019;0
1475;WAZ-uitkering;Volledig arbeidsongeschikt;Ziekte bij zwangerschap en bevalling;2020;0
1476;WAZ-uitkering;Volledig arbeidsongeschikt;Medische oorzaak onbekend;2015;80
1477;WAZ-uitkering;Volledig arbeidsongeschikt;Medische oorzaak onbekend;2016;80
1478;WAZ-uitkering;Volledig arbeidsongeschikt;Medische oorzaak onbekend;2017;70
1479;WAZ-uitkering;Volledig arbeidsongeschikt;Medische oorzaak onbekend;2018;0
1480;WAZ-uitkering;Volledig arbeidsongeschikt;Medische oorzaak onbekend;2019;0
1481;WAZ-uitkering;Volledig arbeidsongeschikt;Medische oorzaak onbekend;2020;0
1482;WAZ-uitkering;Onbekend;Totaal;2015;60
1483;WAZ-uitkering;Onbekend;Totaal;2016;60
1484;WAZ-uitkering;Onbekend;Totaal;2017;80
1485;WAZ-uitkering;Onbekend;Totaal;2018;6980
1486;WAZ-uitkering;Onbekend;Totaal;2019;6280
1487;WAZ-uitkering;Onbekend;Totaal;2020;5420
1488;WAZ-uitkering;Onbekend;Algemene en endocriene ziekten;2015;0
1489;WAZ-uitkering;Onbekend;Algemene en endocriene ziekten;2016;0
1490;WAZ-uitkering;Onbekend;Algemene en endocriene ziekten;2017;0
1491;WAZ-uitkering;Onbekend;Algemene en endocriene ziekten;2018;370
1492;WAZ-uitkering;Onbekend;Algemene en endocriene ziekten;2019;320
1493;WAZ-uitkering;Onbekend;Algemene en endocriene ziekten;2020;260
1494;WAZ-uitkering;Onbekend;Psychische stoornissen;2015;20
1495;WAZ-uitkering;Onbekend;Psychische stoornissen;2016;40
1496;WAZ-uitkering;Onbekend;Psychische stoornissen;2017;30
1497;WAZ-uitkering;Onbekend;Psychische stoornissen;2018;1910
1498;WAZ-uitkering;Onbekend;Psychische stoornissen;2019;1750
1499;WAZ-uitkering;Onbekend;Psychische stoornissen;2020;1520
1500;WAZ-uitkering;Onbekend;Ontwikkelingsstoornissen;2015;10
1501;WAZ-uitkering;Onbekend;Ontwikkelingsstoornissen;2016;0
1502;WAZ-uitkering;Onbekend;Ontwikkelingsstoornissen;2017;0
1503;WAZ-uitkering;Onbekend;Ontwikkelingsstoornissen;2018;0
1504;WAZ-uitkering;Onbekend;Ontwikkelingsstoornissen;2019;0
1505;WAZ-uitkering;Onbekend;Ontwikkelingsstoornissen;2020;0
1506;WAZ-uitkering;Onbekend;Ziekten van het bot- en spierstelsel;2015;10
1507;WAZ-uitkering;Onbekend;Ziekten van het bot- en spierstelsel;2016;0
1508;WAZ-uitkering;Onbekend;Ziekten van het bot- en spierstelsel;2017;10
1509;WAZ-uitkering;Onbekend;Ziekten van het bot- en spierstelsel;2018;2440
1510;WAZ-uitkering;Onbekend;Ziekten van het bot- en spierstelsel;2019;2190
1511;WAZ-uitkering;Onbekend;Ziekten van het bot- en spierstelsel;2020;1870
1512;WAZ-uitkering;Onbekend;Ziekten van het zenuwstelsel, oog en oor;2015;0
1513;WAZ-uitkering;Onbekend;Ziekten van het zenuwstelsel, oog en oor;2016;0
1514;WAZ-uitkering;Onbekend;Ziekten van het zenuwstelsel, oog en oor;2017;0
1515;WAZ-uitkering;Onbekend;Ziekten van het zenuwstelsel, oog en oor;2018;1110
1516;WAZ-uitkering;Onbekend;Ziekten van het zenuwstelsel, oog en oor;2019;1020
1517;WAZ-uitkering;Onbekend;Ziekten van het zenuwstelsel, oog en oor;2020;910
1518;WAZ-uitkering;Onbekend;Ziekten van het hartvaatstelsel en bloed;2015;0
1519;WAZ-uitkering;Onbekend;Ziekten van het hartvaatstelsel en bloed;2016;0
1520;WAZ-uitkering;Onbekend;Ziekten van het hartvaatstelsel en bloed;2017;0
1521;WAZ-uitkering;Onbekend;Ziekten van het hartvaatstelsel en bloed;2018;580
1522;WAZ-uitkering;Onbekend;Ziekten van het hartvaatstelsel en bloed;2019;500
1523;WAZ-uitkering;Onbekend;Ziekten van het hartvaatstelsel en bloed;2020;420
1524;WAZ-uitkering;Onbekend;Ziekten van het ademhalingsstelsel;2015;0
1525;WAZ-uitkering;Onbekend;Ziekten van het ademhalingsstelsel;2016;0
1526;WAZ-uitkering;Onbekend;Ziekten van het ademhalingsstelsel;2017;0
1527;WAZ-uitkering;Onbekend;Ziekten van het ademhalingsstelsel;2018;100
1528;WAZ-uitkering;Onbekend;Ziekten van het ademhalingsstelsel;2019;80
1529;WAZ-uitkering;Onbekend;Ziekten van het ademhalingsstelsel;2020;60
1530;WAZ-uitkering;Onbekend;Ziekten van het spijsverteringsstelsel;2015;0
1531;WAZ-uitkering;Onbekend;Ziekten van het spijsverteringsstelsel;2016;0
1532;WAZ-uitkering;Onbekend;Ziekten van het spijsverteringsstelsel;2017;0
1533;WAZ-uitkering;Onbekend;Ziekten van het spijsverteringsstelsel;2018;180
1534;WAZ-uitkering;Onbekend;Ziekten van het spijsverteringsstelsel;2019;160
1535;WAZ-uitkering;Onbekend;Ziekten van het spijsverteringsstelsel;2020;140
1536;WAZ-uitkering;Onbekend;Ziekten van huid en subcutis;2015;0
1537;WAZ-uitkering;Onbekend;Ziekten van huid en subcutis;2016;0
1538;WAZ-uitkering;Onbekend;Ziekten van huid en subcutis;2017;0
1539;WAZ-uitkering;Onbekend;Ziekten van huid en subcutis;2018;40
1540;WAZ-uitkering;Onbekend;Ziekten van huid en subcutis;2019;30
1541;WAZ-uitkering;Onbekend;Ziekten van huid en subcutis;2020;30
1542;WAZ-uitkering;Onbekend;Ziekten van het urogenitaal stelsel;2015;0
1543;WAZ-uitkering;Onbekend;Ziekten van het urogenitaal stelsel;2016;0
1544;WAZ-uitkering;Onbekend;Ziekten van het urogenitaal stelsel;2017;0
1545;WAZ-uitkering;Onbekend;Ziekten van het urogenitaal stelsel;2018;160
1546;WAZ-uitkering;Onbekend;Ziekten van het urogenitaal stelsel;2019;140
1547;WAZ-uitkering;Onbekend;Ziekten van het urogenitaal stelsel;2020;130
1548;WAZ-uitkering;Onbekend;Ziekte bij zwangerschap en bevalling;2015;0
1549;WAZ-uitkering;Onbekend;Ziekte bij zwangerschap en bevalling;2016;0
1550;WAZ-uitkering;Onbekend;Ziekte bij zwangerschap en bevalling;2017;0
1551;WAZ-uitkering;Onbekend;Ziekte bij zwangerschap en bevalling;2018;20
1552;WAZ-uitkering;Onbekend;Ziekte bij zwangerschap en bevalling;2019;20
1553;WAZ-uitkering;Onbekend;Ziekte bij zwangerschap en bevalling;2020;20
1554;WAZ-uitkering;Onbekend;Medische oorzaak onbekend;2015;10
1555;WAZ-uitkering;Onbekend;Medische oorzaak onbekend;2016;0
1556;WAZ-uitkering;Onbekend;Medische oorzaak onbekend;2017;40
1557;WAZ-uitkering;Onbekend;Medische oorzaak onbekend;2018;70
1558;WAZ-uitkering;Onbekend;Medische oorzaak onbekend;2019;60
1559;WAZ-uitkering;Onbekend;Medische oorzaak onbekend;2020;60
1560;Wajong-uitkering;Totale mate van arbeidsongeschiktheid;Totaal;2015;248820
1561;Wajong-uitkering;Totale mate van arbeidsongeschiktheid;Totaal;2016;247080
1562;Wajong-uitkering;Totale mate van arbeidsongeschiktheid;Totaal;2017;245820
1563;Wajong-uitkering;Totale mate van arbeidsongeschiktheid;Totaal;2018;245100
1564;Wajong-uitkering;Totale mate van arbeidsongeschiktheid;Totaal;2019;244180
1565;Wajong-uitkering;Totale mate van arbeidsongeschiktheid;Totaal;2020;243130
1566;Wajong-uitkering;Totale mate van arbeidsongeschiktheid;Algemene en endocriene ziekten;2015;18590
1567;Wajong-uitkering;Totale mate van arbeidsongeschiktheid;Algemene en endocriene ziekten;2016;17670
1568;Wajong-uitkering;Totale mate van arbeidsongeschiktheid;Algemene en endocriene ziekten;2017;16780
1569;Wajong-uitkering;Totale mate van arbeidsongeschiktheid;Algemene en endocriene ziekten;2018;15790
1570;Wajong-uitkering;Totale mate van arbeidsongeschiktheid;Algemene en endocriene ziekten;2019;14970
1571;Wajong-uitkering;Totale mate van arbeidsongeschiktheid;Algemene en endocriene ziekten;2020;13900
1572;Wajong-uitkering;Totale mate van arbeidsongeschiktheid;Psychische stoornissen;2015;127420
1573;Wajong-uitkering;Totale mate van arbeidsongeschiktheid;Psychische stoornissen;2016;125660
1574;Wajong-uitkering;Totale mate van arbeidsongeschiktheid;Psychische stoornissen;2017;124000
1575;Wajong-uitkering;Totale mate van arbeidsongeschiktheid;Psychische stoornissen;2018;122460
1576;Wajong-uitkering;Totale mate van arbeidsongeschiktheid;Psychische stoornissen;2019;120640
1577;Wajong-uitkering;Totale mate van arbeidsongeschiktheid;Psychische stoornissen;2020;118410
1578;Wajong-uitkering;Totale mate van arbeidsongeschiktheid;Ontwikkelingsstoornissen;2015;63820
1579;Wajong-uitkering;Totale mate van arbeidsongeschiktheid;Ontwikkelingsstoornissen;2016;63220
1580;Wajong-uitkering;Totale mate van arbeidsongeschiktheid;Ontwikkelingsstoornissen;2017;62400
1581;Wajong-uitkering;Totale mate van arbeidsongeschiktheid;Ontwikkelingsstoornissen;2018;61700
1582;Wajong-uitkering;Totale mate van arbeidsongeschiktheid;Ontwikkelingsstoornissen;2019;60710
1583;Wajong-uitkering;Totale mate van arbeidsongeschiktheid;Ontwikkelingsstoornissen;2020;59810
1584;Wajong-uitkering;Totale mate van arbeidsongeschiktheid;Ziekten van het bot- en spierstelsel;2015;6750
1585;Wajong-uitkering;Totale mate van arbeidsongeschiktheid;Ziekten van het bot- en spierstelsel;2016;6600
1586;Wajong-uitkering;Totale mate van arbeidsongeschiktheid;Ziekten van het bot- en spierstelsel;2017;6460
1587;Wajong-uitkering;Totale mate van arbeidsongeschiktheid;Ziekten van het bot- en spierstelsel;2018;6340
1588;Wajong-uitkering;Totale mate van arbeidsongeschiktheid;Ziekten van het bot- en spierstelsel;2019;6190
1589;Wajong-uitkering;Totale mate van arbeidsongeschiktheid;Ziekten van het bot- en spierstelsel;2020;6030
1590;Wajong-uitkering;Totale mate van arbeidsongeschiktheid;Ziekten van het zenuwstelsel, oog en oor;2015;22770
1591;Wajong-uitkering;Totale mate van arbeidsongeschiktheid;Ziekten van het zenuwstelsel, oog en oor;2016;22410
1592;Wajong-uitkering;Totale mate van arbeidsongeschiktheid;Ziekten van het zenuwstelsel, oog en oor;2017;22030
1593;Wajong-uitkering;Totale mate van arbeidsongeschiktheid;Ziekten van het zenuwstelsel, oog en oor;2018;21700
1594;Wajong-uitkering;Totale mate van arbeidsongeschiktheid;Ziekten van het zenuwstelsel, oog en oor;2019;21340
1595;Wajong-uitkering;Totale mate van arbeidsongeschiktheid;Ziekten van het zenuwstelsel, oog en oor;2020;20840
1596;Wajong-uitkering;Totale mate van arbeidsongeschiktheid;Ziekten van het hartvaatstelsel en bloed;2015;2080
1597;Wajong-uitkering;Totale mate van arbeidsongeschiktheid;Ziekten van het hartvaatstelsel en bloed;2016;2040
1598;Wajong-uitkering;Totale mate van arbeidsongeschiktheid;Ziekten van het hartvaatstelsel en bloed;2017;1980
1599;Wajong-uitkering;Totale mate van arbeidsongeschiktheid;Ziekten van het hartvaatstelsel en bloed;2018;1930
1600;Wajong-uitkering;Totale mate van arbeidsongeschiktheid;Ziekten van het hartvaatstelsel en bloed;2019;1870
1601;Wajong-uitkering;Totale mate van arbeidsongeschiktheid;Ziekten van het hartvaatstelsel en bloed;2020;1810
1602;Wajong-uitkering;Totale mate van arbeidsongeschiktheid;Ziekten van het ademhalingsstelsel;2015;860
1603;Wajong-uitkering;Totale mate van arbeidsongeschiktheid;Ziekten van het ademhalingsstelsel;2016;840
1604;Wajong-uitkering;Totale mate van arbeidsongeschiktheid;Ziekten van het ademhalingsstelsel;2017;830
1605;Wajong-uitkering;Totale mate van arbeidsongeschiktheid;Ziekten van het ademhalingsstelsel;2018;820
1606;Wajong-uitkering;Totale mate van arbeidsongeschiktheid;Ziekten van het ademhalingsstelsel;2019;800
1607;Wajong-uitkering;Totale mate van arbeidsongeschiktheid;Ziekten van het ademhalingsstelsel;2020;780
