ID;Geslacht;Leeftijd;Arbeidskenmerken;LevenLangOntwikkelen;Perioden;WerkzameBeroepsbevolking15Tot75Jaar_1
1179;Totaal mannen en vrouwen;15 tot 75 jaar;Werkkring: zelfstandige;Volgt formeel onderwijs;2016;88
1180;Totaal mannen en vrouwen;15 tot 75 jaar;Werkkring: zelfstandige;Volgt formeel onderwijs;2017;83
1181;Totaal mannen en vrouwen;15 tot 75 jaar;Werkkring: zelfstandige;Volgt formeel onderwijs;2018;83
1182;Totaal mannen en vrouwen;15 tot 75 jaar;Werkkring: zelfstandige;Volgt formeel onderwijs;2019;96
1183;Totaal mannen en vrouwen;15 tot 75 jaar;Werkkring: zelfstandige;Volgt formeel onderwijs;2020;94
1184;Totaal mannen en vrouwen;15 tot 75 jaar;Werkkring: zelfstandige;Volgt formeel onderwijs;2021;112
1185;Totaal mannen en vrouwen;15 tot 75 jaar;Werkkring: zelfstandige;Volgt formeel onderwijs;2022;134
1186;Totaal mannen en vrouwen;15 tot 75 jaar;Werkkring: zelfstandige;Volgt formeel onderwijs;2023;136
1187;Totaal mannen en vrouwen;15 tot 75 jaar;Werkkring: zelfstandige;Volgt formeel onderwijs;2024;127
1188;Totaal mannen en vrouwen;15 tot 75 jaar;Werkkring: zelfstandige;Volgt niet-formeel onderwijs;2013;117
1189;Totaal mannen en vrouwen;15 tot 75 jaar;Werkkring: zelfstandige;Volgt niet-formeel onderwijs;2014;127
1190;Totaal mannen en vrouwen;15 tot 75 jaar;Werkkring: zelfstandige;Volgt niet-formeel onderwijs;2015;140
1191;Totaal mannen en vrouwen;15 tot 75 jaar;Werkkring: zelfstandige;Volgt niet-formeel onderwijs;2016;143
1192;Totaal mannen en vrouwen;15 tot 75 jaar;Werkkring: zelfstandige;Volgt niet-formeel onderwijs;2017;146
1193;Totaal mannen en vrouwen;15 tot 75 jaar;Werkkring: zelfstandige;Volgt niet-formeel onderwijs;2018;151
1194;Totaal mannen en vrouwen;15 tot 75 jaar;Werkkring: zelfstandige;Volgt niet-formeel onderwijs;2019;148
1195;Totaal mannen en vrouwen;15 tot 75 jaar;Werkkring: zelfstandige;Volgt niet-formeel onderwijs;2020;162
1196;Totaal mannen en vrouwen;15 tot 75 jaar;Werkkring: zelfstandige;Volgt niet-formeel onderwijs;2021;275
1197;Totaal mannen en vrouwen;15 tot 75 jaar;Werkkring: zelfstandige;Volgt niet-formeel onderwijs;2022;265
1198;Totaal mannen en vrouwen;15 tot 75 jaar;Werkkring: zelfstandige;Volgt niet-formeel onderwijs;2023;282
1199;Totaal mannen en vrouwen;15 tot 75 jaar;Werkkring: zelfstandige;Volgt niet-formeel onderwijs;2024;295
1200;Totaal mannen en vrouwen;15 tot 75 jaar;Werkkring: zelfstandige;Volgt geen formeel onderwijs;2013;1151
1201;Totaal mannen en vrouwen;15 tot 75 jaar;Werkkring: zelfstandige;Volgt geen formeel onderwijs;2014;1164
1202;Totaal mannen en vrouwen;15 tot 75 jaar;Werkkring: zelfstandige;Volgt geen formeel onderwijs;2015;1174
1203;Totaal mannen en vrouwen;15 tot 75 jaar;Werkkring: zelfstandige;Volgt geen formeel onderwijs;2016;1212
1204;Totaal mannen en vrouwen;15 tot 75 jaar;Werkkring: zelfstandige;Volgt geen formeel onderwijs;2017;1240
1205;Totaal mannen en vrouwen;15 tot 75 jaar;Werkkring: zelfstandige;Volgt geen formeel onderwijs;2018;1252
1206;Totaal mannen en vrouwen;15 tot 75 jaar;Werkkring: zelfstandige;Volgt geen formeel onderwijs;2019;1260
1207;Totaal mannen en vrouwen;15 tot 75 jaar;Werkkring: zelfstandige;Volgt geen formeel onderwijs;2020;1319
1208;Totaal mannen en vrouwen;15 tot 75 jaar;Werkkring: zelfstandige;Volgt geen formeel onderwijs;2021;1333
1209;Totaal mannen en vrouwen;15 tot 75 jaar;Werkkring: zelfstandige;Volgt geen formeel onderwijs;2022;1405
1210;Totaal mannen en vrouwen;15 tot 75 jaar;Werkkring: zelfstandige;Volgt geen formeel onderwijs;2023;1450
1211;Totaal mannen en vrouwen;15 tot 75 jaar;Werkkring: zelfstandige;Volgt geen formeel onderwijs;2024;1488
1212;Totaal mannen en vrouwen;15 tot 75 jaar;Werkkring: zelfstandige;Geen deelname leven lang ontwikkelen;2013;1033
1213;Totaal mannen en vrouwen;15 tot 75 jaar;Werkkring: zelfstandige;Geen deelname leven lang ontwikkelen;2014;1037
1214;Totaal mannen en vrouwen;15 tot 75 jaar;Werkkring: zelfstandige;Geen deelname leven lang ontwikkelen;2015;1034
1215;Totaal mannen en vrouwen;15 tot 75 jaar;Werkkring: zelfstandige;Geen deelname leven lang ontwikkelen;2016;1069
1216;Totaal mannen en vrouwen;15 tot 75 jaar;Werkkring: zelfstandige;Geen deelname leven lang ontwikkelen;2017;1094
1217;Totaal mannen en vrouwen;15 tot 75 jaar;Werkkring: zelfstandige;Geen deelname leven lang ontwikkelen;2018;1100
1218;Totaal mannen en vrouwen;15 tot 75 jaar;Werkkring: zelfstandige;Geen deelname leven lang ontwikkelen;2019;1112
1219;Totaal mannen en vrouwen;15 tot 75 jaar;Werkkring: zelfstandige;Geen deelname leven lang ontwikkelen;2020;1157
1220;Totaal mannen en vrouwen;15 tot 75 jaar;Werkkring: zelfstandige;Geen deelname leven lang ontwikkelen;2021;1058
1221;Totaal mannen en vrouwen;15 tot 75 jaar;Werkkring: zelfstandige;Geen deelname leven lang ontwikkelen;2022;1140
1222;Totaal mannen en vrouwen;15 tot 75 jaar;Werkkring: zelfstandige;Geen deelname leven lang ontwikkelen;2023;1168
1223;Totaal mannen en vrouwen;15 tot 75 jaar;Werkkring: zelfstandige;Geen deelname leven lang ontwikkelen;2024;1193
1224;Totaal mannen en vrouwen;15 tot 75 jaar;Werkkring: onbekend;Totaal;2013;0
1225;Totaal mannen en vrouwen;15 tot 75 jaar;Werkkring: onbekend;Totaal;2014;0
1226;Totaal mannen en vrouwen;15 tot 75 jaar;Werkkring: onbekend;Totaal;2015;0
1227;Totaal mannen en vrouwen;15 tot 75 jaar;Werkkring: onbekend;Totaal;2016;0
1228;Totaal mannen en vrouwen;15 tot 75 jaar;Werkkring: onbekend;Totaal;2017;0
1229;Totaal mannen en vrouwen;15 tot 75 jaar;Werkkring: onbekend;Totaal;2018;0
1230;Totaal mannen en vrouwen;15 tot 75 jaar;Werkkring: onbekend;Totaal;2019;0
1231;Totaal mannen en vrouwen;15 tot 75 jaar;Werkkring: onbekend;Totaal;2020;0
1232;Totaal mannen en vrouwen;15 tot 75 jaar;Werkkring: onbekend;Totaal;2021;0
1233;Totaal mannen en vrouwen;15 tot 75 jaar;Werkkring: onbekend;Totaal;2022;0
1234;Totaal mannen en vrouwen;15 tot 75 jaar;Werkkring: onbekend;Totaal;2023;0
1235;Totaal mannen en vrouwen;15 tot 75 jaar;Werkkring: onbekend;Totaal;2024;0
1236;Totaal mannen en vrouwen;15 tot 75 jaar;Werkkring: onbekend;Deelname leven lang ontwikkelen;2013;0
1237;Totaal mannen en vrouwen;15 tot 75 jaar;Werkkring: onbekend;Deelname leven lang ontwikkelen;2014;0
1238;Totaal mannen en vrouwen;15 tot 75 jaar;Werkkring: onbekend;Deelname leven lang ontwikkelen;2015;0
1239;Totaal mannen en vrouwen;15 tot 75 jaar;Werkkring: onbekend;Deelname leven lang ontwikkelen;2016;0
1240;Totaal mannen en vrouwen;15 tot 75 jaar;Werkkring: onbekend;Deelname leven lang ontwikkelen;2017;0
1241;Totaal mannen en vrouwen;15 tot 75 jaar;Werkkring: onbekend;Deelname leven lang ontwikkelen;2018;0
1242;Totaal mannen en vrouwen;15 tot 75 jaar;Werkkring: onbekend;Deelname leven lang ontwikkelen;2019;0
1243;Totaal mannen en vrouwen;15 tot 75 jaar;Werkkring: onbekend;Deelname leven lang ontwikkelen;2020;0
1244;Totaal mannen en vrouwen;15 tot 75 jaar;Werkkring: onbekend;Deelname leven lang ontwikkelen;2021;0
1245;Totaal mannen en vrouwen;15 tot 75 jaar;Werkkring: onbekend;Deelname leven lang ontwikkelen;2022;0
1246;Totaal mannen en vrouwen;15 tot 75 jaar;Werkkring: onbekend;Deelname leven lang ontwikkelen;2023;0
1247;Totaal mannen en vrouwen;15 tot 75 jaar;Werkkring: onbekend;Deelname leven lang ontwikkelen;2024;0
1248;Totaal mannen en vrouwen;15 tot 75 jaar;Werkkring: onbekend;Volgt formeel onderwijs;2013;0
1249;Totaal mannen en vrouwen;15 tot 75 jaar;Werkkring: onbekend;Volgt formeel onderwijs;2014;0
1250;Totaal mannen en vrouwen;15 tot 75 jaar;Werkkring: onbekend;Volgt formeel onderwijs;2015;0
1251;Totaal mannen en vrouwen;15 tot 75 jaar;Werkkring: onbekend;Volgt formeel onderwijs;2016;0
1252;Totaal mannen en vrouwen;15 tot 75 jaar;Werkkring: onbekend;Volgt formeel onderwijs;2017;0
1253;Totaal mannen en vrouwen;15 tot 75 jaar;Werkkring: onbekend;Volgt formeel onderwijs;2018;0
1254;Totaal mannen en vrouwen;15 tot 75 jaar;Werkkring: onbekend;Volgt formeel onderwijs;2019;0
1255;Totaal mannen en vrouwen;15 tot 75 jaar;Werkkring: onbekend;Volgt formeel onderwijs;2020;0
1256;Totaal mannen en vrouwen;15 tot 75 jaar;Werkkring: onbekend;Volgt formeel onderwijs;2021;0
1257;Totaal mannen en vrouwen;15 tot 75 jaar;Werkkring: onbekend;Volgt formeel onderwijs;2022;0
1258;Totaal mannen en vrouwen;15 tot 75 jaar;Werkkring: onbekend;Volgt formeel onderwijs;2023;0
1259;Totaal mannen en vrouwen;15 tot 75 jaar;Werkkring: onbekend;Volgt formeel onderwijs;2024;0
1260;Totaal mannen en vrouwen;15 tot 75 jaar;Werkkring: onbekend;Volgt niet-formeel onderwijs;2013;0
1261;Totaal mannen en vrouwen;15 tot 75 jaar;Werkkring: onbekend;Volgt niet-formeel onderwijs;2014;0
1262;Totaal mannen en vrouwen;15 tot 75 jaar;Werkkring: onbekend;Volgt niet-formeel onderwijs;2015;0
1263;Totaal mannen en vrouwen;15 tot 75 jaar;Werkkring: onbekend;Volgt niet-formeel onderwijs;2016;0
1264;Totaal mannen en vrouwen;15 tot 75 jaar;Werkkring: onbekend;Volgt niet-formeel onderwijs;2017;0
1265;Totaal mannen en vrouwen;15 tot 75 jaar;Werkkring: onbekend;Volgt niet-formeel onderwijs;2018;0
1266;Totaal mannen en vrouwen;15 tot 75 jaar;Werkkring: onbekend;Volgt niet-formeel onderwijs;2019;0
1267;Totaal mannen en vrouwen;15 tot 75 jaar;Werkkring: onbekend;Volgt niet-formeel onderwijs;2020;0
1268;Totaal mannen en vrouwen;15 tot 75 jaar;Werkkring: onbekend;Volgt niet-formeel onderwijs;2021;0
1269;Totaal mannen en vrouwen;15 tot 75 jaar;Werkkring: onbekend;Volgt niet-formeel onderwijs;2022;0
1270;Totaal mannen en vrouwen;15 tot 75 jaar;Werkkring: onbekend;Volgt niet-formeel onderwijs;2023;0
1271;Totaal mannen en vrouwen;15 tot 75 jaar;Werkkring: onbekend;Volgt niet-formeel onderwijs;2024;0
1272;Totaal mannen en vrouwen;15 tot 75 jaar;Werkkring: onbekend;Volgt geen formeel onderwijs;2013;0
1273;Totaal mannen en vrouwen;15 tot 75 jaar;Werkkring: onbekend;Volgt geen formeel onderwijs;2014;0
1274;Totaal mannen en vrouwen;15 tot 75 jaar;Werkkring: onbekend;Volgt geen formeel onderwijs;2015;0
1275;Totaal mannen en vrouwen;15 tot 75 jaar;Werkkring: onbekend;Volgt geen formeel onderwijs;2016;0
1276;Totaal mannen en vrouwen;15 tot 75 jaar;Werkkring: onbekend;Volgt geen formeel onderwijs;2017;0
1277;Totaal mannen en vrouwen;15 tot 75 jaar;Werkkring: onbekend;Volgt geen formeel onderwijs;2018;0
1278;Totaal mannen en vrouwen;15 tot 75 jaar;Werkkring: onbekend;Volgt geen formeel onderwijs;2019;0
1279;Totaal mannen en vrouwen;15 tot 75 jaar;Werkkring: onbekend;Volgt geen formeel onderwijs;2020;0
1280;Totaal mannen en vrouwen;15 tot 75 jaar;Werkkring: onbekend;Volgt geen formeel onderwijs;2021;0
1281;Totaal mannen en vrouwen;15 tot 75 jaar;Werkkring: onbekend;Volgt geen formeel onderwijs;2022;0
1282;Totaal mannen en vrouwen;15 tot 75 jaar;Werkkring: onbekend;Volgt geen formeel onderwijs;2023;0
1283;Totaal mannen en vrouwen;15 tot 75 jaar;Werkkring: onbekend;Volgt geen formeel onderwijs;2024;0
1284;Totaal mannen en vrouwen;15 tot 75 jaar;Werkkring: onbekend;Geen deelname leven lang ontwikkelen;2013;0
1285;Totaal mannen en vrouwen;15 tot 75 jaar;Werkkring: onbekend;Geen deelname leven lang ontwikkelen;2014;0
1286;Totaal mannen en vrouwen;15 tot 75 jaar;Werkkring: onbekend;Geen deelname leven lang ontwikkelen;2015;0
1287;Totaal mannen en vrouwen;15 tot 75 jaar;Werkkring: onbekend;Geen deelname leven lang ontwikkelen;2016;0
1288;Totaal mannen en vrouwen;15 tot 75 jaar;Werkkring: onbekend;Geen deelname leven lang ontwikkelen;2017;0
1289;Totaal mannen en vrouwen;15 tot 75 jaar;Werkkring: onbekend;Geen deelname leven lang ontwikkelen;2018;0
1290;Totaal mannen en vrouwen;15 tot 75 jaar;Werkkring: onbekend;Geen deelname leven lang ontwikkelen;2019;0
1291;Totaal mannen en vrouwen;15 tot 75 jaar;Werkkring: onbekend;Geen deelname leven lang ontwikkelen;2020;0
1292;Totaal mannen en vrouwen;15 tot 75 jaar;Werkkring: onbekend;Geen deelname leven lang ontwikkelen;2021;0
1293;Totaal mannen en vrouwen;15 tot 75 jaar;Werkkring: onbekend;Geen deelname leven lang ontwikkelen;2022;0
1294;Totaal mannen en vrouwen;15 tot 75 jaar;Werkkring: onbekend;Geen deelname leven lang ontwikkelen;2023;0
1295;Totaal mannen en vrouwen;15 tot 75 jaar;Werkkring: onbekend;Geen deelname leven lang ontwikkelen;2024;0
1296;Totaal mannen en vrouwen;15 tot 25 jaar;Totaal personen;Totaal;2013;1385
1297;Totaal mannen en vrouwen;15 tot 25 jaar;Totaal personen;Totaal;2014;1363
1298;Totaal mannen en vrouwen;15 tot 25 jaar;Totaal personen;Totaal;2015;1402
1299;Totaal mannen en vrouwen;15 tot 25 jaar;Totaal personen;Totaal;2016;1415
1300;Totaal mannen en vrouwen;15 tot 25 jaar;Totaal personen;Totaal;2017;1460
1301;Totaal mannen en vrouwen;15 tot 25 jaar;Totaal personen;Totaal;2018;1502
1302;Totaal mannen en vrouwen;15 tot 25 jaar;Totaal personen;Totaal;2019;1540
1303;Totaal mannen en vrouwen;15 tot 25 jaar;Totaal personen;Totaal;2020;1486
1304;Totaal mannen en vrouwen;15 tot 25 jaar;Totaal personen;Totaal;2021;1520
1305;Totaal mannen en vrouwen;15 tot 25 jaar;Totaal personen;Totaal;2022;1621
1306;Totaal mannen en vrouwen;15 tot 25 jaar;Totaal personen;Totaal;2023;1659
1307;Totaal mannen en vrouwen;15 tot 25 jaar;Totaal personen;Totaal;2024;1653
1308;Totaal mannen en vrouwen;15 tot 25 jaar;Totaal personen;Deelname leven lang ontwikkelen;2013;1006
1309;Totaal mannen en vrouwen;15 tot 25 jaar;Totaal personen;Deelname leven lang ontwikkelen;2014;992
1310;Totaal mannen en vrouwen;15 tot 25 jaar;Totaal personen;Deelname leven lang ontwikkelen;2015;1039
1311;Totaal mannen en vrouwen;15 tot 25 jaar;Totaal personen;Deelname leven lang ontwikkelen;2016;1048
1312;Totaal mannen en vrouwen;15 tot 25 jaar;Totaal personen;Deelname leven lang ontwikkelen;2017;1090
1313;Totaal mannen en vrouwen;15 tot 25 jaar;Totaal personen;Deelname leven lang ontwikkelen;2018;1116
1314;Totaal mannen en vrouwen;15 tot 25 jaar;Totaal personen;Deelname leven lang ontwikkelen;2019;1154
1315;Totaal mannen en vrouwen;15 tot 25 jaar;Totaal personen;Deelname leven lang ontwikkelen;2020;1115
1316;Totaal mannen en vrouwen;15 tot 25 jaar;Totaal personen;Deelname leven lang ontwikkelen;2021;1200
1317;Totaal mannen en vrouwen;15 tot 25 jaar;Totaal personen;Deelname leven lang ontwikkelen;2022;1274
1318;Totaal mannen en vrouwen;15 tot 25 jaar;Totaal personen;Deelname leven lang ontwikkelen;2023;1288
1319;Totaal mannen en vrouwen;15 tot 25 jaar;Totaal personen;Deelname leven lang ontwikkelen;2024;1270
1320;Totaal mannen en vrouwen;15 tot 25 jaar;Totaal personen;Volgt formeel onderwijs;2013;938
1321;Totaal mannen en vrouwen;15 tot 25 jaar;Totaal personen;Volgt formeel onderwijs;2014;930
1322;Totaal mannen en vrouwen;15 tot 25 jaar;Totaal personen;Volgt formeel onderwijs;2015;969
1323;Totaal mannen en vrouwen;15 tot 25 jaar;Totaal personen;Volgt formeel onderwijs;2016;979
1324;Totaal mannen en vrouwen;15 tot 25 jaar;Totaal personen;Volgt formeel onderwijs;2017;1021
1325;Totaal mannen en vrouwen;15 tot 25 jaar;Totaal personen;Volgt formeel onderwijs;2018;1049
1326;Totaal mannen en vrouwen;15 tot 25 jaar;Totaal personen;Volgt formeel onderwijs;2019;1084
1327;Totaal mannen en vrouwen;15 tot 25 jaar;Totaal personen;Volgt formeel onderwijs;2020;1048
1328;Totaal mannen en vrouwen;15 tot 25 jaar;Totaal personen;Volgt formeel onderwijs;2021;1121
1329;Totaal mannen en vrouwen;15 tot 25 jaar;Totaal personen;Volgt formeel onderwijs;2022;1198
1330;Totaal mannen en vrouwen;15 tot 25 jaar;Totaal personen;Volgt formeel onderwijs;2023;1208
1331;Totaal mannen en vrouwen;15 tot 25 jaar;Totaal personen;Volgt formeel onderwijs;2024;1188
1332;Totaal mannen en vrouwen;15 tot 25 jaar;Totaal personen;Volgt niet-formeel onderwijs;2013;68
1333;Totaal mannen en vrouwen;15 tot 25 jaar;Totaal personen;Volgt niet-formeel onderwijs;2014;61
1334;Totaal mannen en vrouwen;15 tot 25 jaar;Totaal personen;Volgt niet-formeel onderwijs;2015;70
1335;Totaal mannen en vrouwen;15 tot 25 jaar;Totaal personen;Volgt niet-formeel onderwijs;2016;69
1336;Totaal mannen en vrouwen;15 tot 25 jaar;Totaal personen;Volgt niet-formeel onderwijs;2017;69
1337;Totaal mannen en vrouwen;15 tot 25 jaar;Totaal personen;Volgt niet-formeel onderwijs;2018;67
1338;Totaal mannen en vrouwen;15 tot 25 jaar;Totaal personen;Volgt niet-formeel onderwijs;2019;70
1339;Totaal mannen en vrouwen;15 tot 25 jaar;Totaal personen;Volgt niet-formeel onderwijs;2020;67
1340;Totaal mannen en vrouwen;15 tot 25 jaar;Totaal personen;Volgt niet-formeel onderwijs;2021;79
1341;Totaal mannen en vrouwen;15 tot 25 jaar;Totaal personen;Volgt niet-formeel onderwijs;2022;77
1342;Totaal mannen en vrouwen;15 tot 25 jaar;Totaal personen;Volgt niet-formeel onderwijs;2023;80
1343;Totaal mannen en vrouwen;15 tot 25 jaar;Totaal personen;Volgt niet-formeel onderwijs;2024;82
1344;Totaal mannen en vrouwen;15 tot 25 jaar;Totaal personen;Volgt geen formeel onderwijs;2013;447
1345;Totaal mannen en vrouwen;15 tot 25 jaar;Totaal personen;Volgt geen formeel onderwijs;2014;432
1346;Totaal mannen en vrouwen;15 tot 25 jaar;Totaal personen;Volgt geen formeel onderwijs;2015;433
1347;Totaal mannen en vrouwen;15 tot 25 jaar;Totaal personen;Volgt geen formeel onderwijs;2016;437
1348;Totaal mannen en vrouwen;15 tot 25 jaar;Totaal personen;Volgt geen formeel onderwijs;2017;439
1349;Totaal mannen en vrouwen;15 tot 25 jaar;Totaal personen;Volgt geen formeel onderwijs;2018;453
1350;Totaal mannen en vrouwen;15 tot 25 jaar;Totaal personen;Volgt geen formeel onderwijs;2019;456
1351;Totaal mannen en vrouwen;15 tot 25 jaar;Totaal personen;Volgt geen formeel onderwijs;2020;438
1352;Totaal mannen en vrouwen;15 tot 25 jaar;Totaal personen;Volgt geen formeel onderwijs;2021;399
1353;Totaal mannen en vrouwen;15 tot 25 jaar;Totaal personen;Volgt geen formeel onderwijs;2022;424
1354;Totaal mannen en vrouwen;15 tot 25 jaar;Totaal personen;Volgt geen formeel onderwijs;2023;451
1355;Totaal mannen en vrouwen;15 tot 25 jaar;Totaal personen;Volgt geen formeel onderwijs;2024;465
1356;Totaal mannen en vrouwen;15 tot 25 jaar;Totaal personen;Geen deelname leven lang ontwikkelen;2013;379
1357;Totaal mannen en vrouwen;15 tot 25 jaar;Totaal personen;Geen deelname leven lang ontwikkelen;2014;371
1358;Totaal mannen en vrouwen;15 tot 25 jaar;Totaal personen;Geen deelname leven lang ontwikkelen;2015;363
1359;Totaal mannen en vrouwen;15 tot 25 jaar;Totaal personen;Geen deelname leven lang ontwikkelen;2016;368
1360;Totaal mannen en vrouwen;15 tot 25 jaar;Totaal personen;Geen deelname leven lang ontwikkelen;2017;371
1361;Totaal mannen en vrouwen;15 tot 25 jaar;Totaal personen;Geen deelname leven lang ontwikkelen;2018;386
1362;Totaal mannen en vrouwen;15 tot 25 jaar;Totaal personen;Geen deelname leven lang ontwikkelen;2019;385
1363;Totaal mannen en vrouwen;15 tot 25 jaar;Totaal personen;Geen deelname leven lang ontwikkelen;2020;371
1364;Totaal mannen en vrouwen;15 tot 25 jaar;Totaal personen;Geen deelname leven lang ontwikkelen;2021;320
1365;Totaal mannen en vrouwen;15 tot 25 jaar;Totaal personen;Geen deelname leven lang ontwikkelen;2022;347
1366;Totaal mannen en vrouwen;15 tot 25 jaar;Totaal personen;Geen deelname leven lang ontwikkelen;2023;371
1367;Totaal mannen en vrouwen;15 tot 25 jaar;Totaal personen;Geen deelname leven lang ontwikkelen;2024;383
1368;Totaal mannen en vrouwen;15 tot 25 jaar;Anciënniteit: korter dan 1 jaar;Totaal;2013;623
1369;Totaal mannen en vrouwen;15 tot 25 jaar;Anciënniteit: korter dan 1 jaar;Totaal;2014;621
1370;Totaal mannen en vrouwen;15 tot 25 jaar;Anciënniteit: korter dan 1 jaar;Totaal;2015;683
1371;Totaal mannen en vrouwen;15 tot 25 jaar;Anciënniteit: korter dan 1 jaar;Totaal;2016;718
1372;Totaal mannen en vrouwen;15 tot 25 jaar;Anciënniteit: korter dan 1 jaar;Totaal;2017;749
1373;Totaal mannen en vrouwen;15 tot 25 jaar;Anciënniteit: korter dan 1 jaar;Totaal;2018;769
1374;Totaal mannen en vrouwen;15 tot 25 jaar;Anciënniteit: korter dan 1 jaar;Totaal;2019;772
1375;Totaal mannen en vrouwen;15 tot 25 jaar;Anciënniteit: korter dan 1 jaar;Totaal;2020;702
1376;Totaal mannen en vrouwen;15 tot 25 jaar;Anciënniteit: korter dan 1 jaar;Totaal;2021;709
1377;Totaal mannen en vrouwen;15 tot 25 jaar;Anciënniteit: korter dan 1 jaar;Totaal;2022;800
1378;Totaal mannen en vrouwen;15 tot 25 jaar;Anciënniteit: korter dan 1 jaar;Totaal;2023;778
1379;Totaal mannen en vrouwen;15 tot 25 jaar;Anciënniteit: korter dan 1 jaar;Totaal;2024;729
1380;Totaal mannen en vrouwen;15 tot 25 jaar;Anciënniteit: korter dan 1 jaar;Deelname leven lang ontwikkelen;2013;456
1381;Totaal mannen en vrouwen;15 tot 25 jaar;Anciënniteit: korter dan 1 jaar;Deelname leven lang ontwikkelen;2014;458
1382;Totaal mannen en vrouwen;15 tot 25 jaar;Anciënniteit: korter dan 1 jaar;Deelname leven lang ontwikkelen;2015;516
1383;Totaal mannen en vrouwen;15 tot 25 jaar;Anciënniteit: korter dan 1 jaar;Deelname leven lang ontwikkelen;2016;540
1384;Totaal mannen en vrouwen;15 tot 25 jaar;Anciënniteit: korter dan 1 jaar;Deelname leven lang ontwikkelen;2017;572
1385;Totaal mannen en vrouwen;15 tot 25 jaar;Anciënniteit: korter dan 1 jaar;Deelname leven lang ontwikkelen;2018;579
1386;Totaal mannen en vrouwen;15 tot 25 jaar;Anciënniteit: korter dan 1 jaar;Deelname leven lang ontwikkelen;2019;586
1387;Totaal mannen en vrouwen;15 tot 25 jaar;Anciënniteit: korter dan 1 jaar;Deelname leven lang ontwikkelen;2020;539
1388;Totaal mannen en vrouwen;15 tot 25 jaar;Anciënniteit: korter dan 1 jaar;Deelname leven lang ontwikkelen;2021;574
1389;Totaal mannen en vrouwen;15 tot 25 jaar;Anciënniteit: korter dan 1 jaar;Deelname leven lang ontwikkelen;2022;644
1390;Totaal mannen en vrouwen;15 tot 25 jaar;Anciënniteit: korter dan 1 jaar;Deelname leven lang ontwikkelen;2023;619
