ID;Geslacht;Persoonskenmerken;BedrijfstakkenBranchesSBI2008;CaribischNederland;Perioden;WerkzameBeroepsbevolking_1
3171;Totaal mannen en vrouwen;Leeftijd: 25 tot 45 jaar;R-U Cultuur, recreatie, overige diensten;Caribisch Nederland;2018;350
3172;Totaal mannen en vrouwen;Leeftijd: 25 tot 45 jaar;R-U Cultuur, recreatie, overige diensten;Caribisch Nederland;2020;180
3173;Totaal mannen en vrouwen;Leeftijd: 25 tot 45 jaar;R-U Cultuur, recreatie, overige diensten;Caribisch Nederland;2022;320
3174;Totaal mannen en vrouwen;Leeftijd: 25 tot 45 jaar;R-U Cultuur, recreatie, overige diensten;Bonaire;2012;200
3175;Totaal mannen en vrouwen;Leeftijd: 25 tot 45 jaar;R-U Cultuur, recreatie, overige diensten;Bonaire;2014;80
3176;Totaal mannen en vrouwen;Leeftijd: 25 tot 45 jaar;R-U Cultuur, recreatie, overige diensten;Bonaire;2016;270
3177;Totaal mannen en vrouwen;Leeftijd: 25 tot 45 jaar;R-U Cultuur, recreatie, overige diensten;Bonaire;2018;290
3178;Totaal mannen en vrouwen;Leeftijd: 25 tot 45 jaar;R-U Cultuur, recreatie, overige diensten;Bonaire;2020;130
3179;Totaal mannen en vrouwen;Leeftijd: 25 tot 45 jaar;R-U Cultuur, recreatie, overige diensten;Bonaire;2022;280
3180;Totaal mannen en vrouwen;Leeftijd: 25 tot 45 jaar;R-U Cultuur, recreatie, overige diensten;Sint-Eustatius;2012;40
3181;Totaal mannen en vrouwen;Leeftijd: 25 tot 45 jaar;R-U Cultuur, recreatie, overige diensten;Sint-Eustatius;2014;50
3182;Totaal mannen en vrouwen;Leeftijd: 25 tot 45 jaar;R-U Cultuur, recreatie, overige diensten;Sint-Eustatius;2016;50
3183;Totaal mannen en vrouwen;Leeftijd: 25 tot 45 jaar;R-U Cultuur, recreatie, overige diensten;Sint-Eustatius;2018;40
3184;Totaal mannen en vrouwen;Leeftijd: 25 tot 45 jaar;R-U Cultuur, recreatie, overige diensten;Sint-Eustatius;2020;20
3185;Totaal mannen en vrouwen;Leeftijd: 25 tot 45 jaar;R-U Cultuur, recreatie, overige diensten;Sint-Eustatius;2022;20
3186;Totaal mannen en vrouwen;Leeftijd: 25 tot 45 jaar;R-U Cultuur, recreatie, overige diensten;Saba;2012;40
3187;Totaal mannen en vrouwen;Leeftijd: 25 tot 45 jaar;R-U Cultuur, recreatie, overige diensten;Saba;2014;10
3188;Totaal mannen en vrouwen;Leeftijd: 25 tot 45 jaar;R-U Cultuur, recreatie, overige diensten;Saba;2016;20
3189;Totaal mannen en vrouwen;Leeftijd: 25 tot 45 jaar;R-U Cultuur, recreatie, overige diensten;Saba;2018;30
3190;Totaal mannen en vrouwen;Leeftijd: 25 tot 45 jaar;R-U Cultuur, recreatie, overige diensten;Saba;2020;30
3191;Totaal mannen en vrouwen;Leeftijd: 25 tot 45 jaar;R-U Cultuur, recreatie, overige diensten;Saba;2022;20
3192;Totaal mannen en vrouwen;Leeftijd: 25 tot 45 jaar;A Landbouw, bosbouw en visserij;Caribisch Nederland;2012;30
3193;Totaal mannen en vrouwen;Leeftijd: 25 tot 45 jaar;A Landbouw, bosbouw en visserij;Caribisch Nederland;2014;50
3194;Totaal mannen en vrouwen;Leeftijd: 25 tot 45 jaar;A Landbouw, bosbouw en visserij;Caribisch Nederland;2016;20
3195;Totaal mannen en vrouwen;Leeftijd: 25 tot 45 jaar;A Landbouw, bosbouw en visserij;Caribisch Nederland;2018;30
3196;Totaal mannen en vrouwen;Leeftijd: 25 tot 45 jaar;A Landbouw, bosbouw en visserij;Caribisch Nederland;2020;10
3197;Totaal mannen en vrouwen;Leeftijd: 25 tot 45 jaar;A Landbouw, bosbouw en visserij;Caribisch Nederland;2022;10
3198;Totaal mannen en vrouwen;Leeftijd: 25 tot 45 jaar;A Landbouw, bosbouw en visserij;Bonaire;2012;20
3199;Totaal mannen en vrouwen;Leeftijd: 25 tot 45 jaar;A Landbouw, bosbouw en visserij;Bonaire;2014;40
3200;Totaal mannen en vrouwen;Leeftijd: 25 tot 45 jaar;A Landbouw, bosbouw en visserij;Bonaire;2016;0
3201;Totaal mannen en vrouwen;Leeftijd: 25 tot 45 jaar;A Landbouw, bosbouw en visserij;Bonaire;2018;0
3202;Totaal mannen en vrouwen;Leeftijd: 25 tot 45 jaar;A Landbouw, bosbouw en visserij;Bonaire;2020;0
3203;Totaal mannen en vrouwen;Leeftijd: 25 tot 45 jaar;A Landbouw, bosbouw en visserij;Bonaire;2022;0
3204;Totaal mannen en vrouwen;Leeftijd: 25 tot 45 jaar;A Landbouw, bosbouw en visserij;Sint-Eustatius;2012;0
3205;Totaal mannen en vrouwen;Leeftijd: 25 tot 45 jaar;A Landbouw, bosbouw en visserij;Sint-Eustatius;2014;0
3206;Totaal mannen en vrouwen;Leeftijd: 25 tot 45 jaar;A Landbouw, bosbouw en visserij;Sint-Eustatius;2016;0
3207;Totaal mannen en vrouwen;Leeftijd: 25 tot 45 jaar;A Landbouw, bosbouw en visserij;Sint-Eustatius;2018;10
3208;Totaal mannen en vrouwen;Leeftijd: 25 tot 45 jaar;A Landbouw, bosbouw en visserij;Sint-Eustatius;2020;0
3209;Totaal mannen en vrouwen;Leeftijd: 25 tot 45 jaar;A Landbouw, bosbouw en visserij;Sint-Eustatius;2022;0
3210;Totaal mannen en vrouwen;Leeftijd: 25 tot 45 jaar;A Landbouw, bosbouw en visserij;Saba;2012;10
3211;Totaal mannen en vrouwen;Leeftijd: 25 tot 45 jaar;A Landbouw, bosbouw en visserij;Saba;2014;10
3212;Totaal mannen en vrouwen;Leeftijd: 25 tot 45 jaar;A Landbouw, bosbouw en visserij;Saba;2016;20
3213;Totaal mannen en vrouwen;Leeftijd: 25 tot 45 jaar;A Landbouw, bosbouw en visserij;Saba;2018;30
3214;Totaal mannen en vrouwen;Leeftijd: 25 tot 45 jaar;A Landbouw, bosbouw en visserij;Saba;2020;10
3215;Totaal mannen en vrouwen;Leeftijd: 25 tot 45 jaar;A Landbouw, bosbouw en visserij;Saba;2022;10
3216;Totaal mannen en vrouwen;Leeftijd: 25 tot 45 jaar;B Delfstoffenwinning;Caribisch Nederland;2012;10
3217;Totaal mannen en vrouwen;Leeftijd: 25 tot 45 jaar;B Delfstoffenwinning;Caribisch Nederland;2014;20
3218;Totaal mannen en vrouwen;Leeftijd: 25 tot 45 jaar;B Delfstoffenwinning;Caribisch Nederland;2016;20
3219;Totaal mannen en vrouwen;Leeftijd: 25 tot 45 jaar;B Delfstoffenwinning;Caribisch Nederland;2018;0
3220;Totaal mannen en vrouwen;Leeftijd: 25 tot 45 jaar;B Delfstoffenwinning;Caribisch Nederland;2020;0
3221;Totaal mannen en vrouwen;Leeftijd: 25 tot 45 jaar;B Delfstoffenwinning;Caribisch Nederland;2022;0
3222;Totaal mannen en vrouwen;Leeftijd: 25 tot 45 jaar;B Delfstoffenwinning;Bonaire;2012;0
3223;Totaal mannen en vrouwen;Leeftijd: 25 tot 45 jaar;B Delfstoffenwinning;Bonaire;2014;20
3224;Totaal mannen en vrouwen;Leeftijd: 25 tot 45 jaar;B Delfstoffenwinning;Bonaire;2016;20
3225;Totaal mannen en vrouwen;Leeftijd: 25 tot 45 jaar;B Delfstoffenwinning;Bonaire;2018;0
3226;Totaal mannen en vrouwen;Leeftijd: 25 tot 45 jaar;B Delfstoffenwinning;Bonaire;2020;0
3227;Totaal mannen en vrouwen;Leeftijd: 25 tot 45 jaar;B Delfstoffenwinning;Bonaire;2022;0
3228;Totaal mannen en vrouwen;Leeftijd: 25 tot 45 jaar;B Delfstoffenwinning;Sint-Eustatius;2012;10
3229;Totaal mannen en vrouwen;Leeftijd: 25 tot 45 jaar;B Delfstoffenwinning;Sint-Eustatius;2014;0
3230;Totaal mannen en vrouwen;Leeftijd: 25 tot 45 jaar;B Delfstoffenwinning;Sint-Eustatius;2016;0
3231;Totaal mannen en vrouwen;Leeftijd: 25 tot 45 jaar;B Delfstoffenwinning;Sint-Eustatius;2018;0
3232;Totaal mannen en vrouwen;Leeftijd: 25 tot 45 jaar;B Delfstoffenwinning;Sint-Eustatius;2020;0
3233;Totaal mannen en vrouwen;Leeftijd: 25 tot 45 jaar;B Delfstoffenwinning;Sint-Eustatius;2022;0
3234;Totaal mannen en vrouwen;Leeftijd: 25 tot 45 jaar;B Delfstoffenwinning;Saba;2012;0
3235;Totaal mannen en vrouwen;Leeftijd: 25 tot 45 jaar;B Delfstoffenwinning;Saba;2014;0
3236;Totaal mannen en vrouwen;Leeftijd: 25 tot 45 jaar;B Delfstoffenwinning;Saba;2016;0
3237;Totaal mannen en vrouwen;Leeftijd: 25 tot 45 jaar;B Delfstoffenwinning;Saba;2018;0
3238;Totaal mannen en vrouwen;Leeftijd: 25 tot 45 jaar;B Delfstoffenwinning;Saba;2020;0
3239;Totaal mannen en vrouwen;Leeftijd: 25 tot 45 jaar;B Delfstoffenwinning;Saba;2022;0
3240;Totaal mannen en vrouwen;Leeftijd: 25 tot 45 jaar;C Industrie;Caribisch Nederland;2012;160
3241;Totaal mannen en vrouwen;Leeftijd: 25 tot 45 jaar;C Industrie;Caribisch Nederland;2014;660
3242;Totaal mannen en vrouwen;Leeftijd: 25 tot 45 jaar;C Industrie;Caribisch Nederland;2016;330
3243;Totaal mannen en vrouwen;Leeftijd: 25 tot 45 jaar;C Industrie;Caribisch Nederland;2018;520
3244;Totaal mannen en vrouwen;Leeftijd: 25 tot 45 jaar;C Industrie;Caribisch Nederland;2020;500
3245;Totaal mannen en vrouwen;Leeftijd: 25 tot 45 jaar;C Industrie;Caribisch Nederland;2022;520
3246;Totaal mannen en vrouwen;Leeftijd: 25 tot 45 jaar;C Industrie;Bonaire;2012;120
3247;Totaal mannen en vrouwen;Leeftijd: 25 tot 45 jaar;C Industrie;Bonaire;2014;520
3248;Totaal mannen en vrouwen;Leeftijd: 25 tot 45 jaar;C Industrie;Bonaire;2016;170
3249;Totaal mannen en vrouwen;Leeftijd: 25 tot 45 jaar;C Industrie;Bonaire;2018;360
3250;Totaal mannen en vrouwen;Leeftijd: 25 tot 45 jaar;C Industrie;Bonaire;2020;350
3251;Totaal mannen en vrouwen;Leeftijd: 25 tot 45 jaar;C Industrie;Bonaire;2022;410
3252;Totaal mannen en vrouwen;Leeftijd: 25 tot 45 jaar;C Industrie;Sint-Eustatius;2012;30
3253;Totaal mannen en vrouwen;Leeftijd: 25 tot 45 jaar;C Industrie;Sint-Eustatius;2014;110
3254;Totaal mannen en vrouwen;Leeftijd: 25 tot 45 jaar;C Industrie;Sint-Eustatius;2016;140
3255;Totaal mannen en vrouwen;Leeftijd: 25 tot 45 jaar;C Industrie;Sint-Eustatius;2018;130
3256;Totaal mannen en vrouwen;Leeftijd: 25 tot 45 jaar;C Industrie;Sint-Eustatius;2020;110
3257;Totaal mannen en vrouwen;Leeftijd: 25 tot 45 jaar;C Industrie;Sint-Eustatius;2022;80
3258;Totaal mannen en vrouwen;Leeftijd: 25 tot 45 jaar;C Industrie;Saba;2012;10
3259;Totaal mannen en vrouwen;Leeftijd: 25 tot 45 jaar;C Industrie;Saba;2014;30
3260;Totaal mannen en vrouwen;Leeftijd: 25 tot 45 jaar;C Industrie;Saba;2016;20
3261;Totaal mannen en vrouwen;Leeftijd: 25 tot 45 jaar;C Industrie;Saba;2018;20
3262;Totaal mannen en vrouwen;Leeftijd: 25 tot 45 jaar;C Industrie;Saba;2020;40
3263;Totaal mannen en vrouwen;Leeftijd: 25 tot 45 jaar;C Industrie;Saba;2022;30
3264;Totaal mannen en vrouwen;Leeftijd: 25 tot 45 jaar;D Energievoorziening;Caribisch Nederland;2012;100
3265;Totaal mannen en vrouwen;Leeftijd: 25 tot 45 jaar;D Energievoorziening;Caribisch Nederland;2014;20
3266;Totaal mannen en vrouwen;Leeftijd: 25 tot 45 jaar;D Energievoorziening;Caribisch Nederland;2016;0
3267;Totaal mannen en vrouwen;Leeftijd: 25 tot 45 jaar;D Energievoorziening;Caribisch Nederland;2018;10
3268;Totaal mannen en vrouwen;Leeftijd: 25 tot 45 jaar;D Energievoorziening;Caribisch Nederland;2020;50
3269;Totaal mannen en vrouwen;Leeftijd: 25 tot 45 jaar;D Energievoorziening;Caribisch Nederland;2022;20
3270;Totaal mannen en vrouwen;Leeftijd: 25 tot 45 jaar;D Energievoorziening;Bonaire;2012;70
3271;Totaal mannen en vrouwen;Leeftijd: 25 tot 45 jaar;D Energievoorziening;Bonaire;2014;20
3272;Totaal mannen en vrouwen;Leeftijd: 25 tot 45 jaar;D Energievoorziening;Bonaire;2016;0
3273;Totaal mannen en vrouwen;Leeftijd: 25 tot 45 jaar;D Energievoorziening;Bonaire;2018;0
3274;Totaal mannen en vrouwen;Leeftijd: 25 tot 45 jaar;D Energievoorziening;Bonaire;2020;40
3275;Totaal mannen en vrouwen;Leeftijd: 25 tot 45 jaar;D Energievoorziening;Bonaire;2022;20
3276;Totaal mannen en vrouwen;Leeftijd: 25 tot 45 jaar;D Energievoorziening;Sint-Eustatius;2012;20
3277;Totaal mannen en vrouwen;Leeftijd: 25 tot 45 jaar;D Energievoorziening;Sint-Eustatius;2014;10
3278;Totaal mannen en vrouwen;Leeftijd: 25 tot 45 jaar;D Energievoorziening;Sint-Eustatius;2016;0
3279;Totaal mannen en vrouwen;Leeftijd: 25 tot 45 jaar;D Energievoorziening;Sint-Eustatius;2018;10
3280;Totaal mannen en vrouwen;Leeftijd: 25 tot 45 jaar;D Energievoorziening;Sint-Eustatius;2020;10
3281;Totaal mannen en vrouwen;Leeftijd: 25 tot 45 jaar;D Energievoorziening;Sint-Eustatius;2022;0
3282;Totaal mannen en vrouwen;Leeftijd: 25 tot 45 jaar;D Energievoorziening;Saba;2012;10
3283;Totaal mannen en vrouwen;Leeftijd: 25 tot 45 jaar;D Energievoorziening;Saba;2014;0
3284;Totaal mannen en vrouwen;Leeftijd: 25 tot 45 jaar;D Energievoorziening;Saba;2016;0
3285;Totaal mannen en vrouwen;Leeftijd: 25 tot 45 jaar;D Energievoorziening;Saba;2018;0
3286;Totaal mannen en vrouwen;Leeftijd: 25 tot 45 jaar;D Energievoorziening;Saba;2020;10
3287;Totaal mannen en vrouwen;Leeftijd: 25 tot 45 jaar;D Energievoorziening;Saba;2022;0
3288;Totaal mannen en vrouwen;Leeftijd: 25 tot 45 jaar;E Waterbedrijven en afvalbeheer;Caribisch Nederland;2012;0
3289;Totaal mannen en vrouwen;Leeftijd: 25 tot 45 jaar;E Waterbedrijven en afvalbeheer;Caribisch Nederland;2014;10
3290;Totaal mannen en vrouwen;Leeftijd: 25 tot 45 jaar;E Waterbedrijven en afvalbeheer;Caribisch Nederland;2016;10
3291;Totaal mannen en vrouwen;Leeftijd: 25 tot 45 jaar;E Waterbedrijven en afvalbeheer;Caribisch Nederland;2018;20
3292;Totaal mannen en vrouwen;Leeftijd: 25 tot 45 jaar;E Waterbedrijven en afvalbeheer;Caribisch Nederland;2020;20
3293;Totaal mannen en vrouwen;Leeftijd: 25 tot 45 jaar;E Waterbedrijven en afvalbeheer;Caribisch Nederland;2022;60
3294;Totaal mannen en vrouwen;Leeftijd: 25 tot 45 jaar;E Waterbedrijven en afvalbeheer;Bonaire;2012;0
3295;Totaal mannen en vrouwen;Leeftijd: 25 tot 45 jaar;E Waterbedrijven en afvalbeheer;Bonaire;2014;10
3296;Totaal mannen en vrouwen;Leeftijd: 25 tot 45 jaar;E Waterbedrijven en afvalbeheer;Bonaire;2016;0
3297;Totaal mannen en vrouwen;Leeftijd: 25 tot 45 jaar;E Waterbedrijven en afvalbeheer;Bonaire;2018;0
3298;Totaal mannen en vrouwen;Leeftijd: 25 tot 45 jaar;E Waterbedrijven en afvalbeheer;Bonaire;2020;0
3299;Totaal mannen en vrouwen;Leeftijd: 25 tot 45 jaar;E Waterbedrijven en afvalbeheer;Bonaire;2022;30
3300;Totaal mannen en vrouwen;Leeftijd: 25 tot 45 jaar;E Waterbedrijven en afvalbeheer;Sint-Eustatius;2012;0
3301;Totaal mannen en vrouwen;Leeftijd: 25 tot 45 jaar;E Waterbedrijven en afvalbeheer;Sint-Eustatius;2014;0
3302;Totaal mannen en vrouwen;Leeftijd: 25 tot 45 jaar;E Waterbedrijven en afvalbeheer;Sint-Eustatius;2016;10
3303;Totaal mannen en vrouwen;Leeftijd: 25 tot 45 jaar;E Waterbedrijven en afvalbeheer;Sint-Eustatius;2018;20
3304;Totaal mannen en vrouwen;Leeftijd: 25 tot 45 jaar;E Waterbedrijven en afvalbeheer;Sint-Eustatius;2020;20
3305;Totaal mannen en vrouwen;Leeftijd: 25 tot 45 jaar;E Waterbedrijven en afvalbeheer;Sint-Eustatius;2022;20
3306;Totaal mannen en vrouwen;Leeftijd: 25 tot 45 jaar;E Waterbedrijven en afvalbeheer;Saba;2012;0
3307;Totaal mannen en vrouwen;Leeftijd: 25 tot 45 jaar;E Waterbedrijven en afvalbeheer;Saba;2014;0
3308;Totaal mannen en vrouwen;Leeftijd: 25 tot 45 jaar;E Waterbedrijven en afvalbeheer;Saba;2016;0
3309;Totaal mannen en vrouwen;Leeftijd: 25 tot 45 jaar;E Waterbedrijven en afvalbeheer;Saba;2018;0
3310;Totaal mannen en vrouwen;Leeftijd: 25 tot 45 jaar;E Waterbedrijven en afvalbeheer;Saba;2020;0
3311;Totaal mannen en vrouwen;Leeftijd: 25 tot 45 jaar;E Waterbedrijven en afvalbeheer;Saba;2022;0
3312;Totaal mannen en vrouwen;Leeftijd: 25 tot 45 jaar;F Bouwnijverheid;Caribisch Nederland;2012;920
3313;Totaal mannen en vrouwen;Leeftijd: 25 tot 45 jaar;F Bouwnijverheid;Caribisch Nederland;2014;920
3314;Totaal mannen en vrouwen;Leeftijd: 25 tot 45 jaar;F Bouwnijverheid;Caribisch Nederland;2016;700
3315;Totaal mannen en vrouwen;Leeftijd: 25 tot 45 jaar;F Bouwnijverheid;Caribisch Nederland;2018;740
3316;Totaal mannen en vrouwen;Leeftijd: 25 tot 45 jaar;F Bouwnijverheid;Caribisch Nederland;2020;930
3317;Totaal mannen en vrouwen;Leeftijd: 25 tot 45 jaar;F Bouwnijverheid;Caribisch Nederland;2022;1090
3318;Totaal mannen en vrouwen;Leeftijd: 25 tot 45 jaar;F Bouwnijverheid;Bonaire;2012;730
3319;Totaal mannen en vrouwen;Leeftijd: 25 tot 45 jaar;F Bouwnijverheid;Bonaire;2014;820
3320;Totaal mannen en vrouwen;Leeftijd: 25 tot 45 jaar;F Bouwnijverheid;Bonaire;2016;610
3321;Totaal mannen en vrouwen;Leeftijd: 25 tot 45 jaar;F Bouwnijverheid;Bonaire;2018;580
3322;Totaal mannen en vrouwen;Leeftijd: 25 tot 45 jaar;F Bouwnijverheid;Bonaire;2020;790
3323;Totaal mannen en vrouwen;Leeftijd: 25 tot 45 jaar;F Bouwnijverheid;Bonaire;2022;960
3324;Totaal mannen en vrouwen;Leeftijd: 25 tot 45 jaar;F Bouwnijverheid;Sint-Eustatius;2012;140
3325;Totaal mannen en vrouwen;Leeftijd: 25 tot 45 jaar;F Bouwnijverheid;Sint-Eustatius;2014;80
3326;Totaal mannen en vrouwen;Leeftijd: 25 tot 45 jaar;F Bouwnijverheid;Sint-Eustatius;2016;60
3327;Totaal mannen en vrouwen;Leeftijd: 25 tot 45 jaar;F Bouwnijverheid;Sint-Eustatius;2018;110
3328;Totaal mannen en vrouwen;Leeftijd: 25 tot 45 jaar;F Bouwnijverheid;Sint-Eustatius;2020;100
3329;Totaal mannen en vrouwen;Leeftijd: 25 tot 45 jaar;F Bouwnijverheid;Sint-Eustatius;2022;80
3330;Totaal mannen en vrouwen;Leeftijd: 25 tot 45 jaar;F Bouwnijverheid;Saba;2012;60
3331;Totaal mannen en vrouwen;Leeftijd: 25 tot 45 jaar;F Bouwnijverheid;Saba;2014;20
3332;Totaal mannen en vrouwen;Leeftijd: 25 tot 45 jaar;F Bouwnijverheid;Saba;2016;30
3333;Totaal mannen en vrouwen;Leeftijd: 25 tot 45 jaar;F Bouwnijverheid;Saba;2018;50
3334;Totaal mannen en vrouwen;Leeftijd: 25 tot 45 jaar;F Bouwnijverheid;Saba;2020;40
3335;Totaal mannen en vrouwen;Leeftijd: 25 tot 45 jaar;F Bouwnijverheid;Saba;2022;40
3336;Totaal mannen en vrouwen;Leeftijd: 25 tot 45 jaar;G Handel;Caribisch Nederland;2012;510
3337;Totaal mannen en vrouwen;Leeftijd: 25 tot 45 jaar;G Handel;Caribisch Nederland;2014;490
3338;Totaal mannen en vrouwen;Leeftijd: 25 tot 45 jaar;G Handel;Caribisch Nederland;2016;560
3339;Totaal mannen en vrouwen;Leeftijd: 25 tot 45 jaar;G Handel;Caribisch Nederland;2018;660
3340;Totaal mannen en vrouwen;Leeftijd: 25 tot 45 jaar;G Handel;Caribisch Nederland;2020;770
3341;Totaal mannen en vrouwen;Leeftijd: 25 tot 45 jaar;G Handel;Caribisch Nederland;2022;550
3342;Totaal mannen en vrouwen;Leeftijd: 25 tot 45 jaar;G Handel;Bonaire;2012;410
3343;Totaal mannen en vrouwen;Leeftijd: 25 tot 45 jaar;G Handel;Bonaire;2014;440
3344;Totaal mannen en vrouwen;Leeftijd: 25 tot 45 jaar;G Handel;Bonaire;2016;440
3345;Totaal mannen en vrouwen;Leeftijd: 25 tot 45 jaar;G Handel;Bonaire;2018;570
3346;Totaal mannen en vrouwen;Leeftijd: 25 tot 45 jaar;G Handel;Bonaire;2020;670
3347;Totaal mannen en vrouwen;Leeftijd: 25 tot 45 jaar;G Handel;Bonaire;2022;450
3348;Totaal mannen en vrouwen;Leeftijd: 25 tot 45 jaar;G Handel;Sint-Eustatius;2012;70
3349;Totaal mannen en vrouwen;Leeftijd: 25 tot 45 jaar;G Handel;Sint-Eustatius;2014;20
3350;Totaal mannen en vrouwen;Leeftijd: 25 tot 45 jaar;G Handel;Sint-Eustatius;2016;80
3351;Totaal mannen en vrouwen;Leeftijd: 25 tot 45 jaar;G Handel;Sint-Eustatius;2018;40
3352;Totaal mannen en vrouwen;Leeftijd: 25 tot 45 jaar;G Handel;Sint-Eustatius;2020;60
3353;Totaal mannen en vrouwen;Leeftijd: 25 tot 45 jaar;G Handel;Sint-Eustatius;2022;60
3354;Totaal mannen en vrouwen;Leeftijd: 25 tot 45 jaar;G Handel;Saba;2012;40
3355;Totaal mannen en vrouwen;Leeftijd: 25 tot 45 jaar;G Handel;Saba;2014;30
3356;Totaal mannen en vrouwen;Leeftijd: 25 tot 45 jaar;G Handel;Saba;2016;50
3357;Totaal mannen en vrouwen;Leeftijd: 25 tot 45 jaar;G Handel;Saba;2018;50
3358;Totaal mannen en vrouwen;Leeftijd: 25 tot 45 jaar;G Handel;Saba;2020;40
3359;Totaal mannen en vrouwen;Leeftijd: 25 tot 45 jaar;G Handel;Saba;2022;40
3360;Totaal mannen en vrouwen;Leeftijd: 25 tot 45 jaar;H Vervoer en opslag;Caribisch Nederland;2012;440
3361;Totaal mannen en vrouwen;Leeftijd: 25 tot 45 jaar;H Vervoer en opslag;Caribisch Nederland;2014;230
3362;Totaal mannen en vrouwen;Leeftijd: 25 tot 45 jaar;H Vervoer en opslag;Caribisch Nederland;2016;320
3363;Totaal mannen en vrouwen;Leeftijd: 25 tot 45 jaar;H Vervoer en opslag;Caribisch Nederland;2018;430
3364;Totaal mannen en vrouwen;Leeftijd: 25 tot 45 jaar;H Vervoer en opslag;Caribisch Nederland;2020;270
3365;Totaal mannen en vrouwen;Leeftijd: 25 tot 45 jaar;H Vervoer en opslag;Caribisch Nederland;2022;300
3366;Totaal mannen en vrouwen;Leeftijd: 25 tot 45 jaar;H Vervoer en opslag;Bonaire;2012;180
3367;Totaal mannen en vrouwen;Leeftijd: 25 tot 45 jaar;H Vervoer en opslag;Bonaire;2014;150
3368;Totaal mannen en vrouwen;Leeftijd: 25 tot 45 jaar;H Vervoer en opslag;Bonaire;2016;250
3369;Totaal mannen en vrouwen;Leeftijd: 25 tot 45 jaar;H Vervoer en opslag;Bonaire;2018;380
3370;Totaal mannen en vrouwen;Leeftijd: 25 tot 45 jaar;H Vervoer en opslag;Bonaire;2020;230
3371;Totaal mannen en vrouwen;Leeftijd: 25 tot 45 jaar;H Vervoer en opslag;Bonaire;2022;230
3372;Totaal mannen en vrouwen;Leeftijd: 25 tot 45 jaar;H Vervoer en opslag;Sint-Eustatius;2012;250
3373;Totaal mannen en vrouwen;Leeftijd: 25 tot 45 jaar;H Vervoer en opslag;Sint-Eustatius;2014;70
3374;Totaal mannen en vrouwen;Leeftijd: 25 tot 45 jaar;H Vervoer en opslag;Sint-Eustatius;2016;60
3375;Totaal mannen en vrouwen;Leeftijd: 25 tot 45 jaar;H Vervoer en opslag;Sint-Eustatius;2018;40
3376;Totaal mannen en vrouwen;Leeftijd: 25 tot 45 jaar;H Vervoer en opslag;Sint-Eustatius;2020;10
3377;Totaal mannen en vrouwen;Leeftijd: 25 tot 45 jaar;H Vervoer en opslag;Sint-Eustatius;2022;60
3378;Totaal mannen en vrouwen;Leeftijd: 25 tot 45 jaar;H Vervoer en opslag;Saba;2012;10
3379;Totaal mannen en vrouwen;Leeftijd: 25 tot 45 jaar;H Vervoer en opslag;Saba;2014;10
3380;Totaal mannen en vrouwen;Leeftijd: 25 tot 45 jaar;H Vervoer en opslag;Saba;2016;0
3381;Totaal mannen en vrouwen;Leeftijd: 25 tot 45 jaar;H Vervoer en opslag;Saba;2018;20
3382;Totaal mannen en vrouwen;Leeftijd: 25 tot 45 jaar;H Vervoer en opslag;Saba;2020;20
3383;Totaal mannen en vrouwen;Leeftijd: 25 tot 45 jaar;H Vervoer en opslag;Saba;2022;10
3384;Totaal mannen en vrouwen;Leeftijd: 25 tot 45 jaar;I Horeca;Caribisch Nederland;2012;550
3385;Totaal mannen en vrouwen;Leeftijd: 25 tot 45 jaar;I Horeca;Caribisch Nederland;2014;670
3386;Totaal mannen en vrouwen;Leeftijd: 25 tot 45 jaar;I Horeca;Caribisch Nederland;2016;860
3387;Totaal mannen en vrouwen;Leeftijd: 25 tot 45 jaar;I Horeca;Caribisch Nederland;2018;720
3388;Totaal mannen en vrouwen;Leeftijd: 25 tot 45 jaar;I Horeca;Caribisch Nederland;2020;850
3389;Totaal mannen en vrouwen;Leeftijd: 25 tot 45 jaar;I Horeca;Caribisch Nederland;2022;990
3390;Totaal mannen en vrouwen;Leeftijd: 25 tot 45 jaar;I Horeca;Bonaire;2012;400
3391;Totaal mannen en vrouwen;Leeftijd: 25 tot 45 jaar;I Horeca;Bonaire;2014;540
3392;Totaal mannen en vrouwen;Leeftijd: 25 tot 45 jaar;I Horeca;Bonaire;2016;730
3393;Totaal mannen en vrouwen;Leeftijd: 25 tot 45 jaar;I Horeca;Bonaire;2018;620
3394;Totaal mannen en vrouwen;Leeftijd: 25 tot 45 jaar;I Horeca;Bonaire;2020;750
3395;Totaal mannen en vrouwen;Leeftijd: 25 tot 45 jaar;I Horeca;Bonaire;2022;870
3396;Totaal mannen en vrouwen;Leeftijd: 25 tot 45 jaar;I Horeca;Sint-Eustatius;2012;80
3397;Totaal mannen en vrouwen;Leeftijd: 25 tot 45 jaar;I Horeca;Sint-Eustatius;2014;90
