ID;Geslacht;Leeftijd;Migratieachtergrond;Generatie;Perioden;TotaalVerdachtenVanMisdrijven_1;VerdachtenMetWoonadresInNederland_2;VerdachtenPer10000Inwoners_3;TotaalVerdachtenVanMisdrijven_4;VerdachtenMetWoonadresInNederland_5;VerdachtenPer10000Inwoners_6
3144;Totaal mannen en vrouwen;Totaal;Indonesië;Generatie onbekend;1999;;;;20.0;;
3145;Totaal mannen en vrouwen;Totaal;Indonesië;Generatie onbekend;2000;;;;10.0;;
3146;Totaal mannen en vrouwen;Totaal;Indonesië;Generatie onbekend;2001;;;;10.0;;
3147;Totaal mannen en vrouwen;Totaal;Indonesië;Generatie onbekend;2002;;;;20.0;;
3148;Totaal mannen en vrouwen;Totaal;Indonesië;Generatie onbekend;2003;;;;20.0;;
3149;Totaal mannen en vrouwen;Totaal;Indonesië;Generatie onbekend;2004;;;;10.0;;
3150;Totaal mannen en vrouwen;Totaal;Indonesië;Generatie onbekend;2005;10.0;;;10.0;;
3151;Totaal mannen en vrouwen;Totaal;Indonesië;Generatie onbekend;2006;20.0;;;10.0;;
3152;Totaal mannen en vrouwen;Totaal;Indonesië;Generatie onbekend;2007;10.0;;;10.0;;
3153;Totaal mannen en vrouwen;Totaal;Indonesië;Generatie onbekend;2008;10.0;;;10.0;;
3154;Totaal mannen en vrouwen;Totaal;Indonesië;Generatie onbekend;2009;10.0;;;10.0;;
3155;Totaal mannen en vrouwen;Totaal;Indonesië;Generatie onbekend;2010;10.0;;;10.0;;
3156;Totaal mannen en vrouwen;Totaal;Indonesië;Generatie onbekend;2011;10.0;;;10.0;;
3157;Totaal mannen en vrouwen;Totaal;Indonesië;Generatie onbekend;2012;10.0;;;10.0;;
3158;Totaal mannen en vrouwen;Totaal;Indonesië;Generatie onbekend;2013;10.0;;;20.0;;
3159;Totaal mannen en vrouwen;Totaal;Indonesië;Generatie onbekend;2014;10.0;;;10.0;;
3160;Totaal mannen en vrouwen;Totaal;Indonesië;Generatie onbekend;2015;10.0;;;;;
3161;Totaal mannen en vrouwen;Totaal;Indonesië;Generatie onbekend;2016;10.0;;;;;
3162;Totaal mannen en vrouwen;Totaal;Indonesië;Generatie onbekend;2017;10.0;;;;;
3163;Totaal mannen en vrouwen;Totaal;Indonesië;Generatie onbekend;2018;10.0;;;;;
3164;Totaal mannen en vrouwen;Totaal;Indonesië;Generatie onbekend;2019;0.0;;;;;
3165;Totaal mannen en vrouwen;Totaal;Indonesië;Generatie onbekend;2020;0.0;;;;;
3166;Totaal mannen en vrouwen;Totaal;Indonesië;Generatie onbekend;2021;10.0;;;;;
3167;Totaal mannen en vrouwen;Totaal;Indonesië;Generatie onbekend;2022;0.0;;;;;
3168;Totaal mannen en vrouwen;Totaal;Irak;Totaal;1999;;;;860.0;530.0;218.0
3169;Totaal mannen en vrouwen;Totaal;Irak;Totaal;2000;;;;940.0;690.0;250.0
3170;Totaal mannen en vrouwen;Totaal;Irak;Totaal;2001;;;;1100.0;830.0;270.0
3171;Totaal mannen en vrouwen;Totaal;Irak;Totaal;2002;;;;1250.0;940.0;295.0
3172;Totaal mannen en vrouwen;Totaal;Irak;Totaal;2003;;;;1370.0;1080.0;333.0
3173;Totaal mannen en vrouwen;Totaal;Irak;Totaal;2004;;;;1530.0;1250.0;376.0
3174;Totaal mannen en vrouwen;Totaal;Irak;Totaal;2005;2030.0;1680.0;500.0;1660.0;1370.0;408.0
3175;Totaal mannen en vrouwen;Totaal;Irak;Totaal;2006;2010.0;1650.0;488.0;1700.0;1380.0;409.0
3176;Totaal mannen en vrouwen;Totaal;Irak;Totaal;2007;2090.0;1750.0;504.0;1810.0;1480.0;425.0
3177;Totaal mannen en vrouwen;Totaal;Irak;Totaal;2008;2210.0;1780.0;473.0;1780.0;1430.0;379.0
3178;Totaal mannen en vrouwen;Totaal;Irak;Totaal;2009;2170.0;1830.0;447.0;1700.0;1460.0;357.0
3179;Totaal mannen en vrouwen;Totaal;Irak;Totaal;2010;2250.0;1950.0;467.0;1670.0;1400.0;336.0
3180;Totaal mannen en vrouwen;Totaal;Irak;Totaal;2011;2110.0;1870.0;444.0;1620.0;1390.0;331.0
3181;Totaal mannen en vrouwen;Totaal;Irak;Totaal;2012;1990.0;1740.0;410.0;1590.0;1340.0;316.0
3182;Totaal mannen en vrouwen;Totaal;Irak;Totaal;2013;1870.0;1670.0;388.0;1440.0;1240.0;288.0
3183;Totaal mannen en vrouwen;Totaal;Irak;Totaal;2014;1650.0;1470.0;335.0;1270.0;1090.0;249.0
3184;Totaal mannen en vrouwen;Totaal;Irak;Totaal;2015;1500.0;1330.0;298.0;;;
3185;Totaal mannen en vrouwen;Totaal;Irak;Totaal;2016;1570.0;1370.0;290.0;;;
3186;Totaal mannen en vrouwen;Totaal;Irak;Totaal;2017;1430.0;1240.0;254.0;;;
3187;Totaal mannen en vrouwen;Totaal;Irak;Totaal;2018;1430.0;1230.0;243.0;;;
3188;Totaal mannen en vrouwen;Totaal;Irak;Totaal;2019;1450.0;1290.0;248.0;;;
3189;Totaal mannen en vrouwen;Totaal;Irak;Totaal;2020;1390.0;1250.0;234.0;;;
3190;Totaal mannen en vrouwen;Totaal;Irak;Totaal;2021;1250.0;1100.0;200.0;;;
3191;Totaal mannen en vrouwen;Totaal;Irak;Totaal;2022;1260.0;1110.0;196.0;;;
3192;Totaal mannen en vrouwen;Totaal;Irak;1e generatie migratieachtergrond;1999;;;;570.0;520.0;218.0
3193;Totaal mannen en vrouwen;Totaal;Irak;1e generatie migratieachtergrond;2000;;;;740.0;680.0;252.0
3194;Totaal mannen en vrouwen;Totaal;Irak;1e generatie migratieachtergrond;2001;;;;870.0;820.0;270.0
3195;Totaal mannen en vrouwen;Totaal;Irak;1e generatie migratieachtergrond;2002;;;;980.0;930.0;297.0
3196;Totaal mannen en vrouwen;Totaal;Irak;1e generatie migratieachtergrond;2003;;;;1140.0;1070.0;335.0
3197;Totaal mannen en vrouwen;Totaal;Irak;1e generatie migratieachtergrond;2004;;;;1310.0;1230.0;375.0
3198;Totaal mannen en vrouwen;Totaal;Irak;1e generatie migratieachtergrond;2005;1750.0;1650.0;499.0;1440.0;1350.0;410.0
3199;Totaal mannen en vrouwen;Totaal;Irak;1e generatie migratieachtergrond;2006;1750.0;1610.0;486.0;1460.0;1360.0;411.0
3200;Totaal mannen en vrouwen;Totaal;Irak;1e generatie migratieachtergrond;2007;1810.0;1690.0;499.0;1530.0;1430.0;424.0
3201;Totaal mannen en vrouwen;Totaal;Irak;1e generatie migratieachtergrond;2008;1850.0;1720.0;471.0;1480.0;1380.0;378.0
3202;Totaal mannen en vrouwen;Totaal;Irak;1e generatie migratieachtergrond;2009;1840.0;1760.0;446.0;1500.0;1410.0;359.0
3203;Totaal mannen en vrouwen;Totaal;Irak;1e generatie migratieachtergrond;2010;2010.0;1840.0;465.0;1450.0;1330.0;335.0
3204;Totaal mannen en vrouwen;Totaal;Irak;1e generatie migratieachtergrond;2011;1880.0;1740.0;442.0;1420.0;1320.0;335.0
3205;Totaal mannen en vrouwen;Totaal;Irak;1e generatie migratieachtergrond;2012;1750.0;1590.0;406.0;1400.0;1250.0;320.0
3206;Totaal mannen en vrouwen;Totaal;Irak;1e generatie migratieachtergrond;2013;1620.0;1480.0;380.0;1220.0;1100.0;283.0
3207;Totaal mannen en vrouwen;Totaal;Irak;1e generatie migratieachtergrond;2014;1390.0;1260.0;322.0;1050.0;960.0;245.0
3208;Totaal mannen en vrouwen;Totaal;Irak;1e generatie migratieachtergrond;2015;1240.0;1130.0;287.0;;;
3209;Totaal mannen en vrouwen;Totaal;Irak;1e generatie migratieachtergrond;2016;1240.0;1130.0;275.0;;;
3210;Totaal mannen en vrouwen;Totaal;Irak;1e generatie migratieachtergrond;2017;1120.0;1010.0;240.0;;;
3211;Totaal mannen en vrouwen;Totaal;Irak;1e generatie migratieachtergrond;2018;1060.0;940.0;220.0;;;
3212;Totaal mannen en vrouwen;Totaal;Irak;1e generatie migratieachtergrond;2019;1060.0;970.0;221.0;;;
3213;Totaal mannen en vrouwen;Totaal;Irak;1e generatie migratieachtergrond;2020;980.0;900.0;204.0;;;
3214;Totaal mannen en vrouwen;Totaal;Irak;1e generatie migratieachtergrond;2021;860.0;790.0;176.0;;;
3215;Totaal mannen en vrouwen;Totaal;Irak;1e generatie migratieachtergrond;2022;860.0;800.0;175.0;;;
3216;Totaal mannen en vrouwen;Totaal;Irak;2e generatie migratieachtergrond;1999;;;;10.0;10.0;212.0
3217;Totaal mannen en vrouwen;Totaal;Irak;2e generatie migratieachtergrond;2000;;;;0.0;0.0;
3218;Totaal mannen en vrouwen;Totaal;Irak;2e generatie migratieachtergrond;2001;;;;10.0;10.0;294.0
3219;Totaal mannen en vrouwen;Totaal;Irak;2e generatie migratieachtergrond;2002;;;;10.0;10.0;160.0
3220;Totaal mannen en vrouwen;Totaal;Irak;2e generatie migratieachtergrond;2003;;;;10.0;10.0;211.0
3221;Totaal mannen en vrouwen;Totaal;Irak;2e generatie migratieachtergrond;2004;;;;20.0;20.0;432.0
3222;Totaal mannen en vrouwen;Totaal;Irak;2e generatie migratieachtergrond;2005;40.0;30.0;546.0;20.0;20.0;320.0
3223;Totaal mannen en vrouwen;Totaal;Irak;2e generatie migratieachtergrond;2006;50.0;40.0;548.0;20.0;20.0;317.0
3224;Totaal mannen en vrouwen;Totaal;Irak;2e generatie migratieachtergrond;2007;80.0;60.0;688.0;50.0;50.0;487.0
3225;Totaal mannen en vrouwen;Totaal;Irak;2e generatie migratieachtergrond;2008;80.0;60.0;520.0;60.0;50.0;414.0
3226;Totaal mannen en vrouwen;Totaal;Irak;2e generatie migratieachtergrond;2009;90.0;70.0;470.0;50.0;50.0;307.0
3227;Totaal mannen en vrouwen;Totaal;Irak;2e generatie migratieachtergrond;2010;120.0;100.0;490.0;70.0;70.0;344.0
3228;Totaal mannen en vrouwen;Totaal;Irak;2e generatie migratieachtergrond;2011;140.0;130.0;480.0;80.0;80.0;282.0
3229;Totaal mannen en vrouwen;Totaal;Irak;2e generatie migratieachtergrond;2012;160.0;150.0;455.0;90.0;90.0;265.0
3230;Totaal mannen en vrouwen;Totaal;Irak;2e generatie migratieachtergrond;2013;190.0;190.0;461.0;140.0;140.0;335.0
3231;Totaal mannen en vrouwen;Totaal;Irak;2e generatie migratieachtergrond;2014;220.0;210.0;444.0;140.0;130.0;282.0
3232;Totaal mannen en vrouwen;Totaal;Irak;2e generatie migratieachtergrond;2015;210.0;210.0;387.0;;;
3233;Totaal mannen en vrouwen;Totaal;Irak;2e generatie migratieachtergrond;2016;250.0;240.0;391.0;;;
3234;Totaal mannen en vrouwen;Totaal;Irak;2e generatie migratieachtergrond;2017;240.0;230.0;336.0;;;
3235;Totaal mannen en vrouwen;Totaal;Irak;2e generatie migratieachtergrond;2018;290.0;280.0;374.0;;;
3236;Totaal mannen en vrouwen;Totaal;Irak;2e generatie migratieachtergrond;2019;340.0;320.0;387.0;;;
3237;Totaal mannen en vrouwen;Totaal;Irak;2e generatie migratieachtergrond;2020;360.0;340.0;374.0;;;
3238;Totaal mannen en vrouwen;Totaal;Irak;2e generatie migratieachtergrond;2021;320.0;310.0;308.0;;;
3239;Totaal mannen en vrouwen;Totaal;Irak;2e generatie migratieachtergrond;2022;320.0;310.0;284.0;;;
3240;Totaal mannen en vrouwen;Totaal;Irak;Generatie onbekend;1999;;;;280.0;;
3241;Totaal mannen en vrouwen;Totaal;Irak;Generatie onbekend;2000;;;;200.0;;
3242;Totaal mannen en vrouwen;Totaal;Irak;Generatie onbekend;2001;;;;220.0;;
3243;Totaal mannen en vrouwen;Totaal;Irak;Generatie onbekend;2002;;;;260.0;;
3244;Totaal mannen en vrouwen;Totaal;Irak;Generatie onbekend;2003;;;;230.0;;
3245;Totaal mannen en vrouwen;Totaal;Irak;Generatie onbekend;2004;;;;200.0;;
3246;Totaal mannen en vrouwen;Totaal;Irak;Generatie onbekend;2005;240.0;;;200.0;;
3247;Totaal mannen en vrouwen;Totaal;Irak;Generatie onbekend;2006;210.0;;;210.0;;
3248;Totaal mannen en vrouwen;Totaal;Irak;Generatie onbekend;2007;190.0;;;230.0;;
3249;Totaal mannen en vrouwen;Totaal;Irak;Generatie onbekend;2008;290.0;;;230.0;;
3250;Totaal mannen en vrouwen;Totaal;Irak;Generatie onbekend;2009;250.0;;;150.0;;
3251;Totaal mannen en vrouwen;Totaal;Irak;Generatie onbekend;2010;120.0;;;140.0;;
3252;Totaal mannen en vrouwen;Totaal;Irak;Generatie onbekend;2011;90.0;;;130.0;;
3253;Totaal mannen en vrouwen;Totaal;Irak;Generatie onbekend;2012;70.0;;;100.0;;
3254;Totaal mannen en vrouwen;Totaal;Irak;Generatie onbekend;2013;50.0;;;80.0;;
3255;Totaal mannen en vrouwen;Totaal;Irak;Generatie onbekend;2014;40.0;;;80.0;;
3256;Totaal mannen en vrouwen;Totaal;Irak;Generatie onbekend;2015;60.0;;;;;
3257;Totaal mannen en vrouwen;Totaal;Irak;Generatie onbekend;2016;80.0;;;;;
3258;Totaal mannen en vrouwen;Totaal;Irak;Generatie onbekend;2017;70.0;;;;;
3259;Totaal mannen en vrouwen;Totaal;Irak;Generatie onbekend;2018;80.0;;;;;
3260;Totaal mannen en vrouwen;Totaal;Irak;Generatie onbekend;2019;60.0;;;;;
3261;Totaal mannen en vrouwen;Totaal;Irak;Generatie onbekend;2020;50.0;;;;;
3262;Totaal mannen en vrouwen;Totaal;Irak;Generatie onbekend;2021;70.0;;;;;
3263;Totaal mannen en vrouwen;Totaal;Irak;Generatie onbekend;2022;70.0;;;;;
3264;Totaal mannen en vrouwen;Totaal;Iran;Totaal;1999;;;;850.0;630.0;341.0
3265;Totaal mannen en vrouwen;Totaal;Iran;Totaal;2000;;;;870.0;640.0;325.0
3266;Totaal mannen en vrouwen;Totaal;Iran;Totaal;2001;;;;970.0;710.0;327.0
3267;Totaal mannen en vrouwen;Totaal;Iran;Totaal;2002;;;;1090.0;820.0;350.0
3268;Totaal mannen en vrouwen;Totaal;Iran;Totaal;2003;;;;1100.0;850.0;355.0
3269;Totaal mannen en vrouwen;Totaal;Iran;Totaal;2004;;;;1160.0;910.0;375.0
3270;Totaal mannen en vrouwen;Totaal;Iran;Totaal;2005;1450.0;1240.0;510.0;1240.0;1000.0;412.0
3271;Totaal mannen en vrouwen;Totaal;Iran;Totaal;2006;1360.0;1200.0;489.0;1210.0;1060.0;432.0
3272;Totaal mannen en vrouwen;Totaal;Iran;Totaal;2007;1380.0;1220.0;483.0;1120.0;980.0;390.0
3273;Totaal mannen en vrouwen;Totaal;Iran;Totaal;2008;1350.0;1210.0;466.0;1180.0;1040.0;400.0
3274;Totaal mannen en vrouwen;Totaal;Iran;Totaal;2009;1340.0;1170.0;433.0;1070.0;920.0;339.0
3275;Totaal mannen en vrouwen;Totaal;Iran;Totaal;2010;1340.0;1190.0;427.0;1080.0;940.0;336.0
3276;Totaal mannen en vrouwen;Totaal;Iran;Totaal;2011;1290.0;1160.0;397.0;1080.0;900.0;307.0
3277;Totaal mannen en vrouwen;Totaal;Iran;Totaal;2012;1290.0;1160.0;382.0;1070.0;900.0;297.0
3278;Totaal mannen en vrouwen;Totaal;Iran;Totaal;2013;1230.0;1100.0;353.0;980.0;870.0;277.0
3279;Totaal mannen en vrouwen;Totaal;Iran;Totaal;2014;1120.0;1020.0;317.0;900.0;780.0;241.0
3280;Totaal mannen en vrouwen;Totaal;Iran;Totaal;2015;1090.0;950.0;289.0;;;
3281;Totaal mannen en vrouwen;Totaal;Iran;Totaal;2016;1080.0;910.0;263.0;;;
3282;Totaal mannen en vrouwen;Totaal;Iran;Totaal;2017;980.0;850.0;236.0;;;
3283;Totaal mannen en vrouwen;Totaal;Iran;Totaal;2018;960.0;840.0;224.0;;;
3284;Totaal mannen en vrouwen;Totaal;Iran;Totaal;2019;970.0;840.0;208.0;;;
3285;Totaal mannen en vrouwen;Totaal;Iran;Totaal;2020;870.0;760.0;180.0;;;
3286;Totaal mannen en vrouwen;Totaal;Iran;Totaal;2021;690.0;620.0;141.0;;;
3287;Totaal mannen en vrouwen;Totaal;Iran;Totaal;2022;800.0;710.0;154.0;;;
3288;Totaal mannen en vrouwen;Totaal;Iran;1e generatie migratieachtergrond;1999;;;;660.0;610.0;343.0
3289;Totaal mannen en vrouwen;Totaal;Iran;1e generatie migratieachtergrond;2000;;;;680.0;620.0;325.0
3290;Totaal mannen en vrouwen;Totaal;Iran;1e generatie migratieachtergrond;2001;;;;780.0;700.0;331.0
3291;Totaal mannen en vrouwen;Totaal;Iran;1e generatie migratieachtergrond;2002;;;;860.0;800.0;356.0
3292;Totaal mannen en vrouwen;Totaal;Iran;1e generatie migratieachtergrond;2003;;;;900.0;820.0;359.0
3293;Totaal mannen en vrouwen;Totaal;Iran;1e generatie migratieachtergrond;2004;;;;950.0;880.0;380.0
3294;Totaal mannen en vrouwen;Totaal;Iran;1e generatie migratieachtergrond;2005;1270.0;1170.0;510.0;1050.0;960.0;416.0
3295;Totaal mannen en vrouwen;Totaal;Iran;1e generatie migratieachtergrond;2006;1200.0;1120.0;487.0;1070.0;1000.0;435.0
3296;Totaal mannen en vrouwen;Totaal;Iran;1e generatie migratieachtergrond;2007;1190.0;1130.0;483.0;980.0;920.0;394.0
3297;Totaal mannen en vrouwen;Totaal;Iran;1e generatie migratieachtergrond;2008;1170.0;1110.0;461.0;1030.0;970.0;402.0
3298;Totaal mannen en vrouwen;Totaal;Iran;1e generatie migratieachtergrond;2009;1120.0;1060.0;429.0;900.0;850.0;343.0
3299;Totaal mannen en vrouwen;Totaal;Iran;1e generatie migratieachtergrond;2010;1140.0;1080.0;424.0;920.0;860.0;339.0
3300;Totaal mannen en vrouwen;Totaal;Iran;1e generatie migratieachtergrond;2011;1100.0;1030.0;391.0;880.0;820.0;310.0
3301;Totaal mannen en vrouwen;Totaal;Iran;1e generatie migratieachtergrond;2012;1090.0;1020.0;377.0;860.0;800.0;295.0
3302;Totaal mannen en vrouwen;Totaal;Iran;1e generatie migratieachtergrond;2013;1030.0;970.0;349.0;820.0;770.0;279.0
3303;Totaal mannen en vrouwen;Totaal;Iran;1e generatie migratieachtergrond;2014;950.0;900.0;318.0;750.0;700.0;246.0
3304;Totaal mannen en vrouwen;Totaal;Iran;1e generatie migratieachtergrond;2015;910.0;840.0;291.0;;;
3305;Totaal mannen en vrouwen;Totaal;Iran;1e generatie migratieachtergrond;2016;850.0;770.0;256.0;;;
3306;Totaal mannen en vrouwen;Totaal;Iran;1e generatie migratieachtergrond;2017;790.0;730.0;232.0;;;
3307;Totaal mannen en vrouwen;Totaal;Iran;1e generatie migratieachtergrond;2018;750.0;710.0;217.0;;;
3308;Totaal mannen en vrouwen;Totaal;Iran;1e generatie migratieachtergrond;2019;760.0;700.0;199.0;;;
3309;Totaal mannen en vrouwen;Totaal;Iran;1e generatie migratieachtergrond;2020;660.0;600.0;166.0;;;
3310;Totaal mannen en vrouwen;Totaal;Iran;1e generatie migratieachtergrond;2021;550.0;510.0;134.0;;;
3311;Totaal mannen en vrouwen;Totaal;Iran;1e generatie migratieachtergrond;2022;620.0;570.0;143.0;;;
3312;Totaal mannen en vrouwen;Totaal;Iran;2e generatie migratieachtergrond;1999;;;;10.0;10.0;256.0
3313;Totaal mannen en vrouwen;Totaal;Iran;2e generatie migratieachtergrond;2000;;;;20.0;20.0;310.0
3314;Totaal mannen en vrouwen;Totaal;Iran;2e generatie migratieachtergrond;2001;;;;20.0;10.0;197.0
3315;Totaal mannen en vrouwen;Totaal;Iran;2e generatie migratieachtergrond;2002;;;;20.0;20.0;193.0
3316;Totaal mannen en vrouwen;Totaal;Iran;2e generatie migratieachtergrond;2003;;;;30.0;30.0;269.0
3317;Totaal mannen en vrouwen;Totaal;Iran;2e generatie migratieachtergrond;2004;;;;30.0;30.0;278.0
3318;Totaal mannen en vrouwen;Totaal;Iran;2e generatie migratieachtergrond;2005;70.0;60.0;512.0;50.0;40.0;340.0
3319;Totaal mannen en vrouwen;Totaal;Iran;2e generatie migratieachtergrond;2006;80.0;80.0;522.0;60.0;60.0;390.0
3320;Totaal mannen en vrouwen;Totaal;Iran;2e generatie migratieachtergrond;2007;90.0;90.0;495.0;70.0;60.0;338.0
3321;Totaal mannen en vrouwen;Totaal;Iran;2e generatie migratieachtergrond;2008;110.0;100.0;529.0;80.0;70.0;376.0
3322;Totaal mannen en vrouwen;Totaal;Iran;2e generatie migratieachtergrond;2009;120.0;110.0;479.0;70.0;70.0;300.0
3323;Totaal mannen en vrouwen;Totaal;Iran;2e generatie migratieachtergrond;2010;120.0;120.0;456.0;80.0;80.0;304.0
3324;Totaal mannen en vrouwen;Totaal;Iran;2e generatie migratieachtergrond;2011;130.0;130.0;449.0;80.0;80.0;284.0
3325;Totaal mannen en vrouwen;Totaal;Iran;2e generatie migratieachtergrond;2012;140.0;130.0;418.0;100.0;100.0;306.0
3326;Totaal mannen en vrouwen;Totaal;Iran;2e generatie migratieachtergrond;2013;140.0;140.0;388.0;90.0;90.0;264.0
3327;Totaal mannen en vrouwen;Totaal;Iran;2e generatie migratieachtergrond;2014;120.0;120.0;313.0;80.0;80.0;211.0
3328;Totaal mannen en vrouwen;Totaal;Iran;2e generatie migratieachtergrond;2015;120.0;120.0;274.0;;;
3329;Totaal mannen en vrouwen;Totaal;Iran;2e generatie migratieachtergrond;2016;140.0;140.0;307.0;;;
3330;Totaal mannen en vrouwen;Totaal;Iran;2e generatie migratieachtergrond;2017;130.0;130.0;263.0;;;
3331;Totaal mannen en vrouwen;Totaal;Iran;2e generatie migratieachtergrond;2018;150.0;140.0;269.0;;;
3332;Totaal mannen en vrouwen;Totaal;Iran;2e generatie migratieachtergrond;2019;150.0;150.0;262.0;;;
3333;Totaal mannen en vrouwen;Totaal;Iran;2e generatie migratieachtergrond;2020;160.0;160.0;271.0;;;
3334;Totaal mannen en vrouwen;Totaal;Iran;2e generatie migratieachtergrond;2021;120.0;110.0;180.0;;;
3335;Totaal mannen en vrouwen;Totaal;Iran;2e generatie migratieachtergrond;2022;150.0;140.0;219.0;;;
3336;Totaal mannen en vrouwen;Totaal;Iran;Generatie onbekend;1999;;;;180.0;;
3337;Totaal mannen en vrouwen;Totaal;Iran;Generatie onbekend;2000;;;;170.0;;
3338;Totaal mannen en vrouwen;Totaal;Iran;Generatie onbekend;2001;;;;180.0;;
3339;Totaal mannen en vrouwen;Totaal;Iran;Generatie onbekend;2002;;;;210.0;;
3340;Totaal mannen en vrouwen;Totaal;Iran;Generatie onbekend;2003;;;;180.0;;
3341;Totaal mannen en vrouwen;Totaal;Iran;Generatie onbekend;2004;;;;180.0;;
3342;Totaal mannen en vrouwen;Totaal;Iran;Generatie onbekend;2005;100.0;;;150.0;;
3343;Totaal mannen en vrouwen;Totaal;Iran;Generatie onbekend;2006;80.0;;;80.0;;
3344;Totaal mannen en vrouwen;Totaal;Iran;Generatie onbekend;2007;100.0;;;70.0;;
3345;Totaal mannen en vrouwen;Totaal;Iran;Generatie onbekend;2008;80.0;;;70.0;;
3346;Totaal mannen en vrouwen;Totaal;Iran;Generatie onbekend;2009;100.0;;;100.0;;
3347;Totaal mannen en vrouwen;Totaal;Iran;Generatie onbekend;2010;80.0;;;80.0;;
3348;Totaal mannen en vrouwen;Totaal;Iran;Generatie onbekend;2011;60.0;;;120.0;;
3349;Totaal mannen en vrouwen;Totaal;Iran;Generatie onbekend;2012;60.0;;;120.0;;
3350;Totaal mannen en vrouwen;Totaal;Iran;Generatie onbekend;2013;50.0;;;70.0;;
3351;Totaal mannen en vrouwen;Totaal;Iran;Generatie onbekend;2014;40.0;;;70.0;;
3352;Totaal mannen en vrouwen;Totaal;Iran;Generatie onbekend;2015;60.0;;;;;
3353;Totaal mannen en vrouwen;Totaal;Iran;Generatie onbekend;2016;90.0;;;;;
3354;Totaal mannen en vrouwen;Totaal;Iran;Generatie onbekend;2017;50.0;;;;;
3355;Totaal mannen en vrouwen;Totaal;Iran;Generatie onbekend;2018;60.0;;;;;
3356;Totaal mannen en vrouwen;Totaal;Iran;Generatie onbekend;2019;50.0;;;;;
3357;Totaal mannen en vrouwen;Totaal;Iran;Generatie onbekend;2020;40.0;;;;;
3358;Totaal mannen en vrouwen;Totaal;Iran;Generatie onbekend;2021;20.0;;;;;
3359;Totaal mannen en vrouwen;Totaal;Iran;Generatie onbekend;2022;40.0;;;;;
3360;Totaal mannen en vrouwen;Totaal;Israël;Totaal;1999;;;;110.0;60.0;143.0
3361;Totaal mannen en vrouwen;Totaal;Israël;Totaal;2000;;;;110.0;70.0;144.0
3362;Totaal mannen en vrouwen;Totaal;Israël;Totaal;2001;;;;130.0;70.0;132.0
3363;Totaal mannen en vrouwen;Totaal;Israël;Totaal;2002;;;;150.0;80.0;148.0
3364;Totaal mannen en vrouwen;Totaal;Israël;Totaal;2003;;;;180.0;90.0;158.0
3365;Totaal mannen en vrouwen;Totaal;Israël;Totaal;2004;;;;170.0;80.0;136.0
3366;Totaal mannen en vrouwen;Totaal;Israël;Totaal;2005;260.0;150.0;237.0;160.0;100.0;170.0
3367;Totaal mannen en vrouwen;Totaal;Israël;Totaal;2006;180.0;120.0;202.0;130.0;90.0;139.0
3368;Totaal mannen en vrouwen;Totaal;Israël;Totaal;2007;210.0;140.0;222.0;140.0;100.0;155.0
3369;Totaal mannen en vrouwen;Totaal;Israël;Totaal;2008;200.0;140.0;225.0;150.0;100.0;166.0
3370;Totaal mannen en vrouwen;Totaal;Israël;Totaal;2009;170.0;120.0;187.0;140.0;90.0;136.0
3371;Totaal mannen en vrouwen;Totaal;Israël;Totaal;2010;190.0;140.0;216.0;140.0;90.0;143.0
3372;Totaal mannen en vrouwen;Totaal;Israël;Totaal;2011;180.0;140.0;208.0;140.0;100.0;148.0
3373;Totaal mannen en vrouwen;Totaal;Israël;Totaal;2012;170.0;120.0;182.0;140.0;90.0;135.0
3374;Totaal mannen en vrouwen;Totaal;Israël;Totaal;2013;150.0;100.0;149.0;130.0;80.0;117.0
3375;Totaal mannen en vrouwen;Totaal;Israël;Totaal;2014;140.0;110.0;157.0;120.0;60.0;89.0
