ID;Geslacht;Leeftijdsklasse;DiagnoseIndelingVTV;Perioden;EenjaarssterfteNa1eZiekenhuisopname_1;GecorrigeerdeEenjaarssterfte_2;AantalPersonenMet1eZiekenhuisopname_3
1107;Mannen + Vrouwen;0 jarigen;7.5.2  Ov. perifeer arterieel vaatlijden;2003;;;
1108;Mannen + Vrouwen;0 jarigen;7.5.2  Ov. perifeer arterieel vaatlijden;2004;;;
1109;Mannen + Vrouwen;0 jarigen;7.5.2  Ov. perifeer arterieel vaatlijden;2005;;;
1110;Mannen + Vrouwen;0 jarigen;7.6  Beroerte;2000;9.1;;
1111;Mannen + Vrouwen;0 jarigen;7.6  Beroerte;2001;;;
1112;Mannen + Vrouwen;0 jarigen;7.6  Beroerte;2002;19.6;;
1113;Mannen + Vrouwen;0 jarigen;7.6  Beroerte;2003;;;
1114;Mannen + Vrouwen;0 jarigen;7.6  Beroerte;2004;;;
1115;Mannen + Vrouwen;0 jarigen;7.6  Beroerte;2005;;;
1116;Mannen + Vrouwen;0 jarigen;7.6.1  TIA, pass. cerebrale ischemie;2000;;;
1117;Mannen + Vrouwen;0 jarigen;7.6.1  TIA, pass. cerebrale ischemie;2001;;;
1118;Mannen + Vrouwen;0 jarigen;7.6.1  TIA, pass. cerebrale ischemie;2002;;;
1119;Mannen + Vrouwen;0 jarigen;7.6.1  TIA, pass. cerebrale ischemie;2003;;;
1120;Mannen + Vrouwen;0 jarigen;7.6.1  TIA, pass. cerebrale ischemie;2004;;;
1121;Mannen + Vrouwen;0 jarigen;7.6.1  TIA, pass. cerebrale ischemie;2005;;;
1122;Mannen + Vrouwen;0 jarigen;7.6.2  Overige beroerte;2000;9.1;;
1123;Mannen + Vrouwen;0 jarigen;7.6.2  Overige beroerte;2001;;;
1124;Mannen + Vrouwen;0 jarigen;7.6.2  Overige beroerte;2002;20.4;;
1125;Mannen + Vrouwen;0 jarigen;7.6.2  Overige beroerte;2003;;;
1126;Mannen + Vrouwen;0 jarigen;7.6.2  Overige beroerte;2004;;;
1127;Mannen + Vrouwen;0 jarigen;7.6.2  Overige beroerte;2005;;;
1128;Mannen + Vrouwen;0 jarigen;7.7  Overige zktn hart- en vaatstelsel;2000;15.6;;
1129;Mannen + Vrouwen;0 jarigen;7.7  Overige zktn hart- en vaatstelsel;2001;12.1;;
1130;Mannen + Vrouwen;0 jarigen;7.7  Overige zktn hart- en vaatstelsel;2002;29.0;;
1131;Mannen + Vrouwen;0 jarigen;7.7  Overige zktn hart- en vaatstelsel;2003;21.5;;
1132;Mannen + Vrouwen;0 jarigen;7.7  Overige zktn hart- en vaatstelsel;2004;4.8;;
1133;Mannen + Vrouwen;0 jarigen;7.7  Overige zktn hart- en vaatstelsel;2005;14.0;;
1134;Mannen + Vrouwen;0 jarigen;8  Ziekten van de ademhalingsorganen;2000;0.8;;
1135;Mannen + Vrouwen;0 jarigen;8  Ziekten van de ademhalingsorganen;2001;0.7;;
1136;Mannen + Vrouwen;0 jarigen;8  Ziekten van de ademhalingsorganen;2002;0.6;;
1137;Mannen + Vrouwen;0 jarigen;8  Ziekten van de ademhalingsorganen;2003;0.7;;
1138;Mannen + Vrouwen;0 jarigen;8  Ziekten van de ademhalingsorganen;2004;0.4;;
1139;Mannen + Vrouwen;0 jarigen;8  Ziekten van de ademhalingsorganen;2005;0.3;;
1140;Mannen + Vrouwen;0 jarigen;8.1  Bovenste luchtweg infecties;2000;0.9;;
1141;Mannen + Vrouwen;0 jarigen;8.1  Bovenste luchtweg infecties;2001;0.6;;
1142;Mannen + Vrouwen;0 jarigen;8.1  Bovenste luchtweg infecties;2002;0.5;;
1143;Mannen + Vrouwen;0 jarigen;8.1  Bovenste luchtweg infecties;2003;1.0;;
1144;Mannen + Vrouwen;0 jarigen;8.1  Bovenste luchtweg infecties;2004;0.2;;
1145;Mannen + Vrouwen;0 jarigen;8.1  Bovenste luchtweg infecties;2005;0.6;;
1146;Mannen + Vrouwen;0 jarigen;8.2  Infecties van onderste luchtwegen;2000;0.9;;
1147;Mannen + Vrouwen;0 jarigen;8.2  Infecties van onderste luchtwegen;2001;0.6;;
1148;Mannen + Vrouwen;0 jarigen;8.2  Infecties van onderste luchtwegen;2002;0.5;;
1149;Mannen + Vrouwen;0 jarigen;8.2  Infecties van onderste luchtwegen;2003;0.7;;
1150;Mannen + Vrouwen;0 jarigen;8.2  Infecties van onderste luchtwegen;2004;0.5;;
1151;Mannen + Vrouwen;0 jarigen;8.2  Infecties van onderste luchtwegen;2005;0.4;;
1152;Mannen + Vrouwen;0 jarigen;8.2.1  Acute bronchitis en bronchiolitis;2000;0.6;;
1153;Mannen + Vrouwen;0 jarigen;8.2.1  Acute bronchitis en bronchiolitis;2001;0.1;;
1154;Mannen + Vrouwen;0 jarigen;8.2.1  Acute bronchitis en bronchiolitis;2002;0.3;;
1155;Mannen + Vrouwen;0 jarigen;8.2.1  Acute bronchitis en bronchiolitis;2003;0.1;;
1156;Mannen + Vrouwen;0 jarigen;8.2.1  Acute bronchitis en bronchiolitis;2004;0.3;;
1157;Mannen + Vrouwen;0 jarigen;8.2.1  Acute bronchitis en bronchiolitis;2005;0.2;;
1158;Mannen + Vrouwen;0 jarigen;8.2.2  Longontsteking;2000;1.9;;
1159;Mannen + Vrouwen;0 jarigen;8.2.2  Longontsteking;2001;1.5;;
1160;Mannen + Vrouwen;0 jarigen;8.2.2  Longontsteking;2002;1.0;;
1161;Mannen + Vrouwen;0 jarigen;8.2.2  Longontsteking;2003;1.9;;
1162;Mannen + Vrouwen;0 jarigen;8.2.2  Longontsteking;2004;1.0;;
1163;Mannen + Vrouwen;0 jarigen;8.2.2  Longontsteking;2005;0.8;;
1164;Mannen + Vrouwen;0 jarigen;8.3  Influenza;2000;;;
1165;Mannen + Vrouwen;0 jarigen;8.3  Influenza;2001;;;
1166;Mannen + Vrouwen;0 jarigen;8.3  Influenza;2002;;;
1167;Mannen + Vrouwen;0 jarigen;8.3  Influenza;2003;0.0;;
1168;Mannen + Vrouwen;0 jarigen;8.3  Influenza;2004;;;
1169;Mannen + Vrouwen;0 jarigen;8.3  Influenza;2005;0.0;;
1170;Mannen + Vrouwen;0 jarigen;8.4  COPD;2000;0.0;;
1171;Mannen + Vrouwen;0 jarigen;8.4  COPD;2001;0.0;;
1172;Mannen + Vrouwen;0 jarigen;8.4  COPD;2002;1.8;;
1173;Mannen + Vrouwen;0 jarigen;8.4  COPD;2003;0.0;;
1174;Mannen + Vrouwen;0 jarigen;8.4  COPD;2004;0.0;;
1175;Mannen + Vrouwen;0 jarigen;8.4  COPD;2005;0.0;;
1176;Mannen + Vrouwen;0 jarigen;8.5  Astma;2000;0.0;;
1177;Mannen + Vrouwen;0 jarigen;8.5  Astma;2001;0.0;;
1178;Mannen + Vrouwen;0 jarigen;8.5  Astma;2002;0.0;;
1179;Mannen + Vrouwen;0 jarigen;8.5  Astma;2003;0.0;;
1180;Mannen + Vrouwen;0 jarigen;8.5  Astma;2004;0.0;;
1181;Mannen + Vrouwen;0 jarigen;8.5  Astma;2005;0.0;;
1182;Mannen + Vrouwen;0 jarigen;8.6  Beroepsgerelateerde ademhalingszktn;2000;;;
1183;Mannen + Vrouwen;0 jarigen;8.6  Beroepsgerelateerde ademhalingszktn;2001;;;
1184;Mannen + Vrouwen;0 jarigen;8.6  Beroepsgerelateerde ademhalingszktn;2002;;;
1185;Mannen + Vrouwen;0 jarigen;8.6  Beroepsgerelateerde ademhalingszktn;2003;;;
1186;Mannen + Vrouwen;0 jarigen;8.6  Beroepsgerelateerde ademhalingszktn;2004;;;
1187;Mannen + Vrouwen;0 jarigen;8.6  Beroepsgerelateerde ademhalingszktn;2005;;;
1188;Mannen + Vrouwen;0 jarigen;9  Ziekten van de spijsverteringsorganen;2000;0.8;;
1189;Mannen + Vrouwen;0 jarigen;9  Ziekten van de spijsverteringsorganen;2001;0.8;;
1190;Mannen + Vrouwen;0 jarigen;9  Ziekten van de spijsverteringsorganen;2002;0.8;;
1191;Mannen + Vrouwen;0 jarigen;9  Ziekten van de spijsverteringsorganen;2003;0.5;;
1192;Mannen + Vrouwen;0 jarigen;9  Ziekten van de spijsverteringsorganen;2004;0.4;;
1193;Mannen + Vrouwen;0 jarigen;9  Ziekten van de spijsverteringsorganen;2005;0.7;;
1194;Mannen + Vrouwen;0 jarigen;9.2  Zweren maag en twaalfvingerige darm;2000;;;
1195;Mannen + Vrouwen;0 jarigen;9.2  Zweren maag en twaalfvingerige darm;2001;;;
1196;Mannen + Vrouwen;0 jarigen;9.2  Zweren maag en twaalfvingerige darm;2002;;;
1197;Mannen + Vrouwen;0 jarigen;9.2  Zweren maag en twaalfvingerige darm;2003;;;
1198;Mannen + Vrouwen;0 jarigen;9.2  Zweren maag en twaalfvingerige darm;2004;;;
1199;Mannen + Vrouwen;0 jarigen;9.2  Zweren maag en twaalfvingerige darm;2005;;;
1200;Mannen + Vrouwen;0 jarigen;9.3  Darmobstructie;2000;0.8;;
1201;Mannen + Vrouwen;0 jarigen;9.3  Darmobstructie;2001;0.9;;
1202;Mannen + Vrouwen;0 jarigen;9.3  Darmobstructie;2002;1.5;;
1203;Mannen + Vrouwen;0 jarigen;9.3  Darmobstructie;2003;0.8;;
1204;Mannen + Vrouwen;0 jarigen;9.3  Darmobstructie;2004;0.8;;
1205;Mannen + Vrouwen;0 jarigen;9.3  Darmobstructie;2005;1.7;;
1206;Mannen + Vrouwen;0 jarigen;9.4  Inflammatoire darmziekten;2000;;;
1207;Mannen + Vrouwen;0 jarigen;9.4  Inflammatoire darmziekten;2001;;;
1208;Mannen + Vrouwen;0 jarigen;9.4  Inflammatoire darmziekten;2002;;;
1209;Mannen + Vrouwen;0 jarigen;9.4  Inflammatoire darmziekten;2003;;;
1210;Mannen + Vrouwen;0 jarigen;9.4  Inflammatoire darmziekten;2004;;;
1211;Mannen + Vrouwen;0 jarigen;9.4  Inflammatoire darmziekten;2005;;;
1212;Mannen + Vrouwen;0 jarigen;9.5  Vaataandoening darm;2000;;;
1213;Mannen + Vrouwen;0 jarigen;9.5  Vaataandoening darm;2001;;;
1214;Mannen + Vrouwen;0 jarigen;9.5  Vaataandoening darm;2002;;;
1215;Mannen + Vrouwen;0 jarigen;9.5  Vaataandoening darm;2003;;;
1216;Mannen + Vrouwen;0 jarigen;9.5  Vaataandoening darm;2004;;;
1217;Mannen + Vrouwen;0 jarigen;9.5  Vaataandoening darm;2005;;;
1218;Mannen + Vrouwen;0 jarigen;9.6  Divertikelziekte;2000;;;
1219;Mannen + Vrouwen;0 jarigen;9.6  Divertikelziekte;2001;;;
1220;Mannen + Vrouwen;0 jarigen;9.6  Divertikelziekte;2002;;;
1221;Mannen + Vrouwen;0 jarigen;9.6  Divertikelziekte;2003;;;
1222;Mannen + Vrouwen;0 jarigen;9.6  Divertikelziekte;2004;;;
1223;Mannen + Vrouwen;0 jarigen;9.6  Divertikelziekte;2005;;;
1224;Mannen + Vrouwen;0 jarigen;9.7  Chronische leverziekten;2000;;;
1225;Mannen + Vrouwen;0 jarigen;9.7  Chronische leverziekten;2001;;;
1226;Mannen + Vrouwen;0 jarigen;9.7  Chronische leverziekten;2002;;;
1227;Mannen + Vrouwen;0 jarigen;9.7  Chronische leverziekten;2003;;;
1228;Mannen + Vrouwen;0 jarigen;9.7  Chronische leverziekten;2004;;;
1229;Mannen + Vrouwen;0 jarigen;9.7  Chronische leverziekten;2005;;;
1230;Mannen + Vrouwen;0 jarigen;9.7.1 Alcohol geïnduc. chron.leverziekte;2000;;;
1231;Mannen + Vrouwen;0 jarigen;9.7.1 Alcohol geïnduc. chron.leverziekte;2001;;;
1232;Mannen + Vrouwen;0 jarigen;9.7.1 Alcohol geïnduc. chron.leverziekte;2002;;;
1233;Mannen + Vrouwen;0 jarigen;9.7.1 Alcohol geïnduc. chron.leverziekte;2003;;;
1234;Mannen + Vrouwen;0 jarigen;9.7.1 Alcohol geïnduc. chron.leverziekte;2004;;;
1235;Mannen + Vrouwen;0 jarigen;9.7.1 Alcohol geïnduc. chron.leverziekte;2005;;;
1236;Mannen + Vrouwen;0 jarigen;9.7.2  Overige chronische leverziekten;2000;;;
1237;Mannen + Vrouwen;0 jarigen;9.7.2  Overige chronische leverziekten;2001;;;
1238;Mannen + Vrouwen;0 jarigen;9.7.2  Overige chronische leverziekten;2002;;;
1239;Mannen + Vrouwen;0 jarigen;9.7.2  Overige chronische leverziekten;2003;;;
1240;Mannen + Vrouwen;0 jarigen;9.7.2  Overige chronische leverziekten;2004;;;
1241;Mannen + Vrouwen;0 jarigen;9.7.2  Overige chronische leverziekten;2005;;;
1242;Mannen + Vrouwen;0 jarigen;9.8  Ziekten van galblaas en galwegen;2000;;;
1243;Mannen + Vrouwen;0 jarigen;9.8  Ziekten van galblaas en galwegen;2001;;;
1244;Mannen + Vrouwen;0 jarigen;9.8  Ziekten van galblaas en galwegen;2002;;;
1245;Mannen + Vrouwen;0 jarigen;9.8  Ziekten van galblaas en galwegen;2003;;;
1246;Mannen + Vrouwen;0 jarigen;9.8  Ziekten van galblaas en galwegen;2004;;;
1247;Mannen + Vrouwen;0 jarigen;9.8  Ziekten van galblaas en galwegen;2005;;;
1248;Mannen + Vrouwen;0 jarigen;9.9  Appendicitis;2000;;;
1249;Mannen + Vrouwen;0 jarigen;9.9  Appendicitis;2001;;;
1250;Mannen + Vrouwen;0 jarigen;9.9  Appendicitis;2002;;;
1251;Mannen + Vrouwen;0 jarigen;9.9  Appendicitis;2003;;;
1252;Mannen + Vrouwen;0 jarigen;9.9  Appendicitis;2004;;;
1253;Mannen + Vrouwen;0 jarigen;9.9  Appendicitis;2005;;;
1254;Mannen + Vrouwen;0 jarigen;10  Ziekten huid, onderhuids bindweefsel;2000;0.0;;
1255;Mannen + Vrouwen;0 jarigen;10  Ziekten huid, onderhuids bindweefsel;2001;0.4;;
1256;Mannen + Vrouwen;0 jarigen;10  Ziekten huid, onderhuids bindweefsel;2002;1.8;;
1257;Mannen + Vrouwen;0 jarigen;10  Ziekten huid, onderhuids bindweefsel;2003;0.4;;
1258;Mannen + Vrouwen;0 jarigen;10  Ziekten huid, onderhuids bindweefsel;2004;0.8;;
1259;Mannen + Vrouwen;0 jarigen;10  Ziekten huid, onderhuids bindweefsel;2005;0.4;;
1260;Mannen + Vrouwen;0 jarigen;10.4  Decubitus;2000;;;
1261;Mannen + Vrouwen;0 jarigen;10.4  Decubitus;2001;;;
1262;Mannen + Vrouwen;0 jarigen;10.4  Decubitus;2002;;;
1263;Mannen + Vrouwen;0 jarigen;10.4  Decubitus;2003;;;
1264;Mannen + Vrouwen;0 jarigen;10.4  Decubitus;2004;;;
1265;Mannen + Vrouwen;0 jarigen;10.4  Decubitus;2005;;;
1266;Mannen + Vrouwen;0 jarigen;11  Ziekten spieren, beend., bindweefsel;2000;0.0;;
1267;Mannen + Vrouwen;0 jarigen;11  Ziekten spieren, beend., bindweefsel;2001;0.0;;
1268;Mannen + Vrouwen;0 jarigen;11  Ziekten spieren, beend., bindweefsel;2002;0.0;;
1269;Mannen + Vrouwen;0 jarigen;11  Ziekten spieren, beend., bindweefsel;2003;4.9;;
1270;Mannen + Vrouwen;0 jarigen;11  Ziekten spieren, beend., bindweefsel;2004;3.6;;
1271;Mannen + Vrouwen;0 jarigen;11  Ziekten spieren, beend., bindweefsel;2005;2.0;;
1272;Mannen + Vrouwen;0 jarigen;11.1  Reumatoïde artritis (RA), reuma;2000;;;
1273;Mannen + Vrouwen;0 jarigen;11.1  Reumatoïde artritis (RA), reuma;2001;;;
1274;Mannen + Vrouwen;0 jarigen;11.1  Reumatoïde artritis (RA), reuma;2002;;;
1275;Mannen + Vrouwen;0 jarigen;11.1  Reumatoïde artritis (RA), reuma;2003;;;
1276;Mannen + Vrouwen;0 jarigen;11.1  Reumatoïde artritis (RA), reuma;2004;;;
1277;Mannen + Vrouwen;0 jarigen;11.1  Reumatoïde artritis (RA), reuma;2005;;;
1278;Mannen + Vrouwen;0 jarigen;11.4  Osteoporose;2000;;;
1279;Mannen + Vrouwen;0 jarigen;11.4  Osteoporose;2001;;;
1280;Mannen + Vrouwen;0 jarigen;11.4  Osteoporose;2002;;;
1281;Mannen + Vrouwen;0 jarigen;11.4  Osteoporose;2003;;;
1282;Mannen + Vrouwen;0 jarigen;11.4  Osteoporose;2004;;;
1283;Mannen + Vrouwen;0 jarigen;11.4  Osteoporose;2005;;;
1284;Mannen + Vrouwen;0 jarigen;12  Ziekten urinewegen en gesl.organen;2000;0.4;;
1285;Mannen + Vrouwen;0 jarigen;12  Ziekten urinewegen en gesl.organen;2001;0.2;;
1286;Mannen + Vrouwen;0 jarigen;12  Ziekten urinewegen en gesl.organen;2002;0.8;;
1287;Mannen + Vrouwen;0 jarigen;12  Ziekten urinewegen en gesl.organen;2003;0.6;;
1288;Mannen + Vrouwen;0 jarigen;12  Ziekten urinewegen en gesl.organen;2004;0.3;;
1289;Mannen + Vrouwen;0 jarigen;12  Ziekten urinewegen en gesl.organen;2005;0.5;;
1290;Mannen + Vrouwen;0 jarigen;12.1  Chronische nierziekten;2000;;;
1291;Mannen + Vrouwen;0 jarigen;12.1  Chronische nierziekten;2001;;;
1292;Mannen + Vrouwen;0 jarigen;12.1  Chronische nierziekten;2002;;;
1293;Mannen + Vrouwen;0 jarigen;12.1  Chronische nierziekten;2003;;;
1294;Mannen + Vrouwen;0 jarigen;12.1  Chronische nierziekten;2004;;;
1295;Mannen + Vrouwen;0 jarigen;12.1  Chronische nierziekten;2005;;;
1296;Mannen + Vrouwen;0 jarigen;12.2  Acute urineweginfecties;2000;0.0;;
1297;Mannen + Vrouwen;0 jarigen;12.2  Acute urineweginfecties;2001;0.0;;
1298;Mannen + Vrouwen;0 jarigen;12.2  Acute urineweginfecties;2002;0.0;;
1299;Mannen + Vrouwen;0 jarigen;12.2  Acute urineweginfecties;2003;0.0;;
1300;Mannen + Vrouwen;0 jarigen;12.2  Acute urineweginfecties;2004;0.0;;
1301;Mannen + Vrouwen;0 jarigen;12.2  Acute urineweginfecties;2005;0.0;;
1302;Mannen + Vrouwen;0 jarigen;14  Aandoeningen v.d. perinatale periode;2000;0.8;;
1303;Mannen + Vrouwen;0 jarigen;14  Aandoeningen v.d. perinatale periode;2001;0.8;;
1304;Mannen + Vrouwen;0 jarigen;14  Aandoeningen v.d. perinatale periode;2002;0.8;;
1305;Mannen + Vrouwen;0 jarigen;14  Aandoeningen v.d. perinatale periode;2003;0.7;;
1306;Mannen + Vrouwen;0 jarigen;14  Aandoeningen v.d. perinatale periode;2004;0.6;;
1307;Mannen + Vrouwen;0 jarigen;14  Aandoeningen v.d. perinatale periode;2005;0.7;;
1308;Mannen + Vrouwen;0 jarigen;14.1  Vroeggeboorten;2000;2.4;;
1309;Mannen + Vrouwen;0 jarigen;14.1  Vroeggeboorten;2001;2.2;;
1310;Mannen + Vrouwen;0 jarigen;14.1  Vroeggeboorten;2002;2.3;;
1311;Mannen + Vrouwen;0 jarigen;14.1  Vroeggeboorten;2003;2.2;;
1312;Mannen + Vrouwen;0 jarigen;14.1  Vroeggeboorten;2004;1.7;;
1313;Mannen + Vrouwen;0 jarigen;14.1  Vroeggeboorten;2005;1.9;;
1314;Mannen + Vrouwen;0 jarigen;14.2  Gezondheidsprobl.op tijd geborenen;2000;1.3;;
1315;Mannen + Vrouwen;0 jarigen;14.2  Gezondheidsprobl.op tijd geborenen;2001;1.1;;
1316;Mannen + Vrouwen;0 jarigen;14.2  Gezondheidsprobl.op tijd geborenen;2002;1.2;;
1317;Mannen + Vrouwen;0 jarigen;14.2  Gezondheidsprobl.op tijd geborenen;2003;1.1;;
1318;Mannen + Vrouwen;0 jarigen;14.2  Gezondheidsprobl.op tijd geborenen;2004;1.1;;
1319;Mannen + Vrouwen;0 jarigen;14.2  Gezondheidsprobl.op tijd geborenen;2005;0.9;;
1320;Mannen + Vrouwen;0 jarigen;15  Aangeboren afwijkingen;2000;8.6;;
1321;Mannen + Vrouwen;0 jarigen;15  Aangeboren afwijkingen;2001;8.5;;
1322;Mannen + Vrouwen;0 jarigen;15  Aangeboren afwijkingen;2002;8.1;;
1323;Mannen + Vrouwen;0 jarigen;15  Aangeboren afwijkingen;2003;8.6;;
1324;Mannen + Vrouwen;0 jarigen;15  Aangeboren afwijkingen;2004;7.0;;
1325;Mannen + Vrouwen;0 jarigen;15  Aangeboren afwijkingen;2005;5.8;;
1326;Mannen + Vrouwen;0 jarigen;15.1  Aangeb. afwijkingen van het czs;2000;23.3;;
1327;Mannen + Vrouwen;0 jarigen;15.1  Aangeb. afwijkingen van het czs;2001;26.0;;
1328;Mannen + Vrouwen;0 jarigen;15.1  Aangeb. afwijkingen van het czs;2002;28.2;;
1329;Mannen + Vrouwen;0 jarigen;15.1  Aangeb. afwijkingen van het czs;2003;24.3;;
1330;Mannen + Vrouwen;0 jarigen;15.1  Aangeb. afwijkingen van het czs;2004;20.5;;
1331;Mannen + Vrouwen;0 jarigen;15.1  Aangeb. afwijkingen van het czs;2005;19.2;;
1332;Mannen + Vrouwen;0 jarigen;15.2  Aangeb. afw. van hartvaatstelsel;2000;18.1;;
1333;Mannen + Vrouwen;0 jarigen;15.2  Aangeb. afw. van hartvaatstelsel;2001;17.2;;
1334;Mannen + Vrouwen;0 jarigen;15.2  Aangeb. afw. van hartvaatstelsel;2002;14.7;;
1335;Mannen + Vrouwen;0 jarigen;15.2  Aangeb. afw. van hartvaatstelsel;2003;15.6;;
1336;Mannen + Vrouwen;0 jarigen;15.2  Aangeb. afw. van hartvaatstelsel;2004;14.1;;
1337;Mannen + Vrouwen;0 jarigen;15.2  Aangeb. afw. van hartvaatstelsel;2005;13.3;;
1338;Mannen + Vrouwen;0 jarigen;15.3  Syndroom van Down;2000;10.6;;
1339;Mannen + Vrouwen;0 jarigen;15.3  Syndroom van Down;2001;8.9;;
1340;Mannen + Vrouwen;0 jarigen;15.3  Syndroom van Down;2002;8.8;;
1341;Mannen + Vrouwen;0 jarigen;15.3  Syndroom van Down;2003;6.1;;
1342;Mannen + Vrouwen;0 jarigen;15.3  Syndroom van Down;2004;5.0;;
1343;Mannen + Vrouwen;0 jarigen;15.3  Syndroom van Down;2005;3.5;;
1344;Mannen + Vrouwen;0 jarigen;17 Ongevalsletsels en vergiftigingen;2000;1.7;;
1345;Mannen + Vrouwen;0 jarigen;17 Ongevalsletsels en vergiftigingen;2001;2.6;;
1346;Mannen + Vrouwen;0 jarigen;17 Ongevalsletsels en vergiftigingen;2002;1.1;;
1347;Mannen + Vrouwen;0 jarigen;17 Ongevalsletsels en vergiftigingen;2003;1.1;;
1348;Mannen + Vrouwen;0 jarigen;17 Ongevalsletsels en vergiftigingen;2004;0.9;;
1349;Mannen + Vrouwen;0 jarigen;17 Ongevalsletsels en vergiftigingen;2005;1.2;;
1350;Mannen + Vrouwen;0 jarigen;17.1  Heupfractuur;2000;;;
1351;Mannen + Vrouwen;0 jarigen;17.1  Heupfractuur;2001;;;
1352;Mannen + Vrouwen;0 jarigen;17.1  Heupfractuur;2002;;;
1353;Mannen + Vrouwen;0 jarigen;17.1  Heupfractuur;2003;;;
1354;Mannen + Vrouwen;0 jarigen;17.1  Heupfractuur;2004;;;
1355;Mannen + Vrouwen;0 jarigen;17.1  Heupfractuur;2005;;;
1356;Mannen + Vrouwen;0 jarigen;19  Ext. oorz. van letsels, vergiftiging;2000;3.9;;
1357;Mannen + Vrouwen;0 jarigen;19  Ext. oorz. van letsels, vergiftiging;2001;4.1;;
1358;Mannen + Vrouwen;0 jarigen;19  Ext. oorz. van letsels, vergiftiging;2002;2.5;;
1359;Mannen + Vrouwen;0 jarigen;19  Ext. oorz. van letsels, vergiftiging;2003;2.5;;
1360;Mannen + Vrouwen;0 jarigen;19  Ext. oorz. van letsels, vergiftiging;2004;1.4;;
1361;Mannen + Vrouwen;0 jarigen;19  Ext. oorz. van letsels, vergiftiging;2005;4.3;;
1362;Mannen + Vrouwen;0 jarigen;19.1  Ongeval met vervoersmiddel;2000;;;
1363;Mannen + Vrouwen;0 jarigen;19.1  Ongeval met vervoersmiddel;2001;;;
1364;Mannen + Vrouwen;0 jarigen;19.1  Ongeval met vervoersmiddel;2002;;;
1365;Mannen + Vrouwen;0 jarigen;19.1  Ongeval met vervoersmiddel;2003;;;
1366;Mannen + Vrouwen;0 jarigen;19.1  Ongeval met vervoersmiddel;2004;;;
1367;Mannen + Vrouwen;0 jarigen;19.1  Ongeval met vervoersmiddel;2005;;;
1368;Mannen + Vrouwen;0 jarigen;19.1.1  Ongeval met trein, vaartuig;2000;;;
1369;Mannen + Vrouwen;0 jarigen;19.1.1  Ongeval met trein, vaartuig;2001;;;
1370;Mannen + Vrouwen;0 jarigen;19.1.1  Ongeval met trein, vaartuig;2002;;;
1371;Mannen + Vrouwen;0 jarigen;19.1.1  Ongeval met trein, vaartuig;2003;;;
1372;Mannen + Vrouwen;0 jarigen;19.1.1  Ongeval met trein, vaartuig;2004;;;
1373;Mannen + Vrouwen;0 jarigen;19.1.1  Ongeval met trein, vaartuig;2005;;;
1374;Mannen + Vrouwen;0 jarigen;19.1.2  Verkeersongevallen;2000;;;
1375;Mannen + Vrouwen;0 jarigen;19.1.2  Verkeersongevallen;2001;;;
1376;Mannen + Vrouwen;0 jarigen;19.1.2  Verkeersongevallen;2002;;;
1377;Mannen + Vrouwen;0 jarigen;19.1.2  Verkeersongevallen;2003;;;
1378;Mannen + Vrouwen;0 jarigen;19.1.2  Verkeersongevallen;2004;;;
1379;Mannen + Vrouwen;0 jarigen;19.1.2  Verkeersongevallen;2005;;;
1380;Mannen + Vrouwen;0 jarigen;19.2  Accidentele vergiftiging;2000;1.0;;
1381;Mannen + Vrouwen;0 jarigen;19.2  Accidentele vergiftiging;2001;0.0;;
1382;Mannen + Vrouwen;0 jarigen;19.2  Accidentele vergiftiging;2002;0.0;;
1383;Mannen + Vrouwen;0 jarigen;19.2  Accidentele vergiftiging;2003;0.0;;
1384;Mannen + Vrouwen;0 jarigen;19.2  Accidentele vergiftiging;2004;0.0;;
1385;Mannen + Vrouwen;0 jarigen;19.2  Accidentele vergiftiging;2005;0.0;;
1386;Mannen + Vrouwen;0 jarigen;19.3  Medische ongevallen;2000;;;
1387;Mannen + Vrouwen;0 jarigen;19.3  Medische ongevallen;2001;;;
1388;Mannen + Vrouwen;0 jarigen;19.3  Medische ongevallen;2002;;;
1389;Mannen + Vrouwen;0 jarigen;19.3  Medische ongevallen;2003;8.1;;
1390;Mannen + Vrouwen;0 jarigen;19.3  Medische ongevallen;2004;;;
1391;Mannen + Vrouwen;0 jarigen;19.3  Medische ongevallen;2005;;;
1392;Mannen + Vrouwen;0 jarigen;19.4  Complicatie van behandeling;2000;9.0;;
1393;Mannen + Vrouwen;0 jarigen;19.4  Complicatie van behandeling;2001;11.1;;
1394;Mannen + Vrouwen;0 jarigen;19.4  Complicatie van behandeling;2002;7.1;;
1395;Mannen + Vrouwen;0 jarigen;19.4  Complicatie van behandeling;2003;4.4;;
1396;Mannen + Vrouwen;0 jarigen;19.4  Complicatie van behandeling;2004;4.3;;
1397;Mannen + Vrouwen;0 jarigen;19.4  Complicatie van behandeling;2005;13.2;;
1398;Mannen + Vrouwen;0 jarigen;19.5  Accidentele val;2000;0.0;;
1399;Mannen + Vrouwen;0 jarigen;19.5  Accidentele val;2001;0.0;;
1400;Mannen + Vrouwen;0 jarigen;19.5  Accidentele val;2002;0.0;;
1401;Mannen + Vrouwen;0 jarigen;19.5  Accidentele val;2003;0.6;;
1402;Mannen + Vrouwen;0 jarigen;19.5  Accidentele val;2004;0.7;;
1403;Mannen + Vrouwen;0 jarigen;19.5  Accidentele val;2005;0.0;;
1404;Mannen + Vrouwen;0 jarigen;19.6  Ongeval door brand;2000;;;
