ID;Geslacht;Arbeidsbelemmering;KenmerkenVanPersonen;Perioden;NietWerkzameBevolking_1
1076;Totaal mannen en vrouwen;Onbekend;Arb.pos.: Niet gezocht, ontmoediging;2017;0
1077;Totaal mannen en vrouwen;Onbekend;Arb.pos.: Niet gezocht, ontmoediging;2018;0
1078;Totaal mannen en vrouwen;Onbekend;Arb.pos.: Niet gezocht, ontmoediging;2019;0
1079;Totaal mannen en vrouwen;Onbekend;Arb.pos.: Niet gezocht, ontmoediging;2020;0
1080;Totaal mannen en vrouwen;Onbekend;Arb.pos.: Niet gezocht, andere reden;2015;3
1081;Totaal mannen en vrouwen;Onbekend;Arb.pos.: Niet gezocht, andere reden;2016;1
1082;Totaal mannen en vrouwen;Onbekend;Arb.pos.: Niet gezocht, andere reden;2017;2
1083;Totaal mannen en vrouwen;Onbekend;Arb.pos.: Niet gezocht, andere reden;2018;1
1084;Totaal mannen en vrouwen;Onbekend;Arb.pos.: Niet gezocht, andere reden;2019;0
1085;Totaal mannen en vrouwen;Onbekend;Arb.pos.: Niet gezocht, andere reden;2020;1
1086;Totaal mannen en vrouwen;Onbekend;Arb.pos.: Gezocht, niet beschikbaar;2015;1
1087;Totaal mannen en vrouwen;Onbekend;Arb.pos.: Gezocht, niet beschikbaar;2016;1
1088;Totaal mannen en vrouwen;Onbekend;Arb.pos.: Gezocht, niet beschikbaar;2017;1
1089;Totaal mannen en vrouwen;Onbekend;Arb.pos.: Gezocht, niet beschikbaar;2018;1
1090;Totaal mannen en vrouwen;Onbekend;Arb.pos.: Gezocht, niet beschikbaar;2019;3
1091;Totaal mannen en vrouwen;Onbekend;Arb.pos.: Gezocht, niet beschikbaar;2020;0
1092;Totaal mannen en vrouwen;Onbekend;Arb.pos.: Niet gezocht, niet beschikbaar;2015;48
1093;Totaal mannen en vrouwen;Onbekend;Arb.pos.: Niet gezocht, niet beschikbaar;2016;68
1094;Totaal mannen en vrouwen;Onbekend;Arb.pos.: Niet gezocht, niet beschikbaar;2017;46
1095;Totaal mannen en vrouwen;Onbekend;Arb.pos.: Niet gezocht, niet beschikbaar;2018;32
1096;Totaal mannen en vrouwen;Onbekend;Arb.pos.: Niet gezocht, niet beschikbaar;2019;37
1097;Totaal mannen en vrouwen;Onbekend;Arb.pos.: Niet gezocht, niet beschikbaar;2020;33
1098;Totaal mannen en vrouwen;Onbekend;Arb.pos.: Wil werken;2015;4
1099;Totaal mannen en vrouwen;Onbekend;Arb.pos.: Wil werken;2016;4
1100;Totaal mannen en vrouwen;Onbekend;Arb.pos.: Wil werken;2017;5
1101;Totaal mannen en vrouwen;Onbekend;Arb.pos.: Wil werken;2018;3
1102;Totaal mannen en vrouwen;Onbekend;Arb.pos.: Wil werken;2019;3
1103;Totaal mannen en vrouwen;Onbekend;Arb.pos.: Wil werken;2020;3
1104;Totaal mannen en vrouwen;Onbekend;Arb.pos.: Wil of kan niet werken;2015;44
1105;Totaal mannen en vrouwen;Onbekend;Arb.pos.: Wil of kan niet werken;2016;64
1106;Totaal mannen en vrouwen;Onbekend;Arb.pos.: Wil of kan niet werken;2017;41
1107;Totaal mannen en vrouwen;Onbekend;Arb.pos.: Wil of kan niet werken;2018;29
1108;Totaal mannen en vrouwen;Onbekend;Arb.pos.: Wil of kan niet werken;2019;34
1109;Totaal mannen en vrouwen;Onbekend;Arb.pos.: Wil of kan niet werken;2020;30
1110;Totaal mannen en vrouwen;Onbekend;Arb.pos.: Vanwege zorg gezin /huishouden;2015;2
1111;Totaal mannen en vrouwen;Onbekend;Arb.pos.: Vanwege zorg gezin /huishouden;2016;1
1112;Totaal mannen en vrouwen;Onbekend;Arb.pos.: Vanwege zorg gezin /huishouden;2017;1
1113;Totaal mannen en vrouwen;Onbekend;Arb.pos.: Vanwege zorg gezin /huishouden;2018;0
1114;Totaal mannen en vrouwen;Onbekend;Arb.pos.: Vanwege zorg gezin /huishouden;2019;2
1115;Totaal mannen en vrouwen;Onbekend;Arb.pos.: Vanwege zorg gezin /huishouden;2020;0
1116;Totaal mannen en vrouwen;Onbekend;Arb.pos.: Vanwege opleiding/studie;2015;1
1117;Totaal mannen en vrouwen;Onbekend;Arb.pos.: Vanwege opleiding/studie;2016;2
1118;Totaal mannen en vrouwen;Onbekend;Arb.pos.: Vanwege opleiding/studie;2017;2
1119;Totaal mannen en vrouwen;Onbekend;Arb.pos.: Vanwege opleiding/studie;2018;1
1120;Totaal mannen en vrouwen;Onbekend;Arb.pos.: Vanwege opleiding/studie;2019;1
1121;Totaal mannen en vrouwen;Onbekend;Arb.pos.: Vanwege opleiding/studie;2020;2
1122;Totaal mannen en vrouwen;Onbekend;Arb.pos.: Vut/pensioen/hoge leeftijd;2015;24
1123;Totaal mannen en vrouwen;Onbekend;Arb.pos.: Vut/pensioen/hoge leeftijd;2016;36
1124;Totaal mannen en vrouwen;Onbekend;Arb.pos.: Vut/pensioen/hoge leeftijd;2017;17
1125;Totaal mannen en vrouwen;Onbekend;Arb.pos.: Vut/pensioen/hoge leeftijd;2018;11
1126;Totaal mannen en vrouwen;Onbekend;Arb.pos.: Vut/pensioen/hoge leeftijd;2019;17
1127;Totaal mannen en vrouwen;Onbekend;Arb.pos.: Vut/pensioen/hoge leeftijd;2020;16
1128;Totaal mannen en vrouwen;Onbekend;Arb.pos.: Ziekte/arbeidsongeschiktheid;2015;16
1129;Totaal mannen en vrouwen;Onbekend;Arb.pos.: Ziekte/arbeidsongeschiktheid;2016;23
1130;Totaal mannen en vrouwen;Onbekend;Arb.pos.: Ziekte/arbeidsongeschiktheid;2017;19
1131;Totaal mannen en vrouwen;Onbekend;Arb.pos.: Ziekte/arbeidsongeschiktheid;2018;15
1132;Totaal mannen en vrouwen;Onbekend;Arb.pos.: Ziekte/arbeidsongeschiktheid;2019;13
1133;Totaal mannen en vrouwen;Onbekend;Arb.pos.: Ziekte/arbeidsongeschiktheid;2020;11
1134;Totaal mannen en vrouwen;Onbekend;Arb.pos.: Vanwege andere redenen;2015;1
1135;Totaal mannen en vrouwen;Onbekend;Arb.pos.: Vanwege andere redenen;2016;2
1136;Totaal mannen en vrouwen;Onbekend;Arb.pos.: Vanwege andere redenen;2017;2
1137;Totaal mannen en vrouwen;Onbekend;Arb.pos.: Vanwege andere redenen;2018;1
1138;Totaal mannen en vrouwen;Onbekend;Arb.pos.: Vanwege andere redenen;2019;1
1139;Totaal mannen en vrouwen;Onbekend;Arb.pos.: Vanwege andere redenen;2020;1
1140;Mannen;Totaal;Totaal personen;2015;1876
1141;Mannen;Totaal;Totaal personen;2016;1867
1142;Mannen;Totaal;Totaal personen;2017;1835
1143;Mannen;Totaal;Totaal personen;2018;1764
1144;Mannen;Totaal;Totaal personen;2019;1746
1145;Mannen;Totaal;Totaal personen;2020;1802
1146;Mannen;Totaal;Leeftijd: 15 tot 25 jaar;2015;417
1147;Mannen;Totaal;Leeftijd: 15 tot 25 jaar;2016;424
1148;Mannen;Totaal;Leeftijd: 15 tot 25 jaar;2017;413
1149;Mannen;Totaal;Leeftijd: 15 tot 25 jaar;2018;392
1150;Mannen;Totaal;Leeftijd: 15 tot 25 jaar;2019;380
1151;Mannen;Totaal;Leeftijd: 15 tot 25 jaar;2020;417
1152;Mannen;Totaal;Leeftijd: 25 tot 35 jaar;2015;138
1153;Mannen;Totaal;Leeftijd: 25 tot 35 jaar;2016;136
1154;Mannen;Totaal;Leeftijd: 25 tot 35 jaar;2017;127
1155;Mannen;Totaal;Leeftijd: 25 tot 35 jaar;2018;124
1156;Mannen;Totaal;Leeftijd: 25 tot 35 jaar;2019;134
1157;Mannen;Totaal;Leeftijd: 25 tot 35 jaar;2020;130
1158;Mannen;Totaal;Leeftijd: 35 tot 45 jaar;2015;115
1159;Mannen;Totaal;Leeftijd: 35 tot 45 jaar;2016;107
1160;Mannen;Totaal;Leeftijd: 35 tot 45 jaar;2017;107
1161;Mannen;Totaal;Leeftijd: 35 tot 45 jaar;2018;96
1162;Mannen;Totaal;Leeftijd: 35 tot 45 jaar;2019;91
1163;Mannen;Totaal;Leeftijd: 35 tot 45 jaar;2020;108
1164;Mannen;Totaal;Leeftijd: 45 tot 55 jaar;2015;158
1165;Mannen;Totaal;Leeftijd: 45 tot 55 jaar;2016;154
1166;Mannen;Totaal;Leeftijd: 45 tot 55 jaar;2017;154
1167;Mannen;Totaal;Leeftijd: 45 tot 55 jaar;2018;137
1168;Mannen;Totaal;Leeftijd: 45 tot 55 jaar;2019;132
1169;Mannen;Totaal;Leeftijd: 45 tot 55 jaar;2020;126
1170;Mannen;Totaal;Leeftijd: 55 tot 65 jaar;2015;323
1171;Mannen;Totaal;Leeftijd: 55 tot 65 jaar;2016;303
1172;Mannen;Totaal;Leeftijd: 55 tot 65 jaar;2017;280
1173;Mannen;Totaal;Leeftijd: 55 tot 65 jaar;2018;257
1174;Mannen;Totaal;Leeftijd: 55 tot 65 jaar;2019;252
1175;Mannen;Totaal;Leeftijd: 55 tot 65 jaar;2020;243
1176;Mannen;Totaal;Leeftijd: 65 tot 75 jaar;2015;725
1177;Mannen;Totaal;Leeftijd: 65 tot 75 jaar;2016;742
1178;Mannen;Totaal;Leeftijd: 65 tot 75 jaar;2017;754
1179;Mannen;Totaal;Leeftijd: 65 tot 75 jaar;2018;759
1180;Mannen;Totaal;Leeftijd: 65 tot 75 jaar;2019;757
1181;Mannen;Totaal;Leeftijd: 65 tot 75 jaar;2020;778
1182;Mannen;Totaal;Leeftijd: 15 tot 65 jaar;2015;1151
1183;Mannen;Totaal;Leeftijd: 15 tot 65 jaar;2016;1124
1184;Mannen;Totaal;Leeftijd: 15 tot 65 jaar;2017;1082
1185;Mannen;Totaal;Leeftijd: 15 tot 65 jaar;2018;1007
1186;Mannen;Totaal;Leeftijd: 15 tot 65 jaar;2019;988
1187;Mannen;Totaal;Leeftijd: 15 tot 65 jaar;2020;1025
1188;Mannen;Totaal;Leeftijd: 25 tot 45 jaar;2015;253
1189;Mannen;Totaal;Leeftijd: 25 tot 45 jaar;2016;243
1190;Mannen;Totaal;Leeftijd: 25 tot 45 jaar;2017;235
1191;Mannen;Totaal;Leeftijd: 25 tot 45 jaar;2018;220
1192;Mannen;Totaal;Leeftijd: 25 tot 45 jaar;2019;225
1193;Mannen;Totaal;Leeftijd: 25 tot 45 jaar;2020;238
1194;Mannen;Totaal;Leeftijd: 45 tot 75 jaar;2015;1206
1195;Mannen;Totaal;Leeftijd: 45 tot 75 jaar;2016;1200
1196;Mannen;Totaal;Leeftijd: 45 tot 75 jaar;2017;1188
1197;Mannen;Totaal;Leeftijd: 45 tot 75 jaar;2018;1153
1198;Mannen;Totaal;Leeftijd: 45 tot 75 jaar;2019;1141
1199;Mannen;Totaal;Leeftijd: 45 tot 75 jaar;2020;1146
1200;Mannen;Totaal;1 Laag onderwijsniveau;2015;751
1201;Mannen;Totaal;1 Laag onderwijsniveau;2016;746
1202;Mannen;Totaal;1 Laag onderwijsniveau;2017;733
1203;Mannen;Totaal;1 Laag onderwijsniveau;2018;716
1204;Mannen;Totaal;1 Laag onderwijsniveau;2019;655
1205;Mannen;Totaal;1 Laag onderwijsniveau;2020;683
1206;Mannen;Totaal;2 Middelbaar onderwijsniveau;2015;703
1207;Mannen;Totaal;2 Middelbaar onderwijsniveau;2016;715
1208;Mannen;Totaal;2 Middelbaar onderwijsniveau;2017;678
1209;Mannen;Totaal;2 Middelbaar onderwijsniveau;2018;644
1210;Mannen;Totaal;2 Middelbaar onderwijsniveau;2019;656
1211;Mannen;Totaal;2 Middelbaar onderwijsniveau;2020;680
1212;Mannen;Totaal;3 Hoog onderwijsniveau;2015;399
1213;Mannen;Totaal;3 Hoog onderwijsniveau;2016;382
1214;Mannen;Totaal;3 Hoog onderwijsniveau;2017;396
1215;Mannen;Totaal;3 Hoog onderwijsniveau;2018;381
1216;Mannen;Totaal;3 Hoog onderwijsniveau;2019;411
1217;Mannen;Totaal;3 Hoog onderwijsniveau;2020;419
1218;Mannen;Totaal;Weet niet of onbekend;2015;23
1219;Mannen;Totaal;Weet niet of onbekend;2016;24
1220;Mannen;Totaal;Weet niet of onbekend;2017;29
1221;Mannen;Totaal;Weet niet of onbekend;2018;21
1222;Mannen;Totaal;Weet niet of onbekend;2019;24
1223;Mannen;Totaal;Weet niet of onbekend;2020;20
1224;Mannen;Totaal;Positie: alleenstaande;2015;453
1225;Mannen;Totaal;Positie: alleenstaande;2016;460
1226;Mannen;Totaal;Positie: alleenstaande;2017;468
1227;Mannen;Totaal;Positie: alleenstaande;2018;451
1228;Mannen;Totaal;Positie: alleenstaande;2019;491
1229;Mannen;Totaal;Positie: alleenstaande;2020;455
1230;Mannen;Totaal;Positie: ouder;2015;209
1231;Mannen;Totaal;Positie: ouder;2016;209
1232;Mannen;Totaal;Positie: ouder;2017;201
1233;Mannen;Totaal;Positie: ouder;2018;177
1234;Mannen;Totaal;Positie: ouder;2019;178
1235;Mannen;Totaal;Positie: ouder;2020;182
1236;Mannen;Totaal;Positie: ouder in eenouderhuishouden;2015;22
1237;Mannen;Totaal;Positie: ouder in eenouderhuishouden;2016;22
1238;Mannen;Totaal;Positie: ouder in eenouderhuishouden;2017;25
1239;Mannen;Totaal;Positie: ouder in eenouderhuishouden;2018;21
1240;Mannen;Totaal;Positie: ouder in eenouderhuishouden;2019;17
1241;Mannen;Totaal;Positie: ouder in eenouderhuishouden;2020;17
1242;Mannen;Totaal;Positie: partner in paar;2015;961
1243;Mannen;Totaal;Positie: partner in paar;2016;941
1244;Mannen;Totaal;Positie: partner in paar;2017;921
1245;Mannen;Totaal;Positie: partner in paar;2018;892
1246;Mannen;Totaal;Positie: partner in paar;2019;853
1247;Mannen;Totaal;Positie: partner in paar;2020;882
1248;Mannen;Totaal;Positie: partner in paar met kind;2015;187
1249;Mannen;Totaal;Positie: partner in paar met kind;2016;187
1250;Mannen;Totaal;Positie: partner in paar met kind;2017;176
1251;Mannen;Totaal;Positie: partner in paar met kind;2018;156
1252;Mannen;Totaal;Positie: partner in paar met kind;2019;161
1253;Mannen;Totaal;Positie: partner in paar met kind;2020;165
1254;Mannen;Totaal;Positie: partner in paar, geen kind;2015;775
1255;Mannen;Totaal;Positie: partner in paar, geen kind;2016;753
1256;Mannen;Totaal;Positie: partner in paar, geen kind;2017;745
1257;Mannen;Totaal;Positie: partner in paar, geen kind;2018;736
1258;Mannen;Totaal;Positie: partner in paar, geen kind;2019;692
1259;Mannen;Totaal;Positie: partner in paar, geen kind;2020;717
1260;Mannen;Totaal;Positie: thuiswonend kind;2015;402
1261;Mannen;Totaal;Positie: thuiswonend kind;2016;397
1262;Mannen;Totaal;Positie: thuiswonend kind;2017;381
1263;Mannen;Totaal;Positie: thuiswonend kind;2018;348
1264;Mannen;Totaal;Positie: thuiswonend kind;2019;341
1265;Mannen;Totaal;Positie: thuiswonend kind;2020;402
1266;Mannen;Totaal;Positie: kind >= 18 jaar;2015;229
1267;Mannen;Totaal;Positie: kind >= 18 jaar;2016;231
1268;Mannen;Totaal;Positie: kind >= 18 jaar;2017;214
1269;Mannen;Totaal;Positie: kind >= 18 jaar;2018;191
1270;Mannen;Totaal;Positie: kind >= 18 jaar;2019;198
1271;Mannen;Totaal;Positie: kind >= 18 jaar;2020;248
1272;Mannen;Totaal;Positie: kind < 18 jaar;2015;172
1273;Mannen;Totaal;Positie: kind < 18 jaar;2016;167
1274;Mannen;Totaal;Positie: kind < 18 jaar;2017;167
1275;Mannen;Totaal;Positie: kind < 18 jaar;2018;157
1276;Mannen;Totaal;Positie: kind < 18 jaar;2019;142
1277;Mannen;Totaal;Positie: kind < 18 jaar;2020;154
1278;Mannen;Totaal;Positie: overig lid;2015;38
1279;Mannen;Totaal;Positie: overig lid;2016;46
1280;Mannen;Totaal;Positie: overig lid;2017;40
1281;Mannen;Totaal;Positie: overig lid;2018;52
1282;Mannen;Totaal;Positie: overig lid;2019;44
1283;Mannen;Totaal;Positie: overig lid;2020;46
1284;Mannen;Totaal;Arb.pos.: Werkloze beroepsbevolking;2015;313
1285;Mannen;Totaal;Arb.pos.: Werkloze beroepsbevolking;2016;268
1286;Mannen;Totaal;Arb.pos.: Werkloze beroepsbevolking;2017;216
1287;Mannen;Totaal;Arb.pos.: Werkloze beroepsbevolking;2018;175
1288;Mannen;Totaal;Arb.pos.: Werkloze beroepsbevolking;2019;168
1289;Mannen;Totaal;Arb.pos.: Werkloze beroepsbevolking;2020;184
1290;Mannen;Totaal;Arb.pos.: Niet-beroepsbevolking;2015;1563
1291;Mannen;Totaal;Arb.pos.: Niet-beroepsbevolking;2016;1599
1292;Mannen;Totaal;Arb.pos.: Niet-beroepsbevolking;2017;1619
1293;Mannen;Totaal;Arb.pos.: Niet-beroepsbevolking;2018;1589
1294;Mannen;Totaal;Arb.pos.: Niet-beroepsbevolking;2019;1577
1295;Mannen;Totaal;Arb.pos.: Niet-beroepsbevolking;2020;1619
1296;Mannen;Totaal;Arb.pos.: Beschikbaar, niet gezocht;2015;169
1297;Mannen;Totaal;Arb.pos.: Beschikbaar, niet gezocht;2016;157
1298;Mannen;Totaal;Arb.pos.: Beschikbaar, niet gezocht;2017;128
1299;Mannen;Totaal;Arb.pos.: Beschikbaar, niet gezocht;2018;109
1300;Mannen;Totaal;Arb.pos.: Beschikbaar, niet gezocht;2019;112
1301;Mannen;Totaal;Arb.pos.: Beschikbaar, niet gezocht;2020;142
1302;Mannen;Totaal;Arb.pos.: Niet gezocht, ontmoediging;2015;59
1303;Mannen;Totaal;Arb.pos.: Niet gezocht, ontmoediging;2016;55
1304;Mannen;Totaal;Arb.pos.: Niet gezocht, ontmoediging;2017;41
1305;Mannen;Totaal;Arb.pos.: Niet gezocht, ontmoediging;2018;31
1306;Mannen;Totaal;Arb.pos.: Niet gezocht, ontmoediging;2019;33
1307;Mannen;Totaal;Arb.pos.: Niet gezocht, ontmoediging;2020;43
1308;Mannen;Totaal;Arb.pos.: Niet gezocht, andere reden;2015;110
1309;Mannen;Totaal;Arb.pos.: Niet gezocht, andere reden;2016;102
1310;Mannen;Totaal;Arb.pos.: Niet gezocht, andere reden;2017;88
1311;Mannen;Totaal;Arb.pos.: Niet gezocht, andere reden;2018;80
1312;Mannen;Totaal;Arb.pos.: Niet gezocht, andere reden;2019;79
1313;Mannen;Totaal;Arb.pos.: Niet gezocht, andere reden;2020;100
1314;Mannen;Totaal;Arb.pos.: Gezocht, niet beschikbaar;2015;71
1315;Mannen;Totaal;Arb.pos.: Gezocht, niet beschikbaar;2016;56
1316;Mannen;Totaal;Arb.pos.: Gezocht, niet beschikbaar;2017;60
1317;Mannen;Totaal;Arb.pos.: Gezocht, niet beschikbaar;2018;55
1318;Mannen;Totaal;Arb.pos.: Gezocht, niet beschikbaar;2019;61
1319;Mannen;Totaal;Arb.pos.: Gezocht, niet beschikbaar;2020;49
1320;Mannen;Totaal;Arb.pos.: Niet gezocht, niet beschikbaar;2015;1323
1321;Mannen;Totaal;Arb.pos.: Niet gezocht, niet beschikbaar;2016;1386
1322;Mannen;Totaal;Arb.pos.: Niet gezocht, niet beschikbaar;2017;1430
1323;Mannen;Totaal;Arb.pos.: Niet gezocht, niet beschikbaar;2018;1425
1324;Mannen;Totaal;Arb.pos.: Niet gezocht, niet beschikbaar;2019;1404
1325;Mannen;Totaal;Arb.pos.: Niet gezocht, niet beschikbaar;2020;1427
1326;Mannen;Totaal;Arb.pos.: Wil werken;2015;76
1327;Mannen;Totaal;Arb.pos.: Wil werken;2016;74
1328;Mannen;Totaal;Arb.pos.: Wil werken;2017;78
1329;Mannen;Totaal;Arb.pos.: Wil werken;2018;77
1330;Mannen;Totaal;Arb.pos.: Wil werken;2019;78
1331;Mannen;Totaal;Arb.pos.: Wil werken;2020;85
1332;Mannen;Totaal;Arb.pos.: Wil of kan niet werken;2015;1247
1333;Mannen;Totaal;Arb.pos.: Wil of kan niet werken;2016;1313
1334;Mannen;Totaal;Arb.pos.: Wil of kan niet werken;2017;1353
1335;Mannen;Totaal;Arb.pos.: Wil of kan niet werken;2018;1348
1336;Mannen;Totaal;Arb.pos.: Wil of kan niet werken;2019;1326
1337;Mannen;Totaal;Arb.pos.: Wil of kan niet werken;2020;1342
1338;Mannen;Totaal;Arb.pos.: Vanwege zorg gezin /huishouden;2015;11
1339;Mannen;Totaal;Arb.pos.: Vanwege zorg gezin /huishouden;2016;8
1340;Mannen;Totaal;Arb.pos.: Vanwege zorg gezin /huishouden;2017;16
1341;Mannen;Totaal;Arb.pos.: Vanwege zorg gezin /huishouden;2018;7
1342;Mannen;Totaal;Arb.pos.: Vanwege zorg gezin /huishouden;2019;9
1343;Mannen;Totaal;Arb.pos.: Vanwege zorg gezin /huishouden;2020;4
1344;Mannen;Totaal;Arb.pos.: Vanwege opleiding/studie;2015;218
1345;Mannen;Totaal;Arb.pos.: Vanwege opleiding/studie;2016;228
1346;Mannen;Totaal;Arb.pos.: Vanwege opleiding/studie;2017;250
1347;Mannen;Totaal;Arb.pos.: Vanwege opleiding/studie;2018;247
1348;Mannen;Totaal;Arb.pos.: Vanwege opleiding/studie;2019;223
1349;Mannen;Totaal;Arb.pos.: Vanwege opleiding/studie;2020;248
1350;Mannen;Totaal;Arb.pos.: Vut/pensioen/hoge leeftijd;2015;725
1351;Mannen;Totaal;Arb.pos.: Vut/pensioen/hoge leeftijd;2016;728
1352;Mannen;Totaal;Arb.pos.: Vut/pensioen/hoge leeftijd;2017;739
1353;Mannen;Totaal;Arb.pos.: Vut/pensioen/hoge leeftijd;2018;727
1354;Mannen;Totaal;Arb.pos.: Vut/pensioen/hoge leeftijd;2019;733
1355;Mannen;Totaal;Arb.pos.: Vut/pensioen/hoge leeftijd;2020;753
1356;Mannen;Totaal;Arb.pos.: Ziekte/arbeidsongeschiktheid;2015;247
1357;Mannen;Totaal;Arb.pos.: Ziekte/arbeidsongeschiktheid;2016;293
1358;Mannen;Totaal;Arb.pos.: Ziekte/arbeidsongeschiktheid;2017;293
1359;Mannen;Totaal;Arb.pos.: Ziekte/arbeidsongeschiktheid;2018;309
1360;Mannen;Totaal;Arb.pos.: Ziekte/arbeidsongeschiktheid;2019;304
1361;Mannen;Totaal;Arb.pos.: Ziekte/arbeidsongeschiktheid;2020;288
1362;Mannen;Totaal;Arb.pos.: Vanwege andere redenen;2015;47
1363;Mannen;Totaal;Arb.pos.: Vanwege andere redenen;2016;56
1364;Mannen;Totaal;Arb.pos.: Vanwege andere redenen;2017;55
1365;Mannen;Totaal;Arb.pos.: Vanwege andere redenen;2018;57
1366;Mannen;Totaal;Arb.pos.: Vanwege andere redenen;2019;57
1367;Mannen;Totaal;Arb.pos.: Vanwege andere redenen;2020;49
1368;Mannen;Niet belemmerd;Totaal personen;2015;1378
1369;Mannen;Niet belemmerd;Totaal personen;2016;1299
1370;Mannen;Niet belemmerd;Totaal personen;2017;1289
1371;Mannen;Niet belemmerd;Totaal personen;2018;1227
1372;Mannen;Niet belemmerd;Totaal personen;2019;1181
1373;Mannen;Niet belemmerd;Totaal personen;2020;1281
1374;Mannen;Niet belemmerd;Leeftijd: 15 tot 25 jaar;2015;379
1375;Mannen;Niet belemmerd;Leeftijd: 15 tot 25 jaar;2016;376
1376;Mannen;Niet belemmerd;Leeftijd: 15 tot 25 jaar;2017;369
1377;Mannen;Niet belemmerd;Leeftijd: 15 tot 25 jaar;2018;357
1378;Mannen;Niet belemmerd;Leeftijd: 15 tot 25 jaar;2019;340
1379;Mannen;Niet belemmerd;Leeftijd: 15 tot 25 jaar;2020;378
1380;Mannen;Niet belemmerd;Leeftijd: 25 tot 35 jaar;2015;98
1381;Mannen;Niet belemmerd;Leeftijd: 25 tot 35 jaar;2016;96
1382;Mannen;Niet belemmerd;Leeftijd: 25 tot 35 jaar;2017;81
1383;Mannen;Niet belemmerd;Leeftijd: 25 tot 35 jaar;2018;85
1384;Mannen;Niet belemmerd;Leeftijd: 25 tot 35 jaar;2019;85
1385;Mannen;Niet belemmerd;Leeftijd: 25 tot 35 jaar;2020;88
1386;Mannen;Niet belemmerd;Leeftijd: 35 tot 45 jaar;2015;60
1387;Mannen;Niet belemmerd;Leeftijd: 35 tot 45 jaar;2016;50
1388;Mannen;Niet belemmerd;Leeftijd: 35 tot 45 jaar;2017;53
1389;Mannen;Niet belemmerd;Leeftijd: 35 tot 45 jaar;2018;39
1390;Mannen;Niet belemmerd;Leeftijd: 35 tot 45 jaar;2019;37
1391;Mannen;Niet belemmerd;Leeftijd: 35 tot 45 jaar;2020;47
1392;Mannen;Niet belemmerd;Leeftijd: 45 tot 55 jaar;2015;71
1393;Mannen;Niet belemmerd;Leeftijd: 45 tot 55 jaar;2016;68
1394;Mannen;Niet belemmerd;Leeftijd: 45 tot 55 jaar;2017;60
1395;Mannen;Niet belemmerd;Leeftijd: 45 tot 55 jaar;2018;52
1396;Mannen;Niet belemmerd;Leeftijd: 45 tot 55 jaar;2019;38
1397;Mannen;Niet belemmerd;Leeftijd: 45 tot 55 jaar;2020;43
1398;Mannen;Niet belemmerd;Leeftijd: 55 tot 65 jaar;2015;173
1399;Mannen;Niet belemmerd;Leeftijd: 55 tot 65 jaar;2016;143
1400;Mannen;Niet belemmerd;Leeftijd: 55 tot 65 jaar;2017;131
1401;Mannen;Niet belemmerd;Leeftijd: 55 tot 65 jaar;2018;103
1402;Mannen;Niet belemmerd;Leeftijd: 55 tot 65 jaar;2019;103
1403;Mannen;Niet belemmerd;Leeftijd: 55 tot 65 jaar;2020;102
1404;Mannen;Niet belemmerd;Leeftijd: 65 tot 75 jaar;2015;598
1405;Mannen;Niet belemmerd;Leeftijd: 65 tot 75 jaar;2016;565
1406;Mannen;Niet belemmerd;Leeftijd: 65 tot 75 jaar;2017;594
1407;Mannen;Niet belemmerd;Leeftijd: 65 tot 75 jaar;2018;591
1408;Mannen;Niet belemmerd;Leeftijd: 65 tot 75 jaar;2019;579
1409;Mannen;Niet belemmerd;Leeftijd: 65 tot 75 jaar;2020;623
1410;Mannen;Niet belemmerd;Leeftijd: 15 tot 65 jaar;2015;781
1411;Mannen;Niet belemmerd;Leeftijd: 15 tot 65 jaar;2016;733
1412;Mannen;Niet belemmerd;Leeftijd: 15 tot 65 jaar;2017;695
1413;Mannen;Niet belemmerd;Leeftijd: 15 tot 65 jaar;2018;636
1414;Mannen;Niet belemmerd;Leeftijd: 15 tot 65 jaar;2019;602
1415;Mannen;Niet belemmerd;Leeftijd: 15 tot 65 jaar;2020;658
1416;Mannen;Niet belemmerd;Leeftijd: 25 tot 45 jaar;2015;158
1417;Mannen;Niet belemmerd;Leeftijd: 25 tot 45 jaar;2016;146
1418;Mannen;Niet belemmerd;Leeftijd: 25 tot 45 jaar;2017;135
1419;Mannen;Niet belemmerd;Leeftijd: 25 tot 45 jaar;2018;124
1420;Mannen;Niet belemmerd;Leeftijd: 25 tot 45 jaar;2019;122
1421;Mannen;Niet belemmerd;Leeftijd: 25 tot 45 jaar;2020;134
