ID;Geslacht;Leeftijd;DiagnosenGGZ;Migratieachtergrond;Perioden;PrimaireDiagnosen_1;PrimaireOfNevendiagnosen_2;PrimaireDiagnosen_3;PrimaireOfNevendiagnosen_4
1039;Totaal mannen en vrouwen;18 jaar of ouder;G Somatoforme stoornissen;(voormalige) Nederlandse Antillen, Aruba;2018;235.0;420.0;196;351.0
1040;Totaal mannen en vrouwen;18 jaar of ouder;G Somatoforme stoornissen;(voormalige) Nederlandse Antillen, Aruba;2019;230.0;380.0;185;309.0
1041;Totaal mannen en vrouwen;18 jaar of ouder;G Somatoforme stoornissen;(voormalige) Nederlandse Antillen, Aruba;2020;240.0;385.0;186;299.0
1042;Totaal mannen en vrouwen;18 jaar of ouder;G Somatoforme stoornissen;(voormalige) Nederlandse Antillen, Aruba;2021;200.0;350.0;152;263.0
1043;Totaal mannen en vrouwen;18 jaar of ouder;G Somatoforme stoornissen;Overige niet-westerse migratieachterg...;2015;665.0;1305.0;120;234.0
1044;Totaal mannen en vrouwen;18 jaar of ouder;G Somatoforme stoornissen;Overige niet-westerse migratieachterg...;2016;790.0;1445.0;131;241.0
1045;Totaal mannen en vrouwen;18 jaar of ouder;G Somatoforme stoornissen;Overige niet-westerse migratieachterg...;2017;885.0;1630.0;138;254.0
1046;Totaal mannen en vrouwen;18 jaar of ouder;G Somatoforme stoornissen;Overige niet-westerse migratieachterg...;2018;890.0;1725.0;130;252.0
1047;Totaal mannen en vrouwen;18 jaar of ouder;G Somatoforme stoornissen;Overige niet-westerse migratieachterg...;2019;840.0;1475.0;115;203.0
1048;Totaal mannen en vrouwen;18 jaar of ouder;G Somatoforme stoornissen;Overige niet-westerse migratieachterg...;2020;825.0;1470.0;108;192.0
1049;Totaal mannen en vrouwen;18 jaar of ouder;G Somatoforme stoornissen;Overige niet-westerse migratieachterg...;2021;850.0;1520.0;106;189.0
1050;Totaal mannen en vrouwen;18 jaar of ouder;H Eetstoornissen;Totaal;2015;9705.0;19935.0;71;146.0
1051;Totaal mannen en vrouwen;18 jaar of ouder;H Eetstoornissen;Totaal;2016;9620.0;20005.0;70;145.0
1052;Totaal mannen en vrouwen;18 jaar of ouder;H Eetstoornissen;Totaal;2017;10050.0;20525.0;72;148.0
1053;Totaal mannen en vrouwen;18 jaar of ouder;H Eetstoornissen;Totaal;2018;10150.0;20420.0;72;146.0
1054;Totaal mannen en vrouwen;18 jaar of ouder;H Eetstoornissen;Totaal;2019;10160.0;20275.0;72;143.0
1055;Totaal mannen en vrouwen;18 jaar of ouder;H Eetstoornissen;Totaal;2020;10510.0;20695.0;73;145.0
1056;Totaal mannen en vrouwen;18 jaar of ouder;H Eetstoornissen;Totaal;2021;10555.0;21385.0;73;149.0
1057;Totaal mannen en vrouwen;18 jaar of ouder;H Eetstoornissen;Nederlandse achtergrond;2015;8010.0;16095.0;74;150.0
1058;Totaal mannen en vrouwen;18 jaar of ouder;H Eetstoornissen;Nederlandse achtergrond;2016;7910.0;16135.0;73;150.0
1059;Totaal mannen en vrouwen;18 jaar of ouder;H Eetstoornissen;Nederlandse achtergrond;2017;8350.0;16580.0;77;154.0
1060;Totaal mannen en vrouwen;18 jaar of ouder;H Eetstoornissen;Nederlandse achtergrond;2018;8435.0;16515.0;78;153.0
1061;Totaal mannen en vrouwen;18 jaar of ouder;H Eetstoornissen;Nederlandse achtergrond;2019;8425.0;16495.0;77;152.0
1062;Totaal mannen en vrouwen;18 jaar of ouder;H Eetstoornissen;Nederlandse achtergrond;2020;8710.0;16890.0;80;155.0
1063;Totaal mannen en vrouwen;18 jaar of ouder;H Eetstoornissen;Nederlandse achtergrond;2021;8640.0;17145.0;79;158.0
1064;Totaal mannen en vrouwen;18 jaar of ouder;H Eetstoornissen;Met migratieachtergrond;2015;1695.0;3845.0;58;133.0
1065;Totaal mannen en vrouwen;18 jaar of ouder;H Eetstoornissen;Met migratieachtergrond;2016;1710.0;3870.0;57;130.0
1066;Totaal mannen en vrouwen;18 jaar of ouder;H Eetstoornissen;Met migratieachtergrond;2017;1700.0;3945.0;55;128.0
1067;Totaal mannen en vrouwen;18 jaar of ouder;H Eetstoornissen;Met migratieachtergrond;2018;1715.0;3905.0;54;123.0
1068;Totaal mannen en vrouwen;18 jaar of ouder;H Eetstoornissen;Met migratieachtergrond;2019;1735.0;3780.0;52;115.0
1069;Totaal mannen en vrouwen;18 jaar of ouder;H Eetstoornissen;Met migratieachtergrond;2020;1795.0;3800.0;53;112.0
1070;Totaal mannen en vrouwen;18 jaar of ouder;H Eetstoornissen;Met migratieachtergrond;2021;1915.0;4240.0;55;121.0
1071;Totaal mannen en vrouwen;18 jaar of ouder;H Eetstoornissen;Westerse migratieachtergrond;2015;880.0;1960.0;63;141.0
1072;Totaal mannen en vrouwen;18 jaar of ouder;H Eetstoornissen;Westerse migratieachtergrond;2016;865.0;1935.0;61;136.0
1073;Totaal mannen en vrouwen;18 jaar of ouder;H Eetstoornissen;Westerse migratieachtergrond;2017;870.0;2015.0;60;139.0
1074;Totaal mannen en vrouwen;18 jaar of ouder;H Eetstoornissen;Westerse migratieachtergrond;2018;930.0;2070.0;62;139.0
1075;Totaal mannen en vrouwen;18 jaar of ouder;H Eetstoornissen;Westerse migratieachtergrond;2019;970.0;2045.0;63;133.0
1076;Totaal mannen en vrouwen;18 jaar of ouder;H Eetstoornissen;Westerse migratieachtergrond;2020;1010.0;2075.0;64;132.0
1077;Totaal mannen en vrouwen;18 jaar of ouder;H Eetstoornissen;Westerse migratieachtergrond;2021;1055.0;2215.0;66;139.0
1078;Totaal mannen en vrouwen;18 jaar of ouder;H Eetstoornissen;Niet-westerse migratieachtergrond;2015;815.0;1885.0;54;125.0
1079;Totaal mannen en vrouwen;18 jaar of ouder;H Eetstoornissen;Niet-westerse migratieachtergrond;2016;845.0;1935.0;54;123.0
1080;Totaal mannen en vrouwen;18 jaar of ouder;H Eetstoornissen;Niet-westerse migratieachtergrond;2017;830.0;1930.0;51;119.0
1081;Totaal mannen en vrouwen;18 jaar of ouder;H Eetstoornissen;Niet-westerse migratieachtergrond;2018;785.0;1840.0;46;108.0
1082;Totaal mannen en vrouwen;18 jaar of ouder;H Eetstoornissen;Niet-westerse migratieachtergrond;2019;770.0;1735.0;43;98.0
1083;Totaal mannen en vrouwen;18 jaar of ouder;H Eetstoornissen;Niet-westerse migratieachtergrond;2020;785.0;1725.0;43;94.0
1084;Totaal mannen en vrouwen;18 jaar of ouder;H Eetstoornissen;Niet-westerse migratieachtergrond;2021;860.0;2025.0;45;107.0
1085;Totaal mannen en vrouwen;18 jaar of ouder;H Eetstoornissen;Marokko;2015;125.0;345.0;48;135.0
1086;Totaal mannen en vrouwen;18 jaar of ouder;H Eetstoornissen;Marokko;2016;135.0;345.0;51;131.0
1087;Totaal mannen en vrouwen;18 jaar of ouder;H Eetstoornissen;Marokko;2017;130.0;330.0;48;123.0
1088;Totaal mannen en vrouwen;18 jaar of ouder;H Eetstoornissen;Marokko;2018;110.0;285.0;39;101.0
1089;Totaal mannen en vrouwen;18 jaar of ouder;H Eetstoornissen;Marokko;2019;110.0;260.0;38;91.0
1090;Totaal mannen en vrouwen;18 jaar of ouder;H Eetstoornissen;Marokko;2020;125.0;290.0;42;98.0
1091;Totaal mannen en vrouwen;18 jaar of ouder;H Eetstoornissen;Marokko;2021;140.0;310.0;46;103.0
1092;Totaal mannen en vrouwen;18 jaar of ouder;H Eetstoornissen;Turkije;2015;155.0;375.0;52;125.0
1093;Totaal mannen en vrouwen;18 jaar of ouder;H Eetstoornissen;Turkije;2016;140.0;360.0;46;118.0
1094;Totaal mannen en vrouwen;18 jaar of ouder;H Eetstoornissen;Turkije;2017;140.0;330.0;45;107.0
1095;Totaal mannen en vrouwen;18 jaar of ouder;H Eetstoornissen;Turkije;2018;120.0;305.0;38;96.0
1096;Totaal mannen en vrouwen;18 jaar of ouder;H Eetstoornissen;Turkije;2019;120.0;270.0;36;83.0
1097;Totaal mannen en vrouwen;18 jaar of ouder;H Eetstoornissen;Turkije;2020;125.0;260.0;37;78.0
1098;Totaal mannen en vrouwen;18 jaar of ouder;H Eetstoornissen;Turkije;2021;100.0;240.0;29;70.0
1099;Totaal mannen en vrouwen;18 jaar of ouder;H Eetstoornissen;Suriname;2015;160.0;395.0;57;139.0
1100;Totaal mannen en vrouwen;18 jaar of ouder;H Eetstoornissen;Suriname;2016;180.0;410.0;63;143.0
1101;Totaal mannen en vrouwen;18 jaar of ouder;H Eetstoornissen;Suriname;2017;180.0;400.0;62;138.0
1102;Totaal mannen en vrouwen;18 jaar of ouder;H Eetstoornissen;Suriname;2018;180.0;370.0;61;126.0
1103;Totaal mannen en vrouwen;18 jaar of ouder;H Eetstoornissen;Suriname;2019;155.0;360.0;51;121.0
1104;Totaal mannen en vrouwen;18 jaar of ouder;H Eetstoornissen;Suriname;2020;145.0;335.0;47;110.0
1105;Totaal mannen en vrouwen;18 jaar of ouder;H Eetstoornissen;Suriname;2021;170.0;405.0;56;132.0
1106;Totaal mannen en vrouwen;18 jaar of ouder;H Eetstoornissen;(voormalige) Nederlandse Antillen, Aruba;2015;105.0;205.0;95;186.0
1107;Totaal mannen en vrouwen;18 jaar of ouder;H Eetstoornissen;(voormalige) Nederlandse Antillen, Aruba;2016;100.0;210.0;88;183.0
1108;Totaal mannen en vrouwen;18 jaar of ouder;H Eetstoornissen;(voormalige) Nederlandse Antillen, Aruba;2017;105.0;235.0;88;201.0
1109;Totaal mannen en vrouwen;18 jaar of ouder;H Eetstoornissen;(voormalige) Nederlandse Antillen, Aruba;2018;85.0;200.0;69;168.0
1110;Totaal mannen en vrouwen;18 jaar of ouder;H Eetstoornissen;(voormalige) Nederlandse Antillen, Aruba;2019;85.0;200.0;70;163.0
1111;Totaal mannen en vrouwen;18 jaar of ouder;H Eetstoornissen;(voormalige) Nederlandse Antillen, Aruba;2020;90.0;180.0;69;142.0
1112;Totaal mannen en vrouwen;18 jaar of ouder;H Eetstoornissen;(voormalige) Nederlandse Antillen, Aruba;2021;90.0;225.0;66;170.0
1113;Totaal mannen en vrouwen;18 jaar of ouder;H Eetstoornissen;Overige niet-westerse migratieachterg...;2015;265.0;565.0;47;101.0
1114;Totaal mannen en vrouwen;18 jaar of ouder;H Eetstoornissen;Overige niet-westerse migratieachterg...;2016;290.0;615.0;48;102.0
1115;Totaal mannen en vrouwen;18 jaar of ouder;H Eetstoornissen;Overige niet-westerse migratieachterg...;2017;280.0;635.0;43;98.0
1116;Totaal mannen en vrouwen;18 jaar of ouder;H Eetstoornissen;Overige niet-westerse migratieachterg...;2018;290.0;680.0;42;99.0
1117;Totaal mannen en vrouwen;18 jaar of ouder;H Eetstoornissen;Overige niet-westerse migratieachterg...;2019;300.0;640.0;41;88.0
1118;Totaal mannen en vrouwen;18 jaar of ouder;H Eetstoornissen;Overige niet-westerse migratieachterg...;2020;300.0;660.0;39;86.0
1119;Totaal mannen en vrouwen;18 jaar of ouder;H Eetstoornissen;Overige niet-westerse migratieachterg...;2021;360.0;840.0;44;104.0
1120;Totaal mannen en vrouwen;18 jaar of ouder;I Aanpassingsstoornissen;Totaal;2015;370.0;7895.0;2;58.0
1121;Totaal mannen en vrouwen;18 jaar of ouder;I Aanpassingsstoornissen;Totaal;2016;405.0;7295.0;2;53.0
1122;Totaal mannen en vrouwen;18 jaar of ouder;I Aanpassingsstoornissen;Totaal;2017;365.0;6480.0;2;46.0
1123;Totaal mannen en vrouwen;18 jaar of ouder;I Aanpassingsstoornissen;Totaal;2018;415.0;5490.0;2;39.0
1124;Totaal mannen en vrouwen;18 jaar of ouder;I Aanpassingsstoornissen;Totaal;2019;465.0;5450.0;3;38.0
1125;Totaal mannen en vrouwen;18 jaar of ouder;I Aanpassingsstoornissen;Totaal;2020;320.0;4995.0;2;35.0
1126;Totaal mannen en vrouwen;18 jaar of ouder;I Aanpassingsstoornissen;Totaal;2021;350.0;5045.0;2;35.0
1127;Totaal mannen en vrouwen;18 jaar of ouder;I Aanpassingsstoornissen;Nederlandse achtergrond;2015;270.0;6070.0;2;56.0
1128;Totaal mannen en vrouwen;18 jaar of ouder;I Aanpassingsstoornissen;Nederlandse achtergrond;2016;275.0;5675.0;2;52.0
1129;Totaal mannen en vrouwen;18 jaar of ouder;I Aanpassingsstoornissen;Nederlandse achtergrond;2017;255.0;4945.0;2;45.0
1130;Totaal mannen en vrouwen;18 jaar of ouder;I Aanpassingsstoornissen;Nederlandse achtergrond;2018;280.0;4190.0;2;38.0
1131;Totaal mannen en vrouwen;18 jaar of ouder;I Aanpassingsstoornissen;Nederlandse achtergrond;2019;340.0;4300.0;3;39.0
1132;Totaal mannen en vrouwen;18 jaar of ouder;I Aanpassingsstoornissen;Nederlandse achtergrond;2020;235.0;3945.0;2;36.0
1133;Totaal mannen en vrouwen;18 jaar of ouder;I Aanpassingsstoornissen;Nederlandse achtergrond;2021;245.0;3895.0;2;35.0
1134;Totaal mannen en vrouwen;18 jaar of ouder;I Aanpassingsstoornissen;Met migratieachtergrond;2015;95.0;1825.0;3;63.0
1135;Totaal mannen en vrouwen;18 jaar of ouder;I Aanpassingsstoornissen;Met migratieachtergrond;2016;125.0;1620.0;4;54.0
1136;Totaal mannen en vrouwen;18 jaar of ouder;I Aanpassingsstoornissen;Met migratieachtergrond;2017;110.0;1530.0;3;49.0
1137;Totaal mannen en vrouwen;18 jaar of ouder;I Aanpassingsstoornissen;Met migratieachtergrond;2018;135.0;1300.0;4;40.0
1138;Totaal mannen en vrouwen;18 jaar of ouder;I Aanpassingsstoornissen;Met migratieachtergrond;2019;130.0;1150.0;3;35.0
1139;Totaal mannen en vrouwen;18 jaar of ouder;I Aanpassingsstoornissen;Met migratieachtergrond;2020;85.0;1050.0;2;31.0
1140;Totaal mannen en vrouwen;18 jaar of ouder;I Aanpassingsstoornissen;Met migratieachtergrond;2021;105.0;1145.0;3;32.0
1141;Totaal mannen en vrouwen;18 jaar of ouder;I Aanpassingsstoornissen;Westerse migratieachtergrond;2015;30.0;835.0;2;60.0
1142;Totaal mannen en vrouwen;18 jaar of ouder;I Aanpassingsstoornissen;Westerse migratieachtergrond;2016;50.0;725.0;3;51.0
1143;Totaal mannen en vrouwen;18 jaar of ouder;I Aanpassingsstoornissen;Westerse migratieachtergrond;2017;45.0;700.0;2;48.0
1144;Totaal mannen en vrouwen;18 jaar of ouder;I Aanpassingsstoornissen;Westerse migratieachtergrond;2018;40.0;620.0;2;41.0
1145;Totaal mannen en vrouwen;18 jaar of ouder;I Aanpassingsstoornissen;Westerse migratieachtergrond;2019;55.0;545.0;3;35.0
1146;Totaal mannen en vrouwen;18 jaar of ouder;I Aanpassingsstoornissen;Westerse migratieachtergrond;2020;30.0;465.0;1;29.0
1147;Totaal mannen en vrouwen;18 jaar of ouder;I Aanpassingsstoornissen;Westerse migratieachtergrond;2021;45.0;515.0;2;32.0
1148;Totaal mannen en vrouwen;18 jaar of ouder;I Aanpassingsstoornissen;Niet-westerse migratieachtergrond;2015;65.0;990.0;4;66.0
1149;Totaal mannen en vrouwen;18 jaar of ouder;I Aanpassingsstoornissen;Niet-westerse migratieachtergrond;2016;80.0;895.0;4;57.0
1150;Totaal mannen en vrouwen;18 jaar of ouder;I Aanpassingsstoornissen;Niet-westerse migratieachtergrond;2017;65.0;830.0;4;51.0
1151;Totaal mannen en vrouwen;18 jaar of ouder;I Aanpassingsstoornissen;Niet-westerse migratieachtergrond;2018;95.0;680.0;5;40.0
1152;Totaal mannen en vrouwen;18 jaar of ouder;I Aanpassingsstoornissen;Niet-westerse migratieachtergrond;2019;75.0;605.0;4;34.0
1153;Totaal mannen en vrouwen;18 jaar of ouder;I Aanpassingsstoornissen;Niet-westerse migratieachtergrond;2020;55.0;585.0;3;32.0
1154;Totaal mannen en vrouwen;18 jaar of ouder;I Aanpassingsstoornissen;Niet-westerse migratieachtergrond;2021;60.0;635.0;3;33.0
1155;Totaal mannen en vrouwen;18 jaar of ouder;I Aanpassingsstoornissen;Marokko;2015;5.0;170.0;2;65.0
1156;Totaal mannen en vrouwen;18 jaar of ouder;I Aanpassingsstoornissen;Marokko;2016;10.0;145.0;3;54.0
1157;Totaal mannen en vrouwen;18 jaar of ouder;I Aanpassingsstoornissen;Marokko;2017;15.0;155.0;4;57.0
1158;Totaal mannen en vrouwen;18 jaar of ouder;I Aanpassingsstoornissen;Marokko;2018;10.0;110.0;3;39.0
1159;Totaal mannen en vrouwen;18 jaar of ouder;I Aanpassingsstoornissen;Marokko;2019;15.0;90.0;5;31.0
1160;Totaal mannen en vrouwen;18 jaar of ouder;I Aanpassingsstoornissen;Marokko;2020;5.0;90.0;2;31.0
1161;Totaal mannen en vrouwen;18 jaar of ouder;I Aanpassingsstoornissen;Marokko;2021;10.0;95.0;3;30.0
1162;Totaal mannen en vrouwen;18 jaar of ouder;I Aanpassingsstoornissen;Turkije;2015;15.0;255.0;5;85.0
1163;Totaal mannen en vrouwen;18 jaar of ouder;I Aanpassingsstoornissen;Turkije;2016;20.0;220.0;6;73.0
1164;Totaal mannen en vrouwen;18 jaar of ouder;I Aanpassingsstoornissen;Turkije;2017;15.0;190.0;5;61.0
1165;Totaal mannen en vrouwen;18 jaar of ouder;I Aanpassingsstoornissen;Turkije;2018;20.0;135.0;6;43.0
1166;Totaal mannen en vrouwen;18 jaar of ouder;I Aanpassingsstoornissen;Turkije;2019;5.0;115.0;2;35.0
1167;Totaal mannen en vrouwen;18 jaar of ouder;I Aanpassingsstoornissen;Turkije;2020;10.0;120.0;3;36.0
1168;Totaal mannen en vrouwen;18 jaar of ouder;I Aanpassingsstoornissen;Turkije;2021;15.0;130.0;5;37.0
1169;Totaal mannen en vrouwen;18 jaar of ouder;I Aanpassingsstoornissen;Suriname;2015;15.0;205.0;5;72.0
1170;Totaal mannen en vrouwen;18 jaar of ouder;I Aanpassingsstoornissen;Suriname;2016;10.0;185.0;3;64.0
1171;Totaal mannen en vrouwen;18 jaar of ouder;I Aanpassingsstoornissen;Suriname;2017;5.0;165.0;2;57.0
1172;Totaal mannen en vrouwen;18 jaar of ouder;I Aanpassingsstoornissen;Suriname;2018;10.0;110.0;3;37.0
1173;Totaal mannen en vrouwen;18 jaar of ouder;I Aanpassingsstoornissen;Suriname;2019;5.0;95.0;2;31.0
1174;Totaal mannen en vrouwen;18 jaar of ouder;I Aanpassingsstoornissen;Suriname;2020;10.0;110.0;3;37.0
1175;Totaal mannen en vrouwen;18 jaar of ouder;I Aanpassingsstoornissen;Suriname;2021;5.0;140.0;2;45.0
1176;Totaal mannen en vrouwen;18 jaar of ouder;I Aanpassingsstoornissen;(voormalige) Nederlandse Antillen, Aruba;2015;10.0;80.0;8;72.0
1177;Totaal mannen en vrouwen;18 jaar of ouder;I Aanpassingsstoornissen;(voormalige) Nederlandse Antillen, Aruba;2016;0.0;50.0;1;43.0
1178;Totaal mannen en vrouwen;18 jaar of ouder;I Aanpassingsstoornissen;(voormalige) Nederlandse Antillen, Aruba;2017;5.0;65.0;3;57.0
1179;Totaal mannen en vrouwen;18 jaar of ouder;I Aanpassingsstoornissen;(voormalige) Nederlandse Antillen, Aruba;2018;5.0;60.0;3;51.0
1180;Totaal mannen en vrouwen;18 jaar of ouder;I Aanpassingsstoornissen;(voormalige) Nederlandse Antillen, Aruba;2019;5.0;50.0;4;40.0
1181;Totaal mannen en vrouwen;18 jaar of ouder;I Aanpassingsstoornissen;(voormalige) Nederlandse Antillen, Aruba;2020;5.0;45.0;3;33.0
1182;Totaal mannen en vrouwen;18 jaar of ouder;I Aanpassingsstoornissen;(voormalige) Nederlandse Antillen, Aruba;2021;0.0;45.0;1;34.0
1183;Totaal mannen en vrouwen;18 jaar of ouder;I Aanpassingsstoornissen;Overige niet-westerse migratieachterg...;2015;20.0;285.0;3;51.0
1184;Totaal mannen en vrouwen;18 jaar of ouder;I Aanpassingsstoornissen;Overige niet-westerse migratieachterg...;2016;40.0;295.0;6;49.0
1185;Totaal mannen en vrouwen;18 jaar of ouder;I Aanpassingsstoornissen;Overige niet-westerse migratieachterg...;2017;25.0;255.0;4;39.0
1186;Totaal mannen en vrouwen;18 jaar of ouder;I Aanpassingsstoornissen;Overige niet-westerse migratieachterg...;2018;50.0;260.0;7;38.0
1187;Totaal mannen en vrouwen;18 jaar of ouder;I Aanpassingsstoornissen;Overige niet-westerse migratieachterg...;2019;35.0;260.0;5;35.0
1188;Totaal mannen en vrouwen;18 jaar of ouder;I Aanpassingsstoornissen;Overige niet-westerse migratieachterg...;2020;25.0;220.0;3;28.0
1189;Totaal mannen en vrouwen;18 jaar of ouder;I Aanpassingsstoornissen;Overige niet-westerse migratieachterg...;2021;25.0;225.0;2;28.0
1190;Totaal mannen en vrouwen;18 jaar of ouder;J Persoonlijkheidsstoornissen;Totaal;2015;99220.0;213570.0;729;1569.0
1191;Totaal mannen en vrouwen;18 jaar of ouder;J Persoonlijkheidsstoornissen;Totaal;2016;100035.0;212325.0;729;1548.0
1192;Totaal mannen en vrouwen;18 jaar of ouder;J Persoonlijkheidsstoornissen;Totaal;2017;103070.0;213825.0;745;1546.0
1193;Totaal mannen en vrouwen;18 jaar of ouder;J Persoonlijkheidsstoornissen;Totaal;2018;102425.0;208555.0;733;1494.0
1194;Totaal mannen en vrouwen;18 jaar of ouder;J Persoonlijkheidsstoornissen;Totaal;2019;99100.0;198010.0;703;1404.0
1195;Totaal mannen en vrouwen;18 jaar of ouder;J Persoonlijkheidsstoornissen;Totaal;2020;99640.0;192615.0;700;1354.0
1196;Totaal mannen en vrouwen;18 jaar of ouder;J Persoonlijkheidsstoornissen;Totaal;2021;101505.0;193410.0;708;1350.0
1197;Totaal mannen en vrouwen;18 jaar of ouder;J Persoonlijkheidsstoornissen;Nederlandse achtergrond;2015;78930.0;169195.0;736;1578.0
1198;Totaal mannen en vrouwen;18 jaar of ouder;J Persoonlijkheidsstoornissen;Nederlandse achtergrond;2016;79720.0;168165.0;742;1565.0
1199;Totaal mannen en vrouwen;18 jaar of ouder;J Persoonlijkheidsstoornissen;Nederlandse achtergrond;2017;81920.0;168220.0;761;1563.0
1200;Totaal mannen en vrouwen;18 jaar of ouder;J Persoonlijkheidsstoornissen;Nederlandse achtergrond;2018;81045.0;163000.0;751;1511.0
1201;Totaal mannen en vrouwen;18 jaar of ouder;J Persoonlijkheidsstoornissen;Nederlandse achtergrond;2019;78495.0;155195.0;725;1435.0
1202;Totaal mannen en vrouwen;18 jaar of ouder;J Persoonlijkheidsstoornissen;Nederlandse achtergrond;2020;78550.0;150525.0;725;1389.0
1203;Totaal mannen en vrouwen;18 jaar of ouder;J Persoonlijkheidsstoornissen;Nederlandse achtergrond;2021;78960.0;149260.0;728;1376.0
1204;Totaal mannen en vrouwen;18 jaar of ouder;J Persoonlijkheidsstoornissen;Met migratieachtergrond;2015;20290.0;44375.0;702;1536.0
1205;Totaal mannen en vrouwen;18 jaar of ouder;J Persoonlijkheidsstoornissen;Met migratieachtergrond;2016;20315.0;44160.0;682;1484.0
1206;Totaal mannen en vrouwen;18 jaar of ouder;J Persoonlijkheidsstoornissen;Met migratieachtergrond;2017;21150.0;45605.0;689;1486.0
1207;Totaal mannen en vrouwen;18 jaar of ouder;J Persoonlijkheidsstoornissen;Met migratieachtergrond;2018;21375.0;45555.0;674;1438.0
1208;Totaal mannen en vrouwen;18 jaar of ouder;J Persoonlijkheidsstoornissen;Met migratieachtergrond;2019;20600.0;42820.0;627;1304.0
1209;Totaal mannen en vrouwen;18 jaar of ouder;J Persoonlijkheidsstoornissen;Met migratieachtergrond;2020;21090.0;42090.0;623;1244.0
1210;Totaal mannen en vrouwen;18 jaar of ouder;J Persoonlijkheidsstoornissen;Met migratieachtergrond;2021;22545.0;44145.0;648;1270.0
