ID;SamenstellingHuishouden;OverigeKenmerken;Perioden;ParticuliereHuishoudens_1;PersonenPerHuishouden_2;PersonenMetInkomenPerHuishouden_3;PrimairInkomen_4;BrutoInkomen_5;BesteedbaarInkomen_6;GestandaardiseerdBesteedbaarInkomen_7
1717;22;143;2007;261.0;1.0;1.0;19.4;30.1;18.6;18.6
1718;22;143;2008;272.0;1.0;1.0;21.1;31.6;19.3;19.3
1719;22;143;2009;286.0;1.0;1.0;20.6;31.1;19.0;19.0
1720;22;143;2010;297.0;1.0;1.0;20.7;31.3;19.1;19.1
1721;22;143;2011;315.0;1.0;1.0;19.8;30.1;18.4;18.4
1722;22;143;2012;322.0;1.0;1.0;19.6;30.2;18.4;18.4
1723;22;143;2013;316.0;1.0;1.0;19.7;30.5;18.4;18.4
1724;22;143;2014;326.0;1.0;1.0;20.7;31.9;19.4;19.4
1725;22;144;2000;108.0;1.0;1.0;15.3;24.3;14.8;14.8
1726;22;144;2001;111.0;1.0;1.0;17.8;27.6;17.2;17.2
1727;22;144;2002;112.0;1.0;1.0;14.7;25.0;15.9;15.9
1728;22;144;2003;114.0;1.0;1.0;15.1;26.1;16.4;16.4
1729;22;144;2004;114.0;1.0;1.0;16.0;27.0;17.0;17.0
1730;22;144;2005;116.0;1.0;1.0;16.1;27.1;16.9;16.9
1731;22;144;2006;119.0;1.0;1.0;16.8;28.1;17.6;17.6
1732;22;144;2007;119.0;1.0;1.0;17.6;29.0;18.2;18.2
1733;22;144;2008;130.0;1.0;1.0;20.0;30.5;18.9;18.9
1734;22;144;2009;143.0;1.0;1.0;20.2;30.3;18.6;18.6
1735;22;144;2010;157.0;1.0;1.0;19.3;29.1;17.8;17.8
1736;22;144;2011;167.0;1.0;1.0;18.4;27.8;17.2;17.2
1737;22;144;2012;171.0;1.0;1.0;18.2;27.8;17.1;17.1
1738;22;144;2013;170.0;1.0;1.0;18.9;28.7;17.5;17.5
1739;22;144;2014;176.0;1.0;1.0;20.9;31.2;19.0;19.0
1740;22;145;2000;125.0;1.0;1.0;16.1;24.3;14.8;14.8
1741;22;145;2001;127.0;1.0;1.0;16.7;25.6;16.1;16.1
1742;22;145;2002;133.0;1.0;1.0;18.4;27.5;17.4;17.4
1743;22;145;2003;135.0;1.0;1.0;17.4;27.4;17.4;17.4
1744;22;145;2004;138.0;1.0;1.0;18.4;28.6;17.4;17.4
1745;22;145;2005;142.0;1.0;1.0;18.2;28.6;17.7;17.7
1746;22;145;2006;143.0;1.0;1.0;20.0;30.5;18.5;18.5
1747;22;145;2007;142.0;1.0;1.0;20.8;31.0;19.0;19.0
1748;22;145;2008;142.0;1.0;1.0;22.1;32.5;19.7;19.7
1749;22;145;2009;142.0;1.0;1.0;21.0;31.9;19.4;19.4
1750;22;145;2010;140.0;1.0;1.0;22.2;33.7;20.6;20.6
1751;22;145;2011;149.0;1.0;1.0;21.3;32.8;19.8;19.8
1752;22;145;2012;151.0;1.0;1.0;21.3;33.0;19.9;19.9
1753;22;145;2013;146.0;1.0;1.0;20.6;32.6;19.5;19.5
1754;22;145;2014;151.0;1.0;1.0;20.5;32.6;19.9;19.9
1755;22;146;2000;176.0;1.0;1.0;13.5;18.4;11.4;11.4
1756;22;146;2001;185.0;1.0;1.0;14.4;19.3;12.2;12.2
1757;22;146;2002;200.0;1.0;1.0;14.0;19.2;12.2;12.2
1758;22;146;2003;210.0;1.0;1.0;13.7;19.3;12.1;12.1
1759;22;146;2004;209.0;1.0;1.0;13.7;20.1;12.6;12.6
1760;22;146;2005;209.0;1.0;1.0;13.5;20.0;12.4;12.4
1761;22;146;2006;211.0;1.0;1.0;14.8;21.2;13.3;13.3
1762;22;146;2007;218.0;1.0;1.0;16.1;22.4;14.1;14.1
1763;22;146;2008;236.0;1.0;1.0;16.4;22.8;14.2;14.2
1764;22;146;2009;249.0;1.0;1.0;16.5;23.7;14.8;14.8
1765;22;146;2010;262.0;1.0;1.0;16.3;23.7;14.7;14.7
1766;22;146;2011;274.0;1.0;1.0;16.3;23.7;14.5;14.5
1767;22;146;2012;274.0;1.0;1.0;16.4;24.1;14.8;14.8
1768;22;146;2013;276.0;1.0;1.0;16.1;24.3;14.9;14.9
1769;22;146;2014;282.0;1.0;1.0;16.2;25.0;15.5;15.5
1770;22;147;2000;147.0;1.0;1.0;13.8;19.1;11.7;11.7
1771;22;147;2001;155.0;1.0;1.0;14.6;19.9;12.5;12.5
1772;22;147;2002;165.0;1.0;1.0;14.1;19.8;12.5;12.5
1773;22;147;2003;171.0;1.0;1.0;13.7;19.9;12.4;12.4
1774;22;147;2004;164.0;1.0;1.0;13.6;20.6;12.9;12.9
1775;22;147;2005;164.0;1.0;1.0;13.7;20.7;12.8;12.8
1776;22;147;2006;164.0;1.0;1.0;14.8;22.0;13.7;13.7
1777;22;147;2007;167.0;1.0;1.0;15.6;22.7;14.3;14.3
1778;22;147;2008;179.0;1.0;1.0;15.9;23.1;14.4;14.4
1779;22;147;2009;189.0;1.0;1.0;16.1;24.3;15.2;15.2
1780;22;147;2010;195.0;1.0;1.0;15.7;24.1;15.0;15.0
1781;22;147;2011;202.0;1.0;1.0;15.7;24.0;14.7;14.7
1782;22;147;2012;200.0;1.0;1.0;15.8;24.5;15.2;15.2
1783;22;147;2013;201.0;1.0;1.0;15.4;24.7;15.1;15.1
1784;22;147;2014;207.0;1.0;1.0;15.3;25.4;15.7;15.7
1785;22;148;2000;29.0;1.0;1.0;12.0;14.9;9.8;9.8
1786;22;148;2001;30.0;1.0;1.0;13.4;16.6;11.0;11.0
1787;22;148;2002;35.0;1.0;1.0;13.6;16.6;11.0;11.0
1788;22;148;2003;39.0;1.0;1.0;13.6;16.8;10.9;10.9
1789;22;148;2004;44.0;1.0;1.0;14.1;18.0;11.4;11.4
1790;22;148;2005;45.0;1.0;1.0;12.8;17.2;10.8;10.8
1791;22;148;2006;47.0;1.0;1.0;14.6;18.6;11.7;11.7
1792;22;148;2007;51.0;1.0;1.0;17.5;21.4;13.4;13.4
1793;22;148;2008;56.0;1.0;1.0;18.2;22.0;13.4;13.4
1794;22;148;2009;60.0;1.0;1.0;17.8;21.9;13.6;13.6
1795;22;148;2010;67.0;1.0;1.0;18.0;22.4;13.8;13.8
1796;22;148;2011;72.0;1.0;1.0;17.8;22.9;14.1;14.1
1797;22;148;2012;73.0;1.0;1.0;18.0;22.9;13.8;13.8
1798;22;148;2013;75.0;1.0;1.0;18.1;23.4;14.3;14.3
1799;22;148;2014;75.0;1.0;1.0;18.7;24.1;14.9;14.9
1800;22;161;2000;2249.0;1.0;1.0;14.8;23.2;14.6;14.6
1801;22;161;2001;2288.0;1.0;1.0;16.1;25.0;16.0;16.0
1802;22;161;2002;2325.0;1.0;1.0;16.7;25.9;16.6;16.6
1803;22;161;2003;2342.0;1.0;1.0;16.5;26.3;16.6;16.6
1804;22;161;2004;2368.0;1.0;1.0;16.7;26.9;16.9;16.9
1805;22;161;2005;2436.0;1.0;1.0;17.2;27.6;17.2;17.2
1806;22;161;2006;2473.0;1.0;1.0;18.2;28.8;17.9;17.9
1807;22;161;2007;2511.0;1.0;1.0;19.0;29.6;18.6;18.6
1808;22;161;2008;2561.0;1.0;1.0;19.6;30.4;19.0;19.0
1809;22;161;2009;2599.0;1.0;1.0;19.0;30.3;19.1;19.1
1810;22;161;2010;2617.0;1.0;1.0;19.0;30.6;19.1;19.1
1811;22;161;2011;2679.0;1.0;1.0;18.8;30.6;18.9;18.9
1812;22;161;2012;2717.0;1.0;1.0;19.1;30.9;19.0;19.0
1813;22;161;2013;2716.0;1.0;1.0;19.0;31.2;19.2;19.2
1814;22;161;2014;2774.0;1.0;1.0;19.5;32.0;19.9;19.9
1815;22;162;2000;;;;;;;
1816;22;162;2001;;;;;;;
1817;22;162;2002;;;;;;;
1818;22;162;2003;;;;;;;
1819;22;162;2004;;;;;;;
1820;22;162;2005;;;;;;;
1821;22;162;2006;;;;;;;
1822;22;162;2007;;;;;;;
1823;22;162;2008;;;;;;;
1824;22;162;2009;;;;;;;
1825;22;162;2010;;;;;;;
1826;22;162;2011;;;;;;;
1827;22;162;2012;;;;;;;
1828;22;162;2013;;;;;;;
1829;22;162;2014;;;;;;;
1830;22;163;2000;;;;;;;
1831;22;163;2001;;;;;;;
1832;22;163;2002;;;;;;;
1833;22;163;2003;;;;;;;
1834;22;163;2004;;;;;;;
1835;22;163;2005;;;;;;;
1836;22;163;2006;;;;;;;
1837;22;163;2007;;;;;;;
1838;22;163;2008;;;;;;;
1839;22;163;2009;;;;;;;
1840;22;163;2010;;;;;;;
1841;22;163;2011;;;;;;;
1842;22;163;2012;;;;;;;
1843;22;163;2013;;;;;;;
1844;22;163;2014;;;;;;;
1845;22;164;2000;;;;;;;
1846;22;164;2001;;;;;;;
1847;22;164;2002;;;;;;;
1848;22;164;2003;;;;;;;
1849;22;164;2004;;;;;;;
1850;22;164;2005;;;;;;;
1851;22;164;2006;;;;;;;
1852;22;164;2007;;;;;;;
1853;22;164;2008;;;;;;;
1854;22;164;2009;;;;;;;
1855;22;164;2010;;;;;;;
1856;22;164;2011;;;;;;;
1857;22;164;2012;;;;;;;
1858;22;164;2013;;;;;;;
1859;22;164;2014;;;;;;;
1860;22;165;2000;;;;;;;
1861;22;165;2001;;;;;;;
1862;22;165;2002;;;;;;;
1863;22;165;2003;;;;;;;
1864;22;165;2004;;;;;;;
1865;22;165;2005;;;;;;;
1866;22;165;2006;;;;;;;
1867;22;165;2007;;;;;;;
1868;22;165;2008;;;;;;;
1869;22;165;2009;;;;;;;
1870;22;165;2010;;;;;;;
1871;22;165;2011;;;;;;;
1872;22;165;2012;;;;;;;
1873;22;165;2013;;;;;;;
1874;22;165;2014;;;;;;;
1875;22;171;2000;2249.0;1.0;1.0;14.8;23.2;14.6;14.6
1876;22;171;2001;2288.0;1.0;1.0;16.1;25.0;16.0;16.0
1877;22;171;2002;2325.0;1.0;1.0;16.7;25.9;16.6;16.6
1878;22;171;2003;2342.0;1.0;1.0;16.5;26.3;16.6;16.6
1879;22;171;2004;2368.0;1.0;1.0;16.7;26.9;16.9;16.9
1880;22;171;2005;2436.0;1.0;1.0;17.2;27.6;17.2;17.2
1881;22;171;2006;2473.0;1.0;1.0;18.2;28.8;17.9;17.9
1882;22;171;2007;2511.0;1.0;1.0;19.0;29.6;18.6;18.6
1883;22;171;2008;2561.0;1.0;1.0;19.6;30.4;19.0;19.0
1884;22;171;2009;2599.0;1.0;1.0;19.0;30.3;19.1;19.1
1885;22;171;2010;2617.0;1.0;1.0;19.0;30.6;19.1;19.1
1886;22;171;2011;2679.0;1.0;1.0;18.8;30.6;18.9;18.9
1887;22;171;2012;2717.0;1.0;1.0;19.1;30.9;19.0;19.0
1888;22;171;2013;2716.0;1.0;1.0;19.0;31.2;19.2;19.2
1889;22;171;2014;2774.0;1.0;1.0;19.5;32.0;19.9;19.9
1890;22;172;2000;;;;;;;
1891;22;172;2001;;;;;;;
1892;22;172;2002;;;;;;;
1893;22;172;2003;;;;;;;
1894;22;172;2004;;;;;;;
1895;22;172;2005;;;;;;;
1896;22;172;2006;;;;;;;
1897;22;172;2007;;;;;;;
1898;22;172;2008;;;;;;;
1899;22;172;2009;;;;;;;
1900;22;172;2010;;;;;;;
1901;22;172;2011;;;;;;;
1902;22;172;2012;;;;;;;
1903;22;172;2013;;;;;;;
1904;22;172;2014;;;;;;;
1905;22;173;2000;;;;;;;
1906;22;173;2001;;;;;;;
1907;22;173;2002;;;;;;;
1908;22;173;2003;;;;;;;
1909;22;173;2004;;;;;;;
1910;22;173;2005;;;;;;;
1911;22;173;2006;;;;;;;
1912;22;173;2007;;;;;;;
1913;22;173;2008;;;;;;;
1914;22;173;2009;;;;;;;
1915;22;173;2010;;;;;;;
1916;22;173;2011;;;;;;;
1917;22;173;2012;;;;;;;
1918;22;173;2013;;;;;;;
1919;22;173;2014;;;;;;;
1920;22;174;2000;;;;;;;
1921;22;174;2001;;;;;;;
1922;22;174;2002;;;;;;;
1923;22;174;2003;;;;;;;
1924;22;174;2004;;;;;;;
1925;22;174;2005;;;;;;;
1926;22;174;2006;;;;;;;
1927;22;174;2007;;;;;;;
1928;22;174;2008;;;;;;;
1929;22;174;2009;;;;;;;
1930;22;174;2010;;;;;;;
1931;22;174;2011;;;;;;;
1932;22;174;2012;;;;;;;
1933;22;174;2013;;;;;;;
1934;22;174;2014;;;;;;;
1935;22;182;2000;1004.0;1.0;1.0;28.7;29.6;15.8;15.8
1936;22;182;2001;1013.0;1.0;1.0;30.9;31.9;17.8;17.8
1937;22;182;2002;1043.0;1.0;1.0;31.9;32.9;18.3;18.3
1938;22;182;2003;1019.0;1.0;1.0;32.7;33.8;18.3;18.3
1939;22;182;2004;1001.0;1.0;1.0;33.7;34.9;18.6;18.6
1940;22;182;2005;1025.0;1.0;1.0;34.6;35.9;18.7;18.7
1941;22;182;2006;1055.0;1.0;1.0;36.3;37.6;19.6;19.6
1942;22;182;2007;1097.0;1.0;1.0;36.5;37.7;20.1;20.1
1943;22;182;2008;1144.0;1.0;1.0;37.1;38.4;20.3;20.3
1944;22;182;2009;1123.0;1.0;1.0;37.8;39.3;21.0;21.0
1945;22;182;2010;1116.0;1.0;1.0;38.2;39.8;20.9;20.9
1946;22;182;2011;1142.0;1.0;1.0;38.3;39.9;20.8;20.8
1947;22;182;2012;1157.0;1.0;1.0;38.7;40.2;20.6;20.6
1948;22;182;2013;1130.0;1.0;1.0;39.5;41.2;21.2;21.2
1949;22;182;2014;1140.0;1.0;1.0;40.0;41.7;21.8;21.8
1950;22;183;2000;897.0;1.0;1.0;27.8;28.8;15.4;15.4
1951;22;183;2001;905.0;1.0;1.0;30.2;31.1;17.4;17.4
1952;22;183;2002;925.0;1.0;1.0;30.9;31.9;17.8;17.8
1953;22;183;2003;906.0;1.0;1.0;31.5;32.7;17.8;17.8
1954;22;183;2004;883.0;1.0;1.0;32.6;33.8;18.1;18.1
1955;22;183;2005;902.0;1.0;1.0;33.3;34.6;18.2;18.2
1956;22;183;2006;932.0;1.0;1.0;35.1;36.4;19.1;19.1
1957;22;183;2007;976.0;1.0;1.0;35.2;36.4;19.5;19.5
1958;22;183;2008;1011.0;1.0;1.0;35.6;36.9;19.8;19.8
1959;22;183;2009;986.0;1.0;1.0;36.1;37.6;20.3;20.3
1960;22;183;2010;977.0;1.0;1.0;36.3;37.9;20.1;20.1
1961;22;183;2011;999.0;1.0;1.0;36.6;38.2;20.1;20.1
1962;22;183;2012;998.0;1.0;1.0;36.8;38.3;19.9;19.9
1963;22;183;2013;965.0;1.0;1.0;37.6;39.3;20.6;20.6
1964;22;183;2014;982.0;1.0;1.0;38.1;39.8;21.1;21.1
1965;22;184;2000;92.0;1.0;1.0;35.6;36.1;19.3;19.3
1966;22;184;2001;97.0;1.0;1.0;36.8;37.3;20.4;20.4
1967;22;184;2002;103.0;1.0;1.0;39.5;40.1;21.3;21.3
1968;22;184;2003;102.0;1.0;1.0;41.7;42.4;22.0;22.0
1969;22;184;2004;103.0;1.0;1.0;42.7;43.6;21.7;21.7
1970;22;184;2005;106.0;1.0;1.0;44.5;45.4;21.6;21.6
1971;22;184;2006;105.0;1.0;1.0;45.2;46.0;22.2;22.2
1972;22;184;2007;100.0;1.0;1.0;46.7;47.6;23.1;23.1
1973;22;184;2008;106.0;1.0;1.0;48.6;49.5;23.6;23.6
1974;22;184;2009;108.0;1.0;1.0;50.0;51.3;24.7;24.7
1975;22;184;2010;112.0;1.0;1.0;52.0;53.4;25.4;25.4
1976;22;184;2011;116.0;1.0;1.0;51.3;52.5;25.1;25.1
1977;22;184;2012;132.0;1.0;1.0;52.1;53.3;24.8;24.8
1978;22;184;2013;135.0;1.0;1.0;52.3;53.7;25.1;25.1
1979;22;184;2014;131.0;1.0;1.0;54.2;55.6;26.5;26.5
1980;22;185;2000;14.0;;;;;;
1981;22;185;2001;11.0;;;;;;
1982;22;185;2002;15.0;;;;;;
1983;22;185;2003;12.0;;;;;;
1984;22;185;2004;15.0;;;;;;
1985;22;185;2005;17.0;;;;;;
1986;22;185;2006;19.0;;;;;;
1987;22;185;2007;21.0;1.0;1.0;48.8;50.9;30.4;30.4
1988;22;185;2008;26.0;1.0;1.0;48.7;51.1;29.1;29.1
1989;22;185;2009;28.0;1.0;1.0;50.2;53.3;30.5;30.5
1990;22;185;2010;27.0;1.0;1.0;48.7;51.9;30.5;30.5
1991;22;185;2011;27.0;1.0;1.0;47.6;50.7;27.9;27.9
1992;22;185;2012;27.0;1.0;1.0;44.9;47.8;27.1;27.1
1993;22;185;2013;29.0;1.0;1.0;42.5;45.3;25.2;25.2
1994;22;185;2014;27.0;1.0;1.0;42.4;45.2;26.0;26.0
1995;22;186;2000;117.0;1.0;1.0;27.0;31.3;19.7;19.7
1996;22;186;2001;133.0;1.0;1.0;30.9;36.1;23.2;23.2
1997;22;186;2002;134.0;1.0;1.0;29.8;35.0;22.9;22.9
1998;22;186;2003;131.0;1.0;1.0;28.1;33.7;22.0;22.0
1999;22;186;2004;134.0;1.0;1.0;30.5;36.1;23.5;23.5
2000;22;186;2005;140.0;1.0;1.0;34.2;39.6;26.7;26.7
2001;22;186;2006;138.0;1.0;1.0;35.7;41.0;27.1;27.1
2002;22;186;2007;146.0;1.0;1.0;38.9;44.6;29.4;29.4
2003;22;186;2008;160.0;1.0;1.0;35.2;40.8;26.9;26.9
2004;22;186;2009;154.0;1.0;1.0;30.2;35.7;23.9;23.9
2005;22;186;2010;157.0;1.0;1.0;32.3;38.8;26.0;26.0
2006;22;186;2011;157.0;1.0;1.0;30.5;36.1;23.8;23.8
2007;22;186;2012;167.0;1.0;1.0;31.3;37.3;24.5;24.5
2008;22;186;2013;173.0;1.0;1.0;29.4;34.9;23.1;23.1
2009;22;186;2014;178.0;1.0;1.0;36.5;42.3;28.5;28.5
2010;22;187;2000;1128.0;1.0;1.0;1.2;16.7;12.9;12.9
2011;22;187;2001;1142.0;1.0;1.0;1.3;17.6;13.6;13.6
2012;22;187;2002;1149.0;1.0;1.0;1.4;18.5;14.4;14.4
2013;22;187;2003;1191.0;1.0;1.0;1.4;19.0;14.6;14.6
2014;22;187;2004;1234.0;1.0;1.0;1.4;19.3;14.7;14.7
2015;22;187;2005;1272.0;1.0;1.0;1.4;19.6;14.9;14.9
2016;22;187;2006;1280.0;1.0;1.0;1.4;20.1;15.5;15.5
2017;22;187;2007;1268.0;1.0;1.0;1.5;20.8;16.1;16.1
2018;22;187;2008;1258.0;1.0;1.0;1.6;21.7;16.8;16.8
2019;22;187;2009;1322.0;1.0;1.0;1.7;22.0;16.9;16.9
2020;22;187;2010;1343.0;1.0;1.0;1.5;22.0;16.7;16.7
2021;22;187;2011;1380.0;1.0;1.0;1.3;22.2;16.8;16.8
2022;22;187;2012;1393.0;1.0;1.0;1.3;22.5;17.0;17.0
2023;22;187;2013;1413.0;1.0;1.0;1.4;22.9;17.0;17.0
2024;22;187;2014;1456.0;1.0;1.0;1.3;23.1;17.3;17.3
2025;22;188;2000;898.0;1.0;1.0;1.3;18.2;14.1;14.1
2026;22;188;2001;909.0;1.0;1.0;1.4;19.3;14.9;14.9
2027;22;188;2002;921.0;1.0;1.0;1.5;20.2;15.7;15.7
2028;22;188;2003;938.0;1.0;1.0;1.5;21.1;16.2;16.2
2029;22;188;2004;962.0;1.0;1.0;1.5;21.5;16.4;16.4
2030;22;188;2005;991.0;1.0;1.0;1.5;21.9;16.7;16.7
2031;22;188;2006;984.0;1.0;1.0;1.5;22.6;17.4;17.4
2032;22;188;2007;982.0;1.0;1.0;1.7;23.3;18.1;18.1
2033;22;188;2008;986.0;1.0;1.0;1.8;24.3;18.8;18.8
2034;22;188;2009;1025.0;1.0;1.0;1.9;24.8;19.0;19.0
2035;22;188;2010;1031.0;1.0;1.0;1.6;24.9;18.9;18.9
2036;22;188;2011;1052.0;1.0;1.0;1.5;25.2;19.0;19.0
2037;22;188;2012;1081.0;1.0;1.0;1.6;25.3;19.2;19.2
2038;22;188;2013;1092.0;1.0;1.0;1.6;25.8;19.2;19.2
2039;22;188;2014;1113.0;1.0;1.0;1.6;26.3;19.7;19.7
2040;22;189;2000;19.0;;;;;;
2041;22;189;2001;21.0;1.0;1.0;2.1;20.9;13.1;13.1
2042;22;189;2002;21.0;1.0;1.0;2.0;22.2;13.5;13.5
2043;22;189;2003;31.0;1.0;1.0;2.7;22.9;13.9;13.9
2044;22;189;2004;44.0;1.0;1.0;1.9;20.5;12.0;12.0
2045;22;189;2005;50.0;1.0;1.0;1.8;19.9;12.0;12.0
2046;22;189;2006;39.0;1.0;1.0;2.0;22.8;14.3;14.3
2047;22;189;2007;31.0;1.0;1.0;1.7;23.5;14.7;14.7
2048;22;189;2008;26.0;1.0;1.0;2.0;25.4;15.7;15.7
2049;22;189;2009;35.0;1.0;1.0;2.6;25.5;15.5;15.5
2050;22;189;2010;38.0;1.0;1.0;2.9;26.1;15.9;15.9
2051;22;189;2011;38.0;1.0;1.0;2.0;25.0;14.7;14.7
2052;22;189;2012;44.0;1.0;1.0;2.6;24.9;14.8;14.8
2053;22;189;2013;57.0;1.0;1.0;2.8;25.2;15.0;15.0
2054;22;189;2014;64.0;1.0;1.0;2.1;25.8;15.3;15.3
2055;22;190;2000;92.0;1.0;1.0;0.8;18.2;11.4;11.4
2056;22;190;2001;94.0;1.0;1.0;0.7;18.7;11.9;11.9
2057;22;190;2002;98.0;1.0;1.0;0.9;19.3;12.5;12.5
2058;22;190;2003;99.0;1.0;1.0;0.7;20.1;12.8;12.8
2059;22;190;2004;100.0;1.0;1.0;0.8;20.4;13.0;13.0
2060;22;190;2005;106.0;1.0;1.0;0.7;20.9;13.4;13.4
2061;22;190;2006;98.0;1.0;1.0;0.2;21.0;13.5;13.5
2062;22;190;2007;100.0;1.0;1.0;0.9;22.4;14.6;14.6
2063;22;190;2008;102.0;1.0;1.0;1.1;23.6;15.3;15.3
2064;22;190;2009;110.0;1.0;1.0;1.0;23.6;15.2;15.2
2065;22;190;2010;110.0;1.0;1.0;0.8;23.8;15.2;15.2
2066;22;190;2011;113.0;1.0;1.0;0.7;24.0;15.1;15.1
2067;22;190;2012;121.0;1.0;1.0;0.5;24.3;15.3;15.3
2068;22;190;2013;120.0;1.0;1.0;0.4;24.8;15.3;15.3
2069;22;190;2014;116.0;1.0;1.0;0.4;25.4;15.7;15.7
2070;22;191;2000;787.0;1.0;1.0;1.3;18.2;14.5;14.5
2071;22;191;2001;795.0;1.0;1.0;1.5;19.3;15.3;15.3
2072;22;191;2002;801.0;1.0;1.0;1.6;20.3;16.2;16.2
2073;22;191;2003;807.0;1.0;1.0;1.5;21.1;16.7;16.7
2074;22;191;2004;818.0;1.0;1.0;1.6;21.7;17.1;17.1
2075;22;191;2005;834.0;1.0;1.0;1.6;22.1;17.4;17.4
2076;22;191;2006;847.0;1.0;1.0;1.7;22.8;18.0;18.0
2077;22;191;2007;850.0;1.0;1.0;1.7;23.5;18.6;18.6
2078;22;191;2008;859.0;1.0;1.0;1.9;24.4;19.3;19.3
2079;22;191;2009;880.0;1.0;1.0;2.0;25.0;19.6;19.6
2080;22;191;2010;883.0;1.0;1.0;1.7;24.9;19.5;19.5
2081;22;191;2011;901.0;1.0;1.0;1.6;25.3;19.7;19.7
2082;22;191;2012;917.0;1.0;1.0;1.6;25.5;19.9;19.9
2083;22;191;2013;914.0;1.0;1.0;1.7;25.9;20.0;20.0
2084;22;191;2014;932.0;1.0;1.0;1.7;26.4;20.5;20.5
2085;22;192;2000;154.0;1.0;1.0;0.5;12.5;9.3;9.3
2086;22;192;2001;157.0;1.0;1.0;0.4;13.0;9.8;9.8
2087;22;192;2002;154.0;1.0;1.0;0.5;13.6;10.3;10.3
2088;22;192;2003;158.0;1.0;1.0;0.4;14.1;10.5;10.5
2089;22;192;2004;167.0;1.0;1.0;0.4;13.9;10.3;10.3
2090;22;192;2005;169.0;1.0;1.0;0.4;13.8;10.3;10.3
2091;22;192;2006;172.0;1.0;1.0;0.4;14.2;10.8;10.8
2092;22;192;2007;164.0;1.0;1.0;0.4;14.8;11.3;11.3
2093;22;192;2008;164.0;1.0;1.0;0.3;15.0;11.4;11.4
2094;22;192;2009;172.0;1.0;1.0;0.3;15.3;11.5;11.5
2095;22;192;2010;186.0;1.0;1.0;0.3;15.6;11.6;11.6
2096;22;192;2011;195.0;1.0;1.0;0.3;15.8;11.7;11.7
2097;22;192;2012;208.0;1.0;1.0;0.3;15.7;11.8;11.8
2098;22;192;2013;210.0;1.0;1.0;0.4;16.3;11.9;11.9
2099;22;192;2014;225.0;1.0;1.0;0.1;16.2;12.1;12.1
2100;22;193;2000;125.0;1.0;1.0;0.5;11.9;8.8;8.8
2101;22;193;2001;125.0;1.0;1.0;0.4;12.4;9.3;9.3
2102;22;193;2002;121.0;1.0;1.0;0.4;13.0;9.8;9.8
2103;22;193;2003;125.0;1.0;1.0;0.3;13.5;10.0;10.0
2104;22;193;2004;133.0;1.0;1.0;0.3;13.4;9.9;9.9
2105;22;193;2005;135.0;1.0;1.0;0.3;13.3;9.8;9.8
2106;22;193;2006;135.0;1.0;1.0;0.3;13.7;10.3;10.3
2107;22;193;2007;123.0;1.0;1.0;0.4;14.3;10.8;10.8
2108;22;193;2008;118.0;1.0;1.0;0.3;14.5;10.8;10.8
2109;22;193;2009;125.0;1.0;1.0;0.2;14.7;10.9;10.9
2110;22;193;2010;135.0;1.0;1.0;0.4;15.3;11.3;11.3
2111;22;193;2011;138.0;1.0;1.0;0.2;15.4;11.2;11.2
2112;22;193;2012;149.0;1.0;1.0;0.2;15.3;11.3;11.3
2113;22;193;2013;155.0;1.0;1.0;0.3;15.8;11.4;11.4
2114;22;193;2014;161.0;1.0;1.0;0.0;15.8;11.7;11.7
2115;22;194;2000;29.0;1.0;1.0;0.6;15.1;11.2;11.2
2116;22;194;2001;32.0;1.0;1.0;0.6;15.2;11.4;11.4
2117;22;194;2002;34.0;1.0;1.0;0.8;15.8;12.0;12.0
2118;22;194;2003;33.0;1.0;1.0;0.8;16.4;12.3;12.3
2119;22;194;2004;34.0;1.0;1.0;0.7;15.8;11.9;11.9
2120;22;194;2005;33.0;1.0;1.0;0.6;15.8;12.2;12.2
2121;22;194;2006;38.0;1.0;1.0;0.6;16.1;12.6;12.6
2122;22;194;2007;40.0;1.0;1.0;0.7;16.3;12.9;12.9
2123;22;194;2008;46.0;1.0;1.0;0.6;16.2;12.8;12.8
2124;22;194;2009;47.0;1.0;1.0;0.5;16.9;13.0;13.0
2125;22;194;2010;51.0;1.0;1.0;0.3;16.4;12.6;12.6
2126;22;194;2011;57.0;1.0;1.0;0.5;16.8;12.8;12.8
2127;22;194;2012;59.0;1.0;1.0;0.5;16.7;12.8;12.8
2128;22;194;2013;55.0;1.0;1.0;0.8;17.7;13.2;13.2
2129;22;194;2014;64.0;1.0;1.0;0.4;17.3;13.1;13.1
2130;22;195;2000;77.0;1.0;1.0;1.8;7.5;6.1;6.1
2131;22;195;2001;76.0;1.0;1.0;1.8;7.3;6.0;6.0
2132;22;195;2002;74.0;1.0;1.0;1.8;7.4;6.0;6.0
2133;22;195;2003;95.0;1.0;1.0;1.7;7.1;5.9;5.9
2134;22;195;2004;105.0;1.0;1.0;1.7;7.6;6.1;6.1
2135;22;195;2005;112.0;1.0;1.0;1.6;7.7;6.2;6.2
2136;22;195;2006;123.0;1.0;1.0;1.9;8.2;6.8;6.8
2137;22;195;2007;123.0;1.0;1.0;1.8;8.1;6.8;6.8
2138;22;195;2008;108.0;1.0;1.0;1.7;7.9;6.3;6.3
2139;22;195;2009;126.0;1.0;1.0;1.8;8.2;6.8;6.8
2140;22;195;2010;126.0;1.0;1.0;1.6;7.5;6.2;6.2
