ID;Geslacht;OnderwijsniveauRichting;Leeftijd;Herkomst;Perioden;TotaleBevolking15Tot65Jaar_1;Beroepsbevolking_2;WerkzameBeroepsbevolking15Tot65Jaar_3;WerklozeBeroepsbevolking_4;NietBeroepsbevolking_5;BrutoArbeidsparticipatie_6;NettoArbeidsparticipatie_7;Werkloosheidspercentage_8
1627;Mannen en vrouwen;Vmbo, mbo1, avo onderbouw, totaal;25-34 jaar;Surinamers;2006;10.0;8.0;7.0;;2.0;84.4;74.7;
1628;Mannen en vrouwen;Vmbo, mbo1, avo onderbouw, totaal;25-34 jaar;Antillianen/Arubanen;1996;6.0;4.0;4.0;;2.0;74.0;62.4;
1629;Mannen en vrouwen;Vmbo, mbo1, avo onderbouw, totaal;25-34 jaar;Antillianen/Arubanen;1997;6.0;4.0;3.0;;2.0;66.0;54.5;
1630;Mannen en vrouwen;Vmbo, mbo1, avo onderbouw, totaal;25-34 jaar;Antillianen/Arubanen;1998;5.0;3.0;3.0;;2.0;63.4;54.5;
1631;Mannen en vrouwen;Vmbo, mbo1, avo onderbouw, totaal;25-34 jaar;Antillianen/Arubanen;1999;6.0;3.0;3.0;;3.0;55.9;45.7;
1632;Mannen en vrouwen;Vmbo, mbo1, avo onderbouw, totaal;25-34 jaar;Antillianen/Arubanen;2000;6.0;3.0;3.0;;2.0;60.6;52.8;
1633;Mannen en vrouwen;Vmbo, mbo1, avo onderbouw, totaal;25-34 jaar;Antillianen/Arubanen;2001;7.0;4.0;4.0;;3.0;57.9;55.9;
1634;Mannen en vrouwen;Vmbo, mbo1, avo onderbouw, totaal;25-34 jaar;Antillianen/Arubanen;2002;7.0;5.0;4.0;;2.0;70.5;55.4;
1635;Mannen en vrouwen;Vmbo, mbo1, avo onderbouw, totaal;25-34 jaar;Antillianen/Arubanen;2003;7.0;5.0;3.0;2.0;3.0;64.0;39.0;39.1
1636;Mannen en vrouwen;Vmbo, mbo1, avo onderbouw, totaal;25-34 jaar;Antillianen/Arubanen;2004;5.0;3.0;2.0;;2.0;54.4;39.7;
1637;Mannen en vrouwen;Vmbo, mbo1, avo onderbouw, totaal;25-34 jaar;Antillianen/Arubanen;2005;5.0;3.0;2.0;;2.0;56.9;36.1;
1638;Mannen en vrouwen;Vmbo, mbo1, avo onderbouw, totaal;25-34 jaar;Antillianen/Arubanen;2006;4.0;2.0;2.0;;;64.1;64.1;
1639;Mannen en vrouwen;Vmbo, mbo1, avo onderbouw, totaal;25-34 jaar;Overige niet-westerse allochtonen;1996;17.0;9.0;7.0;2.0;8.0;54.2;41.0;24.3
1640;Mannen en vrouwen;Vmbo, mbo1, avo onderbouw, totaal;25-34 jaar;Overige niet-westerse allochtonen;1997;20.0;11.0;7.0;4.0;9.0;54.9;34.6;36.8
1641;Mannen en vrouwen;Vmbo, mbo1, avo onderbouw, totaal;25-34 jaar;Overige niet-westerse allochtonen;1998;26.0;14.0;12.0;2.0;12.0;54.3;46.6;14.1
1642;Mannen en vrouwen;Vmbo, mbo1, avo onderbouw, totaal;25-34 jaar;Overige niet-westerse allochtonen;1999;21.0;9.0;7.0;;12.0;43.2;36.0;
1643;Mannen en vrouwen;Vmbo, mbo1, avo onderbouw, totaal;25-34 jaar;Overige niet-westerse allochtonen;2000;20.0;10.0;9.0;;9.0;52.5;46.4;
1644;Mannen en vrouwen;Vmbo, mbo1, avo onderbouw, totaal;25-34 jaar;Overige niet-westerse allochtonen;2001;23.0;12.0;10.0;;11.0;51.5;45.7;
1645;Mannen en vrouwen;Vmbo, mbo1, avo onderbouw, totaal;25-34 jaar;Overige niet-westerse allochtonen;2002;19.0;11.0;9.0;2.0;9.0;55.5;44.8;19.2
1646;Mannen en vrouwen;Vmbo, mbo1, avo onderbouw, totaal;25-34 jaar;Overige niet-westerse allochtonen;2003;21.0;9.0;7.0;2.0;12.0;43.2;34.5;20.1
1647;Mannen en vrouwen;Vmbo, mbo1, avo onderbouw, totaal;25-34 jaar;Overige niet-westerse allochtonen;2004;13.0;8.0;8.0;;4.0;66.1;60.2;
1648;Mannen en vrouwen;Vmbo, mbo1, avo onderbouw, totaal;25-34 jaar;Overige niet-westerse allochtonen;2005;14.0;9.0;7.0;2.0;5.0;63.4;48.7;23.3
1649;Mannen en vrouwen;Vmbo, mbo1, avo onderbouw, totaal;25-34 jaar;Overige niet-westerse allochtonen;2006;14.0;7.0;6.0;;7.0;47.8;40.8;
1650;Mannen en vrouwen;Vmbo, mbo1, avo onderbouw, totaal;35-44 jaar;Totaal herkomst;1996;556.0;373.0;337.0;36.0;183.0;67.1;60.7;9.7
1651;Mannen en vrouwen;Vmbo, mbo1, avo onderbouw, totaal;35-44 jaar;Totaal herkomst;1997;552.0;381.0;344.0;37.0;171.0;69.0;62.3;9.7
1652;Mannen en vrouwen;Vmbo, mbo1, avo onderbouw, totaal;35-44 jaar;Totaal herkomst;1998;552.0;385.0;357.0;28.0;167.0;69.7;64.7;7.2
1653;Mannen en vrouwen;Vmbo, mbo1, avo onderbouw, totaal;35-44 jaar;Totaal herkomst;1999;543.0;383.0;360.0;22.0;160.0;70.5;66.4;5.8
1654;Mannen en vrouwen;Vmbo, mbo1, avo onderbouw, totaal;35-44 jaar;Totaal herkomst;2000;549.0;393.0;374.0;19.0;156.0;71.6;68.1;4.8
1655;Mannen en vrouwen;Vmbo, mbo1, avo onderbouw, totaal;35-44 jaar;Totaal herkomst;2001;562.0;416.0;398.0;18.0;146.0;74.1;70.8;4.4
1656;Mannen en vrouwen;Vmbo, mbo1, avo onderbouw, totaal;35-44 jaar;Totaal herkomst;2002;559.0;408.0;388.0;20.0;151.0;73.0;69.5;4.8
1657;Mannen en vrouwen;Vmbo, mbo1, avo onderbouw, totaal;35-44 jaar;Totaal herkomst;2003;546.0;404.0;376.0;27.0;142.0;73.9;68.9;6.7
1658;Mannen en vrouwen;Vmbo, mbo1, avo onderbouw, totaal;35-44 jaar;Totaal herkomst;2004;501.0;382.0;357.0;25.0;119.0;76.3;71.2;6.7
1659;Mannen en vrouwen;Vmbo, mbo1, avo onderbouw, totaal;35-44 jaar;Totaal herkomst;2005;499.0;372.0;342.0;30.0;127.0;74.5;68.5;8.0
1660;Mannen en vrouwen;Vmbo, mbo1, avo onderbouw, totaal;35-44 jaar;Totaal herkomst;2006;479.0;358.0;337.0;21.0;121.0;74.7;70.4;5.8
1661;Mannen en vrouwen;Vmbo, mbo1, avo onderbouw, totaal;35-44 jaar;Autochtonen;1996;469.0;316.0;290.0;26.0;153.0;67.3;61.7;8.4
1662;Mannen en vrouwen;Vmbo, mbo1, avo onderbouw, totaal;35-44 jaar;Autochtonen;1997;457.0;314.0;289.0;25.0;143.0;68.7;63.2;8.0
1663;Mannen en vrouwen;Vmbo, mbo1, avo onderbouw, totaal;35-44 jaar;Autochtonen;1998;454.0;316.0;296.0;20.0;138.0;69.6;65.3;6.2
1664;Mannen en vrouwen;Vmbo, mbo1, avo onderbouw, totaal;35-44 jaar;Autochtonen;1999;446.0;315.0;299.0;16.0;131.0;70.7;67.0;5.1
1665;Mannen en vrouwen;Vmbo, mbo1, avo onderbouw, totaal;35-44 jaar;Autochtonen;2000;447.0;324.0;311.0;13.0;124.0;72.3;69.5;3.9
1666;Mannen en vrouwen;Vmbo, mbo1, avo onderbouw, totaal;35-44 jaar;Autochtonen;2001;456.0;339.0;328.0;12.0;117.0;74.4;71.8;3.5
1667;Mannen en vrouwen;Vmbo, mbo1, avo onderbouw, totaal;35-44 jaar;Autochtonen;2002;440.0;326.0;316.0;10.0;114.0;74.2;71.9;3.1
1668;Mannen en vrouwen;Vmbo, mbo1, avo onderbouw, totaal;35-44 jaar;Autochtonen;2003;426.0;319.0;302.0;17.0;107.0;74.9;70.9;5.3
1669;Mannen en vrouwen;Vmbo, mbo1, avo onderbouw, totaal;35-44 jaar;Autochtonen;2004;421.0;322.0;303.0;20.0;98.0;76.6;71.9;6.1
1670;Mannen en vrouwen;Vmbo, mbo1, avo onderbouw, totaal;35-44 jaar;Autochtonen;2005;409.0;309.0;288.0;20.0;100.0;75.5;70.6;6.6
1671;Mannen en vrouwen;Vmbo, mbo1, avo onderbouw, totaal;35-44 jaar;Autochtonen;2006;387.0;294.0;279.0;15.0;93.0;76.0;72.2;5.0
1672;Mannen en vrouwen;Vmbo, mbo1, avo onderbouw, totaal;35-44 jaar;Allochtonen;1996;86.0;57.0;48.0;10.0;29.0;66.5;55.3;16.8
1673;Mannen en vrouwen;Vmbo, mbo1, avo onderbouw, totaal;35-44 jaar;Allochtonen;1997;95.0;67.0;55.0;12.0;28.0;70.5;58.2;17.4
1674;Mannen en vrouwen;Vmbo, mbo1, avo onderbouw, totaal;35-44 jaar;Allochtonen;1998;98.0;69.0;61.0;8.0;29.0;70.3;62.0;11.9
1675;Mannen en vrouwen;Vmbo, mbo1, avo onderbouw, totaal;35-44 jaar;Allochtonen;1999;97.0;67.0;61.0;6.0;29.0;69.7;63.3;9.2
1676;Mannen en vrouwen;Vmbo, mbo1, avo onderbouw, totaal;35-44 jaar;Allochtonen;2000;102.0;70.0;63.0;6.0;32.0;68.5;62.2;9.2
1677;Mannen en vrouwen;Vmbo, mbo1, avo onderbouw, totaal;35-44 jaar;Allochtonen;2001;105.0;77.0;70.0;7.0;29.0;72.8;66.5;8.7
1678;Mannen en vrouwen;Vmbo, mbo1, avo onderbouw, totaal;35-44 jaar;Allochtonen;2002;119.0;82.0;72.0;10.0;37.0;68.6;60.6;11.7
1679;Mannen en vrouwen;Vmbo, mbo1, avo onderbouw, totaal;35-44 jaar;Allochtonen;2003;120.0;84.0;74.0;10.0;36.0;70.4;62.0;11.9
1680;Mannen en vrouwen;Vmbo, mbo1, avo onderbouw, totaal;35-44 jaar;Allochtonen;2004;80.0;60.0;54.0;6.0;20.0;74.6;67.3;9.8
1681;Mannen en vrouwen;Vmbo, mbo1, avo onderbouw, totaal;35-44 jaar;Allochtonen;2005;90.0;63.0;54.0;9.0;27.0;69.7;59.4;14.8
1682;Mannen en vrouwen;Vmbo, mbo1, avo onderbouw, totaal;35-44 jaar;Allochtonen;2006;92.0;64.0;58.0;6.0;28.0;69.3;62.8;9.5
1683;Mannen en vrouwen;Vmbo, mbo1, avo onderbouw, totaal;35-44 jaar;Westerse allochtonen;1996;48.0;33.0;29.0;4.0;14.0;69.5;61.0;12.2
1684;Mannen en vrouwen;Vmbo, mbo1, avo onderbouw, totaal;35-44 jaar;Westerse allochtonen;1997;48.0;35.0;30.0;5.0;13.0;72.7;63.1;13.2
1685;Mannen en vrouwen;Vmbo, mbo1, avo onderbouw, totaal;35-44 jaar;Westerse allochtonen;1998;49.0;36.0;33.0;3.0;13.0;73.4;66.9;9.0
1686;Mannen en vrouwen;Vmbo, mbo1, avo onderbouw, totaal;35-44 jaar;Westerse allochtonen;1999;44.0;33.0;30.0;2.0;12.0;73.9;68.9;6.8
1687;Mannen en vrouwen;Vmbo, mbo1, avo onderbouw, totaal;35-44 jaar;Westerse allochtonen;2000;48.0;34.0;31.0;3.0;14.0;71.5;64.7;9.6
1688;Mannen en vrouwen;Vmbo, mbo1, avo onderbouw, totaal;35-44 jaar;Westerse allochtonen;2001;47.0;35.0;33.0;3.0;12.0;75.4;69.8;7.5
1689;Mannen en vrouwen;Vmbo, mbo1, avo onderbouw, totaal;35-44 jaar;Westerse allochtonen;2002;53.0;39.0;35.0;4.0;14.0;72.8;65.4;10.3
1690;Mannen en vrouwen;Vmbo, mbo1, avo onderbouw, totaal;35-44 jaar;Westerse allochtonen;2003;49.0;36.0;33.0;3.0;13.0;72.7;67.1;7.7
1691;Mannen en vrouwen;Vmbo, mbo1, avo onderbouw, totaal;35-44 jaar;Westerse allochtonen;2004;35.0;26.0;24.0;2.0;9.0;75.4;69.3;8.0
1692;Mannen en vrouwen;Vmbo, mbo1, avo onderbouw, totaal;35-44 jaar;Westerse allochtonen;2005;33.0;27.0;23.0;4.0;6.0;81.7;70.0;14.3
1693;Mannen en vrouwen;Vmbo, mbo1, avo onderbouw, totaal;35-44 jaar;Westerse allochtonen;2006;33.0;27.0;25.0;;6.0;80.7;76.2;
1694;Mannen en vrouwen;Vmbo, mbo1, avo onderbouw, totaal;35-44 jaar;Niet-westerse allochtonen;1996;39.0;24.0;19.0;6.0;14.0;62.9;48.4;23.1
1695;Mannen en vrouwen;Vmbo, mbo1, avo onderbouw, totaal;35-44 jaar;Niet-westerse allochtonen;1997;47.0;32.0;25.0;7.0;15.0;68.1;53.0;22.1
1696;Mannen en vrouwen;Vmbo, mbo1, avo onderbouw, totaal;35-44 jaar;Niet-westerse allochtonen;1998;49.0;33.0;28.0;5.0;16.0;67.2;57.0;15.2
1697;Mannen en vrouwen;Vmbo, mbo1, avo onderbouw, totaal;35-44 jaar;Niet-westerse allochtonen;1999;52.0;35.0;31.0;4.0;18.0;66.2;58.6;11.5
1698;Mannen en vrouwen;Vmbo, mbo1, avo onderbouw, totaal;35-44 jaar;Niet-westerse allochtonen;2000;54.0;35.0;32.0;3.0;18.0;65.8;60.0;8.7
1699;Mannen en vrouwen;Vmbo, mbo1, avo onderbouw, totaal;35-44 jaar;Niet-westerse allochtonen;2001;59.0;41.0;37.0;4.0;17.0;70.7;63.9;9.7
1700;Mannen en vrouwen;Vmbo, mbo1, avo onderbouw, totaal;35-44 jaar;Niet-westerse allochtonen;2002;66.0;43.0;37.0;6.0;23.0;65.2;56.7;13.0
1701;Mannen en vrouwen;Vmbo, mbo1, avo onderbouw, totaal;35-44 jaar;Niet-westerse allochtonen;2003;71.0;49.0;41.0;7.0;22.0;68.8;58.5;15.0
1702;Mannen en vrouwen;Vmbo, mbo1, avo onderbouw, totaal;35-44 jaar;Niet-westerse allochtonen;2004;45.0;34.0;30.0;4.0;12.0;74.0;65.7;11.2
1703;Mannen en vrouwen;Vmbo, mbo1, avo onderbouw, totaal;35-44 jaar;Niet-westerse allochtonen;2005;57.0;36.0;30.0;5.0;21.0;62.6;53.1;15.2
1704;Mannen en vrouwen;Vmbo, mbo1, avo onderbouw, totaal;35-44 jaar;Niet-westerse allochtonen;2006;59.0;37.0;33.0;5.0;22.0;63.0;55.3;12.2
1705;Mannen en vrouwen;Vmbo, mbo1, avo onderbouw, totaal;35-44 jaar;Turken;1996;5.0;3.0;2.0;;2.0;64.2;41.0;
1706;Mannen en vrouwen;Vmbo, mbo1, avo onderbouw, totaal;35-44 jaar;Turken;1997;7.0;5.0;4.0;;2.0;70.8;53.3;
1707;Mannen en vrouwen;Vmbo, mbo1, avo onderbouw, totaal;35-44 jaar;Turken;1998;8.0;6.0;5.0;;2.0;71.9;64.0;
1708;Mannen en vrouwen;Vmbo, mbo1, avo onderbouw, totaal;35-44 jaar;Turken;1999;12.0;8.0;8.0;;4.0;67.9;64.9;
1709;Mannen en vrouwen;Vmbo, mbo1, avo onderbouw, totaal;35-44 jaar;Turken;2000;10.0;6.0;5.0;;4.0;56.2;52.4;
1710;Mannen en vrouwen;Vmbo, mbo1, avo onderbouw, totaal;35-44 jaar;Turken;2001;13.0;9.0;9.0;;4.0;69.9;66.0;
1711;Mannen en vrouwen;Vmbo, mbo1, avo onderbouw, totaal;35-44 jaar;Turken;2002;12.0;8.0;7.0;;4.0;64.9;58.9;
1712;Mannen en vrouwen;Vmbo, mbo1, avo onderbouw, totaal;35-44 jaar;Turken;2003;19.0;13.0;11.0;3.0;5.0;72.3;58.4;19.2
1713;Mannen en vrouwen;Vmbo, mbo1, avo onderbouw, totaal;35-44 jaar;Turken;2004;12.0;9.0;8.0;;4.0;70.7;66.5;
1714;Mannen en vrouwen;Vmbo, mbo1, avo onderbouw, totaal;35-44 jaar;Turken;2005;16.0;10.0;9.0;;6.0;61.0;55.5;
1715;Mannen en vrouwen;Vmbo, mbo1, avo onderbouw, totaal;35-44 jaar;Turken;2006;15.0;9.0;8.0;;6.0;59.0;54.6;
1716;Mannen en vrouwen;Vmbo, mbo1, avo onderbouw, totaal;35-44 jaar;Marokkanen;1996;4.0;2.0;;;2.0;46.6;;
1717;Mannen en vrouwen;Vmbo, mbo1, avo onderbouw, totaal;35-44 jaar;Marokkanen;1997;5.0;3.0;2.0;;2.0;56.6;45.2;
1718;Mannen en vrouwen;Vmbo, mbo1, avo onderbouw, totaal;35-44 jaar;Marokkanen;1998;6.0;4.0;3.0;;2.0;62.3;44.6;
1719;Mannen en vrouwen;Vmbo, mbo1, avo onderbouw, totaal;35-44 jaar;Marokkanen;1999;5.0;3.0;2.0;;2.0;55.4;46.8;
1720;Mannen en vrouwen;Vmbo, mbo1, avo onderbouw, totaal;35-44 jaar;Marokkanen;2000;8.0;5.0;5.0;;3.0;63.3;58.3;
1721;Mannen en vrouwen;Vmbo, mbo1, avo onderbouw, totaal;35-44 jaar;Marokkanen;2001;7.0;6.0;5.0;;;80.1;68.2;
1722;Mannen en vrouwen;Vmbo, mbo1, avo onderbouw, totaal;35-44 jaar;Marokkanen;2002;9.0;6.0;6.0;;3.0;62.8;59.1;
1723;Mannen en vrouwen;Vmbo, mbo1, avo onderbouw, totaal;35-44 jaar;Marokkanen;2003;10.0;7.0;7.0;;3.0;69.4;66.2;
1724;Mannen en vrouwen;Vmbo, mbo1, avo onderbouw, totaal;35-44 jaar;Marokkanen;2004;7.0;5.0;4.0;;2.0;74.2;61.3;
1725;Mannen en vrouwen;Vmbo, mbo1, avo onderbouw, totaal;35-44 jaar;Marokkanen;2005;11.0;6.0;4.0;;5.0;53.8;40.8;
1726;Mannen en vrouwen;Vmbo, mbo1, avo onderbouw, totaal;35-44 jaar;Marokkanen;2006;11.0;6.0;5.0;;6.0;51.9;45.5;
1727;Mannen en vrouwen;Vmbo, mbo1, avo onderbouw, totaal;35-44 jaar;Surinamers;1996;13.0;8.0;7.0;;5.0;63.7;54.3;
1728;Mannen en vrouwen;Vmbo, mbo1, avo onderbouw, totaal;35-44 jaar;Surinamers;1997;18.0;13.0;11.0;2.0;5.0;73.2;61.7;15.7
1729;Mannen en vrouwen;Vmbo, mbo1, avo onderbouw, totaal;35-44 jaar;Surinamers;1998;18.0;13.0;11.0;2.0;5.0;72.8;62.4;14.3
1730;Mannen en vrouwen;Vmbo, mbo1, avo onderbouw, totaal;35-44 jaar;Surinamers;1999;12.0;9.0;8.0;;3.0;73.9;66.9;
1731;Mannen en vrouwen;Vmbo, mbo1, avo onderbouw, totaal;35-44 jaar;Surinamers;2000;16.0;13.0;13.0;;3.0;79.9;77.7;
1732;Mannen en vrouwen;Vmbo, mbo1, avo onderbouw, totaal;35-44 jaar;Surinamers;2001;16.0;11.0;11.0;;5.0;69.5;66.5;
1733;Mannen en vrouwen;Vmbo, mbo1, avo onderbouw, totaal;35-44 jaar;Surinamers;2002;18.0;11.0;10.0;2.0;7.0;61.7;52.0;15.8
1734;Mannen en vrouwen;Vmbo, mbo1, avo onderbouw, totaal;35-44 jaar;Surinamers;2003;16.0;14.0;12.0;2.0;2.0;86.4;74.5;13.7
1735;Mannen en vrouwen;Vmbo, mbo1, avo onderbouw, totaal;35-44 jaar;Surinamers;2004;13.0;10.0;9.0;;3.0;75.3;68.8;
1736;Mannen en vrouwen;Vmbo, mbo1, avo onderbouw, totaal;35-44 jaar;Surinamers;2005;14.0;11.0;9.0;;3.0;78.3;68.2;
1737;Mannen en vrouwen;Vmbo, mbo1, avo onderbouw, totaal;35-44 jaar;Surinamers;2006;13.0;9.0;9.0;;3.0;75.3;68.3;
1738;Mannen en vrouwen;Vmbo, mbo1, avo onderbouw, totaal;35-44 jaar;Antillianen/Arubanen;1996;3.0;2.0;2.0;;;68.4;56.9;
1739;Mannen en vrouwen;Vmbo, mbo1, avo onderbouw, totaal;35-44 jaar;Antillianen/Arubanen;1997;3.0;3.0;2.0;;;77.9;48.6;
1740;Mannen en vrouwen;Vmbo, mbo1, avo onderbouw, totaal;35-44 jaar;Antillianen/Arubanen;1998;3.0;2.0;;;;69.5;;
1741;Mannen en vrouwen;Vmbo, mbo1, avo onderbouw, totaal;35-44 jaar;Antillianen/Arubanen;1999;5.0;4.0;3.0;;;79.0;62.4;
1742;Mannen en vrouwen;Vmbo, mbo1, avo onderbouw, totaal;35-44 jaar;Antillianen/Arubanen;2000;4.0;3.0;2.0;;2.0;63.1;55.0;
1743;Mannen en vrouwen;Vmbo, mbo1, avo onderbouw, totaal;35-44 jaar;Antillianen/Arubanen;2001;5.0;4.0;4.0;;;92.2;79.4;
1744;Mannen en vrouwen;Vmbo, mbo1, avo onderbouw, totaal;35-44 jaar;Antillianen/Arubanen;2002;5.0;4.0;4.0;;;78.5;74.9;
1745;Mannen en vrouwen;Vmbo, mbo1, avo onderbouw, totaal;35-44 jaar;Antillianen/Arubanen;2003;6.0;4.0;4.0;;2.0;63.0;60.8;
1746;Mannen en vrouwen;Vmbo, mbo1, avo onderbouw, totaal;35-44 jaar;Antillianen/Arubanen;2004;4.0;4.0;3.0;;;89.7;78.6;
1747;Mannen en vrouwen;Vmbo, mbo1, avo onderbouw, totaal;35-44 jaar;Antillianen/Arubanen;2005;3.0;3.0;2.0;;;82.9;67.5;
1748;Mannen en vrouwen;Vmbo, mbo1, avo onderbouw, totaal;35-44 jaar;Antillianen/Arubanen;2006;5.0;4.0;3.0;;;83.1;68.7;
1749;Mannen en vrouwen;Vmbo, mbo1, avo onderbouw, totaal;35-44 jaar;Overige niet-westerse allochtonen;1996;14.0;9.0;7.0;2.0;5.0;65.7;48.9;25.5
1750;Mannen en vrouwen;Vmbo, mbo1, avo onderbouw, totaal;35-44 jaar;Overige niet-westerse allochtonen;1997;13.0;8.0;6.0;2.0;5.0;62.1;45.7;26.4
1751;Mannen en vrouwen;Vmbo, mbo1, avo onderbouw, totaal;35-44 jaar;Overige niet-westerse allochtonen;1998;14.0;8.0;8.0;;6.0;59.2;53.5;
1752;Mannen en vrouwen;Vmbo, mbo1, avo onderbouw, totaal;35-44 jaar;Overige niet-westerse allochtonen;1999;18.0;11.0;9.0;;7.0;59.3;51.3;
1753;Mannen en vrouwen;Vmbo, mbo1, avo onderbouw, totaal;35-44 jaar;Overige niet-westerse allochtonen;2000;15.0;9.0;7.0;2.0;6.0;58.6;47.9;18.3
1754;Mannen en vrouwen;Vmbo, mbo1, avo onderbouw, totaal;35-44 jaar;Overige niet-westerse allochtonen;2001;17.0;11.0;9.0;2.0;6.0;62.7;53.9;14.1
1755;Mannen en vrouwen;Vmbo, mbo1, avo onderbouw, totaal;35-44 jaar;Overige niet-westerse allochtonen;2002;21.0;14.0;11.0;3.0;7.0;66.2;53.9;18.5
1756;Mannen en vrouwen;Vmbo, mbo1, avo onderbouw, totaal;35-44 jaar;Overige niet-westerse allochtonen;2003;20.0;11.0;8.0;2.0;9.0;53.4;41.4;22.5
1757;Mannen en vrouwen;Vmbo, mbo1, avo onderbouw, totaal;35-44 jaar;Overige niet-westerse allochtonen;2004;9.0;6.0;5.0;;3.0;69.2;57.5;
1758;Mannen en vrouwen;Vmbo, mbo1, avo onderbouw, totaal;35-44 jaar;Overige niet-westerse allochtonen;2005;14.0;7.0;6.0;;7.0;51.0;41.5;
1759;Mannen en vrouwen;Vmbo, mbo1, avo onderbouw, totaal;35-44 jaar;Overige niet-westerse allochtonen;2006;15.0;9.0;7.0;2.0;6.0;58.3;48.0;17.7
1760;Mannen en vrouwen;Vmbo, mbo1, avo onderbouw, totaal;45-54 jaar;Totaal herkomst;1996;599.0;335.0;309.0;26.0;264.0;55.9;51.5;7.8
1761;Mannen en vrouwen;Vmbo, mbo1, avo onderbouw, totaal;45-54 jaar;Totaal herkomst;1997;610.0;354.0;328.0;26.0;256.0;58.1;53.8;7.4
1762;Mannen en vrouwen;Vmbo, mbo1, avo onderbouw, totaal;45-54 jaar;Totaal herkomst;1998;594.0;352.0;331.0;21.0;242.0;59.3;55.8;5.9
1763;Mannen en vrouwen;Vmbo, mbo1, avo onderbouw, totaal;45-54 jaar;Totaal herkomst;1999;583.0;348.0;332.0;16.0;235.0;59.6;56.9;4.6
1764;Mannen en vrouwen;Vmbo, mbo1, avo onderbouw, totaal;45-54 jaar;Totaal herkomst;2000;596.0;356.0;342.0;14.0;240.0;59.7;57.4;3.8
1765;Mannen en vrouwen;Vmbo, mbo1, avo onderbouw, totaal;45-54 jaar;Totaal herkomst;2001;595.0;383.0;368.0;15.0;212.0;64.4;61.9;4.0
1766;Mannen en vrouwen;Vmbo, mbo1, avo onderbouw, totaal;45-54 jaar;Totaal herkomst;2002;562.0;362.0;348.0;14.0;200.0;64.4;62.0;3.8
1767;Mannen en vrouwen;Vmbo, mbo1, avo onderbouw, totaal;45-54 jaar;Totaal herkomst;2003;536.0;355.0;337.0;18.0;181.0;66.3;62.9;5.1
1768;Mannen en vrouwen;Vmbo, mbo1, avo onderbouw, totaal;45-54 jaar;Totaal herkomst;2004;529.0;358.0;339.0;19.0;172.0;67.6;64.0;5.3
1769;Mannen en vrouwen;Vmbo, mbo1, avo onderbouw, totaal;45-54 jaar;Totaal herkomst;2005;504.0;343.0;323.0;20.0;162.0;68.0;64.1;5.8
1770;Mannen en vrouwen;Vmbo, mbo1, avo onderbouw, totaal;45-54 jaar;Totaal herkomst;2006;510.0;347.0;328.0;19.0;163.0;68.1;64.4;5.4
1771;Mannen en vrouwen;Vmbo, mbo1, avo onderbouw, totaal;45-54 jaar;Autochtonen;1996;527.0;289.0;270.0;19.0;238.0;54.9;51.2;6.7
1772;Mannen en vrouwen;Vmbo, mbo1, avo onderbouw, totaal;45-54 jaar;Autochtonen;1997;536.0;309.0;289.0;20.0;226.0;57.8;53.9;6.6
1773;Mannen en vrouwen;Vmbo, mbo1, avo onderbouw, totaal;45-54 jaar;Autochtonen;1998;519.0;304.0;289.0;14.0;215.0;58.5;55.8;4.7
1774;Mannen en vrouwen;Vmbo, mbo1, avo onderbouw, totaal;45-54 jaar;Autochtonen;1999;507.0;303.0;290.0;13.0;204.0;59.8;57.3;4.2
1775;Mannen en vrouwen;Vmbo, mbo1, avo onderbouw, totaal;45-54 jaar;Autochtonen;2000;512.0;307.0;297.0;10.0;205.0;60.0;58.0;3.3
1776;Mannen en vrouwen;Vmbo, mbo1, avo onderbouw, totaal;45-54 jaar;Autochtonen;2001;500.0;323.0;312.0;11.0;177.0;64.6;62.5;3.4
1777;Mannen en vrouwen;Vmbo, mbo1, avo onderbouw, totaal;45-54 jaar;Autochtonen;2002;469.0;300.0;289.0;12.0;168.0;64.1;61.6;3.8
1778;Mannen en vrouwen;Vmbo, mbo1, avo onderbouw, totaal;45-54 jaar;Autochtonen;2003;454.0;302.0;288.0;14.0;151.0;66.6;63.5;4.7
1779;Mannen en vrouwen;Vmbo, mbo1, avo onderbouw, totaal;45-54 jaar;Autochtonen;2004;471.0;318.0;302.0;15.0;153.0;67.5;64.2;4.8
1780;Mannen en vrouwen;Vmbo, mbo1, avo onderbouw, totaal;45-54 jaar;Autochtonen;2005;445.0;305.0;290.0;15.0;140.0;68.5;65.2;4.9
1781;Mannen en vrouwen;Vmbo, mbo1, avo onderbouw, totaal;45-54 jaar;Autochtonen;2006;444.0;306.0;291.0;15.0;138.0;68.9;65.6;4.8
1782;Mannen en vrouwen;Vmbo, mbo1, avo onderbouw, totaal;45-54 jaar;Allochtonen;1996;72.0;45.0;39.0;7.0;27.0;62.9;53.7;14.6
1783;Mannen en vrouwen;Vmbo, mbo1, avo onderbouw, totaal;45-54 jaar;Allochtonen;1997;74.0;45.0;39.0;6.0;29.0;60.3;52.5;12.9
1784;Mannen en vrouwen;Vmbo, mbo1, avo onderbouw, totaal;45-54 jaar;Allochtonen;1998;75.0;48.0;42.0;6.0;27.0;64.4;55.8;13.3
1785;Mannen en vrouwen;Vmbo, mbo1, avo onderbouw, totaal;45-54 jaar;Allochtonen;1999;76.0;44.0;41.0;3.0;31.0;58.5;54.2;7.3
