ID;Geslacht;Persoonskenmerken;ArbeidsmarktpositieBijUitstroom;PeilmomentenArbeidsmarktpositie;Perioden;InstromersTotaal_1;InstromersVolgtRegulierOnderwijs_2;InstromersGeenRegulierOnderwijs_3
3275;Totaal mannen en vrouwen;Leeftijd: 25 tot 35 jaar;Geen werk met uitkering;8 maanden na instroom;Jaar van instroom: 2015;20.0;1.0;19.0
3276;Totaal mannen en vrouwen;Leeftijd: 25 tot 35 jaar;Geen werk met uitkering;8 maanden na instroom;Jaar van instroom: 2016;19.0;1.0;18.0
3277;Totaal mannen en vrouwen;Leeftijd: 25 tot 35 jaar;Geen werk met uitkering;8 maanden na instroom;Jaar van instroom: 2017;;;
3278;Totaal mannen en vrouwen;Leeftijd: 25 tot 35 jaar;Geen werk met uitkering;9 maanden na instroom;Jaar van instroom: 2007;15.0;1.0;15.0
3279;Totaal mannen en vrouwen;Leeftijd: 25 tot 35 jaar;Geen werk met uitkering;9 maanden na instroom;Jaar van instroom: 2008;16.0;1.0;15.0
3280;Totaal mannen en vrouwen;Leeftijd: 25 tot 35 jaar;Geen werk met uitkering;9 maanden na instroom;Jaar van instroom: 2009;18.0;1.0;17.0
3281;Totaal mannen en vrouwen;Leeftijd: 25 tot 35 jaar;Geen werk met uitkering;9 maanden na instroom;Jaar van instroom: 2010;20.0;1.0;19.0
3282;Totaal mannen en vrouwen;Leeftijd: 25 tot 35 jaar;Geen werk met uitkering;9 maanden na instroom;Jaar van instroom: 2011;22.0;1.0;21.0
3283;Totaal mannen en vrouwen;Leeftijd: 25 tot 35 jaar;Geen werk met uitkering;9 maanden na instroom;Jaar van instroom: 2012;23.0;1.0;22.0
3284;Totaal mannen en vrouwen;Leeftijd: 25 tot 35 jaar;Geen werk met uitkering;9 maanden na instroom;Jaar van instroom: 2013;26.0;1.0;24.0
3285;Totaal mannen en vrouwen;Leeftijd: 25 tot 35 jaar;Geen werk met uitkering;9 maanden na instroom;Jaar van instroom: 2014;25.0;1.0;23.0
3286;Totaal mannen en vrouwen;Leeftijd: 25 tot 35 jaar;Geen werk met uitkering;9 maanden na instroom;Jaar van instroom: 2015;21.0;1.0;20.0
3287;Totaal mannen en vrouwen;Leeftijd: 25 tot 35 jaar;Geen werk met uitkering;9 maanden na instroom;Jaar van instroom: 2016;21.0;1.0;19.0
3288;Totaal mannen en vrouwen;Leeftijd: 25 tot 35 jaar;Geen werk met uitkering;9 maanden na instroom;Jaar van instroom: 2017;;;
3289;Totaal mannen en vrouwen;Leeftijd: 25 tot 35 jaar;Geen werk met uitkering;10 maanden na instroom;Jaar van instroom: 2007;16.0;1.0;15.0
3290;Totaal mannen en vrouwen;Leeftijd: 25 tot 35 jaar;Geen werk met uitkering;10 maanden na instroom;Jaar van instroom: 2008;17.0;1.0;16.0
3291;Totaal mannen en vrouwen;Leeftijd: 25 tot 35 jaar;Geen werk met uitkering;10 maanden na instroom;Jaar van instroom: 2009;20.0;1.0;18.0
3292;Totaal mannen en vrouwen;Leeftijd: 25 tot 35 jaar;Geen werk met uitkering;10 maanden na instroom;Jaar van instroom: 2010;22.0;1.0;20.0
3293;Totaal mannen en vrouwen;Leeftijd: 25 tot 35 jaar;Geen werk met uitkering;10 maanden na instroom;Jaar van instroom: 2011;23.0;2.0;22.0
3294;Totaal mannen en vrouwen;Leeftijd: 25 tot 35 jaar;Geen werk met uitkering;10 maanden na instroom;Jaar van instroom: 2012;25.0;2.0;23.0
3295;Totaal mannen en vrouwen;Leeftijd: 25 tot 35 jaar;Geen werk met uitkering;10 maanden na instroom;Jaar van instroom: 2013;27.0;1.0;26.0
3296;Totaal mannen en vrouwen;Leeftijd: 25 tot 35 jaar;Geen werk met uitkering;10 maanden na instroom;Jaar van instroom: 2014;26.0;1.0;25.0
3297;Totaal mannen en vrouwen;Leeftijd: 25 tot 35 jaar;Geen werk met uitkering;10 maanden na instroom;Jaar van instroom: 2015;23.0;1.0;21.0
3298;Totaal mannen en vrouwen;Leeftijd: 25 tot 35 jaar;Geen werk met uitkering;10 maanden na instroom;Jaar van instroom: 2016;22.0;1.0;21.0
3299;Totaal mannen en vrouwen;Leeftijd: 25 tot 35 jaar;Geen werk met uitkering;10 maanden na instroom;Jaar van instroom: 2017;;;
3300;Totaal mannen en vrouwen;Leeftijd: 25 tot 35 jaar;Geen werk met uitkering;11 maanden na instroom;Jaar van instroom: 2007;17.0;1.0;16.0
3301;Totaal mannen en vrouwen;Leeftijd: 25 tot 35 jaar;Geen werk met uitkering;11 maanden na instroom;Jaar van instroom: 2008;18.0;1.0;17.0
3302;Totaal mannen en vrouwen;Leeftijd: 25 tot 35 jaar;Geen werk met uitkering;11 maanden na instroom;Jaar van instroom: 2009;20.0;1.0;19.0
3303;Totaal mannen en vrouwen;Leeftijd: 25 tot 35 jaar;Geen werk met uitkering;11 maanden na instroom;Jaar van instroom: 2010;22.0;1.0;21.0
3304;Totaal mannen en vrouwen;Leeftijd: 25 tot 35 jaar;Geen werk met uitkering;11 maanden na instroom;Jaar van instroom: 2011;24.0;2.0;23.0
3305;Totaal mannen en vrouwen;Leeftijd: 25 tot 35 jaar;Geen werk met uitkering;11 maanden na instroom;Jaar van instroom: 2012;26.0;2.0;24.0
3306;Totaal mannen en vrouwen;Leeftijd: 25 tot 35 jaar;Geen werk met uitkering;11 maanden na instroom;Jaar van instroom: 2013;28.0;2.0;27.0
3307;Totaal mannen en vrouwen;Leeftijd: 25 tot 35 jaar;Geen werk met uitkering;11 maanden na instroom;Jaar van instroom: 2014;27.0;1.0;26.0
3308;Totaal mannen en vrouwen;Leeftijd: 25 tot 35 jaar;Geen werk met uitkering;11 maanden na instroom;Jaar van instroom: 2015;24.0;1.0;22.0
3309;Totaal mannen en vrouwen;Leeftijd: 25 tot 35 jaar;Geen werk met uitkering;11 maanden na instroom;Jaar van instroom: 2016;23.0;1.0;22.0
3310;Totaal mannen en vrouwen;Leeftijd: 25 tot 35 jaar;Geen werk met uitkering;11 maanden na instroom;Jaar van instroom: 2017;;;
3311;Totaal mannen en vrouwen;Leeftijd: 25 tot 35 jaar;Geen werk met uitkering;1 jaar na instroom;Jaar van instroom: 2007;18.0;1.0;17.0
3312;Totaal mannen en vrouwen;Leeftijd: 25 tot 35 jaar;Geen werk met uitkering;1 jaar na instroom;Jaar van instroom: 2008;21.0;1.0;20.0
3313;Totaal mannen en vrouwen;Leeftijd: 25 tot 35 jaar;Geen werk met uitkering;1 jaar na instroom;Jaar van instroom: 2009;23.0;1.0;21.0
3314;Totaal mannen en vrouwen;Leeftijd: 25 tot 35 jaar;Geen werk met uitkering;1 jaar na instroom;Jaar van instroom: 2010;25.0;2.0;23.0
3315;Totaal mannen en vrouwen;Leeftijd: 25 tot 35 jaar;Geen werk met uitkering;1 jaar na instroom;Jaar van instroom: 2011;26.0;2.0;24.0
3316;Totaal mannen en vrouwen;Leeftijd: 25 tot 35 jaar;Geen werk met uitkering;1 jaar na instroom;Jaar van instroom: 2012;29.0;2.0;27.0
3317;Totaal mannen en vrouwen;Leeftijd: 25 tot 35 jaar;Geen werk met uitkering;1 jaar na instroom;Jaar van instroom: 2013;31.0;2.0;30.0
3318;Totaal mannen en vrouwen;Leeftijd: 25 tot 35 jaar;Geen werk met uitkering;1 jaar na instroom;Jaar van instroom: 2014;30.0;2.0;28.0
3319;Totaal mannen en vrouwen;Leeftijd: 25 tot 35 jaar;Geen werk met uitkering;1 jaar na instroom;Jaar van instroom: 2015;25.0;2.0;24.0
3320;Totaal mannen en vrouwen;Leeftijd: 25 tot 35 jaar;Geen werk met uitkering;1 jaar na instroom;Jaar van instroom: 2016;25.0;1.0;24.0
3321;Totaal mannen en vrouwen;Leeftijd: 25 tot 35 jaar;Geen werk met uitkering;1 jaar na instroom;Jaar van instroom: 2017;;;
3322;Totaal mannen en vrouwen;Leeftijd: 25 tot 35 jaar;Geen werk met uitkering;2 jaar na instroom;Jaar van instroom: 2007;28.0;2.0;26.0
3323;Totaal mannen en vrouwen;Leeftijd: 25 tot 35 jaar;Geen werk met uitkering;2 jaar na instroom;Jaar van instroom: 2008;32.0;2.0;30.0
3324;Totaal mannen en vrouwen;Leeftijd: 25 tot 35 jaar;Geen werk met uitkering;2 jaar na instroom;Jaar van instroom: 2009;32.0;2.0;30.0
3325;Totaal mannen en vrouwen;Leeftijd: 25 tot 35 jaar;Geen werk met uitkering;2 jaar na instroom;Jaar van instroom: 2010;36.0;3.0;33.0
3326;Totaal mannen en vrouwen;Leeftijd: 25 tot 35 jaar;Geen werk met uitkering;2 jaar na instroom;Jaar van instroom: 2011;41.0;3.0;38.0
3327;Totaal mannen en vrouwen;Leeftijd: 25 tot 35 jaar;Geen werk met uitkering;2 jaar na instroom;Jaar van instroom: 2012;42.0;3.0;39.0
3328;Totaal mannen en vrouwen;Leeftijd: 25 tot 35 jaar;Geen werk met uitkering;2 jaar na instroom;Jaar van instroom: 2013;43.0;3.0;41.0
3329;Totaal mannen en vrouwen;Leeftijd: 25 tot 35 jaar;Geen werk met uitkering;2 jaar na instroom;Jaar van instroom: 2014;42.0;2.0;40.0
3330;Totaal mannen en vrouwen;Leeftijd: 25 tot 35 jaar;Geen werk met uitkering;2 jaar na instroom;Jaar van instroom: 2015;39.0;2.0;37.0
3331;Totaal mannen en vrouwen;Leeftijd: 25 tot 35 jaar;Geen werk met uitkering;2 jaar na instroom;Jaar van instroom: 2016;;;
3332;Totaal mannen en vrouwen;Leeftijd: 25 tot 35 jaar;Geen werk met uitkering;2 jaar na instroom;Jaar van instroom: 2017;;;
3333;Totaal mannen en vrouwen;Leeftijd: 25 tot 35 jaar;Geen werk met uitkering;3 jaar na instroom;Jaar van instroom: 2007;35.0;2.0;33.0
3334;Totaal mannen en vrouwen;Leeftijd: 25 tot 35 jaar;Geen werk met uitkering;3 jaar na instroom;Jaar van instroom: 2008;38.0;3.0;35.0
3335;Totaal mannen en vrouwen;Leeftijd: 25 tot 35 jaar;Geen werk met uitkering;3 jaar na instroom;Jaar van instroom: 2009;37.0;3.0;35.0
3336;Totaal mannen en vrouwen;Leeftijd: 25 tot 35 jaar;Geen werk met uitkering;3 jaar na instroom;Jaar van instroom: 2010;44.0;3.0;41.0
3337;Totaal mannen en vrouwen;Leeftijd: 25 tot 35 jaar;Geen werk met uitkering;3 jaar na instroom;Jaar van instroom: 2011;49.0;4.0;45.0
3338;Totaal mannen en vrouwen;Leeftijd: 25 tot 35 jaar;Geen werk met uitkering;3 jaar na instroom;Jaar van instroom: 2012;49.0;4.0;45.0
3339;Totaal mannen en vrouwen;Leeftijd: 25 tot 35 jaar;Geen werk met uitkering;3 jaar na instroom;Jaar van instroom: 2013;49.0;3.0;46.0
3340;Totaal mannen en vrouwen;Leeftijd: 25 tot 35 jaar;Geen werk met uitkering;3 jaar na instroom;Jaar van instroom: 2014;48.0;3.0;45.0
3341;Totaal mannen en vrouwen;Leeftijd: 25 tot 35 jaar;Geen werk met uitkering;3 jaar na instroom;Jaar van instroom: 2015;;;
3342;Totaal mannen en vrouwen;Leeftijd: 25 tot 35 jaar;Geen werk met uitkering;3 jaar na instroom;Jaar van instroom: 2016;;;
3343;Totaal mannen en vrouwen;Leeftijd: 25 tot 35 jaar;Geen werk met uitkering;3 jaar na instroom;Jaar van instroom: 2017;;;
3344;Totaal mannen en vrouwen;Leeftijd: 25 tot 35 jaar;Geen werk met uitkering;4 jaar na instroom;Jaar van instroom: 2007;38.0;2.0;35.0
3345;Totaal mannen en vrouwen;Leeftijd: 25 tot 35 jaar;Geen werk met uitkering;4 jaar na instroom;Jaar van instroom: 2008;41.0;3.0;38.0
3346;Totaal mannen en vrouwen;Leeftijd: 25 tot 35 jaar;Geen werk met uitkering;4 jaar na instroom;Jaar van instroom: 2009;41.0;3.0;38.0
3347;Totaal mannen en vrouwen;Leeftijd: 25 tot 35 jaar;Geen werk met uitkering;4 jaar na instroom;Jaar van instroom: 2010;49.0;4.0;45.0
3348;Totaal mannen en vrouwen;Leeftijd: 25 tot 35 jaar;Geen werk met uitkering;4 jaar na instroom;Jaar van instroom: 2011;52.0;4.0;48.0
3349;Totaal mannen en vrouwen;Leeftijd: 25 tot 35 jaar;Geen werk met uitkering;4 jaar na instroom;Jaar van instroom: 2012;52.0;4.0;48.0
3350;Totaal mannen en vrouwen;Leeftijd: 25 tot 35 jaar;Geen werk met uitkering;4 jaar na instroom;Jaar van instroom: 2013;52.0;3.0;48.0
3351;Totaal mannen en vrouwen;Leeftijd: 25 tot 35 jaar;Geen werk met uitkering;4 jaar na instroom;Jaar van instroom: 2014;;;
3352;Totaal mannen en vrouwen;Leeftijd: 25 tot 35 jaar;Geen werk met uitkering;4 jaar na instroom;Jaar van instroom: 2015;;;
3353;Totaal mannen en vrouwen;Leeftijd: 25 tot 35 jaar;Geen werk met uitkering;4 jaar na instroom;Jaar van instroom: 2016;;;
3354;Totaal mannen en vrouwen;Leeftijd: 25 tot 35 jaar;Geen werk met uitkering;4 jaar na instroom;Jaar van instroom: 2017;;;
3355;Totaal mannen en vrouwen;Leeftijd: 25 tot 35 jaar;Geen werk met uitkering;5 jaar na instroom;Jaar van instroom: 2007;40.0;3.0;37.0
3356;Totaal mannen en vrouwen;Leeftijd: 25 tot 35 jaar;Geen werk met uitkering;5 jaar na instroom;Jaar van instroom: 2008;43.0;3.0;40.0
3357;Totaal mannen en vrouwen;Leeftijd: 25 tot 35 jaar;Geen werk met uitkering;5 jaar na instroom;Jaar van instroom: 2009;43.0;3.0;40.0
3358;Totaal mannen en vrouwen;Leeftijd: 25 tot 35 jaar;Geen werk met uitkering;5 jaar na instroom;Jaar van instroom: 2010;51.0;4.0;47.0
3359;Totaal mannen en vrouwen;Leeftijd: 25 tot 35 jaar;Geen werk met uitkering;5 jaar na instroom;Jaar van instroom: 2011;54.0;4.0;49.0
3360;Totaal mannen en vrouwen;Leeftijd: 25 tot 35 jaar;Geen werk met uitkering;5 jaar na instroom;Jaar van instroom: 2012;53.0;4.0;49.0
3361;Totaal mannen en vrouwen;Leeftijd: 25 tot 35 jaar;Geen werk met uitkering;5 jaar na instroom;Jaar van instroom: 2013;;;
3362;Totaal mannen en vrouwen;Leeftijd: 25 tot 35 jaar;Geen werk met uitkering;5 jaar na instroom;Jaar van instroom: 2014;;;
3363;Totaal mannen en vrouwen;Leeftijd: 25 tot 35 jaar;Geen werk met uitkering;5 jaar na instroom;Jaar van instroom: 2015;;;
3364;Totaal mannen en vrouwen;Leeftijd: 25 tot 35 jaar;Geen werk met uitkering;5 jaar na instroom;Jaar van instroom: 2016;;;
3365;Totaal mannen en vrouwen;Leeftijd: 25 tot 35 jaar;Geen werk met uitkering;5 jaar na instroom;Jaar van instroom: 2017;;;
3366;Totaal mannen en vrouwen;Leeftijd: 35 tot 45 jaar;Totaal;Op instroommoment;Jaar van instroom: 2007;210.0;6.0;204.0
3367;Totaal mannen en vrouwen;Leeftijd: 35 tot 45 jaar;Totaal;Op instroommoment;Jaar van instroom: 2008;196.0;6.0;190.0
3368;Totaal mannen en vrouwen;Leeftijd: 35 tot 45 jaar;Totaal;Op instroommoment;Jaar van instroom: 2009;164.0;5.0;158.0
3369;Totaal mannen en vrouwen;Leeftijd: 35 tot 45 jaar;Totaal;Op instroommoment;Jaar van instroom: 2010;168.0;5.0;163.0
3370;Totaal mannen en vrouwen;Leeftijd: 35 tot 45 jaar;Totaal;Op instroommoment;Jaar van instroom: 2011;161.0;5.0;156.0
3371;Totaal mannen en vrouwen;Leeftijd: 35 tot 45 jaar;Totaal;Op instroommoment;Jaar van instroom: 2012;151.0;4.0;146.0
3372;Totaal mannen en vrouwen;Leeftijd: 35 tot 45 jaar;Totaal;Op instroommoment;Jaar van instroom: 2013;150.0;4.0;147.0
3373;Totaal mannen en vrouwen;Leeftijd: 35 tot 45 jaar;Totaal;Op instroommoment;Jaar van instroom: 2014;157.0;3.0;154.0
3374;Totaal mannen en vrouwen;Leeftijd: 35 tot 45 jaar;Totaal;Op instroommoment;Jaar van instroom: 2015;155.0;3.0;152.0
3375;Totaal mannen en vrouwen;Leeftijd: 35 tot 45 jaar;Totaal;Op instroommoment;Jaar van instroom: 2016;158.0;3.0;155.0
3376;Totaal mannen en vrouwen;Leeftijd: 35 tot 45 jaar;Totaal;Op instroommoment;Jaar van instroom: 2017;160.0;3.0;158.0
3377;Totaal mannen en vrouwen;Leeftijd: 35 tot 45 jaar;Totaal;1 maand na instroom;Jaar van instroom: 2007;210.0;6.0;204.0
3378;Totaal mannen en vrouwen;Leeftijd: 35 tot 45 jaar;Totaal;1 maand na instroom;Jaar van instroom: 2008;196.0;6.0;190.0
3379;Totaal mannen en vrouwen;Leeftijd: 35 tot 45 jaar;Totaal;1 maand na instroom;Jaar van instroom: 2009;164.0;5.0;158.0
3380;Totaal mannen en vrouwen;Leeftijd: 35 tot 45 jaar;Totaal;1 maand na instroom;Jaar van instroom: 2010;168.0;5.0;163.0
3381;Totaal mannen en vrouwen;Leeftijd: 35 tot 45 jaar;Totaal;1 maand na instroom;Jaar van instroom: 2011;161.0;5.0;156.0
3382;Totaal mannen en vrouwen;Leeftijd: 35 tot 45 jaar;Totaal;1 maand na instroom;Jaar van instroom: 2012;151.0;4.0;146.0
3383;Totaal mannen en vrouwen;Leeftijd: 35 tot 45 jaar;Totaal;1 maand na instroom;Jaar van instroom: 2013;150.0;4.0;147.0
3384;Totaal mannen en vrouwen;Leeftijd: 35 tot 45 jaar;Totaal;1 maand na instroom;Jaar van instroom: 2014;157.0;3.0;154.0
3385;Totaal mannen en vrouwen;Leeftijd: 35 tot 45 jaar;Totaal;1 maand na instroom;Jaar van instroom: 2015;155.0;3.0;152.0
3386;Totaal mannen en vrouwen;Leeftijd: 35 tot 45 jaar;Totaal;1 maand na instroom;Jaar van instroom: 2016;158.0;3.0;155.0
3387;Totaal mannen en vrouwen;Leeftijd: 35 tot 45 jaar;Totaal;1 maand na instroom;Jaar van instroom: 2017;;;
3388;Totaal mannen en vrouwen;Leeftijd: 35 tot 45 jaar;Totaal;2 maanden na instroom;Jaar van instroom: 2007;210.0;6.0;204.0
3389;Totaal mannen en vrouwen;Leeftijd: 35 tot 45 jaar;Totaal;2 maanden na instroom;Jaar van instroom: 2008;196.0;6.0;190.0
3390;Totaal mannen en vrouwen;Leeftijd: 35 tot 45 jaar;Totaal;2 maanden na instroom;Jaar van instroom: 2009;164.0;5.0;158.0
3391;Totaal mannen en vrouwen;Leeftijd: 35 tot 45 jaar;Totaal;2 maanden na instroom;Jaar van instroom: 2010;168.0;5.0;163.0
3392;Totaal mannen en vrouwen;Leeftijd: 35 tot 45 jaar;Totaal;2 maanden na instroom;Jaar van instroom: 2011;161.0;5.0;156.0
3393;Totaal mannen en vrouwen;Leeftijd: 35 tot 45 jaar;Totaal;2 maanden na instroom;Jaar van instroom: 2012;151.0;4.0;146.0
3394;Totaal mannen en vrouwen;Leeftijd: 35 tot 45 jaar;Totaal;2 maanden na instroom;Jaar van instroom: 2013;150.0;4.0;147.0
3395;Totaal mannen en vrouwen;Leeftijd: 35 tot 45 jaar;Totaal;2 maanden na instroom;Jaar van instroom: 2014;157.0;3.0;154.0
3396;Totaal mannen en vrouwen;Leeftijd: 35 tot 45 jaar;Totaal;2 maanden na instroom;Jaar van instroom: 2015;155.0;3.0;152.0
3397;Totaal mannen en vrouwen;Leeftijd: 35 tot 45 jaar;Totaal;2 maanden na instroom;Jaar van instroom: 2016;158.0;3.0;155.0
3398;Totaal mannen en vrouwen;Leeftijd: 35 tot 45 jaar;Totaal;2 maanden na instroom;Jaar van instroom: 2017;;;
3399;Totaal mannen en vrouwen;Leeftijd: 35 tot 45 jaar;Totaal;3 maanden na instroom;Jaar van instroom: 2007;210.0;6.0;204.0
3400;Totaal mannen en vrouwen;Leeftijd: 35 tot 45 jaar;Totaal;3 maanden na instroom;Jaar van instroom: 2008;196.0;6.0;190.0
3401;Totaal mannen en vrouwen;Leeftijd: 35 tot 45 jaar;Totaal;3 maanden na instroom;Jaar van instroom: 2009;164.0;5.0;158.0
3402;Totaal mannen en vrouwen;Leeftijd: 35 tot 45 jaar;Totaal;3 maanden na instroom;Jaar van instroom: 2010;168.0;5.0;163.0
3403;Totaal mannen en vrouwen;Leeftijd: 35 tot 45 jaar;Totaal;3 maanden na instroom;Jaar van instroom: 2011;161.0;5.0;156.0
3404;Totaal mannen en vrouwen;Leeftijd: 35 tot 45 jaar;Totaal;3 maanden na instroom;Jaar van instroom: 2012;151.0;4.0;146.0
3405;Totaal mannen en vrouwen;Leeftijd: 35 tot 45 jaar;Totaal;3 maanden na instroom;Jaar van instroom: 2013;150.0;4.0;147.0
3406;Totaal mannen en vrouwen;Leeftijd: 35 tot 45 jaar;Totaal;3 maanden na instroom;Jaar van instroom: 2014;157.0;3.0;154.0
3407;Totaal mannen en vrouwen;Leeftijd: 35 tot 45 jaar;Totaal;3 maanden na instroom;Jaar van instroom: 2015;155.0;3.0;152.0
3408;Totaal mannen en vrouwen;Leeftijd: 35 tot 45 jaar;Totaal;3 maanden na instroom;Jaar van instroom: 2016;158.0;3.0;155.0
3409;Totaal mannen en vrouwen;Leeftijd: 35 tot 45 jaar;Totaal;3 maanden na instroom;Jaar van instroom: 2017;;;
3410;Totaal mannen en vrouwen;Leeftijd: 35 tot 45 jaar;Totaal;4 maanden na instroom;Jaar van instroom: 2007;210.0;6.0;204.0
3411;Totaal mannen en vrouwen;Leeftijd: 35 tot 45 jaar;Totaal;4 maanden na instroom;Jaar van instroom: 2008;196.0;6.0;190.0
3412;Totaal mannen en vrouwen;Leeftijd: 35 tot 45 jaar;Totaal;4 maanden na instroom;Jaar van instroom: 2009;164.0;5.0;158.0
3413;Totaal mannen en vrouwen;Leeftijd: 35 tot 45 jaar;Totaal;4 maanden na instroom;Jaar van instroom: 2010;168.0;5.0;163.0
3414;Totaal mannen en vrouwen;Leeftijd: 35 tot 45 jaar;Totaal;4 maanden na instroom;Jaar van instroom: 2011;161.0;5.0;156.0
3415;Totaal mannen en vrouwen;Leeftijd: 35 tot 45 jaar;Totaal;4 maanden na instroom;Jaar van instroom: 2012;151.0;4.0;146.0
3416;Totaal mannen en vrouwen;Leeftijd: 35 tot 45 jaar;Totaal;4 maanden na instroom;Jaar van instroom: 2013;150.0;4.0;147.0
3417;Totaal mannen en vrouwen;Leeftijd: 35 tot 45 jaar;Totaal;4 maanden na instroom;Jaar van instroom: 2014;157.0;3.0;154.0
3418;Totaal mannen en vrouwen;Leeftijd: 35 tot 45 jaar;Totaal;4 maanden na instroom;Jaar van instroom: 2015;155.0;3.0;152.0
3419;Totaal mannen en vrouwen;Leeftijd: 35 tot 45 jaar;Totaal;4 maanden na instroom;Jaar van instroom: 2016;158.0;3.0;155.0
3420;Totaal mannen en vrouwen;Leeftijd: 35 tot 45 jaar;Totaal;4 maanden na instroom;Jaar van instroom: 2017;;;
3421;Totaal mannen en vrouwen;Leeftijd: 35 tot 45 jaar;Totaal;5 maanden na instroom;Jaar van instroom: 2007;210.0;6.0;204.0
3422;Totaal mannen en vrouwen;Leeftijd: 35 tot 45 jaar;Totaal;5 maanden na instroom;Jaar van instroom: 2008;196.0;6.0;190.0
3423;Totaal mannen en vrouwen;Leeftijd: 35 tot 45 jaar;Totaal;5 maanden na instroom;Jaar van instroom: 2009;164.0;5.0;158.0
3424;Totaal mannen en vrouwen;Leeftijd: 35 tot 45 jaar;Totaal;5 maanden na instroom;Jaar van instroom: 2010;168.0;5.0;163.0
3425;Totaal mannen en vrouwen;Leeftijd: 35 tot 45 jaar;Totaal;5 maanden na instroom;Jaar van instroom: 2011;161.0;5.0;156.0
3426;Totaal mannen en vrouwen;Leeftijd: 35 tot 45 jaar;Totaal;5 maanden na instroom;Jaar van instroom: 2012;151.0;4.0;146.0
3427;Totaal mannen en vrouwen;Leeftijd: 35 tot 45 jaar;Totaal;5 maanden na instroom;Jaar van instroom: 2013;150.0;4.0;147.0
3428;Totaal mannen en vrouwen;Leeftijd: 35 tot 45 jaar;Totaal;5 maanden na instroom;Jaar van instroom: 2014;157.0;3.0;154.0
3429;Totaal mannen en vrouwen;Leeftijd: 35 tot 45 jaar;Totaal;5 maanden na instroom;Jaar van instroom: 2015;155.0;3.0;152.0
3430;Totaal mannen en vrouwen;Leeftijd: 35 tot 45 jaar;Totaal;5 maanden na instroom;Jaar van instroom: 2016;158.0;3.0;155.0
3431;Totaal mannen en vrouwen;Leeftijd: 35 tot 45 jaar;Totaal;5 maanden na instroom;Jaar van instroom: 2017;;;
3432;Totaal mannen en vrouwen;Leeftijd: 35 tot 45 jaar;Totaal;6 maanden na instroom;Jaar van instroom: 2007;210.0;6.0;204.0
3433;Totaal mannen en vrouwen;Leeftijd: 35 tot 45 jaar;Totaal;6 maanden na instroom;Jaar van instroom: 2008;196.0;6.0;190.0
3434;Totaal mannen en vrouwen;Leeftijd: 35 tot 45 jaar;Totaal;6 maanden na instroom;Jaar van instroom: 2009;164.0;5.0;158.0
3435;Totaal mannen en vrouwen;Leeftijd: 35 tot 45 jaar;Totaal;6 maanden na instroom;Jaar van instroom: 2010;168.0;5.0;163.0
3436;Totaal mannen en vrouwen;Leeftijd: 35 tot 45 jaar;Totaal;6 maanden na instroom;Jaar van instroom: 2011;161.0;5.0;156.0
3437;Totaal mannen en vrouwen;Leeftijd: 35 tot 45 jaar;Totaal;6 maanden na instroom;Jaar van instroom: 2012;151.0;4.0;146.0
3438;Totaal mannen en vrouwen;Leeftijd: 35 tot 45 jaar;Totaal;6 maanden na instroom;Jaar van instroom: 2013;150.0;4.0;147.0
3439;Totaal mannen en vrouwen;Leeftijd: 35 tot 45 jaar;Totaal;6 maanden na instroom;Jaar van instroom: 2014;157.0;3.0;154.0
3440;Totaal mannen en vrouwen;Leeftijd: 35 tot 45 jaar;Totaal;6 maanden na instroom;Jaar van instroom: 2015;155.0;3.0;152.0
3441;Totaal mannen en vrouwen;Leeftijd: 35 tot 45 jaar;Totaal;6 maanden na instroom;Jaar van instroom: 2016;158.0;3.0;155.0
3442;Totaal mannen en vrouwen;Leeftijd: 35 tot 45 jaar;Totaal;6 maanden na instroom;Jaar van instroom: 2017;;;
