ID;RegioS;Perioden;TotaleInvesteringen_1;Woningen_2;Bedrijfsgebouwen_3;GrondWegEnWaterbouwkundigeWerken_4;Vervoermiddelen_5;MachinesEnInstallaties_6;InCultuurGebrachteActiva_7;OverdrachtskostenOpGrond_8;ComputerprogrammatuurEnDatabanken_9;OnderzoekEnOntwikkeling_10;OverigeInvesteringen_11
1607;Stadsgewest Amersfoort (CP);2009;2042;499;502;162;115;125;1;20;292;119;206
1608;Stadsgewest Amersfoort (CP);2010;1870;437;247;245;181;98;1;21;325;140;175
1609;Stadsgewest Amersfoort (CP);2011;1903;416;246;182;199;147;1;22;323;148;218
1610;Stadsgewest Amersfoort (CP);2012;1866;304;283;363;66;163;1;21;329;141;195
1611;Stadsgewest Amersfoort (CP);2013;1849;223;282;289;149;194;1;17;326;165;202
1612;Stadsgewest Amersfoort (CP);2014;1815;330;159;273;148;173;3;21;344;169;195
1613;Stadsgewest Amersfoort (CP);2015;1850;308;172;154;324;129;2;24;355;172;210
1614;Stadsgewest Amersfoort (CP);2016;1752;266;200;165;159;186;1;44;371;180;179
1615;Stadsgewest Amersfoort (CP);2017;2007;485;195;175;123;196;0;45;394;196;198
1616;Stadsgewest Amersfoort (CP);2018;2957;608;272;180;861;195;0;48;413;207;175
1617;Stadsgewest Amersfoort (CP);2019;3495;820;342;270;1000;149;1;55;445;218;195
1618;Stadsgewest Amersfoort (CP);2020;3907;869;394;404;1069;173;8;69;475;241;206
1619;Stadsgewest Amersfoort (CP);2021;4052;971;321;598;949;194;1;78;488;241;212
1620;Stadsgewest Utrecht (CP);1995;3456;531;529;588;577;329;11;48;199;264;378
1621;Stadsgewest Utrecht (CP);1996;3686;576;448;598;656;353;10;62;248;271;463
1622;Stadsgewest Utrecht (CP);1997;4052;628;513;658;678;384;24;57;290;293;527
1623;Stadsgewest Utrecht (CP);1998;4498;659;598;713;780;407;8;68;401;294;570
1624;Stadsgewest Utrecht (CP);1999;5107;712;635;850;933;466;11;69;465;330;638
1625;Stadsgewest Utrecht (CP);2000;5415;770;783;830;974;440;8;98;515;342;656
1626;Stadsgewest Utrecht (CP);2001;5881;849;877;982;1076;424;9;83;510;373;697
1627;Stadsgewest Utrecht (CP);2002;5662;848;753;1046;1012;419;9;70;511;379;615
1628;Stadsgewest Utrecht (CP);2003;5777;852;831;1063;1074;398;7;45;506;390;611
1629;Stadsgewest Utrecht (CP);2004;5922;919;766;922;1190;432;9;58;566;411;649
1630;Stadsgewest Utrecht (CP);2005;6255;997;826;1002;1229;432;8;59;636;416;650
1631;Stadsgewest Utrecht (CP);2006;6826;1102;915;1073;1386;472;7;63;708;428;671
1632;Stadsgewest Utrecht (CP);2007;7319;1183;1008;1067;1460;537;10;57;816;421;760
1633;Stadsgewest Utrecht (CP);2008;7620;1225;1053;1180;1446;557;9;52;871;430;797
1634;Stadsgewest Utrecht (CP);2009;8100;1620;1267;1814;924;505;9;53;838;441;629
1635;Stadsgewest Utrecht (CP);2010;8000;1417;1210;1579;1108;524;10;70;971;475;635
1636;Stadsgewest Utrecht (CP);2011;8660;1576;1587;1514;935;764;8;68;963;505;740
1637;Stadsgewest Utrecht (CP);2012;7034;930;855;1125;1265;554;10;72;1008;537;677
1638;Stadsgewest Utrecht (CP);2013;6125;855;1055;1072;340;500;13;66;1055;592;578
1639;Stadsgewest Utrecht (CP);2014;6662;957;1650;971;313;417;5;74;1079;610;586
1640;Stadsgewest Utrecht (CP);2015;9136;1403;852;2225;1186;755;4;82;1315;506;809
1641;Stadsgewest Utrecht (CP);2016;10126;1805;1081;2128;1474;790;3;133;1403;534;776
1642;Stadsgewest Utrecht (CP);2017;10131;1975;1451;1468;1551;670;0;157;1498;565;795
1643;Stadsgewest Utrecht (CP);2018;11477;2277;1527;1776;2040;709;4;167;1601;621;756
1644;Stadsgewest Utrecht (CP);2019;11446;2678;1645;1290;1782;636;2;196;1734;694;789
1645;Stadsgewest Utrecht (CP);2020;10423;2326;1039;1282;1426;750;5;230;1800;753;812
1646;Stadsgewest Utrecht (CP);2021;10950;2303;1127;1338;1566;818;2;235;1910;785;866
1647;Zuidoost-Utrecht (CP);1995;433;169;48;13;30;49;4;7;30;33;51
1648;Zuidoost-Utrecht (CP);1996;482;183;51;15;33;54;4;8;39;35;59
1649;Zuidoost-Utrecht (CP);1997;520;200;54;14;32;60;9;9;38;37;68
1650;Zuidoost-Utrecht (CP);1998;560;209;62;14;36;62;3;9;53;37;75
1651;Zuidoost-Utrecht (CP);1999;627;226;70;16;37;76;4;11;62;42;83
1652;Zuidoost-Utrecht (CP);2000;650;245;75;19;34;68;3;10;65;43;89
1653;Zuidoost-Utrecht (CP);2001;711;270;95;21;35;69;3;10;71;47;90
1654;Zuidoost-Utrecht (CP);2002;721;271;108;23;32;66;3;9;71;48;90
1655;Zuidoost-Utrecht (CP);2003;709;272;101;23;34;60;2;9;70;48;89
1656;Zuidoost-Utrecht (CP);2004;738;294;93;24;36;62;3;10;78;49;88
1657;Zuidoost-Utrecht (CP);2005;777;318;96;24;37;59;3;13;87;51;90
1658;Zuidoost-Utrecht (CP);2006;839;350;99;27;38;67;2;14;99;52;91
1659;Zuidoost-Utrecht (CP);2007;929;375;124;30;44;78;4;14;106;51;103
1660;Zuidoost-Utrecht (CP);2008;981;389;142;33;47;86;3;13;112;52;104
1661;Zuidoost-Utrecht (CP);2009;827;283;113;57;41;63;3;9;112;54;92
1662;Zuidoost-Utrecht (CP);2010;713;185;132;35;39;61;4;10;115;61;71
1663;Zuidoost-Utrecht (CP);2011;857;256;163;40;45;81;3;10;107;62;91
1664;Zuidoost-Utrecht (CP);2012;867;270;160;56;55;66;3;7;109;60;80
1665;Zuidoost-Utrecht (CP);2013;1066;269;181;107;93;130;4;6;115;64;98
1666;Zuidoost-Utrecht (CP);2014;961;264;104;100;93;105;2;8;121;64;99
1667;Zuidoost-Utrecht (CP);2015;722;101;91;125;44;72;3;12;142;65;68
1668;Zuidoost-Utrecht (CP);2016;744;138;59;116;46;70;2;22;150;69;71
1669;Zuidoost-Utrecht (CP);2017;823;186;48;116;66;81;0;20;156;72;79
1670;Zuidoost-Utrecht (CP);2018;906;227;71;130;46;93;0;21;164;78;77
1671;Zuidoost-Utrecht (CP);2019;1124;314;81;130;133;100;1;24;173;83;87
1672;Zuidoost-Utrecht (CP);2020;1098;249;98;124;96;123;1;30;185;89;101
1673;Zuidoost-Utrecht (CP);2021;1187;285;112;137;65;130;1;38;204;94;122
1674;Amsterdam (CP);1995;3648;959;421;376;216;422;0;66;272;382;533
1675;Amsterdam (CP);1996;4150;1041;470;443;238;494;0;87;331;393;655
1676;Amsterdam (CP);1997;4645;1135;488;501;231;578;0;81;426;427;778
1677;Amsterdam (CP);1998;5230;1190;529;536;265;697;0;94;571;428;918
1678;Amsterdam (CP);1999;6101;1287;645;702;285;982;0;97;657;479;967
1679;Amsterdam (CP);2000;6445;1393;690;810;273;943;0;136;736;497;969
1680;Amsterdam (CP);2001;6569;1536;814;802;297;843;0;114;694;538;933
1681;Amsterdam (CP);2002;6106;1541;786;620;279;630;0;104;696;549;902
1682;Amsterdam (CP);2003;5815;1546;735;529;298;502;0;72;694;557;883
1683;Amsterdam (CP);2004;6118;1669;691;540;321;543;0;92;772;592;897
1684;Amsterdam (CP);2005;6553;1810;720;648;329;526;0;99;875;592;955
1685;Amsterdam (CP);2006;7040;1989;735;719;352;569;0;107;976;612;981
1686;Amsterdam (CP);2007;7826;2133;914;942;390;554;0;96;1134;613;1049
1687;Amsterdam (CP);2008;8135;2210;1052;717;412;670;0;89;1250;630;1105
1688;Amsterdam (CP);2009;7799;1842;1242;750;327;695;0;84;1163;627;1068
1689;Amsterdam (CP);2010;8011;1581;1112;423;317;698;0;149;1558;981;1191
1690;Amsterdam (CP);2011;7849;1499;959;380;509;530;0;152;1577;1039;1205
1691;Amsterdam (CP);2012;7317;952;1113;452;334;462;0;158;1570;1083;1193
1692;Amsterdam (CP);2013;8122;1019;1354;548;592;662;0;132;1658;1141;1017
1693;Amsterdam (CP);2014;8612;1161;1150;838;503;692;0;157;1868;1192;1049
1694;Amsterdam (CP);2015;11024;2195;880;906;576;523;0;153;2443;1206;2144
1695;Amsterdam (CP);2016;14347;2978;885;1006;650;706;0;238;2685;1248;3950
1696;Amsterdam (CP);2017;15076;3375;1462;1430;1766;1124;0;301;2809;1295;1514
1697;Amsterdam (CP);2018;13620;3323;1478;1089;634;750;0;340;2988;1402;1614
1698;Amsterdam (CP);2019;14274;3262;1719;960;996;660;0;439;3229;1390;1617
1699;Amsterdam (CP);2020;14607;2750;2017;938;1460;790;0;490;3310;1414;1438
1700;Amsterdam (CP);2021;14964;3145;1635;1145;1281;816;0;481;3422;1371;1668
1701;Overig Agglomeratie Amsterdam (CP);1995;532;163;65;31;19;85;0;14;47;41;66
1702;Overig Agglomeratie Amsterdam (CP);1996;601;177;61;36;21;107;0;20;57;42;79
1703;Overig Agglomeratie Amsterdam (CP);1997;665;193;65;33;21;124;1;17;62;47;102
1704;Overig Agglomeratie Amsterdam (CP);1998;786;202;73;35;24;165;0;23;89;47;128
1705;Overig Agglomeratie Amsterdam (CP);1999;915;219;81;39;25;236;0;21;103;54;137
1706;Overig Agglomeratie Amsterdam (CP);2000;978;237;92;45;22;237;0;36;118;56;134
1707;Overig Agglomeratie Amsterdam (CP);2001;978;261;104;50;24;201;0;30;121;61;126
1708;Overig Agglomeratie Amsterdam (CP);2002;912;262;103;56;22;129;0;27;120;60;132
1709;Overig Agglomeratie Amsterdam (CP);2003;866;263;110;59;23;96;0;13;117;61;124
1710;Overig Agglomeratie Amsterdam (CP);2004;912;284;101;57;24;104;0;19;131;64;128
1711;Overig Agglomeratie Amsterdam (CP);2005;982;308;108;61;25;105;0;16;149;64;145
1712;Overig Agglomeratie Amsterdam (CP);2006;1053;338;117;67;25;109;0;17;166;67;146
1713;Overig Agglomeratie Amsterdam (CP);2007;1148;363;134;73;30;103;0;14;194;65;172
1714;Overig Agglomeratie Amsterdam (CP);2008;1275;376;147;80;31;121;0;12;204;66;236
1715;Overig Agglomeratie Amsterdam (CP);2009;1548;366;300;67;43;359;0;11;200;56;147
1716;Overig Agglomeratie Amsterdam (CP);2010;1641;374;167;68;333;274;0;14;204;64;142
1717;Overig Agglomeratie Amsterdam (CP);2011;1021;340;152;23;46;43;0;13;207;71;126
1718;Overig Agglomeratie Amsterdam (CP);2012;1251;374;151;84;87;110;0;15;215;70;145
1719;Overig Agglomeratie Amsterdam (CP);2013;1312;364;232;112;106;88;0;13;211;84;102
1720;Overig Agglomeratie Amsterdam (CP);2014;1336;336;218;155;88;83;1;16;240;92;106
1721;Overig Agglomeratie Amsterdam (CP);2015;1193;139;143;184;41;129;1;15;269;111;162
1722;Overig Agglomeratie Amsterdam (CP);2016;1452;387;149;68;81;180;1;27;289;119;151
1723;Overig Agglomeratie Amsterdam (CP);2017;2046;915;181;118;67;149;0;34;307;127;147
1724;Overig Agglomeratie Amsterdam (CP);2018;2073;923;188;93;46;145;0;35;333;140;170
1725;Overig Agglomeratie Amsterdam (CP);2019;1991;911;172;89;59;82;1;40;344;151;142
1726;Overig Agglomeratie Amsterdam (CP);2020;1287;254;123;96;41;107;0;49;327;152;138
1727;Overig Agglomeratie Amsterdam (CP);2021;1493;362;147;116;44;82;0;58;367;156;160
1728;Edam-Volendam en omgeving (CP);1995;304;108;23;44;20;40;1;2;17;17;30
1729;Edam-Volendam en omgeving (CP);1996;335;117;25;50;22;45;1;3;21;17;34
1730;Edam-Volendam en omgeving (CP);1997;355;128;26;47;22;48;3;3;21;19;38
1731;Edam-Volendam en omgeving (CP);1998;383;134;28;50;25;50;1;3;31;19;43
1732;Edam-Volendam en omgeving (CP);1999;429;145;34;55;26;59;1;4;36;21;48
1733;Edam-Volendam en omgeving (CP);2000;445;157;34;63;24;51;1;4;40;21;50
1734;Edam-Volendam en omgeving (CP);2001;477;173;37;70;25;52;1;4;42;23;51
1735;Edam-Volendam en omgeving (CP);2002;484;174;40;79;23;50;1;3;41;24;49
1736;Edam-Volendam en omgeving (CP);2003;489;174;41;83;24;47;1;3;42;24;49
1737;Edam-Volendam en omgeving (CP);2004;506;188;37;81;26;48;1;4;46;25;50
1738;Edam-Volendam en omgeving (CP);2005;537;204;40;86;25;49;1;4;51;26;50
1739;Edam-Volendam en omgeving (CP);2006;580;224;41;95;26;54;1;4;57;26;52
1740;Edam-Volendam en omgeving (CP);2007;636;241;50;102;31;62;1;4;62;26;57
1741;Edam-Volendam en omgeving (CP);2008;681;249;58;112;35;71;1;4;66;26;58
1742;Edam-Volendam en omgeving (CP);2009;663;208;83;140;37;49;1;4;64;26;51
1743;Edam-Volendam en omgeving (CP);2010;734;235;65;118;95;68;2;4;69;30;48
1744;Edam-Volendam en omgeving (CP);2011;640;241;52;93;35;53;1;4;66;32;63
1745;Edam-Volendam en omgeving (CP);2012;729;277;34;93;105;66;1;4;67;31;51
1746;Edam-Volendam en omgeving (CP);2013;776;225;62;108;87;118;2;3;69;33;69
1747;Edam-Volendam en omgeving (CP);2014;791;175;55;136;85;154;4;4;73;34;70
1748;Edam-Volendam en omgeving (CP);2015;775;177;98;43;158;117;1;8;79;46;47
1749;Edam-Volendam en omgeving (CP);2016;651;187;62;37;108;58;1;16;84;48;49
1750;Edam-Volendam en omgeving (CP);2017;665;157;59;38;136;76;0;15;86;49;50
1751;Edam-Volendam en omgeving (CP);2018;756;189;97;57;112;73;0;16;90;53;68
1752;Edam-Volendam en omgeving (CP);2019;925;265;177;44;134;78;1;18;96;58;54
1753;Edam-Volendam en omgeving (CP);2020;943;300;219;63;32;90;2;23;95;60;59
1754;Edam-Volendam en omgeving (CP);2021;1205;578;148;83;48;99;1;29;94;62;64
1755;Haarlemmermeer en omgeving (CP);1995;2567;274;251;102;1132;352;0;9;157;89;200
1756;Haarlemmermeer en omgeving (CP);1996;2377;297;260;115;785;445;0;10;167;92;205
1757;Haarlemmermeer en omgeving (CP);1997;2626;324;256;113;870;526;1;11;160;101;265
1758;Haarlemmermeer en omgeving (CP);1998;3092;340;277;118;1018;725;0;11;243;101;259
1759;Haarlemmermeer en omgeving (CP);1999;3706;367;448;132;934;1067;0;15;287;117;339
1760;Haarlemmermeer en omgeving (CP);2000;4619;398;527;141;1637;1087;0;16;316;121;376
1761;Haarlemmermeer en omgeving (CP);2001;4253;438;507;153;1365;900;0;14;347;128;401
1762;Haarlemmermeer en omgeving (CP);2002;3475;440;452;176;1129;555;0;13;315;126;269
1763;Haarlemmermeer en omgeving (CP);2003;4254;441;436;178;1965;399;0;10;296;128;399
1764;Haarlemmermeer en omgeving (CP);2004;3686;476;416;172;1350;440;0;13;338;135;345
1765;Haarlemmermeer en omgeving (CP);2005;3894;517;506;185;1336;452;0;14;367;139;377
1766;Haarlemmermeer en omgeving (CP);2006;4280;568;452;203;1659;461;0;14;399;146;378
1767;Haarlemmermeer en omgeving (CP);2007;4177;609;562;216;1195;426;0;15;449;141;565
1768;Haarlemmermeer en omgeving (CP);2008;4706;631;671;233;1483;502;0;13;451;145;577
1769;Haarlemmermeer en omgeving (CP);2009;4876;356;700;941;1204;679;0;13;468;144;370
1770;Haarlemmermeer en omgeving (CP);2010;3077;197;665;266;529;471;0;14;461;160;314
1771;Haarlemmermeer en omgeving (CP);2011;3200;116;335;359;964;461;0;14;510;175;265
1772;Haarlemmermeer en omgeving (CP);2012;3480;148;497;267;1155;301;0;15;540;186;370
1773;Haarlemmermeer en omgeving (CP);2013;2138;131;218;348;254;199;0;14;531;247;196
1774;Haarlemmermeer en omgeving (CP);2014;2350;117;263;406;297;215;0;23;609;261;160
1775;Haarlemmermeer en omgeving (CP);2015;4610;116;509;162;2017;605;2;26;514;352;306
1776;Haarlemmermeer en omgeving (CP);2016;5073;140;208;175;2791;542;1;45;555;354;262
1777;Haarlemmermeer en omgeving (CP);2017;5034;86;325;280;2467;585;0;42;589;380;281
1778;Haarlemmermeer en omgeving (CP);2018;4943;200;259;243;2053;724;0;45;615;428;377
1779;Haarlemmermeer en omgeving (CP);2019;6109;216;377;303;3098;582;1;50;652;466;366
1780;Haarlemmermeer en omgeving (CP);2020;5435;176;1266;300;1607;488;2;61;660;422;453
1781;Haarlemmermeer en omgeving (CP);2021;5025;261;296;284;1812;507;1;75;707;469;613
1782;Aggl.'s-Gravenhage excl. Zoetermeer (CP);1995;3294;1024;865;107;242;302;0;51;183;184;336
1783;Aggl.'s-Gravenhage excl. Zoetermeer (CP);1996;3558;1112;818;120;271;341;0;68;247;189;393
1784;Aggl.'s-Gravenhage excl. Zoetermeer (CP);1997;3888;1213;891;102;258;425;1;67;300;201;432
1785;Aggl.'s-Gravenhage excl. Zoetermeer (CP);1998;4361;1272;1063;110;284;473;0;78;383;202;496
1786;Aggl.'s-Gravenhage excl. Zoetermeer (CP);1999;4868;1376;1050;120;320;701;0;85;452;226;540
1787;Aggl.'s-Gravenhage excl. Zoetermeer (CP);2000;5401;1489;1435;131;323;637;0;121;490;237;538
1788;Aggl.'s-Gravenhage excl. Zoetermeer (CP);2001;5605;1641;1461;143;347;583;0;105;525;256;544
1789;Aggl.'s-Gravenhage excl. Zoetermeer (CP);2002;5560;1646;1508;162;334;453;0;97;531;269;559
1790;Aggl.'s-Gravenhage excl. Zoetermeer (CP);2003;5415;1653;1424;172;335;374;0;69;525;286;579
1791;Aggl.'s-Gravenhage excl. Zoetermeer (CP);2004;5635;1784;1400;155;372;397;0;73;579;300;576
1792;Aggl.'s-Gravenhage excl. Zoetermeer (CP);2005;5768;1935;1292;169;387;359;0;77;650;301;597
1793;Aggl.'s-Gravenhage excl. Zoetermeer (CP);2006;6287;2125;1433;176;422;412;0;79;749;303;588
1794;Aggl.'s-Gravenhage excl. Zoetermeer (CP);2007;16756;2277;1595;208;461;408;0;73;2675;8407;651
1795;Aggl.'s-Gravenhage excl. Zoetermeer (CP);2008;7120;2360;1696;236;449;476;0;70;867;296;669
1796;Aggl.'s-Gravenhage excl. Zoetermeer (CP);2009;7843;1752;1493;512;323;747;0;71;853;1485;607
1797;Aggl.'s-Gravenhage excl. Zoetermeer (CP);2010;5697;1179;1130;317;456;513;0;74;999;347;682
1798;Aggl.'s-Gravenhage excl. Zoetermeer (CP);2011;5018;844;823;389;352;593;0;68;957;366;626
1799;Aggl.'s-Gravenhage excl. Zoetermeer (CP);2012;4399;707;648;289;320;424;0;68;950;351;641
1800;Aggl.'s-Gravenhage excl. Zoetermeer (CP);2013;9822;648;655;319;339;518;1;56;2954;3761;572
1801;Aggl.'s-Gravenhage excl. Zoetermeer (CP);2014;5609;879;956;239;300;575;1;66;1029;958;607
1802;Aggl.'s-Gravenhage excl. Zoetermeer (CP);2015;38463;2111;1380;2039;644;650;24;63;6214;24693;644
1803;Aggl.'s-Gravenhage excl. Zoetermeer (CP);2016;8816;2390;1355;1553;731;636;18;112;1052;395;574
1804;Aggl.'s-Gravenhage excl. Zoetermeer (CP);2017;8659;2938;807;1388;746;673;1;117;1043;393;554
1805;Aggl.'s-Gravenhage excl. Zoetermeer (CP);2018;8873;3143;558;1487;767;594;4;119;1074;418;708
1806;Aggl.'s-Gravenhage excl. Zoetermeer (CP);2019;10684;3017;775;1587;2105;742;12;138;1217;450;642
1807;Aggl.'s-Gravenhage excl. Zoetermeer (CP);2020;9822;3352;774;1507;687;940;22;169;1237;472;663
1808;Aggl.'s-Gravenhage excl. Zoetermeer (CP);2021;10372;3376;1024;1714;533;942;17;190;1301;478;798
1809;Zoetermeer (CP);1995;352;131;67;11;17;35;0;6;26;27;33
1810;Zoetermeer (CP);1996;384;142;65;12;17;40;0;8;32;28;40
1811;Zoetermeer (CP);1997;416;155;72;12;16;43;0;7;35;30;46
1812;Zoetermeer (CP);1998;465;162;89;12;18;44;0;9;48;30;53
1813;Zoetermeer (CP);1999;509;175;91;14;19;55;0;9;55;33;57
1814;Zoetermeer (CP);2000;562;190;123;16;16;48;0;13;62;34;59
1815;Zoetermeer (CP);2001;595;209;128;18;16;49;0;11;66;38;61
1816;Zoetermeer (CP);2002;593;210;128;19;15;47;0;10;65;38;60
1817;Zoetermeer (CP);2003;571;211;112;21;16;43;0;6;65;39;58
1818;Zoetermeer (CP);2004;603;227;115;20;17;44;0;9;72;42;58
1819;Zoetermeer (CP);2005;626;247;105;21;17;45;0;8;81;42;59
1820;Zoetermeer (CP);2006;675;271;112;24;17;47;0;9;91;43;62
1821;Zoetermeer (CP);2007;741;291;135;26;20;54;0;8;102;41;65
1822;Zoetermeer (CP);2008;772;301;141;28;21;57;0;7;107;42;68
1823;Zoetermeer (CP);2009;657;216;96;49;26;48;0;6;105;40;71
1824;Zoetermeer (CP);2010;853;235;86;137;25;102;0;8;127;54;79
1825;Zoetermeer (CP);2011;658;209;86;22;24;48;0;8;125;55;82
1826;Zoetermeer (CP);2012;709;207;38;42;99;54;0;7;131;55;75
1827;Zoetermeer (CP);2013;581;116;58;29;43;55;0;6;140;63;71
1828;Zoetermeer (CP);2014;518;50;34;36;42;60;0;6;150;65;74
1829;Zoetermeer (CP);2015;590;55;88;104;27;39;1;8;139;63;67
1830;Zoetermeer (CP);2016;642;59;46;134;24;77;1;15;150;67;69
1831;Zoetermeer (CP);2017;765;67;60;177;31;112;0;14;166;67;71
1832;Zoetermeer (CP);2018;861;172;59;143;20;129;0;14;167;70;85
1833;Zoetermeer (CP);2019;1274;220;78;140;428;67;0;16;185;71;69
1834;Zoetermeer (CP);2020;944;297;80;90;30;79;0;21;199;78;69
1835;Zoetermeer (CP);2021;761;91;82;109;28;78;2;23;199;79;70
1836;Rijnmond (CP);1995;5911;1208;704;855;635;1067;1;52;362;533;494
1837;Rijnmond (CP);1996;6362;1311;712;880;726;1186;1;67;388;516;574
1838;Rijnmond (CP);1997;6789;1429;786;970;594;1336;3;65;389;565;652
1839;Rijnmond (CP);1998;7435;1499;834;1028;817;1341;1;74;562;559;720
1840;Rijnmond (CP);1999;8290;1621;1018;1218;809;1538;1;82;605;615;783
1841;Rijnmond (CP);2000;8407;1754;1104;1187;674;1463;1;103;663;631;826
1842;Rijnmond (CP);2001;9022;1934;1280;1410;662;1423;1;91;689;664;869
1843;Rijnmond (CP);2002;9049;1940;1304;1507;630;1416;1;81;690;663;817
1844;Rijnmond (CP);2003;9103;1947;1270;1540;737;1359;1;62;705;681;800
1845;Rijnmond (CP);2004;9122;2101;1223;1355;705;1292;1;76;776;762;831
1846;Rijnmond (CP);2005;9679;2280;1318;1462;728;1343;1;84;859;762;844
1847;Rijnmond (CP);2006;10717;2505;1389;1569;897;1521;1;89;963;823;961
1848;Rijnmond (CP);2007;11629;2685;1627;1554;1073;1694;1;84;1059;861;991
1849;Rijnmond (CP);2008;12780;2782;1849;1739;1313;1910;1;77;1121;880;1108
1850;Rijnmond (CP);2009;10958;2645;1717;1205;952;1406;1;71;1080;849;1032
1851;Rijnmond (CP);2010;13073;2288;1979;1702;1324;2369;2;92;1319;863;1136
1852;Rijnmond (CP);2011;13848;1884;1796;2980;1185;2547;1;95;1299;933;1130
1853;Rijnmond (CP);2012;11958;1344;1830;1710;883;2674;1;99;1327;963;1127
1854;Rijnmond (CP);2013;9074;871;1125;1747;789;1236;1;77;1346;1032;850
1855;Rijnmond (CP);2014;9064;851;779;1831;667;1400;2;98;1388;1047;1001
1856;Rijnmond (CP);2015;11824;1458;1023;1786;967;2626;11;96;1620;1131;1107
1857;Rijnmond (CP);2016;12697;2386;1255;1759;1188;2214;9;168;1745;1100;873
1858;Rijnmond (CP);2017;14442;3186;1400;1939;1281;2558;25;164;1803;1176;910
1859;Rijnmond (CP);2018;14504;3767;1319;1809;737;2429;2;172;1885;1325;1057
1860;Rijnmond (CP);2019;16807;4506;1731;2288;883;2798;4;190;1961;1359;1087
1861;Rijnmond (CP);2020;17910;5145;2303;2327;851;2658;13;234;2030;1316;1033
1862;Rijnmond (CP);2021;18804;5455;2241;2533;1042;2447;5;277;2127;1570;1107
1863;Overig Groot-Rijnmond (CP);1995;443;130;59;43;44;66;6;4;26;28;36
1864;Overig Groot-Rijnmond (CP);1996;477;140;65;48;44;66;5;5;31;30;42
1865;Overig Groot-Rijnmond (CP);1997;498;153;67;42;42;70;12;6;29;32;47
1866;Overig Groot-Rijnmond (CP);1998;545;161;76;44;51;76;4;6;42;33;53
1867;Overig Groot-Rijnmond (CP);1999;603;174;86;48;53;85;6;7;50;36;59
1868;Overig Groot-Rijnmond (CP);2000;622;188;88;52;52;79;4;6;54;38;62
1869;Overig Groot-Rijnmond (CP);2001;663;207;96;57;49;83;4;6;55;40;64
1870;Overig Groot-Rijnmond (CP);2002;669;208;104;65;48;78;4;5;55;41;61
1871;Overig Groot-Rijnmond (CP);2003;667;209;103;70;50;72;3;5;55;41;59
1872;Overig Groot-Rijnmond (CP);2004;676;225;95;63;50;70;4;7;61;41;59
1873;Overig Groot-Rijnmond (CP);2005;719;244;100;70;49;74;4;8;66;43;60
1874;Overig Groot-Rijnmond (CP);2006;771;268;106;74;55;78;3;8;74;43;62
1875;Overig Groot-Rijnmond (CP);2007;856;288;129;75;64;93;5;9;82;43;69
1876;Overig Groot-Rijnmond (CP);2008;919;298;145;85;70;107;4;8;87;43;72
1877;Overig Groot-Rijnmond (CP);2009;991;276;219;95;62;99;4;6;84;46;99
1878;Overig Groot-Rijnmond (CP);2010;951;253;131;158;65;105;5;9;98;54;74
1879;Overig Groot-Rijnmond (CP);2011;958;294;116;106;78;115;4;10;100;58;77
1880;Overig Groot-Rijnmond (CP);2012;1016;287;179;134;68;94;5;11;104;60;75
1881;Overig Groot-Rijnmond (CP);2013;1181;190;110;243;161;184;6;8;108;67;104
1882;Overig Groot-Rijnmond (CP);2014;1160;161;113;247;159;179;3;9;112;71;105
1883;Overig Groot-Rijnmond (CP);2015;847;211;106;74;74;98;5;13;123;81;62
1884;Overig Groot-Rijnmond (CP);2016;1021;170;135;146;173;95;3;23;131;84;61
1885;Overig Groot-Rijnmond (CP);2017;1035;165;105;108;222;123;0;22;133;86;72
1886;Overig Groot-Rijnmond (CP);2018;1159;338;262;49;82;109;1;22;141;93;64
1887;Overig Groot-Rijnmond (CP);2019;1233;198;392;57;95;142;1;24;147;100;76
1888;Overig Groot-Rijnmond (CP);2020;1073;214;192;48;67;156;29;29;154;107;77
1889;Overig Groot-Rijnmond (CP);2021;1020;204;133;56;75;151;1;37;164;112;86
1890;Drechtsteden (CP);1995;955;140;89;299;76;148;0;8;56;64;73
1891;Drechtsteden (CP);1996;1083;152;98;335;81;188;0;10;67;66;86
1892;Drechtsteden (CP);1997;1103;166;101;316;70;210;1;10;62;73;94
1893;Drechtsteden (CP);1998;1211;174;112;339;92;210;0;10;95;74;105
1894;Drechtsteden (CP);1999;1376;188;131;380;92;261;0;12;111;82;118
1895;Drechtsteden (CP);2000;1404;204;139;428;78;218;0;11;120;86;121
1896;Drechtsteden (CP);2001;1549;225;155;490;77;229;0;11;139;94;128
1897;Drechtsteden (CP);2002;1587;225;174;545;72;227;0;9;125;92;118
1898;Drechtsteden (CP);2003;1613;226;166;583;83;206;0;9;126;94;119
1899;Drechtsteden (CP);2004;1604;243;159;558;81;191;0;11;137;103;119
1900;Drechtsteden (CP);2005;1709;264;165;597;82;213;0;14;149;104;121
1901;Drechtsteden (CP);2006;1873;291;177;653;97;244;0;15;165;105;127
1902;Drechtsteden (CP);2007;2059;313;217;696;115;278;0;15;182;105;139
1903;Drechtsteden (CP);2008;2295;324;250;779;136;350;0;14;190;103;150
1904;Drechtsteden (CP);2009;2321;308;159;972;149;299;0;10;184;100;139
1905;Drechtsteden (CP);2010;2051;303;113;853;117;189;0;12;204;103;156
1906;Drechtsteden (CP);2011;2002;253;182;735;123;225;0;17;212;105;151
