ID;Geslacht;Leeftijd;Onderwijssoort;Herkomstland;GeboortelandOuders;Perioden;Leerlingen_1;VoortijdigSchoolverlaters_2;NietVoortijdigSchoolverlaters_3;VoortijdigSchoolverlatersPercentage_4
795;Totaal mannen en vrouwen;Totaal leeftijd;Vo (excl. praktijkonderwijs);Suriname;Geboren in NL, ouders in NL;2015/'16;;;;
796;Totaal mannen en vrouwen;Totaal leeftijd;Vo (excl. praktijkonderwijs);Suriname;Geboren in NL, ouders in NL;2016/'17;;;;
797;Totaal mannen en vrouwen;Totaal leeftijd;Vo (excl. praktijkonderwijs);Suriname;Geboren in NL, ouders in NL;2017/'18;;;;
798;Totaal mannen en vrouwen;Totaal leeftijd;Vo (excl. praktijkonderwijs);Suriname;Geboren in NL, ouders in NL;2018/'19;;;;
799;Totaal mannen en vrouwen;Totaal leeftijd;Vo (excl. praktijkonderwijs);Suriname;Geboren in NL, ouders in NL;2019/20;;;;
800;Totaal mannen en vrouwen;Totaal leeftijd;Vo (excl. praktijkonderwijs);Suriname;Geboren in NL, ouders in NL;2020/'21;;;;
801;Totaal mannen en vrouwen;Totaal leeftijd;Vo (excl. praktijkonderwijs);Suriname;Geboren in NL, ouders in NL;2021/'22;;;;
802;Totaal mannen en vrouwen;Totaal leeftijd;Vo (excl. praktijkonderwijs);Suriname;Geboren in NL, ouders in NL;2022/'23;;;;
803;Totaal mannen en vrouwen;Totaal leeftijd;Vo (excl. praktijkonderwijs);Suriname;Geboren in NL, ouder(s) buiten NL;2012/'13;20270.0;150.0;20120.0;1.0
804;Totaal mannen en vrouwen;Totaal leeftijd;Vo (excl. praktijkonderwijs);Suriname;Geboren in NL, ouder(s) buiten NL;2013/'14;20540.0;160.0;20380.0;1.0
805;Totaal mannen en vrouwen;Totaal leeftijd;Vo (excl. praktijkonderwijs);Suriname;Geboren in NL, ouder(s) buiten NL;2014/'15;20680.0;160.0;20520.0;1.0
806;Totaal mannen en vrouwen;Totaal leeftijd;Vo (excl. praktijkonderwijs);Suriname;Geboren in NL, ouder(s) buiten NL;2015/'16;20430.0;160.0;20270.0;1.0
807;Totaal mannen en vrouwen;Totaal leeftijd;Vo (excl. praktijkonderwijs);Suriname;Geboren in NL, ouder(s) buiten NL;2016/'17;19970.0;120.0;19840.0;1.0
808;Totaal mannen en vrouwen;Totaal leeftijd;Vo (excl. praktijkonderwijs);Suriname;Geboren in NL, ouder(s) buiten NL;2017/'18;19260.0;120.0;19140.0;1.0
809;Totaal mannen en vrouwen;Totaal leeftijd;Vo (excl. praktijkonderwijs);Suriname;Geboren in NL, ouder(s) buiten NL;2018/'19;18400.0;110.0;18290.0;1.0
810;Totaal mannen en vrouwen;Totaal leeftijd;Vo (excl. praktijkonderwijs);Suriname;Geboren in NL, ouder(s) buiten NL;2019/20;17580.0;110.0;17470.0;1.0
811;Totaal mannen en vrouwen;Totaal leeftijd;Vo (excl. praktijkonderwijs);Suriname;Geboren in NL, ouder(s) buiten NL;2020/'21;16610.0;80.0;16530.0;0.0
812;Totaal mannen en vrouwen;Totaal leeftijd;Vo (excl. praktijkonderwijs);Suriname;Geboren in NL, ouder(s) buiten NL;2021/'22;16040.0;100.0;15940.0;1.0
813;Totaal mannen en vrouwen;Totaal leeftijd;Vo (excl. praktijkonderwijs);Suriname;Geboren in NL, ouder(s) buiten NL;2022/'23;15540.0;100.0;15440.0;1.0
814;Totaal mannen en vrouwen;Totaal leeftijd;Vo (excl. praktijkonderwijs);Suriname;Geboren buiten Nederland;2012/'13;1590.0;20.0;1570.0;1.0
815;Totaal mannen en vrouwen;Totaal leeftijd;Vo (excl. praktijkonderwijs);Suriname;Geboren buiten Nederland;2013/'14;1430.0;30.0;1400.0;2.0
816;Totaal mannen en vrouwen;Totaal leeftijd;Vo (excl. praktijkonderwijs);Suriname;Geboren buiten Nederland;2014/'15;1240.0;20.0;1220.0;2.0
817;Totaal mannen en vrouwen;Totaal leeftijd;Vo (excl. praktijkonderwijs);Suriname;Geboren buiten Nederland;2015/'16;1050.0;20.0;1030.0;2.0
818;Totaal mannen en vrouwen;Totaal leeftijd;Vo (excl. praktijkonderwijs);Suriname;Geboren buiten Nederland;2016/'17;890.0;10.0;870.0;2.0
819;Totaal mannen en vrouwen;Totaal leeftijd;Vo (excl. praktijkonderwijs);Suriname;Geboren buiten Nederland;2017/'18;790.0;10.0;780.0;
820;Totaal mannen en vrouwen;Totaal leeftijd;Vo (excl. praktijkonderwijs);Suriname;Geboren buiten Nederland;2018/'19;790.0;10.0;780.0;2.0
821;Totaal mannen en vrouwen;Totaal leeftijd;Vo (excl. praktijkonderwijs);Suriname;Geboren buiten Nederland;2019/20;810.0;10.0;800.0;
822;Totaal mannen en vrouwen;Totaal leeftijd;Vo (excl. praktijkonderwijs);Suriname;Geboren buiten Nederland;2020/'21;830.0;10.0;820.0;1.0
823;Totaal mannen en vrouwen;Totaal leeftijd;Vo (excl. praktijkonderwijs);Suriname;Geboren buiten Nederland;2021/'22;890.0;10.0;880.0;1.0
824;Totaal mannen en vrouwen;Totaal leeftijd;Vo (excl. praktijkonderwijs);Suriname;Geboren buiten Nederland;2022/'23;940.0;10.0;930.0;
825;Totaal mannen en vrouwen;Totaal leeftijd;Vo (excl. praktijkonderwijs);Nederlandse Cariben;Totaal;2012/'13;9400.0;110.0;9300.0;1.0
826;Totaal mannen en vrouwen;Totaal leeftijd;Vo (excl. praktijkonderwijs);Nederlandse Cariben;Totaal;2013/'14;9390.0;90.0;9300.0;1.0
827;Totaal mannen en vrouwen;Totaal leeftijd;Vo (excl. praktijkonderwijs);Nederlandse Cariben;Totaal;2014/'15;9390.0;80.0;9310.0;1.0
828;Totaal mannen en vrouwen;Totaal leeftijd;Vo (excl. praktijkonderwijs);Nederlandse Cariben;Totaal;2015/'16;9320.0;80.0;9240.0;1.0
829;Totaal mannen en vrouwen;Totaal leeftijd;Vo (excl. praktijkonderwijs);Nederlandse Cariben;Totaal;2016/'17;9280.0;80.0;9200.0;1.0
830;Totaal mannen en vrouwen;Totaal leeftijd;Vo (excl. praktijkonderwijs);Nederlandse Cariben;Totaal;2017/'18;9370.0;80.0;9300.0;1.0
831;Totaal mannen en vrouwen;Totaal leeftijd;Vo (excl. praktijkonderwijs);Nederlandse Cariben;Totaal;2018/'19;9340.0;70.0;9270.0;1.0
832;Totaal mannen en vrouwen;Totaal leeftijd;Vo (excl. praktijkonderwijs);Nederlandse Cariben;Totaal;2019/20;9460.0;50.0;9410.0;1.0
833;Totaal mannen en vrouwen;Totaal leeftijd;Vo (excl. praktijkonderwijs);Nederlandse Cariben;Totaal;2020/'21;9600.0;60.0;9540.0;1.0
834;Totaal mannen en vrouwen;Totaal leeftijd;Vo (excl. praktijkonderwijs);Nederlandse Cariben;Totaal;2021/'22;9780.0;80.0;9710.0;1.0
835;Totaal mannen en vrouwen;Totaal leeftijd;Vo (excl. praktijkonderwijs);Nederlandse Cariben;Totaal;2022/'23;10200.0;80.0;10120.0;1.0
836;Totaal mannen en vrouwen;Totaal leeftijd;Vo (excl. praktijkonderwijs);Nederlandse Cariben;Geboren in Nederland;2012/'13;6600.0;60.0;6540.0;1.0
837;Totaal mannen en vrouwen;Totaal leeftijd;Vo (excl. praktijkonderwijs);Nederlandse Cariben;Geboren in Nederland;2013/'14;6890.0;50.0;6830.0;1.0
838;Totaal mannen en vrouwen;Totaal leeftijd;Vo (excl. praktijkonderwijs);Nederlandse Cariben;Geboren in Nederland;2014/'15;7210.0;50.0;7160.0;1.0
839;Totaal mannen en vrouwen;Totaal leeftijd;Vo (excl. praktijkonderwijs);Nederlandse Cariben;Geboren in Nederland;2015/'16;7510.0;50.0;7460.0;1.0
840;Totaal mannen en vrouwen;Totaal leeftijd;Vo (excl. praktijkonderwijs);Nederlandse Cariben;Geboren in Nederland;2016/'17;7690.0;50.0;7640.0;1.0
841;Totaal mannen en vrouwen;Totaal leeftijd;Vo (excl. praktijkonderwijs);Nederlandse Cariben;Geboren in Nederland;2017/'18;7860.0;60.0;7800.0;1.0
842;Totaal mannen en vrouwen;Totaal leeftijd;Vo (excl. praktijkonderwijs);Nederlandse Cariben;Geboren in Nederland;2018/'19;7820.0;50.0;7770.0;1.0
843;Totaal mannen en vrouwen;Totaal leeftijd;Vo (excl. praktijkonderwijs);Nederlandse Cariben;Geboren in Nederland;2019/20;7830.0;40.0;7790.0;1.0
844;Totaal mannen en vrouwen;Totaal leeftijd;Vo (excl. praktijkonderwijs);Nederlandse Cariben;Geboren in Nederland;2020/'21;7890.0;40.0;7860.0;0.0
845;Totaal mannen en vrouwen;Totaal leeftijd;Vo (excl. praktijkonderwijs);Nederlandse Cariben;Geboren in Nederland;2021/'22;7980.0;60.0;7920.0;1.0
846;Totaal mannen en vrouwen;Totaal leeftijd;Vo (excl. praktijkonderwijs);Nederlandse Cariben;Geboren in Nederland;2022/'23;8190.0;50.0;8140.0;1.0
847;Totaal mannen en vrouwen;Totaal leeftijd;Vo (excl. praktijkonderwijs);Nederlandse Cariben;Geboren in NL, ouders in NL;2012/'13;;;;
848;Totaal mannen en vrouwen;Totaal leeftijd;Vo (excl. praktijkonderwijs);Nederlandse Cariben;Geboren in NL, ouders in NL;2013/'14;;;;
849;Totaal mannen en vrouwen;Totaal leeftijd;Vo (excl. praktijkonderwijs);Nederlandse Cariben;Geboren in NL, ouders in NL;2014/'15;;;;
850;Totaal mannen en vrouwen;Totaal leeftijd;Vo (excl. praktijkonderwijs);Nederlandse Cariben;Geboren in NL, ouders in NL;2015/'16;;;;
851;Totaal mannen en vrouwen;Totaal leeftijd;Vo (excl. praktijkonderwijs);Nederlandse Cariben;Geboren in NL, ouders in NL;2016/'17;;;;
852;Totaal mannen en vrouwen;Totaal leeftijd;Vo (excl. praktijkonderwijs);Nederlandse Cariben;Geboren in NL, ouders in NL;2017/'18;;;;
853;Totaal mannen en vrouwen;Totaal leeftijd;Vo (excl. praktijkonderwijs);Nederlandse Cariben;Geboren in NL, ouders in NL;2018/'19;;;;
854;Totaal mannen en vrouwen;Totaal leeftijd;Vo (excl. praktijkonderwijs);Nederlandse Cariben;Geboren in NL, ouders in NL;2019/20;;;;
855;Totaal mannen en vrouwen;Totaal leeftijd;Vo (excl. praktijkonderwijs);Nederlandse Cariben;Geboren in NL, ouders in NL;2020/'21;;;;
856;Totaal mannen en vrouwen;Totaal leeftijd;Vo (excl. praktijkonderwijs);Nederlandse Cariben;Geboren in NL, ouders in NL;2021/'22;;;;
857;Totaal mannen en vrouwen;Totaal leeftijd;Vo (excl. praktijkonderwijs);Nederlandse Cariben;Geboren in NL, ouders in NL;2022/'23;;;;
858;Totaal mannen en vrouwen;Totaal leeftijd;Vo (excl. praktijkonderwijs);Nederlandse Cariben;Geboren in NL, ouder(s) buiten NL;2012/'13;6600.0;60.0;6540.0;1.0
859;Totaal mannen en vrouwen;Totaal leeftijd;Vo (excl. praktijkonderwijs);Nederlandse Cariben;Geboren in NL, ouder(s) buiten NL;2013/'14;6890.0;50.0;6830.0;1.0
860;Totaal mannen en vrouwen;Totaal leeftijd;Vo (excl. praktijkonderwijs);Nederlandse Cariben;Geboren in NL, ouder(s) buiten NL;2014/'15;7210.0;50.0;7160.0;1.0
861;Totaal mannen en vrouwen;Totaal leeftijd;Vo (excl. praktijkonderwijs);Nederlandse Cariben;Geboren in NL, ouder(s) buiten NL;2015/'16;7510.0;50.0;7460.0;1.0
862;Totaal mannen en vrouwen;Totaal leeftijd;Vo (excl. praktijkonderwijs);Nederlandse Cariben;Geboren in NL, ouder(s) buiten NL;2016/'17;7690.0;50.0;7640.0;1.0
863;Totaal mannen en vrouwen;Totaal leeftijd;Vo (excl. praktijkonderwijs);Nederlandse Cariben;Geboren in NL, ouder(s) buiten NL;2017/'18;7860.0;60.0;7800.0;1.0
864;Totaal mannen en vrouwen;Totaal leeftijd;Vo (excl. praktijkonderwijs);Nederlandse Cariben;Geboren in NL, ouder(s) buiten NL;2018/'19;7820.0;50.0;7770.0;1.0
865;Totaal mannen en vrouwen;Totaal leeftijd;Vo (excl. praktijkonderwijs);Nederlandse Cariben;Geboren in NL, ouder(s) buiten NL;2019/20;7830.0;40.0;7790.0;1.0
866;Totaal mannen en vrouwen;Totaal leeftijd;Vo (excl. praktijkonderwijs);Nederlandse Cariben;Geboren in NL, ouder(s) buiten NL;2020/'21;7890.0;40.0;7860.0;0.0
867;Totaal mannen en vrouwen;Totaal leeftijd;Vo (excl. praktijkonderwijs);Nederlandse Cariben;Geboren in NL, ouder(s) buiten NL;2021/'22;7980.0;60.0;7920.0;1.0
868;Totaal mannen en vrouwen;Totaal leeftijd;Vo (excl. praktijkonderwijs);Nederlandse Cariben;Geboren in NL, ouder(s) buiten NL;2022/'23;8190.0;50.0;8140.0;1.0
869;Totaal mannen en vrouwen;Totaal leeftijd;Vo (excl. praktijkonderwijs);Nederlandse Cariben;Geboren buiten Nederland;2012/'13;2810.0;50.0;2760.0;2.0
870;Totaal mannen en vrouwen;Totaal leeftijd;Vo (excl. praktijkonderwijs);Nederlandse Cariben;Geboren buiten Nederland;2013/'14;2500.0;30.0;2470.0;1.0
871;Totaal mannen en vrouwen;Totaal leeftijd;Vo (excl. praktijkonderwijs);Nederlandse Cariben;Geboren buiten Nederland;2014/'15;2180.0;30.0;2150.0;1.0
872;Totaal mannen en vrouwen;Totaal leeftijd;Vo (excl. praktijkonderwijs);Nederlandse Cariben;Geboren buiten Nederland;2015/'16;1810.0;30.0;1780.0;2.0
873;Totaal mannen en vrouwen;Totaal leeftijd;Vo (excl. praktijkonderwijs);Nederlandse Cariben;Geboren buiten Nederland;2016/'17;1590.0;20.0;1570.0;2.0
874;Totaal mannen en vrouwen;Totaal leeftijd;Vo (excl. praktijkonderwijs);Nederlandse Cariben;Geboren buiten Nederland;2017/'18;1510.0;20.0;1490.0;1.0
875;Totaal mannen en vrouwen;Totaal leeftijd;Vo (excl. praktijkonderwijs);Nederlandse Cariben;Geboren buiten Nederland;2018/'19;1520.0;30.0;1490.0;2.0
876;Totaal mannen en vrouwen;Totaal leeftijd;Vo (excl. praktijkonderwijs);Nederlandse Cariben;Geboren buiten Nederland;2019/20;1620.0;10.0;1610.0;
877;Totaal mannen en vrouwen;Totaal leeftijd;Vo (excl. praktijkonderwijs);Nederlandse Cariben;Geboren buiten Nederland;2020/'21;1710.0;20.0;1690.0;1.0
878;Totaal mannen en vrouwen;Totaal leeftijd;Vo (excl. praktijkonderwijs);Nederlandse Cariben;Geboren buiten Nederland;2021/'22;1810.0;20.0;1790.0;1.0
879;Totaal mannen en vrouwen;Totaal leeftijd;Vo (excl. praktijkonderwijs);Nederlandse Cariben;Geboren buiten Nederland;2022/'23;2010.0;30.0;1980.0;1.0
880;Totaal mannen en vrouwen;Totaal leeftijd;Vo (excl. praktijkonderwijs);Indonesië;Totaal;2012/'13;6690.0;50.0;6640.0;1.0
881;Totaal mannen en vrouwen;Totaal leeftijd;Vo (excl. praktijkonderwijs);Indonesië;Totaal;2013/'14;6160.0;40.0;6110.0;1.0
882;Totaal mannen en vrouwen;Totaal leeftijd;Vo (excl. praktijkonderwijs);Indonesië;Totaal;2014/'15;5830.0;40.0;5790.0;1.0
883;Totaal mannen en vrouwen;Totaal leeftijd;Vo (excl. praktijkonderwijs);Indonesië;Totaal;2015/'16;5500.0;30.0;5470.0;1.0
884;Totaal mannen en vrouwen;Totaal leeftijd;Vo (excl. praktijkonderwijs);Indonesië;Totaal;2016/'17;5260.0;40.0;5220.0;1.0
885;Totaal mannen en vrouwen;Totaal leeftijd;Vo (excl. praktijkonderwijs);Indonesië;Totaal;2017/'18;5070.0;40.0;5030.0;1.0
886;Totaal mannen en vrouwen;Totaal leeftijd;Vo (excl. praktijkonderwijs);Indonesië;Totaal;2018/'19;4820.0;30.0;4780.0;1.0
887;Totaal mannen en vrouwen;Totaal leeftijd;Vo (excl. praktijkonderwijs);Indonesië;Totaal;2019/20;4680.0;20.0;4660.0;0.0
888;Totaal mannen en vrouwen;Totaal leeftijd;Vo (excl. praktijkonderwijs);Indonesië;Totaal;2020/'21;4540.0;20.0;4510.0;1.0
889;Totaal mannen en vrouwen;Totaal leeftijd;Vo (excl. praktijkonderwijs);Indonesië;Totaal;2021/'22;4400.0;20.0;4380.0;1.0
890;Totaal mannen en vrouwen;Totaal leeftijd;Vo (excl. praktijkonderwijs);Indonesië;Totaal;2022/'23;4350.0;30.0;4320.0;1.0
891;Totaal mannen en vrouwen;Totaal leeftijd;Vo (excl. praktijkonderwijs);Indonesië;Geboren in Nederland;2012/'13;6260.0;40.0;6220.0;1.0
892;Totaal mannen en vrouwen;Totaal leeftijd;Vo (excl. praktijkonderwijs);Indonesië;Geboren in Nederland;2013/'14;5750.0;40.0;5720.0;1.0
893;Totaal mannen en vrouwen;Totaal leeftijd;Vo (excl. praktijkonderwijs);Indonesië;Geboren in Nederland;2014/'15;5410.0;30.0;5380.0;1.0
894;Totaal mannen en vrouwen;Totaal leeftijd;Vo (excl. praktijkonderwijs);Indonesië;Geboren in Nederland;2015/'16;5120.0;30.0;5090.0;1.0
895;Totaal mannen en vrouwen;Totaal leeftijd;Vo (excl. praktijkonderwijs);Indonesië;Geboren in Nederland;2016/'17;4860.0;30.0;4840.0;1.0
896;Totaal mannen en vrouwen;Totaal leeftijd;Vo (excl. praktijkonderwijs);Indonesië;Geboren in Nederland;2017/'18;4670.0;30.0;4640.0;1.0
897;Totaal mannen en vrouwen;Totaal leeftijd;Vo (excl. praktijkonderwijs);Indonesië;Geboren in Nederland;2018/'19;4450.0;20.0;4430.0;1.0
898;Totaal mannen en vrouwen;Totaal leeftijd;Vo (excl. praktijkonderwijs);Indonesië;Geboren in Nederland;2019/20;4330.0;20.0;4310.0;0.0
899;Totaal mannen en vrouwen;Totaal leeftijd;Vo (excl. praktijkonderwijs);Indonesië;Geboren in Nederland;2020/'21;4190.0;20.0;4170.0;1.0
900;Totaal mannen en vrouwen;Totaal leeftijd;Vo (excl. praktijkonderwijs);Indonesië;Geboren in Nederland;2021/'22;4060.0;20.0;4040.0;0.0
901;Totaal mannen en vrouwen;Totaal leeftijd;Vo (excl. praktijkonderwijs);Indonesië;Geboren in Nederland;2022/'23;3990.0;20.0;3970.0;1.0
902;Totaal mannen en vrouwen;Totaal leeftijd;Vo (excl. praktijkonderwijs);Indonesië;Geboren in NL, ouders in NL;2012/'13;;;;
903;Totaal mannen en vrouwen;Totaal leeftijd;Vo (excl. praktijkonderwijs);Indonesië;Geboren in NL, ouders in NL;2013/'14;;;;
904;Totaal mannen en vrouwen;Totaal leeftijd;Vo (excl. praktijkonderwijs);Indonesië;Geboren in NL, ouders in NL;2014/'15;;;;
905;Totaal mannen en vrouwen;Totaal leeftijd;Vo (excl. praktijkonderwijs);Indonesië;Geboren in NL, ouders in NL;2015/'16;;;;
906;Totaal mannen en vrouwen;Totaal leeftijd;Vo (excl. praktijkonderwijs);Indonesië;Geboren in NL, ouders in NL;2016/'17;;;;
907;Totaal mannen en vrouwen;Totaal leeftijd;Vo (excl. praktijkonderwijs);Indonesië;Geboren in NL, ouders in NL;2017/'18;;;;
908;Totaal mannen en vrouwen;Totaal leeftijd;Vo (excl. praktijkonderwijs);Indonesië;Geboren in NL, ouders in NL;2018/'19;;;;
909;Totaal mannen en vrouwen;Totaal leeftijd;Vo (excl. praktijkonderwijs);Indonesië;Geboren in NL, ouders in NL;2019/20;;;;
910;Totaal mannen en vrouwen;Totaal leeftijd;Vo (excl. praktijkonderwijs);Indonesië;Geboren in NL, ouders in NL;2020/'21;;;;
911;Totaal mannen en vrouwen;Totaal leeftijd;Vo (excl. praktijkonderwijs);Indonesië;Geboren in NL, ouders in NL;2021/'22;;;;
912;Totaal mannen en vrouwen;Totaal leeftijd;Vo (excl. praktijkonderwijs);Indonesië;Geboren in NL, ouders in NL;2022/'23;;;;
913;Totaal mannen en vrouwen;Totaal leeftijd;Vo (excl. praktijkonderwijs);Indonesië;Geboren in NL, ouder(s) buiten NL;2012/'13;6260.0;40.0;6220.0;1.0
914;Totaal mannen en vrouwen;Totaal leeftijd;Vo (excl. praktijkonderwijs);Indonesië;Geboren in NL, ouder(s) buiten NL;2013/'14;5750.0;40.0;5720.0;1.0
915;Totaal mannen en vrouwen;Totaal leeftijd;Vo (excl. praktijkonderwijs);Indonesië;Geboren in NL, ouder(s) buiten NL;2014/'15;5410.0;30.0;5380.0;1.0
916;Totaal mannen en vrouwen;Totaal leeftijd;Vo (excl. praktijkonderwijs);Indonesië;Geboren in NL, ouder(s) buiten NL;2015/'16;5120.0;30.0;5090.0;1.0
917;Totaal mannen en vrouwen;Totaal leeftijd;Vo (excl. praktijkonderwijs);Indonesië;Geboren in NL, ouder(s) buiten NL;2016/'17;4860.0;30.0;4840.0;1.0
918;Totaal mannen en vrouwen;Totaal leeftijd;Vo (excl. praktijkonderwijs);Indonesië;Geboren in NL, ouder(s) buiten NL;2017/'18;4670.0;30.0;4640.0;1.0
919;Totaal mannen en vrouwen;Totaal leeftijd;Vo (excl. praktijkonderwijs);Indonesië;Geboren in NL, ouder(s) buiten NL;2018/'19;4450.0;20.0;4430.0;1.0
920;Totaal mannen en vrouwen;Totaal leeftijd;Vo (excl. praktijkonderwijs);Indonesië;Geboren in NL, ouder(s) buiten NL;2019/20;4330.0;20.0;4310.0;0.0
921;Totaal mannen en vrouwen;Totaal leeftijd;Vo (excl. praktijkonderwijs);Indonesië;Geboren in NL, ouder(s) buiten NL;2020/'21;4190.0;20.0;4170.0;1.0
922;Totaal mannen en vrouwen;Totaal leeftijd;Vo (excl. praktijkonderwijs);Indonesië;Geboren in NL, ouder(s) buiten NL;2021/'22;4060.0;20.0;4040.0;0.0
923;Totaal mannen en vrouwen;Totaal leeftijd;Vo (excl. praktijkonderwijs);Indonesië;Geboren in NL, ouder(s) buiten NL;2022/'23;3990.0;20.0;3970.0;1.0
924;Totaal mannen en vrouwen;Totaal leeftijd;Vo (excl. praktijkonderwijs);Indonesië;Geboren buiten Nederland;2012/'13;430.0;10.0;420.0;
925;Totaal mannen en vrouwen;Totaal leeftijd;Vo (excl. praktijkonderwijs);Indonesië;Geboren buiten Nederland;2013/'14;400.0;10.0;400.0;
926;Totaal mannen en vrouwen;Totaal leeftijd;Vo (excl. praktijkonderwijs);Indonesië;Geboren buiten Nederland;2014/'15;420.0;10.0;410.0;
927;Totaal mannen en vrouwen;Totaal leeftijd;Vo (excl. praktijkonderwijs);Indonesië;Geboren buiten Nederland;2015/'16;380.0;0.0;380.0;
928;Totaal mannen en vrouwen;Totaal leeftijd;Vo (excl. praktijkonderwijs);Indonesië;Geboren buiten Nederland;2016/'17;400.0;10.0;390.0;3.0
929;Totaal mannen en vrouwen;Totaal leeftijd;Vo (excl. praktijkonderwijs);Indonesië;Geboren buiten Nederland;2017/'18;400.0;0.0;390.0;
930;Totaal mannen en vrouwen;Totaal leeftijd;Vo (excl. praktijkonderwijs);Indonesië;Geboren buiten Nederland;2018/'19;360.0;10.0;350.0;3.0
931;Totaal mannen en vrouwen;Totaal leeftijd;Vo (excl. praktijkonderwijs);Indonesië;Geboren buiten Nederland;2019/20;350.0;0.0;350.0;
932;Totaal mannen en vrouwen;Totaal leeftijd;Vo (excl. praktijkonderwijs);Indonesië;Geboren buiten Nederland;2020/'21;340.0;0.0;340.0;
933;Totaal mannen en vrouwen;Totaal leeftijd;Vo (excl. praktijkonderwijs);Indonesië;Geboren buiten Nederland;2021/'22;340.0;0.0;340.0;
934;Totaal mannen en vrouwen;Totaal leeftijd;Vo (excl. praktijkonderwijs);Indonesië;Geboren buiten Nederland;2022/'23;360.0;10.0;350.0;
935;Totaal mannen en vrouwen;Totaal leeftijd;Vo (excl. praktijkonderwijs);Buiten Europa (excl. 5 grote herkomst...;Totaal;2012/'13;60690.0;680.0;60010.0;1.0
936;Totaal mannen en vrouwen;Totaal leeftijd;Vo (excl. praktijkonderwijs);Buiten Europa (excl. 5 grote herkomst...;Totaal;2013/'14;62960.0;730.0;62230.0;1.0
937;Totaal mannen en vrouwen;Totaal leeftijd;Vo (excl. praktijkonderwijs);Buiten Europa (excl. 5 grote herkomst...;Totaal;2014/'15;65850.0;780.0;65070.0;1.0
938;Totaal mannen en vrouwen;Totaal leeftijd;Vo (excl. praktijkonderwijs);Buiten Europa (excl. 5 grote herkomst...;Totaal;2015/'16;69760.0;960.0;68800.0;1.0
939;Totaal mannen en vrouwen;Totaal leeftijd;Vo (excl. praktijkonderwijs);Buiten Europa (excl. 5 grote herkomst...;Totaal;2016/'17;75690.0;1370.0;74330.0;2.0
940;Totaal mannen en vrouwen;Totaal leeftijd;Vo (excl. praktijkonderwijs);Buiten Europa (excl. 5 grote herkomst...;Totaal;2017/'18;78970.0;1350.0;77620.0;2.0
941;Totaal mannen en vrouwen;Totaal leeftijd;Vo (excl. praktijkonderwijs);Buiten Europa (excl. 5 grote herkomst...;Totaal;2018/'19;80040.0;1110.0;78920.0;1.0
942;Totaal mannen en vrouwen;Totaal leeftijd;Vo (excl. praktijkonderwijs);Buiten Europa (excl. 5 grote herkomst...;Totaal;2019/20;81020.0;850.0;80170.0;1.0
943;Totaal mannen en vrouwen;Totaal leeftijd;Vo (excl. praktijkonderwijs);Buiten Europa (excl. 5 grote herkomst...;Totaal;2020/'21;82300.0;770.0;81530.0;1.0
944;Totaal mannen en vrouwen;Totaal leeftijd;Vo (excl. praktijkonderwijs);Buiten Europa (excl. 5 grote herkomst...;Totaal;2021/'22;86250.0;1020.0;85230.0;1.0
945;Totaal mannen en vrouwen;Totaal leeftijd;Vo (excl. praktijkonderwijs);Buiten Europa (excl. 5 grote herkomst...;Totaal;2022/'23;90790.0;1340.0;89450.0;1.0
946;Totaal mannen en vrouwen;Totaal leeftijd;Vo (excl. praktijkonderwijs);Buiten Europa (excl. 5 grote herkomst...;Geboren in Nederland;2012/'13;40820.0;270.0;40550.0;1.0
947;Totaal mannen en vrouwen;Totaal leeftijd;Vo (excl. praktijkonderwijs);Buiten Europa (excl. 5 grote herkomst...;Geboren in Nederland;2013/'14;43510.0;320.0;43190.0;1.0
948;Totaal mannen en vrouwen;Totaal leeftijd;Vo (excl. praktijkonderwijs);Buiten Europa (excl. 5 grote herkomst...;Geboren in Nederland;2014/'15;46160.0;300.0;45870.0;1.0
