ID;Geslacht;Migratieachtergrond;Perioden;Immigratie_1;EmigratieInclusiefCorrecties_2;MigratiesaldoInclusiefCorrecties_3
1977;Vrouwen;Ned. achtergrond/2e gen migratieachte...;2059;14563;23273;-8710
1978;Vrouwen;Ned. achtergrond/2e gen migratieachte...;2060;14629;23346;-8717
1979;Vrouwen;Ned. achtergrond/2e gen migratieachte...;2061;14670;23414;-8744
1980;Vrouwen;Ned. achtergrond/2e gen migratieachte...;2062;14719;23481;-8762
1981;Vrouwen;Ned. achtergrond/2e gen migratieachte...;2063;14758;23531;-8773
1982;Vrouwen;Ned. achtergrond/2e gen migratieachte...;2064;14804;23581;-8777
1983;Vrouwen;Ned. achtergrond/2e gen migratieachte...;2065;14829;23622;-8794
1984;Vrouwen;Ned. achtergrond/2e gen migratieachte...;2066;14863;23652;-8789
1985;Vrouwen;Ned. achtergrond/2e gen migratieachte...;2067;14897;23679;-8782
1986;Vrouwen;Ned. achtergrond/2e gen migratieachte...;2068;14925;23700;-8775
1987;Vrouwen;Ned. achtergrond/2e gen migratieachte...;2069;14957;23722;-8765
1988;Vrouwen;Ned. achtergrond/2e gen migratieachte...;2070;14957;23728;-8770
1989;Vrouwen;Westerse migratieachtergrond;2020;55183;39796;15387
1990;Vrouwen;Westerse migratieachtergrond;2021;63167;43448;19719
1991;Vrouwen;Westerse migratieachtergrond;2022;72375;46392;25984
1992;Vrouwen;Westerse migratieachtergrond;2023;75024;49253;25771
1993;Vrouwen;Westerse migratieachtergrond;2024;76412;52030;24382
1994;Vrouwen;Westerse migratieachtergrond;2025;77891;54578;23313
1995;Vrouwen;Westerse migratieachtergrond;2026;78142;56259;21883
1996;Vrouwen;Westerse migratieachtergrond;2027;78510;57503;21007
1997;Vrouwen;Westerse migratieachtergrond;2028;78643;58372;20272
1998;Vrouwen;Westerse migratieachtergrond;2029;78217;58937;19280
1999;Vrouwen;Westerse migratieachtergrond;2030;77772;59149;18624
2000;Vrouwen;Westerse migratieachtergrond;2031;77422;59384;18038
2001;Vrouwen;Westerse migratieachtergrond;2032;76980;59521;17459
2002;Vrouwen;Westerse migratieachtergrond;2033;76546;59578;16968
2003;Vrouwen;Westerse migratieachtergrond;2034;76106;59565;16540
2004;Vrouwen;Westerse migratieachtergrond;2035;76016;59568;16448
2005;Vrouwen;Westerse migratieachtergrond;2036;75917;59612;16304
2006;Vrouwen;Westerse migratieachtergrond;2037;75829;59662;16167
2007;Vrouwen;Westerse migratieachtergrond;2038;75737;59701;16036
2008;Vrouwen;Westerse migratieachtergrond;2039;75645;59731;15914
2009;Vrouwen;Westerse migratieachtergrond;2040;75552;59753;15799
2010;Vrouwen;Westerse migratieachtergrond;2041;75464;59764;15700
2011;Vrouwen;Westerse migratieachtergrond;2042;75464;59781;15683
2012;Vrouwen;Westerse migratieachtergrond;2043;75464;59814;15650
2013;Vrouwen;Westerse migratieachtergrond;2044;75464;59851;15613
2014;Vrouwen;Westerse migratieachtergrond;2045;75464;59889;15575
2015;Vrouwen;Westerse migratieachtergrond;2046;75464;59925;15539
2016;Vrouwen;Westerse migratieachtergrond;2047;75464;59955;15509
2017;Vrouwen;Westerse migratieachtergrond;2048;75464;59981;15484
2018;Vrouwen;Westerse migratieachtergrond;2049;75464;60000;15464
2019;Vrouwen;Westerse migratieachtergrond;2050;75464;60013;15451
2020;Vrouwen;Westerse migratieachtergrond;2051;75464;60041;15423
2021;Vrouwen;Westerse migratieachtergrond;2052;75464;60058;15406
2022;Vrouwen;Westerse migratieachtergrond;2053;75464;60056;15408
2023;Vrouwen;Westerse migratieachtergrond;2054;75464;60054;15410
2024;Vrouwen;Westerse migratieachtergrond;2055;75464;60048;15416
2025;Vrouwen;Westerse migratieachtergrond;2056;75464;60042;15421
2026;Vrouwen;Westerse migratieachtergrond;2057;75464;60034;15431
2027;Vrouwen;Westerse migratieachtergrond;2058;75464;60028;15436
2028;Vrouwen;Westerse migratieachtergrond;2059;75464;60021;15443
2029;Vrouwen;Westerse migratieachtergrond;2060;75464;60014;15450
2030;Vrouwen;Westerse migratieachtergrond;2061;75464;60010;15454
2031;Vrouwen;Westerse migratieachtergrond;2062;75464;60005;15460
2032;Vrouwen;Westerse migratieachtergrond;2063;75464;60002;15462
2033;Vrouwen;Westerse migratieachtergrond;2064;75464;60000;15464
2034;Vrouwen;Westerse migratieachtergrond;2065;75464;59998;15466
2035;Vrouwen;Westerse migratieachtergrond;2066;75464;59997;15467
2036;Vrouwen;Westerse migratieachtergrond;2067;75464;59996;15468
2037;Vrouwen;Westerse migratieachtergrond;2068;75464;59994;15470
2038;Vrouwen;Westerse migratieachtergrond;2069;75464;59993;15471
2039;Vrouwen;Westerse migratieachtergrond;2070;75464;59993;15471
2040;Vrouwen;Niet-westerse migratieachtergrond;2020;31257;16921;14336
2041;Vrouwen;Niet-westerse migratieachtergrond;2021;38801;18319;20482
2042;Vrouwen;Niet-westerse migratieachtergrond;2022;47573;19130;28443
2043;Vrouwen;Niet-westerse migratieachtergrond;2023;50547;21980;28567
2044;Vrouwen;Niet-westerse migratieachtergrond;2024;50527;24223;26303
2045;Vrouwen;Niet-westerse migratieachtergrond;2025;51463;25889;25574
2046;Vrouwen;Niet-westerse migratieachtergrond;2026;52059;27318;24741
2047;Vrouwen;Niet-westerse migratieachtergrond;2027;52289;28522;23768
2048;Vrouwen;Niet-westerse migratieachtergrond;2028;52555;29558;22996
2049;Vrouwen;Niet-westerse migratieachtergrond;2029;52452;30493;21959
2050;Vrouwen;Niet-westerse migratieachtergrond;2030;52349;31429;20920
2051;Vrouwen;Niet-westerse migratieachtergrond;2031;52347;31792;20555
2052;Vrouwen;Niet-westerse migratieachtergrond;2032;52345;32071;20274
2053;Vrouwen;Niet-westerse migratieachtergrond;2033;52349;32250;20099
2054;Vrouwen;Niet-westerse migratieachtergrond;2034;52350;32411;19939
2055;Vrouwen;Niet-westerse migratieachtergrond;2035;52351;32549;19802
2056;Vrouwen;Niet-westerse migratieachtergrond;2036;52350;32677;19673
2057;Vrouwen;Niet-westerse migratieachtergrond;2037;52350;32790;19560
2058;Vrouwen;Niet-westerse migratieachtergrond;2038;52352;32892;19460
2059;Vrouwen;Niet-westerse migratieachtergrond;2039;52351;32986;19365
2060;Vrouwen;Niet-westerse migratieachtergrond;2040;52350;33064;19286
2061;Vrouwen;Niet-westerse migratieachtergrond;2041;52351;33135;19216
2062;Vrouwen;Niet-westerse migratieachtergrond;2042;52349;33200;19148
2063;Vrouwen;Niet-westerse migratieachtergrond;2043;52350;33257;19094
2064;Vrouwen;Niet-westerse migratieachtergrond;2044;52350;33307;19044
2065;Vrouwen;Niet-westerse migratieachtergrond;2045;52350;33352;18998
2066;Vrouwen;Niet-westerse migratieachtergrond;2046;52349;33385;18964
2067;Vrouwen;Niet-westerse migratieachtergrond;2047;52349;33406;18943
2068;Vrouwen;Niet-westerse migratieachtergrond;2048;52349;33420;18928
2069;Vrouwen;Niet-westerse migratieachtergrond;2049;52348;33435;18913
2070;Vrouwen;Niet-westerse migratieachtergrond;2050;52348;33444;18904
2071;Vrouwen;Niet-westerse migratieachtergrond;2051;52353;33467;18887
2072;Vrouwen;Niet-westerse migratieachtergrond;2052;52348;33483;18865
2073;Vrouwen;Niet-westerse migratieachtergrond;2053;52348;33484;18864
2074;Vrouwen;Niet-westerse migratieachtergrond;2054;52351;33483;18868
2075;Vrouwen;Niet-westerse migratieachtergrond;2055;52349;33487;18862
2076;Vrouwen;Niet-westerse migratieachtergrond;2056;52342;33485;18856
2077;Vrouwen;Niet-westerse migratieachtergrond;2057;52348;33482;18866
2078;Vrouwen;Niet-westerse migratieachtergrond;2058;52350;33481;18869
2079;Vrouwen;Niet-westerse migratieachtergrond;2059;52347;33481;18866
2080;Vrouwen;Niet-westerse migratieachtergrond;2060;52348;33480;18868
2081;Vrouwen;Niet-westerse migratieachtergrond;2061;52352;33479;18873
2082;Vrouwen;Niet-westerse migratieachtergrond;2062;52350;33480;18870
2083;Vrouwen;Niet-westerse migratieachtergrond;2063;52351;33478;18873
2084;Vrouwen;Niet-westerse migratieachtergrond;2064;52347;33477;18870
2085;Vrouwen;Niet-westerse migratieachtergrond;2065;52346;33476;18870
2086;Vrouwen;Niet-westerse migratieachtergrond;2066;52346;33475;18871
2087;Vrouwen;Niet-westerse migratieachtergrond;2067;52346;33476;18871
2088;Vrouwen;Niet-westerse migratieachtergrond;2068;52346;33475;18871
2089;Vrouwen;Niet-westerse migratieachtergrond;2069;52346;33473;18872
2090;Vrouwen;Niet-westerse migratieachtergrond;2070;52344;33472;18871
2091;Vrouwen;Afrika;2020;5257;2052;3205
2092;Vrouwen;Afrika;2021;6955;2652;4303
2093;Vrouwen;Afrika;2022;8238;2674;5564
2094;Vrouwen;Afrika;2023;8761;3102;5659
2095;Vrouwen;Afrika;2024;8655;3433;5222
2096;Vrouwen;Afrika;2025;8651;3691;4960
2097;Vrouwen;Afrika;2026;8691;3923;4768
2098;Vrouwen;Afrika;2027;8669;4144;4525
2099;Vrouwen;Afrika;2028;8691;4358;4332
2100;Vrouwen;Afrika;2029;8674;4565;4109
2101;Vrouwen;Afrika;2030;8663;4763;3900
2102;Vrouwen;Afrika;2031;8663;4842;3821
2103;Vrouwen;Afrika;2032;8663;4902;3761
2104;Vrouwen;Afrika;2033;8663;4950;3713
2105;Vrouwen;Afrika;2034;8663;5000;3663
2106;Vrouwen;Afrika;2035;8663;5050;3613
2107;Vrouwen;Afrika;2036;8663;5090;3574
2108;Vrouwen;Afrika;2037;8663;5121;3542
2109;Vrouwen;Afrika;2038;8663;5147;3516
2110;Vrouwen;Afrika;2039;8663;5170;3493
2111;Vrouwen;Afrika;2040;8663;5190;3473
2112;Vrouwen;Afrika;2041;8663;5206;3457
2113;Vrouwen;Afrika;2042;8663;5221;3442
2114;Vrouwen;Afrika;2043;8663;5235;3428
2115;Vrouwen;Afrika;2044;8663;5245;3418
2116;Vrouwen;Afrika;2045;8663;5255;3408
2117;Vrouwen;Afrika;2046;8663;5263;3400
2118;Vrouwen;Afrika;2047;8663;5270;3393
2119;Vrouwen;Afrika;2048;8663;5274;3389
2120;Vrouwen;Afrika;2049;8663;5277;3386
2121;Vrouwen;Afrika;2050;8663;5279;3384
2122;Vrouwen;Afrika;2051;8663;5284;3379
2123;Vrouwen;Afrika;2052;8663;5287;3376
2124;Vrouwen;Afrika;2053;8663;5287;3376
2125;Vrouwen;Afrika;2054;8663;5287;3376
2126;Vrouwen;Afrika;2055;8663;5287;3376
2127;Vrouwen;Afrika;2056;8663;5286;3376
2128;Vrouwen;Afrika;2057;8663;5286;3377
2129;Vrouwen;Afrika;2058;8663;5286;3377
2130;Vrouwen;Afrika;2059;8663;5286;3377
2131;Vrouwen;Afrika;2060;8663;5286;3377
2132;Vrouwen;Afrika;2061;8663;5286;3377
2133;Vrouwen;Afrika;2062;8663;5286;3377
2134;Vrouwen;Afrika;2063;8663;5286;3377
2135;Vrouwen;Afrika;2064;8663;5285;3378
2136;Vrouwen;Afrika;2065;8663;5285;3378
2137;Vrouwen;Afrika;2066;8663;5285;3378
2138;Vrouwen;Afrika;2067;8663;5285;3378
2139;Vrouwen;Afrika;2068;8663;5285;3378
2140;Vrouwen;Afrika;2069;8663;5285;3378
2141;Vrouwen;Afrika;2070;8663;5284;3378
2142;Vrouwen;(voormalige) Nederlandse Antillen, Aruba;2020;2038;716;1322
2143;Vrouwen;(voormalige) Nederlandse Antillen, Aruba;2021;1302;1206;96
2144;Vrouwen;(voormalige) Nederlandse Antillen, Aruba;2022;1716;1235;481
2145;Vrouwen;(voormalige) Nederlandse Antillen, Aruba;2023;1850;1109;741
2146;Vrouwen;(voormalige) Nederlandse Antillen, Aruba;2024;1907;1110;797
2147;Vrouwen;(voormalige) Nederlandse Antillen, Aruba;2025;2036;1165;871
2148;Vrouwen;(voormalige) Nederlandse Antillen, Aruba;2026;2011;1174;837
2149;Vrouwen;(voormalige) Nederlandse Antillen, Aruba;2027;1998;1186;812
2150;Vrouwen;(voormalige) Nederlandse Antillen, Aruba;2028;1973;1186;787
2151;Vrouwen;(voormalige) Nederlandse Antillen, Aruba;2029;1958;1182;776
2152;Vrouwen;(voormalige) Nederlandse Antillen, Aruba;2030;1940;1175;765
2153;Vrouwen;(voormalige) Nederlandse Antillen, Aruba;2031;1940;1169;771
2154;Vrouwen;(voormalige) Nederlandse Antillen, Aruba;2032;1940;1169;771
2155;Vrouwen;(voormalige) Nederlandse Antillen, Aruba;2033;1940;1169;771
2156;Vrouwen;(voormalige) Nederlandse Antillen, Aruba;2034;1940;1172;768
2157;Vrouwen;(voormalige) Nederlandse Antillen, Aruba;2035;1940;1173;767
2158;Vrouwen;(voormalige) Nederlandse Antillen, Aruba;2036;1940;1172;768
2159;Vrouwen;(voormalige) Nederlandse Antillen, Aruba;2037;1940;1171;769
2160;Vrouwen;(voormalige) Nederlandse Antillen, Aruba;2038;1940;1170;770
2161;Vrouwen;(voormalige) Nederlandse Antillen, Aruba;2039;1940;1169;771
2162;Vrouwen;(voormalige) Nederlandse Antillen, Aruba;2040;1940;1168;772
2163;Vrouwen;(voormalige) Nederlandse Antillen, Aruba;2041;1940;1168;772
2164;Vrouwen;(voormalige) Nederlandse Antillen, Aruba;2042;1940;1168;772
2165;Vrouwen;(voormalige) Nederlandse Antillen, Aruba;2043;1940;1168;772
2166;Vrouwen;(voormalige) Nederlandse Antillen, Aruba;2044;1940;1168;772
2167;Vrouwen;(voormalige) Nederlandse Antillen, Aruba;2045;1940;1168;772
2168;Vrouwen;(voormalige) Nederlandse Antillen, Aruba;2046;1940;1168;772
2169;Vrouwen;(voormalige) Nederlandse Antillen, Aruba;2047;1940;1167;773
2170;Vrouwen;(voormalige) Nederlandse Antillen, Aruba;2048;1940;1167;773
2171;Vrouwen;(voormalige) Nederlandse Antillen, Aruba;2049;1940;1167;773
2172;Vrouwen;(voormalige) Nederlandse Antillen, Aruba;2050;1940;1166;774
2173;Vrouwen;(voormalige) Nederlandse Antillen, Aruba;2051;1940;1166;774
2174;Vrouwen;(voormalige) Nederlandse Antillen, Aruba;2052;1940;1166;774
2175;Vrouwen;(voormalige) Nederlandse Antillen, Aruba;2053;1940;1166;774
2176;Vrouwen;(voormalige) Nederlandse Antillen, Aruba;2054;1940;1166;774
2177;Vrouwen;(voormalige) Nederlandse Antillen, Aruba;2055;1940;1166;774
2178;Vrouwen;(voormalige) Nederlandse Antillen, Aruba;2056;1940;1166;774
2179;Vrouwen;(voormalige) Nederlandse Antillen, Aruba;2057;1940;1166;774
2180;Vrouwen;(voormalige) Nederlandse Antillen, Aruba;2058;1940;1166;774
2181;Vrouwen;(voormalige) Nederlandse Antillen, Aruba;2059;1940;1166;774
2182;Vrouwen;(voormalige) Nederlandse Antillen, Aruba;2060;1940;1166;774
2183;Vrouwen;(voormalige) Nederlandse Antillen, Aruba;2061;1940;1165;775
2184;Vrouwen;(voormalige) Nederlandse Antillen, Aruba;2062;1940;1165;775
2185;Vrouwen;(voormalige) Nederlandse Antillen, Aruba;2063;1940;1165;775
2186;Vrouwen;(voormalige) Nederlandse Antillen, Aruba;2064;1940;1165;775
2187;Vrouwen;(voormalige) Nederlandse Antillen, Aruba;2065;1940;1165;775
2188;Vrouwen;(voormalige) Nederlandse Antillen, Aruba;2066;1940;1165;775
2189;Vrouwen;(voormalige) Nederlandse Antillen, Aruba;2067;1940;1165;775
2190;Vrouwen;(voormalige) Nederlandse Antillen, Aruba;2068;1940;1165;775
2191;Vrouwen;(voormalige) Nederlandse Antillen, Aruba;2069;1940;1165;775
2192;Vrouwen;(voormalige) Nederlandse Antillen, Aruba;2070;1940;1165;775
2193;Vrouwen;Midden- en Oost-Europese landen in de EU;2020;22246;13784;8462
2194;Vrouwen;Midden- en Oost-Europese landen in de EU;2021;25644;16582;9062
2195;Vrouwen;Midden- en Oost-Europese landen in de EU;2022;27967;17625;10342
2196;Vrouwen;Midden- en Oost-Europese landen in de EU;2023;28798;18310;10488
2197;Vrouwen;Midden- en Oost-Europese landen in de EU;2024;28794;19118;9676
2198;Vrouwen;Midden- en Oost-Europese landen in de EU;2025;28608;19823;8785
2199;Vrouwen;Midden- en Oost-Europese landen in de EU;2026;28114;20076;8038
2200;Vrouwen;Midden- en Oost-Europese landen in de EU;2027;27748;20145;7603
2201;Vrouwen;Midden- en Oost-Europese landen in de EU;2028;27373;20038;7336
2202;Vrouwen;Midden- en Oost-Europese landen in de EU;2029;26998;19803;7195
2203;Vrouwen;Midden- en Oost-Europese landen in de EU;2030;26613;19444;7170
2204;Vrouwen;Midden- en Oost-Europese landen in de EU;2031;26263;19360;6903
2205;Vrouwen;Midden- en Oost-Europese landen in de EU;2032;25821;19245;6576
2206;Vrouwen;Midden- en Oost-Europese landen in de EU;2033;25387;19095;6292
2207;Vrouwen;Midden- en Oost-Europese landen in de EU;2034;24947;18920;6027
2208;Vrouwen;Midden- en Oost-Europese landen in de EU;2035;24857;18774;6083
2209;Vrouwen;Midden- en Oost-Europese landen in de EU;2036;24758;18685;6073
2210;Vrouwen;Midden- en Oost-Europese landen in de EU;2037;24670;18617;6053
2211;Vrouwen;Midden- en Oost-Europese landen in de EU;2038;24578;18553;6025
2212;Vrouwen;Midden- en Oost-Europese landen in de EU;2039;24486;18492;5994
2213;Vrouwen;Midden- en Oost-Europese landen in de EU;2040;24393;18429;5964
2214;Vrouwen;Midden- en Oost-Europese landen in de EU;2041;24305;18366;5939
2215;Vrouwen;Midden- en Oost-Europese landen in de EU;2042;24305;18315;5990
2216;Vrouwen;Midden- en Oost-Europese landen in de EU;2043;24305;18284;6021
2217;Vrouwen;Midden- en Oost-Europese landen in de EU;2044;24305;18261;6044
2218;Vrouwen;Midden- en Oost-Europese landen in de EU;2045;24305;18242;6063
2219;Vrouwen;Midden- en Oost-Europese landen in de EU;2046;24305;18229;6076
2220;Vrouwen;Midden- en Oost-Europese landen in de EU;2047;24305;18217;6088
2221;Vrouwen;Midden- en Oost-Europese landen in de EU;2048;24305;18206;6100
2222;Vrouwen;Midden- en Oost-Europese landen in de EU;2049;24305;18195;6110
2223;Vrouwen;Midden- en Oost-Europese landen in de EU;2050;24305;18184;6121
2224;Vrouwen;Midden- en Oost-Europese landen in de EU;2051;24305;18176;6129
2225;Vrouwen;Midden- en Oost-Europese landen in de EU;2052;24305;18165;6140
2226;Vrouwen;Midden- en Oost-Europese landen in de EU;2053;24305;18152;6153
2227;Vrouwen;Midden- en Oost-Europese landen in de EU;2054;24305;18140;6165
2228;Vrouwen;Midden- en Oost-Europese landen in de EU;2055;24305;18129;6176
2229;Vrouwen;Midden- en Oost-Europese landen in de EU;2056;24305;18120;6185
2230;Vrouwen;Midden- en Oost-Europese landen in de EU;2057;24305;18112;6194
2231;Vrouwen;Midden- en Oost-Europese landen in de EU;2058;24305;18104;6201
2232;Vrouwen;Midden- en Oost-Europese landen in de EU;2059;24305;18098;6207
2233;Vrouwen;Midden- en Oost-Europese landen in de EU;2060;24305;18093;6212
2234;Vrouwen;Midden- en Oost-Europese landen in de EU;2061;24305;18089;6216
2235;Vrouwen;Midden- en Oost-Europese landen in de EU;2062;24305;18085;6220
2236;Vrouwen;Midden- en Oost-Europese landen in de EU;2063;24305;18083;6222
2237;Vrouwen;Midden- en Oost-Europese landen in de EU;2064;24305;18081;6224
2238;Vrouwen;Midden- en Oost-Europese landen in de EU;2065;24305;18080;6225
2239;Vrouwen;Midden- en Oost-Europese landen in de EU;2066;24305;18079;6226
2240;Vrouwen;Midden- en Oost-Europese landen in de EU;2067;24305;18078;6227
2241;Vrouwen;Midden- en Oost-Europese landen in de EU;2068;24305;18077;6228
2242;Vrouwen;Midden- en Oost-Europese landen in de EU;2069;24305;18076;6229
2243;Vrouwen;Midden- en Oost-Europese landen in de EU;2070;24305;18076;6229
2244;Vrouwen;West-Europese landen in de EU (incl. VK);2020;22786;17434;5352
2245;Vrouwen;West-Europese landen in de EU (incl. VK);2021;25138;18607;6531
2246;Vrouwen;West-Europese landen in de EU (incl. VK);2022;28947;19744;9204
2247;Vrouwen;West-Europese landen in de EU (incl. VK);2023;29981;21035;8946
2248;Vrouwen;West-Europese landen in de EU (incl. VK);2024;30813;22259;8554
2249;Vrouwen;West-Europese landen in de EU (incl. VK);2025;31876;23456;8420
2250;Vrouwen;West-Europese landen in de EU (incl. VK);2026;32377;24372;8005
2251;Vrouwen;West-Europese landen in de EU (incl. VK);2027;32881;25136;7745
2252;Vrouwen;West-Europese landen in de EU (incl. VK);2028;33228;25783;7445
2253;Vrouwen;West-Europese landen in de EU (incl. VK);2029;33195;26307;6888
2254;Vrouwen;West-Europese landen in de EU (incl. VK);2030;33154;26680;6474
2255;Vrouwen;West-Europese landen in de EU (incl. VK);2031;33154;26894;6260
2256;Vrouwen;West-Europese landen in de EU (incl. VK);2032;33154;27060;6094
2257;Vrouwen;West-Europese landen in de EU (incl. VK);2033;33154;27184;5970
2258;Vrouwen;West-Europese landen in de EU (incl. VK);2034;33154;27287;5867
2259;Vrouwen;West-Europese landen in de EU (incl. VK);2035;33154;27379;5775
2260;Vrouwen;West-Europese landen in de EU (incl. VK);2036;33154;27459;5695
2261;Vrouwen;West-Europese landen in de EU (incl. VK);2037;33154;27528;5626
2262;Vrouwen;West-Europese landen in de EU (incl. VK);2038;33154;27587;5567
2263;Vrouwen;West-Europese landen in de EU (incl. VK);2039;33154;27637;5517
2264;Vrouwen;West-Europese landen in de EU (incl. VK);2040;33154;27684;5470
2265;Vrouwen;West-Europese landen in de EU (incl. VK);2041;33154;27726;5428
2266;Vrouwen;West-Europese landen in de EU (incl. VK);2042;33154;27764;5390
2267;Vrouwen;West-Europese landen in de EU (incl. VK);2043;33154;27798;5356
2268;Vrouwen;West-Europese landen in de EU (incl. VK);2044;33154;27831;5323
2269;Vrouwen;West-Europese landen in de EU (incl. VK);2045;33154;27862;5292
2270;Vrouwen;West-Europese landen in de EU (incl. VK);2046;33154;27888;5266
2271;Vrouwen;West-Europese landen in de EU (incl. VK);2047;33154;27911;5243
2272;Vrouwen;West-Europese landen in de EU (incl. VK);2048;33154;27930;5224
2273;Vrouwen;West-Europese landen in de EU (incl. VK);2049;33154;27947;5207
2274;Vrouwen;West-Europese landen in de EU (incl. VK);2050;33154;27959;5195
2275;Vrouwen;West-Europese landen in de EU (incl. VK);2051;33154;27976;5178
2276;Vrouwen;West-Europese landen in de EU (incl. VK);2052;33154;27990;5164
2277;Vrouwen;West-Europese landen in de EU (incl. VK);2053;33154;27996;5158
2278;Vrouwen;West-Europese landen in de EU (incl. VK);2054;33154;28001;5153
2279;Vrouwen;West-Europese landen in de EU (incl. VK);2055;33154;28004;5150
2280;Vrouwen;West-Europese landen in de EU (incl. VK);2056;33154;28006;5148
2281;Vrouwen;West-Europese landen in de EU (incl. VK);2057;33154;28006;5148
2282;Vrouwen;West-Europese landen in de EU (incl. VK);2058;33154;28007;5147
2283;Vrouwen;West-Europese landen in de EU (incl. VK);2059;33154;28006;5148
2284;Vrouwen;West-Europese landen in de EU (incl. VK);2060;33154;28005;5149
2285;Vrouwen;West-Europese landen in de EU (incl. VK);2061;33154;28005;5149
2286;Vrouwen;West-Europese landen in de EU (incl. VK);2062;33154;28004;5150
2287;Vrouwen;West-Europese landen in de EU (incl. VK);2063;33154;28004;5150
2288;Vrouwen;West-Europese landen in de EU (incl. VK);2064;33154;28004;5150
2289;Vrouwen;West-Europese landen in de EU (incl. VK);2065;33154;28003;5151
2290;Vrouwen;West-Europese landen in de EU (incl. VK);2066;33154;28003;5151
2291;Vrouwen;West-Europese landen in de EU (incl. VK);2067;33154;28003;5151
2292;Vrouwen;West-Europese landen in de EU (incl. VK);2068;33154;28002;5152
2293;Vrouwen;West-Europese landen in de EU (incl. VK);2069;33154;28002;5152
2294;Vrouwen;West-Europese landen in de EU (incl. VK);2070;33154;28002;5152
2295;Vrouwen;Indonesië;2020;874;743;131
2296;Vrouwen;Indonesië;2021;982;859;123
2297;Vrouwen;Indonesië;2022;1024;740;284
2298;Vrouwen;Indonesië;2023;1042;751;291
2299;Vrouwen;Indonesië;2024;1027;749;278
2300;Vrouwen;Indonesië;2025;1018;740;278
2301;Vrouwen;Indonesië;2026;1017;733;284
2302;Vrouwen;Indonesië;2027;1016;731;285
2303;Vrouwen;Indonesië;2028;1016;730;286
2304;Vrouwen;Indonesië;2029;1016;729;287
2305;Vrouwen;Indonesië;2030;1016;733;283
2306;Vrouwen;Indonesië;2031;1016;732;284
2307;Vrouwen;Indonesië;2032;1016;730;286
2308;Vrouwen;Indonesië;2033;1016;730;286
2309;Vrouwen;Indonesië;2034;1016;729;287
2310;Vrouwen;Indonesië;2035;1016;729;287
2311;Vrouwen;Indonesië;2036;1016;729;287
2312;Vrouwen;Indonesië;2037;1016;729;287
2313;Vrouwen;Indonesië;2038;1016;729;287
2314;Vrouwen;Indonesië;2039;1016;729;287
2315;Vrouwen;Indonesië;2040;1016;729;287
2316;Vrouwen;Indonesië;2041;1016;729;287
2317;Vrouwen;Indonesië;2042;1016;729;287
2318;Vrouwen;Indonesië;2043;1016;729;287
2319;Vrouwen;Indonesië;2044;1016;729;287
2320;Vrouwen;Indonesië;2045;1016;729;287
2321;Vrouwen;Indonesië;2046;1016;729;287
2322;Vrouwen;Indonesië;2047;1016;729;287
2323;Vrouwen;Indonesië;2048;1016;729;287
2324;Vrouwen;Indonesië;2049;1016;728;288
2325;Vrouwen;Indonesië;2050;1016;728;288
2326;Vrouwen;Indonesië;2051;1016;728;288
2327;Vrouwen;Indonesië;2052;1016;728;288
2328;Vrouwen;Indonesië;2053;1016;728;288
2329;Vrouwen;Indonesië;2054;1016;728;288
2330;Vrouwen;Indonesië;2055;1016;728;288
2331;Vrouwen;Indonesië;2056;1016;728;288
2332;Vrouwen;Indonesië;2057;1016;728;288
2333;Vrouwen;Indonesië;2058;1016;728;288
2334;Vrouwen;Indonesië;2059;1016;728;288
2335;Vrouwen;Indonesië;2060;1016;728;288
2336;Vrouwen;Indonesië;2061;1016;728;288
2337;Vrouwen;Indonesië;2062;1016;728;288
2338;Vrouwen;Indonesië;2063;1016;728;288
2339;Vrouwen;Indonesië;2064;1016;728;288
2340;Vrouwen;Indonesië;2065;1016;728;288
2341;Vrouwen;Indonesië;2066;1016;728;288
2342;Vrouwen;Indonesië;2067;1016;728;288
2343;Vrouwen;Indonesië;2068;1016;728;288
2344;Vrouwen;Indonesië;2069;1016;728;288
2345;Vrouwen;Indonesië;2070;1016;728;288
2346;Vrouwen;Latijns-Amerika;2020;4923;2765;2158
2347;Vrouwen;Latijns-Amerika;2021;6172;3118;3054
2348;Vrouwen;Latijns-Amerika;2022;7041;3275;3766
2349;Vrouwen;Latijns-Amerika;2023;7515;3767;3748
2350;Vrouwen;Latijns-Amerika;2024;7624;4157;3467
2351;Vrouwen;Latijns-Amerika;2025;7833;4478;3355
2352;Vrouwen;Latijns-Amerika;2026;7990;4779;3211
2353;Vrouwen;Latijns-Amerika;2027;8099;5047;3052
2354;Vrouwen;Latijns-Amerika;2028;8181;5280;2901
2355;Vrouwen;Latijns-Amerika;2029;8172;5504;2668
2356;Vrouwen;Latijns-Amerika;2030;8160;5698;2462
2357;Vrouwen;Latijns-Amerika;2031;8158;5753;2405
2358;Vrouwen;Latijns-Amerika;2032;8156;5792;2364
2359;Vrouwen;Latijns-Amerika;2033;8160;5836;2324
2360;Vrouwen;Latijns-Amerika;2034;8161;5867;2294
2361;Vrouwen;Latijns-Amerika;2035;8162;5893;2269
2362;Vrouwen;Latijns-Amerika;2036;8161;5917;2244
2363;Vrouwen;Latijns-Amerika;2037;8161;5936;2225
2364;Vrouwen;Latijns-Amerika;2038;8163;5953;2210
2365;Vrouwen;Latijns-Amerika;2039;8162;5968;2194
