ID;Geslacht;Onderwijssoort;Migratieachtergrond;WoonregioSchoolregio;Regiokenmerken;Perioden;Examenkandidaten_1;Gediplomeerden_2;GediplomeerdenRelatief_3
2164;Totaal mannen en vrouwen;Vwo;Niet-westerse migratieachtergrond;Schoolregio;Noord-Nederland (LD);2009/'10;145;105;72
2165;Totaal mannen en vrouwen;Vwo;Niet-westerse migratieachtergrond;Schoolregio;Noord-Nederland (LD);2010/'11;158;123;78
2166;Totaal mannen en vrouwen;Vwo;Niet-westerse migratieachtergrond;Schoolregio;Noord-Nederland (LD);2011/'12;157;101;64
2167;Totaal mannen en vrouwen;Vwo;Niet-westerse migratieachtergrond;Schoolregio;Noord-Nederland (LD);2012/'13;165;130;79
2168;Totaal mannen en vrouwen;Vwo;Niet-westerse migratieachtergrond;Schoolregio;Noord-Nederland (LD);2013/'14;128;99;77
2169;Totaal mannen en vrouwen;Vwo;Niet-westerse migratieachtergrond;Schoolregio;Noord-Nederland (LD);2014/'15;145;117;81
2170;Totaal mannen en vrouwen;Vwo;Niet-westerse migratieachtergrond;Schoolregio;Noord-Nederland (LD);2015/'16;157;131;83
2171;Totaal mannen en vrouwen;Vwo;Niet-westerse migratieachtergrond;Schoolregio;Noord-Nederland (LD);2016/'17;147;119;81
2172;Totaal mannen en vrouwen;Vwo;Niet-westerse migratieachtergrond;Schoolregio;Noord-Nederland (LD);2017/'18;168;136;81
2173;Totaal mannen en vrouwen;Vwo;Niet-westerse migratieachtergrond;Schoolregio;Noord-Nederland (LD);2018/'19;167;125;75
2174;Totaal mannen en vrouwen;Vwo;Niet-westerse migratieachtergrond;Schoolregio;Noord-Nederland (LD);2019/'20;201;195;97
2175;Totaal mannen en vrouwen;Vwo;Niet-westerse migratieachtergrond;Schoolregio;Noord-Nederland (LD);2020/'21;184;153;83
2176;Totaal mannen en vrouwen;Vwo;Niet-westerse migratieachtergrond;Schoolregio;Oost-Nederland (LD);2005/'06;409;340;83
2177;Totaal mannen en vrouwen;Vwo;Niet-westerse migratieachtergrond;Schoolregio;Oost-Nederland (LD);2006/'07;428;359;84
2178;Totaal mannen en vrouwen;Vwo;Niet-westerse migratieachtergrond;Schoolregio;Oost-Nederland (LD);2007/'08;485;394;81
2179;Totaal mannen en vrouwen;Vwo;Niet-westerse migratieachtergrond;Schoolregio;Oost-Nederland (LD);2008/'09;530;435;82
2180;Totaal mannen en vrouwen;Vwo;Niet-westerse migratieachtergrond;Schoolregio;Oost-Nederland (LD);2009/'10;470;341;73
2181;Totaal mannen en vrouwen;Vwo;Niet-westerse migratieachtergrond;Schoolregio;Oost-Nederland (LD);2010/'11;521;395;76
2182;Totaal mannen en vrouwen;Vwo;Niet-westerse migratieachtergrond;Schoolregio;Oost-Nederland (LD);2011/'12;526;369;70
2183;Totaal mannen en vrouwen;Vwo;Niet-westerse migratieachtergrond;Schoolregio;Oost-Nederland (LD);2012/'13;543;438;81
2184;Totaal mannen en vrouwen;Vwo;Niet-westerse migratieachtergrond;Schoolregio;Oost-Nederland (LD);2013/'14;531;421;79
2185;Totaal mannen en vrouwen;Vwo;Niet-westerse migratieachtergrond;Schoolregio;Oost-Nederland (LD);2014/'15;514;413;80
2186;Totaal mannen en vrouwen;Vwo;Niet-westerse migratieachtergrond;Schoolregio;Oost-Nederland (LD);2015/'16;525;411;78
2187;Totaal mannen en vrouwen;Vwo;Niet-westerse migratieachtergrond;Schoolregio;Oost-Nederland (LD);2016/'17;518;408;79
2188;Totaal mannen en vrouwen;Vwo;Niet-westerse migratieachtergrond;Schoolregio;Oost-Nederland (LD);2017/'18;579;480;83
2189;Totaal mannen en vrouwen;Vwo;Niet-westerse migratieachtergrond;Schoolregio;Oost-Nederland (LD);2018/'19;603;487;81
2190;Totaal mannen en vrouwen;Vwo;Niet-westerse migratieachtergrond;Schoolregio;Oost-Nederland (LD);2019/'20;650;636;98
2191;Totaal mannen en vrouwen;Vwo;Niet-westerse migratieachtergrond;Schoolregio;Oost-Nederland (LD);2020/'21;692;595;86
2192;Totaal mannen en vrouwen;Vwo;Niet-westerse migratieachtergrond;Schoolregio;West-Nederland (LD);2005/'06;1755;1460;83
2193;Totaal mannen en vrouwen;Vwo;Niet-westerse migratieachtergrond;Schoolregio;West-Nederland (LD);2006/'07;1935;1573;81
2194;Totaal mannen en vrouwen;Vwo;Niet-westerse migratieachtergrond;Schoolregio;West-Nederland (LD);2007/'08;2124;1726;81
2195;Totaal mannen en vrouwen;Vwo;Niet-westerse migratieachtergrond;Schoolregio;West-Nederland (LD);2008/'09;2168;1713;79
2196;Totaal mannen en vrouwen;Vwo;Niet-westerse migratieachtergrond;Schoolregio;West-Nederland (LD);2009/'10;1946;1522;78
2197;Totaal mannen en vrouwen;Vwo;Niet-westerse migratieachtergrond;Schoolregio;West-Nederland (LD);2010/'11;1988;1560;78
2198;Totaal mannen en vrouwen;Vwo;Niet-westerse migratieachtergrond;Schoolregio;West-Nederland (LD);2011/'12;2168;1605;74
2199;Totaal mannen en vrouwen;Vwo;Niet-westerse migratieachtergrond;Schoolregio;West-Nederland (LD);2012/'13;2016;1668;83
2200;Totaal mannen en vrouwen;Vwo;Niet-westerse migratieachtergrond;Schoolregio;West-Nederland (LD);2013/'14;2165;1677;77
2201;Totaal mannen en vrouwen;Vwo;Niet-westerse migratieachtergrond;Schoolregio;West-Nederland (LD);2014/'15;2139;1795;84
2202;Totaal mannen en vrouwen;Vwo;Niet-westerse migratieachtergrond;Schoolregio;West-Nederland (LD);2015/'16;2178;1799;83
2203;Totaal mannen en vrouwen;Vwo;Niet-westerse migratieachtergrond;Schoolregio;West-Nederland (LD);2016/'17;2440;1959;80
2204;Totaal mannen en vrouwen;Vwo;Niet-westerse migratieachtergrond;Schoolregio;West-Nederland (LD);2017/'18;2495;2024;81
2205;Totaal mannen en vrouwen;Vwo;Niet-westerse migratieachtergrond;Schoolregio;West-Nederland (LD);2018/'19;2729;2201;81
2206;Totaal mannen en vrouwen;Vwo;Niet-westerse migratieachtergrond;Schoolregio;West-Nederland (LD);2019/'20;2820;2760;98
2207;Totaal mannen en vrouwen;Vwo;Niet-westerse migratieachtergrond;Schoolregio;West-Nederland (LD);2020/'21;2884;2452;85
2208;Totaal mannen en vrouwen;Vwo;Niet-westerse migratieachtergrond;Schoolregio;Zuid-Nederland (LD);2005/'06;353;297;84
2209;Totaal mannen en vrouwen;Vwo;Niet-westerse migratieachtergrond;Schoolregio;Zuid-Nederland (LD);2006/'07;406;348;86
2210;Totaal mannen en vrouwen;Vwo;Niet-westerse migratieachtergrond;Schoolregio;Zuid-Nederland (LD);2007/'08;389;313;80
2211;Totaal mannen en vrouwen;Vwo;Niet-westerse migratieachtergrond;Schoolregio;Zuid-Nederland (LD);2008/'09;457;369;81
2212;Totaal mannen en vrouwen;Vwo;Niet-westerse migratieachtergrond;Schoolregio;Zuid-Nederland (LD);2009/'10;411;321;78
2213;Totaal mannen en vrouwen;Vwo;Niet-westerse migratieachtergrond;Schoolregio;Zuid-Nederland (LD);2010/'11;461;354;77
2214;Totaal mannen en vrouwen;Vwo;Niet-westerse migratieachtergrond;Schoolregio;Zuid-Nederland (LD);2011/'12;507;369;73
2215;Totaal mannen en vrouwen;Vwo;Niet-westerse migratieachtergrond;Schoolregio;Zuid-Nederland (LD);2012/'13;454;378;83
2216;Totaal mannen en vrouwen;Vwo;Niet-westerse migratieachtergrond;Schoolregio;Zuid-Nederland (LD);2013/'14;462;366;79
2217;Totaal mannen en vrouwen;Vwo;Niet-westerse migratieachtergrond;Schoolregio;Zuid-Nederland (LD);2014/'15;484;392;81
2218;Totaal mannen en vrouwen;Vwo;Niet-westerse migratieachtergrond;Schoolregio;Zuid-Nederland (LD);2015/'16;454;349;77
2219;Totaal mannen en vrouwen;Vwo;Niet-westerse migratieachtergrond;Schoolregio;Zuid-Nederland (LD);2016/'17;540;433;80
2220;Totaal mannen en vrouwen;Vwo;Niet-westerse migratieachtergrond;Schoolregio;Zuid-Nederland (LD);2017/'18;520;412;79
2221;Totaal mannen en vrouwen;Vwo;Niet-westerse migratieachtergrond;Schoolregio;Zuid-Nederland (LD);2018/'19;526;429;82
2222;Totaal mannen en vrouwen;Vwo;Niet-westerse migratieachtergrond;Schoolregio;Zuid-Nederland (LD);2019/'20;546;532;97
2223;Totaal mannen en vrouwen;Vwo;Niet-westerse migratieachtergrond;Schoolregio;Zuid-Nederland (LD);2020/'21;567;488;86
2224;Totaal mannen en vrouwen;Vwo;Niet-westerse migratieachtergrond;Schoolregio;Niet in te delen (LD);2005/'06;0;0;0
2225;Totaal mannen en vrouwen;Vwo;Niet-westerse migratieachtergrond;Schoolregio;Niet in te delen (LD);2006/'07;0;0;0
2226;Totaal mannen en vrouwen;Vwo;Niet-westerse migratieachtergrond;Schoolregio;Niet in te delen (LD);2007/'08;0;0;0
2227;Totaal mannen en vrouwen;Vwo;Niet-westerse migratieachtergrond;Schoolregio;Niet in te delen (LD);2008/'09;0;0;0
2228;Totaal mannen en vrouwen;Vwo;Niet-westerse migratieachtergrond;Schoolregio;Niet in te delen (LD);2009/'10;0;0;0
2229;Totaal mannen en vrouwen;Vwo;Niet-westerse migratieachtergrond;Schoolregio;Niet in te delen (LD);2010/'11;0;0;0
2230;Totaal mannen en vrouwen;Vwo;Niet-westerse migratieachtergrond;Schoolregio;Niet in te delen (LD);2011/'12;0;0;0
2231;Totaal mannen en vrouwen;Vwo;Niet-westerse migratieachtergrond;Schoolregio;Niet in te delen (LD);2012/'13;0;0;0
2232;Totaal mannen en vrouwen;Vwo;Niet-westerse migratieachtergrond;Schoolregio;Niet in te delen (LD);2013/'14;0;0;0
2233;Totaal mannen en vrouwen;Vwo;Niet-westerse migratieachtergrond;Schoolregio;Niet in te delen (LD);2014/'15;0;0;0
2234;Totaal mannen en vrouwen;Vwo;Niet-westerse migratieachtergrond;Schoolregio;Niet in te delen (LD);2015/'16;0;0;0
2235;Totaal mannen en vrouwen;Vwo;Niet-westerse migratieachtergrond;Schoolregio;Niet in te delen (LD);2016/'17;0;0;0
2236;Totaal mannen en vrouwen;Vwo;Niet-westerse migratieachtergrond;Schoolregio;Niet in te delen (LD);2017/'18;0;0;0
2237;Totaal mannen en vrouwen;Vwo;Niet-westerse migratieachtergrond;Schoolregio;Niet in te delen (LD);2018/'19;0;0;0
2238;Totaal mannen en vrouwen;Vwo;Niet-westerse migratieachtergrond;Schoolregio;Niet in te delen (LD);2019/'20;0;0;0
2239;Totaal mannen en vrouwen;Vwo;Niet-westerse migratieachtergrond;Schoolregio;Niet in te delen (LD);2020/'21;0;0;0
2240;Totaal mannen en vrouwen;Vwo;Turkije;Woonregio;Nederland;2005/'06;340;252;74
2241;Totaal mannen en vrouwen;Vwo;Turkije;Woonregio;Nederland;2006/'07;377;290;77
2242;Totaal mannen en vrouwen;Vwo;Turkije;Woonregio;Nederland;2007/'08;421;319;76
2243;Totaal mannen en vrouwen;Vwo;Turkije;Woonregio;Nederland;2008/'09;456;319;70
2244;Totaal mannen en vrouwen;Vwo;Turkije;Woonregio;Nederland;2009/'10;405;265;65
2245;Totaal mannen en vrouwen;Vwo;Turkije;Woonregio;Nederland;2010/'11;434;296;68
2246;Totaal mannen en vrouwen;Vwo;Turkije;Woonregio;Nederland;2011/'12;445;270;61
2247;Totaal mannen en vrouwen;Vwo;Turkije;Woonregio;Nederland;2012/'13;383;283;74
2248;Totaal mannen en vrouwen;Vwo;Turkije;Woonregio;Nederland;2013/'14;435;281;65
2249;Totaal mannen en vrouwen;Vwo;Turkije;Woonregio;Nederland;2014/'15;461;344;75
2250;Totaal mannen en vrouwen;Vwo;Turkije;Woonregio;Nederland;2015/'16;435;318;73
2251;Totaal mannen en vrouwen;Vwo;Turkije;Woonregio;Nederland;2016/'17;458;327;71
2252;Totaal mannen en vrouwen;Vwo;Turkije;Woonregio;Nederland;2017/'18;450;325;72
2253;Totaal mannen en vrouwen;Vwo;Turkije;Woonregio;Nederland;2018/'19;455;340;75
2254;Totaal mannen en vrouwen;Vwo;Turkije;Woonregio;Nederland;2019/'20;482;474;98
2255;Totaal mannen en vrouwen;Vwo;Turkije;Woonregio;Nederland;2020/'21;458;359;78
2256;Totaal mannen en vrouwen;Vwo;Turkije;Woonregio;Vier grootste gemeenten (G4);2005/'06;129;92;71
2257;Totaal mannen en vrouwen;Vwo;Turkije;Woonregio;Vier grootste gemeenten (G4);2006/'07;140;106;76
2258;Totaal mannen en vrouwen;Vwo;Turkije;Woonregio;Vier grootste gemeenten (G4);2007/'08;160;122;76
2259;Totaal mannen en vrouwen;Vwo;Turkije;Woonregio;Vier grootste gemeenten (G4);2008/'09;185;124;67
2260;Totaal mannen en vrouwen;Vwo;Turkije;Woonregio;Vier grootste gemeenten (G4);2009/'10;164;104;63
2261;Totaal mannen en vrouwen;Vwo;Turkije;Woonregio;Vier grootste gemeenten (G4);2010/'11;144;100;69
2262;Totaal mannen en vrouwen;Vwo;Turkije;Woonregio;Vier grootste gemeenten (G4);2011/'12;179;105;59
2263;Totaal mannen en vrouwen;Vwo;Turkije;Woonregio;Vier grootste gemeenten (G4);2012/'13;136;108;79
2264;Totaal mannen en vrouwen;Vwo;Turkije;Woonregio;Vier grootste gemeenten (G4);2013/'14;168;111;66
2265;Totaal mannen en vrouwen;Vwo;Turkije;Woonregio;Vier grootste gemeenten (G4);2014/'15;164;128;78
2266;Totaal mannen en vrouwen;Vwo;Turkije;Woonregio;Vier grootste gemeenten (G4);2015/'16;151;115;76
2267;Totaal mannen en vrouwen;Vwo;Turkije;Woonregio;Vier grootste gemeenten (G4);2016/'17;156;116;74
2268;Totaal mannen en vrouwen;Vwo;Turkije;Woonregio;Vier grootste gemeenten (G4);2017/'18;159;124;78
2269;Totaal mannen en vrouwen;Vwo;Turkije;Woonregio;Vier grootste gemeenten (G4);2018/'19;171;128;75
2270;Totaal mannen en vrouwen;Vwo;Turkije;Woonregio;Vier grootste gemeenten (G4);2019/'20;199;197;99
2271;Totaal mannen en vrouwen;Vwo;Turkije;Woonregio;Vier grootste gemeenten (G4);2020/'21;149;105;70
2272;Totaal mannen en vrouwen;Vwo;Turkije;Woonregio;Amsterdam;2005/'06;41;31;76
2273;Totaal mannen en vrouwen;Vwo;Turkije;Woonregio;Amsterdam;2006/'07;44;35;80
2274;Totaal mannen en vrouwen;Vwo;Turkije;Woonregio;Amsterdam;2007/'08;47;40;85
2275;Totaal mannen en vrouwen;Vwo;Turkije;Woonregio;Amsterdam;2008/'09;55;44;80
2276;Totaal mannen en vrouwen;Vwo;Turkije;Woonregio;Amsterdam;2009/'10;50;35;70
2277;Totaal mannen en vrouwen;Vwo;Turkije;Woonregio;Amsterdam;2010/'11;55;39;71
2278;Totaal mannen en vrouwen;Vwo;Turkije;Woonregio;Amsterdam;2011/'12;67;37;55
2279;Totaal mannen en vrouwen;Vwo;Turkije;Woonregio;Amsterdam;2012/'13;45;37;82
2280;Totaal mannen en vrouwen;Vwo;Turkije;Woonregio;Amsterdam;2013/'14;64;38;59
2281;Totaal mannen en vrouwen;Vwo;Turkije;Woonregio;Amsterdam;2014/'15;63;50;79
2282;Totaal mannen en vrouwen;Vwo;Turkije;Woonregio;Amsterdam;2015/'16;52;45;87
2283;Totaal mannen en vrouwen;Vwo;Turkije;Woonregio;Amsterdam;2016/'17;60;46;77
2284;Totaal mannen en vrouwen;Vwo;Turkije;Woonregio;Amsterdam;2017/'18;60;46;77
2285;Totaal mannen en vrouwen;Vwo;Turkije;Woonregio;Amsterdam;2018/'19;49;36;73
2286;Totaal mannen en vrouwen;Vwo;Turkije;Woonregio;Amsterdam;2019/'20;66;66;100
2287;Totaal mannen en vrouwen;Vwo;Turkije;Woonregio;Amsterdam;2020/'21;54;32;59
2288;Totaal mannen en vrouwen;Vwo;Turkije;Woonregio;'s-Gravenhage;2005/'06;26;20;77
2289;Totaal mannen en vrouwen;Vwo;Turkije;Woonregio;'s-Gravenhage;2006/'07;29;19;66
2290;Totaal mannen en vrouwen;Vwo;Turkije;Woonregio;'s-Gravenhage;2007/'08;31;23;74
2291;Totaal mannen en vrouwen;Vwo;Turkije;Woonregio;'s-Gravenhage;2008/'09;37;25;68
2292;Totaal mannen en vrouwen;Vwo;Turkije;Woonregio;'s-Gravenhage;2009/'10;28;19;68
2293;Totaal mannen en vrouwen;Vwo;Turkije;Woonregio;'s-Gravenhage;2010/'11;29;18;62
2294;Totaal mannen en vrouwen;Vwo;Turkije;Woonregio;'s-Gravenhage;2011/'12;22;11;50
2295;Totaal mannen en vrouwen;Vwo;Turkije;Woonregio;'s-Gravenhage;2012/'13;19;16;84
2296;Totaal mannen en vrouwen;Vwo;Turkije;Woonregio;'s-Gravenhage;2013/'14;44;32;73
2297;Totaal mannen en vrouwen;Vwo;Turkije;Woonregio;'s-Gravenhage;2014/'15;37;30;81
2298;Totaal mannen en vrouwen;Vwo;Turkije;Woonregio;'s-Gravenhage;2015/'16;38;25;66
2299;Totaal mannen en vrouwen;Vwo;Turkije;Woonregio;'s-Gravenhage;2016/'17;33;25;76
2300;Totaal mannen en vrouwen;Vwo;Turkije;Woonregio;'s-Gravenhage;2017/'18;37;33;89
2301;Totaal mannen en vrouwen;Vwo;Turkije;Woonregio;'s-Gravenhage;2018/'19;36;22;61
2302;Totaal mannen en vrouwen;Vwo;Turkije;Woonregio;'s-Gravenhage;2019/'20;72;71;99
2303;Totaal mannen en vrouwen;Vwo;Turkije;Woonregio;'s-Gravenhage;2020/'21;36;25;69
2304;Totaal mannen en vrouwen;Vwo;Turkije;Woonregio;Rotterdam;2005/'06;53;33;62
2305;Totaal mannen en vrouwen;Vwo;Turkije;Woonregio;Rotterdam;2006/'07;57;45;79
2306;Totaal mannen en vrouwen;Vwo;Turkije;Woonregio;Rotterdam;2007/'08;72;52;72
2307;Totaal mannen en vrouwen;Vwo;Turkije;Woonregio;Rotterdam;2008/'09;83;50;60
2308;Totaal mannen en vrouwen;Vwo;Turkije;Woonregio;Rotterdam;2009/'10;73;41;56
2309;Totaal mannen en vrouwen;Vwo;Turkije;Woonregio;Rotterdam;2010/'11;44;31;70
2310;Totaal mannen en vrouwen;Vwo;Turkije;Woonregio;Rotterdam;2011/'12;74;49;66
2311;Totaal mannen en vrouwen;Vwo;Turkije;Woonregio;Rotterdam;2012/'13;56;42;75
2312;Totaal mannen en vrouwen;Vwo;Turkije;Woonregio;Rotterdam;2013/'14;45;32;71
2313;Totaal mannen en vrouwen;Vwo;Turkije;Woonregio;Rotterdam;2014/'15;48;37;77
2314;Totaal mannen en vrouwen;Vwo;Turkije;Woonregio;Rotterdam;2015/'16;42;30;71
2315;Totaal mannen en vrouwen;Vwo;Turkije;Woonregio;Rotterdam;2016/'17;51;36;71
2316;Totaal mannen en vrouwen;Vwo;Turkije;Woonregio;Rotterdam;2017/'18;49;37;76
2317;Totaal mannen en vrouwen;Vwo;Turkije;Woonregio;Rotterdam;2018/'19;76;63;83
2318;Totaal mannen en vrouwen;Vwo;Turkije;Woonregio;Rotterdam;2019/'20;42;42;100
2319;Totaal mannen en vrouwen;Vwo;Turkije;Woonregio;Rotterdam;2020/'21;47;39;83
2320;Totaal mannen en vrouwen;Vwo;Turkije;Woonregio;Utrecht;2005/'06;9;8;89
2321;Totaal mannen en vrouwen;Vwo;Turkije;Woonregio;Utrecht;2006/'07;10;7;70
2322;Totaal mannen en vrouwen;Vwo;Turkije;Woonregio;Utrecht;2007/'08;10;7;70
2323;Totaal mannen en vrouwen;Vwo;Turkije;Woonregio;Utrecht;2008/'09;10;5;50
2324;Totaal mannen en vrouwen;Vwo;Turkije;Woonregio;Utrecht;2009/'10;13;9;69
2325;Totaal mannen en vrouwen;Vwo;Turkije;Woonregio;Utrecht;2010/'11;16;12;75
2326;Totaal mannen en vrouwen;Vwo;Turkije;Woonregio;Utrecht;2011/'12;16;8;50
2327;Totaal mannen en vrouwen;Vwo;Turkije;Woonregio;Utrecht;2012/'13;16;13;81
2328;Totaal mannen en vrouwen;Vwo;Turkije;Woonregio;Utrecht;2013/'14;15;9;60
2329;Totaal mannen en vrouwen;Vwo;Turkije;Woonregio;Utrecht;2014/'15;16;11;69
2330;Totaal mannen en vrouwen;Vwo;Turkije;Woonregio;Utrecht;2015/'16;19;15;79
2331;Totaal mannen en vrouwen;Vwo;Turkije;Woonregio;Utrecht;2016/'17;12;9;75
2332;Totaal mannen en vrouwen;Vwo;Turkije;Woonregio;Utrecht;2017/'18;13;8;62
2333;Totaal mannen en vrouwen;Vwo;Turkije;Woonregio;Utrecht;2018/'19;10;7;70
2334;Totaal mannen en vrouwen;Vwo;Turkije;Woonregio;Utrecht;2019/'20;19;18;95
2335;Totaal mannen en vrouwen;Vwo;Turkije;Woonregio;Utrecht;2020/'21;12;9;75
2336;Totaal mannen en vrouwen;Vwo;Turkije;Woonregio;Gemeenten >=100 000 inwoners (excl. G4);2005/'06;82;58;71
2337;Totaal mannen en vrouwen;Vwo;Turkije;Woonregio;Gemeenten >=100 000 inwoners (excl. G4);2006/'07;81;60;74
2338;Totaal mannen en vrouwen;Vwo;Turkije;Woonregio;Gemeenten >=100 000 inwoners (excl. G4);2007/'08;118;84;71
2339;Totaal mannen en vrouwen;Vwo;Turkije;Woonregio;Gemeenten >=100 000 inwoners (excl. G4);2008/'09;110;80;73
2340;Totaal mannen en vrouwen;Vwo;Turkije;Woonregio;Gemeenten >=100 000 inwoners (excl. G4);2009/'10;108;78;72
2341;Totaal mannen en vrouwen;Vwo;Turkije;Woonregio;Gemeenten >=100 000 inwoners (excl. G4);2010/'11;99;66;67
2342;Totaal mannen en vrouwen;Vwo;Turkije;Woonregio;Gemeenten >=100 000 inwoners (excl. G4);2011/'12;97;62;64
2343;Totaal mannen en vrouwen;Vwo;Turkije;Woonregio;Gemeenten >=100 000 inwoners (excl. G4);2012/'13;93;64;69
2344;Totaal mannen en vrouwen;Vwo;Turkije;Woonregio;Gemeenten >=100 000 inwoners (excl. G4);2013/'14;90;55;61
2345;Totaal mannen en vrouwen;Vwo;Turkije;Woonregio;Gemeenten >=100 000 inwoners (excl. G4);2014/'15;123;87;71
2346;Totaal mannen en vrouwen;Vwo;Turkije;Woonregio;Gemeenten >=100 000 inwoners (excl. G4);2015/'16;115;82;71
2347;Totaal mannen en vrouwen;Vwo;Turkije;Woonregio;Gemeenten >=100 000 inwoners (excl. G4);2016/'17;128;88;69
2348;Totaal mannen en vrouwen;Vwo;Turkije;Woonregio;Gemeenten >=100 000 inwoners (excl. G4);2017/'18;122;86;70
2349;Totaal mannen en vrouwen;Vwo;Turkije;Woonregio;Gemeenten >=100 000 inwoners (excl. G4);2018/'19;127;100;79
2350;Totaal mannen en vrouwen;Vwo;Turkije;Woonregio;Gemeenten >=100 000 inwoners (excl. G4);2019/'20;107;105;98
2351;Totaal mannen en vrouwen;Vwo;Turkije;Woonregio;Gemeenten >=100 000 inwoners (excl. G4);2020/'21;137;116;85
2352;Totaal mannen en vrouwen;Vwo;Turkije;Woonregio;Gemeenten < 100 000 inwoners;2005/'06;126;101;80
2353;Totaal mannen en vrouwen;Vwo;Turkije;Woonregio;Gemeenten < 100 000 inwoners;2006/'07;154;122;79
2354;Totaal mannen en vrouwen;Vwo;Turkije;Woonregio;Gemeenten < 100 000 inwoners;2007/'08;141;112;79
2355;Totaal mannen en vrouwen;Vwo;Turkije;Woonregio;Gemeenten < 100 000 inwoners;2008/'09;161;115;71
2356;Totaal mannen en vrouwen;Vwo;Turkije;Woonregio;Gemeenten < 100 000 inwoners;2009/'10;133;83;62
2357;Totaal mannen en vrouwen;Vwo;Turkije;Woonregio;Gemeenten < 100 000 inwoners;2010/'11;191;130;68
2358;Totaal mannen en vrouwen;Vwo;Turkije;Woonregio;Gemeenten < 100 000 inwoners;2011/'12;168;103;61
2359;Totaal mannen en vrouwen;Vwo;Turkije;Woonregio;Gemeenten < 100 000 inwoners;2012/'13;154;111;72
2360;Totaal mannen en vrouwen;Vwo;Turkije;Woonregio;Gemeenten < 100 000 inwoners;2013/'14;177;115;65
2361;Totaal mannen en vrouwen;Vwo;Turkije;Woonregio;Gemeenten < 100 000 inwoners;2014/'15;173;129;75
2362;Totaal mannen en vrouwen;Vwo;Turkije;Woonregio;Gemeenten < 100 000 inwoners;2015/'16;169;121;72
2363;Totaal mannen en vrouwen;Vwo;Turkije;Woonregio;Gemeenten < 100 000 inwoners;2016/'17;173;122;71
2364;Totaal mannen en vrouwen;Vwo;Turkije;Woonregio;Gemeenten < 100 000 inwoners;2017/'18;167;114;68
2365;Totaal mannen en vrouwen;Vwo;Turkije;Woonregio;Gemeenten < 100 000 inwoners;2018/'19;155;111;72
2366;Totaal mannen en vrouwen;Vwo;Turkije;Woonregio;Gemeenten < 100 000 inwoners;2019/'20;175;171;98
2367;Totaal mannen en vrouwen;Vwo;Turkije;Woonregio;Gemeenten < 100 000 inwoners;2020/'21;172;138;80
2368;Totaal mannen en vrouwen;Vwo;Turkije;Woonregio;Niet in te delen (GM);2005/'06;3;1;33
2369;Totaal mannen en vrouwen;Vwo;Turkije;Woonregio;Niet in te delen (GM);2006/'07;2;2;100
2370;Totaal mannen en vrouwen;Vwo;Turkije;Woonregio;Niet in te delen (GM);2007/'08;2;1;50
2371;Totaal mannen en vrouwen;Vwo;Turkije;Woonregio;Niet in te delen (GM);2008/'09;0;0;0
2372;Totaal mannen en vrouwen;Vwo;Turkije;Woonregio;Niet in te delen (GM);2009/'10;0;0;0
