ID;Geslacht;Leeftijd;Opleidingsniveau;Cijfersoort;Perioden;Levensverwachting_1;LevensverwInAlsGoedErvarenGezondh_2;LevensverwZonderLichBeperkingen_3;LevensverwZonderChronischeZiektes_4;LevensverwInGoedeGeestelijkeGezondh_5
1247;Vrouwen;15 jaar;Vmbo;Aantal jaren;1997/2000;65.9;47.7;53.3;31.5;
1248;Vrouwen;15 jaar;Vmbo;Aantal jaren;2001/2004;67.0;48.0;54.0;28.2;56.9
1249;Vrouwen;15 jaar;Vmbo;Aantal jaren;2005/2008;68.2;47.4;53.9;26.4;57.9
1250;Vrouwen;15 jaar;Vmbo;Aantal jaren;2007/2010;68.8;47.4;53.4;26.4;59.0
1251;Vrouwen;15 jaar;Vmbo;Aantal jaren;2009/2012;68.8;48.0;54.2;26.9;58.9
1252;Vrouwen;15 jaar;Vmbo;Aantal jaren;2011/2014;68.5;46.8;53.4;26.9;58.6
1253;Vrouwen;15 jaar;Vmbo;Standaardfout;1997/2005;0.1;0.3;0.3;0.4;
1254;Vrouwen;15 jaar;Vmbo;Standaardfout;1997/2000;0.2;0.5;0.4;0.6;
1255;Vrouwen;15 jaar;Vmbo;Standaardfout;2001/2004;0.1;0.5;0.4;0.6;0.5
1256;Vrouwen;15 jaar;Vmbo;Standaardfout;2005/2008;0.1;0.5;0.5;0.6;0.5
1257;Vrouwen;15 jaar;Vmbo;Standaardfout;2007/2010;0.1;0.5;0.5;0.6;0.5
1258;Vrouwen;15 jaar;Vmbo;Standaardfout;2009/2012;0.1;0.5;0.5;0.5;0.5
1259;Vrouwen;15 jaar;Vmbo;Standaardfout;2011/2014;0.1;0.5;0.5;0.5;0.5
1260;Vrouwen;15 jaar;Havo, vwo, mbo;Aantal jaren;1997/2005;69.2;51.6;57.3;30.5;
1261;Vrouwen;15 jaar;Havo, vwo, mbo;Aantal jaren;1997/2000;69.6;51.3;56.0;32.7;
1262;Vrouwen;15 jaar;Havo, vwo, mbo;Aantal jaren;2001/2004;69.2;52.1;57.9;29.1;61.3
1263;Vrouwen;15 jaar;Havo, vwo, mbo;Aantal jaren;2005/2008;70.4;53.0;58.0;30.0;62.5
1264;Vrouwen;15 jaar;Havo, vwo, mbo;Aantal jaren;2007/2010;70.1;53.7;58.4;27.8;62.5
1265;Vrouwen;15 jaar;Havo, vwo, mbo;Aantal jaren;2009/2012;70.6;52.2;58.4;26.9;61.6
1266;Vrouwen;15 jaar;Havo, vwo, mbo;Aantal jaren;2011/2014;70.6;52.3;58.4;27.2;62.3
1267;Vrouwen;15 jaar;Havo, vwo, mbo;Standaardfout;1997/2005;0.1;0.4;0.4;0.4;
1268;Vrouwen;15 jaar;Havo, vwo, mbo;Standaardfout;1997/2000;0.3;0.7;0.7;0.8;
1269;Vrouwen;15 jaar;Havo, vwo, mbo;Standaardfout;2001/2004;0.1;0.6;0.5;0.5;0.4
1270;Vrouwen;15 jaar;Havo, vwo, mbo;Standaardfout;2005/2008;0.1;0.6;0.6;0.5;0.4
1271;Vrouwen;15 jaar;Havo, vwo, mbo;Standaardfout;2007/2010;0.1;0.6;0.6;0.5;0.4
1272;Vrouwen;15 jaar;Havo, vwo, mbo;Standaardfout;2009/2012;0.1;0.5;0.6;0.4;0.5
1273;Vrouwen;15 jaar;Havo, vwo, mbo;Standaardfout;2011/2014;0.1;0.5;0.5;0.4;0.4
1274;Vrouwen;15 jaar;Hbo, universiteit;Aantal jaren;1997/2005;69.2;55.2;59.7;33.1;
1275;Vrouwen;15 jaar;Hbo, universiteit;Aantal jaren;1997/2000;70.2;56.9;59.9;34.8;
1276;Vrouwen;15 jaar;Hbo, universiteit;Aantal jaren;2001/2004;69.1;54.2;59.4;32.1;62.2
1277;Vrouwen;15 jaar;Hbo, universiteit;Aantal jaren;2005/2008;70.7;58.7;60.8;33.0;65.1
1278;Vrouwen;15 jaar;Hbo, universiteit;Aantal jaren;2007/2010;71.1;58.6;60.6;33.4;65.6
1279;Vrouwen;15 jaar;Hbo, universiteit;Aantal jaren;2009/2012;71.4;57.7;63.0;32.0;64.4
1280;Vrouwen;15 jaar;Hbo, universiteit;Aantal jaren;2011/2014;72.2;57.4;62.6;31.7;65.1
1281;Vrouwen;15 jaar;Hbo, universiteit;Standaardfout;1997/2005;0.2;0.5;0.6;0.6;
1282;Vrouwen;15 jaar;Hbo, universiteit;Standaardfout;1997/2000;0.4;0.9;0.8;1.1;
1283;Vrouwen;15 jaar;Hbo, universiteit;Standaardfout;2001/2004;0.2;0.7;0.6;0.7;0.5
1284;Vrouwen;15 jaar;Hbo, universiteit;Standaardfout;2005/2008;0.2;0.8;0.8;0.7;0.4
1285;Vrouwen;15 jaar;Hbo, universiteit;Standaardfout;2007/2010;0.1;0.7;0.8;0.7;0.4
1286;Vrouwen;15 jaar;Hbo, universiteit;Standaardfout;2009/2012;0.1;0.7;0.8;0.6;0.6
1287;Vrouwen;15 jaar;Hbo, universiteit;Standaardfout;2011/2014;0.1;0.7;0.9;0.6;0.6
1288;Vrouwen;20 jaar;Basisonderwijs;Aantal jaren;1997/2005;58.9;34.4;41.5;22.8;
1289;Vrouwen;20 jaar;Basisonderwijs;Aantal jaren;1997/2000;59.0;35.3;41.9;23.9;
1290;Vrouwen;20 jaar;Basisonderwijs;Aantal jaren;2001/2004;58.6;32.6;40.3;21.3;45.8
1291;Vrouwen;20 jaar;Basisonderwijs;Aantal jaren;2005/2008;59.5;34.5;41.1;21.5;47.1
1292;Vrouwen;20 jaar;Basisonderwijs;Aantal jaren;2007/2010;60.1;35.5;42.1;20.8;47.7
1293;Vrouwen;20 jaar;Basisonderwijs;Aantal jaren;2009/2012;60.7;34.9;41.9;20.3;48.5
1294;Vrouwen;20 jaar;Basisonderwijs;Aantal jaren;2011/2014;60.9;34.2;41.0;20.3;47.8
1295;Vrouwen;20 jaar;Basisonderwijs;Standaardfout;1997/2005;0.1;0.4;0.5;0.7;
1296;Vrouwen;20 jaar;Basisonderwijs;Standaardfout;1997/2000;0.3;0.5;0.5;0.6;
1297;Vrouwen;20 jaar;Basisonderwijs;Standaardfout;2001/2004;0.2;0.6;0.5;0.6;0.6
1298;Vrouwen;20 jaar;Basisonderwijs;Standaardfout;2005/2008;0.1;0.6;0.5;0.6;0.5
1299;Vrouwen;20 jaar;Basisonderwijs;Standaardfout;2007/2010;0.1;0.6;0.5;0.6;0.6
1300;Vrouwen;20 jaar;Basisonderwijs;Standaardfout;2009/2012;0.1;0.6;0.7;0.6;0.6
1301;Vrouwen;20 jaar;Basisonderwijs;Standaardfout;2011/2014;0.1;0.7;0.8;0.7;0.8
1302;Vrouwen;20 jaar;Vmbo;Aantal jaren;1997/2005;61.9;43.6;49.5;26.1;
1303;Vrouwen;20 jaar;Vmbo;Aantal jaren;1997/2000;61.1;43.5;48.8;27.8;
1304;Vrouwen;20 jaar;Vmbo;Aantal jaren;2001/2004;62.1;43.6;49.3;24.9;52.5
1305;Vrouwen;20 jaar;Vmbo;Aantal jaren;2005/2008;63.2;43.3;49.1;22.9;53.5
1306;Vrouwen;20 jaar;Vmbo;Aantal jaren;2007/2010;63.9;43.4;48.7;23.3;54.6
1307;Vrouwen;20 jaar;Vmbo;Aantal jaren;2009/2012;63.8;43.7;49.4;23.4;54.5
1308;Vrouwen;20 jaar;Vmbo;Aantal jaren;2011/2014;63.6;42.4;48.6;23.4;54.2
1309;Vrouwen;20 jaar;Vmbo;Standaardfout;1997/2005;0.1;0.3;0.3;0.4;
1310;Vrouwen;20 jaar;Vmbo;Standaardfout;1997/2000;0.2;0.5;0.4;0.6;
1311;Vrouwen;20 jaar;Vmbo;Standaardfout;2001/2004;0.1;0.5;0.4;0.5;0.4
1312;Vrouwen;20 jaar;Vmbo;Standaardfout;2005/2008;0.1;0.5;0.5;0.5;0.4
1313;Vrouwen;20 jaar;Vmbo;Standaardfout;2007/2010;0.1;0.5;0.5;0.5;0.5
1314;Vrouwen;20 jaar;Vmbo;Standaardfout;2009/2012;0.1;0.5;0.5;0.5;0.5
1315;Vrouwen;20 jaar;Vmbo;Standaardfout;2011/2014;0.1;0.5;0.5;0.5;0.5
1316;Vrouwen;20 jaar;Havo, vwo, mbo;Aantal jaren;1997/2005;64.2;47.4;52.4;27.2;
1317;Vrouwen;20 jaar;Havo, vwo, mbo;Aantal jaren;1997/2000;64.7;46.9;51.1;29.5;
1318;Vrouwen;20 jaar;Havo, vwo, mbo;Aantal jaren;2001/2004;64.2;47.8;53.0;25.7;56.8
1319;Vrouwen;20 jaar;Havo, vwo, mbo;Aantal jaren;2005/2008;65.4;48.7;53.1;26.5;58.0
1320;Vrouwen;20 jaar;Havo, vwo, mbo;Aantal jaren;2007/2010;65.2;49.4;53.5;24.5;58.1
1321;Vrouwen;20 jaar;Havo, vwo, mbo;Aantal jaren;2009/2012;65.6;47.8;53.6;23.5;57.1
1322;Vrouwen;20 jaar;Havo, vwo, mbo;Aantal jaren;2011/2014;65.6;48.0;53.6;23.8;57.9
1323;Vrouwen;20 jaar;Havo, vwo, mbo;Standaardfout;1997/2005;0.1;0.4;0.4;0.4;
1324;Vrouwen;20 jaar;Havo, vwo, mbo;Standaardfout;1997/2000;0.3;0.7;0.7;0.8;
1325;Vrouwen;20 jaar;Havo, vwo, mbo;Standaardfout;2001/2004;0.1;0.6;0.5;0.5;0.4
1326;Vrouwen;20 jaar;Havo, vwo, mbo;Standaardfout;2005/2008;0.1;0.6;0.6;0.5;0.4
1327;Vrouwen;20 jaar;Havo, vwo, mbo;Standaardfout;2007/2010;0.1;0.5;0.6;0.4;0.4
1328;Vrouwen;20 jaar;Havo, vwo, mbo;Standaardfout;2009/2012;0.1;0.5;0.5;0.4;0.5
1329;Vrouwen;20 jaar;Havo, vwo, mbo;Standaardfout;2011/2014;0.1;0.4;0.5;0.4;0.4
1330;Vrouwen;20 jaar;Hbo, universiteit;Aantal jaren;1997/2005;64.2;50.9;54.8;29.5;
1331;Vrouwen;20 jaar;Hbo, universiteit;Aantal jaren;1997/2000;65.3;52.8;55.0;31.2;
1332;Vrouwen;20 jaar;Hbo, universiteit;Aantal jaren;2001/2004;64.1;49.8;54.4;28.5;57.8
1333;Vrouwen;20 jaar;Hbo, universiteit;Aantal jaren;2005/2008;65.7;54.2;55.9;29.6;60.6
1334;Vrouwen;20 jaar;Hbo, universiteit;Aantal jaren;2007/2010;66.2;54.2;55.7;30.4;61.3
1335;Vrouwen;20 jaar;Hbo, universiteit;Aantal jaren;2009/2012;66.5;53.3;58.4;28.6;60.2
1336;Vrouwen;20 jaar;Hbo, universiteit;Aantal jaren;2011/2014;67.2;53.0;57.9;28.3;60.9
1337;Vrouwen;20 jaar;Hbo, universiteit;Standaardfout;1997/2005;0.2;0.5;0.6;0.6;
1338;Vrouwen;20 jaar;Hbo, universiteit;Standaardfout;1997/2000;0.4;0.9;0.8;1.1;
1339;Vrouwen;20 jaar;Hbo, universiteit;Standaardfout;2001/2004;0.2;0.7;0.6;0.7;0.5
1340;Vrouwen;20 jaar;Hbo, universiteit;Standaardfout;2005/2008;0.2;0.8;0.8;0.7;0.4
1341;Vrouwen;20 jaar;Hbo, universiteit;Standaardfout;2007/2010;0.1;0.7;0.8;0.7;0.4
1342;Vrouwen;20 jaar;Hbo, universiteit;Standaardfout;2009/2012;0.1;0.7;0.8;0.6;0.6
1343;Vrouwen;20 jaar;Hbo, universiteit;Standaardfout;2011/2014;0.1;0.7;0.8;0.5;0.5
1344;Vrouwen;25 jaar;Basisonderwijs;Aantal jaren;1997/2005;54.1;30.4;37.1;20.1;
1345;Vrouwen;25 jaar;Basisonderwijs;Aantal jaren;1997/2000;54.1;31.3;37.3;21.3;
1346;Vrouwen;25 jaar;Basisonderwijs;Aantal jaren;2001/2004;53.8;29.4;35.8;18.9;42.1
1347;Vrouwen;25 jaar;Basisonderwijs;Aantal jaren;2005/2008;54.6;30.5;36.7;18.6;43.0
1348;Vrouwen;25 jaar;Basisonderwijs;Aantal jaren;2007/2010;55.2;31.5;37.9;18.5;43.8
1349;Vrouwen;25 jaar;Basisonderwijs;Aantal jaren;2009/2012;55.7;31.1;37.7;17.8;44.5
1350;Vrouwen;25 jaar;Basisonderwijs;Aantal jaren;2011/2014;56.0;30.8;37.3;17.8;44.1
1351;Vrouwen;25 jaar;Basisonderwijs;Standaardfout;1997/2005;0.1;0.4;0.4;0.4;
1352;Vrouwen;25 jaar;Basisonderwijs;Standaardfout;1997/2000;0.3;0.5;0.4;0.6;
1353;Vrouwen;25 jaar;Basisonderwijs;Standaardfout;2001/2004;0.2;0.6;0.5;0.6;0.5
1354;Vrouwen;25 jaar;Basisonderwijs;Standaardfout;2005/2008;0.1;0.6;0.5;0.5;0.5
1355;Vrouwen;25 jaar;Basisonderwijs;Standaardfout;2007/2010;0.1;0.6;0.5;0.6;0.5
1356;Vrouwen;25 jaar;Basisonderwijs;Standaardfout;2009/2012;0.1;0.5;0.6;0.6;0.6
1357;Vrouwen;25 jaar;Basisonderwijs;Standaardfout;2011/2014;0.1;0.6;0.7;0.6;0.7
1358;Vrouwen;25 jaar;Vmbo;Aantal jaren;1997/2005;57.0;39.9;44.8;23.4;
1359;Vrouwen;25 jaar;Vmbo;Aantal jaren;1997/2000;56.1;39.5;44.2;25.2;
1360;Vrouwen;25 jaar;Vmbo;Aantal jaren;2001/2004;57.2;40.3;44.8;22.5;48.7
1361;Vrouwen;25 jaar;Vmbo;Aantal jaren;2005/2008;58.3;39.3;44.8;20.0;49.4
1362;Vrouwen;25 jaar;Vmbo;Aantal jaren;2007/2010;59.0;39.4;44.6;21.0;50.7
1363;Vrouwen;25 jaar;Vmbo;Aantal jaren;2009/2012;58.9;39.9;45.3;21.0;50.5
1364;Vrouwen;25 jaar;Vmbo;Aantal jaren;2011/2014;58.7;39.0;44.9;20.9;50.5
1365;Vrouwen;25 jaar;Vmbo;Standaardfout;1997/2005;0.1;0.3;0.3;0.3;
1366;Vrouwen;25 jaar;Vmbo;Standaardfout;1997/2000;0.2;0.5;0.4;0.5;
1367;Vrouwen;25 jaar;Vmbo;Standaardfout;2001/2004;0.1;0.5;0.4;0.5;0.4
1368;Vrouwen;25 jaar;Vmbo;Standaardfout;2005/2008;0.1;0.5;0.4;0.5;0.4
1369;Vrouwen;25 jaar;Vmbo;Standaardfout;2007/2010;0.1;0.5;0.5;0.5;0.4
1370;Vrouwen;25 jaar;Vmbo;Standaardfout;2009/2012;0.1;0.4;0.5;0.4;0.4
1371;Vrouwen;25 jaar;Vmbo;Standaardfout;2011/2014;0.1;0.4;0.5;0.5;0.4
1372;Vrouwen;25 jaar;Havo, vwo, mbo;Aantal jaren;1997/2005;59.3;43.2;47.6;24.2;
1373;Vrouwen;25 jaar;Havo, vwo, mbo;Aantal jaren;1997/2000;59.7;42.6;46.3;26.3;
1374;Vrouwen;25 jaar;Havo, vwo, mbo;Aantal jaren;2001/2004;59.3;43.8;48.3;23.0;52.5
1375;Vrouwen;25 jaar;Havo, vwo, mbo;Aantal jaren;2005/2008;60.5;44.5;48.4;23.3;53.7
1376;Vrouwen;25 jaar;Havo, vwo, mbo;Aantal jaren;2007/2010;60.2;45.0;48.7;21.3;53.5
1377;Vrouwen;25 jaar;Havo, vwo, mbo;Aantal jaren;2009/2012;60.6;43.7;49.0;20.7;52.9
1378;Vrouwen;25 jaar;Havo, vwo, mbo;Aantal jaren;2011/2014;60.7;43.9;49.0;21.1;53.6
1379;Vrouwen;25 jaar;Havo, vwo, mbo;Standaardfout;1997/2005;0.1;0.4;0.4;0.4;
1380;Vrouwen;25 jaar;Havo, vwo, mbo;Standaardfout;1997/2000;0.3;0.7;0.7;0.8;
1381;Vrouwen;25 jaar;Havo, vwo, mbo;Standaardfout;2001/2004;0.1;0.6;0.5;0.5;0.4
1382;Vrouwen;25 jaar;Havo, vwo, mbo;Standaardfout;2005/2008;0.1;0.6;0.6;0.5;0.4
1383;Vrouwen;25 jaar;Havo, vwo, mbo;Standaardfout;2007/2010;0.1;0.5;0.6;0.4;0.4
1384;Vrouwen;25 jaar;Havo, vwo, mbo;Standaardfout;2009/2012;0.1;0.5;0.5;0.4;0.5
1385;Vrouwen;25 jaar;Havo, vwo, mbo;Standaardfout;2011/2014;0.1;0.4;0.5;0.4;0.4
1386;Vrouwen;25 jaar;Hbo, universiteit;Aantal jaren;1997/2005;59.3;46.4;49.9;26.1;
1387;Vrouwen;25 jaar;Hbo, universiteit;Aantal jaren;1997/2000;60.4;48.3;50.1;27.9;
1388;Vrouwen;25 jaar;Hbo, universiteit;Aantal jaren;2001/2004;59.2;45.3;49.5;25.1;53.5
1389;Vrouwen;25 jaar;Hbo, universiteit;Aantal jaren;2005/2008;60.8;49.7;51.0;26.2;56.1
1390;Vrouwen;25 jaar;Hbo, universiteit;Aantal jaren;2007/2010;61.2;49.8;50.8;27.1;56.8
1391;Vrouwen;25 jaar;Hbo, universiteit;Aantal jaren;2009/2012;61.5;48.8;53.6;25.5;55.9
1392;Vrouwen;25 jaar;Hbo, universiteit;Aantal jaren;2011/2014;62.2;48.5;53.1;25.1;56.8
1393;Vrouwen;25 jaar;Hbo, universiteit;Standaardfout;1997/2005;0.2;0.5;0.6;0.6;
1394;Vrouwen;25 jaar;Hbo, universiteit;Standaardfout;1997/2000;0.4;0.9;0.8;1.1;
1395;Vrouwen;25 jaar;Hbo, universiteit;Standaardfout;2001/2004;0.2;0.7;0.6;0.7;0.5
1396;Vrouwen;25 jaar;Hbo, universiteit;Standaardfout;2005/2008;0.2;0.8;0.8;0.7;0.4
1397;Vrouwen;25 jaar;Hbo, universiteit;Standaardfout;2007/2010;0.1;0.7;0.8;0.7;0.4
1398;Vrouwen;25 jaar;Hbo, universiteit;Standaardfout;2009/2012;0.1;0.7;0.8;0.6;0.6
1399;Vrouwen;25 jaar;Hbo, universiteit;Standaardfout;2011/2014;0.1;0.7;0.8;0.5;0.5
1400;Vrouwen;30 jaar;Basisonderwijs;Aantal jaren;1997/2005;49.3;26.8;32.8;17.5;
1401;Vrouwen;30 jaar;Basisonderwijs;Aantal jaren;1997/2000;49.3;27.5;32.9;18.7;
1402;Vrouwen;30 jaar;Basisonderwijs;Aantal jaren;2001/2004;49.0;26.1;32.0;16.7;38.5
1403;Vrouwen;30 jaar;Basisonderwijs;Aantal jaren;2005/2008;49.8;26.6;32.2;15.5;39.0
1404;Vrouwen;30 jaar;Basisonderwijs;Aantal jaren;2007/2010;50.3;27.5;33.5;16.2;39.6
1405;Vrouwen;30 jaar;Basisonderwijs;Aantal jaren;2009/2012;50.8;27.3;33.3;15.6;40.1
1406;Vrouwen;30 jaar;Basisonderwijs;Aantal jaren;2011/2014;51.1;27.5;33.6;15.6;40.4
1407;Vrouwen;30 jaar;Basisonderwijs;Standaardfout;1997/2005;0.1;0.3;0.4;0.4;
1408;Vrouwen;30 jaar;Basisonderwijs;Standaardfout;1997/2000;0.2;0.5;0.4;0.5;
1409;Vrouwen;30 jaar;Basisonderwijs;Standaardfout;2001/2004;0.2;0.5;0.5;0.5;0.4
1410;Vrouwen;30 jaar;Basisonderwijs;Standaardfout;2005/2008;0.1;0.5;0.5;0.5;0.5
1411;Vrouwen;30 jaar;Basisonderwijs;Standaardfout;2007/2010;0.1;0.5;0.5;0.5;0.5
1412;Vrouwen;30 jaar;Basisonderwijs;Standaardfout;2009/2012;0.1;0.5;0.6;0.5;0.5
1413;Vrouwen;30 jaar;Basisonderwijs;Standaardfout;2011/2014;0.1;0.6;0.7;0.6;0.6
1414;Vrouwen;30 jaar;Vmbo;Aantal jaren;1997/2005;52.1;35.9;40.1;20.8;
1415;Vrouwen;30 jaar;Vmbo;Aantal jaren;1997/2000;51.3;35.5;39.6;22.6;
1416;Vrouwen;30 jaar;Vmbo;Aantal jaren;2001/2004;52.3;36.2;40.0;19.9;44.2
1417;Vrouwen;30 jaar;Vmbo;Aantal jaren;2005/2008;53.4;35.7;40.3;17.3;45.4
1418;Vrouwen;30 jaar;Vmbo;Aantal jaren;2007/2010;54.1;35.9;40.1;18.2;46.5
1419;Vrouwen;30 jaar;Vmbo;Aantal jaren;2009/2012;54.0;36.2;40.8;17.8;46.4
1420;Vrouwen;30 jaar;Vmbo;Aantal jaren;2011/2014;53.8;35.2;40.4;17.4;46.0
1421;Vrouwen;30 jaar;Vmbo;Standaardfout;1997/2005;0.1;0.3;0.3;0.3;
1422;Vrouwen;30 jaar;Vmbo;Standaardfout;1997/2000;0.2;0.4;0.4;0.5;
1423;Vrouwen;30 jaar;Vmbo;Standaardfout;2001/2004;0.1;0.5;0.4;0.4;0.4
1424;Vrouwen;30 jaar;Vmbo;Standaardfout;2005/2008;0.1;0.5;0.4;0.4;0.4
1425;Vrouwen;30 jaar;Vmbo;Standaardfout;2007/2010;0.1;0.5;0.5;0.4;0.4
1426;Vrouwen;30 jaar;Vmbo;Standaardfout;2009/2012;0.1;0.4;0.4;0.4;0.4
1427;Vrouwen;30 jaar;Vmbo;Standaardfout;2011/2014;0.1;0.4;0.4;0.4;0.4
1428;Vrouwen;30 jaar;Havo, vwo, mbo;Aantal jaren;1997/2005;54.3;38.9;42.9;21.1;
1429;Vrouwen;30 jaar;Havo, vwo, mbo;Aantal jaren;1997/2000;54.8;38.3;41.5;23.2;
1430;Vrouwen;30 jaar;Havo, vwo, mbo;Aantal jaren;2001/2004;54.4;39.5;43.5;20.0;48.1
1431;Vrouwen;30 jaar;Havo, vwo, mbo;Aantal jaren;2005/2008;55.5;40.2;43.7;20.3;49.4
1432;Vrouwen;30 jaar;Havo, vwo, mbo;Aantal jaren;2007/2010;55.3;40.8;44.1;18.6;49.2
1433;Vrouwen;30 jaar;Havo, vwo, mbo;Aantal jaren;2009/2012;55.7;39.5;44.3;18.0;48.6
1434;Vrouwen;30 jaar;Havo, vwo, mbo;Aantal jaren;2011/2014;55.8;39.7;44.5;18.3;49.4
1435;Vrouwen;30 jaar;Havo, vwo, mbo;Standaardfout;1997/2005;0.1;0.4;0.4;0.4;
1436;Vrouwen;30 jaar;Havo, vwo, mbo;Standaardfout;1997/2000;0.3;0.7;0.7;0.8;
1437;Vrouwen;30 jaar;Havo, vwo, mbo;Standaardfout;2001/2004;0.1;0.6;0.5;0.5;0.4
1438;Vrouwen;30 jaar;Havo, vwo, mbo;Standaardfout;2005/2008;0.1;0.6;0.6;0.5;0.4
1439;Vrouwen;30 jaar;Havo, vwo, mbo;Standaardfout;2007/2010;0.1;0.5;0.5;0.4;0.4
1440;Vrouwen;30 jaar;Havo, vwo, mbo;Standaardfout;2009/2012;0.1;0.5;0.5;0.4;0.5
1441;Vrouwen;30 jaar;Havo, vwo, mbo;Standaardfout;2011/2014;0.1;0.4;0.5;0.4;0.4
1442;Vrouwen;30 jaar;Hbo, universiteit;Aantal jaren;1997/2005;54.3;41.9;45.0;22.8;
1443;Vrouwen;30 jaar;Hbo, universiteit;Aantal jaren;1997/2000;55.4;43.8;45.2;24.4;
1444;Vrouwen;30 jaar;Hbo, universiteit;Aantal jaren;2001/2004;54.3;40.9;44.7;22.0;49.1
1445;Vrouwen;30 jaar;Hbo, universiteit;Aantal jaren;2005/2008;55.9;45.3;46.1;22.7;51.5
1446;Vrouwen;30 jaar;Hbo, universiteit;Aantal jaren;2007/2010;56.3;45.5;45.9;23.5;52.1
1447;Vrouwen;30 jaar;Hbo, universiteit;Aantal jaren;2009/2012;56.6;44.2;48.7;22.1;51.4
1448;Vrouwen;30 jaar;Hbo, universiteit;Aantal jaren;2011/2014;57.3;43.9;48.2;21.8;52.4
1449;Vrouwen;30 jaar;Hbo, universiteit;Standaardfout;1997/2005;0.2;0.5;0.6;0.6;
1450;Vrouwen;30 jaar;Hbo, universiteit;Standaardfout;1997/2000;0.4;0.9;0.8;1.1;
1451;Vrouwen;30 jaar;Hbo, universiteit;Standaardfout;2001/2004;0.2;0.7;0.6;0.7;0.5
1452;Vrouwen;30 jaar;Hbo, universiteit;Standaardfout;2005/2008;0.2;0.8;0.8;0.7;0.4
1453;Vrouwen;30 jaar;Hbo, universiteit;Standaardfout;2007/2010;0.1;0.7;0.8;0.7;0.4
1454;Vrouwen;30 jaar;Hbo, universiteit;Standaardfout;2009/2012;0.1;0.7;0.8;0.6;0.6
1455;Vrouwen;30 jaar;Hbo, universiteit;Standaardfout;2011/2014;0.1;0.7;0.8;0.5;0.5
1456;Vrouwen;35 jaar;Basisonderwijs;Aantal jaren;1997/2005;44.5;23.6;28.8;15.1;
1457;Vrouwen;35 jaar;Basisonderwijs;Aantal jaren;1997/2000;44.4;24.1;28.8;16.1;
1458;Vrouwen;35 jaar;Basisonderwijs;Aantal jaren;2001/2004;44.2;23.1;28.2;14.7;35.0
1459;Vrouwen;35 jaar;Basisonderwijs;Aantal jaren;2005/2008;45.0;23.3;28.1;13.1;35.6
1460;Vrouwen;35 jaar;Basisonderwijs;Aantal jaren;2007/2010;45.5;24.3;29.3;13.6;35.7
1461;Vrouwen;35 jaar;Basisonderwijs;Aantal jaren;2009/2012;46.0;24.0;29.1;12.9;35.5
1462;Vrouwen;35 jaar;Basisonderwijs;Aantal jaren;2011/2014;46.3;24.1;29.3;12.6;35.9
1463;Vrouwen;35 jaar;Basisonderwijs;Standaardfout;1997/2005;0.1;0.3;0.3;0.3;
1464;Vrouwen;35 jaar;Basisonderwijs;Standaardfout;1997/2000;0.2;0.4;0.4;0.5;
1465;Vrouwen;35 jaar;Basisonderwijs;Standaardfout;2001/2004;0.1;0.5;0.4;0.4;0.4
1466;Vrouwen;35 jaar;Basisonderwijs;Standaardfout;2005/2008;0.1;0.5;0.4;0.4;0.4
1467;Vrouwen;35 jaar;Basisonderwijs;Standaardfout;2007/2010;0.1;0.5;0.5;0.4;0.4
1468;Vrouwen;35 jaar;Basisonderwijs;Standaardfout;2009/2012;0.1;0.4;0.5;0.4;0.5
1469;Vrouwen;35 jaar;Basisonderwijs;Standaardfout;2011/2014;0.1;0.5;0.6;0.5;0.6
1470;Vrouwen;35 jaar;Vmbo;Aantal jaren;1997/2005;47.2;32.0;35.7;18.1;
1471;Vrouwen;35 jaar;Vmbo;Aantal jaren;1997/2000;46.4;31.6;35.2;19.9;
1472;Vrouwen;35 jaar;Vmbo;Aantal jaren;2001/2004;47.5;32.3;35.6;17.2;40.3
1473;Vrouwen;35 jaar;Vmbo;Aantal jaren;2005/2008;48.6;32.2;36.2;15.3;41.7
1474;Vrouwen;35 jaar;Vmbo;Aantal jaren;2007/2010;49.2;32.5;36.2;15.9;42.5
1475;Vrouwen;35 jaar;Vmbo;Aantal jaren;2009/2012;49.2;32.3;36.4;15.5;42.1
1476;Vrouwen;35 jaar;Vmbo;Aantal jaren;2011/2014;48.9;31.2;36.1;15.1;41.8
1477;Vrouwen;35 jaar;Vmbo;Standaardfout;1997/2005;0.1;0.3;0.3;0.3;
1478;Vrouwen;35 jaar;Vmbo;Standaardfout;1997/2000;0.1;0.4;0.4;0.5;
1479;Vrouwen;35 jaar;Vmbo;Standaardfout;2001/2004;0.1;0.4;0.4;0.4;0.3
1480;Vrouwen;35 jaar;Vmbo;Standaardfout;2005/2008;0.1;0.4;0.4;0.4;0.3
1481;Vrouwen;35 jaar;Vmbo;Standaardfout;2007/2010;0.1;0.4;0.4;0.4;0.3
1482;Vrouwen;35 jaar;Vmbo;Standaardfout;2009/2012;0.1;0.4;0.4;0.3;0.4
1483;Vrouwen;35 jaar;Vmbo;Standaardfout;2011/2014;0.0;0.4;0.4;0.4;0.4
1484;Vrouwen;35 jaar;Havo, vwo, mbo;Aantal jaren;1997/2005;49.4;34.6;38.1;18.1;
1485;Vrouwen;35 jaar;Havo, vwo, mbo;Aantal jaren;1997/2000;49.9;34.0;36.8;20.0;
1486;Vrouwen;35 jaar;Havo, vwo, mbo;Aantal jaren;2001/2004;49.5;35.2;38.7;17.2;43.8
