ID;Beroep;Marges;Perioden;ErgSnelWerken_1;HeelVeelWerkDoen_2;ExtraHardWerken_3;ZelfBeslissen_4;VolgordeWerkzaamhedenBepalen_5;WerktempoBepalen_6;OplossingenBedenken_7;VerlofNemen_8;WerktijdenBepalen_9;WerkplekBepalen_10;EmotioneelMoeilijkeWerksituaties_11;EmotioneelVeeleisendWerk_12;EmotioneelBetrokkenBijWerk_13;VanKlantenTot2022_14;VanLeidinggevendenOfCollegaS_15;DoorKlantenTot2022_16;DoorLeidinggevendenOfCollegaS_17;DoorKlantenTot2022_18;DoorLeidinggevendenOfCollegaS_19;DoorKlantenTot2022_20;DoorLeidinggevendenOfCollegaS_21;VanKlantLeidinggevendeOfCollega_22;VanKlantenVanaf2022_23;VanLeidinggevenden_24;VanCollegaS_25;DoorKlantLeidinggevendeOfCollega_26;DoorKlantenVanaf2022_27;DoorLeidinggevenden_28;DoorCollegaS_29;DoorKlantLeidinggevendeOfCollega_30;DoorKlantenVanaf2022_31;DoorLeidinggevenden_32;DoorCollegaS_33;DoorKlantLeidinggevendeOfCollega_34;DoorKlantenVanaf2022_35;DoorLeidinggevenden_36;DoorCollegaS_37;GediscrimineerdGevoeld_38;OmGeslacht_39;OmAfkomstHuidskleurNationaliteit_40;OmGodsdienstOfLevensovertuiging_41;OmSeksueleGeaardheidVoorkeur_42;OmLeeftijd_43;OmLangdurigeZiekteAandoeningHandicap_44;OmWerktijdenOfContractvorm_45;OmPolitiekeVoorkeur_46;OmAndereReden_47;PsychischeVermoeidheidDoorHetWerk_48;EmotioneelUitgeput_49;LeegVoelen_50;SOchtendsMoeVoelen_51;VergtVeelOmMetMensenTeWerken_52;UitgeputDoorWerk_53
4719;1215 Bedieners mobiele machines;Waarde;2014;25.0;34.1;20.3;46.8;32.4;39.3;53.1;39.4;4.3;;2.5;4.1;9.1;0.4;0.7;11.2;10.7;3.9;0.7;5.5;7.3;;;;;;;;;;;;;;;;;;;;;;;;;;;9.1;8.9;26.2;14.9;6.0;9.1
4720;1215 Bedieners mobiele machines;Waarde;2015;28.6;35.2;22.8;48.7;36.7;46.7;54.6;39.2;4.8;;4.2;4.6;7.8;1.4;0.9;13.5;18.3;2.1;0.9;4.9;16.0;;;;;;;;;;;;;;;;;;;;;;;;;;;11.2;8.3;23.1;15.6;7.0;15.3
4721;1215 Bedieners mobiele machines;Waarde;2016;32.3;40.0;21.9;48.5;37.7;41.3;53.9;31.6;5.3;;4.1;6.9;8.7;0.6;0.0;14.2;15.5;2.9;0.5;5.7;15.9;;;;;;;;;;;;;;;;;;;;;;;;;;;12.5;11.0;28.8;18.0;10.9;12.4
4722;1215 Bedieners mobiele machines;Waarde;2017;28.2;36.7;25.0;44.9;32.9;43.2;52.6;42.0;4.6;;8.4;6.7;8.7;1.8;0.3;9.2;11.6;4.6;0.7;7.2;12.6;;;;;;;;;;;;;;;;;;;;;;;;;;;15.8;12.9;28.9;20.5;9.0;15.5
4723;1215 Bedieners mobiele machines;Waarde;2018;30.3;36.7;19.1;51.6;40.7;44.6;52.8;40.9;6.2;;3.2;5.2;7.4;0.8;0.9;14.0;11.7;2.4;1.7;6.9;9.8;;;;;;;;;;;;;;;;;;;;;;;;;;;11.8;9.6;25.9;17.8;8.4;15.9
4724;1215 Bedieners mobiele machines;Waarde;2019;28.8;38.0;20.6;46.1;39.0;43.9;55.0;43.9;6.5;;5.1;6.6;7.2;1.5;1.5;15.1;16.5;2.8;1.0;7.0;13.1;;;;;;;;;;;;;;;;;;;;;;;;;;;12.8;10.0;28.0;16.1;8.6;12.3
4725;1215 Bedieners mobiele machines;Waarde;2020;29.1;38.9;20.1;53.3;41.3;47.7;56.0;43.3;5.5;;5.3;7.7;8.3;1.7;2.0;11.7;13.2;4.0;0.8;5.9;12.2;;;;;;;;;;;;;;;;;;;;;;;;;;;11.7;10.9;24.6;15.6;10.4;16.0
4726;1215 Bedieners mobiele machines;Waarde;2021;27.8;33.9;19.5;49.3;39.2;49.5;52.1;43.0;4.2;;7.0;7.8;9.9;1.5;2.3;13.2;10.6;2.9;1.3;8.6;8.9;;;;;;;;;;;;;;;;;;;;;;;;;;;14.2;11.8;22.9;17.2;11.6;12.9
4727;1215 Bedieners mobiele machines;Waarde;2022;22.7;28.3;15.2;50.3;40.5;49.0;53.2;47.8;5.1;4.5;3.6;4.9;5.5;;;;;;;;;1.2;0.6;0.0;0.6;11.6;5.7;2.3;3.6;0.8;0.8;0.0;0.0;8.8;0.0;1.1;7.8;9.4;0.0;3.8;0.8;0.0;2.3;1.5;1.8;0.0;1.4;12.3;10.6;26.1;17.9;8.6;13.5
4728;1215 Bedieners mobiele machines;Waarde;2023;21.7;27.0;13.4;55.6;44.0;56.1;51.3;51.8;5.9;5.3;1.9;5.4;6.2;;;;;;;;;0.0;0.0;0.0;0.0;11.1;9.1;0.9;1.5;3.5;1.5;0.0;1.9;7.1;2.0;1.6;3.5;16.8;0.5;3.7;0.9;0.0;6.0;3.7;3.1;0.0;4.0;16.6;13.1;29.3;19.5;12.6;17.1
4729;1215 Bedieners mobiele machines;Waarde;2024;25.4;32.1;17.2;51.7;40.8;44.8;53.6;52.5;8.2;3.4;1.3;4.7;6.8;;;;;;;;;1.2;0.0;0.0;1.2;11.1;7.4;2.2;1.1;0.6;0.6;0.0;0.0;4.5;0.6;2.3;2.4;11.4;0.0;5.0;0.7;0.0;1.9;1.8;0.5;0.7;2.9;14.2;11.6;22.7;18.4;12.3;13.5
4730;1215 Bedieners mobiele machines;Ondergrens 95%-interval;2014;19.6;27.9;15.6;39.8;26.3;32.7;45.9;32.5;2.5;;1.0;2.2;5.5;0.0;0.2;7.8;7.4;2.1;0.2;3.3;4.6;;;;;;;;;;;;;;;;;;;;;;;;;;;6.0;5.9;20.6;10.5;3.6;6.0
4731;1215 Bedieners mobiele machines;Ondergrens 95%-interval;2015;23.6;29.9;18.2;42.9;31.3;40.9;48.8;33.7;2.9;;2.5;2.8;5.3;0.6;0.3;10.2;14.2;1.1;0.2;3.0;12.1;;;;;;;;;;;;;;;;;;;;;;;;;;;8.0;5.7;18.6;11.8;4.5;11.6
4732;1215 Bedieners mobiele machines;Ondergrens 95%-interval;2016;27.3;34.7;17.6;43.0;32.5;36.1;48.3;26.8;3.3;;2.4;4.6;6.0;0.2;0.0;10.9;11.9;1.5;0.1;3.7;12.1;;;;;;;;;;;;;;;;;;;;;;;;;;;9.3;8.0;24.1;14.1;7.8;9.3
4733;1215 Bedieners mobiele machines;Ondergrens 95%-interval;2017;23.1;31.2;20.0;39.1;27.6;37.4;46.7;36.3;2.6;;5.4;4.1;5.9;0.7;0.0;6.3;8.2;2.7;0.2;4.5;9.0;;;;;;;;;;;;;;;;;;;;;;;;;;;11.8;9.2;23.7;16.0;6.0;11.5
4734;1215 Bedieners mobiele machines;Ondergrens 95%-interval;2018;26.2;32.4;15.7;46.9;36.2;40.0;48.1;36.4;4.3;;1.9;3.5;5.3;0.2;0.3;11.2;9.0;1.4;0.8;4.9;7.3;;;;;;;;;;;;;;;;;;;;;;;;;;;9.1;7.2;22.0;14.5;6.1;12.7
4735;1215 Bedieners mobiele machines;Ondergrens 95%-interval;2019;24.3;33.0;16.7;40.8;34.0;38.7;49.7;38.8;4.4;;3.2;4.4;4.9;0.6;0.7;11.7;13.0;1.5;0.3;4.7;9.9;;;;;;;;;;;;;;;;;;;;;;;;;;;9.6;7.3;23.4;12.7;6.1;9.2
4736;1215 Bedieners mobiele machines;Ondergrens 95%-interval;2020;24.4;33.8;16.1;47.8;36.1;42.4;50.5;38.1;3.5;;3.3;5.2;5.7;0.7;0.8;8.7;9.9;2.3;0.2;4.0;8.9;;;;;;;;;;;;;;;;;;;;;;;;;;;8.8;8.0;20.3;12.1;7.5;12.5
4737;1215 Bedieners mobiele machines;Ondergrens 95%-interval;2021;22.6;28.5;15.1;43.3;33.5;43.4;46.0;37.1;2.5;;4.3;5.0;6.8;0.5;1.0;9.7;7.4;1.4;0.4;5.8;6.0;;;;;;;;;;;;;;;;;;;;;;;;;;;10.3;8.3;18.2;13.0;8.2;9.3
