ID;Geslacht;Leeftijd;TypeInstelling;RegioS;Perioden;AantalUltimoVerslagjaar_1;PercentageUltimoVerslagjaar_2;AantalInVerslagjaar_3;PercentageInVerslagjaar_4;OpnamedagenInVerslagjaar_5
1614;Totaal mannen en vrouwen;80 jaar of ouder;Totaal zorg met verblijf;Zuid-Holland (PV);2004;25185;19.28;37170.0;25.51;9508.0
1615;Totaal mannen en vrouwen;80 jaar of ouder;Totaal zorg met verblijf;Zuid-Holland (PV);2005;24945;18.8;37480.0;25.73;9590.0
1616;Totaal mannen en vrouwen;80 jaar of ouder;Totaal zorg met verblijf;Zuid-Holland (PV);2006;24675;18.32;37230.0;24.89;9493.0
1617;Totaal mannen en vrouwen;80 jaar of ouder;Totaal zorg met verblijf;Zuid-Holland (PV);2007;25490;18.66;;;
1618;Totaal mannen en vrouwen;80 jaar of ouder;Totaal zorg met verblijf;Zuid-Holland (PV);2008;25170;18.11;38450.0;24.99;9449.0
1619;Totaal mannen en vrouwen;80 jaar of ouder;Totaal zorg met verblijf;Zuid-Holland (PV);2009;25765;18.2;39220.0;25.11;9526.0
1620;Totaal mannen en vrouwen;80 jaar of ouder;Totaal zorg met verblijf;Zeeland (PV);2004;3765;20.91;5195.0;26.06;1431.0
1621;Totaal mannen en vrouwen;80 jaar of ouder;Totaal zorg met verblijf;Zeeland (PV);2005;3615;19.83;5150.0;25.85;1412.0
1622;Totaal mannen en vrouwen;80 jaar of ouder;Totaal zorg met verblijf;Zeeland (PV);2006;3580;19.24;5110.0;24.83;1393.0
1623;Totaal mannen en vrouwen;80 jaar of ouder;Totaal zorg met verblijf;Zeeland (PV);2007;3490;18.36;;;
1624;Totaal mannen en vrouwen;80 jaar of ouder;Totaal zorg met verblijf;Zeeland (PV);2008;3385;17.53;5030.0;23.65;1266.0
1625;Totaal mannen en vrouwen;80 jaar of ouder;Totaal zorg met verblijf;Zeeland (PV);2009;3465;17.53;5005.0;23.16;1274.0
1626;Totaal mannen en vrouwen;80 jaar of ouder;Totaal zorg met verblijf;Noord-Brabant (PV);2004;16550;22.65;23075.0;28.36;6327.0
1627;Totaal mannen en vrouwen;80 jaar of ouder;Totaal zorg met verblijf;Noord-Brabant (PV);2005;15810;20.79;23055.0;28.34;6094.0
1628;Totaal mannen en vrouwen;80 jaar of ouder;Totaal zorg met verblijf;Noord-Brabant (PV);2006;15575;19.66;22230.0;25.37;5991.0
1629;Totaal mannen en vrouwen;80 jaar of ouder;Totaal zorg met verblijf;Noord-Brabant (PV);2007;16795;20.46;;;
1630;Totaal mannen en vrouwen;80 jaar of ouder;Totaal zorg met verblijf;Noord-Brabant (PV);2008;16500;19.36;23815.0;25.28;6203.0
1631;Totaal mannen en vrouwen;80 jaar of ouder;Totaal zorg met verblijf;Noord-Brabant (PV);2009;16860;18.98;24095.0;24.67;6235.0
1632;Totaal mannen en vrouwen;80 jaar of ouder;Totaal zorg met verblijf;Limburg (PV);2004;9215;22.83;12835.0;28.55;3536.0
1633;Totaal mannen en vrouwen;80 jaar of ouder;Totaal zorg met verblijf;Limburg (PV);2005;9020;21.67;12895.0;28.69;3471.0
1634;Totaal mannen en vrouwen;80 jaar of ouder;Totaal zorg met verblijf;Limburg (PV);2006;8985;20.82;12930.0;26.99;3470.0
1635;Totaal mannen en vrouwen;80 jaar of ouder;Totaal zorg met verblijf;Limburg (PV);2007;9055;20.21;;;
1636;Totaal mannen en vrouwen;80 jaar of ouder;Totaal zorg met verblijf;Limburg (PV);2008;8990;19.31;13140.0;25.54;3386.0
1637;Totaal mannen en vrouwen;80 jaar of ouder;Totaal zorg met verblijf;Limburg (PV);2009;9085;18.84;13400.0;25.18;3397.0
1638;Totaal mannen en vrouwen;80 jaar of ouder;Verpleging en verzorging;Nederland;2004;119160;20.71;170555.0;26.64;45385.0
1639;Totaal mannen en vrouwen;80 jaar of ouder;Verpleging en verzorging;Nederland;2005;117575;19.97;171135.0;26.73;44786.0
1640;Totaal mannen en vrouwen;80 jaar of ouder;Verpleging en verzorging;Nederland;2006;116340;19.3;171385.0;25.61;44605.0
1641;Totaal mannen en vrouwen;80 jaar of ouder;Verpleging en verzorging;Nederland;2007;120205;19.45;;;
1642;Totaal mannen en vrouwen;80 jaar of ouder;Verpleging en verzorging;Nederland;2008;118995;18.77;176935.0;25.24;44533.0
1643;Totaal mannen en vrouwen;80 jaar of ouder;Verpleging en verzorging;Nederland;2009;121180;18.6;179545.0;25.03;44838.0
1644;Totaal mannen en vrouwen;80 jaar of ouder;Verpleging en verzorging;Groningen (PV);2004;4760;20.54;6460.0;25.03;1758.0
1645;Totaal mannen en vrouwen;80 jaar of ouder;Verpleging en verzorging;Groningen (PV);2005;4850;20.8;6820.0;26.42;1859.0
1646;Totaal mannen en vrouwen;80 jaar of ouder;Verpleging en verzorging;Groningen (PV);2006;4745;20.07;6945.0;26.35;1922.0
1647;Totaal mannen en vrouwen;80 jaar of ouder;Verpleging en verzorging;Groningen (PV);2007;5020;21.03;;;
1648;Totaal mannen en vrouwen;80 jaar of ouder;Verpleging en verzorging;Groningen (PV);2008;5000;20.73;7365.0;27.41;1856.0
1649;Totaal mannen en vrouwen;80 jaar of ouder;Verpleging en verzorging;Groningen (PV);2009;5020;20.52;7410.0;27.42;1870.0
1650;Totaal mannen en vrouwen;80 jaar of ouder;Verpleging en verzorging;Friesland (PV);2004;5250;21.17;7435.0;26.96;1979.0
1651;Totaal mannen en vrouwen;80 jaar of ouder;Verpleging en verzorging;Friesland (PV);2005;5310;20.97;7475.0;27.11;1967.0
1652;Totaal mannen en vrouwen;80 jaar of ouder;Verpleging en verzorging;Friesland (PV);2006;5150;20.19;7605.0;26.64;1928.0
1653;Totaal mannen en vrouwen;80 jaar of ouder;Verpleging en verzorging;Friesland (PV);2007;5085;19.48;;;
1654;Totaal mannen en vrouwen;80 jaar of ouder;Verpleging en verzorging;Friesland (PV);2008;5130;19.13;7455.0;25.23;1897.0
1655;Totaal mannen en vrouwen;80 jaar of ouder;Verpleging en verzorging;Friesland (PV);2009;5245;19.01;7750.0;25.54;1920.0
1656;Totaal mannen en vrouwen;80 jaar of ouder;Verpleging en verzorging;Drenthe (PV);2004;4340;22.35;6055.0;28.15;1637.0
1657;Totaal mannen en vrouwen;80 jaar of ouder;Verpleging en verzorging;Drenthe (PV);2005;4355;21.73;6135.0;28.53;1618.0
1658;Totaal mannen en vrouwen;80 jaar of ouder;Verpleging en verzorging;Drenthe (PV);2006;4320;21.02;6115.0;26.94;1614.0
1659;Totaal mannen en vrouwen;80 jaar of ouder;Verpleging en verzorging;Drenthe (PV);2007;4250;20.03;;;
1660;Totaal mannen en vrouwen;80 jaar of ouder;Verpleging en verzorging;Drenthe (PV);2008;4245;19.4;6235.0;25.88;1566.0
1661;Totaal mannen en vrouwen;80 jaar of ouder;Verpleging en verzorging;Drenthe (PV);2009;4420;19.61;6405.0;25.86;1617.0
1662;Totaal mannen en vrouwen;80 jaar of ouder;Verpleging en verzorging;Overijssel (PV);2004;7605;20.24;11010.0;26.27;3046.0
1663;Totaal mannen en vrouwen;80 jaar of ouder;Verpleging en verzorging;Overijssel (PV);2005;7680;19.89;10900.0;26.01;2889.0
1664;Totaal mannen en vrouwen;80 jaar of ouder;Verpleging en verzorging;Overijssel (PV);2006;7735;19.56;11475.0;25.97;2970.0
1665;Totaal mannen en vrouwen;80 jaar of ouder;Verpleging en verzorging;Overijssel (PV);2007;8015;19.66;;;
1666;Totaal mannen en vrouwen;80 jaar of ouder;Verpleging en verzorging;Overijssel (PV);2008;8025;19.01;11900.0;25.49;2992.0
1667;Totaal mannen en vrouwen;80 jaar of ouder;Verpleging en verzorging;Overijssel (PV);2009;8140;18.67;12110.0;25.18;3019.0
1668;Totaal mannen en vrouwen;80 jaar of ouder;Verpleging en verzorging;Flevoland (PV);2004;1310;17.98;1880.0;23.54;490.0
1669;Totaal mannen en vrouwen;80 jaar of ouder;Verpleging en verzorging;Flevoland (PV);2005;1330;17.42;2000.0;25.0;498.0
1670;Totaal mannen en vrouwen;80 jaar of ouder;Verpleging en verzorging;Flevoland (PV);2006;1325;16.75;2060.0;23.39;506.0
1671;Totaal mannen en vrouwen;80 jaar of ouder;Verpleging en verzorging;Flevoland (PV);2007;1340;16.24;;;
1672;Totaal mannen en vrouwen;80 jaar of ouder;Verpleging en verzorging;Flevoland (PV);2008;1330;15.58;2075.0;22.05;505.0
1673;Totaal mannen en vrouwen;80 jaar of ouder;Verpleging en verzorging;Flevoland (PV);2009;1390;15.78;2105.0;21.62;515.0
1674;Totaal mannen en vrouwen;80 jaar of ouder;Verpleging en verzorging;Gelderland (PV);2004;14615;21.47;20575.0;27.19;5660.0
1675;Totaal mannen en vrouwen;80 jaar of ouder;Verpleging en verzorging;Gelderland (PV);2005;14330;20.52;20315.0;26.84;5421.0
1676;Totaal mannen en vrouwen;80 jaar of ouder;Verpleging en verzorging;Gelderland (PV);2006;14520;20.18;20925.0;26.24;5488.0
1677;Totaal mannen en vrouwen;80 jaar of ouder;Verpleging en verzorging;Gelderland (PV);2007;15130;20.36;;;
1678;Totaal mannen en vrouwen;80 jaar of ouder;Verpleging en verzorging;Gelderland (PV);2008;15075;19.68;22020.0;26.06;5627.0
1679;Totaal mannen en vrouwen;80 jaar of ouder;Verpleging en verzorging;Gelderland (PV);2009;15260;19.3;22145.0;25.45;5650.0
1680;Totaal mannen en vrouwen;80 jaar of ouder;Verpleging en verzorging;Utrecht (PV);2004;7990;20.87;11410.0;26.86;2990.0
1681;Totaal mannen en vrouwen;80 jaar of ouder;Verpleging en verzorging;Utrecht (PV);2005;8090;20.59;11550.0;27.19;2985.0
1682;Totaal mannen en vrouwen;80 jaar of ouder;Verpleging en verzorging;Utrecht (PV);2006;7980;19.85;11665.0;26.21;3016.0
1683;Totaal mannen en vrouwen;80 jaar of ouder;Verpleging en verzorging;Utrecht (PV);2007;7810;18.87;;;
1684;Totaal mannen en vrouwen;80 jaar of ouder;Verpleging en verzorging;Utrecht (PV);2008;7820;18.48;11645.0;24.9;2921.0
1685;Totaal mannen en vrouwen;80 jaar of ouder;Verpleging en verzorging;Utrecht (PV);2009;7930;18.27;11835.0;24.81;2951.0
1686;Totaal mannen en vrouwen;80 jaar of ouder;Verpleging en verzorging;Noord-Holland (PV);2004;19170;20.26;28130.0;26.7;7263.0
1687;Totaal mannen en vrouwen;80 jaar of ouder;Verpleging en verzorging;Noord-Holland (PV);2005;18825;19.58;28065.0;26.63;7218.0
1688;Totaal mannen en vrouwen;80 jaar of ouder;Verpleging en verzorging;Noord-Holland (PV);2006;18370;18.77;27830.0;25.61;7056.0
1689;Totaal mannen en vrouwen;80 jaar of ouder;Verpleging en verzorging;Noord-Holland (PV);2007;19320;19.37;;;
1690;Totaal mannen en vrouwen;80 jaar of ouder;Verpleging en verzorging;Noord-Holland (PV);2008;18890;18.61;28490.0;25.36;7095.0
1691;Totaal mannen en vrouwen;80 jaar of ouder;Verpleging en verzorging;Noord-Holland (PV);2009;19165;18.52;28745.0;25.2;7087.0
1692;Totaal mannen en vrouwen;80 jaar of ouder;Verpleging en verzorging;Zuid-Holland (PV);2004;24920;19.07;36870.0;25.31;9398.0
1693;Totaal mannen en vrouwen;80 jaar of ouder;Verpleging en verzorging;Zuid-Holland (PV);2005;24690;18.61;37175.0;25.52;9486.0
1694;Totaal mannen en vrouwen;80 jaar of ouder;Verpleging en verzorging;Zuid-Holland (PV);2006;24405;18.12;36910.0;24.67;9388.0
1695;Totaal mannen en vrouwen;80 jaar of ouder;Verpleging en verzorging;Zuid-Holland (PV);2007;25245;18.48;;;
1696;Totaal mannen en vrouwen;80 jaar of ouder;Verpleging en verzorging;Zuid-Holland (PV);2008;24935;17.94;38165.0;24.8;9352.0
1697;Totaal mannen en vrouwen;80 jaar of ouder;Verpleging en verzorging;Zuid-Holland (PV);2009;25530;18.03;38955.0;24.94;9435.0
1698;Totaal mannen en vrouwen;80 jaar of ouder;Verpleging en verzorging;Zeeland (PV);2004;3750;20.82;5175.0;25.96;1424.0
1699;Totaal mannen en vrouwen;80 jaar of ouder;Verpleging en verzorging;Zeeland (PV);2005;3600;19.73;5130.0;25.73;1404.0
1700;Totaal mannen en vrouwen;80 jaar of ouder;Verpleging en verzorging;Zeeland (PV);2006;3560;19.12;5085.0;24.71;1385.0
1701;Totaal mannen en vrouwen;80 jaar of ouder;Verpleging en verzorging;Zeeland (PV);2007;3470;18.26;;;
1702;Totaal mannen en vrouwen;80 jaar of ouder;Verpleging en verzorging;Zeeland (PV);2008;3365;17.43;5005.0;23.53;1258.0
1703;Totaal mannen en vrouwen;80 jaar of ouder;Verpleging en verzorging;Zeeland (PV);2009;3445;17.42;4975.0;23.04;1266.0
1704;Totaal mannen en vrouwen;80 jaar of ouder;Verpleging en verzorging;Noord-Brabant (PV);2004;16340;22.36;22835.0;28.07;6243.0
1705;Totaal mannen en vrouwen;80 jaar of ouder;Verpleging en verzorging;Noord-Brabant (PV);2005;15595;20.51;22800.0;28.02;6007.0
1706;Totaal mannen en vrouwen;80 jaar of ouder;Verpleging en verzorging;Noord-Brabant (PV);2006;15355;19.38;21965.0;25.06;5904.0
1707;Totaal mannen en vrouwen;80 jaar of ouder;Verpleging en verzorging;Noord-Brabant (PV);2007;16575;20.19;;;
1708;Totaal mannen en vrouwen;80 jaar of ouder;Verpleging en verzorging;Noord-Brabant (PV);2008;16290;19.11;23560.0;25.01;6118.0
1709;Totaal mannen en vrouwen;80 jaar of ouder;Verpleging en verzorging;Noord-Brabant (PV);2009;16650;18.74;23830.0;24.4;6150.0
1710;Totaal mannen en vrouwen;80 jaar of ouder;Verpleging en verzorging;Limburg (PV);2004;9115;22.58;12720.0;28.3;3496.0
1711;Totaal mannen en vrouwen;80 jaar of ouder;Verpleging en verzorging;Limburg (PV);2005;8925;21.44;12775.0;28.42;3433.0
1712;Totaal mannen en vrouwen;80 jaar of ouder;Verpleging en verzorging;Limburg (PV);2006;8875;20.56;12805.0;26.73;3427.0
1713;Totaal mannen en vrouwen;80 jaar of ouder;Verpleging en verzorging;Limburg (PV);2007;8950;19.98;;;
1714;Totaal mannen en vrouwen;80 jaar of ouder;Verpleging en verzorging;Limburg (PV);2008;8890;19.1;13015.0;25.31;3344.0
1715;Totaal mannen en vrouwen;80 jaar of ouder;Verpleging en verzorging;Limburg (PV);2009;8985;18.63;13280.0;24.95;3358.0
1716;Totaal mannen en vrouwen;80 jaar of ouder;Gehandicaptenzorg;Nederland;2004;590;0.1;670.0;0.1;227.0
1717;Totaal mannen en vrouwen;80 jaar of ouder;Gehandicaptenzorg;Nederland;2005;630;0.11;745.0;0.12;249.0
1718;Totaal mannen en vrouwen;80 jaar of ouder;Gehandicaptenzorg;Nederland;2006;675;0.11;795.0;0.12;265.0
1719;Totaal mannen en vrouwen;80 jaar of ouder;Gehandicaptenzorg;Nederland;2007;730;0.12;;;
1720;Totaal mannen en vrouwen;80 jaar of ouder;Gehandicaptenzorg;Nederland;2008;745;0.12;895.0;0.13;294.0
1721;Totaal mannen en vrouwen;80 jaar of ouder;Gehandicaptenzorg;Nederland;2009;815;0.12;955.0;0.13;315.0
1722;Totaal mannen en vrouwen;80 jaar of ouder;Gehandicaptenzorg;Groningen (PV);2004;35;0.15;40.0;0.15;13.0
1723;Totaal mannen en vrouwen;80 jaar of ouder;Gehandicaptenzorg;Groningen (PV);2005;40;0.18;50.0;0.19;17.0
1724;Totaal mannen en vrouwen;80 jaar of ouder;Gehandicaptenzorg;Groningen (PV);2006;40;0.18;50.0;0.18;18.0
1725;Totaal mannen en vrouwen;80 jaar of ouder;Gehandicaptenzorg;Groningen (PV);2007;45;0.18;;;
1726;Totaal mannen en vrouwen;80 jaar of ouder;Gehandicaptenzorg;Groningen (PV);2008;40;0.16;50.0;0.19;17.0
1727;Totaal mannen en vrouwen;80 jaar of ouder;Gehandicaptenzorg;Groningen (PV);2009;50;0.2;50.0;0.19;18.0
1728;Totaal mannen en vrouwen;80 jaar of ouder;Gehandicaptenzorg;Friesland (PV);2004;10;0.04;10.0;0.04;4.0
1729;Totaal mannen en vrouwen;80 jaar of ouder;Gehandicaptenzorg;Friesland (PV);2005;15;0.06;15.0;0.06;5.0
1730;Totaal mannen en vrouwen;80 jaar of ouder;Gehandicaptenzorg;Friesland (PV);2006;15;0.05;20.0;0.07;6.0
1731;Totaal mannen en vrouwen;80 jaar of ouder;Gehandicaptenzorg;Friesland (PV);2007;15;0.06;;;
1732;Totaal mannen en vrouwen;80 jaar of ouder;Gehandicaptenzorg;Friesland (PV);2008;20;0.07;20.0;0.06;7.0
1733;Totaal mannen en vrouwen;80 jaar of ouder;Gehandicaptenzorg;Friesland (PV);2009;25;0.09;25.0;0.09;9.0
1734;Totaal mannen en vrouwen;80 jaar of ouder;Gehandicaptenzorg;Drenthe (PV);2004;10;0.04;10.0;0.05;3.0
1735;Totaal mannen en vrouwen;80 jaar of ouder;Gehandicaptenzorg;Drenthe (PV);2005;10;0.04;10.0;0.05;3.0
1736;Totaal mannen en vrouwen;80 jaar of ouder;Gehandicaptenzorg;Drenthe (PV);2006;10;0.04;10.0;0.05;3.0
1737;Totaal mannen en vrouwen;80 jaar of ouder;Gehandicaptenzorg;Drenthe (PV);2007;10;0.06;;;
1738;Totaal mannen en vrouwen;80 jaar of ouder;Gehandicaptenzorg;Drenthe (PV);2008;10;0.05;15.0;0.06;4.0
1739;Totaal mannen en vrouwen;80 jaar of ouder;Gehandicaptenzorg;Drenthe (PV);2009;10;0.04;10.0;0.05;4.0
1740;Totaal mannen en vrouwen;80 jaar of ouder;Gehandicaptenzorg;Overijssel (PV);2004;20;0.05;25.0;0.06;8.0
1741;Totaal mannen en vrouwen;80 jaar of ouder;Gehandicaptenzorg;Overijssel (PV);2005;25;0.06;25.0;0.06;9.0
1742;Totaal mannen en vrouwen;80 jaar of ouder;Gehandicaptenzorg;Overijssel (PV);2006;25;0.07;30.0;0.07;10.0
1743;Totaal mannen en vrouwen;80 jaar of ouder;Gehandicaptenzorg;Overijssel (PV);2007;30;0.07;;;
1744;Totaal mannen en vrouwen;80 jaar of ouder;Gehandicaptenzorg;Overijssel (PV);2008;35;0.09;40.0;0.08;14.0
1745;Totaal mannen en vrouwen;80 jaar of ouder;Gehandicaptenzorg;Overijssel (PV);2009;45;0.1;50.0;0.1;17.0
1746;Totaal mannen en vrouwen;80 jaar of ouder;Gehandicaptenzorg;Flevoland (PV);2004;0;0.03;0.0;0.03;1.0
1747;Totaal mannen en vrouwen;80 jaar of ouder;Gehandicaptenzorg;Flevoland (PV);2005;0;0.01;0.0;0.03;1.0
1748;Totaal mannen en vrouwen;80 jaar of ouder;Gehandicaptenzorg;Flevoland (PV);2006;0;0.01;0.0;0.01;0.0
1749;Totaal mannen en vrouwen;80 jaar of ouder;Gehandicaptenzorg;Flevoland (PV);2007;0;0.01;;;
1750;Totaal mannen en vrouwen;80 jaar of ouder;Gehandicaptenzorg;Flevoland (PV);2008;0;0.02;0.0;0.02;1.0
1751;Totaal mannen en vrouwen;80 jaar of ouder;Gehandicaptenzorg;Flevoland (PV);2009;0;0.02;0.0;0.02;1.0
1752;Totaal mannen en vrouwen;80 jaar of ouder;Gehandicaptenzorg;Gelderland (PV);2004;110;0.16;135.0;0.18;44.0
1753;Totaal mannen en vrouwen;80 jaar of ouder;Gehandicaptenzorg;Gelderland (PV);2005;110;0.16;135.0;0.18;44.0
1754;Totaal mannen en vrouwen;80 jaar of ouder;Gehandicaptenzorg;Gelderland (PV);2006;120;0.17;145.0;0.18;48.0
1755;Totaal mannen en vrouwen;80 jaar of ouder;Gehandicaptenzorg;Gelderland (PV);2007;120;0.16;;;
1756;Totaal mannen en vrouwen;80 jaar of ouder;Gehandicaptenzorg;Gelderland (PV);2008;130;0.17;155.0;0.18;52.0
1757;Totaal mannen en vrouwen;80 jaar of ouder;Gehandicaptenzorg;Gelderland (PV);2009;155;0.19;180.0;0.21;59.0
1758;Totaal mannen en vrouwen;80 jaar of ouder;Gehandicaptenzorg;Utrecht (PV);2004;70;0.18;70.0;0.17;25.0
1759;Totaal mannen en vrouwen;80 jaar of ouder;Gehandicaptenzorg;Utrecht (PV);2005;65;0.17;80.0;0.19;26.0
1760;Totaal mannen en vrouwen;80 jaar of ouder;Gehandicaptenzorg;Utrecht (PV);2006;75;0.19;90.0;0.2;30.0
1761;Totaal mannen en vrouwen;80 jaar of ouder;Gehandicaptenzorg;Utrecht (PV);2007;75;0.18;;;
1762;Totaal mannen en vrouwen;80 jaar of ouder;Gehandicaptenzorg;Utrecht (PV);2008;75;0.18;85.0;0.19;29.0
1763;Totaal mannen en vrouwen;80 jaar of ouder;Gehandicaptenzorg;Utrecht (PV);2009;80;0.18;95.0;0.19;31.0
1764;Totaal mannen en vrouwen;80 jaar of ouder;Gehandicaptenzorg;Noord-Holland (PV);2004;65;0.07;75.0;0.07;26.0
1765;Totaal mannen en vrouwen;80 jaar of ouder;Gehandicaptenzorg;Noord-Holland (PV);2005;75;0.08;90.0;0.09;31.0
1766;Totaal mannen en vrouwen;80 jaar of ouder;Gehandicaptenzorg;Noord-Holland (PV);2006;80;0.08;90.0;0.08;30.0
1767;Totaal mannen en vrouwen;80 jaar of ouder;Gehandicaptenzorg;Noord-Holland (PV);2007;105;0.11;;;
1768;Totaal mannen en vrouwen;80 jaar of ouder;Gehandicaptenzorg;Noord-Holland (PV);2008;100;0.1;130.0;0.11;42.0
1769;Totaal mannen en vrouwen;80 jaar of ouder;Gehandicaptenzorg;Noord-Holland (PV);2009;110;0.11;130.0;0.11;43.0
1770;Totaal mannen en vrouwen;80 jaar of ouder;Gehandicaptenzorg;Zuid-Holland (PV);2004;125;0.1;140.0;0.1;48.0
1771;Totaal mannen en vrouwen;80 jaar of ouder;Gehandicaptenzorg;Zuid-Holland (PV);2005;130;0.1;160.0;0.11;53.0
1772;Totaal mannen en vrouwen;80 jaar of ouder;Gehandicaptenzorg;Zuid-Holland (PV);2006;140;0.1;160.0;0.11;54.0
1773;Totaal mannen en vrouwen;80 jaar of ouder;Gehandicaptenzorg;Zuid-Holland (PV);2007;150;0.11;;;
1774;Totaal mannen en vrouwen;80 jaar of ouder;Gehandicaptenzorg;Zuid-Holland (PV);2008;145;0.1;175.0;0.11;58.0
1775;Totaal mannen en vrouwen;80 jaar of ouder;Gehandicaptenzorg;Zuid-Holland (PV);2009;150;0.11;170.0;0.11;56.0
1776;Totaal mannen en vrouwen;80 jaar of ouder;Gehandicaptenzorg;Zeeland (PV);2004;10;0.07;15.0;0.07;5.0
1777;Totaal mannen en vrouwen;80 jaar of ouder;Gehandicaptenzorg;Zeeland (PV);2005;15;0.08;15.0;0.08;5.0
1778;Totaal mannen en vrouwen;80 jaar of ouder;Gehandicaptenzorg;Zeeland (PV);2006;15;0.08;15.0;0.08;5.0
1779;Totaal mannen en vrouwen;80 jaar of ouder;Gehandicaptenzorg;Zeeland (PV);2007;15;0.08;;;
1780;Totaal mannen en vrouwen;80 jaar of ouder;Gehandicaptenzorg;Zeeland (PV);2008;15;0.07;20.0;0.08;5.0
1781;Totaal mannen en vrouwen;80 jaar of ouder;Gehandicaptenzorg;Zeeland (PV);2009;10;0.06;20.0;0.09;5.0
1782;Totaal mannen en vrouwen;80 jaar of ouder;Gehandicaptenzorg;Noord-Brabant (PV);2004;70;0.09;80.0;0.1;26.0
1783;Totaal mannen en vrouwen;80 jaar of ouder;Gehandicaptenzorg;Noord-Brabant (PV);2005;80;0.1;90.0;0.11;30.0
1784;Totaal mannen en vrouwen;80 jaar of ouder;Gehandicaptenzorg;Noord-Brabant (PV);2006;85;0.1;105.0;0.12;33.0
1785;Totaal mannen en vrouwen;80 jaar of ouder;Gehandicaptenzorg;Noord-Brabant (PV);2007;90;0.11;;;
1786;Totaal mannen en vrouwen;80 jaar of ouder;Gehandicaptenzorg;Noord-Brabant (PV);2008;95;0.11;120.0;0.13;36.0
1787;Totaal mannen en vrouwen;80 jaar of ouder;Gehandicaptenzorg;Noord-Brabant (PV);2009;100;0.11;135.0;0.14;41.0
1788;Totaal mannen en vrouwen;80 jaar of ouder;Gehandicaptenzorg;Limburg (PV);2004;60;0.15;65.0;0.15;23.0
1789;Totaal mannen en vrouwen;80 jaar of ouder;Gehandicaptenzorg;Limburg (PV);2005;60;0.15;75.0;0.16;24.0
1790;Totaal mannen en vrouwen;80 jaar of ouder;Gehandicaptenzorg;Limburg (PV);2006;70;0.17;80.0;0.17;28.0
1791;Totaal mannen en vrouwen;80 jaar of ouder;Gehandicaptenzorg;Limburg (PV);2007;75;0.17;;;
1792;Totaal mannen en vrouwen;80 jaar of ouder;Gehandicaptenzorg;Limburg (PV);2008;75;0.16;90.0;0.17;30.0
1793;Totaal mannen en vrouwen;80 jaar of ouder;Gehandicaptenzorg;Limburg (PV);2009;80;0.16;90.0;0.17;30.0
1794;Totaal mannen en vrouwen;80 jaar of ouder;Geestelijke gezondheidszorg;Nederland;2004;710;0.12;980.0;0.15;292.0
1795;Totaal mannen en vrouwen;80 jaar of ouder;Geestelijke gezondheidszorg;Nederland;2005;650;0.11;905.0;0.14;269.0
1796;Totaal mannen en vrouwen;80 jaar of ouder;Geestelijke gezondheidszorg;Nederland;2006;660;0.11;885.0;0.13;263.0
1797;Totaal mannen en vrouwen;80 jaar of ouder;Geestelijke gezondheidszorg;Nederland;2007;600;0.1;;;
1798;Totaal mannen en vrouwen;80 jaar of ouder;Geestelijke gezondheidszorg;Nederland;2008;575;0.09;780.0;0.11;233.0
1799;Totaal mannen en vrouwen;80 jaar of ouder;Geestelijke gezondheidszorg;Nederland;2009;565;0.09;765.0;0.11;223.0
1800;Totaal mannen en vrouwen;80 jaar of ouder;Geestelijke gezondheidszorg;Groningen (PV);2004;15;0.07;20.0;0.07;6.0
1801;Totaal mannen en vrouwen;80 jaar of ouder;Geestelijke gezondheidszorg;Groningen (PV);2005;20;0.09;25.0;0.09;8.0
1802;Totaal mannen en vrouwen;80 jaar of ouder;Geestelijke gezondheidszorg;Groningen (PV);2006;20;0.09;25.0;0.09;8.0
1803;Totaal mannen en vrouwen;80 jaar of ouder;Geestelijke gezondheidszorg;Groningen (PV);2007;15;0.07;;;
1804;Totaal mannen en vrouwen;80 jaar of ouder;Geestelijke gezondheidszorg;Groningen (PV);2008;15;0.07;25.0;0.1;7.0
1805;Totaal mannen en vrouwen;80 jaar of ouder;Geestelijke gezondheidszorg;Groningen (PV);2009;15;0.06;25.0;0.09;7.0
1806;Totaal mannen en vrouwen;80 jaar of ouder;Geestelijke gezondheidszorg;Friesland (PV);2004;25;0.1;25.0;0.09;9.0
1807;Totaal mannen en vrouwen;80 jaar of ouder;Geestelijke gezondheidszorg;Friesland (PV);2005;25;0.09;30.0;0.12;9.0
1808;Totaal mannen en vrouwen;80 jaar of ouder;Geestelijke gezondheidszorg;Friesland (PV);2006;25;0.11;35.0;0.12;10.0
1809;Totaal mannen en vrouwen;80 jaar of ouder;Geestelijke gezondheidszorg;Friesland (PV);2007;20;0.07;;;
1810;Totaal mannen en vrouwen;80 jaar of ouder;Geestelijke gezondheidszorg;Friesland (PV);2008;20;0.08;25.0;0.08;8.0
1811;Totaal mannen en vrouwen;80 jaar of ouder;Geestelijke gezondheidszorg;Friesland (PV);2009;20;0.08;25.0;0.09;8.0
