ID;Geslacht;Leeftijd;Werkzaam;Migratieachtergrond;Geboortegeneratie;PersoonMetUitkering_1;PersoonHeeftVoortdurendUitkering_2;TotaalGedeeltelijk_3;k_3Jaar_4;k_2Jaar3Jaar_5;k_1Jaar2Jaar_6;k_1Jaar_7;PersoonHeeftGeenUitkering_8
2569;Totaal mannen en vrouwen;21 jaar;Werkzaam;Suriname;1975 tot 1980;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2570;Totaal mannen en vrouwen;21 jaar;Werkzaam;Suriname;1980 tot 1985;2.0;0.0;10.0;1.0;1.0;1.0;8.0;89.0
2571;Totaal mannen en vrouwen;21 jaar;Werkzaam;Suriname;1985 tot 1990;2.0;0.0;8.0;1.0;0.0;1.0;6.0;91.0
2572;Totaal mannen en vrouwen;21 jaar;Werkzaam;Suriname;1990 tot 1995;3.0;0.0;10.0;1.0;0.0;1.0;7.0;90.0
2573;Totaal mannen en vrouwen;21 jaar;Werkzaam;Suriname;1995 tot 2000;;;;;;;;
2574;Totaal mannen en vrouwen;21 jaar;Werkzaam;(voormalige) Nederlandse Antillen, Aruba;1935 tot 1940;;;;;;;;
2575;Totaal mannen en vrouwen;21 jaar;Werkzaam;(voormalige) Nederlandse Antillen, Aruba;1940 tot 1945;;;;;;;;
2576;Totaal mannen en vrouwen;21 jaar;Werkzaam;(voormalige) Nederlandse Antillen, Aruba;1945 tot 1950;;;;;;;;
2577;Totaal mannen en vrouwen;21 jaar;Werkzaam;(voormalige) Nederlandse Antillen, Aruba;1950 tot 1955;;;;;;;;
2578;Totaal mannen en vrouwen;21 jaar;Werkzaam;(voormalige) Nederlandse Antillen, Aruba;1955 tot 1960;;;;;;;;
2579;Totaal mannen en vrouwen;21 jaar;Werkzaam;(voormalige) Nederlandse Antillen, Aruba;1960 tot 1965;;;;;;;;
2580;Totaal mannen en vrouwen;21 jaar;Werkzaam;(voormalige) Nederlandse Antillen, Aruba;1965 tot 1970;;;;;;;;
2581;Totaal mannen en vrouwen;21 jaar;Werkzaam;(voormalige) Nederlandse Antillen, Aruba;1970 tot 1975;;;;;;;;
2582;Totaal mannen en vrouwen;21 jaar;Werkzaam;(voormalige) Nederlandse Antillen, Aruba;1975 tot 1980;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2583;Totaal mannen en vrouwen;21 jaar;Werkzaam;(voormalige) Nederlandse Antillen, Aruba;1980 tot 1985;3.0;0.0;12.0;1.0;1.0;2.0;8.0;88.0
2584;Totaal mannen en vrouwen;21 jaar;Werkzaam;(voormalige) Nederlandse Antillen, Aruba;1985 tot 1990;3.0;0.0;11.0;1.0;1.0;1.0;8.0;89.0
2585;Totaal mannen en vrouwen;21 jaar;Werkzaam;(voormalige) Nederlandse Antillen, Aruba;1990 tot 1995;4.0;0.0;12.0;2.0;1.0;1.0;9.0;88.0
2586;Totaal mannen en vrouwen;21 jaar;Werkzaam;(voormalige) Nederlandse Antillen, Aruba;1995 tot 2000;;;;;;;;
2587;Totaal mannen en vrouwen;21 jaar;Werkzaam;Overige niet-westerse migratieachterg...;1935 tot 1940;;;;;;;;
2588;Totaal mannen en vrouwen;21 jaar;Werkzaam;Overige niet-westerse migratieachterg...;1940 tot 1945;;;;;;;;
2589;Totaal mannen en vrouwen;21 jaar;Werkzaam;Overige niet-westerse migratieachterg...;1945 tot 1950;;;;;;;;
2590;Totaal mannen en vrouwen;21 jaar;Werkzaam;Overige niet-westerse migratieachterg...;1950 tot 1955;;;;;;;;
2591;Totaal mannen en vrouwen;21 jaar;Werkzaam;Overige niet-westerse migratieachterg...;1955 tot 1960;;;;;;;;
2592;Totaal mannen en vrouwen;21 jaar;Werkzaam;Overige niet-westerse migratieachterg...;1960 tot 1965;;;;;;;;
2593;Totaal mannen en vrouwen;21 jaar;Werkzaam;Overige niet-westerse migratieachterg...;1965 tot 1970;;;;;;;;
2594;Totaal mannen en vrouwen;21 jaar;Werkzaam;Overige niet-westerse migratieachterg...;1970 tot 1975;;;;;;;;
2595;Totaal mannen en vrouwen;21 jaar;Werkzaam;Overige niet-westerse migratieachterg...;1975 tot 1980;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2596;Totaal mannen en vrouwen;21 jaar;Werkzaam;Overige niet-westerse migratieachterg...;1980 tot 1985;3.0;0.0;21.0;1.0;2.0;5.0;13.0;79.0
2597;Totaal mannen en vrouwen;21 jaar;Werkzaam;Overige niet-westerse migratieachterg...;1985 tot 1990;2.0;0.0;10.0;1.0;1.0;1.0;7.0;90.0
2598;Totaal mannen en vrouwen;21 jaar;Werkzaam;Overige niet-westerse migratieachterg...;1990 tot 1995;2.0;0.0;8.0;1.0;1.0;1.0;6.0;92.0
2599;Totaal mannen en vrouwen;21 jaar;Werkzaam;Overige niet-westerse migratieachterg...;1995 tot 2000;;;;;;;;
2600;Totaal mannen en vrouwen;21 jaar;Niet-werkzaam;Totaal;1935 tot 1940;;;;;;;;
2601;Totaal mannen en vrouwen;21 jaar;Niet-werkzaam;Totaal;1940 tot 1945;;;;;;;;
2602;Totaal mannen en vrouwen;21 jaar;Niet-werkzaam;Totaal;1945 tot 1950;;;;;;;;
2603;Totaal mannen en vrouwen;21 jaar;Niet-werkzaam;Totaal;1950 tot 1955;;;;;;;;
2604;Totaal mannen en vrouwen;21 jaar;Niet-werkzaam;Totaal;1955 tot 1960;;;;;;;;
2605;Totaal mannen en vrouwen;21 jaar;Niet-werkzaam;Totaal;1960 tot 1965;;;;;;;;
2606;Totaal mannen en vrouwen;21 jaar;Niet-werkzaam;Totaal;1965 tot 1970;;;;;;;;
2607;Totaal mannen en vrouwen;21 jaar;Niet-werkzaam;Totaal;1970 tot 1975;;;;;;;;
2608;Totaal mannen en vrouwen;21 jaar;Niet-werkzaam;Totaal;1975 tot 1980;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2609;Totaal mannen en vrouwen;21 jaar;Niet-werkzaam;Totaal;1980 tot 1985;15.0;0.0;22.0;4.0;3.0;4.0;11.0;78.0
2610;Totaal mannen en vrouwen;21 jaar;Niet-werkzaam;Totaal;1985 tot 1990;14.0;0.0;19.0;7.0;2.0;3.0;8.0;80.0
2611;Totaal mannen en vrouwen;21 jaar;Niet-werkzaam;Totaal;1990 tot 1995;16.0;0.0;22.0;8.0;2.0;3.0;9.0;78.0
2612;Totaal mannen en vrouwen;21 jaar;Niet-werkzaam;Totaal;1995 tot 2000;;;;;;;;
2613;Totaal mannen en vrouwen;21 jaar;Niet-werkzaam;Nederlandse achtergrond;1935 tot 1940;;;;;;;;
2614;Totaal mannen en vrouwen;21 jaar;Niet-werkzaam;Nederlandse achtergrond;1940 tot 1945;;;;;;;;
2615;Totaal mannen en vrouwen;21 jaar;Niet-werkzaam;Nederlandse achtergrond;1945 tot 1950;;;;;;;;
2616;Totaal mannen en vrouwen;21 jaar;Niet-werkzaam;Nederlandse achtergrond;1950 tot 1955;;;;;;;;
2617;Totaal mannen en vrouwen;21 jaar;Niet-werkzaam;Nederlandse achtergrond;1955 tot 1960;;;;;;;;
2618;Totaal mannen en vrouwen;21 jaar;Niet-werkzaam;Nederlandse achtergrond;1960 tot 1965;;;;;;;;
2619;Totaal mannen en vrouwen;21 jaar;Niet-werkzaam;Nederlandse achtergrond;1965 tot 1970;;;;;;;;
2620;Totaal mannen en vrouwen;21 jaar;Niet-werkzaam;Nederlandse achtergrond;1970 tot 1975;;;;;;;;
2621;Totaal mannen en vrouwen;21 jaar;Niet-werkzaam;Nederlandse achtergrond;1975 tot 1980;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2622;Totaal mannen en vrouwen;21 jaar;Niet-werkzaam;Nederlandse achtergrond;1980 tot 1985;14.0;0.0;19.0;5.0;2.0;3.0;10.0;81.0
2623;Totaal mannen en vrouwen;21 jaar;Niet-werkzaam;Nederlandse achtergrond;1985 tot 1990;15.0;0.0;19.0;7.0;2.0;2.0;7.0;81.0
2624;Totaal mannen en vrouwen;21 jaar;Niet-werkzaam;Nederlandse achtergrond;1990 tot 1995;17.0;0.0;21.0;8.0;2.0;2.0;9.0;79.0
2625;Totaal mannen en vrouwen;21 jaar;Niet-werkzaam;Nederlandse achtergrond;1995 tot 2000;;;;;;;;
2626;Totaal mannen en vrouwen;21 jaar;Niet-werkzaam;Met migratieachtergrond;1935 tot 1940;;;;;;;;
2627;Totaal mannen en vrouwen;21 jaar;Niet-werkzaam;Met migratieachtergrond;1940 tot 1945;;;;;;;;
2628;Totaal mannen en vrouwen;21 jaar;Niet-werkzaam;Met migratieachtergrond;1945 tot 1950;;;;;;;;
2629;Totaal mannen en vrouwen;21 jaar;Niet-werkzaam;Met migratieachtergrond;1950 tot 1955;;;;;;;;
2630;Totaal mannen en vrouwen;21 jaar;Niet-werkzaam;Met migratieachtergrond;1955 tot 1960;;;;;;;;
2631;Totaal mannen en vrouwen;21 jaar;Niet-werkzaam;Met migratieachtergrond;1960 tot 1965;;;;;;;;
2632;Totaal mannen en vrouwen;21 jaar;Niet-werkzaam;Met migratieachtergrond;1965 tot 1970;;;;;;;;
2633;Totaal mannen en vrouwen;21 jaar;Niet-werkzaam;Met migratieachtergrond;1970 tot 1975;;;;;;;;
2634;Totaal mannen en vrouwen;21 jaar;Niet-werkzaam;Met migratieachtergrond;1975 tot 1980;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2635;Totaal mannen en vrouwen;21 jaar;Niet-werkzaam;Met migratieachtergrond;1980 tot 1985;16.0;0.0;27.0;4.0;4.0;6.0;13.0;73.0
2636;Totaal mannen en vrouwen;21 jaar;Niet-werkzaam;Met migratieachtergrond;1985 tot 1990;12.0;0.0;21.0;5.0;2.0;3.0;10.0;79.0
2637;Totaal mannen en vrouwen;21 jaar;Niet-werkzaam;Met migratieachtergrond;1990 tot 1995;14.0;0.0;23.0;7.0;2.0;3.0;11.0;77.0
2638;Totaal mannen en vrouwen;21 jaar;Niet-werkzaam;Met migratieachtergrond;1995 tot 2000;;;;;;;;
2639;Totaal mannen en vrouwen;21 jaar;Niet-werkzaam;Westerse migratieachtergrond;1935 tot 1940;;;;;;;;
2640;Totaal mannen en vrouwen;21 jaar;Niet-werkzaam;Westerse migratieachtergrond;1940 tot 1945;;;;;;;;
2641;Totaal mannen en vrouwen;21 jaar;Niet-werkzaam;Westerse migratieachtergrond;1945 tot 1950;;;;;;;;
2642;Totaal mannen en vrouwen;21 jaar;Niet-werkzaam;Westerse migratieachtergrond;1950 tot 1955;;;;;;;;
2643;Totaal mannen en vrouwen;21 jaar;Niet-werkzaam;Westerse migratieachtergrond;1955 tot 1960;;;;;;;;
2644;Totaal mannen en vrouwen;21 jaar;Niet-werkzaam;Westerse migratieachtergrond;1960 tot 1965;;;;;;;;
2645;Totaal mannen en vrouwen;21 jaar;Niet-werkzaam;Westerse migratieachtergrond;1965 tot 1970;;;;;;;;
2646;Totaal mannen en vrouwen;21 jaar;Niet-werkzaam;Westerse migratieachtergrond;1970 tot 1975;;;;;;;;
2647;Totaal mannen en vrouwen;21 jaar;Niet-werkzaam;Westerse migratieachtergrond;1975 tot 1980;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2648;Totaal mannen en vrouwen;21 jaar;Niet-werkzaam;Westerse migratieachtergrond;1980 tot 1985;10.0;0.0;20.0;3.0;3.0;4.0;10.0;80.0
2649;Totaal mannen en vrouwen;21 jaar;Niet-werkzaam;Westerse migratieachtergrond;1985 tot 1990;8.0;0.0;18.0;5.0;2.0;3.0;8.0;82.0
2650;Totaal mannen en vrouwen;21 jaar;Niet-werkzaam;Westerse migratieachtergrond;1990 tot 1995;8.0;0.0;20.0;7.0;2.0;3.0;9.0;80.0
2651;Totaal mannen en vrouwen;21 jaar;Niet-werkzaam;Westerse migratieachtergrond;1995 tot 2000;;;;;;;;
2652;Totaal mannen en vrouwen;21 jaar;Niet-werkzaam;Niet-westerse migratieachtergrond;1935 tot 1940;;;;;;;;
2653;Totaal mannen en vrouwen;21 jaar;Niet-werkzaam;Niet-westerse migratieachtergrond;1940 tot 1945;;;;;;;;
2654;Totaal mannen en vrouwen;21 jaar;Niet-werkzaam;Niet-westerse migratieachtergrond;1945 tot 1950;;;;;;;;
2655;Totaal mannen en vrouwen;21 jaar;Niet-werkzaam;Niet-westerse migratieachtergrond;1950 tot 1955;;;;;;;;
2656;Totaal mannen en vrouwen;21 jaar;Niet-werkzaam;Niet-westerse migratieachtergrond;1955 tot 1960;;;;;;;;
2657;Totaal mannen en vrouwen;21 jaar;Niet-werkzaam;Niet-westerse migratieachtergrond;1960 tot 1965;;;;;;;;
2658;Totaal mannen en vrouwen;21 jaar;Niet-werkzaam;Niet-westerse migratieachtergrond;1965 tot 1970;;;;;;;;
2659;Totaal mannen en vrouwen;21 jaar;Niet-werkzaam;Niet-westerse migratieachtergrond;1970 tot 1975;;;;;;;;
2660;Totaal mannen en vrouwen;21 jaar;Niet-werkzaam;Niet-westerse migratieachtergrond;1975 tot 1980;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2661;Totaal mannen en vrouwen;21 jaar;Niet-werkzaam;Niet-westerse migratieachtergrond;1980 tot 1985;19.0;0.0;30.0;4.0;4.0;6.0;15.0;70.0
2662;Totaal mannen en vrouwen;21 jaar;Niet-werkzaam;Niet-westerse migratieachtergrond;1985 tot 1990;14.0;0.0;22.0;5.0;2.0;4.0;10.0;78.0
2663;Totaal mannen en vrouwen;21 jaar;Niet-werkzaam;Niet-westerse migratieachtergrond;1990 tot 1995;17.0;0.0;25.0;7.0;2.0;3.0;12.0;75.0
2664;Totaal mannen en vrouwen;21 jaar;Niet-werkzaam;Niet-westerse migratieachtergrond;1995 tot 2000;;;;;;;;
2665;Totaal mannen en vrouwen;21 jaar;Niet-werkzaam;Marokko;1935 tot 1940;;;;;;;;
2666;Totaal mannen en vrouwen;21 jaar;Niet-werkzaam;Marokko;1940 tot 1945;;;;;;;;
2667;Totaal mannen en vrouwen;21 jaar;Niet-werkzaam;Marokko;1945 tot 1950;;;;;;;;
2668;Totaal mannen en vrouwen;21 jaar;Niet-werkzaam;Marokko;1950 tot 1955;;;;;;;;
2669;Totaal mannen en vrouwen;21 jaar;Niet-werkzaam;Marokko;1955 tot 1960;;;;;;;;
2670;Totaal mannen en vrouwen;21 jaar;Niet-werkzaam;Marokko;1960 tot 1965;;;;;;;;
2671;Totaal mannen en vrouwen;21 jaar;Niet-werkzaam;Marokko;1965 tot 1970;;;;;;;;
2672;Totaal mannen en vrouwen;21 jaar;Niet-werkzaam;Marokko;1970 tot 1975;;;;;;;;
2673;Totaal mannen en vrouwen;21 jaar;Niet-werkzaam;Marokko;1975 tot 1980;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2674;Totaal mannen en vrouwen;21 jaar;Niet-werkzaam;Marokko;1980 tot 1985;20.0;0.0;30.0;3.0;3.0;6.0;17.0;70.0
2675;Totaal mannen en vrouwen;21 jaar;Niet-werkzaam;Marokko;1985 tot 1990;16.0;0.0;22.0;5.0;2.0;3.0;12.0;78.0
2676;Totaal mannen en vrouwen;21 jaar;Niet-werkzaam;Marokko;1990 tot 1995;21.0;0.0;28.0;8.0;2.0;4.0;14.0;72.0
2677;Totaal mannen en vrouwen;21 jaar;Niet-werkzaam;Marokko;1995 tot 2000;;;;;;;;
2678;Totaal mannen en vrouwen;21 jaar;Niet-werkzaam;Turkije;1935 tot 1940;;;;;;;;
2679;Totaal mannen en vrouwen;21 jaar;Niet-werkzaam;Turkije;1940 tot 1945;;;;;;;;
2680;Totaal mannen en vrouwen;21 jaar;Niet-werkzaam;Turkije;1945 tot 1950;;;;;;;;
2681;Totaal mannen en vrouwen;21 jaar;Niet-werkzaam;Turkije;1950 tot 1955;;;;;;;;
2682;Totaal mannen en vrouwen;21 jaar;Niet-werkzaam;Turkije;1955 tot 1960;;;;;;;;
2683;Totaal mannen en vrouwen;21 jaar;Niet-werkzaam;Turkije;1960 tot 1965;;;;;;;;
2684;Totaal mannen en vrouwen;21 jaar;Niet-werkzaam;Turkije;1965 tot 1970;;;;;;;;
2685;Totaal mannen en vrouwen;21 jaar;Niet-werkzaam;Turkije;1970 tot 1975;;;;;;;;
2686;Totaal mannen en vrouwen;21 jaar;Niet-werkzaam;Turkije;1975 tot 1980;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2687;Totaal mannen en vrouwen;21 jaar;Niet-werkzaam;Turkije;1980 tot 1985;16.0;0.0;29.0;4.0;2.0;5.0;18.0;71.0
2688;Totaal mannen en vrouwen;21 jaar;Niet-werkzaam;Turkije;1985 tot 1990;13.0;0.0;20.0;6.0;2.0;2.0;10.0;80.0
2689;Totaal mannen en vrouwen;21 jaar;Niet-werkzaam;Turkije;1990 tot 1995;14.0;0.0;22.0;7.0;2.0;2.0;11.0;78.0
2690;Totaal mannen en vrouwen;21 jaar;Niet-werkzaam;Turkije;1995 tot 2000;;;;;;;;
2691;Totaal mannen en vrouwen;21 jaar;Niet-werkzaam;Suriname;1935 tot 1940;;;;;;;;
2692;Totaal mannen en vrouwen;21 jaar;Niet-werkzaam;Suriname;1940 tot 1945;;;;;;;;
2693;Totaal mannen en vrouwen;21 jaar;Niet-werkzaam;Suriname;1945 tot 1950;;;;;;;;
2694;Totaal mannen en vrouwen;21 jaar;Niet-werkzaam;Suriname;1950 tot 1955;;;;;;;;
2695;Totaal mannen en vrouwen;21 jaar;Niet-werkzaam;Suriname;1955 tot 1960;;;;;;;;
2696;Totaal mannen en vrouwen;21 jaar;Niet-werkzaam;Suriname;1960 tot 1965;;;;;;;;
2697;Totaal mannen en vrouwen;21 jaar;Niet-werkzaam;Suriname;1965 tot 1970;;;;;;;;
2698;Totaal mannen en vrouwen;21 jaar;Niet-werkzaam;Suriname;1970 tot 1975;;;;;;;;
2699;Totaal mannen en vrouwen;21 jaar;Niet-werkzaam;Suriname;1975 tot 1980;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2700;Totaal mannen en vrouwen;21 jaar;Niet-werkzaam;Suriname;1980 tot 1985;20.0;0.0;29.0;4.0;5.0;6.0;14.0;71.0
2701;Totaal mannen en vrouwen;21 jaar;Niet-werkzaam;Suriname;1985 tot 1990;17.0;0.0;23.0;6.0;3.0;4.0;11.0;77.0
2702;Totaal mannen en vrouwen;21 jaar;Niet-werkzaam;Suriname;1990 tot 1995;20.0;0.0;27.0;7.0;2.0;5.0;13.0;73.0
2703;Totaal mannen en vrouwen;21 jaar;Niet-werkzaam;Suriname;1995 tot 2000;;;;;;;;
2704;Totaal mannen en vrouwen;21 jaar;Niet-werkzaam;(voormalige) Nederlandse Antillen, Aruba;1935 tot 1940;;;;;;;;
2705;Totaal mannen en vrouwen;21 jaar;Niet-werkzaam;(voormalige) Nederlandse Antillen, Aruba;1940 tot 1945;;;;;;;;
2706;Totaal mannen en vrouwen;21 jaar;Niet-werkzaam;(voormalige) Nederlandse Antillen, Aruba;1945 tot 1950;;;;;;;;
2707;Totaal mannen en vrouwen;21 jaar;Niet-werkzaam;(voormalige) Nederlandse Antillen, Aruba;1950 tot 1955;;;;;;;;
2708;Totaal mannen en vrouwen;21 jaar;Niet-werkzaam;(voormalige) Nederlandse Antillen, Aruba;1955 tot 1960;;;;;;;;
2709;Totaal mannen en vrouwen;21 jaar;Niet-werkzaam;(voormalige) Nederlandse Antillen, Aruba;1960 tot 1965;;;;;;;;
2710;Totaal mannen en vrouwen;21 jaar;Niet-werkzaam;(voormalige) Nederlandse Antillen, Aruba;1965 tot 1970;;;;;;;;
2711;Totaal mannen en vrouwen;21 jaar;Niet-werkzaam;(voormalige) Nederlandse Antillen, Aruba;1970 tot 1975;;;;;;;;
2712;Totaal mannen en vrouwen;21 jaar;Niet-werkzaam;(voormalige) Nederlandse Antillen, Aruba;1975 tot 1980;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2713;Totaal mannen en vrouwen;21 jaar;Niet-werkzaam;(voormalige) Nederlandse Antillen, Aruba;1980 tot 1985;21.0;0.0;37.0;6.0;7.0;8.0;16.0;62.0
2714;Totaal mannen en vrouwen;21 jaar;Niet-werkzaam;(voormalige) Nederlandse Antillen, Aruba;1985 tot 1990;15.0;0.0;31.0;7.0;4.0;7.0;13.0;69.0
2715;Totaal mannen en vrouwen;21 jaar;Niet-werkzaam;(voormalige) Nederlandse Antillen, Aruba;1990 tot 1995;18.0;0.0;34.0;11.0;4.0;5.0;15.0;66.0
2716;Totaal mannen en vrouwen;21 jaar;Niet-werkzaam;(voormalige) Nederlandse Antillen, Aruba;1995 tot 2000;;;;;;;;
2717;Totaal mannen en vrouwen;21 jaar;Niet-werkzaam;Overige niet-westerse migratieachterg...;1935 tot 1940;;;;;;;;
2718;Totaal mannen en vrouwen;21 jaar;Niet-werkzaam;Overige niet-westerse migratieachterg...;1940 tot 1945;;;;;;;;
2719;Totaal mannen en vrouwen;21 jaar;Niet-werkzaam;Overige niet-westerse migratieachterg...;1945 tot 1950;;;;;;;;
2720;Totaal mannen en vrouwen;21 jaar;Niet-werkzaam;Overige niet-westerse migratieachterg...;1950 tot 1955;;;;;;;;
2721;Totaal mannen en vrouwen;21 jaar;Niet-werkzaam;Overige niet-westerse migratieachterg...;1955 tot 1960;;;;;;;;
2722;Totaal mannen en vrouwen;21 jaar;Niet-werkzaam;Overige niet-westerse migratieachterg...;1960 tot 1965;;;;;;;;
2723;Totaal mannen en vrouwen;21 jaar;Niet-werkzaam;Overige niet-westerse migratieachterg...;1965 tot 1970;;;;;;;;
2724;Totaal mannen en vrouwen;21 jaar;Niet-werkzaam;Overige niet-westerse migratieachterg...;1970 tot 1975;;;;;;;;
2725;Totaal mannen en vrouwen;21 jaar;Niet-werkzaam;Overige niet-westerse migratieachterg...;1975 tot 1980;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2726;Totaal mannen en vrouwen;21 jaar;Niet-werkzaam;Overige niet-westerse migratieachterg...;1980 tot 1985;18.0;0.0;30.0;5.0;5.0;7.0;12.0;70.0
2727;Totaal mannen en vrouwen;21 jaar;Niet-werkzaam;Overige niet-westerse migratieachterg...;1985 tot 1990;13.0;0.0;20.0;5.0;2.0;4.0;9.0;80.0
2728;Totaal mannen en vrouwen;21 jaar;Niet-werkzaam;Overige niet-westerse migratieachterg...;1990 tot 1995;15.0;0.0;20.0;6.0;2.0;3.0;9.0;79.0
2729;Totaal mannen en vrouwen;21 jaar;Niet-werkzaam;Overige niet-westerse migratieachterg...;1995 tot 2000;;;;;;;;
2730;Totaal mannen en vrouwen;22 jaar;Totaal;Totaal;1935 tot 1940;;;;;;;;
2731;Totaal mannen en vrouwen;22 jaar;Totaal;Totaal;1940 tot 1945;;;;;;;;
2732;Totaal mannen en vrouwen;22 jaar;Totaal;Totaal;1945 tot 1950;;;;;;;;
2733;Totaal mannen en vrouwen;22 jaar;Totaal;Totaal;1950 tot 1955;;;;;;;;
2734;Totaal mannen en vrouwen;22 jaar;Totaal;Totaal;1955 tot 1960;;;;;;;;
2735;Totaal mannen en vrouwen;22 jaar;Totaal;Totaal;1960 tot 1965;;;;;;;;
2736;Totaal mannen en vrouwen;22 jaar;Totaal;Totaal;1965 tot 1970;;;;;;;;
2737;Totaal mannen en vrouwen;22 jaar;Totaal;Totaal;1970 tot 1975;;;;;;;;
2738;Totaal mannen en vrouwen;22 jaar;Totaal;Totaal;1975 tot 1980;5.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2739;Totaal mannen en vrouwen;22 jaar;Totaal;Totaal;1980 tot 1985;6.0;1.0;13.0;1.0;1.0;2.0;9.0;86.0
2740;Totaal mannen en vrouwen;22 jaar;Totaal;Totaal;1985 tot 1990;7.0;2.0;11.0;1.0;1.0;1.0;8.0;86.0
2741;Totaal mannen en vrouwen;22 jaar;Totaal;Totaal;1990 tot 1995;;;;;;;;
2742;Totaal mannen en vrouwen;22 jaar;Totaal;Totaal;1995 tot 2000;;;;;;;;
2743;Totaal mannen en vrouwen;22 jaar;Totaal;Nederlandse achtergrond;1935 tot 1940;;;;;;;;
2744;Totaal mannen en vrouwen;22 jaar;Totaal;Nederlandse achtergrond;1940 tot 1945;;;;;;;;
2745;Totaal mannen en vrouwen;22 jaar;Totaal;Nederlandse achtergrond;1945 tot 1950;;;;;;;;
2746;Totaal mannen en vrouwen;22 jaar;Totaal;Nederlandse achtergrond;1950 tot 1955;;;;;;;;
2747;Totaal mannen en vrouwen;22 jaar;Totaal;Nederlandse achtergrond;1955 tot 1960;;;;;;;;
2748;Totaal mannen en vrouwen;22 jaar;Totaal;Nederlandse achtergrond;1960 tot 1965;;;;;;;;
2749;Totaal mannen en vrouwen;22 jaar;Totaal;Nederlandse achtergrond;1965 tot 1970;;;;;;;;
2750;Totaal mannen en vrouwen;22 jaar;Totaal;Nederlandse achtergrond;1970 tot 1975;;;;;;;;
2751;Totaal mannen en vrouwen;22 jaar;Totaal;Nederlandse achtergrond;1975 tot 1980;4.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2752;Totaal mannen en vrouwen;22 jaar;Totaal;Nederlandse achtergrond;1980 tot 1985;5.0;1.0;11.0;1.0;1.0;1.0;8.0;88.0
2753;Totaal mannen en vrouwen;22 jaar;Totaal;Nederlandse achtergrond;1985 tot 1990;6.0;2.0;10.0;1.0;1.0;1.0;8.0;87.0
2754;Totaal mannen en vrouwen;22 jaar;Totaal;Nederlandse achtergrond;1990 tot 1995;;;;;;;;
2755;Totaal mannen en vrouwen;22 jaar;Totaal;Nederlandse achtergrond;1995 tot 2000;;;;;;;;
2756;Totaal mannen en vrouwen;22 jaar;Totaal;Met migratieachtergrond;1935 tot 1940;;;;;;;;
2757;Totaal mannen en vrouwen;22 jaar;Totaal;Met migratieachtergrond;1940 tot 1945;;;;;;;;
2758;Totaal mannen en vrouwen;22 jaar;Totaal;Met migratieachtergrond;1945 tot 1950;;;;;;;;
2759;Totaal mannen en vrouwen;22 jaar;Totaal;Met migratieachtergrond;1950 tot 1955;;;;;;;;
2760;Totaal mannen en vrouwen;22 jaar;Totaal;Met migratieachtergrond;1955 tot 1960;;;;;;;;
2761;Totaal mannen en vrouwen;22 jaar;Totaal;Met migratieachtergrond;1960 tot 1965;;;;;;;;
2762;Totaal mannen en vrouwen;22 jaar;Totaal;Met migratieachtergrond;1965 tot 1970;;;;;;;;
2763;Totaal mannen en vrouwen;22 jaar;Totaal;Met migratieachtergrond;1970 tot 1975;;;;;;;;
2764;Totaal mannen en vrouwen;22 jaar;Totaal;Met migratieachtergrond;1975 tot 1980;9.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2765;Totaal mannen en vrouwen;22 jaar;Totaal;Met migratieachtergrond;1980 tot 1985;10.0;2.0;21.0;2.0;2.0;4.0;12.0;78.0
2766;Totaal mannen en vrouwen;22 jaar;Totaal;Met migratieachtergrond;1985 tot 1990;8.0;2.0;15.0;1.0;1.0;2.0;10.0;83.0
2767;Totaal mannen en vrouwen;22 jaar;Totaal;Met migratieachtergrond;1990 tot 1995;;;;;;;;
2768;Totaal mannen en vrouwen;22 jaar;Totaal;Met migratieachtergrond;1995 tot 2000;;;;;;;;
2769;Totaal mannen en vrouwen;22 jaar;Totaal;Westerse migratieachtergrond;1935 tot 1940;;;;;;;;
2770;Totaal mannen en vrouwen;22 jaar;Totaal;Westerse migratieachtergrond;1940 tot 1945;;;;;;;;
2771;Totaal mannen en vrouwen;22 jaar;Totaal;Westerse migratieachtergrond;1945 tot 1950;;;;;;;;
2772;Totaal mannen en vrouwen;22 jaar;Totaal;Westerse migratieachtergrond;1950 tot 1955;;;;;;;;
2773;Totaal mannen en vrouwen;22 jaar;Totaal;Westerse migratieachtergrond;1955 tot 1960;;;;;;;;
