ID;SoortGezin;AantalKinderen;Regio;Gezinnen_1
3399;Totaal gezinnen met echtpaar;Gezinnen met 8 kinderen;Enschede;3
3400;Totaal gezinnen met echtpaar;Gezinnen met 8 kinderen;Overijssel, gem. 20001 - 50000 inw.;9
3401;Totaal gezinnen met echtpaar;Gezinnen met 8 kinderen;Almelo;3
3402;Totaal gezinnen met echtpaar;Gezinnen met 8 kinderen;Deventer;2
3403;Totaal gezinnen met echtpaar;Gezinnen met 8 kinderen;Hengelo (O.);0
3404;Totaal gezinnen met echtpaar;Gezinnen met 8 kinderen;Lonneker;0
3405;Totaal gezinnen met echtpaar;Gezinnen met 8 kinderen;Zwolle;4
3406;Totaal gezinnen met echtpaar;Gezinnen met 8 kinderen;Overijssel, gem. 10001 - 20000 inw.;1
3407;Totaal gezinnen met echtpaar;Gezinnen met 8 kinderen;Overijssel, gem. 5001 - 10000 inw.;0
3408;Totaal gezinnen met echtpaar;Gezinnen met 8 kinderen;Overijssel, gem. 2001 - 5000 inw.;6
3409;Totaal gezinnen met echtpaar;Gezinnen met 8 kinderen;Overijssel, gem. 1001 - 2000 inw.;0
3410;Totaal gezinnen met echtpaar;Gezinnen met 8 kinderen;Overijssel, gem. 501 - 1000 inw.;0
3411;Totaal gezinnen met echtpaar;Gezinnen met 8 kinderen;Gelderland, gem. 50001 - 100000 inw.;2
3412;Totaal gezinnen met echtpaar;Gezinnen met 8 kinderen;Apeldoorn;1
3413;Totaal gezinnen met echtpaar;Gezinnen met 8 kinderen;Arnhem;0
3414;Totaal gezinnen met echtpaar;Gezinnen met 8 kinderen;Nijmegen;1
3415;Totaal gezinnen met echtpaar;Gezinnen met 8 kinderen;Gelderland, gem. 20001 - 50000 inw.;0
3416;Totaal gezinnen met echtpaar;Gezinnen met 8 kinderen;Ede;0
3417;Totaal gezinnen met echtpaar;Gezinnen met 8 kinderen;Rheden;0
3418;Totaal gezinnen met echtpaar;Gezinnen met 8 kinderen;Gelderland, gem. 10001 - 20000 inw.;5
3419;Totaal gezinnen met echtpaar;Gezinnen met 8 kinderen;Gelderland, gem. 5001 - 10000 inw.;3
3420;Totaal gezinnen met echtpaar;Gezinnen met 8 kinderen;Gelderland, gem. 2001 - 5000 inw.;2
3421;Totaal gezinnen met echtpaar;Gezinnen met 8 kinderen;Gelderland, gem. 1001 - 2000 inw.;0
3422;Totaal gezinnen met echtpaar;Gezinnen met 8 kinderen;Gelderland, gem. 501 - 1000 inw.;0
3423;Totaal gezinnen met echtpaar;Gezinnen met 8 kinderen;Gelderland, gem. 500 en minder inw.;0
3424;Totaal gezinnen met echtpaar;Gezinnen met 8 kinderen;Utrecht, gem. 100001 en meer inw.;3
3425;Totaal gezinnen met echtpaar;Gezinnen met 8 kinderen;Utrecht;3
3426;Totaal gezinnen met echtpaar;Gezinnen met 8 kinderen;Utrecht, gem. 20001 - 50000 inw.;0
3427;Totaal gezinnen met echtpaar;Gezinnen met 8 kinderen;Amersfoort;0
3428;Totaal gezinnen met echtpaar;Gezinnen met 8 kinderen;Zeist;0
3429;Totaal gezinnen met echtpaar;Gezinnen met 8 kinderen;Utrecht, gem. 10001 - 20000 inw.;0
3430;Totaal gezinnen met echtpaar;Gezinnen met 8 kinderen;Utrecht, gem. 5001 - 10000 inw.;0
3431;Totaal gezinnen met echtpaar;Gezinnen met 8 kinderen;Utrecht, gem. 2001 - 5000 inw.;4
3432;Totaal gezinnen met echtpaar;Gezinnen met 8 kinderen;Utrecht, gem. 1001 - 2000 inw.;0
3433;Totaal gezinnen met echtpaar;Gezinnen met 8 kinderen;Utrecht, gem. 501 - 1000 inw.;0
3434;Totaal gezinnen met echtpaar;Gezinnen met 8 kinderen;Utrecht, gem. 500 en minder inw.;0
3435;Totaal gezinnen met echtpaar;Gezinnen met 8 kinderen;Noord-Holland, gem. 100001 en meer inw.;17
3436;Totaal gezinnen met echtpaar;Gezinnen met 8 kinderen;Amsterdam;14
3437;Totaal gezinnen met echtpaar;Gezinnen met 8 kinderen;Haarlem;3
3438;Totaal gezinnen met echtpaar;Gezinnen met 8 kinderen;Noord-Holland, gem. 50001 - 100000 inw.;3
3439;Totaal gezinnen met echtpaar;Gezinnen met 8 kinderen;Hilversum;3
3440;Totaal gezinnen met echtpaar;Gezinnen met 8 kinderen;Noord-Holland, gem. 20001 - 50000 inw.;3
3441;Totaal gezinnen met echtpaar;Gezinnen met 8 kinderen;Alkmaar;0
3442;Totaal gezinnen met echtpaar;Gezinnen met 8 kinderen;Bussum;0
3443;Totaal gezinnen met echtpaar;Gezinnen met 8 kinderen;Haarlemmermeer;2
3444;Totaal gezinnen met echtpaar;Gezinnen met 8 kinderen;Helder (Den);0
3445;Totaal gezinnen met echtpaar;Gezinnen met 8 kinderen;Velsen;0
3446;Totaal gezinnen met echtpaar;Gezinnen met 8 kinderen;Zaandam;1
3447;Totaal gezinnen met echtpaar;Gezinnen met 8 kinderen;Noord-Holland, gem. 10001 - 20000 inw.;1
3448;Totaal gezinnen met echtpaar;Gezinnen met 8 kinderen;Noord-Holland, gem. 5001 - 10000 inw.;0
3449;Totaal gezinnen met echtpaar;Gezinnen met 8 kinderen;Noord-Holland, gem. 2001 - 5000 inw.;0
3450;Totaal gezinnen met echtpaar;Gezinnen met 8 kinderen;Noord-Holland, gem. 1001 - 2000 inw.;0
3451;Totaal gezinnen met echtpaar;Gezinnen met 8 kinderen;Noord-Holland, gem. 501 - 1000 inw.;0
3452;Totaal gezinnen met echtpaar;Gezinnen met 8 kinderen;Noord-Holland, gem. 500 en minder inw.;0
3453;Totaal gezinnen met echtpaar;Gezinnen met 8 kinderen;Zuid-Holland, gem. 100001 en meer inw.;22
3454;Totaal gezinnen met echtpaar;Gezinnen met 8 kinderen;'s-Gravenhage;1
3455;Totaal gezinnen met echtpaar;Gezinnen met 8 kinderen;Rotterdam;21
3456;Totaal gezinnen met echtpaar;Gezinnen met 8 kinderen;Zuid-Holland, gem. 50001 - 100000 inw.;3
3457;Totaal gezinnen met echtpaar;Gezinnen met 8 kinderen;Delft;0
3458;Totaal gezinnen met echtpaar;Gezinnen met 8 kinderen;Dordrecht;2
3459;Totaal gezinnen met echtpaar;Gezinnen met 8 kinderen;Leiden;1
3460;Totaal gezinnen met echtpaar;Gezinnen met 8 kinderen;Schiedam;0
3461;Totaal gezinnen met echtpaar;Gezinnen met 8 kinderen;Zuid-Holland, gem. 20001 - 50000 inw.;0
3462;Totaal gezinnen met echtpaar;Gezinnen met 8 kinderen;Gouda;0
3463;Totaal gezinnen met echtpaar;Gezinnen met 8 kinderen;Vlaardingen;0
3464;Totaal gezinnen met echtpaar;Gezinnen met 8 kinderen;Zuid-Holland, gem. 10001 - 20000 inw.;1
3465;Totaal gezinnen met echtpaar;Gezinnen met 8 kinderen;Zuid-Holland, gem. 5001 - 10000 inw.;3
3466;Totaal gezinnen met echtpaar;Gezinnen met 8 kinderen;Zuid-Holland, gem. 2001 - 5000 inw.;5
3467;Totaal gezinnen met echtpaar;Gezinnen met 8 kinderen;Zuid-Holland, gem. 1001 - 2000 inw.;1
3468;Totaal gezinnen met echtpaar;Gezinnen met 8 kinderen;Zuid-Holland, gem. 501 - 1000 inw.;0
3469;Totaal gezinnen met echtpaar;Gezinnen met 8 kinderen;Zuid-Holland, gem. 500 en minder inw.;0
3470;Totaal gezinnen met echtpaar;Gezinnen met 8 kinderen;Zeeland, gem. 20001 - 50000 inw.;0
3471;Totaal gezinnen met echtpaar;Gezinnen met 8 kinderen;Vlissingen;0
3472;Totaal gezinnen met echtpaar;Gezinnen met 8 kinderen;Zeeland, gem. 10001 - 20000 inw.;1
3473;Totaal gezinnen met echtpaar;Gezinnen met 8 kinderen;Zeeland, gem. 5001 - 10000 inw.;0
3474;Totaal gezinnen met echtpaar;Gezinnen met 8 kinderen;Zeeland, gem. 2001 - 5000 inw.;0
3475;Totaal gezinnen met echtpaar;Gezinnen met 8 kinderen;Zeeland, gem. 1001 - 2000 inw.;0
3476;Totaal gezinnen met echtpaar;Gezinnen met 8 kinderen;Zeeland, gem. 501 - 1000 inw.;0
3477;Totaal gezinnen met echtpaar;Gezinnen met 8 kinderen;Zeeland, gem. 500 en minder inw.;0
3478;Totaal gezinnen met echtpaar;Gezinnen met 8 kinderen;Noord-Brabant, gem. 50001 - 100000 inw.;1
3479;Totaal gezinnen met echtpaar;Gezinnen met 8 kinderen;Eindhoven;0
3480;Totaal gezinnen met echtpaar;Gezinnen met 8 kinderen;Tilburg;1
3481;Totaal gezinnen met echtpaar;Gezinnen met 8 kinderen;Noord-Brabant, gem. 20001 - 50000 inw.;6
3482;Totaal gezinnen met echtpaar;Gezinnen met 8 kinderen;Bergen op Zoom;0
3483;Totaal gezinnen met echtpaar;Gezinnen met 8 kinderen;Breda;2
3484;Totaal gezinnen met echtpaar;Gezinnen met 8 kinderen;Helmond;1
3485;Totaal gezinnen met echtpaar;Gezinnen met 8 kinderen;'s-Hertogenbosch;3
3486;Totaal gezinnen met echtpaar;Gezinnen met 8 kinderen;Roosendaal en Nispen;0
3487;Totaal gezinnen met echtpaar;Gezinnen met 8 kinderen;Noord-Brabant, gem. 10001 - 20000 inw.;4
3488;Totaal gezinnen met echtpaar;Gezinnen met 8 kinderen;Noord-Brabant, gem. 5001 - 10000 inw.;4
3489;Totaal gezinnen met echtpaar;Gezinnen met 8 kinderen;Noord-Brabant, gem. 2001 - 5000 inw.;6
3490;Totaal gezinnen met echtpaar;Gezinnen met 8 kinderen;Noord-Brabant, gem. 1001 - 2000 inw.;0
3491;Totaal gezinnen met echtpaar;Gezinnen met 8 kinderen;Noord-Brabant, gem. 501 - 1000 inw.;0
3492;Totaal gezinnen met echtpaar;Gezinnen met 8 kinderen;Limburg, gem. 50001 - 100000 inw.;0
3493;Totaal gezinnen met echtpaar;Gezinnen met 8 kinderen;Maastricht;0
3494;Totaal gezinnen met echtpaar;Gezinnen met 8 kinderen;Limburg, gem. 20001 - 50000 inw.;2
3495;Totaal gezinnen met echtpaar;Gezinnen met 8 kinderen;Heerlen;0
3496;Totaal gezinnen met echtpaar;Gezinnen met 8 kinderen;Kerkrade;0
3497;Totaal gezinnen met echtpaar;Gezinnen met 8 kinderen;Venlo;2
3498;Totaal gezinnen met echtpaar;Gezinnen met 8 kinderen;Limburg, gem. 10001 - 20000 inw.;8
3499;Totaal gezinnen met echtpaar;Gezinnen met 8 kinderen;Limburg, gem. 5001 - 10000 inw.;0
3500;Totaal gezinnen met echtpaar;Gezinnen met 8 kinderen;Limburg, gem. 2001 - 5000 inw.;0
3501;Totaal gezinnen met echtpaar;Gezinnen met 8 kinderen;Limburg, gem. 1001 - 2000 inw.;0
3502;Totaal gezinnen met echtpaar;Gezinnen met 8 kinderen;Limburg, gem. 501 - 1000 inw.;0
3503;Totaal gezinnen met echtpaar;Gezinnen met 8 kinderen;Limburg, gem. 500 en minder inw.;0
3504;Totaal gezinnen met echtpaar;Gezinnen met 9 kinderen;Nederland;94
3505;Totaal gezinnen met echtpaar;Gezinnen met 9 kinderen;Groningen (provincie);11
3506;Totaal gezinnen met echtpaar;Gezinnen met 9 kinderen;Friesland;5
3507;Totaal gezinnen met echtpaar;Gezinnen met 9 kinderen;Drenthe;5
3508;Totaal gezinnen met echtpaar;Gezinnen met 9 kinderen;Overijssel;8
3509;Totaal gezinnen met echtpaar;Gezinnen met 9 kinderen;Gelderland;6
3510;Totaal gezinnen met echtpaar;Gezinnen met 9 kinderen;Utrecht (provincie);4
3511;Totaal gezinnen met echtpaar;Gezinnen met 9 kinderen;Noord-Holland;16
3512;Totaal gezinnen met echtpaar;Gezinnen met 9 kinderen;Zuid-Holland;19
3513;Totaal gezinnen met echtpaar;Gezinnen met 9 kinderen;Zeeland;0
3514;Totaal gezinnen met echtpaar;Gezinnen met 9 kinderen;Noord-Brabant;14
3515;Totaal gezinnen met echtpaar;Gezinnen met 9 kinderen;Limburg;6
3516;Totaal gezinnen met echtpaar;Gezinnen met 9 kinderen;Gemeenten met meer dan 100000 inwoners;25
3517;Totaal gezinnen met echtpaar;Gezinnen met 9 kinderen;Gemeenten met 50001 - 100000 inwoners;5
3518;Totaal gezinnen met echtpaar;Gezinnen met 9 kinderen;Gemeenten met 20001 - 50000 inwoners;13
3519;Totaal gezinnen met echtpaar;Gezinnen met 9 kinderen;Gemeenten met 10001 - 20000 inwoners;19
3520;Totaal gezinnen met echtpaar;Gezinnen met 9 kinderen;Gemeenten met 5001 - 10000 inwoners;15
3521;Totaal gezinnen met echtpaar;Gezinnen met 9 kinderen;Gemeenten met 2001 - 5000 inwoners;14
3522;Totaal gezinnen met echtpaar;Gezinnen met 9 kinderen;Gemeenten met 1001 - 2000 inwoners;2
3523;Totaal gezinnen met echtpaar;Gezinnen met 9 kinderen;Gemeenten met 501 - 1000 inwoners;1
3524;Totaal gezinnen met echtpaar;Gezinnen met 9 kinderen;Gemeenten met 500 of minder inwoners;0
3525;Totaal gezinnen met echtpaar;Gezinnen met 9 kinderen;Groningen, gem. 100001 en meer inw.;6
3526;Totaal gezinnen met echtpaar;Gezinnen met 9 kinderen;Groningen;6
3527;Totaal gezinnen met echtpaar;Gezinnen met 9 kinderen;Groningen, gem. 10001 - 20000 inw.;3
3528;Totaal gezinnen met echtpaar;Gezinnen met 9 kinderen;Groningen, gem. 5001 - 10000 inw.;2
3529;Totaal gezinnen met echtpaar;Gezinnen met 9 kinderen;Groningen, gem. 2001 - 5000 inw.;0
3530;Totaal gezinnen met echtpaar;Gezinnen met 9 kinderen;Groningen, gem. 1001 - 2000 inw.;0
3531;Totaal gezinnen met echtpaar;Gezinnen met 9 kinderen;Friesland, gem. 20001 - 50000 inw.;0
3532;Totaal gezinnen met echtpaar;Gezinnen met 9 kinderen;Leeuwarden;0
3533;Totaal gezinnen met echtpaar;Gezinnen met 9 kinderen;Friesland, gem. 10001 - 20000 inw.;5
3534;Totaal gezinnen met echtpaar;Gezinnen met 9 kinderen;Friesland, gem. 5001 - 10000 inw.;0
3535;Totaal gezinnen met echtpaar;Gezinnen met 9 kinderen;Friesland, gem. 2001 - 5000 inw.;0
3536;Totaal gezinnen met echtpaar;Gezinnen met 9 kinderen;Friesland, gem. 1001 - 2000 inw.;0
3537;Totaal gezinnen met echtpaar;Gezinnen met 9 kinderen;Friesland, gem. 501 - 1000 inw.;0
3538;Totaal gezinnen met echtpaar;Gezinnen met 9 kinderen;Drenthe, gem. 20001 - 50000 inw.;1
3539;Totaal gezinnen met echtpaar;Gezinnen met 9 kinderen;Emmen;1
3540;Totaal gezinnen met echtpaar;Gezinnen met 9 kinderen;Drenthe, gem. 10001 - 20000 inw.;1
3541;Totaal gezinnen met echtpaar;Gezinnen met 9 kinderen;Drenthe, gem. 5001 - 10000 inw.;2
3542;Totaal gezinnen met echtpaar;Gezinnen met 9 kinderen;Drenthe, gem. 2001 - 5000 inw.;1
3543;Totaal gezinnen met echtpaar;Gezinnen met 9 kinderen;Drenthe, gem. 1001 - 2000 inw.;0
3544;Totaal gezinnen met echtpaar;Gezinnen met 9 kinderen;Overijssel, gem. 50001 - 100000 inw.;2
3545;Totaal gezinnen met echtpaar;Gezinnen met 9 kinderen;Enschede;2
3546;Totaal gezinnen met echtpaar;Gezinnen met 9 kinderen;Overijssel, gem. 20001 - 50000 inw.;5
3547;Totaal gezinnen met echtpaar;Gezinnen met 9 kinderen;Almelo;0
3548;Totaal gezinnen met echtpaar;Gezinnen met 9 kinderen;Deventer;0
3549;Totaal gezinnen met echtpaar;Gezinnen met 9 kinderen;Hengelo (O.);0
3550;Totaal gezinnen met echtpaar;Gezinnen met 9 kinderen;Lonneker;0
3551;Totaal gezinnen met echtpaar;Gezinnen met 9 kinderen;Zwolle;5
3552;Totaal gezinnen met echtpaar;Gezinnen met 9 kinderen;Overijssel, gem. 10001 - 20000 inw.;1
3553;Totaal gezinnen met echtpaar;Gezinnen met 9 kinderen;Overijssel, gem. 5001 - 10000 inw.;0
3554;Totaal gezinnen met echtpaar;Gezinnen met 9 kinderen;Overijssel, gem. 2001 - 5000 inw.;0
3555;Totaal gezinnen met echtpaar;Gezinnen met 9 kinderen;Overijssel, gem. 1001 - 2000 inw.;0
3556;Totaal gezinnen met echtpaar;Gezinnen met 9 kinderen;Overijssel, gem. 501 - 1000 inw.;0
3557;Totaal gezinnen met echtpaar;Gezinnen met 9 kinderen;Gelderland, gem. 50001 - 100000 inw.;0
3558;Totaal gezinnen met echtpaar;Gezinnen met 9 kinderen;Apeldoorn;0
3559;Totaal gezinnen met echtpaar;Gezinnen met 9 kinderen;Arnhem;0
3560;Totaal gezinnen met echtpaar;Gezinnen met 9 kinderen;Nijmegen;0
3561;Totaal gezinnen met echtpaar;Gezinnen met 9 kinderen;Gelderland, gem. 20001 - 50000 inw.;0
3562;Totaal gezinnen met echtpaar;Gezinnen met 9 kinderen;Ede;0
3563;Totaal gezinnen met echtpaar;Gezinnen met 9 kinderen;Rheden;0
3564;Totaal gezinnen met echtpaar;Gezinnen met 9 kinderen;Gelderland, gem. 10001 - 20000 inw.;0
3565;Totaal gezinnen met echtpaar;Gezinnen met 9 kinderen;Gelderland, gem. 5001 - 10000 inw.;3
3566;Totaal gezinnen met echtpaar;Gezinnen met 9 kinderen;Gelderland, gem. 2001 - 5000 inw.;3
3567;Totaal gezinnen met echtpaar;Gezinnen met 9 kinderen;Gelderland, gem. 1001 - 2000 inw.;0
3568;Totaal gezinnen met echtpaar;Gezinnen met 9 kinderen;Gelderland, gem. 501 - 1000 inw.;0
3569;Totaal gezinnen met echtpaar;Gezinnen met 9 kinderen;Gelderland, gem. 500 en minder inw.;0
3570;Totaal gezinnen met echtpaar;Gezinnen met 9 kinderen;Utrecht, gem. 100001 en meer inw.;1
3571;Totaal gezinnen met echtpaar;Gezinnen met 9 kinderen;Utrecht;1
3572;Totaal gezinnen met echtpaar;Gezinnen met 9 kinderen;Utrecht, gem. 20001 - 50000 inw.;0
3573;Totaal gezinnen met echtpaar;Gezinnen met 9 kinderen;Amersfoort;0
3574;Totaal gezinnen met echtpaar;Gezinnen met 9 kinderen;Zeist;0
3575;Totaal gezinnen met echtpaar;Gezinnen met 9 kinderen;Utrecht, gem. 10001 - 20000 inw.;1
3576;Totaal gezinnen met echtpaar;Gezinnen met 9 kinderen;Utrecht, gem. 5001 - 10000 inw.;0
3577;Totaal gezinnen met echtpaar;Gezinnen met 9 kinderen;Utrecht, gem. 2001 - 5000 inw.;2
3578;Totaal gezinnen met echtpaar;Gezinnen met 9 kinderen;Utrecht, gem. 1001 - 2000 inw.;0
3579;Totaal gezinnen met echtpaar;Gezinnen met 9 kinderen;Utrecht, gem. 501 - 1000 inw.;0
3580;Totaal gezinnen met echtpaar;Gezinnen met 9 kinderen;Utrecht, gem. 500 en minder inw.;0
3581;Totaal gezinnen met echtpaar;Gezinnen met 9 kinderen;Noord-Holland, gem. 100001 en meer inw.;12
3582;Totaal gezinnen met echtpaar;Gezinnen met 9 kinderen;Amsterdam;11
3583;Totaal gezinnen met echtpaar;Gezinnen met 9 kinderen;Haarlem;1
3584;Totaal gezinnen met echtpaar;Gezinnen met 9 kinderen;Noord-Holland, gem. 50001 - 100000 inw.;0
3585;Totaal gezinnen met echtpaar;Gezinnen met 9 kinderen;Hilversum;0
3586;Totaal gezinnen met echtpaar;Gezinnen met 9 kinderen;Noord-Holland, gem. 20001 - 50000 inw.;2
3587;Totaal gezinnen met echtpaar;Gezinnen met 9 kinderen;Alkmaar;0
3588;Totaal gezinnen met echtpaar;Gezinnen met 9 kinderen;Bussum;0
3589;Totaal gezinnen met echtpaar;Gezinnen met 9 kinderen;Haarlemmermeer;0
3590;Totaal gezinnen met echtpaar;Gezinnen met 9 kinderen;Helder (Den);0
3591;Totaal gezinnen met echtpaar;Gezinnen met 9 kinderen;Velsen;0
3592;Totaal gezinnen met echtpaar;Gezinnen met 9 kinderen;Zaandam;2
3593;Totaal gezinnen met echtpaar;Gezinnen met 9 kinderen;Noord-Holland, gem. 10001 - 20000 inw.;0
3594;Totaal gezinnen met echtpaar;Gezinnen met 9 kinderen;Noord-Holland, gem. 5001 - 10000 inw.;1
3595;Totaal gezinnen met echtpaar;Gezinnen met 9 kinderen;Noord-Holland, gem. 2001 - 5000 inw.;1
3596;Totaal gezinnen met echtpaar;Gezinnen met 9 kinderen;Noord-Holland, gem. 1001 - 2000 inw.;0
3597;Totaal gezinnen met echtpaar;Gezinnen met 9 kinderen;Noord-Holland, gem. 501 - 1000 inw.;0
3598;Totaal gezinnen met echtpaar;Gezinnen met 9 kinderen;Noord-Holland, gem. 500 en minder inw.;0
3599;Totaal gezinnen met echtpaar;Gezinnen met 9 kinderen;Zuid-Holland, gem. 100001 en meer inw.;6
3600;Totaal gezinnen met echtpaar;Gezinnen met 9 kinderen;'s-Gravenhage;0
3601;Totaal gezinnen met echtpaar;Gezinnen met 9 kinderen;Rotterdam;6
3602;Totaal gezinnen met echtpaar;Gezinnen met 9 kinderen;Zuid-Holland, gem. 50001 - 100000 inw.;2
3603;Totaal gezinnen met echtpaar;Gezinnen met 9 kinderen;Delft;0
3604;Totaal gezinnen met echtpaar;Gezinnen met 9 kinderen;Dordrecht;0
3605;Totaal gezinnen met echtpaar;Gezinnen met 9 kinderen;Leiden;0
3606;Totaal gezinnen met echtpaar;Gezinnen met 9 kinderen;Schiedam;2
3607;Totaal gezinnen met echtpaar;Gezinnen met 9 kinderen;Zuid-Holland, gem. 20001 - 50000 inw.;0
3608;Totaal gezinnen met echtpaar;Gezinnen met 9 kinderen;Gouda;0
3609;Totaal gezinnen met echtpaar;Gezinnen met 9 kinderen;Vlaardingen;0
3610;Totaal gezinnen met echtpaar;Gezinnen met 9 kinderen;Zuid-Holland, gem. 10001 - 20000 inw.;3
3611;Totaal gezinnen met echtpaar;Gezinnen met 9 kinderen;Zuid-Holland, gem. 5001 - 10000 inw.;4
3612;Totaal gezinnen met echtpaar;Gezinnen met 9 kinderen;Zuid-Holland, gem. 2001 - 5000 inw.;3
3613;Totaal gezinnen met echtpaar;Gezinnen met 9 kinderen;Zuid-Holland, gem. 1001 - 2000 inw.;1
3614;Totaal gezinnen met echtpaar;Gezinnen met 9 kinderen;Zuid-Holland, gem. 501 - 1000 inw.;0
3615;Totaal gezinnen met echtpaar;Gezinnen met 9 kinderen;Zuid-Holland, gem. 500 en minder inw.;0
3616;Totaal gezinnen met echtpaar;Gezinnen met 9 kinderen;Zeeland, gem. 20001 - 50000 inw.;0
3617;Totaal gezinnen met echtpaar;Gezinnen met 9 kinderen;Vlissingen;0
3618;Totaal gezinnen met echtpaar;Gezinnen met 9 kinderen;Zeeland, gem. 10001 - 20000 inw.;0
3619;Totaal gezinnen met echtpaar;Gezinnen met 9 kinderen;Zeeland, gem. 5001 - 10000 inw.;0
3620;Totaal gezinnen met echtpaar;Gezinnen met 9 kinderen;Zeeland, gem. 2001 - 5000 inw.;0
3621;Totaal gezinnen met echtpaar;Gezinnen met 9 kinderen;Zeeland, gem. 1001 - 2000 inw.;0
3622;Totaal gezinnen met echtpaar;Gezinnen met 9 kinderen;Zeeland, gem. 501 - 1000 inw.;0
3623;Totaal gezinnen met echtpaar;Gezinnen met 9 kinderen;Zeeland, gem. 500 en minder inw.;0
3624;Totaal gezinnen met echtpaar;Gezinnen met 9 kinderen;Noord-Brabant, gem. 50001 - 100000 inw.;1
3625;Totaal gezinnen met echtpaar;Gezinnen met 9 kinderen;Eindhoven;1
3626;Totaal gezinnen met echtpaar;Gezinnen met 9 kinderen;Tilburg;0
3627;Totaal gezinnen met echtpaar;Gezinnen met 9 kinderen;Noord-Brabant, gem. 20001 - 50000 inw.;3
3628;Totaal gezinnen met echtpaar;Gezinnen met 9 kinderen;Bergen op Zoom;0
3629;Totaal gezinnen met echtpaar;Gezinnen met 9 kinderen;Breda;0
3630;Totaal gezinnen met echtpaar;Gezinnen met 9 kinderen;Helmond;0
3631;Totaal gezinnen met echtpaar;Gezinnen met 9 kinderen;'s-Hertogenbosch;3
3632;Totaal gezinnen met echtpaar;Gezinnen met 9 kinderen;Roosendaal en Nispen;0
3633;Totaal gezinnen met echtpaar;Gezinnen met 9 kinderen;Noord-Brabant, gem. 10001 - 20000 inw.;2
3634;Totaal gezinnen met echtpaar;Gezinnen met 9 kinderen;Noord-Brabant, gem. 5001 - 10000 inw.;3
3635;Totaal gezinnen met echtpaar;Gezinnen met 9 kinderen;Noord-Brabant, gem. 2001 - 5000 inw.;3
3636;Totaal gezinnen met echtpaar;Gezinnen met 9 kinderen;Noord-Brabant, gem. 1001 - 2000 inw.;1
3637;Totaal gezinnen met echtpaar;Gezinnen met 9 kinderen;Noord-Brabant, gem. 501 - 1000 inw.;1
3638;Totaal gezinnen met echtpaar;Gezinnen met 9 kinderen;Limburg, gem. 50001 - 100000 inw.;0
3639;Totaal gezinnen met echtpaar;Gezinnen met 9 kinderen;Maastricht;0
3640;Totaal gezinnen met echtpaar;Gezinnen met 9 kinderen;Limburg, gem. 20001 - 50000 inw.;2
3641;Totaal gezinnen met echtpaar;Gezinnen met 9 kinderen;Heerlen;1
3642;Totaal gezinnen met echtpaar;Gezinnen met 9 kinderen;Kerkrade;0
3643;Totaal gezinnen met echtpaar;Gezinnen met 9 kinderen;Venlo;1
3644;Totaal gezinnen met echtpaar;Gezinnen met 9 kinderen;Limburg, gem. 10001 - 20000 inw.;3
3645;Totaal gezinnen met echtpaar;Gezinnen met 9 kinderen;Limburg, gem. 5001 - 10000 inw.;0
3646;Totaal gezinnen met echtpaar;Gezinnen met 9 kinderen;Limburg, gem. 2001 - 5000 inw.;1
3647;Totaal gezinnen met echtpaar;Gezinnen met 9 kinderen;Limburg, gem. 1001 - 2000 inw.;0
3648;Totaal gezinnen met echtpaar;Gezinnen met 9 kinderen;Limburg, gem. 501 - 1000 inw.;0
3649;Totaal gezinnen met echtpaar;Gezinnen met 9 kinderen;Limburg, gem. 500 en minder inw.;0
3650;Totaal gezinnen met echtpaar;Gezinnen met 10 kinderen;Nederland;34
3651;Totaal gezinnen met echtpaar;Gezinnen met 10 kinderen;Groningen (provincie);8
3652;Totaal gezinnen met echtpaar;Gezinnen met 10 kinderen;Friesland;6
3653;Totaal gezinnen met echtpaar;Gezinnen met 10 kinderen;Drenthe;0
3654;Totaal gezinnen met echtpaar;Gezinnen met 10 kinderen;Overijssel;2
3655;Totaal gezinnen met echtpaar;Gezinnen met 10 kinderen;Gelderland;1
3656;Totaal gezinnen met echtpaar;Gezinnen met 10 kinderen;Utrecht (provincie);1
3657;Totaal gezinnen met echtpaar;Gezinnen met 10 kinderen;Noord-Holland;6
3658;Totaal gezinnen met echtpaar;Gezinnen met 10 kinderen;Zuid-Holland;6
3659;Totaal gezinnen met echtpaar;Gezinnen met 10 kinderen;Zeeland;0
3660;Totaal gezinnen met echtpaar;Gezinnen met 10 kinderen;Noord-Brabant;3
