ID;Geslacht;Leerweg;OpleidingsrichtingEnSector;Herkomstgroepering;Generatie;Regiokenmerken;Perioden;TotaalGediplomeerden_1;EntreeopleidingNiveau1_2;BasisberoepsopleidingNiveau2_3;VakopleidingNiveau3_4;MiddenkaderopleidingNiveau4a_5;SpecialistenopleidingNiveau4b_6;KorteOpleiding_7;LangeOpleiding_8;PrimaireOpleiding_9;VoortgezetteOpleiding_10
886;Totaal mannen en vrouwen;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Totaal herkomstgroepering;Allochtoon, 2e generatie;Gemeenten >=100 000 inwoners (excl. G4);1992/'93;;;;;;;;;;
887;Totaal mannen en vrouwen;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Totaal herkomstgroepering;Allochtoon, 2e generatie;Gemeenten >=100 000 inwoners (excl. G4);1993/'94;;;;;;;;;;
888;Totaal mannen en vrouwen;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Totaal herkomstgroepering;Allochtoon, 2e generatie;Gemeenten >=100 000 inwoners (excl. G4);1994/'95;;;;;;;;;;
889;Totaal mannen en vrouwen;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Totaal herkomstgroepering;Allochtoon, 2e generatie;Gemeenten >=100 000 inwoners (excl. G4);1995/'96;;;;;;;;;;
890;Totaal mannen en vrouwen;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Totaal herkomstgroepering;Allochtoon, 2e generatie;Gemeenten >=100 000 inwoners (excl. G4);1996/'97;;;;;;;;;;
891;Totaal mannen en vrouwen;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Totaal herkomstgroepering;Allochtoon, 2e generatie;Gemeenten >=100 000 inwoners (excl. G4);1997/'98;;;;;;;;;;
892;Totaal mannen en vrouwen;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Totaal herkomstgroepering;Allochtoon, 2e generatie;Gemeenten >=100 000 inwoners (excl. G4);1998/'99;;;;;;;;;;
893;Totaal mannen en vrouwen;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Totaal herkomstgroepering;Allochtoon, 2e generatie;Gemeenten >=100 000 inwoners (excl. G4);1999/'00;;;;;;;;;;
894;Totaal mannen en vrouwen;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Totaal herkomstgroepering;Allochtoon, 2e generatie;Gemeenten >=100 000 inwoners (excl. G4);2000/'01;;;;;;;;;;
895;Totaal mannen en vrouwen;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Totaal herkomstgroepering;Allochtoon, 2e generatie;Gemeenten >=100 000 inwoners (excl. G4);2001/'02;;;;;;;;;;
896;Totaal mannen en vrouwen;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Totaal herkomstgroepering;Allochtoon, 2e generatie;Gemeenten >=100 000 inwoners (excl. G4);2002/'03;;;;;;;;;;
897;Totaal mannen en vrouwen;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Totaal herkomstgroepering;Allochtoon, 2e generatie;Gemeenten >=100 000 inwoners (excl. G4);2003/'04;;;;;;;;;;
898;Totaal mannen en vrouwen;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Totaal herkomstgroepering;Allochtoon, 2e generatie;Gemeenten >=100 000 inwoners (excl. G4);2004/'05;;;;;;;;;;
899;Totaal mannen en vrouwen;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Totaal herkomstgroepering;Allochtoon, 2e generatie;Gemeenten >=100 000 inwoners (excl. G4);2005/'06;3929.0;477.0;1238.0;761.0;1410.0;43.0;;;;
900;Totaal mannen en vrouwen;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Totaal herkomstgroepering;Allochtoon, 2e generatie;Gemeenten >=100 000 inwoners (excl. G4);2006/'07;4267.0;480.0;1329.0;838.0;1552.0;68.0;;;;
901;Totaal mannen en vrouwen;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Totaal herkomstgroepering;Allochtoon, 2e generatie;Gemeenten >=100 000 inwoners (excl. G4);2007/'08;4687.0;533.0;1477.0;935.0;1690.0;52.0;;;;
902;Totaal mannen en vrouwen;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Totaal herkomstgroepering;Allochtoon, 2e generatie;Gemeenten >=100 000 inwoners (excl. G4);2008/'09;4968.0;500.0;1589.0;1031.0;1798.0;50.0;;;;
903;Totaal mannen en vrouwen;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Totaal herkomstgroepering;Allochtoon, 2e generatie;Gemeenten >=100 000 inwoners (excl. G4);2009/'10;5591.0;613.0;1897.0;1139.0;1917.0;25.0;;;;
904;Totaal mannen en vrouwen;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Totaal herkomstgroepering;Allochtoon, 2e generatie;Gemeenten >=100 000 inwoners (excl. G4);2010/'11;5870.0;668.0;1797.0;1274.0;2095.0;36.0;;;;
905;Totaal mannen en vrouwen;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Totaal herkomstgroepering;Allochtoon, 2e generatie;Gemeenten >=100 000 inwoners (excl. G4);2011/'12;5867.0;699.0;1753.0;1261.0;2143.0;11.0;;;;
906;Totaal mannen en vrouwen;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Totaal herkomstgroepering;Allochtoon, 2e generatie;Gemeenten >=100 000 inwoners (excl. G4);2012/'13;6150.0;675.0;1813.0;1384.0;2269.0;9.0;;;;
907;Totaal mannen en vrouwen;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Totaal herkomstgroepering;Allochtoon, 2e generatie;Gemeenten >=100 000 inwoners (excl. G4);2013/'14;6652.0;753.0;1953.0;1491.0;2450.0;5.0;;;;
908;Totaal mannen en vrouwen;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Totaal herkomstgroepering;Allochtoon, 2e generatie;Gemeenten >=100 000 inwoners (excl. G4);2014/'15;6784.0;650.0;1907.0;1528.0;2697.0;2.0;0.0;0.0;0.0;0.0
909;Totaal mannen en vrouwen;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Totaal herkomstgroepering;Allochtoon, 2e generatie;Gemeenten >=100 000 inwoners (excl. G4);2015/'16;6886.0;644.0;1967.0;1628.0;2647.0;;;;;
910;Totaal mannen en vrouwen;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Totaal herkomstgroepering;Allochtoon, 2e generatie;Gemeenten < 100 000 inwoners;1990/'91;;;;;;;;;;
911;Totaal mannen en vrouwen;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Totaal herkomstgroepering;Allochtoon, 2e generatie;Gemeenten < 100 000 inwoners;1991/'92;;;;;;;;;;
912;Totaal mannen en vrouwen;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Totaal herkomstgroepering;Allochtoon, 2e generatie;Gemeenten < 100 000 inwoners;1992/'93;;;;;;;;;;
913;Totaal mannen en vrouwen;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Totaal herkomstgroepering;Allochtoon, 2e generatie;Gemeenten < 100 000 inwoners;1993/'94;;;;;;;;;;
914;Totaal mannen en vrouwen;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Totaal herkomstgroepering;Allochtoon, 2e generatie;Gemeenten < 100 000 inwoners;1994/'95;;;;;;;;;;
915;Totaal mannen en vrouwen;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Totaal herkomstgroepering;Allochtoon, 2e generatie;Gemeenten < 100 000 inwoners;1995/'96;;;;;;;;;;
916;Totaal mannen en vrouwen;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Totaal herkomstgroepering;Allochtoon, 2e generatie;Gemeenten < 100 000 inwoners;1996/'97;;;;;;;;;;
917;Totaal mannen en vrouwen;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Totaal herkomstgroepering;Allochtoon, 2e generatie;Gemeenten < 100 000 inwoners;1997/'98;;;;;;;;;;
918;Totaal mannen en vrouwen;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Totaal herkomstgroepering;Allochtoon, 2e generatie;Gemeenten < 100 000 inwoners;1998/'99;;;;;;;;;;
919;Totaal mannen en vrouwen;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Totaal herkomstgroepering;Allochtoon, 2e generatie;Gemeenten < 100 000 inwoners;1999/'00;;;;;;;;;;
920;Totaal mannen en vrouwen;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Totaal herkomstgroepering;Allochtoon, 2e generatie;Gemeenten < 100 000 inwoners;2000/'01;;;;;;;;;;
921;Totaal mannen en vrouwen;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Totaal herkomstgroepering;Allochtoon, 2e generatie;Gemeenten < 100 000 inwoners;2001/'02;;;;;;;;;;
922;Totaal mannen en vrouwen;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Totaal herkomstgroepering;Allochtoon, 2e generatie;Gemeenten < 100 000 inwoners;2002/'03;;;;;;;;;;
923;Totaal mannen en vrouwen;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Totaal herkomstgroepering;Allochtoon, 2e generatie;Gemeenten < 100 000 inwoners;2003/'04;;;;;;;;;;
924;Totaal mannen en vrouwen;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Totaal herkomstgroepering;Allochtoon, 2e generatie;Gemeenten < 100 000 inwoners;2004/'05;;;;;;;;;;
925;Totaal mannen en vrouwen;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Totaal herkomstgroepering;Allochtoon, 2e generatie;Gemeenten < 100 000 inwoners;2005/'06;8416.0;861.0;2639.0;1834.0;2970.0;112.0;;;;
926;Totaal mannen en vrouwen;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Totaal herkomstgroepering;Allochtoon, 2e generatie;Gemeenten < 100 000 inwoners;2006/'07;8972.0;977.0;2857.0;1925.0;3089.0;124.0;;;;
927;Totaal mannen en vrouwen;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Totaal herkomstgroepering;Allochtoon, 2e generatie;Gemeenten < 100 000 inwoners;2007/'08;9648.0;1060.0;3096.0;2030.0;3359.0;103.0;;;;
928;Totaal mannen en vrouwen;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Totaal herkomstgroepering;Allochtoon, 2e generatie;Gemeenten < 100 000 inwoners;2008/'09;10284.0;953.0;3381.0;2354.0;3483.0;113.0;;;;
929;Totaal mannen en vrouwen;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Totaal herkomstgroepering;Allochtoon, 2e generatie;Gemeenten < 100 000 inwoners;2009/'10;12208.0;1193.0;4747.0;2505.0;3688.0;75.0;;;;
930;Totaal mannen en vrouwen;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Totaal herkomstgroepering;Allochtoon, 2e generatie;Gemeenten < 100 000 inwoners;2010/'11;11487.0;1235.0;3657.0;2624.0;3901.0;70.0;;;;
931;Totaal mannen en vrouwen;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Totaal herkomstgroepering;Allochtoon, 2e generatie;Gemeenten < 100 000 inwoners;2011/'12;12257.0;1229.0;3843.0;2971.0;4169.0;45.0;;;;
932;Totaal mannen en vrouwen;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Totaal herkomstgroepering;Allochtoon, 2e generatie;Gemeenten < 100 000 inwoners;2012/'13;12885.0;1360.0;3861.0;3164.0;4463.0;37.0;;;;
933;Totaal mannen en vrouwen;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Totaal herkomstgroepering;Allochtoon, 2e generatie;Gemeenten < 100 000 inwoners;2013/'14;12892.0;1293.0;3666.0;3229.0;4690.0;14.0;;;;
934;Totaal mannen en vrouwen;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Totaal herkomstgroepering;Allochtoon, 2e generatie;Gemeenten < 100 000 inwoners;2014/'15;12244.0;1086.0;3601.0;2925.0;4621.0;11.0;0.0;0.0;0.0;0.0
935;Totaal mannen en vrouwen;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Totaal herkomstgroepering;Allochtoon, 2e generatie;Gemeenten < 100 000 inwoners;2015/'16;11376.0;972.0;3298.0;2813.0;4292.0;1.0;;;;
936;Totaal mannen en vrouwen;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Totaal herkomstgroepering;Allochtoon, 2e generatie;Niet in te delen (GM);1990/'91;;;;;;;;;;
937;Totaal mannen en vrouwen;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Totaal herkomstgroepering;Allochtoon, 2e generatie;Niet in te delen (GM);1991/'92;;;;;;;;;;
938;Totaal mannen en vrouwen;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Totaal herkomstgroepering;Allochtoon, 2e generatie;Niet in te delen (GM);1992/'93;;;;;;;;;;
939;Totaal mannen en vrouwen;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Totaal herkomstgroepering;Allochtoon, 2e generatie;Niet in te delen (GM);1993/'94;;;;;;;;;;
940;Totaal mannen en vrouwen;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Totaal herkomstgroepering;Allochtoon, 2e generatie;Niet in te delen (GM);1994/'95;;;;;;;;;;
941;Totaal mannen en vrouwen;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Totaal herkomstgroepering;Allochtoon, 2e generatie;Niet in te delen (GM);1995/'96;;;;;;;;;;
942;Totaal mannen en vrouwen;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Totaal herkomstgroepering;Allochtoon, 2e generatie;Niet in te delen (GM);1996/'97;;;;;;;;;;
943;Totaal mannen en vrouwen;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Totaal herkomstgroepering;Allochtoon, 2e generatie;Niet in te delen (GM);1997/'98;;;;;;;;;;
944;Totaal mannen en vrouwen;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Totaal herkomstgroepering;Allochtoon, 2e generatie;Niet in te delen (GM);1998/'99;;;;;;;;;;
945;Totaal mannen en vrouwen;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Totaal herkomstgroepering;Allochtoon, 2e generatie;Niet in te delen (GM);1999/'00;;;;;;;;;;
946;Totaal mannen en vrouwen;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Totaal herkomstgroepering;Allochtoon, 2e generatie;Niet in te delen (GM);2000/'01;;;;;;;;;;
947;Totaal mannen en vrouwen;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Totaal herkomstgroepering;Allochtoon, 2e generatie;Niet in te delen (GM);2001/'02;;;;;;;;;;
948;Totaal mannen en vrouwen;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Totaal herkomstgroepering;Allochtoon, 2e generatie;Niet in te delen (GM);2002/'03;;;;;;;;;;
949;Totaal mannen en vrouwen;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Totaal herkomstgroepering;Allochtoon, 2e generatie;Niet in te delen (GM);2003/'04;;;;;;;;;;
950;Totaal mannen en vrouwen;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Totaal herkomstgroepering;Allochtoon, 2e generatie;Niet in te delen (GM);2004/'05;;;;;;;;;;
951;Totaal mannen en vrouwen;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Totaal herkomstgroepering;Allochtoon, 2e generatie;Niet in te delen (GM);2005/'06;83.0;9.0;36.0;21.0;17.0;;;;;
952;Totaal mannen en vrouwen;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Totaal herkomstgroepering;Allochtoon, 2e generatie;Niet in te delen (GM);2006/'07;100.0;13.0;31.0;22.0;33.0;1.0;;;;
953;Totaal mannen en vrouwen;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Totaal herkomstgroepering;Allochtoon, 2e generatie;Niet in te delen (GM);2007/'08;90.0;13.0;30.0;22.0;25.0;;;;;
954;Totaal mannen en vrouwen;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Totaal herkomstgroepering;Allochtoon, 2e generatie;Niet in te delen (GM);2008/'09;137.0;17.0;46.0;33.0;40.0;1.0;;;;
955;Totaal mannen en vrouwen;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Totaal herkomstgroepering;Allochtoon, 2e generatie;Niet in te delen (GM);2009/'10;151.0;14.0;65.0;36.0;35.0;1.0;;;;
956;Totaal mannen en vrouwen;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Totaal herkomstgroepering;Allochtoon, 2e generatie;Niet in te delen (GM);2010/'11;148.0;19.0;46.0;33.0;50.0;;;;;
957;Totaal mannen en vrouwen;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Totaal herkomstgroepering;Allochtoon, 2e generatie;Niet in te delen (GM);2011/'12;107.0;9.0;30.0;23.0;45.0;;;;;
958;Totaal mannen en vrouwen;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Totaal herkomstgroepering;Allochtoon, 2e generatie;Niet in te delen (GM);2012/'13;76.0;10.0;22.0;18.0;26.0;;;;;
959;Totaal mannen en vrouwen;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Totaal herkomstgroepering;Allochtoon, 2e generatie;Niet in te delen (GM);2013/'14;75.0;7.0;28.0;18.0;22.0;;;;;
960;Totaal mannen en vrouwen;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Totaal herkomstgroepering;Allochtoon, 2e generatie;Niet in te delen (GM);2014/'15;55.0;3.0;12.0;19.0;21.0;0.0;0.0;0.0;0.0;0.0
961;Totaal mannen en vrouwen;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Totaal herkomstgroepering;Allochtoon, 2e generatie;Niet in te delen (GM);2015/'16;91.0;4.0;20.0;19.0;48.0;;;;;
962;Totaal mannen en vrouwen;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Totaal herkomstgroepering;Allochtoon, 2e generatie;Vier grootste gemeenten (G4);1990/'91;;;;;;;;;;
963;Totaal mannen en vrouwen;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Totaal herkomstgroepering;Allochtoon, 2e generatie;Vier grootste gemeenten (G4);1991/'92;;;;;;;;;;
964;Totaal mannen en vrouwen;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Totaal herkomstgroepering;Allochtoon, 2e generatie;Vier grootste gemeenten (G4);1992/'93;;;;;;;;;;
965;Totaal mannen en vrouwen;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Totaal herkomstgroepering;Allochtoon, 2e generatie;Vier grootste gemeenten (G4);1993/'94;;;;;;;;;;
966;Totaal mannen en vrouwen;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Totaal herkomstgroepering;Allochtoon, 2e generatie;Vier grootste gemeenten (G4);1994/'95;;;;;;;;;;
967;Totaal mannen en vrouwen;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Totaal herkomstgroepering;Allochtoon, 2e generatie;Vier grootste gemeenten (G4);1995/'96;;;;;;;;;;
968;Totaal mannen en vrouwen;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Totaal herkomstgroepering;Allochtoon, 2e generatie;Vier grootste gemeenten (G4);1996/'97;;;;;;;;;;
969;Totaal mannen en vrouwen;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Totaal herkomstgroepering;Allochtoon, 2e generatie;Vier grootste gemeenten (G4);1997/'98;;;;;;;;;;
970;Totaal mannen en vrouwen;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Totaal herkomstgroepering;Allochtoon, 2e generatie;Vier grootste gemeenten (G4);1998/'99;;;;;;;;;;
971;Totaal mannen en vrouwen;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Totaal herkomstgroepering;Allochtoon, 2e generatie;Vier grootste gemeenten (G4);1999/'00;;;;;;;;;;
972;Totaal mannen en vrouwen;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Totaal herkomstgroepering;Allochtoon, 2e generatie;Vier grootste gemeenten (G4);2000/'01;;;;;;;;;;
973;Totaal mannen en vrouwen;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Totaal herkomstgroepering;Allochtoon, 2e generatie;Vier grootste gemeenten (G4);2001/'02;;;;;;;;;;
974;Totaal mannen en vrouwen;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Totaal herkomstgroepering;Allochtoon, 2e generatie;Vier grootste gemeenten (G4);2002/'03;;;;;;;;;;
975;Totaal mannen en vrouwen;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Totaal herkomstgroepering;Allochtoon, 2e generatie;Vier grootste gemeenten (G4);2003/'04;;;;;;;;;;
976;Totaal mannen en vrouwen;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Totaal herkomstgroepering;Allochtoon, 2e generatie;Vier grootste gemeenten (G4);2004/'05;;;;;;;;;;
977;Totaal mannen en vrouwen;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Totaal herkomstgroepering;Allochtoon, 2e generatie;Vier grootste gemeenten (G4);2005/'06;5660.0;777.0;1862.0;1034.0;1946.0;41.0;;;;
978;Totaal mannen en vrouwen;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Totaal herkomstgroepering;Allochtoon, 2e generatie;Vier grootste gemeenten (G4);2006/'07;6088.0;891.0;2011.0;1162.0;1971.0;53.0;;;;
979;Totaal mannen en vrouwen;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Totaal herkomstgroepering;Allochtoon, 2e generatie;Vier grootste gemeenten (G4);2007/'08;6728.0;971.0;2163.0;1283.0;2270.0;41.0;;;;
980;Totaal mannen en vrouwen;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Totaal herkomstgroepering;Allochtoon, 2e generatie;Vier grootste gemeenten (G4);2008/'09;7162.0;882.0;2304.0;1441.0;2514.0;21.0;;;;
981;Totaal mannen en vrouwen;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Totaal herkomstgroepering;Allochtoon, 2e generatie;Vier grootste gemeenten (G4);2009/'10;7739.0;1011.0;2513.0;1561.0;2624.0;30.0;;;;
982;Totaal mannen en vrouwen;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Totaal herkomstgroepering;Allochtoon, 2e generatie;Vier grootste gemeenten (G4);2010/'11;7991.0;1000.0;2603.0;1646.0;2731.0;11.0;;;;
983;Totaal mannen en vrouwen;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Totaal herkomstgroepering;Allochtoon, 2e generatie;Vier grootste gemeenten (G4);2011/'12;8704.0;1165.0;2764.0;1893.0;2873.0;9.0;;;;
