ID;AanwezigheidOuders;Geslacht;Leeftijd;Migratieachtergrond;RegioS;Perioden;AantalKinderen_1;PercentageKinderen_2
1972;Totaal;Totaal jongens en meisjes;0 jaar;Overige niet-westerse migratieachterg...;West-Nederland (LD);2008;7265;100
1973;Totaal;Totaal jongens en meisjes;0 jaar;Overige niet-westerse migratieachterg...;West-Nederland (LD);2009;7408;100
1974;Totaal;Totaal jongens en meisjes;0 jaar;Overige niet-westerse migratieachterg...;West-Nederland (LD);2010;7656;100
1975;Totaal;Totaal jongens en meisjes;0 jaar;Overige niet-westerse migratieachterg...;West-Nederland (LD);2011;8088;100
1976;Totaal;Totaal jongens en meisjes;0 jaar;Overige niet-westerse migratieachterg...;West-Nederland (LD);2012;8069;100
1977;Totaal;Totaal jongens en meisjes;0 jaar;Overige niet-westerse migratieachterg...;West-Nederland (LD);2013;8329;100
1978;Totaal;Totaal jongens en meisjes;0 jaar;Overige niet-westerse migratieachterg...;West-Nederland (LD);2014;8002;100
1979;Totaal;Totaal jongens en meisjes;0 jaar;Overige niet-westerse migratieachterg...;West-Nederland (LD);2015;8446;100
1980;Totaal;Totaal jongens en meisjes;0 jaar;Overige niet-westerse migratieachterg...;Zuid-Nederland (LD);1996;1266;100
1981;Totaal;Totaal jongens en meisjes;0 jaar;Overige niet-westerse migratieachterg...;Zuid-Nederland (LD);1997;1262;100
1982;Totaal;Totaal jongens en meisjes;0 jaar;Overige niet-westerse migratieachterg...;Zuid-Nederland (LD);1998;1523;100
1983;Totaal;Totaal jongens en meisjes;0 jaar;Overige niet-westerse migratieachterg...;Zuid-Nederland (LD);1999;1620;100
1984;Totaal;Totaal jongens en meisjes;0 jaar;Overige niet-westerse migratieachterg...;Zuid-Nederland (LD);2000;1857;100
1985;Totaal;Totaal jongens en meisjes;0 jaar;Overige niet-westerse migratieachterg...;Zuid-Nederland (LD);2001;1937;100
1986;Totaal;Totaal jongens en meisjes;0 jaar;Overige niet-westerse migratieachterg...;Zuid-Nederland (LD);2002;1970;100
1987;Totaal;Totaal jongens en meisjes;0 jaar;Overige niet-westerse migratieachterg...;Zuid-Nederland (LD);2003;2035;100
1988;Totaal;Totaal jongens en meisjes;0 jaar;Overige niet-westerse migratieachterg...;Zuid-Nederland (LD);2004;1968;100
1989;Totaal;Totaal jongens en meisjes;0 jaar;Overige niet-westerse migratieachterg...;Zuid-Nederland (LD);2005;1865;100
1990;Totaal;Totaal jongens en meisjes;0 jaar;Overige niet-westerse migratieachterg...;Zuid-Nederland (LD);2006;1807;100
1991;Totaal;Totaal jongens en meisjes;0 jaar;Overige niet-westerse migratieachterg...;Zuid-Nederland (LD);2007;1775;100
1992;Totaal;Totaal jongens en meisjes;0 jaar;Overige niet-westerse migratieachterg...;Zuid-Nederland (LD);2008;1772;100
1993;Totaal;Totaal jongens en meisjes;0 jaar;Overige niet-westerse migratieachterg...;Zuid-Nederland (LD);2009;1816;100
1994;Totaal;Totaal jongens en meisjes;0 jaar;Overige niet-westerse migratieachterg...;Zuid-Nederland (LD);2010;1950;100
1995;Totaal;Totaal jongens en meisjes;0 jaar;Overige niet-westerse migratieachterg...;Zuid-Nederland (LD);2011;2024;100
1996;Totaal;Totaal jongens en meisjes;0 jaar;Overige niet-westerse migratieachterg...;Zuid-Nederland (LD);2012;2061;100
1997;Totaal;Totaal jongens en meisjes;0 jaar;Overige niet-westerse migratieachterg...;Zuid-Nederland (LD);2013;2101;100
1998;Totaal;Totaal jongens en meisjes;0 jaar;Overige niet-westerse migratieachterg...;Zuid-Nederland (LD);2014;1990;100
1999;Totaal;Totaal jongens en meisjes;0 jaar;Overige niet-westerse migratieachterg...;Zuid-Nederland (LD);2015;2184;100
2000;Totaal;Totaal jongens en meisjes;1 jaar;Totaal;Nederland;1996;196053;100
2001;Totaal;Totaal jongens en meisjes;1 jaar;Totaal;Nederland;1997;191176;100
2002;Totaal;Totaal jongens en meisjes;1 jaar;Totaal;Nederland;1998;190968;100
2003;Totaal;Totaal jongens en meisjes;1 jaar;Totaal;Nederland;1999;193602;100
2004;Totaal;Totaal jongens en meisjes;1 jaar;Totaal;Nederland;2000;200870;100
2005;Totaal;Totaal jongens en meisjes;1 jaar;Totaal;Nederland;2001;203020;100
2006;Totaal;Totaal jongens en meisjes;1 jaar;Totaal;Nederland;2002;208408;100
2007;Totaal;Totaal jongens en meisjes;1 jaar;Totaal;Nederland;2003;205031;100
2008;Totaal;Totaal jongens en meisjes;1 jaar;Totaal;Nederland;2004;203015;100
2009;Totaal;Totaal jongens en meisjes;1 jaar;Totaal;Nederland;2005;201263;100
2010;Totaal;Totaal jongens en meisjes;1 jaar;Totaal;Nederland;2006;193893;100
2011;Totaal;Totaal jongens en meisjes;1 jaar;Totaal;Nederland;2007;187183;100
2012;Totaal;Totaal jongens en meisjes;1 jaar;Totaal;Nederland;2008;184664;100
2013;Totaal;Totaal jongens en meisjes;1 jaar;Totaal;Nederland;2009;181536;100
2014;Totaal;Totaal jongens en meisjes;1 jaar;Totaal;Nederland;2010;185186;100
2015;Totaal;Totaal jongens en meisjes;1 jaar;Totaal;Nederland;2011;185270;100
2016;Totaal;Totaal jongens en meisjes;1 jaar;Totaal;Nederland;2012;184729;100
2017;Totaal;Totaal jongens en meisjes;1 jaar;Totaal;Nederland;2013;180037;100
2018;Totaal;Totaal jongens en meisjes;1 jaar;Totaal;Nederland;2014;175982;100
2019;Totaal;Totaal jongens en meisjes;1 jaar;Totaal;Nederland;2015;171583;100
2020;Totaal;Totaal jongens en meisjes;1 jaar;Totaal;Noord-Nederland (LD);1996;19230;100
2021;Totaal;Totaal jongens en meisjes;1 jaar;Totaal;Noord-Nederland (LD);1997;19321;100
2022;Totaal;Totaal jongens en meisjes;1 jaar;Totaal;Noord-Nederland (LD);1998;19234;100
2023;Totaal;Totaal jongens en meisjes;1 jaar;Totaal;Noord-Nederland (LD);1999;19459;100
2024;Totaal;Totaal jongens en meisjes;1 jaar;Totaal;Noord-Nederland (LD);2000;20115;100
2025;Totaal;Totaal jongens en meisjes;1 jaar;Totaal;Noord-Nederland (LD);2001;20630;100
2026;Totaal;Totaal jongens en meisjes;1 jaar;Totaal;Noord-Nederland (LD);2002;20866;100
2027;Totaal;Totaal jongens en meisjes;1 jaar;Totaal;Noord-Nederland (LD);2003;20787;100
2028;Totaal;Totaal jongens en meisjes;1 jaar;Totaal;Noord-Nederland (LD);2004;20513;100
2029;Totaal;Totaal jongens en meisjes;1 jaar;Totaal;Noord-Nederland (LD);2005;20058;100
2030;Totaal;Totaal jongens en meisjes;1 jaar;Totaal;Noord-Nederland (LD);2006;19132;100
2031;Totaal;Totaal jongens en meisjes;1 jaar;Totaal;Noord-Nederland (LD);2007;18496;100
2032;Totaal;Totaal jongens en meisjes;1 jaar;Totaal;Noord-Nederland (LD);2008;18137;100
2033;Totaal;Totaal jongens en meisjes;1 jaar;Totaal;Noord-Nederland (LD);2009;17738;100
2034;Totaal;Totaal jongens en meisjes;1 jaar;Totaal;Noord-Nederland (LD);2010;17919;100
2035;Totaal;Totaal jongens en meisjes;1 jaar;Totaal;Noord-Nederland (LD);2011;18120;100
2036;Totaal;Totaal jongens en meisjes;1 jaar;Totaal;Noord-Nederland (LD);2012;17485;100
2037;Totaal;Totaal jongens en meisjes;1 jaar;Totaal;Noord-Nederland (LD);2013;17092;100
2038;Totaal;Totaal jongens en meisjes;1 jaar;Totaal;Noord-Nederland (LD);2014;16459;100
2039;Totaal;Totaal jongens en meisjes;1 jaar;Totaal;Noord-Nederland (LD);2015;15780;100
2040;Totaal;Totaal jongens en meisjes;1 jaar;Totaal;Oost-Nederland (LD);1996;42335;100
2041;Totaal;Totaal jongens en meisjes;1 jaar;Totaal;Oost-Nederland (LD);1997;41086;100
2042;Totaal;Totaal jongens en meisjes;1 jaar;Totaal;Oost-Nederland (LD);1998;41269;100
2043;Totaal;Totaal jongens en meisjes;1 jaar;Totaal;Oost-Nederland (LD);1999;42031;100
2044;Totaal;Totaal jongens en meisjes;1 jaar;Totaal;Oost-Nederland (LD);2000;43968;100
2045;Totaal;Totaal jongens en meisjes;1 jaar;Totaal;Oost-Nederland (LD);2001;44640;100
2046;Totaal;Totaal jongens en meisjes;1 jaar;Totaal;Oost-Nederland (LD);2002;46272;100
2047;Totaal;Totaal jongens en meisjes;1 jaar;Totaal;Oost-Nederland (LD);2003;45580;100
2048;Totaal;Totaal jongens en meisjes;1 jaar;Totaal;Oost-Nederland (LD);2004;45383;100
2049;Totaal;Totaal jongens en meisjes;1 jaar;Totaal;Oost-Nederland (LD);2005;45195;100
2050;Totaal;Totaal jongens en meisjes;1 jaar;Totaal;Oost-Nederland (LD);2006;43031;100
2051;Totaal;Totaal jongens en meisjes;1 jaar;Totaal;Oost-Nederland (LD);2007;41566;100
2052;Totaal;Totaal jongens en meisjes;1 jaar;Totaal;Oost-Nederland (LD);2008;41347;100
2053;Totaal;Totaal jongens en meisjes;1 jaar;Totaal;Oost-Nederland (LD);2009;39975;100
2054;Totaal;Totaal jongens en meisjes;1 jaar;Totaal;Oost-Nederland (LD);2010;40500;100
2055;Totaal;Totaal jongens en meisjes;1 jaar;Totaal;Oost-Nederland (LD);2011;40092;100
2056;Totaal;Totaal jongens en meisjes;1 jaar;Totaal;Oost-Nederland (LD);2012;39796;100
2057;Totaal;Totaal jongens en meisjes;1 jaar;Totaal;Oost-Nederland (LD);2013;38481;100
2058;Totaal;Totaal jongens en meisjes;1 jaar;Totaal;Oost-Nederland (LD);2014;37320;100
2059;Totaal;Totaal jongens en meisjes;1 jaar;Totaal;Oost-Nederland (LD);2015;36687;100
2060;Totaal;Totaal jongens en meisjes;1 jaar;Totaal;West-Nederland (LD);1996;92490;100
2061;Totaal;Totaal jongens en meisjes;1 jaar;Totaal;West-Nederland (LD);1997;89920;100
2062;Totaal;Totaal jongens en meisjes;1 jaar;Totaal;West-Nederland (LD);1998;89988;100
2063;Totaal;Totaal jongens en meisjes;1 jaar;Totaal;West-Nederland (LD);1999;91391;100
2064;Totaal;Totaal jongens en meisjes;1 jaar;Totaal;West-Nederland (LD);2000;94531;100
2065;Totaal;Totaal jongens en meisjes;1 jaar;Totaal;West-Nederland (LD);2001;95544;100
2066;Totaal;Totaal jongens en meisjes;1 jaar;Totaal;West-Nederland (LD);2002;98197;100
2067;Totaal;Totaal jongens en meisjes;1 jaar;Totaal;West-Nederland (LD);2003;97093;100
2068;Totaal;Totaal jongens en meisjes;1 jaar;Totaal;West-Nederland (LD);2004;96275;100
2069;Totaal;Totaal jongens en meisjes;1 jaar;Totaal;West-Nederland (LD);2005;95938;100
2070;Totaal;Totaal jongens en meisjes;1 jaar;Totaal;West-Nederland (LD);2006;93477;100
2071;Totaal;Totaal jongens en meisjes;1 jaar;Totaal;West-Nederland (LD);2007;90744;100
2072;Totaal;Totaal jongens en meisjes;1 jaar;Totaal;West-Nederland (LD);2008;89256;100
2073;Totaal;Totaal jongens en meisjes;1 jaar;Totaal;West-Nederland (LD);2009;88863;100
2074;Totaal;Totaal jongens en meisjes;1 jaar;Totaal;West-Nederland (LD);2010;91222;100
2075;Totaal;Totaal jongens en meisjes;1 jaar;Totaal;West-Nederland (LD);2011;91520;100
2076;Totaal;Totaal jongens en meisjes;1 jaar;Totaal;West-Nederland (LD);2012;92145;100
2077;Totaal;Totaal jongens en meisjes;1 jaar;Totaal;West-Nederland (LD);2013;89996;100
2078;Totaal;Totaal jongens en meisjes;1 jaar;Totaal;West-Nederland (LD);2014;88866;100
2079;Totaal;Totaal jongens en meisjes;1 jaar;Totaal;West-Nederland (LD);2015;86300;100
2080;Totaal;Totaal jongens en meisjes;1 jaar;Totaal;Zuid-Nederland (LD);1996;41998;100
2081;Totaal;Totaal jongens en meisjes;1 jaar;Totaal;Zuid-Nederland (LD);1997;40849;100
2082;Totaal;Totaal jongens en meisjes;1 jaar;Totaal;Zuid-Nederland (LD);1998;40477;100
2083;Totaal;Totaal jongens en meisjes;1 jaar;Totaal;Zuid-Nederland (LD);1999;40721;100
2084;Totaal;Totaal jongens en meisjes;1 jaar;Totaal;Zuid-Nederland (LD);2000;42256;100
2085;Totaal;Totaal jongens en meisjes;1 jaar;Totaal;Zuid-Nederland (LD);2001;42206;100
2086;Totaal;Totaal jongens en meisjes;1 jaar;Totaal;Zuid-Nederland (LD);2002;43073;100
2087;Totaal;Totaal jongens en meisjes;1 jaar;Totaal;Zuid-Nederland (LD);2003;41571;100
2088;Totaal;Totaal jongens en meisjes;1 jaar;Totaal;Zuid-Nederland (LD);2004;40844;100
2089;Totaal;Totaal jongens en meisjes;1 jaar;Totaal;Zuid-Nederland (LD);2005;40072;100
2090;Totaal;Totaal jongens en meisjes;1 jaar;Totaal;Zuid-Nederland (LD);2006;38253;100
2091;Totaal;Totaal jongens en meisjes;1 jaar;Totaal;Zuid-Nederland (LD);2007;36377;100
2092;Totaal;Totaal jongens en meisjes;1 jaar;Totaal;Zuid-Nederland (LD);2008;35924;100
2093;Totaal;Totaal jongens en meisjes;1 jaar;Totaal;Zuid-Nederland (LD);2009;34960;100
2094;Totaal;Totaal jongens en meisjes;1 jaar;Totaal;Zuid-Nederland (LD);2010;35545;100
2095;Totaal;Totaal jongens en meisjes;1 jaar;Totaal;Zuid-Nederland (LD);2011;35538;100
2096;Totaal;Totaal jongens en meisjes;1 jaar;Totaal;Zuid-Nederland (LD);2012;35303;100
2097;Totaal;Totaal jongens en meisjes;1 jaar;Totaal;Zuid-Nederland (LD);2013;34468;100
2098;Totaal;Totaal jongens en meisjes;1 jaar;Totaal;Zuid-Nederland (LD);2014;33337;100
2099;Totaal;Totaal jongens en meisjes;1 jaar;Totaal;Zuid-Nederland (LD);2015;32816;100
2100;Totaal;Totaal jongens en meisjes;1 jaar;Nederlandse achtergrond;Nederland;1996;156510;100
2101;Totaal;Totaal jongens en meisjes;1 jaar;Nederlandse achtergrond;Nederland;1997;151927;100
2102;Totaal;Totaal jongens en meisjes;1 jaar;Nederlandse achtergrond;Nederland;1998;150930;100
2103;Totaal;Totaal jongens en meisjes;1 jaar;Nederlandse achtergrond;Nederland;1999;151700;100
2104;Totaal;Totaal jongens en meisjes;1 jaar;Nederlandse achtergrond;Nederland;2000;157083;100
2105;Totaal;Totaal jongens en meisjes;1 jaar;Nederlandse achtergrond;Nederland;2001;157889;100
2106;Totaal;Totaal jongens en meisjes;1 jaar;Nederlandse achtergrond;Nederland;2002;160915;100
2107;Totaal;Totaal jongens en meisjes;1 jaar;Nederlandse achtergrond;Nederland;2003;157681;100
2108;Totaal;Totaal jongens en meisjes;1 jaar;Nederlandse achtergrond;Nederland;2004;155837;100
2109;Totaal;Totaal jongens en meisjes;1 jaar;Nederlandse achtergrond;Nederland;2005;154650;100
2110;Totaal;Totaal jongens en meisjes;1 jaar;Nederlandse achtergrond;Nederland;2006;147821;100
2111;Totaal;Totaal jongens en meisjes;1 jaar;Nederlandse achtergrond;Nederland;2007;142194;100
2112;Totaal;Totaal jongens en meisjes;1 jaar;Nederlandse achtergrond;Nederland;2008;140165;100
2113;Totaal;Totaal jongens en meisjes;1 jaar;Nederlandse achtergrond;Nederland;2009;137064;100
2114;Totaal;Totaal jongens en meisjes;1 jaar;Nederlandse achtergrond;Nederland;2010;139789;100
2115;Totaal;Totaal jongens en meisjes;1 jaar;Nederlandse achtergrond;Nederland;2011;139808;100
2116;Totaal;Totaal jongens en meisjes;1 jaar;Nederlandse achtergrond;Nederland;2012;138344;100
2117;Totaal;Totaal jongens en meisjes;1 jaar;Nederlandse achtergrond;Nederland;2013;134507;100
2118;Totaal;Totaal jongens en meisjes;1 jaar;Nederlandse achtergrond;Nederland;2014;130816;100
2119;Totaal;Totaal jongens en meisjes;1 jaar;Nederlandse achtergrond;Nederland;2015;127739;100
2120;Totaal;Totaal jongens en meisjes;1 jaar;Nederlandse achtergrond;Noord-Nederland (LD);1996;17340;100
2121;Totaal;Totaal jongens en meisjes;1 jaar;Nederlandse achtergrond;Noord-Nederland (LD);1997;17272;100
2122;Totaal;Totaal jongens en meisjes;1 jaar;Nederlandse achtergrond;Noord-Nederland (LD);1998;17146;100
2123;Totaal;Totaal jongens en meisjes;1 jaar;Nederlandse achtergrond;Noord-Nederland (LD);1999;17296;100
2124;Totaal;Totaal jongens en meisjes;1 jaar;Nederlandse achtergrond;Noord-Nederland (LD);2000;17872;100
2125;Totaal;Totaal jongens en meisjes;1 jaar;Nederlandse achtergrond;Noord-Nederland (LD);2001;18222;100
2126;Totaal;Totaal jongens en meisjes;1 jaar;Nederlandse achtergrond;Noord-Nederland (LD);2002;18318;100
2127;Totaal;Totaal jongens en meisjes;1 jaar;Nederlandse achtergrond;Noord-Nederland (LD);2003;18194;100
2128;Totaal;Totaal jongens en meisjes;1 jaar;Nederlandse achtergrond;Noord-Nederland (LD);2004;18041;100
2129;Totaal;Totaal jongens en meisjes;1 jaar;Nederlandse achtergrond;Noord-Nederland (LD);2005;17732;100
2130;Totaal;Totaal jongens en meisjes;1 jaar;Nederlandse achtergrond;Noord-Nederland (LD);2006;16897;100
2131;Totaal;Totaal jongens en meisjes;1 jaar;Nederlandse achtergrond;Noord-Nederland (LD);2007;16324;100
2132;Totaal;Totaal jongens en meisjes;1 jaar;Nederlandse achtergrond;Noord-Nederland (LD);2008;15954;100
2133;Totaal;Totaal jongens en meisjes;1 jaar;Nederlandse achtergrond;Noord-Nederland (LD);2009;15567;100
2134;Totaal;Totaal jongens en meisjes;1 jaar;Nederlandse achtergrond;Noord-Nederland (LD);2010;15754;100
2135;Totaal;Totaal jongens en meisjes;1 jaar;Nederlandse achtergrond;Noord-Nederland (LD);2011;15903;100
2136;Totaal;Totaal jongens en meisjes;1 jaar;Nederlandse achtergrond;Noord-Nederland (LD);2012;15326;100
2137;Totaal;Totaal jongens en meisjes;1 jaar;Nederlandse achtergrond;Noord-Nederland (LD);2013;14922;100
2138;Totaal;Totaal jongens en meisjes;1 jaar;Nederlandse achtergrond;Noord-Nederland (LD);2014;14271;100
2139;Totaal;Totaal jongens en meisjes;1 jaar;Nederlandse achtergrond;Noord-Nederland (LD);2015;13657;100
2140;Totaal;Totaal jongens en meisjes;1 jaar;Nederlandse achtergrond;Oost-Nederland (LD);1996;36330;100
2141;Totaal;Totaal jongens en meisjes;1 jaar;Nederlandse achtergrond;Oost-Nederland (LD);1997;35058;100
2142;Totaal;Totaal jongens en meisjes;1 jaar;Nederlandse achtergrond;Oost-Nederland (LD);1998;35164;100
2143;Totaal;Totaal jongens en meisjes;1 jaar;Nederlandse achtergrond;Oost-Nederland (LD);1999;35543;100
2144;Totaal;Totaal jongens en meisjes;1 jaar;Nederlandse achtergrond;Oost-Nederland (LD);2000;37154;100
2145;Totaal;Totaal jongens en meisjes;1 jaar;Nederlandse achtergrond;Oost-Nederland (LD);2001;37732;100
2146;Totaal;Totaal jongens en meisjes;1 jaar;Nederlandse achtergrond;Oost-Nederland (LD);2002;38826;100
2147;Totaal;Totaal jongens en meisjes;1 jaar;Nederlandse achtergrond;Oost-Nederland (LD);2003;38015;100
2148;Totaal;Totaal jongens en meisjes;1 jaar;Nederlandse achtergrond;Oost-Nederland (LD);2004;37757;100
2149;Totaal;Totaal jongens en meisjes;1 jaar;Nederlandse achtergrond;Oost-Nederland (LD);2005;37608;100
2150;Totaal;Totaal jongens en meisjes;1 jaar;Nederlandse achtergrond;Oost-Nederland (LD);2006;35623;100
2151;Totaal;Totaal jongens en meisjes;1 jaar;Nederlandse achtergrond;Oost-Nederland (LD);2007;34482;100
2152;Totaal;Totaal jongens en meisjes;1 jaar;Nederlandse achtergrond;Oost-Nederland (LD);2008;34205;100
2153;Totaal;Totaal jongens en meisjes;1 jaar;Nederlandse achtergrond;Oost-Nederland (LD);2009;32959;100
2154;Totaal;Totaal jongens en meisjes;1 jaar;Nederlandse achtergrond;Oost-Nederland (LD);2010;33367;100
2155;Totaal;Totaal jongens en meisjes;1 jaar;Nederlandse achtergrond;Oost-Nederland (LD);2011;33221;100
2156;Totaal;Totaal jongens en meisjes;1 jaar;Nederlandse achtergrond;Oost-Nederland (LD);2012;32822;100
2157;Totaal;Totaal jongens en meisjes;1 jaar;Nederlandse achtergrond;Oost-Nederland (LD);2013;31664;100
2158;Totaal;Totaal jongens en meisjes;1 jaar;Nederlandse achtergrond;Oost-Nederland (LD);2014;30762;100
2159;Totaal;Totaal jongens en meisjes;1 jaar;Nederlandse achtergrond;Oost-Nederland (LD);2015;30126;100
2160;Totaal;Totaal jongens en meisjes;1 jaar;Nederlandse achtergrond;West-Nederland (LD);1996;67667;100
2161;Totaal;Totaal jongens en meisjes;1 jaar;Nederlandse achtergrond;West-Nederland (LD);1997;65462;100
2162;Totaal;Totaal jongens en meisjes;1 jaar;Nederlandse achtergrond;West-Nederland (LD);1998;64919;100
2163;Totaal;Totaal jongens en meisjes;1 jaar;Nederlandse achtergrond;West-Nederland (LD);1999;65312;100
2164;Totaal;Totaal jongens en meisjes;1 jaar;Nederlandse achtergrond;West-Nederland (LD);2000;67239;100
2165;Totaal;Totaal jongens en meisjes;1 jaar;Nederlandse achtergrond;West-Nederland (LD);2001;67423;100
2166;Totaal;Totaal jongens en meisjes;1 jaar;Nederlandse achtergrond;West-Nederland (LD);2002;68752;100
2167;Totaal;Totaal jongens en meisjes;1 jaar;Nederlandse achtergrond;West-Nederland (LD);2003;67744;100
2168;Totaal;Totaal jongens en meisjes;1 jaar;Nederlandse achtergrond;West-Nederland (LD);2004;66975;100
2169;Totaal;Totaal jongens en meisjes;1 jaar;Nederlandse achtergrond;West-Nederland (LD);2005;66832;100
2170;Totaal;Totaal jongens en meisjes;1 jaar;Nederlandse achtergrond;West-Nederland (LD);2006;64572;100
2171;Totaal;Totaal jongens en meisjes;1 jaar;Nederlandse achtergrond;West-Nederland (LD);2007;62293;100
2172;Totaal;Totaal jongens en meisjes;1 jaar;Nederlandse achtergrond;West-Nederland (LD);2008;61210;100
2173;Totaal;Totaal jongens en meisjes;1 jaar;Nederlandse achtergrond;West-Nederland (LD);2009;60584;100
2174;Totaal;Totaal jongens en meisjes;1 jaar;Nederlandse achtergrond;West-Nederland (LD);2010;62268;100
2175;Totaal;Totaal jongens en meisjes;1 jaar;Nederlandse achtergrond;West-Nederland (LD);2011;62466;100
2176;Totaal;Totaal jongens en meisjes;1 jaar;Nederlandse achtergrond;West-Nederland (LD);2012;62208;100
2177;Totaal;Totaal jongens en meisjes;1 jaar;Nederlandse achtergrond;West-Nederland (LD);2013;60635;100
2178;Totaal;Totaal jongens en meisjes;1 jaar;Nederlandse achtergrond;West-Nederland (LD);2014;59590;100
2179;Totaal;Totaal jongens en meisjes;1 jaar;Nederlandse achtergrond;West-Nederland (LD);2015;58171;100
2180;Totaal;Totaal jongens en meisjes;1 jaar;Nederlandse achtergrond;Zuid-Nederland (LD);1996;35173;100
2181;Totaal;Totaal jongens en meisjes;1 jaar;Nederlandse achtergrond;Zuid-Nederland (LD);1997;34135;100
2182;Totaal;Totaal jongens en meisjes;1 jaar;Nederlandse achtergrond;Zuid-Nederland (LD);1998;33701;100
2183;Totaal;Totaal jongens en meisjes;1 jaar;Nederlandse achtergrond;Zuid-Nederland (LD);1999;33549;100
