ID;BindingArbeidsmarkt;Geslacht;Persoonskenmerken;Perioden;AantalPersonen_1;GemiddeldPersoonlijkPrimairInkomen_2;GemiddeldPersoonlijkOverdrachtsinkomen_3;GemiddeldPersoonlijkInkomen_4;GemiddeldGestandaardiseerdInkomen_5;AantalPersonenMetInkomen_6;GemiddeldPersoonlijkPrimairInkomen_7;GemiddeldPersoonlijkOverdrachtsinkomen_8;GemiddeldPersoonlijkInkomen_9;GemiddeldGestandaardiseerdInkomen_10
1072;Werkloze beroepsbevolking;3000;Lid van paar (geen ouder);2005;43.0;10.0;17.1;24.0;20.2;41.0;10.1;17.4;24.5;20.3
1073;Werkloze beroepsbevolking;3000;Lid van paar (geen ouder);2006;36.0;7.9;18.4;23.6;20.5;34.0;8.1;18.9;24.2;20.6
1074;Werkloze beroepsbevolking;3000;Lid van paar (geen ouder);2007;29.0;8.7;19.8;25.7;21.9;27.0;9.1;20.7;26.9;22.2
1075;Werkloze beroepsbevolking;3000;Lid van paar (geen ouder);2008;26.0;11.7;19.6;28.2;22.9;24.0;12.0;20.2;29.1;23.1
1076;Werkloze beroepsbevolking;3000;Lid van paar (geen ouder);2009;35.0;13.2;17.0;27.4;24.5;33.0;13.6;19.1;29.6;25.2
1077;Werkloze beroepsbevolking;3000;Lid van paar (geen ouder);2010;41.0;13.1;17.6;27.5;23.1;38.0;13.4;18.1;28.2;23.3
1078;Werkloze beroepsbevolking;3000;Lid van paar (geen ouder);2011;38.0;13.0;17.0;26.8;22.8;35.0;13.7;18.0;28.3;23.4
1079;Werkloze beroepsbevolking;3000;Lid van paar (geen ouder);2012;50.0;12.3;17.5;26.8;22.8;47.0;12.8;18.2;27.8;23.1
1080;Werkloze beroepsbevolking;3000;Overig lid huishouden;2005;59.0;4.9;3.7;7.9;20.5;50.0;5.3;4.0;8.6;20.9
1081;Werkloze beroepsbevolking;3000;Overig lid huishouden;2006;45.0;5.6;3.0;7.9;21.9;40.0;6.0;3.2;8.5;22.4
1082;Werkloze beroepsbevolking;3000;Overig lid huishouden;2007;40.0;6.0;2.2;7.6;21.9;35.0;6.6;2.4;8.3;22.2
1083;Werkloze beroepsbevolking;3000;Overig lid huishouden;2008;42.0;5.9;2.3;7.5;23.4;34.0;6.4;2.5;8.1;23.8
1084;Werkloze beroepsbevolking;3000;Overig lid huishouden;2009;59.0;6.0;3.2;8.5;23.3;47.0;6.6;3.1;8.9;25.0
1085;Werkloze beroepsbevolking;3000;Overig lid huishouden;2010;61.0;5.2;3.3;8.0;22.2;51.0;6.1;3.9;9.3;22.9
1086;Werkloze beroepsbevolking;3000;Overig lid huishouden;2011;55.0;6.3;3.6;9.1;23.3;48.0;7.0;4.1;10.2;23.9
1087;Werkloze beroepsbevolking;3000;Overig lid huishouden;2012;69.0;5.3;3.7;8.3;22.7;59.0;6.0;4.3;9.5;23.5
1088;Werkloze beroepsbevolking;4000;Totaal persoonskenmerken;2005;245.0;4.7;7.3;11.0;17.8;210.0;5.3;8.3;12.4;17.7
1089;Werkloze beroepsbevolking;4000;Totaal persoonskenmerken;2006;219.0;5.1;7.0;11.1;18.8;189.0;5.7;7.9;12.4;18.8
1090;Werkloze beroepsbevolking;4000;Totaal persoonskenmerken;2007;190.0;5.4;6.1;10.6;20.0;162.0;6.2;6.9;12.1;19.9
1091;Werkloze beroepsbevolking;4000;Totaal persoonskenmerken;2008;158.0;6.0;6.2;11.3;21.0;126.0;6.9;7.1;13.0;20.7
1092;Werkloze beroepsbevolking;4000;Totaal persoonskenmerken;2009;180.0;7.1;6.9;12.8;21.2;146.0;8.3;7.6;14.5;22.3
1093;Werkloze beroepsbevolking;4000;Totaal persoonskenmerken;2010;208.0;6.4;7.2;12.5;20.7;178.0;7.4;8.3;14.3;20.8
1094;Werkloze beroepsbevolking;4000;Totaal persoonskenmerken;2011;195.0;6.1;7.5;12.5;20.9;167.0;7.0;8.7;14.4;20.9
1095;Werkloze beroepsbevolking;4000;Totaal persoonskenmerken;2012;233.0;5.6;7.6;12.1;20.5;199.0;6.4;8.8;13.9;20.4
1096;Werkloze beroepsbevolking;4000;Leeftijd: 15 tot 25 jaar;2005;54.0;4.2;2.8;6.4;17.8;47.0;4.5;3.0;7.0;17.9
1097;Werkloze beroepsbevolking;4000;Leeftijd: 15 tot 25 jaar;2006;47.0;4.3;2.5;6.3;19.2;41.0;4.6;2.7;6.9;19.6
1098;Werkloze beroepsbevolking;4000;Leeftijd: 15 tot 25 jaar;2007;42.0;4.6;2.2;6.4;20.2;38.0;4.8;2.3;6.7;20.2
1099;Werkloze beroepsbevolking;4000;Leeftijd: 15 tot 25 jaar;2008;36.0;5.1;2.3;6.9;20.8;29.0;5.4;2.4;7.4;20.8
1100;Werkloze beroepsbevolking;4000;Leeftijd: 15 tot 25 jaar;2009;44.0;5.3;2.4;7.2;21.0;36.0;5.6;2.3;7.3;22.8
1101;Werkloze beroepsbevolking;4000;Leeftijd: 15 tot 25 jaar;2010;47.0;4.6;2.6;6.7;20.9;41.0;5.1;2.9;7.5;21.1
1102;Werkloze beroepsbevolking;4000;Leeftijd: 15 tot 25 jaar;2011;41.0;4.6;2.8;6.9;21.5;38.0;5.0;3.0;7.5;21.8
1103;Werkloze beroepsbevolking;4000;Leeftijd: 15 tot 25 jaar;2012;56.0;4.0;2.5;6.1;20.3;49.0;4.5;2.9;6.9;20.7
1104;Werkloze beroepsbevolking;4000;Leeftijd: 25 tot 45 jaar;2005;128.0;5.1;7.4;11.4;16.6;109.0;5.8;8.3;12.9;16.4
1105;Werkloze beroepsbevolking;4000;Leeftijd: 25 tot 45 jaar;2006;106.0;6.0;6.6;11.4;17.5;90.0;6.8;7.6;13.1;17.5
1106;Werkloze beroepsbevolking;4000;Leeftijd: 25 tot 45 jaar;2007;87.0;6.4;5.7;11.0;18.4;72.0;7.6;6.7;13.0;18.5
1107;Werkloze beroepsbevolking;4000;Leeftijd: 25 tot 45 jaar;2008;71.0;7.4;5.2;11.5;19.2;56.0;8.7;6.1;13.5;19.2
1108;Werkloze beroepsbevolking;4000;Leeftijd: 25 tot 45 jaar;2009;79.0;8.5;6.5;13.7;19.9;63.0;9.6;7.5;15.6;20.7
1109;Werkloze beroepsbevolking;4000;Leeftijd: 25 tot 45 jaar;2010;91.0;7.8;7.3;13.7;19.2;77.0;9.0;8.4;15.8;19.3
1110;Werkloze beroepsbevolking;4000;Leeftijd: 25 tot 45 jaar;2011;81.0;7.4;7.0;13.3;19.6;68.0;8.6;8.2;15.4;19.5
1111;Werkloze beroepsbevolking;4000;Leeftijd: 25 tot 45 jaar;2012;97.0;6.2;7.9;12.9;19.1;83.0;7.1;9.1;14.9;19.0
1112;Werkloze beroepsbevolking;4000;Leeftijd: 45 tot 65 jaar;2005;64.0;4.4;11.0;14.0;20.3;54.0;5.1;12.8;16.2;20.0
1113;Werkloze beroepsbevolking;4000;Leeftijd: 45 tot 65 jaar;2006;66.0;4.1;10.8;13.7;20.7;57.0;4.6;12.1;15.4;20.4
1114;Werkloze beroepsbevolking;4000;Leeftijd: 45 tot 65 jaar;2007;61.0;4.7;9.2;12.9;22.1;52.0;5.4;10.6;14.9;21.5
1115;Werkloze beroepsbevolking;4000;Leeftijd: 45 tot 65 jaar;2008;51.0;4.8;9.9;13.7;23.4;41.0;5.6;11.8;16.2;22.6
1116;Werkloze beroepsbevolking;4000;Leeftijd: 45 tot 65 jaar;2009;57.0;6.5;10.4;15.6;23.0;47.0;8.6;11.4;18.3;23.7
1117;Werkloze beroepsbevolking;4000;Leeftijd: 45 tot 65 jaar;2010;69.0;5.9;10.3;15.0;22.5;60.0;6.8;11.8;17.2;22.7
1118;Werkloze beroepsbevolking;4000;Leeftijd: 45 tot 65 jaar;2011;73.0;5.4;10.8;14.9;22.0;61.0;6.3;12.8;17.6;22.0
1119;Werkloze beroepsbevolking;4000;Leeftijd: 45 tot 65 jaar;2012;80.0;5.9;10.8;15.3;22.4;67.0;6.9;12.6;17.9;22.0
1120;Werkloze beroepsbevolking;4000;Herkomst: Autochtonen;2005;168.0;4.9;7.3;11.1;18.5;144.0;5.6;8.2;12.6;18.4
1121;Werkloze beroepsbevolking;4000;Herkomst: Autochtonen;2006;149.0;5.3;6.9;11.2;19.7;130.0;5.9;7.8;12.5;19.6
1122;Werkloze beroepsbevolking;4000;Herkomst: Autochtonen;2007;132.0;5.7;5.9;10.7;21.0;113.0;6.5;6.8;12.2;20.8
1123;Werkloze beroepsbevolking;4000;Herkomst: Autochtonen;2008;106.0;6.3;6.4;11.7;21.9;89.0;7.1;7.2;13.1;21.8
1124;Werkloze beroepsbevolking;4000;Herkomst: Autochtonen;2009;122.0;7.7;7.2;13.6;22.4;103.0;8.7;7.7;14.9;23.3
1125;Werkloze beroepsbevolking;4000;Herkomst: Autochtonen;2010;141.0;6.9;7.3;13.0;21.6;123.0;7.8;8.3;14.7;21.8
1126;Werkloze beroepsbevolking;4000;Herkomst: Autochtonen;2011;126.0;6.4;7.8;13.0;22.0;109.0;7.3;8.9;14.9;22.0
1127;Werkloze beroepsbevolking;4000;Herkomst: Autochtonen;2012;143.0;6.2;7.7;12.7;21.8;125.0;7.0;8.8;14.4;21.7
1128;Werkloze beroepsbevolking;4000;Herkomst: Westerse allochtonen;2005;28.0;4.8;7.5;11.4;18.6;24.0;5.5;8.6;12.9;18.2
1129;Werkloze beroepsbevolking;4000;Herkomst: Westerse allochtonen;2006;25.0;5.3;6.7;11.0;19.2;21.0;6.3;7.9;12.9;19.6
1130;Werkloze beroepsbevolking;4000;Herkomst: Westerse allochtonen;2007;23.0;5.5;6.3;10.9;19.7;19.0;;;;
1131;Werkloze beroepsbevolking;4000;Herkomst: Westerse allochtonen;2008;19.0;;;;;14.0;;;;
1132;Werkloze beroepsbevolking;4000;Herkomst: Westerse allochtonen;2009;22.0;8.0;6.2;12.9;21.4;17.0;;;;
1133;Werkloze beroepsbevolking;4000;Herkomst: Westerse allochtonen;2010;24.0;5.6;8.0;12.6;21.1;20.0;6.7;9.5;14.9;20.8
1134;Werkloze beroepsbevolking;4000;Herkomst: Westerse allochtonen;2011;26.0;6.5;7.5;12.9;21.3;21.0;7.8;9.1;15.5;21.4
1135;Werkloze beroepsbevolking;4000;Herkomst: Westerse allochtonen;2012;32.0;6.0;7.7;12.6;20.6;25.0;7.3;9.3;15.2;20.6
1136;Werkloze beroepsbevolking;4000;Herkomst: Niet-westerse allochtonen;2005;49.0;3.7;7.5;10.4;14.9;41.0;4.2;8.3;11.7;14.8
1137;Werkloze beroepsbevolking;4000;Herkomst: Niet-westerse allochtonen;2006;45.0;4.0;7.4;10.6;15.7;38.0;4.5;8.3;11.9;15.8
1138;Werkloze beroepsbevolking;4000;Herkomst: Niet-westerse allochtonen;2007;35.0;4.5;6.4;10.3;16.4;29.0;5.1;7.3;11.7;16.5
1139;Werkloze beroepsbevolking;4000;Herkomst: Niet-westerse allochtonen;2008;32.0;5.1;5.6;10.1;16.9;23.0;6.2;6.7;12.1;16.5
1140;Werkloze beroepsbevolking;4000;Herkomst: Niet-westerse allochtonen;2009;35.0;4.3;6.3;9.9;16.7;27.0;5.4;7.3;11.9;17.1
1141;Werkloze beroepsbevolking;4000;Herkomst: Niet-westerse allochtonen;2010;42.0;5.2;6.7;11.1;17.5;36.0;6.0;7.8;12.8;17.7
1142;Werkloze beroepsbevolking;4000;Herkomst: Niet-westerse allochtonen;2011;43.0;4.8;6.9;10.9;17.5;36.0;5.4;7.9;12.4;17.5
1143;Werkloze beroepsbevolking;4000;Herkomst: Niet-westerse allochtonen;2012;57.0;3.8;7.4;10.4;17.3;49.0;4.3;8.5;12.0;17.1
1144;Werkloze beroepsbevolking;4000;Herkomst: onbekend;2005;;;;;;;;;;
1145;Werkloze beroepsbevolking;4000;Herkomst: onbekend;2006;;;;;;;;;;
1146;Werkloze beroepsbevolking;4000;Herkomst: onbekend;2007;;;;;;;;;;
1147;Werkloze beroepsbevolking;4000;Herkomst: onbekend;2008;;;;;;;;;;
1148;Werkloze beroepsbevolking;4000;Herkomst: onbekend;2009;;;;;;;;;;
1149;Werkloze beroepsbevolking;4000;Herkomst: onbekend;2010;;;;;;;;;;
1150;Werkloze beroepsbevolking;4000;Herkomst: onbekend;2011;;;;;;;;;;
1151;Werkloze beroepsbevolking;4000;Herkomst: onbekend;2012;;;;;;;;;;
1152;Werkloze beroepsbevolking;4000;Onderwijsniveau: laag;2005;92.0;3.0;6.2;8.6;16.4;76.0;3.5;7.3;10.1;16.4
1153;Werkloze beroepsbevolking;4000;Onderwijsniveau: laag;2006;81.0;2.8;6.2;8.5;17.4;69.0;3.2;7.1;9.6;17.5
1154;Werkloze beroepsbevolking;4000;Onderwijsniveau: laag;2007;69.0;3.3;5.6;8.4;18.4;59.0;3.8;6.4;9.6;18.4
1155;Werkloze beroepsbevolking;4000;Onderwijsniveau: laag;2008;58.0;3.8;6.2;9.5;19.4;47.0;4.4;7.1;10.8;19.4
1156;Werkloze beroepsbevolking;4000;Onderwijsniveau: laag;2009;62.0;4.3;5.9;9.6;19.6;49.0;5.3;6.5;11.0;20.8
1157;Werkloze beroepsbevolking;4000;Onderwijsniveau: laag;2010;70.0;3.9;5.9;9.2;19.1;59.0;4.5;7.0;10.8;19.4
1158;Werkloze beroepsbevolking;4000;Onderwijsniveau: laag;2011;65.0;3.6;6.6;9.6;19.2;54.0;4.2;7.8;11.3;19.3
1159;Werkloze beroepsbevolking;4000;Onderwijsniveau: laag;2012;75.0;3.2;6.2;8.9;18.8;61.0;3.9;7.5;10.7;19.0
1160;Werkloze beroepsbevolking;4000;Onderwijsniveau: middelbaar;2005;103.0;4.3;7.4;10.8;17.7;90.0;4.8;8.3;12.1;17.2
1161;Werkloze beroepsbevolking;4000;Onderwijsniveau: middelbaar;2006;95.0;5.2;7.1;11.3;18.7;82.0;5.9;7.9;12.7;18.6
1162;Werkloze beroepsbevolking;4000;Onderwijsniveau: middelbaar;2007;83.0;5.4;6.1;10.7;19.6;71.0;6.2;7.0;12.3;19.5
1163;Werkloze beroepsbevolking;4000;Onderwijsniveau: middelbaar;2008;65.0;5.9;5.7;10.7;20.4;51.0;6.9;6.6;12.5;20.3
1164;Werkloze beroepsbevolking;4000;Onderwijsniveau: middelbaar;2009;74.0;6.9;6.7;12.5;21.0;62.0;7.9;7.2;13.9;22.2
1165;Werkloze beroepsbevolking;4000;Onderwijsniveau: middelbaar;2010;87.0;6.1;7.1;12.2;20.6;75.0;6.9;8.1;13.9;20.6
1166;Werkloze beroepsbevolking;4000;Onderwijsniveau: middelbaar;2011;82.0;6.0;7.5;12.5;20.8;71.0;6.9;8.5;14.2;20.7
1167;Werkloze beroepsbevolking;4000;Onderwijsniveau: middelbaar;2012;100.0;5.3;7.5;11.8;19.8;88.0;5.9;8.4;13.2;19.6
1168;Werkloze beroepsbevolking;4000;Onderwijsniveau: hoog;2005;47.0;8.9;9.2;16.0;20.8;42.0;9.6;10.0;17.5;20.8
1169;Werkloze beroepsbevolking;4000;Onderwijsniveau: hoog;2006;40.0;9.2;8.6;15.8;22.1;35.0;10.2;9.5;17.4;21.9
1170;Werkloze beroepsbevolking;4000;Onderwijsniveau: hoog;2007;36.0;9.6;6.9;14.7;23.7;30.0;10.9;7.8;16.7;23.2
1171;Werkloze beroepsbevolking;4000;Onderwijsniveau: hoog;2008;33.0;9.9;7.2;15.4;24.8;27.0;11.4;8.4;17.9;23.7
1172;Werkloze beroepsbevolking;4000;Onderwijsniveau: hoog;2009;40.0;11.6;8.9;18.3;24.0;34.0;13.5;10.2;21.1;24.6
1173;Werkloze beroepsbevolking;4000;Onderwijsniveau: hoog;2010;48.0;10.8;9.7;18.3;23.0;42.0;11.9;10.7;20.3;23.1
1174;Werkloze beroepsbevolking;4000;Onderwijsniveau: hoog;2011;45.0;9.5;9.2;17.0;23.5;39.0;10.8;10.4;19.2;23.4
1175;Werkloze beroepsbevolking;4000;Onderwijsniveau: hoog;2012;54.0;9.3;10.0;17.4;24.1;47.0;10.4;11.3;19.5;23.5
1176;Werkloze beroepsbevolking;4000;Onderwijsniveau: onbekend;2005;3.0;;;;;3.0;;;;
1177;Werkloze beroepsbevolking;4000;Onderwijsniveau: onbekend;2006;3.0;;;;;2.0;;;;
1178;Werkloze beroepsbevolking;4000;Onderwijsniveau: onbekend;2007;2.0;;;;;2.0;;;;
1179;Werkloze beroepsbevolking;4000;Onderwijsniveau: onbekend;2008;2.0;;;;;;;;;
1180;Werkloze beroepsbevolking;4000;Onderwijsniveau: onbekend;2009;3.0;;;;;2.0;;;;
1181;Werkloze beroepsbevolking;4000;Onderwijsniveau: onbekend;2010;3.0;;;;;3.0;;;;
1182;Werkloze beroepsbevolking;4000;Onderwijsniveau: onbekend;2011;3.0;;;;;3.0;;;;
1183;Werkloze beroepsbevolking;4000;Onderwijsniveau: onbekend;2012;3.0;;;;;3.0;;;;
1184;Werkloze beroepsbevolking;4000;Eenpersoonshuishouden;2005;39.0;5.8;13.0;17.3;12.9;38.0;5.9;13.0;17.3;12.9
1185;Werkloze beroepsbevolking;4000;Eenpersoonshuishouden;2006;33.0;5.6;12.8;17.0;12.9;33.0;5.6;12.9;17.0;12.9
1186;Werkloze beroepsbevolking;4000;Eenpersoonshuishouden;2007;29.0;6.2;12.9;17.6;13.3;28.0;6.3;12.9;17.7;13.3
1187;Werkloze beroepsbevolking;4000;Eenpersoonshuishouden;2008;24.0;6.8;14.4;19.8;14.8;23.0;6.8;14.4;19.8;14.8
1188;Werkloze beroepsbevolking;4000;Eenpersoonshuishouden;2009;29.0;8.9;14.1;21.1;15.2;28.0;9.5;14.6;22.1;15.6
1189;Werkloze beroepsbevolking;4000;Eenpersoonshuishouden;2010;30.0;8.1;13.9;20.3;14.4;29.0;8.1;13.9;20.3;14.4
1190;Werkloze beroepsbevolking;4000;Eenpersoonshuishouden;2011;29.0;6.9;14.9;20.1;14.6;28.0;6.9;15.0;20.3;14.7
1191;Werkloze beroepsbevolking;4000;Eenpersoonshuishouden;2012;33.0;6.3;13.9;18.7;13.6;32.0;6.3;14.0;18.7;13.6
1192;Werkloze beroepsbevolking;4000;Alleenstaande ouder;2005;29.0;3.2;14.9;17.3;12.4;28.0;3.2;15.0;17.3;12.4
1193;Werkloze beroepsbevolking;4000;Alleenstaande ouder;2006;26.0;4.1;13.4;16.6;13.1;25.0;4.1;13.4;16.6;13.1
1194;Werkloze beroepsbevolking;4000;Alleenstaande ouder;2007;21.0;5.2;12.7;17.0;13.6;20.0;5.2;12.7;17.1;13.6
1195;Werkloze beroepsbevolking;4000;Alleenstaande ouder;2008;17.0;;;;;15.0;;;;
1196;Werkloze beroepsbevolking;4000;Alleenstaande ouder;2009;18.0;;;;;17.0;;;;
1197;Werkloze beroepsbevolking;4000;Alleenstaande ouder;2010;22.0;6.2;14.5;19.6;14.7;21.0;6.3;14.7;19.7;14.8
1198;Werkloze beroepsbevolking;4000;Alleenstaande ouder;2011;20.0;4.6;15.8;19.4;14.5;19.0;;;;
1199;Werkloze beroepsbevolking;4000;Alleenstaande ouder;2012;25.0;4.0;15.4;18.5;14.0;24.0;4.0;15.7;18.9;14.2
1200;Werkloze beroepsbevolking;4000;Lid van ouderpaar;2005;94.0;4.1;4.7;7.9;18.5;72.0;5.1;6.0;10.0;18.2
1201;Werkloze beroepsbevolking;4000;Lid van ouderpaar;2006;82.0;4.9;4.3;8.4;19.9;63.0;6.3;5.6;10.7;20.0
1202;Werkloze beroepsbevolking;4000;Lid van ouderpaar;2007;71.0;5.4;3.3;7.9;21.2;53.0;7.1;4.3;10.3;21.4
1203;Werkloze beroepsbevolking;4000;Lid van ouderpaar;2008;57.0;5.4;2.8;7.4;22.0;40.0;7.2;3.7;9.9;21.9
1204;Werkloze beroepsbevolking;4000;Lid van ouderpaar;2009;61.0;6.8;4.2;9.9;22.5;44.0;9.1;5.5;13.1;23.5
1205;Werkloze beroepsbevolking;4000;Lid van ouderpaar;2010;76.0;6.1;5.1;10.2;21.6;59.0;7.7;6.5;12.9;22.0
1206;Werkloze beroepsbevolking;4000;Lid van ouderpaar;2011;69.0;6.0;4.7;9.8;22.2;53.0;7.8;6.1;12.8;22.4
1207;Werkloze beroepsbevolking;4000;Lid van ouderpaar;2012;82.0;5.6;5.5;10.1;21.7;64.0;7.1;7.0;12.8;21.4
1208;Werkloze beroepsbevolking;4000;Lid van paar (geen ouder);2005;43.0;6.6;7.0;12.1;22.0;37.0;7.5;7.9;13.6;22.4
1209;Werkloze beroepsbevolking;4000;Lid van paar (geen ouder);2006;38.0;6.4;8.0;13.0;23.9;34.0;7.0;8.7;14.2;24.3
1210;Werkloze beroepsbevolking;4000;Lid van paar (geen ouder);2007;35.0;5.5;6.1;10.6;23.9;30.0;6.3;7.0;12.1;23.9
1211;Werkloze beroepsbevolking;4000;Lid van paar (geen ouder);2008;30.0;7.6;6.1;12.5;25.2;25.0;8.9;7.1;14.7;25.1
1212;Werkloze beroepsbevolking;4000;Lid van paar (geen ouder);2009;36.0;9.1;6.1;13.7;25.7;29.0;11.0;7.9;16.9;26.8
1213;Werkloze beroepsbevolking;4000;Lid van paar (geen ouder);2010;42.0;7.9;7.2;13.6;24.3;37.0;9.0;8.2;15.5;25.0
1214;Werkloze beroepsbevolking;4000;Lid van paar (geen ouder);2011;41.0;7.3;7.6;13.5;23.7;34.0;8.5;8.8;15.7;24.0
1215;Werkloze beroepsbevolking;4000;Lid van paar (geen ouder);2012;45.0;7.3;7.9;13.8;24.6;38.0;8.5;9.2;15.9;25.1
1216;Werkloze beroepsbevolking;4000;Overig lid huishouden;2005;41.0;4.1;2.6;6.1;20.5;35.0;4.5;2.8;6.8;20.8
1217;Werkloze beroepsbevolking;4000;Overig lid huishouden;2006;39.0;4.1;2.3;6.0;20.6;34.0;4.5;2.5;6.5;21.0
1218;Werkloze beroepsbevolking;4000;Overig lid huishouden;2007;34.0;4.9;2.0;6.4;23.3;31.0;5.2;2.1;6.8;23.4
1219;Werkloze beroepsbevolking;4000;Overig lid huishouden;2008;30.0;5.1;2.3;6.8;23.6;24.0;5.5;2.4;7.3;23.7
1220;Werkloze beroepsbevolking;4000;Overig lid huishouden;2009;36.0;4.9;2.2;6.6;23.2;29.0;5.3;2.3;7.1;24.9
1221;Werkloze beroepsbevolking;4000;Overig lid huishouden;2010;38.0;4.3;2.2;6.1;23.2;33.0;4.9;2.5;6.9;23.6
1222;Werkloze beroepsbevolking;4000;Overig lid huishouden;2011;36.0;4.8;2.5;6.8;23.9;32.0;5.4;2.8;7.5;24.4
1223;Werkloze beroepsbevolking;4000;Overig lid huishouden;2012;47.0;4.1;2.6;6.2;22.8;41.0;4.7;2.9;7.1;23.6
1224;Niet beroepsbevolking;1100;Totaal persoonskenmerken;2005;3485.0;2.4;8.0;9.8;19.8;2469.0;3.2;11.0;13.4;19.5
1225;Niet beroepsbevolking;1100;Totaal persoonskenmerken;2006;3444.0;2.3;8.4;10.2;20.4;2503.0;3.1;11.2;13.6;20.1
1226;Niet beroepsbevolking;1100;Totaal persoonskenmerken;2007;3315.0;2.6;8.6;10.7;22.4;2457.0;3.4;11.2;14.0;22.0
1227;Niet beroepsbevolking;1100;Totaal persoonskenmerken;2008;3196.0;2.7;8.7;10.9;22.7;2274.0;3.5;11.5;14.2;22.4
1228;Niet beroepsbevolking;1100;Totaal persoonskenmerken;2009;3167.0;2.6;8.9;10.9;22.4;2272.0;3.6;10.6;13.6;23.7
1229;Niet beroepsbevolking;1100;Totaal persoonskenmerken;2010;3200.0;2.5;8.8;10.8;22.1;2402.0;3.3;11.5;14.1;21.8
1230;Niet beroepsbevolking;1100;Totaal persoonskenmerken;2011;3183.0;2.6;8.7;10.8;22.1;2423.0;3.3;11.3;14.0;21.8
1231;Niet beroepsbevolking;1100;Totaal persoonskenmerken;2012;3098.0;2.6;8.7;10.8;22.1;2355.0;3.4;11.2;13.9;21.9
1232;Niet beroepsbevolking;1100;Leeftijd: 15 tot 25 jaar;2005;1081.0;2.0;1.5;3.4;20.3;814.0;2.6;1.9;4.3;20.3
1233;Niet beroepsbevolking;1100;Leeftijd: 15 tot 25 jaar;2006;1094.0;2.1;1.8;3.7;21.2;842.0;2.6;2.2;4.6;21.1
1234;Niet beroepsbevolking;1100;Leeftijd: 15 tot 25 jaar;2007;1072.0;2.3;1.8;3.8;23.2;847.0;2.7;2.1;4.7;23.2
1235;Niet beroepsbevolking;1100;Leeftijd: 15 tot 25 jaar;2008;1070.0;2.4;1.7;3.9;23.5;812.0;2.9;2.0;4.7;23.4
1236;Niet beroepsbevolking;1100;Leeftijd: 15 tot 25 jaar;2009;1095.0;2.2;1.8;3.9;23.3;815.0;2.7;1.8;4.3;24.9
1237;Niet beroepsbevolking;1100;Leeftijd: 15 tot 25 jaar;2010;1150.0;2.1;1.8;3.7;23.1;892.0;2.7;2.3;4.7;23.1
1238;Niet beroepsbevolking;1100;Leeftijd: 15 tot 25 jaar;2011;1163.0;2.2;1.9;3.9;23.3;923.0;2.7;2.4;4.9;23.3
1239;Niet beroepsbevolking;1100;Leeftijd: 15 tot 25 jaar;2012;1162.0;2.2;1.9;3.9;23.3;913.0;2.8;2.4;4.9;23.2
1240;Niet beroepsbevolking;1100;Leeftijd: 25 tot 45 jaar;2005;757.0;2.6;5.6;7.7;16.1;493.0;3.8;8.2;11.2;15.6
1241;Niet beroepsbevolking;1100;Leeftijd: 25 tot 45 jaar;2006;710.0;2.7;5.6;7.9;16.7;481.0;3.8;8.0;11.1;16.4
1242;Niet beroepsbevolking;1100;Leeftijd: 25 tot 45 jaar;2007;658.0;3.2;5.9;8.6;18.5;458.0;4.4;8.0;11.7;17.8
1243;Niet beroepsbevolking;1100;Leeftijd: 25 tot 45 jaar;2008;592.0;3.1;6.1;8.7;18.7;379.0;4.3;8.5;12.2;18.3
1244;Niet beroepsbevolking;1100;Leeftijd: 25 tot 45 jaar;2009;568.0;3.3;6.5;9.3;18.5;383.0;5.1;7.9;12.2;19.1
1245;Niet beroepsbevolking;1100;Leeftijd: 25 tot 45 jaar;2010;567.0;3.2;7.4;10.0;18.1;416.0;4.3;9.8;13.3;17.6
1246;Niet beroepsbevolking;1100;Leeftijd: 25 tot 45 jaar;2011;591.0;3.0;7.8;10.3;18.0;431.0;4.1;10.5;13.8;17.6
1247;Niet beroepsbevolking;1100;Leeftijd: 25 tot 45 jaar;2012;584.0;3.0;8.2;10.6;17.7;435.0;4.0;10.7;13.9;17.6
1248;Niet beroepsbevolking;1100;Leeftijd: 45 tot 65 jaar;2005;1647.0;2.5;13.3;14.9;21.2;1161.0;3.4;18.5;20.6;20.6
1249;Niet beroepsbevolking;1100;Leeftijd: 45 tot 65 jaar;2006;1640.0;2.3;13.9;15.4;21.4;1180.0;3.2;18.9;21.1;20.9
1250;Niet beroepsbevolking;1100;Leeftijd: 45 tot 65 jaar;2007;1585.0;2.6;14.2;16.0;23.5;1152.0;3.5;19.2;21.7;22.9
1251;Niet beroepsbevolking;1100;Leeftijd: 45 tot 65 jaar;2008;1533.0;2.7;14.3;16.2;23.5;1083.0;3.6;19.6;22.2;23.0
1252;Niet beroepsbevolking;1100;Leeftijd: 45 tot 65 jaar;2009;1504.0;2.5;14.5;16.3;23.1;1074.0;4.0;19.8;22.8;24.0
1253;Niet beroepsbevolking;1100;Leeftijd: 45 tot 65 jaar;2010;1483.0;2.5;14.7;16.5;22.9;1094.0;3.4;19.7;22.1;22.4
1254;Niet beroepsbevolking;1100;Leeftijd: 45 tot 65 jaar;2011;1429.0;2.7;14.7;16.7;22.7;1069.0;3.6;19.4;22.0;22.3
1255;Niet beroepsbevolking;1100;Leeftijd: 45 tot 65 jaar;2012;1353.0;2.8;14.7;16.7;22.9;1008.0;3.7;19.5;22.1;22.5
