ID;Geslacht;Leeftijd;Onderwijssoort;Migratieachtergrond;Perioden;Examenkandidaten_1;Gediplomeerden_2;GediplomeerdenRelatief_3
3310;Totaal mannen en vrouwen;Jonger dan 15 jaar;Vmbo (exclusief lwoo);(voormalige) Nederlandse Antillen, Aruba;2019/'20;1;1;100
3311;Totaal mannen en vrouwen;Jonger dan 15 jaar;Vmbo (exclusief lwoo);(voormalige) Nederlandse Antillen, Aruba;2020/'21;2;2;100
3312;Totaal mannen en vrouwen;Jonger dan 15 jaar;Vmbo (exclusief lwoo);Overige niet-westerse migratieachterg...;2005/'06;8;8;100
3313;Totaal mannen en vrouwen;Jonger dan 15 jaar;Vmbo (exclusief lwoo);Overige niet-westerse migratieachterg...;2006/'07;8;7;88
3314;Totaal mannen en vrouwen;Jonger dan 15 jaar;Vmbo (exclusief lwoo);Overige niet-westerse migratieachterg...;2007/'08;13;13;100
3315;Totaal mannen en vrouwen;Jonger dan 15 jaar;Vmbo (exclusief lwoo);Overige niet-westerse migratieachterg...;2008/'09;11;11;100
3316;Totaal mannen en vrouwen;Jonger dan 15 jaar;Vmbo (exclusief lwoo);Overige niet-westerse migratieachterg...;2009/'10;9;9;100
3317;Totaal mannen en vrouwen;Jonger dan 15 jaar;Vmbo (exclusief lwoo);Overige niet-westerse migratieachterg...;2010/'11;13;12;92
3318;Totaal mannen en vrouwen;Jonger dan 15 jaar;Vmbo (exclusief lwoo);Overige niet-westerse migratieachterg...;2011/'12;12;10;83
3319;Totaal mannen en vrouwen;Jonger dan 15 jaar;Vmbo (exclusief lwoo);Overige niet-westerse migratieachterg...;2012/'13;11;11;100
3320;Totaal mannen en vrouwen;Jonger dan 15 jaar;Vmbo (exclusief lwoo);Overige niet-westerse migratieachterg...;2013/'14;11;11;100
3321;Totaal mannen en vrouwen;Jonger dan 15 jaar;Vmbo (exclusief lwoo);Overige niet-westerse migratieachterg...;2014/'15;7;7;100
3322;Totaal mannen en vrouwen;Jonger dan 15 jaar;Vmbo (exclusief lwoo);Overige niet-westerse migratieachterg...;2015/'16;14;14;100
3323;Totaal mannen en vrouwen;Jonger dan 15 jaar;Vmbo (exclusief lwoo);Overige niet-westerse migratieachterg...;2016/'17;5;5;100
3324;Totaal mannen en vrouwen;Jonger dan 15 jaar;Vmbo (exclusief lwoo);Overige niet-westerse migratieachterg...;2017/'18;16;14;88
3325;Totaal mannen en vrouwen;Jonger dan 15 jaar;Vmbo (exclusief lwoo);Overige niet-westerse migratieachterg...;2018/'19;5;4;80
3326;Totaal mannen en vrouwen;Jonger dan 15 jaar;Vmbo (exclusief lwoo);Overige niet-westerse migratieachterg...;2019/'20;13;13;100
3327;Totaal mannen en vrouwen;Jonger dan 15 jaar;Vmbo (exclusief lwoo);Overige niet-westerse migratieachterg...;2020/'21;16;16;100
3328;Totaal mannen en vrouwen;Jonger dan 15 jaar;Vmbo (exclusief lwoo);Onbekende migratieachtergrond;2005/'06;0;0;0
3329;Totaal mannen en vrouwen;Jonger dan 15 jaar;Vmbo (exclusief lwoo);Onbekende migratieachtergrond;2006/'07;0;0;0
3330;Totaal mannen en vrouwen;Jonger dan 15 jaar;Vmbo (exclusief lwoo);Onbekende migratieachtergrond;2007/'08;1;1;100
3331;Totaal mannen en vrouwen;Jonger dan 15 jaar;Vmbo (exclusief lwoo);Onbekende migratieachtergrond;2008/'09;0;0;0
3332;Totaal mannen en vrouwen;Jonger dan 15 jaar;Vmbo (exclusief lwoo);Onbekende migratieachtergrond;2009/'10;0;0;0
3333;Totaal mannen en vrouwen;Jonger dan 15 jaar;Vmbo (exclusief lwoo);Onbekende migratieachtergrond;2010/'11;0;0;0
3334;Totaal mannen en vrouwen;Jonger dan 15 jaar;Vmbo (exclusief lwoo);Onbekende migratieachtergrond;2011/'12;0;0;0
3335;Totaal mannen en vrouwen;Jonger dan 15 jaar;Vmbo (exclusief lwoo);Onbekende migratieachtergrond;2012/'13;0;0;0
3336;Totaal mannen en vrouwen;Jonger dan 15 jaar;Vmbo (exclusief lwoo);Onbekende migratieachtergrond;2013/'14;0;0;0
3337;Totaal mannen en vrouwen;Jonger dan 15 jaar;Vmbo (exclusief lwoo);Onbekende migratieachtergrond;2014/'15;0;0;0
3338;Totaal mannen en vrouwen;Jonger dan 15 jaar;Vmbo (exclusief lwoo);Onbekende migratieachtergrond;2015/'16;0;0;0
3339;Totaal mannen en vrouwen;Jonger dan 15 jaar;Vmbo (exclusief lwoo);Onbekende migratieachtergrond;2016/'17;0;0;0
3340;Totaal mannen en vrouwen;Jonger dan 15 jaar;Vmbo (exclusief lwoo);Onbekende migratieachtergrond;2017/'18;0;0;0
3341;Totaal mannen en vrouwen;Jonger dan 15 jaar;Vmbo (exclusief lwoo);Onbekende migratieachtergrond;2018/'19;0;0;0
3342;Totaal mannen en vrouwen;Jonger dan 15 jaar;Vmbo (exclusief lwoo);Onbekende migratieachtergrond;2019/'20;0;0;0
3343;Totaal mannen en vrouwen;Jonger dan 15 jaar;Vmbo (exclusief lwoo);Onbekende migratieachtergrond;2020/'21;0;0;0
3344;Totaal mannen en vrouwen;Jonger dan 15 jaar;Lwoo;Totaal migratieachtergrond;2005/'06;9;8;89
3345;Totaal mannen en vrouwen;Jonger dan 15 jaar;Lwoo;Totaal migratieachtergrond;2006/'07;7;6;86
3346;Totaal mannen en vrouwen;Jonger dan 15 jaar;Lwoo;Totaal migratieachtergrond;2007/'08;6;4;67
3347;Totaal mannen en vrouwen;Jonger dan 15 jaar;Lwoo;Totaal migratieachtergrond;2008/'09;6;5;83
3348;Totaal mannen en vrouwen;Jonger dan 15 jaar;Lwoo;Totaal migratieachtergrond;2009/'10;10;10;100
3349;Totaal mannen en vrouwen;Jonger dan 15 jaar;Lwoo;Totaal migratieachtergrond;2010/'11;9;7;78
3350;Totaal mannen en vrouwen;Jonger dan 15 jaar;Lwoo;Totaal migratieachtergrond;2011/'12;8;8;100
3351;Totaal mannen en vrouwen;Jonger dan 15 jaar;Lwoo;Totaal migratieachtergrond;2012/'13;6;4;67
3352;Totaal mannen en vrouwen;Jonger dan 15 jaar;Lwoo;Totaal migratieachtergrond;2013/'14;7;7;100
3353;Totaal mannen en vrouwen;Jonger dan 15 jaar;Lwoo;Totaal migratieachtergrond;2014/'15;2;2;100
3354;Totaal mannen en vrouwen;Jonger dan 15 jaar;Lwoo;Totaal migratieachtergrond;2015/'16;4;4;100
3355;Totaal mannen en vrouwen;Jonger dan 15 jaar;Lwoo;Totaal migratieachtergrond;2016/'17;8;8;100
3356;Totaal mannen en vrouwen;Jonger dan 15 jaar;Lwoo;Totaal migratieachtergrond;2017/'18;1;1;100
3357;Totaal mannen en vrouwen;Jonger dan 15 jaar;Lwoo;Totaal migratieachtergrond;2018/'19;13;12;92
3358;Totaal mannen en vrouwen;Jonger dan 15 jaar;Lwoo;Totaal migratieachtergrond;2019/'20;7;7;100
3359;Totaal mannen en vrouwen;Jonger dan 15 jaar;Lwoo;Totaal migratieachtergrond;2020/'21;3;3;100
3360;Totaal mannen en vrouwen;Jonger dan 15 jaar;Lwoo;Nederlandse achtergrond;2005/'06;2;2;100
3361;Totaal mannen en vrouwen;Jonger dan 15 jaar;Lwoo;Nederlandse achtergrond;2006/'07;0;0;0
3362;Totaal mannen en vrouwen;Jonger dan 15 jaar;Lwoo;Nederlandse achtergrond;2007/'08;0;0;0
3363;Totaal mannen en vrouwen;Jonger dan 15 jaar;Lwoo;Nederlandse achtergrond;2008/'09;1;1;100
3364;Totaal mannen en vrouwen;Jonger dan 15 jaar;Lwoo;Nederlandse achtergrond;2009/'10;3;3;100
3365;Totaal mannen en vrouwen;Jonger dan 15 jaar;Lwoo;Nederlandse achtergrond;2010/'11;1;1;100
3366;Totaal mannen en vrouwen;Jonger dan 15 jaar;Lwoo;Nederlandse achtergrond;2011/'12;3;3;100
3367;Totaal mannen en vrouwen;Jonger dan 15 jaar;Lwoo;Nederlandse achtergrond;2012/'13;0;0;0
3368;Totaal mannen en vrouwen;Jonger dan 15 jaar;Lwoo;Nederlandse achtergrond;2013/'14;2;2;100
3369;Totaal mannen en vrouwen;Jonger dan 15 jaar;Lwoo;Nederlandse achtergrond;2014/'15;1;1;100
3370;Totaal mannen en vrouwen;Jonger dan 15 jaar;Lwoo;Nederlandse achtergrond;2015/'16;3;3;100
3371;Totaal mannen en vrouwen;Jonger dan 15 jaar;Lwoo;Nederlandse achtergrond;2016/'17;6;6;100
3372;Totaal mannen en vrouwen;Jonger dan 15 jaar;Lwoo;Nederlandse achtergrond;2017/'18;1;1;100
3373;Totaal mannen en vrouwen;Jonger dan 15 jaar;Lwoo;Nederlandse achtergrond;2018/'19;7;7;100
3374;Totaal mannen en vrouwen;Jonger dan 15 jaar;Lwoo;Nederlandse achtergrond;2019/'20;3;3;100
3375;Totaal mannen en vrouwen;Jonger dan 15 jaar;Lwoo;Nederlandse achtergrond;2020/'21;2;2;100
3376;Totaal mannen en vrouwen;Jonger dan 15 jaar;Lwoo;Met migratieachtergrond;2005/'06;7;6;86
3377;Totaal mannen en vrouwen;Jonger dan 15 jaar;Lwoo;Met migratieachtergrond;2006/'07;7;6;86
3378;Totaal mannen en vrouwen;Jonger dan 15 jaar;Lwoo;Met migratieachtergrond;2007/'08;6;4;67
3379;Totaal mannen en vrouwen;Jonger dan 15 jaar;Lwoo;Met migratieachtergrond;2008/'09;5;4;80
3380;Totaal mannen en vrouwen;Jonger dan 15 jaar;Lwoo;Met migratieachtergrond;2009/'10;7;7;100
3381;Totaal mannen en vrouwen;Jonger dan 15 jaar;Lwoo;Met migratieachtergrond;2010/'11;8;6;75
3382;Totaal mannen en vrouwen;Jonger dan 15 jaar;Lwoo;Met migratieachtergrond;2011/'12;5;5;100
3383;Totaal mannen en vrouwen;Jonger dan 15 jaar;Lwoo;Met migratieachtergrond;2012/'13;6;4;67
3384;Totaal mannen en vrouwen;Jonger dan 15 jaar;Lwoo;Met migratieachtergrond;2013/'14;4;4;100
3385;Totaal mannen en vrouwen;Jonger dan 15 jaar;Lwoo;Met migratieachtergrond;2014/'15;1;1;100
3386;Totaal mannen en vrouwen;Jonger dan 15 jaar;Lwoo;Met migratieachtergrond;2015/'16;1;1;100
3387;Totaal mannen en vrouwen;Jonger dan 15 jaar;Lwoo;Met migratieachtergrond;2016/'17;2;2;100
3388;Totaal mannen en vrouwen;Jonger dan 15 jaar;Lwoo;Met migratieachtergrond;2017/'18;0;0;0
3389;Totaal mannen en vrouwen;Jonger dan 15 jaar;Lwoo;Met migratieachtergrond;2018/'19;6;5;83
3390;Totaal mannen en vrouwen;Jonger dan 15 jaar;Lwoo;Met migratieachtergrond;2019/'20;4;4;100
3391;Totaal mannen en vrouwen;Jonger dan 15 jaar;Lwoo;Met migratieachtergrond;2020/'21;1;1;100
3392;Totaal mannen en vrouwen;Jonger dan 15 jaar;Lwoo;Westerse migratieachtergrond;2005/'06;0;0;0
3393;Totaal mannen en vrouwen;Jonger dan 15 jaar;Lwoo;Westerse migratieachtergrond;2006/'07;1;1;100
3394;Totaal mannen en vrouwen;Jonger dan 15 jaar;Lwoo;Westerse migratieachtergrond;2007/'08;1;0;0
3395;Totaal mannen en vrouwen;Jonger dan 15 jaar;Lwoo;Westerse migratieachtergrond;2008/'09;0;0;0
3396;Totaal mannen en vrouwen;Jonger dan 15 jaar;Lwoo;Westerse migratieachtergrond;2009/'10;0;0;0
3397;Totaal mannen en vrouwen;Jonger dan 15 jaar;Lwoo;Westerse migratieachtergrond;2010/'11;1;0;0
3398;Totaal mannen en vrouwen;Jonger dan 15 jaar;Lwoo;Westerse migratieachtergrond;2011/'12;0;0;0
3399;Totaal mannen en vrouwen;Jonger dan 15 jaar;Lwoo;Westerse migratieachtergrond;2012/'13;1;0;0
3400;Totaal mannen en vrouwen;Jonger dan 15 jaar;Lwoo;Westerse migratieachtergrond;2013/'14;1;1;100
3401;Totaal mannen en vrouwen;Jonger dan 15 jaar;Lwoo;Westerse migratieachtergrond;2014/'15;0;0;0
3402;Totaal mannen en vrouwen;Jonger dan 15 jaar;Lwoo;Westerse migratieachtergrond;2015/'16;0;0;0
3403;Totaal mannen en vrouwen;Jonger dan 15 jaar;Lwoo;Westerse migratieachtergrond;2016/'17;0;0;0
3404;Totaal mannen en vrouwen;Jonger dan 15 jaar;Lwoo;Westerse migratieachtergrond;2017/'18;0;0;0
3405;Totaal mannen en vrouwen;Jonger dan 15 jaar;Lwoo;Westerse migratieachtergrond;2018/'19;0;0;0
3406;Totaal mannen en vrouwen;Jonger dan 15 jaar;Lwoo;Westerse migratieachtergrond;2019/'20;1;1;100
3407;Totaal mannen en vrouwen;Jonger dan 15 jaar;Lwoo;Westerse migratieachtergrond;2020/'21;0;0;0
3408;Totaal mannen en vrouwen;Jonger dan 15 jaar;Lwoo;Niet-westerse migratieachtergrond;2005/'06;7;6;86
3409;Totaal mannen en vrouwen;Jonger dan 15 jaar;Lwoo;Niet-westerse migratieachtergrond;2006/'07;6;5;83
3410;Totaal mannen en vrouwen;Jonger dan 15 jaar;Lwoo;Niet-westerse migratieachtergrond;2007/'08;5;4;80
3411;Totaal mannen en vrouwen;Jonger dan 15 jaar;Lwoo;Niet-westerse migratieachtergrond;2008/'09;5;4;80
3412;Totaal mannen en vrouwen;Jonger dan 15 jaar;Lwoo;Niet-westerse migratieachtergrond;2009/'10;7;7;100
3413;Totaal mannen en vrouwen;Jonger dan 15 jaar;Lwoo;Niet-westerse migratieachtergrond;2010/'11;7;6;86
3414;Totaal mannen en vrouwen;Jonger dan 15 jaar;Lwoo;Niet-westerse migratieachtergrond;2011/'12;5;5;100
3415;Totaal mannen en vrouwen;Jonger dan 15 jaar;Lwoo;Niet-westerse migratieachtergrond;2012/'13;5;4;80
3416;Totaal mannen en vrouwen;Jonger dan 15 jaar;Lwoo;Niet-westerse migratieachtergrond;2013/'14;3;3;100
3417;Totaal mannen en vrouwen;Jonger dan 15 jaar;Lwoo;Niet-westerse migratieachtergrond;2014/'15;1;1;100
3418;Totaal mannen en vrouwen;Jonger dan 15 jaar;Lwoo;Niet-westerse migratieachtergrond;2015/'16;1;1;100
3419;Totaal mannen en vrouwen;Jonger dan 15 jaar;Lwoo;Niet-westerse migratieachtergrond;2016/'17;2;2;100
3420;Totaal mannen en vrouwen;Jonger dan 15 jaar;Lwoo;Niet-westerse migratieachtergrond;2017/'18;0;0;0
3421;Totaal mannen en vrouwen;Jonger dan 15 jaar;Lwoo;Niet-westerse migratieachtergrond;2018/'19;6;5;83
3422;Totaal mannen en vrouwen;Jonger dan 15 jaar;Lwoo;Niet-westerse migratieachtergrond;2019/'20;3;3;100
3423;Totaal mannen en vrouwen;Jonger dan 15 jaar;Lwoo;Niet-westerse migratieachtergrond;2020/'21;1;1;100
3424;Totaal mannen en vrouwen;Jonger dan 15 jaar;Lwoo;Turkije;2005/'06;4;4;100
3425;Totaal mannen en vrouwen;Jonger dan 15 jaar;Lwoo;Turkije;2006/'07;2;1;50
3426;Totaal mannen en vrouwen;Jonger dan 15 jaar;Lwoo;Turkije;2007/'08;1;0;0
3427;Totaal mannen en vrouwen;Jonger dan 15 jaar;Lwoo;Turkije;2008/'09;1;0;0
3428;Totaal mannen en vrouwen;Jonger dan 15 jaar;Lwoo;Turkije;2009/'10;0;0;0
3429;Totaal mannen en vrouwen;Jonger dan 15 jaar;Lwoo;Turkije;2010/'11;1;1;100
3430;Totaal mannen en vrouwen;Jonger dan 15 jaar;Lwoo;Turkije;2011/'12;0;0;0
3431;Totaal mannen en vrouwen;Jonger dan 15 jaar;Lwoo;Turkije;2012/'13;1;1;100
3432;Totaal mannen en vrouwen;Jonger dan 15 jaar;Lwoo;Turkije;2013/'14;0;0;0
3433;Totaal mannen en vrouwen;Jonger dan 15 jaar;Lwoo;Turkije;2014/'15;0;0;0
3434;Totaal mannen en vrouwen;Jonger dan 15 jaar;Lwoo;Turkije;2015/'16;0;0;0
3435;Totaal mannen en vrouwen;Jonger dan 15 jaar;Lwoo;Turkije;2016/'17;0;0;0
3436;Totaal mannen en vrouwen;Jonger dan 15 jaar;Lwoo;Turkije;2017/'18;0;0;0
3437;Totaal mannen en vrouwen;Jonger dan 15 jaar;Lwoo;Turkije;2018/'19;2;2;100
3438;Totaal mannen en vrouwen;Jonger dan 15 jaar;Lwoo;Turkije;2019/'20;1;1;100
3439;Totaal mannen en vrouwen;Jonger dan 15 jaar;Lwoo;Turkije;2020/'21;0;0;0
3440;Totaal mannen en vrouwen;Jonger dan 15 jaar;Lwoo;Marokko;2005/'06;0;0;0
3441;Totaal mannen en vrouwen;Jonger dan 15 jaar;Lwoo;Marokko;2006/'07;0;0;0
3442;Totaal mannen en vrouwen;Jonger dan 15 jaar;Lwoo;Marokko;2007/'08;0;0;0
3443;Totaal mannen en vrouwen;Jonger dan 15 jaar;Lwoo;Marokko;2008/'09;0;0;0
3444;Totaal mannen en vrouwen;Jonger dan 15 jaar;Lwoo;Marokko;2009/'10;0;0;0
3445;Totaal mannen en vrouwen;Jonger dan 15 jaar;Lwoo;Marokko;2010/'11;0;0;0
3446;Totaal mannen en vrouwen;Jonger dan 15 jaar;Lwoo;Marokko;2011/'12;1;1;100
3447;Totaal mannen en vrouwen;Jonger dan 15 jaar;Lwoo;Marokko;2012/'13;2;2;100
3448;Totaal mannen en vrouwen;Jonger dan 15 jaar;Lwoo;Marokko;2013/'14;1;1;100
3449;Totaal mannen en vrouwen;Jonger dan 15 jaar;Lwoo;Marokko;2014/'15;0;0;0
3450;Totaal mannen en vrouwen;Jonger dan 15 jaar;Lwoo;Marokko;2015/'16;0;0;0
3451;Totaal mannen en vrouwen;Jonger dan 15 jaar;Lwoo;Marokko;2016/'17;0;0;0
3452;Totaal mannen en vrouwen;Jonger dan 15 jaar;Lwoo;Marokko;2017/'18;0;0;0
3453;Totaal mannen en vrouwen;Jonger dan 15 jaar;Lwoo;Marokko;2018/'19;2;2;100
3454;Totaal mannen en vrouwen;Jonger dan 15 jaar;Lwoo;Marokko;2019/'20;0;0;0
3455;Totaal mannen en vrouwen;Jonger dan 15 jaar;Lwoo;Marokko;2020/'21;0;0;0
3456;Totaal mannen en vrouwen;Jonger dan 15 jaar;Lwoo;Suriname;2005/'06;0;0;0
3457;Totaal mannen en vrouwen;Jonger dan 15 jaar;Lwoo;Suriname;2006/'07;0;0;0
3458;Totaal mannen en vrouwen;Jonger dan 15 jaar;Lwoo;Suriname;2007/'08;0;0;0
3459;Totaal mannen en vrouwen;Jonger dan 15 jaar;Lwoo;Suriname;2008/'09;1;1;100
3460;Totaal mannen en vrouwen;Jonger dan 15 jaar;Lwoo;Suriname;2009/'10;0;0;0
3461;Totaal mannen en vrouwen;Jonger dan 15 jaar;Lwoo;Suriname;2010/'11;0;0;0
3462;Totaal mannen en vrouwen;Jonger dan 15 jaar;Lwoo;Suriname;2011/'12;0;0;0
3463;Totaal mannen en vrouwen;Jonger dan 15 jaar;Lwoo;Suriname;2012/'13;0;0;0
3464;Totaal mannen en vrouwen;Jonger dan 15 jaar;Lwoo;Suriname;2013/'14;0;0;0
3465;Totaal mannen en vrouwen;Jonger dan 15 jaar;Lwoo;Suriname;2014/'15;0;0;0
3466;Totaal mannen en vrouwen;Jonger dan 15 jaar;Lwoo;Suriname;2015/'16;1;1;100
3467;Totaal mannen en vrouwen;Jonger dan 15 jaar;Lwoo;Suriname;2016/'17;0;0;0
3468;Totaal mannen en vrouwen;Jonger dan 15 jaar;Lwoo;Suriname;2017/'18;0;0;0
3469;Totaal mannen en vrouwen;Jonger dan 15 jaar;Lwoo;Suriname;2018/'19;1;0;0
3470;Totaal mannen en vrouwen;Jonger dan 15 jaar;Lwoo;Suriname;2019/'20;0;0;0
3471;Totaal mannen en vrouwen;Jonger dan 15 jaar;Lwoo;Suriname;2020/'21;1;1;100
3472;Totaal mannen en vrouwen;Jonger dan 15 jaar;Lwoo;(voormalige) Nederlandse Antillen, Aruba;2005/'06;0;0;0
3473;Totaal mannen en vrouwen;Jonger dan 15 jaar;Lwoo;(voormalige) Nederlandse Antillen, Aruba;2006/'07;0;0;0
3474;Totaal mannen en vrouwen;Jonger dan 15 jaar;Lwoo;(voormalige) Nederlandse Antillen, Aruba;2007/'08;0;0;0
3475;Totaal mannen en vrouwen;Jonger dan 15 jaar;Lwoo;(voormalige) Nederlandse Antillen, Aruba;2008/'09;0;0;0
3476;Totaal mannen en vrouwen;Jonger dan 15 jaar;Lwoo;(voormalige) Nederlandse Antillen, Aruba;2009/'10;0;0;0
3477;Totaal mannen en vrouwen;Jonger dan 15 jaar;Lwoo;(voormalige) Nederlandse Antillen, Aruba;2010/'11;1;1;100
3478;Totaal mannen en vrouwen;Jonger dan 15 jaar;Lwoo;(voormalige) Nederlandse Antillen, Aruba;2011/'12;0;0;0
3479;Totaal mannen en vrouwen;Jonger dan 15 jaar;Lwoo;(voormalige) Nederlandse Antillen, Aruba;2012/'13;0;0;0
3480;Totaal mannen en vrouwen;Jonger dan 15 jaar;Lwoo;(voormalige) Nederlandse Antillen, Aruba;2013/'14;0;0;0
3481;Totaal mannen en vrouwen;Jonger dan 15 jaar;Lwoo;(voormalige) Nederlandse Antillen, Aruba;2014/'15;0;0;0
3482;Totaal mannen en vrouwen;Jonger dan 15 jaar;Lwoo;(voormalige) Nederlandse Antillen, Aruba;2015/'16;0;0;0
3483;Totaal mannen en vrouwen;Jonger dan 15 jaar;Lwoo;(voormalige) Nederlandse Antillen, Aruba;2016/'17;0;0;0
3484;Totaal mannen en vrouwen;Jonger dan 15 jaar;Lwoo;(voormalige) Nederlandse Antillen, Aruba;2017/'18;0;0;0
3485;Totaal mannen en vrouwen;Jonger dan 15 jaar;Lwoo;(voormalige) Nederlandse Antillen, Aruba;2018/'19;0;0;0
3486;Totaal mannen en vrouwen;Jonger dan 15 jaar;Lwoo;(voormalige) Nederlandse Antillen, Aruba;2019/'20;0;0;0
3487;Totaal mannen en vrouwen;Jonger dan 15 jaar;Lwoo;(voormalige) Nederlandse Antillen, Aruba;2020/'21;0;0;0
3488;Totaal mannen en vrouwen;Jonger dan 15 jaar;Lwoo;Overige niet-westerse migratieachterg...;2005/'06;3;2;67
3489;Totaal mannen en vrouwen;Jonger dan 15 jaar;Lwoo;Overige niet-westerse migratieachterg...;2006/'07;4;4;100
3490;Totaal mannen en vrouwen;Jonger dan 15 jaar;Lwoo;Overige niet-westerse migratieachterg...;2007/'08;4;4;100
3491;Totaal mannen en vrouwen;Jonger dan 15 jaar;Lwoo;Overige niet-westerse migratieachterg...;2008/'09;3;3;100
3492;Totaal mannen en vrouwen;Jonger dan 15 jaar;Lwoo;Overige niet-westerse migratieachterg...;2009/'10;7;7;100
3493;Totaal mannen en vrouwen;Jonger dan 15 jaar;Lwoo;Overige niet-westerse migratieachterg...;2010/'11;5;4;80
3494;Totaal mannen en vrouwen;Jonger dan 15 jaar;Lwoo;Overige niet-westerse migratieachterg...;2011/'12;4;4;100
3495;Totaal mannen en vrouwen;Jonger dan 15 jaar;Lwoo;Overige niet-westerse migratieachterg...;2012/'13;2;1;50
3496;Totaal mannen en vrouwen;Jonger dan 15 jaar;Lwoo;Overige niet-westerse migratieachterg...;2013/'14;2;2;100
3497;Totaal mannen en vrouwen;Jonger dan 15 jaar;Lwoo;Overige niet-westerse migratieachterg...;2014/'15;1;1;100
3498;Totaal mannen en vrouwen;Jonger dan 15 jaar;Lwoo;Overige niet-westerse migratieachterg...;2015/'16;0;0;0
3499;Totaal mannen en vrouwen;Jonger dan 15 jaar;Lwoo;Overige niet-westerse migratieachterg...;2016/'17;2;2;100
3500;Totaal mannen en vrouwen;Jonger dan 15 jaar;Lwoo;Overige niet-westerse migratieachterg...;2017/'18;0;0;0
3501;Totaal mannen en vrouwen;Jonger dan 15 jaar;Lwoo;Overige niet-westerse migratieachterg...;2018/'19;1;1;100
3502;Totaal mannen en vrouwen;Jonger dan 15 jaar;Lwoo;Overige niet-westerse migratieachterg...;2019/'20;2;2;100
3503;Totaal mannen en vrouwen;Jonger dan 15 jaar;Lwoo;Overige niet-westerse migratieachterg...;2020/'21;0;0;0
3504;Totaal mannen en vrouwen;Jonger dan 15 jaar;Lwoo;Onbekende migratieachtergrond;2005/'06;0;0;0
3505;Totaal mannen en vrouwen;Jonger dan 15 jaar;Lwoo;Onbekende migratieachtergrond;2006/'07;0;0;0
3506;Totaal mannen en vrouwen;Jonger dan 15 jaar;Lwoo;Onbekende migratieachtergrond;2007/'08;0;0;0
3507;Totaal mannen en vrouwen;Jonger dan 15 jaar;Lwoo;Onbekende migratieachtergrond;2008/'09;0;0;0
3508;Totaal mannen en vrouwen;Jonger dan 15 jaar;Lwoo;Onbekende migratieachtergrond;2009/'10;0;0;0
3509;Totaal mannen en vrouwen;Jonger dan 15 jaar;Lwoo;Onbekende migratieachtergrond;2010/'11;0;0;0
3510;Totaal mannen en vrouwen;Jonger dan 15 jaar;Lwoo;Onbekende migratieachtergrond;2011/'12;0;0;0
3511;Totaal mannen en vrouwen;Jonger dan 15 jaar;Lwoo;Onbekende migratieachtergrond;2012/'13;0;0;0
3512;Totaal mannen en vrouwen;Jonger dan 15 jaar;Lwoo;Onbekende migratieachtergrond;2013/'14;1;1;100
3513;Totaal mannen en vrouwen;Jonger dan 15 jaar;Lwoo;Onbekende migratieachtergrond;2014/'15;0;0;0
3514;Totaal mannen en vrouwen;Jonger dan 15 jaar;Lwoo;Onbekende migratieachtergrond;2015/'16;0;0;0
3515;Totaal mannen en vrouwen;Jonger dan 15 jaar;Lwoo;Onbekende migratieachtergrond;2016/'17;0;0;0
3516;Totaal mannen en vrouwen;Jonger dan 15 jaar;Lwoo;Onbekende migratieachtergrond;2017/'18;0;0;0
3517;Totaal mannen en vrouwen;Jonger dan 15 jaar;Lwoo;Onbekende migratieachtergrond;2018/'19;0;0;0
3518;Totaal mannen en vrouwen;Jonger dan 15 jaar;Lwoo;Onbekende migratieachtergrond;2019/'20;0;0;0
3519;Totaal mannen en vrouwen;Jonger dan 15 jaar;Lwoo;Onbekende migratieachtergrond;2020/'21;0;0;0
3520;Totaal mannen en vrouwen;Jonger dan 15 jaar;Vmbo g/t;Totaal migratieachtergrond;2005/'06;94;93;99
3521;Totaal mannen en vrouwen;Jonger dan 15 jaar;Vmbo g/t;Totaal migratieachtergrond;2006/'07;82;77;94
3522;Totaal mannen en vrouwen;Jonger dan 15 jaar;Vmbo g/t;Totaal migratieachtergrond;2007/'08;80;76;95
3523;Totaal mannen en vrouwen;Jonger dan 15 jaar;Vmbo g/t;Totaal migratieachtergrond;2008/'09;88;85;97
3524;Totaal mannen en vrouwen;Jonger dan 15 jaar;Vmbo g/t;Totaal migratieachtergrond;2009/'10;85;84;99
3525;Totaal mannen en vrouwen;Jonger dan 15 jaar;Vmbo g/t;Totaal migratieachtergrond;2010/'11;119;111;93
3526;Totaal mannen en vrouwen;Jonger dan 15 jaar;Vmbo g/t;Totaal migratieachtergrond;2011/'12;105;98;93
3527;Totaal mannen en vrouwen;Jonger dan 15 jaar;Vmbo g/t;Totaal migratieachtergrond;2012/'13;107;97;91
3528;Totaal mannen en vrouwen;Jonger dan 15 jaar;Vmbo g/t;Totaal migratieachtergrond;2013/'14;117;114;97
3529;Totaal mannen en vrouwen;Jonger dan 15 jaar;Vmbo g/t;Totaal migratieachtergrond;2014/'15;130;128;98
3530;Totaal mannen en vrouwen;Jonger dan 15 jaar;Vmbo g/t;Totaal migratieachtergrond;2015/'16;163;160;98
3531;Totaal mannen en vrouwen;Jonger dan 15 jaar;Vmbo g/t;Totaal migratieachtergrond;2016/'17;169;165;98
3532;Totaal mannen en vrouwen;Jonger dan 15 jaar;Vmbo g/t;Totaal migratieachtergrond;2017/'18;207;198;96
