ID;TypeZelfstandige;BedrijfstakkenBranchesSBI2008;RegioS;Perioden;Zelfstandigen_1;GemiddeldPersoonlijkInkomen_2;MediaanPersoonlijkInkomen_3;GemiddeldInkomenAlsZelfstandige_4;MediaanInkomenAlsZelfstandige_5;GemiddeldGestandaardiseerdInkomen_6;MediaanGestandaardiseerdInkomen_7;ZelfstandigenMetBedrijfsvermogen_8;MediaanVermogen_9;MediaanBedrijfsvermogen_10
6830;Zelfstandige;B-E Nijverheid (geen bouw) en energie;Eemsmond;2007;0.1;;;;;;;;;
6831;Zelfstandige;B-E Nijverheid (geen bouw) en energie;Eemsmond;2008;0.1;;;;;;;;;
6832;Zelfstandige;B-E Nijverheid (geen bouw) en energie;Eemsmond;2009;0.1;;;;;;;;;
6833;Zelfstandige;B-E Nijverheid (geen bouw) en energie;Eemsmond;2010;0.1;;;;;;;;;
6834;Zelfstandige;B-E Nijverheid (geen bouw) en energie;Eemsmond;2011;0.1;;;;;;;;;
6835;Zelfstandige;B-E Nijverheid (geen bouw) en energie;Eemsmond;2012;0.1;;;;;;;;;
6836;Zelfstandige;B-E Nijverheid (geen bouw) en energie;Eemsmond;2013;0.1;;;;;;;;;
6837;Zelfstandige;B-E Nijverheid (geen bouw) en energie;Eemsmond;2014;0.1;;;;;;;;;
6838;Zelfstandige;B-E Nijverheid (geen bouw) en energie;Eemsmond;2015;0.1;;;;;;;;;
6839;Zelfstandige;B-E Nijverheid (geen bouw) en energie;Eemsmond;2016;0.1;;;;;;;;;
6840;Zelfstandige;B-E Nijverheid (geen bouw) en energie;Eersel;2007;0.1;;;;;;;;;
6841;Zelfstandige;B-E Nijverheid (geen bouw) en energie;Eersel;2008;0.1;;;;;;;;;
6842;Zelfstandige;B-E Nijverheid (geen bouw) en energie;Eersel;2009;0.1;;;;;;;;;
6843;Zelfstandige;B-E Nijverheid (geen bouw) en energie;Eersel;2010;0.1;;;;;;;;;
6844;Zelfstandige;B-E Nijverheid (geen bouw) en energie;Eersel;2011;0.1;;;;;;;;;
6845;Zelfstandige;B-E Nijverheid (geen bouw) en energie;Eersel;2012;0.1;;;;;;;;;
6846;Zelfstandige;B-E Nijverheid (geen bouw) en energie;Eersel;2013;0.1;;;;;;;;;
6847;Zelfstandige;B-E Nijverheid (geen bouw) en energie;Eersel;2014;0.1;;;;;;;;;
6848;Zelfstandige;B-E Nijverheid (geen bouw) en energie;Eersel;2015;0.1;;;;;;;;;
6849;Zelfstandige;B-E Nijverheid (geen bouw) en energie;Eersel;2016;0.1;;;;;;;;;
6850;Zelfstandige;B-E Nijverheid (geen bouw) en energie;Eijsden;2007;0.0;;;;;;;;;
6851;Zelfstandige;B-E Nijverheid (geen bouw) en energie;Eijsden;2008;0.0;;;;;;;;;
6852;Zelfstandige;B-E Nijverheid (geen bouw) en energie;Eijsden;2009;0.0;;;;;;;;;
6853;Zelfstandige;B-E Nijverheid (geen bouw) en energie;Eijsden;2010;0.0;;;;;;;;;
6854;Zelfstandige;B-E Nijverheid (geen bouw) en energie;Eijsden;2011;0.0;;;;;;;;;
6855;Zelfstandige;B-E Nijverheid (geen bouw) en energie;Eijsden;2012;0.0;;;;;;;;;
6856;Zelfstandige;B-E Nijverheid (geen bouw) en energie;Eijsden;2013;0.0;;;;;;;;;
6857;Zelfstandige;B-E Nijverheid (geen bouw) en energie;Eijsden;2014;0.0;;;;;;;;;
6858;Zelfstandige;B-E Nijverheid (geen bouw) en energie;Eijsden;2015;0.0;;;;;;;;;
6859;Zelfstandige;B-E Nijverheid (geen bouw) en energie;Eijsden;2016;0.0;;;;;;;;;
6860;Zelfstandige;B-E Nijverheid (geen bouw) en energie;Eijsden-Margraten;2007;0.0;;;;;;;;;
6861;Zelfstandige;B-E Nijverheid (geen bouw) en energie;Eijsden-Margraten;2008;0.0;;;;;;;;;
6862;Zelfstandige;B-E Nijverheid (geen bouw) en energie;Eijsden-Margraten;2009;0.0;;;;;;;;;
6863;Zelfstandige;B-E Nijverheid (geen bouw) en energie;Eijsden-Margraten;2010;0.1;;;;;;;;;
6864;Zelfstandige;B-E Nijverheid (geen bouw) en energie;Eijsden-Margraten;2011;0.1;;;;;;;;;
6865;Zelfstandige;B-E Nijverheid (geen bouw) en energie;Eijsden-Margraten;2012;0.1;;;;;;;;;
6866;Zelfstandige;B-E Nijverheid (geen bouw) en energie;Eijsden-Margraten;2013;0.1;;;;;;;;;
6867;Zelfstandige;B-E Nijverheid (geen bouw) en energie;Eijsden-Margraten;2014;0.1;;;;;;;;;
6868;Zelfstandige;B-E Nijverheid (geen bouw) en energie;Eijsden-Margraten;2015;0.1;;;;;;;;;
6869;Zelfstandige;B-E Nijverheid (geen bouw) en energie;Eijsden-Margraten;2016;0.1;;;;;;;;;
6870;Zelfstandige;B-E Nijverheid (geen bouw) en energie;Eindhoven;2007;0.4;38.5;31.1;36.8;29.1;31.1;25.8;0.3;199.4;21.6
6871;Zelfstandige;B-E Nijverheid (geen bouw) en energie;Eindhoven;2008;0.4;40.1;32.4;38.9;31.7;30.4;27.4;0.3;211.6;25.6
6872;Zelfstandige;B-E Nijverheid (geen bouw) en energie;Eindhoven;2009;0.4;32.6;25.4;32.1;25.2;27.6;24.4;0.4;172.1;22.7
6873;Zelfstandige;B-E Nijverheid (geen bouw) en energie;Eindhoven;2010;0.4;34.1;28.8;32.6;27.8;27.7;25.9;0.4;169.7;22.0
6874;Zelfstandige;B-E Nijverheid (geen bouw) en energie;Eindhoven;2011;0.4;36.7;30.5;35.4;30.6;36.3;29.2;0.4;159.9;20.8
6875;Zelfstandige;B-E Nijverheid (geen bouw) en energie;Eindhoven;2012;0.4;36.8;29.5;34.7;28.6;36.0;29.8;0.4;126.8;17.9
6876;Zelfstandige;B-E Nijverheid (geen bouw) en energie;Eindhoven;2013;0.4;34.6;27.8;32.5;27.1;33.5;27.8;0.4;104.0;15.5
6877;Zelfstandige;B-E Nijverheid (geen bouw) en energie;Eindhoven;2014;0.4;35.3;29.1;33.6;26.4;34.1;29.9;0.4;88.3;18.2
6878;Zelfstandige;B-E Nijverheid (geen bouw) en energie;Eindhoven;2015;0.4;35.8;29.0;33.7;27.9;32.7;29.6;0.4;97.3;16.8
6879;Zelfstandige;B-E Nijverheid (geen bouw) en energie;Eindhoven;2016;0.4;;;;;;;;;
6880;Zelfstandige;B-E Nijverheid (geen bouw) en energie;Elburg;2007;0.0;;;;;;;;;
6881;Zelfstandige;B-E Nijverheid (geen bouw) en energie;Elburg;2008;0.0;;;;;;;;;
6882;Zelfstandige;B-E Nijverheid (geen bouw) en energie;Elburg;2009;0.0;;;;;;;;;
6883;Zelfstandige;B-E Nijverheid (geen bouw) en energie;Elburg;2010;0.0;;;;;;;;;
6884;Zelfstandige;B-E Nijverheid (geen bouw) en energie;Elburg;2011;0.0;;;;;;;;;
6885;Zelfstandige;B-E Nijverheid (geen bouw) en energie;Elburg;2012;0.0;;;;;;;;;
6886;Zelfstandige;B-E Nijverheid (geen bouw) en energie;Elburg;2013;0.0;;;;;;;;;
6887;Zelfstandige;B-E Nijverheid (geen bouw) en energie;Elburg;2014;0.1;;;;;;;;;
6888;Zelfstandige;B-E Nijverheid (geen bouw) en energie;Elburg;2015;0.1;;;;;;;;;
6889;Zelfstandige;B-E Nijverheid (geen bouw) en energie;Elburg;2016;0.1;;;;;;;;;
6890;Zelfstandige;B-E Nijverheid (geen bouw) en energie;Emmen;2007;0.2;38.5;33.3;37.6;33.8;30.0;26.9;0.2;200.7;28.2
6891;Zelfstandige;B-E Nijverheid (geen bouw) en energie;Emmen;2008;0.2;38.1;34.2;38.5;34.1;26.8;27.5;0.2;185.4;21.7
6892;Zelfstandige;B-E Nijverheid (geen bouw) en energie;Emmen;2009;0.2;35.3;30.1;35.0;30.7;25.0;22.6;0.2;166.8;19.2
6893;Zelfstandige;B-E Nijverheid (geen bouw) en energie;Emmen;2010;0.2;41.2;30.0;41.1;29.5;28.9;25.2;0.2;150.5;24.3
6894;Zelfstandige;B-E Nijverheid (geen bouw) en energie;Emmen;2011;0.2;36.7;32.3;35.7;31.7;29.4;27.7;0.2;141.3;19.4
6895;Zelfstandige;B-E Nijverheid (geen bouw) en energie;Emmen;2012;0.2;37.0;30.7;35.7;30.1;33.7;29.3;0.2;129.2;17.3
6896;Zelfstandige;B-E Nijverheid (geen bouw) en energie;Emmen;2013;0.2;36.4;29.8;36.4;29.4;28.2;26.9;0.2;121.1;16.4
6897;Zelfstandige;B-E Nijverheid (geen bouw) en energie;Emmen;2014;0.2;41.8;37.1;40.7;36.6;35.1;30.2;0.2;101.6;17.6
6898;Zelfstandige;B-E Nijverheid (geen bouw) en energie;Emmen;2015;0.2;43.9;40.4;42.5;37.8;34.9;30.9;0.2;124.7;23.2
6899;Zelfstandige;B-E Nijverheid (geen bouw) en energie;Emmen;2016;0.2;;;;;;;;;
6900;Zelfstandige;B-E Nijverheid (geen bouw) en energie;Enkhuizen;2007;0.1;;;;;;;;;
6901;Zelfstandige;B-E Nijverheid (geen bouw) en energie;Enkhuizen;2008;0.1;;;;;;;;;
6902;Zelfstandige;B-E Nijverheid (geen bouw) en energie;Enkhuizen;2009;0.1;;;;;;;;;
6903;Zelfstandige;B-E Nijverheid (geen bouw) en energie;Enkhuizen;2010;0.1;;;;;;;;;
6904;Zelfstandige;B-E Nijverheid (geen bouw) en energie;Enkhuizen;2011;0.1;;;;;;;;;
6905;Zelfstandige;B-E Nijverheid (geen bouw) en energie;Enkhuizen;2012;0.1;;;;;;;;;
6906;Zelfstandige;B-E Nijverheid (geen bouw) en energie;Enkhuizen;2013;0.1;;;;;;;;;
6907;Zelfstandige;B-E Nijverheid (geen bouw) en energie;Enkhuizen;2014;0.1;;;;;;;;;
6908;Zelfstandige;B-E Nijverheid (geen bouw) en energie;Enkhuizen;2015;0.1;;;;;;;;;
6909;Zelfstandige;B-E Nijverheid (geen bouw) en energie;Enkhuizen;2016;0.1;;;;;;;;;
6910;Zelfstandige;B-E Nijverheid (geen bouw) en energie;Enschede;2007;0.3;42.8;35.0;40.5;33.1;36.2;26.6;0.2;192.2;33.8
6911;Zelfstandige;B-E Nijverheid (geen bouw) en energie;Enschede;2008;0.3;43.4;36.3;41.0;33.9;33.8;26.4;0.3;162.3;32.9
6912;Zelfstandige;B-E Nijverheid (geen bouw) en energie;Enschede;2009;0.3;41.6;28.8;39.0;27.4;30.7;24.0;0.3;152.1;24.3
6913;Zelfstandige;B-E Nijverheid (geen bouw) en energie;Enschede;2010;0.3;42.5;30.9;39.8;30.2;31.0;24.9;0.3;168.9;25.1
6914;Zelfstandige;B-E Nijverheid (geen bouw) en energie;Enschede;2011;0.3;46.9;34.5;42.8;34.7;38.7;28.6;0.3;151.0;22.8
6915;Zelfstandige;B-E Nijverheid (geen bouw) en energie;Enschede;2012;0.3;44.8;32.4;41.0;30.1;41.2;27.4;0.3;124.5;32.0
6916;Zelfstandige;B-E Nijverheid (geen bouw) en energie;Enschede;2013;0.3;46.3;30.8;42.6;28.8;34.5;26.9;0.3;122.1;31.0
6917;Zelfstandige;B-E Nijverheid (geen bouw) en energie;Enschede;2014;0.3;45.6;31.5;42.1;30.3;52.8;28.4;0.3;91.0;24.8
6918;Zelfstandige;B-E Nijverheid (geen bouw) en energie;Enschede;2015;0.3;45.3;33.6;42.5;33.3;35.2;28.5;0.3;99.0;23.7
6919;Zelfstandige;B-E Nijverheid (geen bouw) en energie;Enschede;2016;0.3;;;;;;;;;
6920;Zelfstandige;B-E Nijverheid (geen bouw) en energie;Epe;2007;0.1;;;;;;;;;
6921;Zelfstandige;B-E Nijverheid (geen bouw) en energie;Epe;2008;0.1;;;;;;;;;
6922;Zelfstandige;B-E Nijverheid (geen bouw) en energie;Epe;2009;0.1;;;;;;;;;
6923;Zelfstandige;B-E Nijverheid (geen bouw) en energie;Epe;2010;0.1;48.7;35.3;48.4;40.3;34.2;30.9;0.1;336.7;103.3
6924;Zelfstandige;B-E Nijverheid (geen bouw) en energie;Epe;2011;0.1;;;;;;;;;
6925;Zelfstandige;B-E Nijverheid (geen bouw) en energie;Epe;2012;0.1;;;;;;;;;
6926;Zelfstandige;B-E Nijverheid (geen bouw) en energie;Epe;2013;0.1;;;;;;;;;
6927;Zelfstandige;B-E Nijverheid (geen bouw) en energie;Epe;2014;0.1;;;;;;;;;
6928;Zelfstandige;B-E Nijverheid (geen bouw) en energie;Epe;2015;0.1;50.6;44.4;48.7;43.5;36.3;33.4;0.1;240.3;70.5
6929;Zelfstandige;B-E Nijverheid (geen bouw) en energie;Epe;2016;0.1;;;;;;;;;
6930;Zelfstandige;B-E Nijverheid (geen bouw) en energie;Ermelo;2007;0.1;;;;;;;;;
6931;Zelfstandige;B-E Nijverheid (geen bouw) en energie;Ermelo;2008;0.1;;;;;;;;;
6932;Zelfstandige;B-E Nijverheid (geen bouw) en energie;Ermelo;2009;0.1;;;;;;;;;
6933;Zelfstandige;B-E Nijverheid (geen bouw) en energie;Ermelo;2010;0.1;;;;;;;;;
6934;Zelfstandige;B-E Nijverheid (geen bouw) en energie;Ermelo;2011;0.1;;;;;;;;;
6935;Zelfstandige;B-E Nijverheid (geen bouw) en energie;Ermelo;2012;0.1;;;;;;;;;
6936;Zelfstandige;B-E Nijverheid (geen bouw) en energie;Ermelo;2013;0.1;;;;;;;;;
6937;Zelfstandige;B-E Nijverheid (geen bouw) en energie;Ermelo;2014;0.1;;;;;;;;;
6938;Zelfstandige;B-E Nijverheid (geen bouw) en energie;Ermelo;2015;0.1;;;;;;;;;
6939;Zelfstandige;B-E Nijverheid (geen bouw) en energie;Ermelo;2016;0.1;;;;;;;;;
6940;Zelfstandige;B-E Nijverheid (geen bouw) en energie;Etten-Leur;2007;0.1;48.7;37.8;47.7;34.9;39.3;29.7;0.1;377.8;55.4
6941;Zelfstandige;B-E Nijverheid (geen bouw) en energie;Etten-Leur;2008;0.1;49.3;38.2;46.8;39.2;37.0;30.3;0.1;327.5;59.8
6942;Zelfstandige;B-E Nijverheid (geen bouw) en energie;Etten-Leur;2009;0.1;43.9;31.0;41.7;32.7;32.4;27.3;0.1;258.7;60.9
6943;Zelfstandige;B-E Nijverheid (geen bouw) en energie;Etten-Leur;2010;0.1;46.3;35.9;44.3;35.5;33.7;26.5;0.1;254.7;50.9
6944;Zelfstandige;B-E Nijverheid (geen bouw) en energie;Etten-Leur;2011;0.1;43.1;38.7;39.9;31.1;35.6;29.2;0.1;254.6;52.8
6945;Zelfstandige;B-E Nijverheid (geen bouw) en energie;Etten-Leur;2012;0.1;41.7;34.6;38.8;33.3;32.3;30.9;0.1;225.5;46.4
6946;Zelfstandige;B-E Nijverheid (geen bouw) en energie;Etten-Leur;2013;0.1;42.1;33.8;39.1;30.2;37.5;28.1;0.1;176.9;28.8
6947;Zelfstandige;B-E Nijverheid (geen bouw) en energie;Etten-Leur;2014;0.1;43.6;38.2;41.8;40.2;36.8;31.0;0.1;205.3;33.2
6948;Zelfstandige;B-E Nijverheid (geen bouw) en energie;Etten-Leur;2015;0.1;44.9;40.3;42.8;40.4;37.5;34.2;0.1;252.2;40.0
6949;Zelfstandige;B-E Nijverheid (geen bouw) en energie;Etten-Leur;2016;0.1;;;;;;;;;
6950;Zelfstandige;B-E Nijverheid (geen bouw) en energie;Ferwerderadiel;2007;0.0;;;;;;;;;
6951;Zelfstandige;B-E Nijverheid (geen bouw) en energie;Ferwerderadiel;2008;0.0;;;;;;;;;
6952;Zelfstandige;B-E Nijverheid (geen bouw) en energie;Ferwerderadiel;2009;0.0;;;;;;;;;
6953;Zelfstandige;B-E Nijverheid (geen bouw) en energie;Ferwerderadiel;2010;0.0;;;;;;;;;
6954;Zelfstandige;B-E Nijverheid (geen bouw) en energie;Ferwerderadiel;2011;0.0;;;;;;;;;
6955;Zelfstandige;B-E Nijverheid (geen bouw) en energie;Ferwerderadiel;2012;0.0;;;;;;;;;
6956;Zelfstandige;B-E Nijverheid (geen bouw) en energie;Ferwerderadiel;2013;0.0;;;;;;;;;
6957;Zelfstandige;B-E Nijverheid (geen bouw) en energie;Ferwerderadiel;2014;0.0;;;;;;;;;
6958;Zelfstandige;B-E Nijverheid (geen bouw) en energie;Ferwerderadiel;2015;0.0;;;;;;;;;
6959;Zelfstandige;B-E Nijverheid (geen bouw) en energie;Ferwerderadiel;2016;0.0;;;;;;;;;
6960;Zelfstandige;B-E Nijverheid (geen bouw) en energie;Franekeradeel;2007;0.1;;;;;;;;;
6961;Zelfstandige;B-E Nijverheid (geen bouw) en energie;Franekeradeel;2008;0.1;;;;;;;;;
6962;Zelfstandige;B-E Nijverheid (geen bouw) en energie;Franekeradeel;2009;0.1;;;;;;;;;
6963;Zelfstandige;B-E Nijverheid (geen bouw) en energie;Franekeradeel;2010;0.1;;;;;;;;;
6964;Zelfstandige;B-E Nijverheid (geen bouw) en energie;Franekeradeel;2011;0.1;;;;;;;;;
6965;Zelfstandige;B-E Nijverheid (geen bouw) en energie;Franekeradeel;2012;0.1;;;;;;;;;
6966;Zelfstandige;B-E Nijverheid (geen bouw) en energie;Franekeradeel;2013;0.1;;;;;;;;;
6967;Zelfstandige;B-E Nijverheid (geen bouw) en energie;Franekeradeel;2014;0.1;;;;;;;;;
6968;Zelfstandige;B-E Nijverheid (geen bouw) en energie;Franekeradeel;2015;0.1;;;;;;;;;
6969;Zelfstandige;B-E Nijverheid (geen bouw) en energie;Franekeradeel;2016;0.1;;;;;;;;;
6970;Zelfstandige;B-E Nijverheid (geen bouw) en energie;De Friese Meren;2007;0.0;;;;;;;;;
6971;Zelfstandige;B-E Nijverheid (geen bouw) en energie;De Friese Meren;2008;0.0;;;;;;;;;
6972;Zelfstandige;B-E Nijverheid (geen bouw) en energie;De Friese Meren;2009;0.0;;;;;;;;;
6973;Zelfstandige;B-E Nijverheid (geen bouw) en energie;De Friese Meren;2010;0.0;;;;;;;;;
6974;Zelfstandige;B-E Nijverheid (geen bouw) en energie;De Friese Meren;2011;0.0;;;;;;;;;
6975;Zelfstandige;B-E Nijverheid (geen bouw) en energie;De Friese Meren;2012;0.0;;;;;;;;;
6976;Zelfstandige;B-E Nijverheid (geen bouw) en energie;De Friese Meren;2013;0.0;;;;;;;;;
6977;Zelfstandige;B-E Nijverheid (geen bouw) en energie;De Friese Meren;2014;0.3;37.8;32.3;37.4;32.5;35.6;29.8;0.3;132.1;37.3
6978;Zelfstandige;B-E Nijverheid (geen bouw) en energie;De Friese Meren;2015;0.3;42.6;35.7;41.2;34.2;33.4;30.3;0.3;132.1;35.2
6979;Zelfstandige;B-E Nijverheid (geen bouw) en energie;De Friese Meren;2016;0.0;;;;;;;;;
6980;Zelfstandige;B-E Nijverheid (geen bouw) en energie;De Fryske Marren;2007;0.0;;;;;;;;;
6981;Zelfstandige;B-E Nijverheid (geen bouw) en energie;De Fryske Marren;2008;0.0;;;;;;;;;
6982;Zelfstandige;B-E Nijverheid (geen bouw) en energie;De Fryske Marren;2009;0.0;;;;;;;;;
6983;Zelfstandige;B-E Nijverheid (geen bouw) en energie;De Fryske Marren;2010;0.0;;;;;;;;;
6984;Zelfstandige;B-E Nijverheid (geen bouw) en energie;De Fryske Marren;2011;0.0;;;;;;;;;
6985;Zelfstandige;B-E Nijverheid (geen bouw) en energie;De Fryske Marren;2012;0.0;;;;;;;;;
6986;Zelfstandige;B-E Nijverheid (geen bouw) en energie;De Fryske Marren;2013;0.0;;;;;;;;;
6987;Zelfstandige;B-E Nijverheid (geen bouw) en energie;De Fryske Marren;2014;0.0;;;;;;;;;
6988;Zelfstandige;B-E Nijverheid (geen bouw) en energie;De Fryske Marren;2015;0.0;;;;;;;;;
6989;Zelfstandige;B-E Nijverheid (geen bouw) en energie;De Fryske Marren;2016;0.3;;;;;;;;;
6990;Zelfstandige;B-E Nijverheid (geen bouw) en energie;Gaasterlân-Sleat;2007;0.1;;;;;;;;;
6991;Zelfstandige;B-E Nijverheid (geen bouw) en energie;Gaasterlân-Sleat;2008;0.1;;;;;;;;;
6992;Zelfstandige;B-E Nijverheid (geen bouw) en energie;Gaasterlân-Sleat;2009;0.1;;;;;;;;;
6993;Zelfstandige;B-E Nijverheid (geen bouw) en energie;Gaasterlân-Sleat;2010;0.1;;;;;;;;;
6994;Zelfstandige;B-E Nijverheid (geen bouw) en energie;Gaasterlân-Sleat;2011;0.1;;;;;;;;;
6995;Zelfstandige;B-E Nijverheid (geen bouw) en energie;Gaasterlân-Sleat;2012;0.1;;;;;;;;;
6996;Zelfstandige;B-E Nijverheid (geen bouw) en energie;Gaasterlân-Sleat;2013;0.1;;;;;;;;;
6997;Zelfstandige;B-E Nijverheid (geen bouw) en energie;Gaasterlân-Sleat;2014;0.0;;;;;;;;;
6998;Zelfstandige;B-E Nijverheid (geen bouw) en energie;Gaasterlân-Sleat;2015;0.0;;;;;;;;;
6999;Zelfstandige;B-E Nijverheid (geen bouw) en energie;Gaasterlân-Sleat;2016;0.0;;;;;;;;;
7000;Zelfstandige;B-E Nijverheid (geen bouw) en energie;Geertruidenberg;2007;0.1;;;;;;;;;
7001;Zelfstandige;B-E Nijverheid (geen bouw) en energie;Geertruidenberg;2008;0.1;;;;;;;;;
7002;Zelfstandige;B-E Nijverheid (geen bouw) en energie;Geertruidenberg;2009;0.1;;;;;;;;;
7003;Zelfstandige;B-E Nijverheid (geen bouw) en energie;Geertruidenberg;2010;0.1;47.7;39.5;47.3;43.2;33.8;31.4;0.1;240.6;104.9
7004;Zelfstandige;B-E Nijverheid (geen bouw) en energie;Geertruidenberg;2011;0.1;;;;;;;;;
7005;Zelfstandige;B-E Nijverheid (geen bouw) en energie;Geertruidenberg;2012;0.1;49.4;44.6;47.5;45.6;37.0;31.5;0.1;231.9;69.1
7006;Zelfstandige;B-E Nijverheid (geen bouw) en energie;Geertruidenberg;2013;0.1;48.8;47.2;46.3;45.4;36.3;34.3;0.1;196.1;89.3
7007;Zelfstandige;B-E Nijverheid (geen bouw) en energie;Geertruidenberg;2014;0.1;;;;;;;;;
7008;Zelfstandige;B-E Nijverheid (geen bouw) en energie;Geertruidenberg;2015;0.1;;;;;;;;;
7009;Zelfstandige;B-E Nijverheid (geen bouw) en energie;Geertruidenberg;2016;0.1;;;;;;;;;
7010;Zelfstandige;B-E Nijverheid (geen bouw) en energie;Geldermalsen;2007;0.1;53.3;46.1;54.0;45.9;45.6;34.3;0.1;474.3;92.7
7011;Zelfstandige;B-E Nijverheid (geen bouw) en energie;Geldermalsen;2008;0.1;47.3;43.4;45.6;42.9;40.3;30.6;0.1;425.5;74.2
7012;Zelfstandige;B-E Nijverheid (geen bouw) en energie;Geldermalsen;2009;0.1;48.4;43.3;47.3;42.8;34.8;29.2;0.1;319.1;69.4
7013;Zelfstandige;B-E Nijverheid (geen bouw) en energie;Geldermalsen;2010;0.1;46.3;41.1;44.8;41.5;35.1;30.8;0.1;372.6;82.3
7014;Zelfstandige;B-E Nijverheid (geen bouw) en energie;Geldermalsen;2011;0.1;47.6;36.7;45.9;36.8;39.4;32.8;0.1;356.7;82.3
7015;Zelfstandige;B-E Nijverheid (geen bouw) en energie;Geldermalsen;2012;0.1;45.9;43.4;44.5;42.6;38.6;33.3;0.1;287.7;59.6
7016;Zelfstandige;B-E Nijverheid (geen bouw) en energie;Geldermalsen;2013;0.1;42.7;40.6;41.3;40.6;34.1;32.0;0.1;230.1;52.9
7017;Zelfstandige;B-E Nijverheid (geen bouw) en energie;Geldermalsen;2014;0.1;46.2;43.8;44.8;40.0;41.8;32.6;0.1;241.8;50.8
7018;Zelfstandige;B-E Nijverheid (geen bouw) en energie;Geldermalsen;2015;0.1;46.4;42.7;45.4;42.7;34.3;33.1;0.1;233.8;56.2
7019;Zelfstandige;B-E Nijverheid (geen bouw) en energie;Geldermalsen;2016;0.1;;;;;;;;;
7020;Zelfstandige;B-E Nijverheid (geen bouw) en energie;Geldrop-Mierlo;2007;0.1;41.7;36.7;41.7;36.1;31.1;26.7;0.1;269.7;30.6
7021;Zelfstandige;B-E Nijverheid (geen bouw) en energie;Geldrop-Mierlo;2008;0.1;41.9;38.5;41.8;39.9;29.7;26.6;0.1;275.2;34.9
7022;Zelfstandige;B-E Nijverheid (geen bouw) en energie;Geldrop-Mierlo;2009;0.1;41.5;36.6;40.7;39.4;29.6;26.7;0.1;271.3;34.4
7023;Zelfstandige;B-E Nijverheid (geen bouw) en energie;Geldrop-Mierlo;2010;0.1;47.4;40.3;46.0;38.9;36.6;28.9;0.1;285.2;49.8
7024;Zelfstandige;B-E Nijverheid (geen bouw) en energie;Geldrop-Mierlo;2011;0.2;43.8;39.9;42.1;38.2;37.4;33.5;0.1;236.7;39.6
7025;Zelfstandige;B-E Nijverheid (geen bouw) en energie;Geldrop-Mierlo;2012;0.2;44.1;38.5;42.7;38.4;40.6;33.1;0.1;235.8;37.2
7026;Zelfstandige;B-E Nijverheid (geen bouw) en energie;Geldrop-Mierlo;2013;0.1;43.7;37.8;42.2;36.0;39.4;32.8;0.1;202.1;40.5
7027;Zelfstandige;B-E Nijverheid (geen bouw) en energie;Geldrop-Mierlo;2014;0.2;41.7;36.2;40.2;35.1;51.5;34.5;0.1;174.4;42.4
7028;Zelfstandige;B-E Nijverheid (geen bouw) en energie;Geldrop-Mierlo;2015;0.2;44.1;38.4;42.4;38.0;38.8;35.6;0.1;211.1;55.1
7029;Zelfstandige;B-E Nijverheid (geen bouw) en energie;Geldrop-Mierlo;2016;0.2;;;;;;;;;
7030;Zelfstandige;B-E Nijverheid (geen bouw) en energie;Gemert-Bakel;2007;0.1;41.7;39.5;39.7;37.7;38.2;30.1;0.1;340.5;52.8
7031;Zelfstandige;B-E Nijverheid (geen bouw) en energie;Gemert-Bakel;2008;0.1;38.0;34.1;37.7;32.1;31.6;28.0;0.1;334.5;43.9
7032;Zelfstandige;B-E Nijverheid (geen bouw) en energie;Gemert-Bakel;2009;0.1;35.4;35.1;34.5;32.3;29.7;28.6;0.1;275.6;30.9
7033;Zelfstandige;B-E Nijverheid (geen bouw) en energie;Gemert-Bakel;2010;0.1;38.5;34.6;39.2;32.7;31.8;28.0;0.1;317.3;43.2
7034;Zelfstandige;B-E Nijverheid (geen bouw) en energie;Gemert-Bakel;2011;0.2;38.8;34.4;39.4;35.0;33.3;30.4;0.1;342.0;46.2
7035;Zelfstandige;B-E Nijverheid (geen bouw) en energie;Gemert-Bakel;2012;0.2;37.8;34.8;39.7;33.2;32.9;31.5;0.1;300.8;53.1
7036;Zelfstandige;B-E Nijverheid (geen bouw) en energie;Gemert-Bakel;2013;0.2;37.6;36.1;37.4;34.1;32.2;30.4;0.1;257.0;51.4
7037;Zelfstandige;B-E Nijverheid (geen bouw) en energie;Gemert-Bakel;2014;0.2;38.6;36.8;38.2;33.3;41.6;33.1;0.1;242.7;48.1
7038;Zelfstandige;B-E Nijverheid (geen bouw) en energie;Gemert-Bakel;2015;0.2;38.5;33.7;37.8;30.9;33.9;33.3;0.2;253.8;41.5
7039;Zelfstandige;B-E Nijverheid (geen bouw) en energie;Gemert-Bakel;2016;0.2;;;;;;;;;
7040;Zelfstandige;B-E Nijverheid (geen bouw) en energie;Gennep;2007;0.1;;;;;;;;;
7041;Zelfstandige;B-E Nijverheid (geen bouw) en energie;Gennep;2008;0.1;;;;;;;;;
7042;Zelfstandige;B-E Nijverheid (geen bouw) en energie;Gennep;2009;0.1;;;;;;;;;
7043;Zelfstandige;B-E Nijverheid (geen bouw) en energie;Gennep;2010;0.1;;;;;;;;;
7044;Zelfstandige;B-E Nijverheid (geen bouw) en energie;Gennep;2011;0.1;;;;;;;;;
7045;Zelfstandige;B-E Nijverheid (geen bouw) en energie;Gennep;2012;0.1;;;;;;;;;
7046;Zelfstandige;B-E Nijverheid (geen bouw) en energie;Gennep;2013;0.1;;;;;;;;;
