ID;Geslacht;Leeftijd;RegioS;Perioden;Verkeersdoden_1
2395;Totaal mannen en vrouwen;40 tot 50 jaar;Limburg (PV);2013;4
2396;Totaal mannen en vrouwen;40 tot 50 jaar;Limburg (PV);2014;8
2397;Totaal mannen en vrouwen;40 tot 50 jaar;Limburg (PV);2015;2
2398;Totaal mannen en vrouwen;40 tot 50 jaar;Limburg (PV);2016;4
2399;Totaal mannen en vrouwen;40 tot 50 jaar;Limburg (PV);2017;7
2400;Totaal mannen en vrouwen;40 tot 50 jaar;Limburg (PV);2018;3
2401;Totaal mannen en vrouwen;40 tot 50 jaar;Limburg (PV);2019;4
2402;Totaal mannen en vrouwen;40 tot 50 jaar;Limburg (PV);2020;3
2403;Totaal mannen en vrouwen;40 tot 50 jaar;Limburg (PV);2021;2
2404;Totaal mannen en vrouwen;40 tot 50 jaar;Limburg (PV);2022;4
2405;Totaal mannen en vrouwen;40 tot 50 jaar;Limburg (PV);2023;3
2406;Totaal mannen en vrouwen;40 tot 50 jaar;Limburg (PV);2024;1
2407;Totaal mannen en vrouwen;40 tot 50 jaar;Niet in te delen (PV);1996;0
2408;Totaal mannen en vrouwen;40 tot 50 jaar;Niet in te delen (PV);1997;0
2409;Totaal mannen en vrouwen;40 tot 50 jaar;Niet in te delen (PV);1998;0
2410;Totaal mannen en vrouwen;40 tot 50 jaar;Niet in te delen (PV);1999;0
2411;Totaal mannen en vrouwen;40 tot 50 jaar;Niet in te delen (PV);2000;1
2412;Totaal mannen en vrouwen;40 tot 50 jaar;Niet in te delen (PV);2001;0
2413;Totaal mannen en vrouwen;40 tot 50 jaar;Niet in te delen (PV);2002;0
2414;Totaal mannen en vrouwen;40 tot 50 jaar;Niet in te delen (PV);2003;0
2415;Totaal mannen en vrouwen;40 tot 50 jaar;Niet in te delen (PV);2004;0
2416;Totaal mannen en vrouwen;40 tot 50 jaar;Niet in te delen (PV);2005;0
2417;Totaal mannen en vrouwen;40 tot 50 jaar;Niet in te delen (PV);2006;0
2418;Totaal mannen en vrouwen;40 tot 50 jaar;Niet in te delen (PV);2007;0
2419;Totaal mannen en vrouwen;40 tot 50 jaar;Niet in te delen (PV);2008;0
2420;Totaal mannen en vrouwen;40 tot 50 jaar;Niet in te delen (PV);2009;0
2421;Totaal mannen en vrouwen;40 tot 50 jaar;Niet in te delen (PV);2010;0
2422;Totaal mannen en vrouwen;40 tot 50 jaar;Niet in te delen (PV);2011;0
2423;Totaal mannen en vrouwen;40 tot 50 jaar;Niet in te delen (PV);2012;0
2424;Totaal mannen en vrouwen;40 tot 50 jaar;Niet in te delen (PV);2013;0
2425;Totaal mannen en vrouwen;40 tot 50 jaar;Niet in te delen (PV);2014;0
2426;Totaal mannen en vrouwen;40 tot 50 jaar;Niet in te delen (PV);2015;0
2427;Totaal mannen en vrouwen;40 tot 50 jaar;Niet in te delen (PV);2016;0
2428;Totaal mannen en vrouwen;40 tot 50 jaar;Niet in te delen (PV);2017;0
2429;Totaal mannen en vrouwen;40 tot 50 jaar;Niet in te delen (PV);2018;0
2430;Totaal mannen en vrouwen;40 tot 50 jaar;Niet in te delen (PV);2019;0
2431;Totaal mannen en vrouwen;40 tot 50 jaar;Niet in te delen (PV);2020;0
2432;Totaal mannen en vrouwen;40 tot 50 jaar;Niet in te delen (PV);2021;0
2433;Totaal mannen en vrouwen;40 tot 50 jaar;Niet in te delen (PV);2022;0
2434;Totaal mannen en vrouwen;40 tot 50 jaar;Niet in te delen (PV);2023;0
2435;Totaal mannen en vrouwen;40 tot 50 jaar;Niet in te delen (PV);2024;0
2436;Totaal mannen en vrouwen;50 tot 60 jaar;Nederland;1996;111
2437;Totaal mannen en vrouwen;50 tot 60 jaar;Nederland;1997;116
2438;Totaal mannen en vrouwen;50 tot 60 jaar;Nederland;1998;114
2439;Totaal mannen en vrouwen;50 tot 60 jaar;Nederland;1999;110
2440;Totaal mannen en vrouwen;50 tot 60 jaar;Nederland;2000;121
2441;Totaal mannen en vrouwen;50 tot 60 jaar;Nederland;2001;112
2442;Totaal mannen en vrouwen;50 tot 60 jaar;Nederland;2002;88
2443;Totaal mannen en vrouwen;50 tot 60 jaar;Nederland;2003;98
2444;Totaal mannen en vrouwen;50 tot 60 jaar;Nederland;2004;94
2445;Totaal mannen en vrouwen;50 tot 60 jaar;Nederland;2005;99
2446;Totaal mannen en vrouwen;50 tot 60 jaar;Nederland;2006;80
2447;Totaal mannen en vrouwen;50 tot 60 jaar;Nederland;2007;88
2448;Totaal mannen en vrouwen;50 tot 60 jaar;Nederland;2008;95
2449;Totaal mannen en vrouwen;50 tot 60 jaar;Nederland;2009;68
2450;Totaal mannen en vrouwen;50 tot 60 jaar;Nederland;2010;72
2451;Totaal mannen en vrouwen;50 tot 60 jaar;Nederland;2011;67
2452;Totaal mannen en vrouwen;50 tot 60 jaar;Nederland;2012;70
2453;Totaal mannen en vrouwen;50 tot 60 jaar;Nederland;2013;68
2454;Totaal mannen en vrouwen;50 tot 60 jaar;Nederland;2014;57
2455;Totaal mannen en vrouwen;50 tot 60 jaar;Nederland;2015;73
2456;Totaal mannen en vrouwen;50 tot 60 jaar;Nederland;2016;80
2457;Totaal mannen en vrouwen;50 tot 60 jaar;Nederland;2017;64
2458;Totaal mannen en vrouwen;50 tot 60 jaar;Nederland;2018;67
2459;Totaal mannen en vrouwen;50 tot 60 jaar;Nederland;2019;59
2460;Totaal mannen en vrouwen;50 tot 60 jaar;Nederland;2020;63
2461;Totaal mannen en vrouwen;50 tot 60 jaar;Nederland;2021;61
2462;Totaal mannen en vrouwen;50 tot 60 jaar;Nederland;2022;83
2463;Totaal mannen en vrouwen;50 tot 60 jaar;Nederland;2023;61
2464;Totaal mannen en vrouwen;50 tot 60 jaar;Nederland;2024;62
2465;Totaal mannen en vrouwen;50 tot 60 jaar;Groningen (PV);1996;3
2466;Totaal mannen en vrouwen;50 tot 60 jaar;Groningen (PV);1997;5
2467;Totaal mannen en vrouwen;50 tot 60 jaar;Groningen (PV);1998;4
2468;Totaal mannen en vrouwen;50 tot 60 jaar;Groningen (PV);1999;3
2469;Totaal mannen en vrouwen;50 tot 60 jaar;Groningen (PV);2000;2
2470;Totaal mannen en vrouwen;50 tot 60 jaar;Groningen (PV);2001;5
2471;Totaal mannen en vrouwen;50 tot 60 jaar;Groningen (PV);2002;3
2472;Totaal mannen en vrouwen;50 tot 60 jaar;Groningen (PV);2003;0
2473;Totaal mannen en vrouwen;50 tot 60 jaar;Groningen (PV);2004;8
2474;Totaal mannen en vrouwen;50 tot 60 jaar;Groningen (PV);2005;4
2475;Totaal mannen en vrouwen;50 tot 60 jaar;Groningen (PV);2006;1
2476;Totaal mannen en vrouwen;50 tot 60 jaar;Groningen (PV);2007;2
2477;Totaal mannen en vrouwen;50 tot 60 jaar;Groningen (PV);2008;3
2478;Totaal mannen en vrouwen;50 tot 60 jaar;Groningen (PV);2009;2
2479;Totaal mannen en vrouwen;50 tot 60 jaar;Groningen (PV);2010;2
2480;Totaal mannen en vrouwen;50 tot 60 jaar;Groningen (PV);2011;3
2481;Totaal mannen en vrouwen;50 tot 60 jaar;Groningen (PV);2012;2
2482;Totaal mannen en vrouwen;50 tot 60 jaar;Groningen (PV);2013;4
2483;Totaal mannen en vrouwen;50 tot 60 jaar;Groningen (PV);2014;0
2484;Totaal mannen en vrouwen;50 tot 60 jaar;Groningen (PV);2015;7
2485;Totaal mannen en vrouwen;50 tot 60 jaar;Groningen (PV);2016;1
2486;Totaal mannen en vrouwen;50 tot 60 jaar;Groningen (PV);2017;5
2487;Totaal mannen en vrouwen;50 tot 60 jaar;Groningen (PV);2018;1
2488;Totaal mannen en vrouwen;50 tot 60 jaar;Groningen (PV);2019;2
2489;Totaal mannen en vrouwen;50 tot 60 jaar;Groningen (PV);2020;2
2490;Totaal mannen en vrouwen;50 tot 60 jaar;Groningen (PV);2021;2
2491;Totaal mannen en vrouwen;50 tot 60 jaar;Groningen (PV);2022;6
2492;Totaal mannen en vrouwen;50 tot 60 jaar;Groningen (PV);2023;4
2493;Totaal mannen en vrouwen;50 tot 60 jaar;Groningen (PV);2024;1
2494;Totaal mannen en vrouwen;50 tot 60 jaar;Fryslân (PV);1996;11
2495;Totaal mannen en vrouwen;50 tot 60 jaar;Fryslân (PV);1997;5
2496;Totaal mannen en vrouwen;50 tot 60 jaar;Fryslân (PV);1998;2
2497;Totaal mannen en vrouwen;50 tot 60 jaar;Fryslân (PV);1999;4
2498;Totaal mannen en vrouwen;50 tot 60 jaar;Fryslân (PV);2000;10
2499;Totaal mannen en vrouwen;50 tot 60 jaar;Fryslân (PV);2001;3
2500;Totaal mannen en vrouwen;50 tot 60 jaar;Fryslân (PV);2002;3
2501;Totaal mannen en vrouwen;50 tot 60 jaar;Fryslân (PV);2003;6
2502;Totaal mannen en vrouwen;50 tot 60 jaar;Fryslân (PV);2004;5
2503;Totaal mannen en vrouwen;50 tot 60 jaar;Fryslân (PV);2005;8
2504;Totaal mannen en vrouwen;50 tot 60 jaar;Fryslân (PV);2006;2
2505;Totaal mannen en vrouwen;50 tot 60 jaar;Fryslân (PV);2007;3
2506;Totaal mannen en vrouwen;50 tot 60 jaar;Fryslân (PV);2008;6
2507;Totaal mannen en vrouwen;50 tot 60 jaar;Fryslân (PV);2009;7
2508;Totaal mannen en vrouwen;50 tot 60 jaar;Fryslân (PV);2010;2
2509;Totaal mannen en vrouwen;50 tot 60 jaar;Fryslân (PV);2011;3
2510;Totaal mannen en vrouwen;50 tot 60 jaar;Fryslân (PV);2012;5
2511;Totaal mannen en vrouwen;50 tot 60 jaar;Fryslân (PV);2013;1
2512;Totaal mannen en vrouwen;50 tot 60 jaar;Fryslân (PV);2014;2
2513;Totaal mannen en vrouwen;50 tot 60 jaar;Fryslân (PV);2015;6
2514;Totaal mannen en vrouwen;50 tot 60 jaar;Fryslân (PV);2016;4
2515;Totaal mannen en vrouwen;50 tot 60 jaar;Fryslân (PV);2017;3
2516;Totaal mannen en vrouwen;50 tot 60 jaar;Fryslân (PV);2018;2
2517;Totaal mannen en vrouwen;50 tot 60 jaar;Fryslân (PV);2019;2
2518;Totaal mannen en vrouwen;50 tot 60 jaar;Fryslân (PV);2020;2
2519;Totaal mannen en vrouwen;50 tot 60 jaar;Fryslân (PV);2021;1
2520;Totaal mannen en vrouwen;50 tot 60 jaar;Fryslân (PV);2022;3
2521;Totaal mannen en vrouwen;50 tot 60 jaar;Fryslân (PV);2023;2
2522;Totaal mannen en vrouwen;50 tot 60 jaar;Fryslân (PV);2024;3
2523;Totaal mannen en vrouwen;50 tot 60 jaar;Drenthe (PV);1996;5
2524;Totaal mannen en vrouwen;50 tot 60 jaar;Drenthe (PV);1997;4
2525;Totaal mannen en vrouwen;50 tot 60 jaar;Drenthe (PV);1998;7
2526;Totaal mannen en vrouwen;50 tot 60 jaar;Drenthe (PV);1999;4
2527;Totaal mannen en vrouwen;50 tot 60 jaar;Drenthe (PV);2000;9
2528;Totaal mannen en vrouwen;50 tot 60 jaar;Drenthe (PV);2001;5
2529;Totaal mannen en vrouwen;50 tot 60 jaar;Drenthe (PV);2002;6
2530;Totaal mannen en vrouwen;50 tot 60 jaar;Drenthe (PV);2003;4
2531;Totaal mannen en vrouwen;50 tot 60 jaar;Drenthe (PV);2004;4
2532;Totaal mannen en vrouwen;50 tot 60 jaar;Drenthe (PV);2005;7
2533;Totaal mannen en vrouwen;50 tot 60 jaar;Drenthe (PV);2006;2
2534;Totaal mannen en vrouwen;50 tot 60 jaar;Drenthe (PV);2007;6
2535;Totaal mannen en vrouwen;50 tot 60 jaar;Drenthe (PV);2008;7
2536;Totaal mannen en vrouwen;50 tot 60 jaar;Drenthe (PV);2009;4
2537;Totaal mannen en vrouwen;50 tot 60 jaar;Drenthe (PV);2010;6
2538;Totaal mannen en vrouwen;50 tot 60 jaar;Drenthe (PV);2011;4
2539;Totaal mannen en vrouwen;50 tot 60 jaar;Drenthe (PV);2012;4
2540;Totaal mannen en vrouwen;50 tot 60 jaar;Drenthe (PV);2013;4
2541;Totaal mannen en vrouwen;50 tot 60 jaar;Drenthe (PV);2014;2
2542;Totaal mannen en vrouwen;50 tot 60 jaar;Drenthe (PV);2015;1
2543;Totaal mannen en vrouwen;50 tot 60 jaar;Drenthe (PV);2016;3
2544;Totaal mannen en vrouwen;50 tot 60 jaar;Drenthe (PV);2017;3
2545;Totaal mannen en vrouwen;50 tot 60 jaar;Drenthe (PV);2018;2
2546;Totaal mannen en vrouwen;50 tot 60 jaar;Drenthe (PV);2019;4
2547;Totaal mannen en vrouwen;50 tot 60 jaar;Drenthe (PV);2020;2
2548;Totaal mannen en vrouwen;50 tot 60 jaar;Drenthe (PV);2021;1
2549;Totaal mannen en vrouwen;50 tot 60 jaar;Drenthe (PV);2022;4
2550;Totaal mannen en vrouwen;50 tot 60 jaar;Drenthe (PV);2023;1
2551;Totaal mannen en vrouwen;50 tot 60 jaar;Drenthe (PV);2024;0
2552;Totaal mannen en vrouwen;50 tot 60 jaar;Overijssel (PV);1996;8
2553;Totaal mannen en vrouwen;50 tot 60 jaar;Overijssel (PV);1997;9
2554;Totaal mannen en vrouwen;50 tot 60 jaar;Overijssel (PV);1998;7
2555;Totaal mannen en vrouwen;50 tot 60 jaar;Overijssel (PV);1999;7
2556;Totaal mannen en vrouwen;50 tot 60 jaar;Overijssel (PV);2000;10
2557;Totaal mannen en vrouwen;50 tot 60 jaar;Overijssel (PV);2001;16
2558;Totaal mannen en vrouwen;50 tot 60 jaar;Overijssel (PV);2002;9
2559;Totaal mannen en vrouwen;50 tot 60 jaar;Overijssel (PV);2003;12
2560;Totaal mannen en vrouwen;50 tot 60 jaar;Overijssel (PV);2004;2
2561;Totaal mannen en vrouwen;50 tot 60 jaar;Overijssel (PV);2005;5
2562;Totaal mannen en vrouwen;50 tot 60 jaar;Overijssel (PV);2006;6
2563;Totaal mannen en vrouwen;50 tot 60 jaar;Overijssel (PV);2007;2
2564;Totaal mannen en vrouwen;50 tot 60 jaar;Overijssel (PV);2008;3
2565;Totaal mannen en vrouwen;50 tot 60 jaar;Overijssel (PV);2009;10
2566;Totaal mannen en vrouwen;50 tot 60 jaar;Overijssel (PV);2010;5
2567;Totaal mannen en vrouwen;50 tot 60 jaar;Overijssel (PV);2011;11
2568;Totaal mannen en vrouwen;50 tot 60 jaar;Overijssel (PV);2012;6
2569;Totaal mannen en vrouwen;50 tot 60 jaar;Overijssel (PV);2013;9
2570;Totaal mannen en vrouwen;50 tot 60 jaar;Overijssel (PV);2014;4
2571;Totaal mannen en vrouwen;50 tot 60 jaar;Overijssel (PV);2015;4
2572;Totaal mannen en vrouwen;50 tot 60 jaar;Overijssel (PV);2016;11
2573;Totaal mannen en vrouwen;50 tot 60 jaar;Overijssel (PV);2017;6
2574;Totaal mannen en vrouwen;50 tot 60 jaar;Overijssel (PV);2018;4
2575;Totaal mannen en vrouwen;50 tot 60 jaar;Overijssel (PV);2019;5
2576;Totaal mannen en vrouwen;50 tot 60 jaar;Overijssel (PV);2020;7
2577;Totaal mannen en vrouwen;50 tot 60 jaar;Overijssel (PV);2021;3
2578;Totaal mannen en vrouwen;50 tot 60 jaar;Overijssel (PV);2022;6
2579;Totaal mannen en vrouwen;50 tot 60 jaar;Overijssel (PV);2023;2
2580;Totaal mannen en vrouwen;50 tot 60 jaar;Overijssel (PV);2024;4
2581;Totaal mannen en vrouwen;50 tot 60 jaar;Flevoland (PV);1996;2
2582;Totaal mannen en vrouwen;50 tot 60 jaar;Flevoland (PV);1997;1
2583;Totaal mannen en vrouwen;50 tot 60 jaar;Flevoland (PV);1998;1
2584;Totaal mannen en vrouwen;50 tot 60 jaar;Flevoland (PV);1999;4
2585;Totaal mannen en vrouwen;50 tot 60 jaar;Flevoland (PV);2000;6
2586;Totaal mannen en vrouwen;50 tot 60 jaar;Flevoland (PV);2001;1
2587;Totaal mannen en vrouwen;50 tot 60 jaar;Flevoland (PV);2002;2
2588;Totaal mannen en vrouwen;50 tot 60 jaar;Flevoland (PV);2003;1
2589;Totaal mannen en vrouwen;50 tot 60 jaar;Flevoland (PV);2004;2
2590;Totaal mannen en vrouwen;50 tot 60 jaar;Flevoland (PV);2005;4
2591;Totaal mannen en vrouwen;50 tot 60 jaar;Flevoland (PV);2006;0
2592;Totaal mannen en vrouwen;50 tot 60 jaar;Flevoland (PV);2007;1
2593;Totaal mannen en vrouwen;50 tot 60 jaar;Flevoland (PV);2008;2
2594;Totaal mannen en vrouwen;50 tot 60 jaar;Flevoland (PV);2009;2
2595;Totaal mannen en vrouwen;50 tot 60 jaar;Flevoland (PV);2010;1
2596;Totaal mannen en vrouwen;50 tot 60 jaar;Flevoland (PV);2011;0
2597;Totaal mannen en vrouwen;50 tot 60 jaar;Flevoland (PV);2012;1
2598;Totaal mannen en vrouwen;50 tot 60 jaar;Flevoland (PV);2013;1
2599;Totaal mannen en vrouwen;50 tot 60 jaar;Flevoland (PV);2014;1
2600;Totaal mannen en vrouwen;50 tot 60 jaar;Flevoland (PV);2015;3
2601;Totaal mannen en vrouwen;50 tot 60 jaar;Flevoland (PV);2016;1
2602;Totaal mannen en vrouwen;50 tot 60 jaar;Flevoland (PV);2017;1
2603;Totaal mannen en vrouwen;50 tot 60 jaar;Flevoland (PV);2018;2
2604;Totaal mannen en vrouwen;50 tot 60 jaar;Flevoland (PV);2019;3
2605;Totaal mannen en vrouwen;50 tot 60 jaar;Flevoland (PV);2020;1
2606;Totaal mannen en vrouwen;50 tot 60 jaar;Flevoland (PV);2021;3
2607;Totaal mannen en vrouwen;50 tot 60 jaar;Flevoland (PV);2022;3
2608;Totaal mannen en vrouwen;50 tot 60 jaar;Flevoland (PV);2023;1
2609;Totaal mannen en vrouwen;50 tot 60 jaar;Flevoland (PV);2024;2
2610;Totaal mannen en vrouwen;50 tot 60 jaar;Gelderland (PV);1996;13
2611;Totaal mannen en vrouwen;50 tot 60 jaar;Gelderland (PV);1997;16
2612;Totaal mannen en vrouwen;50 tot 60 jaar;Gelderland (PV);1998;13
2613;Totaal mannen en vrouwen;50 tot 60 jaar;Gelderland (PV);1999;18
2614;Totaal mannen en vrouwen;50 tot 60 jaar;Gelderland (PV);2000;15
2615;Totaal mannen en vrouwen;50 tot 60 jaar;Gelderland (PV);2001;6
2616;Totaal mannen en vrouwen;50 tot 60 jaar;Gelderland (PV);2002;13
2617;Totaal mannen en vrouwen;50 tot 60 jaar;Gelderland (PV);2003;17
2618;Totaal mannen en vrouwen;50 tot 60 jaar;Gelderland (PV);2004;15
2619;Totaal mannen en vrouwen;50 tot 60 jaar;Gelderland (PV);2005;12
2620;Totaal mannen en vrouwen;50 tot 60 jaar;Gelderland (PV);2006;9
2621;Totaal mannen en vrouwen;50 tot 60 jaar;Gelderland (PV);2007;11
2622;Totaal mannen en vrouwen;50 tot 60 jaar;Gelderland (PV);2008;14
2623;Totaal mannen en vrouwen;50 tot 60 jaar;Gelderland (PV);2009;10
2624;Totaal mannen en vrouwen;50 tot 60 jaar;Gelderland (PV);2010;11
2625;Totaal mannen en vrouwen;50 tot 60 jaar;Gelderland (PV);2011;5
2626;Totaal mannen en vrouwen;50 tot 60 jaar;Gelderland (PV);2012;8
2627;Totaal mannen en vrouwen;50 tot 60 jaar;Gelderland (PV);2013;11
2628;Totaal mannen en vrouwen;50 tot 60 jaar;Gelderland (PV);2014;6
2629;Totaal mannen en vrouwen;50 tot 60 jaar;Gelderland (PV);2015;5
2630;Totaal mannen en vrouwen;50 tot 60 jaar;Gelderland (PV);2016;12
2631;Totaal mannen en vrouwen;50 tot 60 jaar;Gelderland (PV);2017;11
2632;Totaal mannen en vrouwen;50 tot 60 jaar;Gelderland (PV);2018;6
2633;Totaal mannen en vrouwen;50 tot 60 jaar;Gelderland (PV);2019;3
2634;Totaal mannen en vrouwen;50 tot 60 jaar;Gelderland (PV);2020;10
2635;Totaal mannen en vrouwen;50 tot 60 jaar;Gelderland (PV);2021;10
2636;Totaal mannen en vrouwen;50 tot 60 jaar;Gelderland (PV);2022;12
2637;Totaal mannen en vrouwen;50 tot 60 jaar;Gelderland (PV);2023;10
2638;Totaal mannen en vrouwen;50 tot 60 jaar;Gelderland (PV);2024;7
2639;Totaal mannen en vrouwen;50 tot 60 jaar;Utrecht (PV);1996;7
2640;Totaal mannen en vrouwen;50 tot 60 jaar;Utrecht (PV);1997;5
2641;Totaal mannen en vrouwen;50 tot 60 jaar;Utrecht (PV);1998;8
2642;Totaal mannen en vrouwen;50 tot 60 jaar;Utrecht (PV);1999;8
2643;Totaal mannen en vrouwen;50 tot 60 jaar;Utrecht (PV);2000;6
2644;Totaal mannen en vrouwen;50 tot 60 jaar;Utrecht (PV);2001;8
2645;Totaal mannen en vrouwen;50 tot 60 jaar;Utrecht (PV);2002;4
2646;Totaal mannen en vrouwen;50 tot 60 jaar;Utrecht (PV);2003;3
2647;Totaal mannen en vrouwen;50 tot 60 jaar;Utrecht (PV);2004;6
2648;Totaal mannen en vrouwen;50 tot 60 jaar;Utrecht (PV);2005;5
2649;Totaal mannen en vrouwen;50 tot 60 jaar;Utrecht (PV);2006;8
2650;Totaal mannen en vrouwen;50 tot 60 jaar;Utrecht (PV);2007;6
2651;Totaal mannen en vrouwen;50 tot 60 jaar;Utrecht (PV);2008;8
2652;Totaal mannen en vrouwen;50 tot 60 jaar;Utrecht (PV);2009;4
2653;Totaal mannen en vrouwen;50 tot 60 jaar;Utrecht (PV);2010;3
2654;Totaal mannen en vrouwen;50 tot 60 jaar;Utrecht (PV);2011;1
2655;Totaal mannen en vrouwen;50 tot 60 jaar;Utrecht (PV);2012;5
2656;Totaal mannen en vrouwen;50 tot 60 jaar;Utrecht (PV);2013;1
2657;Totaal mannen en vrouwen;50 tot 60 jaar;Utrecht (PV);2014;2
2658;Totaal mannen en vrouwen;50 tot 60 jaar;Utrecht (PV);2015;4
2659;Totaal mannen en vrouwen;50 tot 60 jaar;Utrecht (PV);2016;5
2660;Totaal mannen en vrouwen;50 tot 60 jaar;Utrecht (PV);2017;2
2661;Totaal mannen en vrouwen;50 tot 60 jaar;Utrecht (PV);2018;5
2662;Totaal mannen en vrouwen;50 tot 60 jaar;Utrecht (PV);2019;6
2663;Totaal mannen en vrouwen;50 tot 60 jaar;Utrecht (PV);2020;2
2664;Totaal mannen en vrouwen;50 tot 60 jaar;Utrecht (PV);2021;6
2665;Totaal mannen en vrouwen;50 tot 60 jaar;Utrecht (PV);2022;5
2666;Totaal mannen en vrouwen;50 tot 60 jaar;Utrecht (PV);2023;2
2667;Totaal mannen en vrouwen;50 tot 60 jaar;Utrecht (PV);2024;8
2668;Totaal mannen en vrouwen;50 tot 60 jaar;Noord-Holland (PV);1996;11
2669;Totaal mannen en vrouwen;50 tot 60 jaar;Noord-Holland (PV);1997;22
2670;Totaal mannen en vrouwen;50 tot 60 jaar;Noord-Holland (PV);1998;17
2671;Totaal mannen en vrouwen;50 tot 60 jaar;Noord-Holland (PV);1999;15
2672;Totaal mannen en vrouwen;50 tot 60 jaar;Noord-Holland (PV);2000;18
2673;Totaal mannen en vrouwen;50 tot 60 jaar;Noord-Holland (PV);2001;18
2674;Totaal mannen en vrouwen;50 tot 60 jaar;Noord-Holland (PV);2002;11
2675;Totaal mannen en vrouwen;50 tot 60 jaar;Noord-Holland (PV);2003;14
2676;Totaal mannen en vrouwen;50 tot 60 jaar;Noord-Holland (PV);2004;8
2677;Totaal mannen en vrouwen;50 tot 60 jaar;Noord-Holland (PV);2005;17
2678;Totaal mannen en vrouwen;50 tot 60 jaar;Noord-Holland (PV);2006;13
2679;Totaal mannen en vrouwen;50 tot 60 jaar;Noord-Holland (PV);2007;15
2680;Totaal mannen en vrouwen;50 tot 60 jaar;Noord-Holland (PV);2008;11
2681;Totaal mannen en vrouwen;50 tot 60 jaar;Noord-Holland (PV);2009;7
2682;Totaal mannen en vrouwen;50 tot 60 jaar;Noord-Holland (PV);2010;7
2683;Totaal mannen en vrouwen;50 tot 60 jaar;Noord-Holland (PV);2011;12
2684;Totaal mannen en vrouwen;50 tot 60 jaar;Noord-Holland (PV);2012;7
2685;Totaal mannen en vrouwen;50 tot 60 jaar;Noord-Holland (PV);2013;9
2686;Totaal mannen en vrouwen;50 tot 60 jaar;Noord-Holland (PV);2014;4
2687;Totaal mannen en vrouwen;50 tot 60 jaar;Noord-Holland (PV);2015;9
2688;Totaal mannen en vrouwen;50 tot 60 jaar;Noord-Holland (PV);2016;13
2689;Totaal mannen en vrouwen;50 tot 60 jaar;Noord-Holland (PV);2017;7
2690;Totaal mannen en vrouwen;50 tot 60 jaar;Noord-Holland (PV);2018;7
2691;Totaal mannen en vrouwen;50 tot 60 jaar;Noord-Holland (PV);2019;9
2692;Totaal mannen en vrouwen;50 tot 60 jaar;Noord-Holland (PV);2020;9
2693;Totaal mannen en vrouwen;50 tot 60 jaar;Noord-Holland (PV);2021;10
2694;Totaal mannen en vrouwen;50 tot 60 jaar;Noord-Holland (PV);2022;9
2695;Totaal mannen en vrouwen;50 tot 60 jaar;Noord-Holland (PV);2023;7
2696;Totaal mannen en vrouwen;50 tot 60 jaar;Noord-Holland (PV);2024;8
2697;Totaal mannen en vrouwen;50 tot 60 jaar;Zuid-Holland (PV);1996;18
2698;Totaal mannen en vrouwen;50 tot 60 jaar;Zuid-Holland (PV);1997;12
2699;Totaal mannen en vrouwen;50 tot 60 jaar;Zuid-Holland (PV);1998;22
2700;Totaal mannen en vrouwen;50 tot 60 jaar;Zuid-Holland (PV);1999;19
2701;Totaal mannen en vrouwen;50 tot 60 jaar;Zuid-Holland (PV);2000;15
2702;Totaal mannen en vrouwen;50 tot 60 jaar;Zuid-Holland (PV);2001;18
2703;Totaal mannen en vrouwen;50 tot 60 jaar;Zuid-Holland (PV);2002;13
2704;Totaal mannen en vrouwen;50 tot 60 jaar;Zuid-Holland (PV);2003;11
2705;Totaal mannen en vrouwen;50 tot 60 jaar;Zuid-Holland (PV);2004;15
2706;Totaal mannen en vrouwen;50 tot 60 jaar;Zuid-Holland (PV);2005;14
2707;Totaal mannen en vrouwen;50 tot 60 jaar;Zuid-Holland (PV);2006;13
2708;Totaal mannen en vrouwen;50 tot 60 jaar;Zuid-Holland (PV);2007;19
2709;Totaal mannen en vrouwen;50 tot 60 jaar;Zuid-Holland (PV);2008;10
2710;Totaal mannen en vrouwen;50 tot 60 jaar;Zuid-Holland (PV);2009;13
2711;Totaal mannen en vrouwen;50 tot 60 jaar;Zuid-Holland (PV);2010;10
2712;Totaal mannen en vrouwen;50 tot 60 jaar;Zuid-Holland (PV);2011;16
2713;Totaal mannen en vrouwen;50 tot 60 jaar;Zuid-Holland (PV);2012;14
2714;Totaal mannen en vrouwen;50 tot 60 jaar;Zuid-Holland (PV);2013;11
2715;Totaal mannen en vrouwen;50 tot 60 jaar;Zuid-Holland (PV);2014;7
2716;Totaal mannen en vrouwen;50 tot 60 jaar;Zuid-Holland (PV);2015;10
2717;Totaal mannen en vrouwen;50 tot 60 jaar;Zuid-Holland (PV);2016;7
2718;Totaal mannen en vrouwen;50 tot 60 jaar;Zuid-Holland (PV);2017;7
2719;Totaal mannen en vrouwen;50 tot 60 jaar;Zuid-Holland (PV);2018;11
2720;Totaal mannen en vrouwen;50 tot 60 jaar;Zuid-Holland (PV);2019;8
2721;Totaal mannen en vrouwen;50 tot 60 jaar;Zuid-Holland (PV);2020;8
2722;Totaal mannen en vrouwen;50 tot 60 jaar;Zuid-Holland (PV);2021;8
2723;Totaal mannen en vrouwen;50 tot 60 jaar;Zuid-Holland (PV);2022;8
2724;Totaal mannen en vrouwen;50 tot 60 jaar;Zuid-Holland (PV);2023;13
2725;Totaal mannen en vrouwen;50 tot 60 jaar;Zuid-Holland (PV);2024;7
