ID;Bedrijfsgrootte;BedrijfstakkenBranchesSBI2008;Perioden;IndexcijfersOmzet_1;OmzetontwikkelingTOVEenJaarEerder_2
5248;10 of meer werkzame personen;41 Algemene bouw en projectontwikkeling;2009 oktober;153.9;-17.0
5249;10 of meer werkzame personen;41 Algemene bouw en projectontwikkeling;2009 november;140.0;-16.8
5250;10 of meer werkzame personen;41 Algemene bouw en projectontwikkeling;2009 december;149.1;-19.4
5251;10 of meer werkzame personen;41 Algemene bouw en projectontwikkeling;2009 4e kwartaal;147.7;-17.8
5252;10 of meer werkzame personen;41 Algemene bouw en projectontwikkeling;2009;138.5;-11.7
5253;10 of meer werkzame personen;41 Algemene bouw en projectontwikkeling;2010 januari;77.7;-23.0
5254;10 of meer werkzame personen;41 Algemene bouw en projectontwikkeling;2010 februari;92.8;-31.5
5255;10 of meer werkzame personen;41 Algemene bouw en projectontwikkeling;2010 maart;130.3;-15.7
5256;10 of meer werkzame personen;41 Algemene bouw en projectontwikkeling;2010 1e kwartaal;100.2;-23.1
5257;10 of meer werkzame personen;41 Algemene bouw en projectontwikkeling;2010 april;128.8;-14.8
5258;10 of meer werkzame personen;41 Algemene bouw en projectontwikkeling;2010 mei;121.6;-14.6
5259;10 of meer werkzame personen;41 Algemene bouw en projectontwikkeling;2010 juni;140.8;-9.5
5260;10 of meer werkzame personen;41 Algemene bouw en projectontwikkeling;2010 2e kwartaal;130.4;-12.9
5261;10 of meer werkzame personen;41 Algemene bouw en projectontwikkeling;2010 juli;129.4;-8.4
5262;10 of meer werkzame personen;41 Algemene bouw en projectontwikkeling;2010 augustus;71.6;-14.4
5263;10 of meer werkzame personen;41 Algemene bouw en projectontwikkeling;2010 september;127.0;-17.3
5264;10 of meer werkzame personen;41 Algemene bouw en projectontwikkeling;2010 3e kwartaal;109.3;-13.4
5265;10 of meer werkzame personen;41 Algemene bouw en projectontwikkeling;2010 oktober;134.2;-12.8
5266;10 of meer werkzame personen;41 Algemene bouw en projectontwikkeling;2010 november;140.6;0.4
5267;10 of meer werkzame personen;41 Algemene bouw en projectontwikkeling;2010 december;126.0;-15.5
5268;10 of meer werkzame personen;41 Algemene bouw en projectontwikkeling;2010 4e kwartaal;133.6;-9.5
5269;10 of meer werkzame personen;41 Algemene bouw en projectontwikkeling;2010;118.4;-14.5
5270;10 of meer werkzame personen;41 Algemene bouw en projectontwikkeling;2011 januari;85.1;9.5
5271;10 of meer werkzame personen;41 Algemene bouw en projectontwikkeling;2011 februari;112.1;20.8
5272;10 of meer werkzame personen;41 Algemene bouw en projectontwikkeling;2011 maart;127.5;-2.1
5273;10 of meer werkzame personen;41 Algemene bouw en projectontwikkeling;2011 1e kwartaal;108.2;8.0
5274;10 of meer werkzame personen;41 Algemene bouw en projectontwikkeling;2011 april;123.8;-3.9
5275;10 of meer werkzame personen;41 Algemene bouw en projectontwikkeling;2011 mei;134.2;10.4
5276;10 of meer werkzame personen;41 Algemene bouw en projectontwikkeling;2011 juni;124.1;-11.8
5277;10 of meer werkzame personen;41 Algemene bouw en projectontwikkeling;2011 2e kwartaal;127.4;-2.3
5278;10 of meer werkzame personen;41 Algemene bouw en projectontwikkeling;2011 juli;114.9;-11.2
5279;10 of meer werkzame personen;41 Algemene bouw en projectontwikkeling;2011 augustus;73.9;3.2
5280;10 of meer werkzame personen;41 Algemene bouw en projectontwikkeling;2011 september;132.0;3.9
5281;10 of meer werkzame personen;41 Algemene bouw en projectontwikkeling;2011 3e kwartaal;106.9;-2.2
5282;10 of meer werkzame personen;41 Algemene bouw en projectontwikkeling;2011 oktober;126.1;-6.0
5283;10 of meer werkzame personen;41 Algemene bouw en projectontwikkeling;2011 november;133.3;-5.2
5284;10 of meer werkzame personen;41 Algemene bouw en projectontwikkeling;2011 december;142.3;12.9
5285;10 of meer werkzame personen;41 Algemene bouw en projectontwikkeling;2011 4e kwartaal;133.9;0.2
5286;10 of meer werkzame personen;41 Algemene bouw en projectontwikkeling;2011;119.1;0.6
5287;10 of meer werkzame personen;41 Algemene bouw en projectontwikkeling;2012 januari;73.8;-13.3
5288;10 of meer werkzame personen;41 Algemene bouw en projectontwikkeling;2012 februari;90.9;-18.9
5289;10 of meer werkzame personen;41 Algemene bouw en projectontwikkeling;2012 maart;115.3;-9.6
5290;10 of meer werkzame personen;41 Algemene bouw en projectontwikkeling;2012 1e kwartaal;93.3;-13.8
5291;10 of meer werkzame personen;41 Algemene bouw en projectontwikkeling;2012 april;111.8;-9.7
5292;10 of meer werkzame personen;41 Algemene bouw en projectontwikkeling;2012 mei;115.7;-13.8
5293;10 of meer werkzame personen;41 Algemene bouw en projectontwikkeling;2012 juni;118.2;-4.8
5294;10 of meer werkzame personen;41 Algemene bouw en projectontwikkeling;2012 2e kwartaal;115.2;-9.5
5295;10 of meer werkzame personen;41 Algemene bouw en projectontwikkeling;2012 juli;100.3;-12.7
5296;10 of meer werkzame personen;41 Algemene bouw en projectontwikkeling;2012 augustus;77.4;4.8
5297;10 of meer werkzame personen;41 Algemene bouw en projectontwikkeling;2012 september;122.7;-7.0
5298;10 of meer werkzame personen;41 Algemene bouw en projectontwikkeling;2012 3e kwartaal;100.1;-6.3
5299;10 of meer werkzame personen;41 Algemene bouw en projectontwikkeling;2012 oktober;108.7;-13.8
5300;10 of meer werkzame personen;41 Algemene bouw en projectontwikkeling;2012 november;118.1;-11.4
5301;10 of meer werkzame personen;41 Algemene bouw en projectontwikkeling;2012 december;112.4;-21.0
5302;10 of meer werkzame personen;41 Algemene bouw en projectontwikkeling;2012 4e kwartaal;113.1;-15.6
5303;10 of meer werkzame personen;41 Algemene bouw en projectontwikkeling;2012;105.4;-11.5
5304;10 of meer werkzame personen;41 Algemene bouw en projectontwikkeling;2013 januari;64.0;-13.2
5305;10 of meer werkzame personen;41 Algemene bouw en projectontwikkeling;2013 februari;79.0;-13.0
5306;10 of meer werkzame personen;41 Algemene bouw en projectontwikkeling;2013 maart;97.2;-15.7
5307;10 of meer werkzame personen;41 Algemene bouw en projectontwikkeling;2013 1e kwartaal;80.1;-14.2
5308;10 of meer werkzame personen;41 Algemene bouw en projectontwikkeling;2013 april;97.6;-12.7
5309;10 of meer werkzame personen;41 Algemene bouw en projectontwikkeling;2013 mei;103.7;-10.3
5310;10 of meer werkzame personen;41 Algemene bouw en projectontwikkeling;2013 juni;102.9;-12.9
5311;10 of meer werkzame personen;41 Algemene bouw en projectontwikkeling;2013 2e kwartaal;101.4;-12.0
5312;10 of meer werkzame personen;41 Algemene bouw en projectontwikkeling;2013 juli;92.4;-7.9
5313;10 of meer werkzame personen;41 Algemene bouw en projectontwikkeling;2013 augustus;69.4;-10.3
5314;10 of meer werkzame personen;41 Algemene bouw en projectontwikkeling;2013 september;99.9;-18.6
5315;10 of meer werkzame personen;41 Algemene bouw en projectontwikkeling;2013 3e kwartaal;87.2;-12.9
5316;10 of meer werkzame personen;41 Algemene bouw en projectontwikkeling;2013 oktober;109.1;0.3
5317;10 of meer werkzame personen;41 Algemene bouw en projectontwikkeling;2013 november;106.4;-9.9
5318;10 of meer werkzame personen;41 Algemene bouw en projectontwikkeling;2013 december;113.4;0.9
5319;10 of meer werkzame personen;41 Algemene bouw en projectontwikkeling;2013 4e kwartaal;109.6;-3.0
5320;10 of meer werkzame personen;41 Algemene bouw en projectontwikkeling;2013;94.6;-10.3
5321;10 of meer werkzame personen;41 Algemene bouw en projectontwikkeling;2014 januari;68.1;6.4
5322;10 of meer werkzame personen;41 Algemene bouw en projectontwikkeling;2014 februari;81.4;3.0
5323;10 of meer werkzame personen;41 Algemene bouw en projectontwikkeling;2014 maart;84.3;-13.3
5324;10 of meer werkzame personen;41 Algemene bouw en projectontwikkeling;2014 1e kwartaal;77.9;-2.7
5325;10 of meer werkzame personen;41 Algemene bouw en projectontwikkeling;2014 april;94.5;-3.2
5326;10 of meer werkzame personen;41 Algemene bouw en projectontwikkeling;2014 mei;94.0;-9.4
5327;10 of meer werkzame personen;41 Algemene bouw en projectontwikkeling;2014 juni;93.5;-9.2
5328;10 of meer werkzame personen;41 Algemene bouw en projectontwikkeling;2014 2e kwartaal;94.0;-7.3
5329;10 of meer werkzame personen;41 Algemene bouw en projectontwikkeling;2014 juli;92.2;-0.2
5330;10 of meer werkzame personen;41 Algemene bouw en projectontwikkeling;2014 augustus;59.0;-15.0
5331;10 of meer werkzame personen;41 Algemene bouw en projectontwikkeling;2014 september;94.8;-5.0
5332;10 of meer werkzame personen;41 Algemene bouw en projectontwikkeling;2014 3e kwartaal;82.0;-6.0
5333;10 of meer werkzame personen;41 Algemene bouw en projectontwikkeling;2014 oktober;116.0;6.4
5334;10 of meer werkzame personen;41 Algemene bouw en projectontwikkeling;2014 november;114.2;7.3
5335;10 of meer werkzame personen;41 Algemene bouw en projectontwikkeling;2014 december;122.2;7.8
5336;10 of meer werkzame personen;41 Algemene bouw en projectontwikkeling;2014 4e kwartaal;117.5;7.2
5337;10 of meer werkzame personen;41 Algemene bouw en projectontwikkeling;2014;92.9;-1.8
5338;10 of meer werkzame personen;41 Algemene bouw en projectontwikkeling;2015 januari;69.0;1.3
5339;10 of meer werkzame personen;41 Algemene bouw en projectontwikkeling;2015 februari;82.2;1.0
5340;10 of meer werkzame personen;41 Algemene bouw en projectontwikkeling;2015 maart;97.4;15.6
5341;10 of meer werkzame personen;41 Algemene bouw en projectontwikkeling;2015 1e kwartaal;82.9;6.4
5342;10 of meer werkzame personen;41 Algemene bouw en projectontwikkeling;2015 april;96.8;2.4
5343;10 of meer werkzame personen;41 Algemene bouw en projectontwikkeling;2015 mei;97.1;3.3
5344;10 of meer werkzame personen;41 Algemene bouw en projectontwikkeling;2015 juni;113.8;21.8
5345;10 of meer werkzame personen;41 Algemene bouw en projectontwikkeling;2015 2e kwartaal;102.6;9.1
5346;10 of meer werkzame personen;41 Algemene bouw en projectontwikkeling;2015 juli;107.3;16.4
5347;10 of meer werkzame personen;41 Algemene bouw en projectontwikkeling;2015 augustus;63.3;7.3
5348;10 of meer werkzame personen;41 Algemene bouw en projectontwikkeling;2015 september;110.6;16.7
5349;10 of meer werkzame personen;41 Algemene bouw en projectontwikkeling;2015 3e kwartaal;93.8;14.3
5350;10 of meer werkzame personen;41 Algemene bouw en projectontwikkeling;2015 oktober;110.2;-5.0
5351;10 of meer werkzame personen;41 Algemene bouw en projectontwikkeling;2015 november;118.7;3.9
5352;10 of meer werkzame personen;41 Algemene bouw en projectontwikkeling;2015 december;133.3;9.1
5353;10 of meer werkzame personen;41 Algemene bouw en projectontwikkeling;2015 4e kwartaal;120.8;2.8
5354;10 of meer werkzame personen;41 Algemene bouw en projectontwikkeling;2015;100.0;7.7
5355;10 of meer werkzame personen;41 Algemene bouw en projectontwikkeling;2016 januari;76.5;10.9
5356;10 of meer werkzame personen;41 Algemene bouw en projectontwikkeling;2016 februari;93.1;13.3
5357;10 of meer werkzame personen;41 Algemene bouw en projectontwikkeling;2016 maart;108.3;11.1
5358;10 of meer werkzame personen;41 Algemene bouw en projectontwikkeling;2016 1e kwartaal;92.7;11.8
5359;10 of meer werkzame personen;41 Algemene bouw en projectontwikkeling;2016 april;107.7;11.2
5360;10 of meer werkzame personen;41 Algemene bouw en projectontwikkeling;2016 mei;104.9;8.0
5361;10 of meer werkzame personen;41 Algemene bouw en projectontwikkeling;2016 juni;124.8;9.7
5362;10 of meer werkzame personen;41 Algemene bouw en projectontwikkeling;2016 2e kwartaal;112.5;9.6
5363;10 of meer werkzame personen;41 Algemene bouw en projectontwikkeling;2016 juli;114.4;6.6
5364;10 of meer werkzame personen;41 Algemene bouw en projectontwikkeling;2016 augustus;71.2;12.5
5365;10 of meer werkzame personen;41 Algemene bouw en projectontwikkeling;2016 september;112.3;1.5
5366;10 of meer werkzame personen;41 Algemene bouw en projectontwikkeling;2016 3e kwartaal;99.3;5.9
5367;10 of meer werkzame personen;41 Algemene bouw en projectontwikkeling;2016 oktober;124.0;12.5
5368;10 of meer werkzame personen;41 Algemene bouw en projectontwikkeling;2016 november;133.8;12.7
5369;10 of meer werkzame personen;41 Algemene bouw en projectontwikkeling;2016 december;138.2;3.7
5370;10 of meer werkzame personen;41 Algemene bouw en projectontwikkeling;2016 4e kwartaal;132.0;9.3
5371;10 of meer werkzame personen;41 Algemene bouw en projectontwikkeling;2016;109.1;9.1
5372;10 of meer werkzame personen;41 Algemene bouw en projectontwikkeling;2017 januari;76.3;-0.3
5373;10 of meer werkzame personen;41 Algemene bouw en projectontwikkeling;2017 februari;101.2;8.6
5374;10 of meer werkzame personen;41 Algemene bouw en projectontwikkeling;2017 maart;122.0;12.7
5375;10 of meer werkzame personen;41 Algemene bouw en projectontwikkeling;2017 1e kwartaal;99.8;7.8
5376;10 of meer werkzame personen;41 Algemene bouw en projectontwikkeling;2017 april;108.8;1.1
5377;10 of meer werkzame personen;41 Algemene bouw en projectontwikkeling;2017 mei;125.2;19.4
5378;10 of meer werkzame personen;41 Algemene bouw en projectontwikkeling;2017 juni;132.3;5.9
5379;10 of meer werkzame personen;41 Algemene bouw en projectontwikkeling;2017 2e kwartaal;122.1;8.6
5380;10 of meer werkzame personen;41 Algemene bouw en projectontwikkeling;2017 juli;121.8;6.4
5381;10 of meer werkzame personen;41 Algemene bouw en projectontwikkeling;2017 augustus;77.3;8.6
5382;10 of meer werkzame personen;41 Algemene bouw en projectontwikkeling;2017 september;122.5;9.1
5383;10 of meer werkzame personen;41 Algemene bouw en projectontwikkeling;2017 3e kwartaal;107.2;8.0
5384;10 of meer werkzame personen;41 Algemene bouw en projectontwikkeling;2017 oktober;133.7;7.8
5385;10 of meer werkzame personen;41 Algemene bouw en projectontwikkeling;2017 november;147.5;10.2
5386;10 of meer werkzame personen;41 Algemene bouw en projectontwikkeling;2017 december;155.5;12.5
5387;10 of meer werkzame personen;41 Algemene bouw en projectontwikkeling;2017 4e kwartaal;145.6;10.3
5388;10 of meer werkzame personen;41 Algemene bouw en projectontwikkeling;2017;118.7;8.8
5389;10 of meer werkzame personen;41 Algemene bouw en projectontwikkeling;2018 januari;88.2;15.7
5390;10 of meer werkzame personen;41 Algemene bouw en projectontwikkeling;2018 februari;111.3;10.0
5391;10 of meer werkzame personen;41 Algemene bouw en projectontwikkeling;2018 maart;128.3;5.1
5392;10 of meer werkzame personen;41 Algemene bouw en projectontwikkeling;2018 1e kwartaal;109.3;9.5
5393;10 of meer werkzame personen;41 Algemene bouw en projectontwikkeling;2018 april;133.1;22.3
5394;10 of meer werkzame personen;41 Algemene bouw en projectontwikkeling;2018 mei;135.4;8.1
5395;10 of meer werkzame personen;41 Algemene bouw en projectontwikkeling;2018 juni;150.5;13.8
5396;10 of meer werkzame personen;41 Algemene bouw en projectontwikkeling;2018 2e kwartaal;139.7;14.4
5397;10 of meer werkzame personen;41 Algemene bouw en projectontwikkeling;2018 juli;134.0;10.0
5398;10 of meer werkzame personen;41 Algemene bouw en projectontwikkeling;2018 augustus;85.3;10.4
5399;10 of meer werkzame personen;41 Algemene bouw en projectontwikkeling;2018 september;133.9;9.3
5400;10 of meer werkzame personen;41 Algemene bouw en projectontwikkeling;2018 3e kwartaal;117.8;9.8
5401;10 of meer werkzame personen;41 Algemene bouw en projectontwikkeling;2018 oktober;155.1;15.9
5402;10 of meer werkzame personen;41 Algemene bouw en projectontwikkeling;2018 november;171.2;16.0
5403;10 of meer werkzame personen;41 Algemene bouw en projectontwikkeling;2018 december;174.3;12.1
5404;10 of meer werkzame personen;41 Algemene bouw en projectontwikkeling;2018 4e kwartaal;166.9;14.6
5405;10 of meer werkzame personen;41 Algemene bouw en projectontwikkeling;2018;133.4;12.4
5406;10 of meer werkzame personen;41 Algemene bouw en projectontwikkeling;2019 januari;97.4;10.4
5407;10 of meer werkzame personen;41 Algemene bouw en projectontwikkeling;2019 februari;131.2;17.8
5408;10 of meer werkzame personen;41 Algemene bouw en projectontwikkeling;2019 maart;146.0;13.8
5409;10 of meer werkzame personen;41 Algemene bouw en projectontwikkeling;2019 1e kwartaal;124.8;14.2
5410;10 of meer werkzame personen;41 Algemene bouw en projectontwikkeling;2019 april;147.3;10.7
5411;10 of meer werkzame personen;41 Algemene bouw en projectontwikkeling;2019 mei;156.7;15.7
5412;10 of meer werkzame personen;41 Algemene bouw en projectontwikkeling;2019 juni;147.2;-2.2
5413;10 of meer werkzame personen;41 Algemene bouw en projectontwikkeling;2019 2e kwartaal;150.4;7.7
5414;10 of meer werkzame personen;41 Algemene bouw en projectontwikkeling;2019 juli ;149.0;11.2
5415;10 of meer werkzame personen;41 Algemene bouw en projectontwikkeling;2019 augustus;93.8;9.9
5416;10 of meer werkzame personen;41 Algemene bouw en projectontwikkeling;2019 september;155.8;16.3
5417;10 of meer werkzame personen;41 Algemene bouw en projectontwikkeling;2019 3e kwartaal;132.9;12.8
5418;10 of meer werkzame personen;41 Algemene bouw en projectontwikkeling;2019 oktober;161.4;4.1
5419;10 of meer werkzame personen;41 Algemene bouw en projectontwikkeling;2019 november;167.1;-2.4
5420;10 of meer werkzame personen;41 Algemene bouw en projectontwikkeling;2019 december;170.0;-2.5
5421;10 of meer werkzame personen;41 Algemene bouw en projectontwikkeling;2019 4e kwartaal;166.1;-0.4
5422;10 of meer werkzame personen;41 Algemene bouw en projectontwikkeling;2019;143.6;7.6
5423;10 of meer werkzame personen;41 Algemene bouw en projectontwikkeling;2020 januari;113.8;16.8
5424;10 of meer werkzame personen;41 Algemene bouw en projectontwikkeling;2020 februari;126.6;-3.5
5425;10 of meer werkzame personen;41 Algemene bouw en projectontwikkeling;2020 maart;158.4;8.5
5426;10 of meer werkzame personen;41 Algemene bouw en projectontwikkeling;2020 1e kwartaal ;132.9;6.4
5427;10 of meer werkzame personen;41 Algemene bouw en projectontwikkeling;2020 april;147.2;-0.1
5428;10 of meer werkzame personen;41 Algemene bouw en projectontwikkeling;2020 mei;135.2;-13.7
5429;10 of meer werkzame personen;41 Algemene bouw en projectontwikkeling;2020 juni;151.8;3.1
5430;10 of meer werkzame personen;41 Algemene bouw en projectontwikkeling;2020 2e kwartaal ;144.7;-3.8
