ID;Populatie;RegioS;Vervoerwijzen;Mobiliteitskenmerken;Perioden;VerplaatsingenPerPersoonPerDag_1;AfstandPerPersoonPerDag_2;ReisduurPerPersoonPerDag_3
4727;Hele bevolking;Nederland;Trein;Vertrektijdstip: 17 tot 18 uur;1997;0.01;0.28;0.47
4728;Hele bevolking;Nederland;Trein;Vertrektijdstip: 17 tot 18 uur;1998;0.01;0.29;0.48
4729;Hele bevolking;Nederland;Trein;Vertrektijdstip: 17 tot 18 uur;1999;0.01;0.29;0.46
4730;Hele bevolking;Nederland;Trein;Vertrektijdstip: 17 tot 18 uur;2000;0.01;0.32;0.53
4731;Hele bevolking;Nederland;Trein;Vertrektijdstip: 17 tot 18 uur;2001;0.01;0.32;0.52
4732;Hele bevolking;Nederland;Trein;Vertrektijdstip: 17 tot 18 uur;2002;0.01;0.27;0.46
4733;Hele bevolking;Nederland;Trein;Vertrektijdstip: 17 tot 18 uur;2003;0.01;0.29;0.47
4734;Hele bevolking;Nederland;Trein;Vertrektijdstip: 17 tot 18 uur;2004;0.01;0.34;0.59
4735;Hele bevolking;Nederland;Trein;Vertrektijdstip: 17 tot 18 uur;2005;0.01;0.28;0.46
4736;Hele bevolking;Nederland;Trein;Vertrektijdstip: 17 tot 18 uur;2006;0.01;0.36;0.59
4737;Hele bevolking;Nederland;Trein;Vertrektijdstip: 17 tot 18 uur;2007;0.01;0.31;0.55
4738;Hele bevolking;Nederland;Trein;Vertrektijdstip: 18 tot 19 uur;1985;;;
4739;Hele bevolking;Nederland;Trein;Vertrektijdstip: 18 tot 19 uur;1986;;;
4740;Hele bevolking;Nederland;Trein;Vertrektijdstip: 18 tot 19 uur;1987;;;
4741;Hele bevolking;Nederland;Trein;Vertrektijdstip: 18 tot 19 uur;1988;;;
4742;Hele bevolking;Nederland;Trein;Vertrektijdstip: 18 tot 19 uur;1989;;;
4743;Hele bevolking;Nederland;Trein;Vertrektijdstip: 18 tot 19 uur;1990;;;
4744;Hele bevolking;Nederland;Trein;Vertrektijdstip: 18 tot 19 uur;1991;;;
4745;Hele bevolking;Nederland;Trein;Vertrektijdstip: 18 tot 19 uur;1992;;;
4746;Hele bevolking;Nederland;Trein;Vertrektijdstip: 18 tot 19 uur;1993;;;
4747;Hele bevolking;Nederland;Trein;Vertrektijdstip: 18 tot 19 uur;1994;0.0;0.13;0.2
4748;Hele bevolking;Nederland;Trein;Vertrektijdstip: 18 tot 19 uur;1995;0.0;0.13;0.19
4749;Hele bevolking;Nederland;Trein;Vertrektijdstip: 18 tot 19 uur;1996;0.0;0.11;0.18
4750;Hele bevolking;Nederland;Trein;Vertrektijdstip: 18 tot 19 uur;1997;0.0;0.12;0.2
4751;Hele bevolking;Nederland;Trein;Vertrektijdstip: 18 tot 19 uur;1998;0.0;0.15;0.23
4752;Hele bevolking;Nederland;Trein;Vertrektijdstip: 18 tot 19 uur;1999;0.0;0.14;0.21
4753;Hele bevolking;Nederland;Trein;Vertrektijdstip: 18 tot 19 uur;2000;0.0;0.12;0.2
4754;Hele bevolking;Nederland;Trein;Vertrektijdstip: 18 tot 19 uur;2001;0.0;0.15;0.23
4755;Hele bevolking;Nederland;Trein;Vertrektijdstip: 18 tot 19 uur;2002;0.0;0.14;0.2
4756;Hele bevolking;Nederland;Trein;Vertrektijdstip: 18 tot 19 uur;2003;0.0;0.14;0.22
4757;Hele bevolking;Nederland;Trein;Vertrektijdstip: 18 tot 19 uur;2004;;;
4758;Hele bevolking;Nederland;Trein;Vertrektijdstip: 18 tot 19 uur;2005;;;
4759;Hele bevolking;Nederland;Trein;Vertrektijdstip: 18 tot 19 uur;2006;;;
4760;Hele bevolking;Nederland;Trein;Vertrektijdstip: 18 tot 19 uur;2007;;;
4761;Hele bevolking;Nederland;Trein;Vertrektijdstip: 19 tot 20 uur;1985;;;
4762;Hele bevolking;Nederland;Trein;Vertrektijdstip: 19 tot 20 uur;1986;;;
4763;Hele bevolking;Nederland;Trein;Vertrektijdstip: 19 tot 20 uur;1987;;;
4764;Hele bevolking;Nederland;Trein;Vertrektijdstip: 19 tot 20 uur;1988;;;
4765;Hele bevolking;Nederland;Trein;Vertrektijdstip: 19 tot 20 uur;1989;;;
4766;Hele bevolking;Nederland;Trein;Vertrektijdstip: 19 tot 20 uur;1990;;;
4767;Hele bevolking;Nederland;Trein;Vertrektijdstip: 19 tot 20 uur;1991;;;
4768;Hele bevolking;Nederland;Trein;Vertrektijdstip: 19 tot 20 uur;1992;;;
4769;Hele bevolking;Nederland;Trein;Vertrektijdstip: 19 tot 20 uur;1993;;;
4770;Hele bevolking;Nederland;Trein;Vertrektijdstip: 19 tot 20 uur;1994;0.0;0.09;0.14
4771;Hele bevolking;Nederland;Trein;Vertrektijdstip: 19 tot 20 uur;1995;0.0;0.09;0.13
4772;Hele bevolking;Nederland;Trein;Vertrektijdstip: 19 tot 20 uur;1996;0.0;0.06;0.1
4773;Hele bevolking;Nederland;Trein;Vertrektijdstip: 19 tot 20 uur;1997;0.0;0.09;0.14
4774;Hele bevolking;Nederland;Trein;Vertrektijdstip: 19 tot 20 uur;1998;0.0;0.07;0.11
4775;Hele bevolking;Nederland;Trein;Vertrektijdstip: 19 tot 20 uur;1999;0.0;0.09;0.13
4776;Hele bevolking;Nederland;Trein;Vertrektijdstip: 19 tot 20 uur;2000;0.0;0.11;0.15
4777;Hele bevolking;Nederland;Trein;Vertrektijdstip: 19 tot 20 uur;2001;0.0;0.09;0.13
4778;Hele bevolking;Nederland;Trein;Vertrektijdstip: 19 tot 20 uur;2002;0.0;0.08;0.11
4779;Hele bevolking;Nederland;Trein;Vertrektijdstip: 19 tot 20 uur;2003;0.0;0.08;0.13
4780;Hele bevolking;Nederland;Trein;Vertrektijdstip: 19 tot 20 uur;2004;;;
4781;Hele bevolking;Nederland;Trein;Vertrektijdstip: 19 tot 20 uur;2005;;;
4782;Hele bevolking;Nederland;Trein;Vertrektijdstip: 19 tot 20 uur;2006;;;
4783;Hele bevolking;Nederland;Trein;Vertrektijdstip: 19 tot 20 uur;2007;;;
4784;Hele bevolking;Nederland;Trein;Vertrektijdstip: 20 tot 24 uur;1985;;;
4785;Hele bevolking;Nederland;Trein;Vertrektijdstip: 20 tot 24 uur;1986;;;
4786;Hele bevolking;Nederland;Trein;Vertrektijdstip: 20 tot 24 uur;1987;;;
4787;Hele bevolking;Nederland;Trein;Vertrektijdstip: 20 tot 24 uur;1988;;;
4788;Hele bevolking;Nederland;Trein;Vertrektijdstip: 20 tot 24 uur;1989;;;
4789;Hele bevolking;Nederland;Trein;Vertrektijdstip: 20 tot 24 uur;1990;;;
4790;Hele bevolking;Nederland;Trein;Vertrektijdstip: 20 tot 24 uur;1991;;;
4791;Hele bevolking;Nederland;Trein;Vertrektijdstip: 20 tot 24 uur;1992;;;
4792;Hele bevolking;Nederland;Trein;Vertrektijdstip: 20 tot 24 uur;1993;;;
4793;Hele bevolking;Nederland;Trein;Vertrektijdstip: 20 tot 24 uur;1994;0.0;0.14;0.22
4794;Hele bevolking;Nederland;Trein;Vertrektijdstip: 20 tot 24 uur;1995;0.0;0.1;0.19
4795;Hele bevolking;Nederland;Trein;Vertrektijdstip: 20 tot 24 uur;1996;0.0;0.1;0.18
4796;Hele bevolking;Nederland;Trein;Vertrektijdstip: 20 tot 24 uur;1997;0.0;0.12;0.21
4797;Hele bevolking;Nederland;Trein;Vertrektijdstip: 20 tot 24 uur;1998;0.0;0.12;0.21
4798;Hele bevolking;Nederland;Trein;Vertrektijdstip: 20 tot 24 uur;1999;0.0;0.17;0.27
4799;Hele bevolking;Nederland;Trein;Vertrektijdstip: 20 tot 24 uur;2000;0.0;0.18;0.29
4800;Hele bevolking;Nederland;Trein;Vertrektijdstip: 20 tot 24 uur;2001;0.0;0.16;0.27
4801;Hele bevolking;Nederland;Trein;Vertrektijdstip: 20 tot 24 uur;2002;0.0;0.15;0.25
4802;Hele bevolking;Nederland;Trein;Vertrektijdstip: 20 tot 24 uur;2003;0.0;0.17;0.29
4803;Hele bevolking;Nederland;Trein;Vertrektijdstip: 20 tot 24 uur;2004;;;
4804;Hele bevolking;Nederland;Trein;Vertrektijdstip: 20 tot 24 uur;2005;;;
4805;Hele bevolking;Nederland;Trein;Vertrektijdstip: 20 tot 24 uur;2006;;;
4806;Hele bevolking;Nederland;Trein;Vertrektijdstip: 20 tot 24 uur;2007;;;
4807;Hele bevolking;Nederland;Trein;Zondag;1985;;;
4808;Hele bevolking;Nederland;Trein;Zondag;1986;;;
4809;Hele bevolking;Nederland;Trein;Zondag;1987;;;
4810;Hele bevolking;Nederland;Trein;Zondag;1988;;;
4811;Hele bevolking;Nederland;Trein;Zondag;1989;;;
4812;Hele bevolking;Nederland;Trein;Zondag;1990;;;
4813;Hele bevolking;Nederland;Trein;Zondag;1991;;;
4814;Hele bevolking;Nederland;Trein;Zondag;1992;;;
4815;Hele bevolking;Nederland;Trein;Zondag;1993;;;
4816;Hele bevolking;Nederland;Trein;Zondag;1994;0.03;1.76;2.81
4817;Hele bevolking;Nederland;Trein;Zondag;1995;0.02;1.28;2.18
4818;Hele bevolking;Nederland;Trein;Zondag;1996;0.02;1.2;2.2
4819;Hele bevolking;Nederland;Trein;Zondag;1997;0.03;1.47;2.5
4820;Hele bevolking;Nederland;Trein;Zondag;1998;0.03;1.46;2.45
4821;Hele bevolking;Nederland;Trein;Zondag;1999;0.02;1.43;2.1
4822;Hele bevolking;Nederland;Trein;Zondag;2000;0.03;1.83;2.83
4823;Hele bevolking;Nederland;Trein;Zondag;2001;0.03;1.56;2.53
4824;Hele bevolking;Nederland;Trein;Zondag;2002;0.03;1.98;3.23
4825;Hele bevolking;Nederland;Trein;Zondag;2003;0.03;1.47;2.52
4826;Hele bevolking;Nederland;Trein;Zondag;2004;0.03;1.23;2.46
4827;Hele bevolking;Nederland;Trein;Zondag;2005;0.02;1.28;2.19
4828;Hele bevolking;Nederland;Trein;Zondag;2006;0.03;1.29;2.29
4829;Hele bevolking;Nederland;Trein;Zondag;2007;0.03;1.76;2.91
4830;Hele bevolking;Nederland;Trein;Maandag;1985;;;
4831;Hele bevolking;Nederland;Trein;Maandag;1986;;;
4832;Hele bevolking;Nederland;Trein;Maandag;1987;;;
4833;Hele bevolking;Nederland;Trein;Maandag;1988;;;
4834;Hele bevolking;Nederland;Trein;Maandag;1989;;;
4835;Hele bevolking;Nederland;Trein;Maandag;1990;;;
4836;Hele bevolking;Nederland;Trein;Maandag;1991;;;
4837;Hele bevolking;Nederland;Trein;Maandag;1992;;;
4838;Hele bevolking;Nederland;Trein;Maandag;1993;;;
4839;Hele bevolking;Nederland;Trein;Maandag;1994;0.06;1.98;3.86
4840;Hele bevolking;Nederland;Trein;Maandag;1995;0.06;2.43;4.2
4841;Hele bevolking;Nederland;Trein;Maandag;1996;0.06;2.66;4.62
4842;Hele bevolking;Nederland;Trein;Maandag;1997;0.06;2.58;4.57
4843;Hele bevolking;Nederland;Trein;Maandag;1998;0.07;3.11;5.22
4844;Hele bevolking;Nederland;Trein;Maandag;1999;0.07;3.11;5.0
4845;Hele bevolking;Nederland;Trein;Maandag;2000;0.07;2.94;5.24
4846;Hele bevolking;Nederland;Trein;Maandag;2001;0.07;3.06;5.09
4847;Hele bevolking;Nederland;Trein;Maandag;2002;0.06;2.5;4.42
4848;Hele bevolking;Nederland;Trein;Maandag;2003;0.07;2.73;5.06
4849;Hele bevolking;Nederland;Trein;Maandag;2004;0.07;2.42;4.6
4850;Hele bevolking;Nederland;Trein;Maandag;2005;0.07;2.7;4.87
4851;Hele bevolking;Nederland;Trein;Maandag;2006;0.07;3.03;5.23
4852;Hele bevolking;Nederland;Trein;Maandag;2007;0.07;2.67;4.88
4853;Hele bevolking;Nederland;Trein;Dinsdag;1985;;;
4854;Hele bevolking;Nederland;Trein;Dinsdag;1986;;;
4855;Hele bevolking;Nederland;Trein;Dinsdag;1987;;;
4856;Hele bevolking;Nederland;Trein;Dinsdag;1988;;;
4857;Hele bevolking;Nederland;Trein;Dinsdag;1989;;;
4858;Hele bevolking;Nederland;Trein;Dinsdag;1990;;;
4859;Hele bevolking;Nederland;Trein;Dinsdag;1991;;;
4860;Hele bevolking;Nederland;Trein;Dinsdag;1992;;;
4861;Hele bevolking;Nederland;Trein;Dinsdag;1993;;;
4862;Hele bevolking;Nederland;Trein;Dinsdag;1994;0.07;2.93;5.01
4863;Hele bevolking;Nederland;Trein;Dinsdag;1995;0.07;2.8;4.9
4864;Hele bevolking;Nederland;Trein;Dinsdag;1996;0.06;2.59;4.63
4865;Hele bevolking;Nederland;Trein;Dinsdag;1997;0.07;3.04;5.12
4866;Hele bevolking;Nederland;Trein;Dinsdag;1998;0.08;3.34;5.58
4867;Hele bevolking;Nederland;Trein;Dinsdag;1999;0.07;3.15;5.38
4868;Hele bevolking;Nederland;Trein;Dinsdag;2000;0.07;2.96;5.07
4869;Hele bevolking;Nederland;Trein;Dinsdag;2001;0.07;3.02;5.12
4870;Hele bevolking;Nederland;Trein;Dinsdag;2002;0.06;3.05;4.93
4871;Hele bevolking;Nederland;Trein;Dinsdag;2003;0.07;3.13;5.29
4872;Hele bevolking;Nederland;Trein;Dinsdag;2004;0.08;3.37;5.68
4873;Hele bevolking;Nederland;Trein;Dinsdag;2005;0.07;2.68;4.83
4874;Hele bevolking;Nederland;Trein;Dinsdag;2006;0.08;3.2;6.05
4875;Hele bevolking;Nederland;Trein;Dinsdag;2007;0.07;3.23;5.5
4876;Hele bevolking;Nederland;Trein;Woensdag;1985;;;
4877;Hele bevolking;Nederland;Trein;Woensdag;1986;;;
4878;Hele bevolking;Nederland;Trein;Woensdag;1987;;;
4879;Hele bevolking;Nederland;Trein;Woensdag;1988;;;
4880;Hele bevolking;Nederland;Trein;Woensdag;1989;;;
4881;Hele bevolking;Nederland;Trein;Woensdag;1990;;;
4882;Hele bevolking;Nederland;Trein;Woensdag;1991;;;
4883;Hele bevolking;Nederland;Trein;Woensdag;1992;;;
4884;Hele bevolking;Nederland;Trein;Woensdag;1993;;;
4885;Hele bevolking;Nederland;Trein;Woensdag;1994;0.06;2.45;4.44
4886;Hele bevolking;Nederland;Trein;Woensdag;1995;0.07;2.68;4.87
4887;Hele bevolking;Nederland;Trein;Woensdag;1996;0.07;2.69;4.8
4888;Hele bevolking;Nederland;Trein;Woensdag;1997;0.07;2.98;5.32
4889;Hele bevolking;Nederland;Trein;Woensdag;1998;0.07;3.12;5.31
4890;Hele bevolking;Nederland;Trein;Woensdag;1999;0.07;2.89;4.73
4891;Hele bevolking;Nederland;Trein;Woensdag;2000;0.08;3.24;5.51
4892;Hele bevolking;Nederland;Trein;Woensdag;2001;0.07;3.2;5.18
4893;Hele bevolking;Nederland;Trein;Woensdag;2002;0.06;2.69;4.84
4894;Hele bevolking;Nederland;Trein;Woensdag;2003;0.07;2.95;4.81
4895;Hele bevolking;Nederland;Trein;Woensdag;2004;0.1;4.13;6.99
4896;Hele bevolking;Nederland;Trein;Woensdag;2005;0.07;2.84;5.08
4897;Hele bevolking;Nederland;Trein;Woensdag;2006;0.09;3.37;6.15
4898;Hele bevolking;Nederland;Trein;Woensdag;2007;0.07;3.19;5.53
4899;Hele bevolking;Nederland;Trein;Donderdag;1985;;;
4900;Hele bevolking;Nederland;Trein;Donderdag;1986;;;
4901;Hele bevolking;Nederland;Trein;Donderdag;1987;;;
4902;Hele bevolking;Nederland;Trein;Donderdag;1988;;;
4903;Hele bevolking;Nederland;Trein;Donderdag;1989;;;
4904;Hele bevolking;Nederland;Trein;Donderdag;1990;;;
4905;Hele bevolking;Nederland;Trein;Donderdag;1991;;;
4906;Hele bevolking;Nederland;Trein;Donderdag;1992;;;
4907;Hele bevolking;Nederland;Trein;Donderdag;1993;;;
4908;Hele bevolking;Nederland;Trein;Donderdag;1994;0.07;2.85;4.75
4909;Hele bevolking;Nederland;Trein;Donderdag;1995;0.07;2.87;4.92
4910;Hele bevolking;Nederland;Trein;Donderdag;1996;0.07;2.88;4.93
4911;Hele bevolking;Nederland;Trein;Donderdag;1997;0.07;2.9;5.2
4912;Hele bevolking;Nederland;Trein;Donderdag;1998;0.07;2.98;5.26
4913;Hele bevolking;Nederland;Trein;Donderdag;1999;0.08;3.46;5.66
4914;Hele bevolking;Nederland;Trein;Donderdag;2000;0.08;3.53;5.79
4915;Hele bevolking;Nederland;Trein;Donderdag;2001;0.08;3.5;5.7
4916;Hele bevolking;Nederland;Trein;Donderdag;2002;0.07;3.27;5.38
4917;Hele bevolking;Nederland;Trein;Donderdag;2003;0.07;2.83;4.85
4918;Hele bevolking;Nederland;Trein;Donderdag;2004;0.07;2.88;5.17
4919;Hele bevolking;Nederland;Trein;Donderdag;2005;0.07;3.01;5.33
4920;Hele bevolking;Nederland;Trein;Donderdag;2006;0.08;3.59;6.3
4921;Hele bevolking;Nederland;Trein;Donderdag;2007;0.07;3.04;5.36
4922;Hele bevolking;Nederland;Trein;Vrijdag;1985;;;
4923;Hele bevolking;Nederland;Trein;Vrijdag;1986;;;
4924;Hele bevolking;Nederland;Trein;Vrijdag;1987;;;
4925;Hele bevolking;Nederland;Trein;Vrijdag;1988;;;
4926;Hele bevolking;Nederland;Trein;Vrijdag;1989;;;
4927;Hele bevolking;Nederland;Trein;Vrijdag;1990;;;
4928;Hele bevolking;Nederland;Trein;Vrijdag;1991;;;
4929;Hele bevolking;Nederland;Trein;Vrijdag;1992;;;
4930;Hele bevolking;Nederland;Trein;Vrijdag;1993;;;
4931;Hele bevolking;Nederland;Trein;Vrijdag;1994;0.06;2.76;4.8
4932;Hele bevolking;Nederland;Trein;Vrijdag;1995;0.07;3.11;5.22
4933;Hele bevolking;Nederland;Trein;Vrijdag;1996;0.07;3.09;5.44
4934;Hele bevolking;Nederland;Trein;Vrijdag;1997;0.07;3.36;5.72
4935;Hele bevolking;Nederland;Trein;Vrijdag;1998;0.07;3.19;5.33
4936;Hele bevolking;Nederland;Trein;Vrijdag;1999;0.07;3.07;4.94
4937;Hele bevolking;Nederland;Trein;Vrijdag;2000;0.07;2.92;4.87
4938;Hele bevolking;Nederland;Trein;Vrijdag;2001;0.06;2.73;4.45
4939;Hele bevolking;Nederland;Trein;Vrijdag;2002;0.07;3.45;5.47
4940;Hele bevolking;Nederland;Trein;Vrijdag;2003;0.06;2.93;4.7
4941;Hele bevolking;Nederland;Trein;Vrijdag;2004;0.06;2.89;4.97
4942;Hele bevolking;Nederland;Trein;Vrijdag;2005;0.07;3.07;5.37
4943;Hele bevolking;Nederland;Trein;Vrijdag;2006;0.08;3.17;5.66
4944;Hele bevolking;Nederland;Trein;Vrijdag;2007;0.07;3.19;5.37
4945;Hele bevolking;Nederland;Trein;Zaterdag;1985;;;
4946;Hele bevolking;Nederland;Trein;Zaterdag;1986;;;
4947;Hele bevolking;Nederland;Trein;Zaterdag;1987;;;
4948;Hele bevolking;Nederland;Trein;Zaterdag;1988;;;
4949;Hele bevolking;Nederland;Trein;Zaterdag;1989;;;
4950;Hele bevolking;Nederland;Trein;Zaterdag;1990;;;
4951;Hele bevolking;Nederland;Trein;Zaterdag;1991;;;
4952;Hele bevolking;Nederland;Trein;Zaterdag;1992;;;
4953;Hele bevolking;Nederland;Trein;Zaterdag;1993;;;
4954;Hele bevolking;Nederland;Trein;Zaterdag;1994;0.03;1.93;3.0
4955;Hele bevolking;Nederland;Trein;Zaterdag;1995;0.03;1.59;2.63
4956;Hele bevolking;Nederland;Trein;Zaterdag;1996;0.03;1.72;2.79
4957;Hele bevolking;Nederland;Trein;Zaterdag;1997;0.04;1.84;3.21
4958;Hele bevolking;Nederland;Trein;Zaterdag;1998;0.03;1.77;3.07
4959;Hele bevolking;Nederland;Trein;Zaterdag;1999;0.03;1.88;2.74
4960;Hele bevolking;Nederland;Trein;Zaterdag;2000;0.03;1.93;2.97
4961;Hele bevolking;Nederland;Trein;Zaterdag;2001;0.04;2.16;3.55
4962;Hele bevolking;Nederland;Trein;Zaterdag;2002;0.03;2.07;2.91
4963;Hele bevolking;Nederland;Trein;Zaterdag;2003;0.03;1.6;2.62
4964;Hele bevolking;Nederland;Trein;Zaterdag;2004;0.04;2.0;3.3
4965;Hele bevolking;Nederland;Trein;Zaterdag;2005;0.03;1.64;2.81
4966;Hele bevolking;Nederland;Trein;Zaterdag;2006;0.04;1.94;3.54
4967;Hele bevolking;Nederland;Trein;Zaterdag;2007;0.04;1.93;3.18
4968;Hele bevolking;Nederland;Trein;Januari;1985;;;
4969;Hele bevolking;Nederland;Trein;Januari;1986;;;
4970;Hele bevolking;Nederland;Trein;Januari;1987;;;
4971;Hele bevolking;Nederland;Trein;Januari;1988;;;
4972;Hele bevolking;Nederland;Trein;Januari;1989;;;
4973;Hele bevolking;Nederland;Trein;Januari;1990;;;
4974;Hele bevolking;Nederland;Trein;Januari;1991;;;
4975;Hele bevolking;Nederland;Trein;Januari;1992;;;
4976;Hele bevolking;Nederland;Trein;Januari;1993;;;
4977;Hele bevolking;Nederland;Trein;Januari;1994;0.05;2.58;4.24
4978;Hele bevolking;Nederland;Trein;Januari;1995;0.06;2.35;4.16
4979;Hele bevolking;Nederland;Trein;Januari;1996;0.06;2.29;4.27
4980;Hele bevolking;Nederland;Trein;Januari;1997;0.05;2.19;3.86
4981;Hele bevolking;Nederland;Trein;Januari;1998;0.06;2.56;4.51
4982;Hele bevolking;Nederland;Trein;Januari;1999;0.06;2.34;3.88
4983;Hele bevolking;Nederland;Trein;Januari;2000;0.06;2.41;4.13
4984;Hele bevolking;Nederland;Trein;Januari;2001;0.06;2.71;4.7
4985;Hele bevolking;Nederland;Trein;Januari;2002;0.06;2.58;4.07
4986;Hele bevolking;Nederland;Trein;Januari;2003;0.06;2.59;4.51
4987;Hele bevolking;Nederland;Trein;Januari;2004;0.08;2.97;5.03
4988;Hele bevolking;Nederland;Trein;Januari;2005;0.06;2.52;4.35
4989;Hele bevolking;Nederland;Trein;Januari;2006;0.07;3.09;5.03
4990;Hele bevolking;Nederland;Trein;Januari;2007;0.06;2.34;4.31
4991;Hele bevolking;Nederland;Trein;Februari;1985;;;
4992;Hele bevolking;Nederland;Trein;Februari;1986;;;
4993;Hele bevolking;Nederland;Trein;Februari;1987;;;
4994;Hele bevolking;Nederland;Trein;Februari;1988;;;
4995;Hele bevolking;Nederland;Trein;Februari;1989;;;
4996;Hele bevolking;Nederland;Trein;Februari;1990;;;
4997;Hele bevolking;Nederland;Trein;Februari;1991;;;
4998;Hele bevolking;Nederland;Trein;Februari;1992;;;
4999;Hele bevolking;Nederland;Trein;Februari;1993;;;
5000;Hele bevolking;Nederland;Trein;Februari;1994;0.05;2.41;4.06
5001;Hele bevolking;Nederland;Trein;Februari;1995;0.06;2.61;4.36
5002;Hele bevolking;Nederland;Trein;Februari;1996;0.06;2.54;4.43
5003;Hele bevolking;Nederland;Trein;Februari;1997;0.06;2.35;4.34
5004;Hele bevolking;Nederland;Trein;Februari;1998;0.06;2.57;4.26
5005;Hele bevolking;Nederland;Trein;Februari;1999;0.06;2.92;4.72
5006;Hele bevolking;Nederland;Trein;Februari;2000;0.06;2.75;4.49
5007;Hele bevolking;Nederland;Trein;Februari;2001;0.07;2.92;5.01
5008;Hele bevolking;Nederland;Trein;Februari;2002;0.06;2.86;4.86
5009;Hele bevolking;Nederland;Trein;Februari;2003;0.06;2.66;4.65
5010;Hele bevolking;Nederland;Trein;Februari;2004;0.08;3.22;5.74
5011;Hele bevolking;Nederland;Trein;Februari;2005;0.06;2.46;4.43
5012;Hele bevolking;Nederland;Trein;Februari;2006;0.06;2.92;4.91
5013;Hele bevolking;Nederland;Trein;Februari;2007;0.06;2.89;4.88
5014;Hele bevolking;Nederland;Trein;Maart;1985;;;
5015;Hele bevolking;Nederland;Trein;Maart;1986;;;
5016;Hele bevolking;Nederland;Trein;Maart;1987;;;
5017;Hele bevolking;Nederland;Trein;Maart;1988;;;
5018;Hele bevolking;Nederland;Trein;Maart;1989;;;
5019;Hele bevolking;Nederland;Trein;Maart;1990;;;
5020;Hele bevolking;Nederland;Trein;Maart;1991;;;
5021;Hele bevolking;Nederland;Trein;Maart;1992;;;
5022;Hele bevolking;Nederland;Trein;Maart;1993;;;
5023;Hele bevolking;Nederland;Trein;Maart;1994;0.06;2.65;4.51
5024;Hele bevolking;Nederland;Trein;Maart;1995;0.06;2.63;4.61
5025;Hele bevolking;Nederland;Trein;Maart;1996;0.05;2.06;3.59
5026;Hele bevolking;Nederland;Trein;Maart;1997;0.06;2.58;4.27
5027;Hele bevolking;Nederland;Trein;Maart;1998;0.07;2.83;4.88
5028;Hele bevolking;Nederland;Trein;Maart;1999;0.06;2.66;4.33
5029;Hele bevolking;Nederland;Trein;Maart;2000;0.06;2.77;4.83
5030;Hele bevolking;Nederland;Trein;Maart;2001;0.07;2.81;4.75
5031;Hele bevolking;Nederland;Trein;Maart;2002;0.07;2.89;5.13
5032;Hele bevolking;Nederland;Trein;Maart;2003;0.06;2.82;4.78
5033;Hele bevolking;Nederland;Trein;Maart;2004;0.06;2.37;4.51
5034;Hele bevolking;Nederland;Trein;Maart;2005;0.06;2.38;4.43
5035;Hele bevolking;Nederland;Trein;Maart;2006;0.09;3.33;6.45
5036;Hele bevolking;Nederland;Trein;Maart;2007;0.07;2.97;5.08
5037;Hele bevolking;Nederland;Trein;April;1985;;;
5038;Hele bevolking;Nederland;Trein;April;1986;;;
5039;Hele bevolking;Nederland;Trein;April;1987;;;
5040;Hele bevolking;Nederland;Trein;April;1988;;;
5041;Hele bevolking;Nederland;Trein;April;1989;;;
5042;Hele bevolking;Nederland;Trein;April;1990;;;
5043;Hele bevolking;Nederland;Trein;April;1991;;;
5044;Hele bevolking;Nederland;Trein;April;1992;;;
5045;Hele bevolking;Nederland;Trein;April;1993;;;
5046;Hele bevolking;Nederland;Trein;April;1994;0.06;2.24;4.41
5047;Hele bevolking;Nederland;Trein;April;1995;0.05;2.01;3.53
5048;Hele bevolking;Nederland;Trein;April;1996;0.05;2.38;4.1
5049;Hele bevolking;Nederland;Trein;April;1997;0.07;2.98;5.31
5050;Hele bevolking;Nederland;Trein;April;1998;0.06;2.68;4.7
5051;Hele bevolking;Nederland;Trein;April;1999;0.06;2.67;4.53
5052;Hele bevolking;Nederland;Trein;April;2000;0.07;2.95;5.07
5053;Hele bevolking;Nederland;Trein;April;2001;0.05;2.32;3.74
5054;Hele bevolking;Nederland;Trein;April;2002;0.06;2.81;4.45
5055;Hele bevolking;Nederland;Trein;April;2003;0.07;2.87;4.92
5056;Hele bevolking;Nederland;Trein;April;2004;0.07;3.06;5.42
5057;Hele bevolking;Nederland;Trein;April;2005;0.07;3.14;5.2
5058;Hele bevolking;Nederland;Trein;April;2006;0.06;2.41;4.38
5059;Hele bevolking;Nederland;Trein;April;2007;0.06;2.43;4.36
5060;Hele bevolking;Nederland;Trein;Mei;1985;;;
5061;Hele bevolking;Nederland;Trein;Mei;1986;;;
5062;Hele bevolking;Nederland;Trein;Mei;1987;;;
5063;Hele bevolking;Nederland;Trein;Mei;1988;;;
5064;Hele bevolking;Nederland;Trein;Mei;1989;;;
5065;Hele bevolking;Nederland;Trein;Mei;1990;;;
5066;Hele bevolking;Nederland;Trein;Mei;1991;;;
5067;Hele bevolking;Nederland;Trein;Mei;1992;;;
5068;Hele bevolking;Nederland;Trein;Mei;1993;;;
5069;Hele bevolking;Nederland;Trein;Mei;1994;0.05;1.95;3.78
5070;Hele bevolking;Nederland;Trein;Mei;1995;0.06;2.48;4.49
5071;Hele bevolking;Nederland;Trein;Mei;1996;0.05;2.11;3.82
5072;Hele bevolking;Nederland;Trein;Mei;1997;0.06;2.62;4.6
5073;Hele bevolking;Nederland;Trein;Mei;1998;0.06;3.01;4.91
