ID;Inkomensbegrippen;Inkomensklassen;Populatie;Geslacht;OverigeKenmerken;Perioden;PersonenInParticuliereHuishoudens_1;Inkomenssom_2
2796;Persoonlijk primair inkomen;301;492;Mannen;Noord-Brabant (PV);2006;944.899033;30608.266743
2797;Persoonlijk primair inkomen;301;492;Mannen;Noord-Brabant (PV);2007;953.19974;31561.589697
2798;Persoonlijk primair inkomen;301;492;Mannen;Noord-Brabant (PV);2008;964.370101;33000.44558
2799;Persoonlijk primair inkomen;301;492;Mannen;Noord-Brabant (PV);2009;964.187431;32665.068915
2800;Persoonlijk primair inkomen;301;492;Mannen;Noord-Brabant (PV);2010;970.012554;32561.049504
2801;Persoonlijk primair inkomen;301;492;Mannen;Noord-Brabant (PV);2011;975.929240001;33644.675607
2802;Persoonlijk primair inkomen;301;492;Mannen;Noord-Brabant (PV);2012;975.912955001;33457.8289186
2803;Persoonlijk primair inkomen;301;492;Mannen;Noord-Brabant (PV);2013;981.353006;33547.3209644
2804;Persoonlijk primair inkomen;301;492;Mannen;Noord-Brabant (PV);2014;989.141249999;34158.763192
2805;Persoonlijk primair inkomen;301;492;Mannen;Limburg (PV);2000;446.704196;10728.874264
2806;Persoonlijk primair inkomen;301;492;Mannen;Limburg (PV);2001;447.946713;11287.748955
2807;Persoonlijk primair inkomen;301;492;Mannen;Limburg (PV);2002;445.939496;11568.971019
2808;Persoonlijk primair inkomen;301;492;Mannen;Limburg (PV);2003;441.903962;11762.933785
2809;Persoonlijk primair inkomen;301;492;Mannen;Limburg (PV);2004;440.734619;11777.016001
2810;Persoonlijk primair inkomen;301;492;Mannen;Limburg (PV);2005;443.235728;12067.368167
2811;Persoonlijk primair inkomen;301;492;Mannen;Limburg (PV);2006;445.217641;12293.772164
2812;Persoonlijk primair inkomen;301;492;Mannen;Limburg (PV);2007;445.616158;12661.839244
2813;Persoonlijk primair inkomen;301;492;Mannen;Limburg (PV);2008;449.586169;13095.084332
2814;Persoonlijk primair inkomen;301;492;Mannen;Limburg (PV);2009;447.600635;13099.214858
2815;Persoonlijk primair inkomen;301;492;Mannen;Limburg (PV);2010;448.368251;13148.995179
2816;Persoonlijk primair inkomen;301;492;Mannen;Limburg (PV);2011;449.656574;13527.7713003
2817;Persoonlijk primair inkomen;301;492;Mannen;Limburg (PV);2012;451.227129;13317.4926032
2818;Persoonlijk primair inkomen;301;492;Mannen;Limburg (PV);2013;448.625134;13119.4901824
2819;Persoonlijk primair inkomen;301;492;Mannen;Limburg (PV);2014;449.1272;13231.8283745
2820;Persoonlijk primair inkomen;301;492;Vrouwen;Totaal personen;2000;5474.048642;62938.69185
2821;Persoonlijk primair inkomen;301;492;Vrouwen;Totaal personen;2001;5533.874179;68831.925672
2822;Persoonlijk primair inkomen;301;492;Vrouwen;Totaal personen;2002;5616.314198;73803.239607
2823;Persoonlijk primair inkomen;301;492;Vrouwen;Totaal personen;2003;5652.76479;76453.945336
2824;Persoonlijk primair inkomen;301;492;Vrouwen;Totaal personen;2004;5691.646009;79606.153361
2825;Persoonlijk primair inkomen;301;492;Vrouwen;Totaal personen;2005;5756.770532;83324.173402
2826;Persoonlijk primair inkomen;301;492;Vrouwen;Totaal personen;2006;5822.979809;88273.563672
2827;Persoonlijk primair inkomen;301;492;Vrouwen;Totaal personen;2007;5930.956247;94240.426488
2828;Persoonlijk primair inkomen;301;492;Vrouwen;Totaal personen;2008;6033.284431;100659.329758
2829;Persoonlijk primair inkomen;301;492;Vrouwen;Totaal personen;2009;6091.528608;103501.927575
2830;Persoonlijk primair inkomen;301;492;Vrouwen;Totaal personen;2010;6164.853219;106189.399462
2831;Persoonlijk primair inkomen;301;492;Vrouwen;Totaal personen;2011;6233.370827;109575.43252
2832;Persoonlijk primair inkomen;301;492;Vrouwen;Totaal personen;2012;6283.753911;112749.197093
2833;Persoonlijk primair inkomen;301;492;Vrouwen;Totaal personen;2013;6308.30380699;114799.129556
2834;Persoonlijk primair inkomen;301;492;Vrouwen;Totaal personen;2014;6368.07928199;117128.068584
2835;Persoonlijk primair inkomen;301;492;Vrouwen;Nooit gehuwd geweest;2000;1708.808925;24182.025193
2836;Persoonlijk primair inkomen;301;492;Vrouwen;Nooit gehuwd geweest;2001;1737.761373;26727.930702
2837;Persoonlijk primair inkomen;301;492;Vrouwen;Nooit gehuwd geweest;2002;1767.294668;28781.08889
2838;Persoonlijk primair inkomen;301;492;Vrouwen;Nooit gehuwd geweest;2003;1765.500937;29267.661904
2839;Persoonlijk primair inkomen;301;492;Vrouwen;Nooit gehuwd geweest;2004;1774.580035;30358.484425
2840;Persoonlijk primair inkomen;301;492;Vrouwen;Nooit gehuwd geweest;2005;1818.22035;31606.948534
2841;Persoonlijk primair inkomen;301;492;Vrouwen;Nooit gehuwd geweest;2006;1856.64489;33580.703978
2842;Persoonlijk primair inkomen;301;492;Vrouwen;Nooit gehuwd geweest;2007;1919.835536;35994.922183
2843;Persoonlijk primair inkomen;301;492;Vrouwen;Nooit gehuwd geweest;2008;1971.756296;38257.797522
2844;Persoonlijk primair inkomen;301;492;Vrouwen;Nooit gehuwd geweest;2009;1968.939064;38304.671148
2845;Persoonlijk primair inkomen;301;492;Vrouwen;Nooit gehuwd geweest;2010;2002.124141;38915.430951
2846;Persoonlijk primair inkomen;301;492;Vrouwen;Nooit gehuwd geweest;2011;2037.738884;40502.3428064
2847;Persoonlijk primair inkomen;301;492;Vrouwen;Nooit gehuwd geweest;2012;2069.416377;41661.1025395
2848;Persoonlijk primair inkomen;301;492;Vrouwen;Nooit gehuwd geweest;2013;2093.31226299;42207.5582128
2849;Persoonlijk primair inkomen;301;492;Vrouwen;Nooit gehuwd geweest;2014;2136.81748699;43229.5646815
2850;Persoonlijk primair inkomen;301;492;Vrouwen;Gehuwd;2000;2649.763104;32165.140166
2851;Persoonlijk primair inkomen;301;492;Vrouwen;Gehuwd;2001;2661.474889;34445.122302
2852;Persoonlijk primair inkomen;301;492;Vrouwen;Gehuwd;2002;2706.757912;36893.707433
2853;Persoonlijk primair inkomen;301;492;Vrouwen;Gehuwd;2003;2735.827959;38472.474971
2854;Persoonlijk primair inkomen;301;492;Vrouwen;Gehuwd;2004;2751.743674;40115.527327
2855;Persoonlijk primair inkomen;301;492;Vrouwen;Gehuwd;2005;2764.48068;42073.842838
2856;Persoonlijk primair inkomen;301;492;Vrouwen;Gehuwd;2006;2782.157147;44470.181198
2857;Persoonlijk primair inkomen;301;492;Vrouwen;Gehuwd;2007;2815.978375;47339.890981
2858;Persoonlijk primair inkomen;301;492;Vrouwen;Gehuwd;2008;2857.710291;50599.242645
2859;Persoonlijk primair inkomen;301;492;Vrouwen;Gehuwd;2009;2882.390572;52277.672848
2860;Persoonlijk primair inkomen;301;492;Vrouwen;Gehuwd;2010;2915.360517;53702.492133
2861;Persoonlijk primair inkomen;301;492;Vrouwen;Gehuwd;2011;2934.747887;55233.8390353
2862;Persoonlijk primair inkomen;301;492;Vrouwen;Gehuwd;2012;2942.941848;56991.85422
2863;Persoonlijk primair inkomen;301;492;Vrouwen;Gehuwd;2013;2943.49919099;57990.7610035
2864;Persoonlijk primair inkomen;301;492;Vrouwen;Gehuwd;2014;2943.151615;59048.5914439
2865;Persoonlijk primair inkomen;301;492;Vrouwen;Verweduwd;2000;639.692621;767.436323
2866;Persoonlijk primair inkomen;301;492;Vrouwen;Verweduwd;2001;638.724266;817.655203
2867;Persoonlijk primair inkomen;301;492;Vrouwen;Verweduwd;2002;635.539656;864.128217
2868;Persoonlijk primair inkomen;301;492;Vrouwen;Verweduwd;2003;633.692251;878.38971
2869;Persoonlijk primair inkomen;301;492;Vrouwen;Verweduwd;2004;632.715475;1023.206316
2870;Persoonlijk primair inkomen;301;492;Vrouwen;Verweduwd;2005;630.980273;1126.26079
2871;Persoonlijk primair inkomen;301;492;Vrouwen;Verweduwd;2006;628.537177;1085.843853
2872;Persoonlijk primair inkomen;301;492;Vrouwen;Verweduwd;2007;626.249741;1127.754817
2873;Persoonlijk primair inkomen;301;492;Vrouwen;Verweduwd;2008;623.353775;1233.187992
2874;Persoonlijk primair inkomen;301;492;Vrouwen;Verweduwd;2009;622.325857;1327.169005
2875;Persoonlijk primair inkomen;301;492;Vrouwen;Verweduwd;2010;619.31145;1405.901772
2876;Persoonlijk primair inkomen;301;492;Vrouwen;Verweduwd;2011;619.161427;1382.24372576
2877;Persoonlijk primair inkomen;301;492;Vrouwen;Verweduwd;2012;616.401680001;1480.14397783
2878;Persoonlijk primair inkomen;301;492;Vrouwen;Verweduwd;2013;604.106658;1622.88133448
2879;Persoonlijk primair inkomen;301;492;Vrouwen;Verweduwd;2014;605.611287;1649.73778349
2880;Persoonlijk primair inkomen;301;492;Vrouwen;Gescheiden;2000;475.783992;5824.090168
2881;Persoonlijk primair inkomen;301;492;Vrouwen;Gescheiden;2001;495.913651;6841.217465
2882;Persoonlijk primair inkomen;301;492;Vrouwen;Gescheiden;2002;506.721962;7264.315068
2883;Persoonlijk primair inkomen;301;492;Vrouwen;Gescheiden;2003;517.743643;7835.41875
2884;Persoonlijk primair inkomen;301;492;Vrouwen;Gescheiden;2004;532.606825;8108.935293
2885;Persoonlijk primair inkomen;301;492;Vrouwen;Gescheiden;2005;543.089229;8517.12124
2886;Persoonlijk primair inkomen;301;492;Vrouwen;Gescheiden;2006;555.640595;9136.834643
2887;Persoonlijk primair inkomen;301;492;Vrouwen;Gescheiden;2007;568.892595;9777.858506
2888;Persoonlijk primair inkomen;301;492;Vrouwen;Gescheiden;2008;580.464069;10569.101599
2889;Persoonlijk primair inkomen;301;492;Vrouwen;Gescheiden;2009;617.873115;11592.414573
2890;Persoonlijk primair inkomen;301;492;Vrouwen;Gescheiden;2010;628.057111;12165.574606
2891;Persoonlijk primair inkomen;301;492;Vrouwen;Gescheiden;2011;641.722629;12457.0069525
2892;Persoonlijk primair inkomen;301;492;Vrouwen;Gescheiden;2012;654.994006001;12616.0963565
2893;Persoonlijk primair inkomen;301;492;Vrouwen;Gescheiden;2013;667.385695;12977.9290058
2894;Persoonlijk primair inkomen;301;492;Vrouwen;Gescheiden;2014;682.498892999;13200.1746752
2895;Persoonlijk primair inkomen;301;492;Vrouwen;Totaal hoofdkostwinner;2000;2060.074924;27113.819612
2896;Persoonlijk primair inkomen;301;492;Vrouwen;Totaal hoofdkostwinner;2001;2083.746914;29670.572458
2897;Persoonlijk primair inkomen;301;492;Vrouwen;Totaal hoofdkostwinner;2002;2136.186069;32265.998662
2898;Persoonlijk primair inkomen;301;492;Vrouwen;Totaal hoofdkostwinner;2003;2179.964151;33866.675401
2899;Persoonlijk primair inkomen;301;492;Vrouwen;Totaal hoofdkostwinner;2004;2214.127508;35872.618823
2900;Persoonlijk primair inkomen;301;492;Vrouwen;Totaal hoofdkostwinner;2005;2254.984067;38271.870093
2901;Persoonlijk primair inkomen;301;492;Vrouwen;Totaal hoofdkostwinner;2006;2276.438269;40416.33936
2902;Persoonlijk primair inkomen;301;492;Vrouwen;Totaal hoofdkostwinner;2007;2306.673076;43021.434564
2903;Persoonlijk primair inkomen;301;492;Vrouwen;Totaal hoofdkostwinner;2008;2349.7317;46059.310454
2904;Persoonlijk primair inkomen;301;492;Vrouwen;Totaal hoofdkostwinner;2009;2402.450478;47929.450182
2905;Persoonlijk primair inkomen;301;492;Vrouwen;Totaal hoofdkostwinner;2010;2436.51738;49607.206504
2906;Persoonlijk primair inkomen;301;492;Vrouwen;Totaal hoofdkostwinner;2011;2485.587029;51522.2831903
2907;Persoonlijk primair inkomen;301;492;Vrouwen;Totaal hoofdkostwinner;2012;2534.089006;53764.8777047
2908;Persoonlijk primair inkomen;301;492;Vrouwen;Totaal hoofdkostwinner;2013;2561.73849599;55193.462572
2909;Persoonlijk primair inkomen;301;492;Vrouwen;Totaal hoofdkostwinner;2014;2617.30422299;57276.4470283
2910;Persoonlijk primair inkomen;301;492;Vrouwen;Hoofdkostwinner zonder partner;2000;1604.493644;15294.869328
2911;Persoonlijk primair inkomen;301;492;Vrouwen;Hoofdkostwinner zonder partner;2001;1622.234474;17024.325474
2912;Persoonlijk primair inkomen;301;492;Vrouwen;Hoofdkostwinner zonder partner;2002;1656.150041;18470.551479
2913;Persoonlijk primair inkomen;301;492;Vrouwen;Hoofdkostwinner zonder partner;2003;1671.20866;19020.841567
2914;Persoonlijk primair inkomen;301;492;Vrouwen;Hoofdkostwinner zonder partner;2004;1691.2305;19688.86756
2915;Persoonlijk primair inkomen;301;492;Vrouwen;Hoofdkostwinner zonder partner;2005;1723.712414;21030.708996
2916;Persoonlijk primair inkomen;301;492;Vrouwen;Hoofdkostwinner zonder partner;2006;1743.137359;22383.751664
2917;Persoonlijk primair inkomen;301;492;Vrouwen;Hoofdkostwinner zonder partner;2007;1764.034936;23873.461703
2918;Persoonlijk primair inkomen;301;492;Vrouwen;Hoofdkostwinner zonder partner;2008;1792.987916;25438.361365
2919;Persoonlijk primair inkomen;301;492;Vrouwen;Hoofdkostwinner zonder partner;2009;1819.068464;26183.914115
2920;Persoonlijk primair inkomen;301;492;Vrouwen;Hoofdkostwinner zonder partner;2010;1809.963062;26183.798841
2921;Persoonlijk primair inkomen;301;492;Vrouwen;Hoofdkostwinner zonder partner;2011;1848.809336;27385.4823473
2922;Persoonlijk primair inkomen;301;492;Vrouwen;Hoofdkostwinner zonder partner;2012;1867.995053;27961.8474848
2923;Persoonlijk primair inkomen;301;492;Vrouwen;Hoofdkostwinner zonder partner;2013;1869.947645;28235.686746
2924;Persoonlijk primair inkomen;301;492;Vrouwen;Hoofdkostwinner zonder partner;2014;1908.55613299;29024.6815246
2925;Persoonlijk primair inkomen;301;492;Vrouwen;Hoofdkostwinner met partner;2000;455.58128;11818.950284
2926;Persoonlijk primair inkomen;301;492;Vrouwen;Hoofdkostwinner met partner;2001;461.51244;12646.246984
2927;Persoonlijk primair inkomen;301;492;Vrouwen;Hoofdkostwinner met partner;2002;480.036028;13795.447183
2928;Persoonlijk primair inkomen;301;492;Vrouwen;Hoofdkostwinner met partner;2003;508.755491;14845.833834
2929;Persoonlijk primair inkomen;301;492;Vrouwen;Hoofdkostwinner met partner;2004;522.897008;16183.751262
2930;Persoonlijk primair inkomen;301;492;Vrouwen;Hoofdkostwinner met partner;2005;531.271653;17241.161097
2931;Persoonlijk primair inkomen;301;492;Vrouwen;Hoofdkostwinner met partner;2006;533.30091;18032.587696
2932;Persoonlijk primair inkomen;301;492;Vrouwen;Hoofdkostwinner met partner;2007;542.63814;19147.972862
2933;Persoonlijk primair inkomen;301;492;Vrouwen;Hoofdkostwinner met partner;2008;556.743784;20620.949089
2934;Persoonlijk primair inkomen;301;492;Vrouwen;Hoofdkostwinner met partner;2009;583.382014;21745.536067
2935;Persoonlijk primair inkomen;301;492;Vrouwen;Hoofdkostwinner met partner;2010;626.554318;23423.407664
2936;Persoonlijk primair inkomen;301;492;Vrouwen;Hoofdkostwinner met partner;2011;636.777693;24136.800843
2937;Persoonlijk primair inkomen;301;492;Vrouwen;Hoofdkostwinner met partner;2012;666.093953001;25803.0302198
2938;Persoonlijk primair inkomen;301;492;Vrouwen;Hoofdkostwinner met partner;2013;691.790851;26957.775826
2939;Persoonlijk primair inkomen;301;492;Vrouwen;Hoofdkostwinner met partner;2014;708.74809;28251.7655037
2940;Persoonlijk primair inkomen;301;492;Vrouwen;Partner van hoofdkostwinner;2000;2709.460665;31217.641038
2941;Persoonlijk primair inkomen;301;492;Vrouwen;Partner van hoofdkostwinner;2001;2746.323233;34193.530236
2942;Persoonlijk primair inkomen;301;492;Vrouwen;Partner van hoofdkostwinner;2002;2778.297476;36348.383577
2943;Persoonlijk primair inkomen;301;492;Vrouwen;Partner van hoofdkostwinner;2003;2787.714509;37464.635427
2944;Persoonlijk primair inkomen;301;492;Vrouwen;Partner van hoofdkostwinner;2004;2814.539985;38821.024166
2945;Persoonlijk primair inkomen;301;492;Vrouwen;Partner van hoofdkostwinner;2005;2833.85946;40263.415906
2946;Persoonlijk primair inkomen;301;492;Vrouwen;Partner van hoofdkostwinner;2006;2870.661573;42959.292003
2947;Persoonlijk primair inkomen;301;492;Vrouwen;Partner van hoofdkostwinner;2007;2926.699796;45965.398329
2948;Persoonlijk primair inkomen;301;492;Vrouwen;Partner van hoofdkostwinner;2008;2968.654411;48955.121523
2949;Persoonlijk primair inkomen;301;492;Vrouwen;Partner van hoofdkostwinner;2009;2973.309905;49986.462515
2950;Persoonlijk primair inkomen;301;492;Vrouwen;Partner van hoofdkostwinner;2010;3020.313535;51058.246455
2951;Persoonlijk primair inkomen;301;492;Vrouwen;Partner van hoofdkostwinner;2011;3032.119489;52485.6360035
2952;Persoonlijk primair inkomen;301;492;Vrouwen;Partner van hoofdkostwinner;2012;3032.664211;53290.6464949
2953;Persoonlijk primair inkomen;301;492;Vrouwen;Partner van hoofdkostwinner;2013;3038.16257399;54104.9893892
2954;Persoonlijk primair inkomen;301;492;Vrouwen;Partner van hoofdkostwinner;2014;3028.659938;54287.3770691
2955;Persoonlijk primair inkomen;301;492;Vrouwen;Minderjarig kind;2000;209.992401;225.838764
2956;Persoonlijk primair inkomen;301;492;Vrouwen;Minderjarig kind;2001;208.222316;263.896548
2957;Persoonlijk primair inkomen;301;492;Vrouwen;Minderjarig kind;2002;208.119953;272.505838
2958;Persoonlijk primair inkomen;301;492;Vrouwen;Minderjarig kind;2003;190.231052;239.160514
2959;Persoonlijk primair inkomen;301;492;Vrouwen;Minderjarig kind;2004;174.920428;206.240115
2960;Persoonlijk primair inkomen;301;492;Vrouwen;Minderjarig kind;2005;176.022106;201.993755
2961;Persoonlijk primair inkomen;301;492;Vrouwen;Minderjarig kind;2006;173.233637;197.767546
2962;Persoonlijk primair inkomen;301;492;Vrouwen;Minderjarig kind;2007;193.723011;228.325567
2963;Persoonlijk primair inkomen;301;492;Vrouwen;Minderjarig kind;2008;202.434825;257.999203
2964;Persoonlijk primair inkomen;301;492;Vrouwen;Minderjarig kind;2009;189.72423;245.407584
2965;Persoonlijk primair inkomen;301;492;Vrouwen;Minderjarig kind;2010;185.657671;233.150737
2966;Persoonlijk primair inkomen;301;492;Vrouwen;Minderjarig kind;2011;183.057166;230.887187322
2967;Persoonlijk primair inkomen;301;492;Vrouwen;Minderjarig kind;2012;176.411444;232.115655419
2968;Persoonlijk primair inkomen;301;492;Vrouwen;Minderjarig kind;2013;172.073403999;233.615009387
2969;Persoonlijk primair inkomen;301;492;Vrouwen;Minderjarig kind;2014;175.156907999;237.702775556
2970;Persoonlijk primair inkomen;301;492;Vrouwen;Meerderjarig kind;2000;397.633234;3729.119585
2971;Persoonlijk primair inkomen;301;492;Vrouwen;Meerderjarig kind;2001;397.539426;4105.0207
2972;Persoonlijk primair inkomen;301;492;Vrouwen;Meerderjarig kind;2002;394.695597;4249.216721
2973;Persoonlijk primair inkomen;301;492;Vrouwen;Meerderjarig kind;2003;391.27518;4223.399536
2974;Persoonlijk primair inkomen;301;492;Vrouwen;Meerderjarig kind;2004;387.617346;4107.865826
2975;Persoonlijk primair inkomen;301;492;Vrouwen;Meerderjarig kind;2005;376.962002;3790.074201
2976;Persoonlijk primair inkomen;301;492;Vrouwen;Meerderjarig kind;2006;383.233063;3806.830491
2977;Persoonlijk primair inkomen;301;492;Vrouwen;Meerderjarig kind;2007;384.802219;4026.832843
2978;Persoonlijk primair inkomen;301;492;Vrouwen;Meerderjarig kind;2008;391.636446;4374.786921
2979;Persoonlijk primair inkomen;301;492;Vrouwen;Meerderjarig kind;2009;401.614946;4191.943904
2980;Persoonlijk primair inkomen;301;492;Vrouwen;Meerderjarig kind;2010;427.3448;4388.52984
2981;Persoonlijk primair inkomen;301;492;Vrouwen;Meerderjarig kind;2011;438.895263;4434.35318782
2982;Persoonlijk primair inkomen;301;492;Vrouwen;Meerderjarig kind;2012;447.671409;4563.69329096
2983;Persoonlijk primair inkomen;301;492;Vrouwen;Meerderjarig kind;2013;446.294085;4475.57656143
2984;Persoonlijk primair inkomen;301;492;Vrouwen;Meerderjarig kind;2014;452.567686;4439.65246722
2985;Persoonlijk primair inkomen;301;492;Vrouwen;Overig huishoudenslid;2000;96.887418;652.27285
2986;Persoonlijk primair inkomen;301;492;Vrouwen;Overig huishoudenslid;2001;98.04229;598.90573
2987;Persoonlijk primair inkomen;301;492;Vrouwen;Overig huishoudenslid;2002;99.015103;667.134809
2988;Persoonlijk primair inkomen;301;492;Vrouwen;Overig huishoudenslid;2003;103.579898;660.074457
2989;Persoonlijk primair inkomen;301;492;Vrouwen;Overig huishoudenslid;2004;100.440742;598.404432
2990;Persoonlijk primair inkomen;301;492;Vrouwen;Overig huishoudenslid;2005;114.942897;796.819448
2991;Persoonlijk primair inkomen;301;492;Vrouwen;Overig huishoudenslid;2006;119.413267;893.334271
2992;Persoonlijk primair inkomen;301;492;Vrouwen;Overig huishoudenslid;2007;119.058145;998.435184
2993;Persoonlijk primair inkomen;301;492;Vrouwen;Overig huishoudenslid;2008;120.827049;1012.111657
2994;Persoonlijk primair inkomen;301;492;Vrouwen;Overig huishoudenslid;2009;124.429049;1148.663389
