ID;RegioS;Inkomensbron;AantalHuishoudens_1;GemiddBesteedbInkomenPerHuishouden_2
2430;Vlagtwedde;Totaal particulier huishouden;7.1;26.3
2431;Vlagtwedde;Loon;3.3;30.8
2432;Vlagtwedde;Winst;0.8;31.9
2433;Vlagtwedde;Werkloosheid,bijstand,arbeidsongeschikt;0.6;19.6
2434;Vlagtwedde;Pensioen;2.2;19.9
2435;Vlieland;Totaal particulier huishouden;0.5;29.2
2436;Vlieland;Loon;0.2;27.7
2437;Vlieland;Winst;0.1;39.7
2438;Vlieland;Werkloosheid,bijstand,arbeidsongeschikt;;
2439;Vlieland;Pensioen;0.1;23.9
2440;Vlissingen;Totaal particulier huishouden;20.5;27.1
2441;Vlissingen;Loon;10.4;29.8
2442;Vlissingen;Winst;1.4;42.1
2443;Vlissingen;Werkloosheid,bijstand,arbeidsongeschikt;2.2;16.4
2444;Vlissingen;Pensioen;6.1;23.1
2445;Vlist;Totaal particulier huishouden;3.6;36.2
2446;Vlist;Loon;1.9;40.6
2447;Vlist;Winst;0.6;46.2
2448;Vlist;Werkloosheid,bijstand,arbeidsongeschikt;0.1;23.1
2449;Vlist;Pensioen;1.0;23.0
2450;Voerendaal;Totaal particulier huishouden;5.3;33.3
2451;Voerendaal;Loon;2.7;37.9
2452;Voerendaal;Winst;0.6;40.4
2453;Voerendaal;Werkloosheid,bijstand,arbeidsongeschikt;0.4;20.1
2454;Voerendaal;Pensioen;1.6;25.4
2455;Voorschoten;Totaal particulier huishouden;9.5;37.8
2456;Voorschoten;Loon;5.1;42.1
2457;Voorschoten;Winst;0.9;48.1
2458;Voorschoten;Werkloosheid,bijstand,arbeidsongeschikt;0.5;19.5
2459;Voorschoten;Pensioen;2.9;30.1
2460;Voorst;Totaal particulier huishouden;8.9;33.9
2461;Voorst;Loon;4.8;38.0
2462;Voorst;Winst;1.1;45.0
2463;Voorst;Werkloosheid,bijstand,arbeidsongeschikt;0.5;20.6
2464;Voorst;Pensioen;2.5;23.7
2465;Vught;Totaal particulier huishouden;9.9;37.1
2466;Vught;Loon;5.3;41.6
2467;Vught;Winst;1.1;48.3
2468;Vught;Werkloosheid,bijstand,arbeidsongeschikt;0.6;18.5
2469;Vught;Pensioen;2.7;26.9
2470;Waalre;Totaal particulier huishouden;6.7;39.3
2471;Waalre;Loon;3.5;43.2
2472;Waalre;Winst;0.6;46.3
2473;Waalre;Werkloosheid,bijstand,arbeidsongeschikt;0.3;20.7
2474;Waalre;Pensioen;2.2;31.0
2475;Waalwijk;Totaal particulier huishouden;18.7;31.8
2476;Waalwijk;Loon;10.7;35.9
2477;Waalwijk;Winst;1.6;42.3
2478;Waalwijk;Werkloosheid,bijstand,arbeidsongeschikt;1.5;18.7
2479;Waalwijk;Pensioen;4.7;22.1
2480;Waddinxveen;Totaal particulier huishouden;10.3;34.7
2481;Waddinxveen;Loon;6.0;38.3
2482;Waddinxveen;Winst;1.0;45.0
2483;Waddinxveen;Werkloosheid,bijstand,arbeidsongeschikt;0.5;20.4
2484;Waddinxveen;Pensioen;2.6;24.7
2485;Wageningen;Totaal particulier huishouden;13.5;29.6
2486;Wageningen;Loon;7.8;31.6
2487;Wageningen;Winst;1.1;38.8
2488;Wageningen;Werkloosheid,bijstand,arbeidsongeschikt;1.2;16.5
2489;Wageningen;Pensioen;3.1;26.4
2490;Wassenaar;Totaal particulier huishouden;10.5;49.1
2491;Wassenaar;Loon;4.7;59.4
2492;Wassenaar;Winst;1.2;57.9
2493;Wassenaar;Werkloosheid,bijstand,arbeidsongeschikt;0.5;17.3
2494;Wassenaar;Pensioen;3.8;34.5
2495;Waterland;Totaal particulier huishouden;6.9;37.8
2496;Waterland;Loon;3.6;43.2
2497;Waterland;Winst;1.1;49.1
2498;Waterland;Werkloosheid,bijstand,arbeidsongeschikt;0.3;21.1
2499;Waterland;Pensioen;1.8;24.3
2500;Weert;Totaal particulier huishouden;20.0;31.0
2501;Weert;Loon;10.8;35.5
2502;Weert;Winst;1.7;41.3
2503;Weert;Werkloosheid,bijstand,arbeidsongeschikt;1.7;18.4
2504;Weert;Pensioen;5.7;22.7
2505;Weesp;Totaal particulier huishouden;8.0;31.5
2506;Weesp;Loon;4.5;34.7
2507;Weesp;Winst;0.8;40.6
2508;Weesp;Werkloosheid,bijstand,arbeidsongeschikt;0.6;18.3
2509;Weesp;Pensioen;2.0;24.2
2510;Werkendam;Totaal particulier huishouden;9.9;35.0
2511;Werkendam;Loon;5.6;38.8
2512;Werkendam;Winst;1.3;46.6
2513;Werkendam;Werkloosheid,bijstand,arbeidsongeschikt;0.4;20.1
2514;Werkendam;Pensioen;2.4;22.1
2515;Wervershoof;Totaal particulier huishouden;3.2;34.1
2516;Wervershoof;Loon;1.7;36.9
2517;Wervershoof;Winst;0.5;47.1
2518;Wervershoof;Werkloosheid,bijstand,arbeidsongeschikt;0.2;19.4
2519;Wervershoof;Pensioen;0.8;21.6
2520;West Maas en Waal;Totaal particulier huishouden;7.0;33.8
2521;West Maas en Waal;Loon;3.8;38.6
2522;West Maas en Waal;Winst;1.0;43.0
2523;West Maas en Waal;Werkloosheid,bijstand,arbeidsongeschikt;0.4;20.5
2524;West Maas en Waal;Pensioen;1.7;21.1
2525;Westerveld;Totaal particulier huishouden;8.0;32.4
2526;Westerveld;Loon;3.4;36.3
2527;Westerveld;Winst;1.2;41.1
2528;Westerveld;Werkloosheid,bijstand,arbeidsongeschikt;0.5;20.8
2529;Westerveld;Pensioen;2.7;25.7
2530;Westervoort;Totaal particulier huishouden;6.0;31.7
2531;Westervoort;Loon;3.7;35.4
2532;Westervoort;Winst;0.5;39.1
2533;Westervoort;Werkloosheid,bijstand,arbeidsongeschikt;0.5;20.2
2534;Westervoort;Pensioen;1.3;23.3
2535;Westland;Totaal particulier huishouden;37.9;35.0
2536;Westland;Loon;20.7;37.9
2537;Westland;Winst;5.8;46.3
2538;Westland;Werkloosheid,bijstand,arbeidsongeschikt;1.5;19.7
2539;Westland;Pensioen;9.4;23.6
2540;Weststellingwerf;Totaal particulier huishouden;10.6;28.3
2541;Weststellingwerf;Loon;4.9;32.0
2542;Weststellingwerf;Winst;1.5;37.5
2543;Weststellingwerf;Werkloosheid,bijstand,arbeidsongeschikt;0.8;18.0
2544;Weststellingwerf;Pensioen;3.2;21.2
2545;Westvoorne;Totaal particulier huishouden;5.8;39.2
2546;Westvoorne;Loon;2.9;45.2
2547;Westvoorne;Winst;0.7;45.6
2548;Westvoorne;Werkloosheid,bijstand,arbeidsongeschikt;0.2;20.2
2549;Westvoorne;Pensioen;1.8;28.4
2550;Wierden;Totaal particulier huishouden;8.5;34.5
2551;Wierden;Loon;4.8;38.4
2552;Wierden;Winst;1.0;45.7
2553;Wierden;Werkloosheid,bijstand,arbeidsongeschikt;0.4;21.7
2554;Wierden;Pensioen;2.2;23.0
2555;Wieringen;Totaal particulier huishouden;3.6;31.0
2556;Wieringen;Loon;1.6;34.3
2557;Wieringen;Winst;0.7;41.2
2558;Wieringen;Werkloosheid,bijstand,arbeidsongeschikt;0.2;20.2
2559;Wieringen;Pensioen;1.1;22.0
2560;Wieringermeer;Totaal particulier huishouden;5.2;30.7
2561;Wieringermeer;Loon;2.5;34.3
2562;Wieringermeer;Winst;0.9;38.7
2563;Wieringermeer;Werkloosheid,bijstand,arbeidsongeschikt;0.4;19.1
2564;Wieringermeer;Pensioen;1.2;20.6
2565;Wijchen;Totaal particulier huishouden;15.5;32.5
2566;Wijchen;Loon;9.2;36.6
2567;Wijchen;Winst;1.5;40.0
2568;Wijchen;Werkloosheid,bijstand,arbeidsongeschikt;1.1;19.6
2569;Wijchen;Pensioen;3.5;22.8
2570;Wijdemeren;Totaal particulier huishouden;9.6;37.5
2571;Wijdemeren;Loon;4.8;41.9
2572;Wijdemeren;Winst;1.6;43.3
2573;Wijdemeren;Werkloosheid,bijstand,arbeidsongeschikt;0.4;22.7
2574;Wijdemeren;Pensioen;2.7;27.1
2575;Wijk bij Duurstede;Totaal particulier huishouden;9.0;35.6
2576;Wijk bij Duurstede;Loon;5.5;39.3
2577;Wijk bij Duurstede;Winst;1.0;44.0
2578;Wijk bij Duurstede;Werkloosheid,bijstand,arbeidsongeschikt;0.5;20.7
2579;Wijk bij Duurstede;Pensioen;1.8;24.9
2580;Winschoten;Totaal particulier huishouden;8.3;26.0
2581;Winschoten;Loon;4.0;30.4
2582;Winschoten;Winst;0.5;40.9
2583;Winschoten;Werkloosheid,bijstand,arbeidsongeschikt;1.1;17.4
2584;Winschoten;Pensioen;2.6;20.3
2585;Winsum;Totaal particulier huishouden;5.5;30.6
2586;Winsum;Loon;3.1;33.4
2587;Winsum;Winst;0.7;39.5
2588;Winsum;Werkloosheid,bijstand,arbeidsongeschikt;0.4;17.3
2589;Winsum;Pensioen;1.3;23.4
2590;Winterswijk;Totaal particulier huishouden;11.7;29.3
2591;Winterswijk;Loon;6.1;32.4
2592;Winterswijk;Winst;1.3;41.1
2593;Winterswijk;Werkloosheid,bijstand,arbeidsongeschikt;0.9;18.1
2594;Winterswijk;Pensioen;3.3;21.4
2595;Woensdrecht;Totaal particulier huishouden;8.7;31.6
2596;Woensdrecht;Loon;4.7;35.8
2597;Woensdrecht;Winst;0.8;39.0
2598;Woensdrecht;Werkloosheid,bijstand,arbeidsongeschikt;0.6;20.3
2599;Woensdrecht;Pensioen;2.5;23.6
2600;Woerden;Totaal particulier huishouden;18.7;35.9
2601;Woerden;Loon;11.2;38.9
2602;Woerden;Winst;2.2;47.1
2603;Woerden;Werkloosheid,bijstand,arbeidsongeschikt;0.9;19.6
2604;Woerden;Pensioen;4.1;25.5
2605;Wormerland;Totaal particulier huishouden;6.3;33.8
2606;Wormerland;Loon;3.6;37.6
2607;Wormerland;Winst;0.6;45.9
2608;Wormerland;Werkloosheid,bijstand,arbeidsongeschikt;0.4;21.4
2609;Wormerland;Pensioen;1.7;24.2
2610;Woudenberg;Totaal particulier huishouden;4.3;34.5
2611;Woudenberg;Loon;2.4;38.0
2612;Woudenberg;Winst;0.5;44.5
2613;Woudenberg;Werkloosheid,bijstand,arbeidsongeschikt;0.2;19.8
2614;Woudenberg;Pensioen;1.1;25.3
2615;Woudrichem;Totaal particulier huishouden;5.3;34.6
2616;Woudrichem;Loon;3.1;39.4
2617;Woudrichem;Winst;0.7;42.9
2618;Woudrichem;Werkloosheid,bijstand,arbeidsongeschikt;0.2;19.6
2619;Woudrichem;Pensioen;1.2;21.7
2620;Wûnseradiel;Totaal particulier huishouden;4.7;30.4
2621;Wûnseradiel;Loon;2.2;32.1
2622;Wûnseradiel;Winst;1.0;39.2
2623;Wûnseradiel;Werkloosheid,bijstand,arbeidsongeschikt;0.3;19.6
2624;Wûnseradiel;Pensioen;1.1;21.4
2625;Wymbritseradiel;Totaal particulier huishouden;6.3;31.9
2626;Wymbritseradiel;Loon;3.3;35.4
2627;Wymbritseradiel;Winst;1.0;39.7
2628;Wymbritseradiel;Werkloosheid,bijstand,arbeidsongeschikt;0.4;18.5
2629;Wymbritseradiel;Pensioen;1.5;22.4
2630;Zaanstad;Totaal particulier huishouden;60.3;30.3
2631;Zaanstad;Loon;33.6;34.2
2632;Zaanstad;Winst;5.1;40.7
2633;Zaanstad;Werkloosheid,bijstand,arbeidsongeschikt;6.2;18.2
2634;Zaanstad;Pensioen;14.6;22.8
2635;Zaltbommel;Totaal particulier huishouden;9.6;34.7
2636;Zaltbommel;Loon;5.2;38.6
2637;Zaltbommel;Winst;1.5;45.3
2638;Zaltbommel;Werkloosheid,bijstand,arbeidsongeschikt;0.5;19.5
2639;Zaltbommel;Pensioen;2.4;22.2
2640;Zandvoort;Totaal particulier huishouden;7.8;31.8
2641;Zandvoort;Loon;3.7;34.9
2642;Zandvoort;Winst;0.9;42.4
2643;Zandvoort;Werkloosheid,bijstand,arbeidsongeschikt;0.7;18.4
2644;Zandvoort;Pensioen;2.2;24.4
2645;Zederik;Totaal particulier huishouden;4.8;35.7
2646;Zederik;Loon;2.5;39.9
2647;Zederik;Winst;0.8;47.8
2648;Zederik;Werkloosheid,bijstand,arbeidsongeschikt;0.2;20.9
2649;Zederik;Pensioen;1.2;21.9
2650;Zeevang;Totaal particulier huishouden;2.4;36.9
2651;Zeevang;Loon;1.2;42.2
2652;Zeevang;Winst;0.4;48.4
2653;Zeevang;Werkloosheid,bijstand,arbeidsongeschikt;0.2;21.3
2654;Zeevang;Pensioen;0.6;24.7
2655;Zeewolde;Totaal particulier huishouden;7.1;35.5
2656;Zeewolde;Loon;4.3;37.6
2657;Zeewolde;Winst;1.1;46.0
2658;Zeewolde;Werkloosheid,bijstand,arbeidsongeschikt;0.5;20.0
2659;Zeewolde;Pensioen;1.1;25.1
2660;Zeist;Totaal particulier huishouden;25.3;35.8
2661;Zeist;Loon;13.1;39.6
2662;Zeist;Winst;2.5;52.1
2663;Zeist;Werkloosheid,bijstand,arbeidsongeschikt;2.1;19.4
2664;Zeist;Pensioen;7.0;26.7
2665;Zevenaar;Totaal particulier huishouden;13.5;30.7
2666;Zevenaar;Loon;7.2;34.7
2667;Zevenaar;Winst;1.2;41.0
2668;Zevenaar;Werkloosheid,bijstand,arbeidsongeschikt;1.0;20.6
2669;Zevenaar;Pensioen;3.9;23.3
2670;Zevenhuizen-Moerkapelle;Totaal particulier huishouden;3.8;35.6
2671;Zevenhuizen-Moerkapelle;Loon;2.2;38.3
2672;Zevenhuizen-Moerkapelle;Winst;0.5;51.5
2673;Zevenhuizen-Moerkapelle;Werkloosheid,bijstand,arbeidsongeschikt;0.1;18.7
2674;Zevenhuizen-Moerkapelle;Pensioen;1.0;23.8
2675;Zijpe;Totaal particulier huishouden;4.6;32.7
2676;Zijpe;Loon;2.2;35.9
2677;Zijpe;Winst;0.8;42.7
2678;Zijpe;Werkloosheid,bijstand,arbeidsongeschikt;0.3;21.0
2679;Zijpe;Pensioen;1.2;23.2
2680;Zoetermeer;Totaal particulier huishouden;48.9;33.3
2681;Zoetermeer;Loon;30.5;37.3
2682;Zoetermeer;Winst;3.1;42.6
2683;Zoetermeer;Werkloosheid,bijstand,arbeidsongeschikt;4.2;19.0
2684;Zoetermeer;Pensioen;10.8;25.0
2685;Zoeterwoude;Totaal particulier huishouden;3.1;36.4
2686;Zoeterwoude;Loon;1.8;39.7
2687;Zoeterwoude;Winst;0.4;47.9
2688;Zoeterwoude;Werkloosheid,bijstand,arbeidsongeschikt;0.1;20.8
2689;Zoeterwoude;Pensioen;0.8;24.7
2690;Zuidhorn;Totaal particulier huishouden;7.0;32.9
2691;Zuidhorn;Loon;3.8;35.0
2692;Zuidhorn;Winst;1.0;40.4
2693;Zuidhorn;Werkloosheid,bijstand,arbeidsongeschikt;0.3;21.9
2694;Zuidhorn;Pensioen;1.7;26.8
2695;Zundert;Totaal particulier huishouden;8.2;32.7
2696;Zundert;Loon;4.2;36.8
2697;Zundert;Winst;1.3;42.7
2698;Zundert;Werkloosheid,bijstand,arbeidsongeschikt;0.4;20.4
2699;Zundert;Pensioen;2.2;21.0
2700;Zutphen;Totaal particulier huishouden;19.9;29.1
2701;Zutphen;Loon;10.9;32.2
2702;Zutphen;Winst;1.7;41.1
2703;Zutphen;Werkloosheid,bijstand,arbeidsongeschikt;2.2;18.0
2704;Zutphen;Pensioen;4.9;23.1
2705;Zwartewaterland;Totaal particulier huishouden;7.7;33.2
2706;Zwartewaterland;Loon;4.4;36.5
2707;Zwartewaterland;Winst;1.0;43.5
2708;Zwartewaterland;Werkloosheid,bijstand,arbeidsongeschikt;0.4;18.9
2709;Zwartewaterland;Pensioen;1.8;21.2
2710;Zwijndrecht;Totaal particulier huishouden;19.2;31.6
2711;Zwijndrecht;Loon;10.7;35.6
2712;Zwijndrecht;Winst;1.3;44.6
2713;Zwijndrecht;Werkloosheid,bijstand,arbeidsongeschikt;1.2;18.1
2714;Zwijndrecht;Pensioen;5.8;23.4
2715;Zwolle;Totaal particulier huishouden;48.1;30.0
2716;Zwolle;Loon;28.5;32.8
2717;Zwolle;Winst;3.5;44.8
2718;Zwolle;Werkloosheid,bijstand,arbeidsongeschikt;4.8;17.0
2719;Zwolle;Pensioen;10.4;24.1
