ID;Geslacht;Leeftijd;Herkomstgroepering;SoortHuishouden;Perioden;TotaalBevolking_1;AlleenArbeidTotaal_2;ArbeidAlsWerknemer_3;ArbeidAlsZelfstandige_4;ArbeidAlsWerknemerEnAlsZelfstandige_5;AlleenUitkeringTotaal_6;AOUitkering_7;WWUitkering_8;WWEnAOUitkering_9;Bijstandsuitkering_10;BijstandsEnAOUitkering_11;AndereUitkeringen_12;AlleenArbeidEnUitkeringTotaal_13;ArbeidAlsWerknemerEnUitkeringTotaal_14;ArbeidAlsWerknemerEnAOUitkering_15;ArbeidAlsWerknemerEnWWUitkering_16;ArbeidAlsWerknemerEnBijstandsuitk_17;ArbeidAlsWerknemerEnAndereUitkering_18;ArbeidAlsZelfstandigeEnUitkering_19;ArbeidAlsWerknEnAlsZelfsEnUitk_20;AlleenPensioen_21;AlleenArbeidEnPensioenTotaal_22;ArbeidAlsWerknemerEnPensioen_23;ArbeidAlsZelfstandigeEnPensioen_24;ArbeidAlsWerknEnAlsZelfsEnPens_25;AlleenUitkeringEnPensioenTotaal_26;PensioenEnAOUitkering_27;PensioenEnWWUitkering_28;PensioenEnBijstandsuitkering_29;PensioenEnAndereUitkeringen_30;ArbeidUitkeringEnPensioen_31;GeenArbeidUitkeringPensioenTotaal_32;NietSchoolgaandeKinderen_33;ScholierStudent_34;OverigePersonen_35
1187;Totaal mannen en vrouwen;Jonger dan 15 jaar;Niet-westerse allochtoon 2e generatie;Totaal particuliere huishoudens;2003, vrijdag 26 september;412.8;1.0;1.0;0.0;0.0;0.2;0.0;0.0;0.0;0.1;0.0;0.2;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;;;;;;;;;;;411.6;132.4;279.2;
1188;Totaal mannen en vrouwen;Jonger dan 15 jaar;Niet-westerse allochtoon 2e generatie;Totaal particuliere huishoudens;2004, vrijdag 24 september;420.3;0.8;0.8;0.0;0.0;0.2;0.0;0.0;0.0;0.1;0.0;0.2;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;;;;;;;;;;;419.2;131.8;287.5;
1189;Totaal mannen en vrouwen;Jonger dan 15 jaar;Niet-westerse allochtoon 2e generatie;Totaal particuliere huishoudens;2005, vrijdag 30 september;425.5;0.7;0.7;0.0;0.0;0.2;0.0;0.0;0.0;0.1;0.0;0.2;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;;;;;;;;;;;424.5;130.5;294.0;
1190;Totaal mannen en vrouwen;Jonger dan 15 jaar;Niet-westerse allochtoon 2e generatie;Totaal particuliere huishoudens;2006, vrijdag 29 september;427.8;0.4;0.4;0.0;0.0;0.3;0.0;0.0;0.0;0.1;0.0;0.2;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;;;;;;;;;;;427.2;128.0;299.2;
1191;Totaal mannen en vrouwen;Jonger dan 15 jaar;Niet-westerse allochtoon 2e generatie;Totaal particuliere huishoudens;2007, vrijdag 28 september;430.3;0.4;0.4;0.0;0.0;0.3;0.0;0.0;0.0;0.1;0.0;0.2;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;;;;;;;;;;;429.6;125.9;303.7;
1192;Totaal mannen en vrouwen;Jonger dan 15 jaar;Niet-westerse allochtoon 2e generatie;Totaal particuliere huishoudens;2008, vrijdag 26 september;433.4;0.7;0.6;0.0;0.0;0.2;0.0;0.0;0.0;0.1;0.0;0.2;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;;;;;;;;;;;432.5;124.0;308.5;
1193;Totaal mannen en vrouwen;Jonger dan 15 jaar;Niet-westerse allochtoon 2e generatie;Totaal particuliere huishoudens;2009, vrijdag 25 september;437.1;0.5;0.5;0.0;0.0;0.2;0.0;0.0;0.0;0.1;0.0;0.2;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;;;;;;;;;;;436.4;122.7;313.7;
1194;Totaal mannen en vrouwen;Jonger dan 15 jaar;Niet-westerse allochtoon 2e generatie;Totaal particuliere huishoudens;2010, vrijdag 24 september;440.3;0.5;0.5;0.0;0.0;0.2;0.0;0.0;0.0;0.1;0.0;0.2;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;;;;;;;;;;;439.6;122.0;317.6;
1195;Totaal mannen en vrouwen;Jonger dan 15 jaar;Niet-westerse allochtoon 2e generatie;Totaal particuliere huishoudens;2011, vrijdag 30 september;443.7;0.5;0.5;0.0;0.0;0.2;0.0;0.0;0.0;0.1;0.0;0.1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;;;;;;;;;;;443.0;121.9;321.1;
1196;Totaal mannen en vrouwen;Jonger dan 15 jaar;Niet-westerse allochtoon 2e generatie;Totaal particuliere huishoudens;2012, vrijdag 28 september;443.6;0.5;0.5;0.0;0.0;0.2;0.0;0.0;0.0;0.1;0.0;0.2;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;;;;;;;;;;;442.8;120.5;322.3;
1197;Totaal mannen en vrouwen;Jonger dan 15 jaar;Niet-westerse allochtoon 2e generatie;Totaal particuliere huishoudens;2013. vrijdag 27 september;440.8;0.5;0.5;0.0;0.0;0.2;0.0;0.0;0.0;0.1;0.0;0.2;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;;;;;;;;;;;440.0;117.7;322.3;
1198;Totaal mannen en vrouwen;Jonger dan 15 jaar;Niet-westerse allochtoon 2e generatie;Totaal particuliere huishoudens;2014, vrijdag 26 september;438.2;0.5;0.5;0.0;0.0;0.2;0.0;0.0;0.0;0.0;0.0;0.2;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;;;;;;;;;;;437.5;115.5;322.0;
1199;Totaal mannen en vrouwen;Jonger dan 15 jaar;Niet-westerse allochtoon 2e generatie;Totaal particuliere huishoudens;2015, vrijdag 25 september;433.6;0.6;0.6;0.0;0.0;0.2;0.0;0.0;0.0;0.1;0.0;0.1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;;;;;;;;;;;432.8;113.3;319.5;
1200;Totaal mannen en vrouwen;Jonger dan 15 jaar;Niet-westerse allochtoon 2e generatie;Totaal institutionele huishoudens;2001, vrijdag 28 september;1.2;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;;;;;;;;;;;1.2;0.4;0.8;
1201;Totaal mannen en vrouwen;Jonger dan 15 jaar;Niet-westerse allochtoon 2e generatie;Totaal institutionele huishoudens;2002, vrijdag 27 september;1.3;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;;;;;;;;;;;1.3;0.4;0.8;
1202;Totaal mannen en vrouwen;Jonger dan 15 jaar;Niet-westerse allochtoon 2e generatie;Totaal institutionele huishoudens;2003, vrijdag 26 september;1.3;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;;;;;;;;;;;1.3;0.4;0.9;
1203;Totaal mannen en vrouwen;Jonger dan 15 jaar;Niet-westerse allochtoon 2e generatie;Totaal institutionele huishoudens;2004, vrijdag 24 september;1.4;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;;;;;;;;;;;1.4;0.4;1.0;
1204;Totaal mannen en vrouwen;Jonger dan 15 jaar;Niet-westerse allochtoon 2e generatie;Totaal institutionele huishoudens;2005, vrijdag 30 september;1.4;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;;;;;;;;;;;1.4;0.4;1.0;
1205;Totaal mannen en vrouwen;Jonger dan 15 jaar;Niet-westerse allochtoon 2e generatie;Totaal institutionele huishoudens;2006, vrijdag 29 september;1.3;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;;;;;;;;;;;1.3;0.3;0.9;
1206;Totaal mannen en vrouwen;Jonger dan 15 jaar;Niet-westerse allochtoon 2e generatie;Totaal institutionele huishoudens;2007, vrijdag 28 september;1.3;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;;;;;;;;;;;1.3;0.3;1.0;
1207;Totaal mannen en vrouwen;Jonger dan 15 jaar;Niet-westerse allochtoon 2e generatie;Totaal institutionele huishoudens;2008, vrijdag 26 september;1.5;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;;;;;;;;;;;1.4;0.3;1.1;
1208;Totaal mannen en vrouwen;Jonger dan 15 jaar;Niet-westerse allochtoon 2e generatie;Totaal institutionele huishoudens;2009, vrijdag 25 september;1.5;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;;;;;;;;;;;1.5;0.4;1.1;
1209;Totaal mannen en vrouwen;Jonger dan 15 jaar;Niet-westerse allochtoon 2e generatie;Totaal institutionele huishoudens;2010, vrijdag 24 september;1.5;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;;;;;;;;;;;1.5;0.4;1.1;
1210;Totaal mannen en vrouwen;Jonger dan 15 jaar;Niet-westerse allochtoon 2e generatie;Totaal institutionele huishoudens;2011, vrijdag 30 september;1.5;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;;;;;;;;;;;1.5;0.4;1.1;
1211;Totaal mannen en vrouwen;Jonger dan 15 jaar;Niet-westerse allochtoon 2e generatie;Totaal institutionele huishoudens;2012, vrijdag 28 september;1.6;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;;;;;;;;;;;1.6;0.5;1.1;
1212;Totaal mannen en vrouwen;Jonger dan 15 jaar;Niet-westerse allochtoon 2e generatie;Totaal institutionele huishoudens;2013. vrijdag 27 september;1.8;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;;;;;;;;;;;1.8;0.7;1.1;
1213;Totaal mannen en vrouwen;Jonger dan 15 jaar;Niet-westerse allochtoon 2e generatie;Totaal institutionele huishoudens;2014, vrijdag 26 september;1.5;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;;;;;;;;;;;1.5;0.6;0.9;
1214;Totaal mannen en vrouwen;Jonger dan 15 jaar;Niet-westerse allochtoon 2e generatie;Totaal institutionele huishoudens;2015, vrijdag 25 september;1.6;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;;;;;;;;;;;1.6;0.6;0.9;
1215;Totaal mannen en vrouwen;Jonger dan 15 jaar;Marokko;Totaal huishoudens;2001, vrijdag 28 september;95.6;0.7;0.7;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;;;;;;;;;;;95.0;28.8;66.2;
1216;Totaal mannen en vrouwen;Jonger dan 15 jaar;Marokko;Totaal huishoudens;2002, vrijdag 27 september;98.3;0.5;0.5;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;;;;;;;;;;;97.7;29.8;68.0;
1217;Totaal mannen en vrouwen;Jonger dan 15 jaar;Marokko;Totaal huishoudens;2003, vrijdag 26 september;101.0;0.4;0.4;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;;;;;;;;;;;100.6;31.1;69.6;
1218;Totaal mannen en vrouwen;Jonger dan 15 jaar;Marokko;Totaal huishoudens;2004, vrijdag 24 september;103.2;0.3;0.3;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;;;;;;;;;;;102.9;31.7;71.2;
1219;Totaal mannen en vrouwen;Jonger dan 15 jaar;Marokko;Totaal huishoudens;2005, vrijdag 30 september;105.1;0.3;0.3;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;;;;;;;;;;;104.8;32.4;72.5;
1220;Totaal mannen en vrouwen;Jonger dan 15 jaar;Marokko;Totaal huishoudens;2006, vrijdag 29 september;106.3;0.1;0.1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;;;;;;;;;;;106.2;32.5;73.7;
1221;Totaal mannen en vrouwen;Jonger dan 15 jaar;Marokko;Totaal huishoudens;2007, vrijdag 28 september;107.3;0.1;0.1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;;;;;;;;;;;107.1;32.0;75.1;
1222;Totaal mannen en vrouwen;Jonger dan 15 jaar;Marokko;Totaal huishoudens;2008, vrijdag 26 september;108.4;0.2;0.2;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;;;;;;;;;;;108.1;31.6;76.6;
1223;Totaal mannen en vrouwen;Jonger dan 15 jaar;Marokko;Totaal huishoudens;2009, vrijdag 25 september;109.5;0.2;0.2;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;;;;;;;;;;;109.3;30.9;78.4;
1224;Totaal mannen en vrouwen;Jonger dan 15 jaar;Marokko;Totaal huishoudens;2010, vrijdag 24 september;110.4;0.2;0.2;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;;;;;;;;;;;110.3;30.2;80.0;
1225;Totaal mannen en vrouwen;Jonger dan 15 jaar;Marokko;Totaal huishoudens;2011, vrijdag 30 september;111.5;0.2;0.2;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;;;;;;;;;;;111.3;29.7;81.6;
1226;Totaal mannen en vrouwen;Jonger dan 15 jaar;Marokko;Totaal huishoudens;2012, vrijdag 28 september;111.5;0.2;0.2;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;;;;;;;;;;;111.3;28.8;82.5;
1227;Totaal mannen en vrouwen;Jonger dan 15 jaar;Marokko;Totaal huishoudens;2013. vrijdag 27 september;111.0;0.2;0.2;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;;;;;;;;;;;110.8;27.7;83.2;
1228;Totaal mannen en vrouwen;Jonger dan 15 jaar;Marokko;Totaal huishoudens;2014, vrijdag 26 september;110.4;0.1;0.1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;;;;;;;;;;;110.3;26.7;83.5;
1229;Totaal mannen en vrouwen;Jonger dan 15 jaar;Marokko;Totaal huishoudens;2015, vrijdag 25 september;108.8;0.2;0.2;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;;;;;;;;;;;108.6;25.5;83.1;
1230;Totaal mannen en vrouwen;Jonger dan 15 jaar;Marokko;Totaal particuliere huishoudens;2001, vrijdag 28 september;95.4;0.7;0.7;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;;;;;;;;;;;94.7;28.7;66.0;
1231;Totaal mannen en vrouwen;Jonger dan 15 jaar;Marokko;Totaal particuliere huishoudens;2002, vrijdag 27 september;98.1;0.5;0.5;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;;;;;;;;;;;97.5;29.7;67.8;
1232;Totaal mannen en vrouwen;Jonger dan 15 jaar;Marokko;Totaal particuliere huishoudens;2003, vrijdag 26 september;100.8;0.4;0.4;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;;;;;;;;;;;100.4;31.0;69.4;
1233;Totaal mannen en vrouwen;Jonger dan 15 jaar;Marokko;Totaal particuliere huishoudens;2004, vrijdag 24 september;103.0;0.3;0.3;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;;;;;;;;;;;102.7;31.7;71.0;
1234;Totaal mannen en vrouwen;Jonger dan 15 jaar;Marokko;Totaal particuliere huishoudens;2005, vrijdag 30 september;104.9;0.3;0.3;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;;;;;;;;;;;104.6;32.3;72.3;
1235;Totaal mannen en vrouwen;Jonger dan 15 jaar;Marokko;Totaal particuliere huishoudens;2006, vrijdag 29 september;106.1;0.1;0.1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;;;;;;;;;;;106.0;32.4;73.6;
1236;Totaal mannen en vrouwen;Jonger dan 15 jaar;Marokko;Totaal particuliere huishoudens;2007, vrijdag 28 september;107.0;0.1;0.1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;;;;;;;;;;;106.9;31.9;74.9;
1237;Totaal mannen en vrouwen;Jonger dan 15 jaar;Marokko;Totaal particuliere huishoudens;2008, vrijdag 26 september;108.1;0.2;0.2;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;;;;;;;;;;;107.9;31.5;76.4;
1238;Totaal mannen en vrouwen;Jonger dan 15 jaar;Marokko;Totaal particuliere huishoudens;2009, vrijdag 25 september;109.3;0.2;0.2;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;;;;;;;;;;;109.1;30.9;78.2;
1239;Totaal mannen en vrouwen;Jonger dan 15 jaar;Marokko;Totaal particuliere huishoudens;2010, vrijdag 24 september;110.2;0.2;0.2;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;;;;;;;;;;;110.0;30.1;79.9;
1240;Totaal mannen en vrouwen;Jonger dan 15 jaar;Marokko;Totaal particuliere huishoudens;2011, vrijdag 30 september;111.3;0.2;0.2;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;;;;;;;;;;;111.1;29.7;81.4;
1241;Totaal mannen en vrouwen;Jonger dan 15 jaar;Marokko;Totaal particuliere huishoudens;2012, vrijdag 28 september;111.3;0.2;0.2;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;;;;;;;;;;;111.1;28.8;82.3;
1242;Totaal mannen en vrouwen;Jonger dan 15 jaar;Marokko;Totaal particuliere huishoudens;2013. vrijdag 27 september;110.9;0.2;0.2;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;;;;;;;;;;;110.7;27.6;83.1;
1243;Totaal mannen en vrouwen;Jonger dan 15 jaar;Marokko;Totaal particuliere huishoudens;2014, vrijdag 26 september;110.3;0.1;0.1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;;;;;;;;;;;110.1;26.7;83.4;
1244;Totaal mannen en vrouwen;Jonger dan 15 jaar;Marokko;Totaal particuliere huishoudens;2015, vrijdag 25 september;108.6;0.2;0.2;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;;;;;;;;;;;108.4;25.5;82.9;
1245;Totaal mannen en vrouwen;Jonger dan 15 jaar;Marokko;Totaal institutionele huishoudens;2001, vrijdag 28 september;0.2;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;;;;;;;;;;;0.2;0.0;0.2;
1246;Totaal mannen en vrouwen;Jonger dan 15 jaar;Marokko;Totaal institutionele huishoudens;2002, vrijdag 27 september;0.2;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;;;;;;;;;;;0.2;0.1;0.2;
1247;Totaal mannen en vrouwen;Jonger dan 15 jaar;Marokko;Totaal institutionele huishoudens;2003, vrijdag 26 september;0.2;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;;;;;;;;;;;0.2;0.1;0.2;
1248;Totaal mannen en vrouwen;Jonger dan 15 jaar;Marokko;Totaal institutionele huishoudens;2004, vrijdag 24 september;0.2;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;;;;;;;;;;;0.2;0.0;0.2;
1249;Totaal mannen en vrouwen;Jonger dan 15 jaar;Marokko;Totaal institutionele huishoudens;2005, vrijdag 30 september;0.2;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;;;;;;;;;;;0.2;0.1;0.2;
1250;Totaal mannen en vrouwen;Jonger dan 15 jaar;Marokko;Totaal institutionele huishoudens;2006, vrijdag 29 september;0.2;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;;;;;;;;;;;0.2;0.0;0.2;
1251;Totaal mannen en vrouwen;Jonger dan 15 jaar;Marokko;Totaal institutionele huishoudens;2007, vrijdag 28 september;0.3;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;;;;;;;;;;;0.2;0.1;0.2;
1252;Totaal mannen en vrouwen;Jonger dan 15 jaar;Marokko;Totaal institutionele huishoudens;2008, vrijdag 26 september;0.2;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;;;;;;;;;;;0.2;0.1;0.2;
1253;Totaal mannen en vrouwen;Jonger dan 15 jaar;Marokko;Totaal institutionele huishoudens;2009, vrijdag 25 september;0.3;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;;;;;;;;;;;0.3;0.1;0.2;
1254;Totaal mannen en vrouwen;Jonger dan 15 jaar;Marokko;Totaal institutionele huishoudens;2010, vrijdag 24 september;0.3;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;;;;;;;;;;;0.3;0.1;0.2;
1255;Totaal mannen en vrouwen;Jonger dan 15 jaar;Marokko;Totaal institutionele huishoudens;2011, vrijdag 30 september;0.2;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;;;;;;;;;;;0.2;0.1;0.2;
1256;Totaal mannen en vrouwen;Jonger dan 15 jaar;Marokko;Totaal institutionele huishoudens;2012, vrijdag 28 september;0.2;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;;;;;;;;;;;0.2;0.1;0.2;
1257;Totaal mannen en vrouwen;Jonger dan 15 jaar;Marokko;Totaal institutionele huishoudens;2013. vrijdag 27 september;0.1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;;;;;;;;;;;0.1;0.0;0.1;
1258;Totaal mannen en vrouwen;Jonger dan 15 jaar;Marokko;Totaal institutionele huishoudens;2014, vrijdag 26 september;0.1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;;;;;;;;;;;0.1;0.0;0.1;
1259;Totaal mannen en vrouwen;Jonger dan 15 jaar;Marokko;Totaal institutionele huishoudens;2015, vrijdag 25 september;0.2;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;;;;;;;;;;;0.2;0.0;0.1;
1260;Totaal mannen en vrouwen;Jonger dan 15 jaar;Turkije;Totaal huishoudens;2001, vrijdag 28 september;104.4;0.4;0.4;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;;;;;;;;;;;104.0;28.3;75.7;
1261;Totaal mannen en vrouwen;Jonger dan 15 jaar;Turkije;Totaal huishoudens;2002, vrijdag 27 september;105.8;0.4;0.4;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;;;;;;;;;;;105.4;27.9;77.5;
1262;Totaal mannen en vrouwen;Jonger dan 15 jaar;Turkije;Totaal huishoudens;2003, vrijdag 26 september;106.2;0.2;0.2;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;;;;;;;;;;;105.9;27.3;78.6;
1263;Totaal mannen en vrouwen;Jonger dan 15 jaar;Turkije;Totaal huishoudens;2004, vrijdag 24 september;105.8;0.2;0.2;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;;;;;;;;;;;105.6;26.7;78.9;
1264;Totaal mannen en vrouwen;Jonger dan 15 jaar;Turkije;Totaal huishoudens;2005, vrijdag 30 september;104.9;0.1;0.1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;;;;;;;;;;;104.8;26.1;78.6;
