ID;Geslacht;Leeftijd;DiagnosesICPC;Marges;Perioden;PersonenMetDiagnose_1
1056;Totaal mannen en vrouwen;Totaal leeftijd;F70-F99 Totaal ziekten van het oog;Waarde;2012;116.0
1057;Totaal mannen en vrouwen;Totaal leeftijd;F70-F99 Totaal ziekten van het oog;Waarde;2013;117.0
1058;Totaal mannen en vrouwen;Totaal leeftijd;F70-F99 Totaal ziekten van het oog;Waarde;2014;122.0
1059;Totaal mannen en vrouwen;Totaal leeftijd;F70-F99 Totaal ziekten van het oog;Waarde;2015;129.0
1060;Totaal mannen en vrouwen;Totaal leeftijd;F70-F99 Totaal ziekten van het oog;Waarde;2016;135.0
1061;Totaal mannen en vrouwen;Totaal leeftijd;F70-F99 Totaal ziekten van het oog;Waarde;2017;147.0
1062;Totaal mannen en vrouwen;Totaal leeftijd;F70-F99 Totaal ziekten van het oog;Waarde;2018;149.0
1063;Totaal mannen en vrouwen;Totaal leeftijd;F70-F99 Totaal ziekten van het oog;Waarde;2019;155.0
1064;Totaal mannen en vrouwen;Totaal leeftijd;F70-F99 Totaal ziekten van het oog;Waarde;2020;152.0
1065;Totaal mannen en vrouwen;Totaal leeftijd;F70-F99 Totaal ziekten van het oog;Waarde;2021;154.0
1066;Totaal mannen en vrouwen;Totaal leeftijd;F70-F99 Totaal ziekten van het oog;Waarde;2022;156.0
1067;Totaal mannen en vrouwen;Totaal leeftijd;F70-F99 Totaal ziekten van het oog;Ondergrens 95%-interval;2012;115.0
1068;Totaal mannen en vrouwen;Totaal leeftijd;F70-F99 Totaal ziekten van het oog;Ondergrens 95%-interval;2013;116.0
1069;Totaal mannen en vrouwen;Totaal leeftijd;F70-F99 Totaal ziekten van het oog;Ondergrens 95%-interval;2014;121.0
1070;Totaal mannen en vrouwen;Totaal leeftijd;F70-F99 Totaal ziekten van het oog;Ondergrens 95%-interval;2015;129.0
1071;Totaal mannen en vrouwen;Totaal leeftijd;F70-F99 Totaal ziekten van het oog;Ondergrens 95%-interval;2016;134.0
1072;Totaal mannen en vrouwen;Totaal leeftijd;F70-F99 Totaal ziekten van het oog;Ondergrens 95%-interval;2017;147.0
1073;Totaal mannen en vrouwen;Totaal leeftijd;F70-F99 Totaal ziekten van het oog;Ondergrens 95%-interval;2018;149.0
1074;Totaal mannen en vrouwen;Totaal leeftijd;F70-F99 Totaal ziekten van het oog;Ondergrens 95%-interval;2019;155.0
1075;Totaal mannen en vrouwen;Totaal leeftijd;F70-F99 Totaal ziekten van het oog;Ondergrens 95%-interval;2020;151.0
1076;Totaal mannen en vrouwen;Totaal leeftijd;F70-F99 Totaal ziekten van het oog;Ondergrens 95%-interval;2021;153.0
1077;Totaal mannen en vrouwen;Totaal leeftijd;F70-F99 Totaal ziekten van het oog;Ondergrens 95%-interval;2022;156.0
1078;Totaal mannen en vrouwen;Totaal leeftijd;F70-F99 Totaal ziekten van het oog;Bovengrens 95%-interval;2012;116.0
1079;Totaal mannen en vrouwen;Totaal leeftijd;F70-F99 Totaal ziekten van het oog;Bovengrens 95%-interval;2013;118.0
1080;Totaal mannen en vrouwen;Totaal leeftijd;F70-F99 Totaal ziekten van het oog;Bovengrens 95%-interval;2014;123.0
1081;Totaal mannen en vrouwen;Totaal leeftijd;F70-F99 Totaal ziekten van het oog;Bovengrens 95%-interval;2015;130.0
1082;Totaal mannen en vrouwen;Totaal leeftijd;F70-F99 Totaal ziekten van het oog;Bovengrens 95%-interval;2016;135.0
1083;Totaal mannen en vrouwen;Totaal leeftijd;F70-F99 Totaal ziekten van het oog;Bovengrens 95%-interval;2017;148.0
1084;Totaal mannen en vrouwen;Totaal leeftijd;F70-F99 Totaal ziekten van het oog;Bovengrens 95%-interval;2018;150.0
1085;Totaal mannen en vrouwen;Totaal leeftijd;F70-F99 Totaal ziekten van het oog;Bovengrens 95%-interval;2019;156.0
1086;Totaal mannen en vrouwen;Totaal leeftijd;F70-F99 Totaal ziekten van het oog;Bovengrens 95%-interval;2020;152.0
1087;Totaal mannen en vrouwen;Totaal leeftijd;F70-F99 Totaal ziekten van het oog;Bovengrens 95%-interval;2021;155.0
1088;Totaal mannen en vrouwen;Totaal leeftijd;F70-F99 Totaal ziekten van het oog;Bovengrens 95%-interval;2022;157.0
1089;Totaal mannen en vrouwen;Totaal leeftijd;F70-F73 Infectie/ontsteking oog/adnexen;Waarde;2012;39.0
1090;Totaal mannen en vrouwen;Totaal leeftijd;F70-F73 Infectie/ontsteking oog/adnexen;Waarde;2013;38.0
1091;Totaal mannen en vrouwen;Totaal leeftijd;F70-F73 Infectie/ontsteking oog/adnexen;Waarde;2014;38.0
1092;Totaal mannen en vrouwen;Totaal leeftijd;F70-F73 Infectie/ontsteking oog/adnexen;Waarde;2015;38.0
1093;Totaal mannen en vrouwen;Totaal leeftijd;F70-F73 Infectie/ontsteking oog/adnexen;Waarde;2016;37.0
1094;Totaal mannen en vrouwen;Totaal leeftijd;F70-F73 Infectie/ontsteking oog/adnexen;Waarde;2017;40.0
1095;Totaal mannen en vrouwen;Totaal leeftijd;F70-F73 Infectie/ontsteking oog/adnexen;Waarde;2018;39.0
1096;Totaal mannen en vrouwen;Totaal leeftijd;F70-F73 Infectie/ontsteking oog/adnexen;Waarde;2019;39.0
1097;Totaal mannen en vrouwen;Totaal leeftijd;F70-F73 Infectie/ontsteking oog/adnexen;Waarde;2020;34.0
1098;Totaal mannen en vrouwen;Totaal leeftijd;F70-F73 Infectie/ontsteking oog/adnexen;Waarde;2021;33.0
1099;Totaal mannen en vrouwen;Totaal leeftijd;F70-F73 Infectie/ontsteking oog/adnexen;Waarde;2022;34.0
1100;Totaal mannen en vrouwen;Totaal leeftijd;F70-F73 Infectie/ontsteking oog/adnexen;Ondergrens 95%-interval;2012;39.0
1101;Totaal mannen en vrouwen;Totaal leeftijd;F70-F73 Infectie/ontsteking oog/adnexen;Ondergrens 95%-interval;2013;38.0
1102;Totaal mannen en vrouwen;Totaal leeftijd;F70-F73 Infectie/ontsteking oog/adnexen;Ondergrens 95%-interval;2014;37.0
1103;Totaal mannen en vrouwen;Totaal leeftijd;F70-F73 Infectie/ontsteking oog/adnexen;Ondergrens 95%-interval;2015;37.0
1104;Totaal mannen en vrouwen;Totaal leeftijd;F70-F73 Infectie/ontsteking oog/adnexen;Ondergrens 95%-interval;2016;37.0
1105;Totaal mannen en vrouwen;Totaal leeftijd;F70-F73 Infectie/ontsteking oog/adnexen;Ondergrens 95%-interval;2017;39.0
1106;Totaal mannen en vrouwen;Totaal leeftijd;F70-F73 Infectie/ontsteking oog/adnexen;Ondergrens 95%-interval;2018;39.0
1107;Totaal mannen en vrouwen;Totaal leeftijd;F70-F73 Infectie/ontsteking oog/adnexen;Ondergrens 95%-interval;2019;39.0
1108;Totaal mannen en vrouwen;Totaal leeftijd;F70-F73 Infectie/ontsteking oog/adnexen;Ondergrens 95%-interval;2020;33.0
1109;Totaal mannen en vrouwen;Totaal leeftijd;F70-F73 Infectie/ontsteking oog/adnexen;Ondergrens 95%-interval;2021;33.0
1110;Totaal mannen en vrouwen;Totaal leeftijd;F70-F73 Infectie/ontsteking oog/adnexen;Ondergrens 95%-interval;2022;34.0
1111;Totaal mannen en vrouwen;Totaal leeftijd;F70-F73 Infectie/ontsteking oog/adnexen;Bovengrens 95%-interval;2012;40.0
1112;Totaal mannen en vrouwen;Totaal leeftijd;F70-F73 Infectie/ontsteking oog/adnexen;Bovengrens 95%-interval;2013;38.0
1113;Totaal mannen en vrouwen;Totaal leeftijd;F70-F73 Infectie/ontsteking oog/adnexen;Bovengrens 95%-interval;2014;38.0
1114;Totaal mannen en vrouwen;Totaal leeftijd;F70-F73 Infectie/ontsteking oog/adnexen;Bovengrens 95%-interval;2015;38.0
1115;Totaal mannen en vrouwen;Totaal leeftijd;F70-F73 Infectie/ontsteking oog/adnexen;Bovengrens 95%-interval;2016;37.0
1116;Totaal mannen en vrouwen;Totaal leeftijd;F70-F73 Infectie/ontsteking oog/adnexen;Bovengrens 95%-interval;2017;40.0
1117;Totaal mannen en vrouwen;Totaal leeftijd;F70-F73 Infectie/ontsteking oog/adnexen;Bovengrens 95%-interval;2018;40.0
1118;Totaal mannen en vrouwen;Totaal leeftijd;F70-F73 Infectie/ontsteking oog/adnexen;Bovengrens 95%-interval;2019;40.0
1119;Totaal mannen en vrouwen;Totaal leeftijd;F70-F73 Infectie/ontsteking oog/adnexen;Bovengrens 95%-interval;2020;34.0
1120;Totaal mannen en vrouwen;Totaal leeftijd;F70-F73 Infectie/ontsteking oog/adnexen;Bovengrens 95%-interval;2021;34.0
1121;Totaal mannen en vrouwen;Totaal leeftijd;F70-F73 Infectie/ontsteking oog/adnexen;Bovengrens 95%-interval;2022;34.0
1122;Totaal mannen en vrouwen;Totaal leeftijd;F70 Infectieuze conjunctivitis;Waarde;2012;18.0
1123;Totaal mannen en vrouwen;Totaal leeftijd;F70 Infectieuze conjunctivitis;Waarde;2013;16.0
1124;Totaal mannen en vrouwen;Totaal leeftijd;F70 Infectieuze conjunctivitis;Waarde;2014;15.0
1125;Totaal mannen en vrouwen;Totaal leeftijd;F70 Infectieuze conjunctivitis;Waarde;2015;15.0
1126;Totaal mannen en vrouwen;Totaal leeftijd;F70 Infectieuze conjunctivitis;Waarde;2016;14.0
1127;Totaal mannen en vrouwen;Totaal leeftijd;F70 Infectieuze conjunctivitis;Waarde;2017;15.0
1128;Totaal mannen en vrouwen;Totaal leeftijd;F70 Infectieuze conjunctivitis;Waarde;2018;14.0
1129;Totaal mannen en vrouwen;Totaal leeftijd;F70 Infectieuze conjunctivitis;Waarde;2019;13.0
1130;Totaal mannen en vrouwen;Totaal leeftijd;F70 Infectieuze conjunctivitis;Waarde;2020;10.0
1131;Totaal mannen en vrouwen;Totaal leeftijd;F70 Infectieuze conjunctivitis;Waarde;2021;9.0
1132;Totaal mannen en vrouwen;Totaal leeftijd;F70 Infectieuze conjunctivitis;Waarde;2022;11.0
1133;Totaal mannen en vrouwen;Totaal leeftijd;F70 Infectieuze conjunctivitis;Ondergrens 95%-interval;2012;17.0
1134;Totaal mannen en vrouwen;Totaal leeftijd;F70 Infectieuze conjunctivitis;Ondergrens 95%-interval;2013;16.0
1135;Totaal mannen en vrouwen;Totaal leeftijd;F70 Infectieuze conjunctivitis;Ondergrens 95%-interval;2014;15.0
1136;Totaal mannen en vrouwen;Totaal leeftijd;F70 Infectieuze conjunctivitis;Ondergrens 95%-interval;2015;15.0
1137;Totaal mannen en vrouwen;Totaal leeftijd;F70 Infectieuze conjunctivitis;Ondergrens 95%-interval;2016;14.0
1138;Totaal mannen en vrouwen;Totaal leeftijd;F70 Infectieuze conjunctivitis;Ondergrens 95%-interval;2017;15.0
1139;Totaal mannen en vrouwen;Totaal leeftijd;F70 Infectieuze conjunctivitis;Ondergrens 95%-interval;2018;14.0
1140;Totaal mannen en vrouwen;Totaal leeftijd;F70 Infectieuze conjunctivitis;Ondergrens 95%-interval;2019;13.0
1141;Totaal mannen en vrouwen;Totaal leeftijd;F70 Infectieuze conjunctivitis;Ondergrens 95%-interval;2020;10.0
1142;Totaal mannen en vrouwen;Totaal leeftijd;F70 Infectieuze conjunctivitis;Ondergrens 95%-interval;2021;9.0
1143;Totaal mannen en vrouwen;Totaal leeftijd;F70 Infectieuze conjunctivitis;Ondergrens 95%-interval;2022;11.0
1144;Totaal mannen en vrouwen;Totaal leeftijd;F70 Infectieuze conjunctivitis;Bovengrens 95%-interval;2012;18.0
1145;Totaal mannen en vrouwen;Totaal leeftijd;F70 Infectieuze conjunctivitis;Bovengrens 95%-interval;2013;17.0
1146;Totaal mannen en vrouwen;Totaal leeftijd;F70 Infectieuze conjunctivitis;Bovengrens 95%-interval;2014;16.0
1147;Totaal mannen en vrouwen;Totaal leeftijd;F70 Infectieuze conjunctivitis;Bovengrens 95%-interval;2015;15.0
1148;Totaal mannen en vrouwen;Totaal leeftijd;F70 Infectieuze conjunctivitis;Bovengrens 95%-interval;2016;14.0
1149;Totaal mannen en vrouwen;Totaal leeftijd;F70 Infectieuze conjunctivitis;Bovengrens 95%-interval;2017;15.0
1150;Totaal mannen en vrouwen;Totaal leeftijd;F70 Infectieuze conjunctivitis;Bovengrens 95%-interval;2018;14.0
1151;Totaal mannen en vrouwen;Totaal leeftijd;F70 Infectieuze conjunctivitis;Bovengrens 95%-interval;2019;14.0
1152;Totaal mannen en vrouwen;Totaal leeftijd;F70 Infectieuze conjunctivitis;Bovengrens 95%-interval;2020;10.0
1153;Totaal mannen en vrouwen;Totaal leeftijd;F70 Infectieuze conjunctivitis;Bovengrens 95%-interval;2021;10.0
1154;Totaal mannen en vrouwen;Totaal leeftijd;F70 Infectieuze conjunctivitis;Bovengrens 95%-interval;2022;11.0
1155;Totaal mannen en vrouwen;Totaal leeftijd;F92 Staar;Waarde;2012;16.0
1156;Totaal mannen en vrouwen;Totaal leeftijd;F92 Staar;Waarde;2013;18.0
1157;Totaal mannen en vrouwen;Totaal leeftijd;F92 Staar;Waarde;2014;19.0
1158;Totaal mannen en vrouwen;Totaal leeftijd;F92 Staar;Waarde;2015;20.0
1159;Totaal mannen en vrouwen;Totaal leeftijd;F92 Staar;Waarde;2016;20.0
1160;Totaal mannen en vrouwen;Totaal leeftijd;F92 Staar;Waarde;2017;21.0
1161;Totaal mannen en vrouwen;Totaal leeftijd;F92 Staar;Waarde;2018;22.0
1162;Totaal mannen en vrouwen;Totaal leeftijd;F92 Staar;Waarde;2019;23.0
1163;Totaal mannen en vrouwen;Totaal leeftijd;F92 Staar;Waarde;2020;21.0
1164;Totaal mannen en vrouwen;Totaal leeftijd;F92 Staar;Waarde;2021;23.0
1165;Totaal mannen en vrouwen;Totaal leeftijd;F92 Staar;Waarde;2022;23.0
1166;Totaal mannen en vrouwen;Totaal leeftijd;F92 Staar;Ondergrens 95%-interval;2012;16.0
1167;Totaal mannen en vrouwen;Totaal leeftijd;F92 Staar;Ondergrens 95%-interval;2013;18.0
1168;Totaal mannen en vrouwen;Totaal leeftijd;F92 Staar;Ondergrens 95%-interval;2014;18.0
1169;Totaal mannen en vrouwen;Totaal leeftijd;F92 Staar;Ondergrens 95%-interval;2015;19.0
1170;Totaal mannen en vrouwen;Totaal leeftijd;F92 Staar;Ondergrens 95%-interval;2016;20.0
1171;Totaal mannen en vrouwen;Totaal leeftijd;F92 Staar;Ondergrens 95%-interval;2017;21.0
1172;Totaal mannen en vrouwen;Totaal leeftijd;F92 Staar;Ondergrens 95%-interval;2018;22.0
1173;Totaal mannen en vrouwen;Totaal leeftijd;F92 Staar;Ondergrens 95%-interval;2019;22.0
1174;Totaal mannen en vrouwen;Totaal leeftijd;F92 Staar;Ondergrens 95%-interval;2020;21.0
1175;Totaal mannen en vrouwen;Totaal leeftijd;F92 Staar;Ondergrens 95%-interval;2021;22.0
1176;Totaal mannen en vrouwen;Totaal leeftijd;F92 Staar;Ondergrens 95%-interval;2022;23.0
1177;Totaal mannen en vrouwen;Totaal leeftijd;F92 Staar;Bovengrens 95%-interval;2012;17.0
1178;Totaal mannen en vrouwen;Totaal leeftijd;F92 Staar;Bovengrens 95%-interval;2013;18.0
1179;Totaal mannen en vrouwen;Totaal leeftijd;F92 Staar;Bovengrens 95%-interval;2014;19.0
1180;Totaal mannen en vrouwen;Totaal leeftijd;F92 Staar;Bovengrens 95%-interval;2015;20.0
1181;Totaal mannen en vrouwen;Totaal leeftijd;F92 Staar;Bovengrens 95%-interval;2016;20.0
1182;Totaal mannen en vrouwen;Totaal leeftijd;F92 Staar;Bovengrens 95%-interval;2017;22.0
1183;Totaal mannen en vrouwen;Totaal leeftijd;F92 Staar;Bovengrens 95%-interval;2018;23.0
1184;Totaal mannen en vrouwen;Totaal leeftijd;F92 Staar;Bovengrens 95%-interval;2019;23.0
1185;Totaal mannen en vrouwen;Totaal leeftijd;F92 Staar;Bovengrens 95%-interval;2020;22.0
1186;Totaal mannen en vrouwen;Totaal leeftijd;F92 Staar;Bovengrens 95%-interval;2021;23.0
1187;Totaal mannen en vrouwen;Totaal leeftijd;F92 Staar;Bovengrens 95%-interval;2022;23.0
1188;Totaal mannen en vrouwen;Totaal leeftijd;Fy Overigen ziekten van het oog;Waarde;2012;69.0
1189;Totaal mannen en vrouwen;Totaal leeftijd;Fy Overigen ziekten van het oog;Waarde;2013;71.0
1190;Totaal mannen en vrouwen;Totaal leeftijd;Fy Overigen ziekten van het oog;Waarde;2014;76.0
1191;Totaal mannen en vrouwen;Totaal leeftijd;Fy Overigen ziekten van het oog;Waarde;2015;83.0
1192;Totaal mannen en vrouwen;Totaal leeftijd;Fy Overigen ziekten van het oog;Waarde;2016;89.0
1193;Totaal mannen en vrouwen;Totaal leeftijd;Fy Overigen ziekten van het oog;Waarde;2017;100.0
1194;Totaal mannen en vrouwen;Totaal leeftijd;Fy Overigen ziekten van het oog;Waarde;2018;102.0
1195;Totaal mannen en vrouwen;Totaal leeftijd;Fy Overigen ziekten van het oog;Waarde;2019;108.0
1196;Totaal mannen en vrouwen;Totaal leeftijd;Fy Overigen ziekten van het oog;Waarde;2020;110.0
1197;Totaal mannen en vrouwen;Totaal leeftijd;Fy Overigen ziekten van het oog;Waarde;2021;111.0
1198;Totaal mannen en vrouwen;Totaal leeftijd;Fy Overigen ziekten van het oog;Waarde;2022;113.0
1199;Totaal mannen en vrouwen;Totaal leeftijd;Fy Overigen ziekten van het oog;Ondergrens 95%-interval;2012;69.0
1200;Totaal mannen en vrouwen;Totaal leeftijd;Fy Overigen ziekten van het oog;Ondergrens 95%-interval;2013;70.0
1201;Totaal mannen en vrouwen;Totaal leeftijd;Fy Overigen ziekten van het oog;Ondergrens 95%-interval;2014;75.0
1202;Totaal mannen en vrouwen;Totaal leeftijd;Fy Overigen ziekten van het oog;Ondergrens 95%-interval;2015;83.0
1203;Totaal mannen en vrouwen;Totaal leeftijd;Fy Overigen ziekten van het oog;Ondergrens 95%-interval;2016;89.0
1204;Totaal mannen en vrouwen;Totaal leeftijd;Fy Overigen ziekten van het oog;Ondergrens 95%-interval;2017;99.0
1205;Totaal mannen en vrouwen;Totaal leeftijd;Fy Overigen ziekten van het oog;Ondergrens 95%-interval;2018;101.0
1206;Totaal mannen en vrouwen;Totaal leeftijd;Fy Overigen ziekten van het oog;Ondergrens 95%-interval;2019;107.0
1207;Totaal mannen en vrouwen;Totaal leeftijd;Fy Overigen ziekten van het oog;Ondergrens 95%-interval;2020;109.0
1208;Totaal mannen en vrouwen;Totaal leeftijd;Fy Overigen ziekten van het oog;Ondergrens 95%-interval;2021;111.0
1209;Totaal mannen en vrouwen;Totaal leeftijd;Fy Overigen ziekten van het oog;Ondergrens 95%-interval;2022;113.0
1210;Totaal mannen en vrouwen;Totaal leeftijd;Fy Overigen ziekten van het oog;Bovengrens 95%-interval;2012;70.0
1211;Totaal mannen en vrouwen;Totaal leeftijd;Fy Overigen ziekten van het oog;Bovengrens 95%-interval;2013;71.0
1212;Totaal mannen en vrouwen;Totaal leeftijd;Fy Overigen ziekten van het oog;Bovengrens 95%-interval;2014;76.0
1213;Totaal mannen en vrouwen;Totaal leeftijd;Fy Overigen ziekten van het oog;Bovengrens 95%-interval;2015;84.0
1214;Totaal mannen en vrouwen;Totaal leeftijd;Fy Overigen ziekten van het oog;Bovengrens 95%-interval;2016;90.0
1215;Totaal mannen en vrouwen;Totaal leeftijd;Fy Overigen ziekten van het oog;Bovengrens 95%-interval;2017;100.0
1216;Totaal mannen en vrouwen;Totaal leeftijd;Fy Overigen ziekten van het oog;Bovengrens 95%-interval;2018;102.0
1217;Totaal mannen en vrouwen;Totaal leeftijd;Fy Overigen ziekten van het oog;Bovengrens 95%-interval;2019;108.0
1218;Totaal mannen en vrouwen;Totaal leeftijd;Fy Overigen ziekten van het oog;Bovengrens 95%-interval;2020;110.0
1219;Totaal mannen en vrouwen;Totaal leeftijd;Fy Overigen ziekten van het oog;Bovengrens 95%-interval;2021;112.0
1220;Totaal mannen en vrouwen;Totaal leeftijd;Fy Overigen ziekten van het oog;Bovengrens 95%-interval;2022;114.0
1221;Totaal mannen en vrouwen;Totaal leeftijd;H. Oor;Waarde;2012;155.0
1222;Totaal mannen en vrouwen;Totaal leeftijd;H. Oor;Waarde;2013;156.0
1223;Totaal mannen en vrouwen;Totaal leeftijd;H. Oor;Waarde;2014;156.0
1224;Totaal mannen en vrouwen;Totaal leeftijd;H. Oor;Waarde;2015;163.0
1225;Totaal mannen en vrouwen;Totaal leeftijd;H. Oor;Waarde;2016;159.0
1226;Totaal mannen en vrouwen;Totaal leeftijd;H. Oor;Waarde;2017;167.0
1227;Totaal mannen en vrouwen;Totaal leeftijd;H. Oor;Waarde;2018;171.0
1228;Totaal mannen en vrouwen;Totaal leeftijd;H. Oor;Waarde;2019;171.0
1229;Totaal mannen en vrouwen;Totaal leeftijd;H. Oor;Waarde;2020;154.0
1230;Totaal mannen en vrouwen;Totaal leeftijd;H. Oor;Waarde;2021;160.0
1231;Totaal mannen en vrouwen;Totaal leeftijd;H. Oor;Waarde;2022;171.0
1232;Totaal mannen en vrouwen;Totaal leeftijd;H. Oor;Ondergrens 95%-interval;2012;154.0
1233;Totaal mannen en vrouwen;Totaal leeftijd;H. Oor;Ondergrens 95%-interval;2013;155.0
1234;Totaal mannen en vrouwen;Totaal leeftijd;H. Oor;Ondergrens 95%-interval;2014;155.0
1235;Totaal mannen en vrouwen;Totaal leeftijd;H. Oor;Ondergrens 95%-interval;2015;162.0
1236;Totaal mannen en vrouwen;Totaal leeftijd;H. Oor;Ondergrens 95%-interval;2016;158.0
1237;Totaal mannen en vrouwen;Totaal leeftijd;H. Oor;Ondergrens 95%-interval;2017;166.0
1238;Totaal mannen en vrouwen;Totaal leeftijd;H. Oor;Ondergrens 95%-interval;2018;170.0
1239;Totaal mannen en vrouwen;Totaal leeftijd;H. Oor;Ondergrens 95%-interval;2019;171.0
1240;Totaal mannen en vrouwen;Totaal leeftijd;H. Oor;Ondergrens 95%-interval;2020;154.0
1241;Totaal mannen en vrouwen;Totaal leeftijd;H. Oor;Ondergrens 95%-interval;2021;160.0
1242;Totaal mannen en vrouwen;Totaal leeftijd;H. Oor;Ondergrens 95%-interval;2022;171.0
1243;Totaal mannen en vrouwen;Totaal leeftijd;H. Oor;Bovengrens 95%-interval;2012;156.0
1244;Totaal mannen en vrouwen;Totaal leeftijd;H. Oor;Bovengrens 95%-interval;2013;156.0
1245;Totaal mannen en vrouwen;Totaal leeftijd;H. Oor;Bovengrens 95%-interval;2014;156.0
1246;Totaal mannen en vrouwen;Totaal leeftijd;H. Oor;Bovengrens 95%-interval;2015;163.0
1247;Totaal mannen en vrouwen;Totaal leeftijd;H. Oor;Bovengrens 95%-interval;2016;160.0
1248;Totaal mannen en vrouwen;Totaal leeftijd;H. Oor;Bovengrens 95%-interval;2017;168.0
1249;Totaal mannen en vrouwen;Totaal leeftijd;H. Oor;Bovengrens 95%-interval;2018;171.0
1250;Totaal mannen en vrouwen;Totaal leeftijd;H. Oor;Bovengrens 95%-interval;2019;172.0
1251;Totaal mannen en vrouwen;Totaal leeftijd;H. Oor;Bovengrens 95%-interval;2020;155.0
1252;Totaal mannen en vrouwen;Totaal leeftijd;H. Oor;Bovengrens 95%-interval;2021;161.0
1253;Totaal mannen en vrouwen;Totaal leeftijd;H. Oor;Bovengrens 95%-interval;2022;172.0
1254;Totaal mannen en vrouwen;Totaal leeftijd;H01-H29 Tot. sympt. en klachten van oor;Waarde;2012;30.0
1255;Totaal mannen en vrouwen;Totaal leeftijd;H01-H29 Tot. sympt. en klachten van oor;Waarde;2013;31.0
1256;Totaal mannen en vrouwen;Totaal leeftijd;H01-H29 Tot. sympt. en klachten van oor;Waarde;2014;32.0
1257;Totaal mannen en vrouwen;Totaal leeftijd;H01-H29 Tot. sympt. en klachten van oor;Waarde;2015;34.0
1258;Totaal mannen en vrouwen;Totaal leeftijd;H01-H29 Tot. sympt. en klachten van oor;Waarde;2016;33.0
1259;Totaal mannen en vrouwen;Totaal leeftijd;H01-H29 Tot. sympt. en klachten van oor;Waarde;2017;34.0
1260;Totaal mannen en vrouwen;Totaal leeftijd;H01-H29 Tot. sympt. en klachten van oor;Waarde;2018;35.0
1261;Totaal mannen en vrouwen;Totaal leeftijd;H01-H29 Tot. sympt. en klachten van oor;Waarde;2019;36.0
1262;Totaal mannen en vrouwen;Totaal leeftijd;H01-H29 Tot. sympt. en klachten van oor;Waarde;2020;31.0
1263;Totaal mannen en vrouwen;Totaal leeftijd;H01-H29 Tot. sympt. en klachten van oor;Waarde;2021;33.0
1264;Totaal mannen en vrouwen;Totaal leeftijd;H01-H29 Tot. sympt. en klachten van oor;Waarde;2022;38.0
1265;Totaal mannen en vrouwen;Totaal leeftijd;H01-H29 Tot. sympt. en klachten van oor;Ondergrens 95%-interval;2012;29.0
1266;Totaal mannen en vrouwen;Totaal leeftijd;H01-H29 Tot. sympt. en klachten van oor;Ondergrens 95%-interval;2013;30.0
1267;Totaal mannen en vrouwen;Totaal leeftijd;H01-H29 Tot. sympt. en klachten van oor;Ondergrens 95%-interval;2014;31.0
