ID;Geslacht;Leeftijd;Afstudeerrichting;Herkomstgroepering;Peilmoment;BedrijfstakkenBranchesSBI93;Perioden;LoonVanWerknemersTotaal_1;LoonVanWerknemersVoltijd_2;LoonVanWerknemersTotaal_3;LoonVanWerknemersVoltijd_4;LoonVanWerknemersTotaal_5;LoonVanWerknemersVoltijd_6;LoonVanWerknemersTotaal_7;LoonVanWerknemersVoltijd_8;LoonVanWerknemersTotaal_9;LoonVanWerknemersVoltijd_10;LoonVanWerknemersTotaal_11;LoonVanWerknemersVoltijd_12;LoonVanWerknemersTotaal_13;LoonVanWerknemersVoltijd_14;LoonVanWerknemersTotaal_15;LoonVanWerknemersVoltijd_16
2832;Totaal mannen en vrouwen;0;2;2;Twee jaar na afstuderen;8;Cohort 2004/'05;2.3;3.5;2.3;3.5;2.3;3.5;;;2.4;4.0;;;2.4;4.0;;
2833;Totaal mannen en vrouwen;0;2;2;Twee jaar na afstuderen;8;Cohort 2005/'06;1.6;2.6;1.4;;1.4;;;;2.6;2.6;;;2.6;2.6;;
2834;Totaal mannen en vrouwen;0;2;2;Twee jaar na afstuderen;8;Cohort 2006/'07;;;;;;;;;;;;;;;;
2835;Totaal mannen en vrouwen;0;2;2;Twee jaar na afstuderen;8;Cohort 2007/'08;;;;;;;;;;;;;;;;
2836;Totaal mannen en vrouwen;0;2;2;Twee jaar na afstuderen;9;Cohort 2004/'05;1.8;2.4;1.8;2.4;1.8;2.4;;;;;;;;;;
2837;Totaal mannen en vrouwen;0;2;2;Twee jaar na afstuderen;9;Cohort 2005/'06;3.0;3.0;3.0;3.0;3.0;3.0;;;;;;;;;;
2838;Totaal mannen en vrouwen;0;2;2;Twee jaar na afstuderen;9;Cohort 2006/'07;;;;;;;;;;;;;;;;
2839;Totaal mannen en vrouwen;0;2;2;Twee jaar na afstuderen;9;Cohort 2007/'08;;;;;;;;;;;;;;;;
2840;Totaal mannen en vrouwen;0;2;2;Twee jaar na afstuderen;M Onderwijs;Cohort 2004/'05;2.4;2.7;2.4;2.7;2.4;2.7;2.3;2.7;2.5;3.3;;;2.5;3.3;;
2841;Totaal mannen en vrouwen;0;2;2;Twee jaar na afstuderen;M Onderwijs;Cohort 2005/'06;2.4;2.7;2.4;2.7;2.4;2.7;2.5;2.7;2.5;3.3;;;2.5;3.3;;
2842;Totaal mannen en vrouwen;0;2;2;Twee jaar na afstuderen;M Onderwijs;Cohort 2006/'07;;;;;;;;;;;;;;;;
2843;Totaal mannen en vrouwen;0;2;2;Twee jaar na afstuderen;M Onderwijs;Cohort 2007/'08;;;;;;;;;;;;;;;;
2844;Totaal mannen en vrouwen;0;2;2;Twee jaar na afstuderen;N Gezondheids- en welzijnszorg;Cohort 2004/'05;2.0;2.4;1.9;2.4;1.9;2.4;;;2.4;2.4;;;2.4;2.4;;
2845;Totaal mannen en vrouwen;0;2;2;Twee jaar na afstuderen;N Gezondheids- en welzijnszorg;Cohort 2005/'06;1.8;2.8;1.9;2.8;1.9;2.8;;;1.1;;;;1.1;;;
2846;Totaal mannen en vrouwen;0;2;2;Twee jaar na afstuderen;N Gezondheids- en welzijnszorg;Cohort 2006/'07;;;;;;;;;;;;;;;;
2847;Totaal mannen en vrouwen;0;2;2;Twee jaar na afstuderen;N Gezondheids- en welzijnszorg;Cohort 2007/'08;;;;;;;;;;;;;;;;
2848;Totaal mannen en vrouwen;0;2;2;Twee jaar na afstuderen;9000e Milieu, cultuur, recreatie en ..;Cohort 2004/'05;1.8;2.4;1.8;2.4;1.8;2.4;;;2.3;;;;2.3;;;
2849;Totaal mannen en vrouwen;0;2;2;Twee jaar na afstuderen;9000e Milieu, cultuur, recreatie en ..;Cohort 2005/'06;2.1;2.8;2.0;2.5;2.0;2.5;;;2.5;3.3;;;2.5;3.3;;
2850;Totaal mannen en vrouwen;0;2;2;Twee jaar na afstuderen;9000e Milieu, cultuur, recreatie en ..;Cohort 2006/'07;;;;;;;;;;;;;;;;
2851;Totaal mannen en vrouwen;0;2;2;Twee jaar na afstuderen;9000e Milieu, cultuur, recreatie en ..;Cohort 2007/'08;;;;;;;;;;;;;;;;
2852;Totaal mannen en vrouwen;0;2;2;Twee jaar na afstuderen;Onbekend;Cohort 2004/'05;0.5;;0.5;;0.5;;;;;;;;;;;
2853;Totaal mannen en vrouwen;0;2;2;Twee jaar na afstuderen;Onbekend;Cohort 2005/'06;;;;;;;;;;;;;;;;
2854;Totaal mannen en vrouwen;0;2;2;Twee jaar na afstuderen;Onbekend;Cohort 2006/'07;;;;;;;;;;;;;;;;
2855;Totaal mannen en vrouwen;0;2;2;Twee jaar na afstuderen;Onbekend;Cohort 2007/'08;;;;;;;;;;;;;;;;
2856;Totaal mannen en vrouwen;0;2;2;Drie jaar na afstuderen;0;Cohort 2004/'05;2.4;2.8;2.4;2.8;2.4;2.8;2.3;2.6;2.6;3.2;4.5;4.5;2.6;3.1;;
2857;Totaal mannen en vrouwen;0;2;2;Drie jaar na afstuderen;0;Cohort 2005/'06;;;;;;;;;;;;;;;;
2858;Totaal mannen en vrouwen;0;2;2;Drie jaar na afstuderen;0;Cohort 2006/'07;;;;;;;;;;;;;;;;
2859;Totaal mannen en vrouwen;0;2;2;Drie jaar na afstuderen;0;Cohort 2007/'08;;;;;;;;;;;;;;;;
2860;Totaal mannen en vrouwen;0;2;2;Drie jaar na afstuderen;1;Cohort 2004/'05;;;;;;;;;;;;;;;;
2861;Totaal mannen en vrouwen;0;2;2;Drie jaar na afstuderen;1;Cohort 2005/'06;;;;;;;;;;;;;;;;
2862;Totaal mannen en vrouwen;0;2;2;Drie jaar na afstuderen;1;Cohort 2006/'07;;;;;;;;;;;;;;;;
2863;Totaal mannen en vrouwen;0;2;2;Drie jaar na afstuderen;1;Cohort 2007/'08;;;;;;;;;;;;;;;;
2864;Totaal mannen en vrouwen;0;2;2;Drie jaar na afstuderen;2;Cohort 2004/'05;2.7;2.7;2.7;2.7;2.7;2.7;;;;;;;;;;
2865;Totaal mannen en vrouwen;0;2;2;Drie jaar na afstuderen;2;Cohort 2005/'06;;;;;;;;;;;;;;;;
2866;Totaal mannen en vrouwen;0;2;2;Drie jaar na afstuderen;2;Cohort 2006/'07;;;;;;;;;;;;;;;;
2867;Totaal mannen en vrouwen;0;2;2;Drie jaar na afstuderen;2;Cohort 2007/'08;;;;;;;;;;;;;;;;
2868;Totaal mannen en vrouwen;0;2;2;Drie jaar na afstuderen;3;Cohort 2004/'05;1.9;2.2;1.9;2.2;1.9;2.2;;;2.2;2.2;;;2.2;2.2;;
2869;Totaal mannen en vrouwen;0;2;2;Drie jaar na afstuderen;3;Cohort 2005/'06;;;;;;;;;;;;;;;;
2870;Totaal mannen en vrouwen;0;2;2;Drie jaar na afstuderen;3;Cohort 2006/'07;;;;;;;;;;;;;;;;
2871;Totaal mannen en vrouwen;0;2;2;Drie jaar na afstuderen;3;Cohort 2007/'08;;;;;;;;;;;;;;;;
2872;Totaal mannen en vrouwen;0;2;2;Drie jaar na afstuderen;4;Cohort 2004/'05;1.9;2.4;1.9;2.4;1.9;2.4;;;;;;;;;;
2873;Totaal mannen en vrouwen;0;2;2;Drie jaar na afstuderen;4;Cohort 2005/'06;;;;;;;;;;;;;;;;
2874;Totaal mannen en vrouwen;0;2;2;Drie jaar na afstuderen;4;Cohort 2006/'07;;;;;;;;;;;;;;;;
2875;Totaal mannen en vrouwen;0;2;2;Drie jaar na afstuderen;4;Cohort 2007/'08;;;;;;;;;;;;;;;;
2876;Totaal mannen en vrouwen;0;2;2;Drie jaar na afstuderen;5;Cohort 2004/'05;2.5;3.0;2.5;3.0;2.5;3.0;;;;;;;;;;
2877;Totaal mannen en vrouwen;0;2;2;Drie jaar na afstuderen;5;Cohort 2005/'06;;;;;;;;;;;;;;;;
2878;Totaal mannen en vrouwen;0;2;2;Drie jaar na afstuderen;5;Cohort 2006/'07;;;;;;;;;;;;;;;;
2879;Totaal mannen en vrouwen;0;2;2;Drie jaar na afstuderen;5;Cohort 2007/'08;;;;;;;;;;;;;;;;
2880;Totaal mannen en vrouwen;0;2;2;Drie jaar na afstuderen;6;Cohort 2004/'05;3.1;3.1;2.5;2.5;2.5;2.5;;;3.7;3.7;;;3.7;3.7;;
2881;Totaal mannen en vrouwen;0;2;2;Drie jaar na afstuderen;6;Cohort 2005/'06;;;;;;;;;;;;;;;;
2882;Totaal mannen en vrouwen;0;2;2;Drie jaar na afstuderen;6;Cohort 2006/'07;;;;;;;;;;;;;;;;
2883;Totaal mannen en vrouwen;0;2;2;Drie jaar na afstuderen;6;Cohort 2007/'08;;;;;;;;;;;;;;;;
2884;Totaal mannen en vrouwen;0;2;2;Drie jaar na afstuderen;7;Cohort 2004/'05;2.7;3.2;2.2;2.6;2.2;2.6;;;5.1;5.1;4.5;4.5;5.8;5.8;;
2885;Totaal mannen en vrouwen;0;2;2;Drie jaar na afstuderen;7;Cohort 2005/'06;;;;;;;;;;;;;;;;
2886;Totaal mannen en vrouwen;0;2;2;Drie jaar na afstuderen;7;Cohort 2006/'07;;;;;;;;;;;;;;;;
2887;Totaal mannen en vrouwen;0;2;2;Drie jaar na afstuderen;7;Cohort 2007/'08;;;;;;;;;;;;;;;;
2888;Totaal mannen en vrouwen;0;2;2;Drie jaar na afstuderen;8;Cohort 2004/'05;2.0;4.1;2.1;4.1;2.1;4.1;;;0.9;;;;0.9;;;
2889;Totaal mannen en vrouwen;0;2;2;Drie jaar na afstuderen;8;Cohort 2005/'06;;;;;;;;;;;;;;;;
2890;Totaal mannen en vrouwen;0;2;2;Drie jaar na afstuderen;8;Cohort 2006/'07;;;;;;;;;;;;;;;;
2891;Totaal mannen en vrouwen;0;2;2;Drie jaar na afstuderen;8;Cohort 2007/'08;;;;;;;;;;;;;;;;
2892;Totaal mannen en vrouwen;0;2;2;Drie jaar na afstuderen;9;Cohort 2004/'05;1.7;2.4;1.6;2.4;1.6;2.4;;;2.5;;;;2.5;;;
2893;Totaal mannen en vrouwen;0;2;2;Drie jaar na afstuderen;9;Cohort 2005/'06;;;;;;;;;;;;;;;;
2894;Totaal mannen en vrouwen;0;2;2;Drie jaar na afstuderen;9;Cohort 2006/'07;;;;;;;;;;;;;;;;
2895;Totaal mannen en vrouwen;0;2;2;Drie jaar na afstuderen;9;Cohort 2007/'08;;;;;;;;;;;;;;;;
2896;Totaal mannen en vrouwen;0;2;2;Drie jaar na afstuderen;M Onderwijs;Cohort 2004/'05;2.5;2.8;2.5;2.8;2.5;2.8;2.3;2.6;2.5;3.0;;;2.5;3.0;;
2897;Totaal mannen en vrouwen;0;2;2;Drie jaar na afstuderen;M Onderwijs;Cohort 2005/'06;;;;;;;;;;;;;;;;
2898;Totaal mannen en vrouwen;0;2;2;Drie jaar na afstuderen;M Onderwijs;Cohort 2006/'07;;;;;;;;;;;;;;;;
2899;Totaal mannen en vrouwen;0;2;2;Drie jaar na afstuderen;M Onderwijs;Cohort 2007/'08;;;;;;;;;;;;;;;;
2900;Totaal mannen en vrouwen;0;2;2;Drie jaar na afstuderen;N Gezondheids- en welzijnszorg;Cohort 2004/'05;1.9;2.5;1.8;2.6;1.8;2.6;;;2.5;2.5;;;2.5;2.5;;
2901;Totaal mannen en vrouwen;0;2;2;Drie jaar na afstuderen;N Gezondheids- en welzijnszorg;Cohort 2005/'06;;;;;;;;;;;;;;;;
2902;Totaal mannen en vrouwen;0;2;2;Drie jaar na afstuderen;N Gezondheids- en welzijnszorg;Cohort 2006/'07;;;;;;;;;;;;;;;;
2903;Totaal mannen en vrouwen;0;2;2;Drie jaar na afstuderen;N Gezondheids- en welzijnszorg;Cohort 2007/'08;;;;;;;;;;;;;;;;
2904;Totaal mannen en vrouwen;0;2;2;Drie jaar na afstuderen;9000e Milieu, cultuur, recreatie en ..;Cohort 2004/'05;2.2;2.8;2.2;2.8;2.2;2.8;;;;;;;;;;
2905;Totaal mannen en vrouwen;0;2;2;Drie jaar na afstuderen;9000e Milieu, cultuur, recreatie en ..;Cohort 2005/'06;;;;;;;;;;;;;;;;
2906;Totaal mannen en vrouwen;0;2;2;Drie jaar na afstuderen;9000e Milieu, cultuur, recreatie en ..;Cohort 2006/'07;;;;;;;;;;;;;;;;
2907;Totaal mannen en vrouwen;0;2;2;Drie jaar na afstuderen;9000e Milieu, cultuur, recreatie en ..;Cohort 2007/'08;;;;;;;;;;;;;;;;
2908;Totaal mannen en vrouwen;0;2;2;Drie jaar na afstuderen;Onbekend;Cohort 2004/'05;0.6;;0.6;;0.6;;;;;;;;;;;
2909;Totaal mannen en vrouwen;0;2;2;Drie jaar na afstuderen;Onbekend;Cohort 2005/'06;;;;;;;;;;;;;;;;
2910;Totaal mannen en vrouwen;0;2;2;Drie jaar na afstuderen;Onbekend;Cohort 2006/'07;;;;;;;;;;;;;;;;
2911;Totaal mannen en vrouwen;0;2;2;Drie jaar na afstuderen;Onbekend;Cohort 2007/'08;;;;;;;;;;;;;;;;
2912;Totaal mannen en vrouwen;0;2;3;Direct na afstuderen;0;Cohort 2004/'05;1.5;2.0;1.5;2.0;1.5;2.0;1.9;2.5;1.8;1.9;2.1;2.1;1.7;1.9;;
2913;Totaal mannen en vrouwen;0;2;3;Direct na afstuderen;0;Cohort 2005/'06;1.7;2.3;1.6;2.3;1.6;2.3;1.3;;2.2;2.3;;;2.2;2.3;;
2914;Totaal mannen en vrouwen;0;2;3;Direct na afstuderen;0;Cohort 2006/'07;1.7;2.3;1.7;2.2;1.7;2.2;1.5;;2.2;2.7;;;2.2;2.7;;
2915;Totaal mannen en vrouwen;0;2;3;Direct na afstuderen;0;Cohort 2007/'08;1.9;2.4;1.9;2.4;1.9;2.4;1.6;;2.1;2.7;1.2;;2.2;2.7;;
2916;Totaal mannen en vrouwen;0;2;3;Direct na afstuderen;1;Cohort 2004/'05;1.2;2.1;1.2;2.1;1.2;2.1;;;;;;;;;;
2917;Totaal mannen en vrouwen;0;2;3;Direct na afstuderen;1;Cohort 2005/'06;3.4;3.4;3.4;3.4;3.4;3.4;;;;;;;;;;
2918;Totaal mannen en vrouwen;0;2;3;Direct na afstuderen;1;Cohort 2006/'07;;;;;;;;;;;;;;;;
2919;Totaal mannen en vrouwen;0;2;3;Direct na afstuderen;1;Cohort 2007/'08;;;;;;;;;;;;;;;;
2920;Totaal mannen en vrouwen;0;2;3;Direct na afstuderen;2;Cohort 2004/'05;;;;;;;;;;;;;;;;
2921;Totaal mannen en vrouwen;0;2;3;Direct na afstuderen;2;Cohort 2005/'06;;;;;;;;;;;;;;;;
2922;Totaal mannen en vrouwen;0;2;3;Direct na afstuderen;2;Cohort 2006/'07;2.0;2.0;2.0;2.0;2.0;2.0;;;;;;;;;;
2923;Totaal mannen en vrouwen;0;2;3;Direct na afstuderen;2;Cohort 2007/'08;2.1;2.4;2.1;2.4;2.1;2.4;;;;;;;;;;
2924;Totaal mannen en vrouwen;0;2;3;Direct na afstuderen;3;Cohort 2004/'05;1.1;1.9;1.1;1.9;1.1;1.9;;;;;;;;;;
2925;Totaal mannen en vrouwen;0;2;3;Direct na afstuderen;3;Cohort 2005/'06;1.0;2.0;1.0;2.0;1.0;2.0;;;;;;;;;;
2926;Totaal mannen en vrouwen;0;2;3;Direct na afstuderen;3;Cohort 2006/'07;1.1;2.4;1.1;2.4;1.1;2.4;;;;;;;;;;
2927;Totaal mannen en vrouwen;0;2;3;Direct na afstuderen;3;Cohort 2007/'08;1.2;2.3;1.2;2.3;1.2;2.3;;;;;;;;;;
2928;Totaal mannen en vrouwen;0;2;3;Direct na afstuderen;4;Cohort 2004/'05;0.8;;0.8;;0.8;;;;;;;;;;;
2929;Totaal mannen en vrouwen;0;2;3;Direct na afstuderen;4;Cohort 2005/'06;1.0;;1.0;;1.0;;;;;;;;;;;
2930;Totaal mannen en vrouwen;0;2;3;Direct na afstuderen;4;Cohort 2006/'07;0.5;;0.5;;0.5;;;;;;;;;;;
2931;Totaal mannen en vrouwen;0;2;3;Direct na afstuderen;4;Cohort 2007/'08;0.8;1.7;0.8;1.7;0.8;1.7;;;;;;;;;;
2932;Totaal mannen en vrouwen;0;2;3;Direct na afstuderen;5;Cohort 2004/'05;;;;;;;;;;;;;;;;
2933;Totaal mannen en vrouwen;0;2;3;Direct na afstuderen;5;Cohort 2005/'06;0.7;;0.7;;0.7;;;;;;;;;;;
2934;Totaal mannen en vrouwen;0;2;3;Direct na afstuderen;5;Cohort 2006/'07;1.9;;1.9;;1.9;;;;;;;;;;;
2935;Totaal mannen en vrouwen;0;2;3;Direct na afstuderen;5;Cohort 2007/'08;1.6;1.6;1.6;1.6;1.6;1.6;;;;;;;;;;
2936;Totaal mannen en vrouwen;0;2;3;Direct na afstuderen;6;Cohort 2004/'05;2.4;2.4;;;;;;;2.4;2.4;;;2.4;2.4;;
2937;Totaal mannen en vrouwen;0;2;3;Direct na afstuderen;6;Cohort 2005/'06;1.1;;1.1;;1.1;;;;;;;;;;;
2938;Totaal mannen en vrouwen;0;2;3;Direct na afstuderen;6;Cohort 2006/'07;1.3;;1.3;;1.3;;;;;;;;;;;
2939;Totaal mannen en vrouwen;0;2;3;Direct na afstuderen;6;Cohort 2007/'08;;;;;;;;;;;;;;;;
2940;Totaal mannen en vrouwen;0;2;3;Direct na afstuderen;7;Cohort 2004/'05;1.2;1.9;1.2;1.9;1.2;1.9;;;2.1;2.1;2.1;2.1;;;;
2941;Totaal mannen en vrouwen;0;2;3;Direct na afstuderen;7;Cohort 2005/'06;1.3;2.7;1.3;2.7;1.3;2.7;;;;;;;;;;
2942;Totaal mannen en vrouwen;0;2;3;Direct na afstuderen;7;Cohort 2006/'07;1.9;2.7;1.9;2.7;1.9;2.7;;;;;;;;;;
2943;Totaal mannen en vrouwen;0;2;3;Direct na afstuderen;7;Cohort 2007/'08;1.9;2.4;2.1;2.4;2.1;2.4;1.8;;1.2;;1.2;;;;;
2944;Totaal mannen en vrouwen;0;2;3;Direct na afstuderen;8;Cohort 2004/'05;1.3;1.8;1.3;1.8;1.3;1.8;;;;;;;;;;
2945;Totaal mannen en vrouwen;0;2;3;Direct na afstuderen;8;Cohort 2005/'06;1.4;1.9;1.4;2.1;1.4;2.1;;;1.5;1.5;;;1.5;1.5;;
2946;Totaal mannen en vrouwen;0;2;3;Direct na afstuderen;8;Cohort 2006/'07;1.3;1.7;1.3;1.7;1.3;1.7;1.0;;2.2;;;;2.2;;;
2947;Totaal mannen en vrouwen;0;2;3;Direct na afstuderen;8;Cohort 2007/'08;1.6;2.1;1.6;2.1;1.6;2.1;;;;;;;;;;
2948;Totaal mannen en vrouwen;0;2;3;Direct na afstuderen;9;Cohort 2004/'05;1.3;1.3;1.1;1.1;1.1;1.1;;;1.5;1.5;;;1.5;1.5;;
2949;Totaal mannen en vrouwen;0;2;3;Direct na afstuderen;9;Cohort 2005/'06;1.9;2.6;1.9;2.6;1.9;2.6;;;;;;;;;;
2950;Totaal mannen en vrouwen;0;2;3;Direct na afstuderen;9;Cohort 2006/'07;2.2;2.3;2.2;2.3;2.2;2.3;;;;;;;;;;
2951;Totaal mannen en vrouwen;0;2;3;Direct na afstuderen;9;Cohort 2007/'08;;;;;;;;;;;;;;;;
2952;Totaal mannen en vrouwen;0;2;3;Direct na afstuderen;M Onderwijs;Cohort 2004/'05;1.6;2.0;1.6;2.0;1.6;2.0;1.9;2.5;1.7;1.8;;;1.7;1.8;;
2953;Totaal mannen en vrouwen;0;2;3;Direct na afstuderen;M Onderwijs;Cohort 2005/'06;1.9;2.3;1.8;2.3;1.8;2.3;1.3;;2.3;2.6;;;2.3;2.6;;
2954;Totaal mannen en vrouwen;0;2;3;Direct na afstuderen;M Onderwijs;Cohort 2006/'07;1.9;2.3;1.8;2.3;1.8;2.3;2.0;;2.5;2.7;;;2.5;2.7;;
2955;Totaal mannen en vrouwen;0;2;3;Direct na afstuderen;M Onderwijs;Cohort 2007/'08;2.0;2.5;1.9;2.5;1.9;2.5;1.5;;2.2;2.7;;;2.2;2.7;;
2956;Totaal mannen en vrouwen;0;2;3;Direct na afstuderen;N Gezondheids- en welzijnszorg;Cohort 2004/'05;0.9;;0.9;;0.9;;;;;;;;;;;
2957;Totaal mannen en vrouwen;0;2;3;Direct na afstuderen;N Gezondheids- en welzijnszorg;Cohort 2005/'06;1.0;;1.0;;1.0;;;;;;;;;;;
2958;Totaal mannen en vrouwen;0;2;3;Direct na afstuderen;N Gezondheids- en welzijnszorg;Cohort 2006/'07;1.2;1.9;1.2;1.9;1.2;1.9;;;0.8;;;;0.8;;;
2959;Totaal mannen en vrouwen;0;2;3;Direct na afstuderen;N Gezondheids- en welzijnszorg;Cohort 2007/'08;1.4;2.5;1.4;2.5;1.4;2.5;;;;;;;;;;
2960;Totaal mannen en vrouwen;0;2;3;Direct na afstuderen;9000e Milieu, cultuur, recreatie en ..;Cohort 2004/'05;1.4;1.5;1.4;1.5;1.4;1.5;;;;;;;;;;
2961;Totaal mannen en vrouwen;0;2;3;Direct na afstuderen;9000e Milieu, cultuur, recreatie en ..;Cohort 2005/'06;0.9;1.0;0.9;1.0;0.9;1.0;;;;;;;;;;
2962;Totaal mannen en vrouwen;0;2;3;Direct na afstuderen;9000e Milieu, cultuur, recreatie en ..;Cohort 2006/'07;1.8;1.9;1.8;1.9;1.8;1.9;;;;;;;;;;
2963;Totaal mannen en vrouwen;0;2;3;Direct na afstuderen;9000e Milieu, cultuur, recreatie en ..;Cohort 2007/'08;1.4;2.6;1.4;2.6;1.4;2.6;;;;;;;;;;
2964;Totaal mannen en vrouwen;0;2;3;Direct na afstuderen;Onbekend;Cohort 2004/'05;;;;;;;;;;;;;;;;
2965;Totaal mannen en vrouwen;0;2;3;Direct na afstuderen;Onbekend;Cohort 2005/'06;;;;;;;;;;;;;;;;
2966;Totaal mannen en vrouwen;0;2;3;Direct na afstuderen;Onbekend;Cohort 2006/'07;;;;;;;;;;;;;;;;
2967;Totaal mannen en vrouwen;0;2;3;Direct na afstuderen;Onbekend;Cohort 2007/'08;;;;;;;;;;;;;;;;
2968;Totaal mannen en vrouwen;0;2;3;Één jaar na afstuderen;0;Cohort 2004/'05;2.1;2.4;2.0;2.4;2.0;2.4;2.1;2.5;2.5;3.0;3.2;3.2;2.4;2.9;;
2969;Totaal mannen en vrouwen;0;2;3;Één jaar na afstuderen;0;Cohort 2005/'06;2.2;2.7;2.2;2.7;2.2;2.7;2.0;;2.3;2.7;;;2.3;2.7;;
2970;Totaal mannen en vrouwen;0;2;3;Één jaar na afstuderen;0;Cohort 2006/'07;2.3;2.6;2.3;2.6;2.3;2.6;2.7;2.7;2.4;2.7;;;2.4;2.7;;
2971;Totaal mannen en vrouwen;0;2;3;Één jaar na afstuderen;0;Cohort 2007/'08;;;;;;;;;;;;;;;;
2972;Totaal mannen en vrouwen;0;2;3;Één jaar na afstuderen;1;Cohort 2004/'05;1.6;;1.6;;1.6;;;;;;;;;;;
2973;Totaal mannen en vrouwen;0;2;3;Één jaar na afstuderen;1;Cohort 2005/'06;;;;;;;;;;;;;;;;
2974;Totaal mannen en vrouwen;0;2;3;Één jaar na afstuderen;1;Cohort 2006/'07;;;;;;;;;;;;;;;;
2975;Totaal mannen en vrouwen;0;2;3;Één jaar na afstuderen;1;Cohort 2007/'08;;;;;;;;;;;;;;;;
2976;Totaal mannen en vrouwen;0;2;3;Één jaar na afstuderen;2;Cohort 2004/'05;1.9;2.0;1.9;2.0;1.9;2.0;;;;;;;;;;
2977;Totaal mannen en vrouwen;0;2;3;Één jaar na afstuderen;2;Cohort 2005/'06;;;;;;;;;;;;;;;;
2978;Totaal mannen en vrouwen;0;2;3;Één jaar na afstuderen;2;Cohort 2006/'07;;;;;;;;;;;;;;;;
2979;Totaal mannen en vrouwen;0;2;3;Één jaar na afstuderen;2;Cohort 2007/'08;;;;;;;;;;;;;;;;
2980;Totaal mannen en vrouwen;0;2;3;Één jaar na afstuderen;3;Cohort 2004/'05;1.4;2.1;1.4;2.1;1.5;2.1;0.3;;;;;;;;;
2981;Totaal mannen en vrouwen;0;2;3;Één jaar na afstuderen;3;Cohort 2005/'06;0.9;;0.9;;0.9;;;;;;;;;;;
2982;Totaal mannen en vrouwen;0;2;3;Één jaar na afstuderen;3;Cohort 2006/'07;2.0;2.4;2.0;2.4;2.0;2.4;;;;;;;;;;
2983;Totaal mannen en vrouwen;0;2;3;Één jaar na afstuderen;3;Cohort 2007/'08;;;;;;;;;;;;;;;;
2984;Totaal mannen en vrouwen;0;2;3;Één jaar na afstuderen;4;Cohort 2004/'05;1.9;2.4;1.9;2.4;1.9;2.4;;;;;;;;;;
2985;Totaal mannen en vrouwen;0;2;3;Één jaar na afstuderen;4;Cohort 2005/'06;1.4;2.5;1.4;2.5;1.4;2.5;;;;;;;;;;
2986;Totaal mannen en vrouwen;0;2;3;Één jaar na afstuderen;4;Cohort 2006/'07;0.8;;0.8;;0.8;;;;;;;;;;;
2987;Totaal mannen en vrouwen;0;2;3;Één jaar na afstuderen;4;Cohort 2007/'08;;;;;;;;;;;;;;;;
2988;Totaal mannen en vrouwen;0;2;3;Één jaar na afstuderen;5;Cohort 2004/'05;;;;;;;;;;;;;;;;
2989;Totaal mannen en vrouwen;0;2;3;Één jaar na afstuderen;5;Cohort 2005/'06;1.7;1.7;1.7;1.7;1.7;1.7;;;;;;;;;;
2990;Totaal mannen en vrouwen;0;2;3;Één jaar na afstuderen;5;Cohort 2006/'07;3.2;3.2;3.2;3.2;3.2;3.2;;;;;;;;;;
2991;Totaal mannen en vrouwen;0;2;3;Één jaar na afstuderen;5;Cohort 2007/'08;;;;;;;;;;;;;;;;
2992;Totaal mannen en vrouwen;0;2;3;Één jaar na afstuderen;6;Cohort 2004/'05;3.3;3.3;;;;;;;3.3;3.3;;;3.3;3.3;;
2993;Totaal mannen en vrouwen;0;2;3;Één jaar na afstuderen;6;Cohort 2005/'06;1.8;2.2;1.6;2.0;1.6;2.0;;;2.4;2.4;;;2.4;2.4;;
2994;Totaal mannen en vrouwen;0;2;3;Één jaar na afstuderen;6;Cohort 2006/'07;2.3;2.3;2.3;2.3;2.3;2.3;;;;;;;;;;
2995;Totaal mannen en vrouwen;0;2;3;Één jaar na afstuderen;6;Cohort 2007/'08;;;;;;;;;;;;;;;;
2996;Totaal mannen en vrouwen;0;2;3;Één jaar na afstuderen;7;Cohort 2004/'05;1.7;2.7;1.4;2.5;1.4;2.5;;;3.2;3.2;3.2;3.2;;;;
2997;Totaal mannen en vrouwen;0;2;3;Één jaar na afstuderen;7;Cohort 2005/'06;2.1;2.5;2.0;2.8;2.0;2.8;;;2.3;2.3;;;2.3;2.3;;
2998;Totaal mannen en vrouwen;0;2;3;Één jaar na afstuderen;7;Cohort 2006/'07;2.6;2.9;2.7;3.2;2.7;3.2;;;2.2;2.2;;;2.2;2.2;;
2999;Totaal mannen en vrouwen;0;2;3;Één jaar na afstuderen;7;Cohort 2007/'08;;;;;;;;;;;;;;;;
3000;Totaal mannen en vrouwen;0;2;3;Één jaar na afstuderen;8;Cohort 2004/'05;1.8;2.4;1.7;2.2;1.7;2.2;;;2.7;3.5;;;2.7;3.5;;
3001;Totaal mannen en vrouwen;0;2;3;Één jaar na afstuderen;8;Cohort 2005/'06;2.0;3.3;2.0;3.3;2.0;3.3;;;1.8;;;;1.8;;;
3002;Totaal mannen en vrouwen;0;2;3;Één jaar na afstuderen;8;Cohort 2006/'07;1.8;;1.7;;1.7;;;;2.2;;;;2.2;;;
3003;Totaal mannen en vrouwen;0;2;3;Één jaar na afstuderen;8;Cohort 2007/'08;;;;;;;;;;;;;;;;
3004;Totaal mannen en vrouwen;0;2;3;Één jaar na afstuderen;9;Cohort 2004/'05;1.6;1.6;1.6;1.6;1.6;1.6;;;;;;;;;;
