ID;GeslachtWerknemer;Dienstverband;CaoSector;KenmerkenBaan;Perioden;Banen_1;Arbeidsvolume_2;Uurloon_3;MaandloonInclusiefOverwerk_4;MaandloonExclusiefOverwerk_5;JaarloonInclusiefBijzondereBeloning_6;JaarloonExclusiefBijzondereBeloning_7;BijzondereBeloning_8;BijtellingAutoVanDeZaak_9;PerBaanPerWeekInclusiefOverwerk_10;PerBaanPerWeekExclusiefOverwerk_11;PerBaanPerJaar_12;PerArbeidsjaar_13
1035;Totaal mannen en vrouwen;Totaal;Overheid;Soort baan: stageplek;2019;13.0;8.0;3.05;271.0;271.0;3290.0;3250.0;40.0;0.0;23.2;23.2;1067.0;1707.0
1036;Totaal mannen en vrouwen;Totaal;Overheid;Soort baan: stageplek;2020;14.0;8.0;3.6;284.0;284.0;3460.0;3400.0;50.0;0.0;20.7;20.7;945.0;1685.0
1037;Totaal mannen en vrouwen;Totaal;Overheid;Soort baan: stageplek;2021;15.0;9.0;3.59;291.0;291.0;3540.0;3500.0;40.0;0.0;21.1;21.1;974.0;1702.0
1038;Totaal mannen en vrouwen;Totaal;Overheid;Soort baan: stageplek;2022;15.0;9.0;3.55;296.0;296.0;3600.0;3550.0;50.0;0.0;21.7;21.7;1000.0;1705.0
1039;Totaal mannen en vrouwen;Totaal;Overheid;Soort baan: stageplek;2023;16.0;9.0;3.98;325.0;325.0;3950.0;3900.0;50.0;0.0;21.5;21.5;980.0;1690.0
1040;Totaal mannen en vrouwen;Totaal;Overheid;Soort baan: Wet sociale werkvoorziening;2009;2.0;2.0;13.0;1605.0;1598.0;20870.0;19260.0;1610.0;10.0;31.9;31.8;1475.0;1673.0
1041;Totaal mannen en vrouwen;Totaal;Overheid;Soort baan: Wet sociale werkvoorziening;2010 voor methodewijziging;2.0;2.0;13.2;1628.0;1621.0;21130.0;19530.0;1600.0;10.0;31.8;31.8;1473.0;1671.0
1042;Totaal mannen en vrouwen;Totaal;Overheid;Soort baan: Wet sociale werkvoorziening;2010 na methodewijziging;2.0;2.0;13.2;1628.0;1621.0;21130.0;19530.0;1600.0;10.0;31.8;31.8;1473.0;1671.0
1043;Totaal mannen en vrouwen;Totaal;Overheid;Soort baan: Wet sociale werkvoorziening;2011;2.0;1.0;13.14;1627.0;1620.0;21120.0;19530.0;1590.0;10.0;31.7;31.6;1479.0;1688.0
1044;Totaal mannen en vrouwen;Totaal;Overheid;Soort baan: Wet sociale werkvoorziening;2012;2.0;1.0;12.86;1575.0;1569.0;21090.0;18900.0;2180.0;10.0;31.6;31.5;1464.0;1673.0
1045;Totaal mannen en vrouwen;Totaal;Overheid;Soort baan: Wet sociale werkvoorziening;2013;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
1046;Totaal mannen en vrouwen;Totaal;Overheid;Soort baan: Wet sociale werkvoorziening;2014;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
1047;Totaal mannen en vrouwen;Totaal;Overheid;Soort baan: Wet sociale werkvoorziening;2015;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
1048;Totaal mannen en vrouwen;Totaal;Overheid;Soort baan: Wet sociale werkvoorziening;2016;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
1049;Totaal mannen en vrouwen;Totaal;Overheid;Soort baan: Wet sociale werkvoorziening;2017;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
1050;Totaal mannen en vrouwen;Totaal;Overheid;Soort baan: Wet sociale werkvoorziening;2018;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
1051;Totaal mannen en vrouwen;Totaal;Overheid;Soort baan: Wet sociale werkvoorziening;2019;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
1052;Totaal mannen en vrouwen;Totaal;Overheid;Soort baan: Wet sociale werkvoorziening;2020;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
1053;Totaal mannen en vrouwen;Totaal;Overheid;Soort baan: Wet sociale werkvoorziening;2021;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
1054;Totaal mannen en vrouwen;Totaal;Overheid;Soort baan: Wet sociale werkvoorziening;2022;1.0;0.0;14.95;1822.0;1819.0;25020.0;21860.0;3160.0;20.0;31.2;31.2;1461.0;1695.0
1055;Totaal mannen en vrouwen;Totaal;Overheid;Soort baan: Wet sociale werkvoorziening;2023;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
1056;Totaal mannen en vrouwen;Totaal;Overheid;Soort baan: reguliere baan;2009;1020.0;855.0;23.72;2782.0;2767.0;39090.0;33380.0;5710.0;20.0;30.8;30.7;1400.0;1669.0
1057;Totaal mannen en vrouwen;Totaal;Overheid;Soort baan: reguliere baan;2010 voor methodewijziging;1027.0;858.0;24.18;2809.0;2796.0;39740.0;33710.0;6030.0;20.0;30.7;30.5;1387.0;1660.0
1058;Totaal mannen en vrouwen;Totaal;Overheid;Soort baan: reguliere baan;2010 na methodewijziging;1043.0;868.0;24.12;2792.0;2779.0;39530.0;33500.0;6020.0;20.0;30.6;30.4;1383.0;1661.0
1059;Totaal mannen en vrouwen;Totaal;Overheid;Soort baan: reguliere baan;2011;1034.0;853.0;24.27;2801.0;2791.0;39630.0;33620.0;6010.0;20.0;30.2;30.1;1380.0;1673.0
1060;Totaal mannen en vrouwen;Totaal;Overheid;Soort baan: reguliere baan;2012;1018.0;839.0;24.95;2851.0;2840.0;40330.0;34210.0;6130.0;20.0;30.2;30.1;1366.0;1658.0
1061;Totaal mannen en vrouwen;Totaal;Overheid;Soort baan: reguliere baan;2013;1007.0;831.0;25.35;2887.0;2877.0;40940.0;34640.0;6300.0;10.0;30.3;30.2;1362.0;1651.0
1062;Totaal mannen en vrouwen;Totaal;Overheid;Soort baan: reguliere baan;2014;999.0;825.0;25.39;2904.0;2895.0;41000.0;34850.0;6150.0;10.0;30.3;30.2;1368.0;1656.0
1063;Totaal mannen en vrouwen;Totaal;Overheid;Soort baan: reguliere baan;2015;996.0;822.0;26.28;2984.0;2975.0;42130.0;35800.0;6320.0;10.0;30.2;30.2;1359.0;1647.0
1064;Totaal mannen en vrouwen;Totaal;Overheid;Soort baan: reguliere baan;2016;996.0;825.0;26.81;3074.0;3066.0;43510.0;36880.0;6630.0;10.0;30.4;30.3;1372.0;1657.0
1065;Totaal mannen en vrouwen;Totaal;Overheid;Soort baan: reguliere baan;2017;1004.0;829.0;26.69;3121.0;3114.0;44300.0;37460.0;6840.0;10.0;30.6;30.6;1400.0;1695.0
1066;Totaal mannen en vrouwen;Totaal;Overheid;Soort baan: reguliere baan;2018;1014.0;839.0;27.29;3182.0;3175.0;44990.0;38180.0;6810.0;10.0;30.7;30.6;1396.0;1688.0
1067;Totaal mannen en vrouwen;Totaal;Overheid;Soort baan: reguliere baan;2019;1040.0;859.0;27.72;3250.0;3242.0;45950.0;39000.0;6950.0;10.0;30.7;30.6;1404.0;1698.0
1068;Totaal mannen en vrouwen;Totaal;Overheid;Soort baan: reguliere baan;2020;1037.0;861.0;28.91;3394.0;3387.0;48350.0;40730.0;7620.0;10.0;30.9;30.8;1406.0;1693.0
1069;Totaal mannen en vrouwen;Totaal;Overheid;Soort baan: reguliere baan;2021;1068.0;890.0;29.27;3476.0;3469.0;49010.0;41720.0;7300.0;10.0;31.0;30.9;1422.0;1707.0
1070;Totaal mannen en vrouwen;Totaal;Overheid;Soort baan: reguliere baan;2022;1096.0;914.0;30.34;3604.0;3597.0;51700.0;43240.0;8460.0;10.0;31.0;30.9;1423.0;1706.0
1071;Totaal mannen en vrouwen;Totaal;Overheid;Soort baan: reguliere baan;2023;1128.0;942.0;32.76;3861.0;3854.0;54840.0;46340.0;8500.0;10.0;31.1;31.1;1412.0;1691.0
1072;Totaal mannen en vrouwen;Totaal;Overheid;Contractsoort: bepaalde tijd;2009;196.0;151.0;18.0;1970.0;1963.0;27330.0;23640.0;3700.0;10.0;28.8;28.8;1309.0;1700.0
1073;Totaal mannen en vrouwen;Totaal;Overheid;Contractsoort: bepaalde tijd;2010 voor methodewijziging;192.0;147.0;18.18;1968.0;1962.0;27560.0;23620.0;3940.0;10.0;28.6;28.5;1295.0;1693.0
1074;Totaal mannen en vrouwen;Totaal;Overheid;Contractsoort: bepaalde tijd;2010 na methodewijziging;195.0;149.0;18.08;1950.0;1945.0;27320.0;23400.0;3920.0;10.0;28.5;28.4;1291.0;1694.0
1075;Totaal mannen en vrouwen;Totaal;Overheid;Contractsoort: bepaalde tijd;2011;182.0;134.0;18.38;1908.0;1904.0;26690.0;22900.0;3790.0;10.0;27.2;27.2;1243.0;1696.0
1076;Totaal mannen en vrouwen;Totaal;Overheid;Contractsoort: bepaalde tijd;2012;181.0;132.0;18.74;1917.0;1913.0;26830.0;23000.0;3820.0;10.0;27.1;27.1;1225.0;1683.0
1077;Totaal mannen en vrouwen;Totaal;Overheid;Contractsoort: bepaalde tijd;2013;185.0;136.0;18.82;1938.0;1933.0;27100.0;23250.0;3850.0;10.0;27.4;27.4;1233.0;1681.0
1078;Totaal mannen en vrouwen;Totaal;Overheid;Contractsoort: bepaalde tijd;2014;191.0;139.0;18.98;1954.0;1950.0;27260.0;23450.0;3820.0;0.0;27.3;27.3;1233.0;1686.0
1079;Totaal mannen en vrouwen;Totaal;Overheid;Contractsoort: bepaalde tijd;2015;202.0;149.0;19.79;2037.0;2033.0;28480.0;24440.0;4040.0;0.0;27.5;27.4;1233.0;1672.0
1080;Totaal mannen en vrouwen;Totaal;Overheid;Contractsoort: bepaalde tijd;2016;210.0;157.0;20.48;2140.0;2137.0;29910.0;25690.0;4220.0;0.0;27.8;27.8;1252.0;1674.0
1081;Totaal mannen en vrouwen;Totaal;Overheid;Contractsoort: bepaalde tijd;2017;200.0;151.0;19.87;2136.0;2132.0;29820.0;25630.0;4190.0;0.0;28.2;28.1;1287.0;1715.0
1082;Totaal mannen en vrouwen;Totaal;Overheid;Contractsoort: bepaalde tijd;2018;207.0;154.0;20.55;2178.0;2174.0;30320.0;26140.0;4190.0;0.0;27.9;27.9;1269.0;1701.0
1083;Totaal mannen en vrouwen;Totaal;Overheid;Contractsoort: bepaalde tijd;2019;222.0;165.0;21.19;2249.0;2246.0;31560.0;26990.0;4560.0;0.0;27.8;27.8;1272.0;1714.0
1084;Totaal mannen en vrouwen;Totaal;Overheid;Contractsoort: bepaalde tijd;2020;201.0;142.0;22.64;2248.0;2246.0;31280.0;26980.0;4300.0;0.0;26.2;26.2;1190.0;1684.0
1085;Totaal mannen en vrouwen;Totaal;Overheid;Contractsoort: bepaalde tijd;2021;218.0;155.0;23.14;2320.0;2317.0;32010.0;27840.0;4170.0;0.0;26.2;26.2;1202.0;1697.0
1086;Totaal mannen en vrouwen;Totaal;Overheid;Contractsoort: bepaalde tijd;2022;238.0;169.0;23.91;2403.0;2400.0;33470.0;28830.0;4640.0;0.0;26.3;26.3;1204.0;1697.0
1087;Totaal mannen en vrouwen;Totaal;Overheid;Contractsoort: bepaalde tijd;2023;249.0;179.0;25.88;2613.0;2610.0;36190.0;31350.0;4830.0;10.0;26.7;26.7;1210.0;1682.0
1088;Totaal mannen en vrouwen;Totaal;Overheid;Contractsoort: onbepaalde tijd;2009;843.0;715.0;24.69;2922.0;2906.0;41130.0;35060.0;6070.0;20.0;31.1;31.0;1412.0;1664.0
1089;Totaal mannen en vrouwen;Totaal;Overheid;Contractsoort: onbepaalde tijd;2010 voor methodewijziging;853.0;723.0;25.11;2949.0;2934.0;41780.0;35390.0;6390.0;20.0;31.0;30.9;1402.0;1655.0
1090;Totaal mannen en vrouwen;Totaal;Overheid;Contractsoort: onbepaalde tijd;2010 na methodewijziging;867.0;732.0;25.04;2931.0;2917.0;41560.0;35180.0;6380.0;20.0;30.9;30.8;1398.0;1656.0
1091;Totaal mannen en vrouwen;Totaal;Overheid;Contractsoort: onbepaalde tijd;2011;872.0;731.0;25.07;2937.0;2926.0;41590.0;35240.0;6350.0;20.0;30.7;30.6;1400.0;1669.0
1092;Totaal mannen en vrouwen;Totaal;Overheid;Contractsoort: onbepaalde tijd;2012;857.0;719.0;25.8;2995.0;2984.0;42430.0;35940.0;6490.0;20.0;30.7;30.6;1388.0;1654.0
1093;Totaal mannen en vrouwen;Totaal;Overheid;Contractsoort: onbepaalde tijd;2013;840.0;707.0;26.26;3043.0;3032.0;43230.0;36520.0;6720.0;20.0;30.8;30.7;1385.0;1647.0
1094;Totaal mannen en vrouwen;Totaal;Overheid;Contractsoort: onbepaalde tijd;2014;828.0;699.0;26.28;3066.0;3056.0;43350.0;36800.0;6550.0;10.0;30.9;30.8;1395.0;1653.0
1095;Totaal mannen en vrouwen;Totaal;Overheid;Contractsoort: onbepaalde tijd;2015;815.0;687.0;27.23;3154.0;3145.0;44590.0;37850.0;6740.0;10.0;30.8;30.7;1386.0;1643.0
1096;Totaal mannen en vrouwen;Totaal;Overheid;Contractsoort: onbepaalde tijd;2016;808.0;682.0;27.8;3245.0;3236.0;46030.0;38940.0;7090.0;10.0;30.9;30.8;1397.0;1655.0
1097;Totaal mannen en vrouwen;Totaal;Overheid;Contractsoort: onbepaalde tijd;2017;827.0;694.0;27.74;3287.0;3278.0;46760.0;39440.0;7320.0;10.0;31.0;31.0;1418.0;1692.0
1098;Totaal mannen en vrouwen;Totaal;Overheid;Contractsoort: onbepaalde tijd;2018;832.0;698.0;28.39;3354.0;3346.0;47530.0;40240.0;7280.0;10.0;31.1;31.0;1414.0;1685.0
1099;Totaal mannen en vrouwen;Totaal;Overheid;Contractsoort: onbepaalde tijd;2019;843.0;707.0;28.92;3437.0;3429.0;48660.0;41240.0;7410.0;10.0;31.1;31.0;1423.0;1695.0
1100;Totaal mannen en vrouwen;Totaal;Overheid;Contractsoort: onbepaalde tijd;2020;868.0;733.0;29.76;3557.0;3550.0;50840.0;42690.0;8150.0;10.0;31.4;31.3;1431.0;1695.0
1101;Totaal mannen en vrouwen;Totaal;Overheid;Contractsoort: onbepaalde tijd;2021;883.0;749.0;30.18;3654.0;3646.0;51670.0;43840.0;7820.0;10.0;31.6;31.5;1450.0;1709.0
1102;Totaal mannen en vrouwen;Totaal;Overheid;Contractsoort: onbepaalde tijd;2022;894.0;760.0;31.37;3804.0;3796.0;54820.0;45650.0;9170.0;10.0;31.6;31.5;1452.0;1708.0
1103;Totaal mannen en vrouwen;Totaal;Overheid;Contractsoort: onbepaalde tijd;2023;916.0;778.0;33.92;4072.0;4064.0;58060.0;48870.0;9190.0;10.0;31.7;31.6;1438.0;1693.0
1104;Totaal mannen en vrouwen;Totaal;Overheid;Contractsoort: niet van toepassing;2009;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
1105;Totaal mannen en vrouwen;Totaal;Overheid;Contractsoort: niet van toepassing;2010 voor methodewijziging;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
1106;Totaal mannen en vrouwen;Totaal;Overheid;Contractsoort: niet van toepassing;2010 na methodewijziging;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
1107;Totaal mannen en vrouwen;Totaal;Overheid;Contractsoort: niet van toepassing;2011;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
1108;Totaal mannen en vrouwen;Totaal;Overheid;Contractsoort: niet van toepassing;2012;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
1109;Totaal mannen en vrouwen;Totaal;Overheid;Contractsoort: niet van toepassing;2013;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
1110;Totaal mannen en vrouwen;Totaal;Overheid;Contractsoort: niet van toepassing;2014;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
1111;Totaal mannen en vrouwen;Totaal;Overheid;Contractsoort: niet van toepassing;2015;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
1112;Totaal mannen en vrouwen;Totaal;Overheid;Contractsoort: niet van toepassing;2016;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
1113;Totaal mannen en vrouwen;Totaal;Overheid;Contractsoort: niet van toepassing;2017;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
1114;Totaal mannen en vrouwen;Totaal;Overheid;Contractsoort: niet van toepassing;2018;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
1115;Totaal mannen en vrouwen;Totaal;Overheid;Contractsoort: niet van toepassing;2019;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
1116;Totaal mannen en vrouwen;Totaal;Overheid;Contractsoort: niet van toepassing;2020;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
1117;Totaal mannen en vrouwen;Totaal;Overheid;Contractsoort: niet van toepassing;2021;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
1118;Totaal mannen en vrouwen;Totaal;Overheid;Contractsoort: niet van toepassing;2022;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
1119;Totaal mannen en vrouwen;Totaal;Overheid;Contractsoort: niet van toepassing;2023;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
1120;Totaal mannen en vrouwen;Totaal;Overheid;Arbeidsduur: minder dan 12 uur per week;2009;55.0;10.0;21.34;535.0;528.0;7820.0;6420.0;1400.0;0.0;6.7;6.6;297.0;1623.0
1121;Totaal mannen en vrouwen;Totaal;Overheid;Arbeidsduur: minder dan 12 uur per week;2010 voor methodewijziging;55.0;10.0;21.99;547.0;536.0;8030.0;6560.0;1460.0;0.0;6.7;6.6;292.0;1609.0
1122;Totaal mannen en vrouwen;Totaal;Overheid;Arbeidsduur: minder dan 12 uur per week;2010 na methodewijziging;61.0;11.0;21.01;504.0;495.0;7730.0;6050.0;1680.0;0.0;6.4;6.3;282.0;1623.0
1123;Totaal mannen en vrouwen;Totaal;Overheid;Arbeidsduur: minder dan 12 uur per week;2011;66.0;11.0;22.15;524.0;516.0;7810.0;6290.0;1520.0;0.0;6.3;6.2;279.0;1628.0
1124;Totaal mannen en vrouwen;Totaal;Overheid;Arbeidsduur: minder dan 12 uur per week;2012;65.0;11.0;22.34;524.0;515.0;7770.0;6290.0;1480.0;0.0;6.3;6.2;277.0;1613.0
1125;Totaal mannen en vrouwen;Totaal;Overheid;Arbeidsduur: minder dan 12 uur per week;2013;61.0;11.0;22.87;558.0;554.0;8000.0;6700.0;1300.0;0.0;6.6;6.5;291.0;1615.0
1126;Totaal mannen en vrouwen;Totaal;Overheid;Arbeidsduur: minder dan 12 uur per week;2014;62.0;11.0;21.92;530.0;524.0;7500.0;6360.0;1140.0;0.0;6.5;6.4;287.0;1622.0
1127;Totaal mannen en vrouwen;Totaal;Overheid;Arbeidsduur: minder dan 12 uur per week;2015;63.0;11.0;22.5;527.0;522.0;7520.0;6320.0;1200.0;0.0;6.3;6.3;278.0;1615.0
1128;Totaal mannen en vrouwen;Totaal;Overheid;Arbeidsduur: minder dan 12 uur per week;2016;61.0;11.0;22.45;536.0;531.0;7700.0;6430.0;1270.0;0.0;6.4;6.4;284.0;1622.0
1129;Totaal mannen en vrouwen;Totaal;Overheid;Arbeidsduur: minder dan 12 uur per week;2017;60.0;11.0;23.02;569.0;565.0;8260.0;6830.0;1430.0;0.0;6.5;6.5;294.0;1676.0
1130;Totaal mannen en vrouwen;Totaal;Overheid;Arbeidsduur: minder dan 12 uur per week;2018;60.0;11.0;23.11;575.0;570.0;8430.0;6900.0;1540.0;0.0;6.6;6.5;296.0;1670.0
1131;Totaal mannen en vrouwen;Totaal;Overheid;Arbeidsduur: minder dan 12 uur per week;2019;63.0;11.0;23.87;583.0;578.0;8440.0;7000.0;1450.0;0.0;6.4;6.4;291.0;1679.0
1132;Totaal mannen en vrouwen;Totaal;Overheid;Arbeidsduur: minder dan 12 uur per week;2020;64.0;11.0;23.81;571.0;566.0;8330.0;6850.0;1490.0;0.0;6.3;6.3;285.0;1674.0
1133;Totaal mannen en vrouwen;Totaal;Overheid;Arbeidsduur: minder dan 12 uur per week;2021;67.0;11.0;24.51;587.0;583.0;8520.0;7040.0;1470.0;0.0;6.3;6.2;285.0;1686.0
1134;Totaal mannen en vrouwen;Totaal;Overheid;Arbeidsduur: minder dan 12 uur per week;2022;70.0;12.0;25.0;606.0;602.0;8970.0;7270.0;1700.0;0.0;6.4;6.3;289.0;1687.0
1135;Totaal mannen en vrouwen;Totaal;Overheid;Arbeidsduur: minder dan 12 uur per week;2023;69.0;12.0;26.97;649.0;645.0;9530.0;7780.0;1750.0;0.0;6.3;6.3;287.0;1681.0
1136;Totaal mannen en vrouwen;Totaal;Overheid;Arbeidsduur: 12 tot 20 uur per week;2009;99.0;46.0;21.59;1372.0;1365.0;19450.0;16460.0;2990.0;0.0;16.9;16.8;759.0;1624.0
1137;Totaal mannen en vrouwen;Totaal;Overheid;Arbeidsduur: 12 tot 20 uur per week;2010 voor methodewijziging;99.0;46.0;22.22;1401.0;1393.0;19970.0;16820.0;3150.0;0.0;16.9;16.8;752.0;1609.0
1138;Totaal mannen en vrouwen;Totaal;Overheid;Arbeidsduur: 12 tot 20 uur per week;2010 na methodewijziging;100.0;47.0;22.13;1395.0;1387.0;19950.0;16750.0;3200.0;0.0;16.9;16.8;752.0;1611.0
1139;Totaal mannen en vrouwen;Totaal;Overheid;Arbeidsduur: 12 tot 20 uur per week;2011;100.0;47.0;22.29;1413.0;1406.0;20160.0;16960.0;3200.0;0.0;16.8;16.8;757.0;1622.0
1140;Totaal mannen en vrouwen;Totaal;Overheid;Arbeidsduur: 12 tot 20 uur per week;2012;96.0;45.0;22.96;1440.0;1432.0;20360.0;17270.0;3080.0;0.0;16.8;16.8;748.0;1609.0
1141;Totaal mannen en vrouwen;Totaal;Overheid;Arbeidsduur: 12 tot 20 uur per week;2013;94.0;44.0;23.67;1481.0;1476.0;20840.0;17770.0;3070.0;0.0;16.9;16.9;749.0;1603.0
1142;Totaal mannen en vrouwen;Totaal;Overheid;Arbeidsduur: 12 tot 20 uur per week;2014;90.0;42.0;23.4;1469.0;1464.0;20570.0;17630.0;2940.0;0.0;16.9;16.9;750.0;1606.0
1143;Totaal mannen en vrouwen;Totaal;Overheid;Arbeidsduur: 12 tot 20 uur per week;2015;87.0;40.0;24.09;1502.0;1497.0;21060.0;18020.0;3040.0;0.0;16.9;16.9;746.0;1596.0
1144;Totaal mannen en vrouwen;Totaal;Overheid;Arbeidsduur: 12 tot 20 uur per week;2016;84.0;39.0;24.37;1521.0;1517.0;21610.0;18260.0;3350.0;0.0;16.9;16.8;747.0;1600.0
1145;Totaal mannen en vrouwen;Totaal;Overheid;Arbeidsduur: 12 tot 20 uur per week;2017;79.0;36.0;23.53;1492.0;1488.0;21250.0;17900.0;3350.0;0.0;16.8;16.7;759.0;1667.0
1146;Totaal mannen en vrouwen;Totaal;Overheid;Arbeidsduur: 12 tot 20 uur per week;2018;78.0;35.0;24.1;1517.0;1513.0;21720.0;18210.0;3510.0;0.0;16.7;16.7;754.0;1659.0
1147;Totaal mannen en vrouwen;Totaal;Overheid;Arbeidsduur: 12 tot 20 uur per week;2019;79.0;36.0;24.56;1549.0;1545.0;21820.0;18590.0;3220.0;0.0;16.7;16.6;755.0;1667.0
1148;Totaal mannen en vrouwen;Totaal;Overheid;Arbeidsduur: 12 tot 20 uur per week;2020;77.0;35.0;25.57;1601.0;1596.0;23010.0;19210.0;3810.0;0.0;16.6;16.6;749.0;1661.0
1149;Totaal mannen en vrouwen;Totaal;Overheid;Arbeidsduur: 12 tot 20 uur per week;2021;75.0;34.0;25.98;1636.0;1631.0;23160.0;19630.0;3540.0;0.0;16.6;16.6;754.0;1674.0
1150;Totaal mannen en vrouwen;Totaal;Overheid;Arbeidsduur: 12 tot 20 uur per week;2022;75.0;34.0;27.02;1695.0;1691.0;24440.0;20340.0;4110.0;0.0;16.5;16.5;751.0;1673.0
1151;Totaal mannen en vrouwen;Totaal;Overheid;Arbeidsduur: 12 tot 20 uur per week;2023;75.0;33.0;28.71;1796.0;1792.0;25810.0;21560.0;4250.0;0.0;16.5;16.5;749.0;1682.0
1152;Totaal mannen en vrouwen;Totaal;Overheid;Arbeidsduur: 20 tot 25 uur per week;2009;106.0;66.0;21.7;1860.0;1854.0;26240.0;22320.0;3910.0;0.0;22.6;22.6;1025.0;1643.0
1153;Totaal mannen en vrouwen;Totaal;Overheid;Arbeidsduur: 20 tot 25 uur per week;2010 voor methodewijziging;109.0;68.0;22.06;1884.0;1878.0;26740.0;22610.0;4120.0;0.0;22.6;22.6;1021.0;1635.0
1154;Totaal mannen en vrouwen;Totaal;Overheid;Arbeidsduur: 20 tot 25 uur per week;2010 na methodewijziging;110.0;69.0;22.03;1882.0;1876.0;26720.0;22590.0;4140.0;0.0;22.6;22.6;1022.0;1636.0
1155;Totaal mannen en vrouwen;Totaal;Overheid;Arbeidsduur: 20 tot 25 uur per week;2011;112.0;70.0;22.24;1911.0;1906.0;27110.0;22930.0;4180.0;0.0;22.6;22.6;1028.0;1646.0
1156;Totaal mannen en vrouwen;Totaal;Overheid;Arbeidsduur: 20 tot 25 uur per week;2012;114.0;72.0;22.99;1956.0;1951.0;27570.0;23480.0;4100.0;0.0;22.6;22.6;1018.0;1628.0
1157;Totaal mannen en vrouwen;Totaal;Overheid;Arbeidsduur: 20 tot 25 uur per week;2013;115.0;72.0;23.51;1995.0;1991.0;28090.0;23940.0;4140.0;0.0;22.7;22.6;1016.0;1626.0
1158;Totaal mannen en vrouwen;Totaal;Overheid;Arbeidsduur: 20 tot 25 uur per week;2014;113.0;71.0;23.35;1991.0;1986.0;27920.0;23890.0;4030.0;0.0;22.7;22.6;1021.0;1633.0
1159;Totaal mannen en vrouwen;Totaal;Overheid;Arbeidsduur: 20 tot 25 uur per week;2015;113.0;71.0;24.1;2043.0;2040.0;28680.0;24520.0;4160.0;0.0;22.7;22.6;1015.0;1622.0
1160;Totaal mannen en vrouwen;Totaal;Overheid;Arbeidsduur: 20 tot 25 uur per week;2016;114.0;72.0;24.44;2083.0;2080.0;29430.0;25000.0;4430.0;0.0;22.7;22.7;1021.0;1629.0
1161;Totaal mannen en vrouwen;Totaal;Overheid;Arbeidsduur: 20 tot 25 uur per week;2017;121.0;75.0;24.47;2104.0;2101.0;29770.0;25240.0;4530.0;0.0;22.7;22.6;1031.0;1666.0
1162;Totaal mannen en vrouwen;Totaal;Overheid;Arbeidsduur: 20 tot 25 uur per week;2018;126.0;78.0;24.7;2117.0;2114.0;30080.0;25400.0;4680.0;0.0;22.7;22.7;1027.0;1659.0
1163;Totaal mannen en vrouwen;Totaal;Overheid;Arbeidsduur: 20 tot 25 uur per week;2019;129.0;80.0;25.59;2202.0;2199.0;30810.0;26420.0;4390.0;0.0;22.7;22.7;1031.0;1666.0
