ID;Geslacht;Leeftijd;Herkomstland;Geboorteland;Perioden;BevolkingOp1Januari_1
1380;Totaal mannen en vrouwen;Totaal over alle leeftijden;Midden- en Oost-Europese landen in de EU;Geboren in Nederland;2041;190568.0
1381;Totaal mannen en vrouwen;Totaal over alle leeftijden;Midden- en Oost-Europese landen in de EU;Geboren in Nederland;2042;197021.0
1382;Totaal mannen en vrouwen;Totaal over alle leeftijden;Midden- en Oost-Europese landen in de EU;Geboren in Nederland;2043;203539.0
1383;Totaal mannen en vrouwen;Totaal over alle leeftijden;Midden- en Oost-Europese landen in de EU;Geboren in Nederland;2044;210118.0
1384;Totaal mannen en vrouwen;Totaal over alle leeftijden;Midden- en Oost-Europese landen in de EU;Geboren in Nederland;2045;216775.0
1385;Totaal mannen en vrouwen;Totaal over alle leeftijden;Midden- en Oost-Europese landen in de EU;Geboren in Nederland;2046;223501.0
1386;Totaal mannen en vrouwen;Totaal over alle leeftijden;Midden- en Oost-Europese landen in de EU;Geboren in Nederland;2047;230295.0
1387;Totaal mannen en vrouwen;Totaal over alle leeftijden;Midden- en Oost-Europese landen in de EU;Geboren in Nederland;2048;237157.0
1388;Totaal mannen en vrouwen;Totaal over alle leeftijden;Midden- en Oost-Europese landen in de EU;Geboren in Nederland;2049;244087.0
1389;Totaal mannen en vrouwen;Totaal over alle leeftijden;Midden- en Oost-Europese landen in de EU;Geboren in Nederland;2050;251088.0
1390;Totaal mannen en vrouwen;Totaal over alle leeftijden;Midden- en Oost-Europese landen in de EU;Geboren in Nederland;2051;258142.0
1391;Totaal mannen en vrouwen;Totaal over alle leeftijden;Midden- en Oost-Europese landen in de EU;Geboren in Nederland;2052;265261.0
1392;Totaal mannen en vrouwen;Totaal over alle leeftijden;Midden- en Oost-Europese landen in de EU;Geboren in Nederland;2053;272440.0
1393;Totaal mannen en vrouwen;Totaal over alle leeftijden;Midden- en Oost-Europese landen in de EU;Geboren in Nederland;2054;279677.0
1394;Totaal mannen en vrouwen;Totaal over alle leeftijden;Midden- en Oost-Europese landen in de EU;Geboren in Nederland;2055;286968.0
1395;Totaal mannen en vrouwen;Totaal over alle leeftijden;Midden- en Oost-Europese landen in de EU;Geboren in Nederland;2056;294308.0
1396;Totaal mannen en vrouwen;Totaal over alle leeftijden;Midden- en Oost-Europese landen in de EU;Geboren in Nederland;2057;301692.0
1397;Totaal mannen en vrouwen;Totaal over alle leeftijden;Midden- en Oost-Europese landen in de EU;Geboren in Nederland;2058;309125.0
1398;Totaal mannen en vrouwen;Totaal over alle leeftijden;Midden- en Oost-Europese landen in de EU;Geboren in Nederland;2059;316599.0
1399;Totaal mannen en vrouwen;Totaal over alle leeftijden;Midden- en Oost-Europese landen in de EU;Geboren in Nederland;2060;324119.0
1400;Totaal mannen en vrouwen;Totaal over alle leeftijden;Midden- en Oost-Europese landen in de EU;Geboren in Nederland;2061;331683.0
1401;Totaal mannen en vrouwen;Totaal over alle leeftijden;Midden- en Oost-Europese landen in de EU;Geboren in Nederland;2062;339288.0
1402;Totaal mannen en vrouwen;Totaal over alle leeftijden;Midden- en Oost-Europese landen in de EU;Geboren in Nederland;2063;346937.0
1403;Totaal mannen en vrouwen;Totaal over alle leeftijden;Midden- en Oost-Europese landen in de EU;Geboren in Nederland;2064;354613.0
1404;Totaal mannen en vrouwen;Totaal over alle leeftijden;Midden- en Oost-Europese landen in de EU;Geboren in Nederland;2065;362336.0
1405;Totaal mannen en vrouwen;Totaal over alle leeftijden;Midden- en Oost-Europese landen in de EU;Geboren in Nederland;2066;370086.0
1406;Totaal mannen en vrouwen;Totaal over alle leeftijden;Midden- en Oost-Europese landen in de EU;Geboren in Nederland;2067;377862.0
1407;Totaal mannen en vrouwen;Totaal over alle leeftijden;Midden- en Oost-Europese landen in de EU;Geboren in Nederland;2068;385665.0
1408;Totaal mannen en vrouwen;Totaal over alle leeftijden;Midden- en Oost-Europese landen in de EU;Geboren in Nederland;2069;393492.0
1409;Totaal mannen en vrouwen;Totaal over alle leeftijden;Midden- en Oost-Europese landen in de EU;Geboren in Nederland;2070;401340.0
1410;Totaal mannen en vrouwen;Totaal over alle leeftijden;Midden- en Oost-Europese landen in de EU;Geboren buiten Nederland;2024;368696.0
1411;Totaal mannen en vrouwen;Totaal over alle leeftijden;Midden- en Oost-Europese landen in de EU;Geboren buiten Nederland;2025;387933.0
1412;Totaal mannen en vrouwen;Totaal over alle leeftijden;Midden- en Oost-Europese landen in de EU;Geboren buiten Nederland;2026;405444.0
1413;Totaal mannen en vrouwen;Totaal over alle leeftijden;Midden- en Oost-Europese landen in de EU;Geboren buiten Nederland;2027;421480.0
1414;Totaal mannen en vrouwen;Totaal over alle leeftijden;Midden- en Oost-Europese landen in de EU;Geboren buiten Nederland;2028;436138.0
1415;Totaal mannen en vrouwen;Totaal over alle leeftijden;Midden- en Oost-Europese landen in de EU;Geboren buiten Nederland;2029;449009.0
1416;Totaal mannen en vrouwen;Totaal over alle leeftijden;Midden- en Oost-Europese landen in de EU;Geboren buiten Nederland;2030;461124.0
1417;Totaal mannen en vrouwen;Totaal over alle leeftijden;Midden- en Oost-Europese landen in de EU;Geboren buiten Nederland;2031;472720.0
1418;Totaal mannen en vrouwen;Totaal over alle leeftijden;Midden- en Oost-Europese landen in de EU;Geboren buiten Nederland;2032;484024.0
1419;Totaal mannen en vrouwen;Totaal over alle leeftijden;Midden- en Oost-Europese landen in de EU;Geboren buiten Nederland;2033;495217.0
1420;Totaal mannen en vrouwen;Totaal over alle leeftijden;Midden- en Oost-Europese landen in de EU;Geboren buiten Nederland;2034;506502.0
1421;Totaal mannen en vrouwen;Totaal over alle leeftijden;Midden- en Oost-Europese landen in de EU;Geboren buiten Nederland;2035;517108.0
1422;Totaal mannen en vrouwen;Totaal over alle leeftijden;Midden- en Oost-Europese landen in de EU;Geboren buiten Nederland;2036;527947.0
1423;Totaal mannen en vrouwen;Totaal over alle leeftijden;Midden- en Oost-Europese landen in de EU;Geboren buiten Nederland;2037;538827.0
1424;Totaal mannen en vrouwen;Totaal over alle leeftijden;Midden- en Oost-Europese landen in de EU;Geboren buiten Nederland;2038;549668.0
1425;Totaal mannen en vrouwen;Totaal over alle leeftijden;Midden- en Oost-Europese landen in de EU;Geboren buiten Nederland;2039;560458.0
1426;Totaal mannen en vrouwen;Totaal over alle leeftijden;Midden- en Oost-Europese landen in de EU;Geboren buiten Nederland;2040;571187.0
1427;Totaal mannen en vrouwen;Totaal over alle leeftijden;Midden- en Oost-Europese landen in de EU;Geboren buiten Nederland;2041;581838.0
1428;Totaal mannen en vrouwen;Totaal over alle leeftijden;Midden- en Oost-Europese landen in de EU;Geboren buiten Nederland;2042;592406.0
1429;Totaal mannen en vrouwen;Totaal over alle leeftijden;Midden- en Oost-Europese landen in de EU;Geboren buiten Nederland;2043;602899.0
1430;Totaal mannen en vrouwen;Totaal over alle leeftijden;Midden- en Oost-Europese landen in de EU;Geboren buiten Nederland;2044;613316.0
1431;Totaal mannen en vrouwen;Totaal over alle leeftijden;Midden- en Oost-Europese landen in de EU;Geboren buiten Nederland;2045;623647.0
1432;Totaal mannen en vrouwen;Totaal over alle leeftijden;Midden- en Oost-Europese landen in de EU;Geboren buiten Nederland;2046;633897.0
1433;Totaal mannen en vrouwen;Totaal over alle leeftijden;Midden- en Oost-Europese landen in de EU;Geboren buiten Nederland;2047;644068.0
1434;Totaal mannen en vrouwen;Totaal over alle leeftijden;Midden- en Oost-Europese landen in de EU;Geboren buiten Nederland;2048;654162.0
1435;Totaal mannen en vrouwen;Totaal over alle leeftijden;Midden- en Oost-Europese landen in de EU;Geboren buiten Nederland;2049;664177.0
1436;Totaal mannen en vrouwen;Totaal over alle leeftijden;Midden- en Oost-Europese landen in de EU;Geboren buiten Nederland;2050;674119.0
1437;Totaal mannen en vrouwen;Totaal over alle leeftijden;Midden- en Oost-Europese landen in de EU;Geboren buiten Nederland;2051;683996.0
1438;Totaal mannen en vrouwen;Totaal over alle leeftijden;Midden- en Oost-Europese landen in de EU;Geboren buiten Nederland;2052;693789.0
1439;Totaal mannen en vrouwen;Totaal over alle leeftijden;Midden- en Oost-Europese landen in de EU;Geboren buiten Nederland;2053;703501.0
1440;Totaal mannen en vrouwen;Totaal over alle leeftijden;Midden- en Oost-Europese landen in de EU;Geboren buiten Nederland;2054;713133.0
1441;Totaal mannen en vrouwen;Totaal over alle leeftijden;Midden- en Oost-Europese landen in de EU;Geboren buiten Nederland;2055;722677.0
1442;Totaal mannen en vrouwen;Totaal over alle leeftijden;Midden- en Oost-Europese landen in de EU;Geboren buiten Nederland;2056;732127.0
1443;Totaal mannen en vrouwen;Totaal over alle leeftijden;Midden- en Oost-Europese landen in de EU;Geboren buiten Nederland;2057;741476.0
1444;Totaal mannen en vrouwen;Totaal over alle leeftijden;Midden- en Oost-Europese landen in de EU;Geboren buiten Nederland;2058;750719.0
1445;Totaal mannen en vrouwen;Totaal over alle leeftijden;Midden- en Oost-Europese landen in de EU;Geboren buiten Nederland;2059;759850.0
1446;Totaal mannen en vrouwen;Totaal over alle leeftijden;Midden- en Oost-Europese landen in de EU;Geboren buiten Nederland;2060;768859.0
1447;Totaal mannen en vrouwen;Totaal over alle leeftijden;Midden- en Oost-Europese landen in de EU;Geboren buiten Nederland;2061;777742.0
1448;Totaal mannen en vrouwen;Totaal over alle leeftijden;Midden- en Oost-Europese landen in de EU;Geboren buiten Nederland;2062;786493.0
1449;Totaal mannen en vrouwen;Totaal over alle leeftijden;Midden- en Oost-Europese landen in de EU;Geboren buiten Nederland;2063;795106.0
1450;Totaal mannen en vrouwen;Totaal over alle leeftijden;Midden- en Oost-Europese landen in de EU;Geboren buiten Nederland;2064;803577.0
1451;Totaal mannen en vrouwen;Totaal over alle leeftijden;Midden- en Oost-Europese landen in de EU;Geboren buiten Nederland;2065;811903.0
1452;Totaal mannen en vrouwen;Totaal over alle leeftijden;Midden- en Oost-Europese landen in de EU;Geboren buiten Nederland;2066;820080.0
1453;Totaal mannen en vrouwen;Totaal over alle leeftijden;Midden- en Oost-Europese landen in de EU;Geboren buiten Nederland;2067;828109.0
1454;Totaal mannen en vrouwen;Totaal over alle leeftijden;Midden- en Oost-Europese landen in de EU;Geboren buiten Nederland;2068;835989.0
1455;Totaal mannen en vrouwen;Totaal over alle leeftijden;Midden- en Oost-Europese landen in de EU;Geboren buiten Nederland;2069;843722.0
1456;Totaal mannen en vrouwen;Totaal over alle leeftijden;Midden- en Oost-Europese landen in de EU;Geboren buiten Nederland;2070;851309.0
1457;Totaal mannen en vrouwen;Totaal over alle leeftijden;Midden- en Oost-Europese landen in de EU;Geboren in NL, ouders in NL;2024;
1458;Totaal mannen en vrouwen;Totaal over alle leeftijden;Midden- en Oost-Europese landen in de EU;Geboren in NL, ouders in NL;2025;
1459;Totaal mannen en vrouwen;Totaal over alle leeftijden;Midden- en Oost-Europese landen in de EU;Geboren in NL, ouders in NL;2026;
1460;Totaal mannen en vrouwen;Totaal over alle leeftijden;Midden- en Oost-Europese landen in de EU;Geboren in NL, ouders in NL;2027;
1461;Totaal mannen en vrouwen;Totaal over alle leeftijden;Midden- en Oost-Europese landen in de EU;Geboren in NL, ouders in NL;2028;
1462;Totaal mannen en vrouwen;Totaal over alle leeftijden;Midden- en Oost-Europese landen in de EU;Geboren in NL, ouders in NL;2029;
1463;Totaal mannen en vrouwen;Totaal over alle leeftijden;Midden- en Oost-Europese landen in de EU;Geboren in NL, ouders in NL;2030;
1464;Totaal mannen en vrouwen;Totaal over alle leeftijden;Midden- en Oost-Europese landen in de EU;Geboren in NL, ouders in NL;2031;
1465;Totaal mannen en vrouwen;Totaal over alle leeftijden;Midden- en Oost-Europese landen in de EU;Geboren in NL, ouders in NL;2032;
1466;Totaal mannen en vrouwen;Totaal over alle leeftijden;Midden- en Oost-Europese landen in de EU;Geboren in NL, ouders in NL;2033;
1467;Totaal mannen en vrouwen;Totaal over alle leeftijden;Midden- en Oost-Europese landen in de EU;Geboren in NL, ouders in NL;2034;
1468;Totaal mannen en vrouwen;Totaal over alle leeftijden;Midden- en Oost-Europese landen in de EU;Geboren in NL, ouders in NL;2035;
1469;Totaal mannen en vrouwen;Totaal over alle leeftijden;Midden- en Oost-Europese landen in de EU;Geboren in NL, ouders in NL;2036;
1470;Totaal mannen en vrouwen;Totaal over alle leeftijden;Midden- en Oost-Europese landen in de EU;Geboren in NL, ouders in NL;2037;
1471;Totaal mannen en vrouwen;Totaal over alle leeftijden;Midden- en Oost-Europese landen in de EU;Geboren in NL, ouders in NL;2038;
1472;Totaal mannen en vrouwen;Totaal over alle leeftijden;Midden- en Oost-Europese landen in de EU;Geboren in NL, ouders in NL;2039;
1473;Totaal mannen en vrouwen;Totaal over alle leeftijden;Midden- en Oost-Europese landen in de EU;Geboren in NL, ouders in NL;2040;
1474;Totaal mannen en vrouwen;Totaal over alle leeftijden;Midden- en Oost-Europese landen in de EU;Geboren in NL, ouders in NL;2041;
1475;Totaal mannen en vrouwen;Totaal over alle leeftijden;Midden- en Oost-Europese landen in de EU;Geboren in NL, ouders in NL;2042;
1476;Totaal mannen en vrouwen;Totaal over alle leeftijden;Midden- en Oost-Europese landen in de EU;Geboren in NL, ouders in NL;2043;
1477;Totaal mannen en vrouwen;Totaal over alle leeftijden;Midden- en Oost-Europese landen in de EU;Geboren in NL, ouders in NL;2044;
1478;Totaal mannen en vrouwen;Totaal over alle leeftijden;Midden- en Oost-Europese landen in de EU;Geboren in NL, ouders in NL;2045;
1479;Totaal mannen en vrouwen;Totaal over alle leeftijden;Midden- en Oost-Europese landen in de EU;Geboren in NL, ouders in NL;2046;
1480;Totaal mannen en vrouwen;Totaal over alle leeftijden;Midden- en Oost-Europese landen in de EU;Geboren in NL, ouders in NL;2047;
1481;Totaal mannen en vrouwen;Totaal over alle leeftijden;Midden- en Oost-Europese landen in de EU;Geboren in NL, ouders in NL;2048;
1482;Totaal mannen en vrouwen;Totaal over alle leeftijden;Midden- en Oost-Europese landen in de EU;Geboren in NL, ouders in NL;2049;
1483;Totaal mannen en vrouwen;Totaal over alle leeftijden;Midden- en Oost-Europese landen in de EU;Geboren in NL, ouders in NL;2050;
1484;Totaal mannen en vrouwen;Totaal over alle leeftijden;Midden- en Oost-Europese landen in de EU;Geboren in NL, ouders in NL;2051;
1485;Totaal mannen en vrouwen;Totaal over alle leeftijden;Midden- en Oost-Europese landen in de EU;Geboren in NL, ouders in NL;2052;
1486;Totaal mannen en vrouwen;Totaal over alle leeftijden;Midden- en Oost-Europese landen in de EU;Geboren in NL, ouders in NL;2053;
1487;Totaal mannen en vrouwen;Totaal over alle leeftijden;Midden- en Oost-Europese landen in de EU;Geboren in NL, ouders in NL;2054;
1488;Totaal mannen en vrouwen;Totaal over alle leeftijden;Midden- en Oost-Europese landen in de EU;Geboren in NL, ouders in NL;2055;
1489;Totaal mannen en vrouwen;Totaal over alle leeftijden;Midden- en Oost-Europese landen in de EU;Geboren in NL, ouders in NL;2056;
1490;Totaal mannen en vrouwen;Totaal over alle leeftijden;Midden- en Oost-Europese landen in de EU;Geboren in NL, ouders in NL;2057;
1491;Totaal mannen en vrouwen;Totaal over alle leeftijden;Midden- en Oost-Europese landen in de EU;Geboren in NL, ouders in NL;2058;
1492;Totaal mannen en vrouwen;Totaal over alle leeftijden;Midden- en Oost-Europese landen in de EU;Geboren in NL, ouders in NL;2059;
1493;Totaal mannen en vrouwen;Totaal over alle leeftijden;Midden- en Oost-Europese landen in de EU;Geboren in NL, ouders in NL;2060;
1494;Totaal mannen en vrouwen;Totaal over alle leeftijden;Midden- en Oost-Europese landen in de EU;Geboren in NL, ouders in NL;2061;
1495;Totaal mannen en vrouwen;Totaal over alle leeftijden;Midden- en Oost-Europese landen in de EU;Geboren in NL, ouders in NL;2062;
1496;Totaal mannen en vrouwen;Totaal over alle leeftijden;Midden- en Oost-Europese landen in de EU;Geboren in NL, ouders in NL;2063;
1497;Totaal mannen en vrouwen;Totaal over alle leeftijden;Midden- en Oost-Europese landen in de EU;Geboren in NL, ouders in NL;2064;
1498;Totaal mannen en vrouwen;Totaal over alle leeftijden;Midden- en Oost-Europese landen in de EU;Geboren in NL, ouders in NL;2065;
1499;Totaal mannen en vrouwen;Totaal over alle leeftijden;Midden- en Oost-Europese landen in de EU;Geboren in NL, ouders in NL;2066;
1500;Totaal mannen en vrouwen;Totaal over alle leeftijden;Midden- en Oost-Europese landen in de EU;Geboren in NL, ouders in NL;2067;
1501;Totaal mannen en vrouwen;Totaal over alle leeftijden;Midden- en Oost-Europese landen in de EU;Geboren in NL, ouders in NL;2068;
1502;Totaal mannen en vrouwen;Totaal over alle leeftijden;Midden- en Oost-Europese landen in de EU;Geboren in NL, ouders in NL;2069;
1503;Totaal mannen en vrouwen;Totaal over alle leeftijden;Midden- en Oost-Europese landen in de EU;Geboren in NL, ouders in NL;2070;
1504;Totaal mannen en vrouwen;Totaal over alle leeftijden;Midden- en Oost-Europese landen in de EU;Geboren in NL, ouder(s) buiten NL;2024;97839.0
1505;Totaal mannen en vrouwen;Totaal over alle leeftijden;Midden- en Oost-Europese landen in de EU;Geboren in NL, ouder(s) buiten NL;2025;102110.0
1506;Totaal mannen en vrouwen;Totaal over alle leeftijden;Midden- en Oost-Europese landen in de EU;Geboren in NL, ouder(s) buiten NL;2026;106468.0
1507;Totaal mannen en vrouwen;Totaal over alle leeftijden;Midden- en Oost-Europese landen in de EU;Geboren in NL, ouder(s) buiten NL;2027;110946.0
1508;Totaal mannen en vrouwen;Totaal over alle leeftijden;Midden- en Oost-Europese landen in de EU;Geboren in NL, ouder(s) buiten NL;2028;115563.0
1509;Totaal mannen en vrouwen;Totaal over alle leeftijden;Midden- en Oost-Europese landen in de EU;Geboren in NL, ouder(s) buiten NL;2029;120329.0
1510;Totaal mannen en vrouwen;Totaal over alle leeftijden;Midden- en Oost-Europese landen in de EU;Geboren in NL, ouder(s) buiten NL;2030;125263.0
