ID;Geslacht;Leeftijd;Herkomst;Generatie;PercentageAOWOpbouw;Perioden;AantalZelfstandigen_1;OpgebouwdeJaarlijkseAanspraken_2;ContanteWaarde_3;TeBereikenJaarlijkseAanspraken_4;Vervangingspercentage_5;OpgebouwdeJaarlijkseAanspraken_6;ContanteWaarde_7;TeBereikenJaarlijkseAanspraken_8;Vervangingspercentage_9;VierdePijler_10;OpgebouwdeJaarlijkseAanspraken_11;ContanteWaarde_12;TeBereikenJaarlijkseAanspraken_13;Vervangingspercentage_14
657;Totaal mannen en vrouwen;8;4;Totaal alle generaties;Minder dan 70% AOW opbouw;2005;2100.0;3200.0;21100.0;5400.0;12.0;4900.0;32000.0;6600.0;14.0;70.0;8100.0;53100.0;12000.0;26.0
658;Totaal mannen en vrouwen;8;4;Totaal alle generaties;70% tot 95% AOW opbouw;2005;2100.0;5400.0;35500.0;7700.0;21.0;3100.0;20300.0;4100.0;11.0;67.0;8500.0;55800.0;11800.0;32.0
659;Totaal mannen en vrouwen;8;4;Totaal alle generaties;95% of meer AOW opbouw;2005;69800.0;6200.0;41600.0;8400.0;24.0;2700.0;17200.0;3300.0;9.0;79.0;8900.0;58800.0;11700.0;33.0
660;Totaal mannen en vrouwen;8;4;Eerste generatie allochtonen;Totaal alle AOW percentages;2005;;;;;;;;;;;;;;
661;Totaal mannen en vrouwen;8;4;Eerste generatie allochtonen;Minder dan 70% AOW opbouw;2005;;;;;;;;;;;;;;
662;Totaal mannen en vrouwen;8;4;Eerste generatie allochtonen;70% tot 95% AOW opbouw;2005;;;;;;;;;;;;;;
663;Totaal mannen en vrouwen;8;4;Eerste generatie allochtonen;95% of meer AOW opbouw;2005;;;;;;;;;;;;;;
664;Totaal mannen en vrouwen;8;4;Tweede generatie allochtonen;Totaal alle AOW percentages;2005;;;;;;;;;;;;;;
665;Totaal mannen en vrouwen;8;4;Tweede generatie allochtonen;Minder dan 70% AOW opbouw;2005;;;;;;;;;;;;;;
666;Totaal mannen en vrouwen;8;4;Tweede generatie allochtonen;70% tot 95% AOW opbouw;2005;;;;;;;;;;;;;;
667;Totaal mannen en vrouwen;8;4;Tweede generatie allochtonen;95% of meer AOW opbouw;2005;;;;;;;;;;;;;;
668;Totaal mannen en vrouwen;8;4;Autochtonen;Totaal alle AOW percentages;2005;74000.0;6100.0;40900.0;8300.0;24.0;2700.0;17700.0;3400.0;10.0;78.0;8800.0;58600.0;11700.0;34.0
669;Totaal mannen en vrouwen;8;4;Autochtonen;Minder dan 70% AOW opbouw;2005;2100.0;3200.0;21100.0;5400.0;12.0;4900.0;32000.0;6600.0;14.0;70.0;8100.0;53100.0;12000.0;26.0
670;Totaal mannen en vrouwen;8;4;Autochtonen;70% tot 95% AOW opbouw;2005;2100.0;5400.0;35500.0;7700.0;21.0;3100.0;20300.0;4100.0;11.0;67.0;8500.0;55800.0;11800.0;32.0
671;Totaal mannen en vrouwen;8;4;Autochtonen;95% of meer AOW opbouw;2005;69800.0;6200.0;41600.0;8400.0;24.0;2700.0;17200.0;3300.0;9.0;79.0;8900.0;58800.0;11700.0;33.0
672;Totaal mannen en vrouwen;8;1;Totaal alle generaties;Totaal alle AOW percentages;2005;10350.0;5100.0;34200.0;7400.0;22.0;2500.0;16400.0;2900.0;9.0;60.0;7600.0;50600.0;10300.0;31.0
673;Totaal mannen en vrouwen;8;1;Totaal alle generaties;Minder dan 70% AOW opbouw;2005;2950.0;3000.0;19800.0;5300.0;20.0;1400.0;9500.0;1900.0;7.0;46.0;4400.0;29300.0;7200.0;27.0
674;Totaal mannen en vrouwen;8;1;Totaal alle generaties;70% tot 95% AOW opbouw;2005;2450.0;5200.0;34500.0;7400.0;28.0;1500.0;10000.0;1800.0;7.0;57.0;6700.0;44500.0;9200.0;35.0
675;Totaal mannen en vrouwen;8;1;Totaal alle generaties;95% of meer AOW opbouw;2005;4950.0;6400.0;42600.0;8600.0;22.0;3700.0;23800.0;4100.0;10.0;71.0;10100.0;66400.0;12700.0;32.0
676;Totaal mannen en vrouwen;8;1;Eerste generatie allochtonen;Totaal alle AOW percentages;2005;5950.0;4400.0;29200.0;6700.0;24.0;1600.0;10700.0;1900.0;7.0;52.0;6000.0;39900.0;8600.0;31.0
677;Totaal mannen en vrouwen;8;1;Eerste generatie allochtonen;Minder dan 70% AOW opbouw;2005;2700.0;3000.0;19600.0;5300.0;21.0;1000.0;6800.0;1400.0;6.0;44.0;4000.0;26400.0;6700.0;27.0
678;Totaal mannen en vrouwen;8;1;Eerste generatie allochtonen;70% tot 95% AOW opbouw;2005;2200.0;5100.0;34200.0;7400.0;29.0;1400.0;9100.0;1700.0;7.0;57.0;6500.0;43300.0;9100.0;36.0
679;Totaal mannen en vrouwen;8;1;Eerste generatie allochtonen;95% of meer AOW opbouw;2005;1050.0;6400.0;43200.0;8700.0;22.0;3700.0;23900.0;4000.0;10.0;65.0;10100.0;67100.0;12700.0;32.0
680;Totaal mannen en vrouwen;8;1;Tweede generatie allochtonen;Totaal alle AOW percentages;2005;4400.0;6100.0;40900.0;8400.0;21.0;3700.0;24200.0;4300.0;11.0;71.0;9800.0;65100.0;12700.0;32.0
681;Totaal mannen en vrouwen;8;1;Tweede generatie allochtonen;Minder dan 70% AOW opbouw;2005;250.0;3200.0;21500.0;5600.0;12.0;5600.0;37200.0;7700.0;16.0;64.0;8800.0;58700.0;13300.0;28.0
682;Totaal mannen en vrouwen;8;1;Tweede generatie allochtonen;70% tot 95% AOW opbouw;2005;250.0;5600.0;36700.0;7800.0;21.0;2600.0;17600.0;2900.0;8.0;63.0;8200.0;54300.0;10700.0;29.0
683;Totaal mannen en vrouwen;8;1;Tweede generatie allochtonen;95% of meer AOW opbouw;2005;3900.0;6400.0;42400.0;8600.0;22.0;3700.0;23700.0;4200.0;10.0;72.0;10100.0;66100.0;12800.0;32.0
684;Totaal mannen en vrouwen;8;1;Autochtonen;Totaal alle AOW percentages;2005;;;;;;;;;;;;;;
685;Totaal mannen en vrouwen;8;1;Autochtonen;Minder dan 70% AOW opbouw;2005;;;;;;;;;;;;;;
686;Totaal mannen en vrouwen;8;1;Autochtonen;70% tot 95% AOW opbouw;2005;;;;;;;;;;;;;;
687;Totaal mannen en vrouwen;8;1;Autochtonen;95% of meer AOW opbouw;2005;;;;;;;;;;;;;;
688;Totaal mannen en vrouwen;8;3;Totaal alle generaties;Totaal alle AOW percentages;2005;7150.0;5500.0;36800.0;7700.0;21.0;3100.0;20400.0;3600.0;10.0;67.0;8600.0;57200.0;11300.0;31.0
689;Totaal mannen en vrouwen;8;3;Totaal alle generaties;Minder dan 70% AOW opbouw;2005;1500.0;2900.0;19300.0;5200.0;16.0;2000.0;13700.0;2700.0;8.0;53.0;4900.0;33000.0;7900.0;24.0
690;Totaal mannen en vrouwen;8;3;Totaal alle generaties;70% tot 95% AOW opbouw;2005;1050.0;5200.0;36300.0;7500.0;25.0;2200.0;14300.0;2600.0;9.0;67.0;7400.0;50600.0;10100.0;34.0
691;Totaal mannen en vrouwen;8;3;Totaal alle generaties;95% of meer AOW opbouw;2005;4650.0;6400.0;42600.0;8600.0;22.0;3700.0;24000.0;4100.0;11.0;71.0;10100.0;66600.0;12700.0;33.0
692;Totaal mannen en vrouwen;8;3;Eerste generatie allochtonen;Totaal alle AOW percentages;2005;2900.0;4500.0;30800.0;6800.0;22.0;2300.0;14900.0;2700.0;8.0;60.0;6800.0;45700.0;9500.0;30.0
693;Totaal mannen en vrouwen;8;3;Eerste generatie allochtonen;Minder dan 70% AOW opbouw;2005;1250.0;2800.0;18900.0;5100.0;18.0;1300.0;9100.0;1800.0;6.0;51.0;4100.0;28000.0;6900.0;24.0
694;Totaal mannen en vrouwen;8;3;Eerste generatie allochtonen;70% tot 95% AOW opbouw;2005;800.0;5100.0;36100.0;7400.0;26.0;2000.0;13200.0;2500.0;9.0;68.0;7100.0;49300.0;9900.0;35.0
695;Totaal mannen en vrouwen;8;3;Eerste generatie allochtonen;95% of meer AOW opbouw;2005;850.0;6400.0;43500.0;8700.0;23.0;3900.0;25200.0;4100.0;11.0;65.0;10300.0;68700.0;12800.0;34.0
696;Totaal mannen en vrouwen;8;3;Tweede generatie allochtonen;Totaal alle AOW percentages;2005;4250.0;6100.0;40900.0;8400.0;21.0;3700.0;24200.0;4300.0;11.0;72.0;9800.0;65100.0;12700.0;32.0
697;Totaal mannen en vrouwen;8;3;Tweede generatie allochtonen;Minder dan 70% AOW opbouw;2005;250.0;3300.0;21600.0;5600.0;11.0;5600.0;37400.0;7800.0;16.0;64.0;8900.0;59000.0;13400.0;27.0
698;Totaal mannen en vrouwen;8;3;Tweede generatie allochtonen;70% tot 95% AOW opbouw;2005;250.0;5600.0;36900.0;7800.0;22.0;2700.0;18100.0;2900.0;8.0;63.0;8300.0;55000.0;10700.0;30.0
699;Totaal mannen en vrouwen;8;3;Tweede generatie allochtonen;95% of meer AOW opbouw;2005;3800.0;6300.0;42400.0;8600.0;22.0;3700.0;23700.0;4100.0;10.0;73.0;10000.0;66100.0;12700.0;32.0
700;Totaal mannen en vrouwen;8;3;Autochtonen;Totaal alle AOW percentages;2005;;;;;;;;;;;;;;
701;Totaal mannen en vrouwen;8;3;Autochtonen;Minder dan 70% AOW opbouw;2005;;;;;;;;;;;;;;
702;Totaal mannen en vrouwen;8;3;Autochtonen;70% tot 95% AOW opbouw;2005;;;;;;;;;;;;;;
703;Totaal mannen en vrouwen;8;3;Autochtonen;95% of meer AOW opbouw;2005;;;;;;;;;;;;;;
704;Totaal mannen en vrouwen;8;2;Totaal alle generaties;Totaal alle AOW percentages;2005;3200.0;4300.0;28200.0;6600.0;26.0;1200.0;7500.0;1400.0;6.0;46.0;5500.0;35700.0;8000.0;32.0
705;Totaal mannen en vrouwen;8;2;Totaal alle generaties;Minder dan 70% AOW opbouw;2005;1450.0;3100.0;20200.0;5400.0;26.0;800.0;5000.0;1100.0;5.0;38.0;3900.0;25200.0;6500.0;31.0
706;Totaal mannen en vrouwen;8;2;Totaal alle generaties;70% tot 95% AOW opbouw;2005;1450.0;5100.0;33200.0;7400.0;30.0;1100.0;6900.0;1200.0;5.0;50.0;6200.0;40100.0;8600.0;35.0
707;Totaal mannen en vrouwen;8;2;Totaal alle generaties;95% of meer AOW opbouw;2005;300.0;6400.0;42000.0;8700.0;19.0;3200.0;21200.0;3800.0;8.0;65.0;9600.0;63200.0;12500.0;27.0
708;Totaal mannen en vrouwen;8;2;Eerste generatie allochtonen;Totaal alle AOW percentages;2005;3050.0;4200.0;27600.0;6500.0;27.0;1000.0;6600.0;1300.0;5.0;46.0;5200.0;34200.0;7800.0;32.0
709;Totaal mannen en vrouwen;8;2;Eerste generatie allochtonen;Minder dan 70% AOW opbouw;2005;1450.0;3100.0;20200.0;5400.0;26.0;800.0;4900.0;1100.0;5.0;38.0;3900.0;25100.0;6500.0;31.0
710;Totaal mannen en vrouwen;8;2;Eerste generatie allochtonen;70% tot 95% AOW opbouw;2005;1400.0;5100.0;33200.0;7400.0;30.0;1100.0;6900.0;1200.0;5.0;50.0;6200.0;40100.0;8600.0;35.0
711;Totaal mannen en vrouwen;8;2;Eerste generatie allochtonen;95% of meer AOW opbouw;2005;200.0;6300.0;41400.0;8700.0;20.0;2800.0;18400.0;3200.0;7.0;65.0;9100.0;59800.0;11900.0;27.0
712;Totaal mannen en vrouwen;8;2;Tweede generatie allochtonen;Totaal alle AOW percentages;2005;150.0;6200.0;40600.0;8500.0;18.0;3800.0;24700.0;4500.0;9.0;64.0;10000.0;65300.0;13000.0;27.0
713;Totaal mannen en vrouwen;8;2;Tweede generatie allochtonen;Minder dan 70% AOW opbouw;2005;0.0;;;;;;;;;;;;;
714;Totaal mannen en vrouwen;8;2;Tweede generatie allochtonen;70% tot 95% AOW opbouw;2005;0.0;;;;;;;;;;;;;
715;Totaal mannen en vrouwen;8;2;Tweede generatie allochtonen;95% of meer AOW opbouw;2005;150.0;6500.0;42800.0;8800.0;19.0;3900.0;25300.0;4600.0;10.0;65.0;10400.0;68100.0;13400.0;29.0
716;Totaal mannen en vrouwen;8;2;Autochtonen;Totaal alle AOW percentages;2005;;;;;;;;;;;;;;
717;Totaal mannen en vrouwen;8;2;Autochtonen;Minder dan 70% AOW opbouw;2005;;;;;;;;;;;;;;
718;Totaal mannen en vrouwen;8;2;Autochtonen;70% tot 95% AOW opbouw;2005;;;;;;;;;;;;;;
719;Totaal mannen en vrouwen;8;2;Autochtonen;95% of meer AOW opbouw;2005;;;;;;;;;;;;;;
720;Totaal mannen en vrouwen;9;0;Totaal alle generaties;Totaal alle AOW percentages;2005;77700.0;6800.0;56900.0;8200.0;24.0;3300.0;26500.0;3700.0;11.0;79.0;10100.0;83400.0;11900.0;35.0
721;Totaal mannen en vrouwen;9;0;Totaal alle generaties;Minder dan 70% AOW opbouw;2005;4350.0;3600.0;29500.0;5000.0;15.0;4600.0;38600.0;5200.0;15.0;63.0;8200.0;68100.0;10200.0;30.0
722;Totaal mannen en vrouwen;9;0;Totaal alle generaties;70% tot 95% AOW opbouw;2005;3900.0;6000.0;49300.0;7400.0;24.0;3000.0;24700.0;3100.0;10.0;67.0;9000.0;74000.0;10500.0;34.0
723;Totaal mannen en vrouwen;9;0;Totaal alle generaties;95% of meer AOW opbouw;2005;69450.0;7100.0;59000.0;8400.0;25.0;3200.0;25800.0;3600.0;11.0;80.0;10300.0;84800.0;12000.0;36.0
724;Totaal mannen en vrouwen;9;0;Eerste generatie allochtonen;Totaal alle AOW percentages;2005;4250.0;5100.0;42300.0;6600.0;22.0;3100.0;25300.0;3300.0;11.0;60.0;8200.0;67600.0;9900.0;33.0
725;Totaal mannen en vrouwen;9;0;Eerste generatie allochtonen;Minder dan 70% AOW opbouw;2005;1850.0;3500.0;28400.0;4900.0;20.0;2100.0;17500.0;2300.0;9.0;53.0;5600.0;45900.0;7200.0;29.0
726;Totaal mannen en vrouwen;9;0;Eerste generatie allochtonen;70% tot 95% AOW opbouw;2005;1450.0;5900.0;48400.0;7300.0;24.0;2900.0;24400.0;3100.0;10.0;64.0;8800.0;72800.0;10400.0;34.0
727;Totaal mannen en vrouwen;9;0;Eerste generatie allochtonen;95% of meer AOW opbouw;2005;950.0;7200.0;59400.0;8600.0;24.0;5300.0;41500.0;5600.0;15.0;68.0;12500.0;100900.0;14200.0;39.0
728;Totaal mannen en vrouwen;9;0;Tweede generatie allochtonen;Totaal alle AOW percentages;2005;4100.0;6900.0;57500.0;8300.0;22.0;5000.0;40000.0;5400.0;14.0;76.0;11900.0;97500.0;13700.0;36.0
729;Totaal mannen en vrouwen;9;0;Tweede generatie allochtonen;Minder dan 70% AOW opbouw;2005;250.0;3700.0;30100.0;5100.0;10.0;7700.0;60900.0;8700.0;16.0;73.0;11400.0;91000.0;13800.0;26.0
730;Totaal mannen en vrouwen;9;0;Tweede generatie allochtonen;70% tot 95% AOW opbouw;2005;250.0;6300.0;51900.0;7700.0;22.0;3800.0;31400.0;3900.0;11.0;70.0;10100.0;83300.0;11600.0;33.0
731;Totaal mannen en vrouwen;9;0;Tweede generatie allochtonen;95% of meer AOW opbouw;2005;3550.0;7200.0;60000.0;8600.0;23.0;4800.0;39000.0;5300.0;14.0;77.0;12000.0;99000.0;13900.0;37.0
732;Totaal mannen en vrouwen;9;0;Autochtonen;Totaal alle AOW percentages;2005;69350.0;6900.0;57800.0;8300.0;25.0;3200.0;25800.0;3600.0;11.0;80.0;10100.0;83600.0;11900.0;36.0
733;Totaal mannen en vrouwen;9;0;Autochtonen;Minder dan 70% AOW opbouw;2005;2200.0;3600.0;30400.0;5000.0;13.0;6400.0;53400.0;7300.0;18.0;71.0;10000.0;83800.0;12300.0;31.0
734;Totaal mannen en vrouwen;9;0;Autochtonen;70% tot 95% AOW opbouw;2005;2150.0;6100.0;49700.0;7500.0;24.0;2900.0;24000.0;3100.0;10.0;69.0;9000.0;73700.0;10600.0;34.0
735;Totaal mannen en vrouwen;9;0;Autochtonen;95% of meer AOW opbouw;2005;64950.0;7100.0;59000.0;8400.0;25.0;3100.0;24900.0;3500.0;10.0;81.0;10200.0;83900.0;11900.0;35.0
736;Totaal mannen en vrouwen;9;4;Totaal alle generaties;Totaal alle AOW percentages;2005;69350.0;6900.0;57800.0;8300.0;25.0;3200.0;25800.0;3600.0;11.0;80.0;10100.0;83600.0;11900.0;36.0
737;Totaal mannen en vrouwen;9;4;Totaal alle generaties;Minder dan 70% AOW opbouw;2005;2200.0;3600.0;30400.0;5000.0;13.0;6400.0;53400.0;7300.0;18.0;71.0;10000.0;83800.0;12300.0;31.0
738;Totaal mannen en vrouwen;9;4;Totaal alle generaties;70% tot 95% AOW opbouw;2005;2150.0;6100.0;49700.0;7500.0;24.0;2900.0;24000.0;3100.0;10.0;69.0;9000.0;73700.0;10600.0;34.0
739;Totaal mannen en vrouwen;9;4;Totaal alle generaties;95% of meer AOW opbouw;2005;64950.0;7100.0;59000.0;8400.0;25.0;3100.0;24900.0;3500.0;10.0;81.0;10200.0;83900.0;11900.0;35.0
740;Totaal mannen en vrouwen;9;4;Eerste generatie allochtonen;Totaal alle AOW percentages;2005;;;;;;;;;;;;;;
741;Totaal mannen en vrouwen;9;4;Eerste generatie allochtonen;Minder dan 70% AOW opbouw;2005;;;;;;;;;;;;;;
742;Totaal mannen en vrouwen;9;4;Eerste generatie allochtonen;70% tot 95% AOW opbouw;2005;;;;;;;;;;;;;;
743;Totaal mannen en vrouwen;9;4;Eerste generatie allochtonen;95% of meer AOW opbouw;2005;;;;;;;;;;;;;;
744;Totaal mannen en vrouwen;9;4;Tweede generatie allochtonen;Totaal alle AOW percentages;2005;;;;;;;;;;;;;;
745;Totaal mannen en vrouwen;9;4;Tweede generatie allochtonen;Minder dan 70% AOW opbouw;2005;;;;;;;;;;;;;;
746;Totaal mannen en vrouwen;9;4;Tweede generatie allochtonen;70% tot 95% AOW opbouw;2005;;;;;;;;;;;;;;
747;Totaal mannen en vrouwen;9;4;Tweede generatie allochtonen;95% of meer AOW opbouw;2005;;;;;;;;;;;;;;
748;Totaal mannen en vrouwen;9;4;Autochtonen;Totaal alle AOW percentages;2005;69350.0;6900.0;57800.0;8300.0;25.0;3200.0;25800.0;3600.0;11.0;80.0;10100.0;83600.0;11900.0;36.0
749;Totaal mannen en vrouwen;9;4;Autochtonen;Minder dan 70% AOW opbouw;2005;2200.0;3600.0;30400.0;5000.0;13.0;6400.0;53400.0;7300.0;18.0;71.0;10000.0;83800.0;12300.0;31.0
750;Totaal mannen en vrouwen;9;4;Autochtonen;70% tot 95% AOW opbouw;2005;2150.0;6100.0;49700.0;7500.0;24.0;2900.0;24000.0;3100.0;10.0;69.0;9000.0;73700.0;10600.0;34.0
751;Totaal mannen en vrouwen;9;4;Autochtonen;95% of meer AOW opbouw;2005;64950.0;7100.0;59000.0;8400.0;25.0;3100.0;24900.0;3500.0;10.0;81.0;10200.0;83900.0;11900.0;35.0
752;Totaal mannen en vrouwen;9;1;Totaal alle generaties;Totaal alle AOW percentages;2005;8350.0;6000.0;49700.0;7400.0;22.0;4000.0;32500.0;4300.0;13.0;68.0;10000.0;82200.0;11700.0;35.0
753;Totaal mannen en vrouwen;9;1;Totaal alle generaties;Minder dan 70% AOW opbouw;2005;2100.0;3500.0;28600.0;4900.0;17.0;2800.0;23100.0;3100.0;11.0;55.0;6300.0;51700.0;8000.0;28.0
754;Totaal mannen en vrouwen;9;1;Totaal alle generaties;70% tot 95% AOW opbouw;2005;1750.0;5900.0;48900.0;7400.0;24.0;3100.0;25400.0;3200.0;10.0;65.0;9000.0;74300.0;10600.0;34.0
755;Totaal mannen en vrouwen;9;1;Totaal alle generaties;95% of meer AOW opbouw;2005;4500.0;7200.0;59900.0;8600.0;23.0;4900.0;39500.0;5400.0;14.0;75.0;12100.0;99400.0;14000.0;37.0
756;Totaal mannen en vrouwen;9;1;Eerste generatie allochtonen;Totaal alle AOW percentages;2005;4250.0;5100.0;42300.0;6600.0;22.0;3100.0;25300.0;3300.0;11.0;60.0;8200.0;67600.0;9900.0;33.0
757;Totaal mannen en vrouwen;9;1;Eerste generatie allochtonen;Minder dan 70% AOW opbouw;2005;1850.0;3500.0;28400.0;4900.0;20.0;2100.0;17500.0;2300.0;9.0;53.0;5600.0;45900.0;7200.0;29.0
758;Totaal mannen en vrouwen;9;1;Eerste generatie allochtonen;70% tot 95% AOW opbouw;2005;1450.0;5900.0;48400.0;7300.0;24.0;2900.0;24400.0;3100.0;10.0;64.0;8800.0;72800.0;10400.0;34.0
759;Totaal mannen en vrouwen;9;1;Eerste generatie allochtonen;95% of meer AOW opbouw;2005;950.0;7200.0;59400.0;8600.0;24.0;5300.0;41500.0;5600.0;15.0;68.0;12500.0;100900.0;14200.0;39.0
760;Totaal mannen en vrouwen;9;1;Tweede generatie allochtonen;Totaal alle AOW percentages;2005;4100.0;6900.0;57500.0;8300.0;22.0;5000.0;40000.0;5400.0;14.0;76.0;11900.0;97500.0;13700.0;36.0
761;Totaal mannen en vrouwen;9;1;Tweede generatie allochtonen;Minder dan 70% AOW opbouw;2005;250.0;3700.0;30100.0;5100.0;10.0;7700.0;60900.0;8700.0;16.0;73.0;11400.0;91000.0;13800.0;26.0
762;Totaal mannen en vrouwen;9;1;Tweede generatie allochtonen;70% tot 95% AOW opbouw;2005;250.0;6300.0;51900.0;7700.0;22.0;3800.0;31400.0;3900.0;11.0;70.0;10100.0;83300.0;11600.0;33.0
763;Totaal mannen en vrouwen;9;1;Tweede generatie allochtonen;95% of meer AOW opbouw;2005;3550.0;7200.0;60000.0;8600.0;23.0;4800.0;39000.0;5300.0;14.0;77.0;12000.0;99000.0;13900.0;37.0
764;Totaal mannen en vrouwen;9;1;Autochtonen;Totaal alle AOW percentages;2005;;;;;;;;;;;;;;
765;Totaal mannen en vrouwen;9;1;Autochtonen;Minder dan 70% AOW opbouw;2005;;;;;;;;;;;;;;
766;Totaal mannen en vrouwen;9;1;Autochtonen;70% tot 95% AOW opbouw;2005;;;;;;;;;;;;;;
767;Totaal mannen en vrouwen;9;1;Autochtonen;95% of meer AOW opbouw;2005;;;;;;;;;;;;;;
768;Totaal mannen en vrouwen;9;3;Totaal alle generaties;Totaal alle AOW percentages;2005;6750.0;6200.0;52100.0;7600.0;21.0;4400.0;36000.0;4800.0;13.0;72.0;10600.0;88100.0;12400.0;34.0
769;Totaal mannen en vrouwen;9;3;Totaal alle generaties;Minder dan 70% AOW opbouw;2005;1300.0;3400.0;27900.0;4800.0;15.0;3900.0;32600.0;4400.0;13.0;61.0;7300.0;60500.0;9200.0;28.0
770;Totaal mannen en vrouwen;9;3;Totaal alle generaties;70% tot 95% AOW opbouw;2005;1050.0;6000.0;50600.0;7400.0;22.0;3300.0;28700.0;3500.0;10.0;71.0;9300.0;79300.0;10900.0;32.0
771;Totaal mannen en vrouwen;9;3;Totaal alle generaties;95% of meer AOW opbouw;2005;4350.0;7200.0;59900.0;8600.0;23.0;4800.0;38800.0;5200.0;14.0;75.0;12000.0;98700.0;13800.0;37.0
772;Totaal mannen en vrouwen;9;3;Eerste generatie allochtonen;Totaal alle AOW percentages;2005;2750.0;5300.0;44400.0;6700.0;21.0;3700.0;30800.0;3900.0;12.0;65.0;9000.0;75200.0;10600.0;33.0
773;Totaal mannen en vrouwen;9;3;Eerste generatie allochtonen;Minder dan 70% AOW opbouw;2005;1050.0;3300.0;27400.0;4700.0;17.0;2900.0;25400.0;3300.0;12.0;59.0;6200.0;52800.0;8000.0;29.0
774;Totaal mannen en vrouwen;9;3;Eerste generatie allochtonen;70% tot 95% AOW opbouw;2005;800.0;5900.0;50200.0;7300.0;22.0;3200.0;27700.0;3300.0;10.0;71.0;9100.0;77900.0;10600.0;32.0
775;Totaal mannen en vrouwen;9;3;Eerste generatie allochtonen;95% of meer AOW opbouw;2005;900.0;7200.0;59500.0;8600.0;24.0;5100.0;39900.0;5300.0;15.0;68.0;12300.0;99400.0;13900.0;39.0
776;Totaal mannen en vrouwen;9;3;Tweede generatie allochtonen;Totaal alle AOW percentages;2005;3950.0;6900.0;57500.0;8300.0;22.0;4900.0;39700.0;5400.0;14.0;76.0;11800.0;97200.0;13700.0;36.0
777;Totaal mannen en vrouwen;9;3;Tweede generatie allochtonen;Minder dan 70% AOW opbouw;2005;250.0;3700.0;30000.0;5100.0;9.0;7900.0;62700.0;8900.0;17.0;72.0;11600.0;92700.0;14000.0;26.0
778;Totaal mannen en vrouwen;9;3;Tweede generatie allochtonen;70% tot 95% AOW opbouw;2005;250.0;6300.0;51900.0;7700.0;22.0;3900.0;31800.0;4000.0;11.0;71.0;10200.0;83700.0;11700.0;33.0
779;Totaal mannen en vrouwen;9;3;Tweede generatie allochtonen;95% of meer AOW opbouw;2005;3450.0;7200.0;60000.0;8600.0;23.0;4800.0;38500.0;5200.0;14.0;77.0;12000.0;98500.0;13800.0;37.0
780;Totaal mannen en vrouwen;9;3;Autochtonen;Totaal alle AOW percentages;2005;;;;;;;;;;;;;;
781;Totaal mannen en vrouwen;9;3;Autochtonen;Minder dan 70% AOW opbouw;2005;;;;;;;;;;;;;;
782;Totaal mannen en vrouwen;9;3;Autochtonen;70% tot 95% AOW opbouw;2005;;;;;;;;;;;;;;
783;Totaal mannen en vrouwen;9;3;Autochtonen;95% of meer AOW opbouw;2005;;;;;;;;;;;;;;
784;Totaal mannen en vrouwen;9;2;Totaal alle generaties;Totaal alle AOW percentages;2005;1600.0;4900.0;39700.0;6400.0;25.0;2300.0;17800.0;2500.0;10.0;52.0;7200.0;57500.0;8900.0;35.0
785;Totaal mannen en vrouwen;9;2;Totaal alle generaties;Minder dan 70% AOW opbouw;2005;800.0;3700.0;29900.0;5200.0;24.0;900.0;7100.0;900.0;4.0;45.0;4600.0;37000.0;6100.0;28.0
786;Totaal mannen en vrouwen;9;2;Totaal alle generaties;70% tot 95% AOW opbouw;2005;650.0;5800.0;46300.0;7300.0;28.0;2600.0;20300.0;2900.0;11.0;55.0;8400.0;66600.0;10200.0;39.0
787;Totaal mannen en vrouwen;9;2;Totaal alle generaties;95% of meer AOW opbouw;2005;150.0;7300.0;60500.0;8800.0;19.0;7600.0;59400.0;8800.0;19.0;70.0;14900.0;119900.0;17600.0;38.0
788;Totaal mannen en vrouwen;9;2;Eerste generatie allochtonen;Totaal alle AOW percentages;2005;1500.0;4800.0;38200.0;6300.0;26.0;1900.0;15100.0;2100.0;9.0;50.0;6700.0;53300.0;8400.0;35.0
789;Totaal mannen en vrouwen;9;2;Eerste generatie allochtonen;Minder dan 70% AOW opbouw;2005;750.0;3700.0;29800.0;5200.0;24.0;800.0;6700.0;900.0;4.0;44.0;4500.0;36500.0;6100.0;28.0
790;Totaal mannen en vrouwen;9;2;Eerste generatie allochtonen;70% tot 95% AOW opbouw;2005;650.0;5800.0;46200.0;7300.0;28.0;2600.0;20300.0;2900.0;11.0;55.0;8400.0;66500.0;10200.0;39.0
791;Totaal mannen en vrouwen;9;2;Eerste generatie allochtonen;95% of meer AOW opbouw;2005;50.0;7100.0;58300.0;8600.0;18.0;8200.0;65000.0;9500.0;20.0;67.0;15300.0;123300.0;18100.0;38.0
792;Totaal mannen en vrouwen;9;2;Tweede generatie allochtonen;Totaal alle AOW percentages;2005;100.0;6900.0;57600.0;8400.0;19.0;6400.0;50100.0;7400.0;17.0;73.0;13300.0;107700.0;15800.0;36.0
793;Totaal mannen en vrouwen;9;2;Tweede generatie allochtonen;Minder dan 70% AOW opbouw;2005;0.0;;;;;;;;;;;;;
794;Totaal mannen en vrouwen;9;2;Tweede generatie allochtonen;70% tot 95% AOW opbouw;2005;0.0;;;;;;;;;;;;;
