ID;Geslacht;Persoonskenmerken;Perioden;WerkzameBeroepsbevolking_1;KorterDan1Jaar_2;KorterDanEenHalfJaar_3;k_6Tot12Maanden_4;LangerDan1Jaar_5;k_1Tot5Jaar_6;k_1Tot2Jaar_7;k_2Tot5Jaar_8;k_5Tot10Jaar_9;k_10Tot20Jaar_10;k_20JaarOfLanger_11;LangerDan1JaarExacteDuurOnbekend_12;Onbekend_13;GemiddeldeAncienniteit_14
1161;Totaal mannen en vrouwen;Werkkring: vaste arbeidsrelatie;2019 2e kwartaal;5526;429;179;249;5094;1537;493;1043;962;1405;1109;81;3;11.7
1162;Totaal mannen en vrouwen;Werkkring: vaste arbeidsrelatie;2019 3e kwartaal;5580;438;185;253;5139;1574;497;1076;894;1433;1156;81;3;11.6
1163;Totaal mannen en vrouwen;Werkkring: vaste arbeidsrelatie;2019 4e kwartaal;5630;450;199;251;5179;1633;499;1134;913;1409;1140;84;1;11.5
1164;Totaal mannen en vrouwen;Werkkring: vaste arbeidsrelatie;2019;5552;433;188;245;5117;1555;490;1065;938;1421;1123;81;2;11.7
1165;Totaal mannen en vrouwen;Werkkring: vaste arbeidsrelatie;2020 1e kwartaal;5681;435;193;242;5244;1698;532;1165;948;1406;1113;80;2;11.5
1166;Totaal mannen en vrouwen;Werkkring: vaste arbeidsrelatie;2020 2e kwartaal;5683;414;163;251;5266;1711;544;1167;940;1386;1147;82;3;11.5
1167;Totaal mannen en vrouwen;Werkkring: vaste arbeidsrelatie;2020 3e kwartaal;5728;400;141;259;5327;1768;544;1224;865;1364;1246;84;2;11.6
1168;Totaal mannen en vrouwen;Werkkring: vaste arbeidsrelatie;2020 4e kwartaal;5725;379;163;216;5344;1795;518;1277;920;1336;1205;88;2;11.4
1169;Totaal mannen en vrouwen;Werkkring: vaste arbeidsrelatie;2020;5704;407;165;242;5295;1743;534;1209;918;1373;1178;83;2;11.5
1170;Totaal mannen en vrouwen;Werkkring: vaste arbeidsrelatie;2021 1e kwartaal;5180;228;102;126;4847;1766;431;1336;867;1232;982;0;105;11.2
1171;Totaal mannen en vrouwen;Werkkring: vaste arbeidsrelatie;2021 2e kwartaal;5247;220;104;116;4937;1750;431;1320;903;1238;1046;0;90;11.3
1172;Totaal mannen en vrouwen;Werkkring: vaste arbeidsrelatie;2021 3e kwartaal;5234;226;107;119;4913;1585;397;1187;999;1235;1093;0;96;11.4
1173;Totaal mannen en vrouwen;Werkkring: vaste arbeidsrelatie;2021 4e kwartaal;5261;253;114;139;4925;1690;376;1314;972;1206;1058;0;83;11.2
1174;Totaal mannen en vrouwen;Werkkring: vaste arbeidsrelatie;2021;5230;232;107;125;4906;1698;409;1289;935;1228;1045;0;93;11.3
1175;Totaal mannen en vrouwen;Werkkring: vaste arbeidsrelatie;2022 1e kwartaal;5296;309;145;165;4903;1765;378;1387;924;1179;1035;0;84;11.1
1176;Totaal mannen en vrouwen;Werkkring: flexibele arbeidsrelatie;2011 1e kwartaal;1402;686;426;261;715;561;267;294;83;41;25;5;1;2.4
1177;Totaal mannen en vrouwen;Werkkring: flexibele arbeidsrelatie;2011 2e kwartaal;1462;727;445;282;734;576;283;293;87;41;25;5;0;2.4
1178;Totaal mannen en vrouwen;Werkkring: flexibele arbeidsrelatie;2011 3e kwartaal;1501;769;495;274;732;579;277;301;85;39;25;4;1;2.3
1179;Totaal mannen en vrouwen;Werkkring: flexibele arbeidsrelatie;2011 4e kwartaal;1518;755;487;269;762;596;289;308;98;37;25;6;0;2.3
1180;Totaal mannen en vrouwen;Werkkring: flexibele arbeidsrelatie;2011;1471;734;463;271;736;578;279;299;88;40;25;5;1;2.3
1181;Totaal mannen en vrouwen;Werkkring: flexibele arbeidsrelatie;2012 1e kwartaal;1480;706;425;281;773;607;301;306;94;39;28;4;0;2.5
1182;Totaal mannen en vrouwen;Werkkring: flexibele arbeidsrelatie;2012 2e kwartaal;1531;727;418;309;804;634;320;315;101;38;27;5;1;2.4
1183;Totaal mannen en vrouwen;Werkkring: flexibele arbeidsrelatie;2012 3e kwartaal;1592;766;495;272;826;633;314;318;107;54;28;5;0;2.5
1184;Totaal mannen en vrouwen;Werkkring: flexibele arbeidsrelatie;2012 4e kwartaal;1620;771;492;279;848;649;306;343;104;51;33;10;1;2.6
1185;Totaal mannen en vrouwen;Werkkring: flexibele arbeidsrelatie;2012;1556;742;458;285;813;631;310;321;101;45;29;6;1;2.5
1186;Totaal mannen en vrouwen;Werkkring: flexibele arbeidsrelatie;2013 1e kwartaal;1590;718;418;300;870;664;323;341;104;50;37;15;2;2.7
1187;Totaal mannen en vrouwen;Werkkring: flexibele arbeidsrelatie;2013 2e kwartaal;1627;733;429;304;890;677;338;339;107;56;36;14;3;2.7
1188;Totaal mannen en vrouwen;Werkkring: flexibele arbeidsrelatie;2013 3e kwartaal;1659;759;488;271;897;687;335;352;111;55;34;10;3;2.6
1189;Totaal mannen en vrouwen;Werkkring: flexibele arbeidsrelatie;2013 4e kwartaal;1678;753;474;280;921;698;330;368;114;62;34;14;4;2.7
1190;Totaal mannen en vrouwen;Werkkring: flexibele arbeidsrelatie;2013;1639;741;452;289;895;681;331;350;109;56;35;13;3;2.7
1191;Totaal mannen en vrouwen;Werkkring: flexibele arbeidsrelatie;2014 1e kwartaal;1617;727;447;280;886;672;330;342;118;52;33;11;4;2.7
1192;Totaal mannen en vrouwen;Werkkring: flexibele arbeidsrelatie;2014 2e kwartaal;1669;758;454;304;908;694;346;348;123;51;30;10;3;2.6
1193;Totaal mannen en vrouwen;Werkkring: flexibele arbeidsrelatie;2014 3e kwartaal;1742;828;533;295;911;679;328;351;130;54;34;13;3;2.6
1194;Totaal mannen en vrouwen;Werkkring: flexibele arbeidsrelatie;2014 4e kwartaal;1723;810;516;294;911;685;310;374;125;55;34;13;2;2.6
1195;Totaal mannen en vrouwen;Werkkring: flexibele arbeidsrelatie;2014;1688;781;488;293;904;683;329;354;124;53;33;12;3;2.6
1196;Totaal mannen en vrouwen;Werkkring: flexibele arbeidsrelatie;2015 1e kwartaal;1699;798;479;319;899;672;326;346;126;53;33;15;2;2.7
1197;Totaal mannen en vrouwen;Werkkring: flexibele arbeidsrelatie;2015 2e kwartaal;1764;846;512;334;915;685;339;346;129;56;29;16;3;2.5
1198;Totaal mannen en vrouwen;Werkkring: flexibele arbeidsrelatie;2015 3e kwartaal;1820;932;598;334;885;660;335;325;120;61;27;16;3;2.4
1199;Totaal mannen en vrouwen;Werkkring: flexibele arbeidsrelatie;2015 4e kwartaal;1783;900;578;322;880;655;331;324;123;57;31;14;3;2.5
1200;Totaal mannen en vrouwen;Werkkring: flexibele arbeidsrelatie;2015;1767;869;542;327;895;668;333;335;124;57;30;15;3;2.5
1201;Totaal mannen en vrouwen;Werkkring: flexibele arbeidsrelatie;2016 1e kwartaal;1748;885;522;363;861;650;361;288;118;51;29;14;2;2.4
1202;Totaal mannen en vrouwen;Werkkring: flexibele arbeidsrelatie;2016 2e kwartaal;1836;934;560;374;899;678;381;298;119;53;33;16;4;2.4
1203;Totaal mannen en vrouwen;Werkkring: flexibele arbeidsrelatie;2016 3e kwartaal;1889;1003;660;344;884;667;375;292;108;57;33;18;2;2.3
1204;Totaal mannen en vrouwen;Werkkring: flexibele arbeidsrelatie;2016 4e kwartaal;1892;997;638;359;893;680;376;304;108;53;35;17;3;2.3
1205;Totaal mannen en vrouwen;Werkkring: flexibele arbeidsrelatie;2016;1841;955;595;360;884;669;373;296;113;53;32;16;3;2.3
1206;Totaal mannen en vrouwen;Werkkring: flexibele arbeidsrelatie;2017 1e kwartaal;1891;990;585;405;898;685;396;289;116;47;34;16;4;2.3
1207;Totaal mannen en vrouwen;Werkkring: flexibele arbeidsrelatie;2017 2e kwartaal;1959;1032;610;422;923;717;414;303;105;52;33;15;3;2.3
1208;Totaal mannen en vrouwen;Werkkring: flexibele arbeidsrelatie;2017 3e kwartaal;1987;1075;680;395;907;703;400;303;101;57;29;18;4;2.2
1209;Totaal mannen en vrouwen;Werkkring: flexibele arbeidsrelatie;2017 4e kwartaal;1955;1035;652;383;915;726;408;318;94;54;27;15;5;2.1
1210;Totaal mannen en vrouwen;Werkkring: flexibele arbeidsrelatie;2017;1948;1033;632;401;911;708;404;303;104;52;31;16;4;2.2
1211;Totaal mannen en vrouwen;Werkkring: flexibele arbeidsrelatie;2018 1e kwartaal;1929;1014;599;415;911;709;412;297;109;51;25;16;4;2.2
1212;Totaal mannen en vrouwen;Werkkring: flexibele arbeidsrelatie;2018 2e kwartaal;1962;1044;615;429;914;722;424;299;98;51;27;16;4;2.1
1213;Totaal mannen en vrouwen;Werkkring: flexibele arbeidsrelatie;2018 3e kwartaal;2008;1095;691;404;909;711;398;313;91;61;31;15;4;2.1
1214;Totaal mannen en vrouwen;Werkkring: flexibele arbeidsrelatie;2018 4e kwartaal;1981;1063;671;393;915;722;401;321;85;59;32;17;3;2.2
1215;Totaal mannen en vrouwen;Werkkring: flexibele arbeidsrelatie;2018;1970;1054;644;410;912;716;409;307;96;56;29;16;4;2.1
1216;Totaal mannen en vrouwen;Werkkring: flexibele arbeidsrelatie;2019 1e kwartaal;1922;1016;596;420;904;721;418;303;86;50;31;16;3;2.2
1217;Totaal mannen en vrouwen;Werkkring: flexibele arbeidsrelatie;2019 2e kwartaal;1944;1031;595;436;911;716;411;305;92;53;32;17;2;2.2
1218;Totaal mannen en vrouwen;Werkkring: flexibele arbeidsrelatie;2019 3e kwartaal;1948;1030;627;402;916;720;401;319;95;50;36;16;3;2.2
1219;Totaal mannen en vrouwen;Werkkring: flexibele arbeidsrelatie;2019 4e kwartaal;1879;960;589;371;917;723;401;323;92;48;35;18;2;2.3
1220;Totaal mannen en vrouwen;Werkkring: flexibele arbeidsrelatie;2019;1923;1009;602;407;912;720;408;312;91;50;33;17;3;2.2
1221;Totaal mannen en vrouwen;Werkkring: flexibele arbeidsrelatie;2020 1e kwartaal;1820;957;571;386;860;686;395;291;83;48;29;15;2;2.2
1222;Totaal mannen en vrouwen;Werkkring: flexibele arbeidsrelatie;2020 2e kwartaal;1672;825;452;374;844;679;392;286;79;43;29;15;2;2.3
1223;Totaal mannen en vrouwen;Werkkring: flexibele arbeidsrelatie;2020 3e kwartaal;1674;825;479;346;846;682;380;302;73;45;29;17;3;2.2
1224;Totaal mannen en vrouwen;Werkkring: flexibele arbeidsrelatie;2020 4e kwartaal;1702;847;539;308;850;678;356;322;72;53;32;15;5;2.4
1225;Totaal mannen en vrouwen;Werkkring: flexibele arbeidsrelatie;2020;1717;864;510;353;850;681;381;300;77;47;29;16;3;2.3
1226;Totaal mannen en vrouwen;Werkkring: flexibele arbeidsrelatie;2021 1e kwartaal;2519;1195;761;434;1224;1050;565;485;83;58;33;0;100;2.0
1227;Totaal mannen en vrouwen;Werkkring: flexibele arbeidsrelatie;2021 2e kwartaal;2529;1318;772;546;1127;928;505;423;118;53;28;0;84;1.9
1228;Totaal mannen en vrouwen;Werkkring: flexibele arbeidsrelatie;2021 3e kwartaal;2632;1397;915;482;1158;939;495;445;131;57;31;0;77;1.9
1229;Totaal mannen en vrouwen;Werkkring: flexibele arbeidsrelatie;2021 4e kwartaal;2639;1423;948;475;1132;946;499;447;108;49;30;0;83;1.8
1230;Totaal mannen en vrouwen;Werkkring: flexibele arbeidsrelatie;2021;2580;1333;849;484;1160;966;516;450;110;54;30;0;86;1.9
1231;Totaal mannen en vrouwen;Werkkring: flexibele arbeidsrelatie;2022 1e kwartaal;2630;1493;912;581;1066;903;474;428;96;40;28;0;70;1.8
1232;Totaal mannen en vrouwen;Werkkring: zelfstandige;2011 1e kwartaal;1245;103;54;49;1141;339;94;245;243;294;254;10;1;11.8
1233;Totaal mannen en vrouwen;Werkkring: zelfstandige;2011 2e kwartaal;1232;104;54;50;1128;341;97;244;249;282;248;8;0;11.6
1234;Totaal mannen en vrouwen;Werkkring: zelfstandige;2011 3e kwartaal;1250;109;48;61;1141;331;97;235;231;301;267;10;0;11.7
1235;Totaal mannen en vrouwen;Werkkring: zelfstandige;2011 4e kwartaal;1269;112;51;61;1157;342;95;246;236;302;267;10;0;11.7
1236;Totaal mannen en vrouwen;Werkkring: zelfstandige;2011;1249;107;52;55;1141;338;96;243;240;294;259;10;0;11.7
1237;Totaal mannen en vrouwen;Werkkring: zelfstandige;2012 1e kwartaal;1273;103;53;50;1170;344;95;249;257;289;269;11;0;12.0
1238;Totaal mannen en vrouwen;Werkkring: zelfstandige;2012 2e kwartaal;1268;102;49;53;1166;333;95;238;252;293;277;10;0;12.1
1239;Totaal mannen en vrouwen;Werkkring: zelfstandige;2012 3e kwartaal;1268;102;45;58;1165;326;90;235;248;299;283;9;0;12.1
1240;Totaal mannen en vrouwen;Werkkring: zelfstandige;2012 4e kwartaal;1284;110;50;59;1171;336;91;245;251;296;271;17;3;11.7
1241;Totaal mannen en vrouwen;Werkkring: zelfstandige;2012;1273;104;49;55;1168;335;93;242;252;294;275;12;1;12.0
1242;Totaal mannen en vrouwen;Werkkring: zelfstandige;2013 1e kwartaal;1299;105;49;55;1189;343;98;245;257;302;266;22;6;11.7
1243;Totaal mannen en vrouwen;Werkkring: zelfstandige;2013 2e kwartaal;1312;108;57;52;1199;346;104;242;259;305;268;20;5;11.7
1244;Totaal mannen en vrouwen;Werkkring: zelfstandige;2013 3e kwartaal;1332;114;54;60;1212;338;100;238;261;312;279;22;6;11.7
1245;Totaal mannen en vrouwen;Werkkring: zelfstandige;2013 4e kwartaal;1333;101;51;51;1227;344;107;237;274;308;280;22;4;11.8
1246;Totaal mannen en vrouwen;Werkkring: zelfstandige;2013;1319;107;53;54;1206;343;102;241;263;307;273;21;6;11.7
1247;Totaal mannen en vrouwen;Werkkring: zelfstandige;2014 1e kwartaal;1331;105;54;51;1220;317;94;223;298;308;277;22;6;12.1
1248;Totaal mannen en vrouwen;Werkkring: zelfstandige;2014 2e kwartaal;1353;118;68;51;1230;326;95;231;296;303;285;20;5;11.9
1249;Totaal mannen en vrouwen;Werkkring: zelfstandige;2014 3e kwartaal;1357;115;54;61;1240;325;101;224;277;323;295;20;3;12.1
1250;Totaal mannen en vrouwen;Werkkring: zelfstandige;2014 4e kwartaal;1375;127;53;73;1244;325;97;228;282;315;296;25;5;12.1
1251;Totaal mannen en vrouwen;Werkkring: zelfstandige;2014;1354;116;57;59;1233;323;97;226;288;312;288;22;5;12.0
1252;Totaal mannen en vrouwen;Werkkring: zelfstandige;2015 1e kwartaal;1368;116;59;57;1245;335;103;232;294;305;286;26;6;12.0
1253;Totaal mannen en vrouwen;Werkkring: zelfstandige;2015 2e kwartaal;1385;119;66;53;1260;348;109;239;293;307;290;22;5;11.9
1254;Totaal mannen en vrouwen;Werkkring: zelfstandige;2015 3e kwartaal;1391;121;59;62;1264;345;106;239;276;322;300;22;5;11.8
1255;Totaal mannen en vrouwen;Werkkring: zelfstandige;2015 4e kwartaal;1395;131;62;69;1258;330;99;230;296;307;305;21;6;11.9
1256;Totaal mannen en vrouwen;Werkkring: zelfstandige;2015;1384;122;61;60;1257;339;104;235;290;310;295;23;6;11.9
1257;Totaal mannen en vrouwen;Werkkring: zelfstandige;2016 1e kwartaal;1394;125;64;61;1261;345;111;234;301;310;283;21;8;11.6
1258;Totaal mannen en vrouwen;Werkkring: zelfstandige;2016 2e kwartaal;1386;121;59;61;1258;347;112;234;282;317;292;21;7;11.8
1259;Totaal mannen en vrouwen;Werkkring: zelfstandige;2016 3e kwartaal;1403;117;48;69;1280;337;99;238;280;339;299;24;7;11.9
1260;Totaal mannen en vrouwen;Werkkring: zelfstandige;2016 4e kwartaal;1431;118;54;64;1307;343;107;236;294;343;304;23;6;12.0
1261;Totaal mannen en vrouwen;Werkkring: zelfstandige;2016;1403;120;56;64;1277;343;108;235;289;327;295;22;7;11.8
1262;Totaal mannen en vrouwen;Werkkring: zelfstandige;2017 1e kwartaal;1424;117;60;58;1300;344;113;231;309;329;290;27;7;11.8
1263;Totaal mannen en vrouwen;Werkkring: zelfstandige;2017 2e kwartaal;1421;118;59;59;1298;354;112;242;296;328;293;27;5;11.9
1264;Totaal mannen en vrouwen;Werkkring: zelfstandige;2017 3e kwartaal;1426;114;46;68;1306;343;113;230;283;341;316;23;6;12.1
1265;Totaal mannen en vrouwen;Werkkring: zelfstandige;2017 4e kwartaal;1429;120;57;63;1303;344;106;239;283;343;307;26;6;12.0
1266;Totaal mannen en vrouwen;Werkkring: zelfstandige;2017;1425;117;55;62;1302;346;111;236;293;335;301;26;6;12.0
1267;Totaal mannen en vrouwen;Werkkring: zelfstandige;2018 1e kwartaal;1442;114;58;56;1322;354;102;252;299;334;309;25;6;12.2
1268;Totaal mannen en vrouwen;Werkkring: zelfstandige;2018 2e kwartaal;1452;131;72;59;1316;361;116;245;274;340;317;25;6;12.0
1269;Totaal mannen en vrouwen;Werkkring: zelfstandige;2018 3e kwartaal;1460;133;55;78;1321;352;111;241;265;351;326;27;5;12.1
1270;Totaal mannen en vrouwen;Werkkring: zelfstandige;2018 4e kwartaal;1455;125;54;71;1323;368;111;257;262;352;315;27;7;11.9
1271;Totaal mannen en vrouwen;Werkkring: zelfstandige;2018;1452;126;60;66;1321;359;110;249;275;344;317;26;6;12.0
1272;Totaal mannen en vrouwen;Werkkring: zelfstandige;2019 1e kwartaal;1472;128;69;59;1339;378;115;263;278;348;304;31;4;11.7
1273;Totaal mannen en vrouwen;Werkkring: zelfstandige;2019 2e kwartaal;1471;128;68;60;1337;357;111;246;287;366;299;29;5;11.7
1274;Totaal mannen en vrouwen;Werkkring: zelfstandige;2019 3e kwartaal;1464;130;54;76;1329;351;107;243;262;376;310;31;5;11.8
1275;Totaal mannen en vrouwen;Werkkring: zelfstandige;2019 4e kwartaal;1503;131;52;78;1367;368;109;259;272;384;309;33;6;11.9
1276;Totaal mannen en vrouwen;Werkkring: zelfstandige;2019;1477;129;61;68;1343;363;111;253;275;368;306;31;5;11.8
1277;Totaal mannen en vrouwen;Werkkring: zelfstandige;2020 1e kwartaal;1512;124;58;66;1383;384;117;267;287;367;314;31;5;12.0
1278;Totaal mannen en vrouwen;Werkkring: zelfstandige;2020 2e kwartaal;1528;118;59;59;1404;384;116;269;299;373;318;29;6;12.0
1279;Totaal mannen en vrouwen;Werkkring: zelfstandige;2020 3e kwartaal;1533;114;44;70;1412;373;114;260;281;381;348;29;7;12.2
1280;Totaal mannen en vrouwen;Werkkring: zelfstandige;2020 4e kwartaal;1547;121;56;66;1417;368;109;259;292;378;354;25;9;12.3
1281;Totaal mannen en vrouwen;Werkkring: zelfstandige;2020;1530;119;54;65;1404;378;114;264;290;375;334;29;7;12.1
1282;Totaal mannen en vrouwen;Werkkring: zelfstandige;2021 1e kwartaal;1437;104;53;51;1259;389;121;267;262;341;268;0;73;11.1
1283;Totaal mannen en vrouwen;Werkkring: zelfstandige;2021 2e kwartaal;1431;119;62;56;1241;353;104;249;268;353;268;0;71;11.0
1284;Totaal mannen en vrouwen;Werkkring: zelfstandige;2021 3e kwartaal;1443;122;59;63;1248;323;100;223;282;364;278;0;73;11.0
1285;Totaal mannen en vrouwen;Werkkring: zelfstandige;2021 4e kwartaal;1470;125;63;62;1274;343;99;244;276;373;282;0;70;11.0
1286;Totaal mannen en vrouwen;Werkkring: zelfstandige;2021;1445;118;59;58;1256;352;106;246;272;358;274;0;72;11.0
1287;Totaal mannen en vrouwen;Werkkring: zelfstandige;2022 1e kwartaal;1486;121;64;58;1298;374;92;282;279;360;285;0;67;11.2
1288;Totaal mannen en vrouwen;Werkkring: zelfst. zonder personeel(zzp);2011 1e kwartaal;864;92;48;44;772;272;79;192;168;175;151;7;0;10.6
1289;Totaal mannen en vrouwen;Werkkring: zelfst. zonder personeel(zzp);2011 2e kwartaal;859;93;48;44;766;269;80;189;169;170;153;6;0;10.6
1290;Totaal mannen en vrouwen;Werkkring: zelfst. zonder personeel(zzp);2011 3e kwartaal;881;96;44;52;785;263;82;181;161;185;168;7;0;10.7
1291;Totaal mannen en vrouwen;Werkkring: zelfst. zonder personeel(zzp);2011 4e kwartaal;897;100;46;55;797;272;78;193;164;189;165;7;0;10.7
1292;Totaal mannen en vrouwen;Werkkring: zelfst. zonder personeel(zzp);2011;875;95;47;49;780;269;80;189;166;180;159;7;0;10.6
1293;Totaal mannen en vrouwen;Werkkring: zelfst. zonder personeel(zzp);2012 1e kwartaal;905;93;48;45;811;274;81;193;180;182;167;8;0;11.0
1294;Totaal mannen en vrouwen;Werkkring: zelfst. zonder personeel(zzp);2012 2e kwartaal;895;91;44;47;804;265;82;183;178;187;168;7;0;11.0
1295;Totaal mannen en vrouwen;Werkkring: zelfst. zonder personeel(zzp);2012 3e kwartaal;907;89;39;51;818;264;79;185;182;195;171;6;0;11.0
1296;Totaal mannen en vrouwen;Werkkring: zelfst. zonder personeel(zzp);2012 4e kwartaal;917;97;45;52;817;273;78;195;181;186;165;12;2;10.6
1297;Totaal mannen en vrouwen;Werkkring: zelfst. zonder personeel(zzp);2012;906;93;44;49;813;269;80;189;180;188;168;8;1;10.9
1298;Totaal mannen en vrouwen;Werkkring: zelfst. zonder personeel(zzp);2013 1e kwartaal;946;97;46;51;844;289;84;205;190;194;156;15;5;10.3
1299;Totaal mannen en vrouwen;Werkkring: zelfst. zonder personeel(zzp);2013 2e kwartaal;948;99;51;48;845;290;88;202;192;190;159;14;4;10.3
1300;Totaal mannen en vrouwen;Werkkring: zelfst. zonder personeel(zzp);2013 3e kwartaal;968;102;48;54;861;284;88;196;196;201;166;14;5;10.3
1301;Totaal mannen en vrouwen;Werkkring: zelfst. zonder personeel(zzp);2013 4e kwartaal;968;93;47;46;871;289;94;195;205;196;167;15;4;10.5
1302;Totaal mannen en vrouwen;Werkkring: zelfst. zonder personeel(zzp);2013;957;98;48;50;855;288;88;200;196;195;162;15;4;10.4
1303;Totaal mannen en vrouwen;Werkkring: zelfst. zonder personeel(zzp);2014 1e kwartaal;962;98;51;47;860;259;80;179;221;201;165;13;5;10.8
1304;Totaal mannen en vrouwen;Werkkring: zelfst. zonder personeel(zzp);2014 2e kwartaal;986;109;61;47;873;270;83;187;222;200;168;12;5;10.6
1305;Totaal mannen en vrouwen;Werkkring: zelfst. zonder personeel(zzp);2014 3e kwartaal;988;103;47;55;883;275;90;185;203;214;178;13;2;10.9
1306;Totaal mannen en vrouwen;Werkkring: zelfst. zonder personeel(zzp);2014 4e kwartaal;1016;114;48;66;898;277;87;190;208;211;185;17;4;10.9
1307;Totaal mannen en vrouwen;Werkkring: zelfst. zonder personeel(zzp);2014;988;106;52;54;879;270;85;185;214;207;174;14;4;10.8
1308;Totaal mannen en vrouwen;Werkkring: zelfst. zonder personeel(zzp);2015 1e kwartaal;1008;104;54;50;899;280;91;189;225;202;176;16;5;10.8
1309;Totaal mannen en vrouwen;Werkkring: zelfst. zonder personeel(zzp);2015 2e kwartaal;1020;108;60;48;908;289;93;195;218;198;188;16;4;10.9
1310;Totaal mannen en vrouwen;Werkkring: zelfst. zonder personeel(zzp);2015 3e kwartaal;1034;108;55;53;923;287;90;197;212;210;198;16;3;10.9
1311;Totaal mannen en vrouwen;Werkkring: zelfst. zonder personeel(zzp);2015 4e kwartaal;1026;116;55;61;906;270;85;185;221;200;199;16;4;10.9
1312;Totaal mannen en vrouwen;Werkkring: zelfst. zonder personeel(zzp);2015;1022;109;56;53;909;281;90;191;219;203;190;16;4;10.9
1313;Totaal mannen en vrouwen;Werkkring: zelfst. zonder personeel(zzp);2016 1e kwartaal;1024;113;57;56;904;280;96;184;227;203;179;16;7;10.6
1314;Totaal mannen en vrouwen;Werkkring: zelfst. zonder personeel(zzp);2016 2e kwartaal;1015;111;54;57;898;280;96;184;213;207;184;14;6;10.7
1315;Totaal mannen en vrouwen;Werkkring: zelfst. zonder personeel(zzp);2016 3e kwartaal;1028;108;45;63;916;278;83;195;210;229;181;17;5;10.6
1316;Totaal mannen en vrouwen;Werkkring: zelfst. zonder personeel(zzp);2016 4e kwartaal;1046;108;51;57;934;282;92;190;219;231;186;17;4;10.9
1317;Totaal mannen en vrouwen;Werkkring: zelfst. zonder personeel(zzp);2016;1028;110;52;58;913;280;91;188;217;218;183;16;5;10.7
1318;Totaal mannen en vrouwen;Werkkring: zelfst. zonder personeel(zzp);2017 1e kwartaal;1049;110;57;53;934;287;98;190;229;221;175;21;5;10.5
1319;Totaal mannen en vrouwen;Werkkring: zelfst. zonder personeel(zzp);2017 2e kwartaal;1060;110;55;54;946;299;97;202;222;221;183;20;4;10.7
1320;Totaal mannen en vrouwen;Werkkring: zelfst. zonder personeel(zzp);2017 3e kwartaal;1055;104;43;61;947;288;99;189;209;234;199;18;4;11.0
1321;Totaal mannen en vrouwen;Werkkring: zelfst. zonder personeel(zzp);2017 4e kwartaal;1055;111;54;56;940;290;94;196;204;231;194;20;4;10.9
1322;Totaal mannen en vrouwen;Werkkring: zelfst. zonder personeel(zzp);2017;1055;109;52;56;941;291;97;194;216;227;188;20;5;10.8
1323;Totaal mannen en vrouwen;Werkkring: zelfst. zonder personeel(zzp);2018 1e kwartaal;1063;106;53;53;953;302;92;210;221;224;187;19;5;10.8
1324;Totaal mannen en vrouwen;Werkkring: zelfst. zonder personeel(zzp);2018 2e kwartaal;1066;119;65;54;942;305;99;205;201;226;191;19;5;10.7
1325;Totaal mannen en vrouwen;Werkkring: zelfst. zonder personeel(zzp);2018 3e kwartaal;1081;121;51;70;956;298;96;202;198;240;199;21;5;10.7
1326;Totaal mannen en vrouwen;Werkkring: zelfst. zonder personeel(zzp);2018 4e kwartaal;1084;116;51;66;962;311;99;212;201;238;192;21;5;10.5
1327;Totaal mannen en vrouwen;Werkkring: zelfst. zonder personeel(zzp);2018;1074;115;55;61;953;304;97;207;205;232;192;20;5;10.7
1328;Totaal mannen en vrouwen;Werkkring: zelfst. zonder personeel(zzp);2019 1e kwartaal;1105;121;65;56;980;314;102;212;215;238;189;24;4;10.5
1329;Totaal mannen en vrouwen;Werkkring: zelfst. zonder personeel(zzp);2019 2e kwartaal;1093;118;62;56;971;297;99;198;220;251;181;22;4;10.5
1330;Totaal mannen en vrouwen;Werkkring: zelfst. zonder personeel(zzp);2019 3e kwartaal;1092;119;50;69;969;293;97;195;206;256;189;25;4;10.5
1331;Totaal mannen en vrouwen;Werkkring: zelfst. zonder personeel(zzp);2019 4e kwartaal;1113;118;50;68;990;302;97;205;208;263;193;24;5;10.7
