ID;Populatie;Geslacht;Persoonskenmerken;Marges;Perioden;Verkeersdeelname_1;GebruikVanHetOpenbaarVervoer_2
582;Populatie: 6 jaar of ouder;Totaal mannen en vrouwen;Rijbewijs, geen personenauto in hh;Ondergrens 95%-interval;2018;83.3;20.1
583;Populatie: 6 jaar of ouder;Totaal mannen en vrouwen;Rijbewijs, geen personenauto in hh;Ondergrens 95%-interval;2019;81.2;20.5
584;Populatie: 6 jaar of ouder;Totaal mannen en vrouwen;Rijbewijs, geen personenauto in hh;Ondergrens 95%-interval;2020;70.8;8.8
585;Populatie: 6 jaar of ouder;Totaal mannen en vrouwen;Rijbewijs, geen personenauto in hh;Ondergrens 95%-interval;2021;78.0;10.8
586;Populatie: 6 jaar of ouder;Totaal mannen en vrouwen;Rijbewijs, geen personenauto in hh;Ondergrens 95%-interval;2022;77.5;12.3
587;Populatie: 6 jaar of ouder;Totaal mannen en vrouwen;Rijbewijs, geen personenauto in hh;Ondergrens 95%-interval;2023;77.9;15.9
588;Populatie: 6 jaar of ouder;Totaal mannen en vrouwen;Rijbewijs, geen personenauto in hh;Bovengrens 95%-interval;2018;86.3;23.1
589;Populatie: 6 jaar of ouder;Totaal mannen en vrouwen;Rijbewijs, geen personenauto in hh;Bovengrens 95%-interval;2019;84.4;23.4
590;Populatie: 6 jaar of ouder;Totaal mannen en vrouwen;Rijbewijs, geen personenauto in hh;Bovengrens 95%-interval;2020;73.8;10.6
591;Populatie: 6 jaar of ouder;Totaal mannen en vrouwen;Rijbewijs, geen personenauto in hh;Bovengrens 95%-interval;2021;80.7;12.8
592;Populatie: 6 jaar of ouder;Totaal mannen en vrouwen;Rijbewijs, geen personenauto in hh;Bovengrens 95%-interval;2022;80.7;14.6
593;Populatie: 6 jaar of ouder;Totaal mannen en vrouwen;Rijbewijs, geen personenauto in hh;Bovengrens 95%-interval;2023;80.9;18.3
594;Populatie: 6 jaar of ouder;Totaal mannen en vrouwen;"Geen rijbewijs; wel 17 jaar of ouder";Waarde;2018;72.2;17.5
595;Populatie: 6 jaar of ouder;Totaal mannen en vrouwen;"Geen rijbewijs; wel 17 jaar of ouder";Waarde;2019;68.8;16.3
596;Populatie: 6 jaar of ouder;Totaal mannen en vrouwen;"Geen rijbewijs; wel 17 jaar of ouder";Waarde;2020;58.2;8.5
597;Populatie: 6 jaar of ouder;Totaal mannen en vrouwen;"Geen rijbewijs; wel 17 jaar of ouder";Waarde;2021;64.7;9.8
598;Populatie: 6 jaar of ouder;Totaal mannen en vrouwen;"Geen rijbewijs; wel 17 jaar of ouder";Waarde;2022;68.1;13.7
599;Populatie: 6 jaar of ouder;Totaal mannen en vrouwen;"Geen rijbewijs; wel 17 jaar of ouder";Waarde;2023;69.3;14.4
600;Populatie: 6 jaar of ouder;Totaal mannen en vrouwen;"Geen rijbewijs; wel 17 jaar of ouder";Ondergrens 95%-interval;2018;71.1;16.6
601;Populatie: 6 jaar of ouder;Totaal mannen en vrouwen;"Geen rijbewijs; wel 17 jaar of ouder";Ondergrens 95%-interval;2019;67.6;15.4
602;Populatie: 6 jaar of ouder;Totaal mannen en vrouwen;"Geen rijbewijs; wel 17 jaar of ouder";Ondergrens 95%-interval;2020;57.1;7.9
603;Populatie: 6 jaar of ouder;Totaal mannen en vrouwen;"Geen rijbewijs; wel 17 jaar of ouder";Ondergrens 95%-interval;2021;63.7;9.2
604;Populatie: 6 jaar of ouder;Totaal mannen en vrouwen;"Geen rijbewijs; wel 17 jaar of ouder";Ondergrens 95%-interval;2022;67.0;12.9
605;Populatie: 6 jaar of ouder;Totaal mannen en vrouwen;"Geen rijbewijs; wel 17 jaar of ouder";Ondergrens 95%-interval;2023;68.3;13.7
606;Populatie: 6 jaar of ouder;Totaal mannen en vrouwen;"Geen rijbewijs; wel 17 jaar of ouder";Bovengrens 95%-interval;2018;73.4;18.4
607;Populatie: 6 jaar of ouder;Totaal mannen en vrouwen;"Geen rijbewijs; wel 17 jaar of ouder";Bovengrens 95%-interval;2019;70.1;17.3
608;Populatie: 6 jaar of ouder;Totaal mannen en vrouwen;"Geen rijbewijs; wel 17 jaar of ouder";Bovengrens 95%-interval;2020;59.2;9.1
609;Populatie: 6 jaar of ouder;Totaal mannen en vrouwen;"Geen rijbewijs; wel 17 jaar of ouder";Bovengrens 95%-interval;2021;65.7;10.4
610;Populatie: 6 jaar of ouder;Totaal mannen en vrouwen;"Geen rijbewijs; wel 17 jaar of ouder";Bovengrens 95%-interval;2022;69.2;14.4
611;Populatie: 6 jaar of ouder;Totaal mannen en vrouwen;"Geen rijbewijs; wel 17 jaar of ouder";Bovengrens 95%-interval;2023;70.3;15.2
612;Populatie: 6 jaar of ouder;Totaal mannen en vrouwen;"Geen rijbewijs; jonger dan 17 jaar";Waarde;2018;88.4;5.4
613;Populatie: 6 jaar of ouder;Totaal mannen en vrouwen;"Geen rijbewijs; jonger dan 17 jaar";Waarde;2019;87.9;5.0
614;Populatie: 6 jaar of ouder;Totaal mannen en vrouwen;"Geen rijbewijs; jonger dan 17 jaar";Waarde;2020;76.7;2.9
615;Populatie: 6 jaar of ouder;Totaal mannen en vrouwen;"Geen rijbewijs; jonger dan 17 jaar";Waarde;2021;82.4;3.1
616;Populatie: 6 jaar of ouder;Totaal mannen en vrouwen;"Geen rijbewijs; jonger dan 17 jaar";Waarde;2022;83.8;4.4
617;Populatie: 6 jaar of ouder;Totaal mannen en vrouwen;"Geen rijbewijs; jonger dan 17 jaar";Waarde;2023;84.8;4.9
618;Populatie: 6 jaar of ouder;Totaal mannen en vrouwen;"Geen rijbewijs; jonger dan 17 jaar";Ondergrens 95%-interval;2018;87.5;4.9
619;Populatie: 6 jaar of ouder;Totaal mannen en vrouwen;"Geen rijbewijs; jonger dan 17 jaar";Ondergrens 95%-interval;2019;86.8;4.5
620;Populatie: 6 jaar of ouder;Totaal mannen en vrouwen;"Geen rijbewijs; jonger dan 17 jaar";Ondergrens 95%-interval;2020;75.6;2.5
621;Populatie: 6 jaar of ouder;Totaal mannen en vrouwen;"Geen rijbewijs; jonger dan 17 jaar";Ondergrens 95%-interval;2021;81.4;2.7
622;Populatie: 6 jaar of ouder;Totaal mannen en vrouwen;"Geen rijbewijs; jonger dan 17 jaar";Ondergrens 95%-interval;2022;82.5;3.9
623;Populatie: 6 jaar of ouder;Totaal mannen en vrouwen;"Geen rijbewijs; jonger dan 17 jaar";Ondergrens 95%-interval;2023;83.6;4.4
624;Populatie: 6 jaar of ouder;Totaal mannen en vrouwen;"Geen rijbewijs; jonger dan 17 jaar";Bovengrens 95%-interval;2018;89.2;6.0
625;Populatie: 6 jaar of ouder;Totaal mannen en vrouwen;"Geen rijbewijs; jonger dan 17 jaar";Bovengrens 95%-interval;2019;88.9;5.6
626;Populatie: 6 jaar of ouder;Totaal mannen en vrouwen;"Geen rijbewijs; jonger dan 17 jaar";Bovengrens 95%-interval;2020;77.8;3.4
627;Populatie: 6 jaar of ouder;Totaal mannen en vrouwen;"Geen rijbewijs; jonger dan 17 jaar";Bovengrens 95%-interval;2021;83.3;3.5
628;Populatie: 6 jaar of ouder;Totaal mannen en vrouwen;"Geen rijbewijs; jonger dan 17 jaar";Bovengrens 95%-interval;2022;84.9;5.0
629;Populatie: 6 jaar of ouder;Totaal mannen en vrouwen;"Geen rijbewijs; jonger dan 17 jaar";Bovengrens 95%-interval;2023;85.8;5.4
630;Populatie: 6 jaar of ouder;Mannen;Totaal personen;Waarde;2018;83.0;8.0
631;Populatie: 6 jaar of ouder;Mannen;Totaal personen;Waarde;2019;82.6;7.9
632;Populatie: 6 jaar of ouder;Mannen;Totaal personen;Waarde;2020;74.4;3.6
633;Populatie: 6 jaar of ouder;Mannen;Totaal personen;Waarde;2021;77.9;3.8
634;Populatie: 6 jaar of ouder;Mannen;Totaal personen;Waarde;2022;79.8;5.6
635;Populatie: 6 jaar of ouder;Mannen;Totaal personen;Waarde;2023;80.5;6.6
636;Populatie: 6 jaar of ouder;Mannen;Totaal personen;Ondergrens 95%-interval;2018;82.4;7.6
637;Populatie: 6 jaar of ouder;Mannen;Totaal personen;Ondergrens 95%-interval;2019;82.0;7.5
638;Populatie: 6 jaar of ouder;Mannen;Totaal personen;Ondergrens 95%-interval;2020;73.8;3.4
639;Populatie: 6 jaar of ouder;Mannen;Totaal personen;Ondergrens 95%-interval;2021;77.4;3.6
640;Populatie: 6 jaar of ouder;Mannen;Totaal personen;Ondergrens 95%-interval;2022;79.2;5.3
641;Populatie: 6 jaar of ouder;Mannen;Totaal personen;Ondergrens 95%-interval;2023;80.0;6.3
642;Populatie: 6 jaar of ouder;Mannen;Totaal personen;Bovengrens 95%-interval;2018;83.6;8.4
643;Populatie: 6 jaar of ouder;Mannen;Totaal personen;Bovengrens 95%-interval;2019;83.2;8.3
644;Populatie: 6 jaar of ouder;Mannen;Totaal personen;Bovengrens 95%-interval;2020;74.9;3.8
645;Populatie: 6 jaar of ouder;Mannen;Totaal personen;Bovengrens 95%-interval;2021;78.4;4.1
646;Populatie: 6 jaar of ouder;Mannen;Totaal personen;Bovengrens 95%-interval;2022;80.4;5.9
647;Populatie: 6 jaar of ouder;Mannen;Totaal personen;Bovengrens 95%-interval;2023;81.1;6.9
648;Populatie: 6 jaar of ouder;Mannen;Leeftijd:6 tot 12 jaar;Waarde;2018;90.9;2.3
649;Populatie: 6 jaar of ouder;Mannen;Leeftijd:6 tot 12 jaar;Waarde;2019;89.6;
650;Populatie: 6 jaar of ouder;Mannen;Leeftijd:6 tot 12 jaar;Waarde;2020;79.8;
651;Populatie: 6 jaar of ouder;Mannen;Leeftijd:6 tot 12 jaar;Waarde;2021;84.7;
652;Populatie: 6 jaar of ouder;Mannen;Leeftijd:6 tot 12 jaar;Waarde;2022;85.0;
653;Populatie: 6 jaar of ouder;Mannen;Leeftijd:6 tot 12 jaar;Waarde;2023;85.7;
654;Populatie: 6 jaar of ouder;Mannen;Leeftijd:6 tot 12 jaar;Ondergrens 95%-interval;2018;89.3;1.6
655;Populatie: 6 jaar of ouder;Mannen;Leeftijd:6 tot 12 jaar;Ondergrens 95%-interval;2019;87.6;
656;Populatie: 6 jaar of ouder;Mannen;Leeftijd:6 tot 12 jaar;Ondergrens 95%-interval;2020;77.7;
657;Populatie: 6 jaar of ouder;Mannen;Leeftijd:6 tot 12 jaar;Ondergrens 95%-interval;2021;82.8;
658;Populatie: 6 jaar of ouder;Mannen;Leeftijd:6 tot 12 jaar;Ondergrens 95%-interval;2022;82.3;
659;Populatie: 6 jaar of ouder;Mannen;Leeftijd:6 tot 12 jaar;Ondergrens 95%-interval;2023;83.3;
660;Populatie: 6 jaar of ouder;Mannen;Leeftijd:6 tot 12 jaar;Bovengrens 95%-interval;2018;92.3;3.1
661;Populatie: 6 jaar of ouder;Mannen;Leeftijd:6 tot 12 jaar;Bovengrens 95%-interval;2019;91.3;
662;Populatie: 6 jaar of ouder;Mannen;Leeftijd:6 tot 12 jaar;Bovengrens 95%-interval;2020;81.7;
663;Populatie: 6 jaar of ouder;Mannen;Leeftijd:6 tot 12 jaar;Bovengrens 95%-interval;2021;86.5;
664;Populatie: 6 jaar of ouder;Mannen;Leeftijd:6 tot 12 jaar;Bovengrens 95%-interval;2022;87.3;
665;Populatie: 6 jaar of ouder;Mannen;Leeftijd:6 tot 12 jaar;Bovengrens 95%-interval;2023;87.8;
666;Populatie: 6 jaar of ouder;Mannen;Leeftijd: 12 tot 18 jaar;Waarde;2018;85.7;10.1
667;Populatie: 6 jaar of ouder;Mannen;Leeftijd: 12 tot 18 jaar;Waarde;2019;86.3;9.3
668;Populatie: 6 jaar of ouder;Mannen;Leeftijd: 12 tot 18 jaar;Waarde;2020;72.1;6.2
669;Populatie: 6 jaar of ouder;Mannen;Leeftijd: 12 tot 18 jaar;Waarde;2021;77.7;5.4
670;Populatie: 6 jaar of ouder;Mannen;Leeftijd: 12 tot 18 jaar;Waarde;2022;82.5;7.6
671;Populatie: 6 jaar of ouder;Mannen;Leeftijd: 12 tot 18 jaar;Waarde;2023;83.5;8.5
672;Populatie: 6 jaar of ouder;Mannen;Leeftijd: 12 tot 18 jaar;Ondergrens 95%-interval;2018;83.9;8.9
673;Populatie: 6 jaar of ouder;Mannen;Leeftijd: 12 tot 18 jaar;Ondergrens 95%-interval;2019;84.2;7.9
674;Populatie: 6 jaar of ouder;Mannen;Leeftijd: 12 tot 18 jaar;Ondergrens 95%-interval;2020;69.8;5.1
675;Populatie: 6 jaar of ouder;Mannen;Leeftijd: 12 tot 18 jaar;Ondergrens 95%-interval;2021;75.6;4.5
676;Populatie: 6 jaar of ouder;Mannen;Leeftijd: 12 tot 18 jaar;Ondergrens 95%-interval;2022;80.2;6.4
677;Populatie: 6 jaar of ouder;Mannen;Leeftijd: 12 tot 18 jaar;Ondergrens 95%-interval;2023;81.4;7.2
678;Populatie: 6 jaar of ouder;Mannen;Leeftijd: 12 tot 18 jaar;Bovengrens 95%-interval;2018;87.4;11.6
679;Populatie: 6 jaar of ouder;Mannen;Leeftijd: 12 tot 18 jaar;Bovengrens 95%-interval;2019;88.2;10.9
680;Populatie: 6 jaar of ouder;Mannen;Leeftijd: 12 tot 18 jaar;Bovengrens 95%-interval;2020;74.3;7.5
681;Populatie: 6 jaar of ouder;Mannen;Leeftijd: 12 tot 18 jaar;Bovengrens 95%-interval;2021;79.7;6.6
682;Populatie: 6 jaar of ouder;Mannen;Leeftijd: 12 tot 18 jaar;Bovengrens 95%-interval;2022;84.6;8.9
683;Populatie: 6 jaar of ouder;Mannen;Leeftijd: 12 tot 18 jaar;Bovengrens 95%-interval;2023;85.3;9.8
684;Populatie: 6 jaar of ouder;Mannen;Leeftijd: 18 tot 25 jaar;Waarde;2018;85.6;21.1
685;Populatie: 6 jaar of ouder;Mannen;Leeftijd: 18 tot 25 jaar;Waarde;2019;83.4;20.7
686;Populatie: 6 jaar of ouder;Mannen;Leeftijd: 18 tot 25 jaar;Waarde;2020;73.3;9.3
687;Populatie: 6 jaar of ouder;Mannen;Leeftijd: 18 tot 25 jaar;Waarde;2021;75.6;11.9
688;Populatie: 6 jaar of ouder;Mannen;Leeftijd: 18 tot 25 jaar;Waarde;2022;79.5;16.4
689;Populatie: 6 jaar of ouder;Mannen;Leeftijd: 18 tot 25 jaar;Waarde;2023;79.3;17.3
690;Populatie: 6 jaar of ouder;Mannen;Leeftijd: 18 tot 25 jaar;Ondergrens 95%-interval;2018;83.7;19.4
691;Populatie: 6 jaar of ouder;Mannen;Leeftijd: 18 tot 25 jaar;Ondergrens 95%-interval;2019;81.2;18.8
692;Populatie: 6 jaar of ouder;Mannen;Leeftijd: 18 tot 25 jaar;Ondergrens 95%-interval;2020;71.3;8.2
693;Populatie: 6 jaar of ouder;Mannen;Leeftijd: 18 tot 25 jaar;Ondergrens 95%-interval;2021;73.7;10.7
694;Populatie: 6 jaar of ouder;Mannen;Leeftijd: 18 tot 25 jaar;Ondergrens 95%-interval;2022;77.5;14.9
695;Populatie: 6 jaar of ouder;Mannen;Leeftijd: 18 tot 25 jaar;Ondergrens 95%-interval;2023;77.2;15.8
696;Populatie: 6 jaar of ouder;Mannen;Leeftijd: 18 tot 25 jaar;Bovengrens 95%-interval;2018;87.4;23.0
697;Populatie: 6 jaar of ouder;Mannen;Leeftijd: 18 tot 25 jaar;Bovengrens 95%-interval;2019;85.4;22.6
698;Populatie: 6 jaar of ouder;Mannen;Leeftijd: 18 tot 25 jaar;Bovengrens 95%-interval;2020;75.3;10.6
699;Populatie: 6 jaar of ouder;Mannen;Leeftijd: 18 tot 25 jaar;Bovengrens 95%-interval;2021;77.4;13.2
700;Populatie: 6 jaar of ouder;Mannen;Leeftijd: 18 tot 25 jaar;Bovengrens 95%-interval;2022;81.4;18.0
701;Populatie: 6 jaar of ouder;Mannen;Leeftijd: 18 tot 25 jaar;Bovengrens 95%-interval;2023;81.2;19.0
702;Populatie: 6 jaar of ouder;Mannen;Leeftijd: 25 tot 35 jaar;Waarde;2018;87.6;12.6
703;Populatie: 6 jaar of ouder;Mannen;Leeftijd: 25 tot 35 jaar;Waarde;2019;86.7;13.8
704;Populatie: 6 jaar of ouder;Mannen;Leeftijd: 25 tot 35 jaar;Waarde;2020;76.6;5.8
705;Populatie: 6 jaar of ouder;Mannen;Leeftijd: 25 tot 35 jaar;Waarde;2021;79.1;6.0
706;Populatie: 6 jaar of ouder;Mannen;Leeftijd: 25 tot 35 jaar;Waarde;2022;80.2;9.0
707;Populatie: 6 jaar of ouder;Mannen;Leeftijd: 25 tot 35 jaar;Waarde;2023;81.9;10.7
708;Populatie: 6 jaar of ouder;Mannen;Leeftijd: 25 tot 35 jaar;Ondergrens 95%-interval;2018;86.1;11.4
709;Populatie: 6 jaar of ouder;Mannen;Leeftijd: 25 tot 35 jaar;Ondergrens 95%-interval;2019;85.1;12.6
710;Populatie: 6 jaar of ouder;Mannen;Leeftijd: 25 tot 35 jaar;Ondergrens 95%-interval;2020;75.1;5.1
711;Populatie: 6 jaar of ouder;Mannen;Leeftijd: 25 tot 35 jaar;Ondergrens 95%-interval;2021;77.7;5.3
712;Populatie: 6 jaar of ouder;Mannen;Leeftijd: 25 tot 35 jaar;Ondergrens 95%-interval;2022;78.5;8.1
713;Populatie: 6 jaar of ouder;Mannen;Leeftijd: 25 tot 35 jaar;Ondergrens 95%-interval;2023;80.4;9.8
714;Populatie: 6 jaar of ouder;Mannen;Leeftijd: 25 tot 35 jaar;Bovengrens 95%-interval;2018;89.0;13.9
715;Populatie: 6 jaar of ouder;Mannen;Leeftijd: 25 tot 35 jaar;Bovengrens 95%-interval;2019;88.2;15.2
716;Populatie: 6 jaar of ouder;Mannen;Leeftijd: 25 tot 35 jaar;Bovengrens 95%-interval;2020;78.1;6.7
717;Populatie: 6 jaar of ouder;Mannen;Leeftijd: 25 tot 35 jaar;Bovengrens 95%-interval;2021;80.5;6.8
718;Populatie: 6 jaar of ouder;Mannen;Leeftijd: 25 tot 35 jaar;Bovengrens 95%-interval;2022;81.7;10.0
719;Populatie: 6 jaar of ouder;Mannen;Leeftijd: 25 tot 35 jaar;Bovengrens 95%-interval;2023;83.3;11.8
720;Populatie: 6 jaar of ouder;Mannen;Leeftijd: 35 tot 50 jaar;Waarde;2018;86.6;6.7
721;Populatie: 6 jaar of ouder;Mannen;Leeftijd: 35 tot 50 jaar;Waarde;2019;87.1;7.3
722;Populatie: 6 jaar of ouder;Mannen;Leeftijd: 35 tot 50 jaar;Waarde;2020;79.0;3.2
723;Populatie: 6 jaar of ouder;Mannen;Leeftijd: 35 tot 50 jaar;Waarde;2021;80.0;3.2
724;Populatie: 6 jaar of ouder;Mannen;Leeftijd: 35 tot 50 jaar;Waarde;2022;81.9;4.7
725;Populatie: 6 jaar of ouder;Mannen;Leeftijd: 35 tot 50 jaar;Waarde;2023;83.4;5.8
726;Populatie: 6 jaar of ouder;Mannen;Leeftijd: 35 tot 50 jaar;Ondergrens 95%-interval;2018;85.4;6.0
727;Populatie: 6 jaar of ouder;Mannen;Leeftijd: 35 tot 50 jaar;Ondergrens 95%-interval;2019;85.8;6.5
728;Populatie: 6 jaar of ouder;Mannen;Leeftijd: 35 tot 50 jaar;Ondergrens 95%-interval;2020;77.8;2.7
729;Populatie: 6 jaar of ouder;Mannen;Leeftijd: 35 tot 50 jaar;Ondergrens 95%-interval;2021;78.8;2.7
730;Populatie: 6 jaar of ouder;Mannen;Leeftijd: 35 tot 50 jaar;Ondergrens 95%-interval;2022;80.6;4.1
731;Populatie: 6 jaar of ouder;Mannen;Leeftijd: 35 tot 50 jaar;Ondergrens 95%-interval;2023;82.1;5.2
732;Populatie: 6 jaar of ouder;Mannen;Leeftijd: 35 tot 50 jaar;Bovengrens 95%-interval;2018;87.7;7.4
733;Populatie: 6 jaar of ouder;Mannen;Leeftijd: 35 tot 50 jaar;Bovengrens 95%-interval;2019;88.2;8.2
734;Populatie: 6 jaar of ouder;Mannen;Leeftijd: 35 tot 50 jaar;Bovengrens 95%-interval;2020;80.1;3.7
735;Populatie: 6 jaar of ouder;Mannen;Leeftijd: 35 tot 50 jaar;Bovengrens 95%-interval;2021;81.2;3.7
736;Populatie: 6 jaar of ouder;Mannen;Leeftijd: 35 tot 50 jaar;Bovengrens 95%-interval;2022;83.2;5.4
737;Populatie: 6 jaar of ouder;Mannen;Leeftijd: 35 tot 50 jaar;Bovengrens 95%-interval;2023;84.6;6.5
738;Populatie: 6 jaar of ouder;Mannen;Leeftijd: 50 tot 65 jaar;Waarde;2018;83.0;5.9
739;Populatie: 6 jaar of ouder;Mannen;Leeftijd: 50 tot 65 jaar;Waarde;2019;82.5;5.1
740;Populatie: 6 jaar of ouder;Mannen;Leeftijd: 50 tot 65 jaar;Waarde;2020;76.8;2.4
741;Populatie: 6 jaar of ouder;Mannen;Leeftijd: 50 tot 65 jaar;Waarde;2021;80.3;2.3
742;Populatie: 6 jaar of ouder;Mannen;Leeftijd: 50 tot 65 jaar;Waarde;2022;81.4;3.5
743;Populatie: 6 jaar of ouder;Mannen;Leeftijd: 50 tot 65 jaar;Waarde;2023;81.9;4.2
744;Populatie: 6 jaar of ouder;Mannen;Leeftijd: 50 tot 65 jaar;Ondergrens 95%-interval;2018;81.7;5.2
745;Populatie: 6 jaar of ouder;Mannen;Leeftijd: 50 tot 65 jaar;Ondergrens 95%-interval;2019;81.2;4.5
746;Populatie: 6 jaar of ouder;Mannen;Leeftijd: 50 tot 65 jaar;Ondergrens 95%-interval;2020;75.6;2.0
747;Populatie: 6 jaar of ouder;Mannen;Leeftijd: 50 tot 65 jaar;Ondergrens 95%-interval;2021;79.2;1.9
748;Populatie: 6 jaar of ouder;Mannen;Leeftijd: 50 tot 65 jaar;Ondergrens 95%-interval;2022;80.2;3.0
749;Populatie: 6 jaar of ouder;Mannen;Leeftijd: 50 tot 65 jaar;Ondergrens 95%-interval;2023;80.7;3.7
750;Populatie: 6 jaar of ouder;Mannen;Leeftijd: 50 tot 65 jaar;Bovengrens 95%-interval;2018;84.2;6.6
751;Populatie: 6 jaar of ouder;Mannen;Leeftijd: 50 tot 65 jaar;Bovengrens 95%-interval;2019;83.8;5.8
752;Populatie: 6 jaar of ouder;Mannen;Leeftijd: 50 tot 65 jaar;Bovengrens 95%-interval;2020;77.9;2.8
753;Populatie: 6 jaar of ouder;Mannen;Leeftijd: 50 tot 65 jaar;Bovengrens 95%-interval;2021;81.4;2.7
754;Populatie: 6 jaar of ouder;Mannen;Leeftijd: 50 tot 65 jaar;Bovengrens 95%-interval;2022;82.5;4.0
755;Populatie: 6 jaar of ouder;Mannen;Leeftijd: 50 tot 65 jaar;Bovengrens 95%-interval;2023;83.0;4.8
756;Populatie: 6 jaar of ouder;Mannen;Leeftijd: 65 tot 75 jaar;Waarde;2018;74.4;3.4
757;Populatie: 6 jaar of ouder;Mannen;Leeftijd: 65 tot 75 jaar;Waarde;2019;74.5;2.9
758;Populatie: 6 jaar of ouder;Mannen;Leeftijd: 65 tot 75 jaar;Waarde;2020;69.7;
759;Populatie: 6 jaar of ouder;Mannen;Leeftijd: 65 tot 75 jaar;Waarde;2021;75.1;1.6
760;Populatie: 6 jaar of ouder;Mannen;Leeftijd: 65 tot 75 jaar;Waarde;2022;77.6;1.9
761;Populatie: 6 jaar of ouder;Mannen;Leeftijd: 65 tot 75 jaar;Waarde;2023;77.7;3.1
762;Populatie: 6 jaar of ouder;Mannen;Leeftijd: 65 tot 75 jaar;Ondergrens 95%-interval;2018;72.5;2.7
763;Populatie: 6 jaar of ouder;Mannen;Leeftijd: 65 tot 75 jaar;Ondergrens 95%-interval;2019;72.6;2.2
764;Populatie: 6 jaar of ouder;Mannen;Leeftijd: 65 tot 75 jaar;Ondergrens 95%-interval;2020;68.1;
765;Populatie: 6 jaar of ouder;Mannen;Leeftijd: 65 tot 75 jaar;Ondergrens 95%-interval;2021;73.5;1.2
766;Populatie: 6 jaar of ouder;Mannen;Leeftijd: 65 tot 75 jaar;Ondergrens 95%-interval;2022;76.0;1.5
767;Populatie: 6 jaar of ouder;Mannen;Leeftijd: 65 tot 75 jaar;Ondergrens 95%-interval;2023;76.1;2.5
768;Populatie: 6 jaar of ouder;Mannen;Leeftijd: 65 tot 75 jaar;Bovengrens 95%-interval;2018;76.2;4.3
769;Populatie: 6 jaar of ouder;Mannen;Leeftijd: 65 tot 75 jaar;Bovengrens 95%-interval;2019;76.4;3.6
770;Populatie: 6 jaar of ouder;Mannen;Leeftijd: 65 tot 75 jaar;Bovengrens 95%-interval;2020;71.3;
771;Populatie: 6 jaar of ouder;Mannen;Leeftijd: 65 tot 75 jaar;Bovengrens 95%-interval;2021;76.6;2.1
772;Populatie: 6 jaar of ouder;Mannen;Leeftijd: 65 tot 75 jaar;Bovengrens 95%-interval;2022;79.2;2.5
773;Populatie: 6 jaar of ouder;Mannen;Leeftijd: 65 tot 75 jaar;Bovengrens 95%-interval;2023;79.2;3.7
774;Populatie: 6 jaar of ouder;Mannen;Leeftijd: 75 jaar of ouder;Waarde;2018;63.1;3.3
775;Populatie: 6 jaar of ouder;Mannen;Leeftijd: 75 jaar of ouder;Waarde;2019;63.9;3.1
776;Populatie: 6 jaar of ouder;Mannen;Leeftijd: 75 jaar of ouder;Waarde;2020;56.4;
777;Populatie: 6 jaar of ouder;Mannen;Leeftijd: 75 jaar of ouder;Waarde;2021;64.6;
778;Populatie: 6 jaar of ouder;Mannen;Leeftijd: 75 jaar of ouder;Waarde;2022;67.0;1.4
779;Populatie: 6 jaar of ouder;Mannen;Leeftijd: 75 jaar of ouder;Waarde;2023;67.1;1.9
780;Populatie: 6 jaar of ouder;Mannen;Leeftijd: 75 jaar of ouder;Ondergrens 95%-interval;2018;60.6;2.4
781;Populatie: 6 jaar of ouder;Mannen;Leeftijd: 75 jaar of ouder;Ondergrens 95%-interval;2019;61.5;2.4
782;Populatie: 6 jaar of ouder;Mannen;Leeftijd: 75 jaar of ouder;Ondergrens 95%-interval;2020;54.5;
783;Populatie: 6 jaar of ouder;Mannen;Leeftijd: 75 jaar of ouder;Ondergrens 95%-interval;2021;62.8;
784;Populatie: 6 jaar of ouder;Mannen;Leeftijd: 75 jaar of ouder;Ondergrens 95%-interval;2022;65.0;1.0
785;Populatie: 6 jaar of ouder;Mannen;Leeftijd: 75 jaar of ouder;Ondergrens 95%-interval;2023;65.4;1.5
786;Populatie: 6 jaar of ouder;Mannen;Leeftijd: 75 jaar of ouder;Bovengrens 95%-interval;2018;65.4;4.5
787;Populatie: 6 jaar of ouder;Mannen;Leeftijd: 75 jaar of ouder;Bovengrens 95%-interval;2019;66.1;4.1
788;Populatie: 6 jaar of ouder;Mannen;Leeftijd: 75 jaar of ouder;Bovengrens 95%-interval;2020;58.3;
789;Populatie: 6 jaar of ouder;Mannen;Leeftijd: 75 jaar of ouder;Bovengrens 95%-interval;2021;66.3;
