ID;LeeftijdVanDeMoederOp31December;HerkomstlandMoeder;GeboortelandMoeder;Perioden;LevendGeborenKinderen_1
2608;26 jaar;Afrika;Moeder geboren buiten Nederland;2022;294.0
2609;26 jaar;Afrika;Moeder geboren buiten Nederland;2023;255.0
2610;26 jaar;Amerika;Totaal moeders;2021;373.0
2611;26 jaar;Amerika;Totaal moeders;2022;398.0
2612;26 jaar;Amerika;Totaal moeders;2023;365.0
2613;26 jaar;Amerika;Moeder geboren in Nederland;2021;227.0
2614;26 jaar;Amerika;Moeder geboren in Nederland;2022;229.0
2615;26 jaar;Amerika;Moeder geboren in Nederland;2023;218.0
2616;26 jaar;Amerika;Moeder geboren buiten Nederland;2021;146.0
2617;26 jaar;Amerika;Moeder geboren buiten Nederland;2022;169.0
2618;26 jaar;Amerika;Moeder geboren buiten Nederland;2023;147.0
2619;26 jaar;Azië;Totaal moeders;2021;769.0
2620;26 jaar;Azië;Totaal moeders;2022;791.0
2621;26 jaar;Azië;Totaal moeders;2023;802.0
2622;26 jaar;Azië;Moeder geboren in Nederland;2021;341.0
2623;26 jaar;Azië;Moeder geboren in Nederland;2022;350.0
2624;26 jaar;Azië;Moeder geboren in Nederland;2023;352.0
2625;26 jaar;Azië;Moeder geboren buiten Nederland;2021;428.0
2626;26 jaar;Azië;Moeder geboren buiten Nederland;2022;441.0
2627;26 jaar;Azië;Moeder geboren buiten Nederland;2023;450.0
2628;26 jaar;Oceanië;Totaal moeders;2021;8.0
2629;26 jaar;Oceanië;Totaal moeders;2022;13.0
2630;26 jaar;Oceanië;Totaal moeders;2023;9.0
2631;26 jaar;Oceanië;Moeder geboren in Nederland;2021;8.0
2632;26 jaar;Oceanië;Moeder geboren in Nederland;2022;10.0
2633;26 jaar;Oceanië;Moeder geboren in Nederland;2023;8.0
2634;26 jaar;Oceanië;Moeder geboren buiten Nederland;2021;0.0
2635;26 jaar;Oceanië;Moeder geboren buiten Nederland;2022;3.0
2636;26 jaar;Oceanië;Moeder geboren buiten Nederland;2023;1.0
2637;26 jaar;Europese Unie (exclusief Nederland);Totaal moeders;2021;440.0
2638;26 jaar;Europese Unie (exclusief Nederland);Totaal moeders;2022;411.0
2639;26 jaar;Europese Unie (exclusief Nederland);Totaal moeders;2023;415.0
2640;26 jaar;Europese Unie (exclusief Nederland);Moeder geboren in Nederland;2021;108.0
2641;26 jaar;Europese Unie (exclusief Nederland);Moeder geboren in Nederland;2022;99.0
2642;26 jaar;Europese Unie (exclusief Nederland);Moeder geboren in Nederland;2023;107.0
2643;26 jaar;Europese Unie (exclusief Nederland);Moeder geboren buiten Nederland;2021;332.0
2644;26 jaar;Europese Unie (exclusief Nederland);Moeder geboren buiten Nederland;2022;312.0
2645;26 jaar;Europese Unie (exclusief Nederland);Moeder geboren buiten Nederland;2023;308.0
2646;26 jaar;België;Totaal moeders;2021;49.0
2647;26 jaar;België;Totaal moeders;2022;48.0
2648;26 jaar;België;Totaal moeders;2023;42.0
2649;26 jaar;België;Moeder geboren in Nederland;2021;23.0
2650;26 jaar;België;Moeder geboren in Nederland;2022;20.0
2651;26 jaar;België;Moeder geboren in Nederland;2023;18.0
2652;26 jaar;België;Moeder geboren buiten Nederland;2021;26.0
2653;26 jaar;België;Moeder geboren buiten Nederland;2022;28.0
2654;26 jaar;België;Moeder geboren buiten Nederland;2023;24.0
2655;26 jaar;Duitsland;Totaal moeders;2021;67.0
2656;26 jaar;Duitsland;Totaal moeders;2022;60.0
2657;26 jaar;Duitsland;Totaal moeders;2023;66.0
2658;26 jaar;Duitsland;Moeder geboren in Nederland;2021;40.0
2659;26 jaar;Duitsland;Moeder geboren in Nederland;2022;32.0
2660;26 jaar;Duitsland;Moeder geboren in Nederland;2023;42.0
2661;26 jaar;Duitsland;Moeder geboren buiten Nederland;2021;27.0
2662;26 jaar;Duitsland;Moeder geboren buiten Nederland;2022;28.0
2663;26 jaar;Duitsland;Moeder geboren buiten Nederland;2023;24.0
2664;26 jaar;Polen;Totaal moeders;2021;172.0
2665;26 jaar;Polen;Totaal moeders;2022;126.0
2666;26 jaar;Polen;Totaal moeders;2023;128.0
2667;26 jaar;Polen;Moeder geboren in Nederland;2021;8.0
2668;26 jaar;Polen;Moeder geboren in Nederland;2022;6.0
2669;26 jaar;Polen;Moeder geboren in Nederland;2023;7.0
2670;26 jaar;Polen;Moeder geboren buiten Nederland;2021;164.0
2671;26 jaar;Polen;Moeder geboren buiten Nederland;2022;120.0
2672;26 jaar;Polen;Moeder geboren buiten Nederland;2023;121.0
2673;26 jaar;Overig Europa;Totaal moeders;2021;252.0
2674;26 jaar;Overig Europa;Totaal moeders;2022;272.0
2675;26 jaar;Overig Europa;Totaal moeders;2023;284.0
2676;26 jaar;Overig Europa;Moeder geboren in Nederland;2021;79.0
2677;26 jaar;Overig Europa;Moeder geboren in Nederland;2022;71.0
2678;26 jaar;Overig Europa;Moeder geboren in Nederland;2023;70.0
2679;26 jaar;Overig Europa;Moeder geboren buiten Nederland;2021;173.0
2680;26 jaar;Overig Europa;Moeder geboren buiten Nederland;2022;201.0
2681;26 jaar;Overig Europa;Moeder geboren buiten Nederland;2023;214.0
2682;26 jaar;Onbekend herkomstland;Totaal moeders;2021;0.0
2683;26 jaar;Onbekend herkomstland;Totaal moeders;2022;0.0
2684;26 jaar;Onbekend herkomstland;Totaal moeders;2023;0.0
2685;26 jaar;Onbekend herkomstland;Moeder geboren in Nederland;2021;0.0
2686;26 jaar;Onbekend herkomstland;Moeder geboren in Nederland;2022;0.0
2687;26 jaar;Onbekend herkomstland;Moeder geboren in Nederland;2023;0.0
2688;26 jaar;Onbekend herkomstland;Moeder geboren buiten Nederland;2021;0.0
2689;26 jaar;Onbekend herkomstland;Moeder geboren buiten Nederland;2022;0.0
2690;26 jaar;Onbekend herkomstland;Moeder geboren buiten Nederland;2023;0.0
2691;27 jaar;Totaal;Totaal moeders;2021;9066.0
2692;27 jaar;Totaal;Totaal moeders;2022;8128.0
2693;27 jaar;Totaal;Totaal moeders;2023;7738.0
2694;27 jaar;Totaal;Moeder geboren in Nederland;2021;7581.0
2695;27 jaar;Totaal;Moeder geboren in Nederland;2022;6604.0
2696;27 jaar;Totaal;Moeder geboren in Nederland;2023;6298.0
2697;27 jaar;Totaal;Moeder geboren buiten Nederland;2021;1485.0
2698;27 jaar;Totaal;Moeder geboren buiten Nederland;2022;1524.0
2699;27 jaar;Totaal;Moeder geboren buiten Nederland;2023;1440.0
2700;27 jaar;Nederland;Totaal moeders;2021;6122.0
2701;27 jaar;Nederland;Totaal moeders;2022;5360.0
2702;27 jaar;Nederland;Totaal moeders;2023;5049.0
2703;27 jaar;Nederland;Moeder geboren in Nederland;2021;6122.0
2704;27 jaar;Nederland;Moeder geboren in Nederland;2022;5360.0
2705;27 jaar;Nederland;Moeder geboren in Nederland;2023;5049.0
2706;27 jaar;Nederland;Moeder geboren buiten Nederland;2021;
2707;27 jaar;Nederland;Moeder geboren buiten Nederland;2022;
2708;27 jaar;Nederland;Moeder geboren buiten Nederland;2023;
2709;27 jaar;Buiten Nederland;Totaal moeders;2021;2944.0
2710;27 jaar;Buiten Nederland;Totaal moeders;2022;2768.0
2711;27 jaar;Buiten Nederland;Totaal moeders;2023;2689.0
2712;27 jaar;Buiten Nederland;Moeder geboren in Nederland;2021;1459.0
2713;27 jaar;Buiten Nederland;Moeder geboren in Nederland;2022;1244.0
2714;27 jaar;Buiten Nederland;Moeder geboren in Nederland;2023;1249.0
2715;27 jaar;Buiten Nederland;Moeder geboren buiten Nederland;2021;1485.0
2716;27 jaar;Buiten Nederland;Moeder geboren buiten Nederland;2022;1524.0
2717;27 jaar;Buiten Nederland;Moeder geboren buiten Nederland;2023;1440.0
2718;27 jaar;Europa (exclusief Nederland);Totaal moeders;2021;705.0
2719;27 jaar;Europa (exclusief Nederland);Totaal moeders;2022;673.0
2720;27 jaar;Europa (exclusief Nederland);Totaal moeders;2023;587.0
2721;27 jaar;Europa (exclusief Nederland);Moeder geboren in Nederland;2021;228.0
2722;27 jaar;Europa (exclusief Nederland);Moeder geboren in Nederland;2022;212.0
2723;27 jaar;Europa (exclusief Nederland);Moeder geboren in Nederland;2023;160.0
2724;27 jaar;Europa (exclusief Nederland);Moeder geboren buiten Nederland;2021;477.0
2725;27 jaar;Europa (exclusief Nederland);Moeder geboren buiten Nederland;2022;461.0
2726;27 jaar;Europa (exclusief Nederland);Moeder geboren buiten Nederland;2023;427.0
2727;27 jaar;Buiten Europa;Totaal moeders;2021;2239.0
2728;27 jaar;Buiten Europa;Totaal moeders;2022;2095.0
2729;27 jaar;Buiten Europa;Totaal moeders;2023;2102.0
2730;27 jaar;Buiten Europa;Moeder geboren in Nederland;2021;1231.0
2731;27 jaar;Buiten Europa;Moeder geboren in Nederland;2022;1032.0
2732;27 jaar;Buiten Europa;Moeder geboren in Nederland;2023;1089.0
2733;27 jaar;Buiten Europa;Moeder geboren buiten Nederland;2021;1008.0
2734;27 jaar;Buiten Europa;Moeder geboren buiten Nederland;2022;1063.0
2735;27 jaar;Buiten Europa;Moeder geboren buiten Nederland;2023;1013.0
2736;27 jaar;Indonesië;Totaal moeders;2021;52.0
2737;27 jaar;Indonesië;Totaal moeders;2022;52.0
2738;27 jaar;Indonesië;Totaal moeders;2023;42.0
2739;27 jaar;Indonesië;Moeder geboren in Nederland;2021;39.0
2740;27 jaar;Indonesië;Moeder geboren in Nederland;2022;38.0
2741;27 jaar;Indonesië;Moeder geboren in Nederland;2023;32.0
2742;27 jaar;Indonesië;Moeder geboren buiten Nederland;2021;13.0
2743;27 jaar;Indonesië;Moeder geboren buiten Nederland;2022;14.0
2744;27 jaar;Indonesië;Moeder geboren buiten Nederland;2023;10.0
2745;27 jaar;Marokko;Totaal moeders;2021;428.0
2746;27 jaar;Marokko;Totaal moeders;2022;422.0
2747;27 jaar;Marokko;Totaal moeders;2023;436.0
2748;27 jaar;Marokko;Moeder geboren in Nederland;2021;331.0
2749;27 jaar;Marokko;Moeder geboren in Nederland;2022;324.0
2750;27 jaar;Marokko;Moeder geboren in Nederland;2023;337.0
2751;27 jaar;Marokko;Moeder geboren buiten Nederland;2021;97.0
2752;27 jaar;Marokko;Moeder geboren buiten Nederland;2022;98.0
2753;27 jaar;Marokko;Moeder geboren buiten Nederland;2023;99.0
2754;27 jaar;Nederlandse Cariben;Totaal moeders;2021;164.0
2755;27 jaar;Nederlandse Cariben;Totaal moeders;2022;135.0
2756;27 jaar;Nederlandse Cariben;Totaal moeders;2023;126.0
2757;27 jaar;Nederlandse Cariben;Moeder geboren in Nederland;2021;81.0
2758;27 jaar;Nederlandse Cariben;Moeder geboren in Nederland;2022;56.0
2759;27 jaar;Nederlandse Cariben;Moeder geboren in Nederland;2023;49.0
2760;27 jaar;Nederlandse Cariben;Moeder geboren buiten Nederland;2021;83.0
2761;27 jaar;Nederlandse Cariben;Moeder geboren buiten Nederland;2022;79.0
2762;27 jaar;Nederlandse Cariben;Moeder geboren buiten Nederland;2023;77.0
2763;27 jaar;Suriname;Totaal moeders;2021;230.0
2764;27 jaar;Suriname;Totaal moeders;2022;180.0
2765;27 jaar;Suriname;Totaal moeders;2023;199.0
2766;27 jaar;Suriname;Moeder geboren in Nederland;2021;190.0
2767;27 jaar;Suriname;Moeder geboren in Nederland;2022;138.0
2768;27 jaar;Suriname;Moeder geboren in Nederland;2023;168.0
2769;27 jaar;Suriname;Moeder geboren buiten Nederland;2021;40.0
2770;27 jaar;Suriname;Moeder geboren buiten Nederland;2022;42.0
2771;27 jaar;Suriname;Moeder geboren buiten Nederland;2023;31.0
2772;27 jaar;Turkije;Totaal moeders;2021;434.0
2773;27 jaar;Turkije;Totaal moeders;2022;363.0
2774;27 jaar;Turkije;Totaal moeders;2023;401.0
2775;27 jaar;Turkije;Moeder geboren in Nederland;2021;350.0
2776;27 jaar;Turkije;Moeder geboren in Nederland;2022;277.0
2777;27 jaar;Turkije;Moeder geboren in Nederland;2023;311.0
2778;27 jaar;Turkije;Moeder geboren buiten Nederland;2021;84.0
2779;27 jaar;Turkije;Moeder geboren buiten Nederland;2022;86.0
2780;27 jaar;Turkije;Moeder geboren buiten Nederland;2023;90.0
2781;27 jaar;Afrika (exclusief Marokko);Totaal moeders;2021;326.0
2782;27 jaar;Afrika (exclusief Marokko);Totaal moeders;2022;316.0
2783;27 jaar;Afrika (exclusief Marokko);Totaal moeders;2023;305.0
2784;27 jaar;Afrika (exclusief Marokko);Moeder geboren in Nederland;2021;102.0
2785;27 jaar;Afrika (exclusief Marokko);Moeder geboren in Nederland;2022;65.0
2786;27 jaar;Afrika (exclusief Marokko);Moeder geboren in Nederland;2023;72.0
2787;27 jaar;Afrika (exclusief Marokko);Moeder geboren buiten Nederland;2021;224.0
2788;27 jaar;Afrika (exclusief Marokko);Moeder geboren buiten Nederland;2022;251.0
2789;27 jaar;Afrika (exclusief Marokko);Moeder geboren buiten Nederland;2023;233.0
2790;27 jaar;Amerika en Oceanië (ex. Suriname en N...;Totaal moeders;2021;138.0
2791;27 jaar;Amerika en Oceanië (ex. Suriname en N...;Totaal moeders;2022;114.0
2792;27 jaar;Amerika en Oceanië (ex. Suriname en N...;Totaal moeders;2023;114.0
2793;27 jaar;Amerika en Oceanië (ex. Suriname en N...;Moeder geboren in Nederland;2021;79.0
2794;27 jaar;Amerika en Oceanië (ex. Suriname en N...;Moeder geboren in Nederland;2022;56.0
2795;27 jaar;Amerika en Oceanië (ex. Suriname en N...;Moeder geboren in Nederland;2023;46.0
2796;27 jaar;Amerika en Oceanië (ex. Suriname en N...;Moeder geboren buiten Nederland;2021;59.0
2797;27 jaar;Amerika en Oceanië (ex. Suriname en N...;Moeder geboren buiten Nederland;2022;58.0
2798;27 jaar;Amerika en Oceanië (ex. Suriname en N...;Moeder geboren buiten Nederland;2023;68.0
2799;27 jaar;Azië (exclusief Indonesië en Turkije);Totaal moeders;2021;467.0
2800;27 jaar;Azië (exclusief Indonesië en Turkije);Totaal moeders;2022;513.0
2801;27 jaar;Azië (exclusief Indonesië en Turkije);Totaal moeders;2023;479.0
2802;27 jaar;Azië (exclusief Indonesië en Turkije);Moeder geboren in Nederland;2021;59.0
2803;27 jaar;Azië (exclusief Indonesië en Turkije);Moeder geboren in Nederland;2022;78.0
2804;27 jaar;Azië (exclusief Indonesië en Turkije);Moeder geboren in Nederland;2023;74.0
2805;27 jaar;Azië (exclusief Indonesië en Turkije);Moeder geboren buiten Nederland;2021;408.0
2806;27 jaar;Azië (exclusief Indonesië en Turkije);Moeder geboren buiten Nederland;2022;435.0
2807;27 jaar;Azië (exclusief Indonesië en Turkije);Moeder geboren buiten Nederland;2023;405.0
2808;27 jaar;Afrika;Totaal moeders;2021;754.0
2809;27 jaar;Afrika;Totaal moeders;2022;738.0
2810;27 jaar;Afrika;Totaal moeders;2023;741.0
2811;27 jaar;Afrika;Moeder geboren in Nederland;2021;433.0
2812;27 jaar;Afrika;Moeder geboren in Nederland;2022;389.0
2813;27 jaar;Afrika;Moeder geboren in Nederland;2023;409.0
2814;27 jaar;Afrika;Moeder geboren buiten Nederland;2021;321.0
2815;27 jaar;Afrika;Moeder geboren buiten Nederland;2022;349.0
2816;27 jaar;Afrika;Moeder geboren buiten Nederland;2023;332.0
2817;27 jaar;Amerika;Totaal moeders;2021;504.0
2818;27 jaar;Amerika;Totaal moeders;2022;410.0
2819;27 jaar;Amerika;Totaal moeders;2023;423.0
2820;27 jaar;Amerika;Moeder geboren in Nederland;2021;322.0
2821;27 jaar;Amerika;Moeder geboren in Nederland;2022;235.0
2822;27 jaar;Amerika;Moeder geboren in Nederland;2023;248.0
2823;27 jaar;Amerika;Moeder geboren buiten Nederland;2021;182.0
2824;27 jaar;Amerika;Moeder geboren buiten Nederland;2022;175.0
2825;27 jaar;Amerika;Moeder geboren buiten Nederland;2023;175.0
2826;27 jaar;Azië;Totaal moeders;2021;953.0
2827;27 jaar;Azië;Totaal moeders;2022;928.0
2828;27 jaar;Azië;Totaal moeders;2023;922.0
2829;27 jaar;Azië;Moeder geboren in Nederland;2021;448.0
2830;27 jaar;Azië;Moeder geboren in Nederland;2022;393.0
2831;27 jaar;Azië;Moeder geboren in Nederland;2023;417.0
2832;27 jaar;Azië;Moeder geboren buiten Nederland;2021;505.0
2833;27 jaar;Azië;Moeder geboren buiten Nederland;2022;535.0
2834;27 jaar;Azië;Moeder geboren buiten Nederland;2023;505.0
2835;27 jaar;Oceanië;Totaal moeders;2021;28.0
2836;27 jaar;Oceanië;Totaal moeders;2022;19.0
2837;27 jaar;Oceanië;Totaal moeders;2023;16.0
2838;27 jaar;Oceanië;Moeder geboren in Nederland;2021;28.0
2839;27 jaar;Oceanië;Moeder geboren in Nederland;2022;15.0
2840;27 jaar;Oceanië;Moeder geboren in Nederland;2023;15.0
2841;27 jaar;Oceanië;Moeder geboren buiten Nederland;2021;0.0
2842;27 jaar;Oceanië;Moeder geboren buiten Nederland;2022;4.0
2843;27 jaar;Oceanië;Moeder geboren buiten Nederland;2023;1.0
2844;27 jaar;Europese Unie (exclusief Nederland);Totaal moeders;2021;574.0
2845;27 jaar;Europese Unie (exclusief Nederland);Totaal moeders;2022;524.0
2846;27 jaar;Europese Unie (exclusief Nederland);Totaal moeders;2023;435.0
2847;27 jaar;Europese Unie (exclusief Nederland);Moeder geboren in Nederland;2021;161.0
2848;27 jaar;Europese Unie (exclusief Nederland);Moeder geboren in Nederland;2022;147.0
2849;27 jaar;Europese Unie (exclusief Nederland);Moeder geboren in Nederland;2023;109.0
2850;27 jaar;Europese Unie (exclusief Nederland);Moeder geboren buiten Nederland;2021;413.0
2851;27 jaar;Europese Unie (exclusief Nederland);Moeder geboren buiten Nederland;2022;377.0
2852;27 jaar;Europese Unie (exclusief Nederland);Moeder geboren buiten Nederland;2023;326.0
2853;27 jaar;België;Totaal moeders;2021;68.0
2854;27 jaar;België;Totaal moeders;2022;59.0
2855;27 jaar;België;Totaal moeders;2023;38.0
2856;27 jaar;België;Moeder geboren in Nederland;2021;34.0
2857;27 jaar;België;Moeder geboren in Nederland;2022;27.0
2858;27 jaar;België;Moeder geboren in Nederland;2023;22.0
2859;27 jaar;België;Moeder geboren buiten Nederland;2021;34.0
2860;27 jaar;België;Moeder geboren buiten Nederland;2022;32.0
2861;27 jaar;België;Moeder geboren buiten Nederland;2023;16.0
2862;27 jaar;Duitsland;Totaal moeders;2021;95.0
2863;27 jaar;Duitsland;Totaal moeders;2022;76.0
2864;27 jaar;Duitsland;Totaal moeders;2023;68.0
2865;27 jaar;Duitsland;Moeder geboren in Nederland;2021;58.0
2866;27 jaar;Duitsland;Moeder geboren in Nederland;2022;41.0
2867;27 jaar;Duitsland;Moeder geboren in Nederland;2023;45.0
2868;27 jaar;Duitsland;Moeder geboren buiten Nederland;2021;37.0
2869;27 jaar;Duitsland;Moeder geboren buiten Nederland;2022;35.0
2870;27 jaar;Duitsland;Moeder geboren buiten Nederland;2023;23.0
2871;27 jaar;Polen;Totaal moeders;2021;193.0
2872;27 jaar;Polen;Totaal moeders;2022;155.0
2873;27 jaar;Polen;Totaal moeders;2023;149.0
2874;27 jaar;Polen;Moeder geboren in Nederland;2021;9.0
2875;27 jaar;Polen;Moeder geboren in Nederland;2022;13.0
2876;27 jaar;Polen;Moeder geboren in Nederland;2023;3.0
2877;27 jaar;Polen;Moeder geboren buiten Nederland;2021;184.0
2878;27 jaar;Polen;Moeder geboren buiten Nederland;2022;142.0
2879;27 jaar;Polen;Moeder geboren buiten Nederland;2023;146.0
2880;27 jaar;Overig Europa;Totaal moeders;2021;349.0
2881;27 jaar;Overig Europa;Totaal moeders;2022;383.0
2882;27 jaar;Overig Europa;Totaal moeders;2023;332.0
2883;27 jaar;Overig Europa;Moeder geboren in Nederland;2021;127.0
2884;27 jaar;Overig Europa;Moeder geboren in Nederland;2022;131.0
2885;27 jaar;Overig Europa;Moeder geboren in Nederland;2023;90.0
2886;27 jaar;Overig Europa;Moeder geboren buiten Nederland;2021;222.0
2887;27 jaar;Overig Europa;Moeder geboren buiten Nederland;2022;252.0
2888;27 jaar;Overig Europa;Moeder geboren buiten Nederland;2023;242.0
2889;27 jaar;Onbekend herkomstland;Totaal moeders;2021;0.0
2890;27 jaar;Onbekend herkomstland;Totaal moeders;2022;0.0
2891;27 jaar;Onbekend herkomstland;Totaal moeders;2023;0.0
2892;27 jaar;Onbekend herkomstland;Moeder geboren in Nederland;2021;0.0
2893;27 jaar;Onbekend herkomstland;Moeder geboren in Nederland;2022;0.0
2894;27 jaar;Onbekend herkomstland;Moeder geboren in Nederland;2023;0.0
2895;27 jaar;Onbekend herkomstland;Moeder geboren buiten Nederland;2021;0.0
2896;27 jaar;Onbekend herkomstland;Moeder geboren buiten Nederland;2022;0.0
2897;27 jaar;Onbekend herkomstland;Moeder geboren buiten Nederland;2023;0.0
2898;28 jaar;Totaal;Totaal moeders;2021;11160.0
2899;28 jaar;Totaal;Totaal moeders;2022;10329.0
2900;28 jaar;Totaal;Totaal moeders;2023;9731.0
2901;28 jaar;Totaal;Moeder geboren in Nederland;2021;9325.0
2902;28 jaar;Totaal;Moeder geboren in Nederland;2022;8603.0
2903;28 jaar;Totaal;Moeder geboren in Nederland;2023;7974.0
2904;28 jaar;Totaal;Moeder geboren buiten Nederland;2021;1835.0
2905;28 jaar;Totaal;Moeder geboren buiten Nederland;2022;1726.0
2906;28 jaar;Totaal;Moeder geboren buiten Nederland;2023;1757.0
2907;28 jaar;Nederland;Totaal moeders;2021;7692.0
2908;28 jaar;Nederland;Totaal moeders;2022;7126.0
2909;28 jaar;Nederland;Totaal moeders;2023;6508.0
2910;28 jaar;Nederland;Moeder geboren in Nederland;2021;7692.0
2911;28 jaar;Nederland;Moeder geboren in Nederland;2022;7126.0
2912;28 jaar;Nederland;Moeder geboren in Nederland;2023;6508.0
2913;28 jaar;Nederland;Moeder geboren buiten Nederland;2021;
2914;28 jaar;Nederland;Moeder geboren buiten Nederland;2022;
2915;28 jaar;Nederland;Moeder geboren buiten Nederland;2023;
2916;28 jaar;Buiten Nederland;Totaal moeders;2021;3468.0
2917;28 jaar;Buiten Nederland;Totaal moeders;2022;3203.0
2918;28 jaar;Buiten Nederland;Totaal moeders;2023;3223.0
2919;28 jaar;Buiten Nederland;Moeder geboren in Nederland;2021;1633.0
2920;28 jaar;Buiten Nederland;Moeder geboren in Nederland;2022;1477.0
2921;28 jaar;Buiten Nederland;Moeder geboren in Nederland;2023;1466.0
2922;28 jaar;Buiten Nederland;Moeder geboren buiten Nederland;2021;1835.0
2923;28 jaar;Buiten Nederland;Moeder geboren buiten Nederland;2022;1726.0
2924;28 jaar;Buiten Nederland;Moeder geboren buiten Nederland;2023;1757.0
2925;28 jaar;Europa (exclusief Nederland);Totaal moeders;2021;808.0
2926;28 jaar;Europa (exclusief Nederland);Totaal moeders;2022;789.0
2927;28 jaar;Europa (exclusief Nederland);Totaal moeders;2023;778.0
