ID;Zorgfinanciering;BatenVanFinancieringsvormenZorg;Zorgfuncties;Perioden;UitgavenGezondheidsEnWelzijnszorg_1
2361;Totaal alle financieringsvormen;FS.6.2 Overige opbrengsten vennootsch...;Totaal gezondheidsverwante uitgaven;2009;57
2362;Totaal alle financieringsvormen;FS.6.2 Overige opbrengsten vennootsch...;Totaal gezondheidsverwante uitgaven;2010;66
2363;Totaal alle financieringsvormen;FS.6.2 Overige opbrengsten vennootsch...;Totaal gezondheidsverwante uitgaven;2011;62
2364;Totaal alle financieringsvormen;FS.6.2 Overige opbrengsten vennootsch...;Totaal gezondheidsverwante uitgaven;2012;61
2365;Totaal alle financieringsvormen;FS.6.2 Overige opbrengsten vennootsch...;Totaal gezondheidsverwante uitgaven;2013;58
2366;Totaal alle financieringsvormen;FS.6.2 Overige opbrengsten vennootsch...;Totaal gezondheidsverwante uitgaven;2014;110
2367;Totaal alle financieringsvormen;FS.6.2 Overige opbrengsten vennootsch...;Totaal gezondheidsverwante uitgaven;2015;104
2368;Totaal alle financieringsvormen;FS.6.2 Overige opbrengsten vennootsch...;Totaal gezondheidsverwante uitgaven;2016;112
2369;Totaal alle financieringsvormen;FS.6.2 Overige opbrengsten vennootsch...;Totaal gezondheidsverwante uitgaven;2017;118
2370;Totaal alle financieringsvormen;FS.6.2 Overige opbrengsten vennootsch...;Totaal gezondheidsverwante uitgaven;2018;104
2371;Totaal alle financieringsvormen;FS.6.2 Overige opbrengsten vennootsch...;Totaal gezondheidsverwante uitgaven;2019;112
2372;Totaal alle financieringsvormen;FS.6.2 Overige opbrengsten vennootsch...;Totaal gezondheidsverwante uitgaven;2020;120
2373;Totaal alle financieringsvormen;FS.6.2 Overige opbrengsten vennootsch...;Totaal gezondheidsverwante uitgaven;2021;144
2374;Totaal alle financieringsvormen;FS.6.2 Overige opbrengsten vennootsch...;Totaal gezondheidsverwante uitgaven;2022;153
2375;Totaal alle financieringsvormen;FS.6.2 Overige opbrengsten vennootsch...;Overige zorg en welzijn;1998;449
2376;Totaal alle financieringsvormen;FS.6.2 Overige opbrengsten vennootsch...;Overige zorg en welzijn;1999;484
2377;Totaal alle financieringsvormen;FS.6.2 Overige opbrengsten vennootsch...;Overige zorg en welzijn;2000;667
2378;Totaal alle financieringsvormen;FS.6.2 Overige opbrengsten vennootsch...;Overige zorg en welzijn;2001;807
2379;Totaal alle financieringsvormen;FS.6.2 Overige opbrengsten vennootsch...;Overige zorg en welzijn;2002;1181
2380;Totaal alle financieringsvormen;FS.6.2 Overige opbrengsten vennootsch...;Overige zorg en welzijn;2003;1395
2381;Totaal alle financieringsvormen;FS.6.2 Overige opbrengsten vennootsch...;Overige zorg en welzijn;2004;1466
2382;Totaal alle financieringsvormen;FS.6.2 Overige opbrengsten vennootsch...;Overige zorg en welzijn;2005;1180
2383;Totaal alle financieringsvormen;FS.6.2 Overige opbrengsten vennootsch...;Overige zorg en welzijn;2006;1066
2384;Totaal alle financieringsvormen;FS.6.2 Overige opbrengsten vennootsch...;Overige zorg en welzijn;2007;413
2385;Totaal alle financieringsvormen;FS.6.2 Overige opbrengsten vennootsch...;Overige zorg en welzijn;2008;517
2386;Totaal alle financieringsvormen;FS.6.2 Overige opbrengsten vennootsch...;Overige zorg en welzijn;2009;504
2387;Totaal alle financieringsvormen;FS.6.2 Overige opbrengsten vennootsch...;Overige zorg en welzijn;2010;520
2388;Totaal alle financieringsvormen;FS.6.2 Overige opbrengsten vennootsch...;Overige zorg en welzijn;2011;536
2389;Totaal alle financieringsvormen;FS.6.2 Overige opbrengsten vennootsch...;Overige zorg en welzijn;2012;569
2390;Totaal alle financieringsvormen;FS.6.2 Overige opbrengsten vennootsch...;Overige zorg en welzijn;2013;540
2391;Totaal alle financieringsvormen;FS.6.2 Overige opbrengsten vennootsch...;Overige zorg en welzijn;2014;544
2392;Totaal alle financieringsvormen;FS.6.2 Overige opbrengsten vennootsch...;Overige zorg en welzijn;2015;537
2393;Totaal alle financieringsvormen;FS.6.2 Overige opbrengsten vennootsch...;Overige zorg en welzijn;2016;577
2394;Totaal alle financieringsvormen;FS.6.2 Overige opbrengsten vennootsch...;Overige zorg en welzijn;2017;607
2395;Totaal alle financieringsvormen;FS.6.2 Overige opbrengsten vennootsch...;Overige zorg en welzijn;2018;636
2396;Totaal alle financieringsvormen;FS.6.2 Overige opbrengsten vennootsch...;Overige zorg en welzijn;2019;697
2397;Totaal alle financieringsvormen;FS.6.2 Overige opbrengsten vennootsch...;Overige zorg en welzijn;2020;680
2398;Totaal alle financieringsvormen;FS.6.2 Overige opbrengsten vennootsch...;Overige zorg en welzijn;2021;749
2399;Totaal alle financieringsvormen;FS.6.2 Overige opbrengsten vennootsch...;Overige zorg en welzijn;2022;794
2400;Totaal alle financieringsvormen;FS.6.3 Overige opbrengsten IZWH n.e.g.;Totaal uitgaven zorg en welzijn;1998;0
2401;Totaal alle financieringsvormen;FS.6.3 Overige opbrengsten IZWH n.e.g.;Totaal uitgaven zorg en welzijn;1999;0
2402;Totaal alle financieringsvormen;FS.6.3 Overige opbrengsten IZWH n.e.g.;Totaal uitgaven zorg en welzijn;2000;0
2403;Totaal alle financieringsvormen;FS.6.3 Overige opbrengsten IZWH n.e.g.;Totaal uitgaven zorg en welzijn;2001;0
2404;Totaal alle financieringsvormen;FS.6.3 Overige opbrengsten IZWH n.e.g.;Totaal uitgaven zorg en welzijn;2002;0
2405;Totaal alle financieringsvormen;FS.6.3 Overige opbrengsten IZWH n.e.g.;Totaal uitgaven zorg en welzijn;2003;0
2406;Totaal alle financieringsvormen;FS.6.3 Overige opbrengsten IZWH n.e.g.;Totaal uitgaven zorg en welzijn;2004;0
2407;Totaal alle financieringsvormen;FS.6.3 Overige opbrengsten IZWH n.e.g.;Totaal uitgaven zorg en welzijn;2005;0
2408;Totaal alle financieringsvormen;FS.6.3 Overige opbrengsten IZWH n.e.g.;Totaal uitgaven zorg en welzijn;2006;0
2409;Totaal alle financieringsvormen;FS.6.3 Overige opbrengsten IZWH n.e.g.;Totaal uitgaven zorg en welzijn;2007;0
2410;Totaal alle financieringsvormen;FS.6.3 Overige opbrengsten IZWH n.e.g.;Totaal uitgaven zorg en welzijn;2008;0
2411;Totaal alle financieringsvormen;FS.6.3 Overige opbrengsten IZWH n.e.g.;Totaal uitgaven zorg en welzijn;2009;0
2412;Totaal alle financieringsvormen;FS.6.3 Overige opbrengsten IZWH n.e.g.;Totaal uitgaven zorg en welzijn;2010;0
2413;Totaal alle financieringsvormen;FS.6.3 Overige opbrengsten IZWH n.e.g.;Totaal uitgaven zorg en welzijn;2011;0
2414;Totaal alle financieringsvormen;FS.6.3 Overige opbrengsten IZWH n.e.g.;Totaal uitgaven zorg en welzijn;2012;0
2415;Totaal alle financieringsvormen;FS.6.3 Overige opbrengsten IZWH n.e.g.;Totaal uitgaven zorg en welzijn;2013;0
2416;Totaal alle financieringsvormen;FS.6.3 Overige opbrengsten IZWH n.e.g.;Totaal uitgaven zorg en welzijn;2014;0
2417;Totaal alle financieringsvormen;FS.6.3 Overige opbrengsten IZWH n.e.g.;Totaal uitgaven zorg en welzijn;2015;0
2418;Totaal alle financieringsvormen;FS.6.3 Overige opbrengsten IZWH n.e.g.;Totaal uitgaven zorg en welzijn;2016;0
2419;Totaal alle financieringsvormen;FS.6.3 Overige opbrengsten IZWH n.e.g.;Totaal uitgaven zorg en welzijn;2017;0
2420;Totaal alle financieringsvormen;FS.6.3 Overige opbrengsten IZWH n.e.g.;Totaal uitgaven zorg en welzijn;2018;0
2421;Totaal alle financieringsvormen;FS.6.3 Overige opbrengsten IZWH n.e.g.;Totaal uitgaven zorg en welzijn;2019;0
2422;Totaal alle financieringsvormen;FS.6.3 Overige opbrengsten IZWH n.e.g.;Totaal uitgaven zorg en welzijn;2020;0
2423;Totaal alle financieringsvormen;FS.6.3 Overige opbrengsten IZWH n.e.g.;Totaal uitgaven zorg en welzijn;2021;0
2424;Totaal alle financieringsvormen;FS.6.3 Overige opbrengsten IZWH n.e.g.;Totaal uitgaven zorg en welzijn;2022;0
2425;Totaal alle financieringsvormen;FS.6.3 Overige opbrengsten IZWH n.e.g.;Totaal uitgaven gezondheidszorg;1998;0
2426;Totaal alle financieringsvormen;FS.6.3 Overige opbrengsten IZWH n.e.g.;Totaal uitgaven gezondheidszorg;1999;0
2427;Totaal alle financieringsvormen;FS.6.3 Overige opbrengsten IZWH n.e.g.;Totaal uitgaven gezondheidszorg;2000;0
2428;Totaal alle financieringsvormen;FS.6.3 Overige opbrengsten IZWH n.e.g.;Totaal uitgaven gezondheidszorg;2001;0
2429;Totaal alle financieringsvormen;FS.6.3 Overige opbrengsten IZWH n.e.g.;Totaal uitgaven gezondheidszorg;2002;0
2430;Totaal alle financieringsvormen;FS.6.3 Overige opbrengsten IZWH n.e.g.;Totaal uitgaven gezondheidszorg;2003;0
2431;Totaal alle financieringsvormen;FS.6.3 Overige opbrengsten IZWH n.e.g.;Totaal uitgaven gezondheidszorg;2004;0
2432;Totaal alle financieringsvormen;FS.6.3 Overige opbrengsten IZWH n.e.g.;Totaal uitgaven gezondheidszorg;2005;0
2433;Totaal alle financieringsvormen;FS.6.3 Overige opbrengsten IZWH n.e.g.;Totaal uitgaven gezondheidszorg;2006;0
2434;Totaal alle financieringsvormen;FS.6.3 Overige opbrengsten IZWH n.e.g.;Totaal uitgaven gezondheidszorg;2007;0
2435;Totaal alle financieringsvormen;FS.6.3 Overige opbrengsten IZWH n.e.g.;Totaal uitgaven gezondheidszorg;2008;0
2436;Totaal alle financieringsvormen;FS.6.3 Overige opbrengsten IZWH n.e.g.;Totaal uitgaven gezondheidszorg;2009;0
2437;Totaal alle financieringsvormen;FS.6.3 Overige opbrengsten IZWH n.e.g.;Totaal uitgaven gezondheidszorg;2010;0
2438;Totaal alle financieringsvormen;FS.6.3 Overige opbrengsten IZWH n.e.g.;Totaal uitgaven gezondheidszorg;2011;0
2439;Totaal alle financieringsvormen;FS.6.3 Overige opbrengsten IZWH n.e.g.;Totaal uitgaven gezondheidszorg;2012;0
2440;Totaal alle financieringsvormen;FS.6.3 Overige opbrengsten IZWH n.e.g.;Totaal uitgaven gezondheidszorg;2013;0
2441;Totaal alle financieringsvormen;FS.6.3 Overige opbrengsten IZWH n.e.g.;Totaal uitgaven gezondheidszorg;2014;0
2442;Totaal alle financieringsvormen;FS.6.3 Overige opbrengsten IZWH n.e.g.;Totaal uitgaven gezondheidszorg;2015;0
2443;Totaal alle financieringsvormen;FS.6.3 Overige opbrengsten IZWH n.e.g.;Totaal uitgaven gezondheidszorg;2016;0
2444;Totaal alle financieringsvormen;FS.6.3 Overige opbrengsten IZWH n.e.g.;Totaal uitgaven gezondheidszorg;2017;0
2445;Totaal alle financieringsvormen;FS.6.3 Overige opbrengsten IZWH n.e.g.;Totaal uitgaven gezondheidszorg;2018;0
2446;Totaal alle financieringsvormen;FS.6.3 Overige opbrengsten IZWH n.e.g.;Totaal uitgaven gezondheidszorg;2019;0
2447;Totaal alle financieringsvormen;FS.6.3 Overige opbrengsten IZWH n.e.g.;Totaal uitgaven gezondheidszorg;2020;0
2448;Totaal alle financieringsvormen;FS.6.3 Overige opbrengsten IZWH n.e.g.;Totaal uitgaven gezondheidszorg;2021;0
2449;Totaal alle financieringsvormen;FS.6.3 Overige opbrengsten IZWH n.e.g.;Totaal uitgaven gezondheidszorg;2022;0
2450;Totaal alle financieringsvormen;FS.6.3 Overige opbrengsten IZWH n.e.g.;Totaal gezondheidsverwante uitgaven;1998;0
2451;Totaal alle financieringsvormen;FS.6.3 Overige opbrengsten IZWH n.e.g.;Totaal gezondheidsverwante uitgaven;1999;0
2452;Totaal alle financieringsvormen;FS.6.3 Overige opbrengsten IZWH n.e.g.;Totaal gezondheidsverwante uitgaven;2000;0
2453;Totaal alle financieringsvormen;FS.6.3 Overige opbrengsten IZWH n.e.g.;Totaal gezondheidsverwante uitgaven;2001;0
2454;Totaal alle financieringsvormen;FS.6.3 Overige opbrengsten IZWH n.e.g.;Totaal gezondheidsverwante uitgaven;2002;0
2455;Totaal alle financieringsvormen;FS.6.3 Overige opbrengsten IZWH n.e.g.;Totaal gezondheidsverwante uitgaven;2003;0
2456;Totaal alle financieringsvormen;FS.6.3 Overige opbrengsten IZWH n.e.g.;Totaal gezondheidsverwante uitgaven;2004;0
2457;Totaal alle financieringsvormen;FS.6.3 Overige opbrengsten IZWH n.e.g.;Totaal gezondheidsverwante uitgaven;2005;0
2458;Totaal alle financieringsvormen;FS.6.3 Overige opbrengsten IZWH n.e.g.;Totaal gezondheidsverwante uitgaven;2006;0
2459;Totaal alle financieringsvormen;FS.6.3 Overige opbrengsten IZWH n.e.g.;Totaal gezondheidsverwante uitgaven;2007;0
2460;Totaal alle financieringsvormen;FS.6.3 Overige opbrengsten IZWH n.e.g.;Totaal gezondheidsverwante uitgaven;2008;0
2461;Totaal alle financieringsvormen;FS.6.3 Overige opbrengsten IZWH n.e.g.;Totaal gezondheidsverwante uitgaven;2009;0
2462;Totaal alle financieringsvormen;FS.6.3 Overige opbrengsten IZWH n.e.g.;Totaal gezondheidsverwante uitgaven;2010;0
2463;Totaal alle financieringsvormen;FS.6.3 Overige opbrengsten IZWH n.e.g.;Totaal gezondheidsverwante uitgaven;2011;0
2464;Totaal alle financieringsvormen;FS.6.3 Overige opbrengsten IZWH n.e.g.;Totaal gezondheidsverwante uitgaven;2012;0
2465;Totaal alle financieringsvormen;FS.6.3 Overige opbrengsten IZWH n.e.g.;Totaal gezondheidsverwante uitgaven;2013;0
2466;Totaal alle financieringsvormen;FS.6.3 Overige opbrengsten IZWH n.e.g.;Totaal gezondheidsverwante uitgaven;2014;0
2467;Totaal alle financieringsvormen;FS.6.3 Overige opbrengsten IZWH n.e.g.;Totaal gezondheidsverwante uitgaven;2015;0
2468;Totaal alle financieringsvormen;FS.6.3 Overige opbrengsten IZWH n.e.g.;Totaal gezondheidsverwante uitgaven;2016;0
2469;Totaal alle financieringsvormen;FS.6.3 Overige opbrengsten IZWH n.e.g.;Totaal gezondheidsverwante uitgaven;2017;0
2470;Totaal alle financieringsvormen;FS.6.3 Overige opbrengsten IZWH n.e.g.;Totaal gezondheidsverwante uitgaven;2018;0
2471;Totaal alle financieringsvormen;FS.6.3 Overige opbrengsten IZWH n.e.g.;Totaal gezondheidsverwante uitgaven;2019;0
2472;Totaal alle financieringsvormen;FS.6.3 Overige opbrengsten IZWH n.e.g.;Totaal gezondheidsverwante uitgaven;2020;0
2473;Totaal alle financieringsvormen;FS.6.3 Overige opbrengsten IZWH n.e.g.;Totaal gezondheidsverwante uitgaven;2021;0
2474;Totaal alle financieringsvormen;FS.6.3 Overige opbrengsten IZWH n.e.g.;Totaal gezondheidsverwante uitgaven;2022;0
2475;Totaal alle financieringsvormen;FS.6.3 Overige opbrengsten IZWH n.e.g.;Overige zorg en welzijn;1998;0
2476;Totaal alle financieringsvormen;FS.6.3 Overige opbrengsten IZWH n.e.g.;Overige zorg en welzijn;1999;0
2477;Totaal alle financieringsvormen;FS.6.3 Overige opbrengsten IZWH n.e.g.;Overige zorg en welzijn;2000;0
2478;Totaal alle financieringsvormen;FS.6.3 Overige opbrengsten IZWH n.e.g.;Overige zorg en welzijn;2001;0
2479;Totaal alle financieringsvormen;FS.6.3 Overige opbrengsten IZWH n.e.g.;Overige zorg en welzijn;2002;0
2480;Totaal alle financieringsvormen;FS.6.3 Overige opbrengsten IZWH n.e.g.;Overige zorg en welzijn;2003;0
2481;Totaal alle financieringsvormen;FS.6.3 Overige opbrengsten IZWH n.e.g.;Overige zorg en welzijn;2004;0
2482;Totaal alle financieringsvormen;FS.6.3 Overige opbrengsten IZWH n.e.g.;Overige zorg en welzijn;2005;0
2483;Totaal alle financieringsvormen;FS.6.3 Overige opbrengsten IZWH n.e.g.;Overige zorg en welzijn;2006;0
2484;Totaal alle financieringsvormen;FS.6.3 Overige opbrengsten IZWH n.e.g.;Overige zorg en welzijn;2007;0
2485;Totaal alle financieringsvormen;FS.6.3 Overige opbrengsten IZWH n.e.g.;Overige zorg en welzijn;2008;0
2486;Totaal alle financieringsvormen;FS.6.3 Overige opbrengsten IZWH n.e.g.;Overige zorg en welzijn;2009;0
2487;Totaal alle financieringsvormen;FS.6.3 Overige opbrengsten IZWH n.e.g.;Overige zorg en welzijn;2010;0
2488;Totaal alle financieringsvormen;FS.6.3 Overige opbrengsten IZWH n.e.g.;Overige zorg en welzijn;2011;0
2489;Totaal alle financieringsvormen;FS.6.3 Overige opbrengsten IZWH n.e.g.;Overige zorg en welzijn;2012;0
2490;Totaal alle financieringsvormen;FS.6.3 Overige opbrengsten IZWH n.e.g.;Overige zorg en welzijn;2013;0
2491;Totaal alle financieringsvormen;FS.6.3 Overige opbrengsten IZWH n.e.g.;Overige zorg en welzijn;2014;0
2492;Totaal alle financieringsvormen;FS.6.3 Overige opbrengsten IZWH n.e.g.;Overige zorg en welzijn;2015;0
2493;Totaal alle financieringsvormen;FS.6.3 Overige opbrengsten IZWH n.e.g.;Overige zorg en welzijn;2016;0
2494;Totaal alle financieringsvormen;FS.6.3 Overige opbrengsten IZWH n.e.g.;Overige zorg en welzijn;2017;0
2495;Totaal alle financieringsvormen;FS.6.3 Overige opbrengsten IZWH n.e.g.;Overige zorg en welzijn;2018;0
2496;Totaal alle financieringsvormen;FS.6.3 Overige opbrengsten IZWH n.e.g.;Overige zorg en welzijn;2019;0
2497;Totaal alle financieringsvormen;FS.6.3 Overige opbrengsten IZWH n.e.g.;Overige zorg en welzijn;2020;0
2498;Totaal alle financieringsvormen;FS.6.3 Overige opbrengsten IZWH n.e.g.;Overige zorg en welzijn;2021;0
2499;Totaal alle financieringsvormen;FS.6.3 Overige opbrengsten IZWH n.e.g.;Overige zorg en welzijn;2022;0
2500;Totaal alle financieringsvormen;FS.7 Directe buitenlandse overdrachten;Totaal uitgaven zorg en welzijn;1998;52
2501;Totaal alle financieringsvormen;FS.7 Directe buitenlandse overdrachten;Totaal uitgaven zorg en welzijn;1999;47
2502;Totaal alle financieringsvormen;FS.7 Directe buitenlandse overdrachten;Totaal uitgaven zorg en welzijn;2000;55
2503;Totaal alle financieringsvormen;FS.7 Directe buitenlandse overdrachten;Totaal uitgaven zorg en welzijn;2001;54
2504;Totaal alle financieringsvormen;FS.7 Directe buitenlandse overdrachten;Totaal uitgaven zorg en welzijn;2002;61
2505;Totaal alle financieringsvormen;FS.7 Directe buitenlandse overdrachten;Totaal uitgaven zorg en welzijn;2003;67
2506;Totaal alle financieringsvormen;FS.7 Directe buitenlandse overdrachten;Totaal uitgaven zorg en welzijn;2004;68
2507;Totaal alle financieringsvormen;FS.7 Directe buitenlandse overdrachten;Totaal uitgaven zorg en welzijn;2005;70
2508;Totaal alle financieringsvormen;FS.7 Directe buitenlandse overdrachten;Totaal uitgaven zorg en welzijn;2006;28
2509;Totaal alle financieringsvormen;FS.7 Directe buitenlandse overdrachten;Totaal uitgaven zorg en welzijn;2007;9
2510;Totaal alle financieringsvormen;FS.7 Directe buitenlandse overdrachten;Totaal uitgaven zorg en welzijn;2008;8
2511;Totaal alle financieringsvormen;FS.7 Directe buitenlandse overdrachten;Totaal uitgaven zorg en welzijn;2009;10
2512;Totaal alle financieringsvormen;FS.7 Directe buitenlandse overdrachten;Totaal uitgaven zorg en welzijn;2010;11
2513;Totaal alle financieringsvormen;FS.7 Directe buitenlandse overdrachten;Totaal uitgaven zorg en welzijn;2011;15
2514;Totaal alle financieringsvormen;FS.7 Directe buitenlandse overdrachten;Totaal uitgaven zorg en welzijn;2012;13
2515;Totaal alle financieringsvormen;FS.7 Directe buitenlandse overdrachten;Totaal uitgaven zorg en welzijn;2013;18
2516;Totaal alle financieringsvormen;FS.7 Directe buitenlandse overdrachten;Totaal uitgaven zorg en welzijn;2014;12
2517;Totaal alle financieringsvormen;FS.7 Directe buitenlandse overdrachten;Totaal uitgaven zorg en welzijn;2015;18
2518;Totaal alle financieringsvormen;FS.7 Directe buitenlandse overdrachten;Totaal uitgaven zorg en welzijn;2016;20
2519;Totaal alle financieringsvormen;FS.7 Directe buitenlandse overdrachten;Totaal uitgaven zorg en welzijn;2017;12
2520;Totaal alle financieringsvormen;FS.7 Directe buitenlandse overdrachten;Totaal uitgaven zorg en welzijn;2018;22
2521;Totaal alle financieringsvormen;FS.7 Directe buitenlandse overdrachten;Totaal uitgaven zorg en welzijn;2019;24
2522;Totaal alle financieringsvormen;FS.7 Directe buitenlandse overdrachten;Totaal uitgaven zorg en welzijn;2020;22
2523;Totaal alle financieringsvormen;FS.7 Directe buitenlandse overdrachten;Totaal uitgaven zorg en welzijn;2021;10
