ID;BedrijfstakkenBranchesSBI2008;Bedrijfsomvang;Perioden;BedrijvenMetOmzetstijging_1;BedrijvenMetOmzetdaling_2;BedrijvenMetOmzetStabiel_3;BedrijvenMetSnelleOmzetstijging_4;BedrijvenMetSnelleOmzetdaling_5
2982;16 Houtindustrie;100 tot 250 werkzame personen;2011 3e kwartaal;;;;;
2983;16 Houtindustrie;100 tot 250 werkzame personen;2011 4e kwartaal;57.0;43.0;0.0;;0.0
2984;16 Houtindustrie;100 tot 250 werkzame personen;2012 1e kwartaal;29.0;71.0;0.0;14.0;
2985;16 Houtindustrie;100 tot 250 werkzame personen;2012 2e kwartaal;21.0;79.0;0.0;7.0;14.0
2986;16 Houtindustrie;100 tot 250 werkzame personen;2012 3e kwartaal;;;;7.0;
2987;16 Houtindustrie;100 tot 250 werkzame personen;2012 4e kwartaal;32.0;68.0;0.0;0.0;29.0
2988;16 Houtindustrie;250 of meer werkzame personen;2004 1e kwartaal;;;;;
2989;16 Houtindustrie;250 of meer werkzame personen;2004 2e kwartaal;;;;;
2990;16 Houtindustrie;250 of meer werkzame personen;2004 3e kwartaal;;;;;
2991;16 Houtindustrie;250 of meer werkzame personen;2004 4e kwartaal;;;;;
2992;16 Houtindustrie;250 of meer werkzame personen;2005 1e kwartaal;;;;;
2993;16 Houtindustrie;250 of meer werkzame personen;2005 2e kwartaal;;;;;
2994;16 Houtindustrie;250 of meer werkzame personen;2005 3e kwartaal;;;;;
2995;16 Houtindustrie;250 of meer werkzame personen;2005 4e kwartaal;;;;;
2996;16 Houtindustrie;250 of meer werkzame personen;2006 1e kwartaal;;;;;
2997;16 Houtindustrie;250 of meer werkzame personen;2006 2e kwartaal;;;;;
2998;16 Houtindustrie;250 of meer werkzame personen;2006 3e kwartaal;;;;;
2999;16 Houtindustrie;250 of meer werkzame personen;2006 4e kwartaal;;;;;
3000;16 Houtindustrie;250 of meer werkzame personen;2007 1e kwartaal;;;;;
3001;16 Houtindustrie;250 of meer werkzame personen;2007 2e kwartaal;;;;;
3002;16 Houtindustrie;250 of meer werkzame personen;2007 3e kwartaal;;;;;
3003;16 Houtindustrie;250 of meer werkzame personen;2007 4e kwartaal;;;;;
3004;16 Houtindustrie;250 of meer werkzame personen;2008 1e kwartaal;;;;;
3005;16 Houtindustrie;250 of meer werkzame personen;2008 2e kwartaal;;;;;
3006;16 Houtindustrie;250 of meer werkzame personen;2008 3e kwartaal;;;;;
3007;16 Houtindustrie;250 of meer werkzame personen;2008 4e kwartaal;;;;;
3008;16 Houtindustrie;250 of meer werkzame personen;2009 1e kwartaal;;;;;
3009;16 Houtindustrie;250 of meer werkzame personen;2009 2e kwartaal;;;;;
3010;16 Houtindustrie;250 of meer werkzame personen;2009 3e kwartaal;;;;;
3011;16 Houtindustrie;250 of meer werkzame personen;2009 4e kwartaal;;;;;
3012;16 Houtindustrie;250 of meer werkzame personen;2010 1e kwartaal;;;;;
3013;16 Houtindustrie;250 of meer werkzame personen;2010 2e kwartaal;;;;;
3014;16 Houtindustrie;250 of meer werkzame personen;2010 3e kwartaal;;;;;
3015;16 Houtindustrie;250 of meer werkzame personen;2010 4e kwartaal;;;;;
3016;16 Houtindustrie;250 of meer werkzame personen;2011 1e kwartaal;;;;;
3017;16 Houtindustrie;250 of meer werkzame personen;2011 2e kwartaal;;;;;
3018;16 Houtindustrie;250 of meer werkzame personen;2011 3e kwartaal;;;;;
3019;16 Houtindustrie;250 of meer werkzame personen;2011 4e kwartaal;;;;;
3020;16 Houtindustrie;250 of meer werkzame personen;2012 1e kwartaal;;;;;
3021;16 Houtindustrie;250 of meer werkzame personen;2012 2e kwartaal;;;;;
3022;16 Houtindustrie;250 of meer werkzame personen;2012 3e kwartaal;;;;;
3023;16 Houtindustrie;250 of meer werkzame personen;2012 4e kwartaal;;;;;
3024;17 Papierindustrie;1 werkzame persoon;2004 1e kwartaal;;;;;
3025;17 Papierindustrie;1 werkzame persoon;2004 2e kwartaal;;;;;
3026;17 Papierindustrie;1 werkzame persoon;2004 3e kwartaal;;;;;
3027;17 Papierindustrie;1 werkzame persoon;2004 4e kwartaal;;;;;
3028;17 Papierindustrie;1 werkzame persoon;2005 1e kwartaal;;;;;
3029;17 Papierindustrie;1 werkzame persoon;2005 2e kwartaal;;;;;
3030;17 Papierindustrie;1 werkzame persoon;2005 3e kwartaal;;;;;
3031;17 Papierindustrie;1 werkzame persoon;2005 4e kwartaal;;;;;
3032;17 Papierindustrie;1 werkzame persoon;2006 1e kwartaal;;;;;
3033;17 Papierindustrie;1 werkzame persoon;2006 2e kwartaal;;;;;
3034;17 Papierindustrie;1 werkzame persoon;2006 3e kwartaal;;;;;
3035;17 Papierindustrie;1 werkzame persoon;2006 4e kwartaal;;;;;
3036;17 Papierindustrie;1 werkzame persoon;2007 1e kwartaal;;;;;
3037;17 Papierindustrie;1 werkzame persoon;2007 2e kwartaal;;;;;
3038;17 Papierindustrie;1 werkzame persoon;2007 3e kwartaal;;;;;
3039;17 Papierindustrie;1 werkzame persoon;2007 4e kwartaal;;;;;11.0
3040;17 Papierindustrie;1 werkzame persoon;2008 1e kwartaal;;;;;
3041;17 Papierindustrie;1 werkzame persoon;2008 2e kwartaal;;;;;
3042;17 Papierindustrie;1 werkzame persoon;2008 3e kwartaal;;;;;
3043;17 Papierindustrie;1 werkzame persoon;2008 4e kwartaal;;;;;
3044;17 Papierindustrie;1 werkzame persoon;2009 1e kwartaal;;;;;
3045;17 Papierindustrie;1 werkzame persoon;2009 2e kwartaal;;;;;
3046;17 Papierindustrie;1 werkzame persoon;2009 3e kwartaal;;;;;
3047;17 Papierindustrie;1 werkzame persoon;2009 4e kwartaal;;;;16.0;
3048;17 Papierindustrie;1 werkzame persoon;2010 1e kwartaal;;;;;
3049;17 Papierindustrie;1 werkzame persoon;2010 2e kwartaal;;;;;
3050;17 Papierindustrie;1 werkzame persoon;2010 3e kwartaal;;;;13.0;
3051;17 Papierindustrie;1 werkzame persoon;2010 4e kwartaal;;;;;18.0
3052;17 Papierindustrie;1 werkzame persoon;2011 1e kwartaal;;;;;
3053;17 Papierindustrie;1 werkzame persoon;2011 2e kwartaal;;;;;
3054;17 Papierindustrie;1 werkzame persoon;2011 3e kwartaal;;;;;
3055;17 Papierindustrie;1 werkzame persoon;2011 4e kwartaal;;;;;
3056;17 Papierindustrie;1 werkzame persoon;2012 1e kwartaal;;;;;
3057;17 Papierindustrie;1 werkzame persoon;2012 2e kwartaal;;;;;
3058;17 Papierindustrie;1 werkzame persoon;2012 3e kwartaal;;;;;
3059;17 Papierindustrie;1 werkzame persoon;2012 4e kwartaal;;;;;
3060;17 Papierindustrie;2 tot 10 werkzame personen;2004 1e kwartaal;61.0;39.0;0.0;;15.0
3061;17 Papierindustrie;2 tot 10 werkzame personen;2004 2e kwartaal;;;;35.0;26.0
3062;17 Papierindustrie;2 tot 10 werkzame personen;2004 3e kwartaal;;;;28.0;26.0
3063;17 Papierindustrie;2 tot 10 werkzame personen;2004 4e kwartaal;;;;;
3064;17 Papierindustrie;2 tot 10 werkzame personen;2005 1e kwartaal;41.0;56.0;2.0;26.0;30.0
3065;17 Papierindustrie;2 tot 10 werkzame personen;2005 2e kwartaal;45.0;53.0;2.0;21.0;27.0
3066;17 Papierindustrie;2 tot 10 werkzame personen;2005 3e kwartaal;50.0;49.0;1.0;32.0;21.0
3067;17 Papierindustrie;2 tot 10 werkzame personen;2005 4e kwartaal;40.0;60.0;0.0;21.0;32.0
3068;17 Papierindustrie;2 tot 10 werkzame personen;2006 1e kwartaal;64.0;36.0;0.0;32.0;15.0
3069;17 Papierindustrie;2 tot 10 werkzame personen;2006 2e kwartaal;62.0;38.0;0.0;30.0;13.0
3070;17 Papierindustrie;2 tot 10 werkzame personen;2006 3e kwartaal;51.0;49.0;0.0;31.0;18.0
3071;17 Papierindustrie;2 tot 10 werkzame personen;2006 4e kwartaal;62.0;35.0;3.0;33.0;14.0
3072;17 Papierindustrie;2 tot 10 werkzame personen;2007 1e kwartaal;61.0;36.0;3.0;32.0;18.0
3073;17 Papierindustrie;2 tot 10 werkzame personen;2007 2e kwartaal;59.0;40.0;1.0;37.0;15.0
3074;17 Papierindustrie;2 tot 10 werkzame personen;2007 3e kwartaal;57.0;39.0;3.0;33.0;16.0
3075;17 Papierindustrie;2 tot 10 werkzame personen;2007 4e kwartaal;56.0;40.0;4.0;25.0;21.0
3076;17 Papierindustrie;2 tot 10 werkzame personen;2008 1e kwartaal;50.0;47.0;4.0;26.0;25.0
3077;17 Papierindustrie;2 tot 10 werkzame personen;2008 2e kwartaal;57.0;41.0;2.0;34.0;18.0
3078;17 Papierindustrie;2 tot 10 werkzame personen;2008 3e kwartaal;58.0;41.0;1.0;25.0;15.0
3079;17 Papierindustrie;2 tot 10 werkzame personen;2008 4e kwartaal;42.0;54.0;4.0;20.0;26.0
3080;17 Papierindustrie;2 tot 10 werkzame personen;2009 1e kwartaal;32.0;68.0;0.0;14.0;36.0
3081;17 Papierindustrie;2 tot 10 werkzame personen;2009 2e kwartaal;22.0;78.0;0.0;11.0;50.0
3082;17 Papierindustrie;2 tot 10 werkzame personen;2009 3e kwartaal;;;;;
3083;17 Papierindustrie;2 tot 10 werkzame personen;2009 4e kwartaal;;;;23.0;34.0
3084;17 Papierindustrie;2 tot 10 werkzame personen;2010 1e kwartaal;;;;;
3085;17 Papierindustrie;2 tot 10 werkzame personen;2010 2e kwartaal;;;;;21.0
3086;17 Papierindustrie;2 tot 10 werkzame personen;2010 3e kwartaal;;;;27.0;
3087;17 Papierindustrie;2 tot 10 werkzame personen;2010 4e kwartaal;;;;;
3088;17 Papierindustrie;2 tot 10 werkzame personen;2011 1e kwartaal;71.0;26.0;4.0;;11.0
3089;17 Papierindustrie;2 tot 10 werkzame personen;2011 2e kwartaal;61.0;38.0;2.0;;19.0
3090;17 Papierindustrie;2 tot 10 werkzame personen;2011 3e kwartaal;56.0;42.0;3.0;;20.0
3091;17 Papierindustrie;2 tot 10 werkzame personen;2011 4e kwartaal;;;;;
3092;17 Papierindustrie;2 tot 10 werkzame personen;2012 1e kwartaal;;;;;20.0
3093;17 Papierindustrie;2 tot 10 werkzame personen;2012 2e kwartaal;;;;21.0;18.0
3094;17 Papierindustrie;2 tot 10 werkzame personen;2012 3e kwartaal;;;;30.0;21.0
3095;17 Papierindustrie;2 tot 10 werkzame personen;2012 4e kwartaal;42.0;49.0;9.0;17.0;23.0
3096;17 Papierindustrie;10 tot 50 werkzame personen;2004 1e kwartaal;;;;20.0;16.0
3097;17 Papierindustrie;10 tot 50 werkzame personen;2004 2e kwartaal;;;;12.0;16.0
3098;17 Papierindustrie;10 tot 50 werkzame personen;2004 3e kwartaal;;;;21.0;22.0
3099;17 Papierindustrie;10 tot 50 werkzame personen;2004 4e kwartaal;;;;;
3100;17 Papierindustrie;10 tot 50 werkzame personen;2005 1e kwartaal;;;;26.0;10.0
3101;17 Papierindustrie;10 tot 50 werkzame personen;2005 2e kwartaal;67.0;31.0;1.0;27.0;3.0
3102;17 Papierindustrie;10 tot 50 werkzame personen;2005 3e kwartaal;;;;22.0;7.0
3103;17 Papierindustrie;10 tot 50 werkzame personen;2005 4e kwartaal;54.0;46.0;0.0;20.0;11.0
3104;17 Papierindustrie;10 tot 50 werkzame personen;2006 1e kwartaal;;;;;11.0
3105;17 Papierindustrie;10 tot 50 werkzame personen;2006 2e kwartaal;;;;;5.0
3106;17 Papierindustrie;10 tot 50 werkzame personen;2006 3e kwartaal;;;;;5.0
3107;17 Papierindustrie;10 tot 50 werkzame personen;2006 4e kwartaal;;;;;
3108;17 Papierindustrie;10 tot 50 werkzame personen;2007 1e kwartaal;;;;;8.0
3109;17 Papierindustrie;10 tot 50 werkzame personen;2007 2e kwartaal;;;;;12.0
3110;17 Papierindustrie;10 tot 50 werkzame personen;2007 3e kwartaal;;;;;8.0
3111;17 Papierindustrie;10 tot 50 werkzame personen;2007 4e kwartaal;;;;;14.0
3112;17 Papierindustrie;10 tot 50 werkzame personen;2008 1e kwartaal;;;;;
3113;17 Papierindustrie;10 tot 50 werkzame personen;2008 2e kwartaal;;;;11.0;
3114;17 Papierindustrie;10 tot 50 werkzame personen;2008 3e kwartaal;;;;;
3115;17 Papierindustrie;10 tot 50 werkzame personen;2008 4e kwartaal;;;;10.0;
3116;17 Papierindustrie;10 tot 50 werkzame personen;2009 1e kwartaal;;;;1.0;
3117;17 Papierindustrie;10 tot 50 werkzame personen;2009 2e kwartaal;15.0;85.0;0.0;5.0;
3118;17 Papierindustrie;10 tot 50 werkzame personen;2009 3e kwartaal;;;;4.0;
3119;17 Papierindustrie;10 tot 50 werkzame personen;2009 4e kwartaal;;;;;
3120;17 Papierindustrie;10 tot 50 werkzame personen;2010 1e kwartaal;;;;;2.0
3121;17 Papierindustrie;10 tot 50 werkzame personen;2010 2e kwartaal;;;;;
3122;17 Papierindustrie;10 tot 50 werkzame personen;2010 3e kwartaal;;;;;
3123;17 Papierindustrie;10 tot 50 werkzame personen;2010 4e kwartaal;;;;;
3124;17 Papierindustrie;10 tot 50 werkzame personen;2011 1e kwartaal;;;;;
3125;17 Papierindustrie;10 tot 50 werkzame personen;2011 2e kwartaal;;;;;8.0
3126;17 Papierindustrie;10 tot 50 werkzame personen;2011 3e kwartaal;;;;;8.0
3127;17 Papierindustrie;10 tot 50 werkzame personen;2011 4e kwartaal;;;;;7.0
3128;17 Papierindustrie;10 tot 50 werkzame personen;2012 1e kwartaal;;;;;
3129;17 Papierindustrie;10 tot 50 werkzame personen;2012 2e kwartaal;;;;;5.0
3130;17 Papierindustrie;10 tot 50 werkzame personen;2012 3e kwartaal;;;;7.0;
3131;17 Papierindustrie;10 tot 50 werkzame personen;2012 4e kwartaal;;;;;
3132;17 Papierindustrie;50 tot 100 werkzame personen;2004 1e kwartaal;61.0;29.0;10.0;7.0;2.0
3133;17 Papierindustrie;50 tot 100 werkzame personen;2004 2e kwartaal;43.0;49.0;9.0;0.0;0.0
3134;17 Papierindustrie;50 tot 100 werkzame personen;2004 3e kwartaal;52.0;42.0;6.0;8.0;11.0
3135;17 Papierindustrie;50 tot 100 werkzame personen;2004 4e kwartaal;39.0;49.0;12.0;;2.0
3136;17 Papierindustrie;50 tot 100 werkzame personen;2005 1e kwartaal;41.0;51.0;8.0;15.0;11.0
3137;17 Papierindustrie;50 tot 100 werkzame personen;2005 2e kwartaal;51.0;49.0;0.0;17.0;9.0
3138;17 Papierindustrie;50 tot 100 werkzame personen;2005 3e kwartaal;45.0;49.0;6.0;21.0;11.0
3139;17 Papierindustrie;50 tot 100 werkzame personen;2005 4e kwartaal;60.0;35.0;5.0;21.0;0.0
3140;17 Papierindustrie;50 tot 100 werkzame personen;2006 1e kwartaal;68.0;28.0;4.0;;3.0
3141;17 Papierindustrie;50 tot 100 werkzame personen;2006 2e kwartaal;67.0;23.0;10.0;;4.0
3142;17 Papierindustrie;50 tot 100 werkzame personen;2006 3e kwartaal;87.0;10.0;3.0;;3.0
3143;17 Papierindustrie;50 tot 100 werkzame personen;2006 4e kwartaal;;;;;8.0
3144;17 Papierindustrie;50 tot 100 werkzame personen;2007 1e kwartaal;76.0;21.0;3.0;26.0;0.0
3145;17 Papierindustrie;50 tot 100 werkzame personen;2007 2e kwartaal;60.0;37.0;3.0;15.0;4.0
3146;17 Papierindustrie;50 tot 100 werkzame personen;2007 3e kwartaal;58.0;36.0;6.0;17.0;0.0
3147;17 Papierindustrie;50 tot 100 werkzame personen;2007 4e kwartaal;43.0;54.0;3.0;7.0;3.0
3148;17 Papierindustrie;50 tot 100 werkzame personen;2008 1e kwartaal;44.0;56.0;0.0;3.0;9.0
3149;17 Papierindustrie;50 tot 100 werkzame personen;2008 2e kwartaal;;;;4.0;3.0
3150;17 Papierindustrie;50 tot 100 werkzame personen;2008 3e kwartaal;31.0;66.0;3.0;0.0;6.0
3151;17 Papierindustrie;50 tot 100 werkzame personen;2008 4e kwartaal;25.0;75.0;0.0;3.0;19.0
3152;17 Papierindustrie;50 tot 100 werkzame personen;2009 1e kwartaal;14.0;86.0;0.0;0.0;30.0
3153;17 Papierindustrie;50 tot 100 werkzame personen;2009 2e kwartaal;11.0;89.0;0.0;3.0;36.0
3154;17 Papierindustrie;50 tot 100 werkzame personen;2009 3e kwartaal;21.0;76.0;3.0;5.0;23.0
3155;17 Papierindustrie;50 tot 100 werkzame personen;2009 4e kwartaal;30.0;61.0;9.0;2.0;12.0
3156;17 Papierindustrie;50 tot 100 werkzame personen;2010 1e kwartaal;;;;;4.0
3157;17 Papierindustrie;50 tot 100 werkzame personen;2010 2e kwartaal;;;;;
3158;17 Papierindustrie;50 tot 100 werkzame personen;2010 3e kwartaal;;;;;4.0
3159;17 Papierindustrie;50 tot 100 werkzame personen;2010 4e kwartaal;;;;;5.0
3160;17 Papierindustrie;50 tot 100 werkzame personen;2011 1e kwartaal;;;;;
3161;17 Papierindustrie;50 tot 100 werkzame personen;2011 2e kwartaal;;;;;
3162;17 Papierindustrie;50 tot 100 werkzame personen;2011 3e kwartaal;;;;;
3163;17 Papierindustrie;50 tot 100 werkzame personen;2011 4e kwartaal;;;;;7.0
3164;17 Papierindustrie;50 tot 100 werkzame personen;2012 1e kwartaal;;;;;
3165;17 Papierindustrie;50 tot 100 werkzame personen;2012 2e kwartaal;;;;5.0;8.0
3166;17 Papierindustrie;50 tot 100 werkzame personen;2012 3e kwartaal;;;;5.0;
3167;17 Papierindustrie;50 tot 100 werkzame personen;2012 4e kwartaal;40.0;55.0;6.0;8.0;5.0
3168;17 Papierindustrie;100 tot 250 werkzame personen;2004 1e kwartaal;59.0;41.0;0.0;15.0;4.0
3169;17 Papierindustrie;100 tot 250 werkzame personen;2004 2e kwartaal;49.0;46.0;5.0;9.0;6.0
3170;17 Papierindustrie;100 tot 250 werkzame personen;2004 3e kwartaal;56.0;42.0;2.0;17.0;2.0
3171;17 Papierindustrie;100 tot 250 werkzame personen;2004 4e kwartaal;68.0;22.0;10.0;;4.0
3172;17 Papierindustrie;100 tot 250 werkzame personen;2005 1e kwartaal;55.0;44.0;2.0;13.0;3.0
3173;17 Papierindustrie;100 tot 250 werkzame personen;2005 2e kwartaal;48.0;41.0;11.0;6.0;3.0
3174;17 Papierindustrie;100 tot 250 werkzame personen;2005 3e kwartaal;37.0;48.0;16.0;12.0;3.0
3175;17 Papierindustrie;100 tot 250 werkzame personen;2005 4e kwartaal;43.0;54.0;3.0;9.0;3.0
3176;17 Papierindustrie;100 tot 250 werkzame personen;2006 1e kwartaal;57.0;37.0;6.0;6.0;13.0
3177;17 Papierindustrie;100 tot 250 werkzame personen;2006 2e kwartaal;48.0;52.0;0.0;7.0;12.0
3178;17 Papierindustrie;100 tot 250 werkzame personen;2006 3e kwartaal;56.0;44.0;0.0;4.0;11.0
3179;17 Papierindustrie;100 tot 250 werkzame personen;2006 4e kwartaal;50.0;46.0;3.0;6.0;3.0
3180;17 Papierindustrie;100 tot 250 werkzame personen;2007 1e kwartaal;60.0;40.0;0.0;10.0;14.0
3181;17 Papierindustrie;100 tot 250 werkzame personen;2007 2e kwartaal;64.0;33.0;2.0;17.0;6.0
3182;17 Papierindustrie;100 tot 250 werkzame personen;2007 3e kwartaal;76.0;24.0;0.0;;3.0
3183;17 Papierindustrie;100 tot 250 werkzame personen;2007 4e kwartaal;61.0;39.0;0.0;13.0;0.0
3184;17 Papierindustrie;100 tot 250 werkzame personen;2008 1e kwartaal;64.0;29.0;7.0;19.0;0.0
3185;17 Papierindustrie;100 tot 250 werkzame personen;2008 2e kwartaal;48.0;46.0;5.0;7.0;4.0
3186;17 Papierindustrie;100 tot 250 werkzame personen;2008 3e kwartaal;43.0;57.0;0.0;4.0;15.0
3187;17 Papierindustrie;100 tot 250 werkzame personen;2008 4e kwartaal;24.0;71.0;5.0;0.0;22.0
3188;17 Papierindustrie;100 tot 250 werkzame personen;2009 1e kwartaal;17.0;83.0;0.0;0.0;31.0
3189;17 Papierindustrie;100 tot 250 werkzame personen;2009 2e kwartaal;15.0;85.0;0.0;0.0;31.0
3190;17 Papierindustrie;100 tot 250 werkzame personen;2009 3e kwartaal;26.0;74.0;0.0;0.0;14.0
3191;17 Papierindustrie;100 tot 250 werkzame personen;2009 4e kwartaal;34.0;60.0;6.0;6.0;10.0
3192;17 Papierindustrie;100 tot 250 werkzame personen;2010 1e kwartaal;48.0;52.0;0.0;15.0;6.0
3193;17 Papierindustrie;100 tot 250 werkzame personen;2010 2e kwartaal;49.0;48.0;3.0;14.0;7.0
3194;17 Papierindustrie;100 tot 250 werkzame personen;2010 3e kwartaal;62.0;38.0;0.0;17.0;3.0
3195;17 Papierindustrie;100 tot 250 werkzame personen;2010 4e kwartaal;69.0;29.0;3.0;21.0;3.0
3196;17 Papierindustrie;100 tot 250 werkzame personen;2011 1e kwartaal;74.0;22.0;4.0;21.0;3.0
3197;17 Papierindustrie;100 tot 250 werkzame personen;2011 2e kwartaal;81.0;19.0;0.0;;0.0
3198;17 Papierindustrie;100 tot 250 werkzame personen;2011 3e kwartaal;76.0;16.0;8.0;12.0;3.0
3199;17 Papierindustrie;100 tot 250 werkzame personen;2011 4e kwartaal;46.0;51.0;3.0;3.0;9.0
3200;17 Papierindustrie;100 tot 250 werkzame personen;2012 1e kwartaal;44.0;56.0;0.0;9.0;3.0
3201;17 Papierindustrie;100 tot 250 werkzame personen;2012 2e kwartaal;31.0;67.0;2.0;9.0;8.0
3202;17 Papierindustrie;100 tot 250 werkzame personen;2012 3e kwartaal;43.0;53.0;3.0;6.0;8.0
3203;17 Papierindustrie;100 tot 250 werkzame personen;2012 4e kwartaal;45.0;53.0;2.0;9.0;0.0
3204;17 Papierindustrie;250 of meer werkzame personen;2004 1e kwartaal;;;;6.0;0.0
3205;17 Papierindustrie;250 of meer werkzame personen;2004 2e kwartaal;;;;;
3206;17 Papierindustrie;250 of meer werkzame personen;2004 3e kwartaal;;;;0.0;
3207;17 Papierindustrie;250 of meer werkzame personen;2004 4e kwartaal;;;;0.0;
3208;17 Papierindustrie;250 of meer werkzame personen;2005 1e kwartaal;37.0;63.0;0.0;0.0;
3209;17 Papierindustrie;250 of meer werkzame personen;2005 2e kwartaal;;;;;4.0
3210;17 Papierindustrie;250 of meer werkzame personen;2005 3e kwartaal;35.0;55.0;10.0;;0.0
3211;17 Papierindustrie;250 of meer werkzame personen;2005 4e kwartaal;33.0;62.0;5.0;7.0;0.0
3212;17 Papierindustrie;250 of meer werkzame personen;2006 1e kwartaal;;;;;0.0
3213;17 Papierindustrie;250 of meer werkzame personen;2006 2e kwartaal;;;;;
3214;17 Papierindustrie;250 of meer werkzame personen;2006 3e kwartaal;;;;;
3215;17 Papierindustrie;250 of meer werkzame personen;2006 4e kwartaal;;;;;0.0
3216;17 Papierindustrie;250 of meer werkzame personen;2007 1e kwartaal;52.0;35.0;13.0;13.0;0.0
3217;17 Papierindustrie;250 of meer werkzame personen;2007 2e kwartaal;51.0;44.0;4.0;23.0;9.0
3218;17 Papierindustrie;250 of meer werkzame personen;2007 3e kwartaal;47.0;45.0;9.0;;11.0
3219;17 Papierindustrie;250 of meer werkzame personen;2007 4e kwartaal;64.0;31.0;5.0;11.0;11.0
3220;17 Papierindustrie;250 of meer werkzame personen;2008 1e kwartaal;;;;0.0;0.0
3221;17 Papierindustrie;250 of meer werkzame personen;2008 2e kwartaal;;;;0.0;0.0
3222;17 Papierindustrie;250 of meer werkzame personen;2008 3e kwartaal;;;;;0.0
3223;17 Papierindustrie;250 of meer werkzame personen;2008 4e kwartaal;;;;0.0;4.0
3224;17 Papierindustrie;250 of meer werkzame personen;2009 1e kwartaal;0.0;100.0;0.0;0.0;
3225;17 Papierindustrie;250 of meer werkzame personen;2009 2e kwartaal;0.0;95.0;5.0;0.0;
3226;17 Papierindustrie;250 of meer werkzame personen;2009 3e kwartaal;17.0;83.0;0.0;0.0;
3227;17 Papierindustrie;250 of meer werkzame personen;2009 4e kwartaal;11.0;89.0;0.0;0.0;
3228;17 Papierindustrie;250 of meer werkzame personen;2010 1e kwartaal;47.0;53.0;0.0;17.0;18.0
3229;17 Papierindustrie;250 of meer werkzame personen;2010 2e kwartaal;;;;17.0;12.0
3230;17 Papierindustrie;250 of meer werkzame personen;2010 3e kwartaal;;;;11.0;
3231;17 Papierindustrie;250 of meer werkzame personen;2010 4e kwartaal;;;;;
3232;17 Papierindustrie;250 of meer werkzame personen;2011 1e kwartaal;93.0;7.0;0.0;18.0;0.0
3233;17 Papierindustrie;250 of meer werkzame personen;2011 2e kwartaal;;;;18.0;3.0
3234;17 Papierindustrie;250 of meer werkzame personen;2011 3e kwartaal;64.0;36.0;0.0;11.0;0.0
3235;17 Papierindustrie;250 of meer werkzame personen;2011 4e kwartaal;51.0;49.0;0.0;0.0;0.0
3236;17 Papierindustrie;250 of meer werkzame personen;2012 1e kwartaal;63.0;37.0;0.0;7.0;0.0
3237;17 Papierindustrie;250 of meer werkzame personen;2012 2e kwartaal;11.0;89.0;0.0;0.0;7.0
3238;17 Papierindustrie;250 of meer werkzame personen;2012 3e kwartaal;;;;0.0;8.0
3239;17 Papierindustrie;250 of meer werkzame personen;2012 4e kwartaal;28.0;63.0;8.0;0.0;0.0
3240;17-18 Papier- en grafische industrie;1 werkzame persoon;2004 1e kwartaal;;;;;
3241;17-18 Papier- en grafische industrie;1 werkzame persoon;2004 2e kwartaal;;;;;
3242;17-18 Papier- en grafische industrie;1 werkzame persoon;2004 3e kwartaal;;;;;
3243;17-18 Papier- en grafische industrie;1 werkzame persoon;2004 4e kwartaal;;;;;
3244;17-18 Papier- en grafische industrie;1 werkzame persoon;2005 1e kwartaal;;;;;
3245;17-18 Papier- en grafische industrie;1 werkzame persoon;2005 2e kwartaal;;;;;
3246;17-18 Papier- en grafische industrie;1 werkzame persoon;2005 3e kwartaal;;;;;
3247;17-18 Papier- en grafische industrie;1 werkzame persoon;2005 4e kwartaal;;;;;
3248;17-18 Papier- en grafische industrie;1 werkzame persoon;2006 1e kwartaal;;;;;
3249;17-18 Papier- en grafische industrie;1 werkzame persoon;2006 2e kwartaal;;;;;
3250;17-18 Papier- en grafische industrie;1 werkzame persoon;2006 3e kwartaal;;;;;
3251;17-18 Papier- en grafische industrie;1 werkzame persoon;2006 4e kwartaal;;;;;
3252;17-18 Papier- en grafische industrie;1 werkzame persoon;2007 1e kwartaal;52.0;47.0;1.0;36.0;29.0
3253;17-18 Papier- en grafische industrie;1 werkzame persoon;2007 2e kwartaal;52.0;47.0;1.0;37.0;28.0
3254;17-18 Papier- en grafische industrie;1 werkzame persoon;2007 3e kwartaal;52.0;47.0;1.0;38.0;30.0
