ID;Geslacht;HOOPGebieden;Vooropleiding;Perioden;TotaalAantalStudenten_1;Na3Jaar_2;Na4Jaar_3;Na5Jaar_4;Na6Jaar_5;Na7Jaar_6;Na8Jaar_7;Na9Jaar_8;Na3Jaar_9;Na4Jaar_10;Na5Jaar_11;Na6Jaar_12;Na7Jaar_13;Na8Jaar_14;Na9Jaar_15;Na3Jaar_16;Na4Jaar_17;Na5Jaar_18;Na6Jaar_19;Na7Jaar_20;Na8Jaar_21;Na9Jaar_22;Na3Jaar_23;Na4Jaar_24;Na5Jaar_25;Na6Jaar_26;Na7Jaar_27;Na8Jaar_28;Na9Jaar_29;Na1Jaar_30;Na2Jaar_31;Na3Jaar_32;Na4Jaar_33;Na5Jaar_34;Na6Jaar_35;Na7Jaar_36;Na8Jaar_37;Na9Jaar_38;InJaar2_39;InJaar3_40;InJaar4_41;InJaar5_42;InJaar6_43;InJaar7_44;InJaar8_45;InJaar9_46;InJaar10_47;InJaar2_48;InJaar3_49;InJaar4_50;InJaar5_51;InJaar6_52;InJaar7_53;InJaar8_54;InJaar9_55;InJaar10_56;InJaar2_57;InJaar3_58;InJaar4_59;InJaar5_60;InJaar6_61;InJaar7_62;InJaar8_63;InJaar9_64;InJaar10_65
174;Totaal mannen en vrouwen;Taal en cultuur;HBO-diploma;Cohort 1994;600;30.0;43.0;50.0;53.0;54.0;56.0;57.0;29.0;41.0;48.0;50.0;52.0;53.0;53.0;0.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;2.0;2.0;2.0;2.0;23.0;31.0;37.0;38.0;39.0;40.0;41.0;41.0;41.0;76.0;59.0;33.0;19.0;11.0;7.0;5.0;3.0;2.0;73.0;57.0;31.0;17.0;9.0;6.0;4.0;3.0;2.0;2.0;2.0;1.0;2.0;2.0;1.0;1.0;1.0;1.0
175;Totaal mannen en vrouwen;Taal en cultuur;Andere vooropleiding;Cohort 1990;1240;3.0;9.0;22.0;35.0;42.0;46.0;48.0;2.0;7.0;18.0;30.0;35.0;38.0;39.0;0.0;0.0;0.0;0.0;1.0;1.0;1.0;1.0;2.0;3.0;5.0;6.0;7.0;7.0;22.0;30.0;36.0;39.0;40.0;44.0;44.0;45.0;45.0;78.0;69.0;61.0;52.0;38.0;21.0;14.0;9.0;7.0;74.0;62.0;54.0;45.0;32.0;17.0;11.0;7.0;5.0;4.0;7.0;7.0;7.0;6.0;4.0;3.0;2.0;2.0
176;Totaal mannen en vrouwen;Taal en cultuur;Andere vooropleiding;Cohort 1991;1480;5.0;11.0;24.0;34.0;39.0;42.0;43.0;4.0;8.0;19.0;28.0;32.0;34.0;35.0;0.0;0.0;1.0;1.0;1.0;1.0;2.0;1.0;3.0;4.0;5.0;6.0;7.0;7.0;25.0;32.0;38.0;42.0;45.0;48.0;50.0;51.0;51.0;75.0;66.0;57.0;48.0;31.0;17.0;11.0;7.0;6.0;70.0;58.0;50.0;42.0;26.0;14.0;9.0;6.0;5.0;5.0;7.0;8.0;6.0;4.0;3.0;2.0;2.0;1.0
177;Totaal mannen en vrouwen;Taal en cultuur;Andere vooropleiding;Cohort 1992;1290;6.0;13.0;25.0;34.0;41.0;44.0;46.0;4.0;9.0;19.0;26.0;31.0;33.0;34.0;0.0;0.0;1.0;2.0;2.0;2.0;2.0;2.0;4.0;6.0;7.0;9.0;9.0;10.0;24.0;30.0;35.0;39.0;41.0;45.0;46.0;48.0;48.0;76.0;68.0;59.0;48.0;33.0;21.0;13.0;8.0;6.0;68.0;58.0;51.0;41.0;28.0;17.0;11.0;7.0;5.0;8.0;9.0;9.0;7.0;5.0;4.0;2.0;2.0;2.0
178;Totaal mannen en vrouwen;Taal en cultuur;Andere vooropleiding;Cohort 1993;1200;7.0;13.0;25.0;34.0;39.0;43.0;45.0;4.0;9.0;20.0;28.0;31.0;34.0;35.0;0.0;0.0;0.0;1.0;1.0;1.0;2.0;2.0;4.0;5.0;6.0;7.0;8.0;8.0;22.0;31.0;36.0;39.0;43.0;46.0;48.0;48.0;49.0;77.0;65.0;58.0;48.0;32.0;20.0;12.0;9.0;7.0;69.0;57.0;50.0;43.0;28.0;17.0;9.0;6.0;5.0;8.0;8.0;8.0;5.0;4.0;3.0;3.0;3.0;2.0
179;Totaal mannen en vrouwen;Taal en cultuur;Andere vooropleiding;Cohort 1994;1020;10.0;17.0;27.0;34.0;40.0;43.0;46.0;6.0;10.0;18.0;23.0;28.0;30.0;32.0;0.0;0.0;0.0;1.0;1.0;2.0;2.0;4.0;6.0;9.0;10.0;11.0;12.0;12.0;23.0;29.0;35.0;39.0;42.0;44.0;45.0;47.0;48.0;76.0;66.0;55.0;44.0;31.0;21.0;14.0;10.0;7.0;67.0;54.0;46.0;38.0;26.0;17.0;12.0;8.0;5.0;10.0;12.0;9.0;6.0;5.0;4.0;3.0;2.0;2.0
180;Mannen;Totaal alle HOOP-gebieden;Totaal alle vooropleidingen;Cohort 1990;18270;5.0;9.0;18.0;44.0;60.0;66.0;70.0;5.0;8.0;15.0;36.0;48.0;53.0;55.0;0.0;0.0;1.0;2.0;4.0;5.0;6.0;0.0;0.0;3.0;6.0;7.0;8.0;9.0;7.0;11.0;14.0;15.0;16.0;19.0;21.0;22.0;23.0;93.0;88.0;81.0;76.0;66.0;37.0;19.0;12.0;7.0;87.0;79.0;72.0;66.0;58.0;32.0;17.0;10.0;6.0;5.0;9.0;10.0;10.0;8.0;4.0;3.0;2.0;1.0
181;Mannen;Totaal alle HOOP-gebieden;Totaal alle vooropleidingen;Cohort 1991;18400;7.0;11.0;28.0;49.0;60.0;66.0;69.0;6.0;10.0;23.0;40.0;48.0;52.0;54.0;0.0;1.0;1.0;3.0;4.0;5.0;5.0;0.0;1.0;4.0;7.0;8.0;9.0;9.0;8.0;11.0;14.0;16.0;18.0;20.0;22.0;23.0;24.0;92.0;88.0;79.0;73.0;54.0;31.0;18.0;11.0;7.0;86.0;78.0;69.0;63.0;47.0;27.0;16.0;9.0;6.0;6.0;10.0;10.0;10.0;7.0;4.0;3.0;2.0;1.0
182;Mannen;Totaal alle HOOP-gebieden;Totaal alle vooropleidingen;Cohort 1992;17770;8.0;14.0;29.0;48.0;59.0;66.0;69.0;7.0;12.0;24.0;39.0;48.0;53.0;55.0;1.0;1.0;1.0;3.0;4.0;5.0;5.0;0.0;1.0;4.0;6.0;8.0;8.0;9.0;8.0;12.0;15.0;17.0;19.0;20.0;22.0;24.0;24.0;92.0;87.0;77.0;70.0;52.0;31.0;18.0;11.0;7.0;86.0;78.0;67.0;60.0;45.0;27.0;16.0;9.0;6.0;6.0;9.0;10.0;10.0;7.0;4.0;3.0;2.0;1.0
183;Mannen;Totaal alle HOOP-gebieden;Totaal alle vooropleidingen;Cohort 1993;17480;8.0;13.0;29.0;46.0;57.0;64.0;67.0;7.0;12.0;24.0;37.0;46.0;51.0;53.0;0.0;1.0;1.0;3.0;4.0;5.0;5.0;0.0;1.0;4.0;6.0;7.0;8.0;9.0;9.0;13.0;15.0;17.0;19.0;21.0;23.0;24.0;25.0;91.0;86.0;76.0;69.0;52.0;33.0;19.0;12.0;8.0;85.0;77.0;66.0;59.0;45.0;29.0;16.0;10.0;7.0;6.0;9.0;10.0;10.0;7.0;4.0;3.0;2.0;1.0
184;Mannen;Totaal alle HOOP-gebieden;Totaal alle vooropleidingen;Cohort 1994;16870;8.0;13.0;27.0;44.0;56.0;64.0;68.0;7.0;11.0;23.0;36.0;46.0;51.0;54.0;0.0;0.0;1.0;2.0;3.0;4.0;5.0;0.0;1.0;4.0;6.0;7.0;8.0;9.0;10.0;13.0;16.0;18.0;19.0;21.0;22.0;23.0;24.0;90.0;85.0;77.0;70.0;53.0;35.0;21.0;13.0;9.0;84.0;76.0;67.0;60.0;47.0;30.0;18.0;11.0;7.0;6.0;9.0;10.0;9.0;7.0;4.0;3.0;2.0;2.0
185;Mannen;Totaal alle HOOP-gebieden;VWO;Cohort 1990;13960;0.0;1.0;10.0;42.0;61.0;69.0;73.0;0.0;1.0;7.0;33.0;48.0;53.0;56.0;0.0;0.0;0.0;3.0;5.0;6.0;7.0;0.0;0.0;3.0;7.0;9.0;10.0;10.0;4.0;7.0;9.0;10.0;12.0;15.0;17.0;18.0;19.0;96.0;93.0;91.0;89.0;78.0;43.0;22.0;13.0;8.0;89.0;82.0;79.0;77.0;69.0;38.0;19.0;11.0;7.0;6.0;11.0;12.0;12.0;9.0;5.0;3.0;2.0;1.0
186;Mannen;Totaal alle HOOP-gebieden;VWO;Cohort 1991;13480;0.0;2.0;21.0;48.0;61.0;69.0;72.0;0.0;1.0;16.0;37.0;47.0;53.0;55.0;0.0;0.0;1.0;3.0;4.0;5.0;6.0;0.0;0.0;4.0;8.0;10.0;11.0;11.0;4.0;7.0;9.0;11.0;13.0;15.0;17.0;18.0;20.0;96.0;93.0;90.0;87.0;66.0;38.0;22.0;13.0;8.0;88.0;81.0;77.0;74.0;57.0;32.0;18.0;11.0;7.0;8.0;12.0;13.0;13.0;9.0;5.0;3.0;2.0;1.0
187;Mannen;Totaal alle HOOP-gebieden;VWO;Cohort 1992;12380;0.0;2.0;22.0;46.0;61.0;69.0;73.0;0.0;2.0;17.0;36.0;48.0;54.0;56.0;0.0;0.0;1.0;3.0;4.0;5.0;6.0;0.0;0.0;4.0;7.0;9.0;10.0;11.0;4.0;7.0;9.0;11.0;12.0;14.0;16.0;18.0;18.0;96.0;93.0;91.0;87.0;66.0;39.0;23.0;13.0;9.0;89.0;82.0;79.0;75.0;57.0;34.0;19.0;11.0;7.0;7.0;11.0;12.0;12.0;9.0;5.0;3.0;2.0;1.0
188;Mannen;Totaal alle HOOP-gebieden;VWO;Cohort 1993;12210;0.0;2.0;21.0;44.0;59.0;67.0;71.0;0.0;2.0;16.0;34.0;45.0;51.0;54.0;0.0;0.0;1.0;3.0;4.0;6.0;7.0;0.0;1.0;4.0;7.0;9.0;10.0;11.0;4.0;7.0;9.0;10.0;12.0;14.0;17.0;18.0;19.0;96.0;93.0;91.0;87.0;66.0;42.0;24.0;15.0;10.0;88.0;82.0;78.0;74.0;57.0;36.0;20.0;12.0;8.0;8.0;11.0;13.0;13.0;9.0;5.0;4.0;2.0;2.0
189;Mannen;Totaal alle HOOP-gebieden;VWO;Cohort 1994;11950;0.0;3.0;21.0;42.0;58.0;68.0;73.0;0.0;2.0;16.0;33.0;46.0;53.0;56.0;0.0;0.0;1.0;2.0;4.0;5.0;6.0;0.0;1.0;4.0;7.0;9.0;10.0;10.0;4.0;7.0;8.0;10.0;11.0;13.0;15.0;17.0;18.0;96.0;93.0;91.0;87.0;67.0;44.0;26.0;16.0;10.0;88.0;82.0;79.0;75.0;59.0;38.0;23.0;14.0;8.0;7.0;11.0;12.0;12.0;9.0;6.0;3.0;2.0;2.0
190;Mannen;Totaal alle HOOP-gebieden;HBO-diploma;Cohort 1990;2190;37.0;56.0;64.0;67.0;69.0;70.0;70.0;35.0;53.0;61.0;64.0;65.0;66.0;66.0;2.0;2.0;2.0;3.0;3.0;3.0;3.0;0.0;1.0;1.0;1.0;1.0;1.0;1.0;14.0;19.0;24.0;26.0;27.0;28.0;28.0;28.0;28.0;85.0;76.0;39.0;18.0;9.0;5.0;3.0;2.0;2.0;84.0;74.0;38.0;17.0;9.0;5.0;3.0;2.0;2.0;1.0;1.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0
191;Mannen;Totaal alle HOOP-gebieden;HBO-diploma;Cohort 1991;2680;40.0;58.0;65.0;68.0;69.0;69.0;70.0;37.0;54.0;61.0;63.0;64.0;65.0;65.0;2.0;3.0;3.0;3.0;3.0;3.0;3.0;0.0;1.0;1.0;1.0;1.0;1.0;1.0;15.0;20.0;23.0;25.0;27.0;28.0;28.0;28.0;28.0;84.0;75.0;37.0;16.0;8.0;5.0;3.0;3.0;2.0;83.0;74.0;36.0;16.0;8.0;4.0;3.0;2.0;2.0;1.0;1.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0
192;Mannen;Totaal alle HOOP-gebieden;HBO-diploma;Cohort 1992;3060;41.0;60.0;65.0;67.0;68.0;68.0;69.0;38.0;55.0;60.0;62.0;63.0;63.0;63.0;2.0;3.0;4.0;4.0;4.0;4.0;4.0;1.0;1.0;1.0;1.0;1.0;2.0;2.0;15.0;20.0;26.0;27.0;29.0;29.0;30.0;30.0;30.0;85.0;74.0;34.0;13.0;7.0;4.0;3.0;2.0;1.0;84.0;73.0;33.0;12.0;6.0;4.0;3.0;2.0;1.0;1.0;1.0;1.0;1.0;1.0;0.0;0.0;0.0;0.0
193;Mannen;Totaal alle HOOP-gebieden;HBO-diploma;Cohort 1993;2980;42.0;59.0;64.0;66.0;67.0;68.0;68.0;40.0;56.0;61.0;62.0;63.0;64.0;64.0;2.0;3.0;3.0;3.0;3.0;3.0;3.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;16.0;21.0;26.0;28.0;29.0;29.0;30.0;30.0;30.0;83.0;74.0;32.0;13.0;7.0;5.0;3.0;3.0;2.0;83.0;73.0;31.0;13.0;6.0;4.0;3.0;2.0;2.0;1.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0
194;Mannen;Totaal alle HOOP-gebieden;HBO-diploma;Cohort 1994;2630;41.0;56.0;61.0;64.0;65.0;66.0;66.0;40.0;55.0;60.0;62.0;63.0;64.0;64.0;0.0;1.0;1.0;1.0;1.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;16.0;25.0;28.0;30.0;31.0;32.0;32.0;32.0;32.0;84.0;69.0;31.0;14.0;8.0;5.0;4.0;3.0;2.0;83.0;69.0;30.0;14.0;8.0;4.0;3.0;2.0;1.0;1.0;1.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0
195;Mannen;Totaal alle HOOP-gebieden;Andere vooropleiding;Cohort 1990;2110;4.0;10.0;22.0;33.0;42.0;47.0;49.0;3.0;8.0;18.0;28.0;35.0;38.0;40.0;0.0;0.0;1.0;1.0;2.0;3.0;3.0;1.0;2.0;3.0;4.0;5.0;6.0;6.0;19.0;27.0;32.0;35.0;37.0;40.0;41.0;42.0;42.0;81.0;71.0;64.0;55.0;41.0;27.0;17.0;12.0;8.0;77.0;65.0;58.0;49.0;36.0;23.0;14.0;9.0;6.0;4.0;6.0;6.0;6.0;5.0;4.0;3.0;3.0;2.0
196;Mannen;Totaal alle HOOP-gebieden;Andere vooropleiding;Cohort 1991;2240;6.0;12.0;23.0;33.0;40.0;45.0;47.0;4.0;9.0;18.0;27.0;32.0;36.0;37.0;0.0;1.0;1.0;1.0;2.0;3.0;3.0;1.0;2.0;4.0;5.0;6.0;7.0;7.0;20.0;27.0;31.0;35.0;39.0;41.0;42.0;44.0;45.0;80.0;71.0;63.0;53.0;38.0;26.0;17.0;11.0;8.0;75.0;64.0;57.0;47.0;33.0;22.0;14.0;9.0;7.0;5.0;7.0;7.0;6.0;5.0;4.0;3.0;2.0;2.0
197;Mannen;Totaal alle HOOP-gebieden;Andere vooropleiding;Cohort 1992;2330;7.0;14.0;23.0;34.0;40.0;44.0;46.0;5.0;10.0;18.0;26.0;31.0;34.0;36.0;0.0;1.0;1.0;1.0;2.0;2.0;2.0;2.0;3.0;5.0;6.0;7.0;8.0;8.0;20.0;27.0;32.0;37.0;40.0;42.0;45.0;46.0;47.0;79.0;70.0;61.0;50.0;37.0;25.0;16.0;10.0;7.0;73.0;62.0;53.0;43.0;32.0;21.0;13.0;8.0;5.0;6.0;8.0;8.0;7.0;5.0;4.0;3.0;2.0;2.0
198;Mannen;Totaal alle HOOP-gebieden;Andere vooropleiding;Cohort 1993;2300;6.0;13.0;22.0;30.0;37.0;41.0;44.0;4.0;9.0;16.0;23.0;28.0;31.0;33.0;0.0;1.0;1.0;2.0;2.0;3.0;3.0;1.0;3.0;4.0;6.0;7.0;7.0;8.0;23.0;31.0;37.0;40.0;43.0;46.0;48.0;48.0;49.0;76.0;67.0;58.0;47.0;35.0;24.0;15.0;10.0;7.0;70.0;58.0;49.0;40.0;30.0;20.0;12.0;8.0;5.0;6.0;9.0;9.0;7.0;6.0;4.0;3.0;3.0;2.0
199;Mannen;Totaal alle HOOP-gebieden;Andere vooropleiding;Cohort 1994;2290;8.0;13.0;22.0;30.0;37.0;41.0;43.0;5.0;9.0;16.0;23.0;28.0;30.0;32.0;0.0;0.0;1.0;1.0;2.0;2.0;3.0;2.0;4.0;5.0;6.0;7.0;8.0;8.0;30.0;36.0;40.0;43.0;46.0;47.0;48.0;49.0;50.0;69.0;61.0;52.0;43.0;32.0;22.0;15.0;10.0;7.0;63.0;53.0;45.0;37.0;28.0;19.0;13.0;9.0;6.0;7.0;8.0;7.0;6.0;4.0;3.0;2.0;2.0;1.0
200;Mannen;Landbouw;Totaal alle vooropleidingen;Cohort 1990;710;16.0;23.0;29.0;66.0;79.0;82.0;84.0;16.0;23.0;27.0;61.0;72.0;74.0;75.0;0.0;0.0;0.0;1.0;2.0;3.0;4.0;0.0;0.0;1.0;3.0;4.0;5.0;6.0;4.0;7.0;9.0;9.0;10.0;10.0;12.0;13.0;13.0;96.0;91.0;74.0;68.0;61.0;24.0;9.0;5.0;3.0;94.0;87.0;70.0;62.0;56.0;20.0;6.0;3.0;2.0;2.0;5.0;5.0;6.0;5.0;4.0;3.0;2.0;2.0
201;Mannen;Landbouw;Totaal alle vooropleidingen;Cohort 1991;670;16.0;24.0;49.0;67.0;75.0;79.0;80.0;15.0;23.0;47.0;63.0;69.0;72.0;73.0;0.0;0.0;0.0;1.0;1.0;2.0;2.0;0.0;0.0;2.0;4.0;4.0;5.0;5.0;6.0;9.0;11.0;13.0;13.0;14.0;16.0;17.0;17.0;94.0;89.0;74.0;64.0;38.0;18.0;9.0;4.0;3.0;92.0;86.0;68.0;58.0;33.0;16.0;7.0;3.0;2.0;2.0;4.0;5.0;5.0;5.0;2.0;2.0;1.0;1.0
202;Mannen;Landbouw;Totaal alle vooropleidingen;Cohort 1992;600;18.0;25.0;51.0;67.0;72.0;75.0;76.0;17.0;24.0;47.0;59.0;64.0;67.0;67.0;0.0;0.0;1.0;2.0;2.0;3.0;3.0;1.0;1.0;3.0;5.0;6.0;6.0;6.0;6.0;9.0;13.0;15.0;17.0;19.0;20.0;20.0;22.0;94.0;90.0;69.0;61.0;32.0;15.0;8.0;5.0;3.0;90.0;84.0;62.0;54.0;28.0;13.0;7.0;4.0;2.0;4.0;6.0;7.0;6.0;4.0;2.0;1.0;1.0;1.0
203;Mannen;Landbouw;Totaal alle vooropleidingen;Cohort 1993;550;19.0;25.0;48.0;63.0;73.0;76.0;78.0;18.0;24.0;44.0;58.0;64.0;66.0;67.0;0.0;0.0;1.0;1.0;3.0;3.0;4.0;1.0;1.0;4.0;5.0;6.0;7.0;7.0;9.0;12.0;14.0;15.0;15.0;17.0;19.0;19.0;18.0;91.0;86.0;67.0;59.0;36.0;19.0;8.0;5.0;3.0;86.0;80.0;59.0;52.0;31.0;16.0;7.0;4.0;3.0;6.0;6.0;8.0;7.0;5.0;3.0;2.0;1.0;1.0
204;Mannen;Landbouw;Totaal alle vooropleidingen;Cohort 1994;570;18.0;23.0;46.0;65.0;72.0;77.0;78.0;18.0;22.0;42.0;60.0;66.0;70.0;70.0;0.0;1.0;1.0;2.0;2.0;2.0;2.0;0.0;1.0;3.0;4.0;5.0;5.0;6.0;5.0;11.0;12.0;14.0;15.0;16.0;16.0;17.0;18.0;95.0;88.0;69.0;63.0;39.0;18.0;11.0;5.0;4.0;91.0;82.0;63.0;57.0;36.0;16.0;9.0;4.0;3.0;4.0;5.0;6.0;6.0;3.0;2.0;2.0;1.0;1.0
205;Mannen;Landbouw;VWO;Cohort 1990;460;0.0;0.0;6.0;60.0;79.0;84.0;87.0;0.0;0.0;5.0;55.0;71.0;73.0;74.0;0.0;0.0;0.0;1.0;3.0;4.0;5.0;0.0;0.0;2.0;4.0;5.0;7.0;8.0;2.0;4.0;6.0;5.0;6.0;6.0;8.0;9.0;9.0;97.0;96.0;94.0;95.0;88.0;34.0;13.0;8.0;4.0;95.0;90.0;87.0;86.0;81.0;28.0;8.0;5.0;2.0;2.0;6.0;7.0;8.0;8.0;6.0;5.0;3.0;2.0
206;Mannen;Landbouw;VWO;Cohort 1991;400;0.0;2.0;39.0;66.0;77.0;82.0;84.0;0.0;2.0;37.0;61.0;71.0;74.0;75.0;0.0;0.0;0.0;1.0;1.0;2.0;3.0;0.0;0.0;1.0;4.0;5.0;6.0;6.0;2.0;3.0;5.0;7.0;6.0;8.0;11.0;12.0;12.0;98.0;96.0;95.0;91.0;54.0;25.0;12.0;5.0;4.0;96.0;92.0;88.0;83.0;48.0;22.0;9.0;4.0;2.0;2.0;4.0;7.0;8.0;7.0;3.0;2.0;1.0;1.0
207;Mannen;Landbouw;VWO;Cohort 1992;360;0.0;1.0;41.0;67.0;76.0;79.0;80.0;0.0;0.0;37.0;57.0;65.0;68.0;69.0;0.0;0.0;1.0;3.0;3.0;4.0;4.0;0.0;1.0;4.0;7.0;8.0;8.0;8.0;3.0;3.0;6.0;7.0;9.0;12.0;13.0;14.0;16.0;97.0;97.0;94.0;92.0;50.0;21.0;11.0;7.0;4.0;93.0;88.0;83.0;82.0;43.0;19.0;9.0;5.0;3.0;4.0;8.0;10.0;10.0;6.0;2.0;2.0;2.0;1.0
208;Mannen;Landbouw;VWO;Cohort 1993;320;0.0;3.0;37.0;61.0;76.0;81.0;84.0;0.0;2.0;33.0;55.0;66.0;68.0;69.0;0.0;0.0;1.0;1.0;3.0;4.0;5.0;0.0;0.0;4.0;6.0;7.0;8.0;9.0;2.0;5.0;6.0;7.0;7.0;10.0;12.0;12.0;12.0;98.0;95.0;94.0;91.0;56.0;28.0;12.0;7.0;4.0;91.0;86.0;83.0;79.0;48.0;24.0;9.0;5.0;4.0;7.0;9.0;11.0;11.0;7.0;5.0;3.0;2.0;1.0
209;Mannen;Landbouw;VWO;Cohort 1994;360;0.0;2.0;34.0;63.0;74.0;81.0;83.0;0.0;2.0;30.0;58.0;68.0;73.0;74.0;0.0;0.0;0.0;1.0;1.0;2.0;2.0;0.0;0.0;3.0;4.0;5.0;6.0;6.0;1.0;5.0;7.0;8.0;10.0;11.0;11.0;12.0;12.0;99.0;95.0;93.0;90.0;56.0;26.0;15.0;7.0;6.0;94.0;88.0;85.0;83.0;53.0;22.0;12.0;6.0;5.0;4.0;6.0;8.0;7.0;4.0;3.0;3.0;1.0;1.0
210;Mannen;Landbouw;HBO-diploma;Cohort 1990;200;55.0;75.0;80.0;81.0;82.0;83.0;83.0;55.0;75.0;80.0;81.0;82.0;83.0;83.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;4.0;10.0;13.0;14.0;16.0;16.0;17.0;17.0;17.0;96.0;85.0;32.0;11.0;4.0;3.0;0.0;0.0;0.0;95.0;85.0;32.0;11.0;4.0;3.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
211;Mannen;Landbouw;HBO-diploma;Cohort 1991;210;48.0;67.0;73.0;74.0;75.0;75.0;75.0;47.0;66.0;72.0;73.0;74.0;74.0;74.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;12.0;19.0;20.0;23.0;22.0;23.0;24.0;23.0;23.0;88.0;77.0;32.0;10.0;5.0;3.0;1.0;2.0;2.0;87.0;77.0;32.0;10.0;5.0;3.0;1.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0
212;Mannen;Landbouw;HBO-diploma;Cohort 1992;200;51.0;68.0;72.0;72.0;72.0;72.0;72.0;51.0;67.0;71.0;71.0;71.0;71.0;71.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;9.0;13.0;19.0;22.0;27.0;26.0;26.0;26.0;26.0;91.0;84.0;30.0;11.0;2.0;2.0;2.0;2.0;2.0;91.0;84.0;30.0;10.0;2.0;2.0;2.0;2.0;1.0;0.0;0.0;0.0;1.0;0.0;1.0;1.0;1.0;1.0
213;Mannen;Landbouw;HBO-diploma;Cohort 1993;180;54.0;67.0;71.0;71.0;73.0;74.0;75.0;54.0;67.0;70.0;70.0;72.0;72.0;74.0;0.0;0.0;0.0;1.0;1.0;1.0;1.0;0.0;0.0;1.0;1.0;1.0;1.0;1.0;15.0;20.0;22.0;25.0;24.0;24.0;25.0;24.0;24.0;85.0;78.0;23.0;8.0;5.0;4.0;2.0;2.0;1.0;85.0;78.0;22.0;7.0;4.0;4.0;2.0;2.0;1.0;0.0;0.0;1.0;1.0;1.0;0.0;0.0;1.0;1.0
214;Mannen;Landbouw;HBO-diploma;Cohort 1994;170;62.0;72.0;74.0;75.0;75.0;75.0;75.0;61.0;70.0;72.0;72.0;72.0;72.0;72.0;1.0;2.0;2.0;2.0;2.0;2.0;2.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;10.0;18.0;20.0;23.0;25.0;24.0;24.0;25.0;25.0;90.0;78.0;18.0;5.0;1.0;1.0;1.0;1.0;1.0;90.0;77.0;18.0;5.0;1.0;1.0;1.0;1.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0
215;Mannen;Landbouw;Andere vooropleiding;Cohort 1990;50;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
216;Mannen;Landbouw;Andere vooropleiding;Cohort 1991;50;4.0;18.0;36.0;50.0;56.0;66.0;66.0;2.0;14.0;30.0;36.0;42.0;46.0;46.0;0.0;0.0;0.0;2.0;2.0;8.0;8.0;2.0;4.0;6.0;12.0;12.0;12.0;12.0;14.0;16.0;18.0;18.0;22.0;28.0;30.0;30.0;32.0;86.0;84.0;78.0;64.0;42.0;22.0;14.0;4.0;2.0;78.0;72.0;68.0;56.0;36.0;22.0;14.0;4.0;2.0;8.0;12.0;10.0;8.0;6.0;0.0;0.0;0.0;0.0
217;Mannen;Landbouw;Andere vooropleiding;Cohort 1992;40;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
218;Mannen;Landbouw;Andere vooropleiding;Cohort 1993;50;13.0;21.0;42.0;49.0;53.0;57.0;58.0;6.0;11.0;28.0;32.0;32.0;34.0;36.0;0.0;0.0;2.0;4.0;6.0;8.0;8.0;8.0;9.0;11.0;13.0;15.0;15.0;15.0;26.0;32.0;36.0;36.0;36.0;36.0;38.0;38.0;38.0;74.0;60.0;51.0;43.0;23.0;15.0;9.0;6.0;4.0;57.0;49.0;43.0;38.0;19.0;13.0;9.0;6.0;4.0;17.0;11.0;8.0;6.0;4.0;2.0;0.0;0.0;0.0
219;Mannen;Landbouw;Andere vooropleiding;Cohort 1994;50;6.0;15.0;38.0;48.0;54.0;58.0;60.0;2.0;8.0;23.0;29.0;35.0;38.0;38.0;0.0;0.0;0.0;4.0;4.0;4.0;4.0;4.0;8.0;15.0;15.0;15.0;15.0;17.0;19.0;25.0;25.0;25.0;25.0;27.0;29.0;33.0;37.0;81.0;71.0;69.0;60.0;37.0;25.0;17.0;10.0;4.0;65.0;58.0;54.0;46.0;31.0;21.0;15.0;8.0;4.0;15.0;13.0;15.0;13.0;6.0;4.0;2.0;2.0;0.0
